"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Spinal_cord","dHs_Avg_TPM","FoldChange"
"THRB","Thrb",7.377459,5.264544,3.063438,421,550,106,5.235147,9.83788,9.83788,0.575310577345385
"THRSP","Thrsp",13.730396,13.923018,15.04516,331,509,115,14.232858,0.18621,0.18621,12.8416199492501
"THSD1","Thsd1",1.801402,1.601371,2.063608,136,185,52,1.822127,3.10343,3.10343,0.687748298374774
"THSD4","Thsd4",0.788807,1.537096,1.15794,149,318,53,1.161281,3.94136,3.94136,0.437385861382292
"THSD7A","Thsd7a",8.867258,10.320768,6.041476,1374,2112,340,8.409834,2.69998,2.69998,2.54321212547095
"THSD7B","Thsd7b",0.7565,1.168274,0.65672,76,115,19,0.860498,1.61378,1.61378,0.711803594793747
"THTPA","Thtpa",7.219905,6.884504,8.4502,438,628,162,7.518203,32.30671,32.30671,0.255750357810783
"THUMPD1","Thumpd1",9.62945,8.868742,8.793729,531,740,153,9.097307,10.61373,10.61373,0.869428426526189
"THUMPD2","Thumpd2",1.680651,1.211359,1.364308,66,71,17,1.41877266666667,7.91375,7.91375,0.271352984621138
"THUMPD3","Thumpd3",15.288251,14.324684,16.310021,392,546,94,15.307652,19.64472,19.64472,0.789918778263885
"THY1","Thy1",686.900695,568.260871,843.908345,7602,10312,2522,699.689970333333,33.20671,33.20671,20.4839918932085
"THYN1","Thyn1",36.170664,30.475063,42.900128,449,581,165,36.515285,48.848,48.848,0.752593584496871
"TIA1","Tia1",46.693936,36.410189,34.244939,1618,2026,388,39.1163546666667,43.32389,43.32389,0.905072967798329
"TIAL1","Tial1",54.574064,53.759726,39.993828,1614,2261,460,49.4425393333333,59.55483,59.55483,0.833006043173324
"TIAM1","Tiam1",16.922337,13.879746,22.207613,748,798,156,17.6698986666667,20.82402,20.82402,0.855474778096183
"TIAM2","Tiam2",1.511438,1.395014,1.298126,126,202,29,1.401526,9.93098,9.93098,0.219699057175111
"TICAM1","Ticam1",1.543125,1.356955,1.571708,99,132,32,1.490596,6.48617,6.48617,0.332692952471023
"TICAM2","Ticam2",0.084024,0.268122,0,5,23,0,0.117382,1.05517,1.05517,0.543693222458483
"TICRR","Ticrr",0.074239,0.152865,0.103032,8,23,3,0.110045333333333,0.24827,0.24827,0.889267012211567
"TIE1","Tie1",3.039916,2.719133,3.762877,272,367,104,3.17397533333333,17.62749,17.62749,0.224076101145851
"TIFA","Tifa",3.578123,3.163164,3.193625,88,134,33,3.31163733333333,2.51378,2.51378,1.227065249769
"TIFAB","Tifab",0.45224,0.638755,0.402754,28,61,8,0.497916333333333,0.06207,0.06207,1.41037439465697
"TIGD2","Tigd2",3.448505,2.947398,2.801354,217,278,55,3.06575233333333,1.95516,1.95516,1.37581462030257
"TIGD3","Tigd3",0.829373,0.555311,0.722667,37,37,10,0.702450333333333,0.12414,0.12414,1.51444689570101
"TIGD4","Tigd4",0.127809,0.065032,0.045466,9,7,1,0.0794356666666667,0.24827,0.24827,0.864745340885118
"TIGD5","Tigd5",0.712,0.594292,0.566448,76,96,19,0.624246666666667,1.89309,1.89309,0.561422792469874
"TIGIT","Tigit",0.250141,0.410841,0.348608,4,10,2,0.33653,11.79304,11.79304,0.104473213559873
"TIMD4","Timd4",0.022276,0.014932,0.070973,1,1,1,0.0360603333333333,0.55862,0.55862,0.664729269054249
"TIMELESS","Timeless",3.822343,2.280339,3.486956,71,73,24,3.196546,4.68618,4.68618,0.738025528562233
"TIMM10","Timm10",16.538557,15.771149,28.547243,161,236,82,20.2856496666667,64.61343,64.61343,0.324409951844716
"TIMM13","Timm13",59.336861,54.979222,80.996307,398,563,171,65.10413,83.66849,83.66849,0.780740627357356
"TIMM17A","Timm17a",72.716965,67.727616,68.263026,1378,1872,375,69.5692023333333,26.25502,26.25502,2.58921851216155
"TIMM17B","Timm17b",19.991627,17.955908,25.813508,229,327,96,21.253681,51.70315,51.70315,0.42224574811942
"TIMM21","Timm21",15.018252,11.558949,16.038942,232,299,68,14.205381,36.80669,36.80669,0.40218757579677
"TIMM22","Timm22",24.450629,27.437976,21.929215,414,515,141,24.60594,9.4965,9.4965,2.43947411041776
"TIMM23B","Timm23",43.122618,38.827855,46.816365,887,1058,279,42.9222793333333,5.431,5.431,6.8297744259576
"TIMM44","Timm44",36.08726,32.224386,38.166202,759,947,253,35.492616,22.56194,22.56194,1.5487950482855
"TIMM50","Timm50",24.197025,23.349093,40.447191,375,523,177,29.331103,23.55504,23.55504,1.23522922381719
"TIMM8A","Timm8a1",10.967595,10.891106,12.39094,290,432,102,11.416547,2.76205,2.76205,3.30047367791497
"TIMM8B","Timm8b",94.756986,98.4411,103.114148,596,922,205,98.7707446666667,37.86185,37.86185,2.56731845413089
"TIMM9","Timm9",39.273211,29.775364,37.549735,509,576,148,35.53277,57.01002,57.01002,0.629766547227531
"TIMMDC1","Timmdc1",9.494205,9.092794,10.152978,290,391,96,9.57999233333333,135.27854,135.27854,0.0776350578259301
"TIMP1","Timp1",0.870116,0.535744,0,13,12,0,0.46862,140.95782,140.95782,0.0103454674071495
"TIMP2","Timp2",104.230676,75.17501,90.581909,7356,7570,2207,89.995865,175.37487,175.37487,0.515923073394753
"TIMP3","Timp3",33.158979,24.211758,30.749495,3327,3488,975,29.3734106666667,47.42042,47.42042,0.627285155037207
"TIMP4","Timp4",17.218458,15.237247,21.134562,1104,1342,373,17.8634223333333,8.87581,8.87581,1.91006330957494
"TINAGL1","Tinagl1",5.65924,4.094163,6.054064,159,145,57,5.26915566666667,35.13084,35.13084,0.173512591090234
"TINF2","Tinf2",9.202609,12.588618,9.365516,232,378,77,10.385581,52.23074,52.23074,0.213891089997997
"TIPARP","Tiparp",5.799081,4.41974,7.286273,358,432,99,5.83503133333333,16.07577,16.07577,0.400276610269015
"TIPIN","Tipin",12.451678,14.811439,11.850285,180,285,63,13.0378006666667,3.66205,3.66205,3.01107896025711
"TIPRL","Tiprl",30.746167,25.905106,23.442012,590,733,178,26.6977616666667,11.14132,11.14132,2.28128092058085
"TIRAP","Tirap",1.982672,1.204103,1.557436,121,168,33,1.58140366666667,1.83102,1.83102,0.911828127906785
"TJAP1","Tjap1",23.984712,29.865717,25.187424,454,682,151,26.345951,52.69625,52.69625,0.509271150219987
"TJP1","Tjp1",34.035631,28.072411,30.178391,2180,2910,621,30.7621443333333,71.62718,71.62718,0.437331372818459
"TJP2","Tjp2",9.400189,12.083904,9.997905,964,1622,313,10.4939993333333,90.465,90.465,0.125665547841615
"TJP3","Tjp3",0.031907,0.124938,0,2,5,0,0.0522816666666667,2.23447,2.23447,0.325333568302277
"TK1","Tk1",2.265188,2.523733,1.169508,63,75,7,1.986143,4.00343,4.00343,0.59681918204112
"TK2","Tk2",23.206732,13.734561,21.359265,629,816,219,19.4335193333333,22.31367,22.31367,0.876460863233173
"TKT","Tkt",101.779675,109.722216,103.550758,2978,4667,1094,105.017549666667,110.69937,110.69937,0.949132924086024
"TKTL1","Tktl1",0.019295,0,0,1,0,0,0.00643166666666667,2.85516,2.85516,0.261060933052498
"TKTL2","Tktl2",0,0.033223,0.026949,0,6,1,0.0200573333333333,0.06207,0.06207,0.960442657577498
"TLCD1","Tlcd1",33.151234,27.823055,28.779418,590,794,217,29.9179023333333,3.01033,3.01033,7.70956563009362
"TLCD2","Tlcd2",0.50495,0.843382,0.622246,9,20,3,0.656859333333333,0.80689,0.80689,0.916967459742061
"TLE1","Tle1",11.763899,8.262341,15.883804,554,567,163,11.9700146666667,24.26883,24.26883,0.513281171572513
"TLE2","Tle2",27.146417,24.161499,22.320553,526,716,157,24.542823,109.58214,109.58214,0.230985066847142
"TLE3","Tle3",14.507171,15.175914,8.362026,591,986,173,12.6817036666667,15.70336,15.70336,0.819098891879638
"TLE4","Tle4",5.268101,4.790825,5.663603,497,693,167,5.240843,117.03037,117.03037,0.0528748914368395
"TLE6","Tle6",6.043605,9.130952,16.594465,48,112,35,10.589674,3.04136,3.04136,2.86776580161134
"TLK1","Tlk1",17.271619,15.304662,18.129492,1058,1483,327,16.9019243333333,34.85153,34.85153,0.499335016757537
"TLK2","Tlk2",26.559044,32.609663,18.107772,1043,1476,302,25.7588263333333,22.15849,22.15849,1.15546507278036
"TLL1","Tll1",0.973365,0.488256,0.586321,97,76,19,0.682647333333333,0.49655,0.49655,1.12435089594957
"TLL2","Tll2",0.473146,0.583202,0.48661,49,91,16,0.514319333333333,7.78961,7.78961,0.172285156375918
"TLN1","Tln1",45.203722,68.100297,16.161087,1637,2324,489,43.1550353333333,141.51644,141.51644,0.30982415315267
"TLN2","Tln2",15.528364,14.561672,12.111079,3108,4174,749,14.0670383333333,15.8275,15.8275,0.895381865002724
"TLR1","Tlr1",0.11419,0.522714,0.161359,7,15,3,0.266087666666667,2.91722,2.91722,0.323210763415552
"TLR12P","Tlr12",0.501273,0.166161,0.138067,5,16,3,0.268500333333333,0,0,1.26850033333333
"TLR2","Tlr2",0.50894,1.026676,0.929894,33,99,19,0.821836666666667,3.87929,3.87929,0.373381509741513
"TLR3","Tlr3",7.529955,6.962156,6.783425,419,675,154,7.09184533333333,1.48965,1.48965,3.25019393622932
"TLR4","Tlr4",0.273871,0.278433,0.382517,23,36,10,0.311607,4.43791,4.43791,0.241196893659513
"TLR5","Tlr5",0.719149,0.574952,0.860481,39,55,8,0.718194,2.69998,2.69998,0.464379266914956
"TLR6","Tlr6",0.189831,0.289248,0,15,10,0,0.159693,1.36551,1.36551,0.490250728172783
"TLR7","Tlr7",0.836722,0.886308,1.718161,68,75,19,1.14706366666667,7.82065,7.82065,0.243413316101043
"TLR8","Tlr8",0.059983,0.009987,0.048002,4,1,1,0.039324,0.55862,0.55862,0.666823215408502
"TLR9","Tlr9",0.367673,0.398058,0.373688,28,46,9,0.379806333333333,0.40345,0.40345,0.983153182039498
"TLX1","Tlx1",0,0,0,0,0,0,0,0,0,1
"TLX2","Tlx2",0,0,0,0,0,0,0,0.62069,0.62069,0.61702114531465
"TLX3","Tlx3",0.935824,0.715006,0.36725,25,29,3,0.672693333333333,6.36203,6.36203,0.227205449221659
"TM2D1","Tm2d1",27.703102,21.7856,22.162865,330,412,98,23.8838556666667,52.94453,52.94453,0.461285985190096
"TM2D2","Tm2d2",26.744155,24.292737,37.726572,651,899,291,29.5878213333333,18.46541,18.46541,1.5713936327739
"TM2D3","Tm2d3",78.849907,70.866232,115.631406,482,548,202,88.4491816666667,42.33079,42.33079,2.06433304508565
"TM4SF1","Tm4sf1",11.777906,7.824133,18.388126,225,255,88,12.6633883333333,48.07214,48.07214,0.278434735744831
"TM4SF20","Tm4sf20",0,0,0,0,0,0,0,0.0931,0.0931,0.914829384319824
"TM4SF4","Tm4sf4",0.037129,0.023881,0,1,1,0,0.0203366666666667,0.68275,0.68275,0.606350715594513
"TM6SF1","Tm6sf1",10.659133,7.358466,9.65009,259,279,72,9.222563,14.9275,14.9275,0.64181842724847
"TM6SF2","Tm6sf2",1.677516,2.59954,1.72233,17,47,6,1.99979533333333,0.77586,0.77586,1.68920710716686
"TM7SF2","Tm7sf2",14.563729,17.56976,21.138638,318,513,127,17.7573756666667,59.6169,59.6169,0.309441354913674
"TM7SF3","Tm7sf3",14.971616,15.86366,17.585192,945,1579,357,16.140156,53.96866,53.96866,0.31181687892701
"TM9SF1","Tm9sf1",20.383744,18.460699,15.643294,508,689,183,18.162579,14.12061,14.12061,1.26731520752139
"TM9SF2","Tm9sf2",33.405606,28.471427,33.476191,1786,2510,555,31.784408,39.97219,39.97219,0.800162451653182
"TM9SF3","Tm9sf3",43.332241,41.693664,33.801314,3720,5602,964,39.609073,35.34808,35.34808,1.11722745740628
"TM9SF4","Tm9sf4",49.922363,41.735473,45.474242,1405,1844,452,45.7106926666667,15.79646,15.79646,2.78098436615017
"TMA16","Tma16",4.099951,3.471998,3.633524,272,354,79,3.73515766666667,7.29306,7.29306,0.570978344141567
"TMA7","Tma7",147.703348,149.719002,162.773585,501,734,184,153.398645,391.03226,391.03226,0.393841682824776
"TMBIM1","Tmbim1",34.547428,43.509255,38.288245,1348,2514,557,38.7816426666667,148.31295,148.31295,0.266431295253805
"TMBIM4","Tmbim4",59.49611,61.42318,75.179713,495,750,206,65.3663343333333,115.47866,115.47866,0.569772474488746
"TMBIM6","Tmbim6",182.974375,180.276059,241.069515,5758,8935,2311,201.439983,471.87663,471.87663,0.42810316720452
"TMC1","Tmc1",0.083439,0.167653,0.110939,5,14,3,0.120677,3.13446,3.13446,0.271057647189718
"TMC2","Tmc2",0.057219,0.038702,0,4,4,0,0.0319736666666667,0.40345,0.40345,0.735312028691201
"TMC3","Tmc3",0.225574,0.484527,0.159656,9,22,4,0.289919,0.06207,0.06207,1.21453294038999
"TMC4","Tmc4",8.612604,4.229021,7.223557,159,149,39,6.688394,5.55514,5.55514,1.17288021308469
"TMC5","Tmc5",2.212644,1.01296,0,24,24,0,1.07520133333333,0.15517,0.15517,1.79644669904285
"TMC6","Tmc6",13.832665,9.85417,14.807836,194,325,77,12.831557,160.3853,160.3853,0.0857051850447346
"TMC7","Tmc7",8.665685,6.65599,6.780473,752,976,212,7.36738266666667,12.78613,12.78613,0.606942098084573
"TMC8","Tmc8",0.361456,0.465124,0.128418,8,20,2,0.318332666666667,17.06887,17.06887,0.0729615447267409
"TMCC1","Tmcc1",15.375225,13.780617,20.609553,1228,1679,362,16.588465,58.12726,58.12726,0.297467953022007
"TMCC2","Tmcc2",42.959106,42.950485,48.309509,3090,4576,1083,44.7397,71.1927,71.1927,0.633577910231921
"TMCC3","Tmcc3",25.301693,32.187002,19.758607,1936,3573,588,25.7491006666667,20.45161,20.45161,1.24695072615373
"TMCO1","Tmco1",45.859571,41.860551,54.837431,706,1040,263,47.5191843333333,58.22036,58.22036,0.819299043999958
"TMCO2","Tmco2",0,0.062487,0,0,1,0,0.020829,0,0,1.020829
"TMCO3","Tmco3",31.040274,31.784066,38.329153,922,1348,260,33.717831,61.13758,61.13758,0.558725186915873
"TMCO4","Tmco4",2.615065,1.042198,1.978121,88,93,23,1.87846133333333,5.46204,5.46204,0.44544158397864
"TMCO6","Tmco6",4.938006,4.287528,4.790212,137,172,43,4.67191533333333,15.48612,15.48612,0.344041856624441
"TMED1","Tmed1",8.698337,9.036604,10.604314,187,265,76,9.44641833333333,30.28948,30.28948,0.333863596753073
"TMED10","Tmed10",89.507179,88.667972,100.923176,2976,4297,1015,93.0327756666667,86.24434,86.24434,1.077809467831
"TMED11P","Tmed11",0,0,0,0,0,0,0,0,0,1
"TMED2","Tmed2",83.195285,79.360906,74.936906,1500,2120,469,79.1643656666667,75.63061,75.63061,1.046114152904
"TMED3","Tmed3",13.601402,13.595437,20.32995,355,533,167,15.842263,34.38601,34.38601,0.475958238863325
"TMED4","Tmed4",39.230327,36.017889,33.770747,1144,1578,400,36.3396543333333,69.36168,69.36168,0.530681676920354
"TMED5","Tmed5",8.865983,9.370278,15.532842,448,832,149,11.2563676666667,16.19991,16.19991,0.71258324413713
"TMED6","Tmed6",0,0,0,0,0,0,0,0,0,1
"TMED8","Tmed8",6.272759,4.742366,4.571569,1025,1167,234,5.19556466666667,3.78619,3.78619,1.29446692811331
"TMED9","Tmed9",37.387196,36.719561,46.531955,1024,1517,395,40.212904,70.23064,70.23064,0.578583935227874
"TMEFF1","Tmeff1",49.544168,71.730928,59.156495,1187,2671,406,60.1438636666667,29.32742,29.32742,2.01612480279123
"TMEFF2","Tmeff2",26.870502,30.46056,32.901837,1253,2172,502,30.077633,135.55785,135.55785,0.22757851709001
"TMEM100","Tmem100",6.290858,5.625683,6.380578,214,292,68,6.09903966666667,3.32067,3.32067,1.64304139558602
"TMEM101","Tmem101",8.577328,9.462662,9.68484,262,343,95,9.24161,23.4309,23.4309,0.419207233462541
"TMEM102","Tmem102",0.608442,0.504612,0.405003,24,30,5,0.506019,1.05517,1.05517,0.73279534053144
"TMEM104","Tmem104",4.527916,4.738216,5.03895,432,609,150,4.76836066666667,17.75162,17.75162,0.307619323912636
"TMEM106A","Tmem106a",0.600881,0.615546,0.413798,18,27,6,0.543408333333333,3.97239,3.97239,0.310395671565049
"TMEM106B","Tmem106b",42.077894,32.861788,29.484066,3061,4102,810,34.807916,22.18953,22.18953,1.54414151558915
"TMEM106C","Tmem106c",29.31938,29.392893,34.700404,514,734,223,31.137559,21.94125,21.94125,1.40086346646325
"TMEM107","Tmem107",18.221594,14.375578,11.612755,61,61,12,14.7366423333333,10.70684,10.70684,1.34422630986102
"TMEM108","Tmem108",5.577042,4.829072,7.082604,361,485,143,5.82957266666667,35.56532,35.56532,0.186777325254276
"TMEM109","Tmem109",11.936668,16.040409,13.655955,399,624,174,13.8776773333333,43.72734,43.72734,0.332630496992071
"TMEM11","Tmem11",8.602649,8.125322,9.650741,231,332,88,8.792904,28.83087,28.83087,0.328280871459666
"TMEM114","Tmem114",1.317422,0.748288,0.937701,36,31,8,1.001137,1.64482,1.64482,0.756625025521586
"TMEM115","Tmem115",7.698106,7.971829,12.213404,353,559,176,9.29444633333333,14.05854,14.05854,0.683628448264794
"TMEM117","Tmem117",6.396911,7.683037,5.718281,367,655,103,6.59940966666667,49.68593,49.68593,0.149931345181329
"TMEM119","Tmem119",4.678332,4.932521,5.864179,193,358,87,5.158344,8.47237,8.47237,0.650137610756337
"TMEM120A","Tmem120a",21.860014,13.76071,25.036545,179,228,91,20.2190896666667,172.83005,172.83005,0.122068017967358
"TMEM120B","Tmem120b",6.569828,6.204379,7.46379,140,203,49,6.745999,9.27926,9.27926,0.753556092559192
"TMEM121","Tmem121",3.483806,2.930492,4.042116,108,139,39,3.48547133333333,10.05512,10.05512,0.405737009940492
"TMEM123","Tmem123",5.347943,7.29796,5.639398,309,634,101,6.09510033333333,87.36157,87.36157,0.0802962230450787
"TMEM125","Tmem125",10.70823,17.770886,17.119807,413,1015,207,15.199641,55.30313,55.30313,0.287721854895101
"TMEM126A","Tmem126a",25.033773,22.767559,27.701439,223,310,74,25.1675903333333,29.23432,29.23432,0.865492934298947
"TMEM126B","Tmem126b",13.232,10.455585,11.748868,626,740,173,11.812151,56.04796,56.04796,0.224585611825559
"TMEM127","Tmem127",21.185274,18.139358,20.05974,2216,2848,670,19.7947906666667,12.662,12.662,1.52208978675645
"TMEM128","Tmem128",18.978121,18.784204,23.147153,391,578,156,20.3031593333333,41.15149,41.15149,0.505395167130114
"TMEM129","Tmem129",10.553799,9.627509,12.611039,492,650,164,10.9307823333333,48.38248,48.38248,0.241599497095596
"TMEM130","Tmem130",88.525066,56.348699,64.817377,4672,4783,1235,69.8970473333333,58.3445,58.3445,1.19466921674853
"TMEM131","Tmem131",15.819841,12.419759,9.522711,1433,1702,326,12.587437,9.65167,9.65167,1.27561565463444
"TMEM132A","Tmem132a",17.432167,11.776845,31.633568,873,1094,300,20.28086,77.7099,77.7099,0.270370817394
"TMEM132C","Tmem132c",2.1937,1.123412,1.198844,154,140,26,1.50531866666667,5.431,5.431,0.389569066500803
"TMEM132D","Tmem132d",1.419291,1.096311,1.108801,191,222,47,1.20813433333333,0.77586,0.77586,1.24341689847923
"TMEM132E","Tmem132e",7.48825,6.970738,6.678815,454,631,171,7.04593433333333,4.22067,4.22067,1.54116891765489
"TMEM134","Tmem134",22.651207,24.321854,30.671815,322,434,138,25.8816253333333,130.43719,130.43719,0.204520694130279
"TMEM135","Tmem135",91.780332,71.274917,35.856137,1115,1472,326,66.3037953333333,105.08216,105.08216,0.634449707032109
"TMEM138","Tmem138",5.156303,3.054062,2.872419,133,126,28,3.69426133333333,20.38954,20.38954,0.219465277576485
"TMEM140","Tmem140",3.261943,2.2361,7.116827,50,46,26,4.20495666666667,29.20328,29.20328,0.17233084177171
"TMEM141","Tmem141",45.492634,59.758367,112.620259,130,227,59,72.6237533333333,108.12352,108.12352,0.674682720401004
"TMEM143","Tmem143",35.51062,60.256638,89.60069,297,460,128,61.789316,3.59998,3.59998,13.6499106517854
"TMEM144","Tmem144",21.04698,31.81035,10.66391,222,378,80,21.1737466666667,354.50489,354.50489,0.0623725503935169
"TMEM145","Tmem145",15.051805,10.262151,15.54741,689,710,221,13.6204553333333,20.04816,20.04816,0.694619165444074
"TMEM147","Tmem147",82.108175,76.276447,108.687187,807,1142,352,89.0239363333333,67.37548,67.37548,1.31661139831608
"TMEM14A","Tmem14a",13.98593,16.401396,16.58536,300,534,112,15.657562,66.941,66.941,0.245176874052487
"TMEM14C","Tmem14c",22.571541,26.72429,27.857228,353,626,138,25.7176863333333,76.71681,76.71681,0.343782591351
"TMEM150A","Tmem150a",5.14872,8.268508,8.481859,104,195,44,7.29969566666667,15.42405,15.42405,0.505337944457467
"TMEM150B","Tmem150b",0.193666,0.166229,0.403269,9,11,5,0.254388,2.88619,2.88619,0.322780924247142
"TMEM150C","Tmem150c",23.798413,16.951882,23.645674,1042,1351,328,21.465323,4.49997,4.49997,4.08462646159888
"TMEM151A","Tmem151a",180.518116,191.673686,175.175703,2790,5264,1292,182.455835,142.69574,142.69574,1.27669640728389
"TMEM151B","Tmem151b",13.13421,10.307091,12.65872,1363,1619,411,12.0333403333333,6.29996,6.29996,1.7853988697655
"TMEM154","Tmem154",0.328122,0.377364,0.895497,19,22,4,0.533661,0.77586,0.77586,0.863615938193326
"TMEM158","Tmem158",3.045877,1.961151,1.68101,83,80,14,2.229346,4.46894,4.46894,0.590488467600669
"TMEM159","Tmem159",3.525393,4.335504,5.186116,102,185,46,4.34900433333333,7.23099,7.23099,0.649861600285425
"TMEM160","Tmem160",18.745808,17.820916,25.933475,209,312,94,20.8333996666667,32.80326,32.80326,0.645896273515237
"TMEM161A","Tmem161a",40.875867,56.322435,61.063807,366,524,123,52.7540363333333,29.17225,29.17225,1.78157201843858
"TMEM161B","Tmem161b",54.740154,51.053537,9.218366,382,466,88,38.3373523333333,5.39997,5.39997,6.14649011375574
"TMEM163","Tmem163",18.465781,15.115368,20.874515,416,542,148,18.151888,47.23421,47.23421,0.397060260756836
"TMEM164","Tmem164",3.978639,2.743669,3.083518,386,427,95,3.26860866666667,9.5896,9.5896,0.403094419682204
"TMEM165","Tmem165",28.513833,27.289106,30.918743,433,624,144,28.9072273333333,119.45105,119.45105,0.248293620797273
"TMEM167B","Tmem167b",14.714499,12.945095,13.611134,861,1137,248,13.7569093333333,18.06197,18.06197,0.774154472666431
"TMEM168","Tmem168",3.962105,4.759669,4.234596,282,421,96,4.31879,13.7482,13.7482,0.360639942501458
"TMEM169","Tmem169",6.708071,4.79755,3.31008,284,298,63,4.938567,3.04136,3.04136,1.46944766118336
"TMEM17","Tmem17",2.037105,1.451744,2.26981,63,67,22,1.919553,4.53101,4.53101,0.527851694356004
"TMEM170B","Tmem170b",9.09944,8.26381,7.76216,1398,1838,372,8.37513666666667,3.84825,3.84825,1.93371560184946
"TMEM171","Tmem171",0,0,0,0,0,0,0,0.34138,0.34138,0.745500902056091
"TMEM174","Tmem174",0.063798,0.071378,0.067278,3,5,1,0.0674846666666667,0,0,1.06748466666667
"TMEM175","Tmem175",14.912454,13.161218,16.107918,494,686,186,14.7271966666667,235.05384,235.05384,0.0666254642020086
"TMEM176A","Tmem176a",14.110504,17.269165,14.52906,248,292,110,15.3029096666667,67.59272,67.59272,0.237676967273884
"TMEM176B","Tmem176b",23.988374,25.206557,36.363639,417,653,189,28.5195233333333,54.34107,54.34107,0.533410780336075
"TMEM177","Tmem177",1.973171,1.401506,1.6166,143,151,37,1.663759,9.5896,9.5896,0.251544817556848
"TMEM179","Tmem179",40.371264,30.997505,35.774369,1648,1917,565,35.7143793333333,19.52058,19.52058,1.78914920208558
"TMEM179B","Tmem179b",4.701178,6.063472,7.725739,56,100,19,6.163463,47.01697,47.01697,0.149186069008519
"TMEM18","Tmem18",15.274007,12.136924,12.045549,726,924,206,13.15216,37.83082,37.83082,0.364456892746535
