"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"CNNM3","Cnnm3",9.315427,10.67377,7.625772,546,718,206,9.20498966666667,19.053339,28.185977,15.120285,388,373,328,0.486995333333333,6.8628256174756
"CNNM4","Cnnm4",1.47577,1.26425,0.977633,148,192,31,1.23921766666667,2.779547,4.418134,3.104563,208,181,170,8.68212433333333,0.231273384804361
"CNOT1","Cnot1",34.158261,28.004363,30.874227,2017,2267,411,31.0122836666667,103.039998,161.079267,97.859644,2072,2143,1715,6.71534233333333,4.14917216678266
"CNOT10","Cnot10",18.983098,14.906688,13.69148,1050,1306,302,15.860422,39.62997,52.101572,42.207957,251,228,225,13.728379,1.14475747806327
"CNOT11","Cnot11",11.234342,7.726029,8.974441,322,409,99,9.311604,23.878069,30.706675,25.505093,422,424,444,3.875612,2.11493531478715
"CNOT2","Cnot2",31.196883,23.576594,40.556493,754,829,223,31.7766566666667,41.587809,41.184082,41.869822,548,462,477,4.36543766666667,6.10885051750671
"CNOT3","Cnot3",14.883418,14.288495,18.332424,546,653,157,15.834779,74.766313,97.608026,106.192266,676,538,596,27.716852,0.586233442300709
"CNOT4","Cnot4",8.852529,6.907985,6.131967,481,568,131,7.29749366666667,5.794109,7.81238,8.302496,260,249,252,5.285079,1.32018923973218
"CNOT6","Cnot6",10.358882,9.340732,9.891261,834,1107,214,9.863625,7.217311,12.986657,7.79591,605,625,496,6.06319266666667,1.53806154138605
"CNOT6L","Cnot6l",8.720678,9.916899,36.415409,697,1008,192,18.3509953333333,1.360176,1.641238,1.457183,185,176,176,2.66214333333333,5.28406279382839
"CNOT7","Cnot7",88.722882,58.419004,68.154746,964,1240,265,71.765544,29.215018,34.914285,39.334693,791,737,723,2.79291233333333,19.1846100318515
"CNOT8","Cnot8",105.042393,68.841975,55.44094,676,898,215,76.4417693333333,20.880556,21.311746,23.129456,545,490,549,46.2794086666667,1.63795976974501
"CNOT9","Cnot9",6.403729,5.175377,5.259313,392,487,117,5.61280633333333,17.792499,20.632414,20.218373,504,441,538,1.49604166666667,2.64931728570236
"CNP","Cnp",354.956711,494.204878,399.317197,11822,24865,4590,416.159595333333,169.8661,145.065354,151.636334,4135,3012,3593,5.01129833333333,69.3959228441776
"CNPPD1","Cnppd1",16.652572,16.676288,21.933697,459,668,181,18.4208523333333,15.724097,14.465881,15.640816,453,312,387,144.626556,0.133360651153031
"CNPY1","Cnpy1",0,0,0,0,0,0,0,0.205158,0.560927,0.260652,5,3,1,0,1
"CNPY2","Cnpy2",25.225734,21.394495,28.413484,299,384,110,25.0112376666667,296.718068,262.219682,311.097269,1858,1422,1695,12.0605496666667,1.99158828154476
"CNPY3","Cnpy3",20.004831,18.38199,21.490646,709,946,251,19.9591556666667,50.762492,33.471417,44.294997,997,526,767,412.466630333333,0.0506912871052485
"CNPY4","Cnpy4",5.053274,4.703658,4.604555,155,218,50,4.78716233333333,31.580743,24.749206,27.349351,533,364,437,3.466636,1.29564225366323
"CNR1","Cnr1",8.848213,6.15275,6.004761,1075,1090,220,7.001908,12.043236,17.083423,13.886124,980,854,911,0.284205333333333,6.23101913089703
"CNR2","Cnr2",0.13128,0.123516,0.194973,11,15,5,0.149923,0.04986,0.130243,0.061314,4,9,4,5.346129,0.181200697306972
"CNRIP1","Cnrip1",14.164519,11.190991,14.090203,467,552,146,13.148571,8.624962,8.180169,10.625024,192,146,209,27.1979983333333,0.501757991214388
"CNST","Cnst",8.159935,6.637426,6.716674,791,1021,219,7.171345,5.142436,6.491226,5.946503,383,386,390,70.1706166666667,0.114813463515023
"CNTD1","Cntd1",0.268326,0.699084,0,10,28,0,0.32247,0.553718,0.606583,0.635873,15,19,22,63.567255,0.020482053945146
"CNTF","Cntf",11.644011,4.766191,15.209453,226,137,93,10.539885,0.581306,0.777235,0.706831,16,17,17,49.9944603333333,0.226296835471299
"CNTFR","Cntfr",37.211719,35.118112,41.466725,1365,1968,509,37.9321853333333,22.222571,16.999308,24.925438,555,363,561,0.154782,33.7138830821171
"CNTLN","Cntln",3.046732,2.262712,1.856438,266,328,60,2.38862733333333,1.127137,1.55047,1.393969,91,95,76,14.1271673333333,0.224009377212768
"CNTN1","Cntn1",70.760316,64.404214,57.183474,7865,10856,2034,64.1160013333333,36.062682,36.944455,37.889232,2485,1733,2153,1059.14604833333,0.0614217271626894
"CNTN2","Cntn2",53.078585,54.947607,37.176411,5830,10165,1710,48.4008676666667,9.232852,4.732455,7.211615,715,292,530,73.433995,0.663686903634108
"CNTN3","Cntn3",2.7742,2.803935,2.085702,301,463,69,2.55461233333333,1.269119,1.146343,0.438466,35,28,27,3.952858,0.717689126830071
"CNTN4","Cntn4",11.302734,10.219093,9.334114,696,765,169,10.2853136666667,4.492205,8.374032,3.77888,185,252,133,56.792343,0.195273509964229
"CNTN5","Cntn5",1.010059,0.866452,0.44236,76,78,11,0.772957,0.803364,0.781976,0.61144,41,38,24,15.9374993333333,0.104676432164386
"CNTN6","Cntn6",6.370924,4.1308,6.801919,464,451,115,5.767881,13.920917,10.578718,13.796672,735,451,628,2.78442866666667,1.78834946992439
"CNTNAP1","Cntnap1",39.413489,28.949349,27.339117,4679,5263,1040,31.9006516666667,21.723321,13.950444,18.790604,1324,673,1054,3.97761233333333,6.60972560003166
"CNTNAP2","Cntnap2",48.693017,37.216193,28.993227,2663,2987,570,38.3008123333333,50.448037,28.841487,26.962546,2534,1319,2057,5.048464,6.49765169030242
"CNTNAP4","Cntnap4",6.019057,4.91087,5.034317,635,728,169,5.32141466666667,0.035445,0.073033,0.044549,2,4,1,9.755657,0.587729291354928
"CNTNAP5","Cntnap5a",3.917853,2.845858,2.494979,955,1049,190,3.08623,2.46701,3.434982,1.394804,68,58,34,13.9712853333333,0.27293782123717
"CNTRL","Cntrl",8.015919,8.072921,5.488789,475,734,109,7.192543,4.801034,4.595083,3.770161,231,212,205,37.515871,0.212705640228154
"CNTROB","Cntrob",7.260639,8.774933,10.348586,235,292,64,8.79471933333333,28.442279,31.27162,27.486491,421,367,344,38.6999913333333,0.246718424976314
"COA3","Coa3",101.539742,101.541442,86.515728,523,815,206,96.532304,16.740716,15.700957,17.52342,148,118,137,0.28813,75.716196346642
"COA5","Coa5",15.409228,13.501425,15.146192,1293,1673,400,14.685615,17.688305,21.857459,23.987327,217,200,237,27.0302013333333,0.559596943791723
"COA6","Coa6",16.795495,14.352921,18.672227,140,184,52,16.606881,9.850915,9.120325,13.081525,82,55,96,1.87030233333333,6.13415555411294
"COA7","Coa7",14.56369,11.907289,12.457108,175,196,52,12.976029,5.15225,5.46714,4.71134,257,227,257,8.368291,1.49184403003707
"COASY","Coasy",11.393152,10.477937,10.406323,370,520,134,10.7591373333333,33.220806,33.918393,28.984524,401,346,336,13.660537,0.802094584484411
"COBL","Cobl",5.37033,5.649427,5.823656,507,615,129,5.614471,1.636777,0.852112,1.980552,88,47,115,0.373241,4.8166862189521
"COBLL1","Cobll1",6.407487,7.616913,6.39615,414,664,128,6.80685,3.597632,5.321255,3.986716,122,155,121,12.2818633333333,0.587782738315583
"COCH","Coch",0.724468,0.426802,0.874387,38,28,14,0.675219,11.419319,7.313827,12.606374,266,157,274,28.7385016666667,0.0563316544584935
"COG1","Cog1",17.971543,14.097185,30.450816,629,769,227,20.839848,28.060914,29.113845,30.988428,567,467,469,16.281412,1.26377682564365
"COG2","Cog2",7.113266,8.852245,7.840536,417,566,142,7.935349,11.714038,11.028704,11.508064,341,276,294,0.0874206666666667,8.2170123061851
"COG3","Cog3",7.846938,6.443335,6.209142,735,857,183,6.83313833333333,17.292526,17.164798,10.092679,551,509,482,24.345291,0.309056950000429
"COG4","Cog4",27.197896,21.558287,22.026818,921,1231,298,23.5943336666667,21.952603,17.568539,17.880772,609,496,529,0,24.5943336666667
"COG5","Cog5",17.054145,14.838194,11.336064,874,1054,189,14.4094676666667,48.884711,43.110966,36.57346,597,626,624,9.177913,1.51401055075502
"COG6","Cog6",15.607026,12.833246,13.380929,847,1046,232,13.9404003333333,46.815658,82.443072,35.744976,740,654,649,29.5574046666667,0.488928968160407
"COG7","Cog7",11.70608,8.35094,10.735151,729,783,212,10.264057,11.187763,12.139509,12.442611,230,196,216,0,11.264057
"COG8","Cog8",10.043305,8.719399,7.922887,532,685,154,8.895197,8.123485,9.243411,8.552303,371,269,281,0,9.895197
"COIL","Coil",6.033927,5.306902,4.816776,311,375,84,5.38586833333333,5.746614,6.455696,6.05651,223,202,209,0,6.38586833333333
"COL10A1","Col10a1",0,0.019718,0.048815,0,2,1,0.0228443333333333,0.020199,1.367893,1.247588,1,5,1,14.3609386666667,0.0665873587239113
"COL11A1","Col11a1",18.685533,10.830597,10.86548,1374,1256,262,13.4605366666667,903.418049,1158.087873,864.111779,31405,33083,25524,10.5327893333333,1.2538628989668
"COL11A2","Col11a2",26.284343,33.791007,23.897738,949,2234,269,27.9910293333333,13.425543,15.703718,12.851705,1123,1161,817,1.03309266666667,14.2595710508686
"COL12A1","Col12a1",3.143418,2.976132,4.187446,473,579,108,3.43566533333333,154.663963,148.181746,145.070055,12685,9895,9611,4431.41535233333,0.00100073323024619
"COL13A1","Col13a1",0.332579,0.342005,0.402712,18,25,8,0.359098666666667,5.16583,9.544018,3.384083,87,107,60,0.870411666666667,0.72663076844937
"COL14A1","Col14a1",1.456351,0.181482,1.442833,128,24,31,1.02688866666667,39.428016,79.970501,33.904199,2176,3725,1618,8.873176,0.205292467861068
"COL15A1","Col15a1",11.49711,4.801382,11.602109,389,234,78,9.30020033333333,42.623546,20.830694,41.864938,3227,1284,2760,89.3514166666667,0.114001536592767
"COL16A1","Col16a1",33.288013,43.56956,46.854161,887,1575,328,41.2372446666667,22.767083,87.408951,20.998429,349,664,232,12.1340443333333,3.21585976068859
"COL17A1","Col17a1",0.008064,0.01585,0.025701,1,3,1,0.0165383333333333,2.175787,1.314988,1.117583,40,26,36,23.8902066666667,0.0408408956561496
"COL18A1","Col18a1",2.759601,1.734873,3.19476,246,173,66,2.563078,431.379451,562.284707,387.562013,27862,25885,20279,0.440785333333333,2.47301101528888
"COL19A1","Col19a1",2.171827,1.727887,1.025276,200,250,35,1.64166333333333,15.977808,13.675972,16.897184,681,823,693,4.801134,0.455370162684284
"COL1A1","Col1a1",5.570638,2.55667,13.149167,456,285,223,7.09215833333333,432.831749,1420.707568,295.561538,21088,52543,14665,1.86007533333333,2.82935146463508
"COL1A2","Col1a2",10.857369,4.682604,13.527006,1184,761,465,9.688993,1878.482816,2186.28126,1916.451401,113081,105050,93968,18.3764236666667,0.551649426327745
"COL20A1","Col20a1",1.421576,0.919803,1.395034,57,88,16,1.245471,53.225793,12.165168,44.836701,2175,419,1365,23.247355,0.0926068430969069
"COL23A1","Col23a1",7.79474,5.503854,6.87668,626,749,213,6.72509133333333,7.311111,11.453451,3.30146,134,334,111,52.2237473333333,0.145143694692373
"COL24A1","Col24a1",4.246409,0.854554,1.69301,296,206,58,2.26465766666667,0.356055,1.304486,0.189684,38,54,18,0.116632666666667,2.92366304884507
"COL25A1","Col25a1",4.73941,3.64936,2.74852,575,657,105,3.71243,4.233561,13.342436,2.154338,246,379,190,18.9238843333333,0.236521650154129
"COL26A1","Col26a1",10.816127,3.10744,3.031939,114,102,23,5.65183533333333,30.665093,48.809326,22.352422,1000,931,641,43.0984276666667,0.150840646374368
"COL27A1","Col27a1",1.851029,1.771644,1.888424,245,325,64,1.83703233333333,10.709912,18.781822,12.63409,691,906,593,9.34706833333333,0.274187068446602
"COL28A1","Col28a1",0.439955,0.117617,0.238576,41,9,7,0.265382666666667,2.453869,2.677242,3.048241,91,75,93,129.936538666667,0.00966409131898645
"COL2A1","Col2a1",0.688124,1.32073,0.473926,64,94,16,0.827593333333333,205.396982,213.770026,194.769888,11061,8404,8463,12.9008926666667,0.131473091488273
"COL3A1","Col3a1",9.402588,2.733516,18.65585,345,132,110,10.2639846666667,901.238672,1332.851757,429.459399,21730,27030,11149,37.6233503333333,0.291636654237772
"COL4A1","Col4a1",26.814197,11.530014,18.304754,1108,715,320,18.8829883333333,197.318588,380.989176,174.279227,15503,23029,12044,26.9214123333333,0.712105394095573
"COL4A2","Col4a2",13.53219,7.071279,12.334013,1376,1178,365,10.9791606666667,322.632899,596.866631,305.527996,12749,19178,9818,23.8380886666667,0.482289955053707
"COL4A3","Col4a3",0.226386,0.129,0.134574,20,33,8,0.16332,0.007874,0.122776,0.008908,1,2,1,0.0890916666666667,1.06815618520021
"COL4A4","Col4a4",0.160966,0.11215,0.110993,37,37,8,0.128036333333333,0.018758,0.030954,0.021205,3,4,3,0.215548,0.928006408083707
"COL5A1","Col5a1",2.89178,1.853131,3.918132,358,377,108,2.887681,64.312766,192.847826,54.549342,5567,13092,4335,115.299952,0.0334280533494975
"COL5A2","Col5a2",3.646635,5.084742,3.795937,317,307,54,4.17577133333333,160.943218,415.634737,125.340401,14682,26567,10764,419.573814,0.0123064517120254
"COL6A1","Col6a1",3.504552,2.268004,2.408773,318,313,69,2.72710966666667,104.929038,87.079248,93.723742,5408,3761,4247,45.2454446666667,0.080594092964861
"COL6A2","Col6a2",1.700413,1.001489,1.153717,156,138,33,1.28520633333333,110.32297,181.513852,72.137469,2211,2980,1618,83.3021233333333,0.0271073401591269
"COL6A5","Col6a5",0.16053,0.054347,0.089506,13,11,6,0.101461,0.021139,0,0,1,0,0,0.0781626666666667,1.02160929334102
"COL6A6","Col6a6",0.227022,0.060865,0.144619,46,18,5,0.144168666666667,0.029745,0.05524,0,3,4,0,39.6818576666667,0.0281247890900557
"COL7A1","Col7a1",2.572204,1.357797,1.139837,122,99,19,1.689946,37.929482,60.369193,29.752042,1222,2220,919,19.1113756666667,0.133752461521487
"COL8A1","Col8a1",0.486592,0.354997,0.202614,54,61,7,0.348067666666667,89.096074,184.388361,123.239092,5025,6068,6323,0.176871,1.14546765674969
"COL8A2","Col8a2",0.909329,0.435143,1.191358,88,64,36,0.845276666666667,0,0.075535,0,0,4,0,14.85522,0.116382911537441
"COL9A1","Col9a1",0.29081,0.366953,0.417852,19,37,7,0.358538333333333,475.278612,119.7172,307.850002,2934,758,2245,0.185524,1.1459391234031
"COL9A2","Col9a2",6.231694,3.47512,5.794959,197,196,50,5.16725766666667,33.120901,31.018469,32.660448,928,597,758,30.7366876666667,0.194325814068624
"COLEC10","Colec10",0.010179,0.013526,0,1,2,0,0.00790166666666667,0,0.473174,0.024033,0,12,1,0,1.00790166666667
"COLEC11","Colec11",0.290381,0.310893,0.845355,9,12,4,0.482209666666667,0.147165,0.222012,0,2,1,0,10.9155233333333,0.124393165554066
"COLEC12","Colec12",2.468934,2.796016,2.220325,236,330,65,2.49509166666667,1.445916,5.58612,1.013497,119,364,72,0.0143066666666667,3.4457938427563
"COLGALT1","Colgalt1",12.79861,10.536929,12.734816,820,991,259,12.0234516666667,67.176031,41.196189,53.146119,2061,1175,1683,15.3366116666667,0.797194175413976
"COLGALT2","Colgalt2",1.883186,1.997514,1.471538,165,254,41,1.78407933333333,2.051693,1.7373,1.712204,138,102,114,1.918794,0.953845777856654
"COLQ","Colq",1.486137,1.004227,1.141152,53,93,22,1.21050533333333,3.932019,4.121216,2.271604,90,56,66,126.498806333333,0.0173374590469042
"COMMD1","Commd1",44.395633,44.789554,68.102419,314,440,140,52.429202,18.955853,16.271225,18.391382,122,80,94,23.3310763333333,2.19592430963699
"COMMD10","Commd10",15.457435,12.850783,10.56997,267,346,77,12.959396,12.22622,10.544825,8.017515,142,109,102,0.161226,12.0212568440596
"COMMD2","Commd2",5.878279,6.843424,7.206299,142,225,53,6.64266733333333,12.371177,16.030456,8.637818,412,393,320,30.0999856666667,0.245745043590963
"COMMD3","Commd3",71.661265,53.231986,55.968858,614,756,181,60.2873696666667,133.508432,99.129575,105.281272,222,170,211,10.4651716666667,5.34552568845095
"COMMD4","Commd4",129.191582,94.793321,197.449087,449,611,185,140.477996666667,20.303114,20.773022,25.965305,266,202,269,27.532769,4.95843907286624
"COMMD5","Commd5",10.596437,8.807277,11.529346,191,250,59,10.31102,8.21796,9.486799,8.871047,155,148,130,136.461010666667,0.0822852963552584
"COMMD6","Commd6",34.164168,28.346852,28.328754,435,544,116,30.2799246666667,76.834868,69.165906,82.991455,289,214,283,11.541814,2.49405107320733
"COMMD7","Commd7",8.316368,7.839087,10.585095,341,491,134,8.91351666666667,15.585404,18.233679,19.009734,304,277,316,22.8511563333333,0.415640924411366
"COMMD8","Commd8",50.093882,51.734759,65.083047,516,841,164,55.6372293333333,5.034597,5.219558,4.813622,81,75,66,0.208212333333333,46.8768839472753
"COMMD9","Commd9",23.478131,27.988872,26.68171,290,493,126,26.049571,34.519276,29.253663,34.564087,268,213,259,0.451683666666667,18.6332405751391
"COMP","Comp",0.312678,0.304749,0.372948,9,13,6,0.330125,0.412009,0.729742,0,3,5,0,811.034157,0.0016380160717796
"COMT","Comt",23.584744,22.913632,28.572276,785,1134,289,25.0235506666667,25.521532,32.547142,32.294394,163,184,156,63.4386413333333,0.403850083245082
"COMTD1","Comtd1",12.946806,14.07106,19.137126,122,176,51,15.3849973333333,4.377693,3.150937,6.070423,41,24,34,0,16.3849973333333
"COP1","Cop1",79.175296,66.910652,76.713986,919,1109,263,74.2666446666667,20.67068,26.53944,23.308086,404,386,403,5.81561666666667,11.0432626052424
"COPA","Copa",55.399695,44.87087,49.527802,4486,5702,1330,49.932789,185.285661,207.972061,179.262016,5431,4613,4520,63.6749186666667,0.787519954412416
"COPB1","Copb1",22.476222,19.672034,20.65836,1214,1562,343,20.9355386666667,83.72951,101.345167,77.523873,2721,2867,2729,4.008749,4.37944458120514
"COPB2","Copb2",32.573059,26.368968,28.95025,1780,2356,558,29.2974256666667,193.149252,207.249433,179.592721,3377,3304,2988,0,30.2974256666667
"COPE","Cope",96.573832,84.423928,136.700928,1107,1456,427,105.899562666667,270.070205,189.28511,273.209249,1062,781,976,1.36427233333333,45.2145724329276
"COPG1","Copg1",147.136695,125.135554,137.564411,6581,7834,1986,136.61222,124.728211,126.743964,136.434683,2318,2041,2075,25.0362113333333,5.28541646241055
"COPG2","Copg2",59.176648,36.121821,24.927214,2096,2587,568,40.0752276666667,7.928616,6.534431,9.684279,358,238,369,9.350227,3.96853399125127
"COPRS","Coprs",35.824329,24.29472,32.815781,474,485,138,30.9782766666667,21.64333,18.627322,20.228239,130,107,140,33.5818443333333,0.9247128741437
"COPS2","Cops2",62.326857,52.021288,57.294041,2182,2984,546,57.214062,30.990406,38.070157,33.226158,828,770,783,1.55404633333333,22.7928762451321
"COPS3","Cops3",51.088534,46.955868,39.658749,1036,1321,318,45.9010503333333,124.265942,125.274678,133.05052,440,418,412,5.99949933333333,6.70062930215294
"COPS4","Cops4",43.389592,37.175545,39.777922,1126,1477,354,40.114353,35.00469,34.448668,38.377218,454,354,430,151.989131333333,0.268740351956244
"COPS5","Cops5",63.861293,58.139149,69.224434,1175,1616,396,63.7416253333333,27.864328,33.461511,32.010676,592,516,574,22.5202573333333,2.75259000851068
"COPS6","Cops6",69.962991,61.390501,87.177181,1408,1898,480,72.8435576666667,137.841247,106.26473,73.498348,446,331,382,15.118639,4.58125265207979
"COPS7A","Cops7a",63.514605,58.624029,73.347873,1211,1531,467,65.162169,24.859427,28.254488,25.665903,424,351,440,0.717785666666667,38.5159628956426
"COPS7B","Cops7b",25.075709,26.00012,34.534403,288,335,81,28.536744,118.043971,77.367761,102.446958,426,318,364,4.415969,5.45363978265016
"COPS8","Cops8",101.198178,84.631991,95.799493,1111,1448,393,93.876554,31.148379,29.959019,26.46638,493,417,477,13.9760303333333,6.3352271522064
"COPS9","Cops9",133.643448,143.896262,124.043219,653,1041,193,133.860976333333,92.454369,75.405211,89.253187,266,176,228,9.209776,13.2090044221669
"COPZ1","Copz1",24.717955,21.539516,28.92137,852,1100,309,25.0596136666667,68.272099,59.76265,68.129199,1033,746,921,47.604486,0.536156552847132
"COPZ2","Copz2",4.097769,3.356699,10.437517,55,58,30,5.963995,57.026763,84.059766,37.626529,146,132,141,1.908977,2.39396702002113
"COQ10B","Coq10b",11.038733,9.870968,12.649564,359,474,114,11.1864216666667,13.102926,14.732474,14.01763,335,321,327,1.42411366666667,5.02716594285114
"COQ2","Coq2",23.427347,22.33619,26.411182,711,953,257,24.0582396666667,4.778517,4.989665,5.982996,87,63,83,5.726514,3.72529361667376
"COQ3","Coq3",6.555937,6.512101,5.65055,308,492,97,6.23952933333333,2.237263,2.152701,2.856332,39,21,32,303.426825666667,0.0237808521554545
"COQ4","Coq4",19.913214,48.640419,14.156903,140,177,43,27.5701786666667,38.22533,33.40758,38.45497,835,641,763,19.7631113333333,1.37600662097302
"COQ5","Coq5",16.170902,10.737878,14.299319,511,507,173,13.736033,14.677358,16.913314,14.419163,220,182,188,64.5037643333333,0.224964674167606
"COQ6","Coq6",28.673903,28.209199,46.828144,313,443,136,34.5704153333333,12.642869,11.621738,15.64834,201,137,176,0,35.5704153333333
"COQ7","Coq7",25.490597,21.63299,27.871872,408,522,140,24.9984863333333,11.771588,9.765757,15.301813,166,127,152,0,25.9984863333333
"COQ8A","Coq8a",31.045196,22.840574,28.350323,417,522,125,27.412031,3.986561,2.799802,8.272701,176,112,135,2.37428233333333,8.42017003714469
"COQ8B","Coq8b",9.407341,9.656849,6.838626,287,403,81,8.634272,22.449116,17.897692,16.852176,349,219,266,1.529002,3.80951537404874
"COQ9","Coq9",118.494704,99.753005,109.814423,835,1044,302,109.354044,20.866058,21.69583,18.318621,245,189,197,7.91342466666667,12.3806559349392
"CORIN","Corin",0.088406,0.045385,0.09384,9,7,3,0.075877,0.108639,0.324285,0.04633,8,17,3,0.639689666666667,0.656146722072815
"CORO1A","Coro1a",28.574173,24.565676,28.401301,378,479,129,27.1803833333333,8.47132,11.042039,16.905641,139,84,147,3.96345066666667,5.67757901223557
"CORO1B","Coro1b",79.681238,80.146721,97.562635,925,1319,344,85.7968646666667,187.760487,157.883896,138.273133,517,453,493,1.619089,33.1400974410059
"CORO1C","Coro1c",229.184582,202.781112,133.608585,1483,2021,511,188.524759666667,103.504293,163.086286,112.90584,2324,2780,2160,14.8348023333333,11.9688743614882
"CORO2A","Coro2a",9.158108,8.691774,6.372382,523,578,152,8.074088,3.460777,3.756473,3.710279,298,262,283,5.42756566666667,1.41174567022445
"CORO2B","Coro2b",60.439754,52.491079,41.867969,1595,2649,515,51.5996006666667,17.682164,13.448853,17.139638,906,560,782,21.424768,2.34560289170736
