"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"TDRD5","Tdrd5",4.777423,1.115367,4.995427,52,42,8,3.62940566666667,0.062494,0.086812,0.144697,4,4,5,0.145619666666667,4.04096211104383
"TDRD6","Tdrd6",2.009967,2.46634,3.239249,92,186,21,2.571852,1.368948,1.82536,2.405388,37,45,43,0.131328333333333,3.15721961057577
"TDRD7","Tdrd7",22.239809,25.794578,19.085397,762,1012,229,22.3732613333333,6.800067,6.097532,6.287188,384,269,270,0.255685,18.61395280929
"TDRD9","Tdrd9",0.111999,0.462926,0.301609,12,33,8,0.292178,0,0,0,0,0,0,9.33577,0.125020003347598
"TDRKH","Tdrkh",14.389693,13.609219,14.863307,999,1217,273,14.2874063333333,15.635312,11.599437,11.132938,473,307,292,0.133675,13.4848226637558
"TDRP","Tdrp",22.661806,22.129203,24.697239,432,644,152,23.1627493333333,107.377049,84.876487,93.761079,837,531,598,0.418529,17.0336660958876
"TEAD1","Tead1",4.374068,2.796437,3.130587,613,702,170,3.43369733333333,19.256559,7.151534,7.48273,2772,814,753,0,4.43369733333333
"TEAD2","Tead2",10.749401,6.269465,9.267826,40,29,18,8.76223066666667,52.845347,14.307782,9.861619,591,122,179,5.49655833333333,1.50267728938528
"TEAD3","Tead3",1.753434,1.499739,2.670057,76,92,32,1.97441,6.175862,1.334326,2.465073,314,55,83,0,2.97441
"TEAD4","Tead4",0.643673,0.25724,0.296324,32,17,6,0.399079,9.039418,1.74506,1.390562,222,20,27,0.080201,1.29520246694828
"TEC","Tec",0.746772,0.763855,1.85877,40,62,12,1.12313233333333,1.431439,0.639264,0.399571,25,7,5,1.873585,0.738844451559057
"TECPR1","Tecpr1",19.292612,21.223759,16.758123,1677,2256,536,19.091498,44.580017,48.592464,41.875218,877,751,682,0.083767,18.5385770188611
"TECR","Tecr",2256.112729,1970.336829,3002.135841,6121,7991,2583,2409.52846633333,130.436553,131.164028,126.375406,601,486,471,0,2410.52846633333
"TECRL","Tecrl",0.023457,0.192716,0.351926,1,13,3,0.189366333333333,6.946357,0.023704,0.157306,29,1,6,0,1.18936633333333
"TECTA","Tecta",0.08863,0.059388,0.039513,10,9,2,0.0625103333333333,0.848689,1.058123,1.30526,99,90,78,0,1.06251033333333
"TECTB","Tectb",0.063231,0.228027,0.546231,3,4,1,0.279163,0.020331,0.026599,0,1,1,0,0.0470166666666667,1.22172171726015
"TEDC1","Tedc1",0.579249,0.860401,0.811035,40,54,20,0.750228333333333,9.699552,4.872602,6.073681,116,72,90,6.01650433333333,0.249444488335668
"TEDC2","Tedc2",3.676598,2.668111,2.969078,121,155,34,3.10459566666667,10.509323,8.111551,9.876248,121,79,110,0.017636,4.03346153896547
"TEDDM1","Teddm1a",0,0,0,0,0,0,0,0,0.029105,0,0,1,0,1.12078,0.471524627731306
"TEF","Tef",352.970083,246.377335,264.256283,4767,5493,1465,287.867900333333,4.397704,2.999746,3.222822,324,142,178,0.645878333333333,175.509874869244
"TEFM","Tefm",3.121981,3.173857,3.865645,55,89,21,3.387161,5.852861,9.240021,6.269592,83,104,67,10.2044386666667,0.391555626347606
"TEK","Tek",5.815125,2.45702,3.446978,329,360,109,3.90637433333333,0.279098,0.05487,0,23,3,0,4.15850533333333,0.951123245260449
"TEKT1","Tekt1",1.256993,0.643018,0.934405,34,26,8,0.944805333333333,0.176149,0,0,3,0,0,0,1.94480533333333
"TEKT2","Tekt2",2.956464,2.08123,2.565961,40,31,10,2.53455166666667,1.155753,0.258319,0.891832,27,4,14,0.0472593333333333,3.37504909640337
"TEKT3","Tekt3",0.056568,0,0,2,0,0,0.018856,0.140247,0.184128,0.6235,4,2,2,0,1.018856
"TEKT4","Tekt4",0.942597,0.537078,0.487525,23,23,4,0.655733333333333,0.039472,0,0.038468,1,0,1,0.0982883333333333,1.50755797278492
"TEKT5","Tekt5",10.150868,8.158056,12.128943,353,418,135,10.1459556666667,0.714719,0.754776,0.432603,8,10,5,0,11.1459556666667
"TELO2","Telo2",15.458044,15.48763,15.606537,304,378,80,15.5174036666667,21.568282,19.094719,29.506342,476,353,425,0.000409666666666667,16.510639807892
"TEN1","Ten1",19.03943,20.949138,27.374575,188,307,99,22.454381,36.041441,29.139563,49.398286,87,54,77,10.6720226666667,2.00945300311845
"TENM1","Tenm1",2.59014,2.401919,1.542363,630,760,110,2.17814066666667,5.098539,0.473668,0.479979,1239,88,80,0.182926333333333,2.68667674149334
"TENM2","Tenm2",4.299695,2.612247,2.396586,757,670,161,3.10284266666667,3.702799,0.607838,1.149219,611,55,80,0.327412,3.09085850261009
"TENM3","Tenm3",5.822974,5.240563,3.644554,1122,1540,197,4.902697,24.210011,9.60489,10.753832,3364,1449,1366,15.2294316666667,0.363703247361609
"TENM4","Tenm4",9.492936,7.349204,6.131235,2303,2979,537,7.65779166666667,12.041659,20.984725,14.008178,795,802,633,0,8.65779166666667
"TENT2","Tent2",13.358113,13.717843,19.207537,353,484,115,15.427831,23.99196,14.719011,19.240516,493,279,304,0.166676333333333,14.0808813298404
"TENT4A","Tent4a",7.579776,5.706423,7.174468,624,706,196,6.82022233333333,17.302362,9.448306,10.239032,693,344,408,0.0224443333333333,7.64855560188607
"TENT4B","Tent4b",11.909248,8.385226,9.291166,639,749,171,9.86188,3.481605,4.721298,4.953702,287,288,248,0.115417333333333,9.7379515947992
"TENT5B","Tent5b",0.148807,0.097884,0.067787,7,7,1,0.104826,1.298333,0.765076,1.400729,54,24,38,0.100402666666667,1.00401974065251
"TENT5C","Tent5c",0.548185,0.46938,0.504584,69,88,20,0.507383,2.586596,2.428704,2.560441,274,196,186,0.850768666666667,0.8144632158242
"TEP1","Tep1",6.13023,5.854883,6.334078,232,275,40,6.106397,9.433608,5.605158,8.643571,549,265,304,0,7.106397
"TEPP","Tepp",0,0.110471,0,0,1,0,0.0368236666666667,0.320033,0.173103,0.173793,10,5,3,2.836094,0.270281089740415
"TEPSIN","Tepsin",6.47158,5.562028,6.348164,270,341,88,6.12725733333333,16.051648,13.792746,23.246143,369,267,279,0,7.12725733333333
"TERB1","Terb1",0.20814,0.228076,0.313646,12,21,6,0.249954,0.279482,0.604988,0.325694,3,5,4,10.5940856666667,0.107809622590046
"TERB2","Terb2",0,0,0,0,0,0,0,0,0,0,0,0,0,6.815903,0.127944269523304
"TERF1","Terf1",4.914819,4.534012,4.398364,166,223,43,4.61573166666667,35.40517,45.184353,39.841243,896,927,930,0.221804666666667,4.59625979493722
"TERF2","Terf2",13.953021,10.180051,11.216584,524,561,149,11.7832186666667,43.760452,37.223806,47.853168,396,312,344,1.33998933333333,5.46293886239937
"TERF2IP","Terf2ip",12.221089,9.669564,11.240828,926,1103,267,11.043827,57.906939,77.749869,96.972666,1985,2149,2306,0.0603116666666667,11.3587611818538
"TERT","Tert",0.428958,0.299158,0.995733,37,33,11,0.574616333333333,0.327792,0.02775,0.016016,9,2,1,0,1.57461633333333
"TES","Tes",3.490395,1.839761,1.004363,57,77,15,2.11150633333333,36.248982,55.101183,56.546471,923,956,1020,0.187566,2.62007023890321
"TESC","Tesc",15.453284,18.830214,24.668461,251,449,122,19.650653,3.023514,4.791784,3.940203,12,21,14,0,20.650653
"TESK1","Tesk1",19.74615,16.580756,23.832937,776,900,327,20.053281,23.337272,18.399568,22.6945,574,357,398,0,21.053281
"TESK2","Tesk2",5.162795,4.853695,5.737975,245,309,80,5.25148833333333,0.563145,0.370188,0.603444,29,13,19,0.0993646666666667,5.68645557100556
"TESMIN","Tesmin",0.154951,0.097159,0.091875,7,6,1,0.114661666666667,1.384616,0.922735,1.418586,17,8,11,1.60777566666667,0.427437712880978
"TESPA1","Tespa1",0.33854,0.217558,0,2,11,0,0.185366,0.013139,0.084463,0.057076,1,5,3,0.0182166666666667,1.16415890527556
"TET1","Tet1",4.613795,2.05807,3.325938,377,571,90,3.332601,1.393254,0.246781,0.369016,251,34,46,0,4.332601
"TET2","Tet2",6.281463,7.176282,4.611814,650,954,161,6.02318633333333,4.584914,3.142875,3.028886,750,431,375,0,7.02318633333333
"TET3","Tet3",3.647481,3.330661,2.69445,885,1217,208,3.22419733333333,6.523968,7.810888,7.120713,1412,1316,1062,4.54154166666667,0.762278367181215
"TEX10","Tex10",8.789245,5.883421,7.371309,314,341,86,7.34799166666667,10.884851,9.840453,11.242727,618,377,434,1.46374066666667,3.38834025009667
"TEX101","Tex101",0,0,0,0,0,0,0,0.0896,0,0.074746,2,0,1,0.0581296666666667,0.945063758726483
"TEX11","Tex11",0.173276,0.335987,0.230986,12,35,5,0.246749666666667,0,0,0.026709,0,0,1,2.11374966666667,0.400401381014466
"TEX12","Tex12",0.093555,0.055967,0.286666,1,1,1,0.145396,0.100787,0.129733,0,1,1,0,0.147818666666667,0.997889329789607
"TEX13C","Tex13c1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.418163666666667,0.705137230282071
"TEX14","Tex14",0.121782,0.639526,0.059886,10,19,2,0.273731333333333,1.453439,0.189065,0.049893,44,3,3,0.005833,1.26634474443902
"TEX15","Tex15",0.6431,0.411065,0.499696,78,66,9,0.517953666666667,0.220023,0.069454,0.05321,14,10,8,0.667289333333333,0.91043206258142
"TEX19","Tex19.1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.008757,0.991319019347573
"TEX2","Tex2",37.708713,29.402027,31.67888,2786,3504,784,32.9298733333333,21.250997,25.93793,26.665425,1348,1121,1069,0.325892666666667,25.5902111734535
"TEX22","Tex22",0.086299,0.299905,0.27624,1,7,1,0.220814666666667,2.87796,5.268877,4.946387,28,31,27,4.09762866666667,0.239486778362174
"TEX26","Tex26",0.248394,0.204047,0.541182,5,6,3,0.331207666666667,0.82609,0,0,9,0,0,0.293725666666667,1.02897213912171
"TEX261","Tex261",22.536196,20.268603,21.333889,698,1036,268,21.3795626666667,17.558326,23.427036,24.339886,783,700,754,0.945247666666667,11.5047369289566
"TEX264","Tex264",28.459598,31.415176,28.946283,527,811,230,29.607019,30.821963,32.963416,26.922002,366,287,240,0.582246666666667,19.3440249518617
"TEX29","Tex29",0.066719,0,0.777532,1,0,1,0.281417,0.202814,0.443327,0,2,4,0,0.440213,0.889741309098029
"TEX30","Tex30",5.347862,4.786846,4.520347,57,76,13,4.88501833333333,5.914359,6.267463,5.69105,71,42,62,0.005427,5.85325273076348
"TEX33","Tex33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TEX35","Tex35",0,0.050312,0,0,1,0,0.0167706666666667,0.456454,0.676056,0.950933,6,6,8,0.0233666666666667,0.99355460734178
"TEX37","Tex37",0,0,0,0,0,0,0,0.089614,0,0,1,0,0,0.221404333333333,0.818729697209196
"TEX38","Tex38",0.382754,0.102372,0.483231,5,2,2,0.322785666666667,0,0.468468,0.398714,0,3,4,0.127674333333333,1.17302099335417
"TEX43","Tex43",0,0,0,0,0,0,0,0.221059,0,0.894001,1,0,1,2.078424,0.324841542295668
"TEX44","Tex44",0,0,0,0,0,0,0,0,0,0,0,0,0,0.993901666666667,0.501529246260055
"TEX47","Tex47",0,0.07017,0,0,2,0,0.02339,0,0,0.18404,0,0,2,0.229860666666667,0.832118651923172
"TEX52","Tex52",4.013216,5.168316,4.630961,96,183,34,4.60416433333333,0.453485,0.298827,0.257996,8,4,3,0.329946,4.21382848125663
"TEX55","Tex55",0,0,0,0,0,0,0,0,0,0,0,0,0,0.293078333333333,0.77334835347691
"TEX9","Tex9",8.365371,4.609102,8.013917,194,287,63,6.99613,4.056922,1.646698,2.848932,98,24,45,0.196661333333333,6.68203256616185
"TFAM","Tfam",27.505665,22.239858,23.003715,713,859,192,24.249746,12.916004,15.619316,13.377837,500,452,418,0,25.249746
"TFAP2A","Tfap2a",0.898619,0.328025,0.87811,47,22,12,0.701584666666667,64.644562,34.445179,39.883485,1922,841,970,0.05861,1.60737633941363
"TFAP2B","Tfap2b",0.599857,0.36062,0.354167,60,37,7,0.438214666666667,1.801019,0.408465,1.848464,151,33,133,0.505418,0.955359020993948
"TFAP2C","Tfap2c",0,0,0.055156,0,0,1,0.0183853333333333,2.203319,0.571239,0.473445,94,12,16,117.330309,0.00860629319689627
"TFAP2D","Tfap2d",0,0,0,0,0,0,0,0.682823,5.102154,5.084491,24,114,91,0.0883996666666667,0.918780141731025
"TFAP2E","Tfap2e",0,0.085757,0.083383,0,5,1,0.05638,1.181988,0.635388,0.596787,29,14,11,0.309315,0.806818832748422
"TFB1M","Tfb1m",3.500016,3.604497,3.298396,100,140,31,3.46763633333333,20.241681,16.530636,14.679425,183,139,123,0.108829,4.02914816742107
"TFB2M","Tfb2m",24.053646,17.729172,24.479748,372,507,103,22.087522,4.634292,4.533156,5.075778,139,104,106,2.84503233333333,6.00450659409279
"TFCP2","Tfcp2",12.674816,10.089064,10.548064,545,643,151,11.1039813333333,18.295713,15.125208,21.508909,691,491,560,2.636353,3.32860460283513
"TFCP2L1","Tfcp2l1",0.071598,0.051159,0.090323,15,16,6,0.0710266666666667,0.005544,0.265055,0.04934,1,1,6,0.531786666666667,0.699200933115142
"TFDP1","Tfdp1",16.184038,13.933091,15.14365,532,636,141,15.0869263333333,32.972752,28.124901,30.368572,732,554,612,0,16.0869263333333
"TFDP2","Tfdp2",9.965924,11.426874,8.299939,999,1456,267,9.897579,84.233353,41.371522,59.525515,1045,438,523,0,10.897579
"TFE3","Tfe3",14.288922,14.545278,10.321038,617,796,186,13.051746,18.981597,15.952725,19.571954,829,608,678,0.404221,10.0067909538456
"TFEB","Tfeb",16.08562,24.165609,13.390651,228,491,110,17.8806266666667,2.212094,0.457901,2.124303,30,10,4,0,18.8806266666667
"TFEC","Tfec",0.014781,0,0,1,0,0,0.004927,0,0,0,0,0,0,0.522582666666667,0.660014738116026
"TFF1","Tff1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672146666666667,0.937018606690813
"TFF2","Tff2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.735211666666667,0.576298568762504
"TFF3","Tff3",0,0,0,0,0,0,0,2.295363,2.262612,0.173597,10,8,2,0,1
"TFIP11","Tfip11",13.017975,11.573893,9.497749,762,1038,233,11.3632056666667,16.390781,17.437275,14.376105,417,371,318,0.690730333333333,7.31234628191249
"TFPI","Tfpi",2.529611,2.261774,1.250249,76,82,20,2.013878,7.220295,2.881512,2.373805,308,74,79,0.009004,2.98698320323804
"TFPI2","Tfpi2",0.222644,0.075717,0.479154,3,2,4,0.259171666666667,4.631291,4.446625,6.539037,53,52,66,0.156901,1.08840053441623
"TFPT","Tfpt",43.775481,34.717329,34.411436,201,239,63,37.6347486666667,12.518008,13.399009,13.677728,172,139,124,18.5634763333333,1.97484066780292
"TFR2","Tfr2",1.381591,1.857853,2.538416,38,58,18,1.92595333333333,7.114315,5.822753,3.446227,158,79,66,1.37330733333333,1.23285901165771
"TFRC","Tfrc",85.515819,54.882044,35.253808,3290,4835,931,58.550557,52.462223,23.05159,16.8658,1340,496,548,2.35146266666667,17.7685276319155
"TG","Tg",0.010338,0,0.016312,2,0,1,0.00888333333333333,1.661927,2.709855,2.102407,23,32,27,0.538612,0.655710038224928
"TGDS","Tgds",3.393143,2.960906,2.852877,76,104,30,3.06897533333333,5.531331,3.621659,3.82418,142,71,78,29.31924,0.134204397383751
"TGFA","Tgfa",9.795317,14.48552,11.438643,956,2090,352,11.9064933333333,1.692803,2.114374,1.813467,97,55,81,0,12.9064933333333
"TGFB1","Tgfb1",1.697556,1.470504,2.079753,59,99,25,1.749271,29.909755,11.616348,20.110269,359,132,170,0,2.749271
"TGFB1I1","Tgfb1i1",3.588104,2.586514,3.889176,119,156,46,3.354598,21.880902,12.029497,10.724751,407,133,172,2.905098,1.11510594612478
"TGFB2","Tgfb2",4.41517,3.873209,6.08609,250,428,77,4.79148966666667,14.030559,7.450746,6.363326,457,141,116,4.60413466666667,1.03343156636017
"TGFB3","Tgfb3",3.356121,4.474052,3.86259,247,495,90,3.89758766666667,30.878748,1.762916,1.887362,277,48,50,0.00684233333333333,4.86430447402059
"TGFBI","Tgfbi",4.028287,2.828844,10.606738,234,209,132,5.82128966666667,110.272904,126.327761,165.166665,2051,1792,1984,0,6.82128966666667
"TGFBR1","Tgfbr1",5.194311,5.535945,4.067587,553,906,146,4.93261433333333,19.214899,16.855644,18.252419,1828,1227,1187,0.137657333333333,5.21476384804798
"TGFBR2","Tgfbr2",3.043786,2.592676,3.025115,354,457,124,2.88719233333333,33.629108,19.366581,27.176214,2162,962,1172,0.132772333333333,3.43157421747294
"TGFBR3","Tgfbr3",3.00128,1.766928,2.95718,354,349,121,2.57512933333333,11.528793,16.181559,11.772426,849,796,776,0,3.57512933333333
"TGFBRAP1","Tgfbrap1",9.255047,7.964987,7.563434,970,1340,252,8.261156,4.767453,5.509588,5.518034,509,447,396,0,9.261156
"TGIF1","Tgif1",2.543167,1.237035,1.9833,42,60,9,1.92116733333333,41.632532,16.918621,20.071357,672,203,236,0.281246666666667,2.27994141122969
"TGIF2","Tgif2",1.902897,1.451282,1.329967,13,17,5,1.561382,12.299627,3.545824,5.923297,460,130,151,0.0450943333333333,2.45086201149944
"TGM1","Tgm1",0.267304,0.091142,0.054271,5,8,1,0.137572333333333,3.739529,3.380456,3.745594,46,26,28,1.48197633333333,0.458333271778444
"TGM2","Tgm2",7.09034,5.532235,6.629018,405,348,119,6.41719766666667,0.711072,0.337089,0.498246,29,13,14,0,7.41719766666667
"TGM3","Tgm3",0.021898,0.082749,0.034662,2,11,1,0.0464363333333333,0.205772,0.108501,0,10,4,0,0.293095666666667,0.809248967658232
"TGM4","Tgm4",0.834116,0.976164,0.911312,15,22,4,0.907197333333333,0.016002,0,0.298047,1,0,1,1.31767033333333,0.82289413895649
"TGM5","Tgm5",0.120284,0,0,4,0,0,0.0400946666666667,0,0.09409,0,0,2,0,4.24963533333333,0.198127031807797
"TGS1","Tgs1",11.389046,7.045996,5.792688,513,626,125,8.07591,7.843202,7.175145,6.902972,323,184,226,0.239950666666667,7.31957346690137
"TH","Th",3.749715,1.217264,1.335873,66,33,6,2.10095066666667,0.84474,4.354518,4.22716,14,52,35,0,3.10095066666667
"THADA","Thada",3.110699,3.066638,3.254402,330,430,82,3.143913,10.10854,8.456268,14.042617,408,243,238,0,4.143913
"THAP1","Thap1",3.819101,4.143533,5.276131,133,170,43,4.41292166666667,5.058469,5.277291,3.79806,99,76,86,0.0338946666666667,5.23546724940387
"THAP11","Thap11",7.859152,6.267122,11.164952,294,357,130,8.43040866666667,8.988823,8.932957,12.136846,284,213,252,0.0169543333333333,9.27318794714807
"THAP12","Thap12",22.532634,16.679894,18.904354,1262,1584,371,19.372294,15.030105,14.491654,15.696675,709,522,537,1.939715,6.93002348867152
"THAP2","Thap2",4.153267,4.19759,3.691026,395,528,117,4.013961,8.886676,4.641465,5.359573,223,113,159,0.465386666666667,3.42159589277915
"THAP3","Thap3",8.37596,8.062002,12.014552,130,185,57,9.48417133333333,20.079248,15.261193,14.35391,196,119,108,0.467455666666667,7.14445524419023
"THAP4","Thap4",15.126961,11.188445,20.493105,287,325,99,15.602837,18.754826,19.891195,21.262378,446,347,346,0,16.602837
"THAP7","Thap7",12.710815,11.193731,17.10071,147,214,60,13.6684186666667,11.191892,8.076849,13.12943,180,106,101,0.0247966666666667,14.3134917821096
"THBD","Thbd",1.923843,1.380371,1.939174,155,170,49,1.747796,0.346097,0.237867,0.35141,25,13,17,0,2.747796
"THBS1","Thbs1",0.937138,1.163198,0.984642,92,108,20,1.028326,55.430807,57.036587,59.008762,2255,1879,1968,0,2.028326
"THBS2","Thbs2",3.431667,3.723217,3.399429,433,713,137,3.51810433333333,10.587353,20.135466,28.673045,996,1131,1299,8.94295,0.454402801314835
"THBS3","Thbs3",17.631234,18.451975,22.107151,175,297,70,19.3967866666667,35.563946,30.440862,38.60664,898,697,584,0,20.3967866666667
"THBS4","Thbs4",0.239995,0.318335,0.227826,16,6,5,0.262052,3.922442,2.903053,3.944294,100,48,53,0.00631033333333333,1.25413797135476
"THEG","Theg",0,0.254577,0,0,2,0,0.084859,0.054014,0.426958,0.327234,1,6,4,7.503511,0.12757777346322
"THEGL","Thegl",0.061102,0.115144,0,2,2,0,0.0587486666666667,0.071933,0.210552,0.05347,2,2,1,0.138002666666667,0.930356929450663
"THEM4","Them4",12.700864,11.965265,13.172178,452,636,148,12.612769,20.269393,25.9816,30.253804,764,858,849,0.205694333333333,11.2903980915008
"THEM5","Them5",1.056821,0.05687,0.803518,25,2,6,0.639069666666667,0.651114,3.831709,2.10882,12,15,6,0.0608256666666667,1.54508862122177
"THEM6","Them6",26.456995,22.655071,34.761537,945,1229,389,27.9578676666667,6.749659,9.205093,10.07218,260,257,249,0.0456026666666667,27.6949060956233
"THEMIS","Themis",0.356923,0.287884,0.281766,8,11,2,0.308857666666667,0.020943,0.026747,0,1,1,0,30.790794,0.0411709649864884
"THEMIS2","Themis2",0.180993,0.220099,0.190804,12,22,4,0.197298666666667,1.187124,0.140027,0.668092,27,4,5,35.700918,0.0326231258484234
"THG1L","Thg1l",2.568141,2.272774,3.450356,77,111,40,2.763757,5.38044,5.551027,7.118053,155,104,107,0,3.763757
"THNSL1","Thnsl1",6.849068,6.412287,7.817673,333,493,120,7.02634266666667,1.885898,2.759508,3.210674,129,144,153,0,8.02634266666667
"THNSL2","Thnsl2",3.505081,3.435108,3.80066,95,121,33,3.580283,3.592098,4.00206,3.215153,105,55,69,0,4.580283
"THOC1","Thoc1",41.821961,30.597675,43.603812,734,778,215,38.6744826666667,26.456275,15.534494,23.227002,533,275,352,1.66439433333333,14.8906196692857
"THOC2","Thoc2",47.362181,25.64432,26.17069,950,1178,184,33.0590636666667,39.316449,56.546413,33.780453,1166,517,504,0,34.0590636666667
"THOC3","Thoc3",9.811719,8.587108,10.007005,451,598,155,9.46861066666667,33.783422,30.344734,47.317102,317,222,272,0.0491156666666667,9.9785095192872
"THOC5","Thoc5",16.127304,11.419747,15.035936,545,682,148,14.194329,24.537169,33.227119,34.856607,543,567,613,0,15.194329
"THOC6","Thoc6",4.329505,4.932873,4.43742,104,172,35,4.56659933333333,8.057226,7.292165,7.698938,162,105,106,0.671288333333333,3.33072350372417
"THOC7","Thoc7",99.132567,84.781165,103.0497,830,1028,258,95.6544773333333,52.442396,53.75299,60.541456,508,409,446,0.865475666666667,51.8122423467688
"THOP1","Thop1",13.820385,12.100788,8.132747,411,587,134,11.3513066666667,23.36823,19.902998,29.988389,517,322,341,0.103877,11.1890243810376
"THPO","Thpo",3.365312,1.756184,3.828845,82,65,32,2.983447,0.467555,0,0,9,0,0,0.458633,2.73094534403102
"THRA","Thra",114.032186,93.630119,102.875188,4410,5329,1360,103.512497666667,16.671027,15.469797,18.889446,937,653,664,0.284567666666667,81.3600562887176
"THRAP3","Thrap3",71.301791,56.635058,45.942996,1954,2481,488,57.9599483333333,39.63399,34.813261,41.11964,2026,1321,1344,8.51695633333333,6.19525258583198
"THRB","Thrb",7.377459,5.264544,3.063438,421,550,106,5.235147,0.168102,0.033253,0.065177,20,3,4,0.352934,4.60861135872112
"THRSP","Thrsp",13.730396,13.923018,15.04516,331,509,115,14.232858,0.107627,0.070778,0.0802,2,1,1,25.2658006666667,0.579950262827193
"THSD1","Thsd1",1.801402,1.601371,2.063608,136,185,52,1.822127,1.515055,0.713055,0.769852,85,30,29,5.39719133333333,0.441150944680202
"THSD4","Thsd4",0.788807,1.537096,1.15794,149,318,53,1.161281,0.491622,0.322108,0.521846,56,29,34,0.0306686666666667,2.09696973421138
"THSD7A","Thsd7a",8.867258,10.320768,6.041476,1374,2112,340,8.409834,10.592963,12.827717,10.847643,1832,1787,1458,0.0818023333333333,8.6982933111317
"THSD7B","Thsd7b",0.7565,1.168274,0.65672,76,115,19,0.860498,1.766973,2.498512,2.662404,188,216,201,0,1.860498
"THTPA","Thtpa",7.219905,6.884504,8.4502,438,628,162,7.518203,14.99752,13.737141,16.953634,114,80,88,3.30379266666667,1.97923172878991
"THUMPD1","Thumpd1",9.62945,8.868742,8.793729,531,740,153,9.097307,13.009096,8.643279,9.436901,716,473,497,0.868112666666667,5.40508459696756
"THUMPD2","Thumpd2",1.680651,1.211359,1.364308,66,71,17,1.41877266666667,6.40981,27.995587,20.950521,167,129,157,0,2.41877266666667
"THUMPD3","Thumpd3",15.288251,14.324684,16.310021,392,546,94,15.307652,36.157619,25.865557,31.173279,628,429,465,0,16.307652
"THY1","Thy1",686.900695,568.260871,843.908345,7602,10312,2522,699.689970333333,255.418905,293.969594,309.833759,5656,4986,4570,0.088474,643.73606566012
"THYN1","Thyn1",36.170664,30.475063,42.900128,449,581,165,36.515285,32.671839,28.111815,39.203376,424,294,342,0.289366,29.0959161324248
"TIA1","Tia1",46.693936,36.410189,34.244939,1618,2026,388,39.1163546666667,149.062855,95.118693,106.733145,2529,1371,1510,0,40.1163546666667
"TIAL1","Tial1",54.574064,53.759726,39.993828,1614,2261,460,49.4425393333333,210.775142,146.222022,161.328472,2068,1159,1360,0.022347,49.3399397008387
"TIAM1","Tiam1",16.922337,13.879746,22.207613,748,798,156,17.6698986666667,7.92226,6.992403,9.227785,629,396,360,0.510854666666667,12.3571770856407
"TIAM2","Tiam2",1.511438,1.395014,1.298126,126,202,29,1.401526,8.84513,7.360815,10.530928,125,68,90,0.0404283333333333,2.30820895881023
"TICAM1","Ticam1",1.543125,1.356955,1.571708,99,132,32,1.490596,1.658821,1.353727,1.088111,79,42,35,6.77220766666667,0.320448977538471
"TICAM2","Ticam2",0.084024,0.268122,0,5,23,0,0.117382,1.486436,1.577709,0.341288,17,1,13,14.3222706666667,0.0729253531874258
"TICRR","Ticrr",0.074239,0.152865,0.103032,8,23,3,0.110045333333333,3.062315,1.073545,1.872757,280,76,104,0.0450573333333333,1.06218606188113
"TIE1","Tie1",3.039916,2.719133,3.762877,272,367,104,3.17397533333333,1.354772,0.501436,1.935291,27,4,11,0,4.17397533333333
"TIFA","Tifa",3.578123,3.163164,3.193625,88,134,33,3.31163733333333,2.641366,1.279806,0.707133,70,24,22,3.952483,0.870601137516945
"TIFAB","Tifab",0.45224,0.638755,0.402754,28,61,8,0.497916333333333,0,0,0,0,0,0,0.141505333333333,1.31222893979762
"TIGAR","Tigar",9.584513,7.800705,7.538604,616,858,182,8.30794066666667,11.709562,16.324791,14.71161,391,477,444,0,9.30794066666667
"TIGD2","Tigd2",3.448505,2.947398,2.801354,217,278,55,3.06575233333333,1.950004,2.251477,2.650656,101,94,84,0,4.06575233333333
"TIGD3","Tigd3",0.829373,0.555311,0.722667,37,37,10,0.702450333333333,0.338566,0.373338,0.515898,12,10,12,0.387223,1.22723623623118
"TIGD4","Tigd4",0.127809,0.065032,0.045466,9,7,1,0.0794356666666667,0.968366,0.79954,0.499698,41,26,15,13.7848523333333,0.0730095669763988
"TIGD5","Tigd5",0.712,0.594292,0.566448,76,96,19,0.624246666666667,1.747828,1.523513,2.170652,168,110,135,0.508515333333333,1.07671869869404
"TIGIT","Tigit",0.250141,0.410841,0.348608,4,10,2,0.33653,0.075672,0.043794,0,4,2,0,0.136838333333333,1.17565528959703
"TIMD4","Timd4",0.022276,0.014932,0.070973,1,1,1,0.0360603333333333,0,0,0,0,0,0,0.292862666666667,0.801369209619583
