"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","FoldChange"
"WARS2","Wars2",1.721602,1.852978,3.497911,116,154,33,2.357497,4.739279,3.673491,3.833277,134,141,99,0,3.357497
"WAS","Was",1.007418,0.500442,0.582939,19,25,5,0.696933,0.909872,1.878557,1.193187,10,16,7,0.0124743333333333,1.6760256967831
"WASF1","Wasf1",11.425077,11.049328,12.740407,622,916,218,11.7382706666667,60.892229,68.675585,73.471942,1658,1898,1440,0,12.7382706666667
"WASF2","Wasf2",30.389883,25.124448,63.026669,650,1080,205,39.5136666666667,4.063975,4.039319,5.111384,264,323,244,0,40.5136666666667
"WASF3","Wasf3",46.670034,38.43146,38.157055,2606,3200,652,41.086183,26.618531,28.392525,30.907482,1422,1641,1050,0,42.086183
"WASHC1","Washc1",15.913474,15.005146,18.934693,413,597,142,16.617771,9.552839,9.306452,13.331862,214,237,218,0,17.617771
"WASHC2C","Washc2",93.857812,83.321626,61.26414,2881,3877,837,79.4811926666667,143.430112,130.953368,86.646794,721,756,502,0,80.4811926666667
"WASHC3","Washc3",11.12628,10.639621,11.826439,168,213,63,11.1974466666667,34.255926,56.798884,38.833207,192,231,142,0,12.1974466666667
"WASHC4","Washc4",17.984521,16.579016,10.98882,1121,1622,261,15.184119,11.161844,15.154751,24.936233,478,450,363,0,16.184119
"WASHC5","Washc5",10.901731,9.237614,9.569234,906,1137,220,9.90285966666667,26.184472,30.782886,23.668847,443,544,277,0,10.9028596666667
"WASL","Wasl",18.10072,15.559784,16.41904,1609,2114,454,16.6931813333333,9.171588,10.450851,11.479146,526,643,472,0,17.6931813333333
"WBP1","Wbp1",34.204725,33.914495,38.230814,390,583,128,35.4500113333333,35.815856,29.282264,36.116359,432,429,346,0.180767666666667,30.8697573301889
"WBP11","Wbp11",38.048224,31.691235,40.690148,987,1339,290,36.809869,46.760054,44.232192,44.669021,1184,1336,904,0,37.809869
"WBP1L","Wbp1l",7.726863,8.586516,8.694239,670,1082,235,8.33587266666667,11.375861,12.376506,9.330725,623,711,364,0,9.33587266666667
"WBP2","Wbp2",133.674675,129.440494,154.268809,4562,6799,1699,139.127992666667,84.420337,88.237992,99.780902,1285,1519,983,102.312765,1.35634732713491
"WBP2NL","Wbp2nl",0,0,0,0,0,0,0,0.067453,0.645953,0.065207,1,9,2,0,1
"WBP4","Wbp4",18.467497,15.210316,16.47238,844,1033,272,16.716731,6.75801,7.36235,7.268306,202,235,155,0.0244603333333333,17.2937208240697
"WDCP","Wdcp",3.389708,3.216016,3.15238,237,273,65,3.25270133333333,4.156158,5.590858,6.062,209,243,189,0,4.25270133333333
"WDFY1","Wdfy1",5.809723,5.220026,5.345328,364,492,95,5.458359,18.197113,29.591404,20.395296,588,660,458,2.05296366666667,2.11543919454877
"WDFY2","Wdfy2",6.348587,5.641829,5.058336,929,1244,235,5.68291733333333,6.610234,8.748281,9.811455,592,608,540,0,6.68291733333333
"WDFY3","Wdfy3",18.890964,17.287455,14.474696,4663,6241,927,16.8843716666667,26.747161,26.511999,27.191788,1529,1667,1261,0.795077666666667,9.96300717164884
"WDFY4","Wdfy4",0.226129,0.784075,0.216815,52,91,16,0.409006333333333,0.456307,0.902502,0.042072,18,22,4,0,1.40900633333333
"WDHD1","Wdhd1",18.534295,4.213723,29.696249,109,130,39,17.4814223333333,1.578801,1.483882,1.980215,62,65,55,0,18.4814223333333
"WDPCP","Wdpcp",3.767566,3.556098,2.246426,117,142,22,3.19003,8.565902,8.531968,4.006363,374,356,128,37.1590076666667,0.109804480153192
"WDR1","Wdr1",85.354866,76.41692,99.628914,1928,2779,656,87.1335666666667,252.676326,245.835461,226.214325,1773,1954,1418,1.10649866666667,41.8388903165696
"WDR11","Wdr11",19.14697,22.12288,20.213866,853,1144,259,20.494572,104.161571,159.972964,74.9283,891,955,657,1.30328166666667,9.3321508659022
"WDR12","Wdr12",26.388805,19.633781,10.534609,799,939,205,18.8523983333333,70.976269,77.888795,77.379529,571,689,551,6.12911033333333,2.7846950608283
"WDR13","Wdr13",30.916987,25.421304,24.323802,2085,2546,601,26.8873643333333,50.931564,46.675219,52.222517,592,613,435,9.079943,2.76661924907049
"WDR18","Wdr18",24.807685,24.142053,28.428394,866,1244,314,25.7927106666667,10.033173,16.199955,12.383843,132,193,124,0,26.7927106666667
"WDR19","Wdr19",5.149231,5.809415,8.114523,441,612,126,6.357723,33.409891,23.302285,26.652455,505,449,284,8.99167933333333,0.736385021430165
"WDR24","Wdr24",5.272209,4.701125,6.950434,281,385,105,5.641256,2.843803,3.289422,3.228939,115,122,95,0.588315666666667,4.18131996011708
"WDR25","Wdr25",5.280822,4.719036,6.270258,170,245,59,5.423372,10.899519,12.973631,12.484158,166,183,122,0.069023,6.00863779357413
"WDR26","Wdr26",30.909948,25.023195,18.670542,2202,2713,524,24.867895,36.834384,32.627347,35.678938,2101,2084,1478,0.553858666666667,16.6475211387737
"WDR27","Wdr27",4.161962,2.568792,2.802083,50,51,9,3.17761233333333,18.736443,18.904656,20.92505,325,419,280,0,4.17761233333333
"WDR3","Wdr3",28.2665,21.698001,24.839246,394,407,106,24.9345823333333,11.249811,13.059966,12.810125,663,668,475,0,25.9345823333333
"WDR31","Wdr31",8.983779,6.879104,5.722534,387,435,75,7.195139,0.853457,1.587327,1.04833,56,76,38,41.9393696666667,0.190853733150205
"WDR33","Wdr33",13.667357,11.096148,11.072382,855,1085,224,11.9452956666667,13.437546,12.262413,15.973855,881,812,762,0,12.9452956666667
"WDR35","Wdr35",14.456154,9.277117,7.941562,740,950,178,10.5582776666667,2.691709,2.169284,2.249095,197,183,124,1.01040833333333,5.74921893976763
"WDR37","Wdr37",81.259145,58.761786,36.548976,1803,2431,448,58.8566356666667,20.040612,21.57401,20.721974,986,1080,742,0.181972333333333,50.6413170415438
"WDR38","Wdr38",0.781075,0.221843,1.241435,14,19,3,0.748117666666667,0,0,0,0,0,0,0,1.74811766666667
"WDR4","Wdr4",13.101208,9.983172,7.303407,354,459,112,10.1292623333333,4.464247,5.774563,6.574462,101,135,83,0,11.1292623333333
"WDR41","Wdr41",12.720994,9.679993,15.682541,669,833,210,12.6945093333333,72.021934,69.720786,80.479418,780,817,668,26.2115323333333,0.503261233714426
"WDR43","Wdr43",29.916467,28.10035,19.361422,433,528,107,25.7927463333333,24.891845,23.824019,21.149307,316,354,225,0,26.7927463333333
"WDR44","Wdr44",3.474665,2.43485,3.055147,233,292,69,2.98822066666667,10.216974,9.336655,11.894103,457,444,405,0,3.98822066666667
"WDR45","Wdr45",67.663502,43.449989,44.846444,515,592,161,51.986645,93.337965,144.201873,80.254552,265,319,217,0,52.986645
"WDR45B","Wdr45b",26.393113,22.856158,23.151599,912,1196,284,24.1336233333333,56.427674,64.618788,60.399187,763,983,779,0,25.1336233333333
"WDR46","Wdr46",3.196608,2.739043,5.291128,126,165,43,3.74225966666667,29.323286,20.679634,36.483574,304,297,239,0.431383,3.31306133066179
"WDR47","Wdr47",42.604484,36.242143,34.594512,1742,2142,421,37.813713,48.566773,43.649933,47.089949,2053,2271,1623,0,38.813713
"WDR48","Wdr48",19.491344,20.382759,19.24735,997,1318,295,19.707151,35.633262,33.864218,40.053193,897,976,802,0,20.707151
"WDR5","Wdr5",8.18019,6.119012,5.619597,377,418,98,6.63959966666667,10.360967,11.31006,12.852904,422,508,348,0.0785583333333333,7.08315853724493
"WDR53","Wdr53",6.011496,5.743623,6.06529,107,162,42,5.94013633333333,4.231722,4.657919,6.690667,33,46,42,0.743771333333333,3.97995780792359
"WDR54","Wdr54",6.093046,5.489698,7.381505,215,322,74,6.32141633333333,17.416782,15.727963,22.48055,167,166,129,1.46026166666667,2.97586896244776
"WDR55","Wdr55",11.890411,6.863963,4.050161,155,202,37,7.60151166666667,8.506935,9.224303,10.017896,402,487,332,0,8.60151166666667
"WDR59","Wdr59",5.441809,5.30443,4.796028,598,879,169,5.18075566666667,63.79805,61.216489,63.877778,548,510,398,5.883313,0.897933257817372
"WDR5B","Wdr5b",1.42964,1.763962,1.205877,83,152,22,1.466493,1.041796,1.072018,1.038235,59,65,42,0.051724,2.34519037313972
"WDR6","Wdr6",31.549833,21.96727,25.693742,2881,3049,743,26.403615,190.708997,191.354973,256.612592,2366,2618,2064,0.010687,27.1138492926099
"WDR61","Wdr61",16.278594,13.237719,14.866033,345,407,98,14.7941153333333,44.486402,47.946676,42.330226,493,511,324,5.883313,2.29455137857792
"WDR62","Wdr62",1.69523,1.889185,3.480453,56,90,18,2.354956,1.062893,0.712118,1.302843,50,48,53,0.313828,2.55357322267451
"WDR64","Wdr64",0,0,0,0,0,0,0,0,0,0,0,0,0,0.176303666666667,0.85012061794701
"WDR7","Wdr7",26.634615,21.997812,19.176941,3899,5230,950,22.6031226666667,28.629208,20.185179,26.395878,1065,1142,767,0,23.6031226666667
"WDR70","Wdr70",13.236182,13.003925,16.000818,368,511,131,14.0803083333333,19.210768,22.029161,22.849853,250,255,230,1121.707846,0.0134320859937531
"WDR72","Wdr72",0.136061,0.096438,0,6,6,0,0.0774996666666667,0.458736,0.185119,0.052318,2,12,2,33.27776,0.0314343663841122
"WDR73","Wdr73",14.928373,13.053919,6.800648,275,374,84,11.5943133333333,19.498151,19.674212,20.802751,418,458,327,0,12.5943133333333
"WDR74","Wdr74",45.36213,34.539238,41.865698,284,343,105,40.589022,25.33883,18.974409,26.521865,204,211,137,0,41.589022
"WDR75","Wdr75",22.524111,18.079079,22.797603,494,588,119,21.1335976666667,38.951589,24.757994,13.714788,403,424,252,0.207828,18.3251238310974
"WDR76","Wdr76",1.767909,1.349548,1.060725,128,142,23,1.39272733333333,0.265848,0.276294,0.488597,4,13,8,0.192416333333333,2.0066207300638
"WDR77","Wdr77",20.586006,16.858438,19.504135,1048,1326,321,18.9828596666667,22.618487,19.32962,19.674823,320,337,209,0,19.9828596666667
"WDR81","Wdr81",4.540999,5.197714,5.654583,476,700,136,5.13109866666667,3.733895,3.943259,6.527965,129,157,153,0.0933946666666667,5.60739763379127
"WDR82","Wdr82",41.592815,26.406422,22.952218,1625,1697,449,30.3171516666667,76.191828,73.374603,77.091705,3293,3568,2684,14.385318,2.03552189604834
"WDR83","Wdr83",22.435825,21.219721,31.371521,287,365,100,25.0090223333333,13.679376,12.515762,14.759057,113,141,105,0,26.0090223333333
"WDR83OS","Wdr83os",27.91955,26.289183,38.107119,301,437,138,30.7719506666667,71.190976,73.824918,70.750548,379,430,267,0,31.7719506666667
"WDR89","Wdr89",0.56371,0.601308,0.783225,35,57,15,0.649414333333333,4.39379,3.832891,4.678646,123,102,96,0.681308666666667,0.981030054762897
"WDR90","Wdr90",7.334528,4.923347,5.230674,238,251,59,5.82951633333333,16.364299,14.303915,13.540208,146,180,99,0,6.82951633333333
"WDR91","Wdr91",11.049334,9.741679,13.128405,455,715,152,11.3064726666667,12.779782,10.383444,19.27722,219,215,172,22.7403423333333,0.518378062703308
"WDR92","Wdr92",5.427617,3.790235,4.168592,216,232,54,4.462148,3.625737,4.806566,4.888688,96,124,83,139.073749333333,0.0389948011386611
"WDR93","Wdr93",0.272802,0.183792,0.33281,13,13,5,0.263134666666667,0.103345,0.294822,0.097129,3,5,2,0,1.26313466666667
"WDSUB1","Wdsub1",26.652955,28.070195,51.07449,203,264,71,35.26588,3.62978,3.876211,4.832347,71,85,73,0,36.26588
"WDTC1","Wdtc1",22.35166,20.720734,15.085215,1224,1681,439,19.3858696666667,15.926567,16.389547,18.747936,600,746,591,0.198115,17.0149523765804
"WEE1","Wee1",7.782987,4.9877,5.937611,548,526,130,6.23609933333333,2.577248,4.297317,4.682589,48,98,53,0,7.23609933333333
"WEE2","Wee2",0.246408,0.098828,1.103347,9,9,4,0.482861,0,0,0,0,0,0,0.0167256666666667,1.45846716436456
"WFDC1","Wfdc1",4.487437,3.409447,4.179098,120,137,35,4.02532733333333,0.186309,0.868962,0.755833,7,19,14,0,5.02532733333333
"WFDC12","Wfdc12",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394616666666667,0.962036438733511
"WFDC13","Wfdc13",0.104571,0,0,2,0,0,0.034857,0,0,0,0,0,0,0,1.034857
"WFDC2","Wfdc2",0,0.474851,0,0,4,0,0.158283666666667,18.119513,21.59875,11.954884,76,106,34,0,1.15828366666667
"WFDC21P","Wfdc21",0,0.462016,0,0,3,0,0.154005333333333,18.267458,1.307756,0,6,4,0,9.254805,0.112533132841954
"WFDC3","Wfdc3",0.355777,0.31131,0.904444,9,8,7,0.523843666666667,0.320785,0.368608,0,2,2,0,0,1.52384366666667
"WFDC8","Wfdc8",0.060882,0.044336,0,2,2,0,0.0350726666666667,0.092608,0.06669,0,1,1,0,46.4360323333333,0.0218203887583431
"WFDC9","Wfdc9",0,0,0,0,0,0,0,0,0,0,0,0,0,4.00603933333333,0.199758718103027
"WFIKKN1","Wfikkn1",0.220428,0.194446,0.350217,8,16,5,0.255030333333333,0.564875,0.335279,0.56197,33,23,18,54.191987,0.0227393576776523
"WFIKKN2","Wfikkn2",0.157139,0.410419,0.2061,12,32,5,0.257886,0,0,0,0,0,0,56.198744,0.0219914968762251
"WFS1","Wfs1",18.634208,17.299392,17.739752,1016,1581,378,17.8911173333333,9.30425,8.984902,7.875171,194,283,161,0.472526,12.8290551972144
"WHAMM","Whamm",7.225025,5.323685,7.955849,350,386,130,6.834853,2.492155,2.760778,2.049967,91,107,61,0,7.834853
"WHRN","Whrn",14.99356,11.160053,12.566728,762,906,243,12.9067803333333,5.205532,13.727758,7.964066,169,307,105,0,13.9067803333333
"WIF1","Wif1",0.069378,0.137063,0.331376,3,6,4,0.179272333333333,0.392221,0.039219,0,2,1,0,0,1.17927233333333
"WIPF1","Wipf1",6.569181,7.320928,7.045203,551,948,196,6.97843733333333,2.651157,2.133753,3.45902,84,111,97,0,7.97843733333333
"WIPF2","Wipf2",7.516662,6.664844,6.496889,1197,1579,326,6.89279833333333,10.932439,8.695476,8.289188,555,695,456,0,7.89279833333333
"WIPF3","Wipf3",1.717942,1.130851,1.074551,154,156,32,1.30778133333333,4.473988,5.601135,6.783992,232,322,247,0,2.30778133333333
"WIPI1","Wipi1",10.268309,11.570975,9.877167,513,883,154,10.5721503333333,11.430333,9.815373,9.694076,82,111,84,0,11.5721503333333
"WIPI2","Wipi2",20.083988,17.066126,15.506069,1726,2262,506,17.552061,24.050809,32.137491,36.863829,548,676,563,0,18.552061
"WIZ","Wiz",8.144839,6.267648,7.59508,606,793,201,7.33585566666667,21.752937,19.458914,25.722239,1072,1248,1060,1.29284933333333,3.63558806306215
"WLS","Wls",14.689773,15.714512,14.578464,806,1263,249,14.9942496666667,4.926214,8.941444,22.987337,45,121,228,0,15.9942496666667
"WNK1","Wnk1",545.035859,570.794802,565.214494,10343,15937,2644,560.348385,152.819143,174.203107,175.71305,2064,2295,1686,11.0480246666667,46.5925660455432
"WNK2","Wnk2",23.708174,19.848951,22.215226,1927,2460,513,21.924117,47.819999,50.778718,67.85263,1286,1508,1077,0,22.924117
"WNK3","Wnk3",8.591603,6.199722,5.690577,986,1156,204,6.82730066666667,5.365582,6.206913,4.772747,498,523,381,2.91864633333333,1.99745013988249
"WNK4","Wnk4",4.611924,3.616822,6.620669,129,182,47,4.949805,0.329822,0.382896,0.600107,6,8,10,0.917274666666667,3.10326167838237
"WNT1","Wnt1",0.05871,0.012786,0,3,1,0,0.023832,0,0.063779,0,0,1,0,2.19159333333333,0.320790242700093
"WNT10A","Wnt10a",0.319954,0.365494,0.193553,16,24,3,0.293000333333333,0.416731,0.075348,0,2,2,0,0,1.29300033333333
"WNT10B","Wnt10b",0.088012,0.04613,0.141102,3,4,1,0.091748,1.834197,2.573041,1.82433,38,52,29,16.1490283333333,0.0636623824265262
"WNT11","Wnt11",0.507268,0.337595,0.270382,16,15,2,0.371748333333333,0,0.194833,0.061184,0,5,1,0.586982,0.86437548335982
"WNT16","Wnt16",0.145446,0.079473,0,6,6,0,0.074973,0.1623,0.075756,0.100813,6,3,2,0,1.074973
"WNT2","Wnt2",0.148557,0.014023,0,7,1,0,0.0541933333333333,0,0.241305,0,0,4,0,0.140194,0.92457365442489
"WNT2B","Wnt2b",1.047216,0.641995,1.004458,73,67,22,0.897889666666667,1.380688,1.312155,1.704124,134,157,93,0,1.89788966666667
"WNT3","Wnt3",1.652121,2.969219,2.455186,109,298,51,2.358842,1.943214,2.030681,3.007617,82,94,85,3.010841,0.83744082600133
"WNT3A","Wnt3a",0,0,0,0,0,0,0,0,0,0,0,0,0,604.595545,0.00165126710104844
"WNT4","Wnt4",0.880479,0.600543,1.332,81,83,38,0.937674,2.208072,1.798153,1.97587,68,70,39,0,1.937674
"WNT5A","Wnt5a",3.860128,2.182423,4.626124,257,293,76,3.556225,1.040764,2.167658,2.511087,69,120,97,16.1900913333333,0.265049493434919
"WNT5B","Wnt5b",0.998599,0.804551,1.370604,44,54,19,1.057918,3.594784,3.359127,5.531355,72,90,65,0,2.057918
"WNT6","Wnt6",0.192324,0.143306,0.310552,8,9,4,0.215394,0,0,0,0,0,0,0,1.215394
"WNT7A","Wnt7a",12.114726,4.643888,24.701003,163,201,57,13.8198723333333,0.019138,0.420318,0.054023,1,2,2,7.192659,1.80892092949717
"WNT7B","Wnt7b",5.593006,5.484917,7.5827,366,547,154,6.22020766666667,3.841103,9.675293,16.469173,183,467,575,80.3355403333333,0.0887706362689232
"WNT8A","Wnt8a",0,0,0,0,0,0,0,0.103798,0.285589,0.104485,2,6,1,68.601122,0.0143675844765836
"WNT8B","Wnt8b",0.749583,0.148281,0.173872,19,8,4,0.357245333333333,0.114789,0.068648,0.270981,3,2,5,0,1.35724533333333
"WNT9A","Wnt9a",0.386648,0.282403,0.613978,28,31,14,0.427676333333333,1.852728,2.607217,2.212751,97,152,82,0,1.42767633333333
"WNT9B","Wnt9b",0.019919,0.032843,0,2,5,0,0.0175873333333333,0.121186,0.230392,0,4,12,0,0,1.01758733333333
"WRAP53","Wrap53",9.817409,10.290701,10.029084,252,396,88,10.0457313333333,3.506278,4.729231,3.105334,70,103,51,3.63227966666667,2.38451305365199
"WRAP73","Wrap73",13.710438,15.608087,15.089129,263,411,78,14.8025513333333,9.350642,6.934214,10.7638,174,213,142,44.6145583333333,0.346436574434295
"WRN","Wrn",2.20974,1.722729,1.802456,283,335,76,1.91164166666667,5.210672,4.432537,4.718269,185,173,158,2.71021533333333,0.784763525854654
"WRNIP1","Wrnip1",32.960351,24.010785,34.175442,764,872,225,30.3821926666667,24.944107,23.495758,25.25499,498,543,355,0,31.3821926666667
"WSB1","Wsb1",79.076075,54.225047,63.654375,2001,2222,541,65.6518323333333,118.865947,128.136573,168.822642,3771,3867,3546,0.277446666666667,52.1758239091521
"WSB2","Wsb2",75.605639,67.890901,85.897491,1821,2373,616,76.464677,133.931257,164.494676,168.941023,2710,3256,2321,0,77.464677
"WSCD1","Wscd1",34.795586,42.530843,44.917087,1875,3380,755,40.7478386666667,6.186464,6.990203,7.537019,451,543,329,0,41.7478386666667
"WSCD2","Wscd2",4.721468,2.964387,3.975266,348,334,84,3.88704033333333,2.207482,4.9372,7.999457,76,120,115,1.49206333333333,1.9610417873275
"WT1","Wt1",0.261689,0.240258,0.5807,13,12,9,0.360882333333333,0,0,0.035474,0,0,1,0,1.36088233333333
"WTAP","Wtap",34.303538,32.819422,25.541912,875,1170,228,30.8882906666667,31.429669,32.946139,36.650534,752,843,617,0,31.8882906666667
"WTIP","Wtip",3.51009,1.680537,4.694123,58,53,32,3.29491666666667,6.673041,8.285251,5.278636,234,277,187,0,4.29491666666667
"WWC1","Wwc1",18.573438,14.462876,19.218999,776,968,221,17.4184376666667,4.642949,15.528543,16.697385,68,107,74,5.39449433333333,2.88035874402996
"WWC2","Wwc2",3.586189,3.178118,3.309149,672,912,195,3.35781866666667,3.505408,2.832018,5.800033,219,211,185,0,4.35781866666667
"WWOX","Wwox",12.215877,11.517086,10.458601,507,629,141,11.397188,17.263878,14.990596,23.157804,127,163,106,0.0787163333333333,11.4925375809334
"WWP1","Wwp1",14.267203,12.912281,10.723384,1779,2551,445,12.6342893333333,19.343734,24.826743,29.176902,521,578,446,11.0480246666667,1.1316618043666
"WWP2","Wwp2",15.675243,21.101983,10.624206,826,1045,270,15.8004773333333,18.631913,13.586362,20.551264,440,442,323,3.92220866666667,3.41319892573971
"WWTR1","Wwtr1",3.546683,3.008737,3.907469,336,448,116,3.48762966666667,1.046947,2.127361,4.896167,27,98,96,0.019598,4.40137158631801
"XAB2","Xab2",8.588178,8.441968,9.554787,496,740,177,8.86164433333333,9.853545,9.005122,12.951018,279,326,250,0,9.86164433333333
"XAF1","Xaf1",11.485234,10.143451,12.200278,145,208,58,11.276321,0.464053,0.317506,0,12,8,0,0.011859,12.1324423659818
"XBP1","Xbp1",23.294286,16.701977,21.369449,785,896,257,20.4552373333333,21.023083,23.717775,22.462389,440,506,344,0,21.4552373333333
"XCL2","Xcl1",0.155232,0.10476,0.492671,1,1,1,0.250887666666667,0,0,0,0,0,0,0,1.25088766666667
"XCR1","Xcr1",0.011796,0.03621,0,1,5,0,0.016002,0,0,0,0,0,0,0,1.016002
"XDH","Xdh",6.084353,4.834172,3.068962,325,429,84,4.66249566666667,0.710118,0.57434,0.295173,14,17,7,0.131063333333333,5.00634712468208
"XIAP","Xiap",20.600897,13.405464,13.588812,1890,2348,413,15.8650576666667,20.098693,19.553169,17.969473,1012,1084,814,31.0247023333333,0.526626523835397
"XIRP1","Xirp1",0.038194,0.021637,0.025977,5,4,1,0.0286026666666667,0,0,0,0,0,0,0,1.02860266666667
"XIRP2","Xirp2",0.08744,0.214844,0,20,32,0,0.100761333333333,0,0.024629,0,0,1,0,1.46532866666667,0.446496788933889
"XK","Xk",4.338348,4.00867,3.497115,458,657,114,3.94804433333333,3.011715,3.852449,3.853283,208,287,190,8.28601833333333,0.532848865435868
"XKR4","Xkr4",3.228177,2.469751,1.319164,248,287,30,2.33903066666667,5.923836,6.078334,6.47906,1556,1628,1280,0,3.33903066666667
"XKR5","Xkr5",0.065916,0.065552,0.05796,4,6,1,0.0631426666666667,0.346179,0.312932,0.306246,23,22,14,0.0992963333333333,0.967111991943937
"XKR6","Xkr6",1.76517,1.204164,1.213653,99,138,28,1.394329,5.89315,6.031879,7.755604,64,75,45,0,2.394329
"XKR7","Xkr7",0.619785,0.445705,0.466662,34,37,8,0.510717333333333,11.680958,10.6623,13.394323,1214,1227,984,0,1.51071733333333
"XKR8","Xkr8",2.446226,3.559206,5.423646,177,249,54,3.80969266666667,2.377217,2.685411,2.197645,61,67,41,0.824914666666667,2.63557127054708
"XKR9","Xkr9",0,0,0,0,0,0,0,0.119645,0.259525,0.228862,5,11,7,0,1
"XKRX","Xkrx",0.515821,1.30351,0.360785,32,51,7,0.726705333333333,0,0.025013,0.038363,0,1,1,0.0342783333333333,1.66947839636977
"XPA","Xpa",23.143754,18.594384,18.539433,103,135,35,20.0925236666667,13.963492,11.963275,19.998588,140,113,117,0,21.0925236666667
"XPC","Xpc",4.142284,3.995341,3.875778,333,480,98,4.00446766666667,10.610333,13.818188,14.018971,269,336,223,1.807269,1.78268191137603
"XPNPEP1","Xpnpep1",36.066564,34.964972,22.617041,556,887,192,31.2161923333333,129.851617,146.347295,185.923842,960,1052,855,5.39449433333333,5.03811414225456
"XPNPEP2","Xpnpep2",0.075596,0.063468,0.045608,5,6,1,0.0615573333333333,0,0,0,0,0,0,0,1.06155733333333
"XPNPEP3","Xpnpep3",2.506758,2.13616,1.706008,290,302,69,2.11630866666667,6.663618,11.008868,25.432101,159,198,139,0.105733,2.81831931096084
"XPO1","Xpo1",22.209741,19.491335,15.628439,1570,2149,396,19.1098383333333,202.563326,225.076309,173.347459,1749,2223,1554,0,20.1098383333333
"XPO4","Xpo4",3.229831,2.784165,3.49707,497,657,154,3.17035533333333,2.07805,2.41234,2.787945,283,352,271,0.0671116666666667,3.90807772382459
"XPO5","Xpo5",9.727769,7.569987,9.596791,1081,1233,295,8.964849,158.120449,126.415448,102.664299,889,954,738,14.2475263333333,0.653538730293279
"XPO6","Xpo6",133.872537,102.39005,112.918869,1825,2283,523,116.393818666667,429.964736,497.393345,427.97563,1587,1842,1281,0,117.393818666667
"XPO7","Xpo7",13.713519,10.226967,10.407394,1606,1812,421,11.4492933333333,13.833323,20.820713,20.302811,804,947,704,0,12.4492933333333
"XPOT","Xpot",34.635623,24.100891,23.611541,1570,1792,438,27.4493516666667,21.285592,19.842583,22.809061,1122,1143,774,0,28.4493516666667
"XPR1","Xpr1",14.004227,11.955807,10.091664,2215,2802,519,12.0172326666667,132.348053,112.559665,111.051949,8483,7384,5041,0.012176,12.8606414958136
"XRCC1","Xrcc1",13.772828,12.713514,18.654064,273,366,110,15.046802,11.815969,12.154017,17.151376,264,306,254,0,16.046802
"XRCC2","Xrcc2",4.340581,3.388699,3.110177,222,286,69,3.61315233333333,0.718499,0.570359,0.649021,46,39,29,0.0280673333333333,4.48720836054188
"XRCC3","Xrcc3",5.058437,5.645971,5.647096,236,437,91,5.45050133333333,2.362926,4.224561,4.880111,38,52,52,0.0711433333333333,6.02207112026713
"XRCC4","Xrcc4",7.246118,10.193599,4.935823,114,155,30,7.45851333333333,2.911816,3.193288,1.383661,56,64,19,0.306682,6.47327607890316
"XRCC5","Xrcc5",8.319964,6.989888,7.279266,447,554,123,7.529706,112.345256,98.235786,130.808266,2306,2317,1769,0.867929333333333,4.56639651607092
"XRCC6","Xrcc6",26.409458,28.762901,25.033623,300,461,86,26.7353273333333,116.465759,118.910838,97.768962,1847,2045,1504,4.92263166666667,4.68293976298262
"XRN1","Xrn1",3.732926,2.970964,2.139667,762,884,147,2.94785233333333,3.528904,2.372691,2.019433,251,254,195,0.031058,3.82893332221207
"XRN2","Xrn2",25.245037,23.21603,29.385162,601,802,176,25.948743,21.819785,18.581039,26.140122,980,903,834,0,26.948743
"XRRA1","Xrra1",0.136065,0.159067,0.124026,7,14,1,0.139719333333333,3.447304,6.549571,6.935562,51,88,78,0.176081666666667,0.969081795623603
"XXYLT1","Xxylt1",9.670967,7.30858,12.5563,539,666,190,9.84528233333333,11.272935,10.110324,14.553513,324,366,300,0.0721956666666667,10.1150216051983
"XYLB","Xylb",3.725646,1.459247,1.829663,138,129,30,2.33818533333333,3.751524,3.452171,3.921978,57,62,49,2.188787,1.04685114851927
"XYLT1","Xylt1",3.557611,3.166343,2.673065,703,946,157,3.13233966666667,2.318524,2.735088,2.531538,260,263,227,0,4.13233966666667
"XYLT2","Xylt2",12.525688,9.803247,11.482978,402,478,119,11.2706376666667,4.327781,5.368206,8.145493,114,189,151,0,12.2706376666667
"YAF2","Yaf2",25.572409,24.046875,26.554534,773,1159,250,25.3912726666667,26.746154,28.344304,47.16305,358,306,329,0,26.3912726666667
"YAP1","Yap1",5.593744,4.908905,5.294904,401,505,114,5.265851,0.826349,1.422232,2.068059,22,81,62,6.733545,0.810217177245364
"YARS2","Yars2",15.830003,14.645591,23.265755,260,318,84,17.913783,11.482595,14.839917,11.93391,117,138,83,0,18.913783
"YBEY","Ybey",1.061459,1.040602,1.227182,102,152,39,1.10974766666667,6.495249,7.870991,11.0082,62,88,60,0.026958,2.05436606625263
"YBX1","Ybx1",61.840251,57.101935,62.935724,1074,1462,343,60.62597,536.634022,579.189457,599.836987,7255,8296,6057,0,61.62597
