"Hs_symbol","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg_TPM","FoldChange"
"TMEM232","Tmem232",0.362204,0.221178,0.575383,15,14,7,0.386255,0.877233,1.266085,0.958909,14,12,9,0,1.386255
"TMEM233","Tmem233",0.057303,0.025682,0,3,2,0,0.0276616666666667,0,0,0.018249,0,0,1,0,1.02766166666667
"TMEM234","Tmem234",55.255886,49.984212,50.753952,843,1189,314,51.9980166666667,9.717785,9.135469,6.352064,137,128,80,0,52.9980166666667
"TMEM235","Tmem235",0.377364,0.141053,0.085879,14,8,1,0.201432,0.133518,0,0,3,0,0,0,1.201432
"TMEM236","Tmem236",0.078339,0.059808,0.168172,6,7,4,0.102106333333333,0.09057,0.03964,0.039872,9,4,4,0.492475,0.738442073289893
"TMEM237","Tmem237",10.135594,8.242556,12.336309,214,272,64,10.238153,10.08386,7.660581,8.939979,209,241,170,0,11.238153
"TMEM238","Tmem238",5.439707,10.358174,16.70227,19,36,11,10.8333836666667,0,0.175644,0,0,1,0,0,11.8333836666667
"TMEM239","Tmem239",0.277427,0.277841,0.259489,7,10,2,0.271585666666667,0.023341,0.036723,0.024595,2,3,2,0,1.27158566666667
"TMEM240","Tmem240",11.981357,8.548357,13.038805,406,420,121,11.1895063333333,3.36069,2.702053,1.934437,41,34,29,0,12.1895063333333
"TMEM241","Tmem241",5.759814,5.412049,4.024295,146,210,53,5.065386,1.736428,0.779174,1.878244,42,35,41,0,6.065386
"TMEM242","Tmem242",38.780651,38.916073,45.840375,636,951,238,41.179033,6.223251,4.798199,4.249569,344,352,322,0,42.179033
"TMEM245","Tmem245",6.070162,5.205701,3.945284,2139,2677,441,5.07371566666667,12.839621,8.553138,7.109327,1776,1345,1115,0,6.07371566666667
"TMEM247","Tmem247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TMEM248","Tmem248",18.21844,11.362485,17.602539,1164,1245,337,15.7278213333333,12.367956,7.311563,8.578465,558,582,497,2.257684,5.13488150886745
"TMEM25","Tmem25",41.610164,30.680488,39.515064,1236,1473,471,37.268572,26.683212,23.285509,12.551759,788,666,365,0,38.268572
"TMEM251","Tmem251",1.563959,1.250602,2.37112,110,133,52,1.72856033333333,6.096315,5.172381,3.661395,100,78,56,0,2.72856033333333
"TMEM252","Tmem252",1.123025,1.711328,0.885545,125,283,31,1.239966,0.086107,0.267743,0.091048,2,6,2,0,2.239966
"TMEM253","Tmem253",2.197962,1.360256,2.76027,13,14,5,2.10616266666667,0.563953,0.408244,0.184291,15,11,5,0,3.10616266666667
"TMEM254","Tmem254b",9.164213,12.286427,8.967932,258,517,80,10.139524,4.672956,1.927884,2.676888,75,47,52,0,11.139524
"TMEM255A","Tmem255a",33.696288,30.534038,30.146045,2075,2795,639,31.4587903333333,0.020016,0.015653,0.038845,1,1,2,0,32.4587903333333
"TMEM255B","Tmem255b",0.994824,0.966627,0.81959,14,28,3,0.927013666666667,0.679489,0.455275,0.189707,15,4,3,0,1.92701366666667
"TMEM256","Tmem256",70.518507,62.682473,68.407947,301,422,96,67.2029756666667,50.822222,46.819006,37.782991,222,204,163,0,68.2029756666667
"TMEM258","Tmem258",53.190781,48.374277,77.020927,271,385,121,59.5286616666667,70.463007,63.329295,58.955663,431,382,332,0,60.5286616666667
"TMEM259","Tmem259",30.580662,29.696747,39.888318,1179,1721,504,33.3885756666667,90.050378,74.968477,54.535524,2090,1670,1437,0,34.3885756666667
"TMEM26","Tmem26",0.36345,0.1448,0.358398,29,24,9,0.288882666666667,0.010523,0,0,1,0,0,0,1.28888266666667
"TMEM260","Tmem260",6.002025,5.162178,5.448666,639,812,169,5.537623,2.08788,1.711147,1.319399,110,75,86,0,6.537623
"TMEM263","Tmem263",5.41471,4.538294,4.580069,365,491,95,4.84435766666667,8.916066,6.116967,3.929632,273,281,206,0.00949833333333333,5.7893683166061
"TMEM266","Tmem266",3.168764,2.818409,3.05808,169,214,52,3.01508433333333,0.344496,0.42729,0.342447,13,15,12,0,4.01508433333333
"TMEM267","Tmem267",9.1362,9.092702,14.433328,228,343,103,10.88741,4.287045,3.514731,2.106516,54,48,39,0,11.88741
"TMEM268","Tmem268",9.256345,9.902086,14.631191,345,580,126,11.2632073333333,0.978005,0.777755,0.524086,42,47,31,0,12.2632073333333
"TMEM269","Tmem269",0.293178,0.468013,0.68821,8,20,6,0.483133666666667,0.600893,0.146251,0.119326,12,6,8,0,1.48313366666667
"TMEM270","Tmem270",0.072008,0,0,1,0,0,0.0240026666666667,0,0,0,0,0,0,0,1.02400266666667
"TMEM30A","Tmem30a",98.050216,91.898996,84.200247,6702,9999,1774,91.383153,12.466216,9.272282,6.8869,542,563,430,0,92.383153
"TMEM30B","Tmem30b",0,0,0,0,0,0,0,0.118255,0,0,1,0,0,0,1
"TMEM30CP","Tmem30c",0.296064,0.180366,0.355655,20,20,3,0.277361666666667,0,0,0,0,0,0,3.62734433333333,0.276046383119821
"TMEM33","Tmem33",30.692956,37.625558,37.194178,1890,2845,556,35.1708973333333,3.720501,3.273058,1.595577,180,177,135,0,36.1708973333333
"TMEM35A","Tmem35a",24.53935,20.706518,26.635716,954,1194,327,23.960528,1.335987,1.363194,0.939468,52,53,36,0,24.960528
"TMEM35B","Tmem35b",2.416557,1.724292,2.443513,77,68,23,2.19478733333333,0.783997,2.018487,1.054495,11,29,15,0,3.19478733333333
"TMEM37","Tmem37",0.279782,0.475199,1.018522,7,18,8,0.591167666666667,0.497597,0.725187,0.28032,17,22,9,0,1.59116766666667
"TMEM38A","Tmem38a",17.998711,15.833495,19.134711,660,840,222,17.655639,33.372913,27.377457,25.881619,1633,1299,1229,0,18.655639
"TMEM38B","Tmem38b",5.764807,5.750348,4.282373,213,265,73,5.26584266666667,7.77567,6.041451,5.12095,128,123,108,0,6.26584266666667
"TMEM39A","Tmem39a",35.255804,35.874032,51.33693,239,367,84,40.8222553333333,10.981769,7.179661,4.799766,267,204,177,0,41.8222553333333
"TMEM39B","Tmem39b",2.935625,2.507838,3.090619,83,103,24,2.844694,2.868084,3.163178,2.665226,79,78,71,0,3.844694
"TMEM40","Tmem40",1.507574,0.30413,2.328167,21,10,11,1.379957,25.286218,21.378721,16.688924,321,258,231,0,2.379957
"TMEM41A","Tmem41a",6.614421,4.652197,9.324128,167,170,72,6.863582,5.361156,7.031508,4.252527,268,321,215,0,7.863582
"TMEM41B","Tmem41b",29.517774,31.290113,29.128572,1026,1592,343,29.9788196666667,8.174547,9.658404,7.148979,380,422,360,0,30.9788196666667
"TMEM42","Tmem42",5.557359,4.472821,8.084757,90,114,46,6.03831233333333,5.234689,5.537557,4.965786,118,111,101,0,7.03831233333333
"TMEM43","Tmem43",15.070287,11.475187,12.884041,731,875,220,13.1431716666667,5.749563,5.766783,3.774646,386,368,244,0,14.1431716666667
"TMEM45A","Tmem45a",1.556491,0.178155,1.235817,12,7,3,0.990154333333333,5.413255,5.274436,4.833292,175,180,143,0,1.99015433333333
"TMEM45B","Tmem45b",0.328609,0.079466,0,3,4,0,0.136025,0.217431,0.127629,0.130288,8,5,5,0,1.136025
"TMEM47","Tmem47",27.389233,32.637768,29.998841,1823,2996,552,30.008614,6.625396,5.791233,3.749241,406,390,252,0,31.008614
"TMEM50A","Tmem50a",38.50756,39.691706,39.595871,822,1246,269,39.2650456666667,34.819647,37.184486,31.269129,643,672,546,6.07038933333333,5.69488379894968
"TMEM50B","Tmem50b",34.896306,38.398817,39.423838,1578,2451,564,37.572987,24.766052,23.480662,17.560253,252,336,268,0.272154333333333,30.3209964304645
"TMEM51","Tmem51",1.507758,1.099196,1.587733,57,63,19,1.398229,3.166861,2.566429,3.006669,123,96,112,0,2.398229
"TMEM52","Tmem52",1.834005,1.417549,2.041515,28,36,9,1.76435633333333,0.066136,0.38723,0.195265,1,2,2,0.628331666666667,1.69766171715631
"TMEM52B","Tmem52b",0,0.01101,0,0,1,0,0.00367,0.055677,0,0.038574,3,0,2,4.98360433333333,0.167736692482953
"TMEM53","Tmem53",2.478411,4.505827,2.754724,30,51,15,3.24632066666667,5.76854,4.266354,4.262833,107,85,90,0,4.24632066666667
"TMEM54","Tmem54",0.057953,0.61937,0,1,6,0,0.225774333333333,0.847855,1.217522,0.878644,11,15,10,0,1.22577433333333
"TMEM59","Tmem59",159.269407,152.938676,183.834305,3265,4647,1159,165.347462666667,102.349977,124.033844,84.260974,941,1093,759,0,166.347462666667
"TMEM59L","Tmem59l",113.072127,88.992273,121.725434,3230,3869,1114,107.929944666667,0.803636,0.84885,0.284218,9,8,5,0,108.929944666667
"TMEM60","Tmem60",12.873129,11.465982,13.564474,272,360,89,12.6345283333333,5.690317,8.298985,4.581041,79,116,63,0,13.6345283333333
"TMEM62","Tmem62",62.679932,45.913825,27.177143,608,801,182,45.2569666666667,4.914386,5.115679,3.683144,107,113,78,0,46.2569666666667
"TMEM63A","Tmem63a",68.67549,115.28977,60.212218,1663,3679,688,81.3924926666667,4.26594,2.945803,1.872273,177,98,93,0.057313,77.9263024919458
"TMEM63B","Tmem63b",43.64786,38.027169,36.713333,1934,2581,605,39.4627873333333,23.093458,11.75264,9.957305,897,690,556,7.386703,4.82463577562402
"TMEM63C","Tmem63c",11.524563,10.849413,7.484594,666,815,174,9.95285666666667,2.750561,3.25214,3.608814,35,38,36,0,10.9528566666667
"TMEM64","Tmem64",6.774509,5.222724,6.453437,622,743,183,6.15022333333333,3.991058,3.156001,2.344089,179,205,172,3.352792,1.64267516879587
"TMEM65","Tmem65",17.065541,16.159288,15.612225,1223,1795,344,16.279018,2.711955,1.939265,1.982964,400,310,316,0,17.279018
"TMEM67","Tmem67",3.122321,2.057956,2.487634,228,230,55,2.55597033333333,13.84606,8.33409,2.775046,166,136,82,0,3.55597033333333
"TMEM68","Tmem68",11.973134,7.614804,9.136919,326,402,91,9.57495233333333,2.412793,4.951994,2.446366,57,68,55,0,10.5749523333333
"TMEM69","Tmem69",5.471054,5.673724,6.126304,157,236,40,5.75702733333333,14.097814,14.364321,8.695129,270,284,205,0,6.75702733333333
"TMEM70","Tmem70",19.472607,16.234269,16.253247,469,588,163,17.320041,15.085557,13.020051,11.309761,160,183,121,0,18.320041
"TMEM71","Tmem71",0.101475,0.17451,0.108977,6,16,2,0.128320666666667,16.267525,14.222741,9.751384,353,398,268,0,1.12832066666667
"TMEM72","Tmem72",0.314969,0.376654,0.143385,125,221,18,0.278336,0.642816,0.387645,0.531593,40,23,22,0,1.278336
"TMEM74","Tmem74",3.321359,2.31932,2.858283,243,259,65,2.83298733333333,0.24664,0.16033,0.111945,27,19,13,3.47562366666667,0.856414126567537
"TMEM79","Tmem79",0.845355,0.343562,2.006112,12,8,8,1.06500966666667,1.071985,0.668047,0.55338,47,27,24,0,2.06500966666667
"TMEM80","Tmem80",22.067742,20.182637,25.22914,451,612,166,22.493173,10.611387,9.453596,6.606407,191,164,116,0,23.493173
"TMEM81","Tmem81",2.326137,4.295757,3.774777,82,225,42,3.465557,0.679861,0.37769,0.592412,17,9,14,0,4.465557
"TMEM82","Tmem82",0.173215,0.214841,0.103505,11,18,2,0.163853666666667,0,0,0,0,0,0,0,1.16385366666667
"TMEM86A","Tmem86a",6.573584,5.826463,5.774697,196,256,68,6.058248,0.894491,0.584159,0.510762,63,44,38,9.944078,0.64493765486686
"TMEM86B","Tmem86b",6.248122,4.976481,7.898677,113,125,41,6.37442666666667,0.515651,0.704153,0.518701,16,16,14,0,7.37442666666667
"TMEM87A","Tmem87a",10.60271,8.999841,10.523839,574,824,192,10.04213,11.104357,9.757291,5.451848,353,307,241,0,11.04213
"TMEM87B","Tmem87b",13.862412,9.43993,11.258013,840,988,225,11.5201183333333,2.127069,1.334429,0.611334,57,55,47,0,12.5201183333333
"TMEM88","Tmem88",0.38261,0.400136,0.808734,12,19,8,0.530493333333333,6.649495,5.91451,5.418706,58,57,51,0,1.53049333333333
"TMEM88B","Tmem88b",42.506241,59.771756,50.840905,3139,6611,1176,51.039634,0.179868,0,0,1,0,0,0,52.039634
"TMEM89","Tmem89",0.061752,0,0,1,0,0,0.020584,0.498286,0,0.133426,4,0,1,0,1.020584
"TMEM8B","Tmem8b",13.408063,13.164933,20.628501,917,1215,294,15.7338323333333,3.027772,3.452699,3.407253,316,242,240,0,16.7338323333333
"TMEM9","Tmem9",36.506295,29.765797,36.184794,814,980,275,34.1522953333333,25.987603,20.018954,18.934003,608,518,528,0,35.1522953333333
"TMEM91","Tmem91",41.727576,25.877871,22.085747,249,226,49,29.8970646666667,15.603425,7.678236,12.503825,118,83,83,0,30.8970646666667
"TMEM92","Tmem92",0,0,0,0,0,0,0,0.25115,0.018054,0,3,1,0,0,1
"TMEM94","Tmem94",14.333295,13.660709,13.006445,942,1121,302,13.6668163333333,33.19503,30.67471,24.150221,777,566,517,0,14.6668163333333
"TMEM95","Tmem95",0.044818,0.059873,0,1,2,0,0.034897,0,0,0.049246,0,0,1,0,1.034897
"TMEM97","Tmem97",8.274757,6.338203,9.89615,220,252,83,8.16970333333333,4.196705,4.561596,3.246102,173,177,151,0,9.16970333333333
"TMEM98","Tmem98",8.209579,10.080485,10.700168,258,476,106,9.66341066666667,19.312891,15.656995,11.293488,397,397,265,0.00510733333333333,10.6092258140258
"TMEM9B","Tmem9b",40.456813,41.538865,46.480374,1373,2087,496,42.8253506666667,7.913599,9.324114,6.647507,244,298,204,0,43.8253506666667
"TMF1","Tmf1",11.1956,15.557752,15.073822,816,1137,198,13.9423913333333,18.193529,6.901296,6.252848,345,202,178,0.0342796666666667,14.4471479184063
"TMIE","Tmie",3.520311,4.452577,2.909271,182,372,55,3.62738633333333,0.246831,0.087334,0.226723,9,3,7,0,4.62738633333333
"TMIGD1","Tmigd1",0.165883,0.283443,0.663391,3,7,2,0.370905666666667,0,0,0,0,0,0,0,1.37090566666667
"TMIGD3","Tmigd3",0,0.114243,0.228954,0,2,1,0.114399,0,0,0,0,0,0,0,1.114399
"TMOD1","Tmod1",30.016931,20.37208,18.576402,830,1256,301,22.988471,79.842491,75.395993,63.597084,5093,4371,3700,0,23.988471
"TMOD2","Tmod2",51.984276,46.865639,31.880554,8054,10236,1732,43.576823,1.759886,0.906217,0.936577,163,128,122,0,44.576823
"TMOD3","Tmod3",13.250273,9.795954,16.197207,445,537,141,13.0811446666667,2.745921,1.429936,1.101125,120,100,64,0,14.0811446666667
"TMOD4","Tmod4",0.602657,0.323762,0,4,10,0,0.308806333333333,0.398574,0.36506,0,2,3,0,0,1.30880633333333
"TMPO","Tmpo",22.79483,15.728477,15.372071,677,857,201,17.965126,7.557102,6.427721,4.55992,368,352,279,0,18.965126
"TMPRSS11A","Tmprss11a",0.07774,0.047091,0,4,4,0,0.0416103333333333,0,0,0,0,0,0,0,1.04161033333333
"TMPRSS11B","Tmprss11b",0.064657,0.076127,0.042056,5,10,1,0.0609466666666667,0.144606,0.022119,0,4,1,0,0,1.06094666666667
"TMPRSS11D","Tmprss11d",0.089178,0.071948,0,5,6,0,0.0537086666666667,0,0,0,0,0,0,0,1.05370866666667
"TMPRSS11E","Tmprss11e",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TMPRSS11F","Tmprss11f",0,0,0,0,0,0,0,0,0.025079,0,0,1,0,11.0140473333333,0.0832358964680845
"TMPRSS11GP","Tmprss11g",0.12615,0.116613,0,5,8,0,0.080921,0,0,0,0,0,0,0,1.080921
"TMPRSS12","Tmprss12",0,0,0,0,0,0,0,0.018933,0.016866,0.01726,1,1,1,0,1
"TMPRSS13","Tmprss13",0.014344,0,0,1,0,0,0.00478133333333333,0.027841,0,0.074214,2,0,5,0,1.00478133333333
"TMPRSS15","Tmprss15",0.022936,0.022597,0.036822,2,3,1,0.0274516666666667,0,0,0,0,0,0,1.41165633333333,0.426035688611796
"TMPRSS2","Tmprss2",0.06796,0.200641,0.092044,6,7,2,0.120215,0.042786,0,0,3,0,0,0,1.120215
"TMPRSS3","Tmprss3",0.051347,0,0,3,0,0,0.0171156666666667,0.026192,0.016858,0.033061,1,0,2,0,1.01711566666667
"TMPRSS4","Tmprss4",0.063588,0.046915,0,2,3,0,0.0368343333333333,0.102426,0.192968,0.057981,9,5,6,0,1.03683433333333
"TMPRSS5","Tmprss5",11.15674,24.71776,10.562643,274,821,125,15.4790476666667,0.267884,0.149898,1.228343,9,6,3,0,16.4790476666667
"TMPRSS6","Tmprss6",0.453071,0.583509,1.483794,2,17,2,0.840124666666667,0.042432,0.015125,0.028777,3,1,2,0,1.84012466666667
"TMPRSS7","Tmprss7",1.324045,1.904573,2.133715,19,20,4,1.78744433333333,0,0,0,0,0,0,0,2.78744433333333
"TMPRSS9","Tmprss9",0.089902,0.089793,0.080985,7,11,1,0.0868933333333333,0.846068,0.467143,0.132467,31,12,8,0,1.08689333333333
"TMSB10","Tmsb10",76.203815,94.962077,63.84131,573,1084,155,78.335734,554.864942,477.680659,466.033239,2771,2267,2176,5.012478,13.1951807557549
"TMSB4X","Tmsb4x",441.133082,602.01033,426.590007,4736,9593,1445,489.911139666667,366.011238,381.569815,312.147618,2499,2548,2043,0,490.911139666667
"TMTC1","Tmtc1",12.575202,9.830655,9.400912,2291,2684,534,10.6022563333333,4.139735,3.666019,3.371672,373,335,264,3.03519466666667,2.8752655799175
"TMTC2","Tmtc2",7.901722,8.045786,8.98174,523,862,123,8.30974933333333,0.605424,0.241102,0.34891,60,23,35,0,9.30974933333333
"TMTC3","Tmtc3",5.623109,2.949993,2.96488,424,553,110,3.845994,1.500628,1.327242,0.782023,150,153,90,0,4.845994
"TMTC4","Tmtc4",11.2906,8.643882,11.988203,405,474,114,10.640895,5.472603,4.027405,2.709995,217,147,124,0,11.640895
"TMUB1","Tmub1",12.034683,9.622267,18.803169,206,299,105,13.4867063333333,14.661399,12.54865,11.441154,276,220,216,0.047273,13.8327889034983
"TMUB2","Tmub2",24.940096,19.53962,21.373469,794,924,275,21.9510616666667,11.179717,12.578445,9.708562,391,419,325,0,22.9510616666667
"TMX1","Tmx1",18.780816,14.363022,17.939598,538,769,153,17.027812,2.807502,1.087193,1.116252,75,46,53,0,18.027812
"TMX2","Tmx2",128.591809,122.991661,131.066353,4781,6421,1626,127.549941,40.414002,37.625788,26.445998,1128,1090,780,0,128.549941
"TMX3","Tmx3",50.140487,45.833329,40.169299,1471,2264,386,45.3810383333333,15.922237,5.59632,9.891231,391,296,241,0,46.3810383333333
"TMX4","Tmx4",40.789507,29.630924,32.544313,4767,5262,1187,34.3215813333333,11.91631,9.252363,6.682303,1091,1011,782,0,35.3215813333333
"TNC","Tnc",0.600749,0.571155,0.592548,93,137,29,0.588150666666667,12.125974,12.253101,13.351101,717,461,481,0,1.58815066666667
"TNF","Tnf",0.061621,0.070696,0,2,3,0,0.0441056666666667,0,0.030754,0,0,1,0,0.00074,1.04333359980281
"TNFAIP1","Tnfaip1",8.266329,6.647656,6.962884,676,810,179,7.29228966666667,14.947193,10.768311,7.343316,890,734,542,3.75935866666667,1.74231240959916
"TNFAIP2","Tnfaip2",1.856712,1.49571,2.050707,37,45,12,1.801043,1.078639,0.64182,0.677416,26,15,10,0,2.801043
"TNFAIP3","Tnfaip3",0.563994,0.950482,0.266602,45,70,8,0.593692666666667,0.583817,0.215714,0.156785,19,19,14,0,1.59369266666667
"TNFAIP6","Tnfaip6",14.456092,14.41449,16.549206,440,688,157,15.1399293333333,0.174113,0,0,1,0,0,0,16.1399293333333
"TNFAIP8","Tnfaip8",4.739197,3.039684,3.941732,156,154,40,3.906871,3.220058,2.175044,2.549618,63,50,73,0,4.906871
"TNFAIP8L1","Tnfaip8l1",0.623108,0.320601,0.882929,33,26,14,0.608879333333333,0.950577,1.059277,0.773652,80,84,62,0,1.60887933333333
"TNFAIP8L2","Tnfaip8l2",0.936571,0.972333,1.242637,19,30,8,1.05051366666667,0.092613,0,0,2,0,0,0.0478313333333333,1.95691195847678
"TNFAIP8L3","Tnfaip8l3",0.848745,0.545063,0.43427,76,76,12,0.609359333333333,0.594148,0.840997,0.482975,24,30,17,0,1.60935933333333
"TNFRSF10D","Tnfrsf10b",0.529279,0.638633,0.766689,28,55,9,0.644867,1.457707,1.255983,0.885751,109,92,64,0,1.644867
"TNFRSF11A","Tnfrsf11a",1.161302,1.265802,0.634792,91,136,22,1.020632,0.022991,0.011697,0.00591,4,2,1,0,2.020632
"TNFRSF11B","Tnfrsf11b",0.926361,0.87748,0.943185,50,73,16,0.915675333333333,1.985578,0.90859,0.583651,45,28,20,0,1.91567533333333
"TNFRSF12A","Tnfrsf12a",8.576529,10.026009,8.568456,142,211,46,9.056998,121.693797,126.295158,105.742107,2030,1898,1722,0,10.056998
"TNFRSF13B","Tnfrsf13b",0.490994,0.420509,0.327482,19,34,4,0.412995,29.173172,31.612699,17.097228,801,817,437,0,1.412995
"TNFRSF13C","Tnfrsf13c",0.73386,1.160153,0.646545,19,50,8,0.846852666666667,0.235684,0.310707,0.240327,20,25,19,0,1.84685266666667
"TNFRSF14","Tnfrsf14",1.113706,0.790716,0.939087,20,22,6,0.947836333333333,0.057075,0.124502,0,1,3,0,0,1.94783633333333
"TNFRSF17","Tnfrsf17",0,0.150582,0.474755,0,3,2,0.208445666666667,0,0,0,0,0,0,0,1.20844566666667
"TNFRSF18","Tnfrsf18",4.008822,3.097419,3.638884,47,56,9,3.58170833333333,0,0.091377,0.090462,0,1,1,0,4.58170833333333
"TNFRSF19","Tnfrsf19",9.045872,8.080812,10.236293,780,1029,273,9.12099233333333,10.985294,8.066494,7.049762,879,687,581,0,10.1209923333333
"TNFRSF1A","Tnfrsf1a",23.822137,37.872051,102.418359,306,473,119,54.7041823333333,45.18062,27.782172,23.610975,546,370,404,0,55.7041823333333
"TNFRSF1B","Tnfrsf1b",1.704727,1.115425,0.789621,90,122,21,1.20325766666667,0.025195,0.013461,0,2,1,0,0,2.20325766666667
"TNFRSF21","Tnfrsf21",23.504165,22.043912,24.952341,1800,2556,606,23.5001393333333,12.591279,11.106728,9.698275,925,791,690,0,24.5001393333333
"TNFRSF4","Tnfrsf4",0.54618,0.43193,1.034901,10,8,6,0.671003666666667,0,0,0,0,0,0,0,1.67100366666667
"TNFRSF8","Tnfrsf8",0.085181,0.026834,0.134413,6,3,3,0.0821426666666667,0.018791,0,0,1,0,0,0,1.08214266666667
"TNFRSF9","Tnfrsf9",0.049707,0.07503,0.078988,2,4,1,0.0679083333333333,0.128532,0.058391,0.02535,16,7,3,0,1.06790833333333
"TNFSF10","Tnfsf10",0.881376,0.447376,1.701305,80,72,22,1.010019,0.035103,0,0.104845,1,0,3,0,2.010019
"TNFSF11","Tnfsf11",0,0.078805,0,0,5,0,0.0262683333333333,0,0,0,0,0,0,0,1.02626833333333
"TNFSF12","Tnfsf12",10.173061,14.290749,15.366144,119,210,66,13.2766513333333,3.479852,2.378194,2.329302,54,49,46,0.0337993333333333,13.8098863802711
"TNFSF13","Tnfsf13",0.681591,0.600252,0.602202,20,26,5,0.628015,2.238027,1.103161,1.08267,44,27,20,0,1.628015
"TNFSF13B","Tnfsf13b",4.224369,4.064577,5.664531,196,277,59,4.651159,0.418029,0.18484,0.394345,6,7,8,0,5.651159
"TNFSF14","Tnfsf14",0,0,0,0,0,0,0,0.034925,0,0.011217,2,0,1,0,1
"TNFSF15","Tnfsf15",0.014259,0.076354,0,1,8,0,0.0302043333333333,0.018216,0.017887,0.054788,2,2,4,34.1176493333333,0.0293357998866819
"TNFSF18","Tnfsf18",0,0,0,0,0,0,0,0,0.025361,0.025975,0,1,1,0,1
"TNFSF4","Tnfsf4",0,0,0,0,0,0,0,0.402467,0.319037,0.309508,26,22,10,0,1
"TNFSF8","Tnfsf8",0.049807,0.049406,0.039803,4,6,1,0.0463386666666667,0,0,0,0,0,0,3.75935866666667,0.219848668686173
"TNFSF9","Tnfsf9",0.528828,0.107482,0.646202,13,4,5,0.427504,0.060769,0.065633,0.129782,2,2,4,0,1.427504
"TNIK","Tnik",28.320693,24.305134,18.369559,2555,3184,559,23.6651286666667,15.439622,8.280188,7.7658,590,358,319,0,24.6651286666667
"TNIP1","Tnip1",7.965981,10.667711,12.689187,464,716,161,10.4409596666667,32.649322,27.398524,23.438541,1173,784,775,0,11.4409596666667
"TNIP2","Tnip2",11.434557,8.680019,9.138099,189,217,49,9.75089166666667,10.30999,9.43652,6.515658,307,286,235,0,10.7508916666667
"TNK1","Tnk1",0.045666,0,0,2,0,0,0.015222,2.389358,4.292049,0.094198,7,7,6,0,1.015222
"TNK2","Tnk2",508.231234,383.017195,541.667833,5674,7250,1858,477.638754,42.43654,27.421537,13.0786,1209,879,710,0,478.638754
"TNKS","Tnks",24.245572,17.88883,12.584588,3260,4430,747,18.2396633333333,2.050109,2.114675,1.439514,333,287,190,0,19.2396633333333
"TNKS1BP1","Tnks1bp1",11.839866,12.18029,7.28005,700,863,170,10.433402,16.951111,19.72165,16.173558,938,652,612,0,11.433402
"TNKS2","Tnks2",70.236282,56.16917,30.636318,2501,3352,637,52.3472566666667,4.162977,2.626555,2.363853,495,323,288,0,53.3472566666667
"TNMD","Tnmd",0.547763,0.287466,0,14,11,0,0.278409666666667,0.094988,0.047221,0.096266,2,1,2,0,1.27840966666667
"TNN","Tnn",0.056854,0.052698,0.048354,7,10,2,0.0526353333333333,0,0,0,0,0,0,0,1.05263533333333
"TNNC1","Tnnc1",2.729492,1.323093,3.088208,26,20,8,2.38026433333333,3605.138293,3083.191072,2679.359689,30163,25488,22859,0,3.38026433333333
"TNNC2","Tnnc2",10.651376,7.072754,0,58,61,0,5.90804333333333,0.194359,0.204536,1.039978,2,2,10,0,6.90804333333333
"TNNI1","Tnni1",13.38502,15.579707,17.228507,148,239,68,15.3977446666667,1233.467569,1075.310031,1066.0242,17490,14357,13531,0.019178,16.0891862527122
"TNNI2","Tnni2",14.621143,7.662928,1.040496,69,53,2,7.77485566666667,0.249024,0.402384,0.607389,3,4,6,0,8.77485566666667
"TNNI3","Tnni3",2.220262,1.96037,1.475043,15,21,3,1.885225,773.856022,727.713384,622.61821,7685,6461,5836,5.012478,0.479872857746839
"TNNI3K","Tnni3k",0.016897,0,0,1,0,0,0.00563233333333333,21.532286,23.005439,14.775176,353,429,286,0,1.00563233333333
"TNNT1","Tnnt1",0.790298,3.848216,1.441291,8,14,3,2.02660166666667,392.539776,402.764363,347.350404,2920,2674,2309,0,3.02660166666667
"TNNT2","Tnnt2",7.372105,1.444385,2.219871,54,32,11,3.678787,4108.67054,3963.484963,3816.814856,46422,40251,39285,0.231204666666667,3.80016996903304
"TNNT3","Tnnt3",15.502522,11.550573,0.613321,135,128,1,9.22213866666667,1.42042,1.199582,2.806952,19,10,14,0,10.2221386666667
"TNP1","Tnp1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TNP2","Tnp2",0.136149,0,0.437522,1,0,1,0.191223666666667,0,0,0,0,0,0,0,1.19122366666667
"TNPO1","Tnpo1",12.408481,9.950592,8.390166,1905,2607,470,10.2497463333333,23.434478,19.7794,11.601488,767,639,456,0,11.2497463333333
"TNPO2","Tnpo2",43.291348,35.967813,24.799746,2625,3388,662,34.6863023333333,35.164527,15.214694,15.562403,1192,832,772,0,35.6863023333333
"TNPO3","Tnpo3",24.749034,25.22792,35.231708,1268,1472,346,28.4028873333333,5.926761,4.342897,3.49724,531,377,301,0,29.4028873333333
"TNR","Tnr",11.322489,11.27862,7.443741,2783,4012,602,10.01495,0,0.007186,0,0,2,0,0,11.01495
