"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","FoldChange"
"WNT7B","Wnt7b",0.048823,0.093739,0.096283,7,3,5,0.079615,3.841103,9.675293,16.469173,183,467,575,80.3355403333333,0.0132735947357756
"WNT8A","Wnt8a",0,0,0,0,0,0,0,0.103798,0.285589,0.104485,2,6,1,68.601122,0.0143675844765836
"WNT8B","Wnt8b",0.02191,0,0.018057,3,0,1,0.0133223333333333,0.114789,0.068648,0.270981,3,2,5,0,1.01332233333333
"WNT9A","Wnt9a",3.645483,4.565391,3.694313,507,154,204,3.96839566666667,1.852728,2.607217,2.212751,97,152,82,0,4.96839566666667
"WNT9B","Wnt9b",0.025878,0.042696,0.026155,5,2,2,0.0315763333333333,0.121186,0.230392,0,4,12,0,0,1.03157633333333
"WRAP53","Wrap53",5.229046,4.333912,3.69885,260,64,84,4.42060266666667,3.506278,4.729231,3.105334,70,103,51,3.63227966666667,1.17018035540312
"WRAP73","Wrap73",17.226883,15.167336,17.743568,615,141,235,16.7125956666667,9.350642,6.934214,10.7638,174,213,142,44.6145583333333,0.388310142942303
"WRN","Wrn",2.31289,2.26975,2.78829,578,132,249,2.45697666666667,5.210672,4.432537,4.718269,185,173,158,2.71021533333333,0.93174556085963
"WRNIP1","Wrnip1",34.547697,30.707771,35.640242,1587,365,692,33.6319033333333,24.944107,23.495758,25.25499,498,543,355,0,34.6319033333333
"WSB1","Wsb1",25.919552,29.959131,33.416537,1517,463,770,29.7650733333333,118.865947,128.136573,168.822642,3771,3867,3546,0.277446666666667,24.0832546172834
"WSB2","Wsb2",147.634722,139.041113,154.573051,7176,1532,2726,147.082962,133.931257,164.494676,168.941023,2710,3256,2321,0,148.082962
"WSCD1","Wscd1",0.495347,0.574088,0.309599,48,7,14,0.459678,6.186464,6.990203,7.537019,451,543,329,0,1.459678
"WSCD2","Wscd2",3.580499,1.054113,0.814676,168,35,51,1.81642933333333,2.207482,4.9372,7.999457,76,120,115,1.49206333333333,1.13015961338596
"WT1","Wt1",0.085242,0.217414,0.32934,4,3,4,0.210665333333333,0,0,0.035474,0,0,1,0,1.21066533333333
"WTAP","Wtap",69.032174,73.133782,65.228501,3264,828,1307,69.1314856666667,31.429669,32.946139,36.650534,752,843,617,0,70.1314856666667
"WTIP","Wtip",3.762722,2.869989,3.311916,163,30,68,3.31487566666667,6.673041,8.285251,5.278636,234,277,187,0,4.31487566666667
"WWC1","Wwc1",0.333818,0.315779,0.341969,61,14,25,0.330522,4.642949,15.528543,16.697385,68,107,74,5.39449433333333,0.208073059516877
"WWC2","Wwc2",2.177071,2.224404,2.084843,796,200,303,2.162106,3.505408,2.832018,5.800033,219,211,185,0,3.162106
"WWOX","Wwox",11.125454,11.157617,10.040051,806,198,314,10.774374,17.263878,14.990596,23.157804,127,163,106,0.0787163333333333,10.9151717056291
"WWP1","Wwp1",11.7779,10.918498,12.884905,2864,673,1236,11.8604343333333,19.343734,24.826743,29.176902,521,578,446,11.0480246666667,1.06743094317481
"WWP2","Wwp2",30.099998,34.820243,36.88556,2166,546,842,33.935267,18.631913,13.586362,20.551264,440,442,323,3.92220866666667,7.09747785309928
"WWTR1","Wwtr1",3.874988,4.206626,4.948932,740,199,374,4.34351533333333,1.046947,2.127361,4.896167,27,98,96,0.019598,5.24080601701193
"XAB2","Xab2",9.419716,8.361402,7.817614,1052,228,341,8.53291066666667,9.853545,9.005122,12.951018,279,326,250,0,9.53291066666667
"XAF1","Xaf1",22.31214,23.09371,20.0572,405,91,166,21.8210166666667,0.464053,0.317506,0,12,8,0,0.011859,22.5535540689628
"XBP1","Xbp1",35.246976,29.043704,28.522091,2424,534,809,30.9375903333333,21.023083,23.717775,22.462389,440,506,344,0,31.9375903333333
"XCL2","Xcl1",0.081861,0,0,1,0,0,0.027287,0,0,0,0,0,0,0,1.027287
"XCR1","Xcr1",0.045771,0,0.042467,8,0,3,0.0294126666666667,0,0,0,0,0,0,0,1.02941266666667
"XDH","Xdh",1.697219,3.120373,3.261575,391,95,171,2.69305566666667,0.710118,0.57434,0.295173,14,17,7,0.131063333333333,3.26511836943997
"XIAP","Xiap",22.955771,23.988646,24.882113,5102,1262,2096,23.9421766666667,20.098693,19.553169,17.969473,1012,1084,814,31.0247023333333,0.778841795531859
"XIRP1","Xirp1",0.025209,0.017356,0.010771,6,1,1,0.0177786666666667,0,0,0,0,0,0,0,1.01777866666667
"XIRP2","Xirp2",0.061953,0.037699,0.417073,10,1,50,0.172241666666667,0,0.024629,0,0,1,0,1.46532866666667,0.475491029864037
"XK","Xk",4.880953,4.109824,5.028604,1010,212,415,4.673127,3.011715,3.852449,3.853283,208,287,190,8.28601833333333,0.61093213435037
"XKR4","Xkr4",2.683266,1.990538,3.237916,383,72,189,2.63724,5.923836,6.078334,6.47906,1556,1628,1280,0,3.63724
"XKR5","Xkr5",0.037764,0,0.065271,4,0,3,0.034345,0.346179,0.312932,0.306246,23,22,14,0.0992963333333333,0.940915537181512
"XKR6","Xkr6",1.10586,1.278406,1.109016,118,25,55,1.16442733333333,5.89315,6.031879,7.755604,64,75,45,0,2.16442733333333
"XKR7","Xkr7",1.389839,1.327788,1.261189,140,32,54,1.326272,11.680958,10.6623,13.394323,1214,1227,984,0,2.326272
"XKR8","Xkr8",3.188602,0.95887,2.67848,243,42,77,2.27531733333333,2.377217,2.685411,2.197645,61,67,41,0.824914666666667,1.79477834945342
"XKR9","Xkr9",0.027739,0,0,2,0,0,0.00924633333333333,0.119645,0.259525,0.228862,5,11,7,0,1.00924633333333
"XKRX","Xkrx",0.558859,0.105468,0.271888,22,3,12,0.312071666666667,0,0.025013,0.038363,0,1,1,0.0342783333333333,1.26858663125819
"XPA","Xpa",32.375339,51.404403,31.414212,219,63,108,38.3979846666667,13.963492,11.963275,19.998588,140,113,117,0,39.3979846666667
"XPC","Xpc",3.557142,4.484365,5.448479,550,123,205,4.496662,10.610333,13.818188,14.018971,269,336,223,1.807269,1.95801043647759
"XPNPEP1","Xpnpep1",39.320596,43.725968,46.989227,1400,331,544,43.3452636666667,129.851617,146.347295,185.923842,960,1052,855,5.39449433333333,6.93491327930387
"XPNPEP2","Xpnpep2",0.336513,0.931433,0.277337,39,9,14,0.515094333333333,0,0,0,0,0,0,0,1.51509433333333
"XPNPEP3","Xpnpep3",4.109226,2.799219,4.53268,800,172,315,3.81370833333333,6.663618,11.008868,25.432101,159,198,139,0.105733,4.353409307069
"XPO1","Xpo1",28.939948,31.835131,26.384157,4400,1064,1595,29.0530786666667,202.563326,225.076309,173.347459,1749,2223,1554,0,30.0530786666667
"XPO4","Xpo4",3.390103,3.60689,3.343256,1101,246,406,3.44674966666667,2.07805,2.41234,2.787945,283,352,271,0.0671116666666667,4.16708935490975
"XPO5","Xpo5",8.69308,7.249533,8.656464,1865,383,719,8.19969233333333,158.120449,126.415448,102.664299,889,954,738,14.2475263333333,0.603356382682314
"XPO6","Xpo6",132.755747,130.747978,139.303507,3400,753,1345,134.269077333333,429.964736,497.393345,427.97563,1587,1842,1281,0,135.269077333333
"XPO7","Xpo7",17.066648,14.777564,16.05654,3763,803,1402,15.9669173333333,13.833323,20.820713,20.302811,804,947,704,0,16.9669173333333
"XPOT","Xpot",37.555549,38.419496,37.653772,3150,800,1309,37.8762723333333,21.285592,19.842583,22.809061,1122,1143,774,0,38.8762723333333
"XPR1","Xpr1",11.321275,9.295189,11.131548,3404,698,1286,10.5826706666667,132.348053,112.559665,111.051949,8483,7384,5041,0.012176,11.4433366002224
"XRCC1","Xrcc1",13.510207,9.842774,8.049654,470,118,153,10.467545,11.815969,12.154017,17.151376,264,306,254,0,11.467545
"XRCC2","Xrcc2",2.779124,2.933826,2.348883,332,94,123,2.68727766666667,0.718499,0.570359,0.649021,46,39,29,0.0280673333333333,3.58661105854934
"XRCC3","Xrcc3",1.056315,2.692916,1.480898,94,30,56,1.74337633333333,2.362926,4.224561,4.880111,38,52,52,0.0711433333333333,2.56116641719284
"XRCC4","Xrcc4",7.503493,9.912828,8.196795,224,61,84,8.53770533333333,2.911816,3.193288,1.383661,56,64,19,0.306682,7.29917863208748
"XRCC5","Xrcc5",11.317346,10.076242,11.223486,1149,250,447,10.872358,112.345256,98.235786,130.808266,2306,2317,1769,0.867929333333333,6.35589247844494
"XRCC6","Xrcc6",23.423909,20.920388,20.455809,508,104,168,21.6000353333333,116.465759,118.910838,97.768962,1847,2045,1504,4.92263166666667,3.81587723250278
"XRN1","Xrn1",2.751133,3.441299,3.055835,1123,269,469,3.08275566666667,3.528904,2.372691,2.019433,251,254,195,0.031058,3.95977303572318
"XRN2","Xrn2",31.194042,40.933434,23.795749,1274,347,557,31.9744083333333,21.819785,18.581039,26.140122,980,903,834,0,32.9744083333333
"XRRA1","Xrra1",0.135591,0.238131,0.192763,13,4,7,0.188828333333333,3.447304,6.549571,6.935562,51,88,78,0.176081666666667,1.01083824961135
"XXYLT1","Xxylt1",5.489981,4.442061,5.822731,600,137,246,5.251591,11.272935,10.110324,14.553513,324,366,300,0.0721956666666667,5.83064378485643
"XYLB","Xylb",1.163862,0.759248,0.866601,104,22,38,0.929903666666667,3.751524,3.452171,3.921978,57,62,49,2.188787,0.605215609153784
"XYLT1","Xylt1",0.44984,0.344906,0.399463,171,32,57,0.398069666666667,2.318524,2.735088,2.531538,260,263,227,0,1.39806966666667
"XYLT2","Xylt2",19.901622,18.882054,20.008753,1296,306,565,19.5974763333333,4.327781,5.368206,8.145493,114,189,151,0,20.5974763333333
"YAF2","Yaf2",22.547673,18.419672,22.902452,1423,292,575,21.2899323333333,26.746154,28.344304,47.16305,358,306,329,0,22.2899323333333
"YAP1","Yap1",5.119008,14.629757,5.315644,749,198,315,8.354803,0.826349,1.422232,2.068059,22,81,62,6.733545,1.2096396930515
"YARS2","Yars2",15.84677,12.914383,17.183612,383,90,184,15.3149216666667,11.482595,14.839917,11.93391,117,138,83,0,16.3149216666667
"YBEY","Ybey",0.590686,0.707349,0.605162,113,33,46,0.634399,6.495249,7.870991,11.0082,62,88,60,0.026958,1.59149546524785
"YBX1","Ybx1",58.373893,60.658153,62.71993,2191,546,907,60.583992,536.634022,579.189457,599.836987,7255,8296,6057,0,61.583992
"YBX2","Ybx2",1.065461,0.729235,0.768458,23,7,15,0.854384666666667,1.339443,2.14858,7.254063,46,52,59,0,1.85438466666667
"YBX3","Ybx3",14.15242,14.946932,15.576691,714,155,271,14.8920143333333,13.608837,66.461591,58.70356,79,207,89,0,15.8920143333333
"YDJC","Ydjc",8.048546,6.98211,7.448871,366,75,147,7.49317566666667,4.535116,5.62684,5.563685,62,92,50,1.130187,3.98705637893136
"YEATS2","Yeats2",10.241426,11.329141,12.894596,911,212,352,11.4883876666667,19.922278,24.762831,33.308613,1039,1158,809,0,12.4883876666667
"YEATS4","Yeats4",21.322985,21.337856,19.451116,729,157,302,20.7039856666667,7.844148,7.919926,10.068511,123,130,104,0,21.7039856666667
"YES1","Yes1",4.281542,3.798444,4.70386,655,156,256,4.261282,3.051793,4.51547,5.041937,185,260,218,0.0366576666666667,5.0752357014032
"YIF1A","Yif1a",23.986869,22.496118,23.300728,918,194,347,23.2612383333333,40.396143,48.45755,56.404796,236,310,215,0.199521666666667,20.2257608241063
"YIF1B","Yif1b",30.636491,26.267158,27.03867,1038,221,361,27.980773,28.68636,41.188802,32.965428,247,344,203,0,28.980773
"YIPF1","Yipf1",72.512669,63.597077,61.457059,1281,279,456,65.8556016666667,28.793945,26.956917,28.476619,473,485,348,0.0355943333333333,64.5577129139692
"YIPF2","Yipf2",6.453093,6.855531,6.931318,520,136,218,6.74664733333333,16.175307,21.692068,17.965297,122,182,86,0,7.74664733333333
"YIPF3","Yipf3",51.147348,31.43741,41.726001,1621,316,571,41.4369196666667,146.216841,179.235894,226.667397,694,824,611,0.408802,30.1226997595593
"YIPF4","Yipf4",304.463365,363.578639,328.492255,2032,522,813,332.178086333333,18.992828,19.475344,23.072438,650,786,525,0.800379333333333,185.059937183608
"YIPF5","Yipf5",8.567413,7.747315,9.466552,1086,253,442,8.59376,23.899488,27.755504,24.956586,624,727,475,0.0425083333333333,9.20257392027242
"YIPF6","Yipf6",28.074971,20.725356,19.140892,2998,681,1176,22.647073,11.75535,12.733132,16.5672,897,914,727,0.408407666666667,16.7899348744433
"YIPF7","Yipf7",0,0,0.761,0,0,4,0.253666666666667,0.573963,0.937676,1.820442,4,4,6,0,1.25366666666667
"YJEFN3","Yjefn3",3.682992,5.495047,8.210047,52,16,26,5.79602866666667,7.320366,7.933186,13.334122,209,258,273,0.349377333333333,5.03641827885059
"YJU2","Yju2",3.607005,3.940024,3.488225,234,55,83,3.678418,7.721451,6.743404,8.948546,95,115,87,0.196774666666667,3.90918869717608
"YKT6","Ykt6",33.331625,33.782095,33.197857,3337,815,1314,33.4371923333333,63.560551,66.690337,74.26933,1510,1695,1234,0,34.4371923333333
"YLPM1","Ylpm1",15.688996,15.621644,15.544095,2493,606,1013,15.618245,29.700699,31.311359,37.12797,1536,1653,1221,0,16.618245
"YME1L1","Yme1l1",31.930023,33.755462,34.004593,4908,1248,1972,33.230026,48.218111,54.909092,53.504701,1716,1953,1256,0.083333,31.5969567990636
"YOD1","Yod1",3.502537,3.254276,3.187758,869,203,314,3.314857,3.10709,3.008586,3.361137,264,273,205,0.0213253333333333,4.224762530777
"YPEL1","Ypel1",8.213737,4.536742,7.517393,386,71,136,6.75595733333333,5.537056,6.294646,8.739346,232,238,313,0.301683333333333,5.95840565421698
"YPEL2","Ypel2",6.028545,5.667179,5.967842,579,153,209,5.88785533333333,1.252515,2.168122,2.885449,86,125,71,0.141806,6.03242173655887
"YPEL3","Ypel3",210.311061,148.31151,788.799176,4794,892,1975,382.473915666667,25.623521,38.43764,42.486579,172,250,156,0,383.473915666667
"YPEL4","Ypel4",14.495441,14.139333,16.898689,886,216,407,15.177821,3.04175,5.555693,3.035257,66,144,51,0.288215666666667,12.5583172279383
"YPEL5","Ypel5",97.259558,113.506567,94.302769,5944,1380,2144,101.689631333333,53.331012,54.073085,54.746213,1112,1251,864,0,102.689631333333
"YRDC","Yrdc",17.689494,16.889277,19.458853,483,116,214,18.0125413333333,13.839864,12.296593,13.337782,284,280,192,0.0236593333333333,18.5731138419096
"YTHDC1","Ythdc1",17.115053,15.52409,17.219941,1859,466,714,16.6196946666667,90.84781,128.410709,77.130976,733,880,649,57.7763126666667,0.299775434478032
"YTHDC2","Ythdc2",5.315425,5.469093,5.914005,1190,307,463,5.56617433333333,10.589264,9.858856,15.600472,652,635,562,0.0979163333333333,5.98057805861952
"YTHDF1","Ythdf1",22.655914,20.87675,19.546582,2288,485,870,21.0264153333333,12.558194,14.829642,15.408527,516,644,450,0,22.0264153333333
"YTHDF2","Ythdf2",28.273706,22.729348,30.827232,2099,443,798,27.276762,55.054855,53.450034,60.206666,894,979,761,0,28.276762
"YTHDF3","Ythdf3",16.883553,16.102409,18.018674,3206,786,1316,17.0015453333333,22.367891,23.084374,24.253645,920,1003,840,0.011864,17.7904790894165
"YWHAB","Ywhab",242.368429,237.358378,228.787976,28732,6842,10978,236.171594333333,260.158477,281.403415,252.408395,8687,9839,6733,0,237.171594333333
"YWHAE","Ywhae",419.409834,525.056475,441.523116,20323,4909,7890,461.996475,651.913675,637.747338,648.31704,8430,8768,6008,1.64100866666667,175.310471655653
"YWHAG","Ywhag",629.26454,613.962668,618.402164,82701,19029,31523,620.543124,364.084688,382.863385,416.227549,17841,20358,14499,0.197228666666667,519.151555007871
"YWHAH","Ywhah",1604.648766,1802.931844,1756.559062,59381,13311,23980,1721.37989066667,502.095785,546.45,518.413579,5773,7225,4853,0,1722.37989066667
"YWHAQ","Ywhaq",181.380771,168.754785,189.333055,13171,2801,4962,179.822870333333,499.824856,492.604426,497.935402,9433,10027,7032,0,180.822870333333
"YWHAZ","Ywhaz",1610.658999,1595.217667,2319.219884,31472,8013,12544,1841.69885,908.255001,967.653778,970.549239,15411,16646,11445,0.649746666666667,1116.95867446315
"YY1","Yy1",15.960807,13.808018,15.836065,2831,629,1168,15.20163,25.85575,26.173294,25.652831,1112,1333,939,0,16.20163
"YY2","Yy2",0.368631,0.604695,0.47995,41,17,21,0.484425333333333,0.656212,0.677612,0.718509,23,26,18,0.183416333333333,1.25435596207477
"ZADH2","Zadh2",18.029869,17.66516,19.31469,2122,513,871,18.336573,6.021168,7.347935,8.161869,323,330,286,0.0879123333333333,17.7740176368378
"ZAN","Zan",0.132246,0.080057,0.109099,19,5,7,0.107134,0,0,0,0,0,0,2.05507133333333,0.362392192915517
"ZAP70","Zap70",0.240627,0.166033,0.206754,15,2,5,0.204471333333333,2.129478,3.024777,0.345132,31,51,5,0,1.20447133333333
"ZAR1","Zar1",0,0.418569,0.107538,0,2,1,0.175369,0,0,0,0,0,0,0.103433333333333,1.06519258073286
"ZBBX","Zbbx",0,0,0,0,0,0,0,3.767975,1.21743,5.437273,25,27,22,0,1
"ZBED3","Zbed3",2.229221,1.979147,2.601423,159,34,63,2.26993033333333,2.894025,2.211243,2.786427,164,156,150,0.0274763333333333,3.18248725274775
"ZBED4","Zbed4",1.923243,1.765565,1.812827,445,100,164,1.83387833333333,6.17461,5.478823,7.106089,583,564,477,0.980817,1.43066135505366
"ZBP1","Zbp1",0.550968,1.894757,0.771715,46,21,16,1.07248,0.056086,0.051111,0.139658,2,2,3,0.517625666666667,1.36560684595696
"ZBTB1","Zbtb1",2.696286,2.714541,3.14544,1357,340,626,2.852089,6.429231,7.14875,8.460991,289,328,242,0,3.852089
"ZBTB11","Zbtb11",8.21037,7.732468,7.314285,1579,354,556,7.75237433333333,4.125685,5.105963,4.774288,308,410,257,0,8.75237433333333
"ZBTB14","Zbtb14",5.678976,4.942694,5.291257,886,187,321,5.304309,4.507248,4.049231,5.580631,134,147,139,0,6.304309
"ZBTB17","Zbtb17",8.986133,12.650927,6.876738,652,129,213,9.50459933333333,20.131101,19.843341,25.084491,188,254,164,5.83618066666667,1.53661815647353
"ZBTB18","Zbtb18",28.312187,69.384915,22.619284,2684,593,975,40.105462,6.009201,6.600632,6.565861,296,350,232,10.6546383333333,3.52696161170738
"ZBTB20","Zbtb20",13.580731,6.459882,8.52008,6200,1297,2581,9.520231,4.696897,0.573975,0.33741,12,23,9,0,10.520231
"ZBTB22","Zbtb22",9.926971,12.819323,9.326966,1068,256,401,10.6910866666667,6.708805,7.690012,9.55856,228,274,202,1.057717,5.68158141603858
"ZBTB24","Zbtb24",4.207811,3.859698,4.018816,402,88,152,4.028775,1.98626,2.159697,2.319357,145,169,121,0,5.028775
"ZBTB3","Zbtb3",1.286499,0.927125,1.445946,103,18,45,1.21985666666667,2.952381,4.10441,4.130128,39,61,48,4.81856,0.381513066234028
"ZBTB32","Zbtb32",0.859531,1.751744,0.755311,43,15,17,1.12219533333333,0.160539,0.760332,1.005854,1,5,2,0.393479333333333,1.52294711702458
"ZBTB33","Zbtb33",4.435421,4.246039,4.592299,822,222,325,4.42458633333333,7.030072,7.528632,8.495345,498,569,429,0,5.42458633333333
"ZBTB4","Zbtb4",40.575414,32.729375,40.177936,8491,2030,3275,37.827575,11.197565,12.416985,12.204401,869,1077,668,0.272995,30.5009642614464
"ZBTB41","Zbtb41",5.284471,4.724333,6.355887,1461,381,558,5.454897,3.253404,3.723299,3.977289,370,446,303,0.670717,3.86354900321239
"ZBTB42","Zbtb42",2.698938,1.399996,2.093496,208,47,76,2.06414333333333,0.267842,0.134033,0.28849,5,7,6,0.0760013333333333,2.84771332377531
"ZBTB43","Zbtb43",3.13189,3.27419,3.936576,563,138,218,3.447552,63.641097,23.30392,33.361361,320,367,256,0,4.447552
"ZBTB44","Zbtb44",3.423549,2.631175,3.519923,849,190,317,3.191549,2.701994,3.728405,3.259999,295,357,248,2.63652066666667,1.15262620075856
"ZBTB45","Zbtb45",4.827584,4.14017,5.2068,411,80,151,4.72485133333333,6.147791,7.774779,7.632291,116,164,132,0.841122,3.10943616627976
"ZBTB46","Zbtb46",3.468654,2.816299,2.633023,585,124,191,2.97265866666667,9.309861,8.328385,9.287629,404,411,343,0.0396693333333333,3.82107900973643
"ZBTB48","Zbtb48",9.337027,10.106629,13.152809,266,57,116,10.8654883333333,14.975951,14.894704,17.56823,180,198,156,0.263600666666667,9.39022006425026
"ZBTB49","Zbtb49",4.124758,3.186531,4.475269,198,44,71,3.92885266666667,5.231092,2.712703,2.362769,73,69,53,0,4.92885266666667
"ZBTB5","Zbtb5",2.223925,2.334618,2.138046,399,100,150,2.23219633333333,6.563362,6.839113,9.576674,414,469,429,0.119874666666667,2.88621256426314
"ZBTB6","Zbtb6",3.461281,2.941569,3.412404,640,137,246,3.27175133333333,3.886035,4.080109,4.914162,209,233,190,1.470522,1.72908856239019
"ZBTB7A","Zbtb7a",15.81707,15.683954,18.188959,3779,838,1691,16.5633276666667,2.021213,2.069485,2.389614,162,188,134,0.276704,13.7567734311686
"ZBTB7B","Zbtb7b",12.501737,18.084243,16.17245,752,166,304,15.5861433333333,1.101572,12.185978,7.038574,39,66,27,0,16.5861433333333
"ZBTB7C","Zbtb7c",0.878277,0.847253,0.746299,148,39,49,0.823943,9.851567,6.781012,8.396167,313,260,208,1.10049933333333,0.868337814278446
"ZBTB8A","Zbtb8a",1.51493,1.460837,1.521326,142,33,56,1.499031,2.164007,3.324151,4.188455,208,277,223,2.023825,0.826446967003712
"ZBTB8B","Zbtb8b",0.216599,0.365673,0.453557,27,5,11,0.345276333333333,1.692865,1.750508,1.404391,302,338,178,2.08572,0.435968374749923
"ZBTB8OS","Zbtb8os",30.900484,32.134182,27.51727,635,154,252,30.1839786666667,52.294328,39.456782,42.999226,231,213,132,3.291972,7.26565286694943
"ZBTB9","Zbtb9",3.347071,2.7703,3.209384,391,77,147,3.10891833333333,5.622527,8.98565,11.089629,175,230,171,0,4.10891833333333
"ZC2HC1A","Zc2hc1a",41.241754,41.910544,40.250513,4469,1122,1771,41.1342703333333,48.864748,58.04736,62.946606,929,922,848,0.017263,41.419249823628
"ZC2HC1B","Zc2hc1b",0.030278,0,0,1,0,0,0.0100926666666667,0.305709,0,0,3,0,0,1.13070566666667,0.474064852067007
"ZC2HC1C","Zc2hc1c",1.250991,0.539215,0.608899,85,14,25,0.799701666666667,1.471044,3.40564,1.75393,52,81,41,0,1.79970166666667
"ZC3H10","Zc3h10",4.765266,6.908349,4.360027,395,101,128,5.34454733333333,1.258929,1.059482,3.131735,94,113,90,0.176541,5.39254248966533
"ZC3H11A","Zc3h11a",34.808913,33.352779,35.145604,1362,399,708,34.4357653333333,27.869459,30.49449,37.444576,1612,1768,1446,0.107024666666667,32.0099148648901
"ZC3H12A","Zc3h12a",0.699591,0.575229,0.699624,64,16,23,0.658148,0.177235,0.495157,0.583562,6,9,5,35.187643,0.0458208344765643
"ZC3H12C","Zc3h12c",1.78676,1.525206,1.836701,498,106,199,1.71622233333333,1.406855,1.215509,1.325491,166,154,112,0.334709,2.03506706955099
"ZC3H12D","Zc3h12d",0.25559,0.343302,0.206263,43,14,14,0.268385,0.331225,0.309184,0.18234,13,12,7,0.047943,1.21035686101248
"ZC3H13","Zc3h13",6.692892,8.804599,5.43955,1192,353,504,6.97901366666667,11.106677,12.541251,15.798182,1166,1262,1042,0,7.97901366666667
