"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg_TPM","FoldChange"
"MATK","Matk",1.557514,1.502763,1.165546,102,30,32,1.40860766666667,0.241929,0.40643,0,3,3,0,0.0427406666666667,2.30988177949007
"MATN1","Matn1",0,0,0,0,0,0,0,0.060774,0.06446,0,1,2,0,0.0313063333333333,0.96964400166908
"MATN2","Matn2",25.897071,24.273314,29.346774,3842,874,1696,26.5057196666667,87.465479,67.881033,43.127236,1702,1310,1016,0.785366,15.4062078401105
"MATN3","Matn3",0.017087,0,0,2,0,0,0.00569566666666667,0,0.023821,0,0,1,0,13.659653,0.0686029653407667
"MATN4","Matn4",5.458284,5.125978,4.985951,558,137,222,5.190071,0,0,0,0,0,0,0.0505796666666667,5.89205292697143
"MATR3","Matr3",148.472357,160.51923,150.912564,9693,2524,3927,153.301383666667,204.847965,140.560994,113.880265,2741,1735,1590,0,154.301383666667
"MAU2","Mau2",17.328529,15.363686,14.515428,2933,661,1014,15.735881,10.446986,7.129554,5.0402,649,500,438,0,16.735881
"MAVS","Mavs",2.238964,1.523252,2.68609,269,44,125,2.14943533333333,7.040316,6.511337,5.147404,1890,1668,1295,0.502663333333333,2.0959021648229
"MAX","Max",113.902602,136.376459,83.871448,1336,325,517,111.383503,19.117376,16.841696,11.835662,269,237,246,427.361638666667,0.262356599787527
"MAZ","Maz",58.859044,59.120106,59.958453,3403,776,1458,59.3125343333333,44.298256,54.543582,42.02715,1054,1078,893,14.6022316666667,3.86563509771412
"MB","Mb",0.639305,1.109714,10.267919,21,1,57,4.005646,86.423455,88.028216,79.486901,1475,1440,1221,304.543461333333,0.0163827626294352
"MB21D2","Mb21d2",6.308475,5.696962,5.735631,793,175,282,5.91368933333333,2.097047,2.16154,1.164888,120,127,67,102.86975,0.066561143483385
"MBD1","Mbd1",11.662887,13.53531,13.788487,1472,326,588,12.9955613333333,18.438306,13.803464,9.516009,801,652,495,3.70785333333333,2.97281167071192
"MBD2","Mbd2",54.784922,44.903888,57.601653,1619,343,699,52.4301543333333,128.321571,121.668711,58.019634,329,289,206,2.84307833333333,13.9029573948315
"MBD3","Mbd3",39.841888,41.194823,32.018232,1424,345,503,37.684981,19.284927,19.896737,15.61016,990,941,716,0.06829,36.2120594595101
"MBD3L1","Mbd3l1",0,0,0,0,0,0,0,0,0,0,0,0,0,4.41938033333333,0.184522941460527
"MBD4","Mbd4",2.325228,2.270652,2.804878,244,61,98,2.46691933333333,15.656984,13.952911,13.604101,273,265,198,253.823566666667,0.0136051754501513
"MBD5","Mbd5",20.162152,15.156594,17.692241,1522,338,620,17.670329,15.479391,30.099238,2.890752,177,109,102,0,18.670329
"MBD6","Mbd6",17.184765,24.198271,19.688082,1323,368,673,20.3570393333333,26.628555,26.705155,21.117508,525,452,387,0.999500333333333,10.6811881835145
"MBIP","Mbip",5.485635,5.786255,5.909461,271,68,111,5.727117,4.213736,3.334837,2.888656,82,69,65,0.217662333333333,5.52461615658638
"MBL1P","Mbl1",0,0,0.089316,0,0,2,0.029772,1.166157,1.041149,0.796328,23,20,20,0.0141223333333333,1.0154317345672
"MBL2","Mbl2",0.211139,0.325905,0.405854,8,3,6,0.314299333333333,0,0,0,0,0,0,0.117341333333333,1.17627379756231
"MBLAC1","Mblac1",1.798272,1.477078,1.397099,81,16,27,1.557483,1.010896,1.030723,1.001423,19,17,17,0,2.557483
"MBLAC2","Mblac2",11.626532,12.416462,12.081311,1614,414,699,12.041435,0.671658,0.394552,0.289854,41,25,18,0,13.041435
"MBNL1","Mbnl1",91.760396,87.839593,107.365582,10376,2516,4148,95.6551903333333,7.609891,4.910382,2.950331,456,421,236,0,96.6551903333333
"MBNL2","Mbnl2",229.054853,187.304946,233.260784,22266,5222,9063,216.540194333333,4.586326,2.451943,1.626782,207,143,120,31.396434,6.71494258699378
"MBNL3","Mbnl3",0.092725,0.033503,0.059845,12,1,4,0.0620243333333333,0.014113,0.086351,0.012875,2,5,2,0.0339156666666667,1.02718661451111
"MBOAT1","Mboat1",3.047011,3.914209,3.188015,270,80,136,3.38307833333333,0.237474,0.291912,0.26745,21,26,23,0.711437666666667,2.56105052418892
"MBOAT2","Mboat2",13.022503,11.271842,12.043048,2046,555,922,12.1124643333333,19.655392,8.819475,8.403814,424,341,290,3.735417,2.76901998986221
"MBOAT4","Mboat4",0.292227,0.058293,0.284397,21,1,8,0.211639,0.030897,0,0,1,0,0,38.9901073333333,0.0302984683161891
"MBOAT7","Mboat7",40.024238,40.356186,38.310128,2159,443,810,39.5635173333333,11.007059,11.087303,8.873765,375,293,306,5.776754,5.9856853787718
"MBP","Mbp",652.970187,836.449485,877.277053,23210,5992,10581,788.898908333333,0.247192,0.097426,0.217915,7,4,9,0,789.898908333333
"MBTD1","Mbtd1",3.862166,3.253989,5.045654,566,147,243,4.05393633333333,2.978943,1.70199,2.760931,182,161,132,0.649797666666667,3.06336736646292
"MBTPS1","Mbtps1",42.965552,40.649832,38.494986,3379,861,1419,40.7034566666667,26.178428,19.074804,13.442571,1152,776,686,0,41.7034566666667
"MBTPS2","Mbtps2",5.405869,6.149648,5.652983,926,244,361,5.73616666666667,3.892792,3.106602,2.850211,306,262,230,0.265612,5.32245796236656
"MC1R","Mc1r",0.057487,0.027855,0.016847,9,1,1,0.034063,1.698417,1.065615,0.885538,82,47,43,0,1.034063
"MC2R","Mc2r",0,0,0,0,0,0,0,0.055994,0.013446,0,4,1,0,0.154305,0.86632215922135
"MC3R","Mc3r",0.125712,0,0.047752,14,0,2,0.0578213333333333,0,0,0,0,0,0,0,1.05782133333333
"MC4R","Mc4r",0.291704,0.251437,0.20294,33,7,9,0.248693666666667,0.030161,0.091801,0.030925,1,3,1,6.03029866666667,0.177616019727185
"MC5R","Mc5r",0.043389,0.075687,0.063169,7,3,4,0.0607483333333333,0.039827,0.041692,0,1,1,0,0.0232783333333333,1.03661760322623
"MCAM","Mcam",71.821299,68.915567,70.220107,6749,1594,2623,70.318991,172.757492,114.647421,128.435117,1741,1441,1157,4.44399166666667,13.1004959902278
"MCAT","Mcat",6.596836,5.226512,7.098988,317,61,124,6.30744533333333,5.750242,6.034177,4.296678,149,124,103,0.210255333333333,6.03793689816419
"MCCC1","Mccc1",14.811508,16.699299,11.86514,1050,268,419,14.458649,69.018558,42.116916,26.206472,494,413,321,0,15.458649
"MCCC2","Mccc2",8.269637,9.060374,8.149579,532,141,211,8.49319666666667,19.953182,12.885946,11.417305,921,796,670,73.3621276666667,0.127661713893133
"MCEE","Mcee",33.458483,35.237729,29.923787,482,113,180,32.873333,11.162826,16.793944,12.814449,116,140,118,1.27090333333333,14.9162372976393
"MCEMP1","Mcemp1",0.017943,0,0.137642,1,0,3,0.0518616666666667,0,0,0,0,0,0,0.108175,0.949183717974748
"MCF2L","Mcf2l",47.334146,53.80666,49.407149,4009,930,1448,50.1826516666667,4.39079,2.492577,2.169051,147,100,92,0.202969333333333,42.5469297083772
"MCFD2","Mcfd2",50.850811,33.958953,39.857633,2727,606,961,41.555799,8.723348,6.296849,6.102918,558,441,392,1.20167233333333,19.3288521437568
"MCHR1","Mchr1",0.678281,0.559384,0.778212,60,12,27,0.671959,0.130531,0.137495,0.364223,5,4,2,13.937237,0.111932280380903
"MCIDAS","Mcidas",0.05234,0.043347,0,5,1,0,0.0318956666666667,0,0,0,0,0,0,0,1.03189566666667
"MCL1","Mcl1",22.635167,24.711811,22.854486,2838,757,1188,23.400488,61.371096,41.17339,36.032377,3258,2822,2385,0,24.400488
"MCM10","Mcm10",0.7705,1.430973,0.583013,37,12,17,0.928162,1.706772,0.754961,1.437818,73,53,38,5.21072533333333,0.310456814061868
"MCM2","Mcm2",6.934378,19.996268,4.983824,242,63,74,10.6381566666667,6.658014,6.225677,4.570397,506,369,315,1.22399166666667,5.23300372078732
"MCM3","Mcm3",1.659654,1.516688,0.527342,66,22,26,1.23456133333333,27.183346,24.454895,19.059261,1355,1158,888,25.8900093333333,0.0831000579298175
"MCM3AP","Mcm3ap",21.828598,25.482259,14.969543,1485,378,554,20.7601333333333,34.875878,11.978587,10.947237,1066,702,652,1.77920366666667,7.82962889489567
"MCM4","Mcm4",6.467071,5.792734,9.182773,496,115,193,7.147526,137.752295,168.667947,85.519978,806,688,518,0.012757,8.04489724583488
"MCM5","Mcm5",0.902842,1.317446,1.030151,99,24,44,1.08347966666667,28.79287,15.954158,11.54097,620,467,379,0.0388446666666667,2.00557382014764
"MCM6","Mcm6",3.246528,3.272562,3.046806,276,79,124,3.188632,13.986098,13.516904,10.351278,552,493,347,0.0577453333333333,3.95996263750947
"MCM7","Mcm7",4.515743,5.404551,4.584388,279,58,106,4.834894,26.115179,18.427497,15.775409,812,642,493,5.82390266666667,0.855067002714185
"MCM8","Mcm8",1.669993,1.911242,1.77567,210,60,91,1.785635,1.900203,1.575475,1.606592,177,141,137,11.7377516666667,0.218691263018552
"MCM9","Mcm9",10.651548,12.138873,12.604262,399,98,141,11.7982276666667,1.04709,0.631666,0.837777,71,51,52,7.73356,1.46540788254351
"MCMBP","Mcmbp",11.911226,5.403461,12.456804,740,150,289,9.92383033333333,7.473247,6.282866,5.354496,432,368,295,0.377217,7.93181490885847
"MCMDC2","Mcmdc2",1.250738,1.283333,0.469948,48,10,10,1.00133966666667,0.131607,0.104505,0.068432,7,5,5,15.845089,0.118808494669673
"MCOLN1","Mcoln1",52.692948,47.327589,45.330497,2021,414,747,48.4503446666667,5.378831,6.8696,8.094268,136,132,116,25.358799,1.87604695747582
"MCOLN2","Mcoln2",0.443893,0.246319,0.153408,18,6,6,0.281206666666667,0.005775,0.05526,0.134104,0,3,3,0.211712666666667,1.05735188045131
"MCOLN3","Mcoln3",0.008336,0,0.021294,1,0,1,0.00987666666666667,0.240094,0.13171,0.182112,12,7,5,0.446585333333333,0.698110677190146
"MCPH1","Mcph1",5.03687,3.098023,2.870554,607,126,193,3.66848233333333,2.188611,3.115949,2.592268,115,112,96,0,4.66848233333333
"MCRIP1","Mcrip1",41.448776,37.275236,35.18346,1819,395,601,37.9691573333333,50.279222,44.035933,44.763557,820,660,669,63.5767176666667,0.603455219487696
"MCRIP2","Mcrip2",5.007663,2.334312,4.647604,69,16,28,3.99652633333333,62.549556,52.717447,44.711131,718,578,523,0.122738333333333,4.45030349903436
"MCRS1","Mcrs1",45.897358,51.863617,46.254102,1405,311,539,48.0050256666667,56.30103,58.454238,47.720749,1253,1107,885,0,49.0050256666667
"MCTP1","Mctp1",14.318843,12.711486,14.077974,2124,474,791,13.7027676666667,0.330494,0.118483,0.045506,13,4,2,0,14.7027676666667
"MCTP2","Mctp2",10.493432,8.925983,14.303712,1388,304,565,11.2410423333333,0.013734,0.038062,0.038676,2,2,3,53.3260446666667,0.225325484460388
"MCTS1","Mcts1",72.889961,70.694687,79.761234,1389,320,564,74.4486273333333,22.930425,32.086552,15.967094,256,362,227,0,75.4486273333333
"MCU","Mcu",15.844061,14.970087,16.37232,1731,399,688,15.7288226666667,7.563545,3.216338,3.780617,150,121,130,2.96940033333333,4.21444582603199
"MCUB","Mcub",49.084425,44.618506,45.898886,766,150,276,46.533939,0.536836,0.64236,0.600586,10,18,14,0,47.533939
"MCUR1","Mcur1",5.436065,4.933385,5.472005,735,184,307,5.280485,13.125192,17.825437,10.547425,339,366,232,0.801402,3.48644278178885
"MDC1","Mdc1",4.609536,2.572107,5.041063,882,200,337,4.07423533333333,27.06707,12.286341,4.316113,469,352,221,4.912908,0.858162402211117
"MDFI","Mdfi",0.593768,1.174405,0.908926,12,3,4,0.892366333333333,2.239519,0.867968,1.320635,47,26,17,182.890121666667,0.0102907449088733
"MDFIC","Mdfic",2.166428,2.925387,1.908103,279,62,98,2.333306,7.054628,4.969001,3.533209,158,123,119,1.083008,1.60023677297447
"MDGA1","Mdga1",30.913453,9.23137,16.63884,1215,257,518,18.9278876666667,0.203294,0.142663,0.755239,3,5,5,2.66658266666667,5.43500296552248
"MDGA2","Mdga2",11.219266,10.996925,13.62008,1544,352,629,11.9454236666667,0.273645,0.404064,0.060711,20,19,6,0,12.9454236666667
"MDH1","Mdh1",444.528589,465.467934,453.042452,15718,3652,6216,454.346325,762.464057,799.091733,602.946485,10823,10722,7711,0,455.346325
"MDH1B","Mdh1b",0.49039,0.628564,0.430588,32,10,11,0.516514,0.476435,0.834258,0.456605,16,21,17,0.648161666666667,0.920124542798694
"MDH2","Mdh2",334.90597,335.025381,362.828177,9531,2323,3856,344.253176,254.246904,218.476571,212.539165,4331,3898,3458,0.151635333333333,299.793837516853
"MDK","Mdk",9.47762,8.99667,11.998921,235,57,117,10.157737,123.705918,119.144695,103.141641,1410,1346,1265,90.168651,0.122385676190383
"MDM1","Mdm1",4.18061,2.354627,1.937176,154,37,46,2.82413766666667,5.452997,6.268576,3.83929,112,104,69,15.6115546666667,0.230209498352392
"MDM2","Mdm2",21.466985,20.052019,22.130699,1283,286,531,21.2165676666667,25.181702,35.751835,10.055579,649,680,444,10.4790463333333,1.93540186366818
"MDM4","Mdm4",14.46771,12.279869,17.387344,2498,601,1071,14.711641,10.446865,4.971235,5.278027,617,555,363,0,15.711641
"MDP1","Mdp1",16.935149,17.770415,17.734743,1125,287,460,17.4801023333333,7.059596,7.041199,3.544232,54,49,24,0,18.4801023333333
"ME1","Me1",57.377171,50.417742,55.035053,6122,1419,2426,54.2766553333333,7.901363,6.311764,5.279168,450,377,314,0.00153666666666667,55.1918438665917
"ME2","Me2",15.504609,16.432846,16.837706,1650,400,683,16.258387,12.0708,11.325536,8.044389,525,490,361,0,17.258387
"ME3","Me3",4.014132,3.305572,4.357112,200,43,94,3.892272,4.20641,2.295884,2.818241,131,94,102,6.70952966666667,0.634574638340454
"MEA1","Mea1",72.017779,76.236192,66.735269,1864,452,663,71.66308,28.894127,27.35986,23.85364,519,471,400,5.25632866666667,11.614332281989
"MEAF6","Meaf6",28.29148,27.218751,32.870355,931,233,386,29.4601953333333,14.339407,13.841128,10.423843,269,305,228,0.0276606666666667,29.6403242055906
"MEAK7","Meak7",7.255253,5.593175,6.159143,603,125,231,6.335857,4.957261,1.600351,1.760454,190,139,133,1.07501233333333,3.53533175786746
"MECOM","Mecom",0.793892,0.365673,1.026228,78,10,30,0.728597666666667,0.658051,0.474252,0.474746,13,11,12,0.112399666666667,1.55393580065198
"MECP2","Mecp2",10.088812,8.354378,9.546977,4384,889,1610,9.33005566666667,25.911352,9.434345,27.86932,649,484,398,0.135883333333333,9.09429284110751
"MECR","Mecr",42.165015,45.734826,42.928723,891,200,373,43.6095213333333,24.388413,26.144252,20.522554,314,279,212,0,44.6095213333333
"MED1","Med1",10.292572,6.789474,9.717328,1291,281,511,8.93312466666667,2.834838,2.508825,2.236345,421,310,266,0,9.93312466666667
"MED10","Med10",47.759649,43.125223,44.16184,926,208,364,45.0155706666667,10.30288,10.690686,10.097039,172,180,171,4.79050866666667,7.94672339090993
"MED11","Med11",15.786344,17.981979,15.137688,467,109,174,16.3020036666667,12.621678,11.949434,11.439996,172,144,141,0.034217,16.7295680371399
"MED12","Med12",6.241705,8.993986,10.893564,1246,320,575,8.70975166666667,10.872672,4.485697,6.299302,347,189,156,61.084224,0.156396440852134
"MED12L","Med12l",5.316327,4.879886,5.494384,2236,526,916,5.230199,3.042706,3.83052,0.731461,88,54,41,0.744711,3.57090601251439
"MED13","Med13",6.751603,4.429553,6.696519,2190,491,888,5.959225,10.252527,11.066235,15.510288,336,253,191,0.038551,6.70089865591579
"MED13L","Med13l",4.892175,4.286089,4.286553,1723,397,638,4.48827233333333,5.605787,5.376575,2.384955,372,222,179,3.64338433333333,1.18195521614156
"MED14","Med14",13.591995,11.140407,13.001107,2774,552,1062,12.5778363333333,19.175045,17.651675,13.631711,849,682,469,35.8935106666667,0.368027766617529
"MED15","Med15",31.68772,24.121045,23.805892,1899,420,701,26.538219,22.492434,16.217728,13.368561,955,762,691,0,27.538219
"MED16","Med16",16.684161,13.474147,11.861132,1332,273,508,14.00648,14.747017,15.757939,11.798018,340,277,216,2.60582166666667,4.16173659910155
"MED17","Med17",17.702839,21.684941,16.897249,917,214,392,18.7616763333333,13.403656,11.890533,9.625507,312,280,233,0.00628333333333333,19.6382824585521
"MED18","Med18",1.676659,1.728117,1.978378,97,27,42,1.79438466666667,15.8039,3.954833,4.538164,140,131,126,0.273157666666667,2.19484572871702
"MED19","Med19",19.742022,16.814978,19.595127,1177,256,468,18.7173756666667,5.272817,5.034293,4.405774,120,103,94,0.007554,19.5695473063148
"MED20","Med20",10.153926,11.78553,12.46627,955,236,386,11.4685753333333,4.674414,4.339173,3.883915,218,213,138,0.03927,11.9974360207967
"MED21","Med21",41.297934,29.233111,40.010545,991,179,388,36.8471966666667,10.896654,7.433379,6.591498,165,193,116,0.575274,24.0257864134536
"MED22","Med22",15.869121,13.945364,14.068191,1358,301,501,14.6275586666667,8.299864,4.293852,6.318619,336,283,269,0.119051,13.9650102333733
"MED23","Med23",8.019468,8.506245,11.335547,881,168,345,9.28708666666667,4.986996,3.268641,2.448737,246,153,122,18.1252806666667,0.537878990952324
"MED24","Med24",34.01237,44.885689,40.845246,1967,425,723,39.914435,53.347693,48.385903,36.050055,752,581,405,170.525007,0.238533352748967
"MED25","Med25",36.165788,33.036264,42.182855,1627,308,596,37.1283023333333,15.016101,10.496941,8.788174,728,525,446,1.54121166666667,15.0039852380131
"MED26","Med26",1.565174,1.436023,1.44273,189,42,71,1.481309,1.202703,1.164271,1.568239,77,58,64,0.529359666666667,1.62244961344388
"MED27","Med27",24.515413,23.143509,22.085436,761,155,274,23.2481193333333,10.941598,8.196568,7.213068,210,200,166,2.58841033333333,6.75734296830231
"MED28","Med28",54.035923,41.325815,55.789348,1913,365,737,50.3836953333333,16.617858,7.914385,6.039418,367,308,253,79.5200883333333,0.638147528112705
"MED29","Med29",8.920243,7.275851,9.06108,420,83,166,8.419058,12.36153,8.765529,6.143946,534,453,388,0.0134373333333333,9.29416915106081
"MED30","Med30",12.169229,11.781535,13.86168,370,91,170,12.604148,1.745466,2.994441,2.429881,19,23,20,2.926621,3.46459411285174
"MED31","Med31",8.591442,7.054419,8.632143,348,68,129,8.092668,5.530867,7.787975,6.405704,43,63,50,15.9393966666667,0.536776378694322
"MED4","Med4",14.964333,14.424455,14.870435,744,173,290,14.7530743333333,21.882325,17.558599,18.846605,306,305,238,38.9542286666667,0.394278024105016
"MED6","Med6",19.640625,18.865168,19.375051,473,106,178,19.2936146666667,11.748279,8.129173,6.54204,190,147,143,1.777878,7.30543769980779
"MED7","Med7",30.543679,25.641723,24.529682,611,148,260,26.905028,3.408911,3.29686,1.866336,98,98,56,0,27.905028
"MED8","Med8",30.914449,46.291341,31.639193,912,242,374,36.281661,10.072002,10.502396,9.385874,291,286,233,0,37.281661
"MED9","Med9",26.037113,23.456452,24.102862,1968,431,720,24.5321423333333,6.86037,6.133154,5.003201,329,266,233,6.21484366666667,3.5388351450073
"MEDAG","Medag",3.120758,3.795727,3.336187,348,101,146,3.41755733333333,0.216558,0.44147,0.046682,8,2,2,0.0146616666666667,4.35372447630327
"MEF2A","Mef2a",40.644888,32.301595,47.940295,6405,1539,2770,40.2955926666667,47.119257,34.998846,40.657227,3050,2366,2255,0.853692333333333,22.2774793443788
"MEF2C","Mef2c",11.138457,12.841511,9.041412,1381,335,495,11.0071266666667,19.951484,3.613367,13.387334,280,268,189,0.0996186666666667,10.9193550733951
"MEF2D","Mef2d",30.173534,19.973894,28.294023,3336,768,1315,26.1471503333333,11.228984,7.91526,7.397948,1111,865,848,2.45406633333333,7.85947567692919
"MEFV","Mefv",0.009503,0.039158,0,1,1,0,0.0162203333333333,0.051215,0.120658,0.109755,1,3,4,9.94750633333333,0.0928266495027376
"MEGF10","Megf10",4.115533,4.273759,4.126499,1331,341,525,4.17193033333333,0.042757,0.064513,0.022645,3,6,1,0.301064,3.97515443770125
"MEGF11","Megf11",3.129611,3.185087,3.4569,805,200,353,3.25719933333333,0.174113,0,0.197784,1,0,3,0.037321,4.10403272789554
"MEGF6","Megf6",0.677086,1.211559,0.595815,84,27,32,0.828153333333333,1.805662,0.841581,1.036368,107,66,66,1.23697833333333,0.817242306772454
"MEGF8","Megf8",23.55147,24.298208,22.711754,8700,2109,3432,23.5204773333333,92.755133,60.847236,70.062102,2092,1482,1348,0,24.5204773333333
"MEGF9","Megf9",24.55717,21.928352,26.480851,8015,1780,3456,24.3221243333333,1.345142,1.093197,1.020411,167,137,127,264.701722666667,0.0953028233283265
"MEI1","Mei1",0.297148,0.245319,0.153017,40,8,8,0.231828,0.539438,1.449804,0.362876,5,10,4,42.0547376666667,0.028610742203028
"MEI4","Mei4",0.180324,0.119584,0.07741,17,3,3,0.125772666666667,0,0,0,0,0,0,2.69625433333333,0.304571213218282
"MEIG1","Meig1",1.558934,2.126007,1.648095,17,4,6,1.77767866666667,0.566669,0,0.218884,4,0,1,0,2.77767866666667
"MEIKIN","Meikin",0.019105,0,0,1,0,0,0.00636833333333333,0,0,0,0,0,0,0.0761436666666667,0.935161693094881
"MEIOB","Meiob",0,0,0.040886,0,0,1,0.0136286666666667,0.031476,0.205471,0.092378,1,4,3,0,1.01362866666667
"MEIOC","Meioc",0.23692,0.261576,0.222731,43,12,16,0.240409,0.54305,0.025459,0.039228,12,2,3,40.4907693333333,0.0298960231379336
"MEIS1","Meis1",1.57416,1.987513,1.796987,193,51,73,1.78622,14.427504,8.967627,6.778055,328,295,211,0.232801,2.26007279358145
"MEIS2","Meis2",37.394463,19.796237,32.944005,968,231,400,30.0449016666667,38.156363,19.520144,27.730528,863,731,594,29.8092736666667,1.00764795699338
"MEIS3","Meis3",20.994274,26.821251,22.569951,924,234,370,23.4618253333333,1.197645,1.453728,1.127284,33,23,28,0,24.4618253333333
"MELK","Melk",0.113148,0.94734,0.288689,11,5,11,0.449725666666667,3.893772,3.282457,2.578279,130,131,100,0.0544463333333333,1.37486908611439
"MELTF","Meltf",0.045019,0.046422,0.057473,8,2,4,0.049638,10.455811,4.963793,15.447755,377,215,317,1.06181766666667,0.509083813263151
"MEMO1","Memo1",29.455403,32.206424,33.11783,1400,357,593,31.593219,34.093077,24.988521,29.43696,599,538,467,971.393032333333,0.03351856493849
"MEN1","Men1",45.909804,30.514858,52.072013,1971,404,717,42.832225,3.499032,2.818472,2.531222,220,157,142,0.588902,27.5864873982159
