"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"ACR","Acr",0.201876,0.564647,0.515537,11,7,9,0.427353333333333,0.041913,0,0.163679,1,0,1,8.31229433333333,0.153276226270483
"ACRBP","Acrbp",3.415024,1.196725,2.57384,77,13,19,2.39519633333333,0.967429,0.571787,0.527381,14,5,4,2.267959,1.03893480099761
"ACRV1","Acrv1",0.114023,0.122849,0.250645,15,4,13,0.162505666666667,0.120346,0.767177,1.18959,4,7,14,5.148476,0.189072164657822
"ACSBG1","Acsbg1",34.319032,30.107846,30.144743,2415,552,943,31.5238736666667,6.630397,3.875408,5.355253,156,78,93,32.7340093333333,0.96412713191874
"ACSBG2","Acsbg2",0,0,0,0,0,0,0,0.74582,0.53011,0.820644,10,3,4,92.1382493333333,0.0107367274686589
"ACSF2","Acsf2",2.962773,6.226708,2.39288,242,54,70,3.860787,42.632059,13.17411,6.555456,402,55,44,1.35264933333333,2.06609073912134
"ACSF3","Acsf3",7.079854,7.732363,7.600715,636,166,267,7.47097733333333,22.250491,16.962759,21.849371,350,268,226,3.623156,1.83229320692041
"ACSL1","Acsl1",31.518812,33.060954,24.203139,2001,474,766,29.5943016666667,85.585307,101.814344,82.647096,1143,969,970,0.0864153333333333,28.1607785972584
"ACSL3","Acsl3",45.969302,57.728258,62.958441,2506,745,1153,55.5520003333333,127.281776,105.351012,89.76463,3228,2050,1832,38.1292903333333,1.44526005587068
"ACSL4","Acsl4",53.619701,41.553782,41.232363,4215,1119,1724,45.4686153333333,69.219653,62.683685,53.413498,3943,2820,2527,11.3800783333333,3.75349929799852
"ACSL5","Acsl5",90.390459,93.88375,81.628422,2955,774,1189,88.6342103333333,0.206791,0.83348,0.182037,6,12,5,11.1325353333333,7.38792081545143
"ACSL6","Acsl6",48.881353,50.106389,54.954088,5551,1364,2527,51.3139433333333,13.388689,15.367533,10.761177,980,1036,796,22.599885,2.21670331585655
"ACSM1","Acsm1",0,0,0,0,0,0,0,0.060423,0,0,2,0,0,136.466925666667,0.00727447707985283
"ACSM2B","Acsm2",0.043686,0.05714,0.026859,10,4,3,0.0425616666666667,0.4576,0.459343,0.100414,8,5,3,10.370608,0.091689174991053
"ACSM3","Acsm3",1.668536,0.086036,4.170879,7,1,6,1.97515033333333,1.696961,2.786466,2.358993,15,14,19,0.829955333333333,1.62580489214127
"ACSM4","Acsm4",0.011681,0,0,1,0,0,0.00389366666666667,0.215017,0.529825,0.278182,8,15,7,11.1502983333333,0.0826229644018343
"ACSM5","Acsm5",0.010922,0,0.067589,1,0,1,0.0261703333333333,0.201606,0,0.029441,1,0,1,29.724931,0.0333986212477852
"ACSS1","Acss1",5.087956,4.342374,2.77257,379,83,138,4.06763333333333,7.426916,3.07265,5.466344,515,157,255,10.6308603333333,0.435705802330874
"ACSS2","Acss2",32.116218,36.911547,32.976423,2928,717,1271,34.001396,183.462238,133.340645,131.295035,1363,636,598,0.22016,28.6859067663257
"ACSS3","Acss3",0.843975,1.166672,1.521837,128,38,81,1.17749466666667,6.876982,2.730375,3.127256,286,78,82,9.17650766666667,0.213972684735363
"ACTA1","Acta1",1.394919,0.378221,25.322945,73,5,539,9.03202833333333,43.17532,0.074509,0.342321,1089,1,4,5.80116033333333,1.47504658641337
"ACTA2","Acta2",4.303764,4.087699,3.435474,254,52,85,3.94231233333333,25.800466,5.539749,5.485474,558,76,68,2.26856866666667,1.51207235868585
"ACTB","Actb",1556.786857,1612.427402,1492.218794,24658,5626,8954,1553.81101766667,2138.164791,2243.689595,2712.36844,29266,23222,24748,113.660235,13.5601590007788
"ACTBL2","Actbl2",0,0,0,0,0,0,0,0,0.02739,0.030881,0,1,1,30.6769663333333,0.0315686795723147
"ACTC1","Actc1",0.036088,0.148678,0.092232,2,2,2,0.0923326666666667,869.621513,0.354562,0.525835,16803,6,3,117.865059333333,0.00918968679941039
"ACTG1","Actg1",2004.01029,1523.633044,1856.611586,88405,19214,32920,1794.75164,1869.624603,1654.156602,1676.836666,40874,26878,29741,13.2536763333333,125.985156250566
"ACTG2","Actg2",0.473826,0.461321,0.243348,22,4,4,0.392831666666667,5.162967,3.078347,2.858471,118,58,48,85.6373743333333,0.0160765683099745
"ACTL10","Actl10",0.710671,1.282088,1.125032,41,18,26,1.03926366666667,0.061689,0.082599,0,2,2,0,494.121312333333,0.00411871518326757
"ACTL6A","Actl6a",15.588001,15.09347,14.716698,542,125,207,15.132723,158.27347,137.510766,210.020503,387,170,252,244.772004,0.0656410117402957
"ACTL6B","Actl6b",27.33672,29.359854,27.058544,1222,287,444,27.9183726666667,50.973446,92.448261,75.837415,303,437,363,38.6208793333333,0.729877104023217
"ACTL7A","Actl7a",0,0,0,0,0,0,0,0,0,0.059905,0,0,1,23.195771,0.0413295364714768
"ACTL7B","Actl7b",0.036577,0,0,2,0,0,0.0121923333333333,0.043131,0,0,1,0,0,2.01739533333333,0.335452342671704
"ACTL9","Actl9",0.05846,0.08034,0,3,1,0,0.0462666666666667,0,0,0,0,0,0,2.25077233333333,0.321851719955371
"ACTN1","Actn1",26.457163,22.758434,23.531673,2408,540,957,24.24909,69.241658,47.821745,50.974833,1648,918,920,0.154033333333333,21.8789954074117
"ACTN2","Actn2",0.779912,0.277064,1.615409,32,6,43,0.890795,69.76771,1.253103,0.801863,2414,37,25,0.020969,1.85196122507148
"ACTN3","Actn3",0.298521,0.370089,4.380687,36,4,187,1.683099,0.648357,0.142398,0.028312,33,2,1,53.984983,0.0487969415212877
"ACTN4","Actn4",66.49921,55.517959,60.484435,5436,1108,1968,60.833868,209.643774,167.250481,183.429698,3505,2178,2093,36.396988,1.65344513841596
"ACTR10","Actr10",185.797811,187.589243,180.691628,4556,1115,1722,184.692894,157.019067,205.113642,237.357145,1492,1517,1594,0.415568333333333,131.179039278688
"ACTR1A","Actr1a",165.00618,161.356953,178.532191,14779,3373,5588,168.298441333333,115.943189,124.852514,131.407319,3642,2918,2824,16.9579516666667,9.42749175829352
"ACTR1B","Actr1b",227.024848,189.513865,231.271463,13607,3035,5063,215.936725333333,30.556702,30.517172,34.362579,1047,814,792,25.1231436666667,8.30438817400627
"ACTR2","Actr2",96.296041,101.249478,99.582966,13928,3643,5634,99.0428283333333,96.131777,93.793262,100.811332,5682,4350,4406,0.299872333333333,76.9635800131141
"ACTR3","Actr3",145.131737,168.363044,170.156065,9217,2330,3769,161.216948666667,61.541822,74.758475,82.615188,1929,1669,1860,6.750096,20.9309599089697
"ACTR3B","Actr3b",30.263875,28.982306,32.323404,2303,528,966,30.523195,12.200305,11.066625,8.231572,240,204,198,20.6181496666667,1.45818192056493
"ACTR5","Actr5",3.185785,3.273232,1.840116,157,40,66,2.76637766666667,2.300345,2.272068,2.6564,103,77,79,77.2166353333333,0.0481531537455634
"ACTR6","Actr6",10.46017,18.046925,8.818544,494,121,198,12.4418796666667,26.189179,23.847515,19.715424,497,369,392,174.989375333333,0.0763789270869734
"ACTR8","Actr8",24.912195,25.178437,23.250779,1393,346,585,24.447137,26.624084,28.334546,22.577852,586,511,414,50.064741,0.498330873743196
"ACTRT1","Actrt1",0,0,0,0,0,0,0,0,0,0,0,0,0,41.262396,0.0236616967954207
"ACTRT2","Actrt2",0,0,0,0,0,0,0,0,0,0,0,0,0,9.92666933333333,0.0915191967006231
"ACTRT3","Actrt3",0.065465,0.160985,0.13359,5,3,4,0.120013333333333,0.786164,0.893232,0.943422,22,19,18,56.6807803333333,0.0194174441965045
"ACVR1","Acvr1",6.331841,5.288368,7.568124,673,151,282,6.396111,7.530875,6.531985,5.489665,334,179,196,12.368327,0.553256290035395
"ACVR1B","Acvr1b",11.607059,11.481997,11.118233,2190,527,822,11.4024296666667,35.019207,49.193225,49.103909,1431,1584,1379,6.01997766666667,1.76673349340665
"ACVR1C","Acvr1c",0.080072,0.045659,0.043683,23,3,6,0.0564713333333333,0.202768,0.064909,0.072133,22,3,2,6.484563,0.141153375732602
"ACVR2A","Acvr2a",7.64131,6.40039,7.648165,1424,353,587,7.229955,16.001132,14.786883,12.909514,1121,784,770,34.0859053333333,0.234565844085007
"ACVR2B","Acvr2b",1.358074,0.918885,2.699623,132,27,71,1.65886066666667,4.136669,3.378978,3.850929,910,569,582,88.861043,0.0295885800776502
"ACVRL1","Acvrl1",6.082505,9.150695,10.053328,277,93,123,8.42884266666667,1.158399,0.437574,0.500078,37,18,23,10.1446623333333,0.846041125756255
"ACY1","Acy1",4.989371,3.982819,4.037825,145,35,48,4.33667166666667,16.513926,11.864692,15.383214,136,84,80,1.31022033333333,2.31002713882557
"ACY3","Acy3",1.653723,1.194308,1.348363,53,11,18,1.398798,0,0,0,0,0,0,70.614812,0.0334958360290047
"ACYP1","Acyp1",26.517249,34.281691,30.917967,451,147,210,30.5723023333333,23.726514,23.728152,24.186164,153,116,104,0.091525,28.9249465961232
"ACYP2","Acyp2",48.054839,48.618364,51.955606,1220,310,511,49.5429363333333,13.526342,21.437315,22.138132,163,188,173,5.39523166666667,7.90322211418455
"ADA","Ada",2.553355,2.584854,2.5156,167,36,64,2.55126966666667,2.752245,0.680643,2.280619,55,11,27,2.47183966666667,1.02287836064626
"ADAD1","Adad1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.030144,0.970738071570577
"ADAD2","Adad2",0,0,0,0,0,0,0,0,0.231674,0.001766,0,1,0,1.408676,0.415165842147304
"ADAL","Adal",9.814622,8.060594,10.907806,724,153,280,9.59434066666667,12.105016,15.600091,15.33191,307,321,294,16.86225,0.593113446887523
"ADAM10","Adam10",20.803336,22.193819,23.33995,3832,1035,1664,22.1123683333333,70.311374,70.683677,76.336447,1888,1354,1326,177.042488666667,0.12981377931986
"ADAM11","Adam11",137.812725,161.782235,134.020864,11859,2760,4460,144.538608,21.676701,61.251494,63.202393,1266,2768,2775,20.0909006666667,6.90054020452612
"ADAM12","Adam12",0.563817,0.709663,0.437105,105,22,29,0.570195,253.498386,167.661955,151.796176,20837,10523,10029,1.24002766666667,0.700971252884823
"ADAM15","Adam15",63.263206,51.405287,70.5958,3352,696,1175,61.7547643333333,30.979275,23.526472,41.074168,498,372,446,12.1665156666667,4.76623929383291
"ADAM17","Adam17",8.31185,6.102938,11.098401,847,190,321,8.50439633333333,14.349408,16.247264,14.244751,856,534,597,77.2503786666667,0.121461346197703
"ADAM18","Adam18",0,0,0,0,0,0,0,0,0,0,0,0,0,24.3440916666667,0.0394569279953809
"ADAM19","Adam19",16.653565,13.812622,15.82849,4496,862,1569,15.431559,16.94927,22.701045,23.52762,1960,1980,1753,229.656967333333,0.0712380778693495
"ADAM2","Adam2",0,0.078051,0,0,1,0,0.026017,0,0,0,0,0,0,1.867029,0.35786767416723
"ADAM20","Adam25",0,0,0,0,0,0,0,0.060308,0.079075,0.087706,3,3,3,0.424805333333333,0.70185026445718
"ADAM21","Adam21",0.204589,0.03484,0.152023,24,1,7,0.130484,0.188727,0.221899,0.309121,9,8,10,7.21721933333333,0.137575006111151
"ADAM22","Adam22",73.005469,65.709896,69.824886,12397,2947,4961,69.513417,13.135,11.196035,9.8092,1606,1240,1028,10.763871,5.99406581388048
"ADAM23","Adam23",107.87443,102.211616,126.643939,15260,3452,6510,112.243328333333,48.84821,52.745915,47.205046,2519,1761,1594,10.108519,10.1942777730617
"ADAM28","Adam28",0.058131,0.12204,0.083089,7,4,4,0.0877533333333333,1.502507,0.416905,0.03323,52,9,3,2.94559833333333,0.275687802314731
"ADAM29","Adam29",0,0,0,0,0,0,0,0.184234,0.673702,0.264276,8,7,9,102.793878,0.00963447959811271
"ADAM32","Adam32",0.996486,0.363115,0.343112,14,7,4,0.567571,0.985926,0.562709,0.705876,77,43,33,21.2352353333333,0.0704994112497663
"ADAM33","Adam33",1.08604,1.806548,0.918762,72,23,28,1.27045,1.225579,0.212729,0.396698,54,8,12,10.923589,0.190416660621227
"ADAM3A","Adam3",0,0,0,0,0,0,0,0.341385,0,0.42368,6,0,5,42.6771043333333,0.022895290685212
"ADAM5","Adam5",0.725722,0.804606,0.833005,67,17,29,0.787777666666667,0,0,0,0,0,0,27.9426016666667,0.0617697637294874
"ADAM7","Adam7",0.220917,0.074536,0.327898,20,2,9,0.207783666666667,0.297177,0.021595,0.063257,18,1,2,10.9525803333333,0.101047943873542
"ADAM8","Adam8",7.150305,7.312317,5.429994,379,89,132,6.630872,5.896302,4.237317,5.824988,93,66,47,6.74807766666667,0.984872936009547
"ADAM9","Adam9",30.134785,39.35857,31.863215,4872,1257,2019,33.7855233333333,31.044422,15.040139,19.545192,1575,713,795,13.7932536666667,2.35144506524044
"ADAMDEC1","Adamdec1",0,0,0.052747,0,0,2,0.0175823333333333,0,0,0,0,0,0,8.67121233333333,0.105217660233359
"ADAMTS1","Adamts1",1.972872,2.418183,2.902107,371,102,193,2.431054,53.416922,36.50485,34.398098,2281,1139,1236,19.158878,0.170200643111189
"ADAMTS10","Adamts10",6.12289,6.497636,5.084381,491,119,180,5.90163566666667,30.984806,32.271974,30.357747,529,437,369,30.1365026666667,0.221657382030103
"ADAMTS12","Adamts12",0.178758,0.087886,0.199341,55,8,29,0.155328333333333,3.104435,1.18569,1.477975,449,149,114,197.055837333333,0.00583334653948565
"ADAMTS13","Adamts13",0.247012,0,0.680334,5,0,3,0.309115333333333,8.251614,7.895253,8.511647,354,284,270,8.52441366666667,0.137448390961319
"ADAMTS15","Adamts15",3.714761,5.700539,6.051831,943,226,410,5.15571033333333,3.856279,2.752015,3.081575,417,225,219,8.38056033333333,0.656219896743197
"ADAMTS16","Adamts16",0.211167,0.245886,0.270788,42,11,23,0.242613666666667,38.568071,1.033011,1.581908,238,65,86,120.971797666667,0.0101877129831485
"ADAMTS18","Adamts18",0.220331,0.258775,0.412392,37,12,28,0.297166,0.836196,0.34132,0.027707,21,6,2,0,1.297166
"ADAMTS19","Adamts19",0.154421,0.135047,0.096842,31,6,8,0.12877,0.691824,0.172356,0.296478,17,12,6,9.21067566666667,0.110548022173002
"ADAMTS2","Adamts2",6.094016,1.726416,1.766584,414,103,172,3.195672,1.05629,1.019052,1.068975,93,20,17,4.52479433333333,0.759425916488113
"ADAMTS20","Adamts20",1.574943,1.493663,1.521023,361,75,147,1.52987633333333,1.283844,0.25905,0.359154,110,21,25,84.8402003333333,0.0294719295098259
"ADAMTS4","Adamts4",0.058826,0.154843,0.136769,11,7,10,0.116812666666667,25.829682,6.699742,10.583665,847,236,217,38.8605756666667,0.0280179763585452
"ADAMTS5","Adamts5",4.137986,4.408364,4.740094,1902,504,861,4.42881466666667,2.810816,3.243508,4.167592,494,438,505,14.1029706666667,0.359453433796865
"ADAMTS7","Adamts7",1.506469,1.401897,1.187099,135,33,69,1.365155,30.711528,21.35642,27.594435,2499,1418,1547,0,2.365155
"ADAMTS8","Adamts8",1.705504,1.753598,1.893282,241,60,111,1.784128,1.292831,3.322689,5.300198,79,144,195,0.0695593333333333,2.60306082442676
"ADAMTSL1","Adamtsl1",1.041698,1.147851,1.06388,117,34,53,1.08447633333333,5.919842,5.793045,6.199496,392,254,315,36.4680486666667,0.0556334372221466
"ADAMTSL2","Adamtsl2",2.665958,2.016539,2.342673,119,34,44,2.34172333333333,0.70847,0.709747,0.641205,50,37,29,17.4676143333333,0.180950461332824
"ADAMTSL4","Adamtsl4",11.314464,7.309392,8.231005,298,67,137,8.95162033333333,1.307851,0.581012,0.686961,61,25,23,8.74818933333333,1.02086859344272
"ADAP2","Adap2",0.756104,1.038981,1.135843,42,14,31,0.976976,1.058876,0.353861,4.97029,7,3,13,2.98146166666667,0.496545280481163
"ADAR","Adar",17.754365,14.530618,18.285544,3192,734,1207,16.8568423333333,105.908597,112.956385,96.851585,5486,4023,3650,68.1844726666667,0.258104768961213
"ADARB1","Adarb1",11.689801,9.665161,10.36096,2984,649,1040,10.571974,68.1759,68.438509,91.97377,1634,1218,1112,54.7777476666667,0.207465781321169
"ADARB2","Adarb2",0.098649,0.117972,0.093987,21,5,8,0.103536,1.417302,0.902524,0.536378,56,24,10,39.8031416666667,0.0270453684428303
"ADAT1","Adat1",2.988552,2.521812,2.702469,384,77,129,2.737611,38.849966,55.207581,52.832268,508,481,421,4.33619233333333,0.70042659007106
"ADAT2","Adat2",1.887569,1.711842,1.641896,104,23,36,1.74710233333333,3.889025,2.159954,2.429168,236,114,122,69.7521843333333,0.0388271027844309
"ADAT3","Adat3",2.379345,1.291363,1.587192,51,3,15,1.75263333333333,0.789433,1.103201,1.650664,15,14,18,4.74008533333333,0.479545716393531
"ADCK1","Adck1",8.364382,8.074955,7.663834,768,185,269,8.03439033333333,6.371801,4.972601,7.045702,158,98,124,9.29779733333333,0.877312889436032
"ADCK2","Adck2",23.992903,19.824526,20.347792,629,144,245,21.388407,11.198469,11.32432,12.399282,275,218,192,39.8790866666667,0.547673855400879
"ADCK5","Adck5",23.297127,9.207389,22.120758,283,63,104,18.2084246666667,7.056568,12.014195,5.892048,112,122,102,46.6017116666667,0.403523822865333
"ADCY1","Adcy1",8.226906,7.911924,8.117026,4358,1027,1689,8.08528533333333,8.094792,11.432533,9.663837,1872,2052,1484,26.159468,0.33451632165009
"ADCY10","Adcy10",0.008435,0.051925,0.226777,2,1,2,0.0957123333333333,0.112042,0.05848,0.015777,4,2,1,4.32952933333333,0.205592701494341
"ADCY2","Adcy2",7.522754,6.030767,7.545049,1277,248,510,7.03285666666667,12.940722,10.140875,15.029355,374,286,287,4.08819633333333,1.5787238031761
"ADCY3","Adcy3",8.456142,10.516189,8.114078,940,226,368,9.028803,14.158841,11.038002,13.410534,322,189,174,2.66301066666667,2.73785798421553
"ADCY4","Adcy4",0.544269,0.77078,0.996493,76,13,27,0.770514,0.882454,0.117475,0.194074,22,5,5,14.457261,0.114542544115675
"ADCY5","Adcy5",14.862687,15.095945,10.672673,3395,732,1242,13.5437683333333,15.25583,30.492998,24.515758,870,987,926,6.031057,2.06850382998365
"ADCY6","Adcy6",18.039716,27.817246,12.610773,1083,262,415,19.489245,72.815918,48.329999,61.034132,3230,1716,1967,8.60336433333333,2.13354864907933
"ADCY7","Adcy7",1.977884,1.78601,1.899815,506,112,191,1.887903,7.516,7.546295,5.754411,737,407,340,105.876805,0.0270208582676101
"ADCY8","Adcy8",1.469716,1.260958,1.237004,430,89,147,1.32255933333333,0.668336,0.19604,0.591981,32,5,29,0.113119666666667,2.08653157686849
"ADCY9","Adcy9",6.578852,5.795345,6.654467,1267,271,510,6.342888,6.52854,10.236519,6.97731,529,588,463,310.030069,0.0236082897824261
"ADCYAP1","Adcyap1",133.941737,113.221038,118.964567,3754,843,1402,122.042447333333,0.932518,1.91493,3.584293,47,65,121,49.9787443333333,2.41360294260681
"ADCYAP1R1","Adcyap1r1",0.666241,0.717749,0.71448,154,34,74,0.69949,7.602388,9.933134,7.812192,766,669,518,6.949879,0.213775580735254
"ADD1","Add1",275.430684,285.43531,265.220373,15049,3535,5787,275.362122333333,181.509736,172.477131,177.693218,4281,3516,3583,21.6335283333333,12.2102978494221
"ADD2","Add2",60.067129,53.527453,55.233238,19591,4287,7146,56.27594,16.303887,29.595986,28.425267,1946,3077,2617,4.732199,9.99196643382409
"ADD3","Add3",13.770719,11.618171,15.650723,2026,473,829,13.679871,355.067866,227.119778,237.317728,2481,1480,1440,29.2920396666667,0.48461150723217
"ADGB","Adgb",0.709139,1.1436,0.999638,133,38,67,0.950792333333333,0.201606,0.066185,0.048206,20,6,4,4.152456,0.378614069355145
"ADGRA1","Adgra1",1.974302,2.719455,1.080129,241,62,87,1.92462866666667,0.851701,0.725263,0.664019,60,38,32,0.134990666666667,2.57678653451482
"ADGRA2","Adgra2",3.760546,2.808438,3.527116,626,138,255,3.36536666666667,12.374584,8.841367,7.64648,1163,397,398,24.423295,0.171707352122007
"ADGRA3","Adgra3",134.829051,87.027523,117.866451,1365,302,543,113.241008333333,55.903032,22.5217,64.869103,956,392,414,449.200768666667,0.253755693646802
"ADGRB1","Adgrb1",16.922598,13.512347,14.584145,1414,319,590,15.0063633333333,21.019601,17.595041,26.976846,989,754,770,0.0248173333333333,15.6187476662508
"ADGRB2","Adgrb2",10.441854,2.963454,13.030392,510,98,224,8.8119,18.911626,16.91334,18.434336,1200,820,832,8.130973,1.07457332312778
"ADGRB3","Adgrb3",5.409408,6.54154,5.561977,842,248,369,5.83764166666667,5.500771,8.658558,10.683484,322,292,302,136.656749666667,0.0496716774384394
"ADGRD1","Adgrd1",1.412643,1.446831,1.608786,316,76,140,1.48942,3.127697,0.24652,0.860047,49,10,12,75.3077833333333,0.0326234086649527
"ADGRE1","Adgre1",1.472139,3.651292,0.535302,85,22,28,1.88624433333333,0,0,0,0,0,0,75.3363056666667,0.0378095888729084
"ADGRE4P","Adgre4",0.021639,0.028845,0.018446,3,1,1,0.0229766666666667,0.020264,0.052939,0.029786,1,2,1,0.0343086666666667,0.989043889541678
"ADGRE5","Adgre5",6.939442,5.241608,6.523235,376,84,157,6.23476166666667,7.481854,2.967783,3.625122,171,73,78,0.200311333333333,6.02740427900095
"ADGRF1","Adgrf1",0.018671,0,0,3,0,0,0.00622366666666667,0.331628,0.272164,0.300118,13,9,7,49.2915966666667,0.0200077892403363
"ADGRF2","Adgrf2",0.088196,0,0.075097,9,0,3,0.054431,0.010476,0,0,1,0,0,86.301419,0.0120780511024683
"ADGRF4","Adgrf4",0.316947,0.110694,0.091902,16,3,4,0.173181,0.018054,0,0,1,0,0,0.81224,0.647365139275151
"ADGRF5","Adgrf5",11.777152,8.448455,9.495035,1843,434,776,9.90688066666667,0.189589,0,0,20,0,0,12.1589323333333,0.828857569169049
"ADGRG1","Adgrg1",248.435093,226.192925,233.872744,6409,1399,2306,236.166920666667,37.215184,26.241016,24.257898,1259,725,770,133.133175,1.76814513386913
"ADGRG2","Adgrg2",12.237364,10.800596,11.75527,2017,509,869,11.5977433333333,1.585699,16.05258,16.692148,138,1043,985,177.003462,0.0707724624666757
"ADGRG3","Adgrg3",0.407077,0.142698,1.031044,28,4,18,0.526939666666667,0,0,0,0,0,0,0.249796666666667,1.22175047141002
"ADGRG4","Adgrg4",0.129328,0.104851,0.131417,5,1,2,0.121865333333333,1.15453,2.423339,1.931793,204,326,233,52.878036,0.0208223130726839
"ADGRG5","Adgrg5",0.01717,0.070882,0.358507,2,2,6,0.148853,0.453469,1.110357,2.00311,26,40,47,11.4546086666667,0.0922432033593134
"ADGRG6","Adgrg6",5.078723,6.043901,6.251455,1213,317,495,5.79135966666667,30.479615,16.683097,15.824211,2021,965,1007,17.4130046666667,0.368834950602123
"ADGRG7","Adgrg7",0.009349,0,0,1,0,0,0.00311633333333333,0,0,0,0,0,0,21.48706,0.0446086030514142
"ADGRL1","Adgrl1",43.178338,46.878477,38.990555,6354,1454,2402,43.01579,41.851819,49.252627,44.659058,3344,3253,2988,15.083614,2.73668529970938
"ADGRL2","Adgrl2",5.310789,5.760384,5.240331,833,173,340,5.437168,91.608301,53.137077,54.662472,3334,1327,1177,2.69091333333333,1.7440582909018
"ADGRL3","Adgrl3",49.568299,32.798096,44.86824,2139,494,929,42.411545,8.237129,20.488717,21.761381,1089,1927,1806,0.870051666666667,23.2140885590505
"ADGRL4","Adgrl4",9.076113,10.784039,7.773235,398,78,163,9.211129,5.950924,2.428008,3.913966,137,55,44,75.5632693333333,0.133368508018432
"ADGRV1","Adgrv1",0.257644,0.05986,0.24198,31,4,17,0.186494666666667,13.19631,2.784456,6.068899,530,49,98,0,1.18649466666667
"ADH1C","Adh1",0.560409,1.011439,0.457616,30,7,8,0.676488,0,0,0,0,0,0,47.485668,0.034576980562586
"ADH4","Adh4",0,0,0,0,0,0,0,0.031894,1.138949,0,1,4,0,2.769598,0.265280276570605
"ADH5","Adh5",43.125703,43.315358,43.167853,1882,440,704,43.2029713333333,72.572025,55.358625,70.925156,1716,1181,1349,135.013381666667,0.324989870788327
"ADH7","Adh7",0.552074,0.415538,0.773107,30,13,18,0.580239666666667,0.377781,0.52312,0,2,2,0,11.3575466666667,0.127876487889721
"ADHFE1","Adhfe1",1.137926,0.874817,0.854453,61,12,26,0.955732,4.069013,2.070513,2.535716,53,32,15,47.784359,0.0400893245312499
"ADI1","Adi1",9.138269,10.286757,10.967143,504,127,203,10.130723,10.750894,16.109525,19.319247,428,397,404,9.62081033333333,1.04801071205144
"ADIG","Adig",0,0,0,0,0,0,0,0,0,0,0,0,0,6.65607633333333,0.130615207641826
"ADIPOQ","Adipoq",0.151256,0.087325,0,3,1,0,0.079527,0.072908,0.12475,0.144309,6,8,8,26.1562066666667,0.0397524961144549
"ADIPOR1","Adipor1",51.743458,45.469786,50.444271,6640,1413,2598,49.2191716666667,32.256444,31.830242,37.463725,1123,875,908,1.275304,22.0714118494349
