"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","FoldChange"
"TNFSF8",0,0,0,0,0,0,0,"Tnfsf8",0.049807,0.049406,0.039803,4,6,1,0.0463386666666667,0.955713510221037
"TNFSF9",0.944738,0.512031,1.095273,0.850680666666667,21,9,21,"Tnfsf9",0.528828,0.107482,0.646202,13,4,5,0.427504,1.29644517049806
"TNIK",62.47633,52.455904,65.783135,60.2384563333333,3587,2477,2926,"Tnik",28.320693,24.305134,18.369559,2555,3184,559,23.6651286666667,2.48279492724046
"TNIP1",14.905499,17.328856,17.328684,16.521013,364,305,313,"Tnip1",7.965981,10.667711,12.689187,464,716,161,10.4409596666667,1.53142861354958
"TNIP2",10.641519,15.106715,9.650862,11.7996986666667,186,175,155,"Tnip2",11.434557,8.680019,9.138099,189,217,49,9.75089166666667,1.19057089063155
"TNIP3",0.172187,0.070623,0.146025,0.129611666666667,6,2,3,"Tnip3",0.01918,0,0,1,0,0,0.00639333333333333,1.12243556197378
"TNK1",18.271891,10.527926,8.917541,12.5724526666667,89,51,57,"Tnk1",0.045666,0,0,2,0,0,0.015222,13.3689505021233
"TNK2",49.02779,27.508358,38.08252,38.2062226666667,782,468,620,"Tnk2",508.231234,383.017195,541.667833,5674,7250,1858,477.638754,0.0819119269783714
"TNKS",18.498532,15.730594,18.976135,17.735087,2181,1556,2138,"Tnks",24.245572,17.88883,12.584588,3260,4430,747,18.2396633333333,0.973774159942854
"TNKS1BP1",36.598972,32.777724,44.140613,37.839103,1731,1510,1441,"Tnks1bp1",11.839866,12.18029,7.28005,700,863,170,10.433402,3.39698569157281
"TNKS2",14.265111,18.346994,15.027927,15.8800106666667,1364,1405,1272,"Tnks2",70.236282,56.16917,30.636318,2501,3352,637,52.3472566666667,0.316417595231545
"TNMD",0.626951,11.075663,0.431869,4.04482766666667,9,139,6,"Tnmd",0.547763,0.287466,0,14,11,0,0.278409666666667,3.94617453090806
"TNN",0.652418,0.452456,0.327273,0.477382333333333,48,28,22,"Tnn",0.056854,0.052698,0.048354,7,10,2,0.0526353333333333,1.40350821082071
"TNNC1",1.367762,2.520502,2.318817,2.069027,8,15,15,"Tnnc1",2.729492,1.323093,3.088208,26,20,8,2.38026433333333,0.907925149443441
"TNNC2",0.336747,0.278446,0.254203,0.289798666666667,3,2,2,"Tnnc2",10.651376,7.072754,0,58,61,0,5.90804333333333,0.186709695413028
"TNNI1",0.0701,0.232158,0.430747,0.244335,2,3,5,"Tnni1",13.38502,15.579707,17.228507,148,239,68,15.3977446666667,0.0758845210298636
"TNNI2",0,0,0.368911,0.122970333333333,0,0,1,"Tnni2",14.621143,7.662928,1.040496,69,53,2,7.77485566666667,0.127975932139739
"TNNI3",0.283503,0.967282,0.59604,0.615608333333333,2,4,3,"Tnni3",2.220262,1.96037,1.475043,15,21,3,1.885225,0.559959217507589
"TNNI3K",0.996737,0.577119,0.51355,0.695802,7,2,3,"Tnni3k",0.016897,0,0,1,0,0,0.00563233333333333,1.68630417279741
"TNNT1",1.637076,0.265024,1.311561,1.07122033333333,3,1,4,"Tnnt1",0.790298,3.848216,1.441291,8,14,3,2.02660166666667,0.684338595377324
"TNNT2",0.608101,0.487073,0.390662,0.495278666666667,8,8,7,"Tnnt2",7.372105,1.444385,2.219871,54,32,11,3.678787,0.319586821684053
"TNNT3",0.13245,0,0.118346,0.0835986666666667,1,0,1,"Tnnt3",15.502522,11.550573,0.613321,135,128,1,9.22213866666667,0.106005083867642
"TNP1",0,0,0,0,0,0,0,"Tnp1",0,0,0,0,0,0,0,1
"TNP2",0.039421,0,0,0.0131403333333333,1,0,0,"Tnp2",0.136149,0,0.437522,1,0,1,0.191223666666667,0.850503865632846
"TNPO1",28.859436,44.084156,27.724085,33.5558923333333,1732,1796,1628,"Tnpo1",12.408481,9.950592,8.390166,1905,2607,470,10.2497463333333,3.07170413531398
"TNPO3",11.144118,12.385308,11.2171,11.5821753333333,718,621,649,"Tnpo3",24.749034,25.22792,35.231708,1268,1472,346,28.4028873333333,0.427923121654424
"TNR",0.038751,0.252829,0.273262,0.188280666666667,8,12,6,"Tnr",11.322489,11.27862,7.443741,2783,4012,602,10.01495,0.107878897922067
"TNRC18",17.405722,23.627492,13.327846,18.1203533333333,769,699,527,"Tnrc18",10.852559,9.327871,11.243074,1029,1180,188,10.4745013333333,1.66633414192814
"TNRC6A",97.436836,122.930539,85.0778,101.815058333333,1093,1078,946,"Tnrc6a",31.494933,27.945102,21.766627,2814,3297,594,27.0688873333333,3.66295454153022
"TNRC6B",3.581294,3.865848,3.521532,3.65622466666667,947,768,802,"Tnrc6b",27.345789,52.053453,4.511694,1994,2493,354,27.970312,0.160724008311221
"TNRC6C",3.438589,3.459601,4.387511,3.76190033333333,314,217,238,"Tnrc6c",10.571998,6.801802,7.081568,1323,1544,300,8.15178933333333,0.520324513588745
"TNS1",11.149506,11.714264,3.727933,8.863901,562,785,379,"Tns1",23.683595,22.580879,18.844328,2750,4536,866,21.702934,0.434476927079117
"TNS2",26.056546,55.356593,19.332394,33.5818443333333,287,220,235,"Tns2",36.10288,27.530515,60.1489,751,1033,299,41.260765,0.81829669513397
"TNS3",15.947109,17.675959,15.757445,16.460171,1730,1530,1484,"Tns3",17.694416,20.13628,15.256123,2392,3794,699,17.6956063333333,0.933918413165846
"TNS4",0.080786,0.192166,0.044036,0.105662666666667,3,5,1,"Tns4",0.037775,0.066324,0,4,5,0,0.0346996666666667,1.06858318629657
"TNXB",4.081088,1.777397,0.554418,2.13763433333333,79,53,43,"Tnxb",1.439989,0.589689,1.165237,415,252,104,1.06497166666667,1.5194563605796
"TOB1",3.655559,5.320459,4.845633,4.607217,97,121,89,"Tob1",9.145309,10.09142,10.058238,367,647,126,9.764989,0.520875311623635
"TOB2",8.773875,10.452558,8.394301,9.20691133333333,553,539,492,"Tob2",5.648791,6.825338,5.626573,495,881,155,6.03356733333333,1.45117134017627
"TOE1",4.162389,4.169384,4.279363,4.203712,67,51,66,"Toe1",6.482269,6.461187,8.828962,187,216,54,7.25747266666667,0.630182164696236
"TOGARAM1",9.274251,17.3861,13.118222,13.2595243333333,319,328,248,"Togaram1",10.578956,8.997295,8.489373,871,1079,193,9.355208,1.37703890963207
"TOGARAM2",0.193999,0.204201,0.585688,0.327962666666667,28,17,16,"Togaram2",0.943751,0.916772,0.774449,65,95,17,0.878324,0.706993397660184
"TOLLIP",19.2778,17.102167,19.454486,18.6114843333333,553,404,476,"Tollip",30.518883,24.545705,25.546507,2349,2952,669,26.870365,0.703668012002474
"TOM1",17.785154,15.213871,18.744838,17.2479543333333,372,264,358,"Tom1",36.315461,46.692579,49.247542,634,1032,259,44.085194,0.404743835267368
"TOM1L1",8.257201,12.434697,10.327102,10.3396666666667,92,105,117,"Tom1l1",11.196884,10.834504,9.415312,481,680,144,10.4822333333333,0.987583716292127
"TOM1L2",21.00928,24.309428,21.713492,22.3440666666667,1170,1006,1065,"Tom1l2",66.809403,56.496327,64.135501,5819,7321,1802,62.4804103333333,0.367736543353892
"TOMM20",119.225861,111.772892,119.746006,116.914919666667,3046,2131,2902,"Tomm20",82.694035,70.25487,84.955097,5543,6661,1582,79.301334,1.46840548958585
"TOMM20L",1.023821,0.948504,1.154824,1.042383,6,3,6,"Tomm20l",0,0.095364,0.40684,0,1,1,0.167401333333333,1.74951230710718
"TOMM22",20.446065,18.171906,20.455966,19.6913123333333,317,227,257,"Tomm22",49.025194,42.269875,60.976384,790,999,301,50.757151,0.39977687978485
"TOMM34",8.96061,7.02142,10.089482,8.690504,256,162,255,"Tomm34",21.93933,17.161539,19.399497,885,1039,245,19.500122,0.472704699025694
"TOMM40",28.790738,27.031526,28.910745,28.2443363333333,569,462,513,"Tomm40",27.627823,24.588638,36.826272,724,891,269,29.680911,0.953176922723492
"TOMM40L",4.954389,7.624531,6.449187,6.34270233333333,199,178,197,"Tomm40l",30.525043,33.997409,28.83965,807,1086,281,31.1207006666667,0.228597203078862
"TOMM6",68.146711,58.483085,67.971865,64.8672203333333,403,278,349,"Tomm6",67.263874,61.085337,76.405448,701,947,255,68.251553,0.951129866117708
"TOMM7",540.442771,426.314448,573.336044,513.364421,598,367,531,"Tomm7",22.780639,24.564885,23.529287,460,741,149,23.624937,20.8879487082546
"TOMM70",19.153067,17.77132,18.385213,18.4365333333333,996,861,922,"Tomm70a",23.50482,19.752352,21.090216,2909,3769,808,21.4491293333333,0.865803436949923
"TONSL",3.253569,3.366302,3.035261,3.21837733333333,264,221,219,"Tonsl",7.839945,6.792442,13.638958,195,224,55,9.42378166666667,0.404687806040962
"TOP1",22.358545,26.924978,21.321414,23.534979,1252,1215,1059,"Top1",17.264987,14.353079,12.506122,1111,1419,262,14.7080626666667,1.56193539080185
"TOP1MT",9.649289,8.154686,8.344963,8.71631266666667,159,121,128,"Top1mt",4.392838,4.827624,3.744657,171,240,41,4.32170633333333,1.82578895904252
"TOP2A",2.336972,6.752652,0.947371,3.345665,100,304,68,"Top2a",0.711847,0.99156,0.393952,31,59,2,0.699119666666667,2.55759796396526
"TOP2B",49.121082,51.145693,45.499363,48.5887126666667,1522,1335,1351,"Top2b",38.104314,29.169366,26.9582,1654,1958,358,31.4106266666667,1.53001400363749
"TOP3A",19.972501,18.360903,17.125547,18.486317,534,418,494,"Top3a",1.808368,1.585365,2.52412,143,189,38,1.97261766666667,6.55527187990204
"TOP3B",20.096351,20.529646,16.5965,19.0741656666667,390,331,299,"Top3b",25.232003,20.967378,27.457868,555,728,169,24.5524163333333,0.785607333756524
"TOPAZ1",0,0,0,0,0,0,0,"Topaz1",0,0,0,0,0,0,0,1
"TOPBP1",12.567876,21.175404,11.945892,15.229724,464,480,359,"Topbp1",16.663656,11.691724,14.907163,444,608,124,14.4208476666667,1.0524534286842
"TOPORS",4.078473,5.144043,5.052858,4.758458,227,236,249,"Topors",4.275816,3.403656,3.062488,343,411,77,3.58065333333333,1.25712591216973
"TOR1A",20.460005,24.763669,24.173589,23.132421,496,458,503,"Tor1a",22.713341,17.59113,15.608309,280,336,93,18.6375933333333,1.22888892698664
"TOR1AIP1",15.238439,16.570937,17.057051,16.288809,617,542,575,"Tor1aip1",22.033461,22.065287,23.101159,989,1393,332,22.399969,0.738838970256755
"TOR1AIP2",14.526631,16.511965,12.534774,14.5244566666667,1169,932,990,"Tor1aip2",25.62473,22.136791,24.798892,1131,1614,391,24.1868043333333,0.616372623585316
"TOR1B",16.043508,18.552964,18.866244,17.8209053333333,465,367,453,"Tor1b",8.096077,7.182936,9.706842,483,639,180,8.32861833333333,2.0175447918243
"TOR2A",7.110538,8.128692,6.214016,7.151082,126,118,134,"Tor2a",14.332675,8.155309,32.065305,181,219,82,18.1844296666667,0.424880079399111
"TOR3A",6.563283,7.698055,8.437431,7.56625633333333,156,141,155,"Tor3a",7.028538,4.825213,4.954406,149,180,45,5.602719,1.29738314372205
"TOR4A",0.678814,0.702511,0.914192,0.765172333333333,40,31,44,"Tor4a",1.158259,1.243198,1.23025,46,70,23,1.210569,0.798514922326936
"TOX",2.110005,1.821599,1.964899,1.965501,129,90,106,"Tox",3.183134,1.476684,2.084395,131,149,36,2.248071,0.913003748994403
"TOX2",0.082776,0.11295,0.134409,0.110045,2,3,4,"Tox2",11.018354,10.992048,14.658888,435,684,158,12.2230966666667,0.0839474313757569
"TOX3",1.790927,1.549702,1.298389,1.54633933333333,57,35,37,"Tox3",2.074369,1.03147,1.696899,85,85,33,1.60091266666667,0.979017621763027
"TOX4",42.495646,41.999426,51.304525,45.2665323333333,809,581,725,"Tox4",15.137512,12.639021,9.691862,1160,1436,309,12.489465,3.42982707863754
"TP53",152.686985,80.986229,132.724695,122.132636333333,714,602,665,"Trp53",13.049934,10.647175,14.049508,334,434,119,12.5822056666667,9.06573198457187
"TP53BP1",51.232903,65.266633,61.853126,59.4508873333333,2544,2177,2220,"Trp53bp1",67.48453,43.900277,40.233544,2968,3060,618,50.5394503333333,1.17290516182002
"TP53BP2",16.138729,19.064525,18.435774,17.879676,454,421,414,"Trp53bp2",8.781977,10.805782,11.889224,745,1172,202,10.4923276666667,1.64280697066794
"TP53I11",96.839803,131.465683,126.546488,118.283991333333,1097,647,951,"Trp53i11",13.994139,8.882662,11.165362,682,690,191,11.3473876666667,9.66066625213004
"TP53I13",21.104142,21.715413,17.786087,20.2018806666667,224,183,192,"Trp53i13",6.795218,6.603001,8.868557,95,174,58,7.42225866666667,2.51736280085754
"TP53INP1",12.187825,16.304967,11.554006,13.3489326666667,1056,1137,893,"Trp53inp1",5.394262,4.638509,3.885468,432,644,82,4.639413,2.54440181392401
"TP53INP2",12.53867,12.545157,13.758803,12.9475433333333,782,584,731,"Trp53inp2",92.348986,118.615982,95.997152,7606,15012,2532,102.320706666667,0.134992721046043
"TP53RK",6.9704,6.903327,5.357611,6.410446,293,226,224,"Trp53rka",4.045141,4.402586,6.950788,152,226,57,5.13283833333333,1.20832241080326
"TP53RK",6.9704,6.903327,5.357611,6.410446,293,226,224,"Trp53rkb",1.073692,0.65668,1.023364,63,68,16,0.917912,3.86380918415443
"TP53TG5",2.051205,1.584763,1.213678,1.61654866666667,19,15,12,"Trp53tg5",0.062612,0.380667,0,1,9,0,0.147759666666667,2.27970083167818
"TP63",0.033942,0.787915,0.206049,0.342635333333333,1,10,4,"Trp63",1.202854,0.940134,1.092463,88,118,23,1.07848366666667,0.64596867171276
"TP73",0.039489,0.032754,0,0.024081,3,2,0,"Trp73",0.122537,0.29039,0.275211,13,13,6,0.229379333333333,0.833006519821113
"TPBG",2.606903,5.157062,2.826368,3.530111,110,168,102,"Tpbg",3.872786,2.157709,2.505598,270,176,47,2.84536433333333,1.17807068649672
"TPBGL",1.520308,0.856473,2.109137,1.495306,55,23,62,"Tpbgl",1.273927,1.284601,1.468913,77,115,28,1.34248033333333,1.06524096040081
"TPCN1",10.19912,14.102177,8.229168,10.8434883333333,417,283,294,"Tpcn1",8.990752,8.216377,7.570582,925,1260,251,8.259237,1.27909981495596
"TPCN2",5.824779,4.562942,4.472234,4.95331833333333,242,180,199,"Tpcn2",2.89004,2.616692,2.436914,132,130,35,2.647882,1.63199312185354
"TPD52",52.842512,35.389562,47.778197,45.336757,612,352,524,"Tpd52",24.528309,27.581269,30.920977,1004,1603,304,27.6768516666667,1.61582441261712
"TPD52L1",9.343283,13.648046,9.747528,10.9129523333333,113,112,91,"Tpd52l1",17.818001,16.425232,19.615393,333,444,113,17.9528753333333,0.62855646564516
"TPD52L2",57.510631,60.234123,57.799485,58.5147463333333,2173,1825,1938,"Tpd52l2",56.972071,50.608258,67.950051,1210,1571,425,58.5101266666667,1.00007762824456
"TPD52L3",0,0,0,0,0,0,0,"Trpd52l3",0,0,0,0,0,0,0,1
"TPGS1",2.748936,2.172148,3.551712,2.82426533333333,43,32,32,"Tpgs1",26.894577,27.379378,44.195545,387,529,181,32.8231666666667,0.113066448538723
"TPGS2",49.842714,61.30404,57.392245,56.1796663333333,710,623,672,"Tpgs2",11.861245,10.631142,11.198023,1021,1382,303,11.2301366666667,4.67530886136187
"TPH1",0.526975,0.355692,0.680045,0.520904,42,23,33,"Tph1",0,0.113964,0,0,1,0,0.037988,1.46524237274419
"TPH2",0.135734,0.572588,0.164756,0.291026,6,12,7,"Tph2",0.16194,0.144755,0.171364,9,12,3,0.159353,1.11357455408318
"TPI1",238.635821,256.671845,267.848854,254.385506666667,1868,1536,1905,"Tpi1",508.303567,431.862487,513.345912,6411,7921,2436,484.503988666667,0.526021438810479
"TPK1",2.823278,1.306404,1.622647,1.917443,35,32,42,"Tpk1",4.863789,1.642228,3.991035,83,111,32,3.49901733333333,0.64846227161309
"TPM1",221.009576,816.468645,202.698131,413.392117333333,2595,6716,2135,"Tpm1",64.500037,49.960818,51.453017,2340,2755,660,55.304624,7.35982389889209
"TPM4",112.259207,218.596745,119.979689,150.278547,3774,5510,3587,"Tpm4",15.513957,12.351921,16.847655,672,790,233,14.904511,9.51167546113175
"TPMT",6.847469,6.255157,7.646182,6.91626933333333,317,234,311,"Tpmt",29.09546,17.06001,16.408135,253,368,87,20.854535,0.362225475551566
"TPO",0.242278,0.059747,0.36968,0.223901666666667,5,4,3,"Tpo",0.152517,0.141422,0.087677,11,9,2,0.127205333333333,1.08578413397618
"TPP1",96.116377,73.9237,100.230202,90.090093,3178,1904,2862,"Tpp1",43.476538,39.137427,37.726153,1453,2013,507,40.1133726666667,2.215583083843
"TPP2",24.41444,24.475454,24.41625,24.4353813333333,536,518,530,"Tpp2",22.474885,15.897991,25.954818,1261,1511,324,21.4425646666667,1.13335448559994
"TPPP",3.956824,2.51098,3.432532,3.300112,377,192,285,"Tppp",87.539647,71.1834,50.542687,6184,8297,1553,69.7552446666667,0.0607744630134226
"TPPP2",0,0,0,0,0,0,0,"Tppp2",0,0,0.356252,0,0,1,0.118750666666667,0.893854215952795
"TPPP3",8.620843,5.343588,10.35809,8.107507,115,60,125,"Tppp3",137.775543,197.508331,186.840426,2124,4680,945,174.041433333333,0.0520305782840368
"TPR",38.346709,39.761453,34.605878,37.5713466666667,1449,1559,1169,"Tpr",265.610577,166.935417,233.939166,2405,2953,538,222.16172,0.172840335997888
"TPRA1",8.004317,7.939811,10.960044,8.96805733333333,165,127,197,"Tpra1",124.886985,83.492108,111.236432,558,649,218,106.538508333333,0.0926929105473148
"TPRG1",0.633895,0.840789,0.562174,0.678952666666667,5,7,3,"Tprg",0.525613,0.502891,0.308826,11,16,2,0.445776666666667,1.16128078795019
"TPRG1L",14.714776,14.776144,13.21783,14.23625,494,388,400,"Tprgl",109.737518,90.150995,121.403421,1820,2487,667,107.097311333333,0.140949389138985
"TPRKB",22.579437,26.077262,27.053807,25.2368353333333,140,128,156,"Tprkb",62.064829,64.694652,60.049643,1299,1870,408,62.269708,0.414682415372193
"TPRN",53.046797,29.817412,62.6355,48.499903,114,111,110,"Tprn",32.511357,50.532444,46.974697,604,1094,276,43.3394993333333,1.11638389571953
"TPSAB1",0.268503,0.1369,0.12753,0.177644333333333,3,1,1,"Tpsab1",0,0,0,0,0,0,0,1.17764433333333
"TPSAB1",0.268503,0.1369,0.12753,0.177644333333333,3,1,1,"Tpsb2",0,0,0,0,0,0,0,1.17764433333333
"TPSB2",0,0.157178,0.52187,0.226349333333333,0,2,7,"Tpsb2",0,0,0,0,0,0,0,1.22634933333333
"TPSB2",0,0.157178,0.52187,0.226349333333333,0,2,7,"Tpsab1",0,0,0,0,0,0,0,1.22634933333333
"TPSG1",0.909401,0.523757,0.21377,0.548976,11,3,2,"Tpsg1",0,0,0,0,0,0,0,1.548976
"TPST1",83.318343,115.708938,94.957716,97.994999,639,673,570,"Tpst1",15.692311,13.49714,16.44933,567,680,183,15.212927,6.1059301013321
"TPST2",3.111643,3.633322,3.816629,3.52053133333333,132,109,120,"Tpst2",23.60981,20.276577,23.106376,226,329,83,22.330921,0.193757088857887
"TPT1",1538.272403,1396.399996,1641.383788,1525.35206233333,14811,10933,14047,"Tpt1",582.815854,579.946243,653.496561,5543,8036,1939,605.419552666667,2.51699018546048
"TPTE",0,0,0.039126,0.013042,0,0,1,"Tpte",0,0.012622,0,0,1,0,0.00420733333333333,1.0087976520121
"TPTE2",0.126006,0,0,0.042002,2,0,0,"Tpte",0,0.012622,0,0,1,0,0.00420733333333333,1.03763631813085
"TPX2",3.012282,7.570624,3.66997,4.75095866666667,159,322,172,"Tpx2",1.172987,1.616152,1.76665,42,65,11,1.51859633333333,2.28339833206036
"TRA2A",91.932261,95.819221,82.695272,90.148918,1141,960,958,"Tra2a",32.929173,25.263591,24.656307,1495,1769,300,27.616357,3.1852034135582
"TRA2B",112.035469,130.046172,101.445222,114.508954333333,1216,1197,1147,"Tra2b",30.219827,25.702894,22.726827,1114,1492,277,26.216516,4.24407570510984
"TRABD",8.562475,7.727654,7.51124,7.93378966666667,245,177,189,"Trabd",9.942186,8.801737,12.165407,387,537,158,10.30311,0.790383325179235
"TRABD2B",1.300022,1.825512,1.692864,1.60613266666667,110,118,97,"Trabd2b",0.207474,0.067089,0.254543,31,15,12,0.176368666666667,2.21540469456004
"TRADD",3.715935,3.993324,3.724706,3.81132166666667,67,57,58,"Tradd",5.068461,7.35465,11.579015,96,178,39,8.00070866666667,0.534549205495893
"TRAF1",1.845293,1.814682,2.568987,2.07632066666667,125,96,147,"Traf1",5.708741,3.344217,3.995079,101,105,33,4.34934566666667,0.575083544485846
"TRAF2",10.602692,10.464559,7.329455,9.46556866666667,108,118,91,"Traf2",3.174584,3.508977,4.411471,171,281,73,3.698344,2.22750157644197
"TRAF3",7.816816,8.734675,5.92982,7.49377033333333,610,495,465,"Traf3",10.870249,8.377406,8.578776,1599,1871,424,9.275477,0.826605940856403
"TRAF3IP1",8.224606,6.671214,6.885092,7.260304,197,146,160,"Traf3ip1",5.644934,5.233459,6.409021,371,506,114,5.76247133333333,1.22149190626267
"TRAF3IP2",4.049104,4.040671,5.578209,4.55599466666667,79,76,45,"Traf3ip2",20.810213,18.405471,7.201812,174,191,31,15.4724986666667,0.337289125292791
"TRAF3IP3",0.02023,0.081744,0.091566,0.0645133333333333,1,3,4,"Traf3ip3",0.978313,1.398818,3.836255,13,19,5,2.07112866666667,0.34661958155232
"TRAF4",101.757445,89.345257,102.200805,97.7678356666667,1153,830,1040,"Traf4",3.048216,2.507464,2.411227,123,174,34,2.65563566666667,27.0179647734772
"TRAF5",1.335375,5.339675,1.531316,2.73545533333333,68,203,73,"Traf5",1.590827,2.218004,1.580277,49,84,9,1.79636933333333,1.33582330803227
"TRAF6",2.436044,4.53724,2.682568,3.21861733333333,235,243,225,"Traf6",4.382878,4.551821,3.826364,524,732,162,4.25368766666667,0.802982133882721
"TRAF7",47.054458,45.378672,41.719134,44.7174213333333,1055,865,933,"Traf7",43.249751,40.155347,38.505475,792,925,224,40.6368576666667,1.0980036413731
"TRAFD1",16.052999,17.491435,16.965127,16.8365203333333,418,345,406,"Trafd1",19.788913,15.461442,14.646954,526,654,185,16.6324363333333,1.01157435059693
"TRAIP",5.774666,5.091084,6.262246,5.709332,56,69,45,"Traip",4.209726,1.984778,3.052009,74,110,14,3.082171,1.6435695613927
"TRAK1",22.273326,18.4829,22.268181,21.0081356666667,1581,1146,1458,"Trak1",36.235299,35.502552,27.947306,2376,2988,609,33.2283856666667,0.64297907242816
"TRAK2",7.800599,15.958743,6.467177,10.0755063333333,655,694,573,"Trak2",43.022054,52.493021,30.7687,4455,8694,1200,42.0945916666667,0.257004554515832
"TRAM1",81.443687,101.66064,76.480004,86.5281103333333,1994,1975,1745,"Tram1",8.808925,9.231127,9.59543,438,642,138,9.21182733333333,8.57124856073751
"TRAM1L1",2.867076,2.03531,2.795936,2.56610733333333,82,47,71,"Tram1l1",5.737892,3.955697,5.893886,458,488,146,5.195825,0.575566180990156
"TRAM2",20.851162,17.935832,21.217435,20.0014763333333,2337,1623,2105,"Tram2",0.488203,0.26432,0.603476,65,56,28,0.451999666666667,14.4638299962879
"TRANK1",0.165157,0.642313,0.269158,0.358876,25,31,34,"Trank1",35.892452,17.4517,16.775547,3291,2685,529,23.373233,0.0557528006235365
"TRAP1",75.656362,59.214282,63.165276,66.0119733333333,933,565,704,"Trap1",25.874734,21.201344,29.31916,1138,1547,375,25.4650793333333,2.53209040068625
"TRAPPC1",246.100772,248.991574,267.751086,254.281144,469,400,512,"Trappc1",35.552398,27.646992,37.260135,373,435,120,33.4865083333333,7.40234823231597
"TRAPPC10",16.636525,17.448385,15.014202,16.3663706666667,416,439,373,"Trappc10",22.213173,23.927868,25.364984,2144,3037,578,23.8353416666667,0.699260388673265
"TRAPPC11",14.516275,10.069391,9.313223,11.2996296666667,415,315,371,"Trappc11",12.037629,10.478323,11.605778,1118,1378,339,11.37391,0.993997020074226
"TRAPPC12",47.814722,40.251502,40.597533,42.887919,361,253,260,"Trappc12",18.886851,15.075929,18.815571,1225,1522,416,17.5927836666667,2.36048134517279
