"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","FoldChange"
"CDH8",1.580221,3.033597,0.823986,1.81260133333333,11,17,8,"Cdh8",0.055693,0,0,2,0,0,0.0185643333333333,2.76133891722761
"CDH9",0.235767,0.847502,0.532557,0.538608666666667,6,11,11,"Cdh9",0,0,0,0,0,0,0,1.53860866666667
"CDHR1",10.781164,12.125202,10.322208,11.0761913333333,618,471,589,"Cdhr1",0,0.007477,0,0,1,0,0.00249233333333333,12.0461682666235
"CDHR2",7.717222,2.869896,4.555832,5.04765,56,18,43,"Cdhr2",0,0,0,0,0,0,0,6.04765
"CDHR3",8.79188,12.533611,6.455997,9.260496,115,139,99,"Cdhr3",0.280018,0.183988,0.116715,6,4,2,0.193573666666667,8.59644970943003
"CDHR4",0.256547,0.146265,0.27447,0.225760666666667,4,3,2,"Cdhr4",0.693617,0,0.293889,10,0,2,0.329168666666667,0.922200994807281
"CDHR5",0.993773,0.105081,0.129468,0.409440666666667,8,4,5,"Cdhr5",0,0,0,0,0,0,0,1.40944066666667
"CDIN1",24.414382,30.397728,8.293298,21.035136,142,145,150,"Cdin1",0.35783,0.3869,0.20826,31,30,13,0.317663333333333,16.7228877381425
"CDIP1",23.472414,19.381763,28.569162,23.8077796666667,382,279,341,"Cdip1",9.340958,8.312057,10.481955,620,520,515,9.37832333333333,2.39034561459349
"CDIPT",32.975,26.833984,37.736824,32.5152693333333,542,405,541,"Cdipt",7.660261,9.705931,10.906894,258,258,208,9.424362,3.21509070131422
"CDK10",69.907891,91.723382,71.271894,77.634389,925,686,732,"Cdk10",2.847059,4.111337,2.860115,107,89,80,3.272837,18.4033205572785
"CDK11A",48.414136,49.233927,29.973526,42.5405296666667,262,241,225,"Cdk11b",9.365645,8.813717,7.487436,506,451,324,8.55559933333333,4.55654618280005
"CDK11B",14.804541,14.81975,13.818631,14.480974,454,419,438,"Cdk11b",9.365645,8.813717,7.487436,506,451,324,8.55559933333333,1.62009450793911
"CDK12",16.740817,21.879808,12.710861,17.1104953333333,822,773,658,"Cdk12",1.90649,1.436257,1.636598,196,206,187,1.65978166666667,6.80901577761082
"CDK13",16.054104,22.55869,15.158846,17.92388,835,811,724,"Cdk13",3.295506,2.485406,4.184915,338,295,288,3.32194233333333,4.37855911543475
"CDK14",12.284286,8.95176,12.233835,11.156627,191,241,202,"Cdk14",1.770778,0.938185,0.625323,97,64,54,1.11142866666667,5.75753620850085
"CDK15",0.913274,1.540735,1.119335,1.19111466666667,14,21,20,"Cdk15",0.088647,0.052034,0.021663,5,3,1,0.0541146666666667,2.07863028184157
"CDK16",101.850014,99.368936,101.970902,101.063284,1337,1119,1201,"Cdk16",19.987013,24.737754,30.72689,1259,1200,1074,25.1505523333333,3.90291121575673
"CDK17",20.92394,18.010016,16.323197,18.419051,488,413,401,"Cdk17",3.7236,4.687262,7.901835,195,166,147,5.43756566666667,3.01652084118546
"CDK18",66.770586,64.245332,60.21541,63.743776,1411,977,1318,"Cdk18",5.13377,6.977503,5.848967,230,237,189,5.98674666666667,9.26665572531612
"CDK19",5.075191,6.769405,4.591481,5.47869233333333,364,327,274,"Cdk19",1.629564,1.515927,1.85877,309,227,227,1.668087,2.42821629629519
"CDK20",3.890984,3.855687,4.715317,4.153996,166,118,157,"Cdk20",0.634683,0.43393,0.776379,30,23,16,0.614997333333333,3.19133406205831
"CDK2AP1",83.325107,114.89252,83.718583,93.9787366666667,1198,1192,1121,"Gm12184",0.176112,0.317596,0.804991,6,10,18,0.432899666666667,66.2842897351036
"CDK2AP1",83.325107,114.89252,83.718583,93.9787366666667,1198,1192,1121,"Cdk2ap1",27.837227,28.955028,31.505939,638,599,517,29.4327313333333,3.12094026744932
"CDK2AP2",12.287631,15.432589,14.692146,14.1374553333333,145,145,151,"Cdk2ap2",5.086814,4.406205,6.028973,134,113,110,5.17399733333333,2.45180788329895
"CDK3",6.47702,5.873313,7.10384,6.48472433333333,84,65,89,"Cdk3",0.026763,0.104238,0,1,1,0,0.043667,7.17156366286692
"CDK4",176.76366,161.99269,175.915793,171.557381,1370,1018,1351,"Cdk4",18.341766,22.135018,22.719861,277,318,272,21.0655483333333,7.82021721795719
"CDK5",18.106587,13.532527,16.617077,16.085397,215,138,186,"Cdk5",4.10225,6.948393,6.735762,117,156,121,5.92880166666667,2.46585164678548
"CDK5R1",10.700994,9.709041,10.273824,10.227953,537,362,489,"Cdk5r1",0.051231,0.037358,0.114134,7,5,9,0.0675743333333333,10.5172564096239
"CDK5R2",4.491356,3.105354,5.301129,4.29927966666667,150,79,147,"Cdk5r2",0,0,0,0,0,0,0,5.29927966666667
"CDK5RAP1",26.075641,28.132447,22.880315,25.6961343333333,378,300,294,"Cdk5rap1",2.488469,2.989717,4.639987,112,112,87,3.37272433333333,6.10514916978149
"CDK5RAP2",35.547906,45.227433,29.187574,36.6543043333333,1028,858,719,"Cdk5rap2",0.461778,0.530355,0.637335,104,101,75,0.543156,24.4008410901641
"CDK5RAP3",157.013768,112.221341,122.096492,130.443867,2096,1360,1605,"Cdk5rap3",4.135276,3.258803,4.310284,164,141,129,3.90145433333333,26.8173195261842
"CDK6",6.385704,10.034236,6.452432,7.624124,1120,1464,997,"Cdk6",0.492865,0.527225,0.527701,192,153,137,0.515930333333333,5.68899758146318
"CDK7",19.408591,40.554455,26.477152,28.8133993333333,217,229,254,"Cdk7",3.454674,3.618832,3.212129,138,142,96,3.428545,6.73209808940258
"CDK8",10.110302,10.742629,12.256996,11.0366423333333,252,226,266,"Cdk8",2.349868,2.065133,2.345227,194,169,106,2.25340933333333,3.69970117501353
"CDK9",48.477241,44.389679,44.645682,45.837534,615,461,514,"Cdk9",7.996444,8.883223,7.371884,176,186,141,8.08385033333333,5.15613228766319
"CDKAL1",4.19308,3.201762,3.270663,3.55516833333333,154,108,123,"Cdkal1",2.408381,1.81242,3.527782,131,109,85,2.582861,1.2713773527171
"CDKL1",29.343941,33.779728,40.530466,34.5513783333333,107,95,85,"Cdkl1",1.55312,1.757195,1.588178,77,81,57,1.632831,13.5030992620997
"CDKL2",0.820213,0.749213,0.857718,0.809048,62,44,53,"Cdkl2",0.560733,1.229796,0.901306,69,85,76,0.897278333333333,0.953496368042995
"CDKL3",3.724969,5.107419,4.998987,4.61045833333333,51,67,60,"Cdkl3",1.803515,2.06678,2.514646,41,45,39,2.12831366666667,1.79344494547169
"CDKL4",0.068976,0,0.156498,0.075158,1,0,3,"Cdkl4",0,0.018007,0,0,1,0,0.00600233333333333,1.06874304797835
"CDKL5",1.440112,1.59792,1.151261,1.396431,201,234,162,"Cdkl5",0.408675,0.475686,0.980292,120,116,112,0.621551,1.47786347762112
"CDKN1A",28.483066,39.125214,31.648707,33.0856623333333,817,971,809,"Cdkn1a",2.725737,1.938837,1.067615,145,109,43,1.91072966666667,11.7103497187246
"CDKN1B",7.269622,7.867642,12.053952,9.06373866666667,203,161,217,"Cdkn1b",4.443804,3.926626,4.329353,372,274,244,4.233261,1.92303396804911
"CDKN1C",106.448215,48.77534,104.748054,86.657203,1768,637,1541,"Cdkn1c",5.580309,5.548507,3.828482,114,182,80,4.985766,14.6442749349039
"CDKN2AIP",12.692492,11.247146,9.150883,11.0301736666667,183,158,155,"Cdkn2aip",0.861358,0.736548,0.812997,91,69,61,0.803634333333333,6.66996266612061
"CDKN2AIPNL",8.356739,10.168476,8.639911,9.055042,133,129,122,"Cdkn2aipnl",2.17662,1.841609,2.807171,99,84,84,2.27513333333333,3.07011684002687
"CDKN2B",4.911477,10.107397,5.380046,6.79964,202,368,210,"Cdkn2b",0.025773,0.048258,0.078334,1,2,2,0.0507883333333333,7.42265568866549
"CDKN2C",0.328402,0.407171,0.277409,0.337660666666667,6,8,7,"Cdkn2c",2.148365,1.684868,1.597424,75,71,47,1.810219,0.47599872702685
"CDKN2D",11.84087,7.90745,13.186608,10.9783093333333,175,94,170,"Cdkn2d",2.307343,2.810774,2.951634,83,100,77,2.689917,3.24622730899728
"CDKN3",6.729928,9.576712,1.369574,5.89207133333333,6,13,8,"Cdkn3",0.309878,0.250344,0.213686,4,4,3,0.257969333333333,5.47872762134106
"CDNF",2.045267,0.478411,0.971,1.16489266666667,19,7,13,"Cdnf",5.585399,5.998788,5.862403,265,254,215,5.81553,0.317641132335514
"CDO1",8.596084,8.43331,14.802802,10.610732,156,113,149,"Cdo1",0.323834,0.335084,0.196704,14,9,6,0.285207333333333,9.03413145790744
"CDON",3.564791,5.882079,3.696762,4.38121066666667,322,282,261,"Cdon",0.760392,0.5293,0.943019,94,85,112,0.744237,3.08513732174393
"CDPF1",1.870962,3.638513,3.962535,3.15733666666667,40,42,40,"Cdpf1",4.393529,5.903144,3.341768,79,97,56,4.546147,0.749590060751485
"CDR1",0,0,0,0,0,0,0,"Cdr1",0,0,0,0,0,0,0,1
"CDR2",15.683136,28.268519,21.846165,21.9326066666667,397,470,385,"Cdr2",1.071325,1.273972,1.473615,83,95,81,1.27297066666667,10.0892664401594
"CDR2L",6.354354,7.361449,7.059206,6.925003,333,303,315,"Cdr2l",0.396596,0.380537,0.420044,48,46,36,0.399059,5.66452379778122
"CDRT1",0.30467,0.263474,0.352437,0.306860333333333,11,19,12,"Fbxw10",0,0.010369,0,0,1,0,0.00345633333333333,1.30235894669391
"CDRT4",15.014652,14.188451,13.217682,14.1402616666667,188,156,205,"Cdrt4",0,0,0.081872,0,0,1,0.0272906666666667,14.7380504446648
"CDS1",0.262291,0.24974,0.506395,0.339475333333333,17,13,29,"Cds1",0.796221,0.643201,0.821291,54,56,43,0.753571,0.76385577392266
"CDS2",19.340395,16.414027,18.035227,17.929883,2062,1331,1876,"Cds2",10.721673,16.809347,14.972021,1999,1995,1593,14.1676803333333,1.24804074083752
"CDSN",0.025973,0,0,0.00865766666666667,1,0,0,"Cdsn",0.055086,0.023354,0.046434,5,2,3,0.0416246666666667,0.968350403888285
"CDT1",0.943326,1.822489,0.930924,1.23224633333333,22,27,10,"Cdt1",0.161688,0.363171,0.371917,7,16,9,0.298925333333333,1.71853321822963
"CDV3",44.988066,46.254584,35.668425,42.3036916666667,1699,1555,1389,"Cdv3",12.071915,15.158493,12.241326,1345,1370,890,13.1572446666667,3.05876550743137
"CDX1",0,0,0,0,0,0,0,"Cdx1",0,0,0,0,0,0,0,1
"CDX2",0,0,0,0,0,0,0,"Cdx2",0,0,0,0,0,0,0,1
"CDX4",0,0,0,0,0,0,0,"Cdx4",0,0,0,0,0,0,0,1
"CDYL",5.00232,9.043921,7.038232,7.02815766666667,223,280,235,"Cdyl",0.756253,0.751829,1.313704,83,74,63,0.940595333333333,4.13695608186216
"CDYL2",0.844656,1.450601,0.821484,1.03891366666667,111,91,95,"Cdyl2",0.235274,0.158988,0.331747,19,12,19,0.242003,1.64163344747691
"CEACAM1",0.721065,2.089467,0.434973,1.081835,11,11,10,"Ceacam2",0.021853,0,0,2,0,0,0.00728433333333333,2.06677988638097
"CEACAM1",0.721065,2.089467,0.434973,1.081835,11,11,10,"Ceacam1",2.439926,2.155329,2.32445,183,158,160,2.30656833333333,0.629605920740587
"CEACAM1",0.721065,2.089467,0.434973,1.081835,11,11,10,"Ceacam10",0,0,0,0,0,0,0,2.081835
"CEACAM16",0.041419,0,0,0.0138063333333333,1,0,0,"Ceacam16",0,0,0,0,0,0,0,1.01380633333333
"CEACAM18",0,0,0,0,0,0,0,"Ceacam18",0,0,0,0,0,0,0,1
"CEACAM19",5.824803,7.779192,5.413913,6.33930266666667,118,125,99,"Ceacam19",0.009075,0,0,1,0,0,0.003025,7.31716823276256
"CEACAM20",0,0,0,0,0,0,0,"Ceacam20",0,0.011583,0,0,1,0,0.003861,0.996153849985207
"CEACAM21",5.474015,4.274818,7.580829,5.776554,33,21,40,"Ceacam15",0.025763,0,0.035596,1,0,1,0.020453,6.64073112627431
"CEACAM21",5.474015,4.274818,7.580829,5.776554,33,21,40,"Ceacam9",0,0,0,0,0,0,0,6.776554
"CEACAM3",0.099171,0.223402,0.056301,0.126291333333333,1,1,1,"Ceacam2",0.021853,0,0,2,0,0,0.00728433333333333,1.1181463823687
"CEACAM3",0.099171,0.223402,0.056301,0.126291333333333,1,1,1,"Ceacam10",0,0,0,0,0,0,0,1.12629133333333
"CEACAM3",0.099171,0.223402,0.056301,0.126291333333333,1,1,1,"Ceacam1",2.439926,2.155329,2.32445,183,158,160,2.30656833333333,0.340622427783891
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Ceacam13",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Psg28",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Ceacam12",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Gm5155",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Ceacam11",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Psg17",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Psg29",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Psg23",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Psg19",0.024219,0,0,1,0,0,0.008073,1.01269848512955
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Psg22",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Ceacam5",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Ceacam14",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Psg20",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Psg25",0.020455,0,0,2,0,0,0.00681833333333333,1.01396047946419
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Psg26",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Psg16",1.911121,1.516365,1.669519,271,200,170,1.69900166666667,0.378241337383391
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Psg27",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Ceacam3",0.019556,0,0,2,0,0,0.00651866666666667,1.0142623617512
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Psg18",0,0,0,0,0,0,0,1.020874
"CEACAM4",0.062622,0,0,0.020874,1,0,0,"Psg21",0,0,0,0,0,0,0,1.020874
"CEACAM5",0.019056,0.07011,0.022418,0.0371946666666667,1,3,1,"Ceacam2",0.021853,0,0,2,0,0,0.00728433333333333,1.02969403210547
"CEACAM5",0.019056,0.07011,0.022418,0.0371946666666667,1,3,1,"Ceacam1",2.439926,2.155329,2.32445,183,158,160,2.30656833333333,0.313677070033837
"CEACAM5",0.019056,0.07011,0.022418,0.0371946666666667,1,3,1,"Ceacam10",0,0,0,0,0,0,0,1.03719466666667
"CEACAM6",0.242277,0.096369,0,0.112882,1,3,0,"Ceacam10",0,0,0,0,0,0,0,1.112882
"CEACAM6",0.242277,0.096369,0,0.112882,1,3,0,"Ceacam1",2.439926,2.155329,2.32445,183,158,160,2.30656833333333,0.336567065250428
"CEACAM6",0.242277,0.096369,0,0.112882,1,3,0,"Ceacam2",0.021853,0,0,2,0,0,0.00728433333333333,1.1048340207151
"CEACAM7",0,0,0,0,0,0,0,"Ceacam10",0,0,0,0,0,0,0,1
"CEACAM7",0,0,0,0,0,0,0,"Ceacam1",2.439926,2.155329,2.32445,183,158,160,2.30656833333333,0.302428348423668
"CEACAM7",0,0,0,0,0,0,0,"Ceacam2",0.021853,0,0,2,0,0,0.00728433333333333,0.9927683444562
"CEACAM8",0.090685,0.305061,0.100998,0.165581333333333,3,1,3,"Ceacam10",0,0,0,0,0,0,0,1.16558133333333
"CEACAM8",0.090685,0.305061,0.100998,0.165581333333333,3,1,3,"Ceacam1",2.439926,2.155329,2.32445,183,158,160,2.30656833333333,0.352504837593457
"CEACAM8",0.090685,0.305061,0.100998,0.165581333333333,3,1,3,"Ceacam2",0.021853,0,0,2,0,0,0.00728433333333333,1.15715225062238
"CEBPA",0.240832,0.079421,0.327746,0.215999666666667,8,2,9,"Cebpa",0.481665,0.737548,0.639967,31,51,28,0.619726666666667,0.750743746887335
"CEBPB",1.436954,1.789471,1.931931,1.719452,30,27,32,"Cebpb",4.43813,6.379074,3.569633,107,237,49,4.79561233333333,0.469226001256008
"CEBPD",2.56367,2.110978,2.012544,2.229064,34,20,21,"Cebpd",0.561074,0.656545,0.349692,65,76,28,0.522437,2.12098365975078
"CEBPE",0,0,0,0,0,0,0,"Cebpe",0,0,0,0,0,0,0,1
"CEBPG",5.197053,6.253037,5.57808,5.67605666666667,292,278,275,"Cebpg",2.098164,2.676959,2.617246,328,312,235,2.464123,1.92719965967336
"CEBPZ",19.225327,22.580214,25.142945,22.316162,588,436,531,"Cebpz",2.255964,4.227969,3.331322,234,270,195,3.27175166666667,5.45822037875953
"CEBPZOS",20.421523,24.442787,17.617761,20.827357,572,417,463,"Cebpzos",13.049136,12.780988,15.330044,150,137,127,13.720056,1.48283111151208
"CECR2",4.17965,5.156842,3.082151,4.13954766666667,516,462,390,"Cecr2",0.857743,0.679268,1.320136,160,119,137,0.952382333333333,2.63244938192605
"CEL",3.438879,3.221049,3.867897,3.509275,106,78,102,"Cel",0,0,0,0,0,0,0,4.509275
"CELA1",0,0,0,0,0,0,0,"Cela1",0.523308,0.170266,0.569474,8,3,4,0.421016,0.703721844089018
"CELA2A",0,0.53095,0.239495,0.256815,0,2,1,"Cela2a",0,0,0.172225,0,0,2,0.0574083333333333,1.18858057041982
"CELA2B",1.070275,1.166501,0.53026,0.922345333333333,4,2,2,"Cela2a",0,0,0.172225,0,0,2,0.0574083333333333,1.81797823294375
"CELA3A",0,0,0,0,0,0,0,"Cela3a",0,0,0,0,0,0,0,1
"CELA3A",0,0,0,0,0,0,0,"Cela3b",0,0,0,0,0,0,0,1
"CELA3B",1.117979,0.865462,0.547321,0.843587333333333,5,3,2,"Cela3a",0,0,0,0,0,0,0,1.84358733333333
"CELA3B",1.117979,0.865462,0.547321,0.843587333333333,5,3,2,"Cela3b",0,0,0,0,0,0,0,1.84358733333333
"CELF1",46.96053,49.772266,44.021419,46.9180716666667,1804,1307,1549,"Celf1",12.474783,9.475001,8.210411,1145,1023,919,10.0533983333333,4.33514383736284
"CELF2",19.461167,24.65599,19.988045,21.3684006666667,2151,2041,1996,"Celf2",7.879867,6.880821,7.333819,819,649,640,7.36483566666667,2.67409923613961
"CELF3",27.733829,13.335384,26.497587,22.5222666666667,887,378,750,"Celf3",0.272023,0.074139,0.06165,5,2,1,0.135937333333333,20.7073629648584
"CELF4",10.535452,7.105967,6.430332,8.023917,101,63,81,"Celf4",0.045607,0.01859,0.174122,4,1,4,0.0794396666666667,8.35981600330295
"CELF5",17.775861,9.535748,18.246608,15.1860723333333,675,333,656,"Celf5",0,0.015149,0,0,1,0,0.00504966666666667,16.1047487205442
"CELF6",3.231832,1.8379,2.678734,2.582822,127,51,88,"Celf6",0.023745,0,0,2,0,0,0.007915,3.55468665512469
"CELSR1",9.611463,7.251455,2.624278,6.495732,323,293,221,"Celsr1",0.651427,1.327936,1.104208,114,112,143,1.027857,3.69638095782888
"CELSR2",17.513445,18.030247,14.456478,16.6667233333333,2280,1974,1495,"Celsr2",0.861146,0.878909,0.495032,110,117,104,0.745029,10.1240285022961
"CELSR3",25.608784,16.913641,24.388657,22.303694,1941,1270,1543,"Celsr3",0.817463,0.662056,0.347453,19,19,10,0.608990666666667,14.4834239767705
"CEMIP",10.008875,9.163713,7.999411,9.057333,228,245,144,"Cemip",0.008111,0,0,1,0,0,0.00270366666666667,10.0302146430102
"CEMIP2",104.273576,113.444683,84.647815,100.788691333333,3366,2962,2424,"Cemip2",0.711127,0.846532,0.814282,158,177,127,0.790647,56.8446440495158
"CENATAC",22.617924,18.496067,22.412307,21.1754326666667,344,231,300,"Ccdc84",1.273993,1.238058,0.948409,44,31,16,1.15348666666667,10.2974552895614
"CEND1",6.548038,4.405599,4.945395,5.29967733333333,88,47,64,"Cend1",0.369044,0.302925,0.59879,17,11,18,0.423586333333333,4.42521622034865
"CENPA",0.217797,1.457337,0.072123,0.582419,4,12,1,"Cenpa",8.983509,13.282115,10.056849,211,244,174,10.7741576666667,0.134397639712259
"CENPB",8.184949,11.249623,10.061076,9.83188266666667,333,357,346,"Cenpb",9.875952,10.405155,11.167624,1583,1652,1257,10.4829103333333,0.943304645967946
"CENPC",3.901323,3.086071,5.992576,4.32665666666667,184,133,155,"Cenpc1",0.83684,0.89529,1.054883,74,75,68,0.929004333333333,2.76135028554455
"CENPE",1.891751,5.17898,2.220701,3.097144,64,90,55,"Cenpe",0.312528,0.345053,0.127013,9,11,7,0.261531333333333,3.24775444869384
"CENPF",6.074809,18.004336,5.858147,9.97909733333333,118,425,136,"Cenpf",2.8276,3.566996,8.246805,382,488,473,4.880467,1.86704514000901
"CENPH",1.833245,4.740311,2.123438,2.898998,24,40,21,"Cenph",0.143104,0.212268,0,2,4,0,0.118457333333333,3.48604983292463
"CENPI",2.262056,3.973779,1.041182,2.42567233333333,47,90,37,"Cenpi",0.074453,0.062039,0.047465,7,4,2,0.061319,3.22774993506508
"CENPJ",13.439571,23.618616,12.602679,16.553622,311,384,238,"Cenpj",0.717806,1.470198,1.281282,54,62,47,1.15642866666667,8.14013571203994
"CENPK",7.14046,16.048414,8.545717,10.578197,69,107,50,"Cenpk",0,0.075272,0,0,3,0,0.0250906666666667,11.294802866218
"CENPL",8.771962,5.164743,4.293381,6.07669533333333,118,108,92,"Cenpl",0.289057,0.295073,0.11155,18,9,7,0.231893333333333,5.74456825266257
"CENPM",7.163465,22.482832,8.81017,12.8188223333333,68,123,74,"Cenpm",0.077374,0.185313,0.080081,1,3,2,0.114256,12.4018379379006
"CENPN",4.935828,16.316706,7.741617,9.664717,76,82,70,"Cenpn",0.086628,0.146884,0.238717,4,8,6,0.157409666666667,9.21429750169128
"CENPO",11.418015,10.681396,10.565062,10.8881576666667,362,349,346,"Cenpo",0.164329,0.309759,0.572136,9,18,17,0.348741333333333,8.81426065388372
"CENPP",1.934662,1.374279,0.810972,1.37330433333333,84,74,53,"Cenpp",0.543971,0.610242,0.395617,17,18,9,0.51661,1.56487451179495
"CENPQ",1.42544,2.401647,1.795614,1.87423366666667,33,45,37,"Cenpq",1.278664,1.074122,1.076963,70,62,47,1.14324966666667,1.34106339143254
"CENPS",7.842555,4.40209,5.466412,5.90368566666667,37,29,35,"Cenps",0.55854,0.298226,0.781654,2,4,4,0.54614,4.46511031773751
"CENPT",73.903007,54.875059,53.414781,60.730949,1175,810,1002,"Cenpt",0.494436,0.172955,0.498274,18,11,15,0.388555,44.4569707357649
"CENPU",2.98195,6.260236,3.452487,4.23155766666667,44,65,44,"Cenpu",0.101759,0.370233,0.194387,3,4,5,0.222126333333333,4.28070120410356
"CENPV",23.748006,26.659564,22.573637,24.327069,206,168,198,"Cenpv",7.40428,14.940581,5.626234,92,88,62,9.32369833333333,2.45329417639254
"CENPW",4.370984,9.695113,4.951768,6.33928833333333,19,32,25,"Cenpw",0.339858,0.412377,0.319061,44,46,31,0.357098666666667,5.40807276110605
"CEP104",11.042716,9.698147,8.205838,9.64890033333333,352,282,296,"Cep104",5.625582,5.149217,4.185886,562,524,446,4.986895,1.77870170319228
"CEP112",6.040963,8.514878,4.996308,6.517383,67,83,60,"Cep112",2.188034,0.668663,1.706019,39,27,31,1.52090533333333,2.98201717478218
"CEP120",2.989947,3.512627,3.243473,3.24868233333333,189,185,183,"Cep120",1.998793,1.880047,2.566156,299,263,279,2.148332,1.34950263610487
"CEP126",0.639221,1.388208,1.071849,1.03309266666667,63,50,63,"Cep126",1.084585,0.681036,0.999766,50,49,47,0.921795666666667,1.05791302474578
"CEP128",0.680836,2.398762,0.69288,1.25749266666667,28,54,24,"Cep128",2.849479,4.485791,5.634651,118,142,112,4.323307,0.424077113468501
"CEP131",5.965025,8.946701,4.662791,6.524839,213,143,119,"Cep131",2.101993,1.455155,1.609542,79,55,64,1.72223,2.76421867366093
"CEP135",2.387688,3.448062,2.924878,2.92020933333333,170,220,172,"Cep135",0.398603,0.328763,0.449157,70,54,56,0.392174333333333,2.81588967665209
"CEP152",0.70805,4.513459,0.604063,1.94185733333333,45,73,31,"Cep152",0.164559,0.143509,0.213721,32,26,30,0.173929666666667,2.50599113121201
"CEP162",2.014726,2.304756,2.180811,2.16676433333333,79,91,79,"Cep162",1.090723,0.378163,0.750479,81,80,67,0.739788333333333,1.82020092482515
"CEP164",17.186066,13.912733,11.984017,14.3609386666667,620,458,440,"Cep164",0.674443,0.76077,0.705975,97,95,99,0.713729333333333,8.96345669522297
"CEP170",85.262145,114.770527,97.663466,99.232046,2515,2506,2285,"Cep170",2.390166,3.142177,3.336283,224,206,196,2.95620866666667,25.3353790068033
"CEP170B",12.73502,11.118689,12.33261,12.0621063333333,1093,699,803,"Cep170b",1.763074,3.087167,2.05262,136,117,105,2.30095366666667,3.95707048700371
"CEP19",2.114727,2.102569,2.288543,2.168613,65,53,60,"Cep19",1.690923,2.175803,2.369735,71,86,67,2.07882033333333,1.02916463351061
"CEP192",13.1121,12.89628,12.275354,12.7612446666667,304,341,254,"Cep192",0.885508,0.554153,0.809847,94,74,71,0.749836,7.86430537871358
"CEP20",16.095749,21.884476,14.512312,17.4975123333333,209,188,169,"Cep20",11.221983,11.325743,14.509114,338,345,295,12.35228,1.3853448499682
"CEP250",39.473229,40.517535,24.50785,34.8328713333333,773,735,583,"Cep250",1.345269,0.581437,0.605105,128,124,99,0.843937,19.4328067245971
