"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"ACOT8",9.983366,11.016138,11.40912,10.8028746666667,177,144,156,"Acot8",5.935894,5.306174,7.500256,219,50,102,6.24744133333333,1.62855746239454
"ACOT9",23.22135,28.851472,24.154281,25.4090343333333,541,489,487,"Acot9",26.639485,27.561747,26.413979,1699,442,663,26.871737,0.947520218540141
"ACOT9",23.22135,28.851472,24.154281,25.4090343333333,541,489,487,"Acot10",0.019903,0,0.102498,1,0,2,0.0408003333333333,25.3737758218755
"ACOX1",33.537489,28.271905,20.230548,27.3466473333333,771,581,655,"Acox1",47.232225,43.761836,45.586086,6737,1580,2594,45.5267156666667,0.609255283274634
"ACOX2",5.459635,7.803665,5.815802,6.35970066666667,51,58,35,"Acox2",0.274602,0.923317,0.505337,7,3,3,0.567752,4.69442913590075
"ACOX3",8.870189,7.235071,11.373044,9.15943466666667,158,135,150,"Acox3",31.629305,24.683028,32.841768,2119,531,940,29.7180336666667,0.33073193346002
"ACOXL",0.239138,0.162594,0.206492,0.202741333333333,7,4,5,"Acoxl",0.278136,0.365673,0.129186,7,1,3,0.257665,0.956328858108744
"ACP1",58.248272,76.17287,65.299677,66.5736063333333,903,859,858,"Acp1",69.524444,80.252228,59.21009,2779,715,1126,69.662254,0.956289992296783
"ACP2",169.629988,98.736759,157.367625,141.911457333333,899,467,753,"Acp2",20.104189,18.283754,25.826221,3506,850,1395,21.4047213333333,6.37863132538552
"ACP3",0,0.025974,0.047048,0.0243406666666667,0,1,2,"Acpp",134.809442,127.300134,124.943353,24531,5637,8911,129.017643,0.0078784743595657
"ACP4",0.556063,0.142491,0.132265,0.276939666666667,10,2,2,"Acp4",0.036404,0,0,2,0,0,0.0121346666666667,1.26163020467632
"ACP5",7.63295,1.018418,10.927006,6.52612466666667,32,7,35,"Acp5",0.179136,0.609455,0.256272,9,1,5,0.348287666666667,5.58198732565231
"ACP6",24.331622,19.56541,23.987726,22.6282526666667,367,301,340,"Acp6",4.6856,4.305309,3.799063,212,42,65,4.263324,4.4892263266838
"ACR",0.050784,0.062833,0,0.0378723333333333,1,1,0,"Acr",0.201876,0.564647,0.515537,11,7,9,0.427353333333333,0.727130633386734
"ACRBP",0.933344,1.400639,0.994766,1.109583,9,11,8,"Acrbp",3.415024,1.196725,2.57384,77,13,19,2.39519633333333,0.621343449063181
"ACRV1",0.230836,0.190941,0.387534,0.269770333333333,4,4,4,"Acrv1",0.114023,0.122849,0.250645,15,4,13,0.162505666666667,1.09227023122755
"ACSBG1",1.680716,3.357604,1.221717,2.086679,49,54,34,"Acsbg1",34.319032,30.107846,30.144743,2415,552,943,31.5238736666667,0.0949050236646166
"ACSBG2",0.206484,0.414199,0.534768,0.385150333333333,2,2,6,"Acsbg2",0,0,0,0,0,0,0,1.38515033333333
"ACSF2",52.435691,50.495669,51.622443,51.5179343333333,334,301,283,"Acsf2",2.962773,6.226708,2.39288,242,54,70,3.860787,10.8044097248724
"ACSF3",19.896846,16.478566,14.431669,16.9356936666667,339,249,243,"Acsf3",7.079854,7.732363,7.600715,636,166,267,7.47097733333333,2.11731102101875
"ACSL1",22.571965,34.049958,24.018834,26.8802523333333,390,247,333,"Acsl1",31.518812,33.060954,24.203139,2001,474,766,29.5943016666667,0.911289057586486
"ACSL3",125.144372,117.20619,162.941162,135.097241333333,2688,1748,2708,"Acsl3",45.969302,57.728258,62.958441,2506,745,1153,55.5520003333333,2.40658580653448
"ACSL4",25.373504,30.774505,32.691471,29.61316,1627,1473,1507,"Acsl4",53.619701,41.553782,41.232363,4215,1119,1724,45.4686153333333,0.658792171455995
"ACSL5",0.550356,0.183705,0.680974,0.471678333333333,9,2,6,"Acsl5",90.390459,93.88375,81.628422,2955,774,1189,88.6342103333333,0.0164187125413436
"ACSL6",5.279576,2.761154,5.097792,4.37950733333333,259,134,211,"Acsl6",48.881353,50.106389,54.954088,5551,1364,2527,51.3139433333333,0.102831233712516
"ACSM1",0,0.132055,0,0.0440183333333333,0,1,0,"Acsm1",0,0,0,0,0,0,0,1.04401833333333
"ACSM2A",0.231348,3.931815,1.327585,1.83024933333333,4,10,8,"Acsm2",0.043686,0.05714,0.026859,10,4,3,0.0425616666666667,2.7147068838454
"ACSM2B",0.259345,0.573845,1.003013,0.612067666666667,6,3,7,"Acsm2",0.043686,0.05714,0.026859,10,4,3,0.0425616666666667,1.54625641648695
"ACSM3",0.848148,3.771251,3.221045,2.61348133333333,19,43,27,"Acsm3",1.668536,0.086036,4.170879,7,1,6,1.97515033333333,1.21455420011829
"ACSM4",0.291138,0.408874,0.146039,0.282017,9,5,4,"Acsm4",0.011681,0,0,1,0,0,0.00389366666666667,1.2770446139548
"ACSM5",0,0.083985,0,0.027995,0,1,0,"Acsm5",0.010922,0,0.067589,1,0,1,0.0261703333333333,1.00177813235035
"ACSS1",2.170075,1.974672,2.210112,2.11828633333333,125,92,110,"Acss1",5.087956,4.342374,2.77257,379,83,138,4.06763333333333,0.61533385077847
"ACSS2",53.386125,66.083436,55.009702,58.1597543333333,306,259,305,"Acss2",32.116218,36.911547,32.976423,2928,717,1271,34.001396,1.6902112799539
"ACSS3",7.547094,17.434579,3.069008,9.350227,223,394,163,"Acss3",0.843975,1.166672,1.521837,128,38,81,1.17749466666667,4.75327318061552
"ACTA1",0.240853,0.05949,0.233685,0.178009333333333,5,1,4,"Acta1",1.394919,0.378221,25.322945,73,5,539,9.03202833333333,0.117424841137975
"ACTA2",6.327661,72.105899,6.461854,28.2984713333333,99,1023,93,"Acta2",4.303764,4.087699,3.435474,254,52,85,3.94231233333333,5.92808980034109
"ACTB",1508.849694,1933.919489,1684.423797,1709.06432666667,16993,17349,16522,"Actb",1556.786857,1612.427402,1492.218794,24658,5626,8954,1553.81101766667,1.09985349166936
"ACTBL2",0.024972,0,0,0.008324,1,0,0,"Actbl2",0,0,0,0,0,0,0,1.008324
"ACTC1",0.053354,2.151921,0.356773,0.854016,1,24,3,"Actc1",0.036088,0.148678,0.092232,2,2,2,0.0923326666666667,1.69729978474201
"ACTG1",1419.3332,1648.589858,1463.03336,1510.318806,26010,23050,24917,"Actg1",2004.01029,1523.633044,1856.611586,88405,19214,32920,1794.75164,0.841607921906172
"ACTG2",7.933159,66.52499,5.367457,26.6085353333333,155,991,99,"Actg2",0.473826,0.461321,0.243348,22,4,4,0.392831666666667,19.8218751009634
"ACTL10",0.108181,0.047738,0.13155,0.095823,3,1,3,"Actl10",0.710671,1.282088,1.125032,41,18,26,1.03926366666667,0.537362096874509
"ACTL6A",127.358034,224.770196,142.955043,165.027757666667,297,293,270,"Actl6a",15.588001,15.09347,14.716698,542,125,207,15.132723,10.2913660432071
"ACTL6B",28.097481,15.805406,34.483202,26.1286963333333,158,77,164,"Actl6b",27.33672,29.359854,27.058544,1222,287,444,27.9183726666667,0.938112826957368
"ACTL7A",0,0,0,0,0,0,0,"Actl7a",0,0,0,0,0,0,0,1
"ACTL7B",0,0,0.060404,0.0201346666666667,0,0,1,"Actl7b",0.036577,0,0,2,0,0,0.0121923333333333,1.007846664188
"ACTL9",0,0,0,0,0,0,0,"Actl9",0.05846,0.08034,0,3,1,0,0.0462666666666667,0.955779278705238
"ACTN1",90.571305,205.524402,69.241953,121.77922,1789,3484,1635,"Actn1",26.457163,22.758434,23.531673,2408,540,957,24.24909,4.86271861678975
"ACTN2",1.088077,0.737005,1.599137,1.14140633333333,35,16,39,"Actn2",0.779912,0.277064,1.615409,32,6,43,0.890795,1.13254283691957
"ACTN3",0.045257,0.139648,0.025741,0.0702153333333333,2,5,1,"Actn3",0.298521,0.370089,4.380687,36,4,187,1.683099,0.398872845665901
"ACTR10",106.898089,119.583704,114.844543,113.775445333333,926,725,903,"Actr10",185.797811,187.589243,180.691628,4556,1115,1722,184.692894,0.618092824453117
"ACTR1A",74.839265,81.902002,83.592002,80.1110896666667,2113,1784,2155,"Actr1a",165.00618,161.356953,178.532191,14779,3373,5588,168.298441333333,0.479101219289824
"ACTR1B",21.363274,19.600556,20.09068,20.3515033333333,569,419,496,"Actr1b",227.024848,189.513865,231.271463,13607,3035,5063,215.936725333333,0.098422723494723
"ACTR2",75.976968,94.052154,82.283986,84.1043693333333,4054,4017,3903,"Actr2",96.296041,101.249478,99.582966,13928,3643,5634,99.0428283333333,0.850679361540775
"ACTR3",45.55178,67.520844,47.924974,53.665866,1318,1529,1194,"Actr3",145.131737,168.363044,170.156065,9217,2330,3769,161.216948666667,0.33699232077365
"ACTR3B",10.065129,3.446338,9.264419,7.591962,128,93,123,"Actr3b",30.263875,28.982306,32.323404,2303,528,966,30.523195,0.272559999073698
"ACTR3C",0.124921,0.064517,0.014714,0.0680506666666667,4,4,1,"Actr3b",30.263875,28.982306,32.323404,2303,528,966,30.523195,0.0338814218123089
"ACTR5",2.283258,2.083983,2.205831,2.191024,85,62,72,"Actr5",3.185785,3.273232,1.840116,157,40,66,2.76637766666667,0.847239518288704
"ACTR8",27.345583,31.670753,28.516672,29.1776693333333,451,420,408,"Actr8",24.912195,25.178437,23.250779,1393,346,585,24.447137,1.18589644616341
"ACTRT1",0.102041,0,0,0.0340136666666667,2,0,0,"Actrt1",0,0,0,0,0,0,0,1.03401366666667
"ACTRT2",0,0,0,0,0,0,0,"Actrt2",0,0,0,0,0,0,0,1
"ACTRT3",1.292807,1.228868,1.115009,1.212228,30,23,23,"Actrt3",0.065465,0.160985,0.13359,5,3,4,0.120013333333333,1.97518005738027
"ACVR1",7.037928,8.229634,8.26402,7.84386066666667,266,286,274,"Acvr1",6.331841,5.288368,7.568124,673,151,282,6.396111,1.19574471863208
"ACVR1B",23.506718,19.491365,37.165374,26.7211523333333,1068,588,961,"Acvr1b",11.607059,11.481997,11.118233,2190,527,822,11.4024296666667,2.23513884604707
"ACVR1C",0.0076,0,0,0.00253333333333333,1,0,0,"Acvr1c",0.080072,0.045659,0.043683,23,3,6,0.0564713333333333,0.948945136230231
"ACVR2A",16.277364,13.847823,12.988231,14.3711393333333,858,613,699,"Acvr2a",7.64131,6.40039,7.648165,1424,353,587,7.229955,1.8677063645346
"ACVR2B",4.35859,4.450622,4.619946,4.476386,801,656,751,"Acvr2b",1.358074,0.918885,2.699623,132,27,71,1.65886066666667,2.05967393051309
"ACVRL1",0.590729,2.94744,0.548938,1.362369,17,29,14,"Acvrl1",6.082505,9.150695,10.053328,277,93,123,8.42884266666667,0.250547080221369
"ACY1",20.950655,16.690042,15.695317,17.7786713333333,158,95,107,"Acy1",4.989371,3.982819,4.037825,145,35,48,4.33667166666667,3.51879832717209
"ACY3",0,0,0,0,0,0,0,"Acy3",1.653723,1.194308,1.348363,53,11,18,1.398798,0.416875451788771
"ACYP2",10.213957,4.257689,7.281641,7.25109566666667,107,43,69,"Acyp2",48.054839,48.618364,51.955606,1220,310,511,49.5429363333333,0.163249234517169
"ADA",1.881756,4.803617,1.30235,2.66257433333333,34,81,20,"Ada",2.553355,2.584854,2.5156,167,36,64,2.55126966666667,1.03134221760499
"ADAD1",0,0,0,0,0,0,0,"Adad1",0,0,0,0,0,0,0,1
"ADAD2",0.3516,0,0,0.1172,2,0,0,"Adad2",0,0,0,0,0,0,0,1.1172
"ADAL",7.68946,6.63051,7.245079,7.18834966666667,179,129,165,"Adal",9.814622,8.060594,10.907806,724,153,280,9.59434066666667,0.772898467615823
"ADAM10",123.897107,145.822332,94.147613,121.289017333333,2639,2371,2045,"Adam10",20.803336,22.193819,23.33995,3832,1035,1664,22.1123683333333,5.2910638827508
"ADAM11",76.352617,40.073029,61.625283,59.3503096666667,3716,1536,3032,"Adam11",137.812725,161.782235,134.020864,11859,2760,4460,144.538608,0.414668729459517
"ADAM12",263.2453,223.75449,242.910757,243.303515666667,19064,13110,16722,"Adam12",0.563817,0.709663,0.437105,105,22,29,0.570195,155.588010194063
"ADAM15",60.668103,38.00024,71.175865,56.614736,825,388,844,"Adam15",63.263206,51.405287,70.5958,3352,696,1175,61.7547643333333,0.918093416684172
"ADAM17",20.368008,22.287947,19.327487,20.6611473333333,954,877,913,"Adam17",8.31185,6.102938,11.098401,847,190,321,8.50439633333333,2.27906608411988
"ADAM2",0,0,0,0,0,0,0,"Adam2",0,0.078051,0,0,1,0,0.026017,0.97464272034479
"ADAM20",0.04832,0.029938,0.054296,0.0441846666666667,2,1,2,"Adam20",0,0,0,0,0,0,0,1.04418466666667
"ADAM20",0.04832,0.029938,0.054296,0.0441846666666667,2,1,2,"Adam39",0,0,0,0,0,0,0,1.04418466666667
"ADAM20",0.04832,0.029938,0.054296,0.0441846666666667,2,1,2,"Adam25",0,0,0,0,0,0,0,1.04418466666667
"ADAM21",0.668215,0.347816,0.872414,0.629481666666667,26,11,31,"Adam21",0.204589,0.03484,0.152023,24,1,7,0.130484,1.44140179486544
"ADAM22",4.293794,2.708427,3.651038,3.55108633333333,478,274,429,"Adam22",73.005469,65.709896,69.824886,12397,2947,4961,69.513417,0.0645421329295861
"ADAM23",37.576591,23.373305,38.05317,33.001022,1238,742,1078,"Adam23",107.87443,102.211616,126.643939,15260,3452,6510,112.243328333333,0.300247462701887
"ADAM28",0.348438,0.553339,0.041631,0.314469333333333,9,6,4,"Adam28",0.058131,0.12204,0.083089,7,4,4,0.0877533333333333,1.20842592989832
"ADAM29",0.239099,0.065655,0.330303,0.211685666666667,6,2,12,"Adam29",0,0,0,0,0,0,0,1.21168566666667
"ADAM30",0,0,0,0,0,0,0,"Adam30",0,0,0,0,0,0,0,1
"ADAM33",2.494698,2.736092,1.700388,2.31039266666667,101,92,56,"Adam33",1.08604,1.806548,0.918762,72,23,28,1.27045,1.4580337231239
"ADAM7",0,0,0,0,0,0,0,"Adam7",0.220917,0.074536,0.327898,20,2,9,0.207783666666667,0.827962844339397
"ADAM8",5.202434,6.064427,4.039568,5.102143,86,51,59,"Adam8",7.150305,7.312317,5.429994,379,89,132,6.630872,0.799665228298941
"ADAMDEC1",0,0,0.041296,0.0137653333333333,0,0,1,"Adamdec1",0,0,0.052747,0,0,2,0.0175823333333333,0.996248952173239
"ADAMTS1",58.569233,141.380568,62.579103,87.5096346666667,2243,3762,2049,"Adamts1",1.972872,2.418183,2.902107,371,102,193,2.431054,25.7966312004028
"ADAMTS10",42.167717,37.796595,30.528394,36.830902,656,454,461,"Adamts10",6.12289,6.497636,5.084381,491,119,180,5.90163566666667,5.48144002771903
"ADAMTS12",2.859441,10.976222,1.680552,5.17207166666667,349,1188,204,"Adamts12",0.178758,0.087886,0.199341,55,8,29,0.155328333333333,5.34226633987164
"ADAMTS13",8.033716,6.591312,8.465815,7.69694766666667,314,196,249,"Adamts13",0.247012,0,0.680334,5,0,3,0.309115333333333,6.64337774160973
"ADAMTS14",1.42471,0.587428,0.773549,0.928562333333333,121,40,57,"Adamts14",0.192023,0.34364,0.261029,43,18,23,0.265564,1.52387578449872
"ADAMTS15",17.611965,40.095153,16.907602,24.8715733333333,1580,2875,1319,"Adamts15",3.714761,5.700539,6.051831,943,226,410,5.15571033333333,4.20285749854701
"ADAMTS16",38.407432,28.686978,28.018399,31.7042696666667,364,175,311,"Adamts16",0.211167,0.245886,0.270788,42,11,23,0.242613666666667,26.3189360812331
"ADAMTS17",1.589791,1.49711,1.624783,1.57056133333333,80,45,50,"Adamts17",9.208173,8.081907,4.724541,140,28,59,7.338207,0.308287061395014
"ADAMTS18",0.011209,0.177952,0.012741,0.0673006666666667,1,2,1,"Adamts18",0.220331,0.258775,0.412392,37,12,28,0.297166,0.822794204185638
"ADAMTS19",0.180133,0.223756,0.149189,0.184359333333333,4,5,10,"Adamts19",0.154421,0.135047,0.096842,31,6,8,0.12877,1.04924770620528
"ADAMTS2",2.426145,2.693979,2.505131,2.54175166666667,114,108,129,"Adamts2",6.094016,1.726416,1.766584,414,103,172,3.195672,0.8441440767216
"ADAMTS20",0.301329,0.112757,0.27111,0.228398666666667,27,9,20,"Adamts20",1.574943,1.493663,1.521023,361,75,147,1.52987633333333,0.485556803896475
"ADAMTS3",0.311518,0.618834,0.46883,0.466394,30,34,23,"Adamts3",2.699881,3.257766,2.563263,416,85,142,2.84030333333333,0.381843274533001
"ADAMTS4",6.532971,7.047095,3.966088,5.848718,241,351,176,"Adamts4",0.058826,0.154843,0.136769,11,7,10,0.116812666666667,6.13237851289891
"ADAMTS5",9.333422,9.994655,11.137729,10.1552686666667,1385,1186,1450,"Adamts5",4.137986,4.408364,4.740094,1902,504,861,4.42881466666667,2.05482584166316
"ADAMTS6",0.660235,2.234675,0.319661,1.07152366666667,44,48,29,"Adamts6",0.376293,0.30588,0.157867,52,20,19,0.280013333333333,1.61836100665618
"ADAMTS7",47.865694,42.976341,40.737031,43.8596886666667,3447,2438,2449,"Adamts7",1.506469,1.401897,1.187099,135,33,69,1.365155,18.9669128098018
"ADAMTS8",3.929698,1.378664,3.233674,2.84734533333333,189,53,134,"Adamts8",1.705504,1.753598,1.893282,241,60,111,1.784128,1.38188521983664
"ADAMTS9",15.906889,31.515497,16.64845,21.3569453333333,1115,1769,829,"Adamts9",1.969646,2.202028,1.971447,560,151,217,2.047707,7.33566098490876
"ADAMTSL1",28.516986,26.791015,30.129519,28.4791733333333,2165,1551,1738,"Adamtsl1",1.041698,1.147851,1.06388,117,34,53,1.08447633333333,14.1422441991426
"ADAMTSL2",0.121693,0.420352,0.182929,0.241658,7,20,9,"Adamtsl2",2.665958,2.016539,2.342673,119,34,44,2.34172333333333,0.371562177997979
"ADAMTSL3",0.847963,1.791333,1.116183,1.25182633333333,48,72,20,"Adamtsl3",2.561912,1.950429,2.810193,297,56,132,2.44084466666667,0.654439985375684
"ADAMTSL4",1.589016,2.016736,1.720831,1.77552766666667,70,68,61,"Adamtsl4",11.314464,7.309392,8.231005,298,67,137,8.95162033333333,0.278902085660355
"ADAMTSL5",3.215463,1.806809,1.858656,2.29364266666667,27,25,26,"Adamtsl5",11.286791,5.808438,10.442508,412,101,178,9.17924566666667,0.32356451298274
"ADAP1",12.000304,6.450336,13.338759,10.5964663333333,167,77,148,"Adap1",106.404698,100.798629,102.857309,6578,1401,2262,103.353545333333,0.111126711567787
"ADAP2",0.829332,2.203443,4.074633,2.369136,11,7,13,"Adap2",0.756104,1.038981,1.135843,42,14,31,0.976976,1.70418659609424
"ADAR",81.262583,104.679305,79.527831,88.4899063333333,3440,3058,3093,"Adar",17.754365,14.530618,18.285544,3192,734,1207,16.8568423333333,5.01151909519203
"ADARB1",105.018409,174.424258,70.337136,116.593267666667,1757,1868,1443,"Adarb1",11.689801,9.665161,10.36096,2984,649,1040,10.571974,10.1619021669653
"ADARB2",1.462916,2.153002,0.868352,1.49475666666667,39,48,24,"Adarb2",0.098649,0.117972,0.093987,21,5,8,0.103536,2.2606935040331
"ADAT1",27.014364,30.208847,30.118773,29.1139946666667,245,210,212,"Adat1",2.988552,2.521812,2.702469,384,77,129,2.737611,8.05701681278942
"ADAT2",6.534624,5.544724,3.678619,5.25265566666667,206,149,184,"Adat2",1.887569,1.711842,1.641896,104,23,36,1.74710233333333,2.27609128018165
"ADAT3",1.184894,0.938623,1.665099,1.262872,19,10,19,"Adat3",2.379345,1.291363,1.587192,51,3,15,1.75263333333333,0.822075346032284
"ADCK1",8.663261,7.385662,8.66168,8.23686766666667,168,137,156,"Adck1",8.364382,8.074955,7.663834,768,185,269,8.03439033333333,1.02241184251097
"ADCK2",5.161437,5.534839,5.097272,5.264516,89,65,99,"Adck2",23.992903,19.824526,20.347792,629,144,245,21.388407,0.279810707389766
"ADCK5",4.175554,5.241788,5.289252,4.902198,108,76,89,"Adck5",23.297127,9.207389,22.120758,283,63,104,18.2084246666667,0.307271319872596
"ADCY1",3.661098,3.382841,3.704939,3.58295933333333,707,474,576,"Adcy1",8.226906,7.911924,8.117026,4358,1027,1689,8.08528533333333,0.504437578478548
"ADCY10",0.053466,0.167833,0.0602,0.093833,2,3,2,"Adcy10",0.008435,0.051925,0.226777,2,1,2,0.0957123333333333,0.998284829625294
"ADCY2",14.593373,4.981748,9.636167,9.737096,252,113,245,"Adcy2",7.522754,6.030767,7.545049,1277,248,510,7.03285666666667,1.33664727824099
"ADCY3",8.478605,7.57696,7.556443,7.87066933333333,116,100,113,"Adcy3",8.456142,10.516189,8.114078,940,226,368,9.028803,0.88451925253027
"ADCY4",0.732117,2.361618,0.879664,1.32446633333333,10,24,9,"Adcy4",0.544269,0.77078,0.996493,76,13,27,0.770514,1.31287656202286
"ADCY5",6.913004,4.761138,6.939458,6.20453333333333,315,229,233,"Adcy5",14.862687,15.095945,10.672673,3395,732,1242,13.5437683333333,0.495369093360833
"ADCY6",71.638608,61.951681,41.722674,58.4376543333333,2644,1920,1815,"Adcy6",18.039716,27.817246,12.610773,1083,262,415,19.489245,2.90091969388493
"ADCY7",3.441974,6.103553,3.220625,4.255384,163,210,102,"Adcy7",1.977884,1.78601,1.899815,506,112,191,1.887903,1.81979242377601
"ADCY8",0.058901,0.222647,0.022424,0.101324,3,2,1,"Adcy8",1.469716,1.260958,1.237004,430,89,147,1.32255933333333,0.474185517757853
"ADCY9",4.428433,4.191662,3.639031,4.08637533333333,316,208,256,"Adcy9",6.578852,5.795345,6.654467,1267,271,510,6.342888,0.692694118898904
"ADCYAP1",7.110352,6.317393,10.156609,7.86145133333333,315,201,354,"Adcyap1",133.941737,113.221038,118.964567,3754,843,1402,122.042447333333,0.0720194658460169
"ADCYAP1R1",2.195651,1.502736,1.773417,1.82393466666667,188,124,120,"Adcyap1r1",0.666241,0.717749,0.71448,154,34,74,0.69949,1.66163653017474
"ADD1",150.96491,139.708909,137.07957,142.584463,2838,2435,2477,"Add1",275.430684,285.43531,265.220373,15049,3535,5787,275.362122333333,0.519551890062619
"ADD2",6.548549,5.855028,6.811138,6.404905,746,441,638,"Add2",60.067129,53.527453,55.233238,19591,4287,7146,56.27594,0.129284739805231
"ADD3",97.347876,172.838369,100.827951,123.671398666667,878,926,703,"Add3",13.770719,11.618171,15.650723,2026,473,829,13.679871,8.49267671811739
"ADGB",0.13078,0.101871,0.27447,0.169040333333333,14,9,8,"Adgb",0.709139,1.1436,0.999638,133,38,67,0.950792333333333,0.599264367281875
"ADGRA1",0.123353,0.146378,0.181036,0.150255666666667,8,7,10,"Adgra1",1.974302,2.719455,1.080129,241,62,87,1.92462866666667,0.39329973058688
"ADGRA2",14.098574,19.597776,10.284916,14.660422,1038,1337,801,"Adgra2",3.760546,2.808438,3.527116,626,138,255,3.36536666666667,3.58742419498935
"ADGRA3",48.458343,46.206563,44.250117,46.3050076666667,750,584,681,"Adgra3",134.829051,87.027523,117.866451,1365,302,543,113.241008333333,0.414080796001378
"ADGRB1",14.721522,8.951528,11.438913,11.7039876666667,563,271,366,"Adgrb1",16.922598,13.512347,14.584145,1414,319,590,15.0063633333333,0.79368357459502
"ADGRB2",8.123411,7.513608,7.005955,7.547658,400,239,312,"Adgrb2",10.441854,2.963454,13.030392,510,98,224,8.8119,0.871152172362132
"ADGRB3",3.325258,3.190596,3.076982,3.197612,162,97,109,"Adgrb3",5.409408,6.54154,5.561977,842,248,369,5.83764166666667,0.613897627958957
"ADGRD1",0.689386,2.10804,0.685718,1.161048,22,54,15,"Adgrd1",1.412643,1.446831,1.608786,316,76,140,1.48942,0.868092969446698
"ADGRE1",0,0,0,0,0,0,0,"Adgre1",1.472139,3.651292,0.535302,85,22,28,1.88624433333333,0.346471013715286
"ADGRE5",4.588936,4.290828,5.492799,4.79085433333333,128,99,134,"Adgre5",6.939442,5.241608,6.523235,376,84,157,6.23476166666667,0.800420884631768
"ADGRF1",0.237173,0.39026,0.385827,0.337753333333333,15,12,11,"Adgrf1",0.018671,0,0,3,0,0,0.00622366666666667,1.32947909858345
