"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","FoldChange"
"MED12L",1.117673,1.145596,1.138447,1.13390533333333,117,75,75,"Med12l",3.453218,3.992207,4.065945,501,555,1058,3.83712333333333,0.441151731366508
"MED13",7.818219,13.936328,3.729204,8.49458366666667,493,526,467,"Med13",12.308467,10.713863,11.819569,1376,1240,2346,11.6139663333333,0.752704059592781
"MED13L",15.67097,29.47734,24.335033,23.1611143333333,967,1162,705,"Med13l",10.460535,11.531742,10.677573,1360,1304,2587,10.88995,2.03206189541027
"MED14",17.515951,27.946587,23.428817,22.963785,822,901,717,"Med14",13.735122,13.248522,11.771774,991,949,1656,12.9184726666667,1.72172519024956
"MED15",111.764371,98.238142,98.593551,102.865354666667,1984,1621,1795,"Med15",25.45259,23.40677,25.190407,449,481,944,24.6832556666667,4.04408833578952
"MED16",20.222293,16.353721,16.568021,17.7146783333333,405,257,283,"Med16",10.810146,17.006686,12.752195,366,472,786,13.523009,1.28862264929625
"MED17",33.946089,26.661432,27.572551,29.3933573333333,513,395,405,"Med17",13.658361,13.912158,16.913722,228,245,491,14.8280803333333,1.92021753069613
"MED18",8.316568,14.087842,7.3439,9.91610333333333,54,66,63,"Med18",1.827573,1.592051,1.476746,39,33,54,1.63212333333333,4.14726133653818
"MED19",8.788727,7.723749,8.381915,8.29813033333333,141,96,114,"Med19",13.068731,16.603129,13.612879,286,345,568,14.4282463333333,0.602669294516277
"MED20",6.52141,7.602148,8.983583,7.70238033333333,174,158,192,"Med20",5.396885,6.802909,5.646946,221,196,445,5.94891333333333,1.25233686418116
"MED20",6.52141,7.602148,8.983583,7.70238033333333,174,158,192,"Gm20517",0.655895,0.992924,0.981958,14,14,22,0.876925666666667,4.63650771465466
"MED21",6.09737,6.915889,6.370217,6.46115866666667,119,104,96,"Med21",15.421898,16.08183,17.200658,128,133,257,16.2347953333333,0.432912519259004
"MED22",7.729608,7.61379,7.421746,7.58838133333333,304,264,274,"Med22",13.077372,12.072669,13.158148,243,248,522,12.7693963333333,0.623729691950427
"MED23",13.298073,12.852678,12.871408,13.0073863333333,598,542,516,"Med23",11.734525,14.878737,10.88054,423,370,774,12.497934,1.03774298595128
"MED24",125.682958,114.356329,113.115883,117.71839,1035,751,829,"Med24",69.726396,48.096336,53.781775,930,939,1789,57.2015023333333,2.03978222624001
"MED25",9.884323,14.824168,11.61456,12.1076836666667,444,382,422,"Med25",30.481359,36.652009,39.336875,495,500,1068,35.490081,0.359212238160465
"MED26",3.155075,3.086789,2.848691,3.030185,129,102,106,"Med26",2.259211,2.134312,1.840441,86,83,141,2.077988,1.30935695655734
"MED27",12.583511,11.647136,15.285935,13.172194,194,140,206,"Med27",12.898916,14.162327,17.2754,125,143,273,14.778881,0.898174845225083
"MED28",23.755928,39.250715,24.233435,29.080026,1110,1045,1006,"Med28",35.354604,42.775596,41.645911,420,465,869,39.9253703333333,0.734997038634006
"MED29",9.890512,7.716113,7.135311,8.247312,379,276,284,"Med29",5.633313,6.617634,6.801491,87,100,200,6.35081266666667,1.25799859407835
"MED30",3.199721,4.434881,1.516495,3.05036566666667,18,23,9,"Med30",6.106331,10.645559,8.669612,63,106,163,8.473834,0.427531838394748
"MED31",8.59029,7.156917,8.672149,8.13978533333333,50,34,47,"Med31",6.116478,3.826531,4.604159,76,48,112,4.849056,1.56260862151659
"MED4",24.903572,24.071923,27.188719,25.3880713333333,374,308,365,"Med4",10.267731,12.0205,9.865501,169,192,319,10.7179106666667,2.25194337830191
"MED6",15.750956,17.314964,14.094468,15.7201293333333,235,215,220,"Med6",16.625752,12.885282,19.68048,117,124,260,16.3971713333333,0.961083213642739
"MED7",5.08057,6.319223,4.940639,5.44681066666667,135,122,128,"Med7",18.995436,21.015551,15.699428,170,149,265,18.5701383333333,0.329420802084264
"MED8",22.19866,21.152412,24.019129,22.4567336666667,480,383,483,"Med8",22.155946,15.081732,17.746138,234,163,369,18.3279386666667,1.21361796884841
"MED9",2.821674,3.689704,3.081587,3.197655,95,91,93,"Med9",11.373172,12.99215,12.834144,279,317,612,12.399822,0.313261997062349
"MEDAG",1.20536,5.614483,1.36552,2.72845433333333,17,117,13,"Medag",4.982616,6.390155,4.908244,186,231,341,5.427005,0.580123141857418
"MEF2A",8.173091,9.305432,5.75291,7.743811,520,458,416,"Mef2a",31.85322,38.756931,30.617476,1995,2157,3740,33.7425423333333,0.251674472066797
"MEF2C",16.456995,39.9493,8.75774,21.721345,523,495,425,"Mef2c",126.058481,155.365577,124.96129,6115,6682,11321,135.461782666667,0.166503357614059
"MEF2D",9.507845,13.501306,9.289895,10.7663486666667,702,578,592,"Mef2d",53.619851,61.071456,55.517934,2407,2495,4667,56.7364136666667,0.203794242132843
"MEFV",0.2923,0.171838,0.081056,0.181731333333333,6,4,3,"Mefv",0,0.029327,0,0,1,0,0.00977566666666667,1.17029095901499
"MEGF10",26.892232,36.327877,21.821305,28.347138,1766,1937,1324,"Megf10",3.937445,3.792792,3.49339,428,403,723,3.741209,6.18980053399882
"MEGF11",0.339252,1.034133,1.202747,0.858710666666667,4,11,5,"Megf11",4.812519,3.48872,3.554506,322,301,575,3.951915,0.375351892483346
"MEGF6",6.23525,6.506872,6.109522,6.28388133333333,336,412,206,"Megf6",1.443199,3.697807,1.325561,56,75,118,2.15552233333333,2.3082965556574
"MEGF8",204.873092,144.885292,146.1896,165.315994666667,4336,3027,2933,"Megf8",16.896601,16.949517,17.300177,1781,2027,3939,17.048765,9.21481301721567
"MEGF9",16.801568,20.15281,16.29561,17.749996,1608,1539,1371,"Megf9",17.913915,20.543226,18.0884,1995,2243,3848,18.8485136666667,0.944654915470497
"MEI1",3.631103,2.237881,0.942379,2.27045433333333,16,8,13,"Mei1",0.871334,0.794464,1.208004,41,37,100,0.957934,1.67035984529271
"MEI4",0.236684,0.218194,0.102618,0.185832,10,13,5,"Mei4",0.596124,0.876611,0.759278,19,22,39,0.744004333333333,0.67994785181153
"MEIG1",1.317794,2.647149,0.79061,1.58518433333333,6,11,3,"Meig1",2.739173,1.593122,3.465768,7,6,20,2.59935433333333,0.718235576139906
"MEIKIN",0,0,0,0,0,0,0,"Meikin",0,0,0,0,0,0,0,1
"MEIOB",0.079549,0.186288,0.209955,0.158597333333333,2,4,5,"Meiob",0,0,0,0,0,0,0,1.15859733333333
"MEIOC",1.50676,1.070717,1.219714,1.26573033333333,35,23,20,"Meioc",0.110792,0.14901,0.203528,7,9,24,0.154443333333333,1.96261719212434
"MEIOSIN",0,0.031938,0,0.010646,0,1,0,"Meiosin",0.040369,0.165594,0.154113,2,4,9,0.120025333333333,0.9023420898813
"MEIS1",1.813589,2.05644,0.319675,1.396568,15,20,11,"Meis1",1.943506,1.567015,1.385015,69,52,96,1.63184533333333,0.910603662626578
"MEIS2",47.863323,33.829026,50.202705,43.965018,1141,702,1151,"Meis2",188.385083,244.922615,228.802607,1923,2206,4068,220.703435,0.202816063720438
"MEIS3",49.460232,54.617547,63.088613,55.7221306666667,898,658,757,"Meis3",17.985969,20.0689,20.83991,212,255,478,19.631593,2.74928507297845
"MELK",1.400007,6.468097,2.038187,3.302097,37,110,44,"Melk",0.679692,1.064833,0.388171,16,21,30,0.710898666666667,2.51452472540747
"MELTF",13.699721,11.916698,25.6406,17.085673,205,118,320,"Meltf",0.139232,0.211048,0.108271,8,12,12,0.152850333333333,15.6877891926417
"MEMO1",26.712939,19.373782,21.510434,22.532385,278,227,284,"Memo1",11.954158,10.117674,13.692233,236,191,416,11.921355,1.82120102729164
"MEN1",10.847549,11.861365,11.289174,11.332696,452,353,409,"Men1",24.057613,37.323819,35.003261,421,440,856,32.128231,0.372271492552681
"MEOX1",0.132296,0.338721,0.075251,0.182089333333333,3,11,1,"Meox1",0.203894,0.17279,0.017747,6,5,1,0.131477,1.04473120826436
"MEOX2",2.491856,1.944281,2.819574,2.41857033333333,86,54,86,"Meox2",0.031725,0.064405,0.01649,1,2,1,0.03754,3.29488051866273
"MEP1B",0.259954,0.037144,0.293343,0.196813666666667,1,1,1,"Mep1b",0,0,0.116741,0,0,2,0.0389136666666667,1.15198567991373
"MEPCE",11.091112,10.831111,10.624229,10.8488173333333,350,266,288,"Mepce",19.712803,35.560268,35.422688,266,353,613,30.2319196666667,0.379381653763005
"MEPE",0,0.300937,0,0.100312333333333,0,1,0,"Mepe",0,0,0,0,0,0,0,1.10031233333333
"MERTK",7.861008,4.919521,8.229694,7.00340766666667,230,75,218,"Mertk",10.774138,8.679136,10.880838,564,452,1114,10.1113706666667,0.720289864028776
"MESD",18.450664,13.394977,19.480546,17.108729,1115,631,987,"Mesd",25.237922,35.176807,26.800825,474,537,850,29.0718513333333,0.60218204723323
"MESP1",0.031697,0,0.037594,0.023097,1,0,1,"Mesp1",0,0,0,0,0,0,0,1.023097
"MESP2",0,0,0,0,0,0,0,"Mesp2",0.138907,0.353178,0.140388,3,8,6,0.210824333333333,0.825883633546622
"MEST",9.143846,21.735666,7.830483,12.9033316666667,107,139,105,"Mest",15.534259,22.648693,16.963697,307,339,590,18.3822163333333,0.717324140209696
"MET",0.875516,2.400277,0.967938,1.414577,91,117,89,"Met",0.917801,0.833058,1.653475,77,68,112,1.134778,1.13106702429948
"METAP1",13.353318,20.238931,15.520909,16.3710526666667,323,343,338,"Metap1",17.501168,15.305503,16.010845,374,363,744,16.2725053333333,1.00570544523979
"METAP1D",15.549835,21.665009,14.471376,17.22874,191,168,143,"Metap1d",8.744324,6.803678,9.637218,171,164,388,8.39507333333333,1.94024456789764
"METAP2",132.928915,178.539776,144.498703,151.989131333333,651,620,611,"Metap2",98.339778,106.241185,103.672434,835,773,1461,102.751132333333,1.47457794332121
"METRN",18.262374,11.031264,25.721634,18.338424,282,149,249,"Metrn",27.319457,28.701685,28.564089,328,316,699,28.195077,0.66238647015728
"METRNL",8.134252,7.678682,7.770988,7.86130733333333,86,50,55,"Metrnl",4.142553,2.724013,3.399804,53,34,82,3.42212333333333,2.00385802597093
"METTL1",10.799492,11.493443,13.515073,11.9360026666667,97,76,90,"Mettl1",3.783611,3.809662,2.776431,77,84,110,3.456568,2.90268266223396
"METTL11B",0.130966,0,0,0.0436553333333333,1,0,0,"Mettl11b",0.5292,0.629363,1.002254,11,14,38,0.720272333333333,0.606680298875159
"METTL14",12.23172,16.245063,14.202519,14.226434,266,238,223,"Mettl14",8.32945,8.003595,6.255461,192,206,390,7.529502,1.78514923849013
"METTL15",2.749169,2.973406,3.236011,2.98619533333333,129,109,145,"Mettl15",1.871064,2.219974,1.919594,39,47,60,2.003544,1.32716395475922
"METTL16",6.2657,6.33785,4.024689,5.54274633333333,318,266,263,"Mettl16",7.888002,7.658237,6.691038,464,352,651,7.41242566666667,0.777747892532146
"METTL17",90.774723,127.621391,142.543499,120.313204333333,456,375,441,"Mettl17",37.063923,48.8132,61.238408,151,136,347,49.0385103333333,2.42439680008859
"METTL18",2.995456,2.415614,3.524697,2.978589,45,37,52,"Mettl18",1.515305,2.72685,1.675879,27,46,57,1.972678,1.33838545580786
"METTL21A",6.900513,7.654358,9.202466,7.91911233333333,206,192,204,"Mettl21a",6.038367,4.496454,6.601667,83,107,196,5.71216266666667,1.32879859685562
"METTL21C",0,0,0.083101,0.0277003333333333,0,0,1,"Mettl21c",0.121946,0.124602,0.021722,3,3,2,0.0894233333333333,0.94334342021926
"METTL22",69.038708,69.067331,73.732028,70.612689,288,217,231,"Mettl22",16.087914,15.164801,10.859549,125,119,194,14.0374213333333,4.76229849603647
"METTL23",18.127214,14.767983,10.890002,14.5950663333333,153,97,107,"Mettl23",10.515878,12.218102,9.351682,110,133,184,10.6952206666667,1.33345635604652
"METTL24",0.399297,0,0.092748,0.164015,5,0,1,"Mettl24",0.412709,1.031775,0.515398,7,18,18,0.653294,0.70405808041401
"METTL25",4.948348,3.469034,3.141296,3.85289266666667,50,42,38,"Mettl25",1.861745,1.787597,2.365323,42,46,92,2.00488833333333,1.61499933719112
"METTL26",21.944769,19.357497,24.636946,21.9797373333333,182,128,169,"Mettl26",19.955373,18.340854,24.963331,129,127,282,21.0865193333333,1.04044177294391
"METTL27",0.750554,0.337889,0.523576,0.537339666666667,8,3,5,"Mettl27",4.105866,3.624401,3.329118,57,62,105,3.68646166666667,0.328038459719255
"METTL2A",8.99126,9.422966,7.785548,8.733258,288,228,260,"Mettl2",5.139629,9.019767,7.330016,97,104,206,7.16313733333333,1.19234279696058
"METTL2B",17.040414,21.635876,13.027666,17.234652,502,399,363,"Mettl2",5.139629,9.019767,7.330016,97,104,206,7.16313733333333,2.23377988822271
"METTL3",35.088868,34.018107,33.82067,34.309215,887,708,774,"Mettl3",14.753987,11.477799,18.890488,192,159,332,15.040758,2.20121860824781
"METTL4",3.603382,5.042975,3.282892,3.97641633333333,69,70,48,"Mettl4",3.996887,3.337983,3.417721,310,262,517,3.584197,1.08555900484498
"METTL5",42.232143,95.908007,49.435641,62.5252636666667,144,124,129,"Mettl5",7.875002,9.87488,9.292807,79,59,139,9.01422966666667,6.34349977793266
"METTL6",12.793533,10.351771,10.656228,11.2671773333333,231,172,211,"Mettl6",22.072063,20.191312,17.187497,228,190,405,19.8169573333333,0.589287720434072
"METTL7A",0.487806,0.45461,0.289717,0.410711,18,22,11,"Mettl7a2",0,0,0,0,0,0,0,1.410711
"METTL7A",0.487806,0.45461,0.289717,0.410711,18,22,11,"Methig1",0,0,0,0,0,0,0,1.410711
"METTL7A",0.487806,0.45461,0.289717,0.410711,18,22,11,"Mettl7a1",16.131815,11.417375,14.760237,269,245,535,14.1031423333333,0.0934051317841649
"METTL7A",0.487806,0.45461,0.289717,0.410711,18,22,11,"Mettl7a3",0.259371,0,0.154671,5,0,6,0.138014,1.23962534731559
"METTL8",5.090983,8.874278,5.201454,6.388905,270,213,224,"Mettl8",8.424505,5.281073,5.91287,136,125,231,6.53948266666667,0.980028116871679
"METTL9",69.455531,77.230836,68.382328,71.689565,1105,985,1085,"Mettl9",37.977186,44.329478,36.733658,561,615,1083,39.6801073333333,1.78685774853986
"MEX3A",15.320186,19.341763,14.206509,16.289486,1473,1517,1251,"Mex3a",0.613309,0.757579,0.642861,47,58,97,0.671249666666667,10.3452442473686
"MEX3B",5.169402,4.362035,4.461562,4.664333,262,177,195,"Mex3b",3.249815,4.498325,2.90097,132,185,238,3.54970333333333,1.24498952678966
"MEX3C",15.650558,18.419058,18.390046,17.486554,725,708,784,"Mex3c",10.641702,10.145988,9.557094,489,462,865,10.114928,1.66321851117704
"MEX3D",7.85466,9.348651,8.943311,8.71554066666667,206,177,180,"Mex3d",3.466502,3.921872,3.655253,84,109,217,3.681209,2.07543407411775
"MFAP1",14.651211,13.463758,15.072788,14.395919,426,315,389,"Mfap1b",13.886699,14.778972,13.715077,648,673,1217,14.126916,1.01778306959594
"MFAP1",14.651211,13.463758,15.072788,14.395919,426,315,389,"Mfap1a",8.557297,9.884988,8.852039,504,570,993,9.098108,1.52463402055118
"MFAP2",103.342403,112.577925,89.78202,101.900782666667,1115,938,880,"Mfap2",1.808827,2.141131,2.85689,20,18,44,2.26894933333333,31.4782433662681
"MFAP3",13.538886,16.089758,10.712576,13.4470733333333,349,316,295,"Mfap3",8.141189,5.288057,7.421503,377,327,723,6.95024966666667,1.8171848607354
"MFAP3L",3.522622,1.29544,2.614399,2.477487,200,97,153,"Mfap3l",9.145444,10.480196,9.559738,813,896,1559,9.72845933333333,0.324136662306716
"MFAP4",1.230313,2.126867,2.060629,1.80593633333333,33,37,32,"Mfap4",0.293669,0.691962,1.416784,5,11,31,0.800805,1.55815667622721
"MFAP5",0.358206,0.485634,0.327866,0.390568666666667,4,6,1,"Mfap5",0.029931,0,0.211024,1,0,3,0.0803183333333333,1.28718417873744
"MFF",38.387239,43.48127,37.053783,39.640764,571,466,487,"Mff",168.768507,207.265672,175.603715,1658,1816,3205,183.879298,0.219823227584951
"MFGE8",301.420605,174.086531,274.160756,249.889297333333,5548,2589,4621,"Mfge8",52.757833,51.927808,55.29732,1289,1250,2592,53.3276536666667,4.61807717433726
"MFHAS1",3.372839,3.860422,2.079274,3.10417833333333,157,107,114,"Mfhas1",6.785909,8.499322,8.615342,539,559,1068,7.96685766666667,0.457705306128609
"MFN1",30.61557,38.928698,34.517277,34.6871816666667,770,670,729,"Mfn1",229.085027,187.494719,245.153781,792,710,1498,220.577842333333,0.161059342806399
"MFN2",55.093104,76.304498,55.552669,62.316757,1260,1000,1133,"Mfn2",58.239285,54.381743,56.308708,2171,2279,4225,56.309912,1.10481336980591
"MFNG",4.956339,2.666012,7.271484,4.96461166666667,51,17,56,"Mfng",2.137648,2.094093,1.71758,39,39,69,1.983107,1.99946286427764
"MFRP",0,0.028495,0,0.00949833333333333,0,1,0,"Mfrp",0.079084,0.218508,0.071457,5,1,4,0.123016333333333,0.898916875355627
"MFSD1",23.574623,24.345832,33.3413,27.0872516666667,453,281,440,"Mfsd1",8.889058,11.09921,10.351384,255,275,506,10.1132173333333,2.52737356106776
"MFSD10",67.913059,47.661597,67.985477,61.186711,1163,673,1000,"Mfsd10",22.298093,64.651245,37.211862,83,97,236,41.3870666666667,1.46711522854456
"MFSD11",16.542729,15.099064,13.174028,14.938607,301,234,265,"Mfsd11",21.132794,16.750712,19.730934,326,307,577,19.2048133333333,0.788851979825269
"MFSD12",137.155537,133.730194,154.06985,141.651860333333,2077,1604,1911,"Mfsd12",5.128288,5.515879,5.419084,255,289,567,5.354417,22.4492444127185
"MFSD13A",7.677616,4.39274,6.099884,6.05674666666667,93,46,59,"Mfsd13a",6.730539,10.047291,7.841607,183,223,381,8.206479,0.766497883356565
"MFSD14A",20.068662,13.632828,15.168663,16.290051,572,443,541,"Mfsd14a",16.858551,17.571838,16.640863,643,651,1165,17.0237506666667,0.959292620041422
"MFSD14B",9.019871,13.525964,10.598636,11.048157,434,498,436,"Mfsd14b",18.669416,19.529992,13.814237,556,555,965,17.3378816666667,0.657009201989797
"MFSD2A",4.102028,2.918016,3.889222,3.636422,91,67,65,"Mfsd2a",8.795384,6.394832,7.940553,250,170,432,7.71025633333333,0.532294552831568
"MFSD2B",2.508134,0.377976,0.106434,0.997514666666667,26,9,3,"Mfsd2b",0.624692,0.548034,1.063253,14,9,44,0.745326333333333,1.14449351305649
"MFSD3",5.504314,3.880023,4.860649,4.74832866666667,99,49,75,"Mfsd3",7.428267,4.984788,10.007654,35,38,69,7.47356966666667,0.678383360589982
"MFSD4A",0.455456,0.716193,0.120958,0.430869,17,9,6,"Mfsd4a",79.506073,118.764904,77.906196,503,764,1230,92.0590576666667,0.015375924019404
"MFSD4B",10.642031,5.743355,6.210429,7.53193833333333,348,307,276,"Mfsd4b1",0.395089,0.391278,0.230948,7,7,11,0.339105,6.37137366624225
"MFSD4B",10.642031,5.743355,6.210429,7.53193833333333,348,307,276,"Mfsd4b5",0.064019,0.048303,0.093373,2,2,6,0.068565,7.98448230414933
"MFSD5",15.478593,18.661137,13.700194,15.9466413333333,232,190,223,"Mfsd5",11.220823,12.248498,10.899377,242,266,465,11.4562326666667,1.36049492545874
"MFSD6",7.871269,7.175249,12.208894,9.08513733333333,310,201,340,"Mfsd6",18.801476,18.09924,16.995329,1095,1030,1802,17.9653483333333,0.531766522611545
"MFSD6L",0,0,0,0,0,0,0,"Mfsd6l",0,0,0.019379,0,0,1,0.00645966666666667,0.993581792812363
"MFSD8",31.065807,34.630526,18.371663,28.0226653333333,324,246,295,"Mfsd8",14.476829,7.644811,21.656736,215,191,419,14.592792,1.861287275129
"MGA",5.040941,4.809061,3.787876,4.54595933333333,608,587,510,"Mga",13.952189,15.918536,13.600229,1049,1015,1988,14.490318,0.358027468082536
"MGAM",0.356288,0.60429,0.275572,0.41205,35,50,28,"Mgam",0,0,0,0,0,0,0,1.41205
"MGARP",0.126488,0,0.214018,0.113502,2,0,3,"Mgarp",0.068432,0.109812,0.169365,1,1,3,0.115869666666667,0.997878187088157
"MGAT1",30.781047,30.63329,35.984752,32.466363,1190,975,966,"Mgat1",45.875512,51.879071,40.39162,483,528,931,46.0487343333333,0.711312715936113
"MGAT2",18.105717,18.167757,17.643472,17.9723153333333,697,554,585,"Mgat2",8.126447,8.266717,7.873509,248,256,489,8.088891,2.0874180726046
"MGAT3",10.777328,5.919281,7.605676,8.10076166666667,673,354,508,"Mgat3",28.393336,31.912716,28.040839,1858,2062,3534,29.4489636666667,0.298885760654952
"MGAT4A",4.821943,3.231209,4.947743,4.33363166666667,386,214,377,"Mgat4a",9.417098,10.44959,9.935557,538,553,923,9.93408166666667,0.487798777187354
"MGAT4B",148.79166,124.078059,142.401805,138.423841333333,1349,952,1143,"Mgat4b",23.348854,23.895362,22.373805,401,440,926,23.206007,5.75988602057883
"MGAT4C",1.928188,1.476484,1.451805,1.61882566666667,232,127,230,"Mgat4c",5.766487,5.190862,5.622737,134,113,220,5.52669533333333,0.401248339767251
"MGAT4D",0,0,0,0,0,0,0,"Mgat4d",0,0,0,0,0,0,0,1
"MGAT5",9.757349,8.385435,7.727694,8.62349266666667,937,690,760,"Mgat5",11.100103,10.993693,10.903976,1321,1298,2511,10.9992573333333,0.802007357566463
"MGAT5B",7.756914,5.158921,6.938115,6.61798333333333,355,167,289,"Mgat5b",23.810476,32.340484,28.65372,760,905,1628,28.2682266666667,0.260281684302021
"MGLL",31.186488,20.263731,28.588177,26.6794653333333,176,123,151,"Mgll",67.634887,66.504746,73.455357,2166,2471,4533,69.19833,0.394303758128339
"MGME1",8.918408,14.259493,12.94505,12.0409836666667,198,243,201,"Mgme1",1.911183,1.690845,1.80843,64,51,110,1.803486,4.65170279668479
"MGMT",2.857803,3.335022,3.92957,3.37413166666667,53,48,61,"Mgmt",0.101417,0.15534,0.146405,4,6,11,0.134387333333333,3.85594191519534
"MGP",2.447595,20.443173,1.727125,8.20596433333333,14,75,10,"Mgp",20.682833,25.090875,34.319434,114,135,361,26.697714,0.332372712539863
"MGRN1",43.954035,41.323602,34.143083,39.8069066666667,1305,903,1025,"Mgrn1",84.382081,97.701676,83.935128,1683,1935,3288,88.6729616666667,0.455063665883531
"MGST1",170.781034,255.550088,153.602929,193.311350333333,251,386,251,"Mgst1",9.601935,11.715454,9.696457,55,64,107,10.3379486666667,17.1381398916194
"MGST2",5.862824,6.422854,5.27252,5.85273266666667,48,38,41,"Mgst2",0.659856,0,0.151796,3,0,2,0.270550666666667,5.39351388846621
"MGST3",112.477529,107.657369,123.548162,114.56102,629,488,576,"Mgst3",34.991264,39.360959,31.936508,441,486,767,35.429577,3.1721757296276
"MIA",185.930893,190.061792,218.508672,198.167119,531,382,479,"Mia",2.804391,1.295547,1.461059,4,6,7,1.85366566666667,69.7934314192611
"MIA2",7.842084,9.318198,11.215853,9.45871166666667,279,259,288,"Mia2",96.148616,96.396267,111.839632,485,430,927,101.461505,0.102074546598419
