"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","FoldChange"
"DHRS9",0,0,0,0,0,0,0,"Dhrs9",0.033593,0,0,2,0,0,0.0111976666666667,0.988926332569992
"DHTKD1",22.091858,16.099754,18.084414,18.7586753333333,270,221,262,"Dhtkd1",1.199865,2.026223,1.577407,67,60,41,1.601165,7.59608688158319
"DHX15",82.214138,93.283998,82.728526,86.075554,1669,1435,1505,"Dhx15",34.720697,21.231376,20.249936,1258,1470,1240,25.4006696666667,3.2982327758883
"DHX16",15.07282,16.738387,14.079547,15.296918,416,333,363,"Dhx16",16.775095,11.154874,9.819404,244,291,272,12.5831243333333,1.19979156489107
"DHX29",11.45047,8.084004,10.061672,9.865382,540,464,587,"Dhx29",8.815365,3.812302,3.22091,394,454,409,5.282859,1.72936906589818
"DHX30",30.403892,26.351999,25.600273,27.4520546666667,1072,803,915,"Dhx30",110.575295,68.596709,76.057314,1250,1776,1672,85.0764393333333,0.330544047674711
"DHX32",7.634145,10.268895,8.651065,8.85136833333333,337,330,328,"Dhx32",12.109647,14.648683,14.871262,330,669,642,13.8765306666667,0.662208720169344
"DHX33",7.734096,8.345309,7.305573,7.79499266666667,564,485,490,"Dhx33",10.872271,6.216936,6.620736,551,497,460,7.90331433333333,0.987833556964161
"DHX34",10.437376,6.03627,10.050637,8.84142766666667,340,253,270,"Dhx34",1.905905,1.355469,1.425685,90,135,136,1.562353,3.84077746768953
"DHX35",4.463587,4.610082,3.956544,4.34340433333333,161,128,121,"Dhx35",6.571087,3.965804,5.046011,145,248,222,5.19430066666667,0.862632381099572
"DHX36",74.401821,65.336423,77.540078,72.4261073333333,1289,1014,1124,"Dhx36",19.502961,18.249637,12.508498,1371,1818,1599,16.7536986666667,4.13582029930439
"DHX37",3.971433,7.336369,6.009094,5.77229866666667,259,240,262,"Dhx37",9.798429,4.016067,4.61713,190,221,201,6.14387533333333,0.947986680991914
"DHX38",44.532807,37.584198,34.456227,38.857744,797,706,557,"Dhx38",7.155856,2.711085,2.809649,460,336,342,4.22553,7.62750266480147
"DHX40",13.995089,21.925478,15.2706,17.0637223333333,574,569,542,"Dhx40",9.33996,6.23018,8.322797,378,595,580,7.96431233333333,2.01507061129099
"DHX57",18.006015,17.523886,26.995016,20.841639,525,447,500,"Dhx57",8.474089,3.477011,3.373699,571,446,436,5.10826633333333,3.57575092638124
"DHX58",1.216489,0.911751,1.205003,1.111081,16,9,15,"Dhx58",0.973322,0.735825,0.725616,14,19,31,0.811587666666667,1.16532091647787
"DHX8",84.414457,72.961138,47.241188,68.2055943333333,726,552,585,"Dhx8",8.637157,5.191657,4.844843,569,531,509,6.22455233333333,9.57922250961155
"DHX9",104.425328,108.303337,102.431,105.053221666667,2605,2299,2429,"Dhx9",42.403721,11.052607,10.311846,2256,1177,1051,21.256058,4.76513952590646
"DIABLO",43.943507,43.89149,44.083638,43.9728783333333,583,434,563,"Diablo",19.191821,22.565031,17.387725,268,495,465,19.714859,2.1710443857394
"DIAPH1",21.095941,22.363669,17.242426,20.234012,780,680,657,"Diaph1",15.286801,9.753184,7.848817,837,804,782,10.962934,1.77498362859813
"DIAPH2",0.278936,0.36489,0.201315,0.281713666666667,32,33,26,"Diaph2",3.863138,0.911553,0.988297,477,192,197,1.920996,0.438793365915827
"DIAPH3",2.050858,3.826589,1.407047,2.42816466666667,70,190,42,"Diaph3",0.576782,0.886976,1.146019,18,27,20,0.869925666666667,1.83331601238338
"DICER1",8.866045,12.998537,13.220781,11.695121,872,818,796,"Dicer1",7.438743,1.374408,1.45049,845,283,356,3.42121366666667,2.87141087428407
"DIDO1",13.284677,13.73361,12.319788,13.1126916666667,1577,1289,1264,"Dido1",7.874883,3.710215,3.422771,857,624,627,5.002623,2.35108746070954
"DIMT1",10.061617,9.812701,7.113143,8.99582033333333,222,150,155,"Dimt1",7.693974,5.201368,6.217868,128,192,187,6.37107,1.35608810299364
"DIO1",0.38065,0.053886,0.205596,0.213377333333333,3,1,2,"Dio1",0,0,0,0,0,0,0,1.21337733333333
"DIO2",0.0814,0.283934,0.036556,0.133963333333333,8,14,3,"Dio2",15.805492,9.209663,7.219321,1411,1428,1111,10.7448253333333,0.096550038093372
"DIO3",0.258212,0.479944,0.184775,0.307643666666667,8,12,5,"Dio3",1.556269,0.814324,0.583384,44,43,29,0.984659,0.658875739694661
"DIP2A",17.736304,18.898468,17.879749,18.171507,1049,894,829,"Dip2a",29.68366,10.170526,13.850631,1316,1037,1163,17.9016056666667,1.0142792807179
"DIP2B",13.756544,16.801971,12.413188,14.323901,1879,1755,1497,"Dip2b",10.419747,3.109657,2.769578,1313,581,671,5.432994,2.38207916873543
"DIP2C",11.133965,15.194175,11.097724,12.475288,1347,1177,1168,"Dip2c",13.783746,4.946305,5.153087,1438,932,949,7.961046,1.5037628419718
"DIPK1A",4.394927,4.555009,4.807387,4.58577433333333,132,107,145,"Dipk1a",22.206138,20.702515,24.727214,329,578,657,22.545289,0.237235326919679
"DIPK1B",9.678723,6.691601,9.706917,8.69241366666667,341,187,295,"Dipk1b",22.168328,34.052205,34.851807,445,1326,1387,30.3574466666667,0.309094479843916
"DIPK1C",0,0,0.063339,0.021113,0,0,1,"Dipk1c",2.066688,1.765162,1.93425,39,86,109,1.92203333333333,0.349452892392284
"DIPK2A",2.390853,2.996978,2.509049,2.63229333333333,117,113,95,"Dipk2a",9.313053,7.122026,5.182917,506,693,494,7.20599866666667,0.442638791557201
"DIPK2B",0.081974,0.067956,0.076874,0.0756013333333333,5,4,4,"Dipk2b",0.229379,0.1852,0.209912,12,17,17,0.208163666666667,0.890277834873918
"DIRAS1",6.134784,4.731355,7.279056,6.04839833333333,318,196,268,"Diras1",29.63711,22.342932,26.590148,1257,1783,1923,26.1900633333333,0.259226992115625
"DIRAS2",6.036753,5.525456,5.972075,5.84476133333333,310,237,291,"Diras2",54.275202,25.259988,24.169254,3875,3249,3150,34.568148,0.192440757200328
"DIS3",13.159024,16.766745,13.439292,14.4550203333333,955,929,857,"Dis3",4.291344,3.315051,3.549083,167,243,238,3.71849266666667,3.27541471930513
"DIS3L",10.159995,6.786545,5.940399,7.62897966666667,161,125,172,"Dis3l",8.143415,7.49545,7.080473,375,630,611,7.57311266666667,1.00651653631209
"DIS3L2",8.849818,14.011812,9.337412,10.733014,265,218,200,"Dis3l2",6.650204,4.984822,4.873077,315,413,410,5.502701,1.80432930869803
"DISC1",4.377713,4.640075,5.763858,4.92721533333333,445,300,362,"Disc1",0.229642,0.121923,0.1278,8,7,10,0.159788333333333,5.11060092861772
"DISP1",11.481739,3.413788,3.39004,6.095189,177,142,169,"Disp1",1.370755,1.042303,0.903161,67,72,61,1.10540633333333,3.36998558789681
"DISP2",18.218015,21.609502,22.342609,20.7233753333333,692,392,644,"Disp2",64.774017,16.284555,20.979538,6507,2931,3834,34.0127033333333,0.620442675520342
"DISP3",3.948686,2.033884,3.958354,3.31364133333333,259,107,186,"Disp3",9.713747,4.956254,4.577398,497,293,359,6.41579966666667,0.581682559835422
"DIXDC1",4.320577,9.497704,5.75221,6.523497,262,474,297,"Dixdc1",32.67829,20.470161,16.942834,1449,1418,1294,23.3637616666667,0.308798661837728
"DKC1",45.207179,55.446655,44.144441,48.2660916666667,542,509,493,"Dkc1",22.135345,21.439937,18.465937,344,495,416,20.6804063333333,2.27237861270712
"DKK1",13.026246,12.570371,9.780107,11.7922413333333,159,111,127,"Dkk1",0.046325,0,0.032298,2,0,2,0.0262076666666667,12.4655483961498
"DKK2",4.794017,8.087569,3.13212,5.337902,242,292,150,"Dkk2",0.360668,0.153193,0.13415,20,15,13,0.216003666666667,5.21207474429216
"DKK3",50.596559,73.60411,58.943301,61.04799,1005,1098,1011,"Dkk3",63.697921,50.576606,45.719229,3185,4537,4137,53.331252,1.14203129351777
"DKK4",0,0,0.105893,0.0352976666666667,0,0,1,"Dkk4",0,0,0,0,0,0,0,1.03529766666667
"DKKL1",2.086249,2.032544,0.549626,1.55613966666667,11,10,4,"Dkkl1",7.20297,11.233243,9.90882,85,221,183,9.44834433333333,0.244645427554662
"DLAT",8.613088,10.325148,10.407159,9.78179833333333,415,366,437,"Dlat",46.572047,36.902323,35.552148,1327,1842,1688,39.675506,0.265068573045737
"DLC1",12.800403,19.983831,14.303462,15.6958986666667,616,1073,591,"Dlc1",13.558691,5.28983,5.072782,1078,827,833,7.97376766666667,1.86052272432727
"DLD",39.605254,35.894342,41.876834,39.1254766666667,823,650,790,"Dld",60.109519,48.432428,50.558617,1593,2486,2227,53.0335213333333,0.742603400195449
"DLEC1",0.233016,0.261507,0.067453,0.187325333333333,6,5,5,"Dlec1",1.876632,0.788748,0.422302,29,34,37,1.02922733333333,0.58511203443281
"DLEU7",0.871444,1.009256,0.735731,0.872143666666667,19,18,16,"Dleu7",4.690395,4.746358,4.060381,73,131,111,4.49904466666667,0.340448892516724
"DLG1",63.678799,38.394149,67.320348,56.464432,683,687,611,"Dlg1",59.871986,37.089517,34.725997,2414,2559,2275,43.8958333333333,1.27995022552204
"DLG2",1.75282,0.840562,1.17442,1.255934,83,34,81,"Dlg2",111.324554,48.351309,47.473492,5808,4849,4336,69.049785,0.0322047241115729
"DLG3",9.798158,8.71266,9.861054,9.45729066666667,397,257,348,"Dlg3",63.005999,39.662447,35.388228,2669,2558,2210,46.0188913333333,0.222406151445199
"DLG4",46.150545,36.910665,39.292534,40.7845813333333,899,633,770,"Dlg4",530.265589,423.529481,429.98758,7577,10455,9811,461.260883333333,0.0903917740822616
"DLG5",33.995234,38.043579,33.602409,35.2137406666667,1383,1148,1042,"Dlg5",13.235213,4.968526,3.875914,588,351,351,7.35988433333333,4.33184709533262
"DLGAP2",0.062568,0.031224,0.035663,0.0431516666666667,10,4,5,"Dlgap2",12.388654,3.569024,3.4626,715,359,381,6.473426,0.139581453896334
"DLGAP3",3.70514,1.966422,2.447206,2.706256,104,63,68,"Dlgap3",61.854326,37.099255,35.740067,2838,3223,3226,44.8978826666667,0.0807500430230449
"DLGAP4",109.086701,128.567393,110.352252,116.002115333333,2414,2205,2052,"Dlgap4",123.257613,56.841796,50.664637,3162,2485,2530,76.9213486666667,1.50154119936819
"DLGAP5",0.257536,2.429717,0.245536,0.977596333333333,11,62,9,"Dlgap5",0.314018,0.168493,0.221939,2,4,5,0.234816666666667,1.60153032164019
"DLK1",0.505133,2.586629,0.259005,1.11692233333333,13,47,5,"Dlk1",10.939028,4.498688,8.780684,457,343,578,8.0728,0.23332624254181
"DLK2",3.493053,3.262628,5.180728,3.978803,71,49,90,"Dlk2",9.010662,9.594445,7.292937,174,320,262,8.63268133333333,0.516865743577662
"DLL1",0.81222,0.612056,0.959346,0.794540666666667,38,28,34,"Dll1",4.500913,2.298024,2.503375,84,86,88,3.10077066666667,0.437610588968968
"DLL3",2.627381,4.298363,2.447691,3.12447833333333,50,41,54,"Dll3",1.05176,1.280994,1.032271,16,29,28,1.121675,1.94397272595159
"DLL4",0.302031,0.072592,0.108397,0.161006666666667,16,2,5,"Dll4",0.703847,0.456369,0.382974,31,47,40,0.514396666666667,0.766646343208186
"DLST",35.157966,37.584768,37.939889,36.8942076666667,1012,822,911,"Dlst",69.256261,58.131184,57.7789,1516,2567,2466,61.722115,0.604160233861161
"DLX1",6.187377,25.309924,4.87802,12.125107,122,450,91,"Dlx1",10.009232,7.17137,5.265287,268,340,275,7.481963,1.54741384747847
"DLX2",1.31478,6.791612,1.152946,3.086446,46,180,32,"Dlx2",0.922116,0.76006,0.845645,30,49,56,0.842607,2.21775234762486
"DLX3",0.102256,0.031674,0,0.0446433333333333,4,1,0,"Dlx3",0,0.043505,0.028419,0,3,2,0.0239746666666667,1.02018474415383
"DLX4",0.194326,0,0.232761,0.142362333333333,3,0,1,"Dlx4",0.093895,0.050241,0.090737,3,3,5,0.078291,1.05941933423661
"DLX5",0.205699,0.762659,0.233088,0.400482,4,12,4,"Dlx5",1.77162,1.610033,1.048497,31,56,37,1.47671666666667,0.565459109170071
"DLX6",0.029981,0.18074,0,0.0702403333333333,1,3,0,"Dlx6",5.300287,4.319476,3.011038,56,98,63,4.210267,0.205409882705307
"DMAC1",28.537484,31.283662,32.386427,30.7358576666667,322,254,331,"Dmac1",17.740297,21.193652,25.454333,139,302,369,21.4627606666667,1.41282089666568
"DMAC2",20.720553,22.574351,23.188418,22.1611073333333,334,298,340,"Dmac2",32.272865,39.101192,42.214369,382,809,783,37.8628086666667,0.595971010021183
"DMAC2L",11.669497,9.663822,9.548081,10.2938,197,130,157,"Dmac2l",23.922528,29.703075,32.19956,191,358,351,28.6083876666667,0.381439209968013
"DMAP1",35.567663,26.546431,33.641977,31.9186903333333,675,467,520,"Dmap1",11.337565,11.807675,13.967994,214,436,488,12.371078,2.46193241362688
"DMBT1",0.012815,0.040286,0.27447,0.109190333333333,1,1,2,"Dmbt1",0.011222,0.00578,0.021301,1,1,1,0.0127676666666667,1.09520709422332
"DMBX1",0.013194,0.08416,0.025891,0.0410816666666667,1,3,1,"Dmbx1",0.165928,0.100861,0.108173,10,11,12,0.124987333333333,0.925416345428482
"DMC1",0.191759,0.084654,0.090748,0.122387,5,2,2,"Dmc1",0.124153,0.16848,0.063929,1,6,3,0.118854,1.00315769528464
"DMD",11.885641,17.586652,7.679623,12.383972,619,888,464,"Dmd",15.995212,7.506941,5.790058,867,539,511,9.76407033333333,1.2433932133046
"DMGDH",0.36591,0.537696,0.4317,0.445102,6,3,7,"Dmgdh",0.270925,0.142358,0.226904,12,11,18,0.213395666666667,1.19095694809085
"DMKN",0.593817,0.298515,0.473302,0.455211333333333,1,4,2,"Dmkn",1.166279,2.321697,1.646287,9,32,26,1.711421,0.536696932469481
"DMP1",0.025574,0,0.05759,0.0277213333333333,1,0,2,"Dmp1",1.982717,1.143211,1.250205,80,83,91,1.458711,0.417991920698827
"DMPK",126.930849,121.756903,107.808673,118.832141666667,1274,1068,1006,"Dmpk",12.958601,9.459497,4.592859,121,122,124,9.00365233333333,11.9788390953344
"DMRT1",0,0,0.047129,0.0157096666666667,0,0,1,"Dmrt1",0,0,0,0,0,0,0,1.01570966666667
"DMRT2",0.256863,0.191169,0.515532,0.321188,8,4,10,"Dmrt2",0.225664,0.276356,0.185123,7,16,11,0.229047666666667,1.07496888512325
"DMRT3",0,0,0,0,0,0,0,"Dmrt3",0.205943,0.124398,0.17105,6,7,10,0.167130333333333,0.856802339413107
"DMRTA1",1.225651,1.30826,1.224785,1.25289866666667,101,86,88,"Dmrta1",0.177555,0.302203,0.099227,2,11,7,0.192995,1.88843932008656
"DMRTA2",0,0,0.065807,0.0219356666666667,0,0,2,"Dmrta2",0.442591,0.321541,0.363364,12,19,23,0.375832,0.742776492091089
"DMRTB1",0,0,0,0,0,0,0,"Dmrtb1",0.4223,0.581716,0.616018,5,15,20,0.540011333333333,0.649345870614805
"DMRTC2",0,0.051734,0.191392,0.081042,0,1,4,"Dmrtc2",0.046298,0,0,1,0,0,0.0154326666666667,1.06461219486734
"DMTF1",141.522968,139.611801,121.970201,134.368323333333,1284,1194,1220,"Dmtf1",54.052505,37.398041,26.770431,675,652,546,39.4069923333333,3.35012124180454
"DMTN",23.87788,15.17828,24.105258,21.053806,610,283,563,"Dmtn",123.384768,89.092918,77.438626,3202,4395,3998,96.6387706666667,0.22587140179479
"DMWD",28.310836,33.918932,18.28014,26.836636,780,697,489,"Dmwd",44.371256,40.037565,33.580686,1055,1784,1622,39.3298356666667,0.690224384499724
"DMXL1",10.918044,12.871602,13.411583,12.4004096666667,295,312,255,"Dmxl1",111.987798,2.494211,25.725505,1321,702,658,46.735838,0.280720109421074
"DMXL2",65.44237,59.438588,57.709533,60.863497,739,593,648,"Dmxl2",44.681229,13.519398,12.94641,3960,2041,1993,23.715679,2.50300616867536
"DNA2",5.940564,5.313261,3.351166,4.86833033333333,102,106,107,"Dna2",0.468081,0.258378,0.246593,23,15,21,0.324350666666667,4.43110007117954
"DNAAF1",1.733494,0.6644,1.325202,1.241032,55,23,46,"Dnaaf1",0.097125,0.1084,0.078245,4,8,6,0.09459,2.04737116180488
"DNAAF2",3.377858,4.043522,4.185972,3.86911733333333,138,127,141,"Dnaaf2",0.326349,0.417721,0.414165,14,35,36,0.386078333333333,3.512873130066
"DNAAF3",0.657507,1.026854,0.99759,0.893983666666667,9,6,10,"Dnaaf3",0.159124,0.461497,0.437937,5,27,26,0.352852666666667,1.39999255893349
"DNAAF4",0.509772,1.287923,1.247918,1.01520433333333,11,19,16,"Dnaaf4",1.055086,1.291111,0.729351,25,58,35,1.02518266666667,0.995072872438832
"DNAAF5",35.557903,30.330356,36.949066,34.2791083333333,263,226,222,"Dnaaf5",1.983707,0.796526,1.350667,57,69,84,1.37696666666667,14.8420711270667
"DNAAF6",0.138347,0,0.050279,0.0628753333333333,3,0,1,"Dnaaf6b",0.051496,0.061089,0.066329,1,2,2,0.059638,1.00305513140651
"DNAAF6",0.138347,0,0.050279,0.0628753333333333,3,0,1,"Dnaaf6",0,0,0,0,0,0,0,1.06287533333333
"DNAH1",11.925213,2.074905,6.701853,6.900657,225,134,153,"Dnah1",2.360355,1.238974,1.317152,151,148,161,1.638827,2.99400339620597
"DNAH10",6.188967,4.217152,2.659214,4.355111,80,57,46,"Dnah10",0.200569,0.149871,0.1201,26,22,31,0.156846666666667,4.62905859030583
"DNAH11",1.125163,0.585906,0.44534,0.718803,6,5,3,"Dnah11",0.28821,0.0653,0.161145,27,18,11,0.171551666666667,1.46711668712861
"DNAH12",0.389992,0.824784,0.186571,0.467115666666667,9,12,5,"Dnah12",0.036918,0.039602,0.097767,7,13,4,0.0580956666666667,1.3865623996822
"DNAH14",10.611266,16.705494,8.287776,11.8681786666667,177,220,125,"Dnah14",1.362466,2.137798,0.957567,18,14,12,1.48594366666667,5.17637581221672
"DNAH17",4.265049,7.037016,5.072778,5.458281,72,90,44,"Dnah17",0.305474,0.071337,0.147486,23,6,14,0.174765666666667,5.49750574369867
"DNAH2",0.103158,0.099856,0.116928,0.106647333333333,11,7,8,"Dnah2",0.452188,0.293458,0.151529,50,29,29,0.299058333333333,0.851884249488411
"DNAH3",0.275261,0.377147,0.46738,0.373262666666667,6,3,7,"Dnah3",0.165186,0.076778,0.040578,15,12,13,0.0941806666666667,1.25506025513154
"DNAH5",0.242997,0.329204,0.352009,0.30807,18,26,28,"Dnah5",0.434994,0.061994,0.070552,108,27,31,0.18918,1.09997645436351
"DNAH6",0.073141,0.078382,0.454051,0.201858,10,8,6,"Dnah6",0.276895,0.058001,0.086242,49,20,30,0.140379333333333,1.05391071625874
"DNAH7",0.062769,1.60108,0.599881,0.754576666666667,5,7,4,"Dnah7c",0.225104,0.0851,0.0985,43,28,33,0.136234666666667,1.54420272338109
"DNAH7",0.062769,1.60108,0.599881,0.754576666666667,5,7,4,"Dnah7b",0.682311,0.380326,1.000392,78,47,49,0.687676333333333,1.03964049978778
"DNAH7",0.062769,1.60108,0.599881,0.754576666666667,5,7,4,"Dnah7a",1.674838,2.985103,2.14119,13,51,40,2.26704366666667,0.537053325784545
"DNAH8",0,0.485382,0.005407,0.163596333333333,0,3,1,"Dnah8",0.691337,0.207893,0.058051,12,7,10,0.319093666666667,0.882118050247127
"DNAH9",4.13665,7.677785,4.880733,5.565056,74,114,80,"Dnah9",2.04046,0.605363,0.426295,91,68,68,1.02403933333333,3.24354170982843
"DNAJA1",125.51187,140.663399,128.189867,131.455045333333,3007,2516,2998,"Dnaja1",146.031432,140.991395,122.78266,3804,6109,5171,136.601829,0.962596546106472
"DNAJA2",22.93963,20.846047,22.797205,22.194294,789,587,710,"Dnaja2",99.758863,105.87865,93.104141,2498,4186,3630,99.5805513333333,0.230604164448572
"DNAJA3",33.043904,34.680544,24.496025,30.7401576666667,403,314,359,"Dnaja3",20.239319,23.26195,23.548818,740,1524,1515,22.350029,1.35931983924588
"DNAJA4",2.873768,4.239365,4.223506,3.77887966666667,84,107,123,"Dnaja4",15.213586,14.107968,11.840205,614,1036,852,13.7205863333333,0.324639220099906
"DNAJB1",34.152756,33.425264,32.742756,33.4402586666667,954,834,864,"Dnajb1",12.066175,12.399857,10.993821,517,978,875,11.819951,2.68645790195818
"DNAJB11",60.949997,52.818236,69.820758,61.1963303333333,1351,911,1202,"Dnajb11",38.232207,26.377121,21.217375,649,941,823,28.608901,2.10059570712649
"DNAJB12",12.902187,13.348971,13.17312,13.141426,491,402,446,"Dnajb12",13.792645,12.76393,10.780424,533,821,732,12.4456663333333,1.05174601610794
"DNAJB13",0,0.334379,0,0.111459666666667,0,5,0,"Dnajb13",0.494164,0.524459,0.575259,8,18,17,0.531294,0.725830354371314
"DNAJB14",4.561824,5.968853,6.866002,5.798893,346,405,368,"Dnajb14",14.890457,3.850298,3.752919,2161,975,936,7.49789133333333,0.800068244380939
"DNAJB2",57.1449,47.931253,50.173612,51.7499216666667,1007,631,824,"Dnajb2",45.502565,41.133172,44.659917,1088,1874,1978,43.765218,1.17836847497686
"DNAJB4",17.714754,18.097593,16.475887,17.4294113333333,373,320,312,"Dnajb4",28.082811,18.457726,15.353891,822,991,805,20.631476,0.851971975159408
"DNAJB5",15.625264,19.842657,18.556992,18.0083043333333,530,442,475,"Dnajb5",77.195712,49.457181,34.033717,1692,1972,1398,53.5622033333333,0.348378605922622
"DNAJB6",55.497763,69.909665,65.627912,63.6784466666667,1234,1150,1137,"Dnajb6",74.271927,75.276854,74.087591,1634,2478,2132,74.5454573333333,0.856152692031268
"DNAJB7",0.26824,0.332479,0.239989,0.280236,10,10,8,"Dnajb7",0,0,0,0,0,0,0,1.280236
"DNAJB8",0,0,0,0,0,0,0,"Dnajb8",0,0.046138,0.083222,0,1,1,0.04312,0.958662474116113
"DNAJB9",43.171772,31.214138,39.418482,37.9347973333333,758,510,705,"Dnajb9",17.009101,16.764298,14.899202,588,1010,847,16.2242003333333,2.26047053447145
"DNAJC1",66.827845,85.876253,88.635088,80.4463953333333,1466,1366,1376,"Dnajc1",7.727799,4.823037,4.545157,273,282,268,5.69866433333333,12.1586022646405
"DNAJC10",68.485694,79.65365,62.037718,70.0590206666667,2893,2532,2479,"Dnajc10",26.868253,31.382048,24.42944,1185,2246,2024,27.5599136666667,2.48806846883442
"DNAJC11",32.606591,35.642811,29.576775,32.6087256666667,770,635,703,"Dnajc11",33.629854,29.281641,27.031275,698,990,1008,29.9809233333333,1.08482001343407
"DNAJC12",10.943923,11.373556,12.243968,11.5204823333333,149,107,131,"Dnajc12",10.37443,16.827071,17.616792,134,342,341,14.939431,0.785503719256562
"DNAJC13",19.369742,28.467311,23.273103,23.7033853333333,780,939,692,"Dnajc13",29.019382,14.033534,11.452264,995,714,680,18.1683933333333,1.28875617813908
"DNAJC15",2.44401,3.353378,2.652567,2.81665166666667,176,180,168,"Dnajc15",36.2669,38.554602,40.115338,934,1280,1287,38.31228,0.0970854823649675
"DNAJC16",18.523006,16.355485,11.977371,15.6186206666667,603,434,518,"Dnajc16",11.914911,5.709545,5.355758,1069,841,900,7.66007133333333,1.91899350790567
"DNAJC17",17.502903,19.874061,12.298294,16.5584193333333,159,137,135,"Dnajc17",8.067845,7.49111,6.714093,60,125,127,7.42434933333333,2.08424634812548
"DNAJC18",20.149125,24.005905,17.393055,20.5160283333333,490,366,469,"Dnajc18",22.73577,15.214265,15.99793,1422,1645,1568,17.982655,1.13345727103681
"DNAJC19",29.236624,31.073717,39.994916,33.4350856666667,158,121,160,"Dnajc19",29.265267,30.386938,33.411592,148,256,267,31.0212656666667,1.07538177988113
"DNAJC2",15.193367,24.080146,20.107186,19.7935663333333,378,370,348,"Dnajc2",12.605292,9.982746,10.245033,322,496,425,10.944357,1.74086946106294
"DNAJC21",10.068093,15.251968,10.427367,11.9158093333333,216,256,210,"Dnajc21",13.082334,8.12985,7.343586,305,323,304,9.51859,1.22790310615143
"DNAJC22",1.440105,5.740174,2.290199,3.156826,44,104,49,"Dnajc22",0.094191,0.078248,0.077142,2,3,3,0.0831936666666667,3.83756490452154
"DNAJC24",10.703111,10.304476,8.298847,9.76881133333333,223,180,218,"Dnajc24",13.999078,14.852305,19.48595,64,111,147,16.1124443333333,0.629297084832981
"DNAJC27",1.498923,1.271975,1.005989,1.25896233333333,72,66,67,"Dnajc27",29.858153,23.925776,23.34711,2118,3011,2984,25.7103463333333,0.0845725587059966
"DNAJC28",2.008378,1.42412,1.899135,1.777211,43,30,41,"Dnajc28",3.349397,4.043537,2.757156,169,231,240,3.38336333333333,0.633579922266692
"DNAJC3",17.184227,18.333859,16.348551,17.288879,1482,1275,1257,"Dnajc3",13.66979,8.572427,6.857521,1069,1163,917,9.69991266666667,1.70925497896587
"DNAJC30",3.549968,3.377447,3.838905,3.58877333333333,133,101,126,"Dnajc30",12.775062,16.801968,15.794283,280,683,659,15.123771,0.28459678156762
"DNAJC4",68.618369,37.706943,64.051717,56.792343,222,123,195,"Dnajc4",16.398645,23.766061,22.268851,83,219,215,20.8111856666667,2.64966535442968
"DNAJC5",16.000722,16.24511,15.641513,15.9624483333333,1340,1097,1151,"Dnajc5",75.929778,38.007897,39.301901,5590,5064,4951,51.0798586666667,0.325700736668666
"DNAJC5B",0.083092,0.097754,0.038335,0.0730603333333333,3,3,1,"Dnajc5b",0,0.064764,0,0,1,0,0.021588,1.05038462994214
"DNAJC5G",0,0,0.198514,0.0661713333333333,0,0,1,"Dnajc5g",0,0,0,0,0,0,0,1.06617133333333
"DNAJC6",18.504751,13.37838,14.548255,15.4771286666667,1070,687,1045,"Dnajc6",75.136113,48.021249,41.252786,5232,5752,5053,54.8033826666667,0.295271144494777
"DNAJC7",72.238614,78.359878,83.822811,78.1404343333333,932,750,917,"Dnajc7",191.469172,137.051565,125.01012,1657,2063,1881,151.176952333333,0.520055324540746
"DNAJC8",47.674796,53.613949,44.526201,48.604982,747,694,687,"Dnajc8",64.697397,66.30858,64.14363,849,1431,1497,65.049869,0.751023170083804
"DNAJC9",20.160044,15.857746,12.831252,16.283014,395,365,326,"Dnajc9",16.331938,19.559426,20.960099,243,503,536,18.9504876666667,0.866295315120367
"DNAL1",6.091828,6.45603,5.950129,6.16599566666667,311,279,247,"Dnal1",19.775241,14.622157,13.497628,1603,2036,1714,15.9650086666667,0.422398585669256
"DNALI1",9.365677,7.129157,8.155318,8.21671733333333,235,128,175,"Dnali1",0.263192,0.789996,0.814326,8,43,45,0.622504666666667,5.68054904413218
"DNASE1",9.651284,12.216875,8.693405,10.187188,494,400,390,"Dnase1",3.500497,2.659683,4.752331,89,100,87,3.63750366666667,2.41232973688215
"DNASE1L1",78.10847,80.122169,86.231695,81.4874446666667,481,315,536,"Dnase1l1",0.489548,2.615338,2.321995,6,44,39,1.80896033333333,29.3658275226623
"DNASE1L2",1.854673,1.335737,2.072109,1.754173,43,24,38,"Dnase1l2",2.931974,1.669246,0.762444,27,40,17,1.787888,0.987906616047704
"DNASE1L3",0.033067,0.085013,0.11211,0.07673,1,2,3,"Dnase1l3",0.027542,0.00782,0.023178,2,1,3,0.0195133333333333,1.05612154818966
"DNASE2",8.504181,7.988715,11.08721,9.19336866666667,184,126,191,"Dnase2a",4.126845,4.956508,4.443089,61,104,122,4.508814,1.85037444841424
"DNASE2B",0,0,0,0,0,0,0,"Dnase2b",0.053865,0.015516,0.015328,2,1,1,0.0282363333333333,0.972539062841908
