"Hs_symbol","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"NUP50","Nup50",11.967854,9.181252,10.496408,301,1071,687,10.5485046666667,21.838183,19.317766,16.763103,1089,746,817,0.0733066666666667,10.7597437203409
"NUP54","Nup54",18.679236,20.984514,21.807001,105,366,219,20.4902503333333,34.840916,23.701546,29.654881,474,235,317,1.909644,7.38586931368007
"NUP62","Nup62",7.789726,8.170638,8.811033,135,446,289,8.25713233333333,22.080885,21.330791,22.506138,675,454,486,94.6278246666666,0.0968037531503122
"NUP85","Nup85",30.775386,37.320039,49.272827,144,660,427,39.1227506666667,84.025146,69.829439,105.842583,418,244,350,4.11253266666667,7.84792064572301
"NUP88","Nup88",39.51807,31.296742,31.171336,281,1046,605,33.9953826666667,47.683612,51.464806,58.964229,377,307,326,8.00484133333333,3.88628531822363
"NUP93","Nup93",5.277542,10.795044,9.516796,93,475,261,8.529794,92.915508,79.249713,88.403523,1331,1054,1126,5.199803,1.53711238889365
"NUP98","Nup98",6.546554,6.979381,7.57819,247,1030,659,7.03470833333333,31.140109,47.315727,41.260603,1196,808,796,1.982377,2.69406192890213
"NUPR1","Nupr1",7.859613,8.310233,6.618204,13,48,32,7.59601666666667,3.155331,0.370419,0.247538,44,13,7,2.93298766666667,2.18562004135448
"NUS1","Nus1",15.97666,16.164122,16.299986,484,1798,1033,16.1469226666667,15.095569,13.279055,15.698366,1256,854,918,3.20623033333333,4.076553423806
"NUSAP1","Nusap1",0.759119,0.837027,1.087939,18,74,53,0.894695,29.173916,8.974626,15.996099,524,107,250,8.02251866666667,0.209996240517615
"NUTF2","Nutf2",7.842931,6.302183,5.631022,14,49,34,6.59204533333333,73.264514,71.043754,79.126757,1287,1029,1131,411.988876666667,0.0183831714660467
"NUTM1","Nutm1",0.039992,0.052252,0.055465,1,5,3,0.0492363333333333,0.041729,0.018324,0.042089,3,1,2,2.53751033333333,0.296603044080625
"NUTM2B","Nutm2",0,0,0,0,0,0,0,0.716573,1.760501,1.101266,35,54,42,8.20478866666667,0.10863910473266
"NVL","Nvl",9.168956,12.821072,10.189932,278,1159,624,10.7266533333333,33.635793,26.749922,29.303994,400,313,325,10.5707876666667,1.01347061852286
"NWD1","Nwd1",10.556173,8.8501,9.918196,620,2178,1378,9.774823,0.410691,0.16212,0.054308,21,5,1,23.3082823333333,0.443257275534634
"NWD2","Nwd2",3.587844,3.935969,3.308591,122,481,259,3.61080133333333,0.034168,0.008986,0.049819,5,1,5,5.65786833333333,0.692534171973462
"NXF1","Nxf1",71.172227,69.099752,70.047094,316,1386,736,70.1063576666667,63.625488,82.706149,102.984858,1139,1050,1080,0.017479,69.8848405388874
"NXN","Nxn",7.168705,7.782739,8.942421,126,485,318,7.96462166666667,28.070993,17.253595,20.501876,780,338,421,16.2650033333333,0.519236602135997
"NXNL1","Nxnl1",0,0.119196,0.032075,0,8,1,0.0504236666666667,0.077673,0.10337,0,1,1,0,0.047689,1.0026101893469
"NXNL2","Nxnl2",0.147546,0.047888,0.024674,1,3,1,0.0733693333333333,1.539126,0.755236,1.282989,28,11,15,275.805753,0.00387769878949493
"NXPE2","Nxpe2",0.044503,0.570827,0.166846,1,10,4,0.260725333333333,0,0.041162,0.045408,0,1,1,87.7242783333333,0.0142094740810045
"NXPE4","Nxpe4",3.507383,3.611088,4.047891,74,291,183,3.72212066666667,0,0.068613,0,0,2,0,28.3146603333333,0.161083929098002
"NXPH1","Nxph1",10.539254,12.5653,11.784062,188,815,436,11.6295386666667,24.09974,4.523119,2.214004,709,69,46,0,12.6295386666667
"NXPH2","Nxph2",0.713495,0.646243,0.569154,12,40,20,0.642964,0.718804,0.082681,0.030042,34,3,1,9.37645233333333,0.158335811433561
"NXPH3","Nxph3",4.591731,4.833324,5.889769,61,240,165,5.10494133333333,1.435125,0.659833,0.771275,103,40,34,0.0243343333333333,5.9599108754531
"NXT1","Nxt1",4.194558,5.394962,4.443422,23,107,51,4.67764733333333,6.365546,4.870786,6.325699,102,59,67,0.202796333333333,4.72037299747893
"NXT2","Nxt2",19.684507,17.283151,20.778758,293,934,642,19.2488053333333,1.872094,0.877064,1.287868,71,24,29,39.6899476666667,0.497636553853846
"NYAP1","Nyap1",11.204015,14.323245,14.030676,266,1161,628,13.1859786666667,12.330836,16.376946,19.785334,635,616,573,0.751503666666667,8.09931428443103
"NYAP2","Nyap2",2.876531,3.853502,3.342182,131,613,308,3.357405,2.204312,2.360966,2.219441,216,172,141,0.407436,3.09598802361173
"NYNRIN","Nynrin",2.386322,2.625529,3.483267,119,526,302,2.831706,14.530549,8.686381,8.964611,1166,521,488,3.8053,0.797391630075125
"NYX","Nyx",0.199649,0.242502,0.327708,7,31,24,0.256619666666667,0.025808,0.034602,0,1,1,0,21.0785776666667,0.056915788944315
"OAF","Oaf",2.550489,8.163582,7.568391,16,80,48,6.094154,27.340177,15.38762,19.817307,758,341,307,0.0623236666666667,6.67795910285974
"OARD1","Oard1",7.576207,12.333174,14.81019,50,309,208,11.5731903333333,16.8173,18.248117,22.343106,254,211,243,136.055527333333,0.0917379297133637
"OAS1","Oas1c",0.524158,1.621517,0.604332,4,25,13,0.916669,21.323545,12.448641,7.906891,309,135,97,10.2416933333333,0.170496467317498
"OAS2","Oas2",0,0.110643,0.347518,0,11,4,0.152720333333333,10.6174,5.020544,3.907185,320,172,94,0.333491666666667,0.864437598035233
"OAS3","Oas3",0,0.041112,0.120554,0,4,7,0.0538886666666667,7.550958,4.042996,3.405803,576,271,189,0.384937333333333,0.760964876389112
"OASL","Oasl1",0,0.153593,0.297594,0,2,3,0.150395666666667,0.082968,0.051967,0.024794,5,2,1,25.9951006666667,0.0426149796910062
"OAT","Oat",42.829132,41.254037,47.891663,577,2011,1315,43.9916106666667,84.301854,89.190023,90.561889,1938,1708,1811,0,44.9916106666667
"OAZ1","Oaz1",407.405552,448.115576,444.868191,1001,4053,2282,433.463106333333,266.764127,238.922102,313.76622,3321,2233,2507,0,434.463106333333
"OAZ2","Oaz2",88.896715,93.770729,101.098148,689,2950,1722,94.5885306666667,198.139579,186.42173,234.487592,1898,1503,1581,0,95.5885306666667
"OAZ3","Oaz3",1.355222,0.532088,0.884366,4,11,9,0.923892,5.609301,6.216012,3.668503,62,50,29,0.746994333333333,1.10125829448407
"OBP2B","Obp2a",0,0,0,0,0,0,0,0,0,0,0,0,0,29.483199,0.0328049559365472
"OBSCN","Obscn",0.013367,0.183607,0.151317,2,37,15,0.116097,30.351519,17.59895,15.848119,2500,1008,855,2.95714566666667,0.282045973035952
"OBSL1","Obsl1",9.662387,11.861279,10.512156,86,338,180,10.6786073333333,101.351364,42.93911,53.933835,3540,1194,1231,0.0180153333333333,11.4719365720097
"OC90","Oc90",0,0,0.04711,0,0,1,0.0157033333333333,0,0.04231,0,0,1,0,52.5881123333333,0.0189538927405274
"OCA2","Oca2",0.290444,0.742131,0.45014,6,33,20,0.494238333333333,0.424291,0.918068,1.133865,24,36,44,9.87911,0.137349317483998
"OCEL1","Ocel1",2.810621,3.234103,2.909297,43,192,124,2.98467366666667,22.801301,16.254847,15.933943,138,73,65,185.758537666667,0.0213359652332396
"OCIAD1","Ociad1",283.941742,274.136208,273.799786,1564,5861,3368,277.292578666667,220.599751,219.595337,238.847542,2058,1528,1646,0,278.292578666667
"OCIAD2","Ociad2",23.867676,24.171433,23.371695,159,585,311,23.8036013333333,164.966521,291.708008,293.309262,241,277,279,0,24.8036013333333
"OCLN","Ocln",7.236224,11.17308,10.100852,121,444,262,9.50338533333333,4.807657,4.383046,3.164578,254,187,169,0.318777333333333,7.96448730794079
"OCM2","Ocm",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597683333333333,0.943602453995449
"OCRL","Ocrl",17.247952,16.624086,19.351025,388,1549,896,17.741021,13.754548,17.285869,20.121791,1247,1243,1245,0.243191,15.0749329749009
"OCSTAMP","Ocstamp",0.206382,0.118183,0.095856,5,11,5,0.140140333333333,0,0,0,0,0,0,15.7752613333333,0.0679655780424603
"ODAM","Odam",0,0,0,0,0,0,0,0,0,0,0,0,0,0.735639333333333,0.576156567090167
"ODC1","Odc1",60.530572,57.532729,59.989022,441,1662,984,59.3507743333333,23.266282,22.117731,34.064088,818,599,761,0,60.3507743333333
"ODF1","Odf1",0,0,0,0,0,0,0,0.065058,0,0,1,0,0,0,1
"ODF2","Odf2",21.48316,37.429228,38.935291,313,1516,893,32.615893,23.213574,11.893521,10.607275,841,373,367,7.42912766666667,3.98806309850252
"ODF2L","Odf2l",14.678808,15.424134,16.607851,71,285,162,15.5702643333333,46.112115,47.99682,52.957755,1022,852,813,0.382059666666667,11.9895433844028
"ODF3","Odf3",0,0.026098,0.145797,0,1,2,0.0572983333333333,0.095272,0,0,5,0,0,261.931447,0.0040211939096556
"ODF3B","Odf3b",12.296437,3.729498,7.241414,13,56,46,7.755783,2.058438,0.517419,1.423033,15,5,11,3.13343966666667,2.11828010231027
"ODF3L1","Odf3l1",0,0.075312,0.133244,0,2,2,0.0695186666666667,0.22216,0.146259,0.084253,4,2,1,7.414033,0.127111299262395
"ODF3L2","Odf3l2",0,0.071602,0,0,2,0,0.0238673333333333,0.078841,0.211058,0.289177,2,4,4,3.23797866666667,0.241593319330851
"ODF4","Odf4",0.504544,0.2475,0.161711,3,6,1,0.304585,0,0,0,0,0,0,0.282776333333333,1.01700114517236
"ODR4","Odr4",34.504455,34.29753,36.004411,365,1320,789,34.9354653333333,19.671934,22.125005,15.663116,435,412,416,24.215321,1.42514407543467
"OFD1","Ofd1",1.503443,2.230919,2.030527,46,254,131,1.92162966666667,9.769097,7.68626,7.596507,404,226,256,0.0174843333333333,2.87142471972541
"OGA","Oga",38.26226,43.095378,43.63032,1146,4204,2480,41.6626526666667,101.552695,90.082084,82.324212,4639,3033,2975,0,42.6626526666667
"OGDH","Ogdh",71.431316,74.054118,78.470834,1867,7584,4532,74.6520893333334,17.999153,22.699095,20.78803,1144,936,864,5.46147266666667,11.7081806634587
"OGFOD1","Ogfod1",20.373537,24.390926,24.549303,541,2255,1187,23.1045886666667,19.502676,23.899386,23.437154,584,556,568,2.17085633333333,7.60191763129392
"OGFOD2","Ogfod2",10.756767,13.741764,15.118193,79,381,225,13.2055746666667,10.940209,9.902022,18.468559,188,103,126,20.4827036666667,0.661256371036228
"OGFOD3","Ogfod3",5.347021,5.182264,5.287437,41,151,87,5.27224066666667,13.774668,13.547655,12.076076,354,264,244,16.190207,0.364872899242381
"OGFR","Ogfr",18.103989,12.572679,12.736025,195,631,389,14.4708976666667,19.196501,11.142715,17.000386,737,370,429,8.52734466666667,1.62384150127314
"OGFRL1","Ogfrl1",34.009466,34.554623,38.551132,1055,3289,2228,35.7050736666667,4.545608,4.003633,4.242126,618,441,408,37.2903476666667,0.958598599997042
"OGG1","Ogg1",3.715818,2.93984,2.996164,19,77,39,3.217274,23.360488,24.333971,28.514504,546,442,411,0.0637563333333333,3.96451129628997
"OGN","Ogn",3.137956,4.48904,3.916061,53,279,138,3.84768566666667,13.844182,0.853182,1.918754,486,16,18,9.495988,0.461860824027873
"OGT","Ogt",46.259187,51.352225,50.180225,1296,5505,3028,49.263879,87.970816,57.603045,45.274238,5936,2868,2483,0.456876666666667,34.5011215774385
"OIP5","Oip5",0.177461,0.087392,0.169069,2,3,4,0.144640666666667,2.610773,1.663045,2.773553,43,14,26,1.13146633333333,0.537020289162437
"OIT3","Oit3",0.112542,0,0.052323,2,0,2,0.054955,0.100868,0.048099,0.113809,4,1,3,9.290209,0.102520269510561
"OLA1","Ola1",44.953231,41.878921,43.215599,433,1451,867,43.3492503333333,133.527686,127.240719,141.899075,1837,1438,1480,9.461074,4.23945479530432
"OLAH","Olah",0,0,0,0,0,0,0,0.098515,0,0.107345,1,0,2,5.24981933333333,0.160004625200366
"OLFM1","Olfm1",160.379055,163.620231,173.315189,1860,6747,4071,165.771491666667,106.694429,152.154547,157.540486,2261,2585,2729,29.0986396666667,5.54083152971731
"OLFM2","Olfm2",16.003131,21.917112,19.228328,201,984,498,19.0495236666667,60.442312,43.902611,44.425368,1135,619,618,76.1960596666667,0.259722112154956
"OLFM3","Olfm3",42.214952,42.037236,45.846229,836,2972,1900,43.366139,13.850693,9.078545,7.631866,647,326,257,2.48440733333333,12.7327647877372
"OLFM4","Olfm4",1.559367,0.922379,0.86846,9,38,22,1.11673533333333,0.059173,0,0.0285,3,0,1,125.274256666667,0.0167629997531563
"OLFML2A","Olfml2a",1.198166,0.83374,0.932712,46,122,77,0.988206,281.90045,159.183136,192.244076,34490,14787,15345,0.676502333333333,1.1859249823094
"OLFML2B","Olfml2b",0.877125,1.058798,1.242629,18,83,55,1.05951733333333,21.652359,7.580199,10.090154,619,161,187,0.158363333333333,1.7779545277964
"OLFML3","Olfml3",2.084509,2.401041,2.411863,58,253,144,2.29913766666667,8.521636,3.714559,3.132502,264,86,63,0.111453,2.96831055084351
"OLIG1","Olig1",42.698585,44.131054,38.228203,591,2162,1066,41.6859473333333,0.333566,0.317587,0.647707,3,6,11,0.432586,29.7964292079731
"OLIG2","Olig2",8.686106,9.692238,7.94158,136,540,252,8.773308,0,0.033022,0.230601,0,1,2,2.406075,2.86937545415177
"OLIG3","Olig3",0.151042,0.186862,0.109667,2,9,3,0.149190333333333,0,0,0,0,0,0,3.61353466666667,0.249091080129162
"OLR1","Olr1",0,0.022559,0,0,2,0,0.00751966666666667,0.322445,0.601278,0.066998,3,3,2,4.78179266666667,0.17425731511876
"OMA1","Oma1",7.781156,4.476401,7.739262,49,131,73,6.66560633333333,13.029747,13.023734,14.179553,84,57,54,0.707891333333333,4.48834547240906
"OMD","Omd",1.679311,0.998863,0.654919,18,37,14,1.111031,0.074151,0.063896,0,3,2,0,0.0259366666666667,2.05766210389855
"OMG","Omg",42.849504,40.706076,40.871392,609,2155,1228,41.4756573333333,0.606634,0.219293,0.193057,19,6,5,7.66426266666667,4.90239723418665
"OMP","Omp",0.073189,0.11457,0.033944,1,6,1,0.073901,0.608377,0.267659,0.307899,3,1,1,0,1.073901
"ONECUT1","Onecut1",0,0.208084,0.134966,0,21,6,0.11435,5.513309,4.134315,1.729727,258,130,56,0,1.11435
"ONECUT2","Onecut2",0.21869,0.524511,0.472502,25,221,113,0.405234333333333,7.110233,6.382479,6.081776,2192,1504,1303,1.442665,0.575287373967913
"ONECUT3","Onecut3",0.099811,0.186305,0.190482,3,20,12,0.158866,15.126839,40.388012,35.066547,1863,3751,2805,11.4132373333333,0.093357274084182
"OOEP","Ooep",0.14574,0.291594,0.240249,2,15,7,0.225861,0,0.086323,0,0,1,0,0.117234,1.09722851255869
"OOSP2","Oosp2",0,0,0,0,0,0,0,0,0,0,0,0,0,37.7469913333333,0.0258084554590879
"OPA1","Opa1",29.958025,32.170608,33.093296,1177,4384,2600,31.740643,70.94345,72.646045,53.722888,1974,1785,1643,0.0437823333333333,31.3673090206866
"OPA3","Opa3",14.295739,13.928569,14.291828,322,1194,691,14.1720453333333,4.57207,6.854368,7.355583,583,599,561,7.03024833333333,1.88936191055943
"OPALIN","Opalin",6.824278,10.809601,11.903355,82,496,314,9.84574466666667,0,0,0,0,0,0,0.841916333333333,5.88829387654054
"OPHN1","Ophn1",10.326566,23.245757,22.06707,222,1029,548,18.5464643333333,10.490799,13.808185,5.544134,915,644,546,0.245248666666667,15.696836187471
"OPLAH","Oplah",13.567262,16.546361,19.255819,130,673,357,16.4564806666667,0.654073,0.789723,1.759856,49,33,34,1.31590833333333,7.53763886739904
"OPN1LW","Opn1mw",0.403639,0.082232,0.559552,1,1,3,0.348474333333333,0,0,0,0,0,0,0.255021666666667,1.07446299067878
"OPN1SW","Opn1sw",0,0.033877,0,0,2,0,0.0112923333333333,0.11727,0,0,2,0,0,3.21554433333333,0.239896026080618
"OPN3","Opn3",4.356815,2.237308,3.140532,50,93,74,3.244885,18.396728,8.159278,9.358292,516,182,197,1.92247033333333,1.45249891900813
"OPN4","Opn4",0.075957,0.337069,0.117957,1,11,2,0.176994333333333,0.035041,0.060731,0,1,2,0,9.28876266666667,0.114396101014803
"OPN5","Opn5",0,0,0,0,0,0,0,0,0.228384,0,0,1,0,0.0632803333333333,0.940485748349212
"OPRD1","Oprd1",0.951608,1.459227,1.158385,26,149,67,1.18974,2.406492,2.226064,2.914024,431,302,346,0.014629,2.15816815801638
"OPRK1","Oprk1",0.796419,1.130673,1.217115,24,128,79,1.048069,0.531204,0.044735,0.563114,37,3,35,0.0826973333333333,1.89163576647459
"OPRL1","Oprl1",10.51378,14.620107,16.988767,168,1017,574,14.0408846666667,3.094098,5.567682,4.593273,187,248,178,47.513622,0.310034255258588
"OPRM1","Oprm1",8.558942,17.465976,19.170909,16,85,36,15.0652756666667,0.134216,0.187366,0.147776,17,19,12,0.327236,12.1043097585257
"OPTC","Optc",0.185169,0.403009,0.705446,1,14,16,0.431208,0,0,0,0,0,0,1.68976633333333,0.532093803935137
"OPTN","Optn",11.260348,10.831184,11.234025,156,596,375,11.108519,41.601699,52.928108,47.104479,1475,1342,1183,0.209991,10.007114928954
"OR10H3","Olfr63",0.208809,0.348184,0.21772,10,63,22,0.258237666666667,0,0,0,0,0,0,0.0125116666666667,1.24268954925622
"OR1J1","Olfr3",0,0,0,0,0,0,0,0,0,0.314969,0,0,3,4.76612333333333,0.173426744832028
"OR1M1","Olfr24",0.042781,0,0,1,0,0,0.0142603333333333,0.043696,0.150201,0.166332,2,5,5,0.0726986666666667,0.94552213482755
"OR2A7","Olfr13",0,0,0,0,0,0,0,1.409199,0.716999,0.570703,38,14,14,0.721255666666667,0.580971217330294
"OR2B6","Olfr11",0,0.04366,0.024282,0,3,1,0.0226473333333333,0,0,0.217093,0,0,2,0.00555933333333333,1.01699352731713
"OR2C1","Olfr15",0,0.052883,0.011091,0,2,1,0.0213246666666667,0.08532,0,0.064029,2,0,1,968.933126,0.00105298462263951
"OR2V1","Olfr56",0,0.186434,0.188275,0,8,5,0.124903,0.117344,0.09237,0.138706,5,3,4,3.140089,0.271709859377419
"OR2Y1","Olfr10",0,0,0.026042,0,0,1,0.00868066666666667,0,0,0,0,0,0,3.03881466666667,0.249746707862472
"OR4C3","Olfr140",0,0.011549,0,0,1,0,0.00384966666666667,0,0,0,0,0,0,0.363518666666667,0.736219966185526
"OR4E2","Olfr1509",0,0,0,0,0,0,0,0,0.026372,0,0,1,0,13.667412,0.0681783534818549
"OR5AP2","Olfr1020",0,0.015948,0,0,1,0,0.005316,0,0,0,0,0,0,11.076129,0.0832481998163484
"OR5AR1","Olfr1019",0,0,0,0,0,0,0,0,0,0,0,0,0,9.11961066666666,0.09881803094401
"OR5B21","Olfr1444",0,0,0,0,0,0,0,0,0,0,0,0,0,13.5118093333333,0.0689093948955779
"OR5H15","Olfr183",0,0,0,0,0,0,0,0,0,0,0,0,0,22.6235826666667,0.0423305818643257
"OR5H6","Olfr187",0,0,0,0,0,0,0,0,0,0,0,0,0,12.51103,0.074013602219816
"OR5J2","Olfr1052",0,0,0,0,0,0,0,0,0,0,0,0,0,0.107104333333333,0.903257235918446
"OR5K4","Olfr180",0,0,0,0,0,0,0,0,0,0,0,0,0,6.47565133333333,0.133767608387657
"OR5P2","Olfr502",0,0,0,0,0,0,0,0,0,0,0,0,0,40.8223953333333,0.023910634291264
"OR5P3","Olfr480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"OR5T2","Olfr1086",0,0,0,0,0,0,0,0.028182,0,0,1,0,0,8070.17599733333,0.00012389768236133
"OR7A17","Olfr19",0,0,0,0,0,0,0,0.064303,0.105732,0.060732,4,5,3,2526.78866933333,0.000395602691052387
"OR8A1","Olfr151",0,0,0,0,0,0,0,0.096501,0.105449,0.081902,10,8,6,3.59930266666667,0.21742426460591
"OR8B3","Olfr147",0.231117,0.202376,0.180469,8,25,13,0.204654,0,0,0,0,0,0,17.628219,0.0646682326421007
"OR8B8","Olfr145",0,0,0,0,0,0,0,0.014048,0.018358,0.040597,1,1,2,0.743192,0.573660273796575
"OR8U1","Olfr1044",0.075028,0.060684,0.035643,1,3,1,0.0571183333333333,0,0,0,0,0,0,0.188885,0.889167861764034
"ORAI1","Orai1",3.301693,3.43629,3.64946,27,121,70,3.462481,4.84262,5.424984,5.85891,137,108,105,14.8309123333333,0.281884006811399
"ORAI2","Orai2",12.96463,12.664887,15.536247,300,1178,782,13.7219213333333,16.107772,20.957279,18.766035,957,981,1076,5.162726,2.38886514398552
"ORAI3","Orai3",6.235404,6.356542,7.922477,79,303,214,6.838141,2.856807,2.089177,3.971144,108,57,68,8.37301333333333,0.836245583064002
"ORC1","Orc1",0.480813,0.133879,0.070845,4,10,3,0.228512333333333,1.382907,0.618313,1.049214,79,27,40,0.086405,1.13080511718313
"ORC2","Orc2",12.751711,16.363473,15.697684,158,663,405,14.9376226666667,11.551545,8.875201,8.616587,314,201,199,5.789903,2.34725336527881
"ORC3","Orc3",31.042471,31.643271,31.561992,271,1075,659,31.4159113333333,18.370644,21.269536,24.469532,708,633,653,5.875162,4.71493054757594
"ORC4","Orc4",56.425641,57.268431,54.09017,260,1098,591,55.9280806666667,35.330713,43.043011,40.317483,1432,1365,1278,5.22799933333333,9.14066903668048
"ORC5","Orc5",13.142395,10.509875,11.641082,142,489,283,11.7644506666667,7.72254,8.363965,8.931034,242,205,204,14.9898836666667,0.798282897659606
"ORC6","Orc6",15.108324,15.630751,11.151926,57,273,143,13.963667,16.932689,7.878121,13.578327,318,130,184,2.79610066666667,3.94185199865617
"ORM2","Orm3",0,0.281951,0,0,4,0,0.0939836666666667,0.097278,0,0.293767,1,0,2,0,1.09398366666667
"ORMDL1","Ormdl1",6.262451,6.7785,6.456963,75,303,164,6.49930466666667,57.68634,51.709954,60.126151,947,624,734,0.779472,4.21434260649601
"ORMDL2","Ormdl2",10.654498,7.505267,8.403598,45,128,72,8.85445433333333,23.404482,17.544981,27.390062,164,97,124,5485.809432,0.00179602635292206
"ORMDL3","Ormdl3",20.8408,20.394464,21.404736,293,1087,644,20.88,57.697299,37.86062,39.899525,576,334,342,44.8896463333333,0.476796004071768
"OS9","Os9",34.685058,36.38755,35.357822,496,2160,1241,35.47681,165.042222,183.294387,158.787674,4017,3433,3235,2536.699436,0.0143739678082192
"OSBP","Osbp",14.420801,14.236958,14.515234,431,1605,927,14.3909976666667,20.491715,21.069103,20.556906,1289,984,1013,0.0788133333333333,14.2665994116993
"OSBP2","Osbp2",33.482585,28.585748,32.032078,312,1258,805,31.3668036666667,6.373071,7.816705,6.933828,263,297,246,14.4420416666667,2.09601841293654
"OSBPL10","Osbpl10",4.206563,6.079316,6.176782,57,267,150,5.48755366666667,20.795369,24.765566,18.413125,650,511,485,18.5546213333333,0.331765752763916
"OSBPL11","Osbpl11",5.09263,4.637735,4.662817,152,507,293,4.79772733333333,4.284557,4.372029,5.63629,351,274,316,358.877119,0.0161102971743345
"OSBPL1A","Osbpl1a",100.465896,91.002529,101.190916,1221,4264,2695,97.5531136666667,42.296091,32.163389,34.501884,1281,710,721,5983.038982,0.0164693301569583
"OSBPL2","Osbpl2",21.404027,22.712587,22.31732,362,1483,834,22.1446446666667,20.221799,20.222312,19.785363,820,580,641,20.1385036666667,1.09490458887889
"OSBPL3","Osbpl3",2.987371,3.019116,3.090957,97,340,199,3.03248133333333,9.426381,11.653056,9.925135,250,255,319,67.0972236666667,0.0592165306631615
