"Hs_symbol","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"FSCB","Fscb",0,0.011814,0,0,1,0,0.003938,0,0,0,0,0,0,37.7318853333333,0.0259201944692321
"FSCN1","Fscn1",51.850149,79.815664,65.89616,326,1474,783,65.853991,124.301935,137.707235,128.592069,3484,2763,3159,0.0699466666666667,62.4834798619246
"FSCN2","Fscn2",0,0.290194,0.131129,0,4,3,0.140441,1.748917,1.18289,1.280656,24,20,20,0.990561666666667,0.572924224904696
"FSCN3","Fscn3",0,0.021867,0,0,1,0,0.007289,0.031814,0.298466,0.035932,1,4,1,1.07240933333333,0.48604731883727
"FSD1","Fsd1",75.349971,121.091948,89.485367,135,665,349,95.3090953333333,59.222392,44.628978,64.110974,413,260,345,521.720863666667,0.184245745727013
"FSD1L","Fsd1l",6.408484,7.287993,7.677658,200,959,456,7.12471166666667,3.550367,3.136982,3.073969,238,189,247,1.625857,3.09411809807871
"FSD2","Fsd2",0.186268,0.098235,0.121482,5,10,7,0.135328333333333,0.607251,0.348119,0.260848,9,10,6,1525.35206233333,0.000743818127776994
"FSHB","Fshb",0,0,0,0,0,0,0,0,0,0,0,0,0,7.46573266666667,0.118123266984019
"FSHR","Fshr",0,0.017486,0,0,1,0,0.00582866666666667,0.120909,0,0,2,0,0,0.214387,0.828260403534184
"FSIP1","Fsip1",0.213504,0.261923,0.18288,2,9,4,0.219435666666667,0.273136,0.119424,0.161878,6,4,6,0,1.21943566666667
"FSIP2","Fsip2",0,0,0.017753,0,0,1,0.00591766666666667,2.241225,4.593466,2.119316,120,193,96,8.192867,0.109423715873042
"FST","Fst",0,0.193472,0.148567,0,10,5,0.114013,1.123135,10.835564,2.199071,23,158,38,15.766486,0.0664428431813321
"FSTL1","Fstl1",37.856266,57.952879,41.938765,408,1468,787,45.91597,297.439359,670.424918,252.641704,7481,12189,5554,22.8750633333333,1.96506159355389
"FSTL3","Fstl3",0.739907,0.366899,0.461073,7,14,7,0.522626333333333,10.293526,11.162336,10.353428,322,305,255,1.11997533333333,0.718228325298124
"FSTL4","Fstl4",1.5788,1.833725,2.305056,47,207,147,1.90586033333333,0.661592,0.338504,0.245796,9,4,4,4.24142666666667,0.554402554520779
"FSTL5","Fstl5",13.201499,10.05678,11.625939,273,925,592,11.6280726666667,6.200655,7.447913,5.376684,429,389,299,76.3533103333333,0.163251871345252
"FTCD","Ftcd",0,0.01359,0,0,1,0,0.00453,10.397285,4.894505,9.487979,42,25,32,72.6763606666667,0.0136343596631325
"FTH1","Fth1",5046.139091,4883.236331,4745.988706,9067,30524,17068,4891.78804266667,623.464718,574.876701,589.432214,5686,4189,4731,5.014937,813.439615854109
"FTL","Ftl1",204.987497,222.092257,233.464568,845,3766,2191,220.181440666667,1019.368409,972.624604,1164.62634,10628,8165,10743,46.245986,4.68148639477366
"FTMT","Ftmt",0,0,0,0,0,0,0,0,0,0,0,0,0,9.53962833333333,0.0948800060470191
"FTO","Fto",53.988608,58.734346,62.239211,1127,4819,2882,58.3207216666667,86.314923,74.223242,62.775024,803,581,777,17.599963,3.18929245540255
"FTSJ3","Ftsj3",13.190454,11.096726,11.405282,127,486,283,11.8974873333333,36.310753,40.752611,31.698289,674,600,567,12.3342823333333,0.967242706500365
"FUBP1","Fubp1",38.41921,40.543039,40.187065,608,2327,1267,39.716438,130.494601,130.352936,99.46222,1339,1360,1113,2.455929,11.7816187774691
"FUCA1","Fuca1",72.801632,52.660831,73.615332,200,764,439,66.359265,15.751893,8.256525,21.044739,459,193,541,29.2295216666667,2.22826102717581
"FUCA2","Fuca2",59.677883,51.967138,46.009457,345,1156,618,52.5514926666667,40.001566,19.170703,34.876981,1087,489,972,22.9392386666667,2.23697559526956
"FUNDC1","Fundc1",56.715649,44.321408,48.848737,407,1407,769,49.9619313333333,6.802407,7.348036,8.215754,88,76,93,0,50.9619313333333
"FUNDC2","Fundc2",124.974001,82.443136,127.076876,379,1100,759,111.498004333333,35.085972,36.45454,33.248651,417,330,346,80.0829183333333,1.38744394806872
"FUOM","Fuom",52.521972,53.57553,47.623459,68,253,145,51.2403203333333,8.970866,12.388812,12.079845,60,56,54,0.0985403333333333,47.5543034226326
"FURIN","Furin",21.707816,18.48554,27.022783,193,834,509,22.4053796666667,273.966377,286.869189,244.551906,1330,1225,1262,0,23.4053796666667
"FUS","Fus",300.813439,399.640487,436.953278,1057,4766,2766,379.135734666667,258.314484,285.993299,228.710033,4494,3903,3521,0.880534333333333,202.142405979293
"FUT1","Fut1",0,0.015602,0,0,1,0,0.00520066666666667,1.179096,0.895148,0.776536,26,24,17,17.4975123333333,0.0543424785210307
"FUT10","Fut10",3.51414,3.351529,3.51433,77,273,162,3.45999966666667,6.056305,5.022375,4.060347,70,62,67,18.103775,0.233461693653043
"FUT11","Fut11",4.829158,4.464144,4.629013,136,450,256,4.64077166666667,14.152819,11.104223,14.91146,378,234,340,3.735176,1.19124857590651
"FUT2","Fut2",0.389002,0.633139,1.438949,7,35,25,0.820363333333333,2.811853,0.888521,0.724871,41,31,30,34.057922,0.051924450437574
"FUT4","Fut4",0.550807,0.292135,0.212782,15,29,12,0.351908,0.76365,0.745833,0.699501,69,53,55,1.16594233333333,0.624166202024154
"FUT7","Fut7",0.080273,0.414259,0.111794,1,4,3,0.202108666666667,0.136903,0.118079,0.480817,3,2,9,12.7243813333333,0.0875892790698714
"FUT8","Fut8",26.534229,24.744483,25.911572,458,1587,960,25.7300946666667,33.639464,27.271368,36.67969,1029,671,812,0.012666,26.3957658958301
"FUT9","Fut9",18.085704,16.656183,18.949344,1489,4932,3221,17.897077,0.005095,0.031524,0.017328,1,5,3,0.197646,15.7785163562522
"FUZ","Fuz",13.866259,19.172363,20.350828,43,290,169,17.7964833333333,4.515679,5.399577,7.576193,59,38,60,0.147929333333333,16.3742512605306
"FXN","Fxn",3.063364,3.503718,2.28266,19,85,32,2.949914,3.152675,2.727925,4.140807,92,69,73,0,3.949914
"FXR1","Fxr1",25.980875,27.757667,30.219424,417,1552,970,27.9859886666667,59.89125,71.629789,57.941161,1317,1178,1232,0,28.9859886666667
"FXR2","Fxr2",163.389299,172.650651,167.535939,682,2718,1588,167.858629666667,34.572378,28.29504,37.4796,727,603,649,5.264516,26.9547766605859
"FXYD1","Fxyd1",348.139959,493.188165,546.054328,113,576,346,462.460817333333,81.956855,49.392824,82.853528,303,152,268,58.1394943333333,7.83673960282932
"FXYD2","Fxyd2",0.362835,0.301534,5.718777,1,4,4,2.12771533333333,0.47601,0.675204,0.530652,1,3,2,58.130856,0.0528948089865862
"FXYD3","Fxyd3",2.961859,0.0686,0.170027,2,5,7,1.06682866666667,15.784091,7.653083,20.370003,121,56,132,6.324108,0.282195274382446
"FXYD4","Fxyd4",0.148379,0.254893,0.533271,1,4,7,0.312181,0,0.947687,0,0,1,0,8.18351066666667,0.142884464082218
"FXYD5","Fxyd5",19.452666,14.664794,15.78332,28,86,48,16.6335933333333,42.641984,45.804778,58.549131,356,290,428,7.591962,2.05233604773081
"FXYD6","Fxyd6",31.186017,34.724553,37.594227,348,1463,895,34.501599,25.191711,21.29612,25.756359,506,384,529,20.9849336666667,1.61481492454204
"FXYD7","Fxyd7",26.79263,27.792462,28.540137,84,319,182,27.7084096666667,18.696589,10.37888,14.519663,140,66,100,0.529178,18.7737527394892
"FYB2","Fyb2",0,0.052891,0.139763,0,4,6,0.064218,0,0.253034,0,0,3,0,7.18219166666667,0.130065151655577
"FYCO1","Fyco1",5.225666,6.744908,6.541738,255,1335,731,6.17077066666667,4.324395,5.644696,4.141046,458,408,354,0.851738,3.87245423848658
"FYN","Fyn",75.742488,87.651409,96.821028,616,2248,1478,86.7383083333333,194.044738,169.292451,203.787192,2155,1545,2032,0.464894666666667,59.8939366288907
"FYTTD1","Fyttd1",61.648912,52.479581,46.778947,550,1827,1115,53.6358133333333,33.714996,56.026084,30.530595,916,957,853,13.887128,3.67000359863456
"FZD1","Fzd1",9.461481,9.782444,10.455748,265,988,601,9.899891,5.310873,3.712292,4.760279,545,303,421,1.346995,4.64419012396703
"FZD10","Fzd10",0.520783,0.691607,0.429915,11,54,19,0.547435,0,0.537978,0.024655,0,20,1,7.68040533333333,0.178267597027727
"FZD2","Fzd2",1.120395,1.006768,0.847077,27,88,42,0.991413333333333,6.189533,11.711342,7.446727,351,529,367,73.7145736666667,0.0266536130182295
"FZD3","Fzd3",5.973425,7.244666,10.97242,537,2037,1264,8.06350366666667,43.153512,18.737116,23.729622,994,986,868,2.94542766666667,2.2972170401806
"FZD4","Fzd4",3.334371,3.781499,3.730198,155,658,368,3.615356,2.218445,3.008658,2.967954,256,278,303,14.328534,0.301095721221612
"FZD5","Fzd5",0.062604,0.234982,0.325502,3,38,33,0.207696,0.316699,0.423887,0.235955,34,36,22,55.9821186666667,0.0211942979351955
"FZD6","Fzd6",2.784033,3.499108,4.74393,67,260,157,3.67569033333333,2.368851,4.809737,2.332878,112,175,92,0.080759,4.3263024719973
"FZD7","Fzd7",7.014925,5.950486,7.293524,214,665,462,6.75297833333333,2.877833,5.647122,2.79368,169,265,143,10.742934,0.660224977278535
"FZD8","Fzd8",0.513721,0.578985,0.901907,21,86,76,0.664871,11.802494,6.609527,10.447929,610,257,443,3.705215,0.353835265763626
"FZD9","Fzd9",1.878042,2.088988,1.94106,27,108,57,1.96936333333333,0.290634,0.294031,0.427678,9,7,11,37.0657713333333,0.0780061254330378
"FZR1","Fzr1",18.082888,19.772457,20.037262,230,1014,562,19.2975356666667,25.521128,22.935774,18.569155,616,450,461,7.40285466666667,2.41555238925946
"G0S2","G0s2",4.9684,5.133707,3.693517,23,89,36,4.59854133333333,0,0,0,0,0,0,0.494265666666667,3.74668404569736
"G2E3","G2e3",1.877547,3.533312,3.469585,83,367,211,2.960148,9.020201,18.846895,9.264795,264,253,205,23.6055076666667,0.160945592086476
"G3BP1","G3bp1",7.774326,9.139028,10.119186,359,1472,875,9.01084666666667,105.996424,150.468314,68.617361,1322,1459,1193,17.345622,0.545680417195267
"G3BP2","G3bp2",82.551508,82.033654,84.36562,2018,7332,4288,82.983594,161.812118,182.349414,176.134715,3684,3238,3438,337.213886,0.248315038135365
"G6PC2","G6pc2",0,0,0,0,0,0,0,0,0.02876,0,0,1,0,0.0375496666666667,0.963809282704218
"G6PC3","G6pc3",31.779536,38.086934,33.619503,204,971,503,34.4953243333333,73.688489,60.632309,85.053588,1002,628,972,234.769024,0.150551262973941
"G6PD","G6pdx",28.404021,25.795276,23.307582,292,1255,735,25.8356263333333,17.775808,19.846552,17.871799,322,293,302,5.42605966666667,4.17606242788803
"GAA","Gaa",160.886299,302.356164,284.879579,1263,6825,3654,249.374014,69.795211,51.594191,65.972986,1873,1081,1602,2.47765933333333,71.9949799568254
"GAB1","Gab1",13.351033,16.577702,10.239059,309,1291,676,13.3892646666667,5.871369,12.564929,5.918909,241,272,202,45.3916066666667,0.310169569466661
"GAB2","Gab2",4.904291,5.669401,5.869789,193,859,532,5.48116033333333,12.771707,9.156247,14.704176,1157,674,1009,11.332696,0.525526643430871
"GAB3","Gab3",0.297962,1.025462,0.735634,4,37,16,0.686352666666667,0.052888,0.601602,0.137729,3,13,8,9.53325366666667,0.160097983019555
"GABARAP","Gabarap",114.602799,118.367569,136.853368,522,2095,1308,123.274578666667,271.750559,272.798383,266.865641,1684,1346,1481,9.29240333333333,12.0743984317236
"GABARAPL1","Gabarapl1",265.883725,253.478696,263.715424,2000,7606,4307,261.025948333333,74.021714,57.467519,65.197412,967,746,915,2.55240366666667,73.7601840669196
"GABARAPL2","Gabarapl2",192.164309,188.625179,212.126288,1084,3675,2334,197.638592,60.161508,50.130595,57.105576,676,508,584,24.9126996666667,7.66568495584128
"GABBR1","Gabbr1",370.860785,329.143451,320.920546,3416,13342,8148,340.308260666667,67.339673,73.457026,67.645276,1994,1404,1790,0.143031666666667,298.599129507931
"GABBR2","Gabbr2",39.39329,51.098041,54.598607,1295,5018,3260,48.3633126666667,28.256078,65.788736,49.658266,549,260,536,0.287213666666667,38.34896563404
"GABPA","Gabpa",18.777577,18.422178,15.834002,227,625,356,17.677919,4.89702,6.13965,4.644166,345,348,285,123.071485666667,0.150541592209031
"GABPB1","Gabpb1",7.915314,7.135878,8.021181,107,406,266,7.690791,15.007164,6.219063,7.14903,156,163,126,2.045671,2.85348975644448
"GABPB2","Gabpb2",3.498088,4.134084,4.567659,185,831,504,4.06661033333333,1.602827,1.001698,1.782647,141,76,114,37.4779496666667,0.131675683793581
"GABRA1","Gabra1",218.177455,170.655006,201.186339,3313,10212,6851,196.672933333333,0.018785,0,0,1,0,0,0.0441846666666667,189.308404579777
"GABRA2","Gabra2",8.654979,7.190334,7.108039,205,698,447,7.65111733333333,2.390121,2.146386,4.212615,130,117,143,791.349278,0.0109183128874301
"GABRA3","Gabra3",16.725755,17.52776,15.796811,410,1532,802,16.683442,23.813139,27.050454,26.984354,680,511,608,16.662762,1.00117082481211
"GABRA4","Gabra4",16.770078,7.672735,11.088309,201,639,428,11.8437073333333,0.044764,0,0.013607,3,0,2,0.237943666666667,10.3750337589406
"GABRA5","Gabra5",11.36159,10.671481,9.261461,179,643,316,10.4315106666667,0.628077,0.324157,0.449896,10,3,10,0.0137653333333333,11.2762887926726
"GABRA6","Gabra6",140.155261,135.11315,162.83242,1985,6694,4705,146.033610333333,0,0,0,0,0,0,38.367027,3.73494321360191
"GABRB1","Gabrb1",7.114188,7.38743,9.002631,546,2219,1254,7.83474966666667,0.590955,1.232103,0.895267,14,23,19,1.22021033333333,3.97923995489316
"GABRB2","Gabrb2",34.59886,39.021462,40.00002,929,3697,2289,37.8734473333333,0.244551,0.380496,0.255536,15,17,14,92.8772666666667,0.41408797586068
"GABRB3","Gabrb3",23.259505,24.045906,30.906254,878,3324,2088,26.070555,15.1632,37.76595,16.401449,1089,704,1084,10.2478356666667,2.40673457563258
"GABRD","Gabrd",42.869821,37.759209,41.827609,478,1591,1038,40.8188796666667,0.242277,0.124838,0.408787,6,3,5,55.7239476666667,0.737235001915094
"GABRG1","Gabrg1",7.460062,9.454985,11.24811,180,713,467,9.387719,0,0,0,0,0,0,28.8133993333333,0.348424508183669
"GABRG2","Gabrg2",54.715967,58.62411,58.750017,1112,4351,2541,57.3633646666667,0.998433,3.418679,0.78276,37,36,30,0.025337,56.9211534028975
"GABRG3","Gabrg3",1.193616,1.009329,0.978371,49,221,118,1.06043866666667,0.234661,1.234787,0.264416,37,55,38,0.381541666666667,1.49140537443074
"GABRP","Gabrp",0,0,0,0,0,0,0,1.783288,3.978711,2.170531,15,21,11,26.3751186666667,0.0365295220151009
"GABRQ","Gabrq",1.640011,2.676562,1.902527,49,288,110,2.07303333333333,0.068593,0.145989,0.077534,7,12,7,15.9327506666667,0.181484591241447
"GABRR1","Gabrr1",0,0.076673,0,0,4,0,0.0255576666666667,0,0,0.043398,0,0,1,5.08865533333333,0.168437464517343
"GABRR2","Gabrr2",1.33848,0.753318,1.004143,7,24,13,1.03198033333333,0.441863,0.511382,0.338894,18,23,22,85.582116,0.0234688227454886
"GAD1","Gad1",200.738507,200.417853,232.956531,2428,8849,6089,211.370963666667,2.397877,3.685931,1.634182,68,79,60,3.09277433333333,51.8892434251811
"GAD2","Gad2",29.888611,33.921258,35.807519,1099,4521,2741,33.205796,0.055625,0.037198,0.0338,3,2,2,22.0393603333333,1.48466778179215
"GADD45A","Gadd45a",8.389377,6.837474,9.105627,44,121,73,8.110826,19.422724,13.25945,17.996664,232,158,239,79.559995,0.113093676334017
"GADD45B","Gadd45b",4.695468,4.663412,5.220525,32,127,71,4.85980166666667,9.284928,32.542963,10.396568,46,117,51,0.035313,5.65993247130739
"GADD45G","Gadd45g",6.845493,9.688888,10.1382,42,219,128,8.89086033333333,3.076745,2.913066,1.976384,40,26,20,3.00262,2.47109651511593
"GADD45GIP1","Gadd45gip1",9.523545,7.066452,8.554533,152,417,286,8.38151,7.721203,7.164931,6.791309,193,143,148,2.918255,2.39430818055486
"GADL1","Gadl1",0,0.14474,0.218709,0,8,6,0.121149666666667,0.20965,0.278228,0.137956,8,15,8,21.1214903333333,0.0506814708128993
"GAK","Gak",64.565158,55.592396,61.374479,554,2224,1250,60.5106776666667,50.644207,46.809216,45.806316,1299,879,1018,0.278379333333333,48.1161389759638
"GAL","Gal",4.590864,4.709611,3.946536,15,63,31,4.41567033333333,0.912112,0.167813,1.38049,7,1,9,32.44361,0.161934382482433
"GAL3ST1","Gal3st1",6.40204,6.956936,6.799026,69,283,154,6.719334,13.718867,5.747137,13.382361,217,67,174,1.65477233333333,2.90771977057166
"GAL3ST2","Gal3st2",0,0.034359,0,0,2,0,0.011453,0.053766,0,0.12969,1,0,2,16.5472973333333,0.0576415262582128
"GAL3ST3","Gal3st3",6.239868,8.351265,8.31528,98,482,271,7.635471,0.931216,0.731005,0.43577,26,13,18,73.94095,0.115230338019467
"GALC","Galc",9.296618,9.157069,9.333746,184,714,394,9.26247766666667,28.67455,36.458031,32.782225,808,590,760,13.0352503333333,0.731193061964386
"GALE","Gale",6.441313,10.912303,7.037222,40,182,106,8.13027933333333,15.900239,16.616277,16.814942,179,141,151,1.75279,3.31673659572046
"GALK1","Galk1",2.935665,4.299433,4.105671,25,138,74,3.78025633333333,7.291917,8.962392,11.269287,69,69,87,11.381635,0.38607634075252
"GALK2","Galk2",9.018403,8.075442,11.71553,73,309,169,9.603125,10.361254,9.262882,7.412913,139,108,121,0.363978333333333,7.77367553492419
"GALM","Galm",2.41831,2.511735,3.229141,19,90,55,2.71972866666667,1.581711,1.849423,1.656014,26,29,26,0.307548333333333,2.844811600336
"GALNS","Galns",1.502174,3.597391,4.413905,25,122,84,3.17115666666667,23.448143,17.64426,19.357624,533,355,420,6.56993033333333,0.551016519702889
"GALNT1","Galnt1",24.484184,28.879495,29.19079,439,1769,1011,27.5181563333333,35.293808,44.452543,37.924714,1619,1612,1491,26.03681,1.05478998200355
"GALNT10","Galnt10",3.595045,3.78665,4.106029,110,440,268,3.82924133333333,15.516429,29.192276,11.323085,1227,1130,919,10.4880633333333,0.420370361235822
"GALNT11","Galnt11",14.602785,12.438755,14.526925,213,768,481,13.856155,19.379398,16.564854,22.647665,593,461,648,12.3334326666667,1.11420332418523
"GALNT12","Galnt12",0.231462,0.499792,0.362477,3,25,11,0.364577,0.726693,0.300101,1.134035,25,7,19,22.6301553333333,0.0577472716853067
"GALNT13","Galnt13",18.225354,16.503943,21.317383,625,1866,1399,18.6822266666667,10.778159,9.203095,11.822156,631,451,579,23.5318933333333,0.802311766125403
"GALNT14","Galnt14",3.685204,4.061879,3.937703,38,183,98,3.89492866666667,2.718301,3.397526,5.191861,52,31,54,78.286296,0.0617373860757307
"GALNT15","Galnt15",6.135844,6.891429,8.13748,232,958,680,7.05491766666667,1.757144,0.631269,2.211923,77,31,79,67.9764253333333,0.116777835727797
"GALNT16","Galnt16",20.088553,24.082749,22.856347,532,2391,1256,22.3425496666667,17.779476,16.502117,15.763326,443,303,409,63.338827,0.36280657815951
"GALNT17","Galnt17",6.480873,7.154037,7.511179,308,1168,696,7.04869633333333,13.018574,12.13521,13.556537,666,460,600,7.433996,0.954315882214472
"GALNT18","Galnt18",5.806156,4.416522,5.537618,96,279,197,5.253432,9.759355,7.776718,9.083455,367,237,303,222.300920666667,0.0280045061226364
"GALNT2","Galnt2",7.055508,4.082723,5.188967,36,112,204,5.44239933333333,104.987879,95.914261,111.196449,6071,4314,5929,37.3792973333333,0.167861315369574
"GALNT3","Galnt3",0.548964,0.146465,0.038479,3,7,2,0.244636,4.908755,3.280867,3.276925,88,62,58,1.015733,0.617460745049072
"GALNT4","Galnt4",1.172066,1.08759,0.96713,41,143,72,1.07559533333333,0.784677,1.425794,1.204499,64,94,87,24.0048783333333,0.083007615780574
"GALNT5","Galnt5",0,0.056061,0.098616,0,6,6,0.051559,4.105,5.977461,4.131074,626,687,588,0.107874,0.949168407237646
"GALNT6","Galnt6",6.680593,6.283999,5.640222,171,616,312,6.20160466666667,0.487106,1.211033,0.459287,26,49,28,9.93744866666667,0.658435516924026
"GALNT7","Galnt7",6.26423,6.908413,9.191782,167,642,414,7.45480833333333,8.046586,8.953146,7.810996,391,308,334,32.470567,0.25260427567102
"GALNTL5","Galntl5",0,0,0,0,0,0,0,0,0.150056,0,0,1,0,34.4749576666667,0.0281888990367881
"GALP","Galp",0,0,0,0,0,0,0,0.09533,0,0,1,0,0,0.104416,0.905455915162403
"GALR1","Galr1",0.351261,0.455462,0.379375,7,34,16,0.395366,0,0.022608,0.006853,0,3,1,2.86889166666667,0.360662980569371
"GALR2","Galr2",0.481695,0.280763,0.366179,6,13,9,0.376212333333333,0,0.0711,0.065956,0,1,1,15.563795,0.0830855690578961
"GALR3","Galr3",0,0.122803,0,0,3,0,0.0409343333333333,0.54283,0.255426,0.35138,6,2,3,4.71925666666667,0.182005178994706
"GALT","Galt",24.02466,21.702002,22.747294,112,443,246,22.824652,45.272859,40.568892,33.79962,590,402,431,0.0113466666666667,23.5573545503685
"GAMT","Gamt",6.773432,12.332386,13.760327,34,168,102,10.9553816666667,11.502277,7.355828,10.259341,77,47,75,16.4346463333333,0.685725505300853
"GAN","Gan",1.578469,2.041206,2.248002,150,737,459,1.95589233333333,1.227935,1.400738,1.331371,296,267,285,16.696088,0.167036484749247
"GANAB","Ganab",25.407062,30.740965,32.658027,631,2681,1634,29.602018,1216.392227,1022.297053,934.430617,10930,6767,8427,42.015385,0.711420297644668
"GANC","Ganc",6.47794,6.170518,7.218612,71,295,180,6.62235666666667,9.472138,7.806372,7.131744,182,153,169,0.107963666666667,6.8796088680405
"GAP43","Gap43",105.828043,95.66181,99.502666,731,2755,1521,100.330839666667,81.856181,70.676812,96.545475,1698,1184,1775,0,101.330839666667
"GAPDH","Gapdh",1513.924111,1629.887187,1651.778443,3167,13638,7587,1598.52991366667,1223.739244,1142.925836,1347.62705,19361,14565,18844,0.0690613333333333,1496.20032433437
"GAPDHS","Gapdhs",0.983099,0.355555,0.057247,8,11,1,0.465300333333333,0,0.209621,0,0,1,0,413.643871,0.00353387674536092
"GAPT","Gapt",0,0,0,0,0,0,0,0,0.163925,0.036884,0,4,1,63.1331016666667,0.0155925719170347
"GAPVD1","Gapvd1",28.723166,30.483457,32.826065,622,2370,1416,30.6775626666667,13.182195,14.708739,9.469906,902,760,686,0,31.6775626666667
"GAR1","Gar1",12.497923,19.672343,23.040787,32,162,93,18.4036843333333,12.182294,16.650717,13.130214,146,164,139,16.601011,1.10241873795394
"GAREM1","Garem1",2.453402,3.16532,3.194703,81,390,223,2.93780833333333,5.387815,2.865279,3.963801,374,227,285,53.2217956666667,0.0726240856636575
"GAREM2","Garem2",5.151864,6.220988,6.474417,132,566,335,5.94908966666667,34.048253,24.806806,52.077191,516,335,534,52.5532623333333,0.129760342580312
"GARNL3","Garnl3",46.528402,39.124134,54.708011,661,2291,1530,46.786849,22.962254,14.252807,24.606236,207,170,193,0.0364653333333333,46.1055931762953
"GART","Gart",13.656206,17.135765,12.433769,172,690,392,14.40858,40.856585,39.283631,42.144385,820,702,677,1.34771533333333,6.56322330958353
