"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Brain_2_Hippocampus","dHs_Avg_TPM","FoldChange"
"ADAMTS5","Adamts5",0.864561,0.807712,0.929118,327,282,251,0.867130333333333,0.12447,0.12447,1.66045366557875
"ADAMTS7","Adamts7",1.76571,1.758245,2.959173,246,217,232,2.16104266666667,5.06186,5.06186,0.521464149067558
"ADAMTS8","Adamts8",0.043988,0.043234,0.082591,5,5,7,0.0566043333333333,6.43105,6.43105,0.142187757225874
"ADAMTSL1","Adamtsl1",0.307662,0.16213,0.688565,21,18,24,0.386119,7.07415,7.07415,0.171673674628289
"ADAMTSL2","Adamtsl2",1.860771,1.723828,1.757645,138,112,78,1.780748,11.47216,11.47216,0.22295640851304
"ADAMTSL4","Adamtsl4",12.342952,19.690712,26.181047,471,546,397,19.4049036666667,1.95006,1.95006,6.91677581698903
"ADAP2","Adap2",1.964154,2.02781,1.565743,110,98,63,1.852569,7.26086,7.26086,0.34531138404476
"ADAR","Adar",1.032564,2.061203,1.430071,180,240,129,1.507946,64.9743,64.9743,0.0380139842332545
"ADARB1","Adarb1",1.986814,1.694822,1.838799,320,262,242,1.840145,10.43489,10.43489,0.248375366968987
"ADARB2","Adarb2",0.032479,0.008418,0.020347,5,1,2,0.0204146666666667,33.98081,33.98081,0.0291706986392444
"ADAT1","Adat1",0.410222,0.293219,0.331024,40,28,19,0.344821666666667,20.76605,20.76605,0.0617852879446049
"ADAT2","Adat2",0.40984,0.616578,0.282704,18,26,9,0.436374,3.09105,3.09105,0.351101550946579
"ADAT3","Adat3",0.004299,0.178723,0.697465,0,1,4,0.293495666666667,8.67154,8.67154,0.13374247189865
"ADCK1","Adck1",3.591062,4.04341,4.426302,262,263,222,4.020258,25.14331,25.14331,0.192028400382354
"ADCK2","Adck2",4.046497,2.37639,3.740476,83,71,60,3.38778766666667,15.91165,15.91165,0.259453552235688
"ADCK5","Adck5",3.210799,3.725496,7.095499,38,14,23,4.67726466666667,7.48906,7.48906,0.668774241985175
"ADCY1","Adcy1",0.192263,0.213369,0.268574,61,70,68,0.224735333333333,17.79947,17.79947,0.0651473330542475
"ADCY10","Adcy10",0,0,0,0,0,0,0,0.6431,0.6431,0.608605684377092
"ADCY2","Adcy2",0.022696,0.007908,0.010522,3,1,1,0.0137086666666667,248.83996,248.83996,0.00405743207238212
"ADCY3","Adcy3",0.293902,0.612807,1.179294,44,40,38,0.695334333333333,59.08264,59.08264,0.0282167084091733
"ADCY4","Adcy4",5.619367,2.216158,6.120689,241,182,133,4.65207133333333,10.14446,10.14446,0.507164217318141
"ADCY5","Adcy5",3.629472,4.997427,4.835043,794,805,733,4.487314,63.0035,63.0035,0.085734592639465
"ADCY6","Adcy6",42.177247,44.540191,44.412709,2510,2141,1745,43.710049,16.90743,16.90743,2.49673174766005
"ADCY7","Adcy7",0.762151,0.984523,1.04764,158,167,145,0.931438,3.21552,3.21552,0.458173131665844
"ADCY8","Adcy8",0.034799,0.022239,0.050475,7,5,8,0.0358376666666667,7.01191,7.01191,0.129287231966743
"ADCY9","Adcy9",1.941075,2.046833,2.11259,299,297,234,2.03349933333333,14.23128,14.23128,0.199162469164334
"ADCYAP1","Adcyap1",0.010071,0.011162,0,1,1,0,0.00707766666666667,2.96658,2.96658,0.2538906732416
"ADCYAP1R1","Adcyap1r1",0.525403,0.411459,0.470668,73,52,66,0.469176666666667,22.09375,22.09375,0.0636179341452413
"ADD1","Add1",32.191182,27.263398,33.976366,1379,1239,1129,31.1436486666667,255.33325,255.33325,0.125397889921291
"ADD2","Add2",0,0.028096,0,0,3,0,0.00936533333333333,36.0346,36.0346,0.0272546573564541
"ADD3","Add3",3.509416,3.791738,5.627488,428,425,481,4.30954733333333,920.53153,920.53153,0.00576165563573645
"ADGB","Adgb",0,0.009494,0,0,1,0,0.00316466666666667,1.05801,1.05801,0.48744401954639
"ADH1C","Adh1",3.602286,4.212609,3.050104,121,155,79,3.62166633333333,0.14522,0.14522,4.03561440887632
"ADH4","Adh4",0,0,0,0,0,0,0,0,0,1
"ADH5","Adh5",19.374188,19.222126,20.917073,642,595,542,19.8377956666667,34.64466,34.64466,0.584597964089619
"ADH7","Adh7",0,0.009756,0,0,1,0,0.003252,0.10373,0.10373,0.908965054859431
"ADHFE1","Adhfe1",20.56178,19.765402,22.436356,756,683,636,20.9211793333333,16.92817,16.92817,1.22272263891593
"ADI1","Adi1",8.596913,7.931342,9.993263,376,326,304,8.840506,28.64927,28.64927,0.331897075374874
"ADIG","Adig",0.989263,0.482094,0.789899,6,6,6,0.753752,0,0,1.753752
"ADIPOQ","Adipoq",0,0,0,0,0,0,0,0.6431,0.6431,0.608605684377092
"ADIPOR1","Adipor1",17.126528,17.444057,21.129887,1728,1672,1523,18.566824,39.66503,39.66503,0.481170774987747
"ADIPOR2","Adipor2",9.071265,9.062463,8.191764,1131,1069,807,8.775164,167.16569,167.16569,0.0581281710912612
"ADK","Adk",62.210757,61.599612,60.846303,1418,1398,1186,61.552224,171.68817,171.68817,0.362226457087362
"ADM","Adm",1.134292,1.079498,1.560128,48,43,47,1.25797266666667,26.78219,26.78219,0.0812741064209361
"ADM2","Adm2",0,0,0,0,0,0,0,0.4564,0.4564,0.68662455369404
"ADNP","Adnp",4.005819,1.101688,4.722203,452,160,511,3.27657,12.46793,12.46793,0.317537290437357
"ADNP2","Adnp2",0.791197,0.79307,0.756465,134,125,92,0.780244,5.24856,5.24856,0.284904682038742
"ADO","Ado",1.678069,1.523811,1.935385,243,223,192,1.71242166666667,13.62967,13.62967,0.185405526349307
"ADORA1","Adora1",1.392146,1.401724,1.386664,195,182,136,1.39351133333333,60.86673,60.86673,0.0386881823773995
"ADORA2A","Adora2a",1.01888,0.647156,1.04314,79,55,52,0.903058666666667,8.33961,8.33961,0.20376211283626
"ADORA2B","Adora2b",0.205096,0.144701,0.047784,12,8,2,0.132527,4.4395,4.4395,0.208204246713852
"ADORA3","Adora3",0.146761,0.101757,0,10,7,0,0.0828393333333333,27.25933,27.25933,0.0383179407768455
"ADPGK","Adpgk",1.370062,1.219185,1.290069,129,98,82,1.29310533333333,24.9981,24.9981,0.0882028045639233
"ADPRH","Adprh",4.191641,4.524641,6.078211,294,318,251,4.93149766666667,1.41068,1.41068,2.46050810006582
"ADPRHL1","Adprhl1",113.3242,117.012873,131.532246,3375,3311,2616,120.623106333333,3.73416,3.73416,25.6905356670103
"ADPRM","Adprm",2.180623,1.886939,1.987255,52,49,42,2.01827233333333,2.6554,2.6554,0.8257023399172
"ADRA1A","Adra1a",2.630093,2.557066,2.824351,318,283,233,2.67050333333333,5.78794,5.78794,0.54073891833654
"ADRA1B","Adra1b",2.819165,3.335781,4.638066,195,225,215,3.59767066666667,3.63043,3.63043,0.992925207090198
"ADRA1D","Adra1d",0.415472,0.217951,0.403145,22,13,14,0.345522666666667,1.24472,1.24472,0.599416705275788
"ADRA2A","Adra2a",0,0,0.013903,0,0,1,0.00463433333333333,0.95428,0.95428,0.514068778953545
"ADRA2B","Adra2b",0.143281,0.201472,0.143975,19,25,14,0.162909333333333,3.56819,3.56819,0.25456676130663
"ADRA2C","Adra2c",0.011994,0.009714,0.018659,1,1,1,0.0134556666666667,5.12409,5.12409,0.16548673626068
"ADRB1","Adrb1",1.682,1.304721,1.874136,129,107,92,1.62028566666667,1.80484,1.80484,0.934201475544654
"ADRB2","Adrb2",0.336973,0.446102,0.4547,23,29,22,0.412591666666667,3.27776,3.27776,0.330217606099142
"ADRB3","Adrb3",0,0,0,0,0,0,0,0,0,1
"ADRM1","Adrm1",9.788334,11.344429,10.819192,435,489,340,10.6506516666667,65.53443,65.53443,0.175107108705473
"ADSL","Adsl",17.577968,18.244413,29.911449,497,484,429,21.9112766666667,21.13947,21.13947,1.03486111757267
"ADTRP","Adtrp",0,0,0.018725,0,0,1,0.00624166666666667,3.58894,3.58894,0.219275402743698
"AEBP1","Aebp1",0.945633,1.197206,1.314839,102,124,101,1.15255933333333,62.75456,62.75456,0.0337632215379313
"AEBP2","Aebp2",4.75779,5.165889,5.21732,412,356,293,5.04699966666667,10.93278,10.93278,0.506755313235195
"AEN","Aen",5.519668,8.785421,5.671815,341,338,287,6.658968,6.90819,6.90819,0.968485582668095
"AFAP1","Afap1",0.86018,0.868016,0.847143,193,177,131,0.858446333333333,4.39801,4.39801,0.344283603278492
"AFAP1L1","Afap1l1",8.993824,10.56605,12.000635,963,1089,925,10.5201696666667,3.50596,3.50596,2.55665156074769
"AFAP1L2","Afap1l2",0.370028,7.860124,0.502201,28,21,31,2.91078433333333,27.57051,27.57051,0.136881852418222
"AFF1","Aff1",2.681622,3.35987,2.765811,721,815,563,2.93576766666667,10.31042,10.31042,0.347977145558402
"AFF2","Aff2",0.161999,0.238581,0.285391,22,23,22,0.228657,3.38149,3.38149,0.280419902818448
"AFF3","Aff3",0.216612,0.290432,0.601181,31,18,29,0.369408333333333,21.22245,21.22245,0.0616227433668805
"AFF4","Aff4",6.705717,9.797168,9.144238,1109,1019,825,8.549041,7.5098,7.5098,1.12212284660039
"AFG3L1P","Afg3l1",10.752069,12.589508,12.126539,637,582,448,11.8227053333333,32.65311,32.65311,0.381025864573388
"AFG3L2","Afg3l2",15.807157,16.260396,18.266282,1587,1548,1307,16.777945,18.79525,18.79525,0.898091461335421
"AFM","Afm",0,0,0,0,0,0,0,0,0,1
"AFMID","Afmid",2.328152,1.459359,2.657288,44,47,70,2.14826633333333,196.87297,196.87297,0.0159105426745924
"AFP","Afp",0,0,0,0,0,0,0,0.4564,0.4564,0.68662455369404
"AFTPH","Aftph",7.081797,12.376435,15.303899,287,262,238,11.587377,12.42644,12.42644,0.93750666595166
"AGA","Aga",5.352414,5.17925,4.934863,184,164,121,5.155509,12.8206,12.8206,0.445386524463482
"AGAP1","Agap1",2.073684,1.419399,3.874732,375,363,338,2.45593833333333,327.56841,327.56841,0.0105181698183746
"AGAP2","Agap2",0.665789,0.579094,0.570504,111,96,61,0.605129,112.35659,112.35659,0.0141599972264515
"AGAP3","Agap3",9.954547,10.386673,13.9235,375,390,357,11.4215733333333,335.1197,335.1197,0.0369558027492388
"AGBL1","Agbl1",0,0,0,0,0,0,0,0.20745,0.20745,0.828191643546317
"AGBL2","Agbl2",0.165458,0.167526,0.351941,17,18,26,0.228308333333333,2.05379,2.05379,0.402224230655459
"AGBL3","Agbl3",0.654392,0.716721,0.630883,20,19,12,0.667332,3.69266,3.69266,0.355306372078949
"AGBL4","Agbl4",0.025489,0.016581,0.014998,1,2,1,0.0190226666666667,18.65003,18.65003,0.0518585807078496
"AGBL5","Agbl5",2.224947,1.104964,1.738581,62,57,46,1.68949733333333,12.21899,12.21899,0.203457097201324
"AGER","Ager",0.052784,0.027628,0.064419,2,1,2,0.048277,14.72917,14.72917,0.0666454110420321
"AGFG1","Agfg1",3.540575,3.514986,3.351675,419,347,307,3.46907866666667,23.04804,23.04804,0.185839622134139
"AGFG2","Agfg2",4.673192,2.83832,3.72223,139,135,105,3.74458066666667,32.54939,32.54939,0.141420772975803
"AGGF1","Aggf1",3.425334,3.247734,3.761283,339,314,266,3.478117,7.75875,7.75875,0.511273526473527
"AGK","Agk",2.865614,3.739082,2.681184,166,177,124,3.09529333333333,17.42606,17.42606,0.22225550841218
"AGMAT","Agmat",0.022875,0.02341,0.032297,1,1,1,0.026194,2.6554,2.6554,0.280733709033211
"AGMO","Agmo",0.357215,0.767321,0.674531,20,37,32,0.599689,6.34806,6.34806,0.217702223444011
"AGPAT1","Agpat1",8.23788,8.619559,10.237148,483,464,415,9.031529,67.15256,67.15256,0.147192255140526
"AGPAT2","Agpat2",8.542765,12.32072,12.217661,328,385,300,11.0270486666667,9.50135,9.50135,1.14528595529781
"AGPAT3","Agpat3",24.202517,26.167632,30.609273,1730,1536,1454,26.9931406666667,170.07003,170.07003,0.163635562971882
"AGPAT4","Agpat4",0.70654,1.063511,0.581021,27,30,11,0.783690666666667,189.84031,189.84031,0.00934650895644985
"AGPAT5","Agpat5",2.533983,2.36824,3.02195,251,211,201,2.641391,14.35575,14.35575,0.237135340182017
"AGPS","Agps",5.124815,8.188188,5.704992,477,370,345,6.33933166666667,6.03688,6.03688,1.04298093283766
"AGR2","Agr2",0,0,0,0,0,0,0,0,0,1
"AGR3","Agr3",0,0,0,0,0,0,0,0,0,1
"AGRN","Agrn",3.485278,4.106718,3.386972,635,694,461,3.659656,105.36542,105.36542,0.0438079969975204
"AGRP","Agrp",0.192643,0,0,3,0,0,0.0642143333333333,1.63888,1.63888,0.403282579478162
"AGT","Agt",0.408957,0.54006,0.29989,25,31,13,0.416302333333333,94.05922,94.05922,0.0148991579494691
"AGTPBP1","Agtpbp1",65.985952,65.145863,76.770548,1543,1466,1272,69.3007876666667,25.95238,25.95238,2.60833320347467
"AGTR1","Agtr1a",5.554707,6.990647,9.692853,278,349,307,7.41273566666667,0.82981,0.82981,4.59760066163518
"AGTR2","Agtr2",0,0,0,0,0,0,0,0,0,1
"AGTRAP","Agtrap",3.077301,3.457934,5.537089,414,426,413,4.024108,19.60432,19.60432,0.243837602988111
"AGXT","Agxt",0,0,0,0,0,0,0,0,0,1
"AGXT2","Agxt2",0,0,0,0,0,0,0,0,0,1
"AHCTF1","Ahctf1",6.457754,3.851208,7.223785,466,453,350,5.844249,8.02843,8.02843,0.758077428744533
"AHCY","Ahcy",7.873346,4.266989,1.713061,167,158,102,4.61779866666667,42.38266,42.38266,0.129494103558119
"AHCYL1","Ahcyl1",11.520455,10.568084,12.086429,912,860,754,11.391656,98.29127,98.29127,0.124801062570758
"AHCYL2","Ahcyl2",6.262554,7.070485,9.688578,240,218,196,7.67387233333333,18.52556,18.52556,0.444231680593711
"AHDC1","Ahdc1",3.298712,3.661851,4.385266,324,333,301,3.781943,13.23551,13.23551,0.335916521431266
"AHI1","Ahi1",0.160334,0.197916,0.327341,21,21,21,0.228530333333333,65.63815,65.63815,0.0184358409309582
"AHR","Ahr",0.462368,0.540403,0.671327,85,67,57,0.558032666666667,7.11564,7.11564,0.191979026505201
"AHRR","Ahrr",0.849294,1.165159,0.615514,42,31,30,0.876655666666667,6.30657,6.30657,0.256844958259028
"AHSA1","Ahsa1",22.179646,21.286451,22.36165,705,664,536,21.9425823333333,253.21722,253.21722,0.0902479475361006
"AHSG","Ahsg",0.158028,1.176286,0.372705,7,24,12,0.569006333333333,0.16596,0.16596,1.34567766761581
"AICDA","Aicda",0,0,0,0,0,0,0,0.35267,0.35267,0.739278611930478
"AIDA","Aida",9.383347,9.436411,8.189992,332,358,250,9.00325,37.54901,37.54901,0.25949434239686
"AIF1","Aif1",0.790386,1.677311,1.285483,12,15,13,1.25106,28.13064,28.13064,0.0772746496472443
"AIF1L","Aif1l",1.396057,3.120187,4.031563,21,22,15,2.849269,337.42243,337.42243,0.0113741544849731
"AIFM1","Aifm1",13.18916,14.192774,17.209953,840,790,656,14.8639623333333,23.73263,23.73263,0.641418334133221
"AIFM2","Aifm2",2.702675,3.914833,4.413518,258,242,231,3.67700866666667,4.93738,4.93738,0.787722643096226
"AIFM3","Aifm3",0.111708,0,0,1,0,0,0.037236,82.79452,82.79452,0.0123783273655604
"AIG1","Aig1",7.38816,7.357173,6.525284,276,242,193,7.09020566666667,439.07443,439.07443,0.0183837212870256
"AIM2","Aim2",1.018997,0.711413,0.224307,18,17,7,0.651572333333333,1.5559,1.5559,0.646180340910573
"AIMP1","Aimp1",27.080724,28.927289,12.356068,317,348,267,22.788027,25.78642,25.78642,0.888062943834973
"AIMP2","Aimp2",4.006641,5.218792,5.106697,126,124,116,4.77737666666667,18.69152,18.69152,0.293394144619952
"AIP","Aip",14.34926,16.597207,10.24426,259,253,178,13.7302423333333,72.00696,72.00696,0.201764904788986
"AIPL1","Aipl1",0,0,0,0,0,0,0,0.08298,0.08298,0.923378086391254
"AIRE","Aire",0.019945,0,0,2,0,0,0.00664833333333333,1.49366,1.49366,0.403683073608003
"AJAP1","Ajap1",0.155108,0.010771,0.032864,3,1,2,0.0662476666666667,40.95124,40.95124,0.0254163563858105
"AJUBA","Ajuba",0.894951,0.474702,0.94357,73,52,56,0.771074333333333,2.09528,2.09528,0.572185499642466
"AK1","Ak1",192.892809,195.16705,157.974799,4381,4166,3798,182.011552666667,185.77423,185.77423,0.979854408537338
"AK2","Ak2",20.48171,22.796771,20.381587,324,303,239,21.2200226666667,63.58437,63.58437,0.34404644137067
"AK3","Ak3",18.096811,18.044476,18.60311,1434,1440,1140,18.2481323333333,30.37113,30.37113,0.613561970299869
"AK4","Ak4",7.133026,5.620576,8.08745,562,495,435,6.94701733333333,6.36881,6.36881,1.0784668533092
"AK5","Ak5",0,0,0.014052,0,0,1,0.004684,2070.54765,2070.54765,0.000484991981719561
"AK7","Ak7",0,0,0,0,0,0,0,3.07031,3.07031,0.24568153285622
"AK8","Ak8",0,0,0,0,0,0,0,4.04533,4.04533,0.198203090778998
"AKAP1","Akap1",12.597438,13.75939,18.6328,1299,1229,1196,14.9965426666667,32.07225,32.07225,0.483684740731782
"AKAP10","Akap10",1.441703,1.736466,1.926493,175,198,151,1.701554,31.13871,31.13871,0.0840591921704387
"AKAP12","Akap12",2.223098,2.288818,4.031705,462,385,392,2.84787366666667,14.85364,14.85364,0.242712315068758
"AKAP13","Akap13",7.351526,9.109347,8.804771,1230,1211,908,8.42188133333333,10.20669,10.20669,0.840737214407941
"AKAP3","Akap3",0,0.011527,0.014859,0,1,1,0.00879533333333333,2.96658,2.96658,0.254323707912946
"AKAP4","Akap4",0,0,0,0,0,0,0,0,0,1
"AKAP5","Akap5",0.179805,0.25481,0.662761,41,42,80,0.365792,0.85056,0.85056,0.73804253847484
"AKAP7","Akap7",10.270986,15.787766,10.675909,270,268,220,12.244887,14.54246,14.54246,0.852174430559898
"AKAP8","Akap8",10.432145,10.967748,6.761669,532,406,282,9.38718733333333,8.27738,8.27738,1.11962508093161
"AKAP8L","Akap8l",13.591946,13.864708,16.250898,334,280,232,14.569184,38.66925,38.66925,0.392474876636185
"AKAP9","Akap9",4.444839,5.099548,5.017615,654,636,495,4.85400066666667,26.42952,26.42952,0.213419726873335
"AKIP1","Akip1",4.039754,3.376137,3.19544,61,52,39,3.53711033333333,30.68231,30.68231,0.143206424447376
"AKIRIN1","Akirin1",3.66173,3.748211,4.031643,331,299,247,3.81386133333333,48.14986,48.14986,0.097942523810512
"AKIRIN2","Akirin2",7.491619,6.426118,6.739804,287,243,180,6.885847,25.45449,25.45449,0.298091061290541
"AKNA","Akna",0.398901,0.387632,0.422534,77,71,58,0.403022333333333,16.36805,16.36805,0.0807817995303637
"AKR1A1","Akr1a1",42.133316,39.754477,35.503521,1288,1188,1033,39.130438,97.39922,97.39922,0.407832887293212
"AKR1B15","Akr1b8",0.47846,0.434757,0.844802,19,16,20,0.586006333333333,0.12447,0.12447,1.41044788507771
"AKR1C2","Akr1c21",0,0,0,0,0,0,0,2.07453,2.07453,0.325252965493913
"AKR1C3","Akr1c18",0,0,0,0,0,0,0,9.87477,9.87477,0.0919559678043766
"AKR1C4","Akr1c6",0,0,0,0,0,0,0,0,0,1
"AKR1D1","Akr1d1",0.024053,0.02644,0,2,2,0,0.016831,0.12447,0.12447,0.904275792150969
"AKT1","Akt1",39.34413,37.251325,38.075777,1640,1680,1425,38.223744,102.46107,102.46107,0.37911597086711
"AKT1S1","Akt1s1",15.037209,22.146027,16.334972,255,327,215,17.8394026666667,57.00811,57.00811,0.324771875288932
"AKT2","Akt2",26.947262,22.796341,24.60986,1705,1626,1360,24.7844876666667,74.28895,74.28895,0.342473731758335
"AKT3","Akt3",1.970857,2.157147,1.933602,262,269,192,2.02053533333333,77.83639,77.83639,0.0383139731960499
"AKTIP","Aktip",14.257196,10.410042,12.114959,477,443,387,12.2607323333333,40.4326,40.4326,0.320055519888526
"ALAD","Alad",7.166249,8.932813,10.091555,263,304,258,8.73020566666667,115.69658,115.69658,0.0833803841266528
"ALAS1","Alas1",57.49609,73.586132,79.587225,1545,1733,1564,70.223149,31.3669,31.3669,2.2004933744041
"ALAS2","Alas2",5.802187,3.593465,19.863647,353,210,896,9.75309966666667,1.92931,1.92931,3.67086435599737
"ALB","Alb",0.016334,0.017604,0,1,1,0,0.0113126666666667,14.50097,14.50097,0.0652418956147045
"ALCAM","Alcam",0.785329,0.190414,0.639277,28,15,14,0.53834,52.1537,52.1537,0.0289413530948927
"ALDH16A1","Aldh16a1",9.299978,5.44305,8.286418,104,74,85,7.676482,12.3642,12.3642,0.649233175199413
"ALDH18A1","Aldh18a1",2.0403,2.506147,2.422413,87,101,66,2.32295333333333,7.01191,7.01191,0.41475170506575
"ALDH1A1","Aldh1a7",0,0,0.023553,0,0,1,0.007851,93.9555,93.9555,0.0106139296828514
"ALDH1A2","Aldh1a2",0.522315,0.636803,0.508116,37,42,26,0.555744666666667,10.53862,10.53862,0.134829352787999
"ALDH1A3","Aldh1a3",0.097427,0.154639,0.367282,9,4,10,0.206449333333333,10.3934,10.3934,0.105890193737895
"ALDH1B1","Aldh1b1",3.944245,3.795525,3.079856,155,138,119,3.606542,6.43105,6.43105,0.619904589526379
"ALDH1L1","Aldh1l1",1.032685,0.195793,1.069726,23,20,25,0.766068,20.76605,20.76605,0.0811386540047459
"ALDH1L2","Aldh1l2",0.854908,1.885642,1.284664,135,99,128,1.341738,2.11602,2.11602,0.751515715560234
"ALDH2","Aldh2",71.829189,68.98007,73.346721,2094,2000,1596,71.3853266666667,165.00818,165.00818,0.436034698209851
"ALDH3A1","Aldh3a1",0.055743,0,0.129152,3,0,5,0.0616316666666667,0.60161,0.60161,0.662852796040651
"ALDH3A2","Aldh3a2",6.595499,6.832572,7.414873,272,284,252,6.947648,25.72418,25.72418,0.297395392487253
"ALDH3B1","Aldh3b1",0.270082,0.306304,0.40267,17,18,17,0.326352,6.16136,6.16136,0.185209513276808
"ALDH3B2","Aldh3b3",0.008034,0.045498,0.059075,1,1,3,0.0375356666666667,1.03727,1.03727,0.50927744808821
"ALDH4A1","Aldh4a1",12.424718,12.495292,14.500516,1450,1376,1201,13.1401753333333,18.69152,18.69152,0.718084502025914
"ALDH5A1","Aldh5a1",3.138249,2.753406,2.888262,572,476,377,2.926639,14.1483,14.1483,0.259213179036592
"ALDH6A1","Aldh6a1",27.164111,25.994638,33.084855,2861,2497,2531,28.747868,42.00925,42.00925,0.691662095944477
"ALDH7A1","Aldh7a1",7.347513,13.39723,12.466987,336,314,240,11.0705766666667,54.14525,54.14525,0.218886969714829
"ALDH8A1","Aldh8a1",0.011756,0,0,1,0,0,0.00391866666666667,8.23589,8.23589,0.108697555586594
"ALDH9A1","Aldh9a1",6.051512,3.518544,5.161032,364,273,244,4.91036266666667,37.77721,37.77721,0.152418460912135
"ALDOA","Aldoa",425.723671,411.610981,474.855695,16814,15545,13248,437.396782333333,2300.38492,2300.38492,0.190492593621989
"ALDOB","Aldob",1.928725,1.023323,1.34077,47,46,38,1.43093933333333,1.14099,1.14099,1.13542769155079
"ALDOC","Aldoc",0.273399,0,0.153658,2,0,2,0.142352333333333,336.2192,336.2192,0.00338756610932395
"ALG1","Alg1",2.955572,3.162016,2.287147,109,111,68,2.80157833333333,14.54246,14.54246,0.244593091012191
"ALG10B","Alg10b",2.783092,2.44225,3.130117,631,511,508,2.785153,0.6431,0.6431,2.303665632037
"ALG11","Alg11",0.53347,1.302295,2.19627,87,81,61,1.34401166666667,1.70112,1.70112,0.867792495952296
"ALG12","Alg12",0.715394,0.81644,0.758626,48,52,37,0.763486666666667,12.55091,12.55091,0.130137877579193
"ALG13","Alg13",1.034606,1.050297,0.727997,49,43,20,0.937633333333333,35.01808,35.01808,0.0537961305359234
"ALG14","Alg14",1.801123,4.972831,2.45893,91,116,87,3.077628,32.88131,32.88131,0.120350364256872
"ALG2","Alg2",2.226672,1.331747,1.903352,90,71,65,1.82059033333333,5.16558,5.16558,0.457473641301116
"ALG3","Alg3",1.528161,1.025291,1.49398,58,42,39,1.349144,21.90704,21.90704,0.102551180772374
"ALG5","Alg5",1.889248,2.253072,2.116949,82,93,64,2.086423,20.28891,20.28891,0.144977972099088
"ALG6","Alg6",3.247326,2.080643,2.120767,94,78,75,2.482912,5.3108,5.3108,0.551897065348292
"ALG8","Alg8",1.402344,0.875989,1.869172,35,23,33,1.38250166666667,33.35845,33.35845,0.0693425246676339
"ALG9","Alg9",3.923449,7.873307,8.084229,75,74,65,6.626995,17.01115,17.01115,0.423459634726267
"ALK","Alk",0,0,0,0,0,0,0,2.48944,2.48944,0.28657893530194
"ALKBH1","Alkbh1",1.609538,1.718858,0.832982,76,62,47,1.387126,5.45602,5.45602,0.369751952441287
