"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Brain_2_Hippocampus","dHs_Avg__TPM","FoldChange"
"TADA3",52.57998,64.02629,56.19409,57.60012,49.29085,49.29085,1.16522429030331
"TAF1",12.47408,11.66124,7.51585,10.55039,10.26893,10.26893,1.02497663930826
"TAF10",213.89814,289.76248,331.9865,278.54904,333.58455,333.58455,0.835510904493349
"TAF11",20.29316,17.0221,19.68541,19.0002233333333,16.38879,16.38879,1.15017912881422
"TAF12",13.07045,14.06534,14.83507,13.9902866666667,14.87439,14.87439,0.944306311402622
"TAF13",42.54108,60.68266,85.14323,62.78899,76.2805,76.2805,0.825421548773623
"TAF13P2",0,0,0,0,0,0,1
"TAF15",156.72943,146.64977,157.72363,153.700943333333,198.57408,198.57408,0.775155487793472
"TAF1A",3.59479,3.20546,2.49072,3.09699,3.87937,3.87937,0.839655529299889
"TAF1B",4.92005,3.37126,3.40835,3.89988666666667,3.25701,3.25701,1.15101601045491
"TAF1C",65.25285,59.8813,78.98198,68.03871,48.35731,48.35731,1.39875349770885
"TAF1D",108.62222,141.28892,147.08345,132.33153,165.42308,165.42308,0.801160091496924
"TAF2",7.35523,9.94798,8.06206,8.45509,6.76297,6.76297,1.21797327569216
"TAF3",5.00288,8.51105,5.37471,6.29621333333333,7.65502,7.65502,0.843003636425258
"TAF4",7.17301,7.93075,9.39481,8.16619,5.78794,5.78794,1.35036402796725
"TAF4B",3.57822,3.42653,4.87219,3.95898,2.01229,2.01229,1.6462491991143
"TAF5",1.42466,1.79616,1.02687,1.41589666666667,1.99155,1.99155,0.80757355440045
"TAF5L",11.23164,7.82022,6.00831,8.35339,6.45179,6.45179,1.25518700875897
"TAF6",92.9178,83.50775,93.35823,89.9279266666667,51.11644,51.11644,1.74470717237529
"TAF6L",24.03704,27.02534,31.83312,27.6318333333333,23.31773,23.31773,1.17740567616029
"TAF7",47.37831,41.72624,37.20783,42.1041266666667,36.73994,36.73994,1.14213553775302
"TAF7L",1.3087,0.85663,0.91763,1.02765333333333,0.12447,0.12447,1.80320802985703
"TAF8",10.91689,9.58875,14.3544,11.6200133333333,15.10258,15.10258,0.783726168932763
"TAF9",80.17867,76.26783,86.9785,81.1416666666667,65.80412,65.80412,1.22958983168503
"TAF9B",18.12303,15.17067,17.54427,16.94599,11.4929,11.4929,1.4364951292334
"TAF9BP1",0,0,0,0,0,0,1
"TAF9BP2",0,0,0,0,0,0,1
"TAF9P1",0,0,0,0,0,0,1
"TAF9P2",0,0,0,0,0,0,1
"TAF9P3",0,0,62.98895,20.9963166666667,74.20597,74.20597,0.292480991424839
"TAGAP",1.02708,0.80136,1.42015,1.08286333333333,2.17826,2.17826,0.655347055726509
"TAGLN",222.52895,215.76058,59.07808,165.789203333333,230.7708,230.7708,0.719629924620933
"TAGLN2",61.14452,78.42322,50.07654,63.21476,50.66004,50.66004,1.24302575065757
"TAGLN2P1",0,0,0,0,0,0,1
"TAGLN3",370.49504,275.94585,496.37389,380.93826,231.91179,231.91179,1.63984081698913
"TAL1",4.98632,4.20026,4.23859,4.47505666666667,3.56819,3.56819,1.19851772073111
"TAL2",0.99395,0,0,0.331316666666667,1.07876,1.07876,0.640437889254492
"TALDO1",124.21068,108.43296,123.00651,118.55005,234.54645,234.54645,0.50754341659575
"TAMM41",13.61712,10.91514,8.58642,11.03956,10.35191,10.35191,1.06057570928593
"TANC1",9.79041,8.53868,4.65371,7.66093333333333,11.45141,11.45141,0.695578519487619
"TANC2",49.18398,31.41903,28.99283,36.5319466666667,52.58935,52.58935,0.700362043328883
"TANK",38.01861,33.38099,25.03827,32.1459566666667,20.51711,20.51711,1.54044649428602
"TAOK1",10.17143,23.95805,15.68715,16.6055433333333,26.98965,26.98965,0.62900191082537
"TAOK2",58.64308,63.25256,68.73508,63.5435733333333,50.70153,50.70153,1.24838807155868
"TAOK3",44.16453,50.51362,50.40427,48.3608066666667,49.80948,49.80948,0.971488129118162
"TAP1",18.05677,12.65604,14.79137,15.16806,12.61315,12.61315,1.18767955983736
"TAP2",46.53345,34.23762,34.60787,38.4596466666667,32.94355,32.94355,1.16250794824544
"TAPBP",69.47714,60.51686,68.07963,66.0245433333333,45.18328,45.18328,1.45127291377601
"TAPBPL",22.61237,32.33093,15.62161,23.5216366666667,25.01884,25.01884,0.942456952987399
"TAPT1",24.93159,27.52274,23.74921,25.40118,21.69959,21.69959,1.16306858405813
"TARBP1",81.73586,72.7584,103.03707,85.8437766666667,40.70229,40.70229,2.08247021126817
"TARBP2",22.8443,28.93203,16.86697,22.8811,23.42145,23.42145,0.977873959162949
"TARDBP",119.82073,117.88353,121.06201,119.588756666667,139.44996,139.44996,0.858588757637714
"TARDBPP1",0,0,0,0,0,0,1
"TARDBPP2",0,0.11053,0,0.0368433333333333,0,0,1.03684333333333
"TARM1",0,0,0,0,0,0,1
"TARS",36.77617,22.18952,23.15931,27.375,25.57896,25.57896,1.06757375006396
"TARS2",35.38464,30.00973,29.67013,31.6881666666667,27.612,27.612,1.14246353511347
"TARS2P1",0,0,0,0,0,0,1
"TARSL2",31.82298,24.34491,24.09879,26.75556,44.229,44.229,0.613667337327821
"TAS1R1",0.39758,0.1658,0.13109,0.23149,0.14522,0.14522,1.0753305041826
"TAS1R2",0,0,0,0,0,0,1
"TAS1R3",0.23192,0.19343,0.76469,0.39668,0.56012,0.56012,0.895238827782478
"TAS2R1",0.36445,0,0,0.121483333333333,0,0,1.12148333333333
"TAS2R10",0.23192,0.3316,0,0.18784,0,0,1.18784
"TAS2R12",0,0.3316,0,0.110533333333333,0.33192,0.33192,0.83378381083949
"TAS2R13",0.16566,0,0,0.05522,0,0,1.05522
"TAS2R14",3.79358,2.62516,6.2268,4.21518,9.87477,9.87477,0.479566924174029
"TAS2R15",2.12043,0.69083,2.31593,1.70906333333333,1.57664,1.57664,1.0513938048518
"TAS2R16",0,0,0,0,0,0,1
"TAS2R18",0,0.1658,0.48066,0.215486666666667,0,0,1.21548666666667
"TAS2R19",0.89456,0.46977,0.41512,0.59315,0.82981,0.82981,0.870664167317918
"TAS2R20",1.02708,0.4145,0.6336,0.691726666666667,0.76758,0.76758,0.957086336497735
"TAS2R2P",0,0,0,0,0,0,1
"TAS2R3",0.11596,0,0,0.0386533333333333,0,0,1.03865333333333
"TAS2R30",0.14909,0.38687,0.21848,0.25148,0.29043,0.29043,0.969816262796122
"TAS2R31",0,0.85663,0,0.285543333333333,0.26969,0.26969,1.01248598739325
"TAS2R38",0,0,0,0,0,0,1
"TAS2R39",0,0,0,0,0,0,1
"TAS2R4",1.60689,1.1606,0.6773,1.14826333333333,0.56012,0.56012,1.37698595834508
"TAS2R40",0,0,0,0,0,0,1
"TAS2R41",0,0,0,0,0,0,1
"TAS2R42",0,0,0.26218,0.0873933333333333,0,0,1.08739333333333
"TAS2R43",0.28162,0,0,0.0938733333333333,0.26969,0.26969,0.861527879508646
"TAS2R46",0,0,0,0,0,0,1
"TAS2R5",1.50749,1.4922,0.34957,1.11642,1.68037,1.68037,0.789599943291411
"TAS2R50",0,0,0.26218,0.0873933333333333,0,0,1.08739333333333
"TAS2R60",0,0,0,0,0,0,1
"TAS2R62P",0,0,0,0,0,0,1
"TAS2R63P",0,0.38687,0,0.128956666666667,0,0,1.12895666666667
"TAS2R64P",0,0.1658,0,0.0552666666666667,0.10373,0.10373,0.956091314602907
"TAS2R67P",0.39758,0,0,0.132526666666667,0,0,1.13252666666667
"TAS2R7",0,0,0,0,0,0,1
"TAS2R8",0,0,0,0,0,0,1
"TAS2R9",0,0,0,0,0,0,1
"TASP1",8.56454,8.89791,15.25019,10.9042133333333,12.11526,12.11526,0.907661253633808
"TAT",0.13253,0.4145,0.45882,0.335283333333333,0.12447,0.12447,1.18747795257618
"TATDN1",16.86403,15.1983,12.97795,15.0134266666667,18.11065,18.11065,0.837932078012347
"TATDN2",26.30656,29.0702,23.00637,26.12771,14.23128,14.23128,1.78105254450053
"TATDN2P1",0,0,0,0,0,0,1
"TATDN2P2",0.0497,0.11053,0.52436,0.228196666666667,0.12447,0.12447,1.09224493909723
"TATDN2P3",0,0,0,0,0,0,1
"TATDN3",42.27603,30.28607,29.71383,34.0919766666667,36.34578,36.34578,0.93965038798672
"TAX1BP1",95.18732,96.30195,90.78012,94.0897966666667,76.61242,76.61242,1.2251878844477
"TAX1BP3",36.72647,61.31823,32.2264,43.4237,57.56823,57.56823,0.758494835852133
"TAZ",48.58761,51.20445,60.54193,53.4446633333333,62.04921,62.04921,0.863526495150904
"TBATA",0,0,0,0,0,0,1
"TBC1D1",50.42642,46.64496,37.81959,44.9636566666667,36.15907,36.15907,1.23694313842264
"TBC1D10A",20.59134,26.94244,19.68541,22.4063966666667,7.44757,7.44757,2.77078457670865
"TBC1D10B",47.70962,37.05622,63.36037,49.3754033333333,77.6082,77.6082,0.640841583108802
"TBC1D10C",7.98474,7.43335,4.34783,6.58864,6.32732,6.32732,1.03566378976215
"TBC1D12",8.69707,19.84069,21.43328,16.6570133333333,39.31236,39.31236,0.438004952658027
"TBC1D13",34.40725,30.94926,34.71711,33.3578733333333,33.56591,33.56591,0.993981449738581
"TBC1D14",40.32126,47.52923,27.52899,38.4598266666667,32.48715,32.48715,1.17835727037585
"TBC1D15",14.13066,17.13263,11.18638,14.14989,15.476,15.476,0.919512624423404
"TBC1D16",43.63443,44.24087,36.50868,41.4613266666667,19.39686,19.39686,2.08175800915762
"TBC1D17",65.08719,58.25094,87.39362,70.2439166666667,84.45415,84.45415,0.833709265924085
"TBC1D19",4.24086,4.42132,3.45205,4.03807666666667,4.31502,4.31502,0.947894206732367
"TBC1D2",9.57506,7.93075,13.08719,10.1976666666667,25.01884,25.01884,0.430367636169278
"TBC1D20",19.10042,21.49868,16.36445,18.98785,18.08991,18.08991,1.04703741400562
"TBC1D21",0,0,0.24033,0.08011,0,0,1.08011
"TBC1D22A",49.54843,56.31661,90.82381,65.56295,82.75303,82.75303,0.794752739094932
"TBC1D22B",8.21666,7.70968,9.5259,8.48408,8.00769,8.00769,1.05288703319053
"TBC1D23",9.44253,10.33484,10.31245,10.02994,10.06147,10.06147,0.997149565112051
"TBC1D24",17.01312,13.1258,23.48703,17.8753166666667,12.46793,12.46793,1.40150094830213
"TBC1D25",18.47091,16.63523,15.77455,16.96023,14.06532,14.06532,1.19215721936208
"TBC1D26",15.00865,6.63199,3.10247,8.24770333333333,2.30273,2.30273,2.80001796493608
"TBC1D27",0.26505,0,0,0.08835,0,0,1.08835
"TBC1D28",15.29027,3.17783,3.73608,7.40139333333333,0.91279,0.91279,4.39221939331204
"TBC1D29",0.26505,0.85663,2.64366,1.25511333333333,0.16596,0.16596,1.9341258133498
"TBC1D2B",19.63052,11.13621,14.44179,15.0695066666667,9.83328,9.83328,1.48334637955141
"TBC1D3",0.0497,0,0.17479,0.07483,0.12447,0.12447,0.95585475824166
"TBC1D30",12.57347,6.38329,7.494,8.81692,2.24049,2.24049,3.02945542186521
"TBC1D3B",0.86142,0,1.96636,0.942593333333333,0,0,1.94259333333333
"TBC1D3C",9.24374,3.78576,3.40835,5.47928333333333,0.70534,0.70534,3.79940852459529
"TBC1D3F",0.92769,0.69083,0.91763,0.845383333333333,0.47714,0.47714,1.24929480843612
"TBC1D3G",6.24532,3.31599,8.06206,5.87445666666667,2.4272,2.4272,2.00585220199191
"TBC1D3H",0.0994,0.05527,0,0.0515566666666667,0,0,1.05155666666667
"TBC1D3P1-DHX40P1",0,0,0,0,0.14522,0.14522,0.873194670019734
"TBC1D3P2",0,0,0,0,0.16596,0.16596,0.857662355483893
"TBC1D3P3",0,0,0,0,0,0,1
"TBC1D3P4",0,0,0,0,0,0,1
"TBC1D3P5",0,0.11053,0.08739,0.0659733333333333,0.10373,0.10373,0.96579175462598
"TBC1D3P6",0,0,0,0,0,0,1
"TBC1D3P7",0,0,0,0,0,0,1
"TBC1D4",11.64579,6.90832,4.58816,7.71409,4.77142,4.77142,1.5098693215881
"TBC1D5",57.5166,79.52855,86.41044,74.4851966666667,106.11225,106.11225,0.704729820040814
"TBC1D7",13.00419,6.85305,12.84686,10.9013666666667,12.01153,12.01153,0.914678494125339
"TBC1D8",13.2858,17.43659,14.15777,14.9600533333333,8.81676,8.81676,1.62579642706283
"TBC1D8B",7.30554,5.05689,4.65371,5.67204666666667,6.59701,6.59701,0.878246397815281
"TBC1D9",11.31447,8.45578,13.0435,10.9379166666667,5.539,5.539,1.82564867207014
"TBC1D9B",126.96061,135.84516,126.63335,129.81304,182.93212,182.93212,0.711202806774586
"TBCA",393.98541,423.92201,664.71584,494.207753333333,537.49017,537.49017,0.919622642941343
"TBCAP1",0.79516,0,0,0.265053333333333,0,0,1.26505333333333
"TBCAP2",0,0,0,0,0,0,1
"TBCAP3",0,1.1606,0,0.386866666666667,0,0,1.38686666666667
"TBCB",299.41102,223.2492,279.55033,267.403516666667,397.08593,397.08593,0.674235124729645
"TBCC",12.59004,14.56273,29.60459,18.91912,19.74953,19.74953,0.959979334471672
"TBCCD1",8.03443,6.65962,7.20997,7.30134,7.98694,7.98694,0.923711519160025
"TBCD",120.68215,118.13223,118.46205,119.092143333333,85.26321,85.26321,1.39215945399358
"TBCE",22.13196,29.5676,32.70706,28.13554,16.07761,16.07761,1.70606659831206
"TBCEL",5.10228,4.17262,2.97138,4.08209333333333,7.42682,7.42682,0.603085545120619
"TBCK",47.72619,79.05879,95.63046,74.13848,78.95664,78.95664,0.939740339263881
"TBK1",6.72573,8.84265,10.15951,8.57596333333333,7.90396,7.90396,1.07547241152626
"TBKBP1",15.3234,10.72171,42.84472,22.9632766666667,25.14331,25.14331,0.916612191289728
"TBL1X",37.85295,57.36667,34.78266,43.3340933333333,26.2843,26.2843,1.62489392556647
"TBL1XR1",29.66942,25.20154,24.645,26.50532,24.52095,24.52095,1.07775455067307
"TBL1Y",0,0,0,0,0,0,1
"TBL1YP1",0,0,0,0,0,0,1
"TBL2",12.85509,13.1258,9.04524,11.6753766666667,16.82444,16.82444,0.711123416313032
"TBL3",38.03517,56.28897,44.76738,46.36384,50.39035,50.39035,0.921648519615064
"TBP",24.99785,20.64205,20.36271,22.00087,17.32233,17.32233,1.25534634514278
"TBPL1",37.3891,31.52956,46.47155,38.4634033333333,19.85326,19.85326,1.89243328541117
"TBPL2",9.90637,4.33842,11.42672,8.55717,8.3811,8.3811,1.01876858790547
"TBR1",0.0994,0.05527,28.14074,9.43180333333333,5.78794,5.78794,1.53681431087095
"TBRG1",46.169,43.57767,22.30722,37.3512966666667,29.27163,29.27163,1.26690557022092
"TBRG4",33.03229,22.18952,28.18444,27.8020833333333,26.76145,26.76145,1.03748483358518
"TBX1",0.54667,0.85663,2.14114,1.18148,1.30695,1.30695,0.945612171915299
"TBX10",0.06626,0,0,0.0220866666666667,0,0,1.02208666666667
"TBX15",0.71233,1.05006,1.02687,0.929753333333333,0.74683,0.74683,1.10471730696939
"TBX18",0.6295,0.9948,0.45882,0.694373333333333,0.6431,0.6431,1.03120524212363
"TBX19",1.65658,1.18823,0.87394,1.23958333333333,2.24049,2.24049,0.691124901892409
"TBX2",10.86719,15.88913,8.78306,11.84646,8.67154,8.67154,1.32827450437056
"TBX20",0.13253,0,0,0.0441766666666667,0.33192,0.33192,0.78396350131139
"TBX21",0.03313,0.11053,1.48569,0.543116666666667,0.20745,0.20745,1.27799632835038
"TBX22",0,0.13817,0,0.0460566666666667,0,0,1.04605666666667
"TBX3",4.43965,4.28316,4.28229,4.33503333333333,1.84633,1.84633,1.87435516378401
"TBX4",0.23192,0.05527,0,0.09573,0.2282,0.2282,0.892142973457092
"TBX5",0.11596,0.13817,0.10924,0.121123333333333,2.26124,2.26124,0.34377210304465
"TBX6",1.88851,2.65279,1.94451,2.16193666666667,3.17403,3.17403,0.757526099876299
"TBXA2R",3.82671,7.87548,3.4739,5.05869666666667,3.71341,3.71341,1.28541685672722
"TBXAS1",15.58846,8.37288,8.91415,10.9584966666667,17.21861,17.21861,0.656389080542734
"TC2N",0.33132,1.1606,1.20166,0.89786,0.85056,0.85056,1.02555983053778
"TCAIM",17.77515,14.4522,11.09899,14.4421133333333,12.94507,12.94507,1.10735287333325
"TCAM1P",0.49698,0.19343,0.39327,0.361226666666667,0.14522,0.14522,1.18861587002206
"TCAP",32.03834,34.34816,8.38979,24.92543,39.60279,39.60279,0.638513511017346
"TCEA1",28.72517,32.66253,23.68367,28.3571233333333,34.27125,34.27125,0.832324437986556
"TCEA1P1",0,0,0,0,0,0,1
"TCEA1P2",0,0.1658,0,0.0552666666666667,0,0,1.05526666666667
"TCEA1P4",0.29819,0,0.83024,0.376143333333333,0,0,1.37614333333333
"TCEA2",340.67653,228.83112,279.68142,283.063023333333,213.36549,213.36549,1.32513411246061
"TCEA3",8.0013,5.00162,12.67207,8.55833,5.24856,5.24856,1.52968523947918
"TCEAL1",39.82428,30.2308,35.72214,35.2590733333333,29.68654,29.68654,1.18159536178837
"TCEAL2",319.27346,267.40716,304.65414,297.111586666667,145.92249,145.92249,2.02903984724644
"TCEAL3",165.2774,171.49208,175.87965,170.883043333333,218.96672,218.96672,0.781404765836092
"TCEAL4",282.31507,262.12921,289.18547,277.876583333333,222.09926,222.09926,1.25001124312709
"TCEAL4P1",0,0,0,0,0,0,1
"TCEAL5",147.27033,98.15338,160.84795,135.423886666667,104.5771,104.5771,1.29217308172574
"TCEAL6",75.63963,43.99217,120.64689,80.0928966666667,60.88748,60.88748,1.31032798017736
"TCEAL7",55.26365,40.28931,79.89961,58.48419,110.63473,110.63473,0.532846632942992
"TCEAL8",47.27891,37.05622,38.19101,40.8420466666667,36.80218,36.80218,1.10686861621914
"TCEANC",3.99237,5.02926,2.40332,3.80831666666667,4.87515,4.87515,0.818415983705381
"TCEANC2",2.48488,3.28836,1.55124,2.44149333333333,8.15291,8.15291,0.37599990968264
"TCEB1",113.7245,102.54707,84.79366,100.355076666667,67.48449,67.48449,1.47997125577874
"TCEB1P10",0,0,0,0,0,0,1
"TCEB1P11",0,0,0,0,0,0,1
"TCEB1P12",0,0,0,0,0,0,1
"TCEB1P13",0,0,0,0,0,0,1
"TCEB1P14",0,0,0,0,0,0,1
"TCEB1P15",0,0,0,0,0,0,1
"TCEB1P16",0,0,0,0,0,0,1
"TCEB1P17",0,0,0,0,0,0,1
"TCEB1P18",0,0,0,0,0,0,1
"TCEB1P19",2.89902,0,0,0.96634,0,0,1.96634
"TCEB1P2",0,0,0,0,0,0,1
"TCEB1P20",0,0.88426,0,0.294753333333333,0,0,1.29475333333333
"TCEB1P21",0,0,0,0,0,0,1
"TCEB1P22",0.56324,0,0,0.187746666666667,0,0,1.18774666666667
"TCEB1P23",0,0,0,0,0,0,1
"TCEB1P24",0,0,0,0,0,0,1
"TCEB1P26",0,0,0,0,0,0,1
"TCEB1P3",0,0,0,0,0,0,1
"TCEB1P4",0,0,0,0,0,0,1
"TCEB1P6",0,0,0,0,0,0,1
"TCEB1P7",0,0,0,0,0,0,1
"TCEB1P8",0,0,0,0,0,0,1
"TCEB1P9",0,0,0,0,0,0,1
"TCEB2",799.30185,847.70586,777.97796,808.328556666667,697.45724,697.45724,1.15873744349284
"TCEB2P1",0,0,0,0,0,0,1
"TCEB2P2",0,0,0,0,0,0,1
"TCEB2P3",0,0,0,0,0,0,1
"TCEB2P4",0,0,0,0,0,0,1
"TCEB3",6.60977,6.38329,5.52765,6.17357,7.38533,7.38533,0.855490481591064
"TCEB3B",0,0,0,0,0,0,1
"TCEB3C",0,0,0,0,0,0,1
"TCEB3CL",0,0,0,0,0,0,1
"TCEB3CL2",0,0,0,0,0,0,1
"TCERG1",54.20343,32.63489,58.57557,48.4712966666667,28.42107,28.42107,1.68149209619727
"TCERG1L",0.36445,0.1658,17.67536,6.06853666666667,3.81714,3.81714,1.46737206447532
"TCF12",78.77058,82.70638,75.72657,79.0678433333333,186.9982,186.9982,0.42589686142385
"TCF15",1.02708,0.93953,1.79157,1.25272666666667,1.34844,1.34844,0.959243866850619
"TCF19",1.04365,0.69083,2.20669,1.31372333333333,1.24472,1.24472,1.03074028535111
"TCF20",21.4859,18.21033,12.91241,17.5362133333333,10.43489,10.43489,1.621022443883
"TCF21",0.14909,0.13817,0,0.0957533333333333,0,0,1.09575333333333
"TCF23",0,0,0,0,0,0,1
"TCF24",0,0.4974,0.15294,0.21678,0,0,1.21678
"TCF25",330.88612,249.30737,306.70789,295.633793333333,235.56297,235.56297,1.25393164168227
"TCF3",59.4548,34.67976,38.01622,44.05026,33.35845,33.35845,1.31118429382001
