"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Spinal_cord","dHs_Avg__TPM","FoldChange"
"FAM72A",5.63239,3.31599,2.51257,3.82031666666667,3.53791,3.53791,1.06223276060272
"FAM72B",3.74388,2.1554,1.55124,2.48350666666667,1.58275,1.58275,1.34875875197625
"FAM72C",0,0,0,0,0,0,1
"FAM72D",0.0497,0.05527,0,0.03499,0,0,1.03499
"FAM73A",7.81908,5.30559,4.65371,5.92612666666667,7.66547,7.66547,0.799278823499091
"FAM73B",40.52005,27.02534,54.40253,40.6493066666667,26.31709,26.31709,1.52466117974743
"FAM74A1",1.39153,0.52503,0.65545,0.857336666666667,0.40345,0.40345,1.32340779270132
"FAM74A2",0.16566,0,0,0.05522,0.12414,0.12414,0.938690910384828
"FAM74A3",0,0.60793,0,0.202643333333333,0,0,1.20264333333333
"FAM74A4",0,0.0829,0,0.0276333333333333,0,0,1.02763333333333
"FAM74A7",0,0,0,0,0,0,1
"FAM75A1",0,0,0,0,0,0,1
"FAM75A2",0,0,0,0,0,0,1
"FAM75A3",0,0,0,0,0,0,1
"FAM75A4",0,0,0,0,0,0,1
"FAM75A5",0,0,0,0,0,0,1
"FAM75A6",0,0,0,0,0.03103,0.03103,0.969903882525242
"FAM75A7",0,0,0,0,0,0,1
"FAM75B",0,0,0,0,0,0,1
"FAM75C1",0,0,0.32773,0.109243333333333,0.06207,0.06207,1.04441640695372
"FAM75C2",0,0,0,0,0,0,1
"FAM75D1",0,0.05527,0,0.0184233333333333,0,0,1.01842333333333
"FAM75D2P",0,0,0,0,0,0,1
"FAM75D3",0,0,0,0,0,0,1
"FAM75D4",0,0,0,0,0,0,1
"FAM75D5",0,0,0,0,0,0,1
"FAM75E1",0,0,0,0,0,0,1
"FAM75E2P",0,0,0,0,0,0,1
"FAM75E3P",0,0,0,0,0,0,1
"FAM76A",6.77543,10.47301,9.5696,8.93934666666667,8.5034,8.5034,1.04587270520726
"FAM76B",4.73783,9.39531,10.74941,8.29418333333333,17.37921,17.37921,0.505690034192619
"FAM78A",8.91242,9.72691,6.79485,8.47806,4.96549,4.96549,1.58881500094711
"FAM78B",9.3597,6.57672,10.72757,8.88799666666667,3.63101,3.63101,2.13517065751675
"FAM81A",6.56007,8.98081,25.06012,13.5336666666667,10.73787,10.73787,1.23818603091248
"FAM81B",1.29214,7.84785,1.48569,3.54189333333333,2.42068,2.42068,1.32777498431111
"FAM82A1",7.76938,5.94115,6.00831,6.57294666666667,4.49997,4.49997,1.37690690434069
"FAM82A2",78.17421,69.66348,101.44214,83.0932766666667,84.32021,84.32021,0.985619663461525
"FAM82B",24.93159,36.06142,25.2786,28.7572033333333,32.55499,32.55499,0.886819019565595
"FAM83A",0.23192,0.30397,0,0.17863,0.31034,0.31034,0.899484103362486
"FAM83B",0,0,0.10924,0.0364133333333333,0.0931,0.0931,0.94814137163419
"FAM83C",0.08283,0,0,0.02761,0.12414,0.12414,0.914129912644333
"FAM83D",2.74993,1.54746,0.83024,1.70921,0.96206,0.96206,1.38079875233173
"FAM83E",0.46384,0.05527,0,0.173036666666667,0,0,1.17303666666667
"FAM83F",0.13253,0.2487,0.19664,0.192623333333333,0.46551,0.46551,0.813794060315749
"FAM83G",0.71233,0.9948,0.721,0.809376666666667,0.83793,0.83793,0.984464406515301
"FAM83H",2.25295,4.28316,5.13437,3.89016,1.11724,1.11724,2.30968619523531
"FAM84A",17.26161,16.24836,21.12741,18.21246,4.22067,4.22067,3.68007554585906
"FAM84B",3.61135,6.38329,2.64366,4.21276666666667,7.85168,7.85168,0.588901391223662
"FAM86A",15.65472,13.23634,12.01662,13.6358933333333,8.62754,8.62754,1.52021111658153
"FAM86B1",80.70878,46.81076,23.11561,50.2117166666667,12.81717,12.81717,3.70638246954092
"FAM86B2",2.50144,2.40409,1.37645,2.09399333333333,1.21034,1.21034,1.39978163238838
"FAM86C1",4.32368,4.75292,2.49072,3.85577333333333,4.99652,4.99652,0.809765219382798
"FAM86C2P",6.39441,7.79258,4.04195,6.07631333333333,4.74825,4.74825,1.23103785209991
"FAM86DP",14.84299,11.52307,10.18136,12.1824733333333,6.02066,6.02066,1.87766867122654
"FAM86EP",4.57217,5.58192,5.02513,5.05974,2.57585,2.57585,1.69462924898975
"FAM86FP",3.72731,2.62516,3.12432,3.15893,0.68275,0.68275,2.47150794829892
"FAM86GP",0,0,0,0,0.89999,0.89999,0.526318559571366
"FAM86HP",27.74778,30.25843,16.01488,24.6736966666667,0.31034,0.31034,19.593156483559
"FAM86JP",2.40205,4.91872,1.02687,2.78254666666667,0.18621,0.18621,3.18876646349859
"FAM86KP",0.29819,0,0,0.0993966666666667,0,0,1.09939666666667
"FAM86LP",0,0,0,0,0,0,1
"FAM86MP",0,0,0,0,0,0,1
"FAM87A",0.11596,0.11053,0.50251,0.243,0.06207,0.06207,1.1703560029
"FAM87B",0.21536,0.0829,0.10924,0.135833333333333,0,0,1.13583333333333
"FAM89A",23.97077,30.4795,17.69721,24.04916,45.80664,45.80664,0.53516253249539
"FAM89B",41.96128,50.20965,72.5367,54.9025433333333,23.21366,23.21366,2.30871926562665
"FAM8A1",13.73308,12.35207,12.89056,12.9919033333333,12.59993,12.59993,1.02882171697452
"FAM8A2P",0,0,0,0,0,0,1
"FAM8A3P",0,0,0,0,0,0,1
"FAM8A4P",0,0,0,0,0,0,1
"FAM8A6P",0,0,0,0,0,0,1
"FAM90A1",6.67603,5.83062,2.53441,5.01368666666667,1.55172,1.55172,2.35671886675132
"FAM90A10P",0,0,0,0,0,0,1
"FAM90A11P",38.38305,19.59199,88.48604,48.82036,24.3309,24.3309,1.96678207248854
"FAM90A12P",0.82829,0.55267,0.80839,0.729783333333333,0.12414,0.12414,1.53876148285208
"FAM90A13P",0,0.2487,0,0.0829,0,0,1.0829
"FAM90A14P",0,0,0,0,0,0,1
"FAM90A15P",0,0,0,0,0,0,1
"FAM90A16P",0,0,0,0,0,0,1
"FAM90A17P",0,0,0,0,0,0,1
"FAM90A18",0,0,0,0,0,0,1
"FAM90A19P",0,0,0,0,0,0,1
"FAM90A20P",0.26505,0.11053,0.28403,0.21987,0.15517,0.15517,1.05600907225776
"FAM90A21P",0,0,0,0,0,0,1
"FAM90A22P",0,0,0,0,0,0,1
"FAM90A24P",0.21536,0.1658,0.17479,0.185316666666667,0.12414,0.12414,1.0544208609841
"FAM90A25P",0.96082,0.52503,0.28403,0.58996,0,0,1.58996
"FAM90A26P",0,0.11053,0,0.0368433333333333,0,0,1.03684333333333
"FAM90A27P",0,0,0,0,0,0,1
"FAM90A2P",5.48329,2.59753,1.90081,3.32721,1.52068,1.52068,1.71668359331609
"FAM90A3",0,0,0,0,0,0,1
"FAM90A4P",0,0,0,0,0,0,1
"FAM90A5P",0,0,0,0,0,0,1
"FAM90A6P",0,0,0,0,0,0,1
"FAM90A7P",0,0,0.21848,0.0728266666666667,0,0,1.07282666666667
"FAM90A8P",0,0,0,0,0,0,1
"FAM90A9P",0,0,0,0,0,0,1
"FAM91A1",6.16249,7.46098,6.31419,6.64588666666667,9.34133,9.34133,0.739352352808262
"FAM92A1",41.39804,33.93366,40.04812,38.45994,11.85511,11.85511,3.0695917810116
"FAM92A1P1",0,0,0,0,0,0,1
"FAM92A1P2",0.0994,0,0,0.0331333333333333,0,0,1.03313333333333
"FAM92B",0.26505,4.25552,0.10924,1.54327,0.37241,0.37241,1.85314155390882
"FAM95B1",27.23424,16.46943,14.3107,19.3381233333333,6.4241,6.4241,2.7394732470378
"FAM96A",31.21005,32.13749,28.7962,30.71458,63.43412,63.43412,0.492201647201824
"FAM96AP1",0,0,0,0,0,0,1
"FAM96AP2",0,0,0,0,0,0,1
"FAM96B",193.07488,212.55512,194.69113,200.107043333333,268.13641,268.13641,0.747230905448034
"FAM98A",42.2429,32.08223,38.10362,37.47625,25.04469,25.04469,1.47731648946484
"FAM98B",16.01917,18.48666,12.45359,15.65314,22.62401,22.62401,0.704924354502051
"FAM98C",57.45034,88.75807,78.37022,74.8595433333333,78.98231,78.98231,0.948454018561521
"FAM99A",0,0,0,0,0,0,1
"FAM9A",0,0,0.15294,0.05098,0.12414,0.12414,0.934919138185635
"FAM9B",0.0497,0.19343,0,0.0810433333333333,0,0,1.08104333333333
"FAM9C",0.29819,0.27633,0.65545,0.40999,0.18621,0.18621,1.18865125062173
"FAN1",24.33522,29.45707,33.31882,29.0370366666667,22.59298,22.59298,1.2731344945262
"FANCA",41.43117,34.12709,35.6566,37.07162,36.77565,36.77565,1.00783494129155
"FANCB",0.92769,0.1658,0,0.364496666666667,0.12414,0.12414,1.21381381915657
"FANCC",3.26347,3.92392,3.71423,3.63387333333333,4.28273,4.28273,0.877173986429996
"FANCD2",5.21824,2.92913,1.17981,3.10906,4.18963,4.18963,0.791782843863628
"FANCE",2.53457,2.84623,1.96636,2.44905333333333,2.66895,2.66895,0.940065504663005
"FANCF",2.81619,4.14499,3.49574,3.48564,4.03446,4.03446,0.890987315422111
"FANCG",26.40595,12.90474,37.73219,25.68096,16.88266,16.88266,1.49200174918049
"FANCI",2.86589,7.76495,5.61504,5.41529333333333,5.27583,5.27583,1.02222229304065
"FANCL",39.49297,25.03574,20.20977,28.24616,51.79626,51.79626,0.553943783139184
"FANCM",3.99237,4.91872,3.08062,3.99723666666667,4.81032,4.81032,0.860062211146145
"FANK1",15.35654,24.62124,13.61156,17.8631133333333,17.65852,17.65852,1.0109651426444
"FAP",2.18669,3.45416,4.12935,3.25673333333333,7.07582,7.07582,0.527096113253308
"FAR1",13.10358,10.77698,15.97118,13.2839133333333,47.73076,47.73076,0.293119034739728
"FAR1P1",0,0,0,0,0,0,1
"FAR2",47.56053,44.9317,21.71731,38.0698466666667,7.60341,7.60341,4.54120478585429
"FARP1",32.12117,34.81792,47.47658,38.1385566666667,18.96196,18.96196,1.96065700295295
"FARP2",39.67519,24.45544,32.92554,32.3520566666667,38.54461,38.54461,0.843403352989615
"FARS2",54.93233,55.54287,66.65948,59.0448933333333,44.47216,44.47216,1.3204759424961
"FARSA",52.43089,41.44991,65.85109,53.2439633333333,28.95501,28.95501,1.81084777916393
"FARSB",29.70255,23.37775,29.34241,27.4742366666667,13.34475,13.34475,1.98499358069445
"FAS",10.07203,7.48862,7.10073,8.22046,6.76548,6.76548,1.18736510814528
"FASLG",0,0,0,0,0.43448,0.43448,0.697116725224472
"FASN",190.50718,163.4508,205.22206,186.393346666667,137.29577,137.29577,1.35501864349623
"FASTK",145.21617,130.01454,175.31159,150.180766666667,92.82361,92.82361,1.61132967135529
"FASTKD1",21.00549,22.82508,21.8484,21.89299,10.86201,10.86201,1.92994189011812
"FASTKD2",6.16249,7.29518,7.31922,6.92563,5.12066,5.12066,1.29489793584352
"FASTKD3",7.53746,7.54388,10.11581,8.39905,8.06892,8.06892,1.03640235000419
"FASTKD5",5.68208,3.95156,4.8285,4.82071333333333,3.1655,3.1655,1.39736246148922
"FAT1",54.35253,60.0471,49.07151,54.49038,23.74124,23.74124,2.24282938122746
"FAT1P1",0,0,0,0,0,0,1
"FAT2",4.34025,4.06209,0.30588,2.90274,5.02756,5.02756,0.647482563425333
"FAT3",19.4483,16.9392,8.49903,14.9621766666667,0.9931,0.9931,8.00871841185423
"FAT4",0.89456,0.60793,0.26218,0.588223333333333,0.68275,0.68275,0.943826078343981
"FATE1",0.26505,0,1.15797,0.47434,0.77586,0.77586,0.830211841023504
"FAU",1191.6638,1110.0285,893.53417,1065.07549,1499.42253,1499.42253,0.710516850210187
"FAUP1",0,0,0,0,1.64482,1.64482,0.378097564295491
"FAXC",25.89241,19.81306,39.6767,28.4607233333333,12.13441,12.13441,2.24301840229849
"FBF1",28.808,36.61408,25.91221,30.4447633333333,21.38264,21.38264,1.40487285384268
"FBL",48.85267,55.65341,37.27338,47.25982,61.94448,61.94448,0.766704562496982
"FBLIM1",6.17906,9.14661,6.48898,7.27155,9.89994,9.89994,0.75886197538702
"FBLL1",33.76118,28.10304,59.90832,40.5908466666667,12.10338,12.10338,3.17405483674187
"FBLN1",33.44643,49.85042,20.27532,34.5240566666667,28.45846,28.45846,1.20590338621458
"FBLN2",26.53848,33.85076,20.75598,27.0484066666667,36.89979,36.89979,0.740067601078177
"FBLN5",43.38594,18.79062,6.03016,22.7355733333333,19.70678,19.70678,1.14627060959422
"FBLN7",2.83276,3.53706,14.26701,6.87894333333333,1.89309,1.89309,2.72336613563122
"FBN1",9.64132,7.43335,6.77301,7.94922666666667,10.61373,10.61373,0.77057299133583
"FBN2",0.18222,0.60793,0.08739,0.292513333333333,0.37241,0.37241,0.941783674946505
"FBN3",0.48041,0.46977,0.78654,0.578906666666667,0.40345,0.40345,1.12501811013336
"FBP1",1.72285,1.76853,0.74285,1.41141,6.05169,6.05169,0.341961997762239
"FBP2",0,0.3316,0.17479,0.168796666666667,0.93103,0.93103,0.605271107474595
"FBRS",53.52423,52.44795,53.57229,53.18149,56.23416,56.23416,0.946663496065986
"FBRSL1",140.62743,131.92124,309.78852,194.112396666667,78.14438,78.14438,2.46527165500149
"FBXL12",14.47855,11.60597,18.52745,14.8706566666667,8.96891,8.96891,1.59201524205421
"FBXL13",1.06021,0.46977,2.57811,1.36936333333333,4.22067,4.22067,0.453842769861595
"FBXL14",15.02522,13.73374,21.76101,16.83999,11.23442,11.23442,1.45818028153357
"FBXL15",43.4522,48.82799,60.2579,50.84603,20.2654,20.2654,2.43804630996831
"FBXL16",2284.81055,2222.90323,1003.65013,1837.12130333333,56.60658,56.60658,31.9081831161186
"FBXL17",153.26716,147.28534,179.06952,159.874006666667,68.70996,68.70996,2.30776214283679
"FBXL18",9.84011,10.05851,6.37973,8.75945,3.56895,3.56895,2.13603782050581
"FBXL19",52.2818,52.00582,84.26929,62.8523033333333,11.32752,11.32752,5.17965522127186
"FBXL19-AS1",1.75598,3.28836,1.04872,2.03102,6.48617,6.48617,0.404882603520893
"FBXL2",40.86793,30.5624,53.76892,41.7330833333333,25.44813,25.44813,1.61573174864663
"FBXL20",4.17459,3.73049,6.16125,4.68877666666667,4.62411,4.62411,1.01149811555369
"FBXL21",2.88246,2.90149,1.37645,2.3868,0.31034,0.31034,2.58467268037303
"FBXL22",2.45174,5.49902,4.1075,4.01942,0.65172,0.65172,3.03890489913545
"FBXL3",34.68887,36.25485,39.43637,36.7933633333333,38.42047,38.42047,0.958724320976724
"FBXL4",3.69418,3.42653,2.29408,3.13826333333333,5.46204,5.46204,0.640395808960225
"FBXL5",43.76695,40.78671,30.1508,38.23482,43.47906,43.47906,0.882096429196121
"FBXL6",20.06123,19.64726,22.74419,20.81756,15.0206,15.0206,1.36184412568818
"FBXL7",12.04337,17.21553,10.18136,13.1467533333333,9.5896,9.5896,1.335910075294
"FBXL8",13.20298,9.22951,10.05027,10.8275866666667,12.72407,12.72407,0.861813344486487
"FBXO10",13.03732,6.27275,7.36291,8.89099333333333,2.45171,2.45171,2.86553428107614
"FBXO11",37.05779,45.9265,42.95396,41.9794166666667,19.39644,19.39644,2.1072018777133
"FBXO15",7.02392,9.17425,6.0957,7.43129,7.29306,7.29306,1.01666815385395
"FBXO16",22.6952,22.76982,30.69701,25.3873433333333,4.09653,4.09653,5.1775116271921
"FBXO17",33.09855,32.27566,34.67342,33.34921,17.9999,17.9999,1.80786267296144
"FBXO18",85.26439,49.10432,27.15757,53.8420933333333,34.54118,34.54118,1.54305775253757
"FBXO2",239.19418,323.17111,290.45268,284.272656666667,329.08779,329.08779,0.864232683876816
"FBXO21",36.27919,27.35694,21.73916,28.45843,16.41715,16.41715,1.6913461731684
"FBXO22",29.23871,15.25357,16.03673,20.1763366666667,19.05506,19.05506,1.0559099133419
"FBXO24",1.97134,0.71847,2.88399,1.85793333333333,1.21034,1.21034,1.29298358321947
"FBXO25",23.02652,23.90278,22.04504,22.9914466666667,27.74467,27.74467,0.83463983641721
"FBXO27",10.90032,11.46781,25.21306,15.8603966666667,9.52753,9.52753,1.60155294420122
"FBXO28",8.87929,7.90312,7.07888,7.95376333333333,4.65515,4.65515,1.58329369394858
"FBXO3",41.26551,32.82833,19.16105,31.0849633333333,10.45856,10.45856,2.80008686373622
"FBXO30",2.41861,2.45936,1.68233,2.18676666666667,2.11033,2.11033,1.02457509867656
"FBXO31",42.07724,31.33613,31.02473,34.8127,17.37921,17.37921,1.9485440342648
"FBXO32",13.88218,11.27437,11.44856,12.2017033333333,71.34787,71.34787,0.182475355989518
"FBXO33",9.32657,10.33484,12.9561,10.8725033333333,6.14479,6.14479,1.66170081042736
"FBXO34",26.10777,27.9925,39.54561,31.2152933333333,10.11718,10.11718,2.89779362512196
"FBXO36",6.36128,9.50585,5.06883,6.97865333333333,5.92755,5.92755,1.15172800388786
"FBXO38",10.51931,12.21391,11.97293,11.5687166666667,11.88614,11.88614,0.975367073977674
"FBXO39",0,0.2487,0.13109,0.126596666666667,0.15517,0.15517,0.975264823936448
"FBXO4",11.81144,7.46098,9.26372,9.51204666666667,8.47237,8.47237,1.10975887414308
"FBXO40",0.28162,0.0829,1.02687,0.463796666666667,0.18621,0.18621,1.23401140326474
"FBXO41",42.57421,37.24965,44.24302,41.3556266666667,5.30687,5.30687,6.71579193271253
"FBXO42",15.57189,11.90994,12.67207,13.3846333333333,9.4965,9.4965,1.37042188666063
"FBXO43",0.28162,0.52503,0.21848,0.34171,0.49655,0.49655,0.896535364672079
"FBXO44",263.84416,218.02651,280.88308,254.25125,96.11325,96.11325,2.62838747544748
"FBXO45",9.44253,8.26235,6.1394,7.94809333333333,8.13099,8.13099,0.979969678351781
"FBXO46",13.50116,10.80461,11.40487,11.9035466666667,6.45514,6.45514,1.73082553334567
"FBXO47",0,0,0.08739,0.02913,0,0,1.02913
"FBXO48",1.80568,0.96716,0.89578,1.22287333333333,1.02413,1.02413,1.09818704002872
"FBXO5",1.92164,2.18303,1.28906,1.79791,2.51378,2.51378,0.796267836916369
"FBXO6",18.6697,16.05493,14.13592,16.28685,7.91375,7.91375,1.93934651521526
"FBXO7",55.94285,55.40471,46.05644,52.468,102.78562,102.78562,0.515177343450856
"FBXO8",11.66235,12.29681,7.88727,10.6154766666667,14.02751,14.02751,0.77294752534962
"FBXO9",60.56472,78.67192,103.3648,80.8671466666667,30.28948,30.28948,2.61644318367281
"FBXW10",0.53011,0.3316,0.21848,0.360063333333333,0.18621,0.18621,1.14656201965363
"FBXW11",68.21814,80.05359,74.83078,74.3675033333333,89.00639,89.00639,0.837357251338859
"FBXW11P1",0.33132,1.21586,0.15294,0.566706666666667,0.46551,0.46551,1.06905218433628
"FBXW12",1.32527,1.4093,1.11427,1.28294666666667,0.12414,0.12414,2.03083838905
"FBXW2",15.3234,11.63361,11.36117,12.7727266666667,8.28616,8.28616,1.48314552696342
"FBXW4",135.42575,377.80208,199.8255,237.684443333333,676.23754,676.23754,0.352438294152054
"FBXW4P1",0.74546,0.11053,0.32773,0.394573333333333,0.40345,0.40345,0.993675110145237
"FBXW5",100.77001,108.23952,160.80425,123.27126,78.5168,78.5168,1.56283024467785
"FBXW7",14.82643,9.72691,71.99049,32.1812766666667,8.72064,8.72064,3.41348683488604
"FBXW8",4.57217,5.33322,4.67556,4.86031666666667,4.68618,4.68618,1.03062454348379
"FBXW9",7.2724,5.96879,7.97467,7.07195333333333,2.45171,2.45171,2.33853751715333
"FCAMR",0,0,0,0,0,0,1
"FCAR",3.19721,2.40409,3.34281,2.98137,2.23447,2.23447,1.23091882132158
"FCER1A",0.19879,0.44213,0.58991,0.410276666666667,0.62069,0.62069,0.870170524077193
"FCER1G",39.84085,16.91156,12.91241,23.2216066666667,91.92362,91.92362,0.26066146224896
"FCER2",0,0,0.28403,0.0946766666666667,0.9931,0.9931,0.549233187831352
"FCF1",22.91056,26.16871,26.82984,25.3030366666667,38.32737,38.32737,0.668822671505027
"FCGBP",1.55719,1.3264,0.50251,1.1287,1.70689,1.70689,0.786400629504708
"FCGR1A",7.18958,1.54746,2.20669,3.64791,10.52063,10.52063,0.4034423464689
"FCGR1B",7.86877,1.93433,2.09745,3.96685,2.23447,2.23447,1.53559934085028
"FCGR1C",2.93215,1.1606,0.65545,1.58273333333333,1.45861,1.45861,1.05048516573728
"FCGR2A",10.68497,11.99284,9.83178,10.83653,111.19592,111.19592,0.1054987561045
"FCGR2B",0.59637,0.80136,0.89578,0.764503333333333,18.31024,18.31024,0.0913765615203816
"FCGR3A",19.92871,6.90832,5.48395,10.77366,17.59645,17.59645,0.633113309260638
"FCGR3B",4.34025,2.76333,6.0957,4.39976,6.92065,6.92065,0.681731928566469
"FCGRT",46.28496,54.90731,44.35226,48.5148433333333,67.34445,67.34445,0.724489601325833
"FCHO1",20.82326,17.10499,20.64674,19.5249966666667,21.63091,21.63091,0.906945264979034
"FCHO2",4.55561,4.91872,4.12935,4.53456,9.24822,9.24822,0.540050857612346
"FCHSD1",30.44802,19.53672,19.57617,23.18697,15.23784,15.23784,1.48954355998088
"FCHSD2",139.58378,250.7443,219.27058,203.199553333333,166.77836,166.77836,1.21707920695692
"FCN1",0.77859,1.54746,7.12258,3.14954333333333,2.82412,2.82412,1.08509757364657
"FCN2",0,0.19343,0.39327,0.195566666666667,0.12414,0.12414,1.06353894236186
"FCN3",1.3584,1.9067,0.48066,1.24858666666667,3.44481,3.44481,0.50589039051538
"FCRL1",0,0,0,0,0.12414,0.12414,0.889568914903838
"FCRL2",0.19879,0.88426,0.76469,0.615913333333333,0.71379,0.71379,0.942888763111778
"FCRL3",0.06626,0.46977,0,0.178676666666667,0,0,1.17867666666667
"FCRL4",0,0,0,0,0,0,1
"FCRL5",0.0497,0.13817,0,0.0626233333333333,0.03103,0.03103,1.03064249666191
"FCRL6",0.61294,0,0.54621,0.386383333333333,1.86206,1.86206,0.484400513383134
"FCRLA",0.41415,0,0.45882,0.29099,2.38964,2.38964,0.380863454526144
"FCRLB",0.99395,1.4922,3.62684,2.03766333333333,2.32757,2.32757,0.912877364964023
"FDCSP",0,0.80136,0,0.26712,5.2448,5.2448,0.202908019472201
"FDFT1",81.33828,67.61861,97.05061,82.0025,185.46102,185.46102,0.445146658534851
"FDPS",84.60175,66.95542,78.45762,76.6715966666667,124.78895,124.78895,0.617475514873657
"FDPSP1",0,0,0,0,0,0,1
"FDPSP2",0,0,0,0,0,0,1
"FDPSP4",0.26505,0,0,0.08835,0,0,1.08835
"FDPSP5",0,0,0,0,0,0,1
"FDPSP6",0,0,0,0,0,0,1
"FDPSP7",0,0,0.24033,0.08011,0,0,1.08011
"FDPSP8",0,0,0,0,0,0,1
"FDX1",4.50591,6.05169,5.81168,5.45642666666667,4.93445,4.93445,1.0879570417927
"FDX1L",13.05388,5.99642,10.83681,9.96237,5.83445,5.83445,1.60398715331885
"FDX1P1",0.56324,0.35923,0,0.30749,0,0,1.30749
"FDX1P2",0,0,0,0,0,0,1
"FDXACB1",2.55114,1.96196,1.48569,1.99959666666667,1.89309,1.89309,1.03681415602925
"FDXR",8.29949,11.46781,9.98472,9.91734,9.12409,9.12409,1.07835272108407
"FECH",13.23611,16.1102,17.12915,15.49182,13.53096,13.53096,1.13494359629371
"FECHP1",0,0,0,0,0,0,1
"FEM1A",31.90581,31.11506,34.67342,32.5647633333333,14.77233,14.77233,2.12807894162329
"FEM1AP1",0.34788,0.0829,0.43697,0.28925,0.0931,0.0931,1.17944378373433
"FEM1AP2",0,0.0829,0.21848,0.10046,0.0931,0.0931,1.00673314426859
"FEM1AP3",0,0,0,0,0,0,1
"FEM1AP4",0,0,0,0,0,0,1
"FEM1B",10.93346,9.92034,12.34435,11.06605,9.34133,9.34133,1.16677932142191
"FEM1C",8.18353,9.45058,9.74439,9.12616666666667,4.31377,4.31377,1.90564639919806
"FEN1",15.24057,7.43335,11.29562,11.32318,8.62754,8.62754,1.27999260454903
"FEN1P1",0,0,0,0,0,0,1
"FER",4.00893,10.22431,6.51082,6.91468666666667,12.35165,12.35165,0.592787158640817
"FER1L4",8.86273,6.68725,7.73433,7.76143666666667,1.89309,1.89309,3.0284010060754
"FER1L5",1.73941,1.43693,0.34957,1.17530333333333,0.12414,0.12414,1.93508222582003
"FER1L6",0,0,0,0,0,0,1
"FERD3L",0,0,0,0,0,0,1
"FERMT1",7.18958,5.69245,3.67053,5.51752,3.53791,3.53791,1.43623826827769
"FERMT2",31.4254,40.12351,24.49206,32.0136566666667,23.36883,23.36883,1.35474935262246
"FERMT3",17.26161,13.84427,9.24187,13.44925,13.28268,13.28268,1.01166237708889
"FERP1",3.49539,1.7409,2.86214,2.69947666666667,1.39654,1.39654,1.54367407456861
"FES",10.85063,10.74934,18.61484,13.4049366666667,22.3447,22.3447,0.617053835203137
"FETUB",0.76203,0.63557,0,0.465866666666667,0,0,1.46586666666667
"FEV",5.05258,1.60273,0,2.21843666666667,0.0931,0.0931,2.94432043423901
"FEZ1",536.63387,500.21747,445.86038,494.23724,1614.71498,1614.71498,0.306512748925556
"FEZ2",39.79115,40.53801,71.46613,50.59843,71.34787,71.34787,0.713199020233768
"FEZF1",3.08125,7.68205,0,3.58776666666667,0,0,4.58776666666667
"FEZF2",3.64449,8.87028,22.67864,11.7311366666667,0.18621,0.18621,10.7326162034266
"FFAR1",0.81173,0.52503,0.45882,0.598526666666667,3.2586,3.2586,0.375364360744533
"FFAR2",0.59637,0.13817,0.54621,0.426916666666667,0.52758,0.52758,0.934102742027695
