"Hs_symbol","Heart","dHs_Avg_TPM","Spinal_cord","dHs_Avg__TPM","FoldChange"
"DCC",0,0,6.45514,6.45514,0.134135643327959
"DCD",0,0,4.43791,4.43791,0.183894179933099
"DCDC1",0.0506,0.0506,0,0,1.0506
"DCDC2",0.0253,0.0253,1.48965,1.48965,0.411824955315004
"DCDC2B",0,0,0.15517,0.15517,0.865673450660942
"DCDC2C",0,0,0.34138,0.34138,0.745500902056091
"DCDC5",0.01265,0.01265,0.34138,0.34138,0.754931488467101
"DCHS1",0.61989,0.61989,1.30344,1.30344,0.703248185322822
"DCHS2",0.01265,0.01265,1.02413,1.02413,0.500289013057462
"DCK",11.77787,11.77787,60.23759,60.23759,0.208660562899356
"DCLK1",9.32362,9.32362,27.12398,27.12398,0.36707535704406
"DCLK2",17.53398,17.53398,85.22021,85.22021,0.214960970287593
"DCLK3",0.22771,0.22771,4.3448,4.3448,0.229701766202664
"DCLRE1A",8.27361,8.27361,1.79999,1.79999,3.312015400055
"DCLRE1B",1.65725,1.65725,1.58275,1.58275,1.0288452231149
"DCLRE1C",3.66873,3.66873,4.53101,4.53101,0.844100806181873
"DCN",1641.93176,1641.93176,216.89877,216.89877,7.53988542477775
"DCP1A",11.71462,11.71462,4.53101,4.53101,2.2987881056082
"DCP1B",4.9338,4.9338,6.57927,6.57927,0.782898616885267
"DCP2",6.70491,6.70491,7.57237,7.57237,0.898807447648667
"DCPS",7.45131,7.45131,8.16202,8.16202,0.922428678391883
"DCST1",0.0506,0.0506,0,0,1.0506
"DCST2",0.22771,0.22771,3.87929,3.87929,0.251616526174915
"DCSTAMP",0.10121,0.10121,0.46551,0.46551,0.751417595239882
"DCT",0.15181,0.15181,0.43448,0.43448,0.802946015280799
"DCTD",43.24036,43.24036,52.47901,52.47901,0.827247176041591
"DCTN1",103.35685,103.35685,300.03968,300.03968,0.346654799792506
"DCTN2",208.2824,208.2824,546.70035,546.70035,0.382111130657485
"DCTN3",56.59958,56.59958,101.63735,101.63735,0.561195120489763
"DCTN4",48.23741,48.23741,25.26193,25.26193,1.87485877846754
"DCTN5",30.00764,30.00764,17.34818,17.34818,1.68995726006612
"DCTN6",130.9735,130.9735,65.88583,65.88583,1.97311597987197
"DCTPP1",22.70815,22.70815,14.33785,14.33785,1.54572837783653
"DCUN1D1",30.1468,30.1468,13.56199,13.56199,2.1389109592851
"DCUN1D2",120.66312,120.66312,17.03783,17.03783,6.74488671863522
"DCUN1D3",3.20065,3.20065,1.76896,1.76896,1.51704972263955
"DCUN1D4",29.50161,29.50161,17.03783,17.03783,1.69098001256249
"DCUN1D5",47.60488,47.60488,11.762,11.762,3.80856292117223
"DCX",0.0253,0.0253,0.96206,0.96206,0.522563020498863
"DCXR",23.17622,23.17622,199.39542,199.39542,0.120642577559906
"DDA1",4.64284,4.64284,19.48954,19.48954,0.275401009490696
"DDAH1",29.76728,29.76728,36.40324,36.40324,0.822583284228853
"DDAH2",9.27302,9.27302,151.16811,151.16811,0.0675109916263007
"DDB1",84.81081,84.81081,61.13758,61.13758,1.38098088145692
"DDB2",7.26155,7.26155,12.22752,12.22752,0.624572860218696
"DDC",0.89821,0.89821,0.34138,0.34138,1.41511726729189
"DDHD1",6.76817,6.76817,9.18615,9.18615,0.762620813555661
"DDHD2",67.74491,67.74491,136.39578,136.39578,0.500342223028975
"DDI1",0.03795,0.03795,0.15517,0.15517,0.898525758113524
"DDI2",11.18329,11.18329,3.01033,3.01033,3.03797692459224
"DDIT3",51.88084,51.88084,55.55141,55.55141,0.935093218719038
"DDIT4",40.03971,40.03971,125.25446,125.25446,0.325055526751293
"DDIT4L",1.11327,1.11327,2.35861,2.35861,0.629209702823489
"DDN",0.8476,0.8476,3.1655,3.1655,0.443548193494178
"DDO",41.00117,41.00117,3.59998,3.59998,9.13072882925578
"DDOST",66.16357,66.16357,54.65141,54.65141,1.20686196450368
"DDR1",4.38982,4.38982,249.7641,249.7641,0.0214935870006911
"DDR2",3.75728,3.75728,27.96191,27.96191,0.16425988479351
"DDRGK1",14.23212,14.23212,94.7167,94.7167,0.159137538172545
"DDT",104.24241,104.24241,96.73393,96.73393,1.0768257246997
"DDTL",9.20977,9.20977,2.11033,2.11033,3.28253593670125
"DDX1",225.14589,225.14589,29.01708,29.01708,7.53390702893153
"DDX10",22.29067,22.29067,51.73419,51.73419,0.441661662007134
"DDX11",9.51338,9.51338,51.54798,51.54798,0.200072010379847
"DDX11L1",0,0,0.40345,0.40345,0.712529837186932
"DDX11L10",0,0,0,0,1
"DDX11L16",0,0,0,0,1
"DDX11L2",0.78435,0.78435,3.97239,3.97239,0.358851578416013
"DDX11L5",0,0,0.27931,0.27931,0.781671369722741
"DDX11L8",0,0,0,0,1
"DDX11L9",0,0,0,0,1
"DDX12P",0.35422,0.35422,2.35861,2.35861,0.403208470170696
"DDX17",384.01435,384.01435,187.54032,187.54032,2.04207964641197
"DDX18",41.65901,41.65901,17.13094,17.13094,2.35282947271349
"DDX18P1",0.13916,0.13916,0,0,1.13916
"DDX18P5",0,0,0,0,1
"DDX18P6",0,0,0,0,1
"DDX19A",22.49308,22.49308,15.33095,15.33095,1.43856174931648
"DDX19B",21.25331,21.25331,6.5172,6.5172,2.96031900175597
"DDX20",8.9441,8.9441,2.01723,2.01723,3.29577128690885
"DDX21",31.89261,31.89261,10.92408,10.92408,2.75850296207338
"DDX23",33.11974,33.11974,57.75484,57.75484,0.580713690991244
"DDX24",226.82844,226.82844,230.64697,230.64697,0.983515735172362
"DDX25",0.15181,0.15181,4.18963,4.18963,0.221944531691084
"DDX26B",8.74169,8.74169,8.5034,8.5034,1.02507418397626
"DDX27",18.90026,18.90026,15.23784,15.23784,1.22554847196425
"DDX28",7.66637,7.66637,1.67585,1.67585,3.2387353551208
"DDX31",3.13739,3.13739,2.88619,2.88619,1.06463914528111
"DDX39A",6.05972,6.05972,44.72044,44.72044,0.154410587474661
"DDX39AP1",0,0,0,0,1
"DDX39B",198.38949,198.38949,261.15369,261.15369,0.760582427811716
"DDX39BP1",0,0,0,0,1
"DDX39BP2",0,0,0,0,1
"DDX3X",154.13707,154.13707,51.23764,51.23764,2.96983305524522
"DDX3Y",0,0,0,0,1
"DDX3YP1",0.08856,0.08856,0,0,1.08856
"DDX3YP2",0,0,0,0,1
"DDX3YP3",0,0,0,0,1
"DDX4",0.0506,0.0506,0.62069,0.62069,0.648242415267571
"DDX41",12.65078,12.65078,42.67217,42.67217,0.312573888588545
"DDX42",82.66018,82.66018,48.19628,48.19628,1.70053873992099
"DDX43",0.8729,0.8729,0.71379,0.71379,1.09284101319298
"DDX46",43.22771,43.22771,12.87924,12.87924,3.18660892094956
"DDX47",44.06266,44.06266,17.06887,17.06887,2.49393902330362
"DDX49",2.55546,2.55546,26.03778,26.03778,0.13149970152875
"DDX5",673.12257,673.12257,246.03998,246.03998,2.72879948419685
"DDX50",31.05766,31.05766,18.31024,18.31024,1.66013783360538
"DDX50P1",0.0759,0.0759,0.34138,0.34138,0.802084420522149
"DDX50P2",0,0,0,0,1
"DDX51",5.38923,5.38923,18.74472,18.74472,0.323591826067931
"DDX52",16.52192,16.52192,4.65515,4.65515,3.0984005729291
"DDX53",0,0,0.12414,0.12414,0.889568914903838
"DDX54",5.19947,5.19947,35.1929,35.1929,0.171289672836385
"DDX55",17.45807,17.45807,19.39644,19.39644,0.904965278254441
"DDX56",18.11591,18.11591,39.19633,39.19633,0.475563565131444
"DDX58",6.99588,6.99588,4.49997,4.49997,1.45380429347796
"DDX59",27.43954,27.43954,14.80336,14.80336,1.79958818884085
"DDX6",44.30302,44.30302,15.14474,15.14474,2.80605447966335
"DDX60",12.9797,12.9797,3.81722,3.81722,2.90202648000299
"DDX60L",13.22006,13.22006,7.57237,7.57237,1.65882480574217
"DDX6P1",0,0,0,0,1
"DDX6P2",0,0,0,0,1
"DEAF1",2.59341,2.59341,99.18564,99.18564,0.0358675155441439
"DEC1",0,0,0.34138,0.34138,0.745500902056091
"DECR1",829.7898,829.7898,64.48929,64.48929,12.6858880284089
"DECR2",1.39159,1.39159,14.55509,14.55509,0.15374967293664
"DEDD",30.43777,30.43777,37.11703,37.11703,0.824769663323716
"DEDD2",2.20124,2.20124,18.58955,18.58955,0.16341569867608
"DEF6",0.35422,0.35422,21.3516,21.3516,0.0605871615454822
"DEF8",16.57252,16.57252,70.16857,70.16857,0.246914052087881
"DEFA1",0,0,0,0,1
"DEFA10P",0,0,0,0,1
"DEFA11P",0,0,0,0,1
"DEFA1B",0,0,0,0,1
"DEFA3",1.26508,1.26508,2.35861,2.35861,0.674409949354048
"DEFA4",0,0,0.83793,0.83793,0.544090362527408
"DEFA5",0,0,0,0,1
"DEFA6",0,0,0.89999,0.89999,0.526318559571366
"DEFA7P",0,0,0,0,1
"DEFA8P",0,0,2.0793,2.0793,0.324749131296074
"DEFA9P",0,0,0,0,1
"DEFB1",0.26567,0.26567,1.27241,1.27241,0.55697255336845
"DEFB103A",0,0,0,0,1
"DEFB103B",0,0,0,0,1
"DEFB104A",0,0,0,0,1
"DEFB104B",0,0,0,0,1
"DEFB105A",0,0,0,0,1
"DEFB105B",0,0,0,0,1
"DEFB106A",0,0,0,0,1
"DEFB106B",0,0,0,0,1
"DEFB107A",0,0,0,0,1
"DEFB107B",0,0,0,0,1
"DEFB108B",0,0,0,0,1
"DEFB108P1",0,0,0,0,1
"DEFB108P2",0,0,0,0,1
"DEFB108P3",0,0,0,0,1
"DEFB108P4",0,0,0,0,1
"DEFB109",0,0,0,0,1
"DEFB109P1",0,0,0,0,1
"DEFB109P1B",0,0,0,0,1
"DEFB109P3",3.25125,3.25125,8.03789,8.03789,0.470380807909811
"DEFB110",0,0,0,0,1
"DEFB112",0,0,0,0,1
"DEFB113",0,0,0,0,1
"DEFB114",0,0,0,0,1
"DEFB115",0,0,0,0,1
"DEFB116",0,0,0,0,1
"DEFB117",0,0,0,0,1
"DEFB118",0,0,0,0,1
"DEFB119",0,0,0.68275,0.68275,0.594265339474075
"DEFB121",0,0,0,0,1
"DEFB122",0,0,0,0,1
"DEFB123",0,0,0.65172,0.65172,0.605429491681399
"DEFB124",0.8223,0.8223,0.65172,0.65172,1.10327416269101
"DEFB125",0,0,0,0,1
"DEFB126",0,0,0,0,1
"DEFB127",0,0,0,0,1
"DEFB128",0,0,0,0,1
"DEFB129",0,0,0,0,1
"DEFB130",0,0,0,0,1
"DEFB131",0,0,0,0,1
"DEFB132",0,0,0,0,1
"DEFB133",0,0,0,0,1
"DEFB134",0,0,0,0,1
"DEFB135",0,0,0,0,1
"DEFB136",0,0,0,0,1
"DEFB4A",0,0,1.9862,1.9862,0.334873752595272
"DEFB4B",0,0,0,0,1
"DEFT1P",0,0,0,0,1
"DEFT1P2",0,0,0,0,1
"DEGS1",72.90643,72.90643,47.38939,47.38939,1.52732716820774
"DEGS2",0,0,8.56547,8.56547,0.104542693667954
"DEK",82.1415,82.1415,27.6826,27.6826,2.89867376039829
"DEM1",3.74463,3.74463,2.63792,2.63792,1.30421504596033
"DENND1A",5.51574,5.51574,27.12398,27.12398,0.231679157786345
"DENND1B",14.47249,14.47249,4.22067,4.22067,2.9636981460234
"DENND1C",0.17711,0.17711,9.55857,9.55857,0.111483846770917
"DENND2A",11.60076,11.60076,53.53418,53.53418,0.231061693785439
"DENND2C",3.94704,3.94704,1.67585,1.67585,1.84877328699292
"DENND2D",3.27655,3.27655,6.36203,6.36203,0.580892770064778
"DENND3",26.52868,26.52868,19.92402,19.92402,1.31564966961416
"DENND4A",6.86937,6.86937,10.11718,10.11718,0.707856668687563
"DENND4B",32.67696,32.67696,33.48602,33.48602,0.976539478896086
"DENND4C",22.41718,22.41718,9.52753,9.52753,2.22437551828397
"DENND5A",162.30948,162.30948,252.15374,252.15374,0.645100009188093
"DENND5B",16.02854,16.02854,3.19653,3.19653,4.05776677397755
"DENR",52.95615,52.95615,25.47917,25.47917,2.03768282767171
"DEPDC1",0.13916,0.13916,0.18621,0.18621,0.960335859586414
"DEPDC1B",0,0,0.9931,0.9931,0.501730971852893
"DEPDC4",0.93616,0.93616,4.96549,4.96549,0.324560094811994
"DEPDC5",13.14416,13.14416,17.72059,17.72059,0.755540290129745
"DEPDC7",1.11327,1.11327,3.19653,3.19653,0.503575573152104
"DEPTOR",5.45249,5.45249,26.96881,26.96881,0.230703058156568
"DERA",55.65077,55.65077,119.57518,119.57518,0.469837739408724
"DERL1",88.65665,88.65665,21.04126,21.04126,4.06767353590493
"DERL2",37.3957,37.3957,30.9412,30.9412,1.20207443677758
"DERL3",0.17711,0.17711,22.81022,22.81022,0.0494371744570189
"DES",4167.12816,4167.12816,137.69922,137.69922,30.051561645408
"DESI1",40.62165,40.62165,33.70326,33.70326,1.19935850407138
"DESI2",31.44983,31.44983,4.12756,4.12756,6.3285129769325
"DET1",11.72727,11.72727,2.97929,2.97929,3.1983770974219
"DEXI",40.14092,40.14092,30.72396,30.72396,1.29684062141044
"DFFA",16.48396,16.48396,28.30329,28.30329,0.596655187864571
"DFFB",4.0862,4.0862,5.83445,5.83445,0.744200337993547
"DFNA5",6.75552,6.75552,46.17905,46.17905,0.164384827587669
"DFNB31",0.10121,0.10121,44.84457,44.84457,0.0240205110441651
"DFNB59",3.188,3.188,4.65515,4.65515,0.740563910771598
"DGAT1",7.66637,7.66637,45.46526,45.46526,0.186512891566732
"DGAT2",2.99823,2.99823,2.11033,2.11033,1.28546810145547
"DGAT2L6",0.06325,0.06325,0,0,1.06325
"DGCR14",2.27714,2.27714,15.76543,15.76543,0.195470083379907
"DGCR2",6.40129,6.40129,31.9343,31.9343,0.224728930021285
"DGCR5",0,0,11.42062,11.42062,0.0805112788250506
"DGCR6",3.65607,3.65607,28.52053,28.52053,0.15772311675976
"DGCR6L",0.64519,0.64519,46.27215,46.27215,0.0348025211461717
"DGCR8",15.82612,15.82612,15.23784,15.23784,1.03622895656073
"DGKA",11.76522,11.76522,41.46183,41.46183,0.300628117064196
"DGKB",0.18976,0.18976,14.12061,14.12061,0.0786846562407204
"DGKD",13.8273,13.8273,12.47579,12.47579,1.10029170831543
"DGKE",4.50368,4.50368,2.88619,2.88619,1.41621485310806
"DGKG",42.3295,42.3295,11.42062,11.42062,3.48851345585003
"DGKH",0.43013,0.43013,0.21724,0.21724,1.17489566560415
"DGKI",0.48073,0.48073,5.55514,5.55514,0.225888386823165
"DGKK",0,0,0.18621,0.18621,0.843021050235624
"DGKQ",0.35422,0.35422,12.87924,12.87924,0.0975716249592917
"DGKZ",11.25919,11.25919,74.10992,74.10992,0.163216656335142
"DGKZP1",0,0,0,0,1
"DGUOK",38.63547,38.63547,48.63076,48.63076,0.798606952623736
"DHCR24",10.38629,10.38629,373.21857,373.21857,0.0304268438629328
"DHCR7",8.72904,8.72904,56.94795,56.94795,0.167892738224562
"DHDDS",32.41129,32.41129,18.093,18.093,1.74992353218457
"DHDH",0,0,1.92413,1.92413,0.341982059621152
"DHFR",10.42424,10.42424,35.50325,35.50325,0.312965009964866
"DHFRL1",5.78141,5.78141,7.4172,7.4172,0.805661027420045
"DHFRP1",0.21506,0.21506,0,0,1.21506
"DHFRP2",0,0,0,0,1
"DHH",0.08856,0.08856,1.42758,1.42758,0.448413646512164
"DHODH",17.87555,17.87555,6.5172,6.5172,2.51098148246688
"DHPS",17.79964,17.79964,55.79968,55.79968,0.33098144214897
"DHRS1",7.69167,7.69167,29.63776,29.63776,0.28369143174958
"DHRS11",13.57428,13.57428,11.20338,11.20338,1.19428223983847
"DHRS12",21.98705,21.98705,18.03093,18.03093,1.20787843789032
"DHRS13",1.48014,1.48014,10.21029,10.21029,0.221237809191377
"DHRS2",0.12651,0.12651,0.43448,0.43448,0.78530896213262
"DHRS3",30.03295,30.03295,32.30671,32.30671,0.931732674887432
"DHRS4",19.57075,19.57075,27.86881,27.86881,0.71255967946029
"DHRS4-AS1",16.15504,16.15504,18.74472,18.74472,0.868841897985892
"DHRS4L2",22.89791,22.89791,20.76195,20.76195,1.09815113075804
"DHRS7",65.27801,65.27801,70.63408,70.63408,0.925230141854268
"DHRS7B",36.6493,36.6493,21.66195,21.66195,1.66134423560197
"DHRS7C",1.51809,1.51809,0.21724,0.21724,2.06868817981663
"DHRS9",7.3754,7.3754,3.72412,3.72412,1.77290161977257
"DHRSX",0,0,0,0,1
"DHTKD1",31.84201,31.84201,13.12751,13.12751,2.32468495863744
"DHX15",77.48601,77.48601,50.39971,50.39971,1.52697379031905
"DHX16",21.11415,21.11415,18.993,18.993,1.10609463312159
"DHX29",27.57869,27.57869,7.66547,7.66547,3.29799653105948
"DHX30",22.99911,22.99911,29.97914,29.97914,0.774686127503862
"DHX32",54.85377,54.85377,8.34823,8.34823,5.97479629833669
"DHX33",5.88261,5.88261,4.40687,4.40687,1.27293794746313
"DHX34",0.61989,0.61989,10.39649,10.39649,0.142139378001472
"DHX35",15.80082,15.80082,3.97239,3.97239,3.37882185427933
"DHX36",70.18651,70.18651,16.9137,16.9137,3.97385855518402
"DHX37",0.96146,0.96146,7.13789,7.13789,0.241028079760233
"DHX38",34.94145,34.94145,59.18242,59.18242,0.597208453897334
"DHX40",22.8473,22.8473,10.4896,10.4896,2.07555528477928
"DHX57",11.05678,11.05678,8.62754,8.62754,1.2523219846399
"DHX58",3.08679,3.08679,18.03093,18.03093,0.214744628875205
"DHX8",17.35687,17.35687,9.65167,9.65167,1.7233795264029
"DHX9",66.83406,66.83406,60.08242,60.08242,1.1105332761865
"DHX9P1",0,0,0.0931,0.0931,0.914829384319824
"DIABLO",70.89496,70.89496,70.91339,70.91339,0.999743719493685
"DIAPH1",36.86437,36.86437,13.8413,13.8413,2.55128391717707
"DIAPH2",8.0712,8.0712,7.3241,7.3241,1.08975144460062
"DIAPH3",0.03795,0.03795,1.64482,1.64482,0.392446366860505
"DICER1",14.19417,14.19417,15.54819,15.54819,0.918177154117762
"DIDO1",38.88849,38.88849,17.96886,17.96886,2.10284065568516
"DIEXF",10.14592,10.14592,3.2586,3.2586,2.61727328229935
"DIMT1",28.99558,28.99558,15.85853,15.85853,1.7792524021964
"DIO1",0.16446,0.16446,0.71379,0.71379,0.67946481190811
"DIO2",5.36393,5.36393,1.9862,1.9862,2.13111312035363
"DIO3",0,0,0.27931,0.27931,0.781671369722741
"DIO3OS",0.99941,0.99941,4.00343,4.00343,0.399607869001865
"DIP2A",30.0456,30.0456,22.56194,22.56194,1.31761646112332
"DIP2B",9.31097,9.31097,16.97577,16.97577,0.573603801116725
"DIP2C",16.16769,16.16769,10.6758,10.6758,1.470365199815
"DIRAS1",90.63017,90.63017,8.19306,8.19306,9.96731991306486
"DIRAS2",0,0,13.8413,13.8413,0.0673795422233901
"DIRAS3",10.37364,10.37364,4.2517,4.2517,2.16570634270808
"DIRC1",0,0,0,0,1
"DIRC2",21.55692,21.55692,7.26203,7.26203,2.73019100632653
"DIRC3",1.77111,1.77111,0.74482,0.74482,1.58819247830722
"DIS3",21.26596,21.26596,4.71721,4.71721,3.89454996405589
"DIS3L",44.46748,44.46748,35.68945,35.68945,1.23925215559241
"DIS3L2",17.05325,17.05325,52.1997,52.1997,0.339348718131869
"DIS3L2P1",0,0,0,0,1
"DISC1",3.09944,3.09944,4.3448,4.3448,0.766995958688819
"DISP1",4.26331,4.26331,2.2655,2.2655,1.61179298729138
"DISP2",0.70844,0.70844,10.05512,10.05512,0.154538349651564
"DIXDC1",22.37923,22.37923,25.5102,25.5102,0.881895647712956
"DKC1",36.72521,36.72521,27.18605,27.18605,1.33843550266887
"DKK1",0.44278,0.44278,12.44476,12.44476,0.107311696155231
"DKK2",1.25243,1.25243,3.2586,3.2586,0.528913257878176
"DKK3",912.60179,912.60179,418.31142,418.31142,2.1788144715925
"DKK4",0,0,0.24827,0.24827,0.801108734488532
"DKKL1",0.10121,0.10121,1.02413,1.02413,0.544041143602437
"DKKL1P1",0,0,0,0,1
"DLAT",275.0026,275.0026,9.15512,9.15512,27.1786645554164
"DLC1",27.86966,27.86966,86.55468,86.55468,0.329732916618506
"DLD",554.43297,554.43297,15.9206,15.9206,32.8258436462064
"DLEC1",1.45484,1.45484,1.70689,1.70689,0.906885761889105
"DLEU1",41.4819,41.4819,6.92065,6.92065,5.36343608163471
"DLEU2",2.96028,2.96028,7.78961,7.78961,0.450563790657378
"DLEU2L",0.25302,0.25302,0,0,1.25302
"DLEU7",0.24036,0.24036,2.97929,2.97929,0.311703846666114
"DLG1",52.8676,52.8676,210.44363,210.44363,0.254761044350213
"DLG2",5.19947,5.19947,151.35431,151.35431,0.0406911363387094
"DLG3",21.51897,21.51897,5.08963,5.08963,3.69792089174548
"DLG4",4.36452,4.36452,66.63066,66.63066,0.0793208287483813
"DLG5",7.17299,7.17299,15.39302,15.39302,0.498565243011965
"DLGAP1",0.13916,0.13916,18.03093,18.03093,0.0598583463866453
"DLGAP2",0.01265,0.01265,0.31034,0.31034,0.772814689317276
"DLGAP3",0,0,6.79651,6.79651,0.128262517459735
"DLGAP4",16.30685,16.30685,28.08605,28.08605,0.595022356077914
"DLGAP5",0.39217,0.39217,0.55862,0.55862,0.893206811153456
"DLGAP5P1",0,0,0,0,1
"DLK1",4.99706,4.99706,1.9862,1.9862,2.008257986739
"DLK2",0.44278,0.44278,2.97929,2.97929,0.362572217656919
"DLL1",0.73375,0.73375,6.08272,6.08272,0.244785901461585
"DLL3",0,0,3.44481,3.44481,0.224981495272014
"DLL4",1.5687,1.5687,13.34475,13.34475,0.179068997368375
"DLST",194.69547,194.69547,18.65162,18.65162,9.9582360131124
"DLX1",0.08856,0.08856,0,0,1.08856
"DLX2",0,0,0,0,1
"DLX3",0,0,0.06207,0.06207,0.941557524456957
"DLX4",0,0,0.27931,0.27931,0.781671369722741
"DLX5",0.0506,0.0506,0.18621,0.18621,0.885677915377547
"DLX6",0,0,0.0931,0.0931,0.914829384319824
"DLX6-AS1",0.0506,0.0506,0.06207,0.06207,0.989200335194479
"DMAP1",22.54369,22.54369,34.1067,34.1067,0.670632386410571
"DMBT1",0.13916,0.13916,4.93445,4.93445,0.191957131663423
"DMBX1",0,0,0,0,1
"DMC1",2.94763,2.94763,2.60688,2.60688,1.09447223084771
"DMD",145.80021,145.80021,32.9274,32.9274,4.32689242323314
"DMGDH",1.72051,1.72051,4.28273,4.28273,0.51498183704259
"DMKN",18.84966,18.84966,32.0274,32.0274,0.601005831521706
"DMP1",0.03795,0.03795,0,0,1.03795
"DMPK",14.37128,14.37128,54.1859,54.1859,0.278536365267215
"DMRT1",0,0,0,0,1
"DMRT2",0.08856,0.08856,2.76205,2.76205,0.289352879414149
"DMRT3",0,0,0,0,1
"DMRTA1",1.58135,1.58135,0,0,2.58135
"DMRTA2",0,0,1.33448,1.33448,0.428360919776567
"DMRTB1",0,0,0.0931,0.0931,0.914829384319824
"DMRTC1",0,0,0,0,1
"DMRTC1-AS1",0,0,0,0,1
"DMRTC1B",0,0,0,0,1
"DMRTC2",0,0,0,0,1
"DMTF1",68.50396,68.50396,87.26847,87.26847,0.787415483694234
"DMWD",3.99765,3.99765,31.71706,31.71706,0.152753639844167
"DMXL1",24.28949,24.28949,18.74472,18.74472,1.28082292379938
"DMXL2",17.10385,17.10385,24.3309,24.3309,0.714694306163618
"DNA2",3.51692,3.51692,2.29654,2.29654,1.37020027058674
"DNAAF1",0.61989,0.61989,3.10343,3.10343,0.394764867440166
"DNAAF2",7.3501,7.3501,3.84825,3.84825,1.72229154849688
"DNAAF3",5.71815,5.71815,1.27241,1.27241,2.95639871326037
"DNAH1",1.51809,1.51809,5.39997,5.39997,0.393453406812844
"DNAH10",0.40482,0.40482,5.08963,5.08963,0.230690534564497
"DNAH10OS",1.32833,1.32833,1.92413,1.92413,0.796247088877718
"DNAH11",0.63254,0.63254,0.03103,0.03103,1.58340688437776
"DNAH12",0.16446,0.16446,0.52758,0.52758,0.762290681993742
"DNAH14",1.16387,1.16387,11.69993,11.69993,0.170384403693564
"DNAH17",0.36687,0.36687,47.91697,47.91697,0.0279426546656508
"DNAH2",0.0253,0.0253,0.12414,0.12414,0.912075008450905
"DNAH3",0.46808,0.46808,0.06207,0.06207,1.38228177050477
"DNAH5",0,0,0.18621,0.18621,0.843021050235624
"DNAH6",0.21506,0.21506,0.12414,0.12414,1.08087960574306
"DNAH7",0.32892,0.32892,2.14137,2.14137,0.423038355876576
"DNAH8",0.35422,0.35422,0.03103,0.03103,1.31346323579333
"DNAH9",0.0506,0.0506,13.40682,13.40682,0.0729237958133717
"DNAI1",0.22771,0.22771,2.54481,2.54481,0.346340142348955
"DNAI2",0,0,0.0931,0.0931,0.914829384319824
"DNAJA1",91.55368,91.55368,105.45457,105.45457,0.869419509185937
"DNAJA1P1",0,0,0,0,1
"DNAJA1P2",0,0,0,0,1
"DNAJA1P3",0,0,0,0,1
"DNAJA1P4",0,0,0,0,1
"DNAJA1P5",0,0,0,0,1
"DNAJA1P6",0,0,0,0,1
"DNAJA2",112.17444,112.17444,30.35155,30.35155,3.60985150654433
"DNAJA3",49.47719,49.47719,22.53091,22.53091,2.14514398295689
"DNAJA4",130.11325,130.11325,31.46879,31.46879,4.03813169508319
"DNAJB1",28.05942,28.05942,91.58224,91.58224,0.313876829940602
"DNAJB11",80.91437,80.91437,33.76533,33.76533,2.3562086135814
"DNAJB12",11.4363,11.4363,22.62401,22.62401,0.526426292572683
"DNAJB13",0,0,0.86896,0.86896,0.535056930057358
"DNAJB14",12.14475,12.14475,11.79304,11.79304,1.02749229268415
"DNAJB1P1",0,0,0,0,1
"DNAJB2",36.91497,36.91497,316.30165,316.30165,0.119491877839274
"DNAJB3",0,0,0,0,1
"DNAJB4",88.94762,88.94762,17.25507,17.25507,4.9272678768145
"DNAJB5",113.43952,113.43952,17.84473,17.84473,6.07275986442894
"DNAJB6",226.63868,226.63868,103.68562,103.68562,2.17449808292677
"DNAJB7",0.30362,0.30362,0.55862,0.55862,0.836393732917581
"DNAJB8",0.0253,0.0253,0.06207,0.06207,0.965378929825718
"DNAJB9",49.99587,49.99587,16.47922,16.47922,2.91751405383078
"DNAJC1",15.16828,15.16828,90.40294,90.40294,0.176890152548704
"DNAJC10",52.99411,52.99411,21.50677,21.50677,2.39901638484776
"DNAJC11",85.97468,85.97468,19.83092,19.83092,4.17526830308023
"DNAJC12",8.50132,8.50132,28.61363,28.61363,0.32084280110206
"DNAJC13",23.20153,23.20153,11.85511,11.85511,1.88263888834868
"DNAJC14",15.69961,15.69961,13.68613,13.68613,1.13710078829481
"DNAJC15",88.83376,88.83376,93.47533,93.47533,0.950870031361626
"DNAJC16",11.05678,11.05678,4.68618,4.68618,2.1203655177993
"DNAJC17",5.54104,5.54104,14.95854,14.95854,0.409877094019879
"DNAJC18",16.04119,16.04119,13.62406,13.62406,1.16528446956591
"DNAJC19",179.38802,179.38802,23.3378,23.3378,7.41184577077632
"DNAJC2",38.28125,38.28125,11.23442,11.23442,3.21071615981796
"DNAJC21",73.43776,73.43776,25.01365,25.01365,2.86148848777469
"DNAJC22",0,0,4.49997,4.49997,0.181819173559128
"DNAJC24",19.39364,19.39364,20.97919,20.97919,0.927861308810743
"DNAJC25",14.32068,14.32068,8.75167,8.75167,1.57108269660479
"DNAJC25-GNG10",42.60782,42.60782,5.3379,5.3379,6.88048407201123
"DNAJC27",11.89173,11.89173,4.49997,4.49997,2.34396369434742
"DNAJC28",15.18093,15.18093,0.9931,0.9931,8.11847373438362
"DNAJC3",10.81641,10.81641,4.09653,4.09653,2.31852064051423
"DNAJC30",18.05266,18.05266,9.89994,9.89994,1.7479600805142
"DNAJC4",20.96234,20.96234,97.85117,97.85117,0.222175822501646
"DNAJC5",8.77964,8.77964,25.07572,25.07572,0.375047745565607
"DNAJC5B",0.30362,0.30362,11.11028,11.11028,0.107645735689018
