"Hs_symbol","Heart","dHs_Avg_TPM","DRG","dHs_Avg__TPM","FoldChange"
"FTLP18",0,0,0,0,1
"FTLP19",0,0,0,0,1
"FTLP2",0,0,0.08363,0.08363,0.922824211216005
"FTLP3",0.22771,0.22771,4.15021,4.15021,0.238380570889342
"FTLP4",0,0,0,0,1
"FTLP5",0,0,0,0,1
"FTLP6",0,0,0,0,1
"FTLP8",0,0,0,0,1
"FTLP9",0,0,0,0,1
"FTMT",0,0,0,0,1
"FTO",66.31538,66.31538,17.8135,17.8135,3.57803598479815
"FTOP1",0.72109,0.72109,0.1359,0.1359,1.51517739237609
"FTSJ1",18.95086,18.95086,38.32411,38.32411,0.507344222157857
"FTSJ2",27.85701,27.85701,19.31886,19.31886,1.42020812191235
"FTSJ3",30.0962,30.0962,24.16949,24.16949,1.23547199406901
"FTSJD1",12.99235,12.99235,3.09436,3.09436,3.4174693969265
"FTSJD2",38.47101,38.47101,24.50401,24.50401,1.54763937122045
"FTX",5.12356,5.12356,3.29299,3.29299,1.42640909948544
"FUBP1",111.02322,111.02322,39.57858,39.57858,2.76064909122005
"FUBP3",34.9541,34.9541,16.33949,16.33949,2.07353849507684
"FUCA1",26.98411,26.98411,24.39947,24.39947,1.10175960364527
"FUCA1P1",0,0,0.02091,0.02091,0.979518272913381
"FUCA2",65.69549,65.69549,42.27569,42.27569,1.54117681312534
"FUK",3.32715,3.32715,8.17497,8.17497,0.471625520301429
"FUNDC1",83.52043,83.52043,63.72716,63.72716,1.30579543425048
"FUNDC2",743.15727,743.15727,240.21041,240.21041,3.08509599564961
"FUNDC2P2",0,0,0.07318,0.07318,0.931810134367021
"FUNDC2P3",0,0,0,0,1
"FUNDC2P4",0,0,0,0,1
"FUOM",0.41748,0.41748,50.72247,50.72247,0.0274054970692622
"FURIN",3.46631,3.46631,22.04734,22.04734,0.193788523968493
"FUS",329.4389,329.4389,148.86397,148.86397,2.20492557350509
"FUT1",1.83436,1.83436,5.03879,5.03879,0.469358927864688
"FUT10",2.08738,2.08738,2.60303,2.60303,0.856884344565546
"FUT11",33.13239,33.13239,7.79863,7.79863,3.87928461590043
"FUT2",1.42954,1.42954,4.50564,4.50564,0.441282030790244
"FUT3",0,0,0.04182,0.04182,0.959858708798065
"FUT4",1.15122,1.15122,0.87813,0.87813,1.14540527013572
"FUT5",0,0,2.89574,2.89574,0.25669064157259
"FUT6",0,0,0.01045,0.01045,0.989658073135732
"FUT7",0,0,0.44952,0.44952,0.689883547657156
"FUT8",11.37305,11.37305,24.77581,24.77581,0.480025651958173
"FUT9",0,0,0.07318,0.07318,0.931810134367021
"FUZ",8.45072,8.45072,25.06852,25.06852,0.362533814731331
"FXC1",19.39364,19.39364,30.79728,30.79728,0.641364292794855
"FXN",64.21535,64.21535,15.48227,15.48227,3.95669710543511
"FXR1",253.73664,253.73664,102.36489,102.36489,2.46444068193755
"FXR2",88.55544,88.55544,113.37287,113.37287,0.783012964525591
"FXYD1",69.02264,69.02264,212.3925,212.3925,0.328140117389318
"FXYD2",0,0,1.12902,1.12902,0.469699674028426
"FXYD3",0.7717,0.7717,20.16563,20.16563,0.0837064618440368
"FXYD4",0,0,0.29271,0.29271,0.773568704504491
"FXYD5",13.802,13.802,115.62047,115.62047,0.126924544207376
"FXYD6",45.65666,45.65666,209.88356,209.88356,0.221243704345659
"FXYD6-FXYD2",0.16446,0.16446,0.15681,0.15681,1.00661301337298
"FXYD6P2",0.70844,0.70844,0,0,1.70844
"FXYD6P3",0,0,0,0,1
"FXYD7",0.35422,0.35422,487.94765,487.94765,0.00276966255998981
"FYB",1.87232,1.87232,4.81926,4.81926,0.493588531875187
"FYCO1",170.74754,170.74754,3.7216,3.7216,36.3748602168756
"FYN",48.16151,48.16151,89.78881,89.78881,0.541493054044876
"FYTTD1",90.3645,90.3645,19.45476,19.45476,4.46666203856706
"FYTTD1P1",0,0,0,0,1
"FZD1",17.92615,17.92615,6.5128,6.5128,2.51918725375359
"FZD10",0.0506,0.0506,0.39725,0.39725,0.751905528717123
"FZD2",0,0,14.07099,14.07099,0.0663526417309016
"FZD3",1.70785,1.70785,2.75984,2.75984,0.720203519298694
"FZD4",28.26184,28.26184,4.35929,4.35929,5.46002175661328
"FZD5",1.6446,1.6446,0.78404,0.78404,1.48236586623618
"FZD6",12.75198,12.75198,1.76671,1.76671,4.97051732924665
"FZD7",14.5737,14.5737,12.95242,12.95242,1.11620063042827
"FZD8",1.65725,1.65725,18.34665,18.34665,0.137349360225155
"FZD9",0,0,0.58542,0.58542,0.630747688309722
"FZR1",0.64519,0.64519,32.80443,32.80443,0.0486678816947956
"G0S2",56.76404,56.76404,14.21735,14.21735,3.79593293181796
"G2E3",9.09591,9.09591,2.16396,2.16396,3.19090949316679
"G3BP1",57.29537,57.29537,14.44733,14.44733,3.77381528069899
"G3BP2",68.46601,68.46601,58.23885,58.23885,1.17264278425391
"G6PC",0,0,0,0,1
"G6PC2",0.06325,0.06325,0.72132,0.72132,0.617694559988846
"G6PC3",10.67726,10.67726,342.38713,342.38713,0.0340061084991741
"G6PD",0.98676,0.98676,39.82947,39.82947,0.0486599507659541
"GAA",1.41689,1.41689,63.53899,63.53899,0.0374485253023018
"GAB1",59.45865,59.45865,4.47428,4.47428,11.0441281775868
"GAB2",12.70138,12.70138,9.75352,9.75352,1.27412977332074
"GAB3",42.36745,42.36745,2.2476,2.2476,13.3536919571376
"GAB4",0,0,0.24044,0.24044,0.806165554158202
"GABARAP",781.856,781.856,820.47672,820.47672,0.952986227047311
"GABARAPL1",642.6342,642.6342,440.8736,440.8736,1.45660252162609
"GABARAPL2",407.93697,407.93697,582.68117,582.68117,0.70061703378233
"GABARAPL3",0.0506,0.0506,0.02091,0.02091,1.0290818975228
"GABBR1",62.97557,62.97557,124.51676,124.51676,0.509697430048386
"GABBR2",0.72109,0.72109,23.81405,23.81405,0.0693594959307328
"GABPA",18.95086,18.95086,3.66933,3.66933,4.27274576866488
"GABPB1",22.41718,22.41718,25.58077,25.58077,0.880982003154912
"GABPB2",14.53574,14.53574,2.04897,2.04897,5.09540598956369
"GABRA1",0,0,0.14636,0.14636,0.872326319829722
"GABRA2",0.03795,0.03795,16.71583,16.71583,0.0585888439886813
"GABRA3",0,0,2.62394,2.62394,0.27594275843419
"GABRA4",35.67519,35.67519,0.01045,0.01045,36.2958978672869
"GABRA5",0,0,7.02504,7.02504,0.124609970791423
"GABRA6",0,0,0.01045,0.01045,0.989658073135732
"GABRB1",4.51633,4.51633,0.26135,0.26135,4.37335394616879
"GABRB2",0.06325,0.06325,0.02091,0.02091,1.04147280367515
"GABRB3",2.54281,2.54281,18.68117,18.68117,0.18001013151149
"GABRD",0.0506,0.0506,1.3172,1.3172,0.453392024857587
"GABRE",59.14238,59.14238,1.90262,1.90262,20.7200322467288
"GABRG1",0,0,0.48088,0.48088,0.675274161309492
"GABRG2",0,0,22.92547,22.92547,0.0417964620966694
"GABRG3",0,0,3.15709,3.15709,0.240552886754917
"GABRP",0.39217,0.39217,0.22999,0.22999,1.13185473052626
"GABRQ",0,0,0.31362,0.31362,0.761255157503692
"GABRR1",0,0,0.03136,0.03136,0.969593546385355
"GABRR2",0.54398,0.54398,0,0,1.54398
"GABRR3",0,0,0.03136,0.03136,0.969593546385355
"GAD1",0,0,0.08363,0.08363,0.922824211216005
"GAD2",0,0,0,0,1
"GADD45A",90.98439,90.98439,48.60032,48.60032,1.85451202734176
"GADD45B",12.10679,12.10679,111.48071,111.48071,0.11652478011563
"GADD45G",0.45543,0.45543,22.78957,22.78957,0.0611793319509348
"GADD45GIP1",3.3145,3.3145,310.99397,310.99397,0.0138287929090424
"GADL1",0.73375,0.73375,0.05227,0.05227,1.64762846037614
"GAGE1",0,0,0,0,1
"GAGE10",0,0,0,0,1
"GAGE12B",0,0,0,0,1
"GAGE12C",0,0,0,0,1
"GAGE12D",0,0,0,0,1
"GAGE12E",0,0,0,0,1
"GAGE12F",0,0,0,0,1
"GAGE12G",0,0,0,0,1
"GAGE12H",0,0,0,0,1
"GAGE12I",0,0,0,0,1
"GAGE12J",0,0,0,0,1
"GAGE13",0,0,0,0,1
"GAGE2A",0,0,0,0,1
"GAGE2B",0,0,0,0,1
"GAGE2C",0,0,0,0,1
"GAGE2D",0,0,0,0,1
"GAGE2E",0,0,0,0,1
"GAGE4",0,0,0,0,1
"GAK",9.29832,9.29832,62.85948,62.85948,0.161265328186199
"GAL",0,0,52.77144,52.77144,0.018597233029281
"GAL3ST1",0,0,44.91008,44.91008,0.0217817089406074
"GAL3ST2",0,0,0.41816,0.41816,0.705139053421335
"GAL3ST3",0.16446,0.16446,0.48088,0.48088,0.786329749878451
"GAL3ST4",0.91086,0.91086,9.37718,9.37718,0.184140585399887
"GALC",25.60517,25.60517,14.72959,14.72959,1.69140899413144
"GALE",2.22654,2.22654,20.82423,20.82423,0.147842100271121
"GALK1",0,0,61.45866,61.45866,0.0160105900446792
"GALK2",54.5375,54.5375,10.55847,10.55847,4.80491795194347
"GALM",14.6749,14.6749,5.21651,5.21651,2.52149517977129
"GALNS",8.23566,8.23566,16.04678,16.04678,0.541783257600556
"GALNT1",39.95116,39.95116,14.0919,14.0919,2.71345291182687
"GALNT10",15.91468,15.91468,13.32876,13.32876,1.18047060597009
"GALNT11",34.00529,34.00529,46.72907,46.72907,0.733416553056659
"GALNT12",0.60724,0.60724,0.49133,0.49133,1.0777225697867
"GALNT13",0.01265,0.01265,11.65613,11.65613,0.0800126104899365
"GALNT14",0.26567,0.26567,24.92217,24.92217,0.0488257734595522
"GALNT2",11.63872,11.63872,24.03359,24.03359,0.504870456055244
"GALNT3",0.8223,0.8223,0.85722,0.85722,0.981197704095368
"GALNT4",2.13798,2.13798,0.62724,0.62724,1.92840638135739
"GALNT5",0.22771,0.22771,0.03136,0.03136,1.19037969283276
"GALNT6",0.22771,0.22771,1.46355,1.46355,0.498349942156644
"GALNT7",8.04589,8.04589,2.14306,2.14306,2.87805196210063
"GALNT8",0.40482,0.40482,53.99455,53.99455,0.0255447130670221
"GALNT9",0,0,42.28615,42.28615,0.0231020776853566
"GALNTL1",24.85878,24.85878,2.27896,2.27896,7.88627491643692
"GALNTL2",9.98146,9.98146,8.79176,8.79176,1.12150011846696
"GALNTL4",5.7308,5.7308,51.2138,51.2138,0.128908449490365
"GALNTL5",0,0,0,0,1
"GALNTL6",0.0253,0.0253,1.12902,1.12902,0.481583075781346
"GALP",0,0,0,0,1
"GALR1",0,0,0.09409,0.09409,0.914001590362767
"GALR2",0,0,0.3868,0.3868,0.721084511104702
"GALR3",0,0,0.14636,0.14636,0.872326319829722
"GALT",37.87643,37.87643,49.89661,49.89661,0.763831422171339
"GAMT",18.20447,18.20447,77.60998,77.60998,0.244300660043419
"GAMTP2",0,0,0,0,1
"GAN",1.17652,1.17652,0.6586,0.6586,1.31226335463644
"GANAB",92.91996,92.91996,73.59567,73.59567,1.25905377617763
"GANC",13.99176,13.99176,5.79148,5.79148,2.20743637616543
"GAP43",0.48073,0.48073,445.81831,445.81831,0.00331394208084266
"GAPDH",2055.24531,2055.24531,8305.35496,8305.35496,0.247550859540922
"GAPDHP1",0,0,1.60991,1.60991,0.383154974692614
"GAPDHP14",0.21506,0.21506,0.02091,0.02091,1.19017347268613
"GAPDHP15",0,0,0.02091,0.02091,0.979518272913381
"GAPDHP16",0,0,0,0,1
"GAPDHP17",0,0,0,0,1
"GAPDHP19",0,0,0,0,1
"GAPDHP2",0.20241,0.20241,0.01045,0.01045,1.18997476371913
"GAPDHP20",0,0,0.01045,0.01045,0.989658073135732
"GAPDHP21",0,0,0.03136,0.03136,0.969593546385355
"GAPDHP22",0.34157,0.34157,0,0,1.34157
"GAPDHP23",0,0,0.05227,0.05227,0.950326437131155
"GAPDHP24",0,0,0,0,1
"GAPDHP25",0,0,0,0,1
"GAPDHP26",0,0,0,0,1
"GAPDHP27",0,0,0,0,1
"GAPDHP28",0,0,0,0,1
"GAPDHP29",0,0,0,0,1
"GAPDHP31",0,0,0.01045,0.01045,0.989658073135732
"GAPDHP32",0.20241,0.20241,0.01045,0.01045,1.18997476371913
"GAPDHP33",0.10121,0.10121,0.02091,0.02091,1.07865531731494
"GAPDHP34",0,0,0,0,1
"GAPDHP36",0,0,0.01045,0.01045,0.989658073135732
"GAPDHP37",0,0,0,0,1
"GAPDHP39",0,0,0,0,1
"GAPDHP40",0,0,0.09409,0.09409,0.914001590362767
"GAPDHP41",0,0,0,0,1
"GAPDHP42",0.10121,0.10121,0.02091,0.02091,1.07865531731494
"GAPDHP44",0,0,0.02091,0.02091,0.979518272913381
"GAPDHP45",0,0,0,0,1
"GAPDHP46",0,0,0,0,1
"GAPDHP47",0,0,0.01045,0.01045,0.989658073135732
"GAPDHP48",0,0,0,0,1
"GAPDHP49",0,0,0,0,1
"GAPDHP50",0,0,0,0,1
"GAPDHP51",0,0,0.01045,0.01045,0.989658073135732
"GAPDHP52",0.10121,0.10121,0.01045,0.01045,1.0898213667178
"GAPDHP53",0,0,0,0,1
"GAPDHP54",0,0,0,0,1
"GAPDHP55",0,0,0.01045,0.01045,0.989658073135732
"GAPDHP56",0,0,0,0,1
"GAPDHP57",0,0,0,0,1
"GAPDHP58",0,0,0,0,1
"GAPDHP59",0,0,0,0,1
"GAPDHP60",0,0,0.06272,0.06272,0.940981632038542
"GAPDHP61",0,0,0,0,1
"GAPDHP62",0.35422,0.35422,0,0,1.35422
"GAPDHP63",0,0,0,0,1
"GAPDHP64",0,0,0,0,1
"GAPDHP65",0,0,0.34498,0.34498,0.743505479635385
"GAPDHP66",0,0,0,0,1
"GAPDHP67",0,0,0,0,1
"GAPDHP68",0,0,0,0,1
"GAPDHP69",0,0,0.02091,0.02091,0.979518272913381
"GAPDHP70",0,0,0,0,1
"GAPDHP71",0,0,0.12545,0.12545,0.888533475498689
"GAPDHP72",0,0,0.03136,0.03136,0.969593546385355
"GAPDHP73",0,0,0.01045,0.01045,0.989658073135732
"GAPDHS",0,0,0.01045,0.01045,0.989658073135732
"GAPT",1.22713,1.22713,3.00028,3.00028,0.556743527953043
"GAPVD1",19.34304,19.34304,7.38047,7.38047,2.42743426084695
"GAR1",18.7358,18.7358,13.09877,13.09877,1.39982423998689
"GARNL3",35.89026,35.89026,25.11034,25.11034,1.41286019255207
"GARS",65.42982,65.42982,210.33308,210.33308,0.314337064504998
"GART",53.82906,53.82906,18.56618,18.56618,2.80223630775144
"GAS1",9.58929,9.58929,1.73535,1.73535,3.87127424278429
"GAS2",17.0406,17.0406,8.99038,8.99038,1.80579717688416
"GAS2L1",1.35363,1.35363,65.88067,65.88067,0.03519148357814
"GAS2L2",0.03795,0.03795,0.15681,0.15681,0.897251925553894
"GAS2L3",1.41689,1.41689,5.70785,5.70785,0.360307699188264
"GAS5",90.75668,90.75668,343.47434,343.47434,0.266367242332187
"GAS6",17.52133,17.52133,207.37462,207.37462,0.0888847691719846
"GAS7",21.67078,21.67078,52.79235,52.79235,0.421449890179552
"GAS8",14.56104,14.56104,8.7813,8.7813,1.59089691554292
"GAST",0,0,0,0,1
"GATA1",0,0,0.44952,0.44952,0.689883547657156
"GATA2",5.78141,5.78141,4.29657,4.29657,1.28033991809794
"GATA3",1.41689,1.41689,0.11499,0.11499,2.16763379043758
"GATA4",51.40011,51.40011,0.01045,0.01045,51.8581918947004
"GATA5",0.06325,0.06325,0.03136,0.03136,1.03092033819423
"GATA6",43.25301,43.25301,0.21953,0.21953,36.2869384106992
"GATAD1",32.70226,32.70226,7.95544,7.95544,3.76332821167916
"GATAD2A",5.54104,5.54104,26.05119,26.05119,0.2418023014884
"GATAD2B",16.43336,16.43336,2.93755,2.93755,4.42746377823774
"GATC",0,0,0.4077,0.4077,0.710378631810755
"GATM",9.52604,9.52604,108.25045,108.25045,0.096347795363772
"GATS",0,0,0.26135,0.26135,0.792801363618345
"GATSL1",0,0,0,0,1
"GATSL2",0.0759,0.0759,0.14636,0.14636,0.938535887504798
"GATSL3",2.17593,2.17593,45.42233,45.42233,0.0684138430793974
"GBA",14.11827,14.11827,45.94502,45.94502,0.322042039815938
"GBA2",123.14267,123.14267,79.99348,79.99348,1.5327489323832
"GBAP1",0.69579,0.69579,5.0597,5.0597,0.27984718715448
"GBAS",550.8275,550.8275,38.00004,38.00004,14.1494085647092
"GBE1",124.18003,124.18003,17.20717,17.20717,6.87531505445382
"GBF1",22.8473,22.8473,14.21735,14.21735,1.56711253930546
"GBGT1",3.50427,3.50427,7.0564,7.0564,0.559092150340102
"GBP1",13.65019,13.65019,12.42972,12.42972,1.09087829083555
"GBP1P1",1.17652,1.17652,2.1326,2.1326,0.694796654536168
"GBP2",33.66372,33.66372,35.22975,35.22975,0.956775026049034
"GBP3",13.11886,13.11886,8.35269,8.35269,1.50960418874142
"GBP4",22.7461,22.7461,6.83687,6.83687,3.0300489863938
"GBP5",0.50603,0.50603,1.29629,1.29629,0.655853572501731
"GBP6",0.08856,0.08856,0.04182,0.04182,1.04486379604922
"GBP7",0.03795,0.03795,0.02091,0.02091,1.01669099137044
"GBX1",0.48073,0.48073,0.01045,0.01045,1.46541639863427
"GBX2",0.12651,0.12651,0.45997,0.45997,0.771598046535203
"GC",0.25302,0.25302,0.11499,0.11499,1.12379483224065
"GCA",10.47484,10.47484,17.59396,17.59396,0.617127282192712
"GCAT",7.12239,7.12239,50.07433,50.07433,0.159030769468733
"GCC1",3.88379,3.88379,6.126,6.126,0.685348021330339
"GCC2",13.16946,13.16946,6.66961,6.66961,1.84748116266668
"GCDH",17.85025,17.85025,27.46248,27.46248,0.662284172004688
"GCFC1",26.95881,26.95881,6.57552,6.57552,3.69067865968277
"GCFC2",26.81965,26.81965,12.9106,12.9106,1.99988857418084
"GCG",0,0,0,0,1
"GCGR",0,0,6.32463,6.32463,0.13652566750812
"GCH1",4.57958,4.57958,6.58598,6.58598,0.735512089407038
"GCHFR",1.22713,1.22713,226.65166,226.65166,0.00978306066382297
"GCK",0.0759,0.0759,6.20963,6.20963,0.149230959147696
"GCKR",0.34157,0.34157,0.44952,0.44952,0.92552707103041
"GCLC",42.83553,42.83553,12.32518,12.32518,3.28967638711072
"GCLM",7.71697,7.71697,13.32876,13.32876,0.608354805300668
"GCM1",0.03795,0.03795,0.01045,0.01045,1.02721559701123
"GCM2",0,0,0.02091,0.02091,0.979518272913381
"GCN1L1",11.87908,11.87908,11.14389,11.14389,1.06053990937006
"GCNT1",2.20124,2.20124,0.96176,0.96176,1.63182040616589
"GCNT1P1",0,0,0,0,1
"GCNT1P2",0,0,0,0,1
"GCNT1P3",0,0,0,0,1
"GCNT1P4",0,0,0,0,1
"GCNT1P5",0,0,0,0,1
"GCNT2",32.94262,32.94262,9.93123,9.93123,3.10510528092447
"GCNT3",0.18976,0.18976,0.11499,0.11499,1.06705889738921
"GCNT4",0.30362,0.30362,0.61678,0.61678,0.806306362028229
"GCNT6",0,0,0.06272,0.06272,0.940981632038542
"GCNT7",0,0,0.01045,0.01045,0.989658073135732
"GCOM1",26.98411,26.98411,0.16726,0.16726,23.9741874132584
"GCOM2",0.26567,0.26567,0.06272,0.06272,1.19097222222222
"GCSAM",0.54398,0.54398,0.33453,0.33453,1.15694664039025
"GCSAML",0.21506,0.21506,0.07318,0.07318,1.13220522186399
"GCSH",110.90937,110.90937,72.86389,72.86389,1.51507549900229
"GCSHP1",0,0,0,0,1
"GCSHP2",0,0,0,0,1
"GCSHP3",91.9079,91.9079,9.0322,9.0322,9.26096967763801
"GCSHP4",0,0,0,0,1
"GCSHP5",0.24036,0.24036,7.67318,7.67318,0.143010983284101
"GDA",0.17711,0.17711,0.6586,0.6586,0.709700952610635
"GDAP1",7.85613,7.85613,37.44598,37.44598,0.230352562218469
"GDAP1L1",0.20241,0.20241,82.89967,82.89967,0.0143315224005053
"GDAP2",8.04589,8.04589,2.69711,2.69711,2.44674624233523
"GDE1",178.50247,178.50247,101.13132,101.13132,1.75756535801163
"GDEP",0.03795,0.03795,0,0,1.03795
"GDF10",0.34157,0.34157,17.20717,17.20717,0.0736836092594291
"GDF11",26.68049,26.68049,11.10207,11.10207,2.28725251134723
"GDF15",0.0759,0.0759,0.84677,0.84677,0.582584729013358
"GDF2",0,0,0.01045,0.01045,0.989658073135732
"GDF3",0,0,0.07318,0.07318,0.931810134367021
"GDF5",0.03795,0.03795,0.24044,0.24044,0.836759536938506
"GDF5OS",0.0506,0.0506,0,0,1.0506
"GDF6",0.08856,0.08856,0.06272,0.06272,1.02431496537188
"GDF7",0.10121,0.10121,0.04182,0.04182,1.05700600871552
"GDF9",0.35422,0.35422,0.94085,0.94085,0.697745833011309
"GDI1",59.3448,59.3448,419.52668,419.52668,0.143498148559801
"GDI2",159.77932,159.77932,146.0205,146.0205,1.09358436408528
"GDI2P1",0,0,0,0,1
"GDI2P2",0,0,0.07318,0.07318,0.931810134367021
"GDNF",0.30362,0.30362,0.19862,0.19862,1.08760074085198
"GDNF-AS1",0.72109,0.72109,0.06272,0.06272,1.61951407708522
"GDPD1",3.25125,3.25125,6.15736,6.15736,0.593969005331575
"GDPD2",0.18976,0.18976,1.57854,1.57854,0.461408393897322
"GDPD3",2.4669,2.4669,5.18515,5.18515,0.560519955053636
"GDPD4",0.24036,0.24036,0,0,1.24036
"GDPD5",1.22713,1.22713,75.12194,75.12194,0.0292573993778929
"GDPGP1",3.70668,3.70668,2.91665,2.91665,1.20171064557722
"GEM",13.57428,13.57428,2.89574,2.89574,3.74108128365856
"GEMIN2",21.31656,21.31656,15.76453,15.76453,1.33117719375372
"GEMIN4",2.3657,2.3657,4.62064,4.62064,0.598810811580176
"GEMIN5",12.2586,12.2586,3.18845,3.18845,3.16551468920484
"GEMIN6",14.83936,14.83936,12.8897,12.8897,1.14036732254836
"GEMIN7",14.01706,14.01706,22.18324,22.18324,0.647755016123717
"GEMIN8",16.07914,16.07914,20.98104,20.98104,0.776994173160142
"GEMIN8P2",0,0,0,0,1
"GEMIN8P3",0,0,0,0,1
"GEMIN8P4",0.59459,0.59459,4.3802,4.3802,0.296381175420988
"GEN1",2.69462,2.69462,1.68308,1.68308,1.37700702178094
"GET4",6.81877,6.81877,68.18053,68.18053,0.113019804849717
"GFAP",2.61871,2.61871,12.00111,12.00111,0.278338541862964
"GFER",6.07237,6.07237,43.76015,43.76015,0.158005949488552
"GFI1",0.12651,0.12651,0.20908,0.20908,0.931708406391637
"GFI1B",0,0,0.03136,0.03136,0.969593546385355
"GFM1",103.10384,103.10384,22.09961,22.09961,4.50673582800749
"GFM2",86.54397,86.54397,34.89522,34.89522,2.43887542686742
"GFOD1",18.55869,18.55869,10.44348,10.44348,1.70915578128332
"GFOD2",0.70844,0.70844,60.37145,60.37145,0.0278376997773395
"GFPT1",30.47572,30.47572,6.13646,6.13646,4.41055088937653
"GFPT2",7.61577,7.61577,4.98652,4.98652,1.43919505823083
"GFRA1",3.99765,3.99765,27.07568,27.07568,0.178006374200019
"GFRA2",0.49338,0.49338,57.03664,57.03664,0.0257316757138249
"GFRA3",0.65784,0.65784,64.00942,64.00942,0.0255015350083111
"GFRA4",0,0,0.01045,0.01045,0.989658073135732
"GFRAL",0,0,0,0,1
"GGA1",14.599,14.599,36.29605,36.29605,0.41824804503426
"GGA2",81.85053,81.85053,10.38075,10.38075,7.27988313599719
"GGA3",19.10267,19.10267,19.86247,19.86247,0.96358053480724
"GGCT",55.29655,55.29655,38.37638,38.37638,1.42970354308852
"GGCX",24.4666,24.4666,13.64238,13.64238,1.73923911276719
"GGH",2.99823,2.99823,37.29962,37.29962,0.104393463956039
"GGN",0,0,0.62724,0.62724,0.614537499078194
"GGNBP1",0,0,0.01045,0.01045,0.989658073135732
"GGNBP2",96.38627,96.38627,52.21738,52.21738,1.82997114852328
"GGPS1",53.62665,53.62665,37.8955,37.8955,1.40444652980422
"GGT1",0.43013,0.43013,8.03907,8.03907,0.158216497936181
"GGT2",0,0,0.02091,0.02091,0.979518272913381
"GGT3P",0,0,0.11499,0.11499,0.896869030215518
"GGT5",22.94851,22.94851,38.09412,38.09412,0.612585984797714
"GGT6",0.03795,0.03795,0,0,1.03795
"GGT7",12.22065,12.22065,43.68697,43.68697,0.295850222111725
"GGT8P",0,0,0.09409,0.09409,0.914001590362767
"GGTA1P",26.12386,26.12386,42.40114,42.40114,0.624957316789375
"GGTLC1",0,0,0,0,1
"GGTLC2",0,0,0.25089,0.25089,0.79943080526665
"GGTLC3",0,0,0.04182,0.04182,0.959858708798065
"GH1",0,0,0.07318,0.07318,0.931810134367021
"GH2",0,0,0,0,1
"GHDC",2.80847,2.80847,25.55986,25.55986,0.143391945590075
"GHITM",750.29231,750.29231,399.93601,399.93601,1.87384592868074
"GHR",16.91409,16.91409,2.20578,2.20578,5.588059692181
"GHRH",0.21506,0.21506,0.05227,0.05227,1.15470364070058
"GHRHR",0,0,0.1359,0.1359,0.880359186548112
"GHRL",0.0759,0.0759,2.67621,2.67621,0.292665544133768
"GHRLOS2",0.8476,0.8476,1.01403,1.01403,0.917364686722641
"GHSR",0,0,0.01045,0.01045,0.989658073135732
"GHc-1077H7.2",0,0,0,0,1
"GHc-210E9.2",0,0,0.25089,0.25089,0.79943080526665
"GHc-602D8.2",0,0,0,0,1
"GID4",16.30685,16.30685,3.61706,3.61706,3.74845681017791
"GID8",24.28949,24.28949,14.86549,14.86549,1.59399363019989
"GIF",0,0,0,0,1
"GIGYF1",3.94704,3.94704,7.79863,7.79863,0.562251168647846
"GIGYF2",41.36804,41.36804,9.31445,9.31445,4.10763928275381
"GIMAP1",9.41218,9.41218,5.45695,5.45695,1.612553914774
"GIMAP2",10.05737,10.05737,8.49905,8.49905,1.16405008921945
"GIMAP4",65.822,65.822,25.35078,25.35078,2.53586421350715
"GIMAP5",25.82024,25.82024,24.70264,24.70264,1.04348191469826
"GIMAP6",26.25036,26.25036,9.31445,9.31445,2.6419595809762
"GIMAP7",50.41335,50.41335,15.92134,15.92134,3.03837343851019
"GIMAP8",25.36481,25.36481,4.33838,4.33838,4.93872860305935
"GIMD1",0,0,0,0,1
"GIN1",19.15328,19.15328,5.64512,5.64512,3.03279399017625
"GINM1",76.4107,76.4107,24.05449,24.05449,3.08969370360363
"GINS1",0.26567,0.26567,1.04539,1.04539,0.618791526310386
"GINS2",0.39217,0.39217,1.7249,1.7249,0.510906822268707
"GINS3",11.20859,11.20859,7.80909,7.80909,1.38590819256018
"GINS4",0.78435,0.78435,0.5227,0.5227,1.17183292835096
"GIP",0,0,0.07318,0.07318,0.931810134367021
"GIPC1",6.64166,6.64166,119.35252,119.35252,0.0634939758635714
"GIPC2",8.77964,8.77964,1.48446,1.48446,3.93632419117233
"GIPC3",1.37893,1.37893,0.36589,0.36589,1.74167026627327
"GIPR",7.52721,7.52721,0.12545,0.12545,7.57671153760718
"GIT1",12.65078,12.65078,56.32578,56.32578,0.238126371765024
"GIT2",35.01735,35.01735,9.8476,9.8476,3.3203058741104
"GJA1",318.30621,318.30621,40.38353,40.38353,7.71577992500881
"GJA10",0,0,0.01045,0.01045,0.989658073135732
"GJA3",10.10797,10.10797,0.02091,0.02091,10.8804595899737
"GJA4",8.32421,8.32421,13.73646,13.73646,0.632730655802004
"GJA5",15.19358,15.19358,0.85722,0.85722,8.71925781544459
"GJA6P",0,0,0,0,1
"GJA8",0,0,0,0,1
"GJA9",0.16446,0.16446,0.08363,0.08363,1.07459188099259
"GJB1",0,0,6.89959,6.89959,0.126588848281999
"GJB2",0.15181,0.15181,1.91307,1.91307,0.395393862831995
"GJB3",0,0,1.55764,1.55764,0.390985439702225
"GJB4",0,0,0,0,1
"GJB5",0,0,0.63769,0.63769,0.610616172779952
