"Hs_symbol","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg__TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"TBC1D3P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TBC1D3P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TBC1D3P4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TBC1D3P5",0.179728,0.058682,0.015913,0.0847743333333333,10,3,1,0.260998,0.274778,0.435872,0.323882666666667,9,10,11,0.819388576228306
"TBC1D3P7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TBC1D4",22.952914,10.976949,8.556783,14.1622153333333,1116,753,653,2.359925,4.43929,5.710616,4.16994366666667,179,209,181,2.93276219450747
"TBC1D5",3.90928,2.270745,1.776473,2.652166,457,327,230,13.98559,16.281069,20.686719,16.9844593333333,862,1061,908,0.203073438701095
"TBC1D7",28.661991,33.324011,21.680206,27.888736,398,399,284,43.206603,29.260113,44.515483,38.9940663333333,254,273,178,0.722325550976108
"TBC1D8",13.570029,11.511209,7.993328,11.0248553333333,622,478,430,6.775558,7.252716,8.150509,7.39292766666667,136,159,135,1.43273668151475
"TBC1D8.AS1",0.395729,0.449528,0.310613,0.38529,20,22,15,0.253957,0.262436,0.268209,0.261534,8,9,6,1.09809961523035
"TBC1D8B",2.22037,0.782779,0.602758,1.201969,136,62,48,1.274424,1.534807,1.966715,1.591982,71,90,78,0.849530976681165
"TBC1D9",3.21164,1.860718,1.701846,2.258068,351,202,184,35.67091,47.356008,48.057086,43.694668,2104,2728,1905,0.0728961226426383
"TBC1D9B",51.645082,25.680742,18.77966,32.0351613333333,1070,734,625,193.351158,191.82013,174.796515,186.655934333333,1954,2181,1619,0.176041122550662
"TBCA",326.458758,238.937021,192.907684,252.767821,620,652,542,515.681156,389.612684,511.570391,472.288077,909,908,542,0.536180464567249
"TBCB",62.094329,72.96234,59.091059,64.7159093333333,580,521,472,229.085328,231.317964,241.700768,234.034686666667,1086,1310,890,0.279600897490223
"TBCC",5.508718,6.17741,4.457107,5.38107833333333,177,189,135,9.619138,9.370719,9.955513,9.64845666666667,185,198,136,0.599249124364501
"TBCCD1",4.51381,3.065399,3.851041,3.81008333333333,113,103,101,7.030696,6.075674,7.43654,6.84763666666667,106,122,87,0.6129340000875
"TBCD",34.835622,33.160707,27.566365,31.8542313333333,823,621,491,47.211966,52.943867,56.92885,52.361561,984,1230,944,0.615690971509123
"TBCE",45.142161,37.83024,33.536309,38.8362366666667,314,286,249,67.38799,81.272737,76.63477,75.098499,305,388,206,0.523482554717231
"TBCE.1",0.296264,0.430183,0.10265,0.276365666666667,14,20,5,5.988465,5.358124,7.412924,6.253171,180,175,158,0.175973469626825
"TBCEL",4.195361,2.421861,2.300151,2.97245766666667,315,246,225,3.629531,4.092823,4.728993,4.150449,253,284,225,0.771283759273544
"TBCK",11.662218,10.11701,6.466915,9.415381,238,184,159,41.556019,56.053548,57.960194,51.856587,590,648,491,0.19704982086717
"TBILA",0.305844,0.517528,0.446874,0.423415333333333,11,19,16,0.041443,0.22997,0.174872,0.148761666666667,1,6,3,1.23908672672167
"TBK1",5.41444,6.18523,3.794177,5.13128233333333,199,194,150,10.514542,11.980356,11.337903,11.2776003333333,328,352,224,0.499387678933242
"TBKBP1",5.014473,3.558073,2.936787,3.83644433333333,294,257,212,22.662104,28.224257,36.4612,29.1158536666667,716,882,729,0.160594628558927
"TBL1X",2.075506,1.550194,1.363055,1.66291833333333,230,153,124,3.873793,3.09596,3.719231,3.56299466666667,195,204,143,0.583590060445684
"TBL1XR1",80.580077,45.721587,26.988491,51.0967183333333,504,567,407,28.865694,24.912804,60.260599,38.0130323333333,843,933,811,1.33536706114539
"TBL1Y",0,0,0,0,0,0,0,0.136566,0.09467,0,0.0770786666666667,4,3,0,0.928437291488458
"TBL1YP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TBL2",8.005464,4.820042,5.252123,6.02587633333333,230,215,175,12.832058,14.237815,14.7739,13.9479243333333,217,289,206,0.470023541507089
"TBL3",8.911614,10.317128,7.719065,8.98260233333333,242,220,159,8.611726,7.762924,8.643919,8.339523,248,256,192,1.06885569352239
"TBP",4.848661,2.983631,2.749762,3.52735133333333,123,100,74,9.401247,10.909742,14.575651,11.62888,187,183,144,0.35849191166068
"TBPL1",14.653443,14.961008,7.733711,12.4493873333333,57,67,54,123.038611,115.014452,107.878913,115.310658666667,421,461,332,0.115633317595404
"TBPL2",0.625664,1.662232,0.950376,1.079424,5,12,7,0.840849,2.40161,1.86341,1.70195633333333,4,11,5,0.769599410007736
"TBR1",0,0,0,0,0,0,0,0.496334,0.103851,0.04522,0.215135,24,6,2,0.82295382817547
"TBRG1",8.97181,6.082634,4.49989,6.51811133333333,349,271,259,26.97653,30.184454,32.41202,29.857668,1078,1287,897,0.2436383505498
"TBRG4",23.935274,17.453733,17.000793,19.4632666666667,685,539,459,30.240146,32.062435,40.59183,34.298137,331,430,310,0.579726535331501
"TBX1",0,0,0,0,0,0,0,0.428773,0.645471,0,0.358081333333333,7,8,0,0.736332924586745
"TBX10",1.616185,0.536255,0.87647,1.00963666666667,51,16,26,0.271496,0.490563,0.305377,0.355812,5,10,4,1.48223844210456
"TBX15",0.036802,0,0.024272,0.020358,3,0,2,0.038362,0.026753,0.081904,0.0490063333333333,2,1,2,0.972690028245778
"TBX18",0.086815,0.407282,0.026189,0.173428666666667,9,14,3,2.030543,1.290524,1.133957,1.485008,57,50,21,0.472203174664495
"TBX18.AS1",0,0.101731,0,0.0339103333333333,0,1,0,0.502872,0.13981,0,0.214227333333333,3,1,0,0.851496507243838
"TBX19",0.074859,0.085565,0.06071,0.0737113333333333,4,4,2,0.168166,0.252757,0.146183,0.189035333333333,5,9,4,0.903010451609792
"TBX2",3.046022,6.85633,6.677933,5.52676166666667,192,176,147,1.792453,2.464745,5.319655,3.19228433333333,23,41,116,1.55685090697967
"TBX2.AS1",19.878356,11.001915,11.73135,14.2038736666667,55,30,39,1.302279,0.280525,4.889811,2.15753833333333,3,1,5,4.81510343236794
"TBX20",48.032318,14.250153,11.148273,24.4769146666667,1513,394,341,0.426095,0.390067,0.06353,0.293230666666667,5,5,1,19.7002091918637
"TBX21",0,0.131103,0.020617,0.0505733333333333,0,1,1,0,0,0,0,0,0,0,1.05057333333333
"TBX22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TBX3",0.364957,0.367518,0.257541,0.330005333333333,32,30,23,15.666522,15.244074,13.396182,14.768926,621,749,504,0.084343431717121
"TBX4",0,0,0.040264,0.0134213333333333,0,0,2,0,0.034031,0.460571,0.164867333333333,0,1,2,0.869988628175684
"TBX5",10.715918,9.275819,8.829217,9.60698466666667,734,703,566,0,0,0,0,0,0,0,10.6069846666667
"TBX5.AS1",2.289019,2.048852,1.736244,2.024705,162,137,125,0,0,0,0,0,0,0,3.024705
"TBX6",0.125468,0.121004,0.175384,0.140618666666667,5,5,7,0.481933,0.468684,0.244895,0.398504,11,12,5,0.815599144991124
"TBXA2R",0.527392,0.681378,0.39372,0.534163333333333,16,20,19,0.143022,0.459234,0.17319,0.258482,3,12,3,1.21905862247798
"TBXAS1",0.20846,0.923054,0.67604,0.602518,2,5,5,5.773903,1.609682,3.835597,3.73972733333333,9,16,12,0.338103415512932
"TBXT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TC2N",0,0,0,0,0,0,0,0.369293,0.495693,0.44841,0.437798666666667,15,25,16,0.695507669594909
"TCAF1",16.455522,10.73387,9.355075,12.181489,1844,1270,1061,114.376733,110.336894,114.912039,113.208555333333,6854,7402,5208,0.115415950771184
"TCAF1P1",0.482436,0.095975,0.066907,0.215106,23,4,3,4.437228,7.619582,8.738724,6.93184466666667,126,238,177,0.153193368133701
"TCAF2",0.096833,0.158866,0.199185,0.151628,12,19,16,0.472225,0.65514,0.494096,0.540487,29,50,23,0.747573981474689
"TCAIM",8.794659,6.786837,4.580894,6.72079666666667,298,283,228,12.19661,11.14268,13.301478,12.2135893333333,281,295,226,0.584307296972652
"TCAM1P",0.263548,0.046745,0.037801,0.116031333333333,5,3,3,0.024383,0.149463,0.199154,0.124333333333333,1,7,6,0.9926160687815
"TCAP",346.875879,291.129391,317.137358,318.380876,5124,4334,5008,3.935654,2.705057,1.718071,2.78626066666667,26,25,12,84.3525853388154
"TCEA1",69.404457,77.812867,85.926337,77.7145536666667,381,412,344,131.918252,210.456395,193.723982,178.699543,687,695,593,0.438034245121406
"TCEA2",53.401982,48.024295,45.386861,48.9377126666667,287,276,277,149.800679,155.505658,152.168025,152.491454,470,564,412,0.32534523170695
"TCEA3",23.318734,16.994148,14.691779,18.334887,624,495,455,0.273494,0.740837,0.323859,0.446063333333333,5,14,4,13.3707055246543
"TCEAL1",7.807905,6.093881,6.226803,6.70952966666667,106,92,101,16.354664,15.841129,14.051662,15.4158183333333,198,197,125,0.469640289026103
"TCEAL2",0,0,0,0,0,0,0,71.562539,77.080049,67.878438,72.1736753333333,860,1014,578,0.0136661168848582
"TCEAL3",6.573671,5.556284,5.275853,5.801936,125,101,95,15.652557,20.570568,14.882247,17.035124,181,262,123,0.377149389158622
"TCEAL4",81.544038,61.415735,59.760775,67.573516,805,694,689,179.339106,139.506845,151.760086,156.868679,1089,1133,675,0.434370620153222
"TCEAL4P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TCEAL5",0,0.119479,0,0.0398263333333333,0,2,0,29.315817,31.706187,25.021144,28.6810493333333,331,390,200,0.035033341363897
"TCEAL6",0,0,0,0,0,0,0,7.612072,7.886208,6.320678,7.272986,92,104,54,0.120875340536053
"TCEAL7",1.929992,1.860108,1.682199,1.82409966666667,22,26,20,61.670129,74.283466,68.259306,68.070967,689,903,548,0.040886928174419
"TCEAL8",36.331471,30.033279,33.748339,33.3710296666667,434,424,365,45.116399,43.35544,39.62775,42.699863,508,552,365,0.786524883766035
"TCEAL9",42.599696,38.648792,42.861323,41.369937,502,469,499,21.366037,21.281459,24.138375,22.261957,208,223,151,1.82142615945855
"TCEANC",0.84033,0.487004,0.251755,0.526363,23,25,12,1.219029,1.459085,1.404129,1.36074766666667,33,42,28,0.646559147998734
"TCEANC2",0.971675,0.646852,0.690797,0.769774666666667,130,82,93,1.775735,2.161386,1.665393,1.86750466666667,142,233,119,0.617182837482159
"TCERG1",36.374981,23.822417,23.010593,27.735997,578,469,411,86.218999,75.79296,106.410439,89.4741326666667,1089,1029,936,0.317615611811078
"TCERG1L",0,0.010777,0,0.00359233333333333,0,1,0,5.587764,4.851751,5.048277,5.16259733333333,178,184,116,0.162852167527631
"TCERG1L.AS1",0,0,0,0,0,0,0,0.318017,0.583189,1.343679,0.748295,1,2,3,0.571985849070094
"TCERG1P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TCERG1P2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TCF12",70.813027,16.519227,67.856232,51.7294953333333,532,369,337,44.893703,47.292267,45.869543,46.0185043333333,324,398,373,1.12146262585284
"TCF15",0.034867,0.164115,0.154654,0.117878666666667,1,4,4,0.289712,0.183348,0.215001,0.229353666666667,4,3,2,0.909322269886534
"TCF19",2.230984,1.681803,1.531954,1.81491366666667,125,109,78,0.260976,0.302637,1.251749,0.605120666666667,5,12,20,1.75370844393423
"TCF20",1.513493,1.70026,1.541705,1.58515266666667,208,126,115,15.634758,14.076439,15.481868,15.064355,1229,1328,933,0.160924772060046
"TCF21",0.093124,0.092176,0.03246,0.0725866666666667,6,4,2,0.025576,0.023384,0,0.01632,1,1,0,1.0553631402183
"TCF23",0.05592,0.06865,0.023876,0.049482,6,7,2,0.046789,0.019435,0.073905,0.0467096666666667,3,1,3,1.00264861730203
"TCF24",0.055366,0,0,0.0184553333333333,2,0,0,0.075142,0.14562,0.268677,0.163146333333333,2,4,2,0.875603786167347
"TCF25",332.592626,218.975167,185.700427,245.756073333333,1467,1173,952,524.024368,671.557965,659.150748,618.244360333333,1374,1800,1220,0.398479322767682
"TCF3",33.570326,25.771841,19.635183,26.3257833333333,468,362,282,25.128449,19.929415,42.232914,29.096926,227,263,272,0.907926056412982
"TCF4",9.771675,1.063783,1.070854,3.96877066666667,125,81,70,13.534623,4.090067,20.605799,12.7434963333333,145,137,124,0.361536143798828
"TCF4.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TCF7",1.10541,0.884369,0.820455,0.936744666666667,64,40,38,0.795768,1.50282,1.248947,1.18251166666667,34,26,21,0.887392583621164
"TCF7L1",2.522718,2.560993,1.970569,2.35142666666667,142,134,101,1.107199,0.655899,0.676497,0.813198333333333,7,9,9,1.84835084229616
"TCF7L1.IT1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TCF7L2",37.816695,13.249685,29.990584,27.018988,148,185,144,19.087166,30.44431,21.34522,23.6255653333333,247,194,165,1.13780080256973
"TCFL5",1.125016,1.178751,0.904528,1.06943166666667,52,51,40,2.006718,2.342318,2.949662,2.43289933333333,55,72,56,0.602823288924483
"TCHH",0,0,0,0,0,0,0,0.06469,0.136169,0.152213,0.117690666666667,6,14,10,0.89470193303335
"TCHHL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TCHP",6.352353,4.644595,3.094682,4.69721,236,189,187,6.431534,7.776639,11.912761,8.706978,197,207,198,0.586919018462801
"TCIM",0.126982,0,0.037871,0.054951,3,0,1,0.382723,0.634633,0.19977,0.405708666666667,8,14,3,0.750476272229001
"TCIRG1",38.521699,38.562491,54.57536,43.8865166666667,270,207,185,1.634894,2.253306,10.776194,4.88813133333333,9,26,18,7.62321934168814
"TCL1A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TCL1B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TCN1",0,0,0,0,0,0,0,0.312388,0,0,0.104129333333333,1,0,0,0.905690999967395
"TCN2",2.112608,1.528762,1.169507,1.60362566666667,62,54,25,7.303852,7.588027,9.903645,8.26517466666667,138,146,104,0.281012043521827
"TCOF1",10.741238,5.513006,4.893144,7.04912933333333,558,323,299,12.024821,14.356405,9.755336,12.0455206666667,435,551,386,0.617003302436223
"TCP1",74.588152,62.344639,50.656736,62.5298423333333,1702,1609,1215,126.077277,143.71113,150.702631,140.163679333333,2038,2591,1796,0.45004382595695
"TCP10L",0.587559,0.224078,0.533165,0.448267333333333,11,5,7,1.019463,1.357761,1.225925,1.20104966666667,15,33,18,0.657989392636756
"TCP10L3",0,0,0,0,0,0,0,0.064632,0.062421,0.12131,0.0827876666666667,1,1,2,0.923542104130604
"TCP11",0.066149,0,0,0.0220496666666667,2,0,0,0,0,0.145728,0.048576,0,0,1,0.974702517191569
"TCP11L1",1.759103,1.143964,0.689181,1.197416,71,52,31,10.478187,11.308387,14.475265,12.0872796666667,311,399,304,0.167904717861025
"TCP11L2",8.848071,7.880568,2.260598,6.32974566666667,79,61,42,13.244876,12.417032,34.604036,20.088648,59,93,66,0.347568306259684
"TCP11X1",0,0,0,0,0,0,0,0,0,0.266535,0.088845,0,0,3,0.918404364257539
"TCP11X2",0,0,0,0,0,0,0,0.63538,0.891759,1.293456,0.940198333333333,4,9,5,0.515411225141072
"TCP11X3P",0,0,0,0,0,0,0,2.09645,0,0,0.698816666666667,1,0,0,0.588645037231799
"TCP1P2",0,0,0,0,0,0,0,0,0.049141,0,0.0163803333333333,0,1,0,0.983883657725241
"TCP1P3",0,0,0,0,0,0,0,0.057286,0,0,0.0190953333333333,1,0,0,0.981262466121913
"TCTA",8.331288,7.53479,6.632747,7.49960833333333,367,320,270,25.29675,24.373594,26.875548,25.5152973333333,579,679,484,0.320554894274113
"TCTE1",0,0.181676,0.031612,0.071096,0,1,2,0.395693,1.391075,2.00172,1.26282933333333,16,35,22,0.473343695974715
"TCTEX1D1",1.551014,2.677139,1.794321,2.00749133333333,17,28,28,0.214421,2.737243,2.950675,1.96744633333333,6,19,13,1.01349476806039
"TCTEX1D4",0.038083,0.087979,0.126475,0.084179,1,2,3,0.077303,0.460477,0,0.17926,1,7,0,0.919372318233468
"TCTN1",14.647296,22.691327,24.096357,20.4783266666667,181,195,164,30.809411,32.006472,46.280127,36.3653366666667,226,226,177,0.574819567618865
"TCTN2",0.992984,0.629917,0.798013,0.806971333333333,57,36,44,4.32785,4.643479,4.447061,4.47279666666667,151,178,109,0.330173299574441
"TCTN3",7.323251,6.768428,5.172112,6.42126366666667,373,325,241,12.028968,9.963009,10.860096,10.950691,268,293,220,0.620990339944918
"TDG",6.74608,5.43906,3.712974,5.29937133333333,280,281,178,22.409055,17.578618,26.562526,22.1833996666667,721,680,673,0.271719050005881
"TDGF1",10.112225,6.497621,1.86552,6.15845533333333,49,44,57,0.075186,0.454249,0.110162,0.213199,1,8,1,5.90047909150381
"TDGF1P3",0.594226,0.995529,0.156253,0.582002666666667,4,8,3,0.167999,0.200167,0,0.122722,6,3,0,1.40907781861108
"TDH",0.050026,0.081237,0.411733,0.180998666666667,1,2,5,0.127068,0.708678,0.357178,0.397641333333333,2,8,2,0.84499409004313
"TDO2",0,0.066599,0,0.0221996666666667,0,2,0,2.149222,0.497953,0.034561,0.893912,8,8,1,0.539729230643592
"TDP1",3.493758,4.597956,2.177465,3.42305966666667,62,76,60,10.999157,10.49064,10.305932,10.5985763333333,297,258,222,0.381345049560537
"TDP2",9.05189,6.767269,6.418603,7.41258733333333,214,236,179,13.913806,16.018444,18.665184,16.1991446666667,299,329,268,0.489128238431392
"TDRD1",0.043777,0.012985,0,0.0189206666666667,4,1,0,0.016374,0,0.023066,0.0131466666666667,1,0,1,1.00569907614561
"TDRD10",0.52054,0.205956,0.083289,0.269928333333333,3,6,2,0.130005,0,0,0.043335,2,0,0,1.21718176169048
"TDRD12",0.044904,0.048947,0,0.0312836666666667,3,3,0,0.206277,0.488841,0.50532,0.400146,9,24,11,0.736554378376731
"TDRD15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TDRD3",8.21935,6.101551,6.137239,6.81938,380,292,287,6.185848,6.257031,7.386916,6.60993166666667,198,177,164,1.02752302418835
"TDRD5",0.082509,0.148404,0.120344,0.117085666666667,6,6,4,0.108628,0.169245,0.193528,0.157133666666667,5,8,4,0.965390342400662
"TDRD6",0.796268,0.657761,0.133455,0.529161333333333,20,13,10,5.17293,4.470997,6.283404,5.30911033333333,108,113,92,0.242373528523382
"TDRD7",1.49886,0.763837,0.493741,0.918812666666667,107,58,37,5.826952,4.580396,4.714317,5.040555,214,216,154,0.317655027835467
"TDRD9",0,0,0,0,0,0,0,0.564798,0.927061,0,0.497286333333333,2,4,0,0.667874926617242
"TDRG1",0,0.06217,0,0.0207233333333333,0,1,0,2.455638,1.359971,1.053472,1.623027,26,18,10,0.389139468763887
"TDRKH",1.551545,1.462199,0.942104,1.318616,65,61,48,11.902183,12.294796,10.400631,11.5325366666667,320,331,206,0.185007717245857
"TDRKH.AS1",0.139504,0.781654,0.326959,0.416039,2,7,5,4.452093,2.117594,3.275301,3.28166266666667,39,24,25,0.330721756999695
"TDRP",20.817803,9.807022,7.917899,12.8475746666667,163,176,128,89.017082,106.951713,60.523961,85.4975853333333,578,548,478,0.160092037405468
"TEAD1",11.229791,6.028226,4.730695,7.32957066666667,1695,1034,816,1.534924,1.857592,2.167621,1.853379,171,236,138,2.9191953353083
"TEAD2",36.951216,28.163801,22.542799,29.219272,629,531,477,0.293084,6.448454,9.895121,5.545553,8,26,33,4.61676377840039
"TEAD3",20.273896,16.925055,15.09117,17.4300403333333,1091,909,823,0.554973,0.99529,0.845377,0.798546666666667,21,37,21,10.2471849493295
"TEAD4",9.109825,8.975551,6.140205,8.07519366666667,255,253,179,1.365494,1.143486,0.691786,1.066922,28,10,9,4.39068028046857
"TEC",0.64529,1.2576,0.38875,0.76388,24,21,28,0.369007,0.118931,0.538404,0.342114,7,4,6,1.31425497386958
"TECPR1",11.860351,7.371401,6.084868,8.43887333333333,419,264,224,50.916418,51.527187,65.291046,55.9115503333333,673,810,655,0.16585162902872
"TECPR2",7.655293,6.422919,1.613645,5.230619,345,250,185,8.882049,11.485141,14.17041,11.5125333333333,598,611,483,0.497950241890797
"TECR",65.255225,46.890342,48.267399,53.4709886666667,400,410,340,157.754839,86.986617,93.615034,112.785496666667,389,448,273,0.478716446844177
"TECRL",203.764809,381.932151,150.733261,245.476740333333,1890,2179,1559,0,0.070059,0.034358,0.0348056666666667,0,3,1,238.186500396049
"TECRP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TECTA",0.467027,0.494662,0.334076,0.431921666666667,62,40,31,1.70211,1.901234,2.174011,1.925785,120,148,115,0.489414521800702
"TECTB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TEDC1",6.084983,7.609201,4.89489,6.196358,129,142,95,2.058233,3.606872,3.687867,3.11765733333333,25,53,38,1.74768258197299
"TEDC2",4.686352,3.656849,2.017946,3.45371566666667,71,53,43,4.732998,8.870851,6.625159,6.74300266666667,68,108,68,0.575192319878662
"TEDDM1",0,0,0.020185,0.00672833333333333,0,0,1,0,0,0.086309,0.0287696666666667,0,0,2,0.97857505518728
"TEF",2.287178,1.587822,1.72479,1.86659666666667,224,147,158,1.453616,3.162972,1.95663,2.19107266666667,85,103,82,0.898317577224294
"TEFM",4.791042,4.236801,2.178408,3.735417,83,82,51,7.58788,5.341019,7.150883,6.69326066666667,62,68,41,0.615527954293502
"TEK",0.146882,0.150777,0.205141,0.1676,14,13,19,0.055363,0.196447,0.311947,0.187919,2,12,6,0.982895298416811
"TEKT1",0,0,0,0,0,0,0,0,0,0.175129,0.0583763333333333,0,0,1,0.944843500846737
"TEKT2",0.056301,0.08609,0,0.0474636666666667,2,2,0,1.067064,1.125944,1.784401,1.325803,19,24,22,0.450366461246574
"TEKT3",0.066879,0,0,0.022293,1,0,0,1.104684,0.259394,0.315343,0.559807,7,1,2,0.655397110027074
"TEKT4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TEKT4P2",0.030608,0,0,0.0102026666666667,1,0,0,0,0,0,0,0,0,0,1.01020266666667
"TEKT4P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TEKT5",0.092887,0.172914,0.032945,0.099582,3,2,1,0.674884,0.31597,0.36302,0.451291333333333,9,4,4,0.757657663037562
"TELO2",10.707639,14.467202,7.305536,10.8267923333333,369,312,224,16.086107,14.828586,23.923612,18.279435,240,319,268,0.613440815736215
"TEMN3.AS1",0.286369,0,0,0.0954563333333333,1,0,0,0,0,0,0,0,0,0,1.09545633333333
"TEN1",46.99871,40.424894,12.200963,33.208189,125,87,50,62.530483,54.31233,43.653744,53.4988523333333,73,68,59,0.627686410546248
"TEN1.CDK3",0.557293,0.586289,0.215742,0.453108,44,40,17,1.796991,1.594247,1.54272,1.64465266666667,89,87,51,0.549451358325819
"TENM1",0,0.048555,0,0.016185,0,0,0,4.501448,3.918807,5.253062,4.55777233333333,794,745,660,0.182840343046318
"TENM2",0.829454,0.4324,0.665484,0.642446,173,88,67,7.43089,8.375656,4.880919,6.89582166666667,768,958,446,0.208014576485918
"TENM3",2.252059,1.159195,1.1788,1.530018,414,249,192,8.490076,8.628066,12.027006,9.71504933333333,1216,1363,1158,0.23611818492794
"TENM4",0.107976,0.079654,0.316385,0.168005,36,21,29,51.992855,33.085061,35.216157,40.0980243333333,1372,1537,1302,0.0284199792799448
"TENT2",13.405908,12.754437,6.950845,11.0370633333333,240,221,158,15.600132,13.452015,15.290692,14.7809463333333,191,228,151,0.762759284461162
"TENT4A",5.654647,3.037626,1.932549,3.54160733333333,262,200,179,10.229032,8.850943,12.18004,10.420005,408,441,328,0.397688734228517
"TENT4B",0.987173,0.882462,0.873354,0.914329666666667,87,70,67,6.680392,7.390623,6.975223,7.01541266666667,369,387,289,0.23883108035444
"TENT5A",3.363638,2.308442,3.919728,3.19726933333333,292,240,187,7.671359,13.914768,6.875363,9.48716333333333,351,435,164,0.400229232626935
"TENT5B",1.217087,1.329423,1.189701,1.24540366666667,63,63,57,0,0.031051,0.250309,0.0937866666666667,0,1,5,2.05287167515908
"TENT5C",0.068332,0.076865,0.078264,0.074487,8,9,9,1.045837,0.458712,0.275829,0.593459333333333,80,38,15,0.674310901773876
"TENT5D",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TEP1",5.231457,3.842,4.101413,4.39162333333333,336,240,153,5.698576,7.111891,4.813264,5.874577,238,207,129,0.784284376090825
"TEPP",0.081001,0.101936,0.132236,0.105057666666667,4,4,6,0.167603,0.296546,0.524398,0.329515666666667,5,9,11,0.831173106396891
"TEPSIN",9.352732,4.29758,4.406534,6.01894866666667,205,126,91,15.836189,12.596141,11.570055,13.3341283333333,200,222,164,0.489666933589846
"TERB1",0.21727,0.180449,0,0.132573,2,1,0,0.889889,0.343338,1.64411,0.959112333333333,7,2,7,0.578105186073216
"TERB2",0.085929,0,0,0.028643,1,0,0,0,0,0,0,0,0,0,1.028643
"TERC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TERF1",6.756178,6.743474,4.773121,6.09092433333333,265,247,227,35.879912,37.910562,33.811611,35.8673616666667,660,683,553,0.192336093844885
"TERF2",30.626625,17.930554,11.572253,20.043144,338,286,238,45.936219,60.800383,62.161108,56.2992366666667,479,548,342,0.367249988379717
"TERF2IP",19.444739,17.536495,12.38895,16.456728,738,734,474,122.23485,122.046061,118.897463,121.059458,3010,3179,2143,0.143018232966429
"TERT",0.008201,0,0,0.00273366666666667,1,0,0,0,0,0.053418,0.017806,0,0,2,0.985191349497514
"TES",23.990447,12.061999,14.692791,16.915079,430,290,296,35.523763,52.344955,44.224411,44.031043,826,886,633,0.397838420042814
"TESC",24.377011,19.570888,23.631598,22.526499,141,117,146,3.448299,2.857724,5.896823,4.06761533333333,10,7,9,4.64251870998364
"TESK1",8.843314,6.4805,6.608293,7.31070233333333,288,226,248,24.363615,24.57323,29.302493,26.0797793333333,484,579,393,0.306896973975834
"TESK2",0.146256,0.095463,0.032746,0.0914883333333333,9,5,2,0.603304,0.164058,0.555488,0.44095,8,6,6,0.757478284002452
"TESMIN",1.033202,1.627717,2.27075,1.64388966666667,31,42,25,2.481734,3.46347,2.144176,2.69646,34,61,37,0.715249094178394
"TESPA1",0.057849,0.046201,0.023903,0.042651,5,4,2,0.072191,0.150338,0.205775,0.142768,4,9,8,0.912390791481736
"TET1",0.673054,0.410268,0.284568,0.455963333333333,126,79,54,0.427317,0.339205,0.25711,0.341210666666667,56,48,24,1.08555901732564
"TET2",2.906167,1.190215,1.026075,1.70748566666667,482,227,192,2.73766,2.346173,3.977289,3.020374,358,330,262,0.673441243691922
"TET3",1.99299,1.472966,1.32467,1.59687533333333,483,364,324,8.996985,7.640798,9.843749,8.82717733333333,1392,1317,1104,0.264254449192125
"TEX10",3.249273,2.883458,1.737885,2.62353866666667,211,182,114,10.362106,11.328735,9.641774,10.444205,404,424,302,0.316626508059465
"TEX101",0,0,0,0,0,0,0,0,0,0.082856,0.0276186666666667,0,0,1,0.973123623030073
"TEX11",0,0,0,0,0,0,0,0,0.023647,0.036039,0.0198953333333333,0,1,1,0.980492769519487
"TEX12",0,0.108153,0,0.036051,0,1,0,0,0.379284,0,0.126428,0,3,0,0.919766731650847
"TEX13A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
