"Hs_symbol","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg__TPM","FoldChange"
"UBE2L5",0.133964,0.229173,0.057521,7,10,3,0.184737,0.063904,0.116775,0.067202,2,6,3,0.417485666666667,0.835801749435679
"UBE2L6",6.902285,6.909507,8.579447,158,121,141,2.67054533333333,55.402579,58.5949,56.990599,806,1231,1291,1.866987,1.28027972688168
"UBE2M",112.940672,102.958694,91.308,780,723,601,17.9399216666667,129.193821,114.122426,134.559458,678,1033,1156,16.8808213333333,1.05923107857238
"UBE2N",24.884478,23.307304,19.587552,407,477,305,0,101.163123,107.96388,90.287943,2434,3493,3178,0.393564333333333,0.717584381345389
"UBE2NL",0,0,0,0,0,0,0,0,0,0.044048,0,0,1,0,1
"UBE2O",9.878945,4.84287,3.647188,604,406,335,1.621884,38.794956,43.586434,27.172117,1455,2211,2019,0.260629666666667,2.0798209571989
"UBE2Q1",167.685064,231.731217,127.440259,539,539,439,0.0118183333333333,245.229536,269.995432,216.360278,987,1331,1186,0.0725593333333333,0.943368167977032
"UBE2Q1.AS1",0.232817,0,0,1,0,0,0,0.311481,0.458652,0.433117,1,2,2,0.195740333333333,0.836301973031491
"UBE2Q2",24.966666,16.566895,17.140503,399,345,288,0.746378666666667,23.939136,26.673286,18.555579,466,651,573,0.486172333333333,1.1750848993062
"UBE2Q2L",5.597431,0.46033,2.965195,29,3,12,1.11772366666667,2.431098,3.300696,3.327037,19,34,24,3.54334433333333,0.466115599279914
"UBE2Q2P1",4.519104,3.770797,1.75664,50,31,28,0.037098,10.41125,6.42959,5.446515,60,66,55,0.264109,0.820418175964256
"UBE2QL1",1.126127,1.411845,1.211176,144,176,149,0,12.169514,56.34328,41.459661,1176,7407,5800,0,1
"UBE2R2",8.462907,8.3302,7.329829,790,744,656,1.124639,20.597658,21.399079,19.498041,1399,1984,2010,1.69272733333333,0.78902864530658
"UBE2S",49.848402,46.663126,45.096202,642,576,525,0,50.201198,43.420572,62.658934,390,572,738,0,1
"UBE2T",20.525609,23.298258,16.515599,278,312,215,0,17.584434,15.03328,14.926136,181,218,227,0,1
"UBE2U",0,0,0,0,0,0,8.59137,0,0,0,0,0,0,13.3542216666667,0.668191576159998
"UBE2V1",52.868905,40.298684,50.086903,1242,1150,1051,0.000292,105.670049,122.238892,104.813455,1886,2897,2810,0.114657666666667,0.897398394065981
"UBE2V2",10.474037,10.246952,7.908406,146,151,126,0,108.136615,103.802873,90.02488,1732,2433,2158,0,1
"UBE2W",1.640063,2.437549,1.489546,113,147,113,0.0479276666666667,9.755835,11.368788,11.508595,732,1205,1024,0,1.04792766666667
"UBE2Z",19.137237,14.44836,12.644116,846,750,617,1.235597,48.401126,49.9097,52.110267,1736,2283,2320,0.319625,1.69411537368571
"UBE3A",31.068887,21.983873,14.370496,809,752,491,2.662385,64.690389,55.458813,47.070847,1834,2311,2130,8.96374933333333,0.367570969268329
"UBE3B",9.251681,5.438573,6.538115,775,484,535,0.381735,11.544905,8.215239,7.959388,643,706,660,0.976632,0.699035025234844
"UBE3C",23.91623,11.87949,12.59784,1065,836,707,0.078573,36.06855,36.909231,36.021877,1335,1971,1979,0.782750333333333,0.605005075491034
"UBE3D",2.55559,2.589063,3.022343,42,40,37,0,18.998345,13.8799,6.634525,106,114,118,0,1
"UBE4A",5.093079,3.12321,2.924023,569,385,350,0.309142333333333,10.872862,10.386562,10.274331,1075,1402,1467,0.398165,0.936328926366583
"UBE4B",17.353398,19.862188,13.144949,782,572,492,0,35.111764,33.806395,22.705346,1129,1340,1293,0.312687,0.761796224080836
"UBFD1",14.423294,9.037976,8.240712,1001,787,751,0.175916666666667,43.362201,42.81352,35.876953,2478,3424,3429,0.192496666666667,0.986096397194681
"UBIAD1",2.981277,2.01478,2.736271,214,139,180,0,3.043058,5.574657,4.848109,142,278,240,0,1
"UBL3",2.749849,2.165957,2.004107,185,155,146,2.738562,21.027054,18.68784,20.760942,1384,1671,1942,7.08247933333333,0.462551383779185
"UBL4A",9.017092,8.057055,6.179507,400,322,268,0.340314666666667,16.060603,15.126709,14.640478,542,643,665,0.779648333333333,0.753134561228857
"UBL4B",0,0,0,0,0,0,0.142106,0.090658,0,0,2,0,0,14.0531746666667,0.0758714374403061
"UBL5",366.578704,322.886443,290.470301,1227,1119,1066,0,259.290728,227.739718,267.052657,678,865,1036,0,1
"UBL7",37.25743,42.288021,31.497836,521,519,443,8.467891,39.861933,41.691365,42.194104,381,590,589,0.211878,7.81257766870923
"UBL7.AS1",1.986995,2.038179,2.770663,66,57,47,0.0103676666666667,1.867781,2.255254,1.07663,54,42,60,0.0394176666666667,0.972051658412579
"UBLCP1",5.042158,4.549209,3.417829,167,170,124,6.07038933333333,16.082726,18.759444,16.657627,528,814,759,6.533168,0.938567855294523
"UBN1",8.163862,4.926986,4.052585,771,495,457,0.776796,7.285176,9.997218,6.315665,443,746,623,0.891246333333333,0.939484174368965
"UBN2",0.814727,0.636561,0.497078,196,145,123,0,2.13632,1.74904,1.565139,495,549,469,0,1
"UBOX5",2.940313,1.708033,0.966017,130,100,89,0.0692983333333333,3.168365,2.492566,2.192058,98,124,133,1.851307,0.375020414614538
"UBOX5.AS1",0.484808,0.255426,0.088212,5,5,3,0.621853666666667,0,0.054496,0.10319,0,2,4,0.295124333333333,1.25227642236666
"UBP1",18.042175,9.546483,9.081279,596,543,502,0,31.797561,27.685549,21.923925,974,1249,1156,0.0675946666666667,0.93668508397694
"UBQLN1",42.524511,28.584185,25.653176,992,897,766,0,130.917332,117.183624,118.886136,3390,4431,4453,3.54535,0.220005060116383
"UBQLN2",5.785001,4.972624,4.376347,435,388,339,0.006972,35.161729,28.127547,24.219604,2373,2585,2332,0.226603333333333,0.820943472624945
"UBQLN3",0,0,0,0,0,0,0.290304666666667,0.026786,0,0,1,0,0,2.341056,0.386196659579087
"UBQLN4",5.395297,4.769597,3.900393,386,304,257,0.104291666666667,20.550569,25.032862,17.681025,907,1389,1252,1.62277933333333,0.421038725077647
"UBQLNL",0.249972,0.239126,0.04818,12,10,2,0,0.253443,0.158199,0.021237,9,7,1,0.0220693333333333,0.978407205251568
"UBR1",9.720216,5.41575,5.005659,553,410,329,0,11.414224,9.929266,11.166345,799,1016,895,0,1
"UBR2",3.661407,2.743511,1.908473,597,454,314,1.12776033333333,4.110272,4.132886,3.895647,525,727,718,3.83717933333333,0.4398762557077
"UBR3",14.127299,9.095976,7.829972,1013,601,485,0,13.930643,13.008232,12.257104,904,1209,1190,0,1
"UBR4",129.628571,83.643898,73.788519,2705,1635,1331,0,217.098874,176.710964,179.803935,4569,5421,4495,0,1
"UBR5",29.28971,17.296607,14.094462,835,485,389,0,64.59271,63.206984,50.569661,1417,1957,1794,0,1
"UBR7",9.9555,7.230363,6.981766,552,448,405,1.63450466666667,13.645102,14.634734,13.406028,464,628,653,5.612666,0.398402802540861
"UBTD1",3.487489,3.526227,3.241364,120,110,103,3.059783,3.619526,3.777861,4.59057,83,121,163,0.191787,3.40646692739558
"UBTD2",5.786401,5.108215,4.239745,289,273,223,0,14.345601,19.50088,15.336951,662,1222,1000,0,1
"UBTF",15.759593,12.846351,11.185613,744,575,476,0,28.352723,18.604952,16.295375,799,1127,987,0,1
"UBTFL1",0,0,0,0,0,0,0.370794,0,0,0.043376,0,0,1,0.163095666666667,1.17857373153885
"UBXN1",80.40206,93.735251,72.873741,571,555,425,0.552366666666667,67.897999,77.377066,76.349867,348,567,532,7.47757533333333,0.183114464410933
"UBXN10",0.058374,0.144988,0.069143,7,17,8,11.2780756666667,0.646384,0.58872,0.470078,59,73,62,40.7223843333333,0.294280297323692
"UBXN10.AS1",0,0,0.523973,0,0,3,0,1.097655,0,0.152326,5,0,1,0,1
"UBXN11",2.542304,2.361516,1.988811,75,91,67,13.1632713333333,4.928623,5.663488,5.445961,129,208,185,12.48396,1.05037921599688
"UBXN2A",4.430989,3.757657,2.42537,332,272,217,0,6.878316,5.884107,5.040539,447,565,517,0,1
"UBXN2B",4.905064,3.937063,3.237788,319,323,238,1.06812933333333,19.331861,23.368093,19.967778,1314,2070,1951,0.561721,1.32426299789356
"UBXN4",41.802762,15.391393,12.073917,1142,904,706,0.567556666666667,60.57303,46.894054,39.476721,1888,2442,2166,1.12956133333333,0.736093693161221
"UBXN6",57.618058,46.023988,41.219152,1079,862,780,0.922167333333333,52.551566,65.792568,59.074717,657,1013,1114,0.197857666666667,1.60467089439953
"UBXN7",2.767554,1.443594,2.105632,376,282,209,0.661824666666667,8.636054,7.436495,7.344276,1418,1768,1626,1.00267866666667,0.829800953256605
"UBXN8",3.458041,2.29934,2.369173,26,23,19,0.508201333333333,6.201997,7.590578,6.871438,66,112,116,1.09966966666667,0.71830410148644
"UCA1",0.300592,0.370511,0,4,7,0,1.87736066666667,3.089739,1.314124,1.283562,34,19,21,0.707917333333333,1.68471893253225
"UCHL1",20.074591,23.493056,18.133272,277,303,238,0,921.200586,825.128354,827.620526,9305,11307,12298,0,1
"UCHL1.AS1",0.215486,0,0,1,0,0,0,0.458292,0.42123,0.43427,2,2,3,0,1
"UCHL3",11.946563,12.799767,9.886398,160,179,133,0.255185666666667,19.398193,18.854774,18.549001,199,257,280,0.134679,1.10620331095109
"UCHL5",8.034135,8.948961,8.548086,160,214,174,0.392352333333333,20.360881,21.770514,25.46541,497,681,681,1.02332333333333,0.688151177023939
"UCK1",29.993825,17.531863,18.882168,442,313,317,0.031698,9.538237,14.809193,9.693268,198,288,249,0.0187676666666667,1.01269213163747
"UCK2",24.799629,26.617862,25.075572,1030,917,826,7.547714,19.189272,18.579471,15.636489,576,925,920,1.81924533333333,3.03191563321437
"UCKL1",23.064716,19.321171,13.310677,561,480,333,2.90642833333333,23.264096,27.680175,20.749025,395,645,567,0,3.90642833333333
"UCKL1.AS1",0.484123,0.288573,0.322873,39,21,24,0.436393333333333,0.782545,0.469057,0.350906,42,35,30,0.648112,0.871538665657027
"UCMA",0,0,0,0,0,0,3.59598633333333,0,0,0,0,0,0,34.0352766666667,0.131181676601574
"UCN",1.96447,1.340073,1.423352,26,15,17,12.6319263333333,3.130054,2.299435,4.7086,24,25,64,83.019414,0.162247338851153
"UCN2",0.406138,0.575732,0.63749,12,16,18,0,0.379029,0.357534,0.039844,8,11,1,0,1
"UCN3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"UCP1",0,0,0,0,0,0,8.57179533333333,0.128278,0,0,3,0,0,36.6989413333333,0.253900905298632
"UCP2",97.432058,94.258545,86.941282,1390,1256,1175,0.0155216666666667,9.325054,0.440408,3.979597,100,11,62,0.124003333333333,0.903486347905255
"UCP3",2.471849,1.531019,1.610918,48,33,36,2.25696833333333,1.649725,1.812731,0.702322,27,41,22,1549.828382,0.00210014748964875
"UEVLD",3.853952,2.513805,2.13408,166,123,101,12.65091,7.781073,6.416043,5.402455,318,375,388,15.8621033333333,0.809561519707605
"UFC1",41.76433,47.323976,41.407118,535,515,473,2.47209233333333,84.726765,92.373514,88.296321,686,1035,1068,2.85243833333333,0.901271359307936
"UFD1",64.24757,40.371598,40.890822,636,484,441,0,37.303102,52.664517,44.217744,521,608,598,0,1
"UFL1",5.467394,3.571112,3.268252,336,240,218,0,4.17847,3.669919,3.349197,248,300,249,0,1
"UFM1",6.891992,5.844658,5.209128,287,310,242,0,34.401039,30.696537,27.851159,1463,1813,1779,0,1
"UFSP1",0.978453,0.689028,0.865645,18,8,11,0.203783,0.472522,1.31897,0.777113,5,15,12,1.05717866666667,0.585162105511497
"UFSP2",22.455022,22.145785,17.228166,241,263,188,1.03248333333333,36.708731,40.564929,39.928202,307,457,445,0.955104666666667,1.0395777617362
"UGCG",4.042577,2.520542,1.816644,153,178,127,2.90187533333333,23.834381,22.43781,25.593589,1156,1629,1621,0,3.90187533333333
"UGDH",4.307165,2.464896,2.734611,124,99,109,0,15.529696,9.815496,10.362837,298,313,297,0,1
"UGDH.AS1",1.911295,1.654042,0.864103,106,94,48,0.00660766666666667,6.082651,3.968478,3.918598,268,237,248,0.00304266666666667,1.00355418579735
"UGGT1",7.179828,4.281411,3.878412,827,512,473,0.0470846666666667,9.006057,7.497233,7.017993,926,1135,1068,0.0518753333333333,0.995445594630035
"UGGT2",3.738188,2.2414,2.992928,180,159,147,0.398161666666667,13.670435,10.882949,10.764422,343,353,383,0.697192666666667,0.823808453882077
"UGP2",326.199231,199.478356,179.997335,2777,2731,1937,0,68.077617,47.872101,52.033256,869,1133,1196,0,1
"UGT1A1",0.044395,0,0,3,0,0,1.15773233333333,0.181956,0.082537,0.051748,10,6,4,0.544459666666667,1.39707910792534
"UGT1A10",0,0,0,0,0,0,1.520484,0,0,0,0,0,0,3.157591,0.606236640400655
"UGT1A3",0,0,0,0,0,0,0.0827443333333333,0,0,0,0,0,0,0.0509973333333333,1.03020654667059
"UGT1A4",0,0,0,0,0,0,0.0454313333333333,0.030364,0,0,1,0,0,0.115471,0.937210679016607
"UGT1A5",0,0,0,0,0,0,0.0208163333333333,0,0,0,0,0,0,56.905551,0.017628989202319
"UGT1A6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"UGT1A7",0,0,0,0,0,0,0.704652,0.058725,0,0.020256,2,0,1,1.60676,0.65393515321702
"UGT1A8",0,0,0,0,0,0,0.959315666666667,0,0,0,0,0,0,1.75273166666667,0.71177139798709
"UGT1A9",0,0,0,0,0,0,5.002044,0,0,0,0,0,0,13.6660516666667,0.409247433216234
"UGT2A1",0.152284,0,0.146027,1,0,1,1.67723533333333,0.431956,0.029774,0.027877,4,1,1,1.89659566666667,0.924269605227378
"UGT2A2",0,0,0,0,0,0,1.54553766666667,0,0,0,0,0,0,1.19884633333333,1.15766965070623
"UGT2A3",0,0.04054,0,0,2,0,0,0.115697,0.030744,0,5,1,0,0,1
"UGT2B10",0.064477,0.039647,0,3,2,0,4.797062,0,0,0.03297,0,0,2,17.4123023333333,0.314847208950349
"UGT2B11",0,0,0,0,0,0,1.24927666666667,0,0,0,0,0,0,1.23278766666667,1.0073849386783
"UGT2B15",0,0,0,0,0,0,0.3993,0.031231,0,0,1,0,0,0.300858666666667,1.07567411883843
"UGT2B17",0.0284,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"UGT2B28",0,0,0,0,0,0,0.371473666666667,0,0,0,0,0,0,0.206848,1.13640961137332
"UGT2B4",0,0,0.142972,0,0,1,0.0691293333333333,0.184652,0.136523,0.034016,1,1,1,0.114366,0.959405916308765
"UGT2B7",0,0,0,0,0,0,3.014163,0.383996,0,0,4,0,0,5.46874433333333,0.620547480801658
"UGT3A1",0,0,0,0,0,0,2.02733533333333,0.208806,0.185362,0.028503,4,2,2,5.50650466666667,0.465278285104844
"UGT3A2",0.203633,0.163419,0.044303,3,6,2,0.674531333333333,0.539452,0.505815,0.625848,7,11,19,3.54853766666667,0.36814718400705
"UGT8",0.089822,0.114568,0.022765,4,7,1,0.38529,0.238523,0.147529,0.309279,11,9,19,0.161295333333333,1.19288346403987
"UHMK1",1.431592,1.013035,0.824104,202,154,124,0.061839,10.214752,7.258145,6.854246,1336,1324,1170,0.0673973333333333,0.994792629548759
"UHRF1",1.554557,1.344554,1.019302,125,111,83,1.608212,0.399004,0.114257,0.091253,27,11,9,1.50953966666667,1.03931889766237
"UHRF1BP1",2.800453,2.189092,1.669132,575,441,334,0,3.896455,3.987234,3.328683,620,869,758,0,1
"UHRF1BP1L",3.916516,2.553916,2.346295,164,123,110,0,9.796559,12.357156,9.352669,509,717,664,0.139639333333333,0.877470591573123
"UHRF2",14.629832,8.574384,4.339739,329,271,187,1.394205,24.282173,9.465464,13.648346,345,379,354,3.689632,0.510531529979325
"UIMC1",26.396429,24.371236,17.920954,326,282,269,0.061059,18.118236,16.04696,16.61975,186,258,226,0.325141333333333,0.800713835807199
"ULBP1",0.031669,0.046716,0.032985,2,3,2,0.209019,1.988953,2.836481,2.446336,101,196,179,10.2975786666667,0.107015762905656
"ULBP2",0.637444,0.384328,0.306573,15,9,7,0.694218666666667,6.385647,8.622509,10.248298,119,219,274,2.75796166666667,0.450834472766043
"ULBP3",0.60972,0.56123,0.426995,21,36,27,0.265146666666667,7.159377,13.297796,7.511573,263,640,441,4.60062533333333,0.225893822808834
"ULK1",13.661116,7.789891,6.77662,1002,733,627,0,39.741497,32.062087,22.882675,996,1486,1257,0.261417666666667,0.792758835099028
"ULK2",8.49189,6.289058,3.682814,330,285,227,14.4787036666667,67.231981,51.924832,52.8529,1494,1884,1765,16.9700403333333,0.861361654150248
"ULK3",14.132041,12.900719,13.459255,456,369,301,0.00303566666666667,30.295873,27.53968,28.456514,666,976,835,1.31256133333333,0.433733649442667
"ULK4",2.271697,1.429688,1.388962,41,32,19,0,0.999387,1.175649,0.483292,20,20,20,0,1
"ULK4P1",0.230385,0.24764,0,3,3,0,0,1.059611,0.878222,0.655407,9,13,10,0.024001,0.976561546326615
"ULK4P2",0.166017,0.26809,0.523847,1,2,4,0,0.700639,0.73167,0.574705,5,7,7,0.558743333333333,0.641542439101584
"ULK4P3",0.728338,0.769612,0.627063,11,12,8,0,0.40649,0.59414,0.581629,2,8,5,0,1
"UMAD1",2.092904,2.611648,1.116472,41,45,39,6.41977566666667,4.871743,3.983849,5.297281,148,151,180,2.01610966666667,2.46004836915192
"UMOD",0,0,0,0,0,0,0.053372,0,0,0,0,0,0,0.0837586666666667,0.971961777468292
"UMODL1",0,0,0,0,0,0,172.852507333333,0,0.009003,0.06915,0,1,2,615.160238333333,0.282154700218228
"UMODL1.AS1",0,0,0,0,0,0,0.511793666666667,0,0,0,0,0,0,1.04520833333333,0.73918810227157
"UMPS",5.942148,15.446461,4.235567,102,84,66,0,14.966534,12.296522,9.416167,128,188,166,8.92827266666667,0.100722455312636
"UNC119",15.31118,18.480141,17.593711,312,273,229,0.181174,37.609499,38.665018,47.951338,484,666,842,0.569581,0.752540964754288
"UNC119B",2.734122,2.321433,1.7599,260,205,159,0.0575913333333333,9.5365,8.042052,7.316562,579,755,679,1.70274233333333,0.391303055526196
"UNC13A",0.081815,0.126009,0.037546,19,6,8,0.543319333333333,60.855386,45.396767,32.793419,5454,5805,4920,0.683499333333333,0.916732963759217
"UNC13B",6.506932,3.948222,3.447906,669,477,413,0.0675366666666667,16.858495,22.197531,18.546246,1272,2492,1754,0.590399,0.671238265785294
"UNC13C",0.034543,0.020871,0.012048,8,5,3,0.467708333333333,1.343482,0.149368,0.058906,38,22,17,0.718775333333333,0.853926807575782
"UNC13D",75.530622,49.672659,91.56412,454,299,273,0.463142,2.005414,0.85742,11.914029,23,21,43,0.475185,0.991836278161722
"UNC45A",7.973259,6.202961,5.072816,420,306,286,1.56363633333333,17.699714,18.014146,14.639037,510,747,673,3.64260833333333,0.552197417759054
"UNC45B",58.286556,36.321397,28.982434,5580,4241,3232,0,0,0,0,0,0,0,0.0821156666666667,0.924115629043968
"UNC50",12.734069,11.960714,9.633421,189,165,133,0.583835,17.390344,22.463454,16.556349,235,286,282,0,1.583835
"UNC5A",0.032262,0.034393,0,2,1,0,0,7.974576,8.034357,9.454652,464,661,846,0,1
"UNC5B",4.990861,3.870704,3.406053,750,549,486,0,1.435852,0.727555,2.277557,157,108,361,0.000203333333333333,0.999796708002706
"UNC5B.AS1",8.475099,9.419706,10.122451,58,56,62,0.008273,2.352213,2.491327,8.88713,12,16,68,0.255967,0.802786219701632
"UNC5C",0.286622,0.133755,0.070692,48,27,14,0.0647553333333333,4.642136,4.191783,4.625441,704,857,1010,0.682495333333333,0.632842963804159
"UNC5CL",1.580847,1.671085,1.690636,73,86,65,0.010284,0.145151,0.043852,0.199743,6,3,11,0.0983333333333333,0.919833687405159
"UNC5D",0.019706,0.005599,0,1,1,0,0.084674,1.810714,8.677838,5.653545,267,1710,1176,0.0478946666666667,1.03509831140789
"UNC79",0.196123,0.031533,0.066464,27,6,12,0.834081666666667,5.117166,5.402915,5.619598,674,993,1062,1.09971566666667,0.873490490061591
"UNC80",0.550677,0.29911,0.17934,34,18,10,0,5.46846,4.361523,3.554628,912,986,864,7.32562333333333,0.120111126814529
"UNC93A",0,0.029166,0,0,1,0,5.012478,0,0,0,0,0,0,4.441809,1.10486751740092
"UNC93B1",1.54047,0.525641,0.779828,16,14,19,2.62324333333333,1.407483,0.37253,0.435809,16,4,13,5.036196,0.600252764047644
"UNCX",0,0,0,0,0,0,5.18008633333333,1.093806,1.195897,1.262406,19,30,47,0,6.18008633333333
"UNG",6.397781,5.852869,4.677222,268,235,187,1.95867733333333,10.226198,12.742077,12.006854,312,551,561,6.93704166666667,0.372768275333484
"UNK",12.811396,8.229453,6.556487,355,286,233,0,14.852923,18.481729,14.098071,399,672,562,0,1
"UNKL",32.295985,26.86342,2.734885,196,149,105,0.833097333333333,48.063431,55.069231,42.235573,219,362,276,0.388943666666667,1.31977802795458
"UNQ6494",0,0,0,0,0,0,0,0.043684,0.075422,0,1,1,0,0,1
"UPB1",0.296767,0.167331,0.214014,19,10,12,19.5859373333333,0.404036,0.077058,0.23196,12,5,16,45.2632326666667,0.444974035464794
"UPF1",10.962,8.703286,7.002885,937,665,597,0,19.788054,17.377875,14.530259,854,1205,1058,0,1
"UPF2",2.014357,1.426868,1.308812,218,157,141,0,4.198536,5.133151,3.010911,357,527,369,4.83510333333333,0.171376570880493
"UPF3A",43.037791,36.768387,29.230089,942,903,652,0,56.379336,54.664805,43.785091,950,1404,1207,0,1
"UPF3B",4.69211,2.557239,2.825859,159,105,115,0,10.202288,10.594771,6.921091,319,460,340,0,1
"UPK1A",0,0.057214,0.057967,0,1,1,0,0.255592,0.384163,0.405052,5,9,10,0,1
"UPK1A.AS1",0.442576,0.384792,0.275225,6,5,3,0.339698,0.851883,0.657687,0.792177,8,9,11,0,1.339698
"UPK1B",0.054756,0.328718,0.381641,2,7,10,0.089419,0.405629,0.208253,0.494889,9,8,17,0.595703333333333,0.682720263373935
"UPK2",0.121009,0.064067,0.062754,2,1,1,0,1.464845,1.530047,2.222922,18,26,40,0,1
"UPK3A",0,0.052128,0.105242,0,1,2,0,0.150948,0.10977,0.417676,1,2,4,0,1
"UPK3B",0,0.020579,0,0,1,0,10.3035566666667,0.227625,0.108135,0.073285,3,2,2,26.3397953333333,0.413447011173675
"UPK3BL1",15.73325,17.544446,15.628546,414,440,389,0,12.490134,19.270389,11.917318,240,507,330,0,1
"UPK3BL2",14.900342,12.044327,6.794723,274,212,119,0,9.854489,13.586703,9.978231,131,248,192,0,1
"UPP1",33.081742,31.019002,21.763466,1055,960,759,0.0411616666666667,41.521507,52.667816,51.744575,1119,1832,1991,0.164784,0.893866731227993
"UPP2",0,0.022099,0,0,1,0,0,0.137127,0.06823,0.13106,5,2,6,0,1
"UPRT",5.075918,3.242019,3.671084,118,90,86,0,12.910183,10.75698,8.749788,246,297,297,0,1
"UQCC1",61.78921,35.179041,44.71758,856,686,555,0,90.175419,93.868522,69.02398,766,865,840,11.497817,0.0800139736403566
"UQCC2",78.220763,71.367765,75.006258,556,479,469,0.765201,49.683615,56.464963,54.087776,420,748,617,0.681685333333333,1.04966188680562
"UQCC3",3.810278,2.906016,3.306515,152,110,124,0.496211666666667,2.459109,2.309536,2.979877,72,92,128,4.92470933333333,0.252537564712035
"UQCR10",182.096019,170.56112,160.5993,1859,1718,1593,0,73.655253,69.821663,80.781699,574,832,930,0,1
"UQCR11",367.877472,364.678905,379.362495,1747,1645,1683,0,154.310229,161.966713,164.748818,594,829,861,0,1
"UQCRB",438.990679,425.998953,341.129078,3355,3320,2698,0,198.908168,183.406042,192.097968,2063,2971,2835,0,1
"UQCRC1",361.673549,342.79499,276.451059,4897,4261,3561,30.868295,149.288313,156.209068,138.687241,1213,1962,1845,71.7364596666667,0.438133711017069
"UQCRC2",586.427151,459.290471,399.133865,5037,4340,3383,0,325.789552,305.699767,306.114848,2213,2845,3044,1.01653133333333,0.495901047243832
"UQCRFS1",38.489732,42.063871,33.511678,2322,2570,2010,0,21.930123,20.077212,21.308172,1058,1317,1487,0,1
"UQCRH",401.160119,432.861665,402.249493,2822,2930,2686,0.147361,199.447424,203.66956,195.898133,1050,1427,1483,0.107311,1.03616870057283
"UQCRHL",0.209813,0.296774,0.307734,9,13,13,0,0.739532,0.449337,0.503262,24,20,24,0,1
"UQCRQ",1771.299106,1588.925902,1193.604185,2094,1669,1565,6.39318,858.928725,726.403825,772.322705,700,944,1013,10.012686,0.671333042638281
"URAD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"URAHP",0.836429,0.36465,0.342353,23,9,9,0,1.664573,1.200014,0.973793,29,32,24,0,1
"URB1",1.303994,0.957656,0.594971,282,191,139,0,2.775829,3.704013,3.31681,507,802,612,0,1
"URB1.AS1",1.007764,1.36265,1.222117,14,18,16,0.0452056666666667,0.691625,0.647683,0.680764,7,9,10,0.071212,0.975722514933241
"URB2",0.661114,0.805061,0.328003,80,66,38,0.126381333333333,1.610196,1.961166,1.421884,128,217,189,0.0278383333333333,1.09587402688166
"URGCP",8.457621,6.543804,7.220125,561,470,394,1634.26397933333,21.606967,20.418807,13.599321,575,759,707,1261.859246,1.29489013483719
"URGCP.MRPS24",0,0,0,0,0,0,0.659646666666667,0,0,0,0,0,0,0.306784333333333,1.27002338819999
"URI1",30.004953,27.428386,33.478452,315,310,314,2.66426233333333,52.522071,67.730247,70.66896,618,903,885,10.8164543333333,0.31009829429093
"URM1",19.196934,17.391177,15.345573,464,409,366,0.633348,27.025159,23.196844,23.824705,477,604,620,2.313765,0.492897957459265
"UROC1",0,0,0,0,0,0,0,0.018957,0.033379,0.047458,1,2,3,0,1
"UROD",49.326355,46.772147,34.082917,941,883,603,0.014821,39.290511,35.010781,31.262495,493,589,619,0.00762533333333333,1.00714121254064
"UROS",35.134445,38.935726,32.231963,721,697,585,0,54.155148,53.569347,42.649504,650,944,839,0,1
"USB1",19.894286,14.58943,17.577736,802,658,617,0,38.905288,41.279305,36.826942,994,1684,1633,0,1
"USE1",11.186013,10.535436,8.285331,172,141,114,0,9.752088,8.309512,8.16746,108,140,128,0,1
"USF1",27.997536,21.211353,21.24569,364,299,280,9.848937,53.857755,48.987209,44.446901,581,780,728,4.72713333333333,1.89430494604631
"USF2",85.334601,73.217849,70.982565,949,825,812,3.36620266666667,79.19927,76.860436,70.586837,610,757,849,14.6131033333333,0.279649892366049
"USF3",0.886949,1.398334,0.748997,105,95,66,0,3.3612,3.999939,2.56638,306,428,362,0,1
"USH1C",0.402826,0,0.196558,2,0,3,0,0.163391,0.343061,0.170351,5,1,4,0,1
"USH1G",0,0,0,0,0,0,0,0.194409,0.140222,0.189466,11,11,13,0,1
"USH2A",0.120482,0.00986,0.012509,10,4,5,0,0.022023,0.013887,0.021771,7,6,10,13.3254273333333,0.0698059455212994
"USHBP1",0.053291,0.023181,0.042451,4,1,3,0,1.16071,0.427847,0.312382,13,13,6,0,1
"USO1",27.279524,12.444773,16.484248,891,787,616,0,22.50824,15.770694,26.53598,981,1097,1196,0,1
"USP1",3.936453,3.280548,2.254009,240,219,144,0,2.615702,1.489029,1.353525,149,116,109,0,1
"USP10",51.078037,40.164947,29.989616,609,520,402,3.30014866666667,39.676921,43.483166,42.905957,667,899,877,2.705584,1.16045100223519
"USP11",59.285515,60.155539,46.652535,1517,1303,1059,0.0398553333333333,248.477278,253.729485,204.810683,3849,5394,4916,0.0771073333333333,0.965414774510247
