"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","FoldChange"
"YY2",0.18671,0.18671,0.111331,0.160607,0.05901,0.110316,1.06880383602506
"ZACN",0.41491,0.41491,0.040483,0.317053,0.046186,0.134574,1.24708480892388
"ZADH2",16.26432,16.26432,12.216405,7.793425,5.803188,8.60433933333333,1.79755414722609
"ZAN",0,0,0,0.005448,0,0.001816,0.99818729187795
"ZAP70",2.96658,2.96658,0.098903,0.180449,0.39303,0.224127333333333,3.24033284119136
"ZAR1",2.07453,2.07453,0.040469,0,0,0.0134896666666667,3.03360764408386
"ZAR1L",0,0,0.031391,0,0.051288,0.0275596666666667,0.97317949744362
"ZBBX",3.90012,3.90012,1.938744,0.114429,0.285169,0.779447333333333,2.7537314019971
"ZBED1",0,0,7.396832,5.388031,7.18232,6.65572766666667,0.130621156281987
"ZBED2",0,0,0,0,0,0,1
"ZBED3",9.79179,9.79179,1.713088,3.310879,1.410824,2.14493033333333,3.4314877775247
"ZBED4",2.28198,2.28198,1.645412,1.208588,1.059286,1.30442866666667,1.42420550806086
"ZBED5",25.82791,25.82791,13.149374,7.442078,6.777477,9.12297633333333,2.65019981442217
"ZBED6",1.0995,1.0995,0.364362,0.090387,0,0.151583,1.82314257852018
"ZBP1",0.37342,0.37342,0.41366,0.082049,0.06197,0.185893,1.15813146717284
"ZBTB1",15.68345,15.68345,5.81345,4.97034,3.202557,4.66211566666667,2.94650462515572
"ZBTB10",1.9708,1.9708,1.788692,0.673718,0.623055,1.02848833333333,1.46453886432672
"ZBTB11",4.4395,4.4395,1.73754,0.947391,0.471581,1.05217066666667,2.65060800661154
"ZBTB12",6.38955,6.38955,1.071782,0.650357,0.666939,0.796359333333333,4.11362574451511
"ZBTB16",93.58208,93.58208,0.021324,0.038763,0.011135,0.0237406666666667,92.3887104221056
"ZBTB17",79.55825,79.55825,13.12018,11.902878,9.25693,11.4266626666667,6.48269387854953
"ZBTB2",3.09105,3.09105,1.215323,1.030573,0.716268,0.987388,2.05850593844785
"ZBTB20",35.93087,35.93087,8.730902,11.563879,0.668923,6.98790133333333,4.62335079752279
"ZBTB22",14.72917,14.72917,4.116811,4.011021,3.649757,3.925863,3.19318056551715
"ZBTB24",2.17826,2.17826,0.72701,0.582382,0.483804,0.597732,1.98923223669552
"ZBTB25",12.77911,12.77911,2.689662,2.821131,2.349849,2.620214,3.80615897292259
"ZBTB26",2.51018,2.51018,0.905033,0.768084,0.471033,0.714716666666667,2.04709038422286
"ZBTB3",13.277,13.277,2.16972,1.940079,0.617279,1.57569266666667,5.54297497708707
"ZBTB32",0.85056,0.85056,0.071833,0.484482,0.025656,0.193990333333333,1.54989529507637
"ZBTB33",3.21552,3.21552,1.016345,0.68572,0.68503,0.795698333333333,2.34756580309053
"ZBTB34",2.11602,2.11602,1.09441,0.878087,0.912365,0.961620666666667,1.58849264434748
"ZBTB37",1.68037,1.68037,0.567589,0.528685,0.330722,0.475665333333333,1.81638067890732
"ZBTB38",27.90244,27.90244,13.850227,18.420261,9.119052,13.7965133333333,1.95332774342784
"ZBTB39",1.07876,1.07876,0.896214,0.54063,0.479772,0.638872,1.26840900326566
"ZBTB4",45.63968,45.63968,10.233251,8.107624,7.66447,8.66844833333333,4.82390538709331
"ZBTB40",4.37726,4.37726,1.879245,1.743278,1.249274,1.62393233333333,2.04931351761231
"ZBTB41",0.74683,0.74683,0.428677,0.242068,0.305358,0.325367666666667,1.31799654083408
"ZBTB42",0.85056,0.85056,1.960747,1.417871,1.489737,1.622785,0.705570605291703
"ZBTB43",5.51825,5.51825,43.531653,5.012478,35.410605,27.984912,0.224884243222819
"ZBTB44",10.66309,10.66309,6.681238,3.356242,2.557243,4.198241,2.24366088451844
"ZBTB45",17.34308,17.34308,3.728097,3.310396,3.737452,3.59198166666667,3.99458911893159
"ZBTB46",2.53093,2.53093,3.973142,1.938264,2.747608,2.886338,0.908549385050914
"ZBTB47",119.49297,119.49297,4.810834,4.040618,3.544141,4.13186433333333,23.4793755589668
"ZBTB48",30.93125,30.93125,9.24484,6.204294,8.547447,7.99886033333333,3.5483659949384
"ZBTB49",3.17403,3.17403,2.06253,0.841001,0.752528,1.21868633333333,1.88130694154003
"ZBTB5",4.41875,4.41875,2.623182,2.047377,1.704893,2.12515066666667,1.73391640211053
"ZBTB6",1.72186,1.72186,0.817961,0.513761,0.40749,0.579737333333333,1.72298263930797
"ZBTB7A",55.78413,55.78413,1.50438,1.276016,1.41121,1.397202,23.6876700419906
"ZBTB7B",27.50828,27.50828,23.962566,9.224889,10.345057,14.5108373333333,1.83795880179432
"ZBTB7C",6.28583,6.28583,0.084966,0.059631,0.019919,0.0548386666666667,6.90705624493603
"ZBTB8A",2.51018,2.51018,0.607329,0.38582,0.328107,0.440418666666667,2.43691648909484
"ZBTB8B",0.47714,0.47714,0.080889,0.061938,0.029947,0.0575913333333333,1.39670206576327
"ZBTB8OS",83.23017,83.23017,29.297464,30.579671,28.429783,29.4356393333333,2.76748482519145
"ZBTB9",3.58894,3.58894,2.459775,1.211649,1.295573,1.65566566666667,1.72798106990626
"ZC2HC1A",13.38072,13.38072,6.567617,2.937049,2.658403,4.05435633333333,2.84521293149823
"ZC2HC1B",0.66385,0.66385,0,0,0,0,1.66385
"ZC2HC1C",4.4395,4.4395,2.321802,2.970828,2.351524,2.54805133333333,1.53309506795937
"ZC3H10",5.78794,5.78794,1.114304,0.855146,1.118296,1.02924866666667,3.34505086118902
"ZC3H11A",36.98888,36.98888,19.412061,13.412251,11.279163,14.7011583333333,2.41949537693344
"ZC3H11B",0.14522,0.14522,0.012472,0.025878,0.012251,0.016867,1.12622398012719
"ZC3H12A",1.43143,1.43143,2.504085,1.526895,1.809317,1.94676566666667,0.825118205870233
"ZC3H12B",1.95006,1.95006,0.163709,0.080228,0.241905,0.161947333333333,2.53889304219755
"ZC3H12C",1.92931,1.92931,0.688197,0.520209,0.329778,0.512728,1.93644197767213
"ZC3H12D",0.8713,0.8713,0.024796,0.08434,0.085638,0.0649246666666667,1.75721349929604
"ZC3H13",19.70804,19.70804,4.656751,2.206697,1.977851,2.94709966666667,5.24639399782068
"ZC3H14",21.69959,21.69959,36.264895,27.142606,28.36928,30.5922603333333,0.718517439413774
"ZC3H15",37.46603,37.46603,29.328315,20.774698,19.997332,23.3667816666667,1.57862579171138
"ZC3H18",41.94701,41.94701,11.907477,11.887736,10.128604,11.307939,3.48937462234741
"ZC3H3",12.75836,12.75836,2.618116,2.608053,1.846154,2.357441,4.09787096779958
"ZC3H4",9.95775,9.95775,3.022291,2.287161,1.882613,2.397355,3.22537680048155
"ZC3H6",3.54745,3.54745,1.47553,2.270229,1.883514,1.87642433333333,1.58093851011551
"ZC3H7A",29.81101,29.81101,20.663379,19.149733,15.771831,18.5283143333333,1.57776085913406
"ZC3H7B",61.05344,61.05344,7.830727,5.97571,4.996231,6.267556,8.53841924300274
"ZC3H8",8.48483,8.48483,13.485694,9.438712,8.466925,10.463777,0.827373910012381
"ZC3HAV1",2.92509,2.92509,2.994587,2.325262,2.35243,2.55742633333333,1.10335102746096
"ZC3HAV1L",0.60161,0.60161,1.648092,0.769,0.592288,1.00312666666667,0.799555028971375
"ZC3HC1",7.59278,7.59278,6.370561,6.666746,4.377067,5.80479133333333,1.26275437101329
"ZC4H2",29.00194,29.00194,18.894298,14.989555,14.054848,15.979567,1.76694376246461
"ZCCHC10",18.87823,18.87823,9.881895,4.951387,9.990665,8.274649,2.14328650065356
"ZCCHC12",13.96159,13.96159,0.044708,0.069851,0.023467,0.0460086666666667,14.3035048148103
"ZCCHC13",0,0,0,0,0,0,1
"ZCCHC14",7.55129,7.55129,2.004334,1.490573,1.492226,1.66237766666667,3.21189968916256
"ZCCHC17",55.63891,55.63891,10.865576,10.594418,8.077388,9.845794,5.22220042165654
"ZCCHC18",3.54745,3.54745,0,0.045389,0,0.0151296666666667,4.47967402522305
"ZCCHC2",8.46409,8.46409,5.121022,1.195823,2.552929,2.95659133333333,2.39198067292604
"ZCCHC24",130.57097,130.57097,14.810885,11.769855,10.004886,12.1952086666667,9.97111704132202
"ZCCHC3",5.43527,5.43527,6.144799,5.351692,4.888244,5.46157833333333,0.995928497345979
"ZCCHC4",5.62198,5.62198,3.115835,1.768091,1.328113,2.07067966666667,2.15651931130556
"ZCCHC7",13.81637,13.81637,4.529011,3.681546,4.867693,4.35941666666667,2.76454900253448
"ZCCHC8",12.3642,12.3642,7.997245,6.604258,4.828713,6.47673866666667,1.78743708932629
"ZCCHC9",10.1652,10.1652,5.360258,5.703596,3.901234,4.98836266666667,1.86448293490129
"ZCRB1",92.75227,92.75227,29.370058,22.47199,24.543375,25.4618076666667,3.54292764806456
"ZCWPW1",23.54592,23.54592,3.39676,4.446032,4.527264,4.123352,4.79098839978202
"ZCWPW2",2.73838,2.73838,0.829155,0.544477,0.591971,0.655201,2.2585655760237
"ZDBF2",2.26124,2.26124,1.318056,1.443594,1.137303,1.299651,1.41814562296627
"ZDHHC1",8.11142,8.11142,1.733193,1.673777,1.155168,1.52071266666667,3.61462062712952
"ZDHHC11",204.42426,204.42426,8.124689,4.936286,5.19345,6.08480833333333,28.9950342105232
"ZDHHC11B",206.56103,206.56103,2.350825,2.183784,1.733058,2.08922233333333,67.18876390358
"ZDHHC12",10.89129,10.89129,6.143473,7.382962,6.286687,6.604374,1.56374344554858
"ZDHHC13",6.32732,6.32732,3.169253,3.92968,4.554947,3.88462666666667,1.50007779509591
"ZDHHC14",136.19294,136.19294,6.595324,4.261119,2.836886,4.564443,24.6552871509332
"ZDHHC15",4.00384,4.00384,0.243851,0.335207,0.064442,0.2145,4.12008233841087
"ZDHHC16",14.02383,14.02383,20.0631,20.220562,16.341276,18.8749793333333,0.75591676086942
"ZDHHC17",17.48829,17.48829,7.035012,3.877942,1.797831,4.23692833333333,3.53036910631773
"ZDHHC18",13.52594,13.52594,4.879417,3.129791,2.673852,3.56102,3.18480076824921
"ZDHHC19",6.6385,6.6385,0.24999,0.135576,0,0.128522,6.76858758624112
"ZDHHC2",25.84865,25.84865,9.254225,9.180828,7.636878,8.69064366666667,2.77057447611581
"ZDHHC20",59.18636,59.18636,8.223481,9.87629,4.138992,7.412921,7.15403841305535
"ZDHHC21",3.40223,3.40223,1.247624,0.801989,1.230086,1.093233,2.10307691499226
"ZDHHC22",18.52556,18.52556,0.013382,0.014065,0.028345,0.0185973333333333,19.1690664809647
"ZDHHC23",2.32347,2.32347,1.389234,1.290067,0.839479,1.17292666666667,1.52949018067798
"ZDHHC24",13.23551,13.23551,2.091707,2.869131,1.903733,2.28819033333333,4.32928406111122
"ZDHHC3",21.84481,21.84481,21.842235,9.588442,10.900172,14.110283,1.51187174985406
"ZDHHC4",18.56705,18.56705,32.390524,25.981931,23.274507,27.215654,0.693482064955857
"ZDHHC5",11.0365,11.0365,11.8908,9.786245,7.175868,9.61763766666667,1.13363258173593
"ZDHHC6",18.79525,18.79525,15.203457,14.033021,18.592345,15.942941,1.16834792731675
"ZDHHC7",16.86594,16.86594,15.647253,15.734148,12.833414,14.7382716666667,1.1351907235049
"ZDHHC8",51.90476,51.90476,12.761435,7.407069,6.031867,8.733457,5.43535148919854
"ZDHHC9",74.35118,74.35118,5.841633,3.28142,2.377719,3.83359066666667,15.5890693267917
"ZEB1",43.17098,43.17098,4.494497,1.972791,1.760675,2.74265433333333,11.8020463729708
"ZEB2",619.99426,619.99426,14.302554,3.161791,2.787566,6.750637,80.121706125574
"ZER1",40.4326,40.4326,14.223089,10.797289,8.297895,11.106091,3.42245899192398
"ZFAND1",17.21861,17.21861,11.133806,7.440073,7.704883,8.75958733333333,1.86673978906622
"ZFAND2A",46.28278,46.28278,5.812084,8.8924,5.666053,6.790179,6.06953704144667
"ZFAND2B",66.7584,66.7584,11.807625,11.049581,10.917946,11.258384,5.52751488287526
"ZFAND3",316.61488,316.61488,36.958487,22.049239,19.196428,26.0680513333333,11.7339396208721
"ZFAND4",7.0534,7.0534,2.593115,1.638705,1.101814,1.777878,2.89911939977206
"ZFAND5",75.34696,75.34696,102.930223,68.422094,67.680265,79.6775273333333,0.946322507934076
"ZFAND6",107.85485,107.85485,34.491962,29.884874,23.010888,29.1292413333333,3.61293033553981
"ZFAT",7.9662,7.9662,2.488946,1.670149,2.15235,2.103815,2.88876753285876
"ZFC3H1",38.85596,38.85596,14.258346,13.209585,10.931048,12.7996596666667,2.88818427140437
"ZFHX2",3.7549,3.7549,0.864108,0.91053,1.657081,1.14390633333333,2.21786741616044
"ZFHX3",1.9708,1.9708,0.803687,0.448286,0.543445,0.598472666666667,1.85852411614587
"ZFHX4",11.4929,11.4929,0.45198,0.25107,0.106305,0.269785,9.83859472272865
"ZFP1",9.83328,9.83328,4.214319,0.660974,4.017345,2.96421266666667,2.73276963445789
"ZFP14",7.42682,7.42682,0.80136,0.551794,0.189313,0.514155666666667,5.56535908791412
"ZFP2",4.79217,4.79217,0.263544,0.695545,0.131314,0.363467666666667,4.24811687259177
"ZFP28",7.82098,7.82098,0.627698,0.665846,0.267448,0.520330666666667,5.80201412324336
"ZFP3",3.04956,3.04956,0.307943,0.182333,0.145889,0.212055,3.34106950592176
"ZFP30",22.69537,22.69537,2.633117,1.015719,1.305651,1.65149566666667,8.93660521413889
"ZFP36",73.68733,73.68733,44.016771,41.401976,37.981777,41.133508,1.77263497736766
"ZFP36L1",135.81953,135.81953,53.896716,37.568517,37.121566,42.8622663333333,3.11929914793352
"ZFP36L2",44.68539,44.68539,4.705528,5.649743,4.989008,5.11475966666667,7.47133043495468
"ZFP37",1.70112,1.70112,0.139926,0.292801,0.164795,0.199174,2.25248379301086
"ZFP41",12.136,12.136,1.800149,1.823656,0.920851,1.51488533333333,5.22329977668962
"ZFP42",0,0,0.121053,0.16473,0.047412,0.111065,0.900037351550089
"ZFP57",11.20247,11.20247,1.669355,1.226416,1.023265,1.30634533333333,5.29082519587989
"ZFP62",13.73339,13.73339,2.416813,4.296421,1.427018,2.71341733333333,3.96760952983828
"ZFP64",6.55552,6.55552,1.477204,1.535753,0.923404,1.31212033333333,3.26778839797986
"ZFP82",5.91241,5.91241,0.864298,0.665904,0.690869,0.740357,3.97183451441285
"ZFP90",22.1145,22.1145,10.189821,2.819576,8.082464,7.03062033333333,2.87829570326676
"ZFP91",28.31734,28.31734,5.266124,3.97778,3.519863,4.254589,5.5793783300654
"ZFP92",1.0995,1.0995,0.079778,0.00777,0.046447,0.044665,2.00973517826289
"ZFPL1",54.78836,54.78836,13.229294,11.296453,16.179607,13.5684513333333,3.82939536423844
"ZFPM1",6.72148,6.72148,2.516266,2.575411,1.50614,2.19927233333333,2.41351132241842
"ZFPM2",13.17327,13.17327,6.608626,3.673783,2.688651,4.32368666666667,2.66230356657604
"ZFR",61.57207,61.57207,19.59892,15.322114,12.44469,15.7885746666667,3.72706267460783
"ZFR2",16.20209,16.20209,0.935243,1.368199,2.232632,1.51202466666667,6.84789852116633
"ZFX",6.74222,6.74222,6.132261,3.011861,4.071105,4.40507566666667,1.43239807867013
"ZFY",0,0,0,0,0,0,1
"ZFYVE1",13.5052,13.5052,6.523291,4.383455,2.988105,4.631617,2.57567231578426
"ZFYVE16",35.08032,35.08032,22.906468,19.728109,12.910521,18.5150326666667,1.84884753288824
"ZFYVE19",26.05611,26.05611,14.122654,13.249295,7.911494,11.7611476666667,2.12019410061942
"ZFYVE21",54.12451,54.12451,30.558567,29.90835,20.994085,27.1536673333333,1.957986835155
"ZFYVE26",11.7211,11.7211,4.991298,1.614698,1.219658,2.60855133333333,3.52526507867331
"ZFYVE27",28.37958,28.37958,10.422794,6.361603,6.65591,7.81343566666667,3.33349911557381
"ZFYVE28",13.83712,13.83712,0.467537,0.514024,0.173039,0.384866666666667,10.7137534299331
"ZFYVE9",8.52632,8.52632,3.584378,2.372214,1.654907,2.53716633333333,2.69320668079034
"ZG16",0.12447,0.12447,0.015529,0,0.031687,0.0157386666666667,1.10704656315798
"ZG16B",1.24472,1.24472,0,0.036159,0,0.012053,2.21798660742076
"ZGLP1",6.74222,6.74222,3.218792,1.94606,2.663469,2.60944033333333,2.144991822832
"ZGPAT",57.00811,57.00811,8.171034,6.980704,4.777328,6.643022,7.58968245806436
"ZHX1",38.10913,38.10913,5.086547,4.307346,3.348835,4.247576,7.4527991590784
"ZHX2",30.03921,30.03921,5.476791,4.780876,4.34624,4.867969,5.28960020068272
"ZHX3",36.30429,36.30429,5.064403,1.961892,1.532285,2.85286,9.68223345774308
"ZIC1",64.5594,64.5594,0,0,0,0,65.5594
"ZIC2",8.40185,8.40185,0,0,0,0,9.40185
"ZIC3",3.09105,3.09105,0.026468,0,0,0.00882266666666667,4.05527168963954
"ZIC4",6.20285,6.20285,0,0,0,0,7.20285
"ZIC5",0.93354,0.93354,0,0,0,0,1.93354
"ZIK1",1.45217,1.45217,2.631771,1.658765,1.731374,2.00730333333333,0.815404941969051
"ZIM3",0,0,0.044426,0.07569,0,0.0400386666666667,0.961502713360657
"ZKSCAN1",21.96928,21.96928,6.386473,3.858031,3.264408,4.50297066666667,4.17397827306851
"ZKSCAN2",1.65962,1.65962,1.063063,0.602005,0.603521,0.756196333333333,1.51442065418274
"ZKSCAN3",1.72186,1.72186,2.829118,1.610626,1.900239,2.11332766666667,0.874260691909182
"ZKSCAN4",1.80484,1.80484,0.447887,0.391435,0.330364,0.389895333333333,2.01802246020444
"ZKSCAN5",3.19478,3.19478,2.111319,1.678892,1.521876,1.77069566666667,1.51398078484982
"ZMAT1",22.01077,22.01077,1.582094,1.373892,0.952407,1.30279766666667,9.99252792943308
"ZMAT2",105.07498,105.07498,38.051266,34.199343,35.572397,35.941002,2.8714700267199
"ZMAT3",7.55129,7.55129,3.297001,2.482238,1.995677,2.59163866666667,2.38088816655276
"ZMAT4",53.21171,53.21171,1.671531,1.00097,1.061289,1.24459666666667,24.1520941401499
"ZMAT5",34.54094,34.54094,13.983023,13.613158,15.252647,14.2829426666667,2.32552989140747
"ZMIZ1",36.44951,36.44951,15.237181,13.400211,11.588217,13.4085363333333,2.59911965612792
"ZMIZ2",113.55981,113.55981,29.735641,15.07757,22.139195,22.3174686666667,4.91304659342239
"ZMPSTE24",13.87861,13.87861,3.276875,3.801651,3.076409,3.38497833333333,3.39308632083701
"ZMYM1",1.45217,1.45217,1.790256,0.550045,0.510618,0.950306333333333,1.25732555860028
"ZMYM2",38.71074,38.71074,36.147494,54.093529,19.452839,36.5646206666667,1.05713139904638
"ZMYM3",12.19824,12.19824,6.575598,6.663907,5.007799,6.08243466666667,1.86351736672097
"ZMYM4",13.98234,13.98234,10.70433,6.564759,4.138902,7.135997,1.84148789632051
"ZMYM5",7.2816,7.2816,2.993204,2.327611,1.529211,2.283342,2.52230806294318
"ZMYM6",5.66347,5.66347,5.071737,4.573255,3.54097,4.39532066666667,1.2350461467783
"ZMYND10",6.1821,6.1821,0.371117,0.101703,0.395314,0.289378,5.57020516869374
"ZMYND11",64.26896,64.26896,18.685665,8.377337,8.0558,11.7062673333333,5.1367532484363
"ZMYND12",2.13677,2.13677,0.312275,0.492148,0.250561,0.351661333333333,2.32067746753131
"ZMYND15",2.84211,2.84211,0,0,0,0,3.84211
"ZMYND19",17.55053,17.55053,6.356174,6.144421,5.139161,5.87991866666667,2.69632984033338
"ZMYND8",14.85364,14.85364,21.078169,6.547917,3.961368,10.5291513333333,1.3750916734143
"ZNF10",4.06608,4.06608,2.957917,2.271346,0.894782,2.04134833333333,1.66573487965042
"ZNF100",1.38994,1.38994,1.277782,1.050393,0.698379,1.00885133333333,1.18970476328595
"ZNF101",5.16558,5.16558,1.538167,1.748825,1.060135,1.44904233333333,2.51754733516924
"ZNF107",2.63465,2.63465,0.302465,0.230953,0.05554,0.196319333333333,3.03819381558659
"ZNF114",1.57664,1.57664,0.812412,0.437983,0.315542,0.521979,1.69295371355321
"ZNF117",5.16558,5.16558,2.668445,2.006493,1.139505,1.93814766666667,2.09845817824223
"ZNF12",7.75875,7.75875,4.906131,6.840108,2.064868,4.60370233333333,1.56302913306066
"ZNF121",10.12371,10.12371,4.749348,2.870544,2.201276,3.27372266666667,2.60281512573581
"ZNF124",7.55129,7.55129,1.672924,1.579533,1.588539,1.61366533333333,3.2717616486477
"ZNF131",44.49868,44.49868,9.008353,5.664489,6.146149,6.93966366666667,5.7305550852259
"ZNF132",2.17826,2.17826,1.263142,1.120439,0.729174,1.037585,1.55981713646302
"ZNF133",14.68768,14.68768,5.210429,4.295471,4.227423,4.57777433333333,2.81253400774012
"ZNF134",3.83788,3.83788,3.970951,1.978781,2.041281,2.663671,1.32050066722694
"ZNF135",13.42221,13.42221,1.086284,1.211285,0.738883,1.01215066666667,7.16755968572267
"ZNF136",4.37726,4.37726,1.065886,1.042828,0.286691,0.798468333333333,2.98991085933308
"ZNF138",11.80408,11.80408,1.947188,1.777393,1.001342,1.57530766666667,4.97186420315087
"ZNF14",2.17826,2.17826,0.646505,0.725591,0.361995,0.578030333333333,2.01406774816961
"ZNF140",8.63005,8.63005,3.081877,2.360718,2.200815,2.54780333333333,2.71436973676669
"ZNF141",15.476,15.476,2.563048,1.909536,1.740688,2.07109066666667,5.36486928856545
"ZNF142",8.73377,8.73377,1.930263,1.100433,0.902216,1.31097066666667,4.21198336283513
"ZNF143",15.22706,15.22706,15.084604,8.224142,8.695213,10.6679863333333,1.39073354531126
"ZNF146",29.14716,29.14716,17.007106,9.659129,8.363118,11.676451,2.37820191156026
"ZNF148",10.01998,10.01998,11.139212,11.60444,4.213418,8.98569,1.10357721900039
"ZNF154",0,0,2.759554,1.976047,1.575955,2.103852,0.322180310143654
"ZNF155",1.26546,1.26546,1.509142,1.531649,1.036743,1.359178,0.960275146682446
"ZNF157",0.20745,0.20745,0.120329,0.040184,0.022742,0.061085,1.13793899640462
"ZNF16",5.3108,5.3108,1.56963,2.052189,1.302763,1.64152733333333,2.38907238261905
"ZNF160",8.27738,8.27738,14.572267,7.279663,5.365981,9.072637,0.921047785202624
"ZNF165",0.74683,0.74683,0.115368,0.177654,0.280515,0.191179,1.46647145391247
"ZNF169",20.03997,20.03997,1.109555,0.90926,1.23443,1.084415,10.0939448238475
"ZNF17",3.00807,3.00807,1.602853,1.008942,1.141664,1.251153,1.78045206167684
"ZNF174",8.73377,8.73377,3.140588,3.812329,3.07968,3.344199,2.24063630602558
"ZNF175",7.98694,7.98694,2.106088,1.797444,0.752474,1.552002,3.52152545334996
"ZNF177",10.04073,10.04073,2.335213,1.877332,2.036333,2.08295933333333,3.58121168859617
"ZNF18",9.5221,9.5221,2.932089,3.399569,2.160106,2.830588,2.74686288371394
"ZNF180",1.38994,1.38994,2.325391,1.7146,1.207933,1.749308,0.869287835338929
"ZNF181",9.60508,9.60508,4.395795,3.024179,1.727048,3.04900733333333,2.61918024022678
"ZNF182",7.38533,7.38533,1.420539,1.180933,0.622634,1.074702,4.04170333859995
"ZNF184",3.67192,3.67192,1.076084,0.658497,0.584482,0.773021,2.63500545114807
"ZNF185",4.68844,4.68844,4.393129,3.38863,3.066981,3.61624666666667,1.23226517358258
"ZNF189",18.69152,18.69152,3.655292,2.936742,1.955414,2.84914933333333,5.11581087007276
"ZNF19",4.29428,4.29428,0.668854,0.280514,0.32229,0.423886,3.7181909225879
"ZNF192P1",3.2985,3.2985,2.252766,0.833401,0.751854,1.27934033333333,1.88585264654788
"ZNF195",30.24666,30.24666,5.270826,4.38878,3.329885,4.32983033333333,5.86259937855433
"ZNF197",6.03688,6.03688,2.872758,2.326418,1.758018,2.31906466666667,2.12013946901105
"ZNF2",3.67192,3.67192,1.315269,0.719667,0.853667,0.962867666666667,2.3801502665403
"ZNF20",1.47292,1.47292,2.120599,0.64492,0.945326,1.23694833333333,1.10548820603069
"ZNF200",1.80484,1.80484,2.939547,1.801385,1.498909,2.079947,0.910678008420275
"ZNF202",2.34422,2.34422,1.341059,2.001018,0.752204,1.36476033333333,1.41418982416964
"ZNF205",21.49214,21.49214,4.898418,2.449215,1.757996,3.03520966666667,5.57397058839322
"ZNF207",51.48985,51.48985,52.762142,37.351909,33.918339,41.34413,1.23960156933204
"ZNF208",0.2282,0.2282,0.170727,0.086886,0.005904,0.087839,1.12902736526269
"ZNF211",16.99041,16.99041,10.899825,7.838386,7.294903,8.67770466666667,1.85895422723171
"ZNF212",7.88322,7.88322,1.621748,2.885422,1.890998,2.13272266666667,2.83562285756118
"ZNF213",31.55361,31.55361,1.926669,1.759986,0.973226,1.55329366666667,12.7496536826094
"ZNF214",1.53515,1.53515,0.287691,0.794692,0.757841,0.613408,1.57130124556219
"ZNF215",0.18671,0.18671,0.271916,0.534295,0.182111,0.329440666666667,0.892638558270872
"ZNF217",1.74261,1.74261,2.052892,1.629643,1.205042,1.62919233333333,1.04313783561162
"ZNF219",77.67043,77.67043,9.067171,7.555696,6.327801,7.65022266666667,9.09461328702598
"ZNF22",16.40954,16.40954,5.961885,5.660814,4.385061,5.33592,2.74775249687496
"ZNF221",2.15751,2.15751,0.18901,0.153414,0.138368,0.160264,2.7213720325719
"ZNF222",2.199,2.199,2.03709,1.29293,0.879771,1.40326366666667,1.33110654663915
"ZNF223",2.94583,2.94583,1.758036,0.990408,0.870803,1.20641566666667,1.78834390074883
"ZNF224",7.0534,7.0534,7.084491,3.555263,1.524768,4.05484066666667,1.59320550954392
"ZNF225",2.28198,2.28198,1.105943,0.531701,0.801383,0.813009,1.81023922109598
"ZNF226",15.51749,15.51749,9.445269,7.485659,6.89068,7.940536,1.84748319340138
"ZNF227",18.67078,18.67078,4.210186,2.803937,3.635288,3.54980366666667,4.3234349086565
"ZNF229",1.61813,1.61813,0.334424,0.208276,0.126215,0.222971666666667,2.14079366788274
"ZNF23",15.22706,15.22706,3.196443,2.332061,2.436944,2.65514933333333,4.43950671235685
"ZNF230",2.40646,2.40646,0.654428,0.405494,0.171463,0.410461666666667,2.41513830577931
"ZNF232",4.70918,4.70918,2.461296,1.965674,2.408857,2.278609,1.74134213625351
"ZNF233",3.58894,3.58894,1.592441,1.25356,1.190171,1.34539066666667,1.956578093884
"ZNF234",3.1118,3.1118,3.351091,1.150839,0.753695,1.751875,1.49418124006359
"ZNF235",18.94047,18.94047,3.477174,2.506821,1.974666,2.652887,5.45882475970376
"ZNF236",4.70918,4.70918,6.380289,0.968987,0.450743,2.60000633333333,1.5858805433583
"ZNF239",2.32347,2.32347,1.341249,1.462631,0.929169,1.24434966666667,1.48081649190434
"ZNF24",17.73724,17.73724,7.233788,4.266445,4.268753,5.25632866666667,2.99492577808945
"ZNF248",11.57588,11.57588,4.641717,3.716205,3.890387,4.08276966666667,2.47421796082438
"ZNF25",16.74146,16.74146,0.865391,0.736324,0.738006,0.779907,9.96763314038318
"ZNF250",6.57626,6.57626,3.002228,2.176304,2.027417,2.401983,2.2270128921867
"ZNF251",15.0196,15.0196,3.689666,2.956388,3.411977,3.352677,3.68040173897581
"ZNF253",5.7257,5.7257,10.536785,7.868106,5.403102,7.93599766666667,0.752652389904757
"ZNF254",21.40916,21.40916,3.200792,2.084292,2.35434,2.54647466666667,6.31871424618476
"ZNF256",1.70112,1.70112,3.391776,2.435616,2.365758,2.73105,0.723957063025154
"ZNF257",0.06224,0.06224,0.129555,0.606702,0.016128,0.250795,0.849251875806987
"ZNF26",6.32732,6.32732,1.28121,0.681283,0.554105,0.838866,3.9846949152358
"ZNF260",5.66347,5.66347,2.850245,2.163911,1.627448,2.213868,2.07334899877655
"ZNF263",12.136,12.136,3.560158,3.014827,2.217508,2.930831,3.34178701653671
"ZNF264",5.18633,5.18633,2.196316,1.748992,1.28992,1.745076,2.25360973612388
