"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"ZNF114",1.57664,1.57664,1.730396,2.996819,2.11254,2.27991833333333,0.785580535287718
"ZNF117",5.16558,5.16558,6.073175,6.405691,5.672013,6.050293,0.874514009559603
"ZNF12",7.75875,7.75875,5.07957,5.700754,4.895425,5.22524966666667,1.40697168290278
"ZNF121",10.12371,10.12371,4.235018,4.200855,4.582913,4.33959533333333,2.08324962952873
"ZNF124",7.55129,7.55129,7.921964,10.021779,10.675526,9.53975633333333,0.811336593518338
"ZNF131",44.49868,44.49868,26.526261,24.710452,17.412002,22.882905,1.90507310563769
"ZNF132",2.17826,2.17826,3.216537,2.862455,2.356596,2.81186266666667,0.833781349940204
"ZNF133",14.68768,14.68768,9.192252,10.578012,8.961344,9.57720266666667,1.48315963061185
"ZNF134",3.83788,3.83788,6.010944,5.675299,4.690129,5.45879066666667,0.749038055214877
"ZNF135",13.42221,13.42221,2.737354,2.975472,2.285542,2.66612266666667,3.93391364973422
"ZNF136",4.37726,4.37726,4.80605,5.006347,3.677564,4.49665366666667,0.978278844928742
"ZNF138",11.80408,11.80408,3.507364,5.587235,4.545857,4.54681866666667,2.30836462654629
"ZNF14",2.17826,2.17826,1.566971,2.15079,1.669918,1.795893,1.13676024082467
"ZNF140",8.63005,8.63005,6.240844,7.498223,7.104377,6.94781466666667,1.2116601108464
"ZNF141",15.476,15.476,5.192837,4.846517,4.280521,4.77329166666667,2.85383121991354
"ZNF142",8.73377,8.73377,9.547321,13.287341,7.550547,10.128403,0.874678064768143
"ZNF143",15.22706,15.22706,25.456203,28.476287,13.842927,22.5918056666667,0.687826113408841
"ZNF146",29.14716,29.14716,26.773316,29.78156,22.060799,26.205225,1.10813860205163
"ZNF148",10.01998,10.01998,6.449607,5.438242,7.159931,6.34926,1.49946797364633
"ZNF154",0,0,9.100035,9.658139,7.43648,8.73155133333333,0.102758539285994
"ZNF155",1.26546,1.26546,2.965798,2.016558,2.311036,2.43113066666667,0.660266314544321
"ZNF157",0.20745,0.20745,1.200098,0.552456,0.581761,0.778105,0.679065634481653
"ZNF16",5.3108,5.3108,2.528477,2.2155,2.57975,2.44124233333333,1.83387259271773
"ZNF160",8.27738,8.27738,8.173061,7.468473,6.753841,7.465125,1.09595310169667
"ZNF165",0.74683,0.74683,0.483893,0.568264,0.398509,0.483555333333333,1.17746197984751
"ZNF169",20.03997,20.03997,2.327811,2.488724,2.544428,2.45365433333333,6.09208912337589
"ZNF17",3.00807,3.00807,4.206917,3.400524,3.178694,3.59537833333333,0.872195869255596
"ZNF174",8.73377,8.73377,4.837943,5.501907,4.553119,4.964323,1.63199913887963
"ZNF175",7.98694,7.98694,5.415259,4.50952,5.459382,5.12805366666667,1.46652436301009
"ZNF177",10.04073,10.04073,3.36195,2.670318,3.258522,3.09693,2.69487884830837
"ZNF18",9.5221,9.5221,4.958798,5.175669,5.390309,5.17492533333333,1.70400441009381
"ZNF180",1.38994,1.38994,1.907302,2.652573,1.816346,2.125407,0.764681207919481
"ZNF181",9.60508,9.60508,6.876954,7.004531,4.8131,6.23152833333333,1.46650604286738
"ZNF182",7.38533,7.38533,4.975299,4.813698,4.107746,4.63224766666667,1.48880704405577
"ZNF184",3.67192,3.67192,2.76225,3.332878,2.125157,2.740095,1.24914474097583
"ZNF185",4.68844,4.68844,0.940433,0.307614,0.436905,0.561650666666667,3.64258161022781
"ZNF189",18.69152,18.69152,10.100642,10.08127,9.023057,9.73498966666667,1.83433059662315
"ZNF19",4.29428,4.29428,2.975093,3.187185,1.587463,2.583247,1.47750908603286
"ZNF192P1",3.2985,3.2985,1.746569,1.233325,1.056001,1.34529833333333,1.83281586777517
"ZNF195",30.24666,30.24666,30.488997,33.64235,26.590498,30.240615,1.00019349811135
"ZNF197",6.03688,6.03688,10.756716,9.497495,9.277452,9.84388766666667,0.648925940244739
"ZNF2",3.67192,3.67192,2.574005,2.444953,1.660898,2.22661866666667,1.44793063037301
"ZNF20",1.47292,1.47292,2.785856,3.717881,3.542235,3.34865733333333,0.568662879239661
"ZNF200",1.80484,1.80484,3.651591,3.448223,3.10125,3.40035466666667,0.637412257072612
"ZNF202",2.34422,2.34422,5.012414,6.245531,4.411734,5.22322633333333,0.537377209324274
"ZNF205",21.49214,21.49214,14.352228,13.321136,11.696389,13.123251,1.59256108951119
"ZNF207",51.48985,51.48985,52.031952,49.956914,59.852885,53.9472503333333,0.955277100884472
"ZNF208",0.2282,0.2282,0.237296,1.028827,0.175802,0.480641666666667,0.829505225774861
"ZNF211",16.99041,16.99041,12.154293,14.086493,11.111794,12.45086,1.33749143177462
"ZNF212",7.88322,7.88322,3.139052,2.74228,2.273004,2.718112,2.3891749360966
"ZNF213",31.55361,31.55361,6.027834,6.318578,7.964418,6.77027666666667,4.18950462081359
"ZNF214",1.53515,1.53515,1.771179,1.921556,1.620254,1.77099633333333,0.914887533232631
"ZNF215",0.18671,0.18671,3.563926,3.550294,5.22283,4.11235,0.232126125949906
"ZNF217",1.74261,1.74261,1.313317,0.430858,0.703456,0.815877,1.5103500952983
"ZNF219",77.67043,77.67043,7.163098,7.964855,6.848573,7.32550866666667,9.44932413739204
"ZNF22",16.40954,16.40954,10.416728,10.595381,8.067941,9.69335,1.62807165200802
"ZNF221",2.15751,2.15751,0.737596,0.853697,0.517786,0.703026333333333,1.85405823632792
"ZNF222",2.199,2.199,4.526848,6.640856,4.250605,5.13943633333333,0.521057606319885
"ZNF223",2.94583,2.94583,4.135304,4.629289,2.842127,3.86890666666667,0.810413973842177
"ZNF224",7.0534,7.0534,8.341216,8.293864,8.121421,8.252167,0.870433921047902
"ZNF225",2.28198,2.28198,3.727132,2.35631,2.890117,2.99118633333333,0.822306884694851
"ZNF226",15.51749,15.51749,18.667086,14.241481,16.637365,16.5153106666667,0.943031517644411
"ZNF227",18.67078,18.67078,8.592465,8.616365,9.119759,8.77619633333333,2.01210975406966
"ZNF229",1.61813,1.61813,2.086646,2.241336,1.430594,1.91952533333333,0.896765638615227
"ZNF23",15.22706,15.22706,11.337891,12.629527,12.283232,12.08355,1.24026430135552
"ZNF230",2.40646,2.40646,1.026371,1.240337,0.821813,1.029507,1.67846674093758
"ZNF232",4.70918,4.70918,10.152362,6.417219,8.901525,8.49036866666667,0.601576208525233
"ZNF233",3.58894,3.58894,0.973627,0.750823,0.874251,0.866233666666667,2.45893109848159
"ZNF234",3.1118,3.1118,4.169208,3.482657,2.666648,3.43950433333333,0.926184477201021
"ZNF235",18.94047,18.94047,4.328119,6.330047,4.755981,5.138049,3.24866582199002
"ZNF236",4.70918,4.70918,1.902336,11.549042,1.587553,5.012977,0.949476440704829
"ZNF239",2.32347,2.32347,3.613387,4.322222,3.971023,3.96887733333333,0.66885732471292
"ZNF24",17.73724,17.73724,7.8429,9.036617,7.323892,8.067803,2.066348375676
"ZNF248",11.57588,11.57588,15.894159,15.565919,15.221857,15.560645,0.759383466042536
"ZNF25",16.74146,16.74146,17.751902,13.84722,12.468004,14.689042,1.13081856750718
"ZNF250",6.57626,6.57626,9.979952,8.46442,6.757645,8.40067233333333,0.805927462564114
"ZNF251",15.0196,15.0196,9.699025,10.635165,7.733397,9.35586233333333,1.54691125512902
"ZNF253",5.7257,5.7257,8.349586,8.669658,7.762891,8.26071166666667,0.726261678593096
"ZNF254",21.40916,21.40916,7.66667,8.128502,6.113624,7.302932,2.69894538459426
"ZNF256",1.70112,1.70112,1.520473,1.101845,1.014235,1.21218433333333,1.22101940570655
"ZNF257",0.06224,0.06224,0.0553,0.251959,0.221446,0.176235,0.903084842739759
"ZNF26",6.32732,6.32732,1.685166,1.610961,1.431809,1.57597866666667,2.84448007850997
"ZNF260",5.66347,5.66347,8.694819,6.192898,5.841355,6.90969066666667,0.84244381744048
"ZNF263",12.136,12.136,9.574842,8.885238,8.123889,8.861323,1.33207278577124
"ZNF264",5.18633,5.18633,2.956971,2.630265,2.11384,2.56702533333333,1.73431064315402
"ZNF266",12.01153,12.01153,6.902321,6.922341,5.620653,6.48177166666667,1.7390974463936
"ZNF267",2.07453,2.07453,1.953342,2.093288,2.138264,2.06163133333333,1.00421300452678
"ZNF268",1.61813,1.61813,3.784417,2.244083,1.590262,2.53958733333333,0.739670971060468
"ZNF273",11.76259,11.76259,4.667909,5.091592,4.978225,4.91257533333333,2.15855008697282
"ZNF274",12.11526,12.11526,9.273562,8.602533,8.526998,8.801031,1.33815105778157
"ZNF275",5.3108,5.3108,5.122788,3.768962,3.265168,4.052306,1.24909298842944
"ZNF276",66.86213,66.86213,20.184158,18.974331,17.087393,18.7486273333333,3.43629604501457
"ZNF277",37.65273,37.65273,13.497683,9.357697,12.235536,11.696972,3.04424787264239
"ZNF28",21.26394,21.26394,3.616531,8.951886,3.479305,5.34924066666667,3.50655159708862
"ZNF280A",0,0,0,0,0,0,1
"ZNF280B",2.05379,2.05379,1.859526,1.708,1.637787,1.73510433333333,1.11651682269768
"ZNF280C",0.91279,0.91279,1.777054,1.99688,1.747967,1.84063366666667,0.673367362516884
"ZNF280D",29.33386,29.33386,10.379423,13.42555,4.95289,9.58595433333333,2.86548184932972
"ZNF281",4.81291,4.81291,4.952082,4.867847,4.013697,4.61120866666667,1.03594614731253
"ZNF282",10.04073,10.04073,41.019481,84.434304,40.112102,55.188629,0.196494027287977
"ZNF283",16.61699,16.61699,8.076151,6.530305,5.622037,6.742831,2.27526469323688
"ZNF284",2.90434,2.90434,2.139429,2.076498,1.812161,2.00936266666667,1.29739763280996
"ZNF285",9.08644,9.08644,2.866609,3.167694,2.584045,2.87278266666667,2.60444255930361
"ZNF286A",10.66309,10.66309,31.28688,39.180816,30.652569,33.706755,0.336046686012564
"ZNF286B",0.8713,0.8713,4.612614,5.155534,3.931274,4.566474,0.336173311866722
"ZNF287",4.77142,4.77142,10.688994,6.596004,9.526227,8.937075,0.58079666300194
"ZNF292",15.28929,15.28929,10.979856,9.628353,8.00278,9.53699633333333,1.54591398579779
"ZNF296",2.6554,2.6554,0.316077,0.284686,0.28146,0.294074333333333,2.82472181531045
"ZNF3",25.55822,25.55822,11.391983,12.274775,10.84896,11.5052393333333,2.12376742996096
"ZNF30",4.27353,4.27353,13.132831,16.95743,11.973105,14.021122,0.351074307232176
"ZNF300",2.96658,2.96658,5.43809,5.322378,3.912199,4.890889,0.673341493957873
"ZNF302",25.28853,25.28853,14.264713,18.67739,14.35153,15.7645443333333,1.56810286502866
"ZNF304",2.46869,2.46869,3.036767,3.59341,2.847611,3.15926266666667,0.833967526936665
"ZNF311",0.6431,0.6431,1.699131,1.488236,1.266647,1.48467133333333,0.661294706449438
"ZNF316",17.17711,17.17711,23.415088,21.549493,13.599329,19.5213033333333,0.885767814292497
"ZNF317",17.52978,17.52978,8.211592,8.621978,8.075076,8.302882,1.99183220855645
"ZNF318",3.71341,3.71341,7.963017,7.290376,5.559183,6.93752533333333,0.593813537854955
"ZNF319",5.539,5.539,3.421735,4.675772,3.831438,3.976315,1.31402453421859
"ZNF32",45.43222,45.43222,23.125532,23.131779,19.615997,21.9577693333333,2.02250572892477
"ZNF320",5.78794,5.78794,27.293284,26.78792,17.035383,23.705529,0.274753882015641
"ZNF321P",0,0,0.70467,0.17404,0.388334,0.422348,0.703062822881601
"ZNF322",5.58049,5.58049,8.890071,9.701971,8.98321,9.19175066666667,0.645668267918119
"ZNF324",3.58894,3.58894,3.896669,6.870637,4.600658,5.12265466666667,0.749501686741111
"ZNF324B",1.61813,1.61813,5.824269,4.601446,3.032803,4.48617266666667,0.477223404926252
"ZNF326",35.41224,35.41224,11.214342,12.012579,8.927481,10.718134,3.10734115175676
"ZNF329",5.0826,5.0826,9.172796,8.395021,7.083252,8.217023,0.659931086208638
"ZNF330",18.48407,18.48407,17.139356,16.986508,20.601746,18.2425366666667,1.01255205264864
"ZNF331",27.63275,27.63275,11.368512,10.192266,7.61767,9.72614933333333,2.66943421261336
"ZNF333",6.97042,6.97042,14.097223,10.49239,9.405022,11.331545,0.646343990148842
"ZNF334",3.90012,3.90012,6.335356,5.388562,5.281066,5.668328,0.734834879148116
"ZNF335",13.19402,13.19402,5.780161,6.544357,5.120005,5.814841,2.08281014920231
"ZNF337",13.5052,13.5052,9.240682,10.503982,9.581597,9.77542033333333,1.34613774231421
"ZNF33A",7.17788,7.17788,8.677367,6.942753,5.984376,7.20149866666667,0.997120201120966
"ZNF33B",3.73416,3.73416,20.45733,17.760531,13.808487,17.342116,0.258103263549309
"ZNF34",9.79179,9.79179,6.559691,6.416196,6.440842,6.472243,1.44425040780928
"ZNF341",5.41453,5.41453,1.247395,1.356638,1.248663,1.284232,2.808177978419
"ZNF343",9.58433,9.58433,4.269419,3.291989,2.935973,3.499127,2.35252972409981
"ZNF345",12.73762,12.73762,3.005543,3.503439,3.092666,3.20054933333333,3.27043415273939
"ZNF346",11.45141,11.45141,28.478596,29.735704,22.333628,26.8493093333333,0.447099418192633
"ZNF347",2.67614,2.67614,7.263119,4.27963,4.586752,5.37650033333333,0.576513731330472
"ZNF35",4.39801,4.39801,5.051223,3.618638,2.437269,3.70237666666667,1.1479322867231
"ZNF350",5.45602,5.45602,4.000881,3.644657,2.482583,3.37604033333333,1.47531089940442
"ZNF354A",4.14906,4.14906,6.646197,7.189573,6.948665,6.928145,0.6494659217257
"ZNF354B",10.87054,10.87054,6.710871,5.40715,5.308905,5.80897533333333,1.7433665740993
"ZNF354C",1.9708,1.9708,1.679499,1.533109,1.179043,1.46388366666667,1.20573874497051
"ZNF358",153.74347,153.74347,27.308997,30.123529,30.063915,29.1654803333333,5.12981952516785
"ZNF362",20.72456,20.72456,60.832585,18.947799,69.034105,49.6048296666667,0.429298154802602
"ZNF365",24.02307,24.02307,2.686259,2.563478,2.240286,2.49667433333333,7.15624837047545
"ZNF366",1.28621,1.28621,0.029969,0.021237,0.327674,0.126293333333333,2.02985308741358
"ZNF367",1.70112,1.70112,0.346197,0.292603,0.247603,0.295467666666667,2.08505396892705
"ZNF37A",12.03228,12.03228,2.871096,2.726087,2.600984,2.73272233333333,3.49136068429771
"ZNF37BP",6.30657,6.30657,4.310545,3.00026,2.891211,3.400672,1.66033051315799
"ZNF382",5.49751,5.49751,15.645892,9.015894,10.529909,11.730565,0.510386616776239
"ZNF383",5.89167,5.89167,4.5527,3.621227,2.865124,3.67968366666667,1.47267860199382
"ZNF384",29.58281,29.58281,25.861873,23.829238,19.968436,23.219849,1.26271679067859
"ZNF385A",77.02733,77.02733,4.042504,4.362183,3.329505,3.91139733333333,15.8869919707847
"ZNF385B",40.4741,40.4741,1.063603,0.453645,0.406447,0.641231666666667,25.2701071045221
"ZNF385C",3.2985,3.2985,1.056393,1.011722,0.840777,0.969630666666667,2.1823888471815
"ZNF385D",46.22055,46.22055,7.328143,2.277431,0.706097,3.43722366666667,10.6419134006542
"ZNF391",2.80062,2.80062,6.237433,6.002675,3.877772,5.37262666666667,0.596397717738578
"ZNF394",12.11526,12.11526,7.701617,5.611073,9.274802,7.529164,1.53769583982674
"ZNF395",29.31312,29.31312,7.658141,8.173601,11.572315,9.13468566666667,2.99102715140943
"ZNF396",1.7841,1.7841,1.498823,1.016361,0.831552,1.11557866666667,1.31599927899947
"ZNF397",22.5294,22.5294,20.9719,20.240525,8.475855,16.56276,1.33973247940529
"ZNF398",2.77987,2.77987,4.038688,3.684196,3.503113,3.741999,0.797104765311001
"ZNF404",11.65886,11.65886,3.971664,3.377817,3.110661,3.486714,2.82141005644666
"ZNF407",15.20631,15.20631,1.441792,0.972887,1.506106,1.30692833333333,7.02506001848056
"ZNF408",5.16558,5.16558,2.542421,2.335623,2.631528,2.50319066666667,1.75998984544756
"ZNF41",3.33999,3.33999,4.766138,4.529674,5.034414,4.776742,0.751286797990978
"ZNF410",13.44296,13.44296,21.894499,23.953409,19.775643,21.874517,0.631399561354672
"ZNF414",40.18366,40.18366,18.2256,26.929699,25.031197,23.3954986666667,1.68816635243748
"ZNF415",15.476,15.476,12.882746,13.72415,15.562918,14.0566046666667,1.09427061178512
"ZNF416",1.38994,1.38994,1.985241,2.268459,1.943714,2.06580466666667,0.779547381470487
"ZNF417",3.67192,3.67192,14.129582,12.996382,14.886713,14.0042256666667,0.31137361592602
"ZNF418",6.11987,6.11987,9.479296,8.351257,6.652646,8.16106633333333,0.777187910330235
"ZNF419",9.16943,9.16943,8.229573,6.284049,6.23394,6.915854,1.28469145590608
"ZNF420",8.00769,8.00769,10.978574,9.980006,7.354612,9.43773066666667,0.862993143592643
"ZNF423",12.57166,12.57166,6.876815,8.018249,5.929425,6.94149633333333,1.70895501683163
"ZNF425",4.29428,4.29428,3.37185,3.376016,2.568672,3.10551266666667,1.28955393147003
"ZNF426",2.73838,2.73838,3.045202,3.3702,2.54946,2.98828733333333,0.937339686826309
"ZNF428",98.14605,98.14605,58.996925,78.163436,64.69556,67.285307,1.45193826250206
"ZNF429",6.57626,6.57626,7.068367,8.693598,7.119679,7.62721466666667,0.878181463279535
"ZNF43",1.63888,1.63888,5.750106,6.109853,4.648467,5.50280866666667,0.40580618856693
"ZNF430",3.77565,3.77565,2.906803,4.754251,2.995729,3.552261,1.04907209845833
"ZNF431",3.9831,3.9831,3.942861,4.363366,4.560427,4.28888466666667,0.942183525272562
"ZNF432",1.0995,1.0995,6.844324,6.873146,5.335336,6.35093533333333,0.285609912860976
"ZNF433",4.00384,4.00384,5.89407,6.028432,4.732548,5.55168333333333,0.763748756680853
"ZNF436",4.27353,4.27353,8.519218,8.018072,6.553137,7.696809,0.60637528086451
"ZNF438",4.97887,4.97887,1.3215,0.885747,0.800601,1.002616,2.98552992685567
"ZNF439",9.81253,9.81253,2.338179,2.709321,1.48735,2.17828333333333,3.40200317781612
"ZNF44",7.19862,7.19862,4.9546,4.155998,3.072948,4.061182,1.61990222837274
"ZNF440",8.31887,8.31887,6.173437,7.360777,5.066752,6.200322,1.29422961917536
"ZNF441",1.65962,1.65962,3.856056,4.508576,3.005927,3.79018633333333,0.555222660440697
"ZNF442",0.26969,0.26969,0.731429,0.676191,0.807101,0.738240333333333,0.730445598144177
"ZNF443",2.73838,2.73838,1.869387,1.775978,1.483261,1.709542,1.37970919070455
"ZNF444",47.67272,47.67272,13.689113,15.405454,21.239044,16.7778703333333,2.73782624619211
"ZNF445",4.75068,4.75068,9.599634,9.50501,6.36438,8.48967466666667,0.605993377222907
"ZNF446",11.65886,11.65886,7.636271,4.754082,4.364044,5.584799,1.92243681242206
"ZNF449",2.77987,2.77987,5.5662,4.63964,4.763739,4.98985966666667,0.631044834161112
"ZNF45",5.04111,5.04111,8.558871,8.322523,6.070872,7.65075533333333,0.698333239956773
"ZNF451",22.48791,22.48791,11.778227,10.394532,9.418667,10.5304753333333,2.03702877123366
"ZNF454",3.21552,3.21552,0.925031,0.836607,0.439816,0.733818,2.43135092610643
"ZNF460",0.8713,0.8713,0.935083,0.276381,0.52075,0.577404666666667,1.18631574987944
"ZNF461",10.06147,10.06147,8.167098,11.46547,12.520258,10.7176086666667,0.944004046787021
"ZNF462",27.88169,27.88169,10.936103,10.493107,6.257704,9.22897133333333,2.82351851997891
"ZNF467",5.49751,5.49751,1.035501,1.00857,1.598597,1.21422266666667,2.9344429075787
"ZNF468",0.8713,0.8713,6.547735,4.76885,2.881601,4.73272866666667,0.326423961224748
"ZNF469",1.14099,1.14099,0.824502,0.474616,0.416675,0.571931,1.36201270920925
"ZNF470",3.42298,3.42298,5.05179,4.029935,4.778089,4.619938,0.787015799818432
"ZNF471",12.34346,12.34346,7.148538,5.072716,4.666443,5.62923233333333,2.01282129348612
"ZNF473",1.22397,1.22397,5.358381,4.582553,3.196356,4.37909666666667,0.413446743536244
"ZNF474",0.78832,0.78832,0.399745,0.051122,0.072,0.174289,1.52289598216453
"ZNF479",0,0,0,0,0,0,1
"ZNF48",4.6262,4.6262,11.626113,15.426969,10.216084,12.4230553333333,0.419144513695665
"ZNF480",1.41068,1.41068,4.222731,4.013281,4.85039,4.362134,0.449574740206045
"ZNF483",3.5267,3.5267,2.144091,2.097375,1.802865,2.014777,1.50150409134739
"ZNF484",1.30695,1.30695,2.236113,2.228278,2.051718,2.17203633333333,0.727277293692201
"ZNF485",1.92931,1.92931,1.509328,1.833229,1.583532,1.64202966666667,1.10873471140685
"ZNF486",0.53938,0.53938,0.580249,0.564045,0.715583,0.619959,0.950258617656373
"ZNF488",36.15907,36.15907,0.018453,0.077694,0.165729,0.087292,34.1757963822046
"ZNF490",2.36497,2.36497,3.318682,2.790431,1.589294,2.56613566666667,0.943590012980437
"ZNF491",1.22397,1.22397,2.193458,2.895333,2.360599,2.48313,0.638497558230672
"ZNF492",0.16596,0.16596,0.064161,0.037443,0.034961,0.0455216666666667,1.11519448823793
"ZNF493",10.82905,10.82905,8.551597,7.989767,6.339167,7.62684366666667,1.37119095431234
"ZNF496",10.49713,10.49713,12.094865,11.606927,9.095151,10.9323143333333,0.963528924802322
"ZNF497",3.58894,3.58894,0.767541,1.406003,1.102717,1.092087,2.19347474555312
"ZNF500",10.91203,10.91203,9.42347,11.623654,9.314264,10.1204626666667,1.07118115109599
"ZNF501",1.72186,1.72186,0.940666,0.664011,0.77564,0.793439,1.5176763748307
"ZNF502",2.61391,2.61391,1.64021,2.244227,1.940346,1.94159433333333,1.22855485511655
"ZNF503",6.82521,6.82521,1.659485,0.896381,0.71404,1.08996866666667,3.74417575000327
"ZNF506",26.3258,26.3258,7.399059,7.778079,8.902295,8.02647766666667,3.02729381372202
"ZNF507",4.25279,4.25279,1.937561,1.980015,2.101823,2.00646633333333,1.74716408487971
"ZNF510",7.738,7.738,6.13882,4.676631,4.738997,5.184816,1.41281486789583
"ZNF511",33.98081,33.98081,4.610996,4.802338,4.235332,4.54955533333333,6.30335367410218
"ZNF512",16.76221,16.76221,34.374775,37.005116,32.799819,34.72657,0.497170873106486
"ZNF512B",13.19402,13.19402,13.484488,17.779835,11.521482,14.261935,0.930027548931377
"ZNF513",28.37958,28.37958,11.504863,9.657865,9.2195,10.1274093333333,2.64028931801676
"ZNF514",11.20247,11.20247,8.463169,8.26645,8.884239,8.53795266666667,1.27935946281693
"ZNF516",3.5267,3.5267,9.442074,8.882099,6.669314,8.33116233333333,0.485116412971346
"ZNF517",29.18865,29.18865,8.778001,8.939937,9.045759,8.92123233333333,3.04283268305009
"ZNF518A",7.17788,7.17788,4.504216,2.631926,5.042648,4.05959666666667,1.61631065453834
"ZNF518B",3.33999,3.33999,5.535459,5.01106,5.083869,5.21012933333333,0.698856620699472
"ZNF519",5.80869,5.80869,3.314885,2.469153,2.736634,2.840224,1.77299292957911
"ZNF521",56.63469,56.63469,13.674474,5.083991,8.747692,9.168719,5.66784174093118
"ZNF524",36.0346,36.0346,3.155967,1.246064,1.115326,1.839119,13.0443986321109
"ZNF525",7.90396,7.90396,6.521879,3.31162,4.104791,4.64609666666667,1.57701161097136
"ZNF526",3.5267,3.5267,1.1485,1.160902,1.103636,1.13767933333333,2.11757672416724
"ZNF527",6.76297,6.76297,2.394088,3.915618,2.848188,3.05263133333333,1.91553816804127
"ZNF528",13.44296,13.44296,2.131922,1.939874,1.377852,1.81654933333333,5.12789171809287
"ZNF529",23.42145,23.42145,12.637814,17.726846,12.699881,14.354847,1.59047172531253
"ZNF530",1.92931,1.92931,1.902918,1.006424,0.922015,1.277119,1.28641059162916
"ZNF532",212.26599,212.26599,78.770455,88.905663,68.45375,78.709956,2.67552512511737
"ZNF534",0.74683,0.74683,0.094978,0.04767,0.129305,0.090651,1.60163975460528
"ZNF536",202.18377,202.18377,2.492985,7.311731,4.899117,4.90127766666667,34.4304710736935
"ZNF540",7.9662,7.9662,7.902009,12.952691,9.894156,10.2496186666667,0.7970225716688
"ZNF541",0.33192,0.33192,0,0,0,0,1.33192
"ZNF543",2.09528,2.09528,0.882519,0.771292,0.735776,0.796529,1.72292236863418
"ZNF544",6.32732,6.32732,72.668876,39.223253,52.787416,54.8931816666667,0.131095059925169
"ZNF546",1.41068,1.41068,3.911824,2.615751,2.047903,2.85849266666667,0.624772471599013
"ZNF547",1.49366,1.49366,3.891328,4.486852,2.606385,3.66152166666667,0.534945491690303
"ZNF548",4.14906,4.14906,9.126396,9.774407,10.296909,9.73257066666667,0.479760176747963
"ZNF549",1.70112,1.70112,4.364822,5.274384,2.748977,4.12939433333333,0.526596284954501
"ZNF550",2.57242,2.57242,2.560006,2.781938,1.970032,2.43732533333333,1.03930226369805
"ZNF551",0.06224,0.06224,2.188557,2.581033,2.098681,2.28942366666667,0.322925870195498
"ZNF552",1.28621,1.28621,2.221323,4.614855,5.069065,3.96841433333333,0.460148821458328
"ZNF554",7.48906,7.48906,6.096061,5.682025,5.828012,5.86869933333333,1.23590502190177
"ZNF555",2.24049,2.24049,2.883796,2.487418,2.189354,2.52018933333333,0.920544235878222
"ZNF556",0.31118,0.31118,0.133703,0.184273,0.253428,0.190468,1.10139877762359
"ZNF557",3.54745,3.54745,1.619766,1.790842,1.26026,1.556956,1.77846235914893
"ZNF558",5.7257,5.7257,12.758504,11.468776,8.6649,10.96406,0.562158665202281
"ZNF559",10.31042,10.31042,2.843935,2.223743,1.936882,2.33485333333333,3.39157943977546
"ZNF560",0.08298,0.08298,0,0,0.015682,0.00522733333333333,1.07734834110493
"ZNF561",7.75875,7.75875,15.08124,21.334874,14.938535,17.1182163333333,0.483422310389678
"ZNF562",6.76297,6.76297,10.027561,6.267448,6.371014,7.555341,0.907382885147418
"ZNF563",1.0995,1.0995,0.695784,0.42234,0.668904,0.595676,1.31574329625814
"ZNF564",3.90012,3.90012,2.666875,6.147208,1.597293,3.47045866666667,1.0961112416802
"ZNF565",4.75068,4.75068,4.047199,2.731566,3.034519,3.27109466666667,1.34641829526295
"ZNF566",12.32271,12.32271,5.798148,6.859325,4.763166,5.80687966666667,1.95724188650512
"ZNF567",8.21514,8.21514,3.0025,3.675611,2.618908,3.09900633333333,2.24813997603809
"ZNF568",12.09451,12.09451,4.614679,6.577818,3.856225,5.01624066666667,2.17652695852925
"ZNF569",3.73416,3.73416,4.899211,4.466886,3.832862,4.399653,0.876752635771225
"ZNF57",2.86285,2.86285,2.100764,2.132293,2.373899,2.20231866666667,1.20626658433743
"ZNF570",1.7841,1.7841,3.77484,5.746783,3.63561,4.38574433333333,0.516938760491973
"ZNF571",3.27776,3.27776,7.997496,7.556357,4.738659,6.76417066666667,0.550961613758104
"ZNF572",0.60161,0.60161,0.153686,0.084968,0.106698,0.115117333333333,1.43627038350523
"ZNF573",17.79947,17.79947,11.271817,14.656549,14.620319,13.5162283333333,1.29506574079102
"ZNF574",5.539,5.539,5.191325,5.418011,4.461932,5.023756,1.08553533708869
"ZNF575",8.52632,8.52632,1.867905,0.678475,0.868486,1.13828866666667,4.45511410526736
"ZNF576",14.12755,14.12755,5.48752,5.84452,5.89683,5.74295666666667,2.24345947153746
"ZNF577",48.87594,48.87594,7.567223,8.676259,3.946802,6.73009466666667,6.45217712728313
"ZNF578",0.49789,0.49789,0.49353,0.508168,0.519448,0.507048666666667,0.993922779755398
"ZNF579",18.11065,18.11065,9.465307,7.931936,10.213814,9.20368566666667,1.87291637789574
"ZNF580",95.01351,95.01351,27.304406,23.439448,34.114109,28.2859876666667,3.27847949308818
"ZNF581",5.55974,5.55974,7.499879,5.72903,7.279862,6.836257,0.837101182362957
"ZNF582",9.37688,9.37688,2.324039,2.526059,2.420502,2.42353333333333,3.03104395069421
"ZNF583",48.3988,48.3988,14.423753,15.064905,11.898195,13.7956176666667,3.33874537129271
"ZNF584",6.88744,6.88744,8.692498,8.654439,5.433247,7.59339466666667,0.917849151115446
