"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"MTND5P1",0,0,1.297642,0.737385,1.035471,1.02349933333333,24,11,17,0.494193392370774
"MTND5P11",8.29812,8.29812,1.153804,0.889084,1.030515,1.02446766666667,29,18,23,4.59287157463452
"MTND5P12",0,0,0.102424,0,0.057715,0.0533796666666667,2,0,1,0.949325330309838
"MTND5P14",0,0,0,0.075254,0,0.0250846666666667,0,1,0,0.975529175801414
"MTND5P16",0,0,0,0,0,0,0,0,0,1
"MTND5P17",0,0,0.04564,0,0,0.0152133333333333,1,0,0,0.985014643884372
"MTND5P18",0,0,0,0,0,0,0,0,0,1
"MTND5P19",0,0,0,0,0,0,0,0,0,1
"MTND5P2",0,0,0,0,0,0,0,0,0,1
"MTND5P20",0,0,0,0,0,0,0,0,0,1
"MTND5P22",0,0,0,0,0,0,0,0,0,1
"MTND5P23",0,0,0,0,0,0,0,0,0,1
"MTND5P24",0,0,0,0,0,0,0,0,0,1
"MTND5P25",0,0,0,0,0,0,0,0,0,1
"MTND5P27",0,0,0,0,0,0,0,0,0,1
"MTND5P28",0.16596,0.16596,0.182831,0.396828,0.102262,0.227307,4,7,2,0.950014951434319
"MTND5P29",0,0,0,0,0,0,0,0,0,1
"MTND5P3",0,0,0,0,0,0,0,0,0,1
"MTND5P30",0,0,0,0,0,0,0,0,0,1
"MTND5P31",0,0,0,0,0,0,0,0,0,1
"MTND5P4",0,0,1.442127,0,0,0.480709,1,0,0,0.675352145492463
"MTND5P5",0,0,0,0,0,0,0,0,0,1
"MTND5P6",0,0,0.039786,0,0,0.013262,1,0,0,0.986911578644023
"MTND5P7",0,0,0,0,0,0,0,0,0,1
"MTND5P8",0,0,0,0,0.081635,0.0272116666666667,0,0,1,0.973509192360549
"MTND5P9",0,0,0,0,0,0,0,0,0,1
"MTND6P1",0,0,0,0,0,0,0,0,0,1
"MTND6P10",0,0,0,0,0,0,0,0,0,1
"MTND6P11",0,0,0,0,0,0,0,0,0,1
"MTND6P12",0,0,0,0,0,0,0,0,0,1
"MTND6P13",0,0,0,0,0,0,0,0,0,1
"MTND6P14",0,0,0,0,0,0,0,0,0,1
"MTND6P15",0,0,0,0,0,0,0,0,0,1
"MTND6P16",0,0,0,0,0,0,0,0,0,1
"MTND6P17",0,0,0,0,0,0,0,0,0,1
"MTND6P18",0,0,0,0,0,0,0,0,0,1
"MTND6P19",0,0,0,0,0,0,0,0,0,1
"MTND6P2",0,0,0,0,0,0,0,0,0,1
"MTND6P20",0,0,0,0,0,0,0,0,0,1
"MTND6P21",0,0,1.305374,2.594278,1.171432,1.69036133333333,5,8,4,0.371697283784929
"MTND6P3",0,0,0.209522,0.259813,0,0.156445,1,1,0,0.864719031168798
"MTND6P4",622.56668,622.56668,1.950298,1.819177,0.821983,1.530486,9,7,3,246.421707134519
"MTND6P5",0,0,0,0,0,0,0,0,0,1
"MTND6P6",0,0,0,0,0,0,0,0,0,1
"MTND6P7",0,0,0,0,0,0,0,0,0,1
"MTND6P8",0,0,0,0,0,0,0,0,0,1
"MTND6P9",0,0,0,0,0,0,0,0,0,1
"MTNR1A",0,0,0,0.077454,0.070766,0.0494066666666667,0,1,1,0.952919427486008
"MTNR1B",0,0,0,0,0,0,0,0,0,1
"MTO1",31.98926,31.98926,22.113986,43.687684,18.650349,28.150673,207,175,219,1.13168090493142
"MTOR",15.26855,15.26855,18.536794,18.577622,21.108563,19.4076596666667,1288,1056,1053,0.797178621445389
"MTPAP",4.58471,4.58471,5.81164,6.78114,5.202024,5.93160133333333,244,219,221,0.805688286362305
"MTPN",22.30121,22.30121,29.686169,32.512795,30.866286,31.02175,1685,1488,1560,0.727668225502978
"MTR",6.47254,6.47254,5.381131,7.178061,5.43283,5.99734066666667,660,685,562,1.06791141891905
"MTRF1",14.12755,14.12755,11.917707,9.482023,9.711702,10.3704773333333,143,106,119,1.33042347797067
"MTRF1L",21.40916,21.40916,6.806716,7.806507,9.693696,8.10230633333333,310,285,295,2.46192109772618
"MTRNR2L1",0.6846,0.6846,0.188798,0.058507,0,0.082435,4,1,0,1.55630592137172
"MTRNR2L10",0,0,0,0,0.085715,0.0285716666666667,0,0,1,0.972221997170834
"MTRNR2L3",0,0,0,0.283098,0,0.094366,0,3,0,0.913771078414351
"MTRNR2L4",0.43565,0.43565,0.159927,0,0.177775,0.112567333333333,4,0,4,1.29039380987278
"MTRNR2L5",0,0,0.1565,0.294586,0.147859,0.199648333333333,4,6,3,0.833577617885241
"MTRNR2L7",0,0,0,0.059344,0.053438,0.037594,0,1,1,0.963768101974375
"MTRNR2L8",193.34627,193.34627,159.594657,122.385699,141.552722,141.177692666667,2714,1677,2146,1.36692519307963
"MTRR",40.82677,40.82677,19.66788,27.834042,27.365905,24.9559423333333,275,224,264,1.6114525707774
"MTSS1",132.08537,132.08537,6.818378,6.589561,5.886473,6.43147066666667,241,136,227,17.9083489620628
"MTTP",0.76758,0.76758,0.021146,0.510043,0.274469,0.268552666666667,1,7,4,1.39338322045754
"MTUS1",97.23326,97.23326,6.877495,6.745022,6.838512,6.820343,211,206,237,12.5612469938978
"MTUS2",10.76681,10.76681,5.258649,2.455323,3.172157,3.62870966666667,249,147,191,2.54213611295128
"MTX1",12.63389,12.63389,24.439962,24.318105,27.29588,25.3513156666667,494,349,469,0.517389346796309
"MTX1P1",1.12025,1.12025,1.960295,2.922769,3.672611,2.85189166666667,19,23,32,0.550443829546954
"MTX2",57.75494,57.75494,24.325456,27.167063,27.26117,26.2512296666667,303,261,306,2.15604729469761
"MTX3",2.11602,2.11602,2.946339,3.111371,2.709707,2.92247233333333,275,263,227,0.794402034023269
"MUC1",3.07031,3.07031,28.381696,28.094327,39.6478,32.0412743333333,215,137,181,0.123188650623372
"MUC12",5.97465,5.97465,4.638632,3.020724,2.691807,3.45038766666667,41,30,23,1.5672005502442
"MUC13",0.08298,0.08298,0,0,0.026222,0.00874066666666667,0,0,1,1.07359605475078
"MUC15",0.60161,0.60161,0.019933,0,0,0.00664433333333333,1,0,0,1.59103860913471
"MUC16",0,0,0,0.300936,0,0.100312,0,1,0,0.90883313096649
"MUC17",0,0,0.336496,0,0,0.112165333333333,1,0,0,0.899146889431307
"MUC19",0.6846,0.6846,2.372351,3.856991,2.591523,2.94028833333333,28,41,24,0.427532164524339
"MUC2",0.6431,0.6431,0,0,0,0,0,0,0,1.6431
"MUC20",14.1483,14.1483,21.578627,15.055189,15.162735,17.265517,412,280,344,0.829338693232718
"MUC21",0.31118,0.31118,0.053688,0,0.020531,0.0247396666666667,3,0,1,1.27952497853926
"MUC22",0,0,0,0,0,0,0,0,0,1
"MUC3A",0.26969,0.26969,0.515874,0.4676,0.600673,0.528049,22,27,33,0.830922306810842
"MUC4",1.26546,1.26546,0.735107,0.980288,0.915519,0.876971333333333,27,27,28,1.20697634522566
"MUC5AC",0.12447,0.12447,0,0,0,0,0,0,0,1.12447
"MUC5B",0.20745,0.20745,0.088366,1.112995,0.348311,0.516557333333333,26,17,13,0.796178273950298
"MUC6",0.56012,0.56012,0.76003,0.634242,0.440424,0.611565333333333,48,42,50,0.968077413760865
"MUC7",0,0,7.677009,1.929079,2.368233,3.99144033333333,67,42,36,0.200342973814973
"MUCL1",8.13216,8.13216,0.127913,0.105364,0.072507,0.101928,6,4,3,8.28743801772893
"MUL1",11.7211,11.7211,10.844156,8.634512,10.017614,9.832094,396,255,323,1.17438973480105
"MUS81",67.75417,67.75417,54.894858,55.645756,71.167236,60.5692833333333,315,299,280,1.1166959606752
"MUSK",1.47292,1.47292,0,0.078371,0.070872,0.0497476666666667,0,4,3,2.35572802733863
"MUSTN1",25.53747,25.53747,0.719944,0.625523,1.548087,0.964518,5,3,7,13.5083872990729
"MUTYH",47.00887,47.00887,12.617909,11.710313,6.212848,10.1803566666667,96,86,60,4.29403742933663
"MVD",124.11917,124.11917,99.613929,95.185247,101.162,98.6537253333333,746,665,618,1.25553931457642
"MVK",37.50752,37.50752,14.404993,8.522478,11.697971,11.541814,192,140,209,3.07033097445075
"MVP",37.32081,37.32081,52.089133,112.1566,38.544568,67.596767,370,355,282,0.558638718352426
"MX1",21.57512,21.57512,5.068498,6.692495,3.21878,4.99325766666667,34,39,40,3.76675278380878
"MX2",5.24856,5.24856,1.186422,0.637652,1.448871,1.09098166666667,26,14,15,2.98833801348489
"MXD1",7.90396,7.90396,6.547286,6.87399,7.50163,6.974302,327,216,280,1.11658173969333
"MXD3",8.52632,8.52632,3.577586,2.776938,2.080245,2.81158966666667,48,38,34,2.49930365886709
"MXD4",59.12413,59.12413,55.5716,54.745698,60.145392,56.8208966666667,1993,1700,1703,1.03983392624662
"MXI1",340.34752,340.34752,23.118018,17.200293,19.927058,20.0817896666667,474,335,426,16.1915817109076
"MXRA5",0.26969,0.26969,1.150444,5.208038,0.635241,2.331241,180,656,88,0.381146245498299
"MXRA7",63.79182,63.79182,73.521012,70.757116,95.172744,79.8169573333333,2022,1548,2110,0.80171070698397
"MXRA8",47.48601,47.48601,23.032987,39.420129,16.340188,26.2644346666667,307,462,226,1.77836109909437
"MYADM",47.50675,47.50675,10.171058,21.138563,8.253301,13.1876406666667,387,598,304,3.41894407531513
"MYADML",0.12447,0.12447,0,0,0,0,0,0,0,1.12447
"MYADML2",2.28198,2.28198,0.360782,0.424303,0.428344,0.404476333333333,13,12,13,2.33679978943516
"MYB",0.47714,0.47714,0.038072,0.097484,0.049969,0.0618416666666667,2,2,1,1.39111135527111
"MYBBP1A",48.1706,48.1706,32.581943,35.153594,27.305203,31.6802466666667,728,590,593,1.50459696652636
"MYBL1",2.96658,2.96658,2.423112,6.995189,2.480808,3.96636966666667,153,279,149,0.798688028928441
"MYBL2",0.20745,0.20745,0.470316,1.938672,0.396406,0.935131333333333,19,63,14,0.62396281802751
"MYBPC1",30.93125,30.93125,0,0,0,0,0,0,0,31.93125
"MYBPC2",1.12025,1.12025,0.035633,0.022066,0,0.019233,2,1,0,2.08024073003916
"MYBPC3",2.53093,2.53093,0,0.018563,0,0.00618766666666667,0,1,0,3.50921614026277
"MYBPH",0.29043,0.29043,0,0.048476,0,0.0161586666666667,0,1,0,1.26990994844637
"MYBPHL",6.82521,6.82521,0.365273,0.365462,0.819472,0.516735666666667,5,2,6,5.15924440360625
"MYC",6.76297,6.76297,16.861207,21.757198,18.256051,18.958152,493,474,439,0.388962364852217
"MYCBP",3.38149,3.38149,8.228702,14.270745,10.803664,11.101037,72,121,78,0.362075580795266
"MYCBP2",28.87747,28.87747,31.445355,38.477449,29.002379,32.975061,1207,1164,1023,0.879394153258474
"MYCBPAP",4.08683,4.08683,3.490942,1.13078,1.189917,1.937213,10,5,8,1.73185601452806
"MYCN",5.33154,5.33154,10.991108,8.419408,10.40183,9.93744866666667,322,193,257,0.578886374049573
"MYCNOS",6.6385,6.6385,1.984114,1.238162,1.040991,1.421089,17,9,7,3.15498521533079
"MYCT1",3.2985,3.2985,0.144468,0.179331,0.14539,0.156396333333333,5,6,5,3.71715118432579
"MYD88",6.26508,6.26508,13.821144,12.379022,14.153923,13.451363,356,373,332,0.502726282635071
"MYEF2",42.92204,42.92204,72.070037,71.147514,71.561863,71.593138,1678,1240,1409,0.605043964348256
"MYEOV",0.6431,0.6431,0.979056,0.831009,8.300172,3.370079,7,3,8,0.375988626292568
"MYF5",0,0,0,0,0,0,0,0,0,1
"MYF6",0.37342,0.37342,0,0,0,0,0,0,0,1.37342
"MYH1",3.79639,3.79639,0,0,0,0,0,0,0,4.79639
"MYH10",39.76875,39.76875,75.754485,91.835379,56.399238,74.663034,2814,2867,2285,0.538819920966955
"MYH11",50.84675,50.84675,0.621402,1.442703,0.577498,0.880534333333333,33,45,23,27.5702225059083
"MYH13",0,0,0,0,0,0,0,0,0,1
"MYH14",35.84789,35.84789,1.522074,3.424907,1.147446,2.03147566666667,107,148,68,12.1551000409372
"MYH15",1.01652,1.01652,0.035856,0.066759,0.131219,0.0779446666666667,4,6,13,1.87070826764763
"MYH2",2.07453,2.07453,0.055483,0.300936,0.012262,0.122893666666667,0,1,1,2.73804198141647
"MYH3",16.63774,16.63774,1.33568,0.83363,1.048921,1.07274366666667,46,24,31,8.50936866128003
"MYH4",0,0,0,0,0,0,0,0,0,1
"MYH6",7.19862,7.19862,0,0,0.023721,0.007907,0,0,2,8.1343020735048
"MYH7",15.45525,15.45525,0.010321,0,0,0.00344033333333333,1,0,0,16.3988325497513
"MYH7B",23.33847,23.33847,0.439433,0.263762,0.402533,0.368576,19,14,19,17.7837913276281
"MYH8",0.08298,0.08298,0.010769,0,0.035566,0.015445,1,0,3,1.06650778722629
"MYH9",68.9574,68.9574,206.759043,374.653538,134.143677,238.518752666667,7267,9674,5597,0.292074834313112
"MYL1",10.93278,10.93278,0,0,0,0,0,0,0,11.93278
"MYL10",0,0,0.113588,0.098259,0,0.0706156666666667,1,1,0,0.934042001378023
"MYL12A",67.69194,67.69194,172.407466,251.268025,209.653046,211.109512333333,1466,1747,1503,0.323851293816798
"MYL12B",112.54329,112.54329,97.231787,113.773399,108.008822,106.338002666667,1282,1221,1280,1.05781072107894
"MYL2",61.6758,61.6758,0,0,0,0,0,0,0,62.6758
"MYL3",25.6412,25.6412,0.365734,0.599941,0.136792,0.367489,9,12,3,19.4818386107676
"MYL4",14.81215,14.81215,0.457578,1.512074,0,0.656550666666667,3,8,0,9.54522570192038
"MYL5",28.2966,28.2966,16.045231,14.877035,15.891682,15.6046493333333,186,111,147,1.76436125881851
"MYL6",1069.04719,1069.04719,1141.445358,1457.454082,1253.941296,1284.28024533333,5129,5001,4915,0.832539980199016
"MYL6B",254.27523,254.27523,636.367603,751.360306,662.363302,683.363737,524,412,475,0.373011041056958
"MYL7",69.14411,69.14411,0,0,0,0,0,0,0,70.14411
"MYL9",36.17982,36.17982,20.525722,92.269301,25.585146,46.126723,358,1331,382,0.788932852386108
"MYLIP",22.07301,22.07301,5.577528,7.275523,4.421558,5.758203,247,265,176,3.41407471779111
"MYLK",101.21636,101.21636,2.066045,32.910311,23.38031,19.452222,98,171,109,4.99781197368188
"MYLK2",2.75913,2.75913,0.437887,0.381602,0.655268,0.491585666666667,10,8,14,2.5202240032252
"MYLK3",0.74683,0.74683,0.626836,1.060101,0.750225,0.812387333333333,28,38,26,0.963828188308533
"MYLK4",0.60161,0.60161,0.237813,0.289329,0.27343,0.266857333333333,21,21,21,1.26423864618273
"MYLKP1",0,0,0.044775,0.256033,0.101379,0.134062333333333,1,5,2,0.881785745463139
"MYLPF",14.00308,14.00308,0.693049,0,0.788705,0.493918,1,0,1,10.042773432009
"MYNN",1.9708,1.9708,5.236375,6.479718,4.455518,5.390537,204,211,182,0.464874861064102
"MYO10",30.03921,30.03921,37.242943,42.525339,25.356842,35.041708,2876,2453,2203,0.861202526805888
"MYO15A",2.90434,2.90434,2.263823,2.828152,2.537479,2.54315133333333,66,59,50,1.10193994912627
"MYO15B",11.78333,11.78333,58.184014,46.493633,48.266688,50.981445,274,169,176,0.245921020471824
"MYO16",2.40646,2.40646,1.115111,0.668748,0.892507,0.892122,100,40,81,1.80033845597694
"MYO18A",343.58378,343.58378,51.023642,67.89063,34.196222,51.0368313333333,1956,1438,1185,6.62192088124454
"MYO18B",1.34844,1.34844,0,0,0.044391,0.014797,0,0,1,2.31419682951369
"MYO19",25.76567,25.76567,31.91333,32.278498,23.909574,29.367134,467,412,357,0.881402571609161
"MYO1A",0.08298,0.08298,0.242278,0,0,0.0807593333333333,1,0,0,1.00205472818802
"MYO1B",10.8498,10.8498,51.684502,61.575786,51.716407,54.9922316666667,2449,2210,2089,0.211632929198899
"MYO1C",16.45103,16.45103,46.27291,54.910081,38.22354,46.4688436666667,1119,1089,897,0.367631242980001
"MYO1D",229.0282,229.0282,3.491067,5.017638,3.09108,3.866595,100,117,78,47.2667645448203
"MYO1E",67.75417,67.75417,11.285692,26.444496,14.512922,17.41437,206,282,173,3.73372371685808
"MYO1F",5.49751,5.49751,3.283377,6.788005,0.454795,3.50872566666667,18,15,10,1.441096771098
"MYO1G",0.99577,0.99577,0.472718,0.929048,0.723663,0.708476333333333,31,44,38,1.16815782639853
"MYO1H",0.06224,0.06224,0.242278,0.530049,0.239062,0.337129666666667,1,2,3,0.794418093084465
"MYO3A",0.08298,0.08298,0,0.119879,0.27447,0.131449666666667,0,1,1,0.957161446863596
"MYO3B",0.35267,0.35267,0.127838,0.130019,0.126,0.127952333333333,7,8,7,1.19922620843611
"MYO5A",19.83251,19.83251,9.438881,8.163604,8.053937,8.55214066666667,1620,1246,1307,2.18092579736577
"MYO5B",1.41068,1.41068,13.985806,0.277545,0.499689,4.92101333333333,25,15,13,0.407139768868392
"MYO5BP2",0.20745,0.20745,0.606578,0.441405,0.388647,0.478876666666667,10,6,6,0.816464298352578
"MYO5BP3",0,0,0.073166,0,0.098237,0.0571343333333333,1,0,1,0.945953573229262
"MYO5C",2.32347,2.32347,0.961036,0.92274,1.533086,1.138954,90,68,80,1.5537828302993
"MYO6",24.50021,24.50021,5.098872,6.160145,5.288394,5.51580366666667,575,495,521,3.91359397927429
"MYO7A",3.02881,3.02881,4.569351,3.085208,3.741613,3.798724,141,95,116,0.839558599327655
"MYO7B",2.96658,2.96658,0.553801,0.862849,0.515663,0.644104333333333,25,43,20,2.41260844557107
"MYO9A",4.58471,4.58471,5.646402,10.279865,5.035383,6.98721666666667,730,718,652,0.699206022957517
"MYO9B",52.81755,52.81755,120.248522,106.725734,54.922176,93.9654773333333,1975,2047,1404,0.566706465456893
"MYOC",1.24472,1.24472,0,0,0,0,0,0,0,2.24472
"MYOCD",0.66385,0.66385,0.072131,0.537031,0.041285,0.216815666666667,8,59,5,1.36738048792381
"MYOD1",0,0,0,0,0,0,0,0,0,1
"MYOF",5.22782,5.22782,8.446814,22.668839,7.199522,12.771725,711,1429,553,0.452217859418482
"MYOG",0.33192,0.33192,0.047673,0,0,0.015891,1,0,0,1.31108553968881
"MYOM1",20.66233,20.66233,3.375227,0.548837,2.832831,2.25229833333333,98,20,81,6.66062205240499
"MYOM2",29.66579,29.66579,18.043448,7.804611,18.954996,14.9343516666667,34,18,28,1.92450817212415
"MYOM3",1.14099,1.14099,0.050415,0.153251,0.070231,0.091299,3,7,4,1.96187296057268
"MYOT",17.05264,17.05264,0.46169,1.338043,1.839314,1.21301566666667,12,8,22,8.15748404853889
"MYOZ1",14.64619,14.64619,0.74291,2.611862,0.647037,1.33393633333333,13,37,10,6.70377755234397
"MYOZ2",1.07876,1.07876,0.339381,1.083445,0.128624,0.51715,12,31,4,1.37017434004548
"MYOZ3",0.66385,0.66385,0.040343,0.658741,0.022553,0.240545666666667,2,15,1,1.34122430532586
"MYPN",0.58087,0.58087,1.435211,0.760475,0.892697,1.029461,79,37,52,0.778960522030234
"MYPOP",21.36767,21.36767,1.618589,1.736403,1.872198,1.74239666666667,42,34,40,8.1562489744372
"MYRIP",63.52213,63.52213,0.024766,0.091846,0.049969,0.055527,1,3,2,61.127882091126
"MYSM1",7.38533,7.38533,6.314933,8.191551,8.199764,7.56874933333333,531,524,502,0.97859438685879
"MYT1",5.02036,5.02036,5.358424,4.663934,4.654002,4.89212,401,226,331,1.02176466195529
"MYT1L",75.24323,75.24323,3.356786,2.42903,1.305905,2.363907,70,58,44,22.6650825959219
"MZF1",24.35499,24.35499,18.759412,14.188045,15.598216,16.181891,627,439,467,1.47568099460065
"MZT1",14.66693,14.66693,4.828893,6.911771,4.80147,5.51404466666667,134,157,113,2.40510017994964
"MZT2A",282.86227,282.86227,25.443903,18.675779,22.226514,22.1153986666667,116,61,86,12.2802238496254
"MZT2B",479.73524,479.73524,116.376406,90.443386,76.95872,94.5928373333333,247,157,203,5.02898808541136
"N4BP1",25.84865,25.84865,27.410588,42.386996,34.490043,34.7625423333333,626,569,585,0.75074780058282
"N4BP2",0.29043,0.29043,0.89856,1.382376,0.910051,1.06366233333333,133,166,120,0.625310633021843
"N4BP2L1",24.91511,24.91511,4.017044,3.785605,4.123068,3.975239,70,55,71,5.20881710406274
"N4BP2L2",87.71116,87.71116,64.056792,64.397227,66.751634,65.068551,1017,913,881,1.34271387304983
"N4BP3",2.53093,2.53093,0.934056,0.52442,0.871553,0.776676333333333,89,40,72,1.98737943076858
"N6AMT1",16.72072,16.72072,2.384218,1.695995,2.506665,2.195626,124,85,104,5.54530473841432
"NAA10",95.49065,95.49065,70.974052,58.828481,71.007716,66.9367496666667,765,518,666,1.42030124304495
"NAA11",0,0,0.068547,0.084784,0.038677,0.0640026666666667,2,2,1,0.939847268553212
"NAA15",7.13639,7.13639,11.097506,20.045628,9.459031,13.534055,600,604,589,0.559815550443424
"NAA16",8.17365,8.17365,16.050352,20.179496,19.045214,18.4250206666667,314,231,249,0.472259471813175
"NAA20",34.29199,34.29199,20.8094,21.462952,18.025215,20.099189,253,208,199,1.67267045193064
"NAA25",7.40607,7.40607,5.794197,9.423432,6.0833,7.10030966666667,476,445,455,1.03774674622522
"NAA30",5.47676,5.47676,6.202005,6.858271,6.391159,6.48381166666667,412,373,376,0.865435995516545
"NAA35",6.76297,6.76297,7.117425,7.938507,6.395054,7.15032866666667,536,425,465,0.952473245864195
"NAA38",10.10296,10.10296,31.034177,29.671154,28.526566,29.7439656666667,166,129,138,0.361142740021925
"NAA40",13.83712,13.83712,47.645206,33.78457,31.440275,37.6233503333333,786,569,728,0.38414896356609
"NAA50",20.35115,20.35115,65.597,56.571498,25.973495,49.3806643333333,704,689,610,0.423796515638113
"NAA60",81.57055,81.57055,50.769383,42.212572,40.924377,44.635444,600,486,556,1.80935130158918
"NAAA",11.53439,11.53439,5.775402,4.323671,5.43675,5.17860766666667,57,49,52,2.02867550040805
"NAALAD2",4.33577,4.33577,5.742115,4.524185,4.876204,5.04750133333333,244,154,194,0.8823098509445
"NAALADL1",2.09528,2.09528,0.34145,0.467265,0.456357,0.421690666666667,2,2,3,2.17718247194889
"NAALADL2",11.47216,11.47216,0.460698,5.114257,2.376217,2.65039066666667,58,52,33,3.41666444468227
"NAB1",18.25587,18.25587,83.180027,75.356893,61.079485,73.2054683333333,568,533,401,0.259493948795014
"NAB2",15.28929,15.28929,12.754144,10.805547,10.556587,11.3720926666667,387,285,264,1.31661558306035
"NABP1",2.92509,2.92509,7.101397,11.70449,6.462768,8.422885,191,314,189,0.416548647256122
"NABP2",148.47417,148.47417,16.837939,16.077851,16.730173,16.5486543333333,276,207,263,8.51769982819006
"NACA",855.80617,855.80617,559.744623,508.194655,630.896248,566.278508666667,3215,2303,3037,1.51038009885804
"NACA2",0,0,0,0,0,0,0,0,0,1
"NACA3P",0.49789,0.49789,1.073853,0.763352,1.035891,0.957698666666667,7,4,6,0.765127966578445
"NACAD",130.65395,130.65395,34.246352,25.615379,47.801586,35.8877723333333,1152,778,1025,3.56904040749113
"NACC1",68.00312,68.00312,16.791615,20.562489,17.530343,18.2948156666667,740,623,623,3.57625183842561
"NACC2",72.40112,72.40112,7.259421,8.546889,7.273309,7.69320633333333,777,726,672,8.44350371836337
"NADK",48.66849,48.66849,70.403863,77.571116,74.099242,74.0247403333333,811,624,703,0.662028149372113
"NADSYN1",127.85333,127.85333,35.990686,35.352601,32.853791,34.7323593333333,724,536,534,3.6060683482436
"NAE1",54.87134,54.87134,39.789254,49.23174,46.940328,45.3204406666667,443,428,454,1.20619189273401
"NAF1",5.49751,5.49751,4.694202,3.566842,2.196913,3.48598566666667,78,67,40,1.44840186367069
"NAGA",6.05763,6.05763,16.757014,12.409387,17.499183,15.5551946666667,722,473,659,0.426309091623689
"NAGK",135.96475,135.96475,156.260708,149.582196,158.30708,154.716661333333,1456,1139,1221,0.879576718555555
"NAGLU",20.5586,20.5586,41.436033,36.356662,43.424842,40.4058456666667,854,529,786,0.520665612617967
"NAGPA",30.88976,30.88976,7.516344,7.645413,5.616188,6.92598166666667,129,77,104,4.02344609679264
"NAGS",1.43143,1.43143,0.105474,0.087346,0.20355,0.132123333333333,3,2,5,2.14767236785156
"NAIF1",37.73571,37.73571,6.410105,5.848014,2.089121,4.78241333333333,50,46,50,6.69888293469163
"NAIP",27.23859,27.23859,11.716638,12.447149,12.879779,12.3478553333333,668,501,598,2.1155900550915
"NALCN",15.0196,15.0196,1.635769,1.966639,1.785781,1.796063,93,103,56,5.72934157778276
"NAMPT",18.98196,18.98196,20.092058,28.581154,24.963273,24.545495,437,375,454,0.782210718563097
"NANOG",0.2282,0.2282,0.11549,0.072303,0.088366,0.092053,9,5,6,1.12467068905996
"NANOGNB",0.6846,0.6846,0,0.231162,0,0.077054,0,2,0,1.5640812809757
"NANOGNBP2",0,0,0,0,0,0,0,0,0,1
"NANOGP8",0,0,0.005936,0.096288,0,0.0340746666666667,0,2,0,0.967048156419395
"NANOS1",2.67614,2.67614,5.436469,1.550305,4.64435,3.87704133333333,129,44,96,0.753764372443293
"NANOS2",0.16596,0.16596,0,0,0,0,0,0,0,1.16596
"NANOS3",31.8233,31.8233,1.939932,1.653336,2.504956,2.03274133333333,7,5,8,10.8229803970533
"NANP",0.66385,0.66385,1.689127,2.443207,1.587849,1.90672766666667,94,110,78,0.572413445910481
"NANS",16.59625,16.59625,20.965439,19.837285,22.15698,20.986568,335,242,300,0.800318176079141
"NAP1L1",286.43046,286.43046,183.619918,195.612805,190.327721,189.853481333333,3357,3091,3080,1.50602681172994
"NAP1L1P1",0,0,0.479336,0.945721,0.508427,0.644494666666667,6,10,6,0.608089536724959
"NAP1L1P3",0,0,0.297109,0.122903,0.110397,0.176803,3,1,1,0.849759900340159
"NAP1L2",27.25933,27.25933,6.096693,4.488421,6.798904,5.79467266666667,227,135,225,4.15904214762762
"NAP1L3",65.6589,65.6589,17.339508,11.614392,18.194213,15.7160376666667,670,353,615,3.98772133260528
"NAP1L4",114.32739,114.32739,105.385567,126.542137,111.244763,114.390822333333,1153,1063,1088,0.99945028268236
"NAP1L4P3",0,0,0.068492,0.085352,0,0.0512813333333333,1,1,0,0.951220161808891
"NAP1L5",36.40801,36.40801,10.309389,7.377861,12.267821,9.98502366666667,279,161,295,3.40536453403484
"NAPA",127.12724,127.12724,139.011925,138.080348,149.384009,142.158760666667,934,715,915,0.895001042222862
