"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"PRRT1",71.77876,71.77876,3.03552,1.971155,1.456547,2.15440733333333,60,50,19,23.0720868642836
"PRRT2",76.42571,76.42571,140.483835,91.7261,171.243837,134.484590666667,1543,1652,1428,0.571472442873528
"PRRT3",11.24396,11.24396,6.044472,8.340677,7.850437,7.411862,174,278,168,1.45555882871117
"PRRT4",1.47292,1.47292,3.406999,4.612931,6.617262,4.879064,70,127,96,0.420631583530984
"PRRX1",26.40878,26.40878,0.041062,0.466035,2.663148,1.05674833333333,2,15,62,13.3262682438056
"PRRX2",3.19478,3.19478,0,0,0.139193,0.0463976666666667,0,0,1,4.00878187483216
"PRSS1",0.62236,0.62236,0,0,0,0,0,0,0,1.62236
"PRSS12",2.8836,2.8836,24.153963,5.688574,19.452091,16.4315426666667,149,174,208,0.222791526502493
"PRSS16",1.7841,1.7841,0.651788,0.584363,0.907389,0.714513333333333,17,16,13,1.6238427231051
"PRSS21",1.12025,1.12025,0,0,0,0,0,0,0,2.12025
"PRSS22",0.24894,0.24894,0.203921,0.086783,0.389856,0.226853333333333,2,1,1,1.01800269524203
"PRSS23",14.10681,14.10681,9.620602,15.301861,8.450836,11.124433,245,401,179,1.24598073988285
"PRSS27",8.29812,8.29812,4.47822,4.798032,6.244116,5.173456,69,83,67,1.50614501828473
"PRSS29P",0,0,0,0.040005,0,0.013335,0,1,0,0.98684048217026
"PRSS3",47.09185,47.09185,31.377669,7.192659,11.32114,16.6304893333333,19,25,6,2.72776603591339
"PRSS30P",1.49366,1.49366,0.027251,0,0,0.00908366666666667,1,0,0,2.47121233092334
"PRSS33",0,0,0,0,0.083808,0.027936,0,0,1,0.972823210783551
"PRSS35",0.31118,0.31118,0.065719,0.21387,0.091934,0.123841,2,7,2,1.16669528874636
"PRSS36",2.38571,2.38571,1.194354,0.789193,0.795458,0.926335,8,7,3,1.75759148850018
"PRSS37",0.14522,0.14522,0.143185,0.213171,0.252138,0.202831333333333,2,4,3,0.952103564534124
"PRSS38",0.2282,0.2282,0,0,0,0,0,0,0,1.2282
"PRSS3P1",0,0,0,0,0,0,0,0,0,1
"PRSS3P3",0,0,0,0,0,0,0,0,0,1
"PRSS3P4",21.49214,21.49214,0,0,0,0,0,0,0,22.49214
"PRSS41",0.33192,0.33192,0,0,0,0,0,0,0,1.33192
"PRSS48",0,0,0,0,0,0,0,0,0,1
"PRSS50",1.47292,1.47292,0.085594,0.316282,0.145087,0.182321,1,5,2,2.09158088201089
"PRSS53",2.34422,2.34422,4.691626,5.493304,5.774735,5.31988833333333,269,271,240,0.529158083753062
"PRSS54",1.28621,1.28621,0.100014,0.091535,0.140982,0.110843666666667,1,1,1,2.05808438091048
"PRSS55",0,0,0.066775,0,0,0.0222583333333333,2,0,0,0.978226312657433
"PRSS57",0,0,0,0,0,0,0,0,0,1
"PRSS58",0,0,0,0,0,0,0,0,0,1
"PRSS8",0.70534,0.70534,0.059808,0.711966,0.293756,0.355176666666667,1,7,3,1.25838943507981
"PRTFDC1",150.79764,150.79764,4.871105,6.385049,8.170395,6.47551633333333,93,104,113,20.3059739597029
"PRTG",1.47292,1.47292,0.448146,0.891775,1.010212,0.783377666666667,74,71,64,1.38664964029866
"PRTN3",0.26969,0.26969,0.100368,0.088044,0,0.062804,1,1,0,1.19466053947859
"PRUNE2",93.12569,93.12569,103.687742,101.644258,80.120793,95.150931,4018,4240,2131,0.978936855015996
"PRX",4.41875,4.41875,5.272969,4.536069,3.292832,4.36729,29,47,36,1.00958770627263
"PRY",0,0,0,0,0,0,0,0,0,1
"PRY2",0,0,0,0,0,0,0,0,0,1
"PRYP1",0,0,0,0,0,0,0,0,0,1
"PRYP2",0,0,0,0,0,0,0,0,0,1
"PRYP3",0,0,0,0,0,0,0,0,0,1
"PRYP4",0,0,0,0.331969,0,0.110656333333333,0,1,0,0.900368520835578
"PSAP",829.25218,829.25218,646.900305,726.572494,647.38509,673.619296333333,7670,9510,5793,1.23069734962008
"PSAPL1",0.41491,0.41491,0.016039,0,0,0.00534633333333333,1,0,0,1.40738564720151
"PSAT1",88.16756,88.16756,8.473143,10.125705,10.630666,9.74317133333333,226,287,194,8.29992906501786
"PSAT1P3",0,0,0.334118,0,0,0.111372666666667,4,0,0,0.899788189860107
"PSCA",1.9708,1.9708,0.147431,0.08756,0,0.0783303333333333,1,1,0,2.75499993663043
"PSD",432.89233,432.89233,69.12552,62.881425,59.639186,63.8820436666667,1340,1524,1066,6.68740233012903
"PSD2",23.35922,23.35922,81.078158,75.817976,85.281683,80.725939,1720,1586,1283,0.298059836302401
"PSD3",20.95276,20.95276,10.052065,8.651752,9.040186,9.248001,1556,1480,1018,2.14215045451303
"PSD4",6.38955,6.38955,1.255707,2.01399,1.914674,1.72812366666667,66,107,78,2.70865653573133
"PSEN1",44.85135,44.85135,24.180249,19.074863,19.611031,20.955381,928,914,613,2.08838780798202
"PSEN2",9.50135,9.50135,31.829855,34.026288,30.802773,32.2196386666667,452,483,323,0.316118730410433
"PSENEN",88.10532,88.10532,40.790359,46.258827,59.613011,48.887399,240,289,230,1.78612879777517
"PSG1",0.26969,0.26969,0,0,0,0,0,0,0,1.26969
"PSG11",2.32347,2.32347,0,0,0,0,0,0,0,3.32347
"PSG2",1.26546,1.26546,0.187652,0,0,0.0625506666666667,1,0,0,2.13209597534486
"PSG3",1.28621,1.28621,0,0.11754,0,0.03918,0,1,0,2.20001347216074
"PSG4",0,0,0.609409,0.499683,0,0.369697333333333,3,4,0,0.730088301746469
"PSG5",6.88744,6.88744,0.067166,0.23045,0,0.0992053333333333,1,2,0,7.17558381570201
"PSG6",0.20745,0.20745,0,0.030971,0,0.0103236666666667,0,1,0,1.19511206144829
"PSG8",0.49789,0.49789,0,0,0,0,0,0,0,1.49789
"PSG9",0.12447,0.12447,0,0,0.03879,0.01293,0,0,1,1.11011619756548
"PSIP1",212.20375,212.20375,173.223925,174.369489,178.318523,175.303979,1426,1634,1299,1.20929630294958
"PSKH1",37.50752,37.50752,14.083902,5.827348,4.873523,8.261591,223,277,161,4.15776511832578
"PSKH2",0,0,0,0,0,0,0,0,0,1
"PSMA1",71.05268,71.05268,97.2868,99.502922,111.102215,102.630645666667,945,1019,795,0.695283519044754
"PSMA2",41.94701,41.94701,72.359244,71.409984,82.948921,75.5727163333333,661,715,532,0.560865698077691
"PSMA2P3",0.49789,0.49789,0,0.154609,0,0.0515363333333333,0,1,0,1.42447764524859
"PSMA3",46.61471,46.61471,132.63525,132.035583,138.013739,134.228190666667,539,596,404,0.352106389690363
"PSMA4",62.58859,62.58859,97.799144,99.728934,101.210009,99.5793623333333,1001,1063,713,0.632223037856007
"PSMA5",43.46142,43.46142,328.12301,351.587712,275.033909,318.248210333333,719,774,484,0.139269128411329
"PSMA6",51.63507,51.63507,228.657263,258.258774,246.256147,244.390728,1005,1066,729,0.214494942123486
"PSMA6P3",0,0,0,0,0,0,0,0,0,1
"PSMA7",195.46229,195.46229,138.345052,123.009533,150.978452,137.444345666667,1151,1179,867,1.41907052291629
"PSMA8",0.31118,0.31118,0,0,0,0,0,0,0,1.31118
"PSMB1",90.82296,90.82296,61.181794,66.051923,64.948972,64.0608963333333,571,673,442,1.41133868690578
"PSMB10",114.86677,114.86677,11.463536,17.755271,10.595654,13.271487,61,101,39,8.11875945372756
"PSMB11",0,0,0,0,0.062112,0.020704,0,0,1,0.97971596074866
"PSMB2",47.17483,47.17483,57.777099,58.76015,68.903563,61.813604,1299,1428,1054,0.766948987674708
"PSMB3",93.66506,93.66506,140.002943,135.475401,141.742904,139.073749333333,429,457,300,0.675822989322044
"PSMB3P2",0,0,0,0,0,0,0,0,0,1
"PSMB4",294.39666,294.39666,107.809201,108.537075,123.464376,113.270217333333,972,1099,795,2.58507130636069
"PSMB5",128.74538,128.74538,198.4541,185.416359,208.398675,197.423044666667,1378,1383,1006,0.653882618412397
"PSMB6",109.6597,109.6597,83.530778,81.533403,85.705972,83.590051,626,661,488,1.30818812250155
"PSMB7",189.03124,189.03124,97.439327,99.512927,91.090461,96.0142383333333,951,1051,659,1.95879742257077
"PSMB8",13.71265,13.71265,4.785832,2.822522,3.027497,3.54528366666667,59,40,31,3.23690468603683
"PSMB9",24.10605,24.10605,0.088869,0.33545,0.517317,0.313878666666667,3,4,2,19.1083473968677
"PSMC1",35.88938,35.88938,166.691753,140.229452,132.535984,146.485729666667,1352,1200,811,0.25012169030437
"PSMC1P1",0,0,0.051005,7.781512,12.457866,6.763461,1,127,133,0.128808530113051
"PSMC1P10",0,0,0,0,0.097681,0.0325603333333333,0,0,1,0.968466410840884
"PSMC1P11",0,0,0,0.061902,0,0.020634,0,1,0,0.97978315439227
"PSMC1P12",0,0,0,0,0,0,0,0,0,1
"PSMC1P2",0,0,0,0.068245,0,0.0227483333333333,0,1,0,0.977757643212977
"PSMC1P3",0,0,0,0,0,0,0,0,0,1
"PSMC1P4",0,0,0.069817,0,0,0.0232723333333333,1,0,0,0.977256950495746
"PSMC1P5",0,0,1474.382208,1506.63169,2234.089684,1738.36786066667,146,163,157,0.000574921511782286
"PSMC1P6",0,0,0,0,0,0,0,0,0,1
"PSMC1P7",0,0,0,0,0,0,0,0,0,1
"PSMC1P8",0,0,0,0,0,0,0,0,0,1
"PSMC1P9",0,0,0.236255,0,0,0.0787516666666667,4,0,0,0.926997409042242
"PSMC2",37.40379,37.40379,31.697807,28.198046,28.762013,29.552622,737,739,510,1.25697198754333
"PSMC3",124.74153,124.74153,84.481687,77.444464,87.720975,83.2157086666667,911,980,696,1.49308878344415
"PSMC3IP",16.3473,16.3473,7.448031,6.595141,9.030878,7.69135,68,71,68,1.99592698487577
"PSMC4",41.71881,41.71881,43.709811,44.844356,45.871583,44.8085833333333,843,883,626,0.932550340820407
"PSMC5",150.92211,150.92211,76.667223,82.356184,95.756799,84.9267353333333,1021,1106,840,1.76804238413868
"PSMC6",75.92783,75.92783,90.792535,85.153752,90.13779,88.6946923333333,992,997,706,0.857663123634031
"PSMD1",165.54755,165.54755,134.914068,137.440665,171.547437,147.96739,2425,2583,1798,1.11801347932591
"PSMD10",38.21286,38.21286,24.820568,29.22442,28.749474,27.598154,398,451,294,1.37116752361009
"PSMD10P2",0,0,0.379492,0.594877,0,0.324789666666667,3,5,0,0.754836805540703
"PSMD10P3",0,0,0,0,0,0,0,0,0,1
"PSMD11",46.57322,46.57322,59.008516,57.398608,63.817402,60.074842,1127,1160,813,0.778933165312159
"PSMD12",16.94892,16.94892,35.624971,26.846321,28.577409,30.349567,1151,1046,857,0.572541241159726
"PSMD13",107.54367,107.54367,79.253018,79.990331,88.718858,82.654069,857,991,684,1.29753006993599
"PSMD14",93.29165,93.29165,41.682655,41.448142,41.714577,41.6151246666667,785,822,557,2.21263344264611
"PSMD2",136.44189,136.44189,239.921215,226.262682,293.900475,253.361457333333,2874,3247,2181,0.540340865479027
"PSMD3",53.52289,53.52289,75.371839,73.535993,69.219953,72.7092616666667,1107,1365,849,0.739702023425052
"PSMD4",251.1012,251.1012,255.496377,266.778398,345.140883,289.138552666667,971,1059,749,0.868899350613474
"PSMD5",10.3934,10.3934,13.766087,19.554503,35.325497,22.882029,430,435,309,0.477070017794552
"PSMD6",38.93894,38.93894,62.215304,54.92646,55.239194,57.4603193333333,743,749,522,0.683180325654282
"PSMD7",47.9839,47.9839,53.582764,62.433449,64.633766,60.2166596666667,990,1140,820,0.800172702442836
"PSMD8",195.96017,195.96017,94.137342,101.365782,100.390644,98.631256,1141,1359,880,1.97689136830715
"PSMD9",30.84827,30.84827,23.097388,30.281146,33.499349,28.9592943333333,263,349,236,1.06305140720771
"PSME1",54.18674,54.18674,12.48766,26.868935,20.678383,20.0116593333333,125,176,123,2.62648176065041
"PSME2",66.92436,66.92436,53.164215,88.268546,49.443443,63.6254013333333,280,320,211,1.05104739929816
"PSME2P2",0,0,0.162882,0,0,0.054294,1,0,0,0.948502030742848
"PSME3",37.42453,37.42453,83.858844,82.304137,87.21083,84.457937,1317,1387,1060,0.449630910233651
"PSME4",25.97313,25.97313,21.479794,20.816677,20.505805,20.934092,822,780,543,1.22973542738856
"PSMF1",112.48106,112.48106,101.067714,113.64067,127.991547,114.233310333333,946,1076,782,0.984793890514256
"PSMG1",19.06494,19.06494,28.646677,26.797825,28.302719,27.9157403333333,252,238,170,0.693910644123113
"PSMG2",9.37688,9.37688,31.264329,42.431049,36.92804,36.8744726666667,188,275,179,0.273980844336156
"PSMG3",27.75722,27.75722,21.179875,25.304975,26.534749,24.3398663333333,204,257,174,1.1348607613676
"PSMG4",35.59895,35.59895,13.387584,13.131482,13.21203,13.2436986666667,151,192,113,2.56948359105978
"PSORS1C1",2.75913,2.75913,0.019641,0,0,0.006547,1,0,0,3.73467905621893
"PSORS1C2",0.99577,0.99577,0,0,0,0,0,0,0,1.99577
"PSPC1",50.6393,50.6393,44.319062,46.230468,49.993173,46.8475676666667,789,843,608,1.07924608330665
"PSPC1P1",0.47714,0.47714,0,0,0,0,0,0,0,1.47714
"PSPC1P2",0,0,0,0,16.341968,5.44732266666667,0,0,2,0.15510314152107
"PSPH",120.82067,120.82067,12.279379,16.878542,14.638545,14.598822,138,211,120,7.80960703314648
"PSPN",0,0,1.627806,1.531457,2.699517,1.95292666666667,83,86,68,0.338647082329621
"PSRC1",119.72117,119.72117,5.153987,4.703859,10.138064,6.66530333333333,41,43,57,15.7490401554015
"PSTK",13.09029,13.09029,6.575762,9.041161,6.672339,7.429754,74,95,59,1.67149480281394
"PSTPIP1",17.28084,17.28084,0.648546,0.408357,0.132984,0.396629,4,3,2,13.0892599251483
"PSTPIP2",1.34844,1.34844,1.069329,1.211485,1.227608,1.169474,29,47,20,1.08249280701221
"PTAFR",3.60968,3.60968,0.074973,0.049472,0,0.0414816666666667,4,2,0,4.4260788716076
"PTAR1",4.2113,4.2113,2.335778,2.570985,3.143935,2.683566,299,356,298,1.41474321350561
"PTBP1",67.73343,67.73343,56.921605,67.213251,67.741236,63.9586973333333,268,309,292,1.05810973467181
"PTBP2",31.55361,31.55361,69.21607,70.211584,96.076032,78.5012286666667,1474,1387,1253,0.409473042693353
"PTBP3",3.92086,3.92086,11.361066,9.528411,13.430708,11.4400616666667,1014,965,916,0.395565563246806
"PTCD1",6.90819,6.90819,4.022847,2.004435,3.427248,3.15151,138,99,108,1.90489484548995
"PTCD2",5.60123,5.60123,2.667984,3.38791,3.924405,3.32676633333333,227,275,183,1.52567286778217
"PTCD3",45.63968,45.63968,86.511258,81.57298,65.661708,77.9153153333333,580,694,504,0.591009233163384
"PTCH1",13.31849,13.31849,28.416355,19.984578,22.180116,23.5270163333333,348,295,198,0.583784419817119
"PTCH2",3.44372,3.44372,2.323125,2.427526,2.256419,2.33569,135,145,93,1.33217415287392
"PTCHD1",0.43565,0.43565,1.132572,1.309884,0.8765,1.10631866666667,204,254,112,0.681592022479663
"PTCHD3",0,0,0.045129,0,0.042525,0.029218,2,0,1,0.971611456465005
"PTCHD4",1.18248,1.18248,0.991751,1.354411,1.584324,1.310162,39,59,45,0.944730282984483
"PTCRA",0.43565,0.43565,0,0,0,0,0,0,0,1.43565
"PTDSS1",23.35922,23.35922,78.47399,73.896003,68.598783,73.6562586666667,1420,1430,887,0.326285035374752
"PTDSS2",68.7292,68.7292,23.761057,32.231117,29.192425,28.3948663333333,272,373,251,2.37215570941135
"PTEN",15.66271,15.66271,42.083439,50.162427,48.154713,46.800193,1289,1362,994,0.348590851923966
"PTENP1",0.82981,0.82981,0.999486,2.136365,1.894045,1.676632,26,41,25,0.683624046936598
"PTER",12.19824,12.19824,1.121567,1.437307,1.829058,1.462644,47,62,53,5.35937796936951
"PTF1A",0.16596,0.16596,0,0,0,0,0,0,0,1.16596
"PTGDR",0.08298,0.08298,0.080096,0.171015,0,0.0837036666666667,3,7,0,0.999332228275196
"PTGDR2",2.96658,2.96658,0.173414,0.203748,0.413839,0.263667,6,8,10,3.13894404142864
"PTGDS",17465.39143,17465.39143,1.025346,1.759886,1.975651,1.586961,8,12,7,6751.70264646433
"PTGER1",0.72609,0.72609,0.20891,0.238938,0.33319,0.260346,2,3,2,1.3695366193093
"PTGER2",0.10373,0.10373,2.660544,2.084015,1.630014,2.12485766666667,79,71,27,0.353209687523901
"PTGER3",2.21975,2.21975,18.498757,8.854242,9.150829,12.1679426666667,1653,845,580,0.244514278464355
"PTGER4",1.24472,1.24472,15.950406,8.63119,9.150459,11.2440183333333,307,292,280,0.183331969855757
"PTGES",2.55167,2.55167,1.578749,1.951688,1.468434,1.66629033333333,34,46,22,1.33206423756553
"PTGES2",71.50908,71.50908,48.649386,64.356281,70.608915,61.2048606666667,389,416,314,1.16564974542022
"PTGES3",143.64051,143.64051,132.44481,136.107567,133.618027,134.056801333333,2811,3165,2156,1.07096057786096
"PTGES3L",3.17403,3.17403,11.628131,10.963804,10.54816,11.0466983333333,159,145,111,0.346487467728018
"PTGES3P4",0,0,1.957579,0,0,0.652526333333333,3,0,0,0.605134078549227
"PTGES3P5",0,0,0,0,0,0,0,0,0,1
"PTGFR",0.37342,0.37342,10.835882,8.237043,5.607554,8.22682633333333,712,565,276,0.148850747850137
"PTGFRN",8.06992,8.06992,18.080807,12.378266,17.111844,15.8569723333333,400,509,279,0.538051544527065
"PTGIR",0.62236,0.62236,0.132038,0.204199,0.190121,0.175452666666667,3,5,3,1.38020019521557
"PTGIS",1.01652,1.01652,1.7266,1.68761,2.158937,1.85771566666667,88,103,83,0.705640530834243
"PTGR1",15.64196,15.64196,11.93909,12.089879,15.251774,13.093581,170,161,123,1.18081841655432
"PTGR2",16.84519,16.84519,2.773249,2.438621,1.656345,2.289405,71,83,59,5.42505103506561
"PTGS1",3.73416,3.73416,0.100809,0.135304,0.189409,0.141840666666667,5,10,4,4.14607759051029
"PTGS2",1.28621,1.28621,0.126783,0.212864,0.636697,0.325448,7,5,10,1.72485831205751
"PTH",0,0,0,0.129598,0,0.0431993333333333,0,1,0,0.958589569650799
"PTH1R",18.79525,18.79525,1.157245,3.375676,3.922896,2.81860566666667,18,35,27,5.18389478463212
"PTH2",0,0,0.346077,1.269293,0,0.538456666666667,1,4,0,0.650002058339851
"PTH2R",1.05801,1.05801,0.063579,0.366449,0,0.143342666666667,2,9,0,1.79999405252668
"PTHLH",6.03688,6.03688,5.348419,10.988565,22.754572,13.0305186666667,86,152,245,0.501540974156432
"PTK2",166.00395,166.00395,63.320254,83.906141,93.213499,80.1466313333333,1032,1205,957,2.05805154515882
"PTK2B",161.21178,161.21178,3.062854,8.701754,12.048386,7.93766466666667,62,104,74,18.1492354042969
"PTK6",5.16558,5.16558,0.29686,0.198967,0.095171,0.196999333333333,11,8,2,5.15086335330735
"PTK7",3.87937,3.87937,19.569851,28.667237,34.424928,27.5540053333333,603,778,671,0.17088215621729
"PTMA",3131.67014,3131.67014,317.314,354.578428,425.843783,365.912070333333,3797,4055,3554,8.53793154625309
"PTMAP5",5.29005,5.29005,0.096361,0.266691,0.13375,0.165600666666667,1,4,1,5.39640219835152
"PTMS",653.04154,653.04154,163.803464,167.633094,202.440019,177.958859,1435,1642,1293,3.6547033416211
"PTN",536.80558,536.80558,36.873273,34.999599,74.169296,48.6807226666667,611,618,878,10.8252366538307
"PTOV1",130.8614,130.8614,177.309439,247.305821,288.548531,237.721263666667,1471,1738,1377,0.552365541195031
"PTP4A1",118.47645,118.47645,73.354841,95.126225,85.695068,84.725378,1886,2358,1735,1.39371155645415
"PTP4A1P3",0,0,0,0,0,0,0,0,0,1
"PTP4A1P5",0,0,0,0,0,0,0,0,0,1
"PTP4A2",425.88042,425.88042,118.124246,117.627464,128.280058,121.343922666667,1801,1915,1373,3.4891836937668
"PTP4A3",20.39264,20.39264,9.791974,16.868698,17.997008,14.8858933333333,142,280,154,1.34664381480592
"PTPDC1",13.9201,13.9201,2.512095,2.449904,2.563023,2.50834066666667,121,138,85,4.25275120565069
"PTPMT1",44.16676,44.16676,14.719824,16.642519,14.8669,15.4097476666667,271,297,176,2.75243476727846
"PTPN1",18.50481,18.50481,79.469328,47.870978,57.177839,61.5060483333333,3773,2506,1907,0.312046762194667
"PTPN11",68.50101,68.50101,24.522537,25.745313,24.139295,24.8023816666667,1702,1830,1274,2.69358894453477
"PTPN12",20.22667,20.22667,161.024765,77.19478,134.091577,124.103707333333,821,805,677,0.169672589665488
"PTPN13",9.10719,9.10719,2.728492,3.988184,3.952969,3.55654833333333,236,204,295,2.21816806508143
"PTPN14",5.0826,5.0826,0.137376,0.306672,0.336974,0.260340666666667,23,53,38,4.82615546801896
"PTPN18",36.6777,36.6777,12.33026,15.590292,18.382267,15.434273,298,353,302,2.29262955532015
"PTPN2",14.29352,14.29352,61.660681,27.72272,30.219911,39.8677706666667,218,199,186,0.374219580626011
"PTPN21",8.1944,8.1944,5.694377,5.662523,8.714661,6.69052033333333,238,218,188,1.19554979396496
"PTPN22",1.24472,1.24472,0.074209,0.654775,0.937176,0.555386666666667,2,7,5,1.44319097502015
"PTPN23",34.14678,34.14678,53.355667,66.051771,27.357205,48.9215476666667,742,963,601,0.704040272042047
"PTPN3",0.62236,0.62236,6.30114,6.818954,8.177731,7.099275,328,348,288,0.20030928694235
"PTPN4",20.80754,20.80754,4.893712,9.755435,4.394697,6.347948,242,287,262,2.96784081759969
"PTPN5",25.95238,25.95238,42.362522,41.249937,47.740304,43.7842543333333,1386,1457,1130,0.601827146643795
"PTPN6",15.39302,15.39302,1.22486,1.130417,2.222366,1.525881,15,17,16,6.49002070960588
"PTPN7",3.48521,3.48521,0.795032,0.397479,0.368097,0.520202666666667,12,5,3,2.9504026656095
"PTPN9",8.04918,8.04918,67.37191,76.782568,81.289954,75.148144,1217,1501,1096,0.118836514255686
"PTPRA",103.74728,103.74728,60.44319,57.317295,60.668848,59.4764443333333,2053,2171,1538,1.73203436734235
"PTPRB",6.36881,6.36881,0.53399,0.437783,1.590915,0.854229333333333,53,80,77,3.97405534878102
"PTPRC",14.06532,14.06532,0.651878,0.13647,0.273248,0.353865333333333,10,6,3,11.1276355403147
"PTPRCAP",7.07415,7.07415,0,0.154816,0.716164,0.290326666666667,0,2,4,6.25744643475296
"PTPRD",193.1803,193.1803,22.333522,21.273971,20.689649,21.4323806666667,2006,2145,1485,8.65625021639106
"PTPRE",16.38879,16.38879,7.016033,9.910764,8.166629,8.36447533333333,316,478,244,1.85688886787962
"PTPRF",52.98352,52.98352,124.298017,131.442589,131.498187,129.079597666667,2550,3112,2185,0.415003743618077
"PTPRG",5.10335,5.10335,15.119032,16.810765,27.857744,19.9291803333333,1743,2118,2320,0.291619160559258
"PTPRH",3.9831,3.9831,5.009533,9.691947,2.193097,5.63152566666667,224,302,80,0.751425878519559
"PTPRJ",7.44757,7.44757,6.786682,6.184145,6.705081,6.558636,661,697,484,1.11760508112839
"PTPRK",86.05154,86.05154,1.412689,2.710379,3.963711,2.695593,68,129,96,23.5554997533549
"PTPRM",44.68539,44.68539,39.883952,55.82625,50.459221,48.723141,637,888,581,0.918795335153908
"PTPRN",121.73346,121.73346,212.53255,218.907867,118.036313,183.15891,4445,5052,1921,0.666454096627744
"PTPRN2",91.96395,91.96395,45.096536,48.912374,53.564267,49.191059,2284,2710,2030,1.85220140503511
"PTPRO",4.08683,4.08683,39.247771,36.791174,38.740614,38.259853,1937,1665,1190,0.12956823857695
"PTPRQ",0,0,0.672794,0.725084,0.382272,0.593383333333333,11,11,8,0.627595368346182
"PTPRR",5.39378,5.39378,8.876507,14.038047,23.232322,15.382292,329,560,555,0.39028604788634
"PTPRS",60.82524,60.82524,52.897048,57.351812,66.217471,58.8221103333333,2975,3321,2669,1.03348477102371
"PTPRT",3.92086,3.92086,10.809529,9.041737,6.26783,8.70636533333333,1593,1226,528,0.50697246920028
"PTPRU",24.64543,24.64543,22.146669,24.662347,20.585383,22.4647996666667,543,647,297,1.09293198170496
"PTPRVP",0.91279,0.91279,0.120165,0.032271,0,0.050812,2,2,0,1.82029706550744
"PTPRZ1",86.6324,86.6324,1.21593,2.32243,10.785373,4.77457766666667,39,36,217,15.1755513664405
"PTRH1",15.10258,15.10258,2.900761,4.620463,3.227985,3.58306966666667,26,43,20,3.51349230344815
