"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","DRG","dHs_Avg__TPM","FoldChange"
"C6orf211",4.46024,4.46024,8.1018,8.1018,0.599907710562746
"C6orf222",0.06224,0.06224,0.01045,0.01045,1.0512543916077
"C6orf223",0.16596,0.16596,2.17442,2.17442,0.367298593128824
"C6orf225",19.4591,19.4591,25.12079,25.12079,0.783249664347824
"C6orf226",20.7868,20.7868,34.02754,34.02754,0.621990582267553
"C6orf228",9.64657,9.64657,13.31831,13.31831,0.743563311591941
"C6orf25",1.22397,1.22397,0.06272,0.06272,2.09271492020476
"C6orf47",12.136,12.136,7.04595,7.04595,1.63262262380452
"C6orf48",359.37096,359.37096,239.55181,239.55181,1.49810121985779
"C6orf52",5.45602,5.45602,3.39753,3.39753,1.46810141147417
"C6orf57",55.24475,55.24475,18.40937,18.40937,2.89781430309175
"C6orf58",0,0,0.28226,0.28226,0.77987303666963
"C6orf62",80.11838,80.11838,68.45234,68.45234,1.16797187826933
"C6orf70",30.05995,30.05995,30.94363,30.94363,0.97233626860817
"C6orf89",22.48791,22.48791,19.37113,19.37113,1.15299985813256
"C6orf99",0,0,0.55406,0.55406,0.643475798875204
"C7",9.04495,9.04495,17.86577,17.86577,0.532443149683262
"C7orf10",11.14023,11.14023,4.9238,4.9238,2.04939903440359
"C7orf13",5.91241,5.91241,2.57167,2.57167,1.93534397074758
"C7orf23",7.40607,7.40607,15.33592,15.33592,0.514575854925832
"C7orf25",2.82136,2.82136,3.03164,3.03164,0.947842565308411
"C7orf26",37.21708,37.21708,17.55215,17.55215,2.05998118816417
"C7orf29",1.20323,1.20323,2.56121,2.56121,0.618674551627115
"C7orf31",1.49366,1.49366,2.55076,2.55076,0.70228908740664
"C7orf33",0,0,0.12545,0.12545,0.888533475498689
"C7orf34",0.8713,0.8713,0.07318,0.07318,1.74369630444101
"C7orf41",1255.87943,1255.87943,62.1068,62.1068,19.9167035882029
"C7orf43",23.13102,23.13102,46.17501,46.17501,0.511521248220191
"C7orf45",0,0,0.05227,0.05227,0.950326437131155
"C7orf49",29.8525,29.8525,48.37034,48.37034,0.624919739260455
"C7orf50",132.52102,132.52102,109.18085,109.18085,1.21183508749479
"C7orf53",2.75913,2.75913,1.27538,1.27538,1.6520888818571
"C7orf55",60.41034,60.41034,26.39617,26.39617,2.24156661314337
"C7orf57",0.24894,0.24894,0.10454,0.10454,1.1307331558839
"C7orf59",215.9794,215.9794,483.75563,483.75563,0.447605734873053
"C7orf60",13.52594,13.52594,2.41486,2.41486,4.25374393093714
"C7orf61",7.82098,7.82098,4.15021,4.15021,1.71274181052811
"C7orf62",0,0,0.01045,0.01045,0.989658073135732
"C7orf63",4.95813,4.95813,2.55076,2.55076,1.67798724780047
"C7orf65",0,0,0.01045,0.01045,0.989658073135732
"C7orf66",0,0,0,0,1
"C7orf69",0,0,0,0,1
"C7orf71",0,0,0,0,1
"C7orf72",0,0,0.02091,0.02091,0.979518272913381
"C7orf73",30.43337,30.43337,32.03084,32.03084,0.951637015589068
"C8A",0.10373,0.10373,0,0,1.10373
"C8B",0,0,0.02091,0.02091,0.979518272913381
"C8G",2.92509,2.92509,1.90262,1.90262,1.35225761553355
"C8orf12",1.7841,1.7841,0.2718,0.2718,2.18910206007234
"C8orf17",0.08298,0.08298,0,0,1.08298
"C8orf22",2.07453,2.07453,0.05227,0.05227,2.92180714075285
"C8orf31",6.74222,6.74222,2.50894,2.50894,2.20642701214612
"C8orf33",30.12219,30.12219,50.74338,50.74338,0.601471917760301
"C8orf34",26.22207,26.22207,4.53701,4.53701,4.91638447465329
"C8orf37",4.2113,4.2113,0.86768,0.86768,2.79025314829093
"C8orf4",5.7672,5.7672,7.34911,7.34911,0.810529505540111
"C8orf40",101.02965,101.02965,66.18383,66.18383,1.51866379157008
"C8orf42",23.33847,23.33847,12.45063,12.45063,1.80946691716299
"C8orf44",19.37612,19.37612,4.41156,4.41156,3.76529503507307
"C8orf46",81.67428,81.67428,7.11913,7.11913,10.1826525748448
"C8orf47",0.14522,0.14522,3.35571,3.35571,0.262923840200564
"C8orf48",0.76758,0.76758,1.24402,1.24402,0.787684601741518
"C8orf49",0,0,0,0,1
"C8orf56",0.76758,0.76758,0.43907,0.43907,1.22827937487405
"C8orf58",4.35651,4.35651,10.46438,10.46438,0.467230674489157
"C8orf59",370.53194,370.53194,190.73196,190.73196,1.93776739151887
"C8orf73",3.73416,3.73416,5.88556,5.88556,0.687549015621097
"C8orf74",0,0,0,0,1
"C8orf76",7.0949,7.0949,21.30511,21.30511,0.362916838338838
"C8orf82",23.40071,23.40071,41.56483,41.56483,0.573259895552267
"C8orf86",0.16596,0.16596,0.04182,0.04182,1.11915686011019
"C8orf87",0,0,0.04182,0.04182,0.959858708798065
"C9",0,0,0,0,1
"C9orf106",0,0,0.10454,0.10454,0.905354265123943
"C9orf11",0.43565,0.43565,0.16726,0.16726,1.2299316347686
"C9orf114",39.22938,39.22938,43.19564,43.19564,0.910256758358969
"C9orf116",8.89974,8.89974,10.6421,10.6421,0.850339715343452
"C9orf117",4.02459,4.02459,0.30316,0.30316,3.85569692132969
"C9orf118",0,0,0.01045,0.01045,0.989658073135732
"C9orf123",79.99391,79.99391,80.34891,80.34891,0.99563608166354
"C9orf129",7.40607,7.40607,3.73205,3.73205,1.77641191449794
"C9orf131",2.44795,2.44795,0.2718,0.2718,2.71107878597264
"C9orf135",2.63465,2.63465,0.15681,0.15681,3.14195935374003
"C9orf139",0.93354,0.93354,0.21953,0.21953,1.58547965199708
"C9orf141",0,0,4.36974,4.36974,0.186228755954664
"C9orf142",121.42229,121.42229,104.86338,104.86338,1.15641773387549
"C9orf147",2.55167,2.55167,0.26135,0.26135,2.81576881912237
"C9orf152",0.29043,0.29043,0.01045,0.01045,1.27708446731654
"C9orf153",0,0,0.19862,0.19862,0.834292770018855
"C9orf156",8.09067,8.09067,10.80936,10.80936,0.769785153471484
"C9orf16",361.15506,361.15506,312.32162,312.32162,1.15585723066286
"C9orf163",0.47714,0.47714,0.20908,0.20908,1.22170575975122
"C9orf169",4.93738,4.93738,3.88886,3.88886,1.21447126733022
"C9orf170",0.97503,0.97503,0.06272,0.06272,1.85846695272508
"C9orf171",0.6846,0.6846,0.10454,0.10454,1.52515979502779
"C9orf172",11.14023,11.14023,9.189,9.189,1.19150358229463
"C9orf173",0.2282,0.2282,0.04182,0.04182,1.17889846614578
"C9orf174",16.13985,16.13985,2.68666,2.68666,4.6491539767703
"C9orf24",28.50405,28.50405,12.2311,12.2311,2.22990151990386
"C9orf3",351.94414,351.94414,133.73713,133.73713,2.61950169192412
"C9orf35",0,0,0,0,1
"C9orf37",22.42568,22.42568,14.57278,14.57278,1.50427091373538
"C9orf38",0,0,0.01045,0.01045,0.989658073135732
"C9orf40",4.93738,4.93738,8.17497,8.17497,0.647128001508452
"C9orf41",3.1118,3.1118,1.71444,1.71444,1.51478758049542
"C9orf43",1.12025,1.12025,0.78404,0.78404,1.18845429474675
"C9orf47",0.56012,0.56012,0.15681,0.15681,1.34863979391603
"C9orf50",0.80907,0.80907,0.67951,0.67951,1.07714154723699
"C9orf53",0,0,0.02091,0.02091,0.979518272913381
"C9orf57",0,0,0,0,1
"C9orf62",0,0,0,0,1
"C9orf64",7.61353,7.61353,5.46741,5.46741,1.33183608275956
"C9orf66",0.35267,0.35267,0.15681,0.15681,1.16931043127221
"C9orf69",19.39686,19.39686,50.44021,50.44021,0.396515877365197
"C9orf72",10.1652,10.1652,20.73014,20.73014,0.513811691963328
"C9orf78",114.09919,114.09919,70.16678,70.16678,1.61731625345421
"C9orf84",0,0,0.06272,0.06272,0.940981632038542
"C9orf85",38.66925,38.66925,7.4432,7.4432,4.69836673299223
"C9orf89",77.6082,77.6082,310.00085,310.00085,0.25275879471069
"C9orf9",29.49983,29.49983,20.84514,20.84514,1.39618377359907
"C9orf91",15.7042,15.7042,8.43632,8.43632,1.77020279091849
"C9orf92",0,0,9.26218,9.26218,0.0974451822127462
"C9orf96",7.84173,7.84173,2.81211,2.81211,2.31937955620378
"CA1",0,0,0.04182,0.04182,0.959858708798065
"CA10",100.42803,100.42803,30.40003,30.40003,3.23018895204877
"CA11",251.64058,251.64058,28.54968,28.54968,8.54968920137206
"CA12",1.41068,1.41068,0.35543,0.35543,1.77853522498395
"CA13",2.199,2.199,3.10482,3.10482,0.77932771717152
"CA14",22.32195,22.32195,2.29986,2.29986,7.06755741152655
"CA15P1",0,0,0.04182,0.04182,0.959858708798065
"CA15P2",0.35267,0.35267,0,0,1.35267
"CA2",131.25556,131.25556,6.73233,6.73233,17.1042311955129
"CA3",6.72148,6.72148,1.02449,1.02449,3.81403711552045
"CA4",9.37688,9.37688,5.88556,5.88556,1.50704953554976
"CA5A",4.66769,4.66769,0.17772,0.17772,4.81242570390246
"CA5AP1",0,0,0,0,1
"CA5B",11.80408,11.80408,4.17112,4.17112,2.47607481551385
"CA5BP1",20.41338,20.41338,18.03303,18.03303,1.1250641647704
"CA6",0.60161,0.60161,0.16726,0.16726,1.37211075510169
"CA7",2.98732,2.98732,0.34498,0.34498,2.96459426905976
"CA8",3.00807,3.00807,2.5194,2.5194,1.13885037222254
"CA9",0,0,0.17772,0.17772,0.849098257650375
"CAAP1",15.06109,15.06109,4.29657,4.29657,3.03235678939389
"CAB39",27.4253,27.4253,72.62345,72.62345,0.386090301391744
"CAB39L",24.14754,24.14754,30.44185,30.44185,0.799811079818777
"CABIN1",49.58129,49.58129,22.47595,22.47595,2.15460034631186
"CABLES1",38.27509,38.27509,6.60688,6.60688,5.16310103485266
"CABLES2",3.19478,3.19478,2.33123,2.33123,1.25922857322971
"CABP1",89.64047,89.64047,87.18578,87.18578,1.02783544013559
"CABP2",0,0,0,0,1
"CABP4",6.20285,6.20285,0.76314,0.76314,4.08523996959969
"CABP5",0,0,0,0,1
"CABP7",26.76145,26.76145,0.73178,0.73178,16.0305870260657
"CABS1",0,0,0,0,1
"CABYR",9.58433,9.58433,12.6388,12.6388,0.77604554652902
"CABYRP1",0,0,0,0,1
"CACFD1",20.22667,20.22667,12.7747,12.7747,1.54098964042774
"CACHD1",4.70918,4.70918,4.25475,4.25475,1.08647985156287
"CACNA1A",52.77606,52.77606,7.1923,7.1923,6.56422006030053
"CACNA1B",9.79179,9.79179,10.34939,10.34939,0.950869606207911
"CACNA1C",3.04956,3.04956,2.20578,2.20578,1.2632058344615
"CACNA1D",4.33577,4.33577,0.74223,0.74223,3.06260941437124
"CACNA1E",6.53477,6.53477,0.08363,0.08363,6.95326818194402
"CACNA1F",0.33192,0.33192,0.21953,0.21953,1.09215845448656
"CACNA1G",3.13254,3.13254,0.25089,0.25089,3.30367977999664
"CACNA1H",20.18518,20.18518,7.87181,7.87181,2.38792084140666
"CACNA1I",4.02459,4.02459,0.24044,0.24044,4.05065138176776
"CACNA1S",0.16596,0.16596,0,0,1.16596
"CACNA2D1",11.65886,11.65886,17.06081,17.06081,0.700902119007952
"CACNA2D2",4.64695,4.64695,11.44705,11.44705,0.45367777907215
"CACNA2D3",80.51254,80.51254,63.12083,63.12083,1.27123338858839
"CACNA2D4",4.12832,4.12832,9.53398,9.53398,0.486835934755904
"CACNB1",35.72342,35.72342,36.92328,36.92328,0.968360859081809
"CACNB2",12.136,12.136,1.65172,1.65172,4.95376585763203
"CACNB3",52.11221,52.11221,104.93655,104.93655,0.501358690650205
"CACNB4",4.19055,4.19055,3.65888,3.65888,1.11411970258946
"CACNG1",0.43565,0.43565,0.08363,0.08363,1.32485257883226
"CACNG2",4.6262,4.6262,2.52985,2.52985,1.59389209173194
"CACNG3",37.42453,37.42453,2.45667,2.45667,11.1160538900155
"CACNG4",21.015,21.015,5.78102,5.78102,3.24656172670188
"CACNG5",0.99577,0.99577,0.20908,0.20908,1.65065173520363
"CACNG6",0.99577,0.99577,0,0,1.99577
"CACNG7",82.71154,82.71154,22.3505,22.3505,3.58499989293591
"CACNG8",32.17597,32.17597,0.78404,0.78404,18.5959787897132
"CACTIN",37.1341,37.1341,18.17938,18.17938,1.98828637839179
"CACTIN-AS1",0.66385,0.66385,0.10454,0.10454,1.50637369402647
"CACUL1",17.23935,17.23935,10.35984,10.35984,1.60559919858026
"CACYBP",207.82649,207.82649,146.19822,146.19822,1.41867537528647
"CAD",27.54977,27.54977,17.46852,17.46852,1.54586128179194
"CADM1",92.15066,92.15066,32.29219,32.29219,2.7979733384917
"CADM2",80.32583,80.32583,4.80881,4.80881,14.0004286592262
"CADM3",47.71421,47.71421,309.68723,309.68723,0.156795018578652
"CADM4",267.38627,267.38627,95.92526,95.92526,2.76900232199532
"CADPS",45.84713,45.84713,209.54903,209.54903,0.2224998614337
"CADPS2",5.60123,5.60123,3.21981,3.21981,1.56434294435058
"CAGE1",0,0,0.02091,0.02091,0.979518272913381
"CALB1",4.29428,4.29428,4.20248,4.20248,1.01764543064077
"CALB2",27.77797,27.77797,37.52961,37.52961,0.74690530218188
"CALCA",0,0,1701.41898,1701.41898,0.00058739946614082
"CALCB",0.80907,0.80907,787.10778,787.10778,0.00229546014632669
"CALCOCO1",79.43378,79.43378,39.63085,39.63085,1.97962336500467
"CALCOCO2",61.13642,61.13642,73.43886,73.43886,0.834730945637803
"CALCP",0,0,2.90619,2.90619,0.256003932220399
"CALCR",0.29043,0.29043,0.03136,0.03136,1.25119260006205
"CALCRL",11.82483,11.82483,4.66245,4.66245,2.26489063921094
"CALD1",150.27901,150.27901,90.13379,90.13379,1.65996618817236
"CALHM1",0.80907,0.80907,0.09409,0.09409,1.65349285707757
"CALHM2",7.26086,7.26086,20.86604,20.86604,0.377794058732171
"CALHM3",0,0,0.01045,0.01045,0.989658073135732
"CALM1",540.00036,540.00036,419.66258,419.66258,1.28606723231717
"CALM1P1",0,0,0,0,1
"CALM1P2",0,0,0,0,1
"CALM2",1377.84109,1377.84109,2325.02729,2325.02729,0.592788010668611
"CALM2P1",0,0,0,0,1
"CALM2P2",0,0,0.34498,0.34498,0.743505479635385
"CALM2P3",0,0,0,0,1
"CALM2P4",0,0,0,0,1
"CALM3",1010.46244,1010.46244,1355.18481,1355.18481,0.745814606196629
"CALML3",1.72186,1.72186,0,0,2.72186
"CALML4",5.64272,5.64272,10.73619,10.73619,0.566003106630005
"CALML5",9.87477,9.87477,0,0,10.87477
"CALML6",0.97503,0.97503,0.4077,0.4077,1.4030191091852
"CALN1",67.11107,67.11107,1.05585,1.05585,33.1303694335676
"CALR",370.55268,370.55268,218.67532,218.67532,1.69137197569577
"CALR3",0,0,0.1359,0.1359,0.880359186548112
"CALR4P",0,0,0,0,1
"CALU",30.57858,30.57858,29.99233,29.99233,1.0189159704998
"CALY",313.4616,313.4616,396.5803,396.5803,0.790938585236743
"CAMK1",35.5782,35.5782,41.64846,41.64846,0.857667545322856
"CAMK1D",27.46679,27.46679,16.82037,16.82037,1.59742979522872
"CAMK1G",9.83328,9.83328,1.16039,1.16039,5.01450201121094
"CAMK2A",247.30481,247.30481,34.22617,34.22617,7.04887332344107
"CAMK2B",239.87799,239.87799,19.44431,19.44431,11.7821530782893
"CAMK2D",52.1537,52.1537,20.75105,20.75105,2.44373030267504
"CAMK2G",55.51444,55.51444,92.79954,92.79954,0.602502315043336
"CAMK2N1",372.75169,372.75169,3.00028,3.00028,93.4313823032388
"CAMK2N2",28.62852,28.62852,62.03362,62.03362,0.470043129364933
"CAMK4",43.5444,43.5444,3.26163,3.26163,10.4524325199513
"CAMKK1",18.29736,18.29736,55.90762,55.90762,0.339099755006447
"CAMKK2",31.69883,31.69883,21.19012,21.19012,1.47357607800228
"CAMKMT",19.02345,19.02345,15.33592,15.33592,1.22573139437509
"CAMKV",56.07457,56.07457,0.18817,0.18817,48.0356935455364
"CAMLG",64.91207,64.91207,156.12945,156.12945,0.419476234404181
"CAMP",0,0,0.74223,0.74223,0.573977029439282
"CAMSAP1",23.11027,23.11027,9.82669,9.82669,2.22692900600276
"CAMSAP2",11.0365,11.0365,15.78543,15.78543,0.717080229699209
"CAMSAP3",6.24434,6.24434,12.00111,12.00111,0.557209345971229
"CAMTA1",189.57062,189.57062,74.64106,74.64106,2.51940705220154
"CAMTA2",131.27631,131.27631,34.93704,34.93704,3.68077921832182
"CAND1",17.75798,17.75798,36.25423,36.25423,0.503512755464279
"CAND2",5.55974,5.55974,6.7846,6.7846,0.842656013154176
"CANT1",12.94507,12.94507,15.85861,15.85861,0.82717792273503
"CANX",246.76543,246.76543,203.39167,203.39167,1.21220903963454
"CAP1",215.25331,215.25331,227.69706,227.69706,0.945588500350639
"CAP1P2",0,0,0.04182,0.04182,0.959858708798065
"CAP2",48.19135,48.19135,26.60525,26.60525,1.78195633077041
"CAP2P1",0.20745,0.20745,0,0,1.20745
"CAPG",71.26013,71.26013,200.6841,200.6841,0.358283721919576
"CAPN1",48.83445,48.83445,163.0395,163.0395,0.303795427320859
"CAPN10",46.61471,46.61471,28.7274,28.7274,1.60171121591528
"CAPN11",0,0,0.61678,0.61678,0.618513341332773
"CAPN12",17.01115,17.01115,6.60688,6.60688,2.36774472582715
"CAPN13",6.32732,6.32732,0.1359,0.1359,6.45067347477771
"CAPN14",0,0,0.08363,0.08363,0.922824211216005
"CAPN2",50.47333,50.47333,93.14452,93.14452,0.546748021021298
"CAPN3",410.4874,410.4874,31.81131,31.81131,12.5410232020605
"CAPN5",6.70073,6.70073,43.72879,43.72879,0.172164952371839
"CAPN6",0,0,0.26135,0.26135,0.792801363618345
"CAPN7",11.84557,11.84557,9.32491,9.32491,1.24413384717155
"CAPN8",4.02459,4.02459,0.12545,0.12545,4.46451641565596
"CAPN9",9.7088,9.7088,3.17799,3.17799,2.5631463933614
"CAPNS1",623.99811,623.99811,1785.55221,1785.55221,0.349834785964637
"CAPNS1P1",0,0,0,0,1
"CAPNS2",0,0,0.11499,0.11499,0.896869030215518
"CAPRIN1",60.97046,60.97046,64.00942,64.00942,0.953253543871027
"CAPRIN2",20.45487,20.45487,82.99375,82.99375,0.255434124562839
"CAPS",62.83754,62.83754,35.57472,35.57472,1.74540064831665
"CAPS2",6.26508,6.26508,3.79478,3.79478,1.51520611998882
"CAPSL",2.03304,2.03304,0.02091,0.02091,2.9709181024772
"CAPZA1",37.27932,37.27932,67.2815,67.2815,0.560610414241046
"CAPZA2",78.35503,78.35503,139.40316,139.40316,0.565194045490144
"CAPZA3",0,0,0,0,1
"CAPZB",148.93056,148.93056,272.52351,272.52351,0.548145057073887
"CARD10",2.26124,2.26124,5.3106,5.3106,0.516787627166989
"CARD11",2.26124,2.26124,4.49519,4.49519,0.593471745289972
"CARD14",4.02459,4.02459,0.19862,0.19862,4.19197910930904
"CARD16",2.30273,2.30273,20.83468,20.83468,0.151260746665397
"CARD17",0,0,0,0,1
"CARD18",0,0,0.02091,0.02091,0.979518272913381
"CARD6",0.80907,0.80907,2.06988,2.06988,0.589296650031923
"CARD8",20.97351,20.97351,13.54829,13.54829,1.51038438194454
"CARD9",3.2985,3.2985,12.53426,12.53426,0.317601405618039
"CARHSP1",66.302,66.302,164.97347,164.97347,0.405498541423518
"CARKD",41.73956,41.73956,46.46772,46.46772,0.900392098040521
"CARM1",29.12641,29.12641,36.52603,36.52603,0.80281367360203
"CARM1P1",0,0,0.28226,0.28226,0.77987303666963
"CARNS1",407.74902,407.74902,2.09079,2.09079,132.247425415509
"CARS",30.88976,30.88976,40.59261,40.59261,0.766716972077492
"CARS2",41.24167,41.24167,78.97944,78.97944,0.528156611249091
"CARTPT",7.92471,7.92471,7.0564,7.0564,1.10777890869371
"CASC1",4.29428,4.29428,1.66217,1.66217,1.98870845964007
"CASC2",20.82829,20.82829,2.6553,2.6553,5.97168221486608
"CASC3",212.4112,212.4112,32.84625,32.84625,6.3053129962699
"CASC4",43.91782,43.91782,25.65395,25.65395,1.68522189018888
"CASC4P1",0,0,0.01045,0.01045,0.989658073135732
"CASC5",1.16174,1.16174,0.50179,0.50179,1.43944226556309
"CASD1",47.2993,47.2993,12.9106,12.9106,3.47212197892255
"CASK",43.7726,43.7726,6.73233,6.73233,5.79031158783963
"CASKIN1",171.19028,171.19028,34.9684,34.9684,4.78726548859555
"CASKIN2",24.56244,24.56244,41.74254,41.74254,0.59805617541681
"CASKP1",0,0,0,0,1
"CASP1",2.28198,2.28198,19.77884,19.77884,0.157948181900433
"CASP10",3.07031,3.07031,1.34856,1.34856,1.73310879858296
"CASP12",0.29043,0.29043,0.33453,0.33453,0.966954658194271
"CASP14",0.41491,0.41491,0,0,1.41491
"CASP16",0.12447,0.12447,0.25089,0.25089,0.89893595759819
"CASP1P1",0,0,0,0,1
"CASP1P2",0,0,0,0,1
"CASP2",6.34806,6.34806,4.2443,4.2443,1.40115172663654
"CASP3",8.65079,8.65079,9.79533,9.79533,0.893978229475153
"CASP3P1",0,0,0,0,1
"CASP4",8.63005,8.63005,26.14528,26.14528,0.354759648822926
"CASP5",0,0,0.4077,0.4077,0.710378631810755
"CASP6",7.75875,7.75875,6.59643,6.59643,1.1530087159363
"CASP7",4.79217,4.79217,5.62421,5.62421,0.874394078690138
"CASP8",2.48944,2.48944,3.14663,3.14663,0.841512264175969
"CASP8AP2",15.28929,15.28929,2.03852,2.03852,5.36092900491029
"CASP9",36.6777,36.6777,10.04623,10.04623,3.41091032868227
"CASQ1",4.06608,4.06608,1.25447,1.25447,2.24712681916371
"CASQ2",2.17826,2.17826,1.79808,1.79808,1.13587174062214
"CASR",0,0,0.07318,0.07318,0.931810134367021
"CASS4",0.66385,0.66385,0.50179,0.50179,1.10791122593705
"CAST",66.19828,66.19828,63.53899,63.53899,1.04120439442886
"CASZ1",2.34422,2.34422,4.79835,4.79835,0.576753731665043
"CAT",31.96852,31.96852,40.12218,40.12218,0.801721114979799
"CATSPER1",0.10373,0.10373,1.28583,1.28583,0.482857430342589
"CATSPER2",23.04804,23.04804,1.37992,1.37992,10.1045581364079
"CATSPER2P1",6.26508,6.26508,2.18487,2.18487,2.28112293437409
"CATSPER3",1.38994,1.38994,1.00358,1.00358,1.19283482566207
"CATSPER4",0,0,0,0,1
"CATSPERB",0,0,0.31362,0.31362,0.761255157503692
"CATSPERD",0.35267,0.35267,0.07318,0.07318,1.26043161445424
"CATSPERG",12.50942,12.50942,1.589,1.589,5.21800695249131
"CAV1",9.41837,9.41837,60.17282,60.17282,0.170310441794248
"CAV2",13.09029,13.09029,26.85615,26.85615,0.505823310112848
"CAV3",0.20745,0.20745,0.02091,0.02091,1.18271933862926
"CBFA2T2",14.10681,14.10681,2.93755,2.93755,3.83660143998171
"CBFA2T3",7.69651,7.69651,3.01073,3.01073,2.16831100572714
"CBFB",31.03498,31.03498,48.30761,48.30761,0.649696466732012
"CBL",2.94583,2.94583,2.90619,2.90619,1.01014799587322
"CBLB",7.67576,7.67576,7.95544,7.95544,0.968769820355002
"CBLC",0.37342,0.37342,0.07318,0.07318,1.27976667474235
"CBLL1",7.77949,7.77949,4.55791,4.55791,1.57963874909813
"CBLN1",1.30695,1.30695,3.52297,3.52297,0.510052023338647
"CBLN2",8.63005,8.63005,28.79012,28.79012,0.323263216126689
"CBLN3",2.38571,2.38571,2.2685,2.2685,1.03586048646168
"CBLN4",3.00807,3.00807,0.45997,0.45997,2.7453098351336
"CBR1",217.86722,217.86722,189.7702,189.7702,1.14728201784136
"CBR3",5.7672,5.7672,37.16372,37.16372,0.177320240270079
"CBR4",31.11796,31.11796,13.41239,13.41239,2.22849645339878
"CBS",73.79106,73.79106,72.98934,72.98934,1.01083561496832
"CBWD1",11.0365,11.0365,10.35984,10.35984,1.05956597980253
"CBWD2",7.55129,7.55129,6.11555,6.11555,1.2017749857706
"CBWD3",5.99539,5.99539,1.04539,1.04539,3.42007636685424
"CBWD5",4.99962,4.99962,4.21293,4.21293,1.15091129173037
"CBWD6",7.26086,7.26086,2.05942,2.05942,2.70013924207856
"CBWD7",0.4564,0.4564,0.19862,0.19862,1.21506399025546
"CBX1",51.26165,51.26165,30.24322,30.24322,1.6727357167411
"CBX1P1",0,0,0.04182,0.04182,0.959858708798065
"CBX1P2",0,0,0,0,1
"CBX1P3",0,0,0,0,1
"CBX1P4",0,0,0,0,1
"CBX1P5",0,0,0,0,1
"CBX2",1.74261,1.74261,1.95488,1.95488,0.928162903400476
"CBX3",76.67466,76.67466,83.07738,83.07738,0.923847294004642
"CBX3P1",0,0,0,0,1
"CBX3P2",1.41068,1.41068,0.61678,0.61678,1.49103774168409
"CBX3P3",0,0,0,0,1
"CBX3P4",6.92893,6.92893,0.1359,0.1359,6.98030636499692
"CBX3P5",0,0,0.03136,0.03136,0.969593546385355
"CBX3P6",0,0,0,0,1
"CBX3P7",0,0,0,0,1
"CBX3P8",0,0,0,0,1
"CBX3P9",0,0,0.08363,0.08363,0.922824211216005
"CBX4",52.94202,52.94202,13.04651,13.04651,3.84024359075671
"CBX5",13.89936,13.89936,9.49217,9.49217,1.42004561496811
"CBX5P1",0,0,0,0,1
"CBX6",69.06113,69.06113,21.32602,21.32602,3.13809313079537
"CBX7",70.72075,70.72075,36.8292,36.8292,1.89590977340256
"CBX8",5.16558,5.16558,2.17442,2.17442,1.94226976896567
"CBY1",27.32157,27.32157,19.10978,19.10978,1.40834807740313
