"Hs_symbol","Brain_2_Hippocampus","dHs_Avg_TPM","Spinal_cord","dHs_Avg__TPM","FoldChange"
"DPP6",114.09919,114.09919,29.6688,29.6688,3.75297338011269
"DPP7",346.88229,346.88229,313.10512,313.10512,1.10753460497556
"DPP8",6.36881,6.36881,9.96201,9.96201,0.672213398820107
"DPP9",19.85326,19.85326,18.46541,18.46541,1.07129826702854
"DPPA2",0,0,0,0,1
"DPPA2P1",0,0,0,0,1
"DPPA3",0,0,0,0,1
"DPPA3P1",0,0,0,0,1
"DPPA3P2",0,0,0,0,1
"DPPA4",0.24894,0.24894,1.30344,1.30344,0.542206439065051
"DPPA5",0,0,0,0,1
"DPPA5P2",0,0,0,0,1
"DPRX",0,0,0,0,1
"DPRXP4",1.26546,1.26546,0.65172,0.65172,1.37157629622454
"DPT",2.98732,2.98732,3.0724,3.0724,0.979108142618603
"DPY19L1",28.67002,28.67002,38.01703,38.01703,0.760437685800277
"DPY19L2",4.8544,4.8544,3.04136,3.04136,1.44862125621078
"DPY19L2P1",3.21552,3.21552,1.9862,1.9862,1.41166700154042
"DPY19L2P2",4.23204,4.23204,8.5034,8.5034,0.550544015825915
"DPY19L2P4",10.3934,10.3934,11.82407,11.82407,0.888438693800018
"DPY19L3",9.08644,9.08644,6.08272,6.08272,1.42409130955339
"DPY19L4",5.43527,5.43527,9.55857,9.55857,0.609483102351928
"DPY30",53.73035,53.73035,91.58224,91.58224,0.591153875732538
"DPYD",31.22169,31.22169,36.24807,36.24807,0.865056632464447
"DPYS",0.2282,0.2282,0.83793,0.83793,0.668251783256163
"DPYSL2",222.78386,222.78386,174.50591,174.50591,1.27507877085165
"DPYSL3",36.15907,36.15907,92.01672,92.01672,0.399488070531836
"DPYSL4",49.33234,49.33234,26.22399,26.22399,1.84882304173635
"DPYSL5",109.14106,109.14106,169.13697,169.13697,0.64736700083468
"DQX1",0.62236,0.62236,0.49655,0.49655,1.08406668671277
"DR1",19.0027,19.0027,20.42057,20.42057,0.933808017246973
"DRAM1",9.81253,9.81253,18.58955,18.58955,0.551953975461407
"DRAM2",16.43028,16.43028,46.61353,46.61353,0.36607829749233
"DRAP1",227.84571,227.84571,190.79892,190.79892,1.19315432015988
"DRAXIN",1.16174,1.16174,0.74482,0.74482,1.23894728396052
"DRAXINP1",0,0,0,0,1
"DRD1",0.10373,0.10373,0.15517,0.15517,0.955469757698001
"DRD2",5.26931,5.26931,1.70689,1.70689,2.31605643376716
"DRD3",0,0,0,0,1
"DRD4",4.41875,4.41875,4.09653,4.09653,1.06322340886839
"DRD5",3.46447,3.46447,0.18621,0.18621,3.76364218814544
"DRD5P1",0.18671,0.18671,0,0,1.18671
"DRD5P2",0,0,0,0,1
"DRG1",48.8552,48.8552,49.9342,49.9342,0.978815805490221
"DRG2",29.70728,29.70728,24.23779,24.23779,1.2167182625737
"DRGX",0.08298,0.08298,3.1655,3.1655,0.259987996639059
"DROSHA",64.87058,64.87058,38.20323,38.20323,1.6802334909649
"DRP2",3.60968,3.60968,4.18963,4.18963,0.888248295157844
"DSC1",0.4564,0.4564,0.12414,0.12414,1.29556816766595
"DSC2",0.6846,0.6846,2.11033,2.11033,0.541614555368723
"DSC3",1.22397,1.22397,0.68275,0.68275,1.32162828703016
"DSCAM",9.35613,9.35613,2.48274,2.48274,2.97355817545955
"DSCAML1",27.15561,27.15561,22.87228,22.87228,1.17942693366532
"DSCC1",1.65962,1.65962,1.95516,1.95516,0.899991878612326
"DSCR10",0,0,0,0,1
"DSCR3",12.136,12.136,17.03783,17.03783,0.728247244818251
"DSCR4",0,0,0,0,1
"DSCR6",0,0,0.15517,0.15517,0.865673450660942
"DSCR8",0,0,0,0,1
"DSCR9",0.49789,0.49789,0.55862,0.55862,0.961036044706215
"DSE",5.49751,5.49751,5.89652,5.89652,0.942143283859106
"DSEL",7.0534,7.0534,4.12756,4.12756,1.57061058281132
"DSG1",0.97503,0.97503,0.43448,0.43448,1.37682644582009
"DSG2",0.58087,0.58087,0.31034,0.31034,1.2064578658974
"DSG3",0.72609,0.72609,0.62069,0.62069,1.06503402871616
"DSG4",0,0,0.06207,0.06207,0.941557524456957
"DSN1",5.43527,5.43527,6.05169,6.05169,0.912585493690165
"DSP",4.6262,4.6262,3.04136,3.04136,1.39215511609953
"DSPP",0,0,0,0,1
"DST",422.58191,422.58191,282.90874,282.90874,1.49196502369036
"DSTN",117.02428,117.02428,213.70224,213.70224,0.549711451543309
"DSTNP1",7.98694,7.98694,9.24822,9.24822,0.87692691999196
"DSTNP2",18.67078,18.67078,21.28953,21.28953,0.882512103216174
"DSTYK",10.80831,10.80831,9.09305,9.09305,1.16994466489317
"DTD1",156.19142,156.19142,152.09914,152.09914,1.02672960801739
"DTHD1",0.62236,0.62236,0.21724,0.21724,1.33281850744307
"DTL",0.39416,0.39416,0.15517,0.15517,1.20688729797346
"DTNA",275.53917,275.53917,600.20349,600.20349,0.45997598916134
"DTNB",106.07076,106.07076,651.56527,651.56527,0.164076706074168
"DTNBP1",109.45224,109.45224,75.69267,75.69267,1.44019291543768
"DTWD1",9.04495,9.04495,7.54134,7.54134,1.17603912266694
"DTWD2",4.56397,4.56397,4.87239,4.87239,0.947479646276899
"DTX1",22.25971,22.25971,6.85858,6.85858,2.95978535562404
"DTX2",33.98081,33.98081,11.762,11.762,2.74101316408087
"DTX2P1",15.41376,15.41376,5.05859,5.05859,2.70917160593471
"DTX3",81.46682,81.46682,65.04791,65.04791,1.24859090923543
"DTX3L",2.30273,2.30273,4.81032,4.81032,0.568424802764736
"DTX4",21.18096,21.18096,68.30651,68.30651,0.320041508366241
"DTYMK",35.05957,35.05957,29.6688,29.6688,1.1757737505217
"DUOX1",27.25933,27.25933,9.65167,9.65167,2.65304219901668
"DUOX2",1.05801,1.05801,0.71379,0.71379,1.20085308001564
"DUOXA1",3.90012,3.90012,1.33448,1.33448,2.09901991021555
"DUOXA2",0.14522,0.14522,0,0,1.14522
"DUPD1",0,0,0.37241,0.37241,0.728645229924002
"DUS1L",96.36195,96.36195,67.43755,67.43755,1.42263932592561
"DUS2L",10.47638,10.47638,12.25855,12.25855,0.865583340561374
"DUS3L",45.12104,45.12104,39.72391,39.72391,1.13252975954421
"DUS4L",4.93738,4.93738,5.92755,5.92755,0.857067794530534
"DUSP1",104.09995,104.09995,192.62994,192.62994,0.542787701116883
"DUSP10",20.35115,20.35115,5.98962,5.98962,3.05469396047282
"DUSP11",7.53055,7.53055,8.68961,8.68961,0.880381150531342
"DUSP12",15.20631,15.20631,11.07925,11.07925,1.34166525239564
"DUSP13",1.3277,1.3277,2.57585,2.57585,0.650950123746802
"DUSP14",6.78372,6.78372,12.81717,12.81717,0.563336775909973
"DUSP15",16.26432,16.26432,27.43433,27.43433,0.607164649211007
"DUSP16",11.0365,11.0365,7.47927,7.47927,1.41952078421845
"DUSP18",6.61775,6.61775,6.39307,6.39307,1.03039062256951
"DUSP19",1.41068,1.41068,1.42758,1.42758,0.993038334473014
"DUSP2",6.65924,6.65924,5.86548,5.86548,1.11561609676235
"DUSP21",0,0,0,0,1
"DUSP22",47.56899,47.56899,65.63756,65.63756,0.728853067249161
"DUSP23",30.18442,30.18442,57.07209,57.07209,0.536994966084396
"DUSP26",42.50714,42.50714,62.93757,62.93757,0.680462832728863
"DUSP27",0.37342,0.37342,0.40345,0.40345,0.978602728989276
"DUSP28",13.29774,13.29774,11.63787,11.63787,1.13134096172852
"DUSP3",89.22557,89.22557,55.39624,55.39624,1.59985080565655
"DUSP4",1.84633,1.84633,0.74482,0.74482,1.63130294242386
"DUSP5",4.97887,4.97887,13.37579,13.37579,0.41589853496747
"DUSP5P",0.35267,0.35267,0,0,1.35267
"DUSP6",14.74991,14.74991,13.77923,13.77923,1.06567865849574
"DUSP7",44.89285,44.89285,15.54819,15.54819,2.77328517499497
"DUSP8",51.5106,51.5106,19.61368,19.61368,2.54736660314898
"DUSP9",3.09105,3.09105,0.27931,0.27931,3.19785665710422
"DUT",185.8987,185.8987,150.67156,150.67156,1.23225936358801
"DUTP1",0,0,0.65172,0.65172,0.605429491681399
"DUTP2",0,0,0,0,1
"DUTP3",0,0,0,0,1
"DUTP4",0,0,0,0,1
"DUTP5",0,0,0,0,1
"DUTP6",2.61391,2.61391,0,0,3.61391
"DUTP7",0,0,0,0,1
"DUTP8",0,0,0,0,1
"DUX4",0,0,0,0,1
"DUX4L10",0,0,0,0,1
"DUX4L12",0,0,0,0,1
"DUX4L14",0,0,0,0,1
"DUX4L15",0,0,0,0,1
"DUX4L2",0,0,0,0,1
"DUX4L3",0,0,0,0,1
"DUX4L4",0,0,0,0,1
"DUX4L5",0,0,0,0,1
"DUX4L6",0,0,0,0,1
"DUX4L7",0,0,0,0,1
"DUX4L8",0.18671,0.18671,0.18621,0.18621,1.00042151052512
"DUX4L9",0,0,0.37241,0.37241,0.728645229924002
"DUXA",0,0,0,0,1
"DUXAP1",0,0,0,0,1
"DUXAP5",0,0,0,0,1
"DUXAP7",0,0,0,0,1
"DVL1",102.75151,102.75151,54.46521,54.46521,1.87056913694188
"DVL2",44.58167,44.58167,24.82745,24.82745,1.76485367312685
"DVL3",44.229,44.229,32.21361,32.21361,1.36176103711701
"DYDC1",0.41491,0.41491,0.43448,0.43448,0.986357425687357
"DYDC2",2.98732,2.98732,0.89999,0.89999,2.0986005189501
"DYM",72.96125,72.96125,62.47206,62.47206,1.16525680748348
"DYNC1H1",285.72512,285.72512,242.19173,242.19173,1.17900851315956
"DYNC1I1",179.28095,179.28095,87.36157,87.36157,2.04026422346276
"DYNC1I2",133.10189,133.10189,157.406,157.406,0.846570773834324
"DYNC1LI1",18.96121,18.96121,14.9275,14.9275,1.25325443415476
"DYNC1LI2",345.65831,345.65831,392.95639,392.95639,0.879940822891589
"DYNC2H1",9.75029,9.75029,12.44476,12.44476,0.799589579880935
"DYNC2LI1",20.74531,20.74531,21.53781,21.53781,0.96483686746849
"DYNLL1",549.04531,549.04531,583.3829,583.3829,0.941241282042989
"DYNLL1P1",0,0,0,0,1
"DYNLL2",192.51645,192.51645,176.02659,176.02659,1.09314905743821
"DYNLRB1",303.00596,303.00596,254.60545,254.60545,1.18935633023474
"DYNLRB2",11.2647,11.2647,15.26888,15.26888,0.753874882597942
"DYNLT1",34.06379,34.06379,72.49614,72.49614,0.477083422340275
"DYNLT3",21.67885,21.67885,17.0068,17.0068,1.25946031499211
"DYNLT3P1",0,0,0,0,1
"DYNLT3P2",0,0,0,0,1
"DYRK1A",66.86213,66.86213,45.46526,45.46526,1.46049177385427
"DYRK1B",18.02767,18.02767,13.28268,13.28268,1.33221986349901
"DYRK2",4.16981,4.16981,4.31377,4.31377,0.97290812361092
"DYRK3",2.46869,2.46869,1.89309,1.89309,1.19895682470991
"DYRK4",45.05881,45.05881,57.16519,57.16519,0.791862108591066
"DYSF",59.64276,59.64276,8.81374,8.81374,6.17937300152643
"DYTN",0,0,0,0,1
"DYX1C1",3.5267,3.5267,2.66895,2.66895,1.23378623311847
"DYX1C1-CCPG1",0,0,0,0,1
"DZANK1",4.04533,4.04533,2.91722,2.91722,1.287987399227
"DZIP1",13.81637,13.81637,12.19648,12.19648,1.12275167317345
"DZIP1L",7.36458,7.36458,3.87929,3.87929,1.71430269567908
"DZIP3",9.48061,9.48061,5.431,5.431,1.62970144612035
"E2F1",10.04073,10.04073,5.77238,5.77238,1.63025849110652
"E2F2",0.04149,0.04149,0.24827,0.24827,0.834346735882461
"E2F3",2.24049,2.24049,2.35861,2.35861,0.964830688886176
"E2F4",34.52019,34.52019,37.36531,37.36531,0.925841339480901
"E2F4P1",0.24894,0.24894,0.37241,0.37241,0.910034173461283
"E2F5",3.36074,3.36074,3.35171,3.35171,1.00207504636109
"E2F6",6.84595,6.84595,8.16202,8.16202,0.85635591277906
"E2F7",0.04149,0.04149,0,0,1.04149
"E2F8",0,0,0,0,1
"E4F1",28.0684,28.0684,26.87571,26.87571,1.04278599540604
"EAF1",10.82905,10.82905,8.5034,8.5034,1.24471767998821
"EAF2",4.00384,4.00384,4.59308,4.59308,0.894648386935284
"EAPP",23.11027,23.11027,20.20333,20.20333,1.1370982765443
"EARS2",10.1652,10.1652,9.83788,9.83788,1.03020147851794
"EBAG9",17.11488,17.11488,15.48612,15.48612,1.0987958355271
"EBF1",4.4395,4.4395,10.64477,10.64477,0.467119573851609
"EBF2",0.2282,0.2282,1.86206,1.86206,0.429131464749167
"EBF3",0.76758,0.76758,6.39307,6.39307,0.239086063029296
"EBF4",66.7584,66.7584,32.8343,32.8343,2.00265411136037
"EBI3",2.51018,2.51018,3.87929,3.87929,0.719403847690955
"EBLN1",0.4564,0.4564,0.34138,0.34138,1.08574751375449
"EBLN2",0.4564,0.4564,0.49655,0.49655,0.973171628077912
"EBNA1BP2",43.52366,43.52366,40.99632,40.99632,1.0601800348221
"EBP",27.77797,27.77797,28.39639,28.39639,0.978962722973807
"EBPL",14.74991,14.74991,18.77576,18.77576,0.796425017293899
"ECD",19.21015,19.21015,16.82059,16.82059,1.13408983653179
"ECE1",27.98542,27.98542,19.02403,19.02403,1.44753179055365
"ECE2",9.77104,9.77104,13.03441,13.03441,0.767473659384328
"ECEL1",1.16174,1.16174,3.94136,3.94136,0.437478750789256
"ECEL1P2",0,0,0,0,1
"ECEL1P3",0,0,0,0,1
"ECH1",125.28091,125.28091,144.24746,144.24746,0.869419059032082
"ECHDC1",31.78181,31.78181,31.59292,31.59292,1.00579543041863
"ECHDC2",79.53751,79.53751,97.8822,97.8822,0.81447935017627
"ECHDC3",2.53093,2.53093,7.69651,7.69651,0.406016896433167
"ECHS1",80.6785,80.6785,87.82709,87.82709,0.919522411462539
"ECI1",45.5567,45.5567,48.10318,48.10318,0.948140222282956
"ECI2",23.19325,23.19325,26.19295,26.19295,0.889688319950575
"ECM1",6.8667,6.8667,11.01718,11.01718,0.654621134076381
"ECM2",2.30273,2.30273,5.36894,5.36894,0.518568238984823
"ECSCR",139.74039,139.74039,254.35718,254.35718,0.551151097454945
"ECSIT",66.40573,66.40573,58.00312,58.00312,1.14240958783197
"ECT2",6.76297,6.76297,4.40687,4.40687,1.4357604307113
"ECT2L",0.76758,0.76758,0.43448,0.43448,1.23220958117227
"EDA",7.59278,7.59278,5.30687,5.30687,1.36244761664661
"EDA2R",1.72186,1.72186,1.39654,1.39654,1.13574570005091
"EDAR",0,0,0.18621,0.18621,0.843021050235624
"EDARADD",0.51863,0.51863,0.37241,0.37241,1.10654250551949
"EDC3",19.874,19.874,28.7688,28.7688,0.701203945070006
"EDC4",69.62125,69.62125,42.6101,42.6101,1.61937830915315
"EDDM3A",0,0,0,0,1
"EDDM3B",0,0,0,0,1
"EDEM1",3.9831,3.9831,2.79309,2.79309,1.31373102140999
"EDEM2",7.11564,7.11564,10.89304,10.89304,0.682385664220418
"EDEM3",8.89974,8.89974,8.28616,8.28616,1.06607467456947
"EDF1",352.60799,352.60799,389.32538,389.32538,0.905931328370192
"EDIL3",234.7539,234.7539,300.47416,300.47416,0.782003671558451
"EDN1",4.77142,4.77142,12.8482,12.8482,0.416763189439783
"EDN2",0.2282,0.2282,0,0,1.2282
"EDN3",2.61391,2.61391,4.71721,4.71721,0.632110767314827
"EDNRA",2.32347,2.32347,1.52068,1.52068,1.31848152085945
"EDNRB",8.1944,8.1944,18.55852,18.55852,0.470096919398809
"EEA1",3.40223,3.40223,3.84825,3.84825,0.908003918939823
"EED",11.11948,11.11948,8.75167,8.75167,1.24281071857436
"EEF1A1",795.47882,795.47882,1349.61993,1349.61993,0.589713510298934
"EEF1A1P1",0,0,0,0,1
"EEF1A1P10",0.37342,0.37342,0.34138,0.34138,1.02388584890188
"EEF1A1P11",1.74261,1.74261,3.47584,3.47584,0.612758722385072
"EEF1A1P12",0.62236,0.62236,4.06549,4.06549,0.320277011700744
"EEF1A1P14",0.18671,0.18671,0.65172,0.65172,0.718469232073233
"EEF1A1P15",0,0,0,0,1
"EEF1A1P17",0,0,0,0,1
"EEF1A1P18",0,0,0,0,1
"EEF1A1P19",1.18248,1.18248,1.36551,1.36551,0.922625564888755
"EEF1A1P20",0,0,0,0,1
"EEF1A1P21",0,0,0,0,1
"EEF1A1P24",0,0,0,0,1
"EEF1A1P25",0,0,0.15517,0.15517,0.865673450660942
"EEF1A1P26",0,0,0,0,1
"EEF1A1P27",0,0,0,0,1
"EEF1A1P28",0,0,0,0,1
"EEF1A1P29",0,0,0.77586,0.77586,0.563107452164022
"EEF1A1P3",0,0,0,0,1
"EEF1A1P30",0,0,0,0,1
"EEF1A1P31",0,0,0,0,1
"EEF1A1P32",0,0,0,0,1
"EEF1A1P33",0,0,0.55862,0.55862,0.641593204244781
"EEF1A1P34",0,0,0,0,1
"EEF1A1P36",0,0,0,0,1
"EEF1A1P37",0,0,0,0,1
"EEF1A1P38",0,0,0.27931,0.27931,0.781671369722741
"EEF1A1P39",0,0,0,0,1
"EEF1A1P40",0,0,0,0,1
"EEF1A1P41",0,0,0,0,1
"EEF1A1P5",4.54322,4.54322,5.18273,5.18273,0.896565109587512
"EEF1A1P6",1.18248,1.18248,2.01723,2.01723,0.723338956592636
"EEF1A1P8",0.80907,0.80907,2.0793,2.0793,0.587493910953788
"EEF1A1P9",3.09105,3.09105,4.00343,4.00343,0.817649092722393
"EEF1A2",513.25965,513.25965,119.23381,119.23381,4.27716338690423
"EEF1B2",385.88347,385.88347,518.5212,518.5212,0.744692362891062
"EEF1B2P1",0,0,0,0,1
"EEF1B2P2",0,0,0,0,1
"EEF1B2P3",0.99577,0.99577,0,0,1.99577
"EEF1B2P4",0,0,0,0,1
"EEF1B2P5",0,0,0,0,1
"EEF1D",921.63103,921.63103,1102.92823,1102.92823,0.835770845356496
"EEF1DP1",0.37342,0.37342,0,0,1.37342
"EEF1DP2",6.92893,6.92893,4.87239,4.87239,1.35020494211045
"EEF1DP3",0.08298,0.08298,0.83793,0.83793,0.589238980809933
"EEF1DP5",0,0,0,0,1
"EEF1E1",22.84058,22.84058,25.13779,25.13779,0.912111544243029
"EEF1E1-MUTED",0,0,0,0,1
"EEF1G",448.11939,448.11939,628.97229,628.97229,0.712919277766963
"EEF2",460.17241,460.17241,513.58674,513.58674,0.896199560058621
"EEF2K",4.41875,4.41875,4.56204,4.56204,0.974237869558651
"EEFSEC",51.9255,51.9255,43.54113,43.54113,1.18823882555292
"EEPD1",28.67002,28.67002,32.18258,32.18258,0.894144457724505
"EFCAB1",2.11602,2.11602,0.46551,0.46551,2.12623591787159
"EFCAB10",4.08683,4.08683,6.48617,6.48617,0.679496992454085
"EFCAB11",59.41456,59.41456,51.79626,51.79626,1.14429620582973
"EFCAB12",1.68037,1.68037,0.37241,0.37241,1.9530388149314
"EFCAB13",5.04111,5.04111,6.4241,6.4241,0.813716140676984
"EFCAB2",210.35742,210.35742,152.87499,152.87499,1.37356577569883
"EFCAB3",0.6846,0.6846,0.31034,0.31034,1.28562052597036
"EFCAB4A",8.8375,8.8375,13.90337,13.90337,0.660085604799451
"EFCAB4B",0.49789,0.49789,0.27931,0.27931,1.170857727994
"EFCAB5",2.44795,2.44795,1.14827,1.14827,1.60498913078896
"EFCAB6",2.59316,2.59316,3.13446,3.13446,0.869076009926327
"EFCAB7",3.65117,3.65117,4.99652,4.99652,0.775644874026936
"EFCAB8",0,0,0.18621,0.18621,0.843021050235624
"EFCAB9",0,0,0,0,1
"EFEMP1",23.75338,23.75338,19.52058,19.52058,1.20627097284775
"EFEMP2",38.89745,38.89745,52.82039,52.82039,0.741307337237801
"EFHA1",56.26127,56.26127,48.04111,48.04111,1.16761773948428
"EFHA2",10.82905,10.82905,12.47579,12.47579,0.8778001141306
"EFHB",4.23204,4.23204,6.4241,6.4241,0.704737274551797
"EFHC1",8.06992,8.06992,5.67928,5.67928,1.35791881759711
"EFHC2",1.7841,1.7841,2.60688,2.60688,0.771885951293084
"EFHD1",285.41394,285.41394,221.1815,221.1815,1.28909895738394
"EFHD2",74.57938,74.57938,24.48607,24.48607,2.96551724137931
"EFNA1",31.3669,31.3669,32.15154,32.15154,0.97633171792321
"EFNA2",1.49366,1.49366,2.57585,2.57585,0.697361466504468
"EFNA3",16.43028,16.43028,4.00343,4.00343,3.48366620498338
"EFNA4",2.36497,2.36497,1.48965,1.48965,1.35158355592152
"EFNA5",1.28621,1.28621,2.29654,2.29654,0.693518052260855
"EFNB1",4.72993,4.72993,6.57927,6.57927,0.756000248044996
"EFNB2",7.24011,7.24011,5.36894,5.36894,1.29379614190116
"EFNB3",17.40531,17.40531,2.48274,2.48274,5.28472122524219
"EFR3A",24.29276,24.29276,9.09305,9.09305,2.50595806024938
"EFR3B",8.75452,8.75452,6.2379,6.2379,1.34770029981072
"EFS",96.94282,96.94282,80.31679,80.31679,1.20445998913631
"EFTUD1",6.1821,6.1821,5.83445,5.83445,1.05086729729532
"EFTUD1P1",0,0,0,0,1
"EFTUD1P2",0,0,0,0,1
"EFTUD2",79.45453,79.45453,33.9205,33.9205,2.30393407883621
"EGF",1.45217,1.45217,0.46551,0.46551,1.67325367960642
"EGFEM1P",2.57242,2.57242,3.81722,3.81722,0.741593699270534
"EGFL6",0.10373,0.10373,1.42758,1.42758,0.454662668171595
"EGFL7",76.32199,76.32199,104.89596,104.89596,0.730169404007481
"EGFL8",45.36999,45.36999,60.61,60.61,0.752637396526538
"EGFLAM",2.05379,2.05379,2.82412,2.82412,0.798560191625786
"EGFR",5.18633,5.18633,2.1724,2.1724,1.95004728281427
"EGLN1",24.79064,24.79064,27.7757,27.7757,0.896264556552925
"EGLN2",47.7557,47.7557,39.47564,39.47564,1.20456897037329
"EGLN3",34.87286,34.87286,27.03088,27.03088,1.27976217657098
"EGOT",0,0,0.12414,0.12414,0.889568914903838
"EGR1",146.02622,146.02622,37.30324,37.30324,3.83847998237225
"EGR2",2.46869,2.46869,1.58275,1.58275,1.34302197270351
"EGR3",6.6385,6.6385,1.39654,1.39654,3.18730336234738
"EGR4",2.67614,2.67614,0.49655,0.49655,2.45640974240754
"EHBP1",73.33466,73.33466,66.78583,66.78583,1.09661060431066
"EHBP1L1",22.17673,22.17673,28.73777,28.73777,0.779370141069757
"EHD1",33.6074,33.6074,47.97904,47.97904,0.706575710753008
"EHD2",12.21899,12.21899,16.82059,16.82059,0.741781837750602
"EHD3",39.18789,39.18789,14.36888,14.36888,2.61488735678852
"EHD4",4.25279,4.25279,7.78961,7.78961,0.597613545993508
"EHF",1.53515,1.53515,6.95168,6.95168,0.318819419292527
"EHHADH",1.90857,1.90857,2.29654,2.29654,0.88230993708555
"EHMT1",32.34193,32.34193,18.03093,18.03093,1.75198637165919
"EHMT2",64.103,64.103,50.30661,50.30661,1.26890082973714
"EI24",58.35655,58.35655,54.62038,54.62038,1.0671726802298
"EID1",198.92675,198.92675,216.49532,216.49532,0.919223227423928
"EID2",9.23166,9.23166,6.5172,6.5172,1.36109987761401
"EID2B",11.65886,11.65886,6.88962,6.88962,1.60449552703426
"EID3",1.12025,1.12025,1.27241,1.27241,0.933040252419238
"EIF1",676.8364,676.8364,973.6393,973.6393,0.695474110268281
"EIF1AD",9.60508,9.60508,6.2379,6.2379,1.46521504856381
"EIF1AX",37.54901,37.54901,49.40662,49.40662,0.76476085879196
"EIF1AXP1",0,0,0,0,1
"EIF1AXP2",0,0,0,0,1
"EIF1AY",0,0,0,0,1
"EIF1B",102.64778,102.64778,96.85807,96.85807,1.05916435915812
"EIF2A",95.01351,95.01351,73.272,73.272,1.29272821520896
"EIF2AK1",97.64816,97.64816,78.6099,78.6099,1.23914437777211
"EIF2AK2",8.00769,8.00769,10.5827,10.5827,0.777684823055073
"EIF2AK3",10.01998,10.01998,6.95168,6.95168,1.38586814358727
"EIF2AK4",12.19824,12.19824,18.77576,18.77576,0.667394830843416
"EIF2AP4",0,0,0,0,1
"EIF2B1",41.28316,41.28316,43.88251,43.88251,0.942085458233062
"EIF2B2",18.69152,18.69152,25.32399,25.32399,0.748044654324819
"EIF2B3",17.63351,17.63351,21.91022,21.91022,0.813327414577425
"EIF2B4",39.76875,39.76875,39.47564,39.47564,1.00724163966277
"EIF2B5",79.49602,79.49602,76.46853,76.46853,1.0390802562021
"EIF2C1",7.03266,7.03266,4.56204,4.56204,1.4441931377696
"EIF2C2",12.21899,12.21899,12.50683,12.50683,0.97868930015407
"EIF2C3",2.34422,2.34422,2.45171,2.45171,0.968858913408137
"EIF2C4",17.4468,17.4468,12.01028,12.01028,1.41786341262448
"EIF2D",35.43299,35.43299,29.07915,29.07915,1.21123735211933
"EIF2S1",29.45834,29.45834,38.3584,38.3584,0.773871397211269
"EIF2S2",25.33002,25.33002,31.71706,31.71706,0.804779524810603
"EIF2S2P2",0,0,0,0,1
"EIF2S2P3",0,0,0,0,1
"EIF2S2P4",0.20745,0.20745,0,0,1.20745
"EIF2S2P5",0,0,0,0,1
"EIF2S3",74.47565,74.47565,50.71006,50.71006,1.4595931623363
"EIF2S3L",0,0,0.12414,0.12414,0.889568914903838
"EIF3A",53.50215,53.50215,72.09269,72.09269,0.745658013133735
"EIF3B",56.71767,56.71767,43.44803,43.44803,1.2985428150584
"EIF3C",5.89167,5.89167,4.71721,4.71721,1.20542537356508
"EIF3CL",0,0,0,0,1
"EIF3D",60.70077,60.70077,66.47548,66.47548,0.914417652160459
"EIF3E",140.96436,140.96436,200.26438,200.26438,0.705362568378965
"EIF3EP1",1.86708,1.86708,1.86206,1.86206,1.00175398139801
"EIF3EP2",0,0,0,0,1
"EIF3F",75.07727,75.07727,98.09944,98.09944,0.767686174614105
"EIF3FP1",0,0,0.24827,0.24827,0.801108734488532
"EIF3FP3",0,0,2.42068,2.42068,0.292339534829332
"EIF3G",233.67514,233.67514,230.30559,230.30559,1.01456752515147
"EIF3H",772.09886,772.09886,938.3533,938.3533,0.823011810359318
"EIF3I",97.62742,97.62742,101.82356,101.82356,0.959190870263586
"EIF3IP1",0,0,0,0,1
"EIF3J",39.22938,39.22938,50.24454,50.24454,0.785047148437668
"EIF3K",263.61062,263.61062,242.53311,242.53311,1.08654884750579
"EIF3KP1",0,0,0,0,1
"EIF3KP2",0,0,0,0,1
"EIF3KP3",0,0,0,0,1
"EIF3L",241.95252,241.95252,264.19505,264.19505,0.916127657737201
"EIF3LP2",0.37342,0.37342,0.27931,0.27931,1.07356309260461
"EIF3M",58.46028,58.46028,100.58219,100.58219,0.585341583992233
"EIF4A1",199.23793,199.23793,190.92305,190.92305,1.04332403012562
"EIF4A1P1",0,0,0,0,1
"EIF4A1P10",0,0,0.15517,0.15517,0.865673450660942
"EIF4A1P11",0,0,0,0,1
"EIF4A1P12",0,0,0,0,1
"EIF4A1P13",0,0,0,0,1
"EIF4A1P2",0,0,0,0,1
"EIF4A1P3",0,0,4.68618,4.68618,0.17586499196297
"EIF4A1P5",0,0,0,0,1
"EIF4A1P6",0,0,0,0,1
"EIF4A1P7",0,0,0,0,1
"EIF4A1P8",0,0,0,0,1
"EIF4A2",334.62181,334.62181,301.31208,301.31208,1.11018325830711
"EIF4A3",33.85634,33.85634,43.32389,43.32389,0.786400742353616
"EIF4B",146.81454,146.81454,177.60934,177.60934,0.827585724240401
"EIF4BP2",0,0,0,0,1
"EIF4BP3",0,0,0.49655,0.49655,0.668203534796699
"EIF4BP4",0,0,0,0,1
"EIF4BP5",0,0,0,0,1
"EIF4BP6",0.14522,0.14522,0,0,1.14522
"EIF4BP7",0.29043,0.29043,0.77586,0.77586,0.726650749496019
"EIF4BP8",0,0,0,0,1
"EIF4BP9",0,0,0,0,1
"EIF4E",42.2167,42.2167,38.45151,38.45151,1.09543842555076
"EIF4E1B",5.70496,5.70496,0.68275,0.68275,3.98452533056009
