"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg_TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"TOR1B",7.60341,7.60341,17.752359,22.933846,25.40374,22.0299816666667,339,412,286,0.373574331257609
"TOR2A",10.61373,10.61373,10.355642,9.741004,13.588972,11.2285393333333,157,161,156,0.949723403869058
"TOR3A",10.08615,10.08615,10.179417,7.26917,8.42261,8.62373233333333,212,158,134,1.15195951175838
"TOR4A",1.9862,1.9862,0.389122,0.802021,0.462525,0.551222666666667,17,43,14,1.92506212303929
"TOX",2.97929,2.97929,0.187772,0.105068,0.420373,0.237737666666667,10,6,16,3.21497043126802
"TOX2",5.30687,5.30687,2.295686,3.306767,8.205683,4.602712,40,60,98,1.12568163418002
"TOX3",5.64824,5.64824,5.458619,3.151409,5.362817,4.657615,164,109,127,1.17509586636772
"TOX4",25.85158,25.85158,52.26343,59.455081,79.38113,63.6998803333333,919,1065,794,0.415017460027141
"TOX4P1",0,0,0,0,0,0,0,0,0,1
"TP53",9.71374,9.71374,2.597513,38.588788,31.113551,24.0999506666667,63,90,60,0.426843070023564
"TP53AIP1",0.86896,0.86896,0.251982,0.561461,0.865546,0.559663,10,5,10,1.1983101477691
"TP53BP1",13.96544,13.96544,86.34885,94.856349,118.460727,99.888642,4011,4269,3088,0.14833622202983
"TP53BP2",10.86201,10.86201,8.233414,9.060926,8.949978,8.748106,188,224,195,1.21685279171154
"TP53I11",25.04469,25.04469,249.566818,184.990086,162.197026,198.917976666667,1849,1599,1060,0.130276878719244
"TP53I13",45.43423,45.43423,1.083902,1.815374,1.291452,1.39690933333333,9,29,15,19.3725433641768
"TP53I3",9.62064,9.62064,23.38959,22.730987,21.773618,22.6313983333333,311,301,206,0.449429181049309
"TP53INP1",3.84825,3.84825,2.556449,3.333441,4.516768,3.468886,195,273,246,1.08489005984937
"TP53INP2",988.56681,988.56681,41.710019,51.219505,59.922886,50.9508033333333,2137,2758,1757,19.048152222991
"TP53RK",5.02756,5.02756,6.349245,6.01888,7.559336,6.642487,229,227,194,0.788690906507267
"TP53TG3",0,0,0,0,0,0,0,0,0,1
"TP53TG3B",0,0,0,0,0,0,0,0,0,1
"TP53TG3C",0.58965,0.58965,0,0,0,0,0,0,0,1.58965
"TP53TG5",49.37558,49.37558,2.036181,1.854784,1.811029,1.90066466666667,19,15,17,17.3669092394226
"TP63",1.45861,1.45861,0.330367,0.201356,0,0.177241,4,4,0,2.08845087794258
"TP73",1.42758,1.42758,0.031522,0.389851,0.189253,0.203542,2,20,8,2.0170297339021
"TPBG",7.91375,7.91375,1.538143,1.319248,0.95407,1.270487,54,51,23,3.92591985772215
"TPBGL",0.55862,0.55862,5.466905,5.234414,7.361272,6.02086366666667,151,173,136,0.221998328695648
"TPCN1",28.79984,28.79984,2.113669,4.059802,4.381961,3.51847733333333,88,103,64,6.5951066701526
"TPCN2",4.2517,4.2517,2.695921,3.902791,3.904114,3.500942,101,121,93,1.16680019427044
"TPD52",136.08543,136.08543,90.674271,122.634642,171.826396,128.378436333333,1127,1375,1285,1.05956938331524
"TPD52L1",60.98241,60.98241,2.437629,1.492621,2.523732,2.15132733333333,32,30,17,19.6686676577129
"TPD52L2",62.40999,62.40999,30.84809,33.310645,44.079033,36.079256,956,1139,915,1.71012034329923
"TPD52L3",0.31034,0.31034,0,0,0,0,0,0,0,1.31034
"TPGS1",30.25845,30.25845,3.220375,6.567058,2.942536,4.243323,32,72,20,5.96157246082303
"TPGS2",97.66496,97.66496,202.981432,209.908459,212.419492,208.436461,2022,2278,1457,0.471097341546465
"TPH1",0.68275,0.68275,0.395683,0.637,0.211645,0.414776,27,24,10,1.18941090321012
"TPH2",0.58965,0.58965,0.325008,0.506868,1.037778,0.623218,11,18,19,0.979320091324763
"TPI1",305.74999,305.74999,326.45757,401.52583,492.05635,406.679916666667,2435,3132,2121,0.752428504470112
"TPI1P2",1.1793,1.1793,0.281153,0.145772,0.223212,0.216712333333333,5,4,4,1.79113825042731
"TPK1",23.80331,23.80331,3.125203,2.212928,1.281579,2.20657,65,46,27,7.73515313871208
"TPM1",221.58495,221.58495,150.745137,185.195553,136.029124,157.323271333333,2499,2798,1719,1.4058890277183
"TPM2",162.34046,162.34046,12.71672,16.670191,18.22413,15.870347,160,213,150,9.68210434557155
"TPM3",124.1993,124.1993,118.124673,121.316242,126.398154,121.946356333333,2154,2449,1733,1.01832460703885
"TPM3P9",4.18963,4.18963,2.47045,2.906825,2.048109,2.475128,70,93,55,1.4933636976825
"TPM4",324.49471,324.49471,55.403225,62.545909,68.055012,62.001382,1566,1948,1395,5.16646936411649
"TPMT",8.00685,8.00685,5.417523,4.037963,4.999932,4.81847266666667,218,174,143,1.54797496112668
"TPO",1.45861,1.45861,0.068674,0.272993,0.019844,0.120503666666667,4,4,1,2.19420076269273
"TPP1",65.54446,65.54446,10.165082,13.347206,10.164254,11.225514,244,345,181,5.44308075717716
"TPP2",12.91027,12.91027,28.692881,25.221932,36.024108,29.9796403333333,610,660,474,0.44901328260525
"TPPP",87.14433,87.14433,11.553892,14.062759,17.071206,14.2292856666667,922,1252,965,5.78781775647739
"TPPP2",1.67585,1.67585,0,0,0,0,0,0,0,2.67585
"TPPP3",265.62263,265.62263,12.624192,22.223421,21.096584,18.6480656666667,142,274,171,13.56991749332
"TPR",27.62053,27.62053,23.252673,30.235453,35.056451,29.514859,1238,1136,948,0.937921096079782
"TPRA1",23.05849,23.05849,8.954148,9.162721,10.750369,9.62241266666667,150,192,106,2.26487999995481
"TPRG1",4.71721,4.71721,0.805138,1.053731,0,0.619623,18,7,0,3.52996345445823
"TPRG1L",39.75495,39.75495,18.144715,21.20176,21.645384,20.3306196666667,533,678,446,1.91063131952457
"TPRKB",60.73414,60.73414,21.689041,21.691379,28.256604,23.879008,127,129,94,2.48137465931118
"TPRN",73.61338,73.61338,76.538284,113.79217,25.591502,71.9739853333333,121,180,112,1.02246546710007
"TPRX1",0,0,0.057743,0.072586,0.064673,0.0650006666666667,1,2,1,0.938966548377748
"TPRXL",0.93103,0.93103,0,0.704708,1.022006,0.575571333333333,0,3,3,1.22560620337935
"TPSAB1",1.05517,1.05517,0.344065,0.096452,0.243001,0.227839333333333,3,2,2,1.67381019992301
"TPSB2",1.02413,1.02413,0.93298,0.777193,0.8011,0.837091,12,11,7,1.10181259393247
"TPSD1",0.34138,0.34138,0.361213,0.218818,0,0.193343666666667,3,3,0,1.12405171910523
"TPSG1",0.96206,0.96206,1.09385,0.768199,1.284675,1.048908,8,7,10,0.957612542876498
"TPST1",50.18247,50.18247,108.7877,70.393109,115.984852,98.3885536666667,655,571,441,0.514973486500848
"TPST2",13.25165,13.25165,3.144254,3.946874,2.55911,3.216746,116,129,79,3.37977435681447
"TPT1",2980.50378,2980.50378,519.827813,509.561881,545.106226,524.831973333333,4567,4879,3324,5.67006939707331
"TPTE",0,0,0.031403,0.041308,0,0.024237,1,1,0,0.976336531486365
"TPTE2",0.43448,0.43448,0,0.054623,0.101473,0.052032,0,1,1,1.36353266820781
"TPX2",0.62069,0.62069,1.009228,1.2934,2.894721,1.73244966666667,47,65,94,0.593127119511442
"TRA2A",254.57442,254.57442,53.494576,65.898634,76.013072,65.1354273333333,661,741,591,3.86441020047944
"TRA2B",65.38928,65.38928,123.168198,145.753769,131.190196,133.370721,1172,1279,1010,0.4940754913416
"TRABD",21.04126,21.04126,5.582803,5.350667,6.898295,5.94392166666667,129,141,116,3.17418039229993
"TRABD2A",2.51378,2.51378,0.255436,0.38194,0.208594,0.28199,11,9,6,2.74087941403599
"TRABD2B",4.59308,4.59308,0.010169,0.036572,0.028885,0.0252086666666667,1,4,2,5.4555527882779
"TRAC",0,0,0.096928,0.266461,0.273209,0.212199333333333,1,3,2,0.824946832176666
"TRADD",30.22741,30.22741,2.399833,2.072648,2.143007,2.20516266666667,14,26,15,9.74284716490728
"TRAF1",7.38616,7.38616,1.024763,1.388356,1.450778,1.28796566666667,60,89,58,3.6653347216603
"TRAF2",9.55857,9.55857,15.795817,6.874956,18.223736,13.631503,84,104,81,0.721632630632683
"TRAF3",11.60683,11.60683,8.606982,11.805457,10.525296,10.3125783333333,656,933,528,1.11440819488985
"TRAF3IP1",25.07572,25.07572,12.564054,13.098957,11.332933,12.3319813333333,292,339,233,1.95587732596085
"TRAF3IP2",6.92065,6.92065,6.394413,6.795288,7.622228,6.93730966666667,66,73,52,0.997901094027284
"TRAF3IP3",10.61373,10.61373,0.086951,0.076571,0.065814,0.0764453333333333,1,3,2,10.7889640470982
"TRAF4",23.21366,23.21366,59.414992,51.225785,74.907975,61.849584,575,565,498,0.385263647886675
"TRAF5",3.10343,3.10343,2.568547,3.941997,5.731142,4.080562,121,193,165,0.807672458283158
"TRAF6",2.48274,2.48274,5.354279,3.558684,5.012902,4.641955,293,340,244,0.61729311914044
"TRAF7",21.38264,21.38264,34.253044,39.505217,34.127645,35.9619686666667,591,667,445,0.605558654135901
"TRAFD1",30.69293,30.69293,20.26728,24.747843,25.63238,23.5491676666667,454,495,379,1.2909981483011
"TRAIP",3.32067,3.32067,0.810701,2.264663,3.702342,2.25923533333333,14,18,20,1.32566984525818
"TRAJ1",0,0,0,0,0,0,0,0,0,1
"TRAJ10",0,0,0,0,0,0,0,0,0,1
"TRAJ11",0,0,0,0,0,0,0,0,0,1
"TRAJ12",0,0,0,0,0,0,0,0,0,1
"TRAJ13",0,0,0,0,0,0,0,0,0,1
"TRAJ14",0,0,0,0,0,0,0,0,0,1
"TRAJ16",0,0,0,0,0,0,0,0,0,1
"TRAJ17",0,0,0,0,0,0,0,0,0,1
"TRAJ18",0,0,0,0,0,0,0,0,0,1
"TRAJ19",0,0,0,0,0,0,0,0,0,1
"TRAJ2",0,0,0,0,0,0,0,0,0,1
"TRAJ20",0,0,0,0,0,0,0,0,0,1
"TRAJ21",0,0,0,0,0,0,0,0,0,1
"TRAJ22",0,0,0,0,0,0,0,0,0,1
"TRAJ23",0,0,0,0,0,0,0,0,0,1
"TRAJ24",0,0,0,0,0,0,0,0,0,1
"TRAJ25",0,0,0,0,0,0,0,0,0,1
"TRAJ26",0,0,0,0,0,0,0,0,0,1
"TRAJ27",0,0,0,0,0,0,0,0,0,1
"TRAJ28",0,0,0,0,0,0,0,0,0,1
"TRAJ29",0,0,0,0,0,0,0,0,0,1
"TRAJ3",0,0,0,0,0,0,0,0,0,1
"TRAJ30",0,0,0,0,0,0,0,0,0,1
"TRAJ31",0,0,0,0,0,0,0,0,0,1
"TRAJ32",0,0,0,0,0,0,0,0,0,1
"TRAJ33",0,0,0,0,0,0,0,0,0,1
"TRAJ34",0,0,0,0,0,0,0,0,0,1
"TRAJ35",0,0,0,0,0,0,0,0,0,1
"TRAJ36",0,0,0,0,0,0,0,0,0,1
"TRAJ37",0,0,0,0,0,0,0,0,0,1
"TRAJ38",0,0,0,0,0,0,0,0,0,1
"TRAJ39",0,0,0,0,0,0,0,0,0,1
"TRAJ4",0,0,0,0,0,0,0,0,0,1
"TRAJ40",0,0,0,0,0,0,0,0,0,1
"TRAJ41",0,0,0,0,0,0,0,0,0,1
"TRAJ42",0,0,0,0,0,0,0,0,0,1
"TRAJ43",0,0,0,0,0,0,0,0,0,1
"TRAJ44",0,0,0,0,0,0,0,0,0,1
"TRAJ45",0,0,0,0,0,0,0,0,0,1
"TRAJ46",0,0,0,0,0,0,0,0,0,1
"TRAJ47",0,0,0,0,0,0,0,0,0,1
"TRAJ48",0,0,0,0,0,0,0,0,0,1
"TRAJ49",0,0,0,0,0,0,0,0,0,1
"TRAJ5",0,0,0,0,0,0,0,0,0,1
"TRAJ50",0,0,0,0,0,0,0,0,0,1
"TRAJ51",0,0,0,0,0,0,0,0,0,1
"TRAJ52",0,0,0,0,0,0,0,0,0,1
"TRAJ53",0,0,0,0,0,0,0,0,0,1
"TRAJ54",0,0,0,0,0,0,0,0,0,1
"TRAJ55",0,0,0,0,0,0,0,0,0,1
"TRAJ56",0,0,0,0,0,0,0,0,0,1
"TRAJ57",0,0,0,0,0,0,0,0,0,1
"TRAJ58",0,0,0,0,0,0,0,0,0,1
"TRAJ59",0,0,0,0,0,0,0,0,0,1
"TRAJ6",0,0,0,0,0,0,0,0,0,1
"TRAJ60",0,0,0,0,0,0,0,0,0,1
"TRAJ61",0,0,0,0,0,0,0,0,0,1
"TRAJ7",0,0,0,0,0,0,0,0,0,1
"TRAJ8",0,0,0,0,0,0,0,0,0,1
"TRAJ9",0,0,0,0,0,0,0,0,0,1
"TRAK1",23.36883,23.36883,43.657252,46.434158,47.060232,45.717214,1778,2128,1508,0.521624213293199
"TRAK2",169.88179,169.88179,20.767477,20.291394,26.045549,22.36814,1308,1415,993,7.31259698033305
"TRAM1",30.72396,30.72396,11.694411,14.80558,14.13226,13.5440836666667,262,350,233,2.18122782617839
"TRAM1L1",7.5103,7.5103,4.910103,5.312646,6.822223,5.68165733333333,123,143,122,1.27368100090137
"TRAM2",3.2586,3.2586,1.3929,1.580733,2.050387,1.67467333333333,134,166,140,1.59219443620529
"TRANK1",6.88962,6.88962,3.529106,3.439438,3.685146,3.55123,263,430,283,1.73351379736906
"TRAP1",56.57554,56.57554,75.950774,75.810232,74.963101,75.5747023333333,940,1117,669,0.751887219219879
"TRAPPC1",217.7367,217.7367,392.012524,424.580376,468.398279,428.330393,666,786,572,0.509483380553494
"TRAPPC10",10.64477,10.64477,14.916455,26.224353,28.020612,23.0538066666667,509,718,461,0.484113394664351
"TRAPPC11",12.78613,12.78613,22.059951,18.178706,22.614643,20.9511,728,801,575,0.628038230430366
"TRAPPC12",70.66512,70.66512,52.414069,67.157836,69.140037,62.9039806666667,373,449,293,1.12145001379205
"TRAPPC2",15.42405,15.42405,13.798904,13.184717,17.198996,14.727539,344,340,306,1.04428607679816
"TRAPPC2L",113.08901,113.08901,87.38657,111.538037,78.352764,92.4257903333333,292,380,291,1.22117254339452
"TRAPPC3",58.93415,58.93415,53.238199,63.756631,30.645844,49.213558,398,494,280,1.19358500745954
"TRAPPC4",81.21678,81.21678,67.164045,93.309324,88.682647,83.0520053333333,476,657,454,0.978165597286404
"TRAPPC5",78.57886,78.57886,50.988712,70.727814,60.150355,60.6222936666667,218,323,171,1.29139724059065
"TRAPPC6A",60.08242,60.08242,4.475753,5.783763,5.326403,5.19530633333333,30,37,25,9.85946726659037
"TRAPPC6B",10.08615,10.08615,41.397723,44.291408,45.080713,43.589948,1218,1433,1069,0.248624420912085
"TRAPPC8",20.35851,20.35851,20.089583,18.080241,22.271682,20.1471686666667,468,561,401,1.00999383589664
"TRAPPC9",252.96063,252.96063,34.028699,30.824111,31.299482,32.050764,838,873,570,7.68395641323148
"TRAT1",0,0,0,0,0,0,0,0,0,1
"TRAV10",0,0,0,0,0,0,0,0,0,1
"TRAV11",0,0,0,0,0,0,0,0,0,1
"TRAV14DV4",0,0,0,0,0,0,0,0,0,1
"TRAV16",0,0,0,0,0,0,0,0,0,1
"TRAV17",0,0,0,0,0,0,0,0,0,1
"TRAV18",0,0,0,0,0,0,0,0,0,1
"TRAV19",0,0,0,0,0,0,0,0,0,1
"TRAV2",0,0,0,0,0,0,0,0,0,1
"TRAV20",0,0,0,0,0,0,0,0,0,1
"TRAV21",0,0,0,0,0,0,0,0,0,1
"TRAV22",0,0,0,0,0,0,0,0,0,1
"TRAV23DV6",0,0,0,0,0,0,0,0,0,1
"TRAV24",0,0,0,0,0,0,0,0,0,1
"TRAV25",0,0,0,0,0,0,0,0,0,1
"TRAV27",0,0,0,0,0,0,0,0,0,1
"TRAV28",0,0,0,0,0,0,0,0,0,1
"TRAV29DV5",0,0,0,0,0,0,0,0,0,1
"TRAV3",0,0,0,0,0,0,0,0,0,1
"TRAV30",0,0,0,0,0,0,0,0,0,1
"TRAV31",0,0,0,0,0,0,0,0,0,1
"TRAV32",0,0,0,0,0,0,0,0,0,1
"TRAV33",0,0,0,0,0,0,0,0,0,1
"TRAV34",0,0,0,0,0,0,0,0,0,1
"TRAV35",0,0,0,0,0,0,0,0,0,1
"TRAV36DV7",0,0,0,0,0,0,0,0,0,1
"TRAV39",0,0,0,0,0,0,0,0,0,1
"TRAV4",0,0,0,0,0,0,0,0,0,1
"TRAV40",0,0,0,0,0,0,0,0,0,1
"TRAV41",0,0,0,0,0,0,0,0,0,1
"TRAV5",0,0,0,0,0,0,0,0,0,1
"TRAV6",0,0,0,0,0,0,0,0,0,1
"TRAV7",0,0,0,0,0,0,0,0,0,1
"TRBC2",0,0,0.276189,0.755175,0,0.343788,2,6,0,0.744165002217612
"TRBV19",0,0,0,0,0,0,0,0,0,1
"TRBV2",0,0,0,0,0,0,0,0,0,1
"TRBV26",0,0,0,0,0,0,0,0,0,1
"TRBV27",0,0,0,0,0,0,0,0,0,1
"TRBV28",0,0,0,0,0,0,0,0,0,1
"TRBV30",0,0,0,0,0,0,0,0,0,1
"TRBV9",0,0,0,0,0,0,0,0,0,1
"TRBVA",0,0,0,0,0,0,0,0,0,1
"TRBVB",0,0,0,0,0,0,0,0,0,1
"TRDD1",0,0,0,0,0,0,0,0,0,1
"TRDD2",0,0,0,0,0,0,0,0,0,1
"TRDD3",0,0,0,0,0,0,0,0,0,1
"TRDJ1",0,0,0,0,0,0,0,0,0,1
"TRDJ2",0,0,0,0,0,0,0,0,0,1
"TRDJ3",0,0,0,0,0,0,0,0,0,1
"TRDJ4",0,0,0,0,0,0,0,0,0,1
"TRDMT1",10.45856,10.45856,6.29627,3.602959,2.049988,3.98307233333333,146,170,124,2.29949702382406
"TRDN",16.32405,16.32405,0.067544,0.186839,0.613274,0.289219,4,12,4,13.4376316203841
"TRDV1",0,0,0,0,0,0,0,0,0,1
"TRDV2",0,0,0,0,0,0,0,0,0,1
"TRDV3",0,0,0,0,0,0,0,0,0,1
"TREH",41.46183,41.46183,0,0.050886,0.143847,0.064911,0,2,2,39.8735950703862
"TREM1",1.48965,1.48965,0.282399,0.258936,0,0.180445,1,1,0,2.10907750890554
"TREM2",40.84115,40.84115,0,0,0,0,0,0,0,41.84115
"TREML1",2.45171,2.45171,0.200968,0,0,0.0669893333333333,1,0,0,3.23499953763986
"TREML2",0,0,0,0.036169,0.027878,0.021349,0,2,1,0.979097252751018
"TREML3P",0.31034,0.31034,0,0,0,0,0,0,0,1.31034
"TREML4",0,0,0,0,0,0,0,0,0,1
"TRERF1",1.11724,1.11724,1.806204,1.716667,2.26296,1.92861033333333,184,185,161,0.722950395927261
"TREX1",29.29639,29.29639,2.247654,2.235758,1.57558,2.019664,20,13,12,10.0330334765722
"TREX2",1.05517,1.05517,0.077002,0.06639,0,0.0477973333333333,1,1,0,1.96141938390121
"TRGC1",0,0,0,0,0,0,0,0,0,1
"TRGC2",0,0,0.093028,0.257355,0,0.116794333333333,1,3,0,0.895420016159347
"TRGJ2",0,0,0,0,0,0,0,0,0,1
"TRGJP",0,0,0,0,0,0,0,0,0,1
"TRGJP1",0,0,0,0,0,0,0,0,0,1
"TRGJP2",0,0,0,0,0,0,0,0,0,1
"TRGV1",0,0,0,0,0,0,0,0,0,1
"TRGV2",0,0,0,0,0,0,0,0,0,1
"TRGV3",0,0,0,0,0,0,0,0,0,1
"TRGV4",0,0,0,0,0,0,0,0,0,1
"TRGV5",0,0,0,0,0,0,0,0,0,1
"TRGV5P",0,0,0,0,0,0,0,0,0,1
"TRGV7",0,0,0,1.244883,0,0.414961,0,2,0,0.706733259785959
"TRGV8",0,0,0,0,0,0,0,0,0,1
"TRGV9",0,0,0,0.173793,0.534329,0.236040666666667,0,4,8,0.809034869942251
"TRH",1.30344,1.30344,40.735358,50.448008,25.357465,38.8469436666667,754,1035,333,0.0578071939285749
"TRHDE",1.14827,1.14827,2.276469,1.186731,1.731313,1.73150433333333,117,71,98,0.786478708374738
"TRHR",0.18621,0.18621,0.042392,0.055726,0,0.032706,2,1,0,1.14864249844583
"TRIAP1",22.22056,22.22056,8.979624,11.442879,10.381205,10.2679026666667,116,160,95,2.06077037465831
"TRIB1",3.66205,3.66205,5.374698,5.149882,5.822666,5.449082,199,217,150,0.722901336965478
"TRIB2",13.53096,13.53096,89.168194,87.8302,98.12702,91.7084713333333,3047,3437,2448,0.156738211632828
"TRIB3",1.1793,1.1793,9.16439,8.554493,9.830426,9.183103,231,228,172,0.214011387295209
"TRIL",1.70689,1.70689,0.890933,1.039194,3.005436,1.64518766666667,54,72,127,1.02332625927108
"TRIM10",0,0,0,0,0,0,0,0,0,1
"TRIM11",11.73097,11.73097,11.14611,10.197315,9.26239,10.2019383333333,283,296,196,1.13649706159485
"TRIM13",11.79304,11.79304,10.275813,11.925291,12.879659,11.6935876666667,745,751,611,1.00783484826709
"TRIM14",11.79304,11.79304,1.89263,1.509156,1.657606,1.686464,76,78,59,4.76203663998475
"TRIM15",0,0,0,0,0,0,0,0,0,1
"TRIM16",11.20338,11.20338,25.497356,27.032282,25.998065,26.175901,436,546,321,0.449051532826823
"TRIM16L",20.14127,20.14127,8.164555,9.064137,37.933547,18.387413,82,132,100,1.09046369415043
"TRIM17",3.72412,3.72412,0.954098,0.912803,2.067114,1.31133833333333,22,22,34,2.04388943490892
"TRIM2",94.59257,94.59257,73.611461,77.362858,88.672889,79.8824026666667,5940,6757,5195,1.18187104794546
"TRIM21",7.60341,7.60341,4.817738,7.127385,5.261328,5.73548366666667,85,107,68,1.27732623606194
"TRIM22",27.43433,27.43433,1.450484,4.103141,6.964258,4.17262766666667,26,68,46,5.4970765019945
"TRIM23",9.06202,9.06202,10.52902,12.6009,11.889414,11.6731113333333,413,536,321,0.79396603843718
"TRIM24",4.53101,4.53101,18.001666,18.026513,20.681922,18.903367,994,1107,815,0.277893182595688
"TRIM25",5.12066,5.12066,12.033541,10.424148,13.516994,11.991561,305,330,261,0.47112583314661
"TRIM26",15.17578,15.17578,10.188213,12.448477,12.442999,11.6932296666667,381,497,346,1.27436282370899
"TRIM26BP",0.43448,0.43448,0,0.1315,0,0.0438333333333333,0,1,0,1.37424237585821
"TRIM27",17.31714,17.31714,28.469343,27.39368,33.060428,29.6411503333333,737,836,671,0.5977954417747
"TRIM28",68.43065,68.43065,242.658113,261.511619,320.344759,274.838163666667,1264,1453,1119,0.251707918429673
"TRIM29",11.85511,11.85511,2.158486,1.638107,15.394753,6.39711533333333,16,11,51,1.73785447714618
"TRIM3",37.89289,37.89289,42.768425,62.912765,70.949964,58.8770513333333,743,873,598,0.649545846596298
"TRIM31",0.43448,0.43448,0.072503,0.036468,0.590091,0.233020666666667,1,1,2,1.16338682617377
"TRIM32",4.62411,4.62411,6.975057,8.773989,7.04998,7.59967533333333,302,368,248,0.653990968496252
"TRIM33",10.79994,10.79994,21.070179,16.866162,21.158541,19.698294,668,664,518,0.570092395054394
"TRIM34",3.69308,3.69308,0.253095,0.118171,0.15773,0.176332,4,3,2,3.98958797346327
"TRIM35",12.35165,12.35165,12.652648,15.847633,13.03715,13.8458103333333,282,344,214,0.899354747246198
"TRIM36",14.33785,14.33785,27.655432,33.283006,43.447485,34.7953076666667,1088,1216,1044,0.428487726459268
"TRIM37",11.762,11.762,71.577266,99.37896,55.442395,75.466207,1305,1502,1037,0.166897254364925
"TRIM38",3.56895,3.56895,0.170443,0.255272,0.15198,0.192565,22,35,14,3.83119578387761
"TRIM39",7.91375,7.91375,4.611345,8.278291,7.793603,6.894413,120,195,100,1.12912131655641
"TRIM4",6.20686,6.20686,2.026549,2.370449,3.171063,2.522687,56,80,70,2.04584171117105
"TRIM40",0,0,0,0,0,0,0,0,0,1
"TRIM41",125.13032,125.13032,11.915082,15.140962,17.536573,14.8642056666667,429,486,359,7.95062309769601
"TRIM42",0,0,0,0,0,0,0,0,0,1
"TRIM43",0,0,0,0,0,0,0,0,0,1
"TRIM43B",0,0,0,0.046254,0,0.015418,0,1,0,0.984816105288659
"TRIM44",193.34373,193.34373,22.485154,24.730461,27.328474,24.8480296666667,1821,2141,1325,7.51870577781886
"TRIM45",6.48617,6.48617,2.133239,2.064645,1.624177,1.940687,66,54,51,2.5457214589652
"TRIM46",11.54476,11.54476,21.054466,21.634869,27.37924,23.3561916666667,731,831,681,0.5150542486972
"TRIM47",59.58587,59.58587,5.870277,9.422509,4.837849,6.71021166666667,25,70,26,7.85787376784079
"TRIM48",0,0,0,0,0,0,0,0,0,1
"TRIM49",0,0,0.059988,0,0,0.019996,1,0,0,0.980396001552947
"TRIM49B",0,0,0,0,0,0,0,0,0,1
"TRIM49C",0,0,0,0,0,0,0,0,0,1
"TRIM5",6.26893,6.26893,3.699128,2.881547,3.065858,3.215511,104,83,51,1.72432950596025
"TRIM50",1.1793,1.1793,0.057848,0.213403,0,0.090417,1,3,0,1.99859319874874
"TRIM51",0,0,0,0,0,0,0,0,0,1
"TRIM51BP",0,0,0,0,0,0,0,0,0,1
"TRIM51CP",0,0,0,0,0,0,0,0,0,1
"TRIM51GP",0,0,0,0,0,0,0,0,0,1
"TRIM51JP",0,0,0,0,0,0,0,0,0,1
"TRIM52",10.24132,10.24132,17.564128,23.95708,17.348759,19.6233223333333,535,600,431,0.545078034387831
"TRIM53AP",0,0,0,0,0,0,0,0,0,1
"TRIM53CP",0,0,0,0,0,0,0,0,0,1
"TRIM54",2.0793,2.0793,0.085145,0.08485,0,0.056665,2,2,0,2.91416863433539
"TRIM55",0,0,0,0,0,0,0,0,0,1
"TRIM56",13.00337,13.00337,0.22237,0.444138,0.713638,0.460048666666667,32,71,33,9.59102961408136
"TRIM58",0.83793,0.83793,6.86301,8.456041,7.901686,7.74024566666667,464,625,378,0.210283562967738
"TRIM59",8.68961,8.68961,0.232387,0.217739,1.789943,0.746689666666667,11,12,26,5.54741359321795
"TRIM6",1.05517,1.05517,0.358892,0.201641,0.082979,0.214504,12,9,2,1.69218874536436
"TRIM60",0,0,0.049408,0.045761,0.069653,0.0549406666666667,1,1,1,0.947920609753092
"TRIM60P10Y",0,0,0,0,0,0,0,0,0,1
"TRIM60P11Y",0,0,0,0,0,0,0,0,0,1
"TRIM60P14",0.15517,0.15517,0,0.294085,0.547651,0.280578666666667,0,5,7,0.902068752251586
"TRIM60P16",0,0,0,0,0,0,0,0,0,1
"TRIM60P19",0,0,0,0,0,0,0,0,0,1
"TRIM60P3Y",0,0,0,0,0,0,0,0,0,1
"TRIM60P5Y",0,0,0,0,0,0,0,0,0,1
"TRIM60P8Y",0,0,0,0,0,0,0,0,0,1
"TRIM60P9Y",0,0,0,0,0,0,0,0,0,1
"TRIM61",0.74482,0.74482,0.249415,0.296014,0.123258,0.222895666666667,7,7,2,1.42679383659604
"TRIM62",11.14132,11.14132,4.08898,5.063832,6.459548,5.20412,191,216,187,1.95697697658975
"TRIM63",3.81722,3.81722,0,0.05743,0.129292,0.0622406666666667,0,1,2,4.53496100381521
"TRIM64",0,0,0,0,0,0,0,0,0,1
"TRIM64B",0,0,0.02988,0,0,0.00996,1,0,0,0.990138223295972
"TRIM64C",0,0,0,0,0,0,0,0,0,1
"TRIM64DP",0,0,0,0,0,0,0,0,0,1
"TRIM64EP",0.77586,0.77586,0,0,0,0,0,0,0,1.77586
"TRIM64FP",0,0,0,0,0,0,0,0,0,1
"TRIM65",19.64472,19.64472,4.112036,6.593912,7.553685,6.08654433333333,131,159,108,2.91322808818007
"TRIM66",1.55172,1.55172,4.850185,7.164223,3.441868,5.152092,238,396,171,0.414772730966962
"TRIM67",0.93103,0.93103,18.845087,19.661308,23.061511,20.5226353333333,2278,2636,1930,0.0897208901276743
"TRIM68",4.59308,4.59308,4.421776,5.247823,5.21513,4.96157633333333,112,171,112,0.938188104499654
