"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","FoldChange"
"NUAK1",6.85858,6.85858,5.216862,3.248685,6.083247,4.849598,1.34343932694178
"NUAK2",2.32757,2.32757,0.542528,0.489988,0.866179,0.632898333333333,2.03783048342467
"NUB1",26.4102,26.4102,37.27624,40.441974,41.691211,39.8031416666667,0.671766900301999
"NUBP1",9.89994,9.89994,16.255368,13.502176,19.932947,16.563497,0.620601922270946
"NUBP2",71.00649,71.00649,21.525108,20.400254,24.40679,22.1107173333333,3.11571851974247
"NUBPL",52.13764,52.13764,7.765028,7.71019,10.080109,8.51844233333333,5.58259830118562
"NUCB1",146.20262,146.20262,110.315089,98.534844,122.679465,110.509799333333,1.32008685227718
"NUCB2",57.50657,57.50657,73.601373,86.608583,96.26818,85.492712,0.676433524248841
"NUCKS1",641.66533,641.66533,727.22124,511.177559,521.579808,586.659535666667,1.09360146648677
"NUDC",95.15118,95.15118,36.578118,37.093013,44.964131,39.5450873333333,2.371463137063
"NUDCD1",4.00343,4.00343,7.977598,7.09237,7.958866,7.676278,0.576679308800387
"NUDCD2",68.36858,68.36858,30.975213,26.303411,28.104915,28.4611796666667,2.35457577683102
"NUDCD3",111.6304,111.6304,76.565436,75.63015,83.809581,78.668389,1.41374014729983
"NUDT1",31.49982,31.49982,26.726309,17.836066,10.23556,18.2659783333333,1.6869021358635
"NUDT10",1.33448,1.33448,6.627095,5.708875,6.484171,6.27338033333333,0.320962178933674
"NUDT11",2.79309,2.79309,8.999315,8.948163,12.23796,10.0618126666667,0.342899497062537
"NUDT12",7.01375,7.01375,2.4684,2.036658,2.682419,2.39582566666667,2.35988262844667
"NUDT13",2.11033,2.11033,3.290884,2.36273,1.561632,2.405082,0.913437620591809
"NUDT14",60.5169,60.5169,29.970229,39.878616,35.488639,35.1124946666667,1.70347965621945
"NUDT15",7.38616,7.38616,6.910353,8.232691,9.300897,8.14798033333333,0.916722565465361
"NUDT16",53.31694,53.31694,12.577102,10.11364,10.537645,11.076129,4.49787676166758
"NUDT16L1",34.85153,34.85153,11.654686,13.28785,17.106751,14.016429,2.38748706500061
"NUDT17",7.63444,7.63444,2.81157,3.345578,1.850715,2.66928766666667,2.35316518746645
"NUDT18",7.19996,7.19996,3.167924,4.89935,4.083713,4.050329,1.62364867714559
"NUDT19",3.1655,3.1655,2.998893,3.745506,4.489764,3.744721,0.87792306439093
"NUDT2",37.36531,37.36531,17.736996,15.748223,16.840957,16.775392,2.15833833650476
"NUDT21",30.87914,30.87914,54.516231,57.626161,53.21005,55.1174806666667,0.568078602625794
"NUDT22",39.59978,39.59978,32.702058,25.971611,36.485229,31.7196326666667,1.24083850248604
"NUDT3",150.05087,150.05087,23.399317,32.26074,31.621479,29.0938453333333,5.01932765078343
"NUDT4",16.69646,16.69646,34.594663,34.358361,45.451198,38.1347406666667,0.452193107672056
"NUDT5",32.39982,32.39982,38.518001,32.033348,36.888609,35.8133193333333,0.90727542652633
"NUDT6",7.26203,7.26203,3.740308,3.413557,5.869796,4.34122033333333,1.54684313403785
"NUDT7",8.16202,8.16202,1.86119,0.296324,2.679058,1.61219066666667,3.50740859651388
"NUDT8",16.26198,16.26198,2.130263,1.37054,2.179061,1.893288,5.96621559969142
"NUDT9",28.98604,28.98604,35.013468,42.542621,44.137535,40.5645413333333,0.72143319854109
"NUF2",1.1793,1.1793,14.6954,9.035967,8.550139,10.760502,0.185306715648703
"NUFIP1",3.01033,3.01033,2.704189,3.384803,4.017631,3.36887433333333,0.91793210196097
"NUFIP2",8.65857,8.65857,9.335995,8.964735,8.806948,9.03589266666667,0.962402680140262
"NUGGC",0.21724,0.21724,0.055185,0.036154,0.022065,0.0378013333333333,1.17290271355725
"NUMA1",160.44737,160.44737,167.005075,106.925102,122.040365,131.990180666667,1.21397962759867
"NUMB",44.65837,44.65837,27.082161,13.000661,17.235469,19.106097,2.27087186538491
"NUMBL",14.64819,14.64819,27.00852,37.067845,31.769547,31.9486373333333,0.474926772894766
"NUP107",12.10338,12.10338,36.935165,11.7179,34.874717,27.842594,0.454306571732071
"NUP133",12.87924,12.87924,19.797425,20.605477,27.075381,22.492761,0.590787945273865
"NUP153",4.87239,4.87239,9.414592,7.468075,9.49682,8.79316233333333,0.599641852153511
"NUP155",2.29654,2.29654,10.797093,5.745807,6.794534,7.77914466666667,0.375496716954279
"NUP160",5.71031,5.71031,16.121339,10.979438,10.655959,12.5855786666667,0.493928905396153
"NUP188",11.60683,11.60683,43.014109,34.132086,22.928417,33.358204,0.366923428244387
"NUP205",15.98267,15.98267,26.623993,13.862915,24.743049,21.743319,0.746710275663811
"NUP210",4.28273,4.28273,3.242848,3.942723,4.968232,4.05126766666667,1.04582262287559
"NUP210L",0.03103,0.03103,0.160338,0,0.079232,0.0798566666666667,0.95478412258417
"NUP210P1",0,0,0,0,0,0,1
"NUP214",39.01012,39.01012,59.181146,49.642068,76.102867,61.642027,0.638710493835073
"NUP35",4.90342,4.90342,6.64383,7.83765,9.821988,8.101156,0.64864507321927
"NUP37",5.55514,5.55514,5.250675,3.487566,3.538134,4.092125,1.28730932567445
"NUP43",19.0861,19.0861,10.110942,7.635828,12.915384,10.220718,1.79009043806288
"NUP50",6.57927,6.57927,21.838183,19.317766,16.763103,19.3063506666667,0.373246287548926
"NUP54",27.86881,27.86881,34.840916,23.701546,29.654881,29.3991143333333,0.949659575060208
"NUP62",21.87919,21.87919,22.080885,21.330791,22.506138,21.9726046666667,0.995933649317432
"NUP62CL",0.83793,0.83793,0.348846,0.21549,0.338623,0.300986333333333,1.41272045132936
"NUP85",45.6825,45.6825,84.025146,69.829439,105.842583,86.5657226666667,0.533113855266228
"NUP88",50.52385,50.52385,47.683612,51.464806,58.964229,52.7042156666667,0.959400474625682
"NUP93",62.19275,62.19275,92.915508,79.249713,88.403523,86.856248,0.719274399243637
"NUP98",18.58955,18.58955,31.140109,47.315727,41.260603,39.9054796666667,0.478897941293749
"NUPR1",334.82914,334.82914,3.155331,0.370419,0.247538,1.25776266666667,148.744216988854
"NUS1",7.91375,7.91375,15.095569,13.279055,15.698366,14.6909966666667,0.568080548951745
"NUSAP1",7.04479,7.04479,29.173916,8.974626,15.996099,18.0482136666667,0.422338290654411
"NUTF2",131.52339,131.52339,73.264514,71.043754,79.126757,74.4783416666667,1.75578036127582
"NVL",19.73782,19.73782,33.635793,26.749922,29.303994,29.8965696666667,0.671201373606643
"NWD1",1.02413,1.02413,0.410691,0.16212,0.054308,0.209039666666667,1.67416343384377
"NXF1",75.84785,75.84785,63.625488,82.706149,102.984858,83.1054983333333,0.913707801782836
"NXF2",0,0,0.066418,0.075635,0.187435,0.109829333333333,0.901039439096942
"NXF2B",0,0,0.21152,0.01715,0.229481,0.152717,0.867515617449903
"NXF3",2.01723,2.01723,0.171092,0.096657,0,0.0892496666666667,2.77000773315209
"NXF5",0.15517,0.15517,0.11732,0,0,0.0391066666666667,1.11169530237512
"NXN",14.24475,14.24475,28.070993,17.253595,20.501876,21.9421546666667,0.664486410343556
"NXNL1",1.39654,1.39654,0.077673,0.10337,0,0.0603476666666667,2.26014549316058
"NXNL2",1.64482,1.64482,1.539126,0.755236,1.282989,1.19245033333333,1.20633063371561
"NXPE1",0.12414,0.12414,0.02495,0,0,0.00831666666666667,1.11486801434734
"NXPE2",0.0931,0.0931,0,0.041162,0.045408,0.0288566666666667,1.06244148034874
"NXPE3",11.26545,11.26545,11.116861,11.773679,13.886392,12.2589773333333,0.925067574341832
"NXPE4",0.0931,0.0931,0,0.068613,0,0.022871,1.06865870671864
"NXPH1",4.74825,4.74825,24.09974,4.523119,2.214004,10.2789543333333,0.509643875674882
"NXPH2",0.80689,0.80689,0.718804,0.082681,0.030042,0.277175666666667,1.41475448300377
"NXPH3",1.95516,1.95516,1.435125,0.659833,0.771275,0.955411,1.5112730776292
"NXPH4",3.66205,3.66205,4.610278,1.957796,2.480768,3.01628066666667,1.16078789978323
"NXT1",9.34133,9.34133,6.365546,4.870786,6.325699,5.85401033333333,1.50879988460284
"NXT2",5.49307,5.49307,1.872094,0.877064,1.287868,1.34567533333333,2.7681026047083
"NYAP1",10.92408,10.92408,12.330836,16.376946,19.785334,16.164372,0.694699462351434
"NYAP2",2.69998,2.69998,2.204312,2.360966,2.219441,2.261573,1.13441581715326
"NYNRIN",2.73102,2.73102,14.530549,8.686381,8.964611,10.7271803333333,0.318151498821498
"NYX",0,0,0.025808,0.034602,0,0.0201366666666667,0.980260814727438
"OAF",11.11028,11.11028,27.340177,15.38762,19.817307,20.848368,0.554287624595119
"OAS1",19.92402,19.92402,21.323545,12.448641,7.906891,13.8930256666667,1.40495426975808
"OAS2",8.99995,8.99995,10.6174,5.020544,3.907185,6.515043,1.33065772211816
"OAS3",8.06892,8.06892,7.550958,4.042996,3.405803,4.999919,1.51150707201214
"OASL",1.89309,1.89309,0.082968,0.051967,0.024794,0.053243,2.74683999798717
"OAT",65.17204,65.17204,84.301854,89.190023,90.561889,88.017922,0.7433563771574
"OAZ1",541.14521,541.14521,266.764127,238.922102,313.76622,273.150816333333,1.97754366465507
"OAZ2",107.81318,107.81318,198.139579,186.42173,234.487592,206.349633666667,0.524781153821217
"OAZ3",9.52753,9.52753,5.609301,6.216012,3.668503,5.16460533333333,1.70773787302739
"OBP2A",0,0,0,0,0,0,1
"OBP2B",0,0,0,0,0,0,1
"OBSCN",6.85858,6.85858,30.351519,17.59895,15.848119,21.266196,0.352937699820841
"OBSL1",54.46521,54.46521,101.351364,42.93911,53.933835,66.0747696666667,0.826916145603462
"OC90",0,0,0,0.04231,0,0.0141033333333333,0.986092804480806
"OCA2",0.71379,0.71379,0.424291,0.918068,1.133865,0.825408,0.938853122151322
"OCEL1",17.53438,17.53438,22.801301,16.254847,15.933943,18.3300303333333,0.958838640208376
"OCIAD1",176.399,176.399,220.599751,219.595337,238.847542,226.347543333333,0.780298732939904
"OCIAD2",21.91022,21.91022,164.966521,291.708008,293.309262,249.994597,0.0912777417276436
"OCLN",6.14479,6.14479,4.807657,4.383046,3.164578,4.118427,1.39589565309811
"OCM",0.40345,0.40345,0,0.360952,1.102602,0.487851333333333,0.943273006218811
"OCM2",0,0,0,0,0,0,1
"OCRL",4.99652,4.99652,13.754548,17.285869,20.121791,17.0540693333333,0.332142293755823
"OCSTAMP",0.34138,0.34138,0,0,0,0,1.34138
"ODAM",2.14137,2.14137,0,0,0,0,3.14137
"ODC1",26.19295,26.19295,23.266282,22.117731,34.064088,26.4827003333333,0.989456991859643
"ODF1",0,0,0.065058,0,0,0.021686,0.978774300518946
"ODF2",17.22404,17.22404,23.213574,11.893521,10.607275,15.2381233333333,1.12229964176895
"ODF2L",32.61706,32.61706,46.112115,47.99682,52.957755,49.02223,0.672042409944539
"ODF3",0,0,0.095272,0,0,0.0317573333333333,0.969220152542329
"ODF3B",23.08952,23.08952,2.058438,0.517419,1.423033,1.33296333333333,10.3257173637534
"ODF3L1",0.18621,0.18621,0.22216,0.146259,0.084253,0.150890666666667,1.03068869559576
"ODF3L2",1.30344,1.30344,0.078841,0.211058,0.289177,0.193025333333333,1.93075531226495
"ODF4",0,0,0,0,0,0,1
"OFD1",20.76195,20.76195,9.769097,7.68626,7.596507,8.35062133333333,2.32732662613793
"OGDH",27.55846,27.55846,17.999153,22.699095,20.78803,20.495426,1.32858311344935
"OGDHL",6.14479,6.14479,11.635056,11.370334,11.234322,11.4132373333333,0.575578296631295
"OGFOD1",20.54471,20.54471,19.502676,23.899386,23.437154,22.2797386666667,0.925470440561647
"OGFOD2",25.63434,25.63434,10.940209,9.902022,18.468559,13.1035966666667,1.88847856539668
"OGFR",33.67222,33.67222,19.196501,11.142715,17.000386,15.7798673333333,2.06629881579119
"OGFRL1",30.91017,30.91017,4.545608,4.003633,4.242126,4.263789,6.06220538095277
"OGG1",32.39982,32.39982,23.360488,24.333971,28.514504,25.4029876666667,1.26500153776789
"OGN",8.68961,8.68961,13.844182,0.853182,1.918754,5.538706,1.48188494787807
"OGT",25.72744,25.72744,87.970816,57.603045,45.274238,63.616033,0.413634801752686
"OIP5",0.49655,0.49655,2.610773,1.663045,2.773553,2.34912366666667,0.446848235224916
"OIT3",0.15517,0.15517,0.100868,0.048099,0.113809,0.087592,1.06213543314037
"OLA1",127.61307,127.61307,133.527686,127.240719,141.899075,134.222493333333,0.951121864636524
"OLAH",0.58965,0.58965,0.098515,0,0.107345,0.06862,1.48757275738803
"OLFM1",58.22036,58.22036,106.694429,152.154547,157.540486,138.796487333333,0.423618369314201
"OLFM2",45.80664,45.80664,60.442312,43.902611,44.425368,49.590097,0.925213485951608
"OLFM3",4.84135,4.84135,13.850693,9.078545,7.631866,10.1870346666667,0.522153562052071
"OLFM4",0.80689,0.80689,0.059173,0,0.0285,0.0292243333333333,1.75558422151569
"OLFML1",1.05517,1.05517,1.033125,0.111523,0.189485,0.444711,1.4225474852756
"OLFML2A",3.13446,3.13446,281.90045,159.183136,192.244076,211.109220666667,0.0194921276265372
"OLFML2B",8.81374,8.81374,21.652359,7.580199,10.090154,13.1075706666667,0.69563642329915
"OLFML3",9.86891,9.86891,8.521636,3.714559,3.132502,5.122899,1.77512482240847
"OLIG1",619.4758,619.4758,0.333566,0.317587,0.647707,0.432953333333333,433.004889668424
"OLIG2",36.58945,36.58945,0,0.033022,0.230601,0.0878743333333333,34.5531178080311
"OLIG3",0,0,0,0,0,0,1
"OLR1",34.47911,34.47911,0.322445,0.601278,0.066998,0.330240333333333,26.6712030232131
"OMA1",51.39281,51.39281,13.029747,13.023734,14.179553,13.4110113333333,3.63560952025713
"OMD",1.48965,1.48965,0.074151,0.063896,0,0.0460156666666667,2.38012687509142
"OMG",36.186,36.186,0.606634,0.219293,0.193057,0.339661333333333,27.7577616631467
"OMP",0,0,0.608377,0.267659,0.307899,0.394645,0.717028347715727
"ONECUT1",0.21724,0.21724,5.513309,4.134315,1.729727,3.79245033333333,0.253991155950773
"ONECUT2",0.06207,0.06207,7.110233,6.382479,6.081776,6.52482933333333,0.141142071527824
"ONECUT3",0.03103,0.03103,15.126839,40.388012,35.066547,30.1937993333333,0.0330524021451357
"OOEP",0.62069,0.62069,0,0.086323,0,0.0287743333333333,1.5753600643873
"OPA1",17.25507,17.25507,70.94345,72.646045,53.722888,65.7707943333333,0.273399023963486
"OPA3",5.98962,5.98962,4.57207,6.854368,7.355583,6.26067366666667,0.96266824827687
"OPALIN",85.1271,85.1271,0,0,0,0,86.1271
"OPCML",16.0137,16.0137,2.238298,22.934162,12.357199,12.5098863333333,1.2593518243023
"OPHN1",178.4783,178.4783,10.490799,13.808185,5.544134,9.947706,16.3941468651058
"OPLAH",10.7689,10.7689,0.654073,0.789723,1.759856,1.067884,5.69127668670003
"OPN1LW",0,0,0,0,0,0,1
"OPN1MW",0,0,0,0,0,0,1
"OPN1MW2",0,0,0,0,0,0,1
"OPN1SW",0.46551,0.46551,0.11727,0,0,0.03909,1.41037831179205
"OPN3",3.72412,3.72412,18.396728,8.159278,9.358292,11.9714326666667,0.364194158147219
"OPN4",0.15517,0.15517,0.035041,0.060731,0,0.031924,1.1194332140739
"OPN5",0,0,0,0.228384,0,0.076128,0.929257486098308
"OPRD1",0,0,2.406492,2.226064,2.914024,2.51552666666667,0.284452400683444
"OPRK1",0.21724,0.21724,0.531204,0.044735,0.563114,0.379684333333333,0.882259782612109
"OPRL1",1.83102,1.83102,3.094098,5.567682,4.593273,4.418351,0.522487376694496
"OPRM1",0,0,0.134216,0.187366,0.147776,0.156452666666667,0.864713298541113
"OPTC",0,0,0,0,0,0,1
"OPTN",89.56501,89.56501,41.601699,52.928108,47.104479,47.2114286666667,1.87849670720537
"OR10A2",0,0,0.020279,0.013298,0.014566,0.0160476666666667,0.984205793494597
"OR10A3",0,0,0.066298,0.111946,0.091964,0.0900693333333333,0.917372839892753
"OR10A4",0,0,0,0,0,0,1
"OR10A5",0,0,0,0,0,0,1
"OR10A6",0,0,0.018952,0.012277,0.027086,0.0194383333333333,0.980932310765896
"OR10A7",0,0,0,0,0,0,1
"OR10AD1",0,0,0.236237,0.187012,0.071276,0.164841666666667,0.858485774175317
"OR10AG1",0,0,0,0.026954,0,0.00898466666666667,0.991095338746476
"OR10C1",0,0,0,0,0,0,1
"OR10D3",0,0,0,0,0,0,1
"OR10G2",0,0,0,0,0,0,1
"OR10G3",0,0,0.546342,0.390338,0.42153,0.452736666666667,0.688355999366713
"OR10G4",0,0,0.106615,0.030329,0.137007,0.091317,0.916324037836852
"OR10G6",0,0,0,0,0,0,1
"OR10G7",0,0,0,0,0,0,1
"OR10G8",0,0,0,0,0,0,1
"OR10G9",0,0,0,0,0,0,1
"OR10H1",0,0,0.205682,0.091018,0.268966,0.188555333333333,0.841357547229606
"OR10H2",0,0,0,0,0,0,1
"OR10H3",0,0,0,0,0,0,1
"OR10H4",0,0,0,0,0,0,1
"OR10H5",0,0,0.153368,0.165239,0.106433,0.14168,0.875902179244622
"OR10J1",0,0,0.016457,0.041261,0,0.0192393333333333,0.981123831563277
"OR10J3",0,0,0,0,0,0,1
"OR10J4",0,0,0,0,0,0,1
"OR10J5",0,0,0,0,0,0,1
"OR10K1",0,0,0.439773,0.378162,0.3918,0.403245,0.712633930639339
"OR10K2",0,0,0.018514,0.028792,0,0.0157686666666667,0.984476124156878
"OR10P1",0,0,0,0,0,0,1
"OR10Q1",0,0,0,0,0,0,1
"OR10R2",0,0,0,0,0,0,1
"OR10S1",0,0,0,0,0,0,1
"OR10T2",0,0,0,0,0,0,1
"OR10V1",0,0,0,0,0,0,1
"OR10V2P",0,0,0.095426,0.251748,0,0.115724666666667,0.896278472526376
"OR10W1",0,0,0,0,0,0,1
"OR10X1",0,0,0,0,0,0,1
"OR10Z1",0,0,0.051383,0.055806,0.02513,0.0441063333333333,0.957756856820777
"OR11A1",0,0,0.026988,0,0.039232,0.0220733333333333,0.978403376143917
"OR11G2",0,0,0.015136,0,0.02105,0.012062,0.98808175783697
"OR11H1",0,0,0,0,0,0,1
"OR11H12",0,0,0,0,0,0,1
"OR11H2",0,0,0,0,0,0,1
"OR11H4",0,0,0,0,0,0,1
"OR11H6",0,0,0,0,0,0,1
"OR11L1",0,0,0,0,0,0,1
"OR12D2",0,0,0.041537,0,0,0.0138456666666667,0.986343417818031
"OR12D3",0,0,0,0,0,0,1
"OR13A1",0.12414,0.12414,0.108262,0.113806,0.22388,0.148649333333333,0.978662475463936
"OR13C2",0,0,0,0,0,0,1
"OR13C3",0,0,0,0,0,0,1
"OR13C4",0,0,0,0,0,0,1
"OR13C5",0.37241,0.37241,0,0,0.21101,0.0703366666666667,1.28222272742844
"OR13C8",0,0,0,0,0,0,1
"OR13C9",0,0,0,0,0,0,1
"OR13D1",0,0,0.073214,0,0,0.0244046666666667,0.976176732241881
"OR13F1",0,0,0,0,0,0,1
"OR13G1",0,0,0,0,0,0,1
"OR13H1",0,0,0,0,0,0,1
"OR13J1",0.40345,0.40345,0.044986,0,0.06823,0.0377386666666667,1.35241178254255
"OR14A16",0,0,0,0,0,0,1
"OR14A2",0,0,0,0,0,0,1
"OR14C36",0,0,0,0,0,0,1
"OR14I1",0,0,0,0,0,0,1
"OR14J1",0,0,0.520166,0.528325,0.399681,0.482724,0.674434351909054
"OR14K1",0,0,0,0.095204,0,0.0317346666666667,0.96924144579808
"OR1A1",0,0,0.253424,0.401143,0.337872,0.330813,0.751420372358851
"OR1A2",0,0,0,0,0,0,1
"OR1B1",0,0,0,0,0,0,1
"OR1C1",0,0,0.063458,0.063424,0.021686,0.0495226666666667,0.952814104697755
"OR1D2",0,0,0.177809,0.115772,0.140211,0.144597333333333,0.873669692281886
"OR1D4",0,0,0,0,0,0,1
"OR1D5",0,0,0,0,0,0,1
"OR1E1",0,0,0,0.063036,0,0.021012,0.979420418173342
"OR1E2",0,0,0,0,0,0,1
"OR1F1",0.21724,0.21724,0.290704,0.671042,0.876286,0.612677333333333,0.754794511487315
"OR1F12",0.24827,0.24827,0,0,0.218838,0.072946,1.16340430925694
"OR1F2P",0,0,0.072279,0,0,0.024093,0.976473816342852
"OR1G1",0,0,0,0,0,0,1
"OR1I1",0,0,0.171736,0.130394,0.140329,0.147486333333333,0.871470074153389
"OR1J1",0,0,0,0,0.314969,0.104989666666667,0.904985838479937
"OR1J2",0.31034,0.31034,0,0,0,0,1.31034
"OR1J4",0,0,0,0,0,0,1
"OR1K1",0,0,0.069895,0,0,0.0232983333333333,0.977232120316819
"OR1L1",0,0,0,0,0,0,1
"OR1L3",0,0,0,0,0,0,1
"OR1L4",0,0,0,0,0,0,1
"OR1L6",0,0,0,0,0,0,1
"OR1L8",0.27931,0.27931,0,0,0.042454,0.0141513333333333,1.26145867776473
"OR1M1",0,0,0.043696,0.150201,0.166332,0.120076333333333,0.892796294538259
"OR1N1",0,0,0.072713,0.095943,0,0.0562186666666667,0.946773647880994
"OR1N2",0,0,0,0,0,0,1
"OR1Q1",0,0,0,0,0.217587,0.072529,0.932375721309167
"OR1S1",0,0,0,0,0,0,1
"OR1S2",0,0,0,0,0,0,1
"OR2A1",0,0,0.194669,0,0,0.0648896666666667,0.939064422636586
"OR2A12",0,0,0,0,0,0,1
"OR2A14",0,0,0,0,0,0,1
"OR2A2",0,0,0,0,0,0,1
"OR2A20P",0.0931,0.0931,1.152875,1.086627,0.907496,1.04899933333333,0.533479919791742
"OR2A25",0,0,0,0,0.051655,0.0172183333333333,0.983073119340161
"OR2A4",0,0,0.084653,0.230604,0,0.105085666666667,0.904907221370772
"OR2A42",0,0,0.261763,0.056612,0.015686,0.111353666666667,0.89980357288004
"OR2A5",0,0,0.483712,0.434435,1.022972,0.647039666666667,0.607149918874652
"OR2A7",0,0,1.409199,0.716999,0.570703,0.898967,0.526602094717812
"OR2AE1",0,0,0.123954,0,0,0.041318,0.960321438791992
"OR2AG1",0,0,0.015761,0.090555,0.065689,0.057335,0.94577404512288
"OR2AG2",0,0,0.061127,0.197802,0.157085,0.138671333333333,0.878216541267102
"OR2AJ1",0,0,0.097428,0.084556,0.047097,0.0763603333333333,0.92905690504512
"OR2AK2",0,0,0,0,0.083131,0.0277103333333333,0.973036825227342
"OR2AP1",0,0,0.040831,0.254514,0.076252,0.123865666666667,0.889786056874532
"OR2AT4",0,0,0.112071,0.136856,0.150703,0.13321,0.882448972388172
"OR2B11",0,0,0.032973,0.075061,0.135012,0.0810153333333333,0.925056258838142
"OR2B2",0,0,0,0,0,0,1
"OR2B3",0,0,0,0,0,0,1
"OR2B6",0,0,0,0,0.217093,0.0723643333333333,0.932518892055654
"OR2C1",0,0,0.08532,0,0.064029,0.049783,0.952577818463435
"OR2C3",0,0,0.026795,0.037836,0.205401,0.0900106666666667,0.917422214828479
"OR2D2",0,0,0,0,0.264424,0.0881413333333333,0.918998267381933
"OR2D3",0,0,0,0,0,0,1
"OR2F1",0,0,2.612123,4.557353,1.910555,3.026677,0.248343733554988
"OR2F2",0,0,0,0,0,0,1
"OR2G2",0,0,0,0,0,0,1
"OR2G3",0,0,0,0,0,0,1
"OR2G6",0,0,0.115853,0.053735,0.12879,0.0994593333333333,0.90953796077951
"OR2H1",0.65172,0.65172,0,0.02635,0.037425,0.0212583333333333,1.6173380878165
"OR2H2",0.74482,0.74482,0.559173,0.238705,0.260622,0.352833333333333,1.28975237156585
"OR2J1",0,0,0,0,0,0,1
"OR2J2",0,0,0.024794,0.032263,0,0.019019,0.981335971164424
"OR2J3",0,0,0,0.068211,0.024571,0.0309273333333333,0.970000472066896
