"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"CCNO",0.86896,0.86896,0.082508,0.088696,0.140269,0.103824333333333,1.69316796483015
"CCNT1",3.47584,3.47584,3.536379,3.386095,3.24295,3.38847466666667,1.01990790421942
"CCNT2",5.92755,5.92755,12.675732,11.283681,11.085696,11.681703,0.546263384341993
"CCNY",165.19561,165.19561,53.305211,43.395097,38.144241,44.948183,3.61702246201988
"CCNYL1",7.29306,7.29306,10.386407,7.845581,5.18047,7.80415266666667,0.941948681943952
"CCNYL2",0.12414,0.12414,0.285578,0.098046,0.132964,0.172196,0.959003443110196
"CCP110",21.10333,21.10333,42.04146,53.244394,45.734244,47.0066993333333,0.460421780854503
"CCPG1",26.99985,26.99985,22.24213,19.912815,13.374189,18.5097113333333,1.43517500190589
"CCR1",5.30687,5.30687,0.024222,0,0,0.008074,6.25635618020106
"CCR10",1.9862,1.9862,2.188051,1.915433,3.248278,2.45058733333333,0.865417887312324
"CCR2",1.33448,1.33448,0,0.043795,0.02053,0.0214416666666667,2.28547559413574
"CCR3",0,0,0,0,0.085357,0.0284523333333333,0.972334805988416
"CCR4",0.34138,0.34138,0.089827,0.097627,0,0.0624846666666667,1.26249351363188
"CCR5",1.67585,1.67585,0,0,0,0,2.67585
"CCR6",0.55862,0.55862,3.638633,2.070747,2.365836,2.69173866666667,0.422191314372559
"CCR7",1.61378,1.61378,0,0,0,0,2.61378
"CCR8",0,0,0,0,0,0,1
"CCR9",0,0,0,0,0,0,1
"CCRL2",3.35171,3.35171,0,0,0,0,4.35171
"CCS",38.76185,38.76185,21.89667,15.640566,16.50884,18.0153586666667,2.09103865443786
"CCSAP",8.78271,8.78271,13.943445,15.115169,14.657254,14.571956,0.628226152193084
"CCT2",49.37558,49.37558,137.298212,164.705985,136.602586,146.202261,0.342220151088576
"CCT3",137.88542,137.88542,97.012927,98.850329,82.317017,92.7267576666667,1.48181184815906
"CCT4",61.66517,61.66517,80.3014,99.040955,95.03253,91.458295,0.677766878569413
"CCT5",64.24101,64.24101,136.108372,153.061452,149.203841,146.124555,0.443440661553743
"CCT6A",98.65806,98.65806,532.262913,589.334109,500.28807,540.628364,0.183997121686928
"CCT6B",1.76896,1.76896,2.013536,1.068747,0.886189,1.322824,1.19206620906276
"CCT6P3",15.05164,15.05164,4.750825,5.061566,3.510188,4.44085966666667,2.95020290604812
"CCT7",236.88486,236.88486,540.023326,731.268274,652.812057,641.367885666667,0.370324957564024
"CCT8",39.87908,39.87908,117.065139,109.990612,91.734323,106.263358,0.381109455849779
"CCT8L2",0,0,0,0,0,0,1
"CCZ1",6.5172,6.5172,72.803487,82.773083,75.872883,77.1498176666667,0.0961896038204875
"CCZ1B",11.23442,11.23442,99.278482,123.584852,102.874713,108.579349,0.111648956775606
"CD101",1.30344,1.30344,3.961752,4.435635,5.208657,4.535348,0.416132824891949
"CD109",1.39654,1.39654,0.222289,0.050666,0.079275,0.11741,2.14472753957813
"CD14",60.64104,60.64104,0.83238,0.354995,0.446453,0.544609333333333,39.9072041517294
"CD151",86.95813,86.95813,72.656465,71.448471,63.445619,69.1835183333333,1.2532590569519
"CD160",2.57585,2.57585,0.711232,0.324423,3.331356,1.45567033333333,1.45616044281731
"CD163",20.85505,20.85505,2.055101,1.012333,1.288195,1.45187633333333,8.91360208623899
"CD163L1",2.66895,2.66895,0.570585,0,0.018659,0.196414666666667,3.06662071455716
"CD164",66.90997,66.90997,19.831991,12.888132,14.192401,15.637508,4.08173928451304
"CD164L2",0.21724,0.21724,0.094619,0.353439,0.289888,0.245982,0.976932251027703
"CD177",2.85516,2.85516,0.721305,0.021403,0.156356,0.299688,2.96621958500809
"CD180",1.02413,1.02413,0.045774,0.017899,0.025359,0.0296773333333333,1.96579057776028
"CD19",0.31034,0.31034,0,0,0.023535,0.007845,1.30014039857319
"CD1A",0.0931,0.0931,0,0,0,0,1.0931
"CD1B",0,0,0.07596,0,0,0.02532,0.975305270549682
"CD1C",0.46551,0.46551,0,0,0,0,1.46551
"CD1D",0.55862,0.55862,0.371405,0.132993,0.091877,0.198758333333333,1.30019534101258
"CD1E",0.31034,0.31034,0,0,0,0,1.31034
"CD2",5.95859,5.95859,0,0.186597,0,0.062199,6.55111706940037
"CD200",11.60683,11.60683,54.752971,58.554918,48.370128,53.8926723333333,0.229663258575673
"CD200R1",0,0,0,0,0.028881,0.009627,0.990464795414544
"CD200R1L",0,0,0,0,0,0,1
"CD207",0,0,0,0.053237,0.024992,0.0260763333333333,0.974586361183655
"CD209",1.14827,1.14827,0.059028,0.085698,0.019894,0.0548733333333333,2.0365193925337
"CD22",47.38939,47.38939,0.36158,0.574749,0.308808,0.415045666666667,34.1963451356222
"CD226",7.23099,7.23099,0.064619,0.056558,0.07671,0.0659623333333333,7.72165182822282
"CD244",0.24827,0.24827,0,0,0,0,1.24827
"CD247",4.56204,4.56204,0.430107,0.179728,0.534517,0.381450666666667,4.02623136258696
"CD248",4.12756,4.12756,0.317827,0,0.01706,0.111629,4.61265404195105
"CD27",8.16202,8.16202,0.600931,0.339348,0.296823,0.412367333333333,6.48699512072166
"CD274",0.86896,0.86896,1.140912,0.373077,0.519968,0.677985666666667,1.1138116594957
"CD276",10.92408,10.92408,118.282864,135.471606,128.315302,127.356590666667,0.0928980735470454
"CD28",0.89999,0.89999,1.795437,0.070341,0.2647,0.710159333333333,1.11100174291752
"CD2AP",5.98962,5.98962,3.055444,1.736442,2.071468,2.28778466666667,2.12593606596701
"CD2BP2",27.21709,27.21709,20.289133,21.301486,17.092072,19.560897,1.37236668225127
"CD300A",10.70684,10.70684,0.148859,0,0.297815,0.148891333333333,10.1896843159521
"CD300C",1.1793,1.1793,0,0,0.0309,0.0103,2.1570820548352
"CD300E",0.86896,0.86896,0.089017,0.078254,0.07371,0.080327,1.72999471456328
"CD300LB",0.37241,0.37241,0,0,0,0,1.37241
"CD300LD",0,0,0.083388,0.120877,0.075847,0.0933706666666667,0.91460291599799
"CD300LF",3.44481,3.44481,0.044161,0,0,0.0147203333333333,4.38033008109624
"CD300LG",1.1793,1.1793,0.045639,0,0.065121,0.03692,2.10170504956988
"CD302",7.16892,7.16892,0.206549,0.086612,0.118026,0.137062333333333,7.18423235079167
"CD320",43.78941,43.78941,29.594135,33.614257,36.36424,33.1908773333333,1.30998130183498
"CD33",8.87581,8.87581,0,0,0.046884,0.015628,9.72384573879413
"CD34",22.06539,22.06539,0.040044,0.035616,0.059751,0.045137,22.0692502514024
"CD36",6.64134,6.64134,7.242595,6.946194,1.911282,5.36669033333333,1.20020600970541
"CD37",45.55836,45.55836,0.84551,0.028981,0.080879,0.318456666666667,35.3127722564514
"CD38",1.24137,1.24137,0.341393,0.063965,0.485618,0.296992,1.72812939478424
"CD3D",12.59993,12.59993,0.256731,0.188249,0.632859,0.359279666666667,10.0052478776136
"CD3E",11.14132,11.14132,0,0,0,0,12.14132
"CD3EAP",2.01723,2.01723,0.739557,0.813634,0.805372,0.786187666666667,1.68920100407516
"CD3G",9.89994,9.89994,0.1923,0.126502,0.087543,0.135448333333333,9.59967942178493
"CD4",16.35508,16.35508,0.450349,0.311328,0.678467,0.480048,11.7260251018886
"CD40",7.47927,7.47927,4.886644,2.264753,4.930088,4.02716166666667,1.68669133046248
"CD40LG",0.93103,0.93103,0,0,0,0,1.93103
"CD44",69.42374,69.42374,6.492143,0.240487,4.436582,3.72307066666667,14.9105835949099
"CD46",50.9273,50.9273,92.207235,74.126394,55.931186,74.0882716666667,0.691550076295759
"CD47",62.90654,62.90654,83.070105,34.620075,48.113692,55.2679573333333,1.13575368697704
"CD48",16.32405,16.32405,0,0,0,0,17.32405
"CD5",0.9931,0.9931,0.019788,0,0.013699,0.0111623333333333,1.9710979476754
"CD52",40.00322,40.00322,0.175854,0,0,0.058618,38.7327817966443
"CD53",42.36183,42.36183,0.464972,0,0.239379,0.234783666666667,35.1169449115378
"CD55",20.85505,20.85505,17.006984,9.377241,11.093339,12.4925213333333,1.61978991621136
"CD58",7.85168,7.85168,5.37605,2.913987,3.639243,3.97642666666667,1.77872208170789
"CD59",154.61292,154.61292,94.256618,82.372534,76.357324,84.3288253333333,1.82368524812225
"CD5L",0.18621,0.18621,0,0.166711,0.020358,0.0623563333333333,1.11658392083761
"CD6",5.58618,5.58618,4.641968,2.768845,3.596112,3.668975,1.41062652937743
"CD63",1020.19076,1020.19076,920.873052,766.969673,875.715155,854.519293333333,1.19365018177576
"CD68",120.84759,120.84759,0.614506,0.424045,0.988234,0.675595,72.7189983259678
"CD69",8.31719,8.31719,0.082911,0,0,0.027637,9.06661593539353
"CD7",8.22409,8.22409,0,0.134733,0.111839,0.0821906666666667,8.5235349778166
"CD70",0.34138,0.34138,0.087848,0,0.186541,0.091463,1.22897432162153
"CD72",8.09995,8.09995,0.483279,0.183777,0.676157,0.447737666666667,6.28563462118943
"CD74",1636.78037,1636.78037,16.221049,20.751015,20.984639,19.318901,80.6037870847444
"CD79A",0.55862,0.55862,1.445489,0.392509,0.991722,0.94324,0.802072826825302
"CD79B",4.12756,4.12756,0.062532,0,0,0.020844,5.02286343456983
"CD80",0.18621,0.18621,0.047605,0,0.083778,0.0437943333333333,1.13644035239381
"CD81",554.33479,554.33479,216.743949,195.175563,213.642026,208.520512666667,2.65050320339518
"CD82",36.93082,36.93082,5.425197,0.525823,2.694641,2.881887,9.77123239290582
"CD83",8.5965,8.5965,2.199519,3.538636,2.943164,2.893773,2.46457613219877
"CD84",2.48274,2.48274,0.03096,0.034228,0.066449,0.043879,3.33634453801638
"CD86",6.95168,6.95168,0,0,0,0,7.95168
"CD8A",17.50335,17.50335,2.358874,2.03126,2.304796,2.23164333333333,5.72567826688795
"CD8B",9.62064,9.62064,1.872075,2.038695,1.551081,1.820617,3.76536055763686
"CD9",259.4468,259.4468,1.208775,0,0.20821,0.472328333333333,176.894510622065
"CD93",4.40687,4.40687,0.018129,0.019836,0.006214,0.0147263333333333,5.32840217345958
"CD96",2.32757,2.32757,0,0.181011,0.041375,0.0741286666666667,3.09792495374545
"CD99",0,0,27.042602,10.903735,19.999039,19.3151253333333,0.0492244071149877
"CD99L2",115.75796,115.75796,36.52183,35.631134,33.966779,35.3732476666667,3.20999546342407
"CD99P1",0,0,3.205208,4.166459,3.129848,3.500505,0.222197286748931
"CDA",5.95859,5.95859,0,0,0,0,6.95859
"CDADC1",40.15839,40.15839,24.81717,32.076542,27.09731,27.9970073333333,1.41940130327472
"CDAN1",8.96891,8.96891,3.562124,5.603749,7.464551,5.54347466666667,1.52348874379891
"CDC123",51.48591,51.48591,63.374907,62.962345,53.891799,60.0763503333333,0.85934915419062
"CDC14A",4.65515,4.65515,0.181656,0.300633,0.125959,0.202749333333333,4.70185253341788
"CDC14B",23.39987,23.39987,4.945785,5.348702,3.917124,4.73720366666667,4.25292031059731
"CDC16",42.11355,42.11355,33.824811,33.091079,27.444448,31.453446,1.32847371585748
"CDC20",1.1793,1.1793,0.557157,0.165236,0.077797,0.26673,1.72041397930104
"CDC20B",0,0,0.122418,0.101212,0.205078,0.142902666666667,0.874965147221636
"CDC23",11.14132,11.14132,10.971543,15.692507,12.633177,13.0990756666667,0.861142977529
"CDC25A",0.24827,0.24827,8.994199,9.719856,5.241179,7.985078,0.138927007645343
"CDC25B",17.75162,17.75162,20.205395,10.94195,12.79124,14.646195,1.19847796860515
"CDC25C",0.12414,0.12414,0.302552,0.08343,0.06531,0.150430666666667,0.977147108966729
"CDC26",20.57575,20.57575,8.487023,7.729131,8.00579,8.07398133333333,2.37776001596359
"CDC27",8.75167,8.75167,41.271466,40.85053,37.769008,39.963668,0.238056562708203
"CDC34",85.40641,85.40641,98.908504,111.450163,110.497438,106.952035,0.80041483238366
"CDC37",136.9544,136.9544,85.854011,97.332452,89.483847,90.8901033333333,1.50129769143438
"CDC37L1",9.74477,9.74477,11.151362,10.389011,9.127224,10.2225323333333,0.95742829522404
"CDC40",5.05859,5.05859,12.27829,12.730887,7.013383,10.6741866666667,0.518973198989451
"CDC42",131.64753,131.64753,246.259439,252.309767,246.074725,248.214643666667,0.532262181902203
"CDC42BPA",21.3516,21.3516,15.251458,13.723172,11.986465,13.6536983333333,1.52532142340858
"CDC42BPB",33.39291,33.39291,56.070204,49.086886,43.330505,49.495865,0.681103492335462
"CDC42BPG",1.02413,1.02413,0.320255,0.472713,0.441021,0.411329666666667,1.4342007029305
"CDC42EP1",208.02296,208.02296,3.992207,2.793649,4.351107,3.712321,44.3566896227995
"CDC42EP2",20.76195,20.76195,3.560142,5.165964,5.91853,4.88154533333333,3.70003949075515
"CDC42EP3",6.5172,6.5172,8.235498,7.533534,6.584771,7.45126766666667,0.889476028507439
"CDC42EP4",35.90669,35.90669,24.173325,37.738918,51.826639,37.9129606666667,0.948442096610108
"CDC42EP5",16.78956,16.78956,5.525832,0.314157,3.669578,3.16985566666667,4.26622919882039
"CDC42SE1",63.34102,63.34102,34.335538,41.628669,33.593394,36.5192003333333,1.71488249825083
"CDC42SE2",81.8685,81.8685,10.179478,7.284782,12.536816,10.0003586666667,7.53325437025144
"CDC45",3.19653,3.19653,0.331344,0,0.031366,0.120903333333333,3.74388216646693
"CDC5L",7.13789,7.13789,6.053824,6.012114,4.501904,5.522614,1.24764243292643
"CDC6",0.89999,0.89999,1.067217,1.073372,0.819315,0.986634666666667,0.956386210247682
"CDC7",1.70689,1.70689,8.985978,8.064321,8.345911,8.46540333333333,0.28597724837223
"CDC73",12.8482,12.8482,6.549327,5.146712,4.556887,5.417642,2.15783304833769
"CDCA2",0.15517,0.15517,0.134768,0.063848,0.018719,0.072445,1.07713682286737
"CDCA3",3.38274,3.38274,4.620984,4.31235,2.986786,3.97337333333333,0.881240901547709
"CDCA4",4.06549,4.06549,1.029917,0.817709,0.709488,0.852371333333333,2.73459749071191
"CDCA5",1.61378,1.61378,1.287001,0.562441,0.606012,0.818484666666667,1.4373395871361
"CDCA7",0.96206,0.96206,0.457804,0.994058,0.905425,0.785762333333333,1.09872403699858
"CDCA7L",9.99305,9.99305,0.955459,0.143318,0.455774,0.518183666666667,7.2409223214319
"CDCA8",0.65172,0.65172,0.393702,0.33029,0.175065,0.299685666666667,1.27086113385878
"CDCP1",0.77586,0.77586,0.434047,0.052006,0.129866,0.205306333333333,1.47336818109034
"CDCP2",0,0,0.046418,0.016959,0,0.0211256666666667,0.979311393928988
"CDH1",6.331,6.331,5.050048,0.060303,0.138856,1.74973566666667,2.66607444812574
"CDH10",2.94826,2.94826,5.529278,6.426117,6.125062,6.026819,0.561884403170197
"CDH11",29.29639,29.29639,35.124405,7.713265,7.017357,16.6183423333333,1.7195936727078
"CDH12",9.18615,9.18615,3.884961,4.00853,3.57391,3.822467,2.11222803598241
"CDH13",22.96539,22.96539,22.815378,19.57272,13.550863,18.6463203333333,1.2198411505761
"CDH15",2.1724,2.1724,0.088188,0.043098,0.231165,0.120817,2.83043529853669
"CDH16",0,0,0,0,0,0,1
"CDH17",0,0,0.427139,0.239197,0.017045,0.227793666666667,0.814469097820725
"CDH18",6.05169,6.05169,1.331806,3.447585,1.212816,1.99740233333333,2.35260042390038
"CDH19",3.72412,3.72412,0.010118,0,0,0.00337266666666667,4.70824067362143
"CDH2",18.77576,18.77576,51.213903,104.238624,61.639658,72.3640616666667,0.269556504243892
"CDH20",16.44818,16.44818,0.071775,0,0,0.023925,17.0404863637473
"CDH22",4.2517,4.2517,4.412983,3.634469,6.864698,4.97071666666667,0.8795761536164
"CDH23",5.77238,5.77238,0.829487,0.340354,0.123652,0.431164333333333,4.73207712228715
"CDH24",3.97239,3.97239,4.484001,4.584526,3.514862,4.194463,0.957248131327531
"CDH26",2.04826,2.04826,0.496293,0.367307,0.6624,0.508666666666667,2.02049933716306
"CDH3",5.08963,5.08963,7.430874,3.76408,8.161599,6.45218433333333,0.817160409299233
"CDH4",1.48965,1.48965,2.134181,1.761047,1.385133,1.76012033333333,0.9020077747818
"CDH5",10.39649,10.39649,0.042505,0.099255,0.11539,0.0857166666666667,10.4967440860875
"CDH6",6.4241,6.4241,13.951492,2.974183,4.254564,7.06007966666667,0.92109511407228
"CDH7",0.06207,0.06207,0.209932,0.784253,0.240623,0.411602666666667,0.752385940519617
"CDH8",101.54425,101.54425,4.354975,2.959591,1.111126,2.808564,26.9246492903887
"CDH9",0,0,0.709905,0.798398,0.406488,0.638263666666667,0.610402354850898
"CDHR1",1.73792,1.73792,18.936529,14.196474,10.687594,14.6068656666667,0.175430484152092
"CDHR2",2.51378,2.51378,16.392616,18.782958,14.632308,16.6026273333333,0.199616792053883
"CDHR3",6.5172,6.5172,7.194152,2.983228,4.392581,4.85665366666667,1.28353159121981
"CDHR4",1.33448,1.33448,0.148993,0.174655,0.111876,0.145174666666667,2.03853618836603
"CDHR5",0.31034,0.31034,0.185452,1.036467,0.495032,0.572317,0.833381563641429
"CDIPT",57.81691,57.81691,55.645349,47.291392,45.990606,49.642449,1.16141519933209
"CDK1",4.74825,4.74825,0.517572,0,0.032577,0.183383,4.8574721793367
"CDK10",59.02725,59.02725,69.012804,95.100755,45.125352,69.7463036666667,0.848486025260467
"CDK11A",184.8093,184.8093,33.059493,30.998633,32.347945,32.135357,5.60758406797911
"CDK11B",180.18518,180.18518,10.766819,12.836537,10.994409,11.5325883333333,14.4571237146676
"CDK12",12.07235,12.07235,12.372763,9.753943,9.898939,10.675215,1.11966674703635
"CDK13",8.5034,8.5034,10.565208,12.581458,8.907966,10.6848773333333,0.81330763934421
"CDK14",31.00327,31.00327,3.136885,0.992947,12.523782,5.55120466666667,4.88509695977544
"CDK15",0.0931,0.0931,0.939033,0.994988,1.637194,1.190405,0.499040131847763
"CDK16",108.34076,108.34076,202.027209,206.663115,195.526901,201.405741666667,0.540205821730436
"CDK17",21.47574,21.47574,39.555286,38.071184,44.172573,40.599681,0.54028635459969
"CDK18",680.95476,680.95476,4.634922,1.242531,1.608832,2.49542833333333,195.099053668673
"CDK19",81.21678,81.21678,6.919343,7.402206,6.121592,6.81438033333333,10.5212155657811
"CDK2",7.85168,7.85168,2.916954,0.688074,0.633057,1.412695,3.66879361046465
"CDK20",5.67928,5.67928,15.087675,20.650708,19.783786,18.5073896666667,0.342397425495285
"CDK2AP1",384.35989,384.35989,70.589151,61.237169,54.764152,62.196824,6.09777304631638
"CDK2AP2",98.28565,98.28565,10.320388,7.802962,9.514004,9.21245133333333,9.72201940154492
"CDK3",7.38616,7.38616,5.516118,6.973828,5.938276,6.14274066666667,1.1740815453564
"CDK4",56.66864,56.66864,53.793854,52.330853,44.123843,50.08285,1.1289236994412
"CDK5",24.57917,24.57917,58.852101,63.164486,55.269641,59.0954093333333,0.425642661956409
"CDK5R1",7.57237,7.57237,49.485916,52.835955,37.60069,46.6408536666667,0.179937371819135
"CDK5R2",4.56204,4.56204,35.311444,33.115914,38.72689,35.7180826666667,0.151479587060501
"CDK5RAP1",19.58265,19.58265,18.972264,18.941694,18.464343,18.792767,1.03990765919692
"CDK5RAP2",33.54809,33.54809,32.541277,13.050973,10.711488,18.7679126666667,1.74768528081653
"CDK5RAP3",149.30605,149.30605,46.34518,42.330513,29.669817,39.4485033333333,3.71598545343787
"CDK6",11.63787,11.63787,1.614837,0.619012,1.384763,1.206204,5.72833246608201
"CDK7",13.9344,13.9344,16.479271,23.021546,19.575899,19.6922386666667,0.721739210560043
"CDK8",6.92065,6.92065,17.891737,16.668637,17.676342,17.4122386666667,0.430183974007434
"CDK9",64.14791,64.14791,48.882857,47.407131,43.789323,46.6931036666667,1.3659817665742
"CDKAL1",22.15849,22.15849,3.496132,3.725828,2.813334,3.345098,5.32979693438445
"CDKL1",7.75858,7.75858,71.714378,36.930666,46.660414,51.768486,0.165981263892999
"CDKL2",4.90342,4.90342,7.843291,6.950325,6.912268,7.23529466666667,0.71684380935327
"CDKL3",18.89989,18.89989,8.357225,8.521027,9.281104,8.71978533333333,2.04735900203009
"CDKL4",0.93103,0.93103,0,0.048201,0.045561,0.031254,1.87250667633774
"CDKL5",1.14827,1.14827,1.899711,2.383286,2.724126,2.33570766666667,0.644022262942106
"CDKN1A",77.58577,77.58577,33.752794,4.051472,8.292849,15.365705,4.80185668750598
"CDKN1B",81.65126,81.65126,11.719708,18.538916,13.3795,14.5460413333333,5.31654703778394
"CDKN1C",232.91247,232.91247,4.728808,10.587136,10.971329,8.76242433333333,23.9604899370454
"CDKN2A",16.85163,16.85163,6.371739,0,0.459274,2.27700433333333,5.44754543606035
"CDKN2AIP",15.17578,15.17578,7.606781,10.414692,8.717769,8.91308066666667,1.63176115921179
"CDKN2AIPNL",31.40672,31.40672,20.421558,19.972988,18.632617,19.675721,1.56738040719354
"CDKN2B",5.55514,5.55514,8.333263,0.263488,0.43877,3.01184033333333,1.63394837664277
"CDKN2C",6.98272,6.98272,0,0,0.06549,0.02183,7.81218010823718
"CDKN2D",23.80331,23.80331,138.950804,163.097361,165.630428,155.892864333333,0.158090746226056
"CDKN3",2.79309,2.79309,5.312448,14.92693,29.126679,16.4553523333333,0.217302402584942
"CDNF",4.22067,4.22067,0.642211,1.095559,0.565703,0.767824333333333,2.95316107011387
"CDO1",15.20681,15.20681,25.895334,26.798388,27.130075,26.6079323333333,0.587034545156146
"CDON",0.46551,0.46551,3.189546,4.899769,3.320922,3.80341233333333,0.305097688539057
"CDPF1",17.34818,17.34818,2.834398,2.306738,2.349523,2.49688633333333,5.24700497842891
"CDR2",12.72407,12.72407,10.04738,13.362893,11.180568,11.5302803333333,1.09527238297222
"CDR2L",39.01012,39.01012,13.403,13.705411,14.857039,13.9884833333333,2.66939083229457
"CDRT1",0.71379,0.71379,0.543155,0.58785,0.43594,0.522315,1.12577883026837
"CDRT15",0.37241,0.37241,0.560615,0.25931,0.460472,0.426799,0.961880405018506
"CDRT15L2",0.21724,0.21724,0,0.051995,0.062165,0.0380533333333333,1.17261797723945
"CDRT4",22.09643,22.09643,13.140726,7.979056,10.56559,10.5617906666667,1.99765163250952
"CDRT7",0,0,0,0,0,0,1
"CDS1",0.9931,0.9931,3.648399,3.482139,3.787471,3.63933633333333,0.42960886143988
"CDS2",32.36878,32.36878,37.710331,29.15552,26.693783,31.1865446666667,1.03673073160157
"CDSN",1.83102,1.83102,0,0,0,0,2.83102
"CDT1",1.61378,1.61378,0.56511,0.267653,0.256441,0.363068,1.91757124369437
