"Hs_symbol","Spinal_cord","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","FoldChange"
"ADCY2",158.52324,158.52324,0.17816,0.66433,0.071804,0.304764666666667,122.262078423338
"ADCY3",65.66859,65.66859,0.989079,0.854518,0.47374,0.772445666666667,37.613897708571
"ADCY4",21.13436,21.13436,0.32983,0.401649,0.214958,0.315479,16.826083882753
"ADCY5",44.5032,44.5032,29.485628,24.648613,19.357219,24.4971533333333,1.78463844199078
"ADCY6",10.83097,10.83097,52.569283,30.652688,27.231797,36.8179226666667,0.312840292796622
"ADCY7",7.35513,7.35513,1.115192,0.719433,0.654716,0.829780333333333,4.56619291823918
"ADCY8",6.64134,6.64134,0.108939,0,0.014524,0.0411543333333333,7.33929615942305
"ADCY9",4.74825,4.74825,3.831584,2.220177,1.998618,2.68345966666667,1.56055733473033
"ADCYAP1",2.82412,2.82412,0,0,0,0,3.82412
"ADCYAP1R1",13.71716,13.71716,0.006753,0,0,0.002251,14.6841060772202
"ADD1",190.92305,190.92305,153.183987,134.469754,126.62982,138.094520333333,1.3798030974913
"ADD2",11.04821,11.04821,5.559971,3.289912,3.736443,4.195442,2.31899615085685
"ADD3",985.92889,985.92889,179.187635,64.000519,43.576139,95.5880976666667,10.2179141513478
"ADGB",0.24827,0.24827,0.054045,0.059068,0.038539,0.0505506666666667,1.18820542369526
"ADH1A",0.55862,0.55862,0.524325,0.037682,0,0.187335666666667,1.31270376504033
"ADH1B",8.09995,8.09995,0.014292,0.010538,0.024878,0.0165693333333333,8.95162750007542
"ADH1C",1.36551,1.36551,0,0,0,0,2.36551
"ADH4",0.89999,0.89999,0.029115,0,0,0.009705,1.8817278313963
"ADH5",45.12388,45.12388,78.39781,62.67658,56.457748,65.844046,0.69002226466064
"ADH6",0.18621,0.18621,0.394861,0.596771,0.522517,0.504716333333333,0.788327988287493
"ADH7",0.71379,0.71379,0.120761,0,0,0.0402536666666667,1.64747316439804
"ADHFE1",15.67232,15.67232,14.948092,14.215742,12.787038,13.983624,1.11270277470924
"ADI1",49.49972,49.49972,29.09088,31.659375,27.77474,29.5083316666667,1.65527635374359
"ADIG",0,0,0,0,0,0,1
"ADIPOQ",0.49655,0.49655,0.034025,0.022496,0.028266,0.0282623333333333,1.45541653281086
"ADIPOR1",58.62381,58.62381,34.526107,31.357092,27.232321,31.0385066666667,1.86100465356687
"ADIPOR2",103.56148,103.56148,9.189842,8.119334,7.344019,8.21773166666667,11.3435152791567
"ADK",207.37124,207.37124,11.915415,10.357807,7.022151,9.76512433333333,19.3561387261265
"ADM",24.61021,24.61021,12.326912,9.764378,11.025989,11.039093,2.12725410460738
"ADM2",0.18621,0.18621,0.032053,0.071322,0.011638,0.0383376666666667,1.14241256778062
"ADNP",11.6689,11.6689,14.095506,12.815889,10.050779,12.3207246666667,0.95106687639166
"ADNP2",4.03446,4.03446,12.492528,2.990565,2.49652,5.99320433333333,0.719907464451322
"ADO",27.18605,27.18605,2.460041,2.781656,2.109367,2.45035466666667,8.16902977317114
"ADORA1",48.59972,48.59972,5.806826,4.790978,3.967275,4.85502633333333,8.47130604991871
"ADORA2A",8.65857,8.65857,1.33958,0.74573,1.152519,1.07927633333333,4.64515939760452
"ADORA2B",1.48965,1.48965,0.761463,0.775973,0.622445,0.719960333333333,1.44750431259946
"ADORA3",33.54809,33.54809,0,0,0,0,34.54809
"ADPGK",26.87571,26.87571,12.097518,8.326456,6.13148,8.851818,2.8294990833164
"ADPRH",3.10343,3.10343,1.170042,1.306376,1.207528,1.227982,1.84176981681181
"ADPRHL1",2.97929,2.97929,87.623752,72.82769,76.641213,79.030885,0.0497219292276975
"ADPRHL2",36.31014,36.31014,5.906548,5.014056,4.694375,5.204993,6.01292217412655
"ADPRM",6.45514,6.45514,1.45691,0.95853,0.879918,1.09845266666667,3.55268437474088
"ADRA1A",1.89309,1.89309,0.025515,0.102006,0.024366,0.050629,2.75367422753417
"ADRA1B",0.89999,0.89999,0.374976,0.339421,0.369417,0.361271333333333,1.39574672107985
"ADRA1D",0.12414,0.12414,0.080449,0.0371,0.088722,0.068757,1.05182001147127
"ADRA2A",1.05517,1.05517,0,0.0134,0,0.00446666666666667,2.04603106125971
"ADRA2B",3.0724,3.0724,0.083598,0.064501,0.102753,0.0836173333333333,3.75815324721027
"ADRA2C",2.73102,2.73102,0.098793,0.145416,0.05509,0.0997663333333333,3.39255702499228
"ADRB1",1.39654,1.39654,2.1553,2.869327,1.868118,2.29758166666667,0.726756830384287
"ADRB2",2.91722,2.91722,0.659087,0.581192,0.584171,0.60815,2.43585486428505
"ADRB3",0.0931,0.0931,0.05234,0.115423,0.075513,0.081092,1.01110728781639
"ADRM1",82.02367,82.02367,33.153986,31.020408,24.844419,29.6729376666667,2.70674008802961
"ADSL",19.1792,19.1792,112.110103,80.936128,62.391014,85.1457483333333,0.234244874418159
"ADTRP",0.83793,0.83793,0.063655,0,0.331294,0.131649666666667,1.62411570836557
"AEBP1",65.82376,65.82376,3.63944,2.000052,1.793493,2.47766166666667,19.2151412083886
"AEBP2",10.61373,10.61373,7.367645,5.103759,3.549319,5.340241,1.8317489824125
"AEN",5.49307,5.49307,5.588296,5.342741,4.406112,5.112383,1.06228127393195
"AFAP1",4.2517,4.2517,3.908081,2.811282,3.332679,3.35068066666667,1.20709847547227
"AFAP1L1",2.97929,2.97929,20.169832,17.346547,13.400218,16.972199,0.221413640033699
"AFAP1L2",23.02746,23.02746,1.188832,1.12508,0.808664,1.04085866666667,11.7732111451128
"AFF1",9.74477,9.74477,6.920093,3.864595,3.586838,4.79050866666667,1.85558309615402
"AFF2",0.93103,0.93103,0.286195,0.11348,0.082932,0.160869,1.66343489230912
"AFF3",26.19295,26.19295,2.122004,2.112918,2.473893,2.23627166666667,8.40255479170218
"AFF4",9.62064,9.62064,4.609121,2.888101,2.324789,3.27400366666667,2.48493937495452
"AFG3L1P",23.4309,23.4309,9.347045,6.134107,5.323901,6.93501766666667,3.07887153202305
"AFG3L2",13.62406,13.62406,71.315232,42.356748,39.185155,50.9523783333333,0.281489711715797
"AFM",0,0,0.026079,0.025368,0,0.017149,0.983140129912137
"AFMID",129.35099,129.35099,25.195623,22.849002,19.331607,22.458744,5.55660567334722
"AFP",0.49655,0.49655,1.322048,1.003117,1.248131,1.19109866666667,0.683013514072697
"AFTPH",11.45166,11.45166,2.104705,1.859219,1.950039,1.971321,4.19061420829321
"AGA",20.04816,20.04816,2.964544,2.070598,1.942067,2.32573633333333,6.32887213247713
"AGAP1",113.52349,113.52349,3.10479,1.911354,2.297394,2.437846,33.312571301914
"AGAP11",194.52303,194.52303,0,0,0,0,195.52303
"AGAP2",15.85853,15.85853,0.016202,0.010699,0,0.008967,16.708703059664
"AGAP3",184.77826,184.77826,36.285633,21.823063,25.19628,27.7683253333333,6.45773634187674
"AGAP4",3.81722,3.81722,7.838784,10.067337,3.351015,7.085712,0.595769426365916
"AGAP5",0.43448,0.43448,3.722359,2.596805,2.460699,2.926621,0.365321735914925
"AGAP6",5.3379,5.3379,4.203342,3.135968,3.295296,3.54486866666667,1.39451774404042
"AGAP9",0,0,4.303122,5.115992,2.98596,4.13502466666667,0.194741031428995
"AGBL1",0.46551,0.46551,0.174113,0.070004,0.009905,0.084674,1.35110641538379
"AGBL2",1.73792,1.73792,0.068239,0.180448,0.161956,0.136881,2.40827316139508
"AGBL3",7.4172,7.4172,0.535719,0.582941,0.95389,0.69085,4.97808794393353
"AGBL4",4.77928,4.77928,0.207912,0.078864,0.071547,0.119441,5.16264814313573
"AGBL5",15.70336,15.70336,6.835706,5.203639,4.551515,5.53028666666667,2.55782951845912
"AGER",7.78961,7.78961,3.399831,3.238186,4.165934,3.601317,1.91023787320022
"AGFG1",50.61695,50.61695,12.453578,14.959457,11.251119,12.8880513333333,3.71664452853165
"AGFG2",25.10675,25.10675,4.634728,3.754121,3.312598,3.90048233333333,5.32738376025163
"AGGF1",8.00685,8.00685,3.020738,2.491328,2.272935,2.59500033333333,2.50538224335816
"AGK",10.08615,10.08615,14.039557,6.032043,9.333119,9.801573,1.02634588499286
"AGL",3.1655,3.1655,13.588373,7.492136,6.033664,9.03805766666667,0.414970718272755
"AGMAT",0.77586,0.77586,0.307066,0.123223,0.153755,0.194681333333333,1.48647170626253
"AGMO",10.45856,10.45856,0.091285,0,0.044503,0.0452626666666667,10.9623737318977
"AGPAT1",61.07552,61.07552,27.165602,24.508084,24.446505,25.373397,2.35371727047524
"AGPAT2",17.90679,17.90679,10.194313,10.655915,10.39657,10.4155993333333,1.65622403589381
"AGPAT3",168.26801,168.26801,6.213009,3.989278,3.340613,4.5143,30.6961917197106
"AGPAT4",220.80909,220.80909,3.542077,1.810263,1.986204,2.44618133333333,64.3637314886893
"AGPAT5",27.06192,27.06192,4.403986,3.172896,2.976115,3.51766566666667,6.21159733157176
"AGPS",16.0137,16.0137,6.34468,4.527995,1.9977,4.290125,3.21612438269417
"AGR2",0.93103,0.93103,0,0,0,0,1.93103
"AGR3",0.96206,0.96206,0,0,0,0,1.96206
"AGRN",45.46526,45.46526,46.880423,14.68963,16.705712,26.0919216666667,1.71509649893791
"AGRP",0,0,0.327996,0,0,0.109332,0.901443391157922
"AGT",63.15481,63.15481,15.668401,15.443338,11.613746,14.2418283333333,4.20912823559991
"AGTPBP1",20.1723,20.1723,4.304379,4.356909,3.208737,3.956675,4.27147230754488
"AGTR1",0.96206,0.96206,0.036968,0.051561,0,0.0295096666666667,1.90581989031024
"AGTR2",0,0,0,0,0,0,1
"AGTRAP",43.63424,43.63424,5.909797,8.55236,4.87903,6.44706233333333,5.99353651173503
"AGXT",2.1724,2.1724,0.40765,0,0,0.135883333333333,2.7928924625475
"AGXT2",0.12414,0.12414,0,0.03453,0,0.01151,1.11134838014454
"AHCTF1",5.27583,5.27583,9.794642,10.507182,10.791904,10.364576,0.552227377422616
"AHCY",47.23421,47.23421,46.397388,40.184516,35.265087,40.6156636666667,1.15903978815156
"AHCYL1",172.73695,172.73695,13.831331,8.564906,7.852271,10.082836,15.6762177117842
"AHCYL2",30.78603,30.78603,3.946434,1.513546,1.58485,2.34827666666667,9.49325075685701
"AHDC1",7.26203,7.26203,8.720524,4.980401,3.705219,5.802048,1.21463859120077
"AHI1",35.68945,35.68945,5.51459,4.987342,3.89432,4.79875066666667,6.32713011975223
"AHNAK",82.8616,82.8616,25.177395,24.338481,25.463756,24.9932106666667,3.22628862880502
"AHNAK2",4.90342,4.90342,6.352105,4.722924,5.104707,5.39324533333333,0.923383929789232
"AHR",10.64477,10.64477,1.744644,0.649098,0.384949,0.926230333333333,6.04536736780008
"AHRR",2.04826,2.04826,0.125704,0.179308,0.108044,0.137685333333333,2.67935246301262
"AHSA1",277.69498,277.69498,158.605398,162.899639,141.274599,154.259878666667,1.79502252863627
"AHSG",1.30344,1.30344,0,0.068161,0.068956,0.0457056666666667,2.2027613251275
"AHSP",3.1655,3.1655,0,0,0,0,4.1655
"AICDA",0.15517,0.15517,0.019139,0.054139,0.038144,0.0371406666666667,1.11380262786597
"AIDA",33.85843,33.85843,10.993077,9.065285,7.751276,9.26987933333333,3.39423949090217
"AIF1",56.48244,56.48244,0,0,0,0,57.48244
"AIF1L",338.02567,338.02567,2.336113,1.715606,1.478634,1.843451,119.230354242081
"AIFM1",15.67232,15.67232,51.762293,48.094343,43.107555,47.6547303333333,0.342665962503091
"AIFM2",4.49997,4.49997,8.131755,7.248161,5.827723,7.069213,0.681599308383606
"AIFM3",78.57886,78.57886,0.174113,0.080761,0.361313,0.205395666666667,66.0188701524562
"AIG1",579.72085,579.72085,23.028146,15.902997,18.699268,19.210137,28.7341372302424
"AIM2",1.42758,1.42758,0,0,0,0,2.42758
"AIMP1",36.68255,36.68255,14.035394,15.28016,12.368764,13.8947726666667,2.529917766676
"AIMP2",12.8482,12.8482,29.300659,27.910825,23.676455,26.9626463333333,0.495239250066687
"AIP",73.58234,73.58234,16.064166,13.686924,11.641792,13.7976273333333,5.04015531138528
"AIPL1",0.12414,0.12414,0.023446,0.074105,0.024636,0.040729,1.08014670485784
"AIRE",0.49655,0.49655,0.019329,0.043618,0.035934,0.0329603333333333,1.44879716258869
"AJAP1",16.13784,16.13784,0,0.003998,0.003997,0.002665,17.0922890496826
"AJUBA",3.63101,3.63101,19.641896,16.50701,11.426623,15.8585096666667,0.27469865910844
"AK1",209.97812,209.97812,169.511885,155.942241,149.917065,158.457063666667,1.32310300433623
"AK2",80.16161,80.16161,290.041271,188.130079,164.329545,214.166965,0.377202931686098
"AK3",47.38939,47.38939,30.129824,23.841137,20.645666,24.872209,1.87032309456065
"AK4",10.05512,10.05512,16.698496,10.748464,10.077317,12.5080923333333,0.818407198233296
"AK5",867.90542,867.90542,1.332174,8.911239,2.018469,4.087294,170.799136043641
"AK7",2.2655,2.2655,0.390036,0.783811,0.340842,0.504896333333333,2.16991690900525
"AK8",7.63444,7.63444,0.063736,0.067156,0,0.0436306666666667,8.27346328139073
"AKAP1",29.54466,29.54466,33.668563,25.43591,17.371185,25.491886,1.15298170919201
"AKAP10",8.00685,8.00685,57.573597,23.208753,28.45495,36.4124333333333,0.240744832600214
"AKAP11",17.9999,17.9999,1.277409,0.690851,0.511723,0.826661,10.4014373767218
"AKAP12",8.78271,8.78271,2.116452,1.322612,1.137142,1.525402,3.87372386653689
"AKAP13",15.98267,15.98267,88.390787,83.642969,72.945434,81.65973,0.205452764000076
"AKAP14",0.43448,0.43448,0,0,0,0,1.43448
"AKAP17A",0,0,5.924026,4.065866,3.942554,4.64414866666667,0.177174638560784
"AKAP3",6.95168,6.95168,0.550055,0.44909,0.240807,0.413317333333333,5.62625237266837
"AKAP4",0.65172,0.65172,0,0,0,0,1.65172
"AKAP5",0.37241,0.37241,0.180639,0.096267,0.060495,0.112467,1.2336635603573
"AKAP6",32.49292,32.49292,16.827521,7.914701,5.542469,10.094897,3.01876799757582
"AKAP7",21.97229,21.97229,1.486933,3.486018,1.8294,2.26745033333333,7.03064703559381
"AKAP8",7.85168,7.85168,4.156941,3.114607,3.634783,3.63544366666667,1.90956478743387
"AKAP8L",38.79288,38.79288,32.282756,23.60905,22.763673,26.218493,1.4619795445692
"AKAP9",19.89299,19.89299,11.09532,9.145132,9.459289,9.89991366666667,1.91680325541416
"AKIP1",26.53433,26.53433,19.270267,17.234192,17.45468,17.9863796666667,1.45021486367622
"AKIRIN1",52.32384,52.32384,29.683135,27.962873,24.374267,27.3400916666667,1.88156907278881
"AKIRIN2",32.30671,32.30671,12.048266,12.146192,12.830216,12.341558,2.49646330660932
"AKNA",10.4896,10.4896,2.140785,1.393399,1.110215,1.548133,4.50902680511575
"AKNAD1",1.02413,1.02413,0,0,0,0,2.02413
"AKR1A1",164.01631,164.01631,72.634197,76.767677,49.552026,66.3179666666667,2.4512967068227
"AKR1B1",104.3063,104.3063,185.181796,188.783693,142.060414,172.008634333333,0.608676557709298
"AKR1B10",0,0,0,0.073031,0,0.0243436666666667,0.9762348638852
"AKR1B15",0,0,0.271835,0.15113,0.266126,0.229697,0.81320845704267
"AKR1C1",27.71364,27.71364,4.097234,3.275112,2.9458,3.439382,6.46793630284576
"AKR1C2",2.76205,2.76205,1.073886,1.439509,0.787886,1.100427,1.7910881930198
"AKR1C3",11.26545,11.26545,1.038097,0.637365,0.487883,0.721115,7.1264558149804
"AKR1C4",0,0,0,0,0,0,1
"AKR1D1",0,0,0.06208,0.088247,0,0.050109,0.95228209642999
"AKR1E2",3.2586,3.2586,0.575951,0.83067,0.189243,0.531954666666667,2.77984727137269
"AKR7A2",37.67565,37.67565,20.809932,19.23847,16.562324,18.870242,1.94641061744492
"AKR7A3",1.55172,1.55172,0.242855,0,0.092445,0.111766666666667,2.29519383563697
"AKT1",82.8616,82.8616,65.94609,62.155122,45.190461,57.763891,1.42709406359766
"AKT1S1",54.24797,54.24797,16.032576,21.837213,11.741968,16.5372523333333,3.15032075435154
"AKT2",56.69968,56.69968,73.642982,43.027711,27.408836,48.0265096666667,1.17690776668179
"AKT3",76.40646,76.40646,1.892572,1.095038,1.036197,1.341269,33.0617541171049
"AKTIP",48.59972,48.59972,14.133107,9.487839,7.205187,10.2753776666667,4.3989409016987
"ALAD",160.54047,160.54047,9.543816,6.97306,5.66043,7.39243533333333,19.2483425351386
"ALAS1",28.86191,28.86191,60.090393,67.559925,52.034616,59.894978,0.490383788298602
"ALAS2",5.74135,5.74135,0.18876,0.028796,0.062778,0.0934446666666667,6.16524110044892
"ALB",57.91002,57.91002,0.034711,0,0.077145,0.0372853333333333,56.7924929688263
"ALCAM",49.49972,49.49972,6.022683,3.964638,3.460491,4.482604,9.21090051369751
"ALDH16A1",10.39649,10.39649,6.720437,7.124547,4.958975,6.26798633333333,1.5680395473134
"ALDH18A1",11.82407,11.82407,8.41965,5.737147,5.392003,6.51626666666667,1.70617549492656
"ALDH1A1",234.71246,234.71246,0.238054,0.391803,0.05298,0.227612333333333,192.008872507798
"ALDH1A2",6.14479,6.14479,0.271216,0,3.936171,1.40246233333333,2.97394464873331
"ALDH1A3",11.17235,11.17235,0.136278,0.032584,0.083014,0.0839586666666667,11.2295333524403
"ALDH1B1",5.02756,5.02756,7.030124,5.286041,5.021026,5.77906366666667,0.889143441687694
"ALDH1L1",16.47922,16.47922,0.363672,0.275458,0.238492,0.292540666666667,13.523148981515
"ALDH1L2",2.14137,2.14137,0.174113,0.137701,0.026891,0.112901666666667,2.82268424434025
"ALDH2",196.32302,196.32302,38.985731,34.457752,32.021821,35.1551013333333,5.45768128764937
"ALDH3A1",1.24137,1.24137,0,0.035059,0,0.0116863333333333,2.21547917190407
"ALDH3A2",26.28606,26.28606,83.916515,51.005104,42.09327,59.004963,0.454730052912457
"ALDH3B1",11.6689,11.6689,0.215259,0.251194,0.580203,0.348885333333333,9.3921252510715
"ALDH3B2",0.9931,0.9931,0,0,0,0,1.9931
"ALDH4A1",11.6689,11.6689,16.091227,14.236378,12.313582,14.213729,0.832728123394337
"ALDH5A1",13.71716,13.71716,3.385817,8.035504,2.834501,4.75194066666667,2.55864252656292
"ALDH6A1",39.63081,39.63081,4.066482,2.282981,1.973144,2.77420233333333,10.7654032326654
"ALDH7A1",59.15139,59.15139,156.150491,115.877195,117.350024,129.79257,0.459899136472355
"ALDH8A1",3.04136,3.04136,1.973945,1.89352,0.292725,1.38673,1.69326232963092
"ALDH9A1",57.22726,57.22726,31.358528,31.25721,25.597701,29.4044796666667,1.91508819221255
"ALDOA",1457.18484,1457.18484,2589.019865,2131.424549,2169.654342,2296.69958533333,0.634628151263933
"ALDOB",4.56204,4.56204,0.234879,0.199183,0.057365,0.163809,4.77916909046072
"ALDOC",237.25727,237.25727,24.639877,20.540509,19.423294,21.53456,10.5729719151383
"ALG1",10.42753,10.42753,4.513467,4.842633,3.364197,4.240099,2.18078513402132
"ALG10",0.65172,0.65172,0.172368,0.330183,0.220861,0.241137333333333,1.33081163191181
"ALG10B",1.11724,1.11724,0.398857,0.259484,0.215005,0.291115333333333,1.63985350133967
"ALG11",1.67585,1.67585,4.134385,1.791691,2.808169,2.911415,0.684113038376137
"ALG12",11.20338,11.20338,5.192142,4.293435,2.45076,3.978779,2.45107886893554
"ALG13",40.93425,40.93425,70.964744,38.792106,36.390042,48.7156306666667,0.84348220947172
"ALG14",42.54803,42.54803,11.590344,2.792666,2.618942,5.66731733333333,6.53156701905894
"ALG1L",3.01033,3.01033,0.282036,0.313056,0.239136,0.278076,3.13778679828117
"ALG1L2",3.78619,3.78619,0,0,0,0,4.78619
"ALG2",9.65167,9.65167,7.409787,6.951899,5.822761,6.728149,1.37829511309888
"ALG3",30.87914,30.87914,11.608373,11.057107,8.584718,10.4167326666667,2.79231728820955
"ALG5",31.8412,31.8412,5.172008,5.927054,3.278011,4.79235766666667,5.66974656779079
"ALG6",6.76548,6.76548,1.53222,1.52415,0.829703,1.29535766666667,3.38312416961017
"ALG8",38.85495,38.85495,33.078802,37.23564,21.692844,30.6690953333333,1.25848084956347
"ALG9",14.58612,14.58612,12.649706,15.972491,10.466024,13.029407,1.11096071273718
"ALK",1.24137,1.24137,0.009665,0,0,0.00322166666666667,2.23417224176113
"ALKBH1",4.49997,4.49997,4.325263,2.424107,1.617972,2.789114,1.45151874554315
"ALKBH2",16.0137,16.0137,5.338183,6.169713,5.013227,5.507041,2.61466002749944
"ALKBH3",29.01708,29.01708,11.345233,12.48607,11.245197,11.6921666666667,2.36500833847649
"ALKBH4",7.97582,7.97582,5.049144,2.85456,3.091505,3.66506966666667,1.9240484368615
"ALKBH5",40.84115,40.84115,28.321725,27.523161,26.594966,27.4799506666667,1.46914404767461
"ALKBH6",38.54461,38.54461,8.55216,10.942767,7.670948,9.05529166666667,3.93271635581597
"ALKBH7",62.31689,62.31689,36.648495,35.020329,29.256138,33.641654,1.82776751941463
"ALKBH8",2.48274,2.48274,1.070503,0.713031,0.675869,0.819801,1.91380266303843
"ALLC",0.18621,0.18621,0,0.097035,0.059728,0.0522543333333333,1.12730350678844
"ALMS1",7.04479,7.04479,10.24326,7.37953,6.188354,7.937048,0.900161887907506
"ALOX12",1.70689,1.70689,0.133725,0.117388,0.504773,0.251962,2.16211833905502
"ALOX12B",0.40345,0.40345,0.291425,0.162251,0,0.151225333333333,1.21909235261212
"ALOX12P2",0.93103,0.93103,0.520463,0.306473,0.490329,0.439088333333333,1.34184257857695
"ALOX15",2.76205,2.76205,0.138451,0.036416,0.381451,0.185439333333333,3.1735491595521
"ALOX15B",3.10343,3.10343,0.017612,0.037552,0,0.018388,4.02933852323476
"ALOX5",17.87576,17.87576,0.059109,0.112697,0.924425,0.365410333333333,13.8242398927209
"ALOX5AP",24.02055,24.02055,0,0,0,0,25.02055
"ALOXE3",0.40345,0.40345,0,0,0,0,1.40345
"ALPI",0,0,0,0,0,0,1
"ALPK1",4.87239,4.87239,0.472221,0.138482,0.253335,0.288012666666667,4.55926416872712
"ALPK2",0.24827,0.24827,72.714027,40.86153,32.745724,48.7737603333333,0.0250788767342546
"ALPK3",4.06549,4.06549,103.59781,44.609377,36.71073,61.6393056666667,0.0808675949723304
"ALPL",18.83782,18.83782,0.091124,0.032574,0.097775,0.0738243333333333,18.4739900039516
"ALPP",0,0,0.032776,0,0,0.0109253333333333,0.989192739589076
"ALS2",7.5103,7.5103,11.104254,6.920543,6.334719,8.11983866666667,0.933163437540343
"ALS2CL",8.87581,8.87581,4.791277,3.984902,3.70468,4.16028633333333,1.91381046749408
"ALX1",0,0,0,0,0,0,1
"ALX3",1.67585,1.67585,0,0,0,0,2.67585
"ALX4",0.06207,0.06207,0.00769,0,0,0.00256333333333333,1.05935452124388
"ALYREF",61.41689,61.41689,97.053612,115.2418,98.82736,103.707590666667,0.596106639476618
"AMACR",7.69651,7.69651,5.457509,4.84526,3.662822,4.655197,1.53779081436067
"AMBN",0,0,0,0,0,0,1
"AMBP",4.96549,4.96549,0.052291,0.135405,0.138226,0.108640666666667,5.38090490396347
"AMBRA1",9.71374,9.71374,4.348576,4.659669,2.875896,3.96138033333333,2.15942727228934
"AMD1",50.71006,50.71006,7.879581,7.871752,6.103857,7.28506333333333,6.24135965164619
"AMDHD1",2.35861,2.35861,2.14025,0.344696,2.347355,1.610767,1.28644570733428
"AMDHD2",29.07915,29.07915,11.055598,8.755988,6.632758,8.81478133333333,3.06467856780915
"AMELX",0,0,0,0,0,0,1
"AMELY",0,0,0,0,0,0,1
"AMFR",63.83757,63.83757,29.70119,20.11146,17.666709,22.4931196666667,2.75985356223231
"AMH",2.54481,2.54481,2.646751,1.702482,2.248779,2.19933733333333,1.10798256972381
"AMHR2",0.12414,0.12414,2.36569,2.558565,1.544987,2.156414,0.3561446628991
"AMIGO1",3.38274,3.38274,2.542253,1.827104,1.854758,2.074705,1.42541804823552
"AMIGO2",4.37584,4.37584,0.578137,0.733753,0.425631,0.579173666666667,3.40421076761454
"AMIGO3",3.28964,3.28964,0.553335,0,0.107865,0.2204,3.5149459193707
"AMMECR1",1.42758,1.42758,1.201502,1.067747,0.705163,0.991470666666667,1.21898857996402
"AMMECR1L",3.13446,3.13446,4.000701,3.499461,3.349551,3.616571,0.895569460536836
