"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"PPFIBP1","Ppfibp1",9.819743,9.863443,12.462975,731,593,528,10.715387,89.99385,46.855507,46.012191,3074,1353,1364,0,11.715387
"PPFIBP2","Ppfibp2",3.214818,3.763889,4.325524,246,246,217,3.768077,91.386928,65.804672,57.765226,533,308,274,0,4.768077
"PPHLN1","Pphln1",2.506605,3.128871,3.061246,183,179,168,2.89890733333333,27.355722,25.867719,32.12636,793,555,661,0,3.89890733333333
"PPIA","Ppia",39.296064,48.883159,53.045581,657,773,655,47.0749346666667,478.39888,448.584755,625.202485,6158,4399,5385,0,48.0749346666667
"PPIB","Ppib",17.007006,18.671408,20.379942,417,423,350,18.6861186666667,290.539603,347.882324,444.195429,2966,2481,2800,4.20012266666667,3.78570274752493
"PPIC","Ppic",4.430519,5.18786,5.42288,181,202,157,5.013753,5.884172,8.838414,10.406234,124,143,151,0,6.013753
"PPID","Ppid",10.704691,14.719472,11.223702,439,358,286,12.215955,26.672785,27.24609,33.752274,476,369,412,0,13.215955
"PPIE","Ppie",2.835889,3.391298,2.422983,81,92,59,2.88339,19.064463,16.53071,18.25564,557,309,344,0,3.88339
"PPIF","Ppif",34.498122,35.362232,44.442941,1618,1590,1466,38.1010983333333,18.179884,15.719394,20.639631,550,372,400,0,39.1010983333333
"PPIG","Ppig",11.15831,9.526388,8.867773,428,354,300,9.85082366666667,25.965694,23.592542,24.088411,1141,619,673,0,10.8508236666667
"PPIH","Ppih",1.71828,1.768686,1.733715,35,30,30,1.740227,25.000135,18.076219,19.255342,184,112,92,0,2.740227
"PPIL1","Ppil1",5.620458,5.640291,7.324535,184,181,180,6.19509466666667,16.798974,21.393838,28.742962,413,403,483,0,7.19509466666667
"PPIL2","Ppil2",7.050399,6.339899,9.854314,294,278,228,7.748204,38.20738,24.941523,14.503112,771,600,608,0,8.748204
"PPIL3","Ppil3",3.177014,6.924491,7.420809,54,67,60,5.84077133333333,90.568265,65.272237,65.351071,416,206,229,5.52197966666667,1.04887958610113
"PPIL4","Ppil4",1.946533,1.87198,1.834615,215,191,149,1.884376,10.547805,9.023071,10.162806,402,269,281,0,2.884376
"PPIL6","Ppil6",0.760114,0.596451,0.722145,7,6,6,0.692903333333333,1.775845,1.417406,1.834069,30,16,12,0,1.69290333333333
"PPIP5K1","Ppip5k1",11.673194,12.55166,12.050528,985,974,790,12.091794,69.991635,44.249059,47.420961,688,607,538,22.4006543333333,0.559462731832727
"PPIP5K2","Ppip5k2",16.50968,14.437061,13.889081,2177,1803,1461,14.945274,66.779807,77.097243,68.213003,1830,1672,1504,0,15.945274
"PPL","Ppl",0.588462,0.545973,0.402074,124,108,63,0.512169666666667,2.193312,1.325056,1.914793,259,122,98,0,1.51216966666667
"PPM1A","Ppm1a",42.857839,35.41004,34.107929,1442,1313,1044,37.4586026666667,18.882636,22.419051,23.006985,1237,962,892,0,38.4586026666667
"PPM1B","Ppm1b",17.469074,18.737426,20.415302,1288,1201,992,18.873934,24.773624,24.264934,26.415549,709,540,596,0,19.873934
"PPM1D","Ppm1d",1.422717,0.996303,1.299142,93,87,80,1.23938733333333,3.257645,3.318658,5.29999,207,119,151,0,2.23938733333333
"PPM1E","Ppm1e",0.644456,0.598113,0.545975,124,107,82,0.596181333333333,7.739818,11.206662,10.621942,939,1039,896,0,1.59618133333333
"PPM1F","Ppm1f",2.962227,4.937628,4.35459,502,515,440,4.084815,30.417367,16.139475,23.842818,992,491,524,0,5.084815
"PPM1G","Ppm1g",10.093379,12.948281,14.329461,361,401,349,12.4570403333333,26.830092,29.627977,35.612984,1058,871,917,0,13.4570403333333
"PPM1H","Ppm1h",0.791255,0.894426,1.149523,82,83,97,0.945068,6.746259,10.943007,10.724196,772,838,863,5.52197966666667,0.298232760513053
"PPM1J","Ppm1j",6.924791,6.141642,11.280776,184,145,157,8.11573633333333,2.403394,1.496811,1.992414,79,35,42,0,9.11573633333333
"PPM1K","Ppm1k",16.82588,14.234531,8.595165,1389,1143,1112,13.2185253333333,15.943572,21.363586,22.454472,1105,1312,1269,0,14.2185253333333
"PPM1L","Ppm1l",4.072795,3.979941,5.387358,925,821,713,4.48003133333333,2.699104,3.026385,2.905039,507,454,413,0,5.48003133333333
"PPM1M","Ppm1m",1.553338,1.399703,1.846417,55,56,40,1.59981933333333,10.141085,4.916404,6.094375,164,80,66,0,2.59981933333333
"PPM1N","Ppm1n",0,0,0,0,0,0,0,1.77248,2.123995,1.159637,28,23,11,6.209303,0.138709664443289
"PPME1","Ppme1",8.32673,8.471522,8.174722,318,305,245,8.32432466666667,49.480273,47.88981,44.040628,1508,915,832,0,9.32432466666667
"PPOX","Ppox",3.69925,3.458675,3.972715,103,107,94,3.71021333333333,36.261069,34.030751,34.057493,359,253,224,0,4.71021333333333
"PPP1CA","Ppp1ca",66.080565,78.134132,79.887332,1575,1474,1258,74.7006763333333,61.980066,46.006166,59.57834,1085,735,873,22.1407083333333,3.27132062004728
"PPP1CB","Ppp1cb",111.147237,118.558631,115.92489,4357,3685,3582,115.210252666667,97.454208,109.681717,115.980897,2776,1880,2146,0,116.210252666667
"PPP1CC","Ppp1cc",28.55322,31.437717,33.458253,709,747,609,31.14973,107.078953,105.961688,114.648871,2126,1496,1812,0,32.14973
"PPP1R10","Ppp1r10",2.563034,1.973362,2.053984,358,262,212,2.19679333333333,30.013305,29.125725,41.158276,964,771,843,35.5705433333333,0.0874144336384392
"PPP1R11","Ppp1r11",18.888734,21.391139,22.561702,248,279,197,20.9471916666667,23.764746,28.753826,34.063085,646,593,601,0,21.9471916666667
"PPP1R12A","Ppp1r12a",7.803465,9.017952,8.966536,663,559,461,8.59598433333333,50.156749,32.15138,27.582611,1245,722,776,0,9.59598433333333
"PPP1R12B","Ppp1r12b",23.642351,21.932851,27.424316,4219,4043,3403,24.3331726666667,16.540422,19.385191,11.661133,1289,1410,929,0,25.3331726666667
"PPP1R12C","Ppp1r12c",15.693744,17.360724,15.102857,529,494,399,16.0524416666667,31.421729,32.498223,44.792929,610,480,570,0,17.0524416666667
"PPP1R13B","Ppp1r13b",2.230516,2.726536,1.927655,304,251,205,2.29490233333333,23.159395,24.690385,30.829242,516,468,500,0,3.29490233333333
"PPP1R13L","Ppp1r13l",4.866996,5.663016,5.519153,239,236,185,5.34972166666667,5.662192,0.403721,0.452227,72,11,11,5.75873366666667,0.93948392995315
"PPP1R14A","Ppp1r14a",0.481176,0.625267,0.379929,12,16,7,0.495457333333333,1.856673,1.392475,1.214864,12,5,4,35.3756103333333,0.0411115392877119
"PPP1R14B","Ppp1r14b",8.928551,12.520121,15.221761,102,135,126,12.2234776666667,81.522217,46.84948,64.479118,790,333,377,30.556595,0.4190400664795
"PPP1R14C","Ppp1r14c",22.701517,24.623501,36.506164,1573,1689,1770,27.9437273333333,3.946484,2.118914,2.943606,147,60,75,0,28.9437273333333
"PPP1R14D","Ppp1r14d",0,0,0,0,0,0,0,0.098663,0,0,1,0,0,50297.098011,1.98814674817585e-05
"PPP1R15A","Ppp1r15a",5.995463,5.937565,6.260675,188,179,139,6.06456766666667,12.806138,13.889748,16.146891,534,440,448,0,7.06456766666667
"PPP1R15B","Ppp1r15b",2.254452,1.884578,2.366767,386,319,299,2.168599,11.07254,10.571103,11.374709,1077,786,763,13.9487236666667,0.21196451755045
"PPP1R16A","Ppp1r16a",3.413673,2.005609,3.016108,171,164,137,2.81179666666667,18.184963,8.670206,14.169296,356,146,172,0,3.81179666666667
"PPP1R16B","Ppp1r16b",0.59477,0.683565,0.730541,128,138,111,0.669625333333333,7.122297,9.383767,5.322259,252,241,198,68.9046296666667,0.0238843312852779
"PPP1R17","Ppp1r17",0,0,0,0,0,0,0,2.896863,2.771019,7.633762,72,45,144,0.178082333333333,0.84883710731027
"PPP1R18","Ppp1r18",1.679482,1.433479,1.7607,138,139,98,1.62455366666667,25.943752,25.370177,33.959287,1387,910,916,64.8291603333333,0.0398691651750827
"PPP1R1A","Ppp1r1a",0.380038,0.450784,0.535299,10,9,11,0.455373666666667,86.630469,115.678269,129.773133,1190,1265,1296,7.03108166666667,0.181217640048072
"PPP1R1B","Ppp1r1b",0.016308,0.121443,0,1,4,0,0.045917,0.395963,0.154953,0.154632,8,2,2,0.041623,1.00412241281155
"PPP1R1C","Ppp1r1c",0.148405,0.040594,0.050573,3,1,1,0.0798573333333333,60.01002,101.082507,103.542542,1207,1424,1372,0.891414666666667,0.570925747993918
"PPP1R2","Ppp1r2",13.410543,13.953145,13.935822,1160,976,889,13.7665033333333,117.767197,172.081363,281.248391,1037,1118,1133,12.329334,1.10782004062118
"PPP1R21","Ppp1r21",6.632883,6.82365,4.010302,109,101,89,5.82227833333333,25.705649,33.43758,46.637862,732,787,814,26.9746606666667,0.243873497327617
"PPP1R26","Ppp1r26",0.389297,0.335982,0.578409,51,45,43,0.434562666666667,10.694567,7.62732,12.758327,518,373,411,48.0174113333333,0.0292663897918069
"PPP1R27","Ppp1r27",0.155301,0.111113,0.14498,3,2,2,0.137131333333333,0.294746,0.120541,0.138928,3,1,1,0,1.13713133333333
"PPP1R32","Ppp1r32",0.358038,0.026002,0,1,1,0,0.128013333333333,9.79274,4.023996,2.920757,100,26,27,0,1.12801333333333
"PPP1R35","Ppp1r35",0.689512,2.333193,1.826208,9,26,14,1.61630433333333,6.673948,6.847001,6.985466,67,35,40,0,2.61630433333333
"PPP1R36","Ppp1r36",0.219888,0.136797,0.156179,4,3,2,0.170954666666667,0.351726,0.581572,0.472293,7,8,7,0,1.17095466666667
"PPP1R37","Ppp1r37",8.044107,7.837425,10.956484,635,654,525,8.94600533333333,52.374385,32.917375,34.657545,517,428,427,0,9.94600533333333
"PPP1R3A","Ppp1r3a",12.874062,12.758865,12.530359,3026,2701,2119,12.7210953333333,0.680508,0,0,13,0,0,0,13.7210953333333
"PPP1R3B","Ppp1r3b",2.006539,2.517857,3.113305,270,324,307,2.54590033333333,2.178201,1.18502,1.062375,218,94,75,0,3.54590033333333
"PPP1R3C","Ppp1r3c",11.507648,17.442351,17.099988,950,1339,1022,15.3499956666667,7.671804,1.544174,2.245839,345,53,70,0,16.3499956666667
"PPP1R3E","Ppp1r3e",0.816753,0.459094,0.484456,17,11,9,0.586767666666667,17.373048,12.741693,16.496833,449,306,325,13.922225,0.106335862558477
"PPP1R3F","Ppp1r3f",0.751646,0.675859,1.416277,41,36,36,0.947927333333333,13.151103,9.321898,11.402743,362,224,238,0,1.94792733333333
"PPP1R3G","Ppp1r3g",0.040104,0.064428,0.117223,3,5,6,0.0739183333333333,0.270469,0.018383,0.088957,20,1,4,0,1.07391833333333
"PPP1R42","Ppp1r42",0.192006,0.062905,0,4,1,0,0.0849703333333333,0.468851,0.62513,1.225925,2,2,3,6.83902566666667,0.138406273874938
"PPP1R7","Ppp1r7",8.237299,8.188761,6.823455,318,320,215,7.74983833333333,317.498557,295.181288,367.881545,742,533,529,0,8.74983833333333
"PPP1R8","Ppp1r8",2.249161,2.837281,2.913441,119,135,111,2.66662766666667,18.543646,22.873398,26.382111,557,501,483,0,3.66662766666667
"PPP1R9B","Ppp1r9b",5.306571,4.756921,6.409424,394,461,328,5.490972,23.459223,20.465905,28.806978,1094,744,843,0,6.490972
"PPP2CA","Ppp2ca",13.475851,14.363211,16.376167,1682,1671,1305,14.7384096666667,123.01182,148.923489,166.254557,2911,2548,2888,0,15.7384096666667
"PPP2CB","Ppp2cb",7.119933,6.255603,8.188951,265,230,216,7.18816233333333,358.387499,361.768107,525.951322,1629,1182,1324,0,8.18816233333333
"PPP2R1A","Ppp2r1a",43.592992,46.720579,69.771873,1345,1359,1268,53.3618146666667,273.887416,323.128562,308.884565,4724,3983,3953,0,54.3618146666667
"PPP2R1B","Ppp2r1b",1.289164,1.164361,0.776287,96,60,36,1.076604,5.459617,3.066951,4.905554,295,120,141,4.20012266666667,0.399337502807626
"PPP2R2A","Ppp2r2a",6.717009,7.139635,8.206296,441,426,372,7.35431333333333,54.673093,44.423664,50.262512,1155,753,854,0,8.35431333333333
"PPP2R2B","Ppp2r2b",0,0,0,0,0,0,0,44.89001,93.942561,85.633346,1930,3619,2760,0,1
"PPP2R2C","Ppp2r2c",0.297471,0.031256,0.416462,5,4,5,0.248396333333333,30.166086,27.969907,26.108479,1806,1264,1210,0,1.24839633333333
"PPP2R2D","Ppp2r2d",5.694151,5.728016,5.280497,283,271,194,5.56755466666667,21.864231,23.761096,26.190101,653,527,580,0,6.56755466666667
"PPP2R3C","Ppp2r3c",3.442737,2.16382,2.863223,162,156,122,2.82326,64.316744,58.344752,73.505352,559,387,429,0.93603,1.97479377902202
"PPP2R5A","Ppp2r5a",77.995078,96.836056,92.878933,924,920,767,89.236689,4.25269,2.289843,3.113292,221,81,108,0.685753666666667,53.5289887154331
"PPP2R5B","Ppp2r5b",3.440939,3.479146,4.641598,314,311,258,3.85389433333333,59.669876,58.512286,61.909298,1313,1051,1070,0.116761666666667,4.34640127630933
"PPP2R5C","Ppp2r5c",12.29268,14.005479,16.686028,1190,1199,1104,14.3280623333333,179.831511,124.521862,156.346476,1922,1431,1525,1.67841533333333,5.72281010438262
"PPP2R5E","Ppp2r5e",14.34089,21.914393,15.562065,446,423,351,17.2724493333333,12.2794,16.046657,13.989886,1036,842,831,0,18.2724493333333
"PPP3CA","Ppp3ca",8.284375,9.435603,10.536091,672,588,581,9.41868966666667,18.567427,15.962149,12.32497,837,558,509,5.60016366666667,1.57855019857841
"PPP3CB","Ppp3cb",10.300665,12.707836,11.249637,827,682,679,11.4193793333333,72.340541,92.243409,106.57536,2211,2093,2180,6.209303,1.72268793992059
"PPP3CC","Ppp3cc",3.849949,4.925389,5.115734,215,259,205,4.63035733333333,16.587441,21.500904,23.98454,329,318,312,8.182974,0.613130052783917
"PPP3R1","Ppp3r1",9.270162,9.012176,10.549764,824,766,680,9.61070066666667,51.628303,53.139,58.639063,1961,1627,1751,0,10.6107006666667
"PPP3R2","Ppp3r2",0,0,0,0,0,0,0,0.061693,0.161586,0.023726,1,2,1,28.3500116666667,0.0340715367120524
"PPP4C","Ppp4c",14.165741,20.396149,15.311663,170,198,140,16.6245176666667,33.308478,29.487895,36.684846,657,439,471,0,17.6245176666667
"PPP4R1","Ppp4r1",12.59797,13.545443,11.179779,304,351,270,12.441064,78.323546,78.646417,97.387851,1331,1039,1166,0,13.441064
"PPP4R2","Ppp4r2",11.707365,13.386429,11.710396,579,525,450,12.2680633333333,51.026201,35.260676,34.625901,1252,627,695,0,13.2680633333333
"PPP4R3A","Ppp4r3a",5.674536,6.266221,6.314611,363,356,258,6.08512266666667,39.466049,28.485558,34.242452,918,539,614,0,7.08512266666667
"PPP4R3B","Ppp4r3b",6.684736,6.960634,7.593116,358,383,320,7.07949533333333,24.106307,15.463931,19.317324,1309,894,1000,1.680049,3.01468194549179
"PPP4R4","Ppp4r4",0.384403,0.012932,0.402915,6,1,5,0.26675,2.604523,1.51856,1.66585,159,74,69,3.62446966666667,0.273923301763828
"PPP5C","Ppp5c",22.200395,28.093734,28.869372,546,563,468,26.3878336666667,95.678374,108.014828,107.100644,1244,978,1021,0,27.3878336666667
"PPP6C","Ppp6c",15.065636,15.397096,13.609511,562,500,422,14.6907476666667,19.97396,19.366377,20.700304,959,689,763,8.27907066666667,1.69098266737344
"PPP6R1","Ppp6r1",15.429933,14.708058,18.501168,946,880,734,16.213053,45.994855,39.302283,54.778832,1664,1235,1189,52.83803,0.319719220781295
"PPP6R2","Ppp6r2",6.103674,6.224609,7.217538,532,482,467,6.51527366666667,29.1257,27.080288,35.108296,1401,980,1035,15.1896283333333,0.464202976864715
"PPP6R3","Ppp6r3",14.765483,12.612692,16.296519,1148,1128,945,14.5582313333333,43.370438,34.919907,30.636812,1438,981,982,0,15.5582313333333
"PPRC1","Pprc1",4.259252,2.63914,3.302049,164,146,133,3.400147,14.09019,12.954305,19.294343,662,519,532,0,4.400147
"PPT1","Ppt1",6.84735,8.09144,8.41891,488,536,432,7.7859,48.69583,45.45003,58.631911,1044,856,914,15.8259033333333,0.522165129915759
"PPT2","Ppt2",10.986464,11.315998,12.405236,276,297,233,11.5692326666667,152.4122,158.133609,181.796711,736,556,649,22.2755603333333,0.54001847803707
"PPTC7","Pptc7",13.667779,13.899971,15.721749,1949,1753,1529,14.429833,8.518648,7.989578,8.443028,744,535,511,0,15.429833
"PPWD1","Ppwd1",0.866588,0.775913,0.82329,60,52,40,0.821930333333333,23.500484,19.680577,19.658627,382,227,252,0.0319533333333333,1.76551620551317
"PPY","Ppy",0,0,0,0,0,0,0,0,0,0,0,0,0,25.4722633333333,0.0377753872953062
"PQBP1","Pqbp1",4.719601,5.348435,5.48516,101,108,87,5.18439866666667,34.091904,40.742414,44.797467,423,371,387,9.26268066666667,0.602610455059143
"PRADC1","Pradc1",1.684831,2.855806,3.281925,45,44,48,2.60752066666667,9.39776,10.32606,11.293226,153,130,113,0.255717333333333,2.87287637982221
"PRAF2","Praf2",0.904141,1.127342,0.950621,36,42,27,0.994034666666667,44.980305,65.239223,50.867253,657,652,555,0,1.99403466666667
"PRAG1","Prag1",1.563912,1.312192,0.928115,163,141,112,1.268073,2.609536,1.3001,2.219738,230,87,126,10.6320713333333,0.194984447309958
"PRAM1","Pram1",0.216356,0.18664,0.19494,7,6,5,0.199312,0.428983,0.42758,0.160432,11,6,3,1.249861,0.533060486847854
"PRAP1","Prap1",0,0.078283,0.204011,0,1,2,0.094098,0.877699,0.26449,0.456264,7,2,3,1.48086966666667,0.44101389714279
"PRC1","Prc1",0.540086,1.099876,0.964882,29,26,14,0.868281333333333,72.940864,50.635091,77.715716,764,427,636,7.23501833333333,0.226870330788578
"PRCD","Prcd",0.112864,0.259016,0.08656,2,5,1,0.152813333333333,7.055017,3.78907,4.456834,65,27,25,3.82592366666667,0.238879313673355
"PRCP","Prcp",2.202817,2.178499,1.920858,130,132,89,2.10072466666667,80.783713,59.362101,78.291346,1032,601,693,21.283915,0.139146315477629
"PRDM1","Prdm1",0.133146,0.144962,0.290106,19,15,33,0.189404666666667,0.399434,0.015198,0.229253,10,1,4,0.00685966666666667,1.18130133328743
"PRDM10","Prdm10",0.546548,0.439051,0.563155,97,55,59,0.516251333333333,4.379695,4.45906,3.548367,395,267,287,0.316693666666667,1.15155967687751
"PRDM11","Prdm11",0.513664,0.532898,0.505166,59,48,45,0.517242666666667,3.613367,4.602397,3.370308,493,477,348,1.79069066666667,0.54367998746308
"PRDM12","Prdm12",0,0,0,0,0,0,0,0.141712,0.513925,0.204226,5,14,5,192.015782,0.0051809234956756
"PRDM13","Prdm13",0,0,0,0,0,0,0,0.01931,0,0.029838,1,0,1,9.53366866666667,0.0949336866047872
"PRDM14","Prdm14",0,0,0,0,0,0,0,0.398304,0.394662,0.262748,16,12,7,0.0278603333333333,0.972894825853448
"PRDM15","Prdm15",0.946108,0.475654,1.339968,70,74,46,0.920576666666667,4.591221,3.007541,6.18087,249,162,177,7.71271833333333,0.220433691666455
"PRDM16","Prdm16",1.497564,1.155366,1.374556,202,149,161,1.34249533333333,3.192328,1.819078,1.137488,354,78,105,0.202355,1.94825599206003
"PRDM4","Prdm4",2.780249,1.394232,2.358303,165,159,141,2.17759466666667,10.99843,16.053414,16.884515,665,633,602,0.672982,1.89935974605027
"PRDM5","Prdm5",1.012496,1.014531,1.597688,47,50,52,1.20823833333333,2.758817,3.119101,2.45777,94,54,57,0,2.20823833333333
"PRDM6","Prdm6",0,0.062377,0.020317,0,1,1,0.0275646666666667,0.023736,0.1443,0.025698,4,4,3,122.009944666667,0.00835350889272546
"PRDM8","Prdm8",0.023421,0.009905,0.017393,3,1,1,0.0169063333333333,5.208313,0.030245,0.965516,127,1,10,22.534537,0.0432091072509025
"PRDM9","Prdm9",0.760908,0.575649,1.037874,36,19,13,0.791477,0.201606,0,0,1,0,0,0.704169333333333,1.05123180247346
"PRDX1","Prdx1",101.128412,118.103423,113.359923,2041,2178,1670,110.863919333333,152.24614,132.462278,171.079825,1141,702,808,10.2315666666667,9.95977877826483
"PRDX2","Prdx2",132.263248,142.771406,147.984965,2381,2379,1912,141.006539666667,206.956736,312.666702,340.713199,2710,2978,2901,48.093957,2.8925462184005
"PRDX3","Prdx3",55.617668,56.134786,65.362384,2315,2169,1966,59.0382793333333,56.325217,58.06154,75.205261,1370,1098,1237,14.185043,3.95377736719832
"PRDX4","Prdx4",3.816347,4.518161,5.29679,96,107,96,4.543766,82.542914,89.330112,109.437212,829,652,694,6.92252166666667,0.699747660309333
"PRDX5","Prdx5",123.19167,146.042465,144.293674,1903,2086,1633,137.842603,204.547641,237.102404,258.22179,2414,2021,1857,45.9375293333333,2.95802964007735
"PRDX6","Prdx6",60.718081,61.057756,71.394845,1600,1472,1272,64.3902273333333,133.867427,62.445303,82.474166,2479,843,993,0.132761666666667,57.7263772755964
"PREB","Preb",16.093512,12.787678,13.491202,465,385,299,14.1241306666667,53.217232,49.030833,50.989678,640,548,556,8.00508666666667,1.67950972894579
"PRELID1","Prelid1",3.954017,5.274109,5.794835,173,201,177,5.00765366666667,54.418343,48.283436,76.677657,642,464,593,13.9476536666667,0.401912821947685
"PRELID2","Prelid2",1.770624,1.820409,2.447174,30,31,31,2.01273566666667,2.116413,0.729499,1.115341,50,20,28,15.6998993333333,0.180404420801099
"PRELID3A","Prelid3a",0.023554,0.017852,0.075534,1,1,1,0.03898,7.129246,6.846001,8.438062,100,87,91,16.5888023333333,0.0590705370558962
"PRELID3B","Prelid3b",15.705655,20.356249,20.471457,452,434,355,18.8444536666667,22.834992,16.450308,21.579617,500,271,358,0,19.8444536666667
"PRELP","Prelp",3.837854,3.667394,4.93454,458,391,393,4.146596,1.294397,1.021278,1.024409,143,86,75,0.237393,4.1592250804716
"PREP","Prep",1.42789,1.535026,1.578354,526,525,418,1.51375666666667,17.303638,17.642638,20.013552,1201,1018,1020,0.446782333333333,1.73748089726467
"PREPL","Prepl",14.029558,14.491548,15.628025,1222,1157,985,14.716377,100.035499,109.086019,104.015737,4930,4310,3735,3.45485733333333,3.52791926295881
"PREX1","Prex1",0.62587,0.822322,0.591018,107,113,94,0.679736666666667,20.180013,10.503162,18.847965,2182,1011,1282,0,1.67973666666667
"PREX2","Prex2",2.105783,2.724588,2.674754,577,573,466,2.50170833333333,2.248303,0.308498,0.596093,329,44,53,0,3.50170833333333
"PRF1","Prf1",0.024592,0.016753,0.0439,2,1,2,0.028415,0.201606,0,0,1,0,0,40.74712,0.0246343939414264
"PRG2","Prg2",0,0,0,0,0,0,0,0.090801,0,0,2,0,0,6.95796266666667,0.125660303005526
"PRG3","Prg3",0,0,0,0,0,0,0,0,0,0,0,0,0,18.041633,0.0525165042304933
"PRG4","Prg4",1.254244,0.719748,0.775552,82,71,60,0.916514666666667,0.023154,0.014223,0.034187,2,1,2,3.49250133333333,0.426603026791904
"PRICKLE1","Prickle1",1.50254,1.356562,1.548992,208,177,153,1.46936466666667,25.953817,25.172281,29.471715,457,397,376,0.042892,2.36780478387663
"PRICKLE2","Prickle2",0.457631,0.378817,0.419384,114,88,76,0.418610666666667,13.051281,18.433025,16.32525,1797,2158,1698,7.85142,0.160269275061704
"PRICKLE3","Prickle3",3.163717,2.827626,3.288337,170,170,125,3.09322666666667,2.152171,0.541779,0.89832,47,13,17,21.727938,0.180096701542686
"PRIM1","Prim1",0.368321,0.282287,0.298321,13,14,9,0.316309666666667,10.296843,3.479332,3.9576,107,40,50,0.135774666666667,1.15895318437577
"PRIM2","Prim2",0.302168,0.309475,0.443047,18,17,19,0.351563333333333,5.586557,6.105975,6.913319,131,79,106,175.368089,0.00766330996155055
"PRIMA1","Prima1",0,0.094664,6.513781,0,2,1,2.202815,9.539567,6.000962,7.86959,626,312,351,10.2245373333333,0.285340491539785
"PRIMPOL","Primpol",0.601874,0.912533,2.650074,34,25,14,1.38816033333333,14.543705,15.367232,21.023573,173,113,128,44.776222,0.0521703240021279
