"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"CFAP73","Cfap73",0,0,0,0,0,0,0,0.049124,0.252958,0.116891,1,4,2,148.16507,0.00670398237335323
"CFAP74","Cfap74",0.250174,0.381786,0.159271,23,26,6,0.263743666666667,1.415414,0.318545,0.716476,9,10,13,31.4897013333333,0.0388967461935425
"CFAP97","Cfap97",1.46803,1.598761,1.791046,202,166,172,1.619279,4.605526,5.468295,4.50864,302,239,274,0.220067333333333,2.14683151367056
"CFAP97D1","Cfap97d1",0,0,0,0,0,0,0,0.128724,0.118858,0.040675,7,6,2,0,1
"CFAP97D2","Cfap97d2",0.091644,0.025193,0,2,3,0,0.0389456666666667,0,0,0,0,0,0,12.4346306666667,0.0773333999604802
"CFB","Cfb",0.601006,0.841271,0.449345,16,24,8,0.630540666666667,1.628761,0.54178,0.482244,14,3,3,0.122070666666667,1.45315327733369
"CFC1B","Cfc1",0,0,0,0,0,0,0,0.003014,0,0,0,0,0,0.0610083333333333,0.942499666198035
"CFD","Cfd",0.07833,0.041047,0,2,1,0,0.0397923333333333,1.099874,1.013998,1.430475,16,11,17,22.9117546666667,0.0434845684822461
"CFDP1","Cfdp1",7.025883,7.330569,7.768128,220,213,176,7.37486,42.670921,56.7503,45.341132,356,358,326,0.475466,5.67607793063344
"CFH","Cfh",12.632698,13.25123,12.996713,1723,1654,1284,12.9602136666667,2.307461,7.17558,1.705276,133,286,71,7.58693566666667,1.62575035013461
"CFI","Cfi",0.016053,0,0,1,0,0,0.005351,0.030481,0.13673,0.251159,1,3,2,16.1664183333333,0.0585649831245132
"CFL1","Cfl1",25.714684,29.073728,31.684098,772,798,650,28.82417,478.952807,532.71392,491.093811,4898,4428,4524,189.281553333333,0.156737053474408
"CFL2","Cfl2",100.994213,97.29765,101.758787,2830,2542,2390,100.016883333333,15.688227,19.832571,15.104398,260,248,232,19.5566743333333,4.9140674067853
"CFLAR","Cflar",5.914954,6.995858,5.315488,606,499,428,6.07543333333333,13.919479,19.559975,13.321346,1059,943,880,180.73549,0.0389325900699601
"CFP","Cfp",1.814288,1.177206,0.788307,49,36,29,1.25993366666667,1.305618,1.002236,1.568681,45,25,38,47.2563196666667,0.0468318695308156
"CFTR","Cftr",0,0,0.010015,0,0,1,0.00333833333333333,7.783435,2.571762,6.546843,20,13,13,6.484807,0.134049993985594
"CGA","Cga",0,0,0,0,0,0,0,0.182567,0,0.188555,1,0,1,7.66962666666667,0.115345220555441
"CGAS","Cgas",0.095747,0.123445,0.043288,12,14,3,0.0874933333333333,0.338859,0.602274,0.433127,16,22,17,0.0706156666666667,1.01576444955192
"CGGBP1","Cggbp1",3.301546,5.521413,4.398608,408,404,329,4.407189,14.845533,19.058735,14.131266,804,871,704,0.2027,4.4958751143261
"CGN","Cgn",0.014301,0.015666,0.020088,1,2,1,0.016685,3.020154,3.071455,3.390194,67,41,71,12.9033316666667,0.0731252784854086
"CGNL1","Cgnl1",3.678739,3.701319,3.280049,460,430,330,3.553369,0.508491,1.564705,0.476631,39,146,39,2.41857033333333,1.33195124160577
"CGREF1","Cgref1",0.217203,0.311835,0.132648,6,11,4,0.220562,10.988755,8.644293,13.990702,211,104,190,11.1851076666667,0.100168339368797
"CGRRF1","Cgrrf1",4.593084,5.448238,4.409023,132,150,97,4.81678166666667,10.201545,10.890892,10.709037,115,105,111,0.0680506666666667,5.44616641158097
"CH25H","Ch25h",0.023523,0.2248,0.132304,1,9,4,0.126875666666667,0,0,0.048109,0,0,1,43.8201556666667,0.0251421631608642
"CHAC1","Chac1",0.856417,1.074426,0.413786,44,53,15,0.781543,2.177254,2.694204,2.366768,37,34,29,0.198724333333333,1.4861990788541
"CHAC2","Chac2",3.2618,3.595848,4.319349,110,104,103,3.72566566666667,1.002765,1.15236,0.72964,16,15,10,34.9081546666667,0.131604247295211
"CHAD","Chad",0.056159,0.020032,0.052691,3,1,2,0.0429606666666667,19.871523,15.042243,18.425388,384,216,338,20.074634,0.0494889100644247
"CHADL","Chadl",0.220995,0.241455,0.415678,8,8,8,0.292709333333333,8.349515,2.978255,10.166565,139,48,151,0.295856666666667,0.997571233444028
"CHAF1A","Chaf1a",0.113787,0.672724,0.152502,19,31,21,0.313004333333333,5.392415,8.217931,7.192183,124,167,131,1.27326833333333,0.577584403073108
"CHAF1B","Chaf1b",0.016942,0.167866,0.213484,1,7,3,0.132764,0.838765,1.184608,0.651137,44,57,34,4.685472,0.199238339402604
"CHAMP1","Champ1",0.710886,0.627586,0.739032,96,78,71,0.692501333333333,12.203136,10.467835,13.148352,706,489,647,55.091252,0.0301740694490708
"CHAT","Chat",0,0,0,0,0,0,0,0.099212,0.126575,0.133291,5,5,4,25.1422583333333,0.0382522422986282
"CHCHD1","Chchd1",16.521242,13.976142,14.369962,199,163,117,14.955782,14.798407,15.377393,16.327318,161,134,157,17.5075223333333,0.862124152148801
"CHCHD2","Chchd2",107.402417,143.165392,124.989903,2501,3447,1963,125.185904,88.473078,95.037906,96.069803,801,687,758,16.5907866666667,7.17340880718619
"CHCHD3","Chchd3",82.524813,91.935295,91.02827,2782,2812,2229,88.496126,17.362122,24.391678,18.470102,307,349,304,27.5475793333333,3.13498125200061
"CHCHD4","Chchd4",1.811668,2.022414,2.021067,200,216,165,1.95171633333333,3.041388,3.381319,4.272808,59,50,75,7.55256166666667,0.345126577085969
"CHCHD5","Chchd5",1.682641,1.36485,1.280362,60,33,32,1.44261766666667,7.666016,8.101192,6.090852,45,38,33,53.7275276666667,0.0446323408129107
"CHCHD6","Chchd6",1.649392,1.536439,1.58622,54,47,37,1.59068366666667,11.421181,10.21786,11.319196,120,82,104,9.740228,0.241213097772847
"CHCHD7","Chchd7",70.579664,81.066138,65.596416,235,299,173,72.4140726666667,23.766647,31.151392,29.557531,314,315,266,147.732384666667,0.493598437429747
"CHD1","Chd1",1.409115,1.324734,1.4159,283,240,195,1.38324966666667,25.319673,40.312041,25.741394,647,824,551,130.588898666667,0.0181113277093668
"CHD1L","Chd1l",1.451596,1.431482,1.41963,143,128,101,1.434236,23.669116,22.296973,16.543323,531,409,453,0,2.434236
"CHD2","Chd2",8.923189,7.613686,11.994883,512,427,432,9.510586,91.30806,113.306301,49.911755,1800,1805,1339,0.191173666666667,8.82372259740463
"CHD4","Chd4",11.940487,10.290608,12.015188,1588,1501,1394,11.4154276666667,444.366403,399.141566,411.118616,6016,4599,4568,76.368359,0.160471642763764
"CHD5","Chd5",0.022402,0.003232,0.012612,6,1,2,0.0127486666666667,1.556241,1.177587,1.193725,100,126,76,28.950543,0.0338140335775103
"CHD6","Chd6",6.699195,7.100858,5.128002,1359,1158,699,6.30935166666667,6.329948,9.975714,5.35731,952,966,701,0.0500186666666667,6.96116354756868
"CHD7","Chd7",1.873659,1.674156,1.258526,219,203,159,1.60211366666667,40.279255,55.764092,33.13327,1552,1539,1174,16.788815,0.146278077919562
"CHD8","Chd8",5.587877,6.846739,6.53464,421,433,357,6.32308533333333,24.40724,28.712167,34.10315,1950,1581,1517,68.096052,0.105984135437048
"CHD9","Chd9",13.891735,11.829183,18.807238,600,485,474,14.8427186666667,8.943123,14.861639,9.964357,811,1008,712,14.5479206666667,1.01896060613636
"CHDH","Chdh",0.017247,0.027568,0.024215,3,4,2,0.02301,0.044464,0.443108,0.056567,5,16,6,1.11302333333333,0.484145150629351
"CHEK1","Chek1",0.59804,1.565931,0.168784,9,10,8,0.777585,5.184054,6.100457,2.459252,113,100,78,8.40223366666667,0.189059862051929
"CHEK2","Chek2",1.276131,2.589679,1.336604,42,44,22,1.734138,11.471044,15.802404,11.985042,132,151,111,0.067663,2.560862369493
"CHERP","Cherp",11.573321,11.065087,21.665817,240,214,178,14.768075,23.672768,23.114346,22.110573,710,532,562,3.25377266666667,3.70684477888569
"CHFR","Chfr",2.602467,3.345526,3.09448,160,132,113,3.01415766666667,38.278287,33.173899,36.533714,627,518,548,5.14901866666667,0.652812730660112
"CHGA","Chga",0,0,0,0,0,0,0,29.521481,16.802612,29.771871,669,325,592,23.401469,0.0409811392912451
"CHGB","Chgb",0.011618,0.011839,0,1,1,0,0.007819,28.760489,19.326565,30.79047,1053,572,990,7.08148666666667,0.124707128968845
"CHIC1","Chic1",0.095802,0.058517,0.102931,24,13,19,0.08575,1.3693,1.047406,1.156705,127,87,105,3.64250966666667,0.233871349325498
"CHIC2","Chic2",3.634845,2.84163,2.58402,117,80,90,3.020165,13.500054,16.721155,15.156416,109,95,84,15.756282,0.239919870052318
"CHID1","Chid1",4.271679,4.112692,4.056773,243,210,165,4.147048,183.036726,133.960333,158.146871,1243,745,1070,135.348553333333,0.0377491940630784
"CHIT1","Chit1",0,0,0,0,0,0,0,0.24695,0.013988,0.012757,2,1,1,1.52947266666667,0.395339318419202
"CHKA","Chka",2.961442,5.042554,2.802122,105,90,55,3.60203933333333,52.597871,43.3777,61.109268,726,454,723,0.615948666666667,2.84788708222167
"CHKB","Chkb",11.910954,13.220978,17.129523,273,284,210,14.0871516666667,49.920824,43.764847,46.396038,612,384,469,0.202349666666667,12.5480565969578
"CHL1","Chl1",0.146032,0.232898,0.182893,22,22,26,0.187274333333333,7.474503,5.269363,5.600756,622,166,482,0.083092,1.09618973580576
"CHM","Chm",3.323496,4.590612,3.05326,228,220,205,3.65578933333333,9.597589,7.102589,9.118984,332,371,304,0.037667,4.48678558085911
"CHML","Chml",0.945081,1.072857,1.000462,175,140,145,1.00613333333333,3.525035,3.736402,3.320371,409,350,341,7.382135,0.239334409829158
"CHMP1A","Chmp1a",50.729453,96.153868,55.1072,509,523,468,67.3301736666667,37.196977,46.149252,38.907419,691,596,572,0,68.3301736666667
"CHMP2A","Chmp2a",20.274855,25.120378,25.128459,406,469,361,23.5078973333333,33.178505,33.597089,33.402627,340,289,318,30.0724943333333,0.788732860336939
"CHMP2B","Chmp2b",7.926935,7.629406,8.617687,415,397,331,8.05800933333333,10.923252,14.262301,12.24758,288,349,309,4.96012366666667,1.51976868936332
"CHMP3","Chmp3",39.839018,45.785392,42.371255,559,553,449,42.6652216666667,47.249517,46.302427,41.310683,871,621,776,0,43.6652216666667
"CHMP4B","Chmp4b",17.400229,19.016193,24.10044,633,734,588,20.1722873333333,32.839248,35.399131,36.130316,731,634,709,7.08284,2.61941190637614
"CHMP4C","Chmp4c",2.063247,2.037558,2.319827,426,393,346,2.14021066666667,0.115902,0.189397,0.096053,3,4,2,7.80892366666667,0.356480630948064
"CHMP5","Chmp5",5.937933,6.485425,7.590952,269,271,247,6.67143666666667,22.327819,28.184753,23.290433,510,494,447,9.51946466666667,0.729261127800103
"CHMP6","Chmp6",5.15028,6.18727,4.625899,165,189,153,5.32114966666667,8.853621,9.784489,10.672355,138,119,124,7.97624433333333,0.704208734959792
"CHMP7","Chmp7",4.387401,5.108848,5.194689,380,421,321,4.89697933333333,19.49841,20.618697,19.679816,465,366,433,0.675182333333333,3.52020148254508
"CHN1","Chn1",7.990251,9.63761,8.84238,252,248,203,8.82341366666667,11.213348,13.764271,12.291449,159,139,144,5.49276966666667,1.51297738422776
"CHN2","Chn2",0.523084,0.594073,0.75621,17,19,16,0.624455666666667,27.007252,20.071812,21.141104,490,304,474,37.0568486666667,0.0426849758605867
"CHODL","Chodl",0,0.021529,0,0,1,0,0.00717633333333333,8.96262,8.058294,8.615514,271,191,228,13.4245266666667,0.0698238740589524
"CHORDC1","Chordc1",10.424323,9.548873,7.211708,503,388,282,9.06163466666667,14.008282,22.184998,12.650956,373,404,329,2.04728633333333,3.3018343424461
"CHP1","Chp1",14.493073,15.533989,14.547696,859,794,676,14.8582526666667,21.117305,20.0284,22.231042,816,623,807,0.306903333333333,12.134220077486
"CHP2","Chp2",0.33647,0.302585,0.457628,12,12,14,0.365561,0.158685,0.157511,0.184915,4,4,5,106.138928,0.0127457034104355
"CHPF","Chpf",1.861667,1.836146,2.219423,168,180,144,1.972412,129.866023,87.019515,128.451209,5334,2787,4434,0.100312,2.70142650448237
"CHPT1","Chpt1",62.840316,57.932807,79.440956,4903,4016,4213,66.7380263333333,10.756535,11.128166,13.821393,197,142,189,6.84286833333333,8.63689449502
"CHRAC1","Chrac1",6.836941,7.614594,8.371937,158,167,138,7.607824,5.252193,6.693175,5.564376,94,100,95,23.9531693333333,0.344959146672457
"CHRD","Chrd",0.28531,0.267522,0.306049,32,27,23,0.286293666666667,0.27443,0.563596,0.070928,10,18,4,0.0121696666666667,1.27082811215116
"CHRDL1","Chrdl1",0.152553,0.052434,0.117078,8,5,2,0.107355,0.307129,0.381197,0.30722,18,18,16,2.04178,0.364048353266837
"CHRDL2","Chrdl2",0.112337,0,0.030751,4,0,1,0.047696,0.699012,0,0,2,0,0,116.620125,0.00890745525053642
"CHRM1","Chrm1",0,0.004927,0,0,1,0,0.00164233333333333,0.160715,0.24649,0.056738,6,4,2,3.315626,0.232096649091773
"CHRM2","Chrm2",7.481923,7.777245,10.032992,1444,1387,1386,8.43072,2.144222,2.539934,2.557019,194,131,166,26.599987,0.341692914565503
"CHRM3","Chrm3",0.110373,0.082702,0.040419,13,11,4,0.0778313333333333,0.853459,0.70194,0.64825,63,47,47,15.2314803333333,0.0664037605442478
"CHRM4","Chrm4",0,0,0,0,0,0,0,0.284331,0.17664,0.379791,6,3,7,12.002695,0.0769071334827126
"CHRM5","Chrm5",0,0,0,0,0,0,0,0.087983,0.072895,0.103389,8,5,6,1.740913,0.36484193405628
"CHRNA1","Chrna1",0.00805,0.07709,0.056113,1,1,0,0.0470843333333333,0.037652,0.046674,0.084488,1,1,2,3.81901866666667,0.217281651257351
"CHRNA2","Chrna2",0.17754,0.209115,0.179239,21,23,15,0.188631333333333,0,0,0,0,0,0,0.848292333333333,0.643097042549366
"CHRNA3","Chrna3",0,0,0,0,0,0,0,1.090009,0.895644,1.225553,43,25,41,14.803475,0.0632772222564974
"CHRNA4","Chrna4",0,0,0,0,0,0,0,97.716594,48.97543,17.391981,792,313,613,6.41381733333333,0.134883280102396
"CHRNA5","Chrna5",0.026533,0,0.029912,2,0,2,0.018815,0.503902,1.621616,0.736835,12,28,11,57.2413546666667,0.0174929825350216
"CHRNA6","Chrna6",0,0,0,0,0,0,0,1.391936,0.536979,0.755394,21,10,15,79.4550163333333,0.0124293057856939
"CHRNA7","Chrna7",0.015392,0,0.021364,1,0,1,0.012252,14.467526,12.399713,26.637063,828,543,788,20.978044,0.0460574198504653
"CHRNB1","Chrnb1",1.028441,0.892192,0.794267,39,38,25,0.904966666666667,2.360474,2.025612,3.076932,44,33,51,8.754547,0.195290121280534
"CHRNB2","Chrnb2",0.036752,0.028897,0.045943,7,6,7,0.0371973333333333,44.501616,6.522333,8.551941,576,330,487,0.0120953333333333,1.02480201140472
"CHRNB3","Chrnb3",0.014814,0,0,1,0,0,0.004938,1.129402,0.036131,0.884174,26,1,27,0.326149666666667,0.757786262938145
"CHRNB4","Chrnb4",0.007993,0,0,1,0,0,0.00266433333333333,0.504444,0.062953,0.448739,11,2,10,9.94058033333333,0.0916463572118249
"CHRND","Chrnd",0,0,0,0,0,0,0,0.245353,0.554255,0.224267,3,18,7,21.3028983333333,0.0448372218289417
"CHRNE","Chrne",0,0,0,0,0,0,0,0.390254,0.140233,0.306138,12,4,9,6.605284,0.131487528933831
"CHRNG","Chrng",0,0,0,0,0,0,0,0.032343,0.019834,0,2,1,0,612.986934333333,0.00162869915315999
"CHST1","Chst1",0.404467,0.311787,0.402244,36,27,25,0.372832666666667,0.739125,0.707143,1.951924,30,25,29,5.65572,0.206263584806252
"CHST10","Chst10",0.053581,0.080038,0.058509,7,4,4,0.0640426666666667,13.005847,7.328824,9.865745,318,189,257,163.982346333333,0.00644943347160826
"CHST11","Chst11",0.21054,0.367617,0.326499,38,63,42,0.301552,6.621281,4.090313,4.803778,373,254,350,8.53892166666667,0.136446450184009
"CHST12","Chst12",0.571653,0.509715,0.515389,34,37,28,0.532252333333333,5.151112,5.652517,4.947373,420,358,348,41.9567943333333,0.0356696154150485
"CHST14","Chst14",0.893066,0.915092,1.275894,58,58,56,1.02801733333333,9.148212,9.918244,10.373789,264,223,261,15.857571,0.120303057500593
"CHST15","Chst15",1.128364,0.778929,0.88786,106,118,104,0.931717666666667,4.514124,5.879534,4.32804,268,155,217,3.69616266666667,0.411339598685111
"CHST2","Chst2",0.064228,0.097161,0.085099,15,22,14,0.0821626666666667,1.59714,2.811853,1.33313,97,133,69,19.626228,0.0524653691730096
"CHST3","Chst3",0.167899,0.105773,0.155863,22,21,23,0.143178333333333,12.370977,13.90114,12.52911,1360,1220,1199,31.17039,0.0355351095629656
"CHST4","Chst4",0.08178,0.052656,0.07192,5,3,2,0.0687853333333333,0.095139,0.157153,0.035825,3,4,1,53.506881,0.0196082643828645
"CHST6","Chst5",0,0,0,0,0,0,0,4.782696,3.762946,4.945097,572,388,549,23.4356636666667,0.040923791292975
"CHST7","Chst7",0.202086,0.357625,0.478147,14,27,22,0.345952666666667,0.994887,1.323117,1.461664,33,33,40,14.9202746666667,0.08454330687427
"CHST8","Chst8",0.047121,0,0.069841,1,0,1,0.0389873333333333,11.634631,5.790983,13.644411,346,133,336,0.960243666666667,0.530029685085069
"CHST9","Chst9",0,0,0,0,0,0,0,0.013076,0.027742,0.116469,2,4,4,0.638384666666667,0.61035727466525
"CHSY1","Chsy1",0.977671,0.889986,1.158622,122,108,103,1.00875966666667,64.234291,103.342029,57.23421,3385,3312,2776,0.462267,1.373729740647
"CHSY3","Chsy3",0.036139,0.027136,0,4,3,0,0.0210916666666667,1.763851,3.984011,1.085518,52,109,46,0.204966,0.847402886609802
"CHTF18","Chtf18",0.159838,0.085213,0.555401,7,9,9,0.266817333333333,37.853029,35.293539,23.230372,383,351,249,91.1434013333333,0.0137483239711388
"CHTF8","Chtf8",3.603727,3.638552,3.863632,126,200,172,3.70197033333333,22.414661,22.333565,26.15321,171,156,158,18.346788,0.243036225617055
"CHTOP","Chtop",9.694389,9.598884,9.480504,741,687,571,9.591259,26.580212,28.399546,26.904606,746,699,680,7.20467166666667,1.29088151607936
"CHUK","Chuk",6.305819,6.541763,7.599111,354,321,249,6.81556433333333,12.439747,10.045133,13.490208,291,248,273,9.207623,0.765659579446981
"CHURC1","Churc1",20.414001,22.324353,26.995045,259,259,228,23.2444663333333,36.386282,40.056805,40.335291,757,691,731,14.9400293333333,1.52098003249178
"CIAO1","Ciao1",12.271956,17.853885,15.924929,307,344,275,15.3502566666667,23.627307,21.758925,22.005836,1230,904,1091,42.748928,0.373729309816841
"CIAO2A","Ciao2a",9.095204,10.002104,9.868309,308,314,241,9.65520566666667,41.168942,47.648752,51.465658,287,234,278,31.636914,0.326477119333852
"CIAO2B","Ciao2b",9.317655,9.964217,8.467548,164,167,112,9.24980666666667,38.514358,38.769884,51.484069,197,170,209,10.9912293333333,0.854775301325791
"CIAO3","Ciao3",10.962771,14.835307,5.836584,303,312,242,10.5448873333333,14.811175,12.040895,16.072365,291,215,248,9.92789633333333,1.05646018054893
"CIAPIN1","Ciapin1",19.876936,21.021413,21.307862,438,386,295,20.7354036666667,80.008881,98.592333,90.358796,678,559,654,58.1867433333333,0.367234323812264
"CIART","Ciart",7.416086,8.25954,6.877021,93,138,97,7.517549,3.799026,2.110712,3.101573,49,35,49,5.545762,1.30123108661757
"CIB1","Cib1",3.540762,4.033457,6.390267,50,48,60,4.65482866666667,19.072423,15.54718,17.82184,241,162,206,13.1371533333333,0.399997689303787
"CIB2","Cib2",0.141264,0.174964,0.131022,6,7,4,0.149083333333333,9.187937,6.865934,8.884604,84,69,85,0.322440333333333,0.868911287995098
"CIB3","Cib3",0.58471,0.268377,0.256198,8,4,4,0.369761666666667,0,0,0,0,0,0,26.969653,0.0489731376598296
"CIB4","Cib4",0,0,0,0,0,0,0,0,0,0,0,0,0,15.8800106666667,0.0592416687256438
"CIC","Cic",9.14725,15.47563,13.28156,496,557,424,12.6348133333333,42.112827,29.391364,33.288304,2108,1427,1622,0.141291666666667,11.9468263298164
"CIDEA","Cidea",5.162804,5.033487,6.545405,165,151,150,5.58056533333333,0,0,0.108064,0,0,1,27.7922796666667,0.228553119430546
"CIDEB","Cideb",0.359038,0.574181,0.624647,12,19,16,0.519288666666667,0,0,0,0,0,0,85.193237,0.017626541472931
"CIDEC","Cidec",0,0,0,0,0,0,0,0,0,0,0,0,0,1.24181033333333,0.446068066120967
"CIITA","Ciita",0.120326,0.227172,0.205861,18,18,19,0.184453,9.680555,18.751757,10.236883,573,770,580,85.5556796666667,0.0136842897492277
"CILP","Cilp",0.692064,0.648408,0.643206,99,87,66,0.661226,0.243919,0.137146,0.025063,22,10,2,8.34852266666667,0.17769930707055
"CILP2","Cilp2",0.007543,0,0,1,0,0,0.00251433333333333,1.005296,0.67492,1.39598,64,33,74,5.90597266666667,0.145166275877721
"CINP","Cinp",4.301296,4.278164,5.074588,107,129,107,4.55134933333333,10.990718,12.0238,10.096533,206,156,178,7.133265,0.682548685347561
"CIP2A","Cip2a",0.41252,0.42551,0.31236,33,13,24,0.383463333333333,1.469419,13.092886,1.560376,62,107,60,11.1507136666667,0.113858607098003
"CIPC","Cipc",5.637392,6.768622,7.695864,612,634,473,6.700626,4.279544,4.2946,3.660741,242,208,205,12.320872,0.578087230325462
"CIR1","Cir1",1.903822,2.5323,2.431546,167,157,126,2.28922266666667,17.54756,16.864771,13.810179,297,238,253,41.6729143333333,0.0770798694688011
"CIRBP","Cirbp",11.532698,13.999343,23.776764,224,309,340,16.4362683333333,288.186463,251.832066,309.520586,2840,1983,2531,12.6342516666667,1.27885774442333
"CISD1","Cisd1",36.447257,40.995191,39.909016,1072,1175,824,39.1171546666667,14.241135,12.070461,15.802329,132,114,138,21.003391,1.82322600487655
"CISD2","Cisd2",7.266882,7.213828,8.733866,669,637,592,7.738192,17.166242,19.167161,20.287233,274,234,333,5.93160133333333,1.2606310691844
"CISD3","Cisd3",19.59441,20.196686,28.267186,275,263,264,22.686094,1.927508,2.653545,2.835736,22,24,31,1.577183,9.19069154188895
"CISH","Cish",31.705028,34.423876,25.762156,802,812,553,30.6303533333333,0.405671,0.670517,0.658494,14,22,19,31.813149,0.963953606931579
"CIT","Cit",0.091662,0.177944,0.036149,14,12,8,0.101918333333333,22.598217,13.275563,42.484838,1129,435,1315,38.601211,0.0278253696164325
"CITED1","Cited1",0,0.129361,0,0,3,0,0.0431203333333333,0.949373,0.954211,1.120461,9,5,4,6.63872566666667,0.136556852392962
"CITED2","Cited2",3.813648,3.127037,3.847259,237,199,129,3.59598133333333,22.329501,28.258009,24.147573,438,469,413,0.385013333333333,3.31836612884593
"CITED4","Cited4",2.030502,3.322597,5.312756,55,117,87,3.555285,0.091282,0.400689,0.733491,1,3,6,11.7922413333333,0.356097487633389
"CKAP2","Ckap2",0.251063,0.117004,0.228732,11,9,6,0.198933,8.920511,9.755704,7.749312,274,297,238,138.884762666667,0.00857086202345679
"CKAP2L","Ckap2l",0.124033,0.066669,0.100157,12,6,7,0.096953,0.402019,2.439964,0.451318,17,49,20,23.0417626666667,0.0456269789868985
"CKAP4","Ckap4",2.616985,2.466434,3.244941,244,218,212,2.77612,212.171165,178.090492,177.093056,9351,6211,6739,13.9876663333333,0.251948496584936
"CKAP5","Ckap5",4.954317,4.152186,4.938191,702,615,551,4.68156466666667,77.451584,80.988872,75.32495,2249,1905,1826,118.895342666667,0.0473877011425087
