"Hs_symbol","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","Hs_Avg_TPM","FoldChange"
"PNPLA3","Pnpla3",0.319058,0.159076,0.846518,7,6,3,0.441550666666667,16.481422,9.797019,16.145894,278,230,174,0,1.44155066666667
"PNPLA5","Pnpla5",0,0,0,0,0,0,0,0.220264,0.164367,0.103215,4,5,2,48.391307,0.0202464777860606
"PNPLA6","Pnpla6",1.641465,4.599346,1.792246,114,80,67,2.67768566666667,61.015485,59.003742,57.198292,773,891,524,0,3.67768566666667
"PNPLA7","Pnpla7",3.423108,3.877758,3.552124,285,215,178,3.61766333333333,1.79154,2.140642,3.284073,97,121,94,0,4.61766333333333
"PNPLA8","Pnpla8",26.428212,39.791838,33.806414,1714,1542,1372,33.3421546666667,39.295608,36.83692,31.035952,1022,1075,660,0,34.3421546666667
"PNPO","Pnpo",2.312397,3.437703,3.107167,142,190,142,2.95242233333333,23.442804,23.053867,23.516907,387,469,288,4.31559533333333,0.743552149003567
"PNPT1","Pnpt1",5.201348,5.054599,4.233747,292,288,174,4.829898,61.459955,50.368604,58.55431,494,438,378,0,5.829898
"PNRC2","Pnrc2",103.728844,187.456018,94.915093,473,448,351,128.699985,201.713586,166.45868,298.296662,286,292,260,0,129.699985
"POC1A","Poc1a",0.69878,1.085336,1.216726,33,40,39,1.00028066666667,1.168069,0.900125,1.723022,29,24,28,0,2.00028066666667
"POC1B","Poc1b",0.908443,1.823758,2.620077,62,60,43,1.78409266666667,4.67096,7.523155,8.904597,99,98,79,0,2.78409266666667
"POC5","Poc5",1.469504,1.365697,3.317385,118,114,87,2.050862,18.098965,16.859845,17.170851,133,163,125,0,3.050862
"PODN","Podn",1.700438,2.530771,3.603436,131,150,107,2.61154833333333,0.077961,0.552185,0.30596,3,9,5,0,3.61154833333333
"PODNL1","Podnl1",0,0,0.013702,0,0,1,0.00456733333333333,4.151586,3.532625,3.902425,51,41,40,17.1611203333333,0.0553141719726138
"PODXL","Podxl",16.168261,11.615098,16.022102,1803,1829,1548,14.6018203333333,5.886243,6.436187,7.938162,336,335,345,17.1611203333333,0.859078077066501
"PODXL2","Podxl2",3.632658,4.783716,5.599503,83,93,79,4.671959,97.581122,96.396225,109.009499,2452,2741,1916,44.0333266666667,0.12595025550707
"POF1B","Pof1b",0,0,0,0,0,0,0,0.098558,0.092422,0.082533,5,5,3,0,1
"POFUT1","Pofut1",1.231625,1.566795,1.432987,227,203,179,1.410469,6.870645,10.168675,9.361876,238,330,256,10.3497336666667,0.212381106975168
"POFUT2","Pofut2",6.611036,7.986692,7.628726,386,368,307,7.408818,22.126456,19.751738,31.895846,395,435,318,0,8.408818
"POGK","Pogk",1.22268,1.169966,1.831003,229,220,185,1.407883,11.904858,13.604645,14.318695,858,1007,810,0,2.407883
"POGLUT1","Poglut1",1.880166,1.795465,1.653546,143,135,101,1.77639233333333,6.974829,6.412355,6.640496,285,287,182,0,2.77639233333333
"POGLUT2","Poglut2",2.465978,2.367856,2.460643,137,123,108,2.43149233333333,5.929637,5.98698,5.664493,57,57,53,27.9501086666667,0.118531241897699
"POGLUT3","Poglut3",2.372883,1.261802,1.161173,119,136,96,1.59861933333333,1.996206,3.585296,2.1425,75,96,76,0,2.59861933333333
"POGZ","Pogz",4.566616,1.970457,3.362831,207,192,170,3.299968,39.770967,57.892321,69.595998,1430,1645,1395,0,4.299968
"POLA1","Pola1",1.067688,2.101346,1.835754,98,88,66,1.66826266666667,1.838165,2.186729,3.115841,79,129,104,0,2.66826266666667
"POLA2","Pola2",2.446949,3.661962,2.365574,105,113,86,2.82482833333333,2.328438,2.956506,3.349457,31,60,20,0,3.82482833333333
"POLB","Polb",6.382315,7.715647,6.685636,223,244,160,6.927866,74.466163,73.535692,84.427481,391,419,317,0,7.927866
"POLD1","Pold1",1.20262,2.463625,1.821646,78,93,64,1.829297,4.496735,1.663545,6.172176,64,69,60,71.883171,0.0388196199641204
"POLD2","Pold2",7.829958,7.74645,7.214159,137,120,101,7.59685566666667,117.971166,129.352856,150.667163,300,320,247,0,8.59685566666667
"POLD3","Pold3",1.593436,1.211818,2.902774,91,82,64,1.902676,5.214318,6.959946,4.476138,100,130,76,0,2.902676
"POLD4","Pold4",2.925329,2.575125,2.310604,43,39,24,2.603686,6.12581,8.646707,8.1093,44,65,44,0,3.603686
"POLDIP2","Poldip2",18.989594,21.076163,20.322349,1069,1092,847,20.1293686666667,29.129211,29.403587,31.297074,761,829,585,0,21.1293686666667
"POLDIP3","Poldip3",1.973206,2.062588,2.471814,178,159,156,2.16920266666667,14.327231,20.539487,20.706295,590,680,581,0,3.16920266666667
"POLE","Pole",0.250129,0.258621,0.260552,26,36,35,0.256434,9.540529,12.705781,14.274578,348,382,360,0,1.256434
"POLE2","Pole2",0.19843,0.107064,0.255722,9,4,8,0.187072,4.88084,1.65424,3.504617,11,5,11,0,1.187072
"POLE3","Pole3",3.037776,4.150151,3.226748,159,173,122,3.47155833333333,12.188858,11.044152,12.125881,300,274,213,0,4.47155833333333
"POLE4","Pole4",4.44019,6.860208,7.051573,145,175,142,6.11732366666667,38.142363,42.064098,45.01636,129,156,108,0,7.11732366666667
"POLG","Polg",57.318727,49.986736,31.941213,641,621,471,46.4155586666667,42.686676,68.312115,31.130526,373,452,323,0,47.4155586666667
"POLG2","Polg2",0.585467,0.427691,0.802001,29,20,28,0.605053,8.213545,7.670282,11.564847,102,105,73,0,1.605053
"POLH","Polh",0.684836,0.763231,0.969742,66,74,64,0.805936333333333,5.165835,11.052135,3.637765,124,247,107,0,1.80593633333333
"POLI","Poli",0.260223,0.13671,0.208759,13,11,12,0.201897333333333,3.805405,4.629614,6.54523,162,194,145,0,1.20189733333333
"POLK","Polk",0.829064,0.672913,0.83734,66,61,45,0.779772333333333,6.370422,6.013375,7.051268,253,305,236,0,1.77977233333333
"POLL","Poll",1.279932,1.077256,1.630514,100,79,90,1.329234,10.387367,11.363714,8.238956,137,199,93,0,2.329234
"POLM","Polm",0.424954,0.398676,0.565457,24,20,25,0.463029,3.75607,7.103008,4.431051,70,98,58,0,1.463029
"POLN","Poln",2.217438,2.552505,1.871645,18,26,13,2.21386266666667,4.89887,5.419785,3.592188,81,70,54,33.8334213333333,0.0922637669125888
"POLQ","Polq",1.095622,0.975394,0.875594,173,129,110,0.982203333333333,0.375379,0.52294,1.645192,5,5,12,0,1.98220333333333
"POLR1A","Polr1a",6.700858,8.459739,6.041007,613,603,486,7.06720133333333,31.886717,29.310869,35.260657,1039,1190,886,0,8.06720133333333
"POLR1B","Polr1b",1.312334,1.454067,1.442037,132,130,94,1.40281266666667,11.499206,13.308252,12.002624,406,421,324,0,2.40281266666667
"POLR1C","Polr1c",7.272919,4.966698,5.034372,100,83,72,5.75799633333333,10.8615,13.722521,12.232095,130,160,127,0,6.75799633333333
"POLR1D","Polr1d",8.583784,8.365359,8.935563,283,276,202,8.62823533333333,41.683087,52.598863,101.108981,538,577,472,0,9.62823533333333
"POLR1E","Polr1e",6.457855,6.237343,7.890152,149,157,157,6.86178333333333,9.609659,9.605194,12.177852,217,236,195,0,7.86178333333333
"POLR2A","Polr2a",3.080563,2.5215,2.840268,537,531,458,2.81411033333333,288.880951,282.644627,369.335325,2361,2850,2107,0,3.81411033333333
"POLR2B","Polr2b",27.24977,25.152286,20.893097,703,580,559,24.4317176666667,130.086789,100.834906,133.465909,1964,1914,1634,0,25.4317176666667
"POLR2C","Polr2c",17.54265,17.340081,22.187282,470,421,423,19.0233376666667,25.176201,27.168572,27.624461,391,487,288,0,20.0233376666667
"POLR2D","Polr2d",3.595435,4.661448,4.923087,89,99,90,4.39332333333333,14.353007,12.90948,18.058502,486,568,441,0,5.39332333333333
"POLR2E","Polr2e",13.172251,13.19431,16.452449,407,417,389,14.2730033333333,63.268862,97.379715,91.612785,709,999,717,5.39449433333333,2.38846146969244
"POLR2F","Polr2f",26.811939,29.039859,28.431352,196,200,160,28.0943833333333,32.484703,39.294714,39.271613,231,293,200,0,29.0943833333333
"POLR2G","Polr2g",20.740108,16.386387,11.873293,189,206,154,16.3332626666667,82.490328,97.849397,72.759338,455,549,315,0,17.3332626666667
"POLR2H","Polr2h",2.394436,4.127703,4.483213,37,59,52,3.66845066666667,30.570305,24.869023,36.363001,178,198,157,30.841633,0.146614674777097
"POLR2I","Polr2i",15.638856,19.939681,11.461428,96,99,75,15.6799883333333,68.051715,74.900048,77.095148,204,268,159,58.3029226666667,0.281267559561764
"POLR2J","Polr2j",13.025455,13.109202,17.491446,169,142,135,14.5420343333333,8.935679,11.749479,14.697529,86,123,99,0,15.5420343333333
"POLR2K","Polr2k",4.092749,4.12896,7.925603,39,37,49,5.38243733333333,41.529977,48.389628,47.39546,404,498,332,0,6.38243733333333
"POLR2L","Polr2l",4.608277,5.672425,5.632075,228,261,200,5.304259,25.725312,32.526026,37.028407,181,251,170,0,6.304259
"POLR2M","Polr2m",43.837104,60.85451,45.905231,2101,1926,1650,50.1989483333333,23.763219,42.146656,38.674127,467,591,418,0,51.1989483333333
"POLR3B","Polr3b",1.560167,1.832671,1.965052,132,154,136,1.78596333333333,3.896379,5.927622,4.926677,218,276,196,0,2.78596333333333
"POLR3C","Polr3c",3.58105,3.964277,4.761087,217,195,177,4.102138,12.122983,11.224638,15.552938,332,372,254,0,5.102138
"POLR3D","Polr3d",2.863449,4.017737,3.67646,123,122,83,3.51921533333333,9.287015,11.663559,12.183547,339,455,301,0,4.51921533333333
"POLR3E","Polr3e",1.080925,0.955584,0.744392,114,87,52,0.926967,20.561062,26.325308,27.108581,341,391,288,0,1.926967
"POLR3F","Polr3f",1.4464,2.426542,2.029488,153,153,140,1.96747666666667,8.406322,9.831508,10.981159,226,218,161,0,2.96747666666667
"POLR3G","Polr3g",0.505941,1.115216,0.453675,38,43,26,0.691610666666667,1.644629,2.903641,2.292992,46,67,34,0,1.69161066666667
"POLR3GL","Polr3gl",10.580689,11.940518,9.152226,219,215,132,10.557811,12.752236,10.47544,18.350448,155,149,160,0,11.557811
"POLR3H","Polr3h",2.320524,2.357025,1.981483,66,73,37,2.21967733333333,21.118051,23.689705,23.714032,476,496,362,0,3.21967733333333
"POLR3K","Polr3k",1.994785,1.997046,1.644469,159,124,113,1.87876666666667,3.865585,5.902749,5.93896,61,92,55,0,2.87876666666667
"POLRMT","Polrmt",7.666994,7.455392,9.261097,247,259,235,8.12782766666667,28.991355,20.461135,33.56441,263,300,228,0,9.12782766666667
"POM121C","Pom121",1.212771,0.961177,1.106925,228,176,146,1.09362433333333,40.674335,47.718044,51.516451,937,1087,861,0,2.09362433333333
"POM121L2","Pom121l2",0,0.010816,0,0,1,0,0.00360533333333333,0.049108,0,0,2,0,0,0,1.00360533333333
"POMC","Pomc",0,0,0.049313,0,0,1,0.0164376666666667,0.180459,0.127936,0,2,2,0,0,1.01643766666667
"POMGNT1","Pomgnt1",12.893729,13.30759,13.691631,522,523,461,13.29765,61.188062,51.401444,77.506667,982,959,812,0,14.29765
"POMGNT2","Pomgnt2",1.476246,1.435647,1.5657,120,91,82,1.492531,9.065221,9.887994,9.371412,295,354,215,0,2.492531
"POMK","Pomk",0.890018,0.820715,0.914555,105,90,78,0.875096,44.636316,16.480452,46.531414,1425,1490,1237,0,1.875096
"POMP","Pomp",69.890938,90.928913,78.805285,541,531,394,79.8750453333333,44.594956,50.977954,48.851327,630,756,495,0,80.8750453333333
"POMT1","Pomt1",2.803093,3.501452,2.424317,125,111,94,2.90962066666667,57.831145,67.902539,71.504918,841,982,655,0,3.90962066666667
"POMT2","Pomt2",0.956718,1.090339,1.18445,130,145,107,1.077169,53.783494,51.242454,42.758063,536,575,404,0,2.077169
"PON1","Pon1",0.052669,0,0,1,0,0,0.0175563333333333,0.282399,0,0,1,0,0,0,1.01755633333333
"PON2","Pon2",9.468858,9.648275,4.795412,327,374,251,7.97084833333333,20.881165,23.887043,26.909718,236,316,226,0,8.97084833333333
"PON3","Pon3",4.863229,6.338533,6.821696,189,198,143,6.00781933333333,0,0.490037,0,0,3,0,0,7.00781933333333
"POP4","Pop4",1.598495,2.056218,2.609042,78,90,89,2.08791833333333,27.934432,29.725314,22.821292,174,205,126,0,3.08791833333333
"POP5","Pop5",12.205007,14.663072,11.753306,98,118,67,12.873795,17.749297,15.465776,13.966217,89,99,63,0,13.873795
"POP7","Pop7",1.410298,1.655328,2.215773,34,37,38,1.76046633333333,22.130575,27.256686,31.240925,157,218,133,0,2.76046633333333
"POPDC2","Popdc2",89.024047,119.710186,139.714789,3626,4413,4003,116.149674,3.715777,1.480812,16.932091,10,16,16,0,117.149674
"POPDC3","Popdc3",3.589692,3.821969,3.088247,167,170,117,3.49996933333333,1.906499,3.567998,2.629702,34,59,21,8.28601833333333,0.484596214631639
"POR","Por",8.013331,9.30423,9.946687,392,363,370,9.08808266666667,129.159696,135.024258,76.147621,667,785,477,0,10.0880826666667
"PORCN","Porcn",0.483047,0.457991,0.619973,22,24,19,0.520337,11.826919,12.766272,14.803896,249,210,167,0,1.520337
"POSTN","Postn",5.508839,8.965307,7.930282,358,477,390,7.46814266666667,5.792944,6.064922,5.457583,115,150,133,0,8.46814266666667
"POU1F1","Pou1f1",0,0.05997,0.079065,0,2,2,0.046345,0.178071,0.054933,0.329105,2,1,4,0,1.046345
"POU2AF1","Pou2af1",0.036574,0.039089,0.139369,3,3,6,0.0716773333333333,0.163122,0.21908,0.152513,6,8,4,60.2581973333333,0.0174944314391404
"POU2F1","Pou2f1",2.337468,0.600455,3.264189,199,140,176,2.06737066666667,2.118404,1.680158,2.304118,391,334,302,0,3.06737066666667
"POU2F2","Pou2f2",0.077247,0.052167,0.12631,11,11,22,0.0852413333333333,1.022975,0.960798,0.723504,48,52,24,0,1.08524133333333
"POU2F3","Pou2f3",0.028742,0,0.019989,2,0,1,0.0162436666666667,0.093085,0.049777,0,4,2,0,0,1.01624366666667
"POU3F1","Pou3f1",0,0.008802,0.016759,0,1,1,0.00852033333333333,4.244923,2.14966,1.711214,127,75,35,0,1.00852033333333
"POU3F2","Pou3f2",0,0,0,0,0,0,0,1.245391,2.061173,2.716149,76,138,117,0,1
"POU3F3","Pou3f3",0.004772,0,0,1,0,0,0.00159066666666667,0.433271,0.340442,1.568863,19,17,46,0,1.00159066666667
"POU3F4","Pou3f4",0,0,0,0,0,0,0,0.019873,0.018249,0.167675,1,1,6,0,1
"POU4F1","Pou4f1",0.00783,0.015702,0,1,2,0,0.007844,10.9256,10.974784,21.255434,600,666,821,0,1.007844
"POU4F2","Pou4f2",0,0,0,0,0,0,0,4.315603,4.093014,6.279689,166,175,171,0,1
"POU4F3","Pou4f3",0,0,0,0,0,0,0,0.336607,0.193665,0.216021,11,7,5,0,1
"POU5F1","Pou5f1",0,0,0,0,0,0,0,0.227692,0.260643,0.440101,5,4,5,0,1
"POU5F2","Pou5f2",0,0,0,0,0,0,0,0.08509,0.065432,0.012203,10,8,1,0,1
"POU6F1","Pou6f1",1.553347,1.288883,1.511318,148,109,106,1.45118266666667,42.93948,30.657619,15.950187,200,215,161,0,2.45118266666667
"POU6F2","Pou6f2",0,0,0,0,0,0,0,1.536762,2.206851,2.916889,85,182,159,0,1
"PP2D1","Pp2d1",0.027103,0,0,2,0,0,0.00903433333333333,0.577105,0.577608,0.935934,14,15,17,0,1.00903433333333
"PPA1","Ppa1",13.032598,16.473408,13.027562,283,307,218,14.177856,71.061134,78.950969,72.791551,1063,1274,784,0,15.177856
"PPA2","Ppa2",34.308224,32.769182,38.30169,780,772,662,35.1263653333333,76.2271,76.216124,60.565374,382,423,251,0,36.1263653333333
"PPAN","Ppan",1.186059,0.751947,0.822295,56,32,32,0.920100333333333,13.823556,16.960771,19.736138,172,198,142,0,1.92010033333333
"PPARA","Ppara",5.423134,12.578516,8.480705,438,544,367,8.82745166666667,2.730425,2.397245,2.844104,145,156,108,0,9.82745166666667
"PPARD","Ppard",3.579196,3.386871,3.41761,296,265,224,3.46122566666667,5.983865,4.96162,6.488415,270,254,221,0,4.46122566666667
"PPARG","Pparg",2.764235,2.922766,2.531672,107,88,62,2.73955766666667,1.592857,1.552107,1.629705,21,28,17,0,3.73955766666667
"PPARGC1A","Ppargc1a",9.115629,10.621178,7.928629,1388,1140,744,9.221812,3.209079,8.66318,7.946613,214,352,288,11.766626,0.800666675752857
"PPARGC1B","Ppargc1b",1.098496,1.641319,1.896472,140,140,172,1.545429,1.282773,1.463455,1.257583,162,212,110,0,2.545429
"PPCDC","Ppcdc",3.244604,2.085558,1.881912,81,70,43,2.40402466666667,4.98751,3.565228,4.32644,21,23,24,0,3.40402466666667
"PPCS","Ppcs",2.277669,2.498289,3.48987,64,70,73,2.755276,31.022048,36.182453,38.350392,271,339,231,0,3.755276
"PPDPF","Ppdpf",10.240604,13.149321,14.991074,144,172,141,12.7936663333333,112.415399,157.297857,168.451937,557,857,496,0,13.7936663333333
"PPEF1","Ppef1",0,0.06231,0,0,2,0,0.02077,5.04947,5.336169,14.08083,88,107,125,0,1.02077
"PPEF2","Ppef2",0.058845,0.014793,0,1,1,0,0.024546,0.073651,0.565455,0.212977,4,10,2,0,1.024546
"PPFIA2","Ppfia2",0.016684,0.084983,0.057202,3,10,6,0.0529563333333333,43.598588,46.698424,58.299389,1134,1334,1096,0,1.05295633333333
"PPFIA3","Ppfia3",0.033841,0.022415,0.065906,1,3,2,0.0407206666666667,37.780192,45.171261,52.296839,1008,1275,1005,0,1.04072066666667
"PPFIBP1","Ppfibp1",9.819743,9.863443,12.462975,731,593,528,10.715387,23.073369,43.203264,38.107182,776,929,676,11.766626,0.917657257289436
"PPFIBP2","Ppfibp2",3.214818,3.763889,4.325524,246,246,217,3.768077,4.94765,6.454634,5.536916,14,26,17,0,4.768077
"PPHLN1","Pphln1",2.506605,3.128871,3.061246,183,179,168,2.89890733333333,25.765469,33.475674,31.20159,557,605,447,0,3.89890733333333
"PPIA","Ppia",39.296064,48.883159,53.045581,657,773,655,47.0749346666667,496.487354,490.663852,557.113235,4707,4881,3717,0,48.0749346666667
"PPIB","Ppib",17.007006,18.671408,20.379942,417,423,350,18.6861186666667,174.188891,182.288473,160.334438,1252,1276,796,0,19.6861186666667
"PPIC","Ppic",4.430519,5.18786,5.42288,181,202,157,5.013753,1.833641,1.676127,1.835379,28,27,20,5.39449433333333,0.940457944993618
"PPID","Ppid",10.704691,14.719472,11.223702,439,358,286,12.215955,28.042721,31.097419,30.714129,334,417,276,0,13.215955
"PPIE","Ppie",2.835889,3.391298,2.422983,81,92,59,2.88339,12.201299,13.16559,12.902788,229,305,201,0,3.88339
"PPIF","Ppif",34.498122,35.362232,44.442941,1618,1590,1466,38.1010983333333,12.184991,14.393007,13.525326,270,363,194,0,39.1010983333333
"PPIG","Ppig",11.15831,9.526388,8.867773,428,354,300,9.85082366666667,17.813283,21.223241,23.816246,604,644,483,0,10.8508236666667
"PPIH","Ppih",1.71828,1.768686,1.733715,35,30,30,1.740227,20.43391,18.574986,15.461272,93,113,63,0,2.740227
"PPIL1","Ppil1",5.620458,5.640291,7.324535,184,181,180,6.19509466666667,25.001858,27.071274,29.882744,450,524,382,0,7.19509466666667
"PPIL2","Ppil2",7.050399,6.339899,9.854314,294,278,228,7.748204,14.369891,11.853518,14.398968,468,550,426,0,8.748204
"PPIL3","Ppil3",3.177014,6.924491,7.420809,54,67,60,5.84077133333333,66.426598,45.175674,53.39577,177,190,140,0,6.84077133333333
"PPIL4","Ppil4",1.946533,1.87198,1.834615,215,191,149,1.884376,6.365905,6.761721,7.894813,190,207,157,0,2.884376
"PPIL6","Ppil6",0.760114,0.596451,0.722145,7,6,6,0.692903333333333,2.037362,2.099773,2.418982,37,47,31,0,1.69290333333333
"PPIP5K1","Ppip5k1",11.673194,12.55166,12.050528,985,974,790,12.091794,71.526426,58.081724,64.079986,633,655,496,0,13.091794
"PPIP5K2","Ppip5k2",16.50968,14.437061,13.889081,2177,1803,1461,14.945274,80.791693,88.723871,91.040459,1745,1868,1427,0,15.945274
"PPL","Ppl",0.588462,0.545973,0.402074,124,108,63,0.512169666666667,2.762955,2.817382,2.479259,187,254,141,0,1.51216966666667
"PPM1A","Ppm1a",42.857839,35.41004,34.107929,1442,1313,1044,37.4586026666667,23.324299,23.602967,24.824439,953,1194,877,0,38.4586026666667
"PPM1B","Ppm1b",17.469074,18.737426,20.415302,1288,1201,992,18.873934,35.780584,36.434528,44.00017,788,822,660,0,19.873934
"PPM1D","Ppm1d",1.422717,0.996303,1.299142,93,87,80,1.23938733333333,2.362751,4.083171,3.74431,108,175,104,0,2.23938733333333
"PPM1E","Ppm1e",0.644456,0.598113,0.545975,124,107,82,0.596181333333333,14.20119,14.58392,17.897887,1253,1394,1123,0,1.59618133333333
"PPM1F","Ppm1f",2.962227,4.937628,4.35459,502,515,440,4.084815,12.747886,12.533551,17.855054,424,471,364,0,5.084815
"PPM1G","Ppm1g",10.093379,12.948281,14.329461,361,401,349,12.4570403333333,38.044251,31.795363,39.905884,1047,973,768,0,13.4570403333333
"PPM1H","Ppm1h",0.791255,0.894426,1.149523,82,83,97,0.945068,13.567563,16.936261,12.816336,897,1328,767,0,1.945068
"PPM1J","Ppm1j",6.924791,6.141642,11.280776,184,145,157,8.11573633333333,3.141702,2.440714,2.104548,57,59,32,0,9.11573633333333
"PPM1K","Ppm1k",16.82588,14.234531,8.595165,1389,1143,1112,13.2185253333333,27.94415,35.15316,22.677647,1652,1957,1139,0,14.2185253333333
"PPM1L","Ppm1l",4.072795,3.979941,5.387358,925,821,713,4.48003133333333,3.780761,4.520933,5.583751,560,702,570,0,5.48003133333333
"PPM1M","Ppm1m",1.553338,1.399703,1.846417,55,56,40,1.59981933333333,2.855203,5.174063,8.665714,43,75,52,0,2.59981933333333
"PPM1N","Ppm1n",0,0,0,0,0,0,0,2.399381,2.079358,2.212843,25,25,11,10.7889886666667,0.0848249182584675
"PPME1","Ppme1",8.32673,8.471522,8.174722,318,305,245,8.32432466666667,51.456252,57.763329,50.712948,1071,1224,802,14.1693313333333,0.614682642350704
"PPOX","Ppox",3.69925,3.458675,3.972715,103,107,94,3.71021333333333,36.612822,42.55252,44.626821,244,290,230,0,4.71021333333333
"PPP1CA","Ppp1ca",66.080565,78.134132,79.887332,1575,1474,1258,74.7006763333333,51.941048,53.489638,61.605069,758,792,601,17.1611203333333,4.16828229447886
"PPP1CB","Ppp1cb",111.147237,118.558631,115.92489,4357,3685,3582,115.210252666667,97.31416,101.280583,81.156026,2283,2313,1649,0,116.210252666667
"PPP1CC","Ppp1cc",28.55322,31.437717,33.458253,709,747,609,31.14973,92.276139,83.528519,81.260232,1260,1324,927,0,32.14973
"PPP1R10","Ppp1r10",2.563034,1.973362,2.053984,358,262,212,2.19679333333333,25.441736,40.746248,37.390145,665,858,596,33.224285,0.0934071620001216
"PPP1R11","Ppp1r11",18.888734,21.391139,22.561702,248,279,197,20.9471916666667,41.624948,47.227003,46.839471,799,981,645,0,21.9471916666667
"PPP1R12A","Ppp1r12a",7.803465,9.017952,8.966536,663,559,461,8.59598433333333,26.312048,28.416846,34.446604,610,753,558,0,9.59598433333333
"PPP1R12B","Ppp1r12b",23.642351,21.932851,27.424316,4219,4043,3403,24.3331726666667,9.79723,8.796226,8.316873,895,1033,955,0,25.3331726666667
"PPP1R12C","Ppp1r12c",15.693744,17.360724,15.102857,529,494,399,16.0524416666667,35.862698,36.404624,34.909674,533,678,397,0,17.0524416666667
"PPP1R13B","Ppp1r13b",2.230516,2.726536,1.927655,304,251,205,2.29490233333333,36.415902,47.163173,48.519945,645,792,559,11.766626,0.258087166752855
"PPP1R13L","Ppp1r13l",4.866996,5.663016,5.519153,239,236,185,5.34972166666667,0.131217,1.176641,0.303119,4,13,7,16.0154546666667,0.373173787657041
"PPP1R14A","Ppp1r14a",0.481176,0.625267,0.379929,12,16,7,0.495457333333333,0.731568,1.055444,0,3,5,0,14.1693313333333,0.0985842619211034
"PPP1R14B","Ppp1r14b",8.928551,12.520121,15.221761,102,135,126,12.2234776666667,39.994914,43.318357,63.200526,253,307,274,20.975919,0.601725810268352
"PPP1R14C","Ppp1r14c",22.701517,24.623501,36.506164,1573,1689,1770,27.9437273333333,44.650852,36.379972,36.31559,1192,1064,684,0,28.9437273333333
"PPP1R14D","Ppp1r14d",0,0,0,0,0,0,0,0,0.128068,0,0,1,0,43440.859137,2.30192726523596e-05
