"Hs_symbol","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","FoldChange"
"CXCL10",0.48041,0,0.69915,0.393186666666667,0.067272,0.083433,0.151969,0.100891333333333,1,1,2,1.26550788845645
"CXCL11",0.61294,2.10013,1.37645,1.36317333333333,0,0.064084,0,0.0213613333333333,0,1,0,2.31374857869432
"CXCL12",13.3355,20.89075,6.72931,13.6518533333333,127.236366,224.265321,140.445352,163.982346333333,3412,4985,3561,0.0888086129150477
"CXCL13",0,0.27633,0.19664,0.157656666666667,0.260475,0.261405,0.23604,0.25264,4,3,2,0.9241734789458
"CXCL14",38.0683,92.01879,130.91564,87.00091,8.404037,6.97353,16.848966,10.7421776666667,197,130,347,7.49442841848785
"CXCL16",11.79488,12.13101,10.2032,11.3763633333333,0.644913,0.399637,0.95071,0.665086666666667,9,6,14,7.43286435540893
"CXCL17",1.80568,0.5803,0,0.795326666666667,0.122937,0,0,0.040979,1,0,0,1.72465214636094
"CXCL2",1.83881,1.63036,9.37297,4.28071333333333,0.206221,0.179129,0.521737,0.302362333333333,1,2,3,4.05471902724459
"CXCL3",0.64607,0.46977,2.29408,1.13664,0.169511,0.147862,0.049846,0.122406333333333,2,2,1,1.90362432618728
"CXCL5",0.5798,1.05006,0.54621,0.725356666666667,0,0.346238,0.035759,0.127332333333333,0,9,1,1.53047740728333
"CXCL6",0,0,0,0,0.150003,0.678997,0.225416,0.351472,3,11,3,0.739933938697953
"CXCL9",0.08283,0.05527,0,0.0460333333333333,0,0,0,0,0,0,0,1.04603333333333
"CXCR1",1.24244,0.71847,1.44199,1.1343,0,0,0.030606,0.010202,0,0,1,2.11274576767815
"CXCR2",0.89456,0.3316,1.92266,1.04960666666667,0.069807,0.057547,0,0.0424513333333333,3,2,0,1.9661413450476
"CXCR3",0.06626,0.1658,0,0.0773533333333333,0,0,0.04258,0.0141933333333333,0,0,1,1.06227609463022
"CXCR4",5.03602,5.44375,14.09222,8.19066333333333,0.648308,1.927471,0.537048,1.037609,15,36,11,4.51051371157731
"CXCR5",0,0,0,0,0,0.018298,0,0.00609933333333333,0,1,0,0.993937643002779
"CXCR6",0,0.11053,0,0.0368433333333333,0.142806,0.112776,0.07366,0.109747333333333,5,3,2,0.934305766898291
"CXorf38",4.42308,3.56469,3.03693,3.6749,3.366784,3.768814,3.317894,3.48449733333333,211,196,184,1.04245797299318
"CXorf51A",0,0,0,0,0,0,0,0,0,0,0,1
"CXorf51B",0,0,0,0,0,0,0,0,0,0,0,1
"CXorf56",33.82745,34.62449,39.69855,36.0501633333333,12.586831,8.845269,13.718765,11.716955,215,136,215,2.91344613025157
"CXorf58",0.06626,0.1658,0.13109,0.12105,0,0.058282,0,0.0194273333333333,0,1,0,1.09968603287728
"CXorf65",0,1.21586,1.92266,1.04617333333333,1.781451,0.349926,0,0.710459,2,1,0,1.19627148814051
"CXorf66",0,0,0,0,0,0,0,0,0,0,0,1
"CXXC1",113.34349,96.44012,94.40695,101.396853333333,45.857997,34.234483,39.38496,39.8258133333333,430,300,357,2.50813994805901
"CXXC1P1",0,0,0,0,0,0.091331,0,0.0304436666666667,0,2,0,0.970455768081774
"CXXC4",7.70312,13.34687,6.8604,9.30346333333333,6.596662,4.421592,3.172508,4.730254,252,197,218,1.79808143466822
"CXXC5",37.27314,35.72982,101.46399,58.15565,73.818976,111.44151,74.990349,86.7502783333333,902,994,776,0.674136323252308
"CYB561",52.04987,30.5624,29.97601,37.5294266666667,5.718094,7.67777,6.29602,6.56396133333333,235,134,210,5.09381592114608
"CYB561D1",11.3973,12.35207,10.15951,11.30296,6.49322,6.396354,8.073261,6.98761166666667,414,256,368,1.54025514927595
"CYB561D2",9.37627,11.82704,11.66705,10.9567866666667,7.831353,6.978186,9.952434,8.253991,110,79,126,1.29206811057701
"CYB5A",37.14062,39.26688,22.02319,32.81023,11.093205,11.485801,19.193194,13.9240666666667,125,97,106,2.26548371534122
"CYB5B",64.1595,71.18331,45.37913,60.2406466666667,35.22898,47.086134,37.890194,40.068436,606,597,581,1.49118526614129
"CYB5D1",15.35654,15.447,6.99149,12.5983433333333,5.44481,4.408877,3.733143,4.52894333333333,154,133,158,2.4594832165037
"CYB5D2",42.1932,39.48794,37.77589,39.81901,19.813544,14.117112,19.69125,17.8739686666667,393,247,376,2.16271472740603
"CYB5R1",46.56658,41.47754,27.76932,38.60448,31.35302,20.468,31.382529,27.7345163333333,589,328,538,1.37828942518364
"CYB5R2",22.72833,31.99933,47.97909,34.2355833333333,7.984688,8.461609,11.744551,9.39694933333333,107,70,112,3.38903097472695
"CYB5R3",175.87954,178.70436,178.93843,177.840776666667,68.224128,73.166958,72.068923,71.1533363333333,1748,1437,1640,2.47862102786848
"CYB5R4",4.80409,3.59233,3.69238,4.0296,2.973937,2.673368,4.134317,3.26054066666667,201,176,198,1.18050745046286
"CYB5RL",1.47436,2.40409,1.83527,1.90457333333333,2.718029,3.958511,2.674389,3.11697633333333,152,166,114,0.705511302024325
"CYBA",285.57854,194.48296,113.02179,197.69443,452.887482,386.082437,689.904269,509.624729333333,613,413,581,0.38912026501226
"CYBB",6.12936,3.12256,2.25039,3.83410333333333,0.224118,0.057029,0.154389,0.145178666666667,9,3,9,4.22126561910572
"CYBRD1",27.93001,40.64854,15.94933,28.17596,7.834289,10.976795,9.419847,9.41031033333333,360,438,371,2.80260233036281
"CYC1",130.10812,132.2252,125.45353,129.262283333333,35.458272,32.749571,35.731586,34.6464763333333,405,303,381,3.65428218248669
"CYCS",120.98034,114.76097,99.84721,111.86284,66.853693,66.522142,79.742843,71.0395593333333,1413,1217,1410,1.56667865606692
"CYCSP2",0,0,0,0,0,0,0,0,0,0,0,1
"CYCSP42",0,0,0,0,0,0,0,0,0,0,0,1
"CYCSP52",0,0,0,0,2.978821,6.166727,2.249749,3.79843233333333,3,5,2,0.208401396650587
"CYCTP",0,0,0,0,0,0,0,0,0,0,0,1
"CYFIP1",45.25788,42.16837,33.42806,40.28477,39.464461,39.155047,42.826239,40.4819156666667,1172,1077,911,0.99524743099497
"CYFIP2",327.19193,244.27812,184.02911,251.833053333333,40.959761,40.321905,31.894305,37.7253236666667,1426,1093,1331,6.52888160495771
"CYGB",16.97999,12.29681,19.00811,16.09497,4.852599,3.49052,5.561091,4.63473666666667,116,76,114,3.03385428836958
"CYHR1",110.4776,112.93718,119.90404,114.439606666667,25.286568,20.519622,24.65333,23.4865066666667,853,597,618,4.71441713749287
"CYLC1",0,0,0.17479,0.0582633333333333,0.033597,0,0,0.011199,1,0,0,1.04654309718793
"CYLC2",0,0,0,0,0.065178,0,0.088232,0.0511366666666667,2,0,2,0.951351077087978
"CYLD",39.89055,37.00095,26.48027,34.4572566666667,5.365613,3.521966,5.831769,4.90644933333333,309,259,300,6.00314244068123
"CYMP",0,0,3.64868,1.21622666666667,0,0,0,0,0,0,0,2.21622666666667
"CYP11A1",2.86589,5.80299,1.33275,3.33387666666667,0.253396,0.307201,0.392584,0.317727,5,3,4,3.28890329079291
"CYP11B1",0.18222,0.77373,0.32773,0.427893333333333,0,0,0,0,0,0,0,1.42789333333333
"CYP11B2",0,0,0,0,0,0,0,0,0,0,0,1
"CYP17A1",3.95924,17.98926,10.59648,10.8483266666667,0.031183,0,0.130961,0.054048,1,0,3,11.2407847333961
"CYP19A1",0.11596,0,0,0.0386533333333333,0.291198,0.453446,2.257357,1.000667,10,4,15,0.519153528964757
"CYP1A1",0.28162,0.3316,1.04872,0.55398,0.919475,1.128616,2.378147,1.47541266666667,32,26,48,0.627766037124046
"CYP1A2",0,0,0,0,0.170482,0.188528,0.19631,0.185106666666667,8,7,8,0.843805902141017
"CYP1B1",4.48934,2.54226,1.59493,2.87551,2.871789,4.186667,3.176905,3.411787,199,257,192,0.878444494260489
"CYP1D1P",0,0,0,0,0,0,0,0,0,0,0,1
"CYP20A1",5.10228,4.91872,4.36968,4.79689333333333,4.681158,5.241896,4.197514,4.706856,373,260,247,1.01577704664939
"CYP21A1P",3.16408,0.55267,1.3546,1.69045,1.212897,0.610649,1.10699,0.976845333333333,35,14,28,1.36098153691336
"CYP21A2",2.05416,0.80136,1.76972,1.54174666666667,0.793568,0.427234,0.312251,0.511017666666667,16,10,8,1.68214225600274
"CYP24A1",1.57375,1.10533,0.17479,0.95129,0.277397,0,0,0.0924656666666667,2,0,0,1.78613393494899
"CYP26A1",0.31475,0.13817,0.45882,0.303913333333333,0.104507,3.037109,0.057299,1.066305,1,48,1,0.631036237793227
"CYP26B1",4.09176,3.81339,6.9041,4.93641666666667,2.080002,1.276269,1.200411,1.518894,72,41,51,2.35675525316534
"CYP26C1",0,0,0,0,0.015944,0.348069,0,0.121337666666667,1,13,0,0.891792035286427
"CYP27A1",32.27026,27.27404,23.42149,27.6552633333333,5.73891,5.778259,7.541647,6.35293866666667,143,101,173,3.89711714354932
"CYP27B1",2.20326,0.60793,0.28403,1.03174,2.470167,4.933939,4.622141,4.008749,44,39,35,0.405638214252701
"CYP27C1",0.21536,0.38687,0,0.200743333333333,5.068062,7.782415,5.073681,5.97471933333333,344,453,282,0.172156509236835
"CYP2A13",0,0,0,0,0,0,0,0,0,0,0,1
"CYP2A6",0.13253,0,0.48066,0.204396666666667,0.487197,1.027688,0.32964,0.614841666666667,5,8,2,0.745829570494527
"CYP2A7",0.23192,0.19343,0.54621,0.323853333333333,0.218414,0.168916,0.176946,0.188092,1,4,1,1.11426836754505
"CYP2A7P1",0,0,0,0,0,0,0,0,0,0,0,1
"CYP2AB1P",0.19879,0,0,0.0662633333333333,0,0,0,0,0,0,0,1.06626333333333
"CYP2AC1P",0,0.13817,0,0.0460566666666667,0,0,0,0,0,0,0,1.04605666666667
"CYP2B6",1.12648,0.80136,2.73105,1.55296333333333,0.146378,0.184975,0.045292,0.125548333333333,4,3,1,2.26819520559609
"CYP2C18",0.0994,0.11053,0,0.0699766666666667,0,0,0,0,0,0,0,1.06997666666667
"CYP2C19",0,0,0.19664,0.0655466666666667,0.05977,0.444545,0.019785,0.1747,4,3,1,0.907079821798473
"CYP2C56P",0,0,0,0,0,0,0,0,0,0,0,1
"CYP2C58P",0,0,0,0,0,0,0,0,0,0,0,1
"CYP2C8",5.40046,1.658,3.71423,3.59089666666667,2.51085,1.879474,2.075946,2.15542333333333,60,34,50,1.45492258302373
"CYP2C9",0,0.1658,0,0.0552666666666667,0.05424,0.164619,0,0.072953,2,2,0,0.983516208693826
"CYP2D6",6.75886,5.83062,5.48395,6.02447666666667,3.499556,2.192026,2.887001,2.85952766666667,87,55,73,1.82003531865687
"CYP2E1",10.70153,13.789,32.1827,18.8910766666667,3.614062,2.074744,3.615993,3.10159966666667,60,25,46,4.8495899851757
"CYP2F1",0.11596,0.93953,0.58991,0.548466666666667,0.03617,0.052159,0.036834,0.041721,1,1,1,1.48645046674365
"CYP2G1P",0.08283,0.22107,0.28403,0.195976666666667,0.130245,0.735627,0.3057,0.390524,4,13,8,0.86009063250017
"CYP2J2",17.59292,16.41416,13.28383,15.7636366666667,0.398855,0.37569,0.494546,0.423030333333333,10,7,11,11.7802384629421
"CYP2R1",9.62475,9.83744,9.54775,9.66998,19.593182,19.435823,24.444291,21.1577653333333,229,173,214,0.481545852638329
"CYP2S1",0.6295,0.52503,1.46384,0.87279,0.22859,0.093921,0.777335,0.366615333333333,3,3,8,1.37038561936229
"CYP2U1",5.25137,5.19505,4.26044,4.90228666666667,4.415574,3.448767,5.163233,4.34252466666667,312,189,315,1.10477480871403
"CYP2W1",0.11596,0.60793,0.08739,0.270426666666667,0.100297,0,0.677167,0.259154666666667,3,0,7,1.00895203766336
"CYP39A1",0.41415,5.13979,2.38148,2.64514,0.393307,0.488533,0.130697,0.337512333333333,6,6,4,2.7253131871432
"CYP3A4",0.76203,0.85663,0.28403,0.63423,0.029497,0.036594,0,0.0220303333333333,1,1,0,1.59900342162056
"CYP3A43",0.19879,0.9119,0,0.37023,0.040975,0.214199,0.350351,0.201841666666667,1,3,6,1.14010858335471
"CYP3A5",1.32527,1.5751,2.18484,1.69507,1.415214,2.025114,1.563286,1.66787133333333,79,67,56,1.01019489445643
"CYP3A7",0,0.27633,0.50251,0.259613333333333,0,0,0,0,0,0,0,1.25961333333333
"CYP46A1",322.63633,276.08401,96.70104,231.807126666667,3.675951,1.371857,3.893764,2.980524,86,47,87,58.4865526917227
"CYP4A11",2.18669,0.85663,2.05375,1.69902333333333,0.318901,0.211435,0.274469,0.268268333333333,11,5,8,2.12811694686061
"CYP4A22",1.52406,0.52503,1.66048,1.23652333333333,0.109607,0.078275,0.097782,0.0952213333333333,3,2,3,2.04207429609357
"CYP4B1",2.98185,3.15019,2.0319,2.72131333333333,0.267973,0.2521,0.550214,0.356762333333333,1,1,2,2.74278939052701
"CYP4F11",6.90796,9.14661,8.34609,8.13355333333333,0,0.059791,0.052272,0.0373543333333333,0,2,2,8.80466108815921
"CYP4F12",2.00447,3.56469,3.73608,3.10174666666667,0.18376,0,0,0.0612533333333333,1,0,0,3.86500238711461
"CYP4F2",0,0.4145,1.46384,0.626113333333333,0,0,0,0,0,0,0,1.62611333333333
"CYP4F22",0,0,0.15294,0.05098,0,0,0,0,0,0,0,1.05098
"CYP4F27P",0,0,0,0,0,0,0,0,0,0,0,1
"CYP4F29P",20.40912,20.72495,4.1512,15.09509,0,0.0726,0,0.0242,0,1,0,15.7147920328061
"CYP4F3",0.21536,1.02243,2.09745,1.11174666666667,0.02773,0.597096,0.058123,0.227649666666667,2,4,4,1.72015414821112
"CYP4F30P",0.18222,0.46977,0.21848,0.290156666666667,0,0.025907,0.09547,0.040459,0,1,3,1.23998799247896
"CYP4F32P",4.35682,4.83582,0,3.06421333333333,0,0,0,0,0,0,0,4.06421333333333
"CYP4F44P",0,0,0,0,0,0,0,0,0,0,0,1
"CYP4F60P",0,0,0,0,2.298242,3.435253,3.307252,3.01358233333333,11,14,15,0.249153976908575
"CYP4F8",0.18222,0.19343,0.06555,0.147066666666667,0.069358,0.068311,0.127601,0.0884233333333333,3,3,5,1.05387915853819
"CYP4V2",19.3489,23.73698,17.47872,20.1882,4.517025,3.982374,3.891684,4.130361,291,209,251,4.1299627842953
"CYP4X1",8.06756,6.16222,10.11581,8.11519666666667,3.362908,1.52247,2.322802,2.40272666666667,77,40,67,2.67879191001726
"CYP4Z1",1.09335,1.79616,1.9882,1.62590333333333,0.084941,0.039925,0.718922,0.281262666666667,3,1,3,2.04946526707508
"CYP4Z2P",0.74546,0.30397,0,0.34981,0.070548,0,0,0.023516,1,0,0,1.31879716584792
"CYP51A1",28.808,22.21715,44.22117,31.7487733333333,34.164164,35.370925,36.55697,35.3640196666667,1137,1027,1119,0.900581773784286
"CYP7A1",0.03313,0,0.06555,0.0328933333333333,0,0,0,0,0,0,0,1.03289333333333
"CYP7B1",2.51801,2.29356,2.01005,2.27387333333333,0.754025,1.086985,0.831101,0.890703666666667,84,73,77,1.73156343379035
"CYP8B1",0.21536,0.3316,0.0437,0.196886666666667,0.020782,0.022017,0.040249,0.0276826666666667,1,1,2,1.16464615536313
"CYS1",3.94267,3.78576,9.37297,5.70046666666667,0.218183,0.88188,0.158582,0.419548333333333,8,15,5,4.72013985669151
"CYSLTR1",4.10833,3.75812,3.49574,3.78739666666667,0.742283,1.437162,0.713799,0.964414666666667,34,53,29,2.43706013190698
"CYSLTR2",2.00447,2.26593,2.40332,2.22457333333333,0.036943,0.051741,0.015563,0.034749,1,3,1,3.11628552753695
"CYSTM1",156.97791,209.01806,144.89861,170.298193333333,18.065709,14.342756,18.50121,16.9698916666667,161,103,146,9.53251118653563
"CYTH1",87.66643,72.0123,87.00034,82.2263566666667,19.42219,29.984336,17.352197,22.2529076666667,657,635,396,3.57918062806282
"CYTH2",56.65518,54.99021,63.6444,58.42993,137.478312,119.745693,116.530172,124.584725666667,2240,1733,1788,0.473225781913494
"CYTH3",21.90004,30.7282,23.46519,25.3644766666667,24.010468,33.166836,23.819462,26.998922,984,810,807,0.941624704932092
"CYTH4",7.83564,7.59915,4.91589,6.78356,0.283389,0.098325,0.27447,0.218728,4,1,1,6.38662605601906
"CYTIP",1.97134,0.52503,3.21172,1.90269666666667,0,0,0,0,0,0,0,2.90269666666667
"CYTL1",8.54797,13.23634,1.44199,7.7421,97.517354,113.759767,139.462476,116.913199,575,547,574,0.074140130826236
"CYYR1",14.59451,37.47072,10.2032,20.7561433333333,1.080946,1.062761,1.102923,1.08221,48,38,43,10.4485826757788
"D2HGDH",60.54815,39.18398,50.62275,50.1182933333333,67.736616,65.169404,58.069864,63.658628,364,245,320,0.790587349507839
"DAAM1",21.4859,24.95284,27.98781,24.80885,30.45521,31.985587,30.784498,31.0750983333333,871,564,773,0.804638219087819
"DAAM2",87.02037,187.43648,78.96013,117.80566,40.358395,72.538141,41.553793,51.483443,1211,1705,959,2.26367885201434
"DAB1",5.99683,5.77535,12.23511,8.00243,13.726966,21.421908,10.589828,15.246234,640,770,544,0.554124112702058
"DAB2",5.49986,4.83582,2.59996,4.31188,21.862591,19.340124,15.075333,18.7593493333333,918,899,688,0.268828690175493
"DAB2IP",60.82977,64.30262,52.7639,59.2987633333333,25.405919,23.348192,14.191223,20.981778,863,830,726,2.74312493435851
"DACH1",23.80511,20.42099,3.99826,16.0747866666667,5.6391,4.541041,5.66482,5.28165366666667,427,276,372,2.71819931068045
"DACH2",29.35467,16.05493,12.38804,19.26588,1.327789,1.072036,1.535464,1.311763,84,39,92,8.76641766478657
"DACT1",5.08571,2.1554,2.73105,3.32405333333333,2.169838,6.51575,2.540568,3.742052,95,221,99,0.911852787218135
"DACT2",41.06672,32.85596,1.63863,25.1871033333333,0.710541,0.669623,0.368558,0.582907333333333,23,17,12,16.5436742769949
"DACT3",34.02624,35.48112,59.75538,43.08758,10.725932,11.848839,10.548523,11.041098,328,264,260,3.6614252288288
"DAD1",221.96571,194.0961,182.0409,199.36757,178.384398,165.91627,215.913617,186.738095,975,756,1000,1.06727177560846
"DAG1",28.11223,32.63489,19.88205,26.87639,117.155928,93.757804,104.44619,105.119974,8885,5559,7089,0.262687493685213
"DAGLA",11.49669,14.14823,18.24342,14.6294466666667,18.245595,17.933113,16.602521,17.593743,1668,1316,1320,0.840575599365156
"DAGLB",34.44038,31.25323,29.3861,31.6932366666667,11.044766,10.69636,13.199316,11.646814,400,263,381,2.58509666281695
"DALRD3",67.78742,87.10007,91.32633,82.0712733333333,9.05529,8.324287,9.073083,8.81755333333333,145,103,129,8.46150466545297
"DANCR",86.50682,88.75807,62.39904,79.22131,77.795206,85.006743,71.376442,78.0594636666667,274,211,253,1.01469585397432
"DAND5",2.55114,1.76853,2.40332,2.24099666666667,0.066432,0.174127,0,0.0801863333333333,2,3,0,3.00040517700804
"DAO",0.53011,0.71847,0.28403,0.51087,0.232578,0.189213,0.061887,0.161226,3,4,1,1.30109901087299
"DAOA",0,0,0,0,0,0,0,0,0,0,0,1
"DAP",224.23523,302.69485,219.35797,248.762683333333,78.383869,92.936211,66.599122,79.3064006666667,1559,1478,1458,3.1101217494486
"DAP3",102.50943,84.55781,101.52953,96.1989233333333,211.988593,216.271177,252.490527,226.916765666667,860,634,823,0.426466754426872
"DAPK1",71.91232,41.14594,29.3861,47.4814533333333,30.057853,18.061364,12.161597,20.0936046666667,889,569,675,2.29839584554017
"DAPK2",12.27529,10.11378,31.96421,18.11776,0.986864,2.049641,1.268729,1.435078,37,43,25,7.85098465018369
"DAPK3",25.87584,26.58321,46.93037,33.1298066666667,43.466527,51.987501,44.069924,46.507984,689,629,577,0.718401493666131
"DAPL1",1.259,2.01723,1.74787,1.6747,0,0,0,0,0,0,0,2.6747
"DAPP1",0.89456,0.44213,0.30588,0.547523333333333,0,0,0.026289,0.008763,0,0,1,1.53408018864028
"DARS2",7.09018,9.03608,2.92769,6.35131666666667,5.020683,5.865994,4.646398,5.17769166666667,198,199,169,1.18997791785767
"DAXX",26.55504,37.16675,32.11715,31.9463133333333,13.307069,17.330569,12.897244,14.5116273333333,247,242,229,2.12397530093662
"DAZ1",0,0,0,0,0,0,0,0,0,0,0,1
"DAZ2",0,0,0,0,0,0,0,0,0,0,0,1
"DAZ3",0,0,0,0,0,0,0,0,0,0,0,1
"DAZ4",0,0,0,0,0,0,0,0,0,0,0,1
"DAZAP1",89.98565,91.77009,120.01328,100.589673333333,37.161748,37.591407,33.321258,36.0248043333333,837,718,649,2.74382741955161
"DAZAP2",221.56813,218.44101,164.32184,201.44366,44.935582,44.441977,49.135506,46.1710216666667,668,575,752,4.29169546995537
"DAZL",0.18222,0.05527,0,0.0791633333333333,0,0,0,0,0,0,0,1.07916333333333
"DBF4",3.28004,1.93433,1.33275,2.18237333333333,6.202458,10.298764,6.182981,7.561401,105,122,104,0.371711748267992
"DBF4B",26.22373,15.3641,15.7964,19.1280766666667,8.063075,8.752862,4.931421,7.24911933333333,235,218,151,2.44002733544324
"DBH",0.82829,0.88426,2.62181,1.44478666666667,0.979817,0.680319,0.545807,0.735314333333333,41,23,20,1.40884370036322
"DBI",167.11621,186.55221,267.79589,207.15477,92.203601,114.186601,103.125778,103.171993333333,558,558,569,1.99818361288277
"DBIL5P",7.43806,7.29518,0.78654,5.17326,1.439749,4.078125,3.808995,3.10895633333333,9,11,8,1.50239123981929
"DBIL5P2",0,0,0,0,0.054958,3.582575,0,1.212511,1,2,0,0.451975154021833
"DBN1",156.01709,125.12345,108.04036,129.726966666667,187.65025,230.322099,160.195614,192.722654333333,3354,2958,2864,0.67481507063045
"DBNDD1",37.72042,43.41187,93.72965,58.2873133333333,13.42641,12.875864,14.921129,13.7411343333333,380,310,376,4.02189627966894
"DBNDD2",412.75451,318.77742,272.42775,334.653226666667,3.349609,3.851727,4.000873,3.73406966666667,52,48,54,70.9016238248571
"DBNL",84.98277,77.31789,90.29945,84.2000366666667,42.776773,50.635818,38.365715,43.926102,1908,1400,1368,1.89644845365544
"DBP",66.59468,68.22655,49.18076,61.3339966666667,1.286608,0.601596,1.220697,1.03630033333333,19,13,15,30.6113963870097
"DBR1",6.89139,5.16742,6.99149,6.3501,5.433696,7.179601,5.62394,6.079079,115,137,122,1.03828478252609
"DBT",7.85221,7.54388,5.13437,6.84348666666667,2.296493,3.23892,2.037872,2.52442833333333,288,256,211,2.22546351488681
"DBX1",0,0,0,0,0,0,0,0,0,0,0,1
"DBX2",1.78911,1.10533,2.0756,1.65668,0.049546,0,0.028384,0.0259766666666667,2,0,1,2.5894156137404
"DCAF10",11.72862,8.15181,9.98472,9.95505,5.03289,6.048157,5.847077,5.642708,329,299,291,1.64918433867633
"DCAF11",58.16267,61.01426,49.57403,56.25032,21.239309,19.078687,22.396658,20.9048846666667,488,346,437,2.61358691776723
"DCAF12",10.95002,8.64921,8.91415,9.50446,13.964569,14.286783,12.570969,13.6074403333333,569,518,501,0.71911709103678
"DCAF12L1",0,0,0.13109,0.0436966666666667,0,0.025231,0,0.00841033333333333,0,1,0,1.03499203862449
"DCAF12L2",2.40205,1.3264,1.26721,1.66522,0.172651,0.344017,0.143127,0.219931666666667,7,11,5,2.18472892607373
"DCAF13",13.00419,9.47821,5.65874,9.38038,25.200889,23.835923,25.053915,24.696909,554,481,562,0.403954421132907
"DCAF13P1",0,0,0.17479,0.0582633333333333,0.05896,0.071777,0,0.043579,1,1,0,1.01407112766099
"DCAF15",27.68152,26.38977,30.12895,28.0667466666667,25.213328,21.834882,29.193011,25.4137403333333,385,296,356,1.10044038821663
"DCAF16",21.10488,13.09817,25.58448,19.9291766666667,13.142165,13.174651,11.464961,12.5939256666667,672,522,569,1.53959769825626
"DCAF17",5.06915,5.55429,3.75793,4.79379,9.091449,19.123687,7.918094,12.04441,344,288,257,0.444158838920273
"DCAF4",9.11121,7.23992,9.26372,8.53828333333333,12.894693,8.681649,11.716876,11.0977393333333,193,122,172,0.788435183675363
"DCAF4L1",0.26505,0.35923,0.08739,0.237223333333333,0.110952,0.103,0.218475,0.144142333333333,8,6,14,1.08135438860025
"DCAF4L2",0,0,0,0,0.06141,0.025329,0,0.028913,3,1,0,0.971899470606358
"DCAF5",18.37152,15.17067,13.21828,15.5868233333333,17.260066,17.386007,15.220251,16.622108,1006,859,888,0.941250804576463
"DCAF6",60.94573,59.2181,72.14343,64.10242,15.086807,15.767536,19.217065,16.6904693333333,491,497,486,3.68008438743513
"DCAF7",21.08832,22.65928,15.88379,19.87713,33.369143,28.139393,37.723037,33.077191,2439,1970,2324,0.612642338976825
"DCAF8",89.19049,78.11926,90.69272,86.0008233333333,116.076233,127.900754,111.687459,118.554815333333,1806,1367,1455,0.727706559461988
