"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"ACOT13",14.096614,5.754241,11.441671,10.430842,306,262,371,"Acot13",205.896612,167.600238,198.430747,1013,228,414,190.642532333333,0.0596466862591743
"ACOT2",9.413227,10.383521,11.05022,10.2823226666667,97,146,165,"Acot1",7.148477,6.705464,7.257272,166,41,75,7.037071,1.40378536741391
"ACOT2",9.413227,10.383521,11.05022,10.2823226666667,97,146,165,"Acot5",0.022455,0,0.05176,1,0,1,0.0247383333333333,11.0099547364124
"ACOT2",9.413227,10.383521,11.05022,10.2823226666667,97,146,165,"Acot3",0.045948,0,0.019346,4,0,1,0.0217646666666667,11.0419972766071
"ACOT2",9.413227,10.383521,11.05022,10.2823226666667,97,146,165,"Acot2",1.608437,2.231103,1.605401,127,42,54,1.81498033333333,4.00795790047556
"ACOT4",0.689296,0.540441,0.531756,0.587164333333333,24,26,28,"Acot4",0.992779,0.335627,0.515927,108,21,53,0.614777666666667,0.98289960661251
"ACOT6",0.172208,0.138878,0.065032,0.125372666666667,2,2,1,"Acot6",2.60611,2.315262,2.593869,342,74,141,2.50508033333333,0.321069008308987
"ACOT7",144.140782,166.680788,158.146086,156.322552,2648,4286,4367,"Acot7",344.989077,443.110743,384.06596,14119,3064,5131,390.721926666667,0.401617936832708
"ACOT8",21.302306,21.395702,21.651743,21.449917,347,511,489,"Acot8",5.935894,5.306174,7.500256,219,50,102,6.24744133333333,3.0976334912496
"ACOT9",15.355328,9.120068,8.944808,11.140068,361,377,386,"Acot9",26.639485,27.561747,26.413979,1699,442,663,26.871737,0.435569121508286
"ACOT9",15.355328,9.120068,8.944808,11.140068,361,377,386,"Acot10",0.019903,0,0.102498,1,0,2,0.0408003333333333,11.6641661336901
"ACOX1",32.7541,26.088828,22.676301,27.1730763333333,735,866,739,"Acox1",47.232225,43.761836,45.586086,6737,1580,2594,45.5267156666667,0.60552471692124
"ACOX2",0.363302,0.170177,0,0.177826333333333,2,1,0,"Acox2",0.274602,0.923317,0.505337,7,3,3,0.567752,0.751283578865365
"ACOX3",12.315552,13.017171,11.277513,12.203412,264,352,310,"Acox3",31.629305,24.683028,32.841768,2119,531,940,29.7180336666667,0.429826080122034
"ACOXL",0.066887,0.263478,0.058643,0.129669333333333,2,6,3,"Acoxl",0.278136,0.365673,0.129186,7,1,3,0.257665,0.898227535419475
"ACP1",61.38661,54.776346,47.901782,54.688246,891,1273,1150,"Acp1",69.524444,80.252228,59.21009,2779,715,1126,69.662254,0.788090428023991
"ACP2",93.073029,93.19527,67.827959,84.6987526666667,600,764,662,"Acp2",20.104189,18.283754,25.826221,3506,850,1395,21.4047213333333,3.82503095627285
"ACP3",0.058078,0.051093,0.026328,0.0451663333333333,2,3,1,"Acpp",134.809442,127.300134,124.943353,24531,5637,8911,129.017643,0.00803865005715673
"ACP4",0.222704,0.198325,0.140824,0.187284333333333,4,5,4,"Acp4",0.036404,0,0,2,0,0,0.0121346666666667,1.17304976544623
"ACP5",5.678997,0.947109,4.648666,3.75825733333333,17,15,26,"Acp5",0.179136,0.609455,0.256272,9,1,5,0.348287666666667,3.52911136916133
"ACP6",7.807588,6.333138,5.476793,6.539173,192,222,243,"Acp6",4.6856,4.305309,3.799063,212,42,65,4.263324,1.43239766352974
"ACR",0.12567,0.035491,0.308103,0.156421333333333,1,1,3,"Acr",0.201876,0.564647,0.515537,11,7,9,0.427353333333333,0.810185751717631
"ACRBP",0.628518,0.288323,1.583194,0.833345,6,4,18,"Acrbp",3.415024,1.196725,2.57384,77,13,19,2.39519633333333,0.539982027548922
"ACRV1",0.438865,0.108582,0.152571,0.233339333333333,4,3,4,"Acrv1",0.114023,0.122849,0.250645,15,4,13,0.162505666666667,1.06093188936427
"ACSBG1",0.55242,0.59011,0.153687,0.432072333333333,22,36,23,"Acsbg1",34.319032,30.107846,30.144743,2415,552,943,31.5238736666667,0.0440314197506261
"ACSBG2",0.197015,0.231607,0.314471,0.247697666666667,2,4,3,"Acsbg2",0,0,0,0,0,0,0,1.24769766666667
"ACSF2",3.790468,0.103387,0.401622,1.43182566666667,28,1,5,"Acsf2",2.962773,6.226708,2.39288,242,54,70,3.860787,0.500294636787554
"ACSF3",15.936521,17.370704,11.494527,14.9339173333333,269,384,286,"Acsf3",7.079854,7.732363,7.600715,636,166,267,7.47097733333333,1.88100105883099
"ACSL1",66.084552,37.18949,48.558232,50.610758,814,835,908,"Acsl1",31.518812,33.060954,24.203139,2001,474,766,29.5943016666667,1.68694022051274
"ACSL3",73.488712,65.270923,63.439938,67.3998576666667,2253,3100,3088,"Acsl3",45.969302,57.728258,62.958441,2506,745,1153,55.5520003333333,1.20950377110445
"ACSL4",54.339586,41.762906,53.930897,50.0111296666667,3694,4075,4130,"Acsl4",53.619701,41.553782,41.232363,4215,1119,1724,45.4686153333333,1.09775445858992
"ACSL5",0.142479,0.46299,0.406441,0.337303333333333,6,13,6,"Acsl5",90.390459,93.88375,81.628422,2955,774,1189,88.6342103333333,0.0149195639517562
"ACSL6",11.708049,13.623248,10.446289,11.925862,765,1133,1069,"Acsl6",48.881353,50.106389,54.954088,5551,1364,2527,51.3139433333333,0.247082540072331
"ACSM1",0,0,0,0,0,0,0,"Acsm1",0,0,0,0,0,0,0,1
"ACSM2A",2.512588,2.655216,3.553189,2.90699766666667,9,16,15,"Acsm2",0.043686,0.05714,0.026859,10,4,3,0.0425616666666667,3.7474979097959
"ACSM2B",0.796975,0.262418,0.897249,0.652214,9,2,14,"Acsm2",0.043686,0.05714,0.026859,10,4,3,0.0425616666666667,1.58476381093365
"ACSM3",3.872745,2.186119,2.135456,2.73144,48,24,27,"Acsm3",1.668536,0.086036,4.170879,7,1,6,1.97515033333333,1.2542021686075
"ACSM4",0.061611,0.022679,0,0.0280966666666667,2,1,0,"Acsm4",0.011681,0,0,1,0,0,0.00389366666666667,1.02410912709547
"ACSM5",0.022484,0.016566,0,0.0130166666666667,1,1,0,"Acsm5",0.010922,0,0.067589,1,0,1,0.0261703333333333,0.987181790157644
"ACSS1",0.353285,0.35178,0.113193,0.272752666666667,16,26,8,"Acss1",5.087956,4.342374,2.77257,379,83,138,4.06763333333333,0.251153266810937
"ACSS2",146.808707,110.205765,81.323006,112.779159333333,912,903,911,"Acss2",32.116218,36.911547,32.976423,2928,717,1271,34.001396,3.2507034671798
"ACSS3",0.364544,0.348917,0.164893,0.292784666666667,30,34,21,"Acss3",0.843975,1.166672,1.521837,128,38,81,1.17749466666667,0.593702793608067
"ACTA1",4.15909,2.452237,3.446297,3.35254133333333,90,68,106,"Acta1",1.394919,0.378221,25.322945,73,5,539,9.03202833333333,0.43386453753038
"ACTA2",8.348186,2.056176,1.61452,4.006294,137,28,26,"Acta2",4.303764,4.087699,3.435474,254,52,85,3.94231233333333,1.01294569471766
"ACTB",1765.679464,2247.587352,2160.56381,2057.943542,20610,36378,39169,"Actb",1556.786857,1612.427402,1492.218794,24658,5626,8954,1553.81101766667,1.32424038587654
"ACTBL2",0.117374,0,0,0.0391246666666667,5,0,0,"Actbl2",0,0,0,0,0,0,0,1.03912466666667
"ACTC1",1.111111,1.335114,1.670489,1.372238,22,24,38,"Actc1",0.036088,0.148678,0.092232,2,2,2,0.0923326666666667,2.17171752927527
"ACTG1",1443.150928,1808.077082,1625.665986,1625.631332,28017,45544,48114,"Actg1",2004.01029,1523.633044,1856.611586,88405,19214,32920,1794.75164,0.905821994404527
"ACTG2",2.589937,0.036068,0,0.875335,57,1,0,"Actg2",0.473826,0.461321,0.243348,22,4,4,0.392831666666667,1.34641898578316
"ACTL10",0.26036,0.131968,0.19882,0.197049333333333,7,5,9,"Actl10",0.710671,1.282088,1.125032,41,18,26,1.03926366666667,0.587000765472374
"ACTL6A",59.834895,86.693273,51.995615,66.1745943333333,108,173,115,"Actl6a",15.588001,15.09347,14.716698,542,125,207,15.132723,4.16387204648176
"ACTL6B",142.900347,135.126617,106.324192,128.117052,688,989,886,"Actl6b",27.33672,29.359854,27.058544,1222,287,444,27.9183726666667,4.4648795936166
"ACTL7A",0,0.033462,0,0.011154,0,1,0,"Actl7a",0,0,0,0,0,0,0,1.011154
"ACTL7B",0,0,0,0,0,0,0,"Actl7b",0.036577,0,0,2,0,0,0.0121923333333333,0.987954529063482
"ACTL9",0,0,0,0,0,0,0,"Actl9",0.05846,0.08034,0,3,1,0,0.0462666666666667,0.955779278705238
"ACTN1",60.429453,20.280129,28.820641,36.5100743333333,1218,642,688,"Actn1",26.457163,22.758434,23.531673,2408,540,957,24.24909,1.48560103882292
"ACTN2",14.750099,6.175347,6.173399,9.03294833333333,325,140,165,"Actn2",0.779912,0.277064,1.615409,32,6,43,0.890795,5.30620629594077
"ACTN3",0.021642,0.01576,0.04478,0.027394,1,1,3,"Actn3",0.298521,0.370089,4.380687,36,4,187,1.683099,0.382913191052585
"ACTR10",157.59723,204.668492,146.120837,169.462186333333,1359,2145,1819,"Actr10",185.797811,187.589243,180.691628,4556,1115,1722,184.692894,0.917979049501665
"ACTR1A",121.577592,133.893846,110.388319,121.953252333333,3612,4992,4748,"Actr1a",165.00618,161.356953,178.532191,14779,3373,5588,168.298441333333,0.726251531703411
"ACTR1B",35.74644,38.012808,33.295135,35.6847943333333,1025,1582,1445,"Actr1b",227.024848,189.513865,231.271463,13607,3035,5063,215.936725333333,0.169103660419717
"ACTR2",90.042114,90.869445,84.111564,88.341041,4966,6866,6444,"Actr2",96.296041,101.249478,99.582966,13928,3643,5634,99.0428283333333,0.893027941016662
"ACTR3",90.295305,79.77323,77.820988,82.629841,2346,3037,2842,"Actr3",145.131737,168.363044,170.156065,9217,2330,3769,161.216948666667,0.515543176513865
"ACTR3B",17.121055,10.72034,9.94134,12.594245,310,443,425,"Actr3b",30.263875,28.982306,32.323404,2303,528,966,30.523195,0.431245785841188
"ACTR3C",2.335739,0.036714,0.337758,0.903403666666667,15,4,5,"Actr3b",30.263875,28.982306,32.323404,2303,528,966,30.523195,0.0603810516880242
"ACTR5",2.258189,2.089738,1.574489,1.97413866666667,87,110,90,"Actr5",3.185785,3.273232,1.840116,157,40,66,2.76637766666667,0.789654923081267
"ACTR8",16.878315,19.754835,16.982766,17.871972,349,559,466,"Actr8",24.912195,25.178437,23.250779,1393,346,585,24.447137,0.741614744322711
"ACTRT1",0,0,0,0,0,0,0,"Actrt1",0,0,0,0,0,0,0,1
"ACTRT2",0,0,0,0,0,0,0,"Actrt2",0,0,0,0,0,0,0,1
"ACTRT3",1.932933,1.298673,1.10969,1.44709866666667,47,43,39,"Actrt3",0.065465,0.160985,0.13359,5,3,4,0.120013333333333,2.18488351329151
"ACVR1",10.293467,6.920874,8.64507,8.61980366666667,387,394,432,"Acvr1",6.331841,5.288368,7.568124,673,151,282,6.396111,1.30065701645996
"ACVR1B",48.344712,56.21844,50.405514,51.656222,1934,3134,2948,"Acvr1b",11.607059,11.481997,11.118233,2190,527,822,11.4024296666667,4.24563762224117
"ACVR1C",0.085592,0.01581,0.078937,0.060113,12,3,11,"Acvr1c",0.080072,0.045659,0.043683,23,3,6,0.0564713333333333,1.00344700944717
"ACVR2A",21.953394,22.142775,18.03743,20.7111996666667,1579,2187,1704,"Acvr2a",7.64131,6.40039,7.648165,1424,353,587,7.229955,2.63807027701448
"ACVR2B",5.621371,6.286207,4.135278,5.34761866666667,1079,1653,1157,"Acvr2b",1.358074,0.918885,2.699623,132,27,71,1.65886066666667,2.38734535669539
"ACVRL1",0.977561,0.665953,0.737498,0.793670666666667,19,12,30,"Acvrl1",6.082505,9.150695,10.053328,277,93,123,8.42884266666667,0.190232325437749
"ACY1",11.585949,14.971368,6.534318,11.030545,94,148,90,"Acy1",4.989371,3.982819,4.037825,145,35,48,4.33667166666667,2.25431612649957
"ACY3",0,0.060569,0.057567,0.0393786666666667,0,1,1,"Acy3",1.653723,1.194308,1.348363,53,11,18,1.398798,0.433291451246277
"ACYP2",18.41451,13.003516,14.903801,15.440609,192,190,228,"Acyp2",48.054839,48.618364,51.955606,1220,310,511,49.5429363333333,0.325280052816348
"ADA",2.258658,0.858817,1.431334,1.51626966666667,50,22,40,"Ada",2.553355,2.584854,2.5156,167,36,64,2.55126966666667,0.70855494030351
"ADAD1",0,0,0,0,0,0,0,"Adad1",0,0,0,0,0,0,0,1
"ADAD2",0.178842,0.074922,0.070358,0.108040666666667,7,4,2,"Adad2",0,0,0,0,0,0,0,1.10804066666667
"ADAL",8.23178,6.902908,8.197069,7.77725233333333,203,306,300,"Adal",9.814622,8.060594,10.907806,724,153,280,9.59434066666667,0.828485000576723
"ADAM10",48.401335,37.964021,33.127324,39.8308933333333,1280,1456,1284,"Adam10",20.803336,22.193819,23.33995,3832,1035,1664,22.1123683333333,1.76662524343928
"ADAM11",12.135299,18.856095,12.260095,14.417163,544,1288,1005,"Adam11",137.812725,161.782235,134.020864,11859,2760,4460,144.538608,0.105931774474578
"ADAM12",5.204425,0.663844,0.321587,2.06328533333333,342,35,34,"Adam12",0.563817,0.709663,0.437105,105,22,29,0.570195,1.95089484639381
"ADAM15",18.325861,18.913974,21.753602,19.664479,250,395,414,"Adam15",63.263206,51.405287,70.5958,3352,696,1175,61.7547643333333,0.329289404868718
"ADAM17",9.314443,10.543808,8.210981,9.35641066666667,495,521,480,"Adam17",8.31185,6.102938,11.098401,847,190,321,8.50439633333333,1.08964423446287
"ADAM2",0,0,0,0,0,0,0,"Adam2",0,0.078051,0,0,1,0,0.026017,0.97464272034479
"ADAM20",0.114799,0.050835,0.079841,0.081825,5,3,5,"Adam20",0,0,0,0,0,0,0,1.081825
"ADAM20",0.114799,0.050835,0.079841,0.081825,5,3,5,"Adam39",0,0,0,0,0,0,0,1.081825
"ADAM20",0.114799,0.050835,0.079841,0.081825,5,3,5,"Adam25",0,0,0,0,0,0,0,1.081825
"ADAM21",0.189499,0.210079,0.228701,0.209426333333333,8,12,14,"Adam21",0.204589,0.03484,0.152023,24,1,7,0.130484,1.06983056224885
"ADAM22",7.358498,6.092743,6.007486,6.48624233333333,912,1197,1183,"Adam22",73.005469,65.709896,69.824886,12397,2947,4961,69.513417,0.106167629535431
"ADAM23",27.791034,31.634925,27.866773,29.0975773333333,1328,1806,1813,"Adam23",107.87443,102.211616,126.643939,15260,3452,6510,112.243328333333,0.265777929493035
"ADAM28",0.355878,0.070795,0.656699,0.361124,14,11,18,"Adam28",0.058131,0.12204,0.083089,7,4,4,0.0877533333333333,1.25131678137813
"ADAM29",1.590352,2.275208,1.575598,1.81371933333333,35,73,69,"Adam29",0,0,0,0,0,0,0,2.81371933333333
"ADAM30",0,0,0,0,0,0,0,"Adam30",0,0,0,0,0,0,0,1
"ADAM33",0.444232,0.218073,0.256207,0.306170666666667,18,12,18,"Adam33",1.08604,1.806548,0.918762,72,23,28,1.27045,0.575291535451856
"ADAM7",0.036155,0,0,0.0120516666666667,1,0,0,"Adam7",0.220917,0.074536,0.327898,20,2,9,0.207783666666667,0.837941176551761
"ADAM8",5.609723,5.136056,1.568834,4.104871,53,76,60,"Adam8",7.150305,7.312317,5.429994,379,89,132,6.630872,0.668976101289604
"ADAMDEC1",0,0,0,0,0,0,0,"Adamdec1",0,0,0.052747,0,0,2,0.0175823333333333,0.982721463652245
"ADAMTS1",55.689489,22.602635,30.236182,36.176102,2055,1298,1715,"Adamts1",1.972872,2.418183,2.902107,371,102,193,2.431054,10.8351841737262
"ADAMTS10",48.620767,43.508264,28.643638,40.2575563333333,697,851,775,"Adamts10",6.12289,6.497636,5.084381,491,119,180,5.90163566666667,5.97793890115034
"ADAMTS12",2.080716,0.450845,0.431766,0.987775666666667,207,17,20,"Adamts12",0.178758,0.087886,0.199341,55,8,29,0.155328333333333,1.72052879628735
"ADAMTS13",10.04404,9.219637,9.619661,9.62777933333333,335,425,492,"Adamts13",0.247012,0,0.680334,5,0,3,0.309115333333333,8.11829108003216
"ADAMTS14",3.928993,0.380792,1.570922,1.96023566666667,344,46,203,"Adamts14",0.192023,0.34364,0.261029,43,18,23,0.265564,2.33906437498749
"ADAMTS15",1.427798,0.893566,0.827734,1.04969933333333,132,114,114,"Adamts15",3.714761,5.700539,6.051831,943,226,410,5.15571033333333,0.332975273744471
"ADAMTS16",1.432414,0.115256,0.125197,0.557622333333333,108,7,10,"Adamts16",0.211167,0.245886,0.270788,42,11,23,0.242613666666667,1.25350491075129
"ADAMTS17",1.976097,1.195484,3.145809,2.10579666666667,91,71,185,"Adamts17",9.208173,8.081907,4.724541,140,28,59,7.338207,0.372477760106779
"ADAMTS18",1.366388,1.547924,0.38092,1.09841066666667,88,131,52,"Adamts18",0.220331,0.258775,0.412392,37,12,28,0.297166,1.61768861245721
"ADAMTS19",0.03761,0.181964,0.167547,0.129040333333333,3,14,11,"Adamts19",0.154421,0.135047,0.096842,31,6,8,0.12877,1.00023949372621
"ADAMTS2",3.004416,1.513027,3.126211,2.54788466666667,98,158,214,"Adamts2",6.094016,1.726416,1.766584,414,103,172,3.195672,0.845605821109626
"ADAMTS20",0.066632,0.128782,0.303561,0.166325,4,9,23,"Adamts20",1.574943,1.493663,1.521023,361,75,147,1.52987633333333,0.461020558448904
"ADAMTS3",0.622413,0.414049,0.789348,0.608603333333333,63,57,58,"Adamts3",2.699881,3.257766,2.563263,416,85,142,2.84030333333333,0.41887402991604
"ADAMTS4",0.689029,0.211108,0.171046,0.357061,34,47,41,"Adamts4",0.058826,0.154843,0.136769,11,7,10,0.116812666666667,1.21511963510443
"ADAMTS5",1.658729,0.507028,0.635813,0.933856666666667,259,108,142,"Adamts5",4.137986,4.408364,4.740094,1902,504,861,4.42881466666667,0.356220793194635
"ADAMTS6",0.575044,0.43741,0.797161,0.603205,53,69,78,"Adamts6",0.376293,0.30588,0.157867,52,20,19,0.280013333333333,1.25249085947021
"ADAMTS7",5.225607,7.926553,5.892613,6.34825766666667,332,721,451,"Adamts7",1.506469,1.401897,1.187099,135,33,69,1.365155,3.10688207185858
"ADAMTS8",0.259596,0.126229,0.215574,0.200466333333333,11,8,14,"Adamts8",1.705504,1.753598,1.893282,241,60,111,1.784128,0.431182163080625
"ADAMTS9",6.259008,1.208773,3.446049,3.63794333333333,369,89,262,"Adamts9",1.969646,2.202028,1.971447,560,151,217,2.047707,1.52178123859457
"ADAMTSL1",0.534643,0.391798,0.357426,0.427955666666667,32,44,21,"Adamtsl1",1.041698,1.147851,1.06388,117,34,53,1.08447633333333,0.685042878075373
"ADAMTSL2",1.503801,0.858924,1.307203,1.22330933333333,88,71,118,"Adamtsl2",2.665958,2.016539,2.342673,119,34,44,2.34172333333333,0.665318194105437
"ADAMTSL3",1.141787,0.488298,0.557855,0.729313333333333,39,30,28,"Adamtsl3",2.561912,1.950429,2.810193,297,56,132,2.44084466666667,0.502583958551263
"ADAMTSL4",0.717708,0.666369,0.399532,0.594536333333333,29,32,22,"Adamtsl4",11.314464,7.309392,8.231005,298,67,137,8.95162033333333,0.16022881499934
"ADAMTSL5",2.484078,1.829524,1.172891,1.828831,13,13,16,"Adamtsl5",11.286791,5.808438,10.442508,412,101,178,9.17924566666667,0.277901830119239
"ADAP1",53.265804,60.189014,55.280346,56.2450546666667,693,1149,1327,"Adap1",106.404698,100.798629,102.857309,6578,1401,2262,103.353545333333,0.548568373827746
"ADAP2",4.717453,6.427834,6.170847,5.77204466666667,45,56,89,"Adap2",0.756104,1.038981,1.135843,42,14,31,0.976976,3.4254561849343
"ADAR",93.089729,94.857624,66.868309,84.938554,4291,5755,4863,"Adar",17.754365,14.530618,18.285544,3192,734,1207,16.8568423333333,4.81264001752307
"ADARB1",34.100105,17.143214,24.363699,25.2023393333333,847,781,869,"Adarb1",11.689801,9.665161,10.36096,2984,649,1040,10.571974,2.26429296620726
"ADARB2",0.753625,0.498108,0.982045,0.744592666666667,57,72,104,"Adarb2",0.098649,0.117972,0.093987,21,5,8,0.103536,1.58091142170864
"ADAT1",56.120434,59.301982,46.931663,54.1180263333333,592,751,637,"Adat1",2.988552,2.521812,2.702469,384,77,129,2.737611,14.7468600486603
"ADAT2",1.034206,0.933793,1.210028,1.05934233333333,88,111,154,"Adat2",1.887569,1.711842,1.641896,104,23,36,1.74710233333333,0.749641652713581
"ADAT3",0.640923,0.544088,0.678522,0.621177666666667,10,12,22,"Adat3",2.379345,1.291363,1.587192,51,3,15,1.75263333333333,0.588955182310273
"ADCK1",5.533056,5.09672,4.52841,5.05272866666667,112,153,134,"Adck1",8.364382,8.074955,7.663834,768,185,269,8.03439033333333,0.669965370472702
"ADCK2",18.274489,18.137657,20.53215,18.981432,419,534,646,"Adck2",23.992903,19.824526,20.347792,629,144,245,21.388407,0.892490117764967
"ADCK5",4.64823,6.892405,2.963806,4.83481366666667,75,109,110,"Adck5",23.297127,9.207389,22.120758,283,63,104,18.2084246666667,0.303763258461903
"ADCY1",7.782219,24.050607,11.111329,14.3147183333333,1642,6944,3355,"Adcy1",8.226906,7.911924,8.117026,4358,1027,1689,8.08528533333333,1.68566178952516
"ADCY10",0.05134,0.113811,0.077332,0.0808276666666667,4,3,9,"Adcy10",0.008435,0.051925,0.226777,2,1,2,0.0957123333333333,0.986415534247584
"ADCY2",72.342279,68.200436,73.510891,71.351202,1798,2338,2855,"Adcy2",7.522754,6.030767,7.545049,1277,248,510,7.03285666666667,9.00690812774368
"ADCY3",32.320064,33.406767,28.267331,31.3313873333333,529,729,649,"Adcy3",8.456142,10.516189,8.114078,940,226,368,9.028803,3.22385306933772
"ADCY4",0.230327,0.319736,0.365302,0.305121666666667,2,11,8,"Adcy4",0.544269,0.77078,0.996493,76,13,27,0.770514,0.737142810882414
"ADCY5",26.717633,28.211033,23.810448,26.2463713333333,1319,1647,1608,"Adcy5",14.862687,15.095945,10.672673,3395,732,1242,13.5437683333333,1.87340520756828
"ADCY6",34.684876,31.848539,24.33093,30.288115,1468,2087,1784,"Adcy6",18.039716,27.817246,12.610773,1083,262,415,19.489245,1.52705065511199
"ADCY7",12.07316,11.612199,12.140766,11.9420416666667,1038,1272,1488,"Adcy7",1.977884,1.78601,1.899815,506,112,191,1.887903,4.48146688675716
"ADCY8",18.344465,20.437146,13.60388,17.4618303333333,987,1474,1224,"Adcy8",1.469716,1.260958,1.237004,430,89,147,1.32255933333333,7.94891655441023
"ADCY9",5.484777,5.057732,4.294656,4.94572166666667,500,681,550,"Adcy9",6.578852,5.795345,6.654467,1267,271,510,6.342888,0.809725228910841
"ADCYAP1",23.761483,14.864341,12.375151,17.000325,871,688,393,"Adcyap1",133.941737,113.221038,118.964567,3754,843,1402,122.042447333333,0.146293619723244
"ADCYAP1R1",9.448235,5.412402,8.491945,7.784194,738,700,1206,"Adcyap1r1",0.666241,0.717749,0.71448,154,34,74,0.69949,5.16872355824394
"ADD1",154.741787,190.237059,146.304246,163.761030666667,4090,5785,4997,"Add1",275.430684,285.43531,265.220373,15049,3535,5787,275.362122333333,0.59617804811884
"ADD2",44.498774,62.72364,41.285624,49.5026793333333,5346,8854,7243,"Add2",60.067129,53.527453,55.233238,19591,4287,7146,56.27594,0.881743352153336
"ADD3",60.690166,38.499272,41.292527,46.8273216666667,654,511,502,"Add3",13.770719,11.618171,15.650723,2026,473,829,13.679871,3.25802056889101
"ADGB",0.232085,0.088882,0.281014,0.200660333333333,13,13,13,"Adgb",0.709139,1.1436,0.999638,133,38,67,0.950792333333333,0.615473165860641
"ADGRA1",7.07337,6.258642,5.991872,6.44129466666667,416,515,542,"Adgra1",1.974302,2.719455,1.080129,241,62,87,1.92462866666667,2.54435537457405
"ADGRA2",2.491863,0.646435,0.510239,1.216179,192,64,85,"Adgra2",3.760546,2.808438,3.527116,626,138,255,3.36536666666667,0.507673047701224
"ADGRA3",21.529329,33.751969,18.355146,24.5454813333333,415,584,415,"Adgra3",134.829051,87.027523,117.866451,1365,302,543,113.241008333333,0.223610432943628
"ADGRB1",13.774813,14.63682,18.093358,15.5016636666667,608,729,905,"Adgrb1",16.922598,13.512347,14.584145,1414,319,590,15.0063633333333,1.03094396416092
"ADGRB2",32.053266,29.109362,31.28533,30.815986,1563,1909,2559,"Adgrb2",10.441854,2.963454,13.030392,510,98,224,8.8119,3.24259175083317
"ADGRB3",9.524438,5.772536,4.978414,6.75846266666667,321,318,264,"Adgrb3",5.409408,6.54154,5.561977,842,248,369,5.83764166666667,1.13466938527782
"ADGRD1",1.832749,0.066885,0.16873,0.689454666666667,33,6,16,"Adgrd1",1.412643,1.446831,1.608786,316,76,140,1.48942,0.678653930098845
"ADGRE1",0.180927,0.132124,0,0.104350333333333,1,1,0,"Adgre1",1.472139,3.651292,0.535302,85,22,28,1.88624433333333,0.382625379486814
