"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","FoldChange"
"ACOT8",21.302306,21.395702,21.651743,21.449917,347,511,489,"Acot8",8.915559,7.038879,6.834587,102,183,184,7.59634166666667,2.61156639306837
"ACOT9",15.355328,9.120068,8.944808,11.140068,361,377,386,"Acot9",8.656998,10.402593,11.574608,207,422,487,10.2113996666667,1.08283250628326
"ACOT9",15.355328,9.120068,8.944808,11.140068,361,377,386,"Acot10",0,0.03077,0.091905,0,1,3,0.0408916666666667,11.6631426581377
"ACOX1",32.7541,26.088828,22.676301,27.1730763333333,735,866,739,"Acox1",52.075992,36.160964,33.933861,2775,3505,3371,40.7236056666667,0.675231104387535
"ACOX2",0.363302,0.170177,0,0.177826333333333,2,1,0,"Acox2",0.425945,0.503412,0.569201,5,11,9,0.499519333333333,0.785469254814543
"ACOX3",12.315552,13.017171,11.277513,12.203412,264,352,310,"Acox3",14.587127,10.948877,12.068161,399,504,521,12.5347216666667,0.975521501304115
"ACOXL",0.066887,0.263478,0.058643,0.129669333333333,2,6,3,"Acoxl",0.094962,0.026312,0.051821,2,1,2,0.0576983333333333,1.06804492144105
"ACP1",61.38661,54.776346,47.901782,54.688246,891,1273,1150,"Acp1",42.16122,34.03718,37.936118,564,974,980,38.0448393333333,1.42626393015934
"ACP2",93.073029,93.19527,67.827959,84.6987526666667,600,764,662,"Acp2",27.775885,13.88201,13.462821,1230,1605,1534,18.373572,4.42348745325161
"ACP3",0.058078,0.051093,0.026328,0.0451663333333333,2,3,1,"Acpp",0.029359,0.074966,0.1739,2,5,7,0.0927416666666667,0.956462414873903
"ACP4",0.222704,0.198325,0.140824,0.187284333333333,4,5,4,"Acp4",0,0,0,0,0,0,0,1.18728433333333
"ACP5",5.678997,0.947109,4.648666,3.75825733333333,17,15,26,"Acp5",0.266159,0.463497,0.182784,5,15,6,0.304146666666667,3.64855997791659
"ACP6",7.807588,6.333138,5.476793,6.539173,192,222,243,"Acp6",6.776354,4.322587,4.022952,116,152,143,5.040631,1.24807706347234
"ACR",0.12567,0.035491,0.308103,0.156421333333333,1,1,3,"Acr",0.186909,0.423882,0.312842,2,7,5,0.307877666666667,0.884196865507044
"ACRBP",0.628518,0.288323,1.583194,0.833345,6,4,18,"Acrbp",3.307852,1.573221,2.810081,32,37,54,2.563718,0.514447271080372
"ACRV1",0.438865,0.108582,0.152571,0.233339333333333,4,3,4,"Acrv1",0.041311,0,0.023691,2,0,2,0.0216673333333333,1.20718289906499
"ACSBG1",0.55242,0.59011,0.153687,0.432072333333333,22,36,23,"Acsbg1",75.991695,72.124837,77.401997,1978,4020,4197,75.172843,0.0188003004342812
"ACSBG2",0.197015,0.231607,0.314471,0.247697666666667,2,4,3,"Acsbg2",0,0,0.028707,0,0,2,0.009569,1.23587161121891
"ACSF2",3.790468,0.103387,0.401622,1.43182566666667,28,1,5,"Acsf2",10.926012,9.765954,9.224856,183,286,301,9.972274,0.22163369841718
"ACSF3",15.936521,17.370704,11.494527,14.9339173333333,269,384,286,"Acsf3",6.485458,6.055549,5.885676,203,348,340,6.14222766666667,2.23094503241589
"ACSL1",66.084552,37.18949,48.558232,50.610758,814,835,908,"Acsl1",42.346285,28.804089,28.573101,682,880,842,33.2411583333333,1.50727254894755
"ACSL3",73.488712,65.270923,63.439938,67.3998576666667,2253,3100,3088,"Acsl3",155.549541,107.251119,90.126894,2978,3760,3462,117.642518,0.576520616889357
"ACSL4",54.339586,41.762906,53.930897,50.0111296666667,3694,4075,4130,"Acsl4",36.923525,27.741878,18.657545,1487,1298,1009,27.774316,1.77280077367145
"ACSL5",0.142479,0.46299,0.406441,0.337303333333333,6,13,6,"Acsl5",90.630157,64.187729,63.662764,978,1441,1317,72.8268833333333,0.0181140429197765
"ACSL6",11.708049,13.623248,10.446289,11.925862,765,1133,1069,"Acsl6",88.954339,98.112671,85.343388,3610,5149,4996,90.803466,0.140799280933467
"ACSM1",0,0,0,0,0,0,0,"Acsm1",0,0,0,0,0,0,0,1
"ACSM2A",2.512588,2.655216,3.553189,2.90699766666667,9,16,15,"Acsm2",0.04055,0,0,4,0,0,0.0135166666666667,3.85489237144596
"ACSM2B",0.796975,0.262418,0.897249,0.652214,9,2,14,"Acsm2",0.04055,0,0,4,0,0,0.0135166666666667,1.63017940833073
"ACSM3",3.872745,2.186119,2.135456,2.73144,48,24,27,"Acsm3",0.261954,2.557811,0.041191,2,4,3,0.953652,1.90998192103814
"ACSM4",0.061611,0.022679,0,0.0280966666666667,2,1,0,"Acsm4",0.032515,0.018361,0,1,1,0,0.0169586666666667,1.01095226420215
"ACSM5",0.022484,0.016566,0,0.0130166666666667,1,1,0,"Acsm5",0,0.103164,0.161887,0,6,8,0.0883503333333333,0.93078178564439
"ACSS1",0.353285,0.35178,0.113193,0.272752666666667,16,26,8,"Acss1",9.943921,7.44783,6.344807,292,386,415,7.912186,0.14281037970557
"ACSS2",146.808707,110.205765,81.323006,112.779159333333,912,903,911,"Acss2",18.226148,17.723046,18.224044,626,1144,1142,18.057746,5.97023170176228
"ACSS3",0.364544,0.348917,0.164893,0.292784666666667,30,34,21,"Acss3",0.734858,0.60194,0.346877,48,65,38,0.561225,0.828057881898296
"ACTA1",4.15909,2.452237,3.446297,3.35254133333333,90,68,106,"Acta1",3.585673,4.303819,3.346984,66,151,119,3.745492,0.917194957516172
"ACTA2",8.348186,2.056176,1.61452,4.006294,137,28,26,"Acta2",15.624107,13.404868,15.517049,296,436,554,14.8486746666667,0.315880924133635
"ACTB",1765.679464,2247.587352,2160.56381,2057.943542,20610,36378,39169,"Actb",1395.959313,1572.045538,1463.033274,8217,16340,16001,1477.01270833333,1.39304860532745
"ACTBL2",0.117374,0,0,0.0391246666666667,5,0,0,"Actbl2",0.024943,0,0.014532,1,0,1,0.0131583333333333,1.02562909713026
"ACTC1",1.111111,1.335114,1.670489,1.372238,22,24,38,"Actc1",0,0,0,0,0,0,0,2.372238
"ACTG1",1443.150928,1808.077082,1625.665986,1625.631332,28017,45544,48114,"Actg1",669.163615,698.177045,673.971237,10977,21201,20212,680.437299,2.38705943215474
"ACTG2",2.589937,0.036068,0,0.875335,57,1,0,"Actg2",0.611885,0.175024,0.099914,7,4,3,0.295607666666667,1.44745592994587
"ACTL10",0.26036,0.131968,0.19882,0.197049333333333,7,5,9,"Actl10",0.254595,0.105854,0.077653,5,4,3,0.146034,1.04451467699329
"ACTL6A",59.834895,86.693273,51.995615,66.1745943333333,108,173,115,"Actl6a",5.337694,7.134668,7.305312,89,203,211,6.592558,8.84742590485754
"ACTL6B",142.900347,135.126617,106.324192,128.117052,688,989,886,"Actl6b",38.475074,40.535358,35.640714,563,1196,1110,38.2170486666667,3.29237044575834
"ACTL7A",0,0.033462,0,0.011154,0,1,0,"Actl7a",0.097759,0,0,2,0,0,0.0325863333333333,0.979244027698733
"ACTL7B",0,0,0,0,0,0,0,"Actl7b",0,0,0,0,0,0,0,1
"ACTL9",0,0,0,0,0,0,0,"Actl9",0.055109,0.060875,0,1,2,0,0.0386613333333333,0.962777729282307
"ACTN1",60.429453,20.280129,28.820641,36.5100743333333,1218,642,688,"Actn1",23.980828,10.2768,8.384307,975,632,532,14.2139783333333,2.46550070675137
"ACTN2",14.750099,6.175347,6.173399,9.03294833333333,325,140,165,"Actn2",7.314407,4.876111,3.283167,131,173,86,5.157895,1.62928213834977
"ACTN3",0.021642,0.01576,0.04478,0.027394,1,1,3,"Actn3",0.23681,0.335929,0.780729,10,26,29,0.451156,0.707983152741676
"ACTR10",157.59723,204.668492,146.120837,169.462186333333,1359,2145,1819,"Actr10",99.732217,132.025899,140.933302,1514,2604,2580,124.230472666667,1.36118775808714
"ACTR1A",121.577592,133.893846,110.388319,121.953252333333,3612,4992,4748,"Actr1a",63.002197,75.013199,66.463893,2349,4256,4010,68.159763,1.77781483047207
"ACTR1B",35.74644,38.012808,33.295135,35.6847943333333,1025,1582,1445,"Actr1b",137.315193,170.468768,166.570017,3046,5855,5218,158.117992666667,0.230550886914364
"ACTR2",90.042114,90.869445,84.111564,88.341041,4966,6866,6444,"Actr2",92.32534,56.271803,49.74149,4892,5093,4363,66.1128776666667,1.33120563602913
"ACTR3",90.295305,79.77323,77.820988,82.629841,2346,3037,2842,"Actr3",106.79007,92.095801,94.22518,2418,3617,3248,97.7036836666667,0.847281863181797
"ACTR3B",17.121055,10.72034,9.94134,12.594245,310,443,425,"Actr3b",39.040706,42.988335,39.285356,1058,2070,1912,40.4381323333333,0.328061238152489
"ACTR3C",2.335739,0.036714,0.337758,0.903403666666667,15,4,5,"Actr3b",39.040706,42.988335,39.285356,1058,2070,1912,40.4381323333333,0.0459336258534882
"ACTR5",2.258189,2.089738,1.574489,1.97413866666667,87,110,90,"Actr5",1.655298,3.488506,3.028739,57,111,87,2.724181,0.798602072956891
"ACTR8",16.878315,19.754835,16.982766,17.871972,349,559,466,"Actr8",23.439745,26.829135,21.342911,523,1009,917,23.870597,0.758806553779147
"ACTRT1",0,0,0,0,0,0,0,"Actrt1",0,0,0,0,0,0,0,1
"ACTRT2",0,0,0,0,0,0,0,"Actrt2",0,0,0,0,0,0,0,1
"ACTRT3",1.932933,1.298673,1.10969,1.44709866666667,47,43,39,"Actrt3",0.363621,0.493898,0.649441,10,24,32,0.50232,1.62887977705593
"ACVR1",10.293467,6.920874,8.64507,8.61980366666667,387,394,432,"Acvr1",10.711349,6.741105,6.615735,444,439,393,8.02272966666667,1.0661744308051
"ACVR1B",48.344712,56.21844,50.405514,51.656222,1934,3134,2948,"Acvr1b",24.009448,11.368391,10.09028,1603,1375,1234,15.1560396666667,3.25922831872225
"ACVR1C",0.085592,0.01581,0.078937,0.060113,12,3,11,"Acvr1c",3.314034,1.219423,0.718173,468,213,168,1.75054333333333,0.385419486816544
"ACVR2A",21.953394,22.142775,18.03743,20.7111996666667,1579,2187,1704,"Acvr2a",12.514011,5.744765,5.341047,825,707,544,7.86660766666667,2.44864783498747
"ACVR2B",5.621371,6.286207,4.135278,5.34761866666667,1079,1653,1157,"Acvr2b",1.929773,0.686498,0.67679,71,29,40,1.097687,3.02600848776136
"ACVRL1",0.977561,0.665953,0.737498,0.793670666666667,19,12,30,"Acvrl1",12.582997,20.940623,17.187393,229,362,348,16.903671,0.100184518955172
"ACY1",11.585949,14.971368,6.534318,11.030545,94,148,90,"Acy1",6.602693,9.864639,8.338537,74,156,177,8.268623,1.29798622729612
"ACY3",0,0.060569,0.057567,0.0393786666666667,0,1,1,"Acy3",1.108628,1.280322,1.709566,12,37,47,1.366172,0.439265897266415
"ACYP2",18.41451,13.003516,14.903801,15.440609,192,190,228,"Acyp2",14.525832,16.757983,20.208801,131,261,297,17.1642053333333,0.905110281363625
"ADA",2.258658,0.858817,1.431334,1.51626966666667,50,22,40,"Ada",0.60434,1.298299,0.401885,14,35,17,0.768174666666667,1.42308885773728
"ADAD1",0,0,0,0,0,0,0,"Adad1",0,0,0,0,0,0,0,1
"ADAD2",0.178842,0.074922,0.070358,0.108040666666667,7,4,2,"Adad2",0,0.020208,0.019589,0,1,1,0.0132656666666667,1.09353420639602
"ADAL",8.23178,6.902908,8.197069,7.77725233333333,203,306,300,"Adal",8.868136,6.54983,6.090581,222,329,298,7.16951566666667,1.07439078293789
"ADAM10",48.401335,37.964021,33.127324,39.8308933333333,1280,1456,1284,"Adam10",20.699286,11.778541,9.67486,1332,1439,1149,14.0508956666667,2.71285471892293
"ADAM11",12.135299,18.856095,12.260095,14.417163,544,1288,1005,"Adam11",48.344554,24.285039,26.595301,1655,1785,1743,33.0749646666667,0.452448392854289
"ADAM12",5.204425,0.663844,0.321587,2.06328533333333,342,35,34,"Adam12",0.827122,0.27961,0.555161,52,33,50,0.553964333333333,1.97127132690519
"ADAM15",18.325861,18.913974,21.753602,19.664479,250,395,414,"Adam15",46.208836,42.61884,40.50396,861,1418,1393,43.1105453333333,0.468470268137545
"ADAM17",9.314443,10.543808,8.210981,9.35641066666667,495,521,480,"Adam17",6.531468,4.180438,3.7324,226,256,227,4.81476866666667,1.7810529120505
"ADAM2",0,0,0,0,0,0,0,"Adam2",0,0,0.029683,0,0,1,0.00989433333333333,0.990202605355082
"ADAM20",0.114799,0.050835,0.079841,0.081825,5,3,5,"Adam20",0,0,0.015191,0,0,1,0.00506366666666667,1.07637459782813
"ADAM20",0.114799,0.050835,0.079841,0.081825,5,3,5,"Adam39",0,0,0,0,0,0,0,1.081825
"ADAM20",0.114799,0.050835,0.079841,0.081825,5,3,5,"Adam25",0,0,0,0,0,0,0,1.081825
"ADAM21",0.189499,0.210079,0.228701,0.209426333333333,8,12,14,"Adam21",0.327239,0.201938,0.079843,14,15,6,0.203006666666667,1.00533635169658
"ADAM22",7.358498,6.092743,6.007486,6.48624233333333,912,1197,1183,"Adam22",40.93577,14.501028,11.662182,3288,1921,1760,22.3663266666667,0.320385931435807
"ADAM23",27.791034,31.634925,27.866773,29.0975773333333,1328,1806,1813,"Adam23",41.066406,24.382817,23.376903,1931,2038,1906,29.6087086666667,0.983301114107765
"ADAM28",0.355878,0.070795,0.656699,0.361124,14,11,18,"Adam28",0.062589,0,0.012877,3,0,1,0.0251553333333333,1.32772464400517
"ADAM29",1.590352,2.275208,1.575598,1.81371933333333,35,73,69,"Adam29",0,0,0,0,0,0,0,2.81371933333333
"ADAM30",0,0,0,0,0,0,0,"Adam30",0,0,0,0,0,0,0,1
"ADAM33",0.444232,0.218073,0.256207,0.306170666666667,18,12,18,"Adam33",1.232301,1.066814,0.682982,34,39,24,0.994032333333333,0.655039863111548
"ADAM7",0.036155,0,0,0.0120516666666667,1,0,0,"Adam7",0.050089,0,0,2,0,0,0.0166963333333333,0.995431608716991
"ADAM8",5.609723,5.136056,1.568834,4.104871,53,76,60,"Adam8",0.663245,0.992273,0.7227,23,26,20,0.792739333333333,2.84752551867552
"ADAMDEC1",0,0,0,0,0,0,0,"Adamdec1",0,0,0,0,0,0,0,1
"ADAMTS1",55.689489,22.602635,30.236182,36.176102,2055,1298,1715,"Adamts1",2.782818,0.862728,1.160106,145,113,140,1.601884,14.2881473578376
"ADAMTS10",48.620767,43.508264,28.643638,40.2575563333333,697,851,775,"Adamts10",4.399909,3.414722,3.055412,141,210,201,3.62334766666667,8.92374082762397
"ADAMTS12",2.080716,0.450845,0.431766,0.987775666666667,207,17,20,"Adamts12",0.022268,0.044537,0.008392,3,3,2,0.0250656666666667,1.93916910038609
"ADAMTS13",10.04404,9.219637,9.619661,9.62777933333333,335,425,492,"Adamts13",1.956722,1.346145,0.758726,13,19,12,1.35386433333333,4.51503478039587
"ADAMTS14",3.928993,0.380792,1.570922,1.96023566666667,344,46,203,"Adamts14",0.115884,0.04109,0.038793,9,6,5,0.0652556666666667,2.77889689705163
"ADAMTS15",1.427798,0.893566,0.827734,1.04969933333333,132,114,114,"Adamts15",1.37491,0.984475,0.552745,123,71,93,0.97071,1.04008166261567
"ADAMTS16",1.432414,0.115256,0.125197,0.557622333333333,108,7,10,"Adamts16",0.303483,0.168269,0.211008,23,23,27,0.227586666666667,1.26884917833364
"ADAMTS17",1.976097,1.195484,3.145809,2.10579666666667,91,71,185,"Adamts17",10.756318,5.941493,9.121913,48,40,40,8.60657466666667,0.323299071150022
"ADAMTS18",1.366388,1.547924,0.38092,1.09841066666667,88,131,52,"Adamts18",0.282192,0.177418,0.298096,23,19,20,0.252568666666667,1.67528593242792
"ADAMTS19",0.03761,0.181964,0.167547,0.129040333333333,3,14,11,"Adamts19",0.194895,0.091705,0.075239,14,10,9,0.120613,1.00752028874672
"ADAMTS2",3.004416,1.513027,3.126211,2.54788466666667,98,158,214,"Adamts2",2.38449,9.5115,1.519395,183,164,225,4.471795,0.64839502698231
"ADAMTS20",0.066632,0.128782,0.303561,0.166325,4,9,23,"Adamts20",1.577421,0.670355,0.930797,140,89,77,1.05952433333333,0.56630794845347
"ADAMTS3",0.622413,0.414049,0.789348,0.608603333333333,63,57,58,"Adamts3",3.184083,1.077617,0.902162,144,97,82,1.72128733333333,0.591118517191986
"ADAMTS4",0.689029,0.211108,0.171046,0.357061,34,47,41,"Adamts4",5.699625,2.281185,3.050056,376,274,376,3.67695533333333,0.290159067872218
"ADAMTS5",1.658729,0.507028,0.635813,0.933856666666667,259,108,142,"Adamts5",0.251188,0.214129,0.12924,42,63,37,0.198185666666667,1.61398748162847
"ADAMTS6",0.575044,0.43741,0.797161,0.603205,53,69,78,"Adamts6",0.55841,0.189162,0.252862,62,33,47,0.333478,1.20227330334659
"ADAMTS7",5.225607,7.926553,5.892613,6.34825766666667,332,721,451,"Adamts7",0,0.027061,0.079894,0,3,7,0.0356516666666667,7.09529845137764
"ADAMTS8",0.259596,0.126229,0.215574,0.200466333333333,11,8,14,"Adamts8",1.065953,0.548142,0.553996,53,51,53,0.722697,0.696852861143505
"ADAMTS9",6.259008,1.208773,3.446049,3.63794333333333,369,89,262,"Adamts9",0.801112,0.279004,0.221261,75,23,48,0.433792333333333,3.23473855000387
"ADAMTSL1",0.534643,0.391798,0.357426,0.427955666666667,32,44,21,"Adamtsl1",1.938662,0.936835,0.857687,151,81,101,1.24439466666667,0.636231981778606
"ADAMTSL2",1.503801,0.858924,1.307203,1.22330933333333,88,71,118,"Adamtsl2",6.160742,7.833362,8.501026,67,114,117,7.49837666666667,0.261615767403422
"ADAMTSL3",1.141787,0.488298,0.557855,0.729313333333333,39,30,28,"Adamtsl3",0.364948,0.181688,0.105642,29,12,21,0.217426,1.4204668976458
"ADAMTSL4",0.717708,0.666369,0.399532,0.594536333333333,29,32,22,"Adamtsl4",4.354472,8.353508,5.544521,110,147,216,6.084167,0.225084520640653
"ADAMTSL5",2.484078,1.829524,1.172891,1.828831,13,13,16,"Adamtsl5",2.686545,2.70172,5.340766,44,82,81,3.57634366666667,0.618142168955697
"ADAP1",53.265804,60.189014,55.280346,56.2450546666667,693,1149,1327,"Adap1",90.23531,112.334024,107.014026,1840,4188,4166,103.194453333333,0.549405969658782
"ADAP2",4.717453,6.427834,6.170847,5.77204466666667,45,56,89,"Adap2",1.978714,1.077312,1.125662,48,48,51,1.393896,2.82888006273734
"ADAR",93.089729,94.857624,66.868309,84.938554,4291,5755,4863,"Adar",44.154559,18.973492,18.319703,3062,2871,2715,27.1492513333333,3.05296055594326
"ADARB1",34.100105,17.143214,24.363699,25.2023393333333,847,781,869,"Adarb1",44.261493,26.110383,23.114212,4259,4277,4114,31.1620293333333,0.814697948993434
"ADARB2",0.753625,0.498108,0.982045,0.744592666666667,57,72,104,"Adarb2",5.902871,2.138354,3.292197,348,275,274,3.77780733333333,0.365145043521359
"ADAT1",56.120434,59.301982,46.931663,54.1180263333333,592,751,637,"Adat1",1.509519,1.346473,0.997993,63,98,81,1.28466166666667,24.1252466995478
"ADAT2",1.034206,0.933793,1.210028,1.05934233333333,88,111,154,"Adat2",2.114458,1.637674,1.797428,41,58,65,1.84985333333333,0.722613444434567
"ADAT3",0.640923,0.544088,0.678522,0.621177666666667,10,12,22,"Adat3",1.125383,0.468138,0.877987,5,16,10,0.823836,0.888883466861421
"ADCK1",5.533056,5.09672,4.52841,5.05272866666667,112,153,134,"Adck1",11.74457,13.920957,13.356394,367,795,788,13.007307,0.432112230185764
"ADCK2",18.274489,18.137657,20.53215,18.981432,419,534,646,"Adck2",22.03558,27.324204,24.517113,209,401,418,24.6256323333333,0.779743958708427
"ADCK5",4.64823,6.892405,2.963806,4.83481366666667,75,109,110,"Adck5",34.360221,31.261416,28.953374,90,182,213,31.5250036666667,0.179394712033391
"ADCY1",7.782219,24.050607,11.111329,14.3147183333333,1642,6944,3355,"Adcy1",73.475865,16.564693,18.638468,13972,5664,6473,36.226342,0.411394660623204
"ADCY10",0.05134,0.113811,0.077332,0.0808276666666667,4,3,9,"Adcy10",0.270517,0.081949,0.049085,7,4,5,0.133850333333333,0.953236626468338
"ADCY2",72.342279,68.200436,73.510891,71.351202,1798,2338,2855,"Adcy2",30.508851,22.13851,19.184526,1856,2399,2121,23.9439623333333,2.90054968144796
"ADCY3",32.320064,33.406767,28.267331,31.3313873333333,529,729,649,"Adcy3",17.107358,10.657919,9.003626,840,954,871,12.256301,2.43894487107175
"ADCY4",0.230327,0.319736,0.365302,0.305121666666667,2,11,8,"Adcy4",0.968863,2.256381,3.309353,52,62,60,2.178199,0.410648189954961
"ADCY5",26.717633,28.211033,23.810448,26.2463713333333,1319,1647,1608,"Adcy5",28.669659,14.846082,11.291118,2748,2228,2003,18.268953,1.41400372575164
"ADCY6",34.684876,31.848539,24.33093,30.288115,1468,2087,1784,"Adcy6",18.557001,6.27736,7.069085,601,406,424,10.634482,2.6892572441128
"ADCY7",12.07316,11.612199,12.140766,11.9420416666667,1038,1272,1488,"Adcy7",1.379845,0.948447,1.147046,124,147,179,1.158446,5.99599974549591
"ADCY8",18.344465,20.437146,13.60388,17.4618303333333,987,1474,1224,"Adcy8",5.307575,2.838948,2.954949,565,543,575,3.70049066666667,3.92763897272568
"ADCY9",5.484777,5.057732,4.294656,4.94572166666667,500,681,550,"Adcy9",12.806736,3.568863,3.911956,875,440,491,6.76251833333333,0.765952673004959
"ADCYAP1",23.761483,14.864341,12.375151,17.000325,871,688,393,"Adcyap1",43.795172,25.800562,22.787378,321,412,422,30.7943706666667,0.566148177258045
"ADCYAP1R1",9.448235,5.412402,8.491945,7.784194,738,700,1206,"Adcyap1r1",33.74949,17.422351,18.614593,2887,2708,2873,23.2621446666667,0.362053483757701
"ADD1",154.741787,190.237059,146.304246,163.761030666667,4090,5785,4997,"Add1",253.694691,174.468415,165.730906,5145,6497,5987,197.964670666667,0.828091892468172
"ADD2",44.498774,62.72364,41.285624,49.5026793333333,5346,8854,7243,"Add2",38.882969,16.233037,14.787577,4692,3219,3236,23.3011943333333,2.07819741863716
"ADD3",60.690166,38.499272,41.292527,46.8273216666667,654,511,502,"Add3",29.537118,20.470542,20.002425,1687,2085,1913,23.336695,1.96523487131949
"ADGB",0.232085,0.088882,0.281014,0.200660333333333,13,13,13,"Adgb",0.351565,0.119097,0.199078,22,12,21,0.223246666666667,0.981535749126641
"ADGRA1",7.07337,6.258642,5.991872,6.44129466666667,416,515,542,"Adgra1",24.465321,10.666674,11.368228,1039,843,844,15.5000743333333,0.450985523842994
"ADGRA2",2.491863,0.646435,0.510239,1.216179,192,64,85,"Adgra2",3.902165,1.785187,2.093774,210,225,234,2.59370866666667,0.616682988400284
"ADGRA3",21.529329,33.751969,18.355146,24.5454813333333,415,584,415,"Adgra3",52.927926,54.816909,38.034606,276,365,363,48.593147,0.515101034692018
"ADGRB1",13.774813,14.63682,18.093358,15.5016636666667,608,729,905,"Adgrb1",116.967881,51.678282,48.693815,3743,3334,3492,72.4466593333333,0.224675483084599
"ADGRB2",32.053266,29.109362,31.28533,30.815986,1563,1909,2559,"Adgrb2",205.176993,145.993075,161.278149,3986,4733,4664,170.816072333333,0.185174678759244
"ADGRB3",9.524438,5.772536,4.978414,6.75846266666667,321,318,264,"Adgrb3",23.137777,13.958923,12.481891,1407,1342,1228,16.526197,0.44267804742048
"ADGRD1",1.832749,0.066885,0.16873,0.689454666666667,33,6,16,"Adgrd1",0.817857,0.182009,0.29662,65,26,43,0.432162,1.17965332599711
"ADGRE1",0.180927,0.132124,0,0.104350333333333,1,1,0,"Adgre1",4.182009,2.250254,2.486847,71,114,111,2.97303666666667,0.277961273954179
"ADGRE5",0.630166,0.353481,0.58142,0.521689,12,7,11,"Adgre5",9.124305,4.220371,3.689004,167,194,206,5.67789333333333,0.227869617564022
