"Hs_symbol","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","Heart","dHs_Avg_TPM","FoldChange"
"PARP9","Parp9",1.915071,2.214067,1.258351,28,88,44,1.79582966666667,26.04795,26.04795,0.103365677127718
"PARPBP","Parpbp",0.041247,0.500467,0.220908,1,8,2,0.254207333333333,0.59459,0.59459,0.786539068558898
"PARS2","Pars2",1.384501,2.308482,2.079068,22,138,71,1.924017,4.14946,4.14946,0.567829830700695
"PARVA","Parva",30.220285,39.137342,42.62904,833,3133,1883,37.328889,65.8726,65.8726,0.573162835002677
"PARVB","Parvb",8.541175,14.820663,18.743514,150,591,359,14.0351173333333,48.90791,48.90791,0.301257202181645
"PARVG","Parvg",0.351277,0.488467,1.070713,6,32,16,0.636819,1.6699,1.6699,0.613063785160493
"PASK","Pask",0.377007,2.130186,0.567056,15,90,32,1.02474966666667,1.35363,1.35363,0.86026676523781
"PATE2","Pate2",0,0.157779,0.840744,0,6,5,0.332841,0,0,1.332841
"PATE3","Pate3",0,0,0,0,0,0,0,0,0,1
"PATE4","Pate4",0,0,0,0,0,0,0,0,0,1
"PATL1","Patl1",6.000194,6.096728,5.831026,166,619,340,5.97598266666667,35.27037,35.27037,0.192332823367026
"PATL2","Patl2",0.063576,0.049908,0.08826,1,3,3,0.067248,6.59106,6.59106,0.140592749892637
"PAWR","Pawr",1.702387,1.114169,1.338648,7,28,19,1.385068,17.23036,17.23036,0.130829451530304
"PAX1","Pax1",0,0.032419,0.056878,0,2,1,0.0297656666666667,0,0,1.02976566666667
"PAX2","Pax2",2.901578,3.678009,3.061803,72,293,133,3.21379666666667,0,0,4.21379666666667
"PAX3","Pax3",0.874407,1.152564,1.328273,21,100,67,1.11841466666667,0,0,2.11841466666667
"PAX4","Pax4",0,0,0,0,0,0,0,0,0,1
"PAX5","Pax5",0.071627,1.179435,0.604533,4,45,13,0.618531666666667,0,0,1.61853166666667
"PAX6","Pax6",24.05181,27.206876,27.281382,215,1000,703,26.1800226666667,0.8729,0.8729,14.5122658266147
"PAX7","Pax7",0.024348,0.200748,0.137454,1,31,12,0.12085,0.01265,0.01265,1.10684836814299
"PAX8","Pax8",7.443151,2.395119,4.423746,31,95,56,4.75400533333333,1.10062,1.10062,2.73919382531507
"PAX9","Pax9",0.047144,0,0.107621,1,0,0,0.0515883333333333,0.0759,0.0759,0.977403414195867
"PAXIP1","Paxip1",22.935235,17.348851,16.55393,177,741,394,18.9460053333333,5.94587,5.94587,2.87163527870999
"PBK","Pbk",0.094344,0.151414,0.640963,1,6,4,0.295573666666667,0.27832,0.27832,1.01349714208232
"PBLD","Pbld1",0.068358,0.3754,0.064269,1,9,2,0.169342333333333,5.33863,5.33863,0.184478717535703
"PBRM1","Pbrm1",13.186839,12.831741,16.00016,497,1759,1177,14.0062466666667,20.64607,20.64607,0.693255018886415
"PBX1","Pbx1",30.865063,16.545216,21.573567,573,1998,1251,22.9946153333333,40.38128,40.38128,0.579842270063501
"PBX2","Pbx2",20.209152,20.224833,20.023967,198,783,473,20.1526506666667,34.99205,34.99205,0.587703414133584
"PBX3","Pbx3",14.75281,18.155422,15.888278,189,734,422,16.2655033333333,68.04853,68.04853,0.250048818321452
"PBX4","Pbx4",2.328264,7.207963,6.632964,10,55,34,5.38973033333333,0.13916,0.13916,5.6091596732095
"PBXIP1","Pbxip1",12.070194,13.460971,13.627154,305,1343,696,13.052773,24.02383,24.02383,0.561575626113189
"PCBD1","Pcbd1",9.837603,18.771568,13.846133,16,154,62,14.151768,154.40274,154.40274,0.097500005469659
"PCBD2","Pcbd2",10.420721,9.002958,9.006684,22,73,41,9.47678766666667,26.0353,26.0353,0.38752252302237
"PCBP1","Pcbp1",58.707715,61.109623,63.846135,635,2375,1410,61.2211576666667,171.6078,171.6078,0.360477091224537
"PCBP2","Pcbp2",353.432284,348.738749,375.377453,1212,4532,2788,359.182828666667,560.12582,560.12582,0.641893165184711
"PCBP3","Pcbp3",42.071086,69.296712,82.528667,221,1088,674,64.632155,1.65725,1.65725,24.69927744849
"PCBP4","Pcbp4",636.614691,847.511169,730.157215,595,2787,1545,738.094358333333,7.65372,7.65372,85.4077042397181
"PCCA","Pcca",112.41547,75.75103,104.939619,201,773,539,97.7020396666667,127.49454,127.49454,0.768141896664766
"PCCB","Pccb",28.478186,21.593351,21.250678,307,1056,645,23.7740716666667,107.21534,107.21534,0.228933085333989
"PCDH12","Pcdh12",0.450914,0.10363,0.119726,14,9,7,0.224756666666667,3.35246,3.35246,0.281394123476532
"PCDH15","Pcdh15",2.200268,3.066834,1.7882,82,331,164,2.35176733333333,0.18976,0.18976,2.81717937511207
"PCDH18","Pcdh18",1.878337,1.716317,1.552658,28,161,95,1.71577066666667,7.48926,7.48926,0.319906642824777
"PCDH19","Pcdh19",6.405881,6.390229,9.511225,143,529,322,7.43577833333333,0.30362,0.30362,6.47104089637573
"PCDH20","Pcdh20",3.478584,3.513508,3.420552,119,434,245,3.47088133333333,0.31627,0.31627,3.39662936428949
"PCDH8","Pcdh8",1.647667,1.982369,1.956475,34,172,82,1.86217033333333,0,0,2.86217033333333
"PCDHA10","Pcdha9",1.538672,1.741526,2.22385,57,242,174,1.83468266666667,0.0506,0.0506,2.69815597436386
"PCDHA12","Pcdha10",1.122735,0.616044,1.172817,42,86,92,0.970532,0,0,1.970532
"PCDHA4","Pcdha4",0.789993,2.132772,1.529581,23,262,107,1.48411533333333,0,0,2.48411533333333
"PCDHA7","Pcdha7",0.975903,1.086582,1.040186,36,151,82,1.03422366666667,0,0,2.03422366666667
"PCDHGA4","Pcdhga4",5.044583,3.556394,4.91477,78,356,255,4.505249,1.41689,1.41689,2.2778235666497
"PCED1A","Pced1a",3.964902,5.080347,5.211157,76,309,168,4.75213533333333,1.82171,1.82171,2.03852817381422
"PCED1B","Pced1b",2.151975,3.134217,1.685867,13,63,27,2.32401966666667,0.64519,0.64519,2.02044728369773
"PCGF1","Pcgf1",16.923144,14.593801,15.473679,59,182,127,15.6635413333333,18.91291,18.91291,0.836821003727398
"PCGF2","Pcgf2",4.438966,8.605493,10.164404,51,292,178,7.73628766666667,10.86702,10.86702,0.736182096825207
"PCGF5","Pcgf5",11.195538,11.390204,7.619148,217,821,455,10.0682966666667,107.88583,107.88583,0.101650477997612
"PCGF6","Pcgf6",5.313752,6.349709,4.781819,80,344,147,5.48176,13.56163,13.56163,0.445125992076437
"PCID2","Pcid2",33.660416,31.505869,28.806308,125,644,336,31.3241976666667,89.27654,89.27654,0.358057560321504
"PCIF1","Pcif1",18.140002,20.17489,24.241116,460,1734,1156,20.8520026666667,4.23801,4.23801,4.17181385042538
"PCK1","Pck1",0,0.015103,0,0,1,0,0.00503433333333333,0.45543,0.45543,0.690541168818379
"PCK2","Pck2",10.771307,16.561957,16.962662,158,604,326,14.7653086666667,1.16387,1.16387,7.28570046567801
"PCLO","Pclo",17.503939,21.314086,23.540495,1650,7178,4537,20.7861733333333,3.64342,3.64342,4.69183776900072
"PCM1","Pcm1",21.301529,19.364968,21.591047,917,3227,2049,20.7525146666667,184.05616,184.05616,0.117545477365718
"PCMT1","Pcmt1",85.345063,64.037167,66.155869,863,2984,1761,71.846033,277.69722,277.69722,0.261380551266353
"PCMTD1","Pcmtd1",38.409781,40.605065,47.922672,1045,3743,2239,42.312506,86.94879,86.94879,0.49247415456199
"PCMTD2","Pcmtd2",32.795242,46.920246,40.423968,465,1881,1112,40.0464853333333,57.58634,57.58634,0.700615285633705
"PCNA","Pcna",32.621882,27.230459,34.58515,228,724,482,31.4791636666667,48.23741,48.23741,0.659644032183388
"PCNP","Pcnp",80.4049,78.616116,83.7651,848,3077,1854,80.9287053333333,190.30565,190.30565,0.428260771876488
"PCNT","Pcnt",5.551772,11.530204,13.518047,235,887,612,10.2000076666667,39.05295,39.05295,0.279630031412584
"PCOLCE","Pcolce",5.120266,5.566267,9.119104,37,177,114,6.601879,12.2586,12.2586,0.573354577406363
"PCOLCE2","Pcolce2",5.623267,7.286919,7.487312,78,298,144,6.799166,215.21503,215.21503,0.0360713406463926
"PCP2","Pcp2",393.270883,330.071052,406.181029,715,2242,1574,376.507654666667,0.15181,0.15181,327.751673163687
"PCP4","Pcp4",529.781301,395.491892,470.859038,1486,4182,2822,465.377410333333,11.06943,11.06943,38.6412125786664
"PCP4L1","Pcp4l1",82.479319,80.697959,75.932102,793,2922,1557,79.7031266666667,0.92351,0.92351,41.9561773355307
"PCSK1","Pcsk1",7.013847,7.84004,6.191876,208,682,428,7.01525433333333,0.08856,0.08856,7.36317183557483
"PCSK1N","Pcsk1n",60.647366,56.848626,53.507824,815,2643,1424,57.001272,0,0,58.001272
"PCSK2","Pcsk2",25.962464,28.464775,28.766166,827,3421,1960,27.731135,1.89762,1.89762,9.91542541810175
"PCSK4","Pcsk4",0.711644,1.83612,1.310947,7,57,21,1.286237,0,0,2.286237
"PCSK5","Pcsk5",0.627071,0.671323,0.545219,20,98,45,0.614537666666667,3.76993,3.76993,0.338482465500891
"PCSK7","Pcsk7",9.778472,23.27497,16.284762,82,465,261,16.446068,37.72462,37.72462,0.450516183244664
"PCSK9","Pcsk9",0.041443,0.033375,0.039464,1,3,2,0.038094,0,0,1.038094
"PCTP","Pctp",0.900643,1.005503,1.097916,16,68,42,1.001354,19.02677,19.02677,0.0999339384234203
"PCYOX1","Pcyox1",39.843053,42.910612,41.982665,616,2325,1346,41.5787766666667,66.97322,66.97322,0.626405173488422
"PCYOX1L","Pcyox1l",6.187672,6.745488,7.934523,76,327,200,6.95589433333333,5.7308,5.7308,1.18201318317783
"PCYT1A","Pcyt1a",14.506122,12.690924,13.806854,397,1506,903,13.6679666666667,80.15533,80.15533,0.18073941251507
"PCYT1B","Pcyt1b",27.272565,27.931413,19.869857,337,1374,751,25.0246116666667,0.16446,0.16446,22.3490816916568
"PCYT2","Pcyt2",43.258702,52.652888,55.292002,345,1558,832,50.4011973333333,18.34363,18.34363,2.65726739672612
"PDAP1","Pdap1",59.881477,42.190917,39.913808,403,1159,638,47.328734,68.74432,68.74432,0.692941504053663
"PDC","Pdc",0,0,0,0,0,0,0,0.15181,0.15181,0.868198748057405
"PDCD1","Pdcd1",0,0.043154,0,0,2,0,0.0143846666666667,0.12651,0.12651,0.900466632934165
"PDCD10","Pdcd10",46.011574,35.098899,43.441672,214,695,448,41.5173816666667,75.09502,75.09502,0.558740659594631
"PDCD11","Pdcd11",3.827965,4.111027,4.304906,169,701,422,4.08129933333333,6.65431,6.65431,0.663848123911017
"PDCD1LG2","Pdcd1lg2",0,0.051967,0,0,2,0,0.0173223333333333,3.52957,3.52957,0.224595785766272
"PDCD2","Pdcd2",53.584477,28.680948,39.142395,93,197,142,40.4692733333333,54.49955,54.49955,0.747200172493891
"PDCD2L","Pdcd2l",14.346505,21.091226,23.212371,45,208,111,19.550034,20.4057,20.4057,0.960026254689172
"PDCD4","Pdcd4",17.212453,21.062644,24.466266,229,1000,655,20.9137876666667,120.97939,120.97939,0.179651559715675
"PDCD5","Pdcd5",21.498696,20.17818,22.734075,41,140,84,21.470317,310.90551,310.90551,0.0720420649189557
"PDCD6","Pdcd6",36.377212,39.409484,41.018811,235,840,513,38.935169,55.84053,55.84053,0.702582628979709
"PDCD6IP","Pdcd6ip",29.358938,38.227052,39.363832,607,2328,1288,35.6499406666667,88.18857,88.18857,0.410926429997327
"PDCD7","Pdcd7",10.277663,7.423557,8.541431,102,351,231,8.74755033333333,15.66166,15.66166,0.585028762640297
"PDCL","Pdcl",15.656778,14.721966,15.608302,229,731,463,15.3290153333333,7.31215,7.31215,1.96447553681458
"PDCL2","Pdcl2",0,0,0,0,0,0,0,0,0,1
"PDCL3","Pdcl3",34.52257,34.283584,33.410695,141,534,308,34.072283,54.25918,54.25918,0.634686996803065
"PDE10A","Pde10a",16.871472,11.482959,15.999923,363,1678,998,14.7847846666667,7.70432,7.70432,1.81344259708589
"PDE11A","Pde11a",1.273856,1.483477,1.038096,22,101,50,1.265143,0.27832,0.27832,1.7719686776394
"PDE12","Pde12",2.410489,2.618129,2.7149,130,513,303,2.58117266666667,11.47426,11.47426,0.287084978721517
"PDE1A","Pde1a",3.463201,4.419221,3.749443,72,318,165,3.87728833333333,18.87496,18.87496,0.245398649020342
"PDE1B","Pde1b",19.882848,24.454485,22.980769,362,1786,933,22.4393673333333,2.4922,2.4922,6.71192008857836
"PDE1C","Pde1c",7.616363,8.668539,8.64665,363,1453,842,8.31051733333333,128.54455,128.54455,0.0718711619541952
"PDE2A","Pde2a",0,0.000674,1.367049,0,0,83,0.455907666666667,25.07384,25.07384,0.0558378691695073
"PDE3A","Pde3a",2.224548,1.792578,2.106482,189,559,374,2.04120266666667,118.34802,118.34802,0.0254818024351528
"PDE3B","Pde3b",5.079387,7.305282,7.815812,144,470,337,6.73349366666667,5.59164,5.59164,1.17322755288011
"PDE4A","Pde4a",14.231171,17.135226,16.652045,377,1583,824,16.0061473333333,4.87055,4.87055,2.89685759142386
"PDE4C","Pde4c",0.510911,0.446232,0.306262,10,36,13,0.421135,1.32833,1.32833,0.610366657647327
"PDE4D","Pde4d",12.102454,12.735248,12.622177,218,1021,569,12.4866263333333,13.44778,13.44778,0.933473954706767
"PDE4DIP","Pde4dip",33.86929,39.940763,48.428608,984,4158,2541,40.7462203333333,1716.29303,1716.29303,0.0243093168166724
"PDE5A","Pde5a",20.287758,13.093532,17.108669,422,1309,910,16.8299863333333,15.92733,15.92733,1.05332538169536
"PDE6A","Pde6a",0,0.091472,0.161594,0,6,6,0.0843553333333333,0.15181,0.15181,0.94143594284937
"PDE6B","Pde6b",0.109597,0.1292,0.050736,2,9,2,0.096511,3.41571,3.41571,0.248320428651338
"PDE6C","Pde6c",0.119693,0.102516,0.111709,2,7,4,0.111306,0.31627,0.31627,0.844284227400153
"PDE6D","Pde6d",25.676975,24.169625,25.615789,171,601,343,25.1541296666667,29.3498,29.3498,0.861756244412374
"PDE6G","Pde6g",0.089515,0.33146,0.133888,1,12,2,0.184954333333333,0,0,1.18495433333333
"PDE6H","Pde6h",0.100107,0.02359,0.936018,4,4,7,0.353238333333333,0,0,1.35323833333333
"PDE7A","Pde7a",8.146975,20.397863,20.545198,139,503,292,16.3633453333333,151.92319,151.92319,0.113542918724971
"PDE7B","Pde7b",4.385469,4.16769,4.36293,106,371,237,4.305363,9.7917,9.7917,0.491615130146316
"PDE8A","Pde8a",8.444309,10.801181,9.960165,157,694,362,9.73521833333333,40.48249,40.48249,0.258789150153073
"PDE8B","Pde8b",14.145677,19.28051,14.769373,149,644,285,16.0651866666667,5.83201,5.83201,2.49782811598149
"PDE9A","Pde9a",39.041316,38.350721,43.065817,177,650,408,40.152618,3.84584,3.84584,8.4923600449045
"PDGFA","Pdgfa",23.939229,21.812403,23.781039,147,509,291,23.177557,7.67902,7.67902,2.78574735396393
"PDGFB","Pdgfb",3.433789,5.132495,3.64379,53,240,137,4.07002466666667,5.23742,5.23742,0.812840031081227
"PDGFC","Pdgfc",1.194673,1.498309,1.358193,22,106,58,1.35039166666667,14.92792,14.92792,0.14756425614058
"PDGFD","Pdgfd",5.116261,5.69518,6.081663,96,387,227,5.63103466666667,30.26066,30.26066,0.212120750702854
"PDGFRA","Pdgfra",5.112925,6.100877,5.225293,215,935,497,5.47969833333333,31.07031,31.07031,0.202046638567988
"PDGFRB","Pdgfrb",3.794499,4.265708,4.278237,141,608,344,4.11281466666667,61.39422,61.39422,0.081943722778595
"PDGFRL","Pdgfrl",1.561647,0.941394,1.626576,15,34,34,1.376539,9.12121,9.12121,0.234807794720197
"PDHA1","Pdha1",72.45515,71.337017,73.868069,1357,4892,2910,72.553412,1305.75,1305.75,0.0562872867801798
"PDHA2","Pdha2",0,0,0,0,0,0,0,0,0,1
"PDHB","Pdhb",77.637412,74.416446,76.754944,685,2399,1392,76.2696006666667,376.25942,376.25942,0.204818214126149
"PDHX","Pdhx",19.977934,21.349343,19.127924,256,961,636,20.1517336666667,178.08499,178.08499,0.118110030699204
"PDIA2","Pdia2",0,0.049054,0.22086,0,2,1,0.0899713333333333,0.20241,0.20241,0.906488912545083
"PDIA3","Pdia3",112.666378,93.806481,101.503017,1270,3609,2164,102.658625333333,241.32623,241.32623,0.427764775333373
"PDIA4","Pdia4",26.702067,14.083902,13.656411,219,821,451,18.14746,12.87849,12.87849,1.3796500916166
"PDIA5","Pdia5",1.897343,0.760247,0.863453,6,28,17,1.173681,10.20918,10.20918,0.193919715804368
"PDIA6","Pdia6",31.838117,29.494775,29.35141,441,1477,853,30.2281006666667,124.14208,124.14208,0.249541166861432
"PDIK1L","Pdik1l",2.959559,3.318662,5.576531,78,306,226,3.951584,6.30009,6.30009,0.678290815592685
"PDILT","Pdilt",0,0.10563,0.034357,0,1,1,0.0466623333333333,0,0,1.04666233333333
"PDK1","Pdk1",17.003461,15.336119,10.978953,142,689,364,14.439511,37.30714,37.30714,0.403045254748854
"PDK2","Pdk2",70.540699,102.8172,109.442798,709,3131,1864,94.266899,98.91643,98.91643,0.953465801370205
"PDK3","Pdk3",22.151807,24.715819,29.878743,196,648,324,25.582123,8.28626,8.28626,2.86252194101824
"PDK4","Pdk4",8.815528,3.740249,3.202961,81,301,116,5.25291266666667,225.24709,225.24709,0.0276375385277515
"PDLIM1","Pdlim1",12.891918,8.911359,8.394992,47,145,69,10.0660896666667,450.36768,450.36768,0.0245167967424399
"PDLIM2","Pdlim2",28.104942,39.593769,32.760846,105,550,267,33.486519,0.53133,0.53133,22.5206317384235
"PDLIM3","Pdlim3",0.820246,0.739507,0.672446,5,25,16,0.744066333333333,168.57161,168.57161,0.0102851316522461
"PDLIM4","Pdlim4",4.065142,6.392865,7.341058,28,122,81,5.93302166666667,0.15181,0.15181,6.01924073125487
"PDLIM5","Pdlim5",7.256428,7.415193,7.438358,181,831,496,7.369993,1693.18006,1693.18006,0.00494043885748484
"PDLIM7","Pdlim7",12.817033,17.147772,15.044336,44,337,176,15.003047,3.56752,3.56752,3.50366216239885
"PDP1","Pdp1",20.479594,18.050928,18.055643,393,1293,738,18.862055,132.40304,132.40304,0.148887574076273
"PDPK1","Pdpk1",18.739977,19.110615,17.960624,870,3211,1898,18.6037386666667,34.06854,34.06854,0.559012113611421
"PDPN","Pdpn",4.89623,6.145721,5.149493,55,211,105,5.397148,10.04472,10.04472,0.579204180821243
"PDPR","Pdpr",6.683462,7.398935,7.887579,206,920,570,7.32332533333333,14.47249,14.47249,0.537943494119779
"PDRG1","Pdrg1",79.858302,65.033513,65.974937,178,778,452,70.2889173333333,8.13445,8.13445,7.80440172460666
"PDS5A","Pds5a",25.475385,24.160246,21.786086,447,1682,1010,23.807239,28.22388,28.22388,0.84886876759691
"PDS5B","Pds5b",16.996561,16.434481,18.162995,747,2551,1667,17.1980123333333,19.03942,19.03942,0.908110730417015
"PDSS1","Pdss1",3.595115,4.667788,5.152885,39,170,105,4.47192933333333,13.73874,13.73874,0.371261677275896
"PDSS2","Pdss2",5.443543,6.5275,5.251178,42,222,137,5.74074033333333,27.41423,27.41423,0.237231145568025
"PDX1","Pdx1",0,0,0,0,0,0,0,0,0,1
"PDXDC1","Pdxdc1",97.002055,88.828367,90.643273,683,2343,1453,92.1578983333333,49.38864,49.38864,1.84878770955782
"PDXK","Pdxk",26.03079,29.485008,27.883667,915,3792,2115,27.7998216666667,24.93468,24.93468,1.11047530436723
"PDXP","Pdxp",44.105817,49.037829,52.831825,515,2012,1237,48.6584903333333,16.09179,16.09179,2.90540021456696
"PDYN","Pdyn",1.301876,3.922526,1.17728,20,102,39,2.133894,0,0,3.133894
"PDZD11","Pdzd11",23.537001,22.238449,21.237306,145,501,269,22.3375853333333,76.60046,76.60046,0.300740296298931
"PDZD3","Pdzd3",0.071394,0.074504,0.351833,1,4,2,0.165910333333333,0,0,1.16591033333333
"PDZD4","Pdzd4",16.890133,17.28429,19.912864,415,1573,1018,18.0290956666667,0.49338,0.49338,12.7422997942029
"PDZD7","Pdzd7",1.618572,1.845203,1.330591,26,106,47,1.598122,0.10121,0.10121,2.35933382370302
"PDZD8","Pdzd8",13.789649,13.784217,13.787057,565,2058,1170,13.7869743333333,9.53869,9.53869,1.40311313202432
"PDZD9","Pdzd9",0,0.376077,0.301736,0,13,6,0.225937666666667,0.45543,0.45543,0.842319910038041
"PDZK1","Pdzk1",0,0.01849,0.032654,0,1,1,0.017048,0.45543,0.45543,0.698795544959222
"PDZK1IP1","Pdzk1ip1",1.093067,0.462357,0.513788,2,3,3,0.689737333333333,0.13916,0.13916,1.4833187026698
"PDZRN3","Pdzrn3",1.183142,1.013721,0.748318,21,77,36,0.981727,131.34037,131.34037,0.0149744707529532
"PEAK1","Peak1",6.769557,8.644245,17.14396,345,1673,1157,10.8525873333333,30.50102,30.50102,0.376260430085544
"PEAR1","Pear1",1.787553,1.857176,3.022827,19,129,65,2.22251866666667,10.5634,10.5634,0.278682625064139
"PEBP1","Pebp1",221.926292,205.666042,226.364959,1598,5622,3492,217.985764333333,593.73894,593.73894,0.368204853600696
"PEBP4","Pebp4",0,0.08817,0,0,2,0,0.02939,184.24592,184.24592,0.0055568835200257
"PECR","Pecr",1.839744,2.713625,2.738069,11,57,26,2.43047933333333,6.17358,6.17358,0.478210228830421
"PEF1","Pef1",21.887587,26.251176,27.749507,207,949,565,25.29609,46.49161,46.49161,0.553699695588337
"PEG10","Peg10",11.750024,10.001763,9.03603,533,1709,874,10.2626056666667,2.93498,2.93498,2.86217608899325
"PEG3","Peg3",45.791203,64.377762,59.707579,2514,13102,7181,56.6255146666667,5.69285,5.69285,8.61001138030386
"PELI1","Peli1",8.028031,7.130502,8.629387,182,577,401,7.92930666666667,8.95675,8.95675,0.896809367179719
"PELI2","Peli2",7.108047,9.859392,11.645046,244,1000,616,9.537495,2.35304,2.35304,3.14266904063178
"PELI3","Peli3",11.900948,15.273664,15.522235,160,691,409,14.2322823333333,1.73316,1.73316,5.57313963812339
"PELO","Pelo",4.866935,5.18413,6.253628,49,195,132,5.43489766666667,14.75081,14.75081,0.40854392038674
"PELP1","Pelp1",4.955927,7.273113,7.330573,115,578,364,6.519871,13.43513,13.43513,0.520942381537264
"PEMT","Pemt",6.725283,3.124572,6.132533,8,22,20,5.32746266666667,2.45425,2.45425,1.83179059612555
"PENK","Penk",78.68714,88.454795,90.63217,547,2169,1266,85.9247016666667,0,0,86.9247016666667
"PEPD","Pepd",13.056702,25.707251,24.10233,154,633,389,20.9554276666667,36.45954,36.45954,0.58611044520746
"PER1","Per1",21.067703,25.75925,14.665006,333,1715,784,20.4973196666667,11.84113,11.84113,1.67409874883804
"PER2","Per2",18.363527,31.752334,60.421458,150,713,396,36.845773,2.391,2.391,11.1606526098496
"PER3","Per3",4.413177,7.258994,6.981563,164,921,505,6.21791133333333,11.66402,11.66402,0.569954195692468
"PERP","Perp",3.41642,3.267122,3.426205,42,148,88,3.36991566666667,171.81021,171.81021,0.0252873696911002
"PES1","Pes1",20.30615,17.168753,15.734206,219,787,422,17.7363696666667,19.10267,19.10267,0.932033887372507
"PET100","Pet100",38.536389,45.99098,50.941354,36,154,98,45.156241,329.59071,329.59071,0.139617477454221
"PET117","Pet117",1.944206,1.053869,0.046179,6,13,0,1.01475133333333,13.43513,13.43513,0.139572787590644
"PEX1","Pex1",20.208009,18.660857,18.548437,131,525,261,19.139101,35.10591,35.10591,0.557778518807586
"PEX10","Pex10",5.993488,6.302878,6.30137,55,237,124,6.19924533333333,14.39658,14.39658,0.46758730402033
"PEX11A","Pex11a",12.260182,2.520536,3.187291,51,128,87,5.98933633333333,16.87614,16.87614,0.390986887176613
"PEX11B","Pex11b",25.112311,29.44522,22.657762,190,687,362,25.738431,45.27713,45.27713,0.577789309751923
"PEX11G","Pex11g",0.477263,0.402306,0.8062,9,29,18,0.561923,0,0,1.561923
"PEX12","Pex12",5.817064,28.495685,19.181416,67,196,139,17.8313883333333,13.19476,13.19476,1.32664365817621
"PEX13","Pex13",27.259224,38.46806,31.033907,281,917,544,32.2537303333333,34.34686,34.34686,0.940783151129502
"PEX14","Pex14",15.162545,16.093812,16.922366,187,779,460,16.0595743333333,3.95969,3.95969,3.43964528697022
"PEX16","Pex16",13.649357,14.313275,14.252681,88,332,173,14.071771,1.79641,1.79641,5.3896857041707
"PEX19","Pex19",38.989042,42.868199,48.636375,480,1860,1171,43.497872,118.22152,118.22152,0.373236912262149
"PEX2","Pex2",12.419015,14.858025,14.156517,129,549,293,13.8111856666667,67.74491,67.74491,0.215451379115438
