"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"SFTA2","Sfta2",0.131452,0,0.338398,1,0,4,0.156616666666667,1.34183,0.4974,0,0.613076666666667,0.717025229220351
"SFTPA2","Sftpa1",0,0,0,0,0,0,0,19.69679,8.42815,0.721,9.61531333333333,0.0942035311251607
"SFTPB","Sftpb",0.073648,0,0,1,0,0,0.0245493333333333,22.71177,23.68171,1.20166,15.8650466666667,0.0607498664891529
"SFTPC","Sftpc",0.891976,1.006064,0.906019,7,8,14,0.934686333333333,150.40127,99.53504,24.71054,91.54895,0.0209044655107738
"SFTPD","Sftpd",0,0,0,0,0,0,0,7.07361,8.28998,7.93097,7.76485333333333,0.114092040330776
"SFXN1","Sfxn1",14.782964,16.727733,15.784938,566,623,1148,15.7652116666667,36.39515,35.17715,36.09356,35.88862,0.454481942308134
"SFXN2","Sfxn2",1.018627,1.576796,1.928328,61,68,173,1.507917,5.35077,4.11736,1.63863,3.70225333333333,0.53334365935197
"SFXN3","Sfxn3",47.802471,43.184489,48.452527,1040,1007,1902,46.479829,52.46402,37.19438,59.95202,49.87014,0.933353613730963
"SFXN4","Sfxn4",5.21626,6.068565,6.179394,100,106,215,5.82140633333333,31.29287,26.27924,38.08177,31.8846266666667,0.20743450739089
"SFXN5","Sfxn5",37.629687,35.5672,34.478593,1769,1673,3145,35.8918266666667,148.06549,254.64059,355.8668,252.857626666667,0.145324870286873
"SGCA","Sgca",0.844216,0.337577,0.885989,2,6,7,0.689260666666667,2.50144,6.13459,5.06883,4.56828666666667,0.303371713381615
"SGCB","Sgcb",13.151405,13.900344,12.298555,696,684,1174,13.116768,20.72387,21.88555,17.41318,20.0075333333333,0.671985985979633
"SGCD","Sgcd",1.321284,1.351817,1.280161,23,27,43,1.317754,3.77701,3.42653,8.91415,5.37256333333333,0.363708272286035
"SGCE","Sgce",12.317168,11.988558,13.500781,224,224,463,12.602169,82.96173,78.72719,62.59568,74.7615333333333,0.179539251669493
"SGCG","Sgcg",0.020443,0.065018,0.313084,1,2,5,0.132848333333333,1.3584,0.52503,1.33275,1.07206,0.54672564179287
"SGCZ","Sgcz",0.858318,1.464833,1.126926,28,49,72,1.15002566666667,2.45174,0.93953,2.1193,1.83685666666667,0.75789012956829
"SGIP1","Sgip1",67.0419,65.806145,66.426313,2141,2363,4030,66.424786,85.39691,53.74671,70.35186,69.8318266666667,0.951899579228697
"SGK1","Sgk1",83.537724,36.714488,67.897274,1341,709,2232,62.7164953333333,191.468,91.07926,91.7196,124.75562,0.506669167813998
"SGK2","Sgk2",0.67684,0.691962,0.531294,15,14,33,0.633365333333333,7.23927,4.36606,4.19489,5.26674,0.260640354208621
"SGK3","Sgk3",6.553533,6.783847,6.702267,274,268,511,6.67988233333333,27.18455,29.51233,12.10402,22.9336333333333,0.320882426264852
"SGMS1","Sgms1",25.323353,25.336029,25.719179,472,436,928,25.4595203333333,17.4604,18.54192,14.11407,16.7054633333333,1.49442688029062
"SGMS2","Sgms2",0.6295,0.403602,1.921012,52,33,91,0.984704666666667,18.60344,18.15506,10.09396,15.6174866666667,0.119434707936178
"SGPL1","Sgpl1",9.981666,13.095878,12.384359,365,368,744,11.8206343333333,13.21954,15.97203,12.40989,13.8671533333333,0.862346277453698
"SGPP1","Sgpp1",10.790821,11.486554,9.693311,451,476,795,10.6568953333333,8.23322,7.70968,8.8923,8.2784,1.25634757429442
"SGPP2","Sgpp2",4.496082,4.55451,4.128925,251,249,440,4.39317233333333,12.50721,9.17425,4.54447,8.74197666666667,0.553601442280879
"SGSM1","Sgsm1",29.460327,17.137845,22.827643,1429,955,2291,23.1419383333333,20.54164,8.51105,13.6771,14.2432633333333,1.58377755506859
"SGSM2","Sgsm2",18.197849,19.006944,18.826983,1073,1119,2147,18.6772586666667,223.53946,238.08826,349.81479,270.480836666667,0.0724812068073411
"SGSM3","Sgsm3",46.518923,51.613115,42.738083,513,495,1012,46.956707,103.13893,90.91346,208.56486,134.20575,0.354694286300694
"SGTA","Sgta",44.728162,41.536763,40.18705,887,923,1678,42.1506583333333,74.72851,65.26979,77.12487,72.37439,0.588088818637311
"SGTB","Sgtb",33.701935,42.931388,38.282536,1396,1726,2954,38.3052863333333,18.83536,17.46423,29.82307,22.0408866666667,1.70589295898046
"SH2B1","Sh2b1",21.85127,21.792182,24.908765,645,633,1220,22.850739,133.98453,132.28047,160.30174,142.188913333333,0.166568335807377
"SH2B2","Sh2b2",1.104472,1.31947,4.238797,31,43,74,2.220913,9.65789,16.16546,34.34569,20.0563466666667,0.152966374033862
"SH2B3","Sh2b3",4.91733,4.656453,5.884729,186,208,431,5.15283733333333,8.44858,6.10695,5.61504,6.72352333333333,0.796636077575994
"SH2D1A","Sh2d1a",0.026258,0,0.164598,1,0,3,0.0636186666666667,0.84486,0.19343,0.08739,0.375226666666667,0.773413352465533
"SH2D1B","Sh2d1b2",0,0,0,0,0,0,0,0,0,0.43697,0.145656666666667,0.872861852154659
"SH2D2A","Sh2d2a",0,0,0.045206,0,0,3,0.0150686666666667,0.49698,0.2487,2.73105,1.15891,0.470176462504999
"SH2D3C","Sh2d3c",4.057454,4.420825,4.652564,138,155,280,4.37694766666667,9.37627,8.17945,16.99806,11.5179266666667,0.429539795993905
"SH2D4A","Sh2d4a",0.298642,0.152419,0.147859,7,4,6,0.19964,2.25295,2.56989,3.08062,2.63448666666667,0.330071371839765
"SH2D4B","Sh2d4b",0.282575,0.427631,0.31832,12,12,24,0.342842,0,0.22107,0.30588,0.17565,1.14221239314422
"SH2D5","Sh2d5",27.905908,26.176508,26.409929,1024,948,1927,26.8307816666667,87.30198,61.31823,30.28189,59.6340333333333,0.458996047874104
"SH2D6","Sh2d6",0.346549,0.402955,0.346185,5,6,9,0.365229666666667,2.6174,7.59915,3.34281,4.51978666666667,0.247333773769035
"SH2D7","Sh2d7",0,0,0.012517,0,0,1,0.00417233333333333,0.43071,0.13817,0.50251,0.35713,0.739923465941607
"SH3BGR","Sh3bgr",0.670389,2.118698,2.320623,4,3,9,1.70323666666667,169.02128,244.49918,159.58074,191.033733333333,0.0140768844085032
"SH3BGRL","Sh3bgrl",36.868771,53.65959,42.266351,924,964,1772,44.264904,209.74012,251.5733,290.29974,250.53772,0.179952748239906
"SH3BGRL2","Sh3bgrl2",6.740216,7.609862,7.576673,404,469,671,7.308917,20.62447,15.97203,18.63669,18.4110633333333,0.428050584211512
"SH3BGRL3","Sh3bgrl3",109.565084,123.684403,120.115244,479,616,1063,117.788243666667,192.24659,180.52816,157.89841,176.891053333333,0.667758391671787
"SH3BP1","Sh3bp1",10.548971,9.978114,18.456312,95,117,215,12.9944656666667,8.23322,5.05689,10.00657,7.76556,1.59652842107825
"SH3BP2","Sh3bp2",1.013799,0.666211,6.37553,39,24,74,2.68518,24.25239,40.45511,22.50386,29.0704533333333,0.122551527878529
"SH3BP4","Sh3bp4",3.190154,3.483869,3.726018,226,242,504,3.46668033333333,9.24374,8.70448,12.21326,10.0538266666667,0.404084528193555
"SH3BP5","Sh3bp5",29.25788,26.783618,28.210523,506,437,922,28.084007,40.71884,31.41903,38.14731,36.7617266666667,0.770198017075137
"SH3BP5L","Sh3bp5l",39.743831,20.382566,23.059833,442,381,733,27.7287433333333,23.17561,17.51949,24.6013,21.7654666666667,1.26194396776404
"SH3D19","Sh3d19",2.479749,1.876663,2.617524,187,137,333,2.32464533333333,8.94555,13.67847,10.2906,10.97154,0.277712419064994
"SH3D21","Sh3d21",0.371135,0.422929,0.290455,9,11,15,0.361506333333333,7.2724,5.44375,7.42846,6.71487,0.176478195139171
"SH3GL1","Sh3gl1",9.119456,8.404834,8.688561,247,225,456,8.737617,28.62577,30.3966,48.00094,35.6744366666667,0.265515107662185
"SH3GL2","Sh3gl2",78.830246,85.433955,81.536376,2603,2861,4875,81.9335256666667,70.48766,54.60334,340.48552,155.192173333333,0.530971071704575
"SH3GL3","Sh3gl3",22.132564,28.010628,25.589573,298,349,607,25.244255,111.33902,111.69368,106.22694,109.753213333333,0.236961567164763
"SH3GLB1","Sh3glb1",23.582506,28.257054,28.108472,1148,1083,2057,26.649344,25.26291,22.82508,18.89887,22.3289533333333,1.18519436362769
"SH3GLB2","Sh3glb2",110.248714,130.96949,123.319128,1316,1478,2813,121.512444,171.53929,132.08704,254.5339,186.05341,0.654959693063067
"SH3KBP1","Sh3kbp1",13.23158,13.411022,12.174703,484,463,831,12.9391016666667,23.29157,34.18236,42.08003,33.1846533333333,0.407759047042162
"SH3PXD2A","Sh3pxd2a",4.777299,5.913535,5.339118,674,814,1397,5.34331733333333,25.71019,30.70056,18.02493,24.8118933333333,0.245751725819416
"SH3PXD2B","Sh3pxd2b",2.373177,2.15301,2.350326,251,227,469,2.292171,7.75281,20.42099,12.47544,13.5497466666667,0.226269987747782
"SH3RF1","Sh3rf1",5.092906,5.22155,5.105929,373,378,723,5.14012833333333,11.26477,16.0273,14.55104,13.9477033333333,0.410774029722738
"SH3RF2","Sh3rf2",3.478779,3.790274,2.673643,199,264,328,3.314232,10.41991,14.56273,2.09745,9.02669666666667,0.43027451048185
"SH3RF3","Sh3rf3",5.388458,3.906135,7.634398,368,288,719,5.642997,6.34472,8.06892,13.93928,9.45097333333333,0.635634288608525
"SH3TC2","Sh3tc2",0.65241,0.607596,0.5434,40,38,66,0.601135333333333,6.16249,4.22789,4.54447,4.97828333333333,0.267825267565661
"SH3YL1","Sh3yl1",2.918047,3.538954,3.199386,66,79,136,3.21879566666667,42.27603,41.86441,42.99766,42.3793666666667,0.0972535099252256
"SHANK1","Shank1",51.922097,43.717108,54.136466,4306,3988,9333,49.9252236666667,22.61237,15.1154,149.74896,62.4922433333333,0.802070000886723
"SHANK2","Shank2",19.185408,16.266766,18.859962,2041,1753,3947,18.1040453333333,27.41647,14.39693,33.38436,25.06592,0.732912758626334
"SHANK3","Shank3",58.322219,60.923841,57.966956,2417,2596,5446,59.0710053333333,62.30413,68.72395,78.7635,69.9305266666667,0.846899186518564
"SHARPIN","Sharpin",35.510548,47.951812,41.808121,200,230,424,41.756827,82.9286,91.68719,112.2571,95.6242966666667,0.442505958387485
"SHB","Shb",10.11825,9.58414,8.364722,112,131,205,9.355704,12.77226,12.73894,6.24864,10.5866133333333,0.893764528260199
"SHBG","Shbg",0,0,0,0,0,0,0,4.40651,4.58712,1.28906,3.42756333333333,0.225857864634347
"SHC1","Shc1",3.5248,3.76491,4.670797,117,111,225,3.98683566666667,23.4241,27.63327,22.91898,24.6587833333333,0.194351992527575
"SHC2","Shc2",13.092252,11.254184,10.883567,448,458,826,11.7433343333333,73.03879,60.2958,128.84004,87.3915433333333,0.144169157509525
"SHC3","Shc3",15.882575,13.747172,16.623784,492,420,987,15.4178436666667,10.75123,11.21911,12.34435,11.43823,1.31995015903924
"SHC4","Shc4",1.57797,1.660977,1.186103,87,84,126,1.47501666666667,11.59609,7.23992,6.62007,8.48536,0.260930177311843
"SHCBP1","Shcbp1",0.613685,0.755791,0.87779,15,13,29,0.749088666666667,2.40205,1.7409,1.79157,1.97817333333333,0.587302507577352
"SHCBP1L","Shcbp1l",1.021016,0.721488,0.923391,16,13,37,0.888631666666667,0,0,0,0,1.88863166666667
"SHD","Shd",18.798197,17.115434,20.080802,144,162,331,18.664811,1.97134,1.9896,10.94605,4.96899666666667,3.29449187160991
"SHE","She",0.848226,1.33359,0.825689,66,94,126,1.00250166666667,9.77385,7.98602,5.72428,7.82805,0.226833974282731
"SHF","Shf",21.965963,18.610099,22.739408,201,224,449,21.1051566666667,49.11772,32.38619,23.90215,35.1353533333333,0.611732130104166
"SHH","Shh",0.984131,0.921002,0.557585,33,32,39,0.820906,1.88851,1.71326,1.92266,1.84147666666667,0.640830882534081
"SHISA2","Shisa2",1.263714,1.606062,1.120601,47,62,80,1.33012566666667,2.36892,2.45936,0.32773,1.71867,0.857082936386787
"SHISA3","Shisa3",0.462703,0.310632,0.31666,17,15,21,0.363331666666667,1.9879,2.32119,0.10924,1.47277666666667,0.551336351982185
"SHISA4","Shisa4",51.17352,47.60541,47.397964,866,816,1596,48.7256313333333,163.98526,166.71152,191.23908,173.97862,0.284181183583076
"SHISA5","Shisa5",31.731485,33.60531,32.613965,352,388,708,32.6502533333333,117.03767,102.13257,113.63355,110.934596666667,0.300624242507805
"SHISA6","Shisa6",15.516601,5.269558,11.868385,242,203,405,10.884848,16.48301,6.16222,37.73219,20.1258066666667,0.562574872880594
"SHISA7","Shisa7",28.896187,25.297354,31.888546,1636,1509,3435,28.694029,44.24736,30.45186,23.00637,32.56853,0.884579366448278
"SHISA8","Shisa8",0.889378,0.665293,0.907776,11,15,37,0.820815666666667,0,0.44213,6.24864,2.23025666666667,0.563675229109761
"SHISA9","Shisa9",13.518063,17.945918,14.953204,709,792,1451,15.472395,22.13196,16.22073,16.05858,18.13709,0.860757565544187
"SHKBP1","Shkbp1",14.698662,7.334265,14.884747,102,63,216,12.3058913333333,8.58111,9.75454,8.49903,8.94489333333333,1.33796219701368
"SHMT1","Shmt1",3.52204,3.113567,2.044927,33,31,53,2.89351133333333,11.14881,13.1258,19.99129,14.7553,0.247123909626179
"SHMT2","Shmt2",8.987577,10.930324,10.222586,178,141,330,10.046829,20.85639,16.8563,19.29214,19.00161,0.552296990092298
"SHOC2","Shoc2",22.688912,27.869574,23.666673,712,715,1231,24.7417196666667,16.61554,18.79062,28.0315,21.1458866666667,1.1623702430218
"SHOX2","Shox2",0,0.112056,0,0,3,0,0.037352,0,0.02763,0.08739,0.03834,0.999048481229655
"SHPK","Shpk",0.893895,0.827047,0.903179,34,31,66,0.874707,4.12489,6.10695,7.95282,6.06155333333333,0.265480824332323
"SHPRH","Shprh",7.292931,7.79482,6.837147,751,713,1255,7.30829933333333,4.30712,5.69245,3.03693,4.3455,1.55426046830668
"SHQ1","Shq1",1.43732,1.09299,1.674634,81,53,134,1.401648,4.25742,3.53706,3.97641,3.92363,0.487779950971133
"SHROOM1","Shroom1",21.633876,17.126063,12.523364,86,83,179,17.0944343333333,34.65574,46.11993,38.80277,39.85948,0.442845438398466
"SHROOM2","Shroom2",22.090014,28.871875,23.256053,1102,1379,2177,24.739314,7.38837,4.83582,6.99149,6.40522666666667,3.47583067455059
"SHROOM3","Shroom3",1.655557,0.662722,0.820698,41,37,91,1.04632566666667,6.46068,6.46619,7.79988,6.90891666666667,0.25873653155194
"SHROOM4","Shroom4",1.238956,1.030235,0.882503,116,120,200,1.05056466666667,11.13225,4.58712,9.35112,8.35683,0.219151642881902
"SIAE","Siae",7.600445,7.364221,6.625897,324,283,510,7.19685433333333,27.89688,24.40018,23.9677,25.4215866666667,0.310233236055972
"SIAH1","Siah1a",8.550866,7.402373,8.204584,217,181,392,8.05260766666667,61.39301,56.53767,52.74205,56.89091,0.156373559625625
"SIAH2","Siah2",5.35936,5.176364,4.507915,136,133,241,5.01454633333333,11.48013,14.01007,11.97293,12.48771,0.445927910174028
"SIDT1","Sidt1",14.585921,14.793877,13.908699,464,511,1021,14.429499,1.72285,1.18823,9.02339,3.97815666666667,3.09944022117959
"SIDT2","Sidt2",139.036733,159.27137,113.354504,660,683,1290,137.220869,48.62074,37.66415,26.69875,37.6612133333333,3.57518187047759
"SIGIRR","Sigirr",1.6961,1.484759,1.465985,21,13,24,1.548948,151.29583,131.3962,102.42532,128.37245,0.0197024018637662
"SIGLEC1","Siglec1",0.137242,0.06388,0.138239,12,5,22,0.113120333333333,1.50749,0.69083,0.91763,1.03865,0.546008551410656
"SIGMAR1","Sigmar1",16.241509,18.271632,23.10113,266,277,507,19.204757,53.42484,41.94731,50.22948,48.5338766666667,0.407897753207687
"SIK1","Sik1",7.619478,6.462665,8.812545,239,208,349,7.63156266666667,9.85668,6.43855,48.89673,21.7306533333333,0.379732273423436
"SIK2","Sik2",8.900163,7.33313,8.884403,524,425,1001,8.37256533333333,16.84746,14.06534,11.86368,14.2588266666667,0.61423892793854
"SIK3","Sik3",143.165592,138.018029,137.825124,1686,1620,2955,139.669581666667,114.51966,72.86894,42.36405,76.5842166666667,1.81312111806246
"SIKE1","Sike1",14.779616,21.097902,20.303747,524,510,1092,18.7270883333333,10.32052,9.17425,15.7964,11.7637233333333,1.54555906753437
"SIL1","Sil1",17.561346,8.553056,18.307764,153,141,275,14.8073886666667,336.48537,309.9624,349.94588,332.131216666667,0.0474509378761812
"SIM1","Sim1",0,0.02939,0.03014,0,3,6,0.0198433333333333,0,0,0,0,1.01984333333333
"SIM2","Sim2",0.022353,0.021213,0.031364,1,1,3,0.0249766666666667,2.50144,2.70806,2.55626,2.58858666666667,0.285621265939423
"SIN3A","Sin3a",13.625338,16.958657,10.638618,446,472,784,13.740871,21.80065,15.00487,11.77629,16.1939366666667,0.857329609023026
"SIN3B","Sin3b",27.959031,33.861073,32.201966,610,595,1345,31.34069,34.53978,25.94764,49.68327,36.7235633333333,0.857307399999063
"SIPA1","Sipa1",30.492312,39.366754,33.460109,127,118,229,34.439725,43.98231,53.69145,55.10167,50.9251433333333,0.682515689412637
"SIPA1L1","Sipa1l1",57.129598,57.667664,54.228533,5661,5329,9899,56.3419316666667,161.16907,127.74861,100.15308,129.690253333333,0.438762112736997
"SIPA1L2","Sipa1l2",6.61674,6.323552,5.687772,607,569,1001,6.20935466666667,8.16696,10.83224,11.44856,10.1492533333333,0.646622195327878
"SIPA1L3","Sipa1l3",11.494047,9.348259,14.435122,499,519,1070,11.7591426666667,7.38837,8.20708,7.18812,7.59452333333333,1.48456664457249
"SIRPA","Sirpa",115.874782,128.573644,107.219424,4367,4671,8001,117.222616666667,104.18258,117.57957,145.59776,122.453303333333,0.957630241350906
"SIRT1","Sirt1",6.057163,5.016201,4.910176,224,183,350,5.32784666666667,7.38837,7.84785,6.40158,7.2126,0.770504671683348
"SIRT2","Sirt2",74.367444,65.027622,60.555304,1076,1057,2109,66.6501233333333,177.9337,167.48526,162.74876,169.38924,0.397032836893535
"SIRT3","Sirt3",30.672357,30.372858,25.459625,425,473,798,28.8349466666667,72.79031,56.81401,35.15408,54.9194666666667,0.533534177722248
"SIRT4","Sirt4",15.060256,10.657181,17.873482,105,80,237,14.5303063333333,0.97738,2.10013,3.34281,2.14010666666667,4.94578942116616
"SIRT5","Sirt5",10.316715,11.255719,12.300263,225,212,471,11.290899,18.98445,16.1931,15.44682,16.87479,0.687610819483753
"SIRT6","Sirt6",3.890478,3.676157,4.051167,76,86,164,3.87260066666667,21.28711,16.57996,25.93406,21.2670433333333,0.218825669565769
"SIRT7","Sirt7",12.392295,12.50448,11.975964,240,214,444,12.290913,28.1288,20.31045,27.85671,25.4319866666667,0.502834431918095
"SIT1","Sit1",0,0,0.061448,0,0,1,0.0204826666666667,0,0,0.28403,0.0946766666666667,0.932222909047725
"SIVA1","Siva1",8.703724,7.920476,11.360134,32,44,77,9.32811133333333,69.85815,83.09325,68.4292,73.7935333333333,0.138088292838151
"SIX1","Six1",0.246715,0.548034,0.126433,3,2,4,0.307060666666667,0.7289,2.01723,1.74787,1.498,0.523242860955431
"SIX2","Six2",0.140016,0.341067,0.211287,3,8,10,0.23079,0.14909,0.27633,0.19664,0.207353333333333,1.01941160555043
"SIX3","Six3",3.002189,3.835788,4.191606,98,128,277,3.67652766666667,52.69594,69.19371,1.13612,41.00859,0.111323128595048
"SIX4","Six4",0.274844,0.246883,0.266848,25,22,47,0.262858333333333,0.91112,1.02243,1.09242,1.00865666666667,0.62870790926606
"SIX5","Six5",0.338256,0.42792,0.51997,12,16,39,0.428715333333333,5.68208,11.02568,6.94779,7.88518333333333,0.160797507460923
"SIX6","Six6",0,0.018014,0.102464,0,1,1,0.0401593333333333,0,0,0,0,1.04015933333333
"SKA1","Ska1",0.057212,0,0.069846,2,0,3,0.0423526666666667,1.82224,0.88426,1.63863,1.44837666666667,0.425732151779478
"SKA2","Ska2",5.729567,5.425571,5.672484,132,118,253,5.60920733333333,28.808,36.14432,36.07171,33.6746766666667,0.190606170516562
"SKA3","Ska3",1.444039,0.536191,0.977519,21,7,22,0.985916333333333,0.53011,0.7461,0.08739,0.454533333333333,1.36532885690714
"SKAP1","Skap1",0.894359,1.382436,0.657136,14,25,23,0.977977,0.81173,0.22107,0,0.344266666666667,1.47141712953779
"SKAP2","Skap2",16.717725,15.04154,12.576193,137,138,272,14.778486,16.56584,8.81501,16.40815,13.9296666666667,1.05685454017728
"SKI","Ski",23.267042,24.502546,24.387889,1524,1646,3299,24.0524923333333,142.05209,114.04251,164.45294,140.182513333333,0.177447558779352
"SKIDA1","Skida1",1.869594,1.335514,2.063464,94,78,140,1.75619066666667,1.57375,1.85143,2.38148,1.93555333333333,0.938899878046842
"SKIL","Skil",14.897147,14.395372,12.513469,1409,1201,2128,13.9353293333333,4.63844,4.67002,6.1394,5.14928666666667,2.42879054806357
"SKOR1","Skor1",0.04993,0.179986,0,2,8,0,0.0766386666666667,0.6792,0.69083,1.90081,1.09028,0.515069113547786
"SKOR2","Skor2",0,0,0,0,0,0,0,0,0,0,0,1
"SKP2","Skp2",1.195929,0.923867,1.381764,77,54,154,1.16718666666667,4.34025,4.08972,4.34783,4.25926666666667,0.412070123844896
"SLA","Sla",2.95207,4.932307,3.132079,108,121,217,3.672152,6.49381,4.69766,3.56129,4.91758666666667,0.78953672555704
"SLA2","Sla2",0.347042,0.230691,0.294675,14,8,22,0.290802666666667,1.75598,1.79616,2.1193,1.89048,0.446570350483887
"SLAIN1","Slain1",16.387657,20.773283,15.962822,434,471,797,17.7079206666667,76.81581,49.15959,39.82964,55.2683466666667,0.332476814673306
"SLAIN2","Slain2",4.841924,5.388581,6.075398,289,294,553,5.435301,15.30684,26.50031,10.02842,17.2785233333333,0.35206897639616
"SLAMF1","Slamf1",0.114474,0.055928,0.082412,5,2,7,0.0842713333333333,0,0,0,0,1.08427133333333
"SLAMF6","Slamf6",0.012274,0.187693,0.252552,1,5,14,0.150839666666667,0.08283,0.05527,0.39327,0.177123333333333,0.977671272055888
"SLAMF7","Slamf7",0.018098,0.03691,0.009474,1,2,1,0.021494,0.06626,0.77373,0.76469,0.534893333333333,0.665514650312291
"SLAMF8","Slamf8",0,0,0,0,0,0,0,1.12648,1.27113,0.52436,0.97399,0.506588179271425
"SLAMF9","Slamf9",0.377212,0.514625,0.296197,6,8,9,0.396011333333333,0,0,0,0,1.39601133333333
"SLBP","Slbp",8.762408,15.891486,11.980834,160,243,385,12.211576,33.71149,34.92845,25.12566,31.2552,0.409595228056251
"SLC10A1","Slc10a1",0.495614,0.144643,0.055287,4,3,2,0.231848,0.18222,0.05527,0.32773,0.188406666666667,1.0365542659359
"SLC10A2","Slc10a2",0.125636,0.041374,0.071674,7,2,7,0.0795613333333333,0,0,0,0,1.07956133333333
"SLC10A3","Slc10a3",1.250627,1.113064,0.898578,31,27,43,1.087423,5.81461,7.26755,10.55278,7.87831333333333,0.235114815351565
"SLC10A4","Slc10a4",2.958395,2.697094,2.652061,58,57,117,2.76918333333333,1.85537,1.38166,1.68233,1.63978666666667,1.42783634031033
