"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Heart-S3","Heart-S9","Heart-S15","Heart-S3_read","Heart-S9_read","Heart-S15_read","Mm_Avg_TPM","FoldChange"
"ZNF324B",3.193254,4.147701,4.78837,4.04310833333333,109,108,86,"Zfp324",0.34713,0.381774,0.769165,52,54,36,0.499356333333333,3.3635155441146
"ZNF326",14.681093,17.3793,17.865288,16.6418936666667,858,795,769,"Zfp326",2.319237,2.045825,2.712291,141,98,91,2.35911766666667,5.25194274726707
"ZNF329",7.104387,8.665107,11.529623,9.09970566666667,367,385,336,"Zfp329",0.995088,0.899425,1.196993,170,95,74,1.030502,4.97399444406687
"ZNF330",16.292479,9.136073,15.358129,13.5955603333333,299,159,215,"Zfp330",3.259412,3.91147,4.278397,159,154,124,3.81642633333333,3.030371342404
"ZNF334",9.126656,3.681723,4.938291,5.91555666666667,496,153,201,"Zfp334",0.228503,0.259305,0.174479,64,68,35,0.220762333333333,5.66494925165614
"ZNF335",5.915825,5.550317,5.826289,5.76414366666667,469,344,315,"Zfp335",0.689189,0.644544,0.877005,113,102,102,0.736912666666667,3.89434874676102
"ZNF337",8.847473,5.89312,7.251916,7.33083633333333,538,274,306,"Zfp78",0.139262,0.345303,0.351868,9,17,9,0.278811,6.51451726121634
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp991",0.517926,0.458566,2.402252,49,39,43,1.126248,2.73942707216342
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp760",0.34764,0.25869,0.312501,50,34,32,0.306277,4.45900933211971
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Gm7072",1.231313,1.410607,1.532026,150,158,133,1.39131533333333,2.43577300414584
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp946",0.784829,0.877007,0.594024,71,70,39,0.751953333333333,3.3246897748418
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp995",0.136595,0.308499,0.339454,6,7,9,0.261516,4.61722350991453
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp988",0.02797,0.011742,0.038288,3,1,3,0.026,5.67709681611436
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp979",1.520502,0.922014,1.742759,114,64,100,1.39509166666667,2.43193252867844
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp987",1.034333,0,0,1,0,0,0.344777666666667,4.33134894913236
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Rex2",0.115764,0.010848,0.002521,3,1,0,0.0430443333333333,5.58432767159466
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp980",0.012783,0.021371,0.024726,2,3,2,0.0196266666666667,5.71258238309447
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp985",0.273481,0.184693,0.186913,25,15,12,0.215029,4.79387844515097
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp978",0.032957,0.051927,0.370319,1,1,4,0.151734333333333,5.05733064019683
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp992",0.393385,0.482969,0.463887,62,69,52,0.446747,4.02606767688707
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp994",0.34551,0.331293,0.304387,59,52,37,0.327063333333333,4.38916605336595
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp990",0.051517,0.046212,0,5,4,0,0.0325763333333333,5.64094018553592
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp984",0.981744,1.218725,1.315768,90,96,82,1.172079,2.68162499307499
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp944",0.909513,0.885952,1.038155,86,76,70,0.94454,2.99541348253743
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp942",1.256206,1.213081,1.676391,120,112,98,1.38189266666667,2.44540881914914
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp943",3.616584,2.880002,3.690874,298,221,212,3.39582,1.32505455940719
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp534",0.049467,0,0.043611,5,0,3,0.031026,5.64942235533666
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp947",0.058133,0.125221,0.174053,6,11,12,0.119135666666667,5.20464274959813
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp945",1.358902,1.309235,1.335779,208,194,152,1.33463866666667,2.49490485037228
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp981",0.08606,0.036987,0.025802,5,3,2,0.0496163333333333,5.54936232255024
"ZNF34",4.299215,4.337182,5.837707,4.82470133333333,144,135,124,"Zfp820",0.170214,0.145689,0.141248,21,17,13,0.152383666666667,5.05448098737949
"ZNF341",0.887266,0.840343,1.318271,1.01529333333333,55,39,54,"Zfp341",0.230212,0.208403,0.323781,26,22,23,0.254132,1.60692282258433
"ZNF345",6.535011,5.165983,4.477997,5.392997,89,40,51,"Zfp11",0.275845,0.347216,0.394425,36,42,37,0.339162,4.77387873909206
"ZNF346",28.288615,34.663149,27.369917,30.107227,399,298,273,"Zfp346",3.614675,2.801879,4.425594,235,197,188,3.61404933333333,6.74184967535385
"ZNF35",4.578982,5.020762,3.67626,4.42533466666667,141,85,113,"Zfp105",0.188409,0.368595,0.493751,11,20,16,0.350251666666667,4.01801738194485
"ZNF354A",6.064294,7.182806,6.664883,6.63732766666667,250,211,202,"Zfp354a",0.309592,0.452581,0.325619,30,22,15,0.362597333333333,5.60497769945242
"ZNF354B",7.799126,6.50133,6.496728,6.93239466666667,209,141,135,"Zfp354b",0.168659,0.218389,0.21655,13,12,10,0.201199333333333,6.60372882879833
"ZNF354C",3.062992,2.177334,2.182909,2.47441166666667,323,177,161,"Zfp354c",0.164979,0.264885,0.284041,30,32,30,0.237968333333333,2.80654324760596
"ZNF358",17.467618,17.006793,19.774284,18.0828983333333,443,333,352,"Zfp358",3.014336,3.802788,3.501112,203,202,167,3.439412,4.29851933844692
"ZNF362",47.232238,31.697984,33.131939,37.3540536666667,770,538,545,"Zfp362",1.37507,1.280374,1.388841,125,114,88,1.348095,16.3341149598575
"ZNF365",1.477313,1.959365,2.133077,1.856585,96,108,104,"Zfp365",0.056782,0.041875,0.078399,7,5,6,0.0590186666666667,2.69738871458356
"ZNF366",0.06801,0.05796,0.019801,0.0485903333333333,8,5,2,"Zfp366",1.180416,1.446454,1.42453,256,294,222,1.35046666666667,0.44612006126443
"ZNF367",1.096873,0.420433,1.313236,0.943514,68,20,56,"Zfp367",3.954163,4.006298,3.595606,269,260,176,3.85202233333333,0.400557513234859
"ZNF382",14.696476,14.807746,9.901585,13.135269,786,700,604,"Zfp382",0.09403,0.11788,0.422935,6,7,12,0.211615,11.6664691341722
"ZNF383",5.2049,3.483738,4.048751,4.24579633333333,224,120,143,"Zfp383",1.330536,1.113419,1.298527,115,82,78,1.247494,2.33406466639436
"ZNF384",31.018431,28.647944,27.344026,29.003467,804,559,572,"Zfp384",2.546816,2.719534,2.486749,210,223,167,2.58436633333333,8.3706474756719
"ZNF385B",1.488403,2.88337,7.451164,3.940979,47,59,66,"Zfp385b",0.810727,0.730355,1.06454,50,44,43,0.868540666666667,2.64429834905029
"ZNF385C",1.451125,3.689932,5.068633,3.40323,54,102,120,"Zfp385c",0.010946,0,0.073946,1,0,1,0.0282973333333333,4.28205914502031
"ZNF394",7.53064,12.799517,11.201153,10.5104366666667,291,210,211,"Zkscan14",0.803671,0.617439,0.659603,49,36,30,0.693571,6.79654804355216
"ZNF395",22.816193,5.76551,6.64464,11.7421143333333,671,69,94,"Zfp395",1.782361,2.810143,1.446311,148,96,107,2.01293833333333,4.22913213734322
"ZNF397",43.991649,28.805124,22.802604,31.866459,942,596,606,"Zfp397",2.646472,3.959389,3.792117,377,353,294,3.46599266666667,7.35927294402185
"ZNF398",2.950349,3.277012,3.39133,3.20623033333333,298,250,231,"Zfp398",0.583151,0.590711,0.600707,128,120,90,0.591523,2.64289635357663
"ZNF407",2.070231,1.419868,4.313243,2.601114,228,159,140,"Zfp407",0.682397,0.613586,0.584697,118,152,107,0.626893333333333,2.21349115287214
"ZNF408",3.914492,4.435784,4.124869,4.15838166666667,128,94,88,"Zfp408",0.562407,0.455475,0.447467,37,34,39,0.488449666666667,3.46560705557393
"ZNF410",21.440092,16.788294,23.243304,20.4905633333333,542,343,380,"Zfp410",5.40953,5.75643,6.429353,184,200,157,5.86510433333333,3.13040593265079
"ZNF414",20.881491,22.048238,21.014842,21.314857,103,84,67,"Zfp414",1.352766,1.885337,1.569648,34,44,32,1.60258366666667,8.57411705368166
"ZNF418",10.350649,8.982489,9.160803,9.49798033333333,187,139,117,"Zfp956",0.224967,0.264254,0.243978,19,12,16,0.244399666666667,8.43618060542714
"ZNF418",10.350649,8.982489,9.160803,9.49798033333333,187,139,117,"Zfy2",0,0,0,0,0,0,0,10.4979803333333
"ZNF418",10.350649,8.982489,9.160803,9.49798033333333,187,139,117,"Zfy1",0,0,0,0,0,0,0,10.4979803333333
"ZNF419",7.973628,6.512936,9.422184,7.96958266666667,385,241,291,"Zfp956",0.224967,0.264254,0.243978,19,12,16,0.244399666666667,7.20795971497903
"ZNF419",7.973628,6.512936,9.422184,7.96958266666667,385,241,291,"Zfy2",0,0,0,0,0,0,0,8.96958266666667
"ZNF419",7.973628,6.512936,9.422184,7.96958266666667,385,241,291,"Zfy1",0,0,0,0,0,0,0,8.96958266666667
"ZNF420",9.526613,6.60802,8.479733,8.20478866666667,179,117,153,"Zfp790",1.026635,1.232275,1.652629,110,123,83,1.30384633333333,3.99540044554476
"ZNF423",10.648375,5.837542,9.999974,8.82863033333333,567,245,340,"Zfp423",0.218752,0.546717,0.561309,23,20,32,0.442259333333333,6.81474552195652
"ZNF426",5.078315,4.273471,4.467869,4.60655166666667,409,354,348,"Zfp426",2.064629,2.490551,1.731686,104,84,74,2.095622,1.81112282658111
"ZNF428",45.584336,57.069535,80.813501,61.1557906666667,637,603,688,"Zfp428",1.10082,1.761043,1.815772,35,64,37,1.55921166666667,24.2870847598251
"ZNF433",3.275846,2.439561,4.53054,3.41531566666667,66,55,75,"Zfp961",1.362408,2.111406,1.872224,58,88,62,1.78201266666667,1.58709401994096
"ZNF436",10.425141,8.62965,10.631794,9.89552833333333,813,508,557,"Zfp46",5.466062,5.874904,8.235843,353,335,357,6.525603,1.44779472599516
"ZNF438",1.434919,0.693459,0.934727,1.021035,67,26,32,"Zfp438",0.598627,0.637542,0.690749,60,59,50,0.642306,1.23060805964297
"ZNF439",4.941926,7.386985,6.563752,6.29755433333333,218,201,211,"Zfp78",0.139262,0.345303,0.351868,9,17,9,0.278811,5.70651514049639
"ZNF44",3.086517,3.184267,3.292819,3.18786766666667,122,110,100,"Zfp961",1.362408,2.111406,1.872224,58,88,62,1.78201266666667,1.50533738283962
"ZNF440",6.191626,6.288017,6.002537,6.16072666666667,317,281,264,"Zfp78",0.139262,0.345303,0.351868,9,17,9,0.278811,5.59951913665637
"ZNF441",2.874065,2.453036,2.28543,2.53751033333333,192,126,131,"Zfp961",1.362408,2.111406,1.872224,58,88,62,1.78201266666667,1.27156514264613
"ZNF442",1.117997,0.283083,0.722003,0.707694333333333,40,18,14,"Zfp961",1.362408,2.111406,1.872224,58,88,62,1.78201266666667,0.613834133034141
"ZNF443",1.228362,1.587459,1.412332,1.40938433333333,56,39,45,"Zfp961",1.362408,2.111406,1.872224,58,88,62,1.78201266666667,0.866058002611539
"ZNF444",15.323014,10.596533,18.92762,14.9490556666667,446,258,281,"Zfp444",0.64447,1.121387,1.803816,33,44,24,1.189891,7.28303630941753
"ZNF445",7.271448,7.292649,8.019843,7.52798,1630,1346,1349,"Zfp445",9.679515,11.372389,8.813148,1190,1070,768,9.95501733333333,0.778454268077835
"ZNF446",6.760427,6.272494,7.23622,6.75638033333333,187,178,177,"Zfp446",0.508935,0.368057,0.49799,60,41,39,0.458327333333333,5.31868268258018
"ZNF449",6.868804,5.581449,4.67251,5.70758766666667,396,264,209,"Zfp449",0.605455,0.680989,0.672749,74,77,59,0.653064333333333,4.05766885862276
"ZNF45",10.751817,11.40989,11.037879,11.0665286666667,275,228,237,"Zfp94",0.453733,0.532755,0.201803,12,10,6,0.396097,8.64304462130258
"ZNF451",18.021735,10.111904,14.633677,14.255772,776,481,485,"Zfp451",2.080048,2.227571,2.57107,198,150,149,2.29289633333333,4.63293418792716
"ZNF454",0.784073,0.603084,0.936031,0.774396,33,19,19,"Zfp454",0.03474,0.175903,0.114687,2,9,4,0.108443333333333,1.60079992060938
"ZNF460",0.651109,0.429414,0.293155,0.457892666666667,27,13,12,"Zfp113",0.923958,0.934476,0.966197,74,84,72,0.941543666666667,0.75089357591923
"ZNF462",14.376041,13.574869,18.699482,15.5501306666667,1059,782,742,"Zfp462",0.273061,0.636916,0.277334,65,55,44,0.395770333333333,11.8573452031626
"ZNF467",5.460754,6.042759,7.638316,6.38060966666667,175,147,173,"Zfp467",1.679347,1.543732,1.54542,43,58,27,1.58949966666667,2.85020684175926
"ZNF469",0.905839,0.86715,1.073052,0.948680333333333,226,162,174,"Zfp469",0.150912,0.169171,0.104217,55,58,35,0.141433333333333,1.70722220599831
"ZNF473",3.501815,4.515669,4.665085,4.227523,222,221,216,"Zfp473",0.032109,0.018599,0.017795,10,5,4,0.0228343333333333,5.11082081392783
"ZNF474",0.345992,0.039689,0,0.128560333333333,7,1,0,"Zfp474",0,0,0,0,0,0,0,1.12856033333333
"ZNF48",7.273049,8.850472,14.46998,10.1978336666667,303,302,349,"Zfp553",0.623484,0.6753,0.970964,65,67,72,0.756582666666667,6.37478319646404
"ZNF480",6.694825,4.271218,3.48161,4.81588433333333,288,206,190,"Zfy2",0,0,0,0,0,0,0,5.81588433333333
"ZNF480",6.694825,4.271218,3.48161,4.81588433333333,288,206,190,"Zfp956",0.224967,0.264254,0.243978,19,12,16,0.244399666666667,4.67364664996428
"ZNF480",6.694825,4.271218,3.48161,4.81588433333333,288,206,190,"Zfy1",0,0,0,0,0,0,0,5.81588433333333
"ZNF483",1.59867,1.397554,1.393939,1.46338766666667,284,220,231,"Zkscan16",0,0.012616,0.01616,0,1,1,0.009592,2.43998334640792
"ZNF487",4.011405,2.768343,2.366983,3.04891033333333,78,51,39,"Zfp763",0.530416,0.345619,0.715043,57,34,38,0.530359333333333,2.64572525232636
"ZNF488",0.625374,0.273278,0.216399,0.371683666666667,41,13,9,"Zfp488",0.123036,0.143483,0.066869,17,19,7,0.111129333333333,1.23449505428111
"ZNF491",2.226283,1.965528,3.630743,2.607518,67,62,92,"Zfp78",0.139262,0.345303,0.351868,9,17,9,0.278811,2.82099387634295
"ZNF496",10.480119,8.74804,8.490096,9.23941833333333,746,455,523,"Zkscan17",2.102805,1.279718,1.9565,185,168,161,1.77967433333333,3.68367553369262
"ZNF503",2.074043,2.164012,3.112571,2.45020866666667,106,83,103,"Zfp503",0.037883,0.075905,0.137306,5,11,12,0.083698,3.18373630537905
"ZNF507",4.296488,3.115275,2.734794,3.38218566666667,442,268,249,"Zfp507",8.90927,0.799287,0.881114,161,139,87,3.52989033333333,0.96739332394434
"ZNF510",6.395754,5.156129,5.494102,5.681995,505,380,336,"Zfp819",0,0,0,0,0,0,0,6.681995
"ZNF511",9.965062,8.263326,8.465645,8.898011,134,76,100,"Zfp511",1.771462,1.473866,1.326909,48,40,23,1.524079,3.92143470945244
"ZNF512",24.851413,27.764166,31.567106,28.060895,1210,975,1038,"Zfp512",5.998836,4.304919,5.757318,277,211,215,5.353691,4.57386029632225
"ZNF512B",12.788178,16.304936,18.383294,15.8254693333333,1475,1422,1392,"Zfp512b",2.409003,2.189535,1.64879,231,167,151,2.08244266666667,5.45848573771797
"ZNF513",13.658779,16.48118,14.149505,14.7631546666667,293,214,206,"Zfp513",4.710674,3.394065,3.744139,64,60,57,3.949626,3.18471631324602
"ZNF516",37.081929,22.505194,20.848979,26.812034,1093,464,529,"Zfp516",0.979019,2.857152,2.012021,137,106,86,1.94939733333333,9.42973457176336
"ZNF518A",5.911359,7.189087,7.504474,6.86830666666667,703,337,339,"Zfp518a",1.045969,1.146772,0.858937,176,139,111,1.017226,3.90055782875427
"ZNF518B",6.667019,4.84044,5.487979,5.665146,612,385,404,"Zfp518b",0.362773,0.350312,0.423189,83,71,70,0.378758,4.83416669205183
"ZNF519",6.203673,4.69572,6.040714,5.64670233333333,373,205,229,"Zfp941",0.018113,0,0.011565,2,0,1,0.00989266666666667,6.58159282933698
"ZNF521",20.288783,27.279278,30.282651,25.9502373333333,906,932,1051,"Zfp521",1.795119,1.755684,2.335673,178,164,140,1.96215866666667,9.09817479954934
"ZNF524",1.852279,2.495288,5.29999,3.21585233333333,35,28,44,"Zfp524",1.50886,1.34214,1.841863,51,45,44,1.56428766666667,1.64406372503969
"ZNF526",1.763323,2.415314,2.31593,2.16485566666667,133,111,101,"Zfp526",0.66795,0.765812,0.890287,78,86,74,0.774683,1.78333576569261
"ZNF532",81.239225,51.268597,56.629567,63.0457963333333,2268,1363,1296,"Zfp532",2.83756,3.840493,2.666874,220,213,173,3.11497566666667,15.5640765635957
"ZNF536",4.937458,12.443201,11.848554,9.743071,334,572,505,"Zfp536",0.640203,0.576479,0.70569,47,52,40,0.640790666666667,6.54749641026724
"ZNF541",0.043383,0,0.298046,0.113809666666667,3,0,2,"Zfp541",0,0,0,0,0,0,0,1.11380966666667
"ZNF548",5.118714,7.662484,7.872508,6.88456866666667,256,231,237,"Zfy1",0,0,0,0,0,0,0,7.88456866666667
"ZNF548",5.118714,7.662484,7.872508,6.88456866666667,256,231,237,"Zfy2",0,0,0,0,0,0,0,7.88456866666667
"ZNF549",4.93539,5.936995,6.590933,5.821106,366,328,357,"Zfy1",0,0,0,0,0,0,0,6.821106
"ZNF549",4.93539,5.936995,6.590933,5.821106,366,328,357,"Zfy2",0,0,0,0,0,0,0,6.821106
"ZNF551",3.023377,2.273013,3.44031,2.91223333333333,214,146,173,"Zfp551",0.458852,0.236687,0.408708,19,10,14,0.368082333333333,2.85964757969001
"ZNF552",6.743045,3.042803,4.469512,4.75178666666667,78,75,85,"Zfy2",0,0,0,0,0,0,0,5.75178666666667
"ZNF552",6.743045,3.042803,4.469512,4.75178666666667,78,75,85,"Zfp956",0.224967,0.264254,0.243978,19,12,16,0.244399666666667,4.622137742992
"ZNF552",6.743045,3.042803,4.469512,4.75178666666667,78,75,85,"Zfy1",0,0,0,0,0,0,0,5.75178666666667
"ZNF554",2.743342,3.134729,3.640976,3.17301566666667,176,131,138,"Zfp78",0.139262,0.345303,0.351868,9,17,9,0.278811,3.26319969617611
"ZNF555",3.993531,2.280849,1.830521,2.70163366666667,275,174,138,"Zfp78",0.139262,0.345303,0.351868,9,17,9,0.278811,2.89459010492298
"ZNF556",0.638807,0.171033,0.241845,0.350561666666667,38,16,20,"Zfp78",0.139262,0.345303,0.351868,9,17,9,0.278811,1.05610732677985
"ZNF557",1.80161,2.077019,2.48053,2.11971966666667,195,171,184,"Zfp558",0.348571,0.113229,0.21136,9,7,8,0.224386666666667,2.54798565812543
"ZNF558",2.712838,0.874802,0.544457,1.37736566666667,98,27,23,"Zfp558",0.348571,0.113229,0.21136,9,7,8,0.224386666666667,1.94167882695009
"ZNF560",0,0,0,0,0,0,0,"Zfp78",0.139262,0.345303,0.351868,9,17,9,0.278811,0.781976382749288
"ZNF561",34.326598,27.683601,26.275438,29.4285456666667,685,517,606,"Zfy2",0,0,0,0,0,0,0,30.4285456666667
"ZNF561",34.326598,27.683601,26.275438,29.4285456666667,685,517,606,"Zfy1",0,0,0,0,0,0,0,30.4285456666667
"ZNF561",34.326598,27.683601,26.275438,29.4285456666667,685,517,606,"Zfp956",0.224967,0.264254,0.243978,19,12,16,0.244399666666667,24.4523897600958
"ZNF562",10.930535,7.325831,6.305603,8.187323,644,497,556,"Zfy2",0,0,0,0,0,0,0,9.187323
"ZNF562",10.930535,7.325831,6.305603,8.187323,644,497,556,"Zfp956",0.224967,0.264254,0.243978,19,12,16,0.244399666666667,7.38293592171218
"ZNF562",10.930535,7.325831,6.305603,8.187323,644,497,556,"Zfy1",0,0,0,0,0,0,0,9.187323
"ZNF563",0.80765,0.48094,0.271085,0.519891666666667,26,9,9,"Zfp961",1.362408,2.111406,1.872224,58,88,62,1.78201266666667,0.546328090047038
"ZNF566",5.723266,5.970275,7.647322,6.44695433333333,253,237,263,"Zfp566",0.583021,0.434294,0.285746,15,9,6,0.434353666666667,5.19185365952284
"ZNF569",4.087661,5.99241,4.253078,4.77771633333333,161,166,145,"Zfp74",0.604136,0.597354,1.092103,67,53,53,0.764531,3.27436374500269
"ZNF570",4.975148,5.8982,5.025544,5.29963066666667,284,264,240,"Zfp39",0.356828,0.345214,0.377615,45,40,34,0.359885666666667,4.6324708180124
"ZNF574",3.527343,3.0074,5.12138,3.88537433333333,191,132,184,"Zfp574",0.824375,1.319741,1.005412,79,86,65,1.04984266666667,2.3832923437376
"ZNF575",1.275049,1.320243,1.771293,1.45552833333333,22,25,29,"Zfp575",0,0,0.018082,0,0,1,0.00602733333333333,2.44081671737216
"ZNF579",7.94153,11.37885,13.265411,10.8619303333333,151,119,142,"Zfp579",2.683927,2.261627,1.11487,45,50,26,2.02014133333333,3.92760769253183
"ZNF580",17.331498,22.834221,25.315545,21.827088,285,220,221,"Zfp580",0.500009,0.631914,0.422929,13,17,7,0.518284,15.0347945443672
"ZNF583",7.062866,19.363474,5.783067,10.736469,125,168,171,"Zfp583",0.351283,0.352944,0.425634,10,7,8,0.376620333333333,8.5255670832505
"ZNF584",5.935621,4.768819,6.023009,5.57581633333333,181,112,124,"Zfy2",0,0,0,0,0,0,0,6.57581633333333
"ZNF584",5.935621,4.768819,6.023009,5.57581633333333,181,112,124,"Zfy1",0,0,0,0,0,0,0,6.57581633333333
"ZNF586",5.808587,6.728401,8.059561,6.86551633333333,214,167,184,"Zfp956",0.224967,0.264254,0.243978,19,12,16,0.244399666666667,6.32073162989704
"ZNF586",5.808587,6.728401,8.059561,6.86551633333333,214,167,184,"Zfy1",0,0,0,0,0,0,0,7.86551633333333
"ZNF586",5.808587,6.728401,8.059561,6.86551633333333,214,167,184,"Zfy2",0,0,0,0,0,0,0,7.86551633333333
"ZNF587B",1.918837,0.978248,1.436965,1.44468333333333,154,75,85,"Zfy1",0,0,0,0,0,0,0,2.44468333333333
"ZNF587B",1.918837,0.978248,1.436965,1.44468333333333,154,75,85,"Zfp956",0.224967,0.264254,0.243978,19,12,16,0.244399666666667,1.96454836723143
"ZNF587B",1.918837,0.978248,1.436965,1.44468333333333,154,75,85,"Zfy2",0,0,0,0,0,0,0,2.44468333333333
"ZNF592",89.516985,30.345982,24.392835,48.0852673333333,874,588,519,"Zfp592",4.694215,4.946202,3.628074,349,336,251,4.42283033333333,9.05159562740023
"ZNF593",9.018927,9.380092,13.175365,10.5247946666667,70,55,67,"Zfp593",0.230374,0.386298,0.520992,15,24,24,0.379221333333333,8.35601537485886
"ZNF597",0.855341,1.154749,1.449035,1.15304166666667,86,89,102,"Zfp597",2.046736,1.747413,2.627831,144,163,156,2.14066,0.685537965480716
"ZNF598",13.658953,10.167064,20.190268,14.672095,434,228,325,"Zfp598",1.656227,1.550614,1.502352,190,172,122,1.569731,6.09872978922697
"ZNF605",7.378549,9.438477,6.626143,7.81438966666667,637,529,469,"Zfp605",0.520569,0.458608,0.488469,33,25,32,0.489215333333333,5.91881474046959
"ZNF606",5.70126,7.555226,7.769653,7.008713,320,245,277,"Zfp606",1.665498,1.606023,1.790553,168,153,145,1.687358,2.98014369503431
"ZNF608",15.596503,8.5857,10.408033,11.5300786666667,855,291,342,"Zfp608",0.576765,0.486282,0.864696,100,82,100,0.642581,7.62828662127875
