"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"TBX22",0.090165,0,0.088458,0.059541,3,0,2,"Tbx22",0,0,0,0,0,0,0,1.059541
"TBX3",14.798914,15.543746,17.101998,15.814886,888,760,773,"Tbx3",6.56255,5.561101,6.008877,773,163,325,6.044176,2.38706216312596
"TBX4",0.8835,0,0.087996,0.323832,25,0,1,"Tbx4",0.057482,0.067312,0.147671,7,2,7,0.0908216666666667,1.21360992401752
"TBX5",0,0,0,0,0,0,0,"Tbx5",0.017988,0.160899,0.015355,3,3,1,0.0647473333333333,0.939189954925143
"TBX6",0.519005,0.382288,0.310949,0.404080666666667,18,10,7,"Tbx6",0.279536,0.280588,0.388393,19,4,10,0.316172333333333,1.06679089896283
"TBXA2R",0.454548,0.143871,0.260452,0.286290333333333,9,3,5,"Tbxa2r",0.541127,0.518997,1.388728,37,8,42,0.816284,0.708198901346559
"TBXAS1",1.201214,6.73267,2.418453,3.450779,17,16,16,"Tbxas1",0.358433,2.297073,1.986724,41,11,22,1.54741,1.74717811424152
"TBXT",0,0,0,0,0,0,0,"T",0.042835,0,0.130688,1,0,1,0.057841,0.945321650418163
"TC2N",1.102537,0.619525,0.176561,0.632874333333333,47,18,8,"Tc2n",0.537909,0.560461,0.761842,98,24,43,0.620070666666667,1.00790315319579
"TCAF1",86.343796,87.867932,78.855223,84.3556503333333,7448,5709,5329,"Tcaf1",57.035693,57.526509,59.765902,10730,2604,4331,58.109368,1.44402914836331
"TCAF2",3.180442,0.800171,0.344843,1.44181866666667,270,62,25,"Tcaf2",1.024465,1.028465,0.900801,149,48,55,0.984577,1.23039754399384
"TCAIM",13.159687,17.059209,13.521455,14.580117,429,354,371,"Tcaim",9.315537,7.37139,8.474934,903,213,328,8.387287,1.65970391658421
"TCAP",2.530481,0.987103,1.591987,1.70319033333333,27,7,15,"Tcap",0.445544,0,3.315145,14,0,43,1.253563,1.19951842186499
"TCEA1",203.212678,205.388758,161.198273,189.933236333333,1181,731,793,"Tcea1",26.429999,25.76241,26.846591,2625,642,1048,26.3463333333333,6.98204157778617
"TCEA2",134.902399,130.225635,155.362708,140.163580666667,696,485,541,"Tcea2",39.65361,29.20808,52.273821,907,245,426,40.3785036666667,3.41151970607347
"TCEA3",2.352419,1.818681,1.677024,1.94937466666667,48,34,26,"Tcea3",0.712536,0.721631,0.785368,27,8,12,0.739845,1.69519392053124
"TCEAL1",12.595941,12.604549,15.164605,13.4550316666667,200,151,166,"Tceal1",7.762514,6.725073,7.651419,829,181,319,7.37966866666667,1.72501231751168
"TCEAL3",21.56585,19.017996,22.429054,21.0043,352,235,245,"Tceal3",58.06369,64.700786,59.288721,1484,375,597,60.684399,0.356723910044094
"TCEAL3",21.56585,19.017996,22.429054,21.0043,352,235,245,"Tceal6",7.294658,6.724281,7.419103,288,64,114,7.146014,2.7012352298928
"TCEAL3",21.56585,19.017996,22.429054,21.0043,352,235,245,"Tceal5",19.480014,41.021038,22.532429,189,64,100,27.677827,0.76729314253831
"TCEAL5",9.620314,12.753003,7.468433,9.94725,153,154,79,"Tceal3",58.06369,64.700786,59.288721,1484,375,597,60.684399,0.177471940676604
"TCEAL5",9.620314,12.753003,7.468433,9.94725,153,154,79,"Tceal6",7.294658,6.724281,7.419103,288,64,114,7.146014,1.34387812247806
"TCEAL5",9.620314,12.753003,7.468433,9.94725,153,154,79,"Tceal5",19.480014,41.021038,22.532429,189,64,100,27.677827,0.381732200281423
"TCEAL6",0.543825,0.297562,0.551368,0.464251666666667,9,4,6,"Tceal5",19.480014,41.021038,22.532429,189,64,100,27.677827,0.0510586686594722
"TCEAL6",0.543825,0.297562,0.551368,0.464251666666667,9,4,6,"Tceal6",7.294658,6.724281,7.419103,288,64,114,7.146014,0.179750693611215
"TCEAL6",0.543825,0.297562,0.551368,0.464251666666667,9,4,6,"Tceal3",58.06369,64.700786,59.288721,1484,375,597,60.684399,0.0237377957863652
"TCEAL7",31.709907,21.420421,19.354551,24.1616263333333,470,235,196,"Tceal7",0.108429,0.126858,0.278593,3,1,1,0.171293333333333,21.4819171400275
"TCEAL8",57.597809,47.994073,46.664963,50.7522816666667,830,609,570,"Tceal8",30.843149,32.124214,31.094796,1313,339,523,31.354053,1.59956100914673
"TCEAL9",62.201945,41.694282,46.849874,50.2487003333333,786,403,420,"Tceal9",70.675444,70.061484,72.330268,2038,506,800,71.0223986666667,0.711566141673815
"TCEANC",2.451478,1.944916,1.724818,2.040404,83,45,42,"Tceanc",0.795931,0.716221,1.5078,114,17,47,1.00665066666667,1.51516357605509
"TCEANC2",2.590632,2.128494,2.248734,2.32262,404,212,211,"Tceanc2",83.792709,45.709157,28.347249,1003,248,389,52.6163716666667,0.0619702508154925
"TCERG1",98.765587,81.895797,84.407758,88.3563806666667,1840,1065,1103,"Tcerg1",32.402921,36.585456,37.024368,2000,574,954,35.3375816666667,2.45906239678672
"TCERG1L",2.570333,4.219031,4.026526,3.60529666666667,122,160,128,"Tcerg1l",9.789519,10.145353,8.817846,744,162,257,9.58423933333333,0.435108893670142
"TCF12",249.334532,57.874584,80.89853,129.369215333333,2569,447,671,"Tcf12",7.872202,7.78069,8.312918,1132,253,447,7.98860333333333,14.5038345223081
"TCF15",0.527725,0.064299,0.076082,0.222702,11,1,1,"Tcf15",0.04263,0,0.166964,1,0,2,0.0698646666666667,1.14285669776302
"TCF19",2.179807,0.825983,2.244362,1.75005066666667,128,36,83,"Tcf19",3.114757,2.578851,2.420378,202,32,59,2.704662,0.742321611706187
"TCF20",7.742155,11.203566,11.024068,9.98992966666667,957,917,818,"Tcf20",9.014658,7.112141,8.98591,2677,553,1090,8.370903,1.17277168130613
"TCF20",7.742155,11.203566,11.024068,9.98992966666667,957,917,818,"Zfp957",0.037592,0.038586,0,4,1,0,0.0253926666666667,10.7177767346363
"TCF21",0,0,0,0,0,0,0,"Tcf21",0.014494,0,0,1,0,0,0.00483133333333333,0.995191896218735
"TCF23",0.024852,0.029569,0,0.0181403333333333,2,2,0,"Tcf23",0.005717,0,0,1,0,0,0.00190566666666667,1.01620378764867
"TCF24",0.026948,0.035048,0,0.0206653333333333,1,1,0,"Tcf24",0.115622,0.155984,0.19631,17,6,10,0.155972,0.882949875371837
"TCF25",640.748356,610.224291,607.413078,619.461908333333,2499,1604,1712,"Tcf25",4915.800566,4481.601141,4403.622286,21252,4663,7983,4600.341331,0.134843703976747
"TCF3",98.237314,48.917615,51.582745,66.2458913333333,1581,522,700,"Tcf3",7.213505,5.696048,6.832505,598,133,204,6.580686,8.87068681295246
"TCF4",90.455803,14.098029,15.787946,40.113926,991,138,167,"Tcf4",7.960862,7.740281,7.291554,1162,282,451,7.66423233333333,4.74524740545392
"TCF7",4.518749,2.853975,3.235671,3.53613166666667,135,69,78,"Tcf7",0.766635,1.277953,0.841023,77,19,33,0.961870333333333,2.31214652140619
"TCF7L1",13.205194,4.579136,7.556727,8.447019,597,156,220,"Tcf7l1",1.735051,1.698635,3.543964,194,42,84,2.32588333333333,2.84045411494691
"TCF7L2",38.087737,62.079348,108.950975,69.70602,566,569,698,"Tcf7l2",1.395006,1.484117,2.586278,137,30,54,1.82180033333333,25.057059907735
"TCFL5",4.242557,2.751071,3.777653,3.590427,167,82,99,"Tcfl5",0.389761,0.232245,0.271811,23,4,8,0.297939,3.53670472957512
"TCHH",0.075509,0.109433,0.090841,0.0919276666666667,10,11,8,"Tchh",0.071881,0.032632,0.089458,18,2,9,0.064657,1.0256145093365
"TCHHL1",0,0,0,0,0,0,0,"Tchhl1",0,0,0,0,0,0,0,1
"TCIRG1",14.207806,3.497744,8.595569,8.76703966666667,74,30,34,"Tcirg1",11.516295,15.485006,18.49145,293,82,147,15.1642503333333,0.60423709514851
"TCL1A",0,0,0,0,0,0,0,"Tcl1",0,0,0,0,0,0,0,1
"TCL1B",0,0,0,0,0,0,0,"Tcl1b5",0,0,0,0,0,0,0,1
"TCL1B",0,0,0,0,0,0,0,"Tcl1b2",0,0,0.074962,0,0,1,0.0249873333333333,0.975621812562237
"TCL1B",0,0,0,0,0,0,0,"Tcl1b3",0,0,0,0,0,0,0,1
"TCL1B",0,0,0,0,0,0,0,"Tcl1b4",0,0,0,0,0,0,0,1
"TCL1B",0,0,0,0,0,0,0,"Tcl1b1",0,0,0,0,0,0,0,1
"TCN2",7.468834,11.385446,13.465134,10.773138,229,210,218,"Tcn2",10.397513,9.201975,10.219902,787,169,304,9.93979666666667,1.07617521227543
"TCOF1",14.790853,9.854274,13.86722,12.837449,686,458,461,"Tcof1",3.922025,3.658338,3.70675,765,175,272,3.762371,2.90557980468132
"TCP1",131.676245,129.914398,152.242315,137.944319333333,2548,2200,2427,"Tcp1",181.734249,191.758705,163.914525,9023,2149,3355,179.135826333333,0.771330846070693
"TCP10L",0.522922,0.655147,0.995227,0.724432,21,13,16,"Tcp10b",0.004826,0,0.138668,0,0,5,0.0478313333333333,1.64571524551979
"TCP10L",0.522922,0.655147,0.995227,0.724432,21,13,16,"Tcp10c",0.16527,0.22817,0.052456,17,5,2,0.148632,1.50129197166717
"TCP10L",0.522922,0.655147,0.995227,0.724432,21,13,16,"Tcp10a",0.022255,0,0,1,0,0,0.00741833333333333,1.71173378818134
"TCP11",0.146641,0,0,0.0488803333333333,3,0,0,"Tcp11",0.138817,0.230522,0.333872,8,3,4,0.234403666666667,0.849706106403335
"TCP11L1",9.667071,12.020957,9.269502,10.3191766666667,418,351,260,"Tcp11l1",42.10224,35.641605,44.081014,4222,882,1730,40.6082863333333,0.272041404829466
"TCP11L2",8.400246,22.12964,3.069201,11.1996956666667,118,75,65,"Tcp11l2",10.669019,8.158287,10.330508,1101,220,422,9.71927133333333,1.1381086724365
"TCP11X1",0,0.355911,0.255982,0.203964333333333,0,7,5,"Tcp11x2",0,0.243498,0.038226,0,4,1,0.093908,1.10060839973136
"TCP11X2",0.60361,0,0.922038,0.508549333333333,10,0,3,"Tcp11x2",0,0.243498,0.038226,0,4,1,0.093908,1.37904589173252
"TCTA",22.929118,36.718079,40.207147,33.2847813333333,834,1004,975,"Tcta",38.191349,38.24518,40.505935,2154,524,878,38.9808213333333,0.857530690715175
"TCTE1",0.134204,0.17688,0.132184,0.147756,6,3,5,"Tcte1",0.024961,0.034313,0,3,1,0,0.019758,1.12551801505847
"TCTN1",69.290925,69.005686,76.433291,71.576634,521,342,369,"Tctn1",7.354425,7.017671,9.62666,810,210,346,7.99958533333333,8.0644420061428
"TCTN2",4.914205,2.888386,4.386577,4.063056,226,112,147,"Tctn2",4.692801,3.791201,3.787148,371,93,152,4.09038333333333,0.994631576534838
"TCTN3",16.063797,15.547659,17.038046,16.2165006666667,608,453,477,"Tctn3",3.100074,3.532716,3.924582,331,91,142,3.519124,3.80969866431341
"TDG",16.832272,21.578696,22.001742,20.13757,769,716,719,"Tdg",14.767871,14.725357,15.342155,1015,224,433,14.9451276666667,1.32564445025976
"TDGF1",0.144043,0.08325,0.237041,0.154778,4,2,3,"Tdgf1",0.083115,0,0.212628,2,0,2,0.098581,1.05115417069838
"TDGF1P3",0.069175,0,0,0.0230583333333333,3,0,0,"Tdgf1",0.083115,0,0.212628,2,0,2,0.098581,0.931254348412482
"TDO2",0.349006,0,0.573166,0.307390666666667,7,0,1,"Tdo2",0.069175,0.086882,0.316466,2,3,5,0.157507666666667,1.12948769525789
"TDP1",11.876318,12.238295,14.376469,12.8303606666667,337,233,286,"Tdp1",7.425022,6.425753,5.900872,346,83,114,6.58388233333333,1.82365179980157
"TDP2",13.020733,15.680266,16.700753,15.1339173333333,337,300,348,"Tdp2",11.089339,10.779319,12.488136,626,159,264,11.4522646666667,1.29566129256167
"TDRD1",0.12986,0.064406,0.021125,0.071797,11,4,1,"Tdrd1",0.038712,0.039601,0.01233,8,2,1,0.0302143333333333,1.04036312184875
"TDRD12",0.185346,0.19909,0.108422,0.164286,12,10,5,"Tdrd12",0.131222,0.134629,0.226778,6,2,1,0.164209666666667,1.0000655666548
"TDRD3",7.167765,7.418126,7.270415,7.28543533333333,314,219,234,"Tdrd3",14.155084,9.797161,12.394848,1408,320,563,12.1156976666667,0.631718993827574
"TDRD5",0.062494,0.086812,0.144697,0.098001,4,4,5,"Tdrd5",0.144257,3.264939,2.094258,15,2,8,1.83448466666667,0.387372354810175
"TDRD6",1.368948,1.82536,2.405388,1.86656533333333,37,45,43,"Tdrd6",1.122178,1.6774,2.358602,52,16,26,1.71939333333333,1.05411942369499
"TDRD7",6.800067,6.097532,6.287188,6.394929,384,269,270,"Tdrd7",55.783973,35.658818,64.779254,3218,739,1222,52.074015,0.139332383276449
"TDRD9",0,0,0,0,0,0,0,"Tdrd9",0.212306,0.437401,0.273251,10,2,2,0.307652666666667,0.764729064139866
"TDRKH",15.635312,11.599437,11.132938,12.789229,473,307,292,"Tdrkh",19.153814,16.452669,20.711466,2384,542,912,18.7726496666667,0.697389031438022
"TDRP",107.377049,84.876487,93.761079,95.338205,837,531,598,"Tdrp",34.052124,40.370501,34.313175,1329,298,481,36.2452666666667,2.58658921312596
"TEAD1",19.256559,7.151534,7.48273,11.296941,2772,814,753,"Tead1",4.048189,3.61934,4.230265,1371,304,630,3.96593133333333,2.47626078062296
"TEAD2",52.845347,14.307782,9.861619,25.6715826666667,591,122,179,"Tead2",7.766133,8.475378,11.242656,86,24,31,9.161389,2.62479693146938
"TEAD3",6.175862,1.334326,2.465073,3.325087,314,55,83,"Tead3",1.063168,1.863711,4.759013,110,27,62,2.561964,1.21424219896664
"TEAD4",9.039418,1.74506,1.390562,4.05834666666667,222,20,27,"Tead4",0.455436,0.427699,0.391799,40,9,15,0.424978,3.54977176255821
"TEC",1.431439,0.639264,0.399571,0.823424666666667,25,7,5,"Tec",6.137262,8.35749,3.511195,393,97,138,6.00198233333333,0.26041549090836
"TECPR1",44.580017,48.592464,41.875218,45.0158996666667,877,751,682,"Tecpr1",24.488793,48.883794,22.075463,3868,875,1488,31.8160166666667,1.40223903876207
"TECPR2",12.543568,13.87949,10.017924,12.146994,710,685,602,"Tecpr2",9.199856,8.446825,9.055608,3018,698,1197,8.900763,1.32787685151134
"TECR",130.436553,131.164028,126.375406,129.325329,601,486,471,"Tecr",2047.463939,1843.960188,1981.512498,10669,2315,3946,1957.64554166667,0.0665384962350577
"TECRL",6.946357,0.023704,0.157306,2.375789,29,1,6,"Tecrl",0.03387,0.044763,0,3,1,0,0.026211,3.28956618083416
"TECTA",0.848689,1.058123,1.30526,1.07069066666667,99,90,78,"Tecta",2.32573,2.27204,2.100834,464,99,173,2.232868,0.640511974713062
"TECTB",0.020331,0.026599,0,0.0156433333333333,1,1,0,"Tectb",0,0,0,0,0,0,0,1.01564333333333
"TEDC1",9.699552,4.872602,6.073681,6.881945,116,72,90,"Tedc1",1.416334,1.120865,1.178868,118,29,59,1.238689,3.52078604933512
"TEDC2",10.509323,8.111551,9.876248,9.49904066666667,121,79,110,"Tedc2",3.737577,3.631511,3.488195,259,69,101,3.61909433333333,2.27296519815609
"TEDDM1",0,0.029105,0,0.00970166666666667,0,1,0,"Teddm1a",0.020701,0,0,1,0,0,0.00690033333333333,1.00278213566983
"TEDDM1",0,0.029105,0,0.00970166666666667,0,1,0,"Teddm1b",0.096832,0.093582,0.342016,10,2,14,0.177476666666667,0.857513100047276
"TEF",4.397704,2.999746,3.222822,3.54009066666667,324,142,178,"Tef",178.821891,152.055216,161.176437,4383,1203,1887,164.017848,0.0275127249669785
"TEFM",5.852861,9.240021,6.269592,7.12082466666667,83,104,67,"Tefm",5.083759,4.643822,4.089883,178,30,64,4.60582133333333,1.44864136471468
"TEK",0.279098,0.05487,0,0.111322666666667,23,3,0,"Tek",2.5864,8.162349,1.392015,278,76,99,4.04692133333333,0.220198135312062
"TEKT1",0.176149,0,0,0.0587163333333333,3,0,0,"Tekt1",0.057782,0.238115,0.049179,3,3,1,0.115025333333333,0.949499802097172
"TEKT2",1.155753,0.258319,0.891832,0.768634666666667,27,4,14,"Tekt2",0.450319,1.603404,1.741101,24,7,11,1.26494133333333,0.780874383206982
"TEKT3",0.140247,0.184128,0.6235,0.315958333333333,4,2,2,"Tekt3",0.088606,0.121554,0.151448,6,2,4,0.120536,1.1744007629682
"TEKT5",0.714719,0.754776,0.432603,0.634032666666667,8,10,5,"Tekt5",0.406434,0.966074,0.916,25,12,19,0.762836,0.926934023735995
"TELO2",21.568282,19.094719,29.506342,23.389781,476,353,425,"Telo2",17.168792,13.804125,19.08534,641,161,228,16.6860856666667,1.37903781875081
"TEN1",36.041441,29.139563,49.398286,38.1930966666667,87,54,77,"Ten1",32.15162,29.425366,28.085556,636,142,222,29.887514,1.26889773863532
"TENM1",5.098539,0.473668,0.479979,2.01739533333333,1239,88,80,"Tenm1",1.912171,1.757927,2.073811,792,201,363,1.91463633333333,1.03525619948698
"TENM2",3.702799,0.607838,1.149219,1.819952,611,55,80,"Tenm2",2.557471,3.191807,1.955906,928,248,333,2.56839466666667,0.790257878799654
"TENM3",24.210011,9.60489,10.753832,14.8562443333333,3364,1449,1366,"Tenm3",7.538883,7.409452,7.088559,2716,620,1028,7.34563133333333,1.89994545649313
"TENM4",12.041659,20.984725,14.008178,15.6781873333333,795,802,633,"Tenm4",2.413021,1.962095,2.819846,1254,262,522,2.39832066666667,4.90777327075864
"TENT2",23.99196,14.719011,19.240516,19.3171623333333,493,279,304,"Tent2",11.535702,10.686259,11.072069,633,146,256,11.09801,1.67938052070823
"TENT4A",17.302362,9.448306,10.239032,12.3299,693,344,408,"Tent4a",5.836854,4.722475,5.009212,879,189,309,5.18951366666667,2.15362639423313
"TENT4B",3.481605,4.721298,4.953702,4.385535,287,288,248,"Tent4b",7.455502,7.989616,7.874595,1011,249,435,7.77323766666667,0.613859467236592
"TENT5A",21.237752,21.05577,18.105632,20.1330513333333,972,991,986,"Tent5a",0.637505,0.853846,0.732988,144,48,65,0.741446333333333,12.1353445861764
"TENT5B",1.298333,0.765076,1.400729,1.15471266666667,54,24,38,"Tent5b",0.759553,0.424537,0.768089,67,9,28,0.650726333333333,1.30531186372706
"TENT5C",2.586596,2.428704,2.560441,2.525247,274,196,186,"Tent5c",0.585863,0.565514,0.915786,140,33,62,0.689054333333333,2.08711284795851
"TENT5D",0,0,0,0,0,0,0,"Tent5d",0,0,0,0,0,0,0,1
"TEP1",9.433608,5.605158,8.643571,7.89411233333333,549,265,304,"Tep1",17.792254,16.688773,15.008582,1613,352,633,16.4965363333333,0.508335602195093
"TEPP",0.320033,0.173103,0.173793,0.222309666666667,10,5,3,"Tepp",0,0,0.137088,0,0,1,0.045696,1.16889580400677
"TEPSIN",16.051648,13.792746,23.246143,17.6968456666667,369,267,279,"Tepsin",4.864099,5.508507,4.045626,471,110,160,4.80607733333333,3.22021988224752
"TERB1",0.279482,0.604988,0.325694,0.403388,3,5,4,"Terb1",0.147819,0.225935,0.27463,17,6,12,0.216128,1.15398050205242
"TERB2",0,0,0,0,0,0,0,"Terb2",0.01266,0,0,1,0,0,0.00422,0.995797733564359
"TERF1",35.40517,45.184353,39.841243,40.1435886666667,896,927,930,"Terf1",7.06511,6.724493,6.560423,430,113,170,6.783342,5.28610828955822
"TERF2",43.760452,37.223806,47.853168,42.9458086666667,396,312,344,"Terf2",8.939273,8.607512,7.966234,770,189,267,8.50433966666667,4.62376242936604
"TERF2IP",57.906939,77.749869,96.972666,77.543158,1985,2149,2306,"Terf2ip",11.572657,11.507428,10.745548,1677,407,625,11.275211,6.39851795622902
"TERT",0.327792,0.02775,0.016016,0.123852666666667,9,2,1,"Tert",0.451207,0.300431,0.0649,16,4,4,0.272179333333333,0.883407423167279
"TES",36.248982,55.101183,56.546471,49.2988786666667,923,956,1020,"Tesl2",0,0,0,0,0,0,0,50.2988786666667
"TES",36.248982,55.101183,56.546471,49.2988786666667,923,956,1020,"Tesl1",0.022784,0,0,1,0,0,0.00759466666666667,49.9197547691135
"TES",36.248982,55.101183,56.546471,49.2988786666667,923,956,1020,"Tes",5.305299,5.917706,5.275953,380,86,150,5.49965266666667,7.73870255015678
"TESC",3.023514,4.791784,3.940203,3.91850033333333,12,21,14,"Tesc",36.348884,32.310368,37.441858,1141,239,456,35.3670366666667,0.135246112528094
"TESK1",23.337272,18.399568,22.6945,21.4771133333333,574,357,398,"Tesk1",25.362196,19.09831,22.426528,1718,340,662,22.295678,0.964861951359962
"TESK2",0.563145,0.370188,0.603444,0.512259,29,13,19,"Tesk2",4.232393,4.057546,2.948139,286,58,115,3.746026,0.318636897480123
"TESMIN",1.384616,0.922735,1.418586,1.241979,17,8,11,"Tesmin",0.073663,0.049723,0.086737,6,1,3,0.070041,2.09522719222908
"TET1",1.393254,0.246781,0.369016,0.669683666666667,251,34,46,"Tet1",2.696211,2.375018,3.100127,353,73,181,2.72378533333333,0.448383437068875
"TET2",4.584914,3.142875,3.028886,3.58555833333333,750,431,375,"Tet2",4.416904,3.102626,5.22655,672,154,346,4.24869333333333,0.873657126091065
"TET3",6.523968,7.810888,7.120713,7.15185633333333,1412,1316,1062,"Tet3",2.796524,2.860251,2.588052,1295,263,482,2.74827566666667,2.17482838997879
"TEX10",10.884851,9.840453,11.242727,10.6560103333333,618,377,434,"Tex10",10.865133,8.824925,9.658446,847,178,332,9.78283466666667,1.08097830428263
"TEX101",0.0896,0,0.074746,0.054782,2,0,1,"Tex101",0,0,0,0,0,0,0,1.054782
"TEX11",0,0,0.026709,0.008903,0,0,1,"Tex11",0,0.039097,0.038615,0,1,2,0.025904,0.983428273990549
"TEX12",0.100787,0.129733,0,0.07684,1,1,0,"Tex12",0,0,0,0,0,0,0,1.07684
"TEX13B",0.049122,0,0,0.016374,1,0,0,"Tex13b",0.045852,0.186926,0.030673,3,3,1,0.087817,0.934324431407121
"TEX13B",0.049122,0,0,0.016374,1,0,0,"Tex13a",0,0,0,0,0,0,0,1.016374
"TEX13C",0,0,0,0,0,0,0,"Tex13c1",0,0,0,0,0,0,0,1
"TEX13D",0.0766,0.050159,0,0.042253,2,1,0,"Tex13c1",0,0,0,0,0,0,0,1.042253
"TEX14",1.453439,0.189065,0.049893,0.564132333333333,44,3,3,"Tex14",0.953808,2.119608,0.800002,52,27,20,1.29113933333333,0.682687565342309
"TEX15",0.220023,0.069454,0.05321,0.114229,14,10,8,"Tex15",0.121284,0.090024,0.122063,24,8,17,0.111123666666667,1.00279476841912
"TEX19",0,0,0,0,0,0,0,"Tex19.2",0,0,0,0,0,0,0,1
"TEX19",0,0,0,0,0,0,0,"Tex19.1",0.141285,0,0.037715,4,0,1,0.0596666666666667,0.943692985215477
"TEX2",21.250997,25.93793,26.665425,24.6181173333333,1348,1121,1069,"Tex2",54.754164,57.482273,50.564102,9493,2294,3477,54.2668463333333,0.463534994901313
"TEX22",2.87796,5.268877,4.946387,4.364408,28,31,27,"Tex22",0.089412,0,0,2,0,0,0.029804,5.20915436335458
"TEX26",0.82609,0,0,0.275363333333333,9,0,0,"Tex26",0.083483,0.123265,0.714549,3,1,3,0.307099,0.975720533282738
"TEX261",17.558326,23.427036,24.339886,21.7750826666667,783,700,754,"Tex261",50.108882,45.072741,44.57638,3064,645,1087,46.586001,0.478608880512289
"TEX264",30.821963,32.963416,26.922002,30.2357936666667,366,287,240,"Tex264",66.611385,50.911937,62.971168,2381,445,869,60.16483,0.51068226081339
"TEX28",0,0,0,0,0,0,0,"Tex28",0,0,0,0,0,0,0,1
"TEX29",0.202814,0.443327,0,0.215380333333333,2,4,0,"Tex29",0,0,0,0,0,0,0,1.21538033333333
"TEX30",5.914359,6.267463,5.69105,5.957624,71,42,62,"Tex30",7.449908,10.202958,8.414663,146,39,60,8.68917633333333,0.718082090844392
"TEX33",0,0,0,0,0,0,0,"Tex33",0,0,0,0,0,0,0,1
"TEX35",0.456454,0.676056,0.950933,0.694481,6,6,8,"Tex35",0.119895,0.427712,0,3,2,0,0.182535666666667,1.43292168495552
"TEX36",0,0,0,0,0,0,0,"Tex36",0,0,0,0,0,0,0,1
"TEX37",0.089614,0,0,0.0298713333333333,1,0,0,"Tex37",0.077968,0,0.300758,2,0,3,0.126242,0.91443165264067
"TEX38",0,0.468468,0.398714,0.289060666666667,0,3,4,"Tex38",0.119906,0.329042,0.307544,3,2,3,0.252164,1.02946632123801
"TEX43",0.221059,0,0.894001,0.371686666666667,1,0,1,"Tex43",0,0,0,0,0,0,0,1.37168666666667
"TEX44",0,0,0,0,0,0,0,"Tex44",0.044687,0,0.038013,3,0,1,0.0275666666666667,0.973172867940442
"TEX45",0.746359,0.426091,0.80238,0.658276666666667,7,3,8,"Tex45",0.051714,0.071094,0.044256,3,1,1,0.055688,1.57080185307275
"TEX46",0.440188,0,0,0.146729333333333,2,0,0,"Tex46",0,0,0,0,0,0,0,1.14672933333333
"TEX47",0,0,0.18404,0.0613466666666667,0,0,2,"Tex47",0,0,0,0,0,0,0,1.06134666666667
"TEX48",0,0,0,0,0,0,0,"Tex48",0.157424,0,0,3,0,0,0.0524746666666667,0.950141634446308
