"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Spinal_Cord-S2","Spinal_Cord-S14","Spinal_Cord-S8","Spinal_Cord-S2_read","Spinal_Cord-S14_read","Spinal_Cord-S8_read","Mm_Avg_TPM","FoldChange"
"ACOT1",4.205801,4.758707,5.368048,4.77751866666667,99,81,76,"Acot3",0.234426,0.160951,0.355095,14,12,8,0.250157333333333,4.62143324893507
"ACOT1",4.205801,4.758707,5.368048,4.77751866666667,99,81,76,"Acot2",1.850343,1.867143,1.207003,80,121,16,1.64149633333333,2.1872143427797
"ACOT1",4.205801,4.758707,5.368048,4.77751866666667,99,81,76,"Acot1",9.050274,14.271405,12.906082,118,280,48,12.0759203333333,0.441844131761688
"ACOT1",4.205801,4.758707,5.368048,4.77751866666667,99,81,76,"Acot5",0.45798,0.176757,0.788994,13,7,7,0.474577,3.91808543512252
"ACOT11",1.265227,0.289037,0.841305,0.798523,109,23,34,"Acot11",31.291213,30.108627,23.60258,1932,2643,500,28.33414,0.0613115980219635
"ACOT12",0.237945,0.109798,0.174106,0.173949666666667,8,3,2,"Acot12",0.079966,0.252288,0,4,14,0,0.110751333333333,1.05689692322374
"ACOT13",11.326065,11.195552,12.209772,11.5771296666667,355,281,284,"Acot13",157.51678,116.485561,68.278891,489,681,163,114.093744,0.109277265901322
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot1",9.050274,14.271405,12.906082,118,280,48,12.0759203333333,1.64902167115783
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot5",0.45798,0.176757,0.788994,13,7,7,0.474577,14.6228213243527
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot3",0.234426,0.160951,0.355095,14,12,8,0.250157333333333,17.2478098756636
"ACOT2",24.173517,18.076715,19.437196,20.562476,254,164,153,"Acot2",1.850343,1.867143,1.207003,80,121,16,1.64149633333333,8.16297782734003
"ACOT4",0.591094,0.748843,1.193545,0.844494,24,23,33,"Acot4",3.018317,2.376966,0.237518,67,77,10,1.87760033333333,0.64098338418782
"ACOT6",0.245134,0.088672,0.12044,0.151415333333333,3,1,1,"Acot6",2.021448,1.857693,1.602341,145,199,36,1.82716066666667,0.40726915414075
"ACOT7",80.632403,114.029529,128.44021,107.700714,1778,1946,1942,"Acot7",204.185837,177.859959,182.811225,3634,5205,1369,188.285673666667,0.574268046251734
"ACOT8",20.763417,18.37889,19.993785,19.7120306666667,370,284,270,"Acot8",6.812502,7.054797,4.571108,121,202,29,6.14613566666667,2.8983539681843
"ACOT9",18.917753,21.089502,23.207269,21.071508,535,461,410,"Acot9",10.646338,8.355602,7.608419,333,370,83,8.87011966666667,2.23619456960991
"ACOT9",18.917753,21.089502,23.207269,21.071508,535,461,410,"Acot10",0,0.02616,0,0,1,0,0.00872,21.8807082242842
"ACOX1",21.711569,42.59937,35.250653,33.1871973333333,754,736,847,"Acox1",38.281042,36.979115,36.155443,2815,4071,907,37.1385333333333,0.896395176881474
"ACOX2",5.471821,1.789143,2.323278,3.19474733333333,63,12,15,"Acox2",0.478907,0.537406,1.920292,7,13,7,0.978868333333333,2.11977081176868
"ACOX3",11.236717,10.706481,12.961887,11.6350283333333,231,182,207,"Acox3",31.578703,26.301488,22.859586,995,1397,328,26.913259,0.45265328327779
"ACOXL",0.106301,0.156535,0.132989,0.131941666666667,4,4,4,"Acoxl",0.032761,0.021899,0,2,2,0,0.01822,1.11168673436651
"ACP1",74.872622,58.654584,76.070071,69.865759,1230,785,941,"Acp1",43.469525,42.708891,37.818103,1062,1304,300,41.332173,1.67404019160557
"ACP2",104.027156,109.16421,127.822959,113.671441666667,638,547,541,"Acp2",14.948313,13.40809,13.834404,1522,1780,427,14.0636023333333,7.61248465866078
"ACP3",0.265858,0.022854,0.050647,0.113119666666667,3,1,2,"Acpp",0.253367,0.296814,0.535873,12,28,9,0.362018,0.81725767696658
"ACP4",0.279935,0.062067,0,0.114000666666667,6,1,0,"Acp4",0.091482,0.039542,0,3,2,0,0.0436746666666667,1.06738306700939
"ACP5",0,2.031601,2.612106,1.54790233333333,0,11,8,"Acp5",0.426923,0.534385,0.367158,5,8,3,0.442822,1.76591591570778
"ACP6",17.588665,10.559517,14.810767,14.3196496666667,472,247,242,"Acp6",12.775913,9.182779,11.204909,262,304,72,11.0545336666667,1.2708620748249
"ACR",0.041913,0,0.163679,0.0685306666666667,1,0,1,"Acr",0.454999,0.859649,0.600143,13,15,5,0.638263666666667,0.652233635163733
"ACRBP",0.967429,0.571787,0.527381,0.688865666666667,14,5,4,"Acrbp",5.73949,4.783652,6.789045,91,120,35,5.770729,0.249436311313991
"ACRV1",0.120346,0.767177,1.18959,0.692371,4,7,14,"Acrv1",0.129637,0.107061,0.275087,9,11,6,0.170595,1.44573571559762
"ACSBG1",6.630397,3.875408,5.355253,5.28701933333333,156,78,93,"Acsbg1",108.813398,94.405486,84.872829,4262,5796,1577,96.030571,0.0647942114380975
"ACSBG2",0.74582,0.53011,0.820644,0.698858,10,3,4,"Acsbg2",0.019263,0,0,1,0,0,0.006421,1.68801922853359
"ACSF2",42.632059,13.17411,6.555456,20.7872083333333,402,55,44,"Acsf2",24.630047,17.495217,16.328537,485,643,130,19.4846003333333,1.06358962238967
"ACSF3",22.250491,16.962759,21.849371,20.354207,350,268,226,"Acsf3",7.137229,5.689405,5.478674,331,399,80,6.10176933333333,3.00688546722723
"ACSL1",85.585307,101.814344,82.647096,90.0155823333333,1143,969,970,"Acsl1",23.107288,34.423455,39.671238,803,1349,245,32.4006603333333,2.72496356134915
"ACSL3",127.281776,105.351012,89.76463,107.465806,3228,2050,1832,"Acsl3",141.226341,139.771625,112.269409,4160,6087,1311,131.089125,0.821156215547646
"ACSL4",69.219653,62.683685,53.413498,61.7722786666667,3943,2820,2527,"Acsl4",21.479562,22.663303,21.725103,816,1113,182,21.9559893333333,2.73446191994513
"ACSL5",0.206791,0.83348,0.182037,0.407436,6,12,5,"Acsl5",45.183423,27.652313,57.118124,754,770,207,43.3179533333333,0.0317576939849659
"ACSL6",13.388689,15.367533,10.761177,13.1724663333333,980,1036,796,"Acsl6",131.3267,112.459272,98.930735,6556,8580,1883,114.238902333333,0.12298335064264
"ACSM1",0.060423,0,0,0.020141,2,0,0,"Acsm1",0,0,0,0,0,0,0,1.020141
"ACSM2A",0.816039,2.615985,1.21988,1.55063466666667,4,7,2,"Acsm2",0.04072,0.018053,0.021651,6,4,1,0.026808,2.484042456493
"ACSM2B",0.4576,0.459343,0.100414,0.339119,8,5,3,"Acsm2",0.04072,0.018053,0.021651,6,4,1,0.026808,1.30415715498905
"ACSM3",1.696961,2.786466,2.358993,2.28080666666667,15,14,19,"Acsm3",3.148108,2.227132,1.721317,12,17,3,2.365519,0.974829340338494
"ACSM4",0.215017,0.529825,0.278182,0.341008,8,15,7,"Acsm4",0,0.044942,0,0,3,0,0.0149806666666667,1.32121531378923
"ACSM5",0.201606,0,0.029441,0.0770156666666667,1,0,1,"Acsm5",1.284788,0.826242,0.714794,53,61,13,0.941941333333333,0.55460772587706
"ACSS1",7.426916,3.07265,5.466344,5.32197,515,157,255,"Acss1",9.81163,7.128186,8.411244,436,528,120,8.45035333333333,0.66896652188666
"ACSS2",183.462238,133.340645,131.295035,149.365972666667,1363,636,598,"Acss2",41.583731,44.676566,29.155586,1610,2683,462,38.471961,3.80943760728449
"ACSS3",6.876982,2.730375,3.127256,4.244871,286,78,82,"Acss3",2.178701,1.623659,1.218299,157,191,32,1.673553,1.96176062341012
"ACTA1",43.17532,0.074509,0.342321,14.5307166666667,1089,1,4,"Acta1",6.487384,4.455121,0.373325,181,188,1,3.77194333333333,3.25458949987531
"ACTA2",25.800466,5.539749,5.485474,12.2752296666667,558,76,68,"Acta2",15.069679,2.496488,19.462987,408,100,178,12.3430513333333,0.99491707968647
"ACTB",2138.164791,2243.689595,2712.36844,2364.740942,29266,23222,24748,"Actb",907.491548,1110.026367,1271.568006,8257,14043,3318,1096.36197366667,2.15584374050728
"ACTBL2",0,0.02739,0.030881,0.0194236666666667,0,1,1,"Actbl2",0.053245,0.023264,0,3,2,0,0.025503,0.994071852219512
"ACTC1",869.621513,0.354562,0.525835,290.167303333333,16803,6,3,"Actc1",0.988564,0.518019,0,7,6,0,0.502194333333333,193.827986747387
"ACTG1",1869.624603,1654.156602,1676.836666,1733.53929033333,40874,26878,29741,"Actg1",576.738602,537.265372,794.751001,13658,19486,5374,636.251658333333,2.72190627933373
"ACTG2",5.162967,3.078347,2.858471,3.69992833333333,118,58,48,"Actg2",0.289823,0.066606,0,7,2,0,0.118809666666667,4.20082921462066
"ACTL10",0.061689,0.082599,0,0.048096,2,2,0,"Actl10",1.004756,0.51982,0.429127,30,24,4,0.651234333333333,0.634734863999719
"ACTL6A",158.27347,137.510766,210.020503,168.601579666667,387,170,252,"Actl6a",9.661133,9.129784,11.273125,195,233,70,10.0213473333333,15.3884615498613
"ACTL6B",50.973446,92.448261,75.837415,73.086374,303,437,363,"Actl6b",20.704586,15.42755,22.289875,464,520,151,19.4740036666667,3.61855820708964
"ACTL7A",0,0,0.059905,0.0199683333333333,0,0,1,"Actl7a",0,0,0,0,0,0,0,1.01996833333333
"ACTL7B",0.043131,0,0,0.014377,1,0,0,"Actl7b",0,0,0,0,0,0,0,1.014377
"ACTL9",0,0,0,0,0,0,0,"Actl9",0.11365,0.15072,0.357541,3,6,3,0.207303666666667,0.828292025949837
"ACTN1",69.241658,47.821745,50.974833,56.0127453333333,1648,918,920,"Actn1",12.095666,7.159796,10.301106,549,556,136,9.85218933333333,5.25357083093034
"ACTN2",69.76771,1.253103,0.801863,23.940892,2414,37,25,"Actn2",3.391132,1.608143,1.393511,64,65,10,2.13092866666667,7.96597260919178
"ACTN3",0.648357,0.142398,0.028312,0.273022333333333,33,2,1,"Actn3",2.054218,1.238977,0.7386,99,64,8,1.34393166666667,0.543114098178346
"ACTR10",157.019067,205.113642,237.357145,199.829951333333,1492,1517,1594,"Actr10",125.586157,102.534199,134.49901,2166,2556,634,120.873122,1.64786089038839
"ACTR1A",115.943189,124.852514,131.407319,124.067674,3642,2918,2824,"Actr1a",62.352935,67.448044,69.459203,3183,4813,1166,66.4200606666667,1.8550513417416
"ACTR1B",30.556702,30.517172,34.362579,31.812151,1047,814,792,"Actr1b",123.178924,130.20487,102.624512,3860,4762,1235,118.669435333333,0.27418990411882
"ACTR2",96.131777,93.793262,100.811332,96.9121236666667,5682,4350,4406,"Actr2",48.256756,42.50762,43.211249,3472,4667,970,44.6585416666667,2.14444264079832
"ACTR3",61.541822,74.758475,82.615188,72.9718283333333,1929,1669,1860,"Actr3",86.343814,65.597556,71.256507,2301,3077,725,74.3992923333333,0.981067939024025
"ACTR3B",12.200305,11.066625,8.231572,10.4995006666667,240,204,198,"Actr3b",18.979007,15.299471,19.530796,733,908,245,17.9364246666667,0.607268841351502
"ACTR3C",0.478798,0.028455,0.143524,0.216925666666667,7,2,9,"Actr3b",18.979007,15.299471,19.530796,733,908,245,17.9364246666667,0.0642637503165416
"ACTR5",2.300345,2.272068,2.6564,2.40960433333333,103,77,79,"Actr5",2.728636,2.676546,6.582844,119,122,40,3.99600866666667,0.682465656251197
"ACTR8",26.624084,28.334546,22.577852,25.845494,586,511,414,"Actr8",31.072604,22.185834,25.666657,807,980,234,26.308365,0.983050211903935
"ACTRT1",0,0,0,0,0,0,0,"Actrt1",0,0,0,0,0,0,0,1
"ACTRT2",0,0,0,0,0,0,0,"Actrt2",0,0,0,0,0,0,0,1
"ACTRT3",0.786164,0.893232,0.943422,0.874272666666667,22,19,18,"Actrt3",0.623369,0.419144,0.94944,25,25,12,0.663984333333333,1.12637639016233
"ACVR1",7.530875,6.531985,5.489665,6.51750833333333,334,179,196,"Acvr1",6.144111,5.309225,6.386865,369,461,119,5.94673366666667,1.0821644666479
"ACVR1B",35.019207,49.193225,49.103909,44.4387803333333,1431,1584,1379,"Acvr1b",13.4585,8.663865,10.887607,1310,1277,335,11.003324,3.78551643972397
"ACVR1C",0.202768,0.064909,0.072133,0.11327,22,3,2,"Acvr1c",1.201653,0.810025,0.726638,142,214,43,0.912772,0.582019184722487
"ACVR2A",16.001132,14.786883,12.909514,14.565843,1121,784,770,"Acvr2a",4.606203,3.970851,3.565358,391,502,88,4.04747066666667,3.08388973962669
"ACVR2B",4.136669,3.378978,3.850929,3.78885866666667,910,569,582,"Acvr2b",3.789204,2.330717,0.9235,109,127,16,2.347807,1.43044645843284
"ACVRL1",1.158399,0.437574,0.500078,0.698683666666667,37,18,23,"Acvrl1",17.458956,13.633657,17.679918,292,340,108,16.2575103333333,0.0984315601645977
"ACY1",16.513926,11.864692,15.383214,14.5872773333333,136,84,80,"Acy1",12.779082,21.125795,22.631306,211,432,94,18.8453943333333,0.785435505665521
"ACY3",0,0,0,0,0,0,0,"Acy3",6.158622,10.285627,9.358693,103,275,46,8.60098066666667,0.104156026839203
"ACYP2",13.526342,21.437315,22.138132,19.0339296666667,163,188,173,"Acyp2",29.073172,29.490531,33.99376,341,557,125,30.8524876666667,0.628959655406506
"ADA",2.752245,0.680643,2.280619,1.90450233333333,55,11,27,"Ada",1.274145,1.440488,1.214389,43,65,13,1.309674,1.25753778816116
"ADAD1",0,0,0,0,0,0,0,"Adad1",0,0,0,0,0,0,0,1
"ADAD2",0,0.231674,0.001766,0.0778133333333333,0,1,0,"Adad2",0,0,0,0,0,0,0,1.07781333333333
"ADAL",12.105016,15.600091,15.33191,14.3456723333333,307,321,294,"Adal",9.517798,7.488731,9.410691,396,421,98,8.80574,1.56496830767829
"ADAM10",70.311374,70.683677,76.336447,72.4438326666667,1888,1354,1326,"Adam10",17.942483,15.258774,16.195392,1596,2130,457,16.4655496666667,4.20506849588797
"ADAM11",21.676701,61.251494,63.202393,48.710196,1266,2768,2775,"Adam11",39.428928,35.361299,38.397555,1761,2537,569,37.7292606666667,1.28353072442677
"ADAM12",253.498386,167.661955,151.796176,190.985505666667,20837,10523,10029,"Adam12",0.713418,0.778313,0.354136,68,135,17,0.615289,118.855205270801
"ADAM15",30.979275,23.526472,41.074168,31.8599716666667,498,372,446,"Adam15",80.742162,70.489617,80.004418,1840,2395,628,77.0787323333333,0.42085687977593
"ADAM17",14.349408,16.247264,14.244751,14.947141,856,534,597,"Adam17",12.670071,11.518596,14.986136,520,720,171,13.0582676666667,1.13436031935941
"ADAM2",0,0,0,0,0,0,0,"Adam2",0.054981,0.025221,0.229336,2,2,2,0.103179333333333,0.906470933405206
"ADAM20",0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,"Adam20",0,0,0,0,0,0,0,1.07569633333333
"ADAM20",0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,"Adam39",0.027179,0,0,1,0,0,0.00905966666666667,1.06603838094807
"ADAM20",0.060308,0.079075,0.087706,0.0756963333333333,3,3,3,"Adam25",0.081831,0.048812,0,5,4,0,0.0435476666666667,1.03080708978954
"ADAM21",0.188727,0.221899,0.309121,0.239915666666667,9,8,10,"Adam21",0.370266,0.359962,0.307278,23,33,6,0.345835333333333,0.921298197451595
"ADAM22",13.135,11.196035,9.8092,11.3800783333333,1606,1240,1028,"Adam22",41.63082,37.523169,26.093372,4496,5385,1022,35.0824536666667,0.343105223599862
"ADAM23",48.84821,52.745915,47.205046,49.5997236666667,2519,1761,1594,"Adam23",91.311682,74.987058,56.776911,6057,8635,1731,74.3585503333333,0.671452986328015
"ADAM28",1.502507,0.416905,0.03323,0.650880666666667,52,9,3,"Adam28",0.07544,0.143584,0,4,14,0,0.073008,1.5385539219341
"ADAM29",0.184234,0.673702,0.264276,0.374070666666667,8,7,9,"Adam29",0,0,0,0,0,0,0,1.37407066666667
"ADAM30",0,0,0,0,0,0,0,"Adam30",0,0,0,0,0,0,0,1
"ADAM33",1.225579,0.212729,0.396698,0.611668666666667,54,8,12,"Adam33",2.53041,1.930884,2.055027,76,79,13,2.172107,0.508075126931931
"ADAM7",0.297177,0.021595,0.063257,0.127343,18,1,2,"Adam7",0.040358,0.097821,0,3,5,0,0.0460596666666667,1.07770429921302
"ADAM8",5.896302,4.237317,5.824988,5.31953566666667,93,66,47,"Adam8",2.478647,2.541947,0.991776,78,76,21,2.00412333333333,2.10362057927049
"ADAMDEC1",0,0,0,0,0,0,0,"Adamdec1",0,0,0,0,0,0,0,1
"ADAMTS1",53.416922,36.50485,34.398098,41.4399566666667,2281,1139,1236,"Adamts1",2.691414,2.970973,2.561618,264,405,76,2.741335,11.3435329011347
"ADAMTS10",30.984806,32.271974,30.357747,31.2048423333333,529,437,369,"Adamts10",11.833806,11.353123,11.734057,533,786,166,11.6403286666667,2.5477852026316
"ADAMTS12",3.104435,1.18569,1.477975,1.9227,449,149,114,"Adamts12",0.164584,0.08406,0.049046,32,17,3,0.09923,2.65886120284199
"ADAMTS13",8.251614,7.895253,8.511647,8.21950466666667,354,284,270,"Adamts13",0,0,0.043853,0,0,1,0.0146176666666667,9.08667862738444
"ADAMTS14",1.91118,0.569069,0.357461,0.945903333333333,195,44,24,"Adamts14",0.087685,0.079658,0.199128,9,14,5,0.122157,1.73407404965021
"ADAMTS15",3.856279,2.752015,3.081575,3.22995633333333,417,225,219,"Adamts15",0.823185,0.830961,0.413378,55,46,17,0.689174666666667,2.50415567839442
"ADAMTS16",38.568071,1.033011,1.581908,13.7276633333333,238,65,86,"Adamts16",1.494489,1.109385,1.393768,167,183,50,1.33254733333333,6.31398262443263
"ADAMTS17",0.604486,0.821092,0.902747,0.776108333333333,37,26,26,"Adamts17",11.890968,8.694539,11.826279,103,97,16,10.8039286666667,0.150467559021169
"ADAMTS18",0.836196,0.34132,0.027707,0.401741,21,6,2,"Adamts18",0.38014,0.26705,0.35413,38,41,11,0.333773333333333,1.05095893355193
"ADAMTS19",0.691824,0.172356,0.296478,0.386886,17,12,6,"Adamts19",0.465309,0.216647,0.145104,47,33,4,0.275686666666667,1.08716821790095
"ADAMTS2",1.05629,1.019052,1.068975,1.04810566666667,93,20,17,"Adamts2",19.526873,5.180184,24.828687,310,530,142,16.5119146666667,0.116954982116557
"ADAMTS20",1.283844,0.25905,0.359154,0.634016,110,21,25,"Adamts20",3.751597,3.935783,2.995836,472,662,131,3.561072,0.358252621313586
"ADAMTS3",6.587764,4.025588,2.784121,4.46582433333333,750,346,213,"Adamts3",3.27191,2.048252,1.528996,215,254,42,2.28305266666667,1.66486038705034
"ADAMTS4",25.829682,6.699742,10.583665,14.3710296666667,847,236,217,"Adamts4",12.562325,15.864071,11.656136,1218,2333,357,13.360844,1.07034305690297
"ADAMTS5",2.810816,3.243508,4.167592,3.40730533333333,494,438,505,"Adamts5",1.54468,0.888462,1.126345,358,320,81,1.18649566666667,2.01569360530785
"ADAMTS6",1.385549,0.272905,0.54382,0.734091333333333,98,28,26,"Adamts6",2.731915,1.989051,1.395974,280,344,65,2.03898,0.570616237465641
"ADAMTS7",30.711528,21.35642,27.594435,26.5541276666667,2499,1418,1547,"Adamts7",0.259872,0.04394,0.234565,19,8,3,0.179459,23.361666379812
"ADAMTS8",1.292831,3.322689,5.300198,3.30523933333333,79,144,195,"Adamts8",0.210193,0.147677,0.166907,16,17,4,0.174925666666667,3.66426528543508
"ADAMTS9",11.33945,7.446555,7.577687,8.78789733333333,1039,380,389,"Adamts9",1.108764,0.923247,0.808643,154,211,37,0.946884666666667,5.02746644468239
"ADAMTSL1",5.919842,5.793045,6.199496,5.97079433333333,392,254,315,"Adamtsl1",3.983811,4.023896,3.886144,398,509,115,3.964617,1.40409508595191
"ADAMTSL2",0.70847,0.709747,0.641205,0.686474,50,37,29,"Adamtsl2",4.492102,2.482548,1.742764,104,129,22,2.90580466666667,0.431786569971839
"ADAMTSL3",1.068124,0.941684,1.198236,1.069348,69,31,31,"Adamtsl3",0.345573,0.945448,1.177327,48,86,11,0.822782666666667,1.13526864054738
"ADAMTSL4",1.307851,0.581012,0.686961,0.858608,61,25,23,"Adamtsl4",28.740798,35.343392,64.904649,482,1037,223,42.9962796666667,0.0422446628233468
"ADAMTSL5",5.943779,4.096958,2.883372,4.30803633333333,62,23,23,"Adamtsl5",12.650608,11.702998,18.941497,236,330,82,14.431701,0.343969620285757
"ADAP1",34.213031,38.13869,48.991537,40.4477526666667,519,451,555,"Adap1",70.470204,69.328768,75.463931,2071,3131,744,71.754301,0.569694878474149
"ADAP2",1.058876,0.353861,4.97029,2.12767566666667,7,3,13,"Adap2",2.403007,2.067224,2.61865,87,107,30,2.36296033333333,0.93003644309017
"ADAR",105.908597,112.956385,96.851585,105.238855666667,5486,4023,3650,"Adar",42.668898,30.364477,26.828258,3666,3746,931,33.287211,3.09849802792845
"ADARB1",68.1759,68.438509,91.97377,76.1960596666667,1634,1218,1112,"Adarb1",34.026466,26.605388,24.148864,4587,5496,1114,28.2602393333333,2.63825797141463
"ADARB2",1.417302,0.902524,0.536378,0.952068,56,24,10,"Adarb2",3.217335,2.698417,2.160366,274,306,57,2.69203933333333,0.528723511251866
"ADAT1",38.849966,55.207581,52.832268,48.9632716666667,508,481,421,"Adat1",3.161886,2.74144,2.095939,184,262,42,2.66642166666667,13.6272573667422
"ADAT2",3.889025,2.159954,2.429168,2.826049,236,114,122,"Adat2",1.483582,1.122702,1.429127,43,49,13,1.345137,1.63148208398912
"ADAT3",0.789433,1.103201,1.650664,1.18109933333333,15,14,18,"Adat3",0,0.640152,0.511518,0,10,4,0.38389,1.57606408987227
"ADCK1",6.371801,4.972601,7.045702,6.13003466666667,158,98,124,"Adck1",10.552687,8.674524,12.176935,500,618,183,10.4680486666667,0.621730415863251
"ADCK2",11.198469,11.32432,12.399282,11.6406903333333,275,218,192,"Adck2",19.735068,24.422564,27.675282,305,394,93,23.9443046666667,0.50675657238204
"ADCK5",7.056568,12.014195,5.892048,8.320937,112,122,102,"Adck5",31.059228,25.546675,56.751462,153,185,53,37.7857883333333,0.240318358876552
"ADCY1",8.094792,11.432533,9.663837,9.73038733333333,1872,2052,1484,"Adcy1",16.995395,10.63233,10.19433,4717,4429,896,12.6073516666667,0.788572794779685
"ADCY10",0.112042,0.05848,0.015777,0.0620996666666667,4,2,1,"Adcy10",0.080569,0.116522,0.546232,7,14,1,0.247774333333333,0.851195314964805
"ADCY2",12.940722,10.140875,15.029355,12.7036506666667,374,286,287,"Adcy2",13.742687,8.42419,10.964142,1239,1130,311,11.043673,1.13782985196183
"ADCY3",14.158841,11.038002,13.410534,12.8691256666667,322,189,174,"Adcy3",16.57317,12.456654,16.371479,1048,1203,305,15.1337676666667,0.859633406976668
"ADCY4",0.882454,0.117475,0.194074,0.398001,22,5,5,"Adcy4",4.072117,2.441705,1.222792,80,94,29,2.57887133333333,0.390626225363043
"ADCY5",15.25583,30.492998,24.515758,23.4215286666667,870,987,926,"Adcy5",14.777938,12.211885,13.319998,2075,2522,626,13.436607,1.69163908573993
"ADCY6",72.815918,48.329999,61.034132,60.726683,3230,1716,1967,"Adcy6",23.241138,16.784186,17.440666,821,919,218,19.15533,3.06254886424583
"ADCY7",7.516,7.546295,5.754411,6.938902,737,407,340,"Adcy7",3.667151,2.378889,2.990257,459,455,113,3.012099,1.97874030526166
"ADCY8",0.668336,0.19604,0.591981,0.485452333333333,32,5,29,"Adcy8",4.494218,3.145276,4.065942,703,739,201,3.901812,0.303041473914816
"ADCY9",6.52854,10.236519,6.97731,7.914123,529,588,463,"Adcy9",9.383589,6.462267,6.120041,945,972,195,7.32196566666667,1.07115594524803
"ADCYAP1",0.932518,1.91493,3.584293,2.14391366666667,47,65,121,"Adcyap1",17.571041,15.520861,10.100627,356,366,47,14.3975096666667,0.204183256560817
"ADCYAP1R1",7.602388,9.933134,7.812192,8.449238,766,669,518,"Adcyap1r1",39.657234,33.480739,33.710633,4466,5961,1275,35.616202,0.258061663522612
"ADD1",181.509736,172.477131,177.693218,177.226695,4281,3516,3583,"Add1",181.965239,163.456613,188.332016,5120,6844,1662,177.917956,0.996136435853314
"ADD2",16.303887,29.595986,28.425267,24.7750466666667,1946,3077,2617,"Add2",25.109926,18.58543,14.971324,4110,4579,831,19.55556,1.25392091807115
"ADD3",355.067866,227.119778,237.317728,273.168457333333,2481,1480,1440,"Add3",29.011276,22.689915,20.861397,1989,2758,529,24.1875293333333,10.8850873662506
"ADGB",0.201606,0.066185,0.048206,0.105332333333333,20,6,4,"Adgb",0.623115,0.399612,0.865953,60,59,20,0.62956,0.678301095592266
"ADGRA1",0.851701,0.725263,0.664019,0.746994333333333,60,38,32,"Adgra1",15.000617,12.540341,9.054832,826,1147,294,12.1985966666667,0.132362127387785
"ADGRA2",12.374584,8.841367,7.64648,9.62081033333333,1163,397,398,"Adgra2",3.375309,2.059197,3.167765,313,325,85,2.86742366666667,2.74622364880117
"ADGRA3",55.903032,22.5217,64.869103,47.7646116666667,956,392,414,"Adgra3",63.538993,29.740809,39.953645,413,546,129,44.411149,1.07384668171833
"ADGRB1",21.019601,17.595041,26.976846,21.8638293333333,989,754,770,"Adgrb1",59.583806,47.396928,61.191701,2872,3315,809,56.0574783333333,0.400715734399642
"ADGRB2",18.911626,16.91334,18.434336,18.086434,1200,820,832,"Adgrb2",105.614388,74.995487,72.969318,2238,2616,612,84.5263976666667,0.223164245434352
"ADGRB3",5.500771,8.658558,10.683484,8.28093766666667,322,292,302,"Adgrb3",12.375486,9.569781,10.260891,1137,1367,256,10.735386,0.790850651752458
"ADGRD1",3.127697,0.24652,0.860047,1.41142133333333,49,10,12,"Adgrd1",0.181547,0.109334,0.108892,21,19,4,0.133257666666667,2.12786677228156
"ADGRE1",0,0,0,0,0,0,0,"Adgre1",2.681844,3.746421,1.769603,95,105,25,2.73262266666667,0.267908141085428
"ADGRE5",7.481854,2.967783,3.625122,4.69158633333333,171,73,78,"Adgre5",9.962192,7.674636,11.02439,308,349,122,9.55373933333333,0.539295708712154
