"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Brain_3_HB-S6","Brain_3_HB-S12","Brain_3_HB-S18","Brain_3_HB-S6_read","Brain_3_HB-S12_read","Brain_3_HB-S18_read","Mm_Avg_TPM","FoldChange"
"GMNN",13.413905,5.918943,10.444709,9.92585233333333,189,62,104,"Gmnn",5.31025,5.017288,4.773224,22,67,37,5.03358733333333,1.81083851608015
"GMPPA",41.472211,34.195658,44.664528,40.110799,417,276,251,"Gmppa",40.769511,59.849812,53.359949,114,631,343,51.326424,0.785660395978904
"GMPPB",6.818204,6.053451,7.935135,6.93559666666667,429,298,293,"Gmppb",4.910498,4.466564,5.22291,41,188,116,4.86665733333333,1.35266067468744
"GMPR",2.356881,1.733207,1.550009,1.88003233333333,52,24,26,"Gmpr",16.470838,20.248813,24.039469,136,539,334,20.25304,0.135511547210815
"GMPR2",151.890113,217.666507,240.654596,203.403738666667,492,489,482,"Gmpr2",16.80778,11.007984,11.524751,108,294,181,13.113505,14.4828473626266
"GMPS",21.150636,6.854944,11.115669,13.0404163333333,993,356,467,"Gmps",10.181259,12.050473,13.163721,577,2524,1565,11.7984843333333,1.09703742784334
"GNA11",63.345588,57.910478,43.885096,55.047054,957,740,848,"Gna11",42.587569,36.270465,56.375059,471,1808,1068,45.0776976666667,1.21635968892051
"GNA12",23.768853,20.828536,27.656011,24.0844666666667,1307,997,1092,"Gna12",31.044021,35.79801,35.649432,685,2995,1650,34.163821,0.71336009436138
"GNA13",14.004209,13.754982,13.149964,13.636385,1422,1091,1067,"Gna13",11.487477,11.550799,13.300143,462,1640,1042,12.1128063333333,1.11619012955249
"GNA14",0.228204,0.181296,0,0.1365,9,6,0,"Gna14",0.619683,0.391662,0.403323,6,27,10,0.471556,0.772311757078902
"GNA15",0,0,0,0,0,0,0,"Gna15",0.316726,0.495482,0.482835,4,12,9,0.431681,0.698479619412425
"GNAI1",489.059862,474.711561,499.85578,487.875734333333,4552,3749,3618,"Gnai1",59.011664,50.565668,57.783077,1207,3798,2471,55.786803,8.60896737457352
"GNAI2",85.669954,52.356679,60.237499,66.088044,2672,1137,1314,"Gnai2",212.338522,107.548432,101.2632,930,3293,1922,140.383384666667,0.474511514618005
"GNAI3",9.871785,8.370624,9.957189,9.399866,1663,1084,1181,"Gnai3",11.913673,12.165528,12.162679,258,976,554,12.0806266666667,0.795058697493596
"GNAL",40.891548,81.575092,76.181708,66.216116,2349,3721,3403,"Gnal",27.87311,31.182748,37.966222,1001,3865,2526,32.3406933333333,2.01603833873481
"GNAO1",266.308631,381.99113,335.159305,327.819688666667,3253,3490,3199,"Gnao1",631.494001,772.446415,828.808188,2989,11385,6772,744.249534666667,0.441220924497109
"GNAS",1681.328153,1537.702942,1660.837123,1626.62273933333,23654,16391,16556,"Gnas",1713.471078,1638.656221,1549.386929,7730,26787,14326,1633.838076,0.995586512956488
"GNAT1",1.329883,0.348157,0.022166,0.566735333333333,7,4,1,"Gnat1",1.011476,0.48983,0.296685,2,5,3,0.599330333333333,0.979619594951304
"GNAT2",0.927006,1.528688,1.379845,1.278513,11,16,9,"Gnat2",0,0.164009,0.144773,0,4,3,0.102927333333333,2.06587771572742
"GNAT3",0.051312,0.067022,0.147056,0.0884633333333333,1,1,2,"Gnat3",0,0,0,0,0,0,0,1.08846333333333
"GNAZ",18.436082,26.965463,25.959778,23.7871076666667,972,984,956,"Gnaz",7.641504,10.977992,9.830041,180,948,478,9.483179,2.36446479323368
"GNB1",338.980015,401.130865,370.158933,370.089937666667,9408,8128,8488,"Gnb1",232.689035,276.326588,301.080925,2718,10092,6230,270.032182666667,1.36917296689839
"GNB1L",2.346197,2.436117,2.948282,2.57686533333333,53,38,44,"Gnb1l",3.559331,2.708312,4.409016,12,54,39,3.55888633333333,0.784591909471458
"GNB2",144.99136,132.349535,155.428695,144.25653,2032,1366,1529,"Gnb2",163.944005,219.392834,212.735931,603,2801,1551,198.690923333333,0.72740677230247
"GNB3",11.037211,10.327007,11.020965,10.795061,214,149,159,"Gnb3",0.419535,0.191286,0.767348,2,6,11,0.459389666666667,8.08218755374678
"GNB4",13.721403,11.941831,9.95514,11.8727913333333,1329,752,690,"Gnb4",9.075587,11.351829,13.602208,224,702,422,11.343208,1.04290483748903
"GNB5",26.460995,31.460821,26.290468,28.0707613333333,1297,1178,1024,"Gnb5",54.346385,58.880881,60.311558,514,2161,1449,57.8462746666667,0.494011923405585
"GNE",10.221256,8.571795,10.846568,9.879873,829,572,634,"Gne",15.082258,18.005552,15.419785,213,823,442,16.1691983333333,0.633685556469876
"GNG10",25.022985,26.762897,32.258954,28.0149453333333,432,360,393,"Gng10",8.327621,11.420592,10.473893,53,263,138,10.0740353333333,2.62008784151131
"GNG11",6.898901,4.411087,6.309188,5.87305866666667,366,179,232,"Gng11",25.588187,24.558037,22.755885,127,445,234,24.300703,0.271654849537844
"GNG12",17.091699,13.52679,15.415281,15.34459,1339,816,851,"Gng12",33.863055,21.185902,19.853836,385,1368,783,24.9675976666667,0.629422490667311
"GNG13",0.134085,0.354617,0.203972,0.230891333333333,2,4,2,"Gng13",439.94657,448.34221,565.128276,331,1267,898,484.472352,0.00253545094434818
"GNG2",153.03821,203.216094,207.099487,187.784597,6341,6460,6699,"Gng2",32.583157,48.947677,44.481652,556,2342,1334,42.004162,4.38991456222307
"GNG3",170.479655,247.883218,249.028143,222.463672,2135,2357,2059,"Gng3",45.476186,53.016994,51.558957,461,2021,1113,50.017379,4.38014802759664
"GNG4",4.970123,9.639798,9.806694,8.13887166666667,325,386,318,"Gng4",14.919105,20.040826,17.904286,117,516,290,17.6214056666667,0.490772384762862
"GNG7",6.224643,3.586203,3.710293,4.50704633333333,493,215,194,"Gng7",6.511483,8.536722,8.757654,148,681,425,7.93528633333333,0.616325669697807
"GNG8",142.804171,16.565939,18.627909,59.332673,34,3,3,"Gng8",1.677122,3.077906,2.975005,6,35,21,2.57667766666667,16.8683562296593
"GNGT1",0,0,0.251679,0.083893,0,0,2,"Gngt1",0,0.055702,0,0,1,0,0.0185673333333333,1.06413485346411
"GNGT2",0,0,0,0,0,0,0,"Gngt2",1.341131,1.573275,1.247797,3,15,6,1.387401,0.418865536204433
"GNL1",42.479688,36.541151,44.71839,41.2464096666667,1605,1456,1302,"Gnl1",34.863343,40.67856,40.779315,561,2429,1398,38.7737393333333,1.06216841500897
"GNL2",30.621967,27.19473,36.932811,31.5831693333333,816,455,523,"Gnl2",23.029726,23.611559,25.701652,218,862,492,24.1143123333333,1.29739444587885
"GNL3",48.717256,38.705614,42.405665,43.2761783333333,892,629,664,"Gnl3",32.561377,24.15413,35.330772,135,423,262,30.682093,1.39751430984479
"GNL3L",7.073252,4.386087,4.855045,5.438128,517,394,428,"Gnl3l",58.253458,54.94922,66.616037,1474,5362,3180,59.9395716666667,0.105647739620093
"GNMT",1.309676,1.412142,1.716176,1.47933133333333,22,18,19,"Gnmt",2.27789,2.722862,1.873155,13,56,23,2.29130233333333,0.753297959966607
"GNPAT",27.889585,21.856343,30.661555,26.8024943333333,890,609,684,"Gnpat",36.459572,34.556077,38.557757,302,1101,681,36.5244686666667,0.740916402582685
"GNPDA1",24.742129,28.366239,30.831152,27.97984,493,424,499,"Gnpda1",29.198223,31.624609,35.667181,85,360,212,32.1633376666667,0.873851730223415
"GNPDA2",6.147261,5.595335,6.890255,6.21095033333333,306,228,209,"Gnpda2",13.560527,12.893236,15.391628,149,565,370,13.9484636666667,0.482387387368303
"GNPNAT1",81.322984,57.51224,66.576834,68.470686,350,199,243,"Gnpnat1",15.078257,11.644116,10.045115,95,321,199,12.2558293333333,5.24076496860953
"GNPTAB",20.839531,29.645575,25.640484,25.3751966666667,1297,1373,1201,"Gnptab",11.637537,18.864389,21.9324,426,1478,860,17.4781086666667,1.4273753414085
"GNPTG",28.84372,38.619946,41.443612,36.302426,526,527,548,"Gnptg",35.479345,36.711552,36.329875,320,1260,665,36.1735906666667,1.00346577586461
"GNRH1",2.411998,0.792506,1.485879,1.563461,46,14,13,"Gnrh1",0,0.642779,0.722405,0,3,2,0.455061333333333,1.76175460186787
"GNRHR",0.417165,0.76959,0.494802,0.560519,21,30,13,"Gnrhr",0,0,0.052936,0,0,1,0.0176453333333333,1.53346057696591
"GNS",36.518226,38.682438,48.216651,41.139105,2095,1845,1935,"Gns",32.233578,38.024614,40.391504,542,2156,1240,36.883232,1.11234186671296
"GOLGA1",20.796003,15.525639,15.357631,17.2264243333333,613,491,451,"Golga1",34.887854,37.972711,28.393766,257,962,535,33.7514436666667,0.524479630491322
"GOLGA2",137.833493,126.369342,130.496115,131.566316666667,2255,1585,1420,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,4.44116282926069
"GOLGA2",137.833493,126.369342,130.496115,131.566316666667,2255,1585,1420,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,14.0703495275807
"GOLGA3",32.687062,34.171309,51.052213,39.303528,2618,1961,2026,"Golga3",9.537772,9.297917,10.684911,378,1563,929,9.8402,3.7179690411616
"GOLGA4",18.884705,16.121011,12.114008,15.7065746666667,1485,752,716,"Golga4",36.573294,41.423006,44.095803,675,2540,1552,40.6973676666667,0.400662574199428
"GOLGA5",20.191687,13.061131,19.621719,17.6248456666667,649,435,476,"Golga5",13.111082,9.803755,13.528822,207,579,369,12.1478863333333,1.41656576536168
"GOLGA6A",0.971548,0.15762,0.142533,0.423900333333333,2,1,6,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.0477027150786184
"GOLGA6A",0.971548,0.15762,0.142533,0.423900333333333,2,1,6,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.151130210797177
"GOLGA6B",0.780647,0.069075,0,0.283240666666667,6,2,0,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.0429904133500657
"GOLGA6B",0.780647,0.069075,0,0.283240666666667,6,2,0,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.136200847711609
"GOLGA6C",0,0,0,0,0,0,0,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.106138194689078
"GOLGA6C",0,0,0,0,0,0,0,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.0335014424548571
"GOLGA6D",0.329689,0.174308,0,0.167999,20,8,0,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.0391296512858306
"GOLGA6D",0.329689,0.174308,0,0.167999,20,8,0,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.123969305258649
"GOLGA7",56.779869,51.118512,68.891914,58.9300983333333,924,666,716,"Golga7",59.30503,54.425913,57.323789,647,2273,1362,57.018244,1.03295264043726
"GOLGA7B",6.513721,6.292366,8.895419,7.23383533333333,672,590,539,"Golga7b",23.534026,24.087883,24.802286,437,1665,970,24.1413983333333,0.327501089007314
"GOLGA8A",77.945234,46.788372,39.196229,54.6432783333333,6847,3258,2720,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,1.86413008708376
"GOLGA8A",77.945234,46.788372,39.196229,54.6432783333333,6847,3258,2720,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,5.9058771088819
"GOLGA8B",56.232933,33.444361,38.570656,42.7493166666667,2197,1182,1078,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,4.6434734898808
"GOLGA8B",56.232933,33.444361,38.570656,42.7493166666667,2197,1182,1078,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,1.46566521474765
"GOLGA8F",0.190591,0.251192,0.288448,0.243410333333333,1,1,1,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.0416560397299413
"GOLGA8F",0.190591,0.251192,0.288448,0.243410333333333,1,1,1,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.131973328037745
"GOLGA8G",0.20232,0.047255,0.040307,0.0966273333333333,3,4,3,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.116394045406698
"GOLGA8G",0.20232,0.047255,0.040307,0.0966273333333333,3,4,3,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.03673859750209
"GOLGA8H",0.303775,0.335176,0.396997,0.345316,10,8,9,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.142789411526332
"GOLGA8H",0.303775,0.335176,0.396997,0.345316,10,8,9,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.0450700265575985
"GOLGA8J",0.8657,0.638312,0.514439,0.672817,19,11,8,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.1775497764252
"GOLGA8J",0.8657,0.638312,0.514439,0.672817,19,11,8,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.0560417824630066
"GOLGA8K",1.600974,0.506749,2.167956,1.42522633333333,42,9,35,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.257409144732413
"GOLGA8K",1.600974,0.506749,2.167956,1.42522633333333,42,9,35,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.0812485804461706
"GOLGA8M",0.254942,0.077072,0,0.110671333333333,4,2,0,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.117884650212911
"GOLGA8M",0.254942,0.077072,0,0.110671333333333,4,2,0,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.037209091759926
"GOLGA8N",39.776597,8.769666,14.810343,21.1188686666667,317,70,101,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.741014005802874
"GOLGA8N",39.776597,8.769666,14.810343,21.1188686666667,317,70,101,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,2.34765678884482
"GOLGA8O",3.693242,1.112685,0.983448,1.92979166666667,347,57,64,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.0981522469255531
"GOLGA8O",3.693242,1.112685,0.983448,1.92979166666667,347,57,64,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.310962798315106
"GOLGA8Q",1.452312,0.715326,0,0.722546,12,4,0,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.182827922708893
"GOLGA8Q",1.452312,0.715326,0,0.722546,12,4,0,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.0577077756948442
"GOLGA8R",1.336855,0.907097,0.532762,0.925571333333333,63,33,20,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.204376665065041
"GOLGA8R",1.336855,0.907097,0.532762,0.925571333333333,63,33,20,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.064509417216389
"GOLGA8S",0.098159,0.021293,0.080254,0.0665686666666667,8,1,4,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.035731588810487
"GOLGA8S",0.098159,0.021293,0.080254,0.0665686666666667,8,1,4,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.113203672791937
"GOLGA8T",0,0,0,0,0,0,0,"Gm13547",5.738602,3.342116,16.184319,1,5,6,8.421679,0.106138194689078
"GOLGA8T",0,0,0,0,0,0,0,"Golga2",30.87589,24.397661,31.274832,505,2128,1350,28.849461,0.0335014424548571
"GOLGB1",26.693988,17.925624,32.06487,25.561494,2572,1534,1312,"Golgb1",16.63017,16.869657,16.719011,563,2408,1473,16.7396126666667,1.49729841902974
"GOLIM4",8.872187,6.420395,7.067634,7.45340533333333,542,280,275,"Golim4",23.887632,19.422595,30.716429,271,942,573,24.675552,0.329239477824404
"GOLM1",50.17977,93.377882,96.988435,80.182029,2579,3437,3592,"Golm1",8.619922,8.06007,9.77635,212,734,485,8.81878066666667,8.26803569160081
"GOLM2",134.872135,162.02178,182.685916,159.859943666667,1653,1510,1483,"Golm2",29.329654,29.258126,35.163918,510,2079,1248,31.250566,4.98781769184041
"GOLPH3",24.91021,26.669346,30.830743,27.4700996666667,1106,893,935,"Golph3",34.922737,30.946811,30.598125,587,1872,1066,32.155891,0.858673943241841
"GOLPH3L",11.499365,6.60888,6.282502,8.130249,304,232,239,"Golph3l",13.198225,11.246765,12.073431,172,608,379,12.172807,0.693113396408222
"GOLT1A",10.231946,8.08497,11.158352,9.82508933333333,93,38,51,"Golt1a",0,0,0,0,0,0,0,10.8250893333333
"GOLT1B",152.845827,143.803098,77.240904,124.629943,849,645,691,"Golt1b",26.844986,22.578428,17.007251,215,698,446,22.143555,5.4282906407421
"GON4L",21.202195,18.138767,23.270209,20.8703903333333,1316,962,789,"Gon4l",9.100111,9.879263,10.614352,341,1592,952,9.86457533333333,2.01300001724258
"GON7",6.427033,8.005017,8.471281,7.63444366666667,68,62,69,"Gm20604",7.926274,8.10706,8.250976,147,547,316,8.09477,0.949385599269324
"GON7",6.427033,8.005017,8.471281,7.63444366666667,68,62,69,"Gon7",11.922878,8.06202,6.611088,71,162,83,8.86532866666667,0.875231222233988
"GOPC",16.544163,15.309149,15.798312,15.8838746666667,1367,971,917,"Gopc",13.229869,14.380404,15.769225,333,1416,877,14.4598326666667,1.09211238120775
"GORAB",7.802994,4.798822,6.90981,6.50387533333333,203,98,111,"Gorab",4.323964,3.976368,4.334654,72,245,145,4.211662,1.43982386680743
"GORASP1",34.958179,29.824269,31.252554,32.0116673333333,690,582,593,"Gorasp1",9.678075,10.285741,9.427156,171,602,298,9.79699066666667,3.05748780864001
"GORASP2",37.251475,28.842869,33.945534,33.346626,1167,645,748,"Gorasp2",29.011438,31.469943,33.784585,415,1595,918,31.4219886666667,1.05936209999703
"GOSR1",14.181379,13.644804,12.993986,13.606723,802,600,638,"Gosr1",21.254082,20.35406,28.37251,328,1136,700,23.326884,0.600435427735011
"GOSR2",28.784128,24.826636,30.725678,28.1121473333333,898,698,712,"Gosr2",27.30779,27.054135,27.561748,430,1725,1055,27.307891,1.02841102974903
"GOT1",73.916818,82.933152,90.075285,82.3084183333333,2064,1760,1709,"Got1",157.10365,181.444442,172.328693,1710,6859,3791,170.292261666667,0.486352492066751
"GOT1L1",0,0,0,0,0,0,0,"Got1l1",2.180529,0.720412,0.938261,3,11,6,1.279734,0.438647666789196
"GOT2",43.794749,51.191036,57.251389,50.7457246666667,1821,1580,1603,"Got2",92.261558,94.946966,90.869628,1210,5080,2880,92.6927173333333,0.552291855113663
"GP1BA",0.661257,0.694909,0.60749,0.654552,30,24,18,"Gp1ba",0.169559,0.266188,0.261828,3,18,10,0.232525,1.34240847041642
"GP1BB",12.086704,7.079244,11.006949,10.0576323333333,111,47,58,"Gp1bb",0,0.430195,0.18311,0,20,5,0.204435,9.18076304103861
"GP2",0.035016,0.046721,0.046786,0.042841,1,1,1,"Gp2",0,0,0,0,0,0,0,1.042841
"GP5",0.015842,0,0,0.00528066666666667,1,0,0,"Gp5",0.14491,0.46698,0.427777,2,23,12,0.346555666666667,0.746557080076155
"GP6",0.447365,0.452807,0.488061,0.462744333333333,14,7,10,"Gp6",0.049492,0.932634,0.055267,2,6,5,0.345797666666667,1.08689765895963
"GP9",0,0,0,0,0,0,0,"Gp9",0,0.453931,0.101344,0,8,1,0.185091666666667,0.843816582402205
"GPA33",0,0,0,0,0,0,0,"Gpa33",0,0,0,0,0,0,0,1
"GPAA1",64.131733,57.030684,85.655868,68.9394283333333,900,722,856,"Gpaa1",39.255981,49.859951,46.060743,138,625,347,45.0588916666667,1.51847831770449
"GPAM",6.917849,7.146091,4.229123,6.09768766666667,569,389,350,"Gpam",15.545036,14.075402,14.585138,546,2119,1277,14.735192,0.451070928569964
"GPANK1",9.222844,7.492738,8.576537,8.43070633333333,203,141,128,"Gpank1",9.337961,21.231656,38.213719,55,246,162,22.9277786666667,0.394132128381439
"GPAT2",0.243045,0.046782,0.103563,0.13113,18,3,4,"Gpat2",0.116675,0.060832,0.107963,2,4,4,0.0951566666666667,1.03284765954338
"GPAT3",1.716624,0.365608,0.519619,0.867283666666667,61,13,12,"Gpat3",4.878774,4.784646,5.041081,55,227,101,4.90150033333333,0.316408296398752
"GPAT4",90.1022,86.271113,100.415374,92.2628956666667,2006,1574,1510,"Gpat4",39.068137,40.976581,41.30216,547,1925,1218,40.4489593333333,2.25006603704196
"GPATCH1",3.644835,3.131513,3.997572,3.59130666666667,170,116,140,"Gpatch1",7.144287,6.270521,6.873322,134,469,255,6.76271,0.591456677715214
"GPATCH11",8.505726,8.726599,7.310262,8.18086233333333,369,325,309,"Gpatch11",36.652491,21.75866,31.493695,207,709,423,29.968282,0.296460176038611
"GPATCH2",4.542539,5.810534,7.079132,5.810735,335,237,257,"Gpatch2",4.789191,4.394087,3.843753,115,389,218,4.34234366666667,1.274859017868
"GPATCH2L",8.46035,6.115086,6.542061,7.03916566666667,1200,679,689,"Gpatch2l",11.120364,9.926017,9.740356,304,999,567,10.2622456666667,0.713815512874179
"GPATCH3",5.442951,8.600001,10.568523,8.203825,150,114,118,"Gpatch3",7.581273,4.908197,5.022572,36,93,62,5.83734733333333,1.34611049450854
"GPATCH4",16.094645,20.269633,19.894361,18.7528796666667,338,333,315,"Gpatch4",7.440961,6.450766,6.28323,75,254,140,6.72498566666667,2.55701182099281
"GPATCH8",18.736627,13.475571,12.381138,14.8644453333333,1379,1057,953,"Gpatch8",17.512893,17.470636,14.431397,363,1779,966,16.471642,0.908011126448981
"GPBAR1",0.265945,0,0.093839,0.119928,6,0,2,"Gpbar1",0,0,0,0,0,0,0,1.119928
"GPBP1",39.420986,28.924159,40.627808,36.3243176666667,1436,752,969,"Gpbp1",51.861371,51.256752,47.640833,723,2458,1501,50.2529853333333,0.72823694900738
"GPBP1L1",55.331703,46.167857,53.778156,51.7592386666667,1110,610,677,"Gpbp1l1",18.744697,19.467913,19.898204,225,810,496,19.3702713333333,2.59001158125631
"GPC1",133.754189,134.766656,150.565842,139.695562333333,4204,3391,3345,"Gpc1",15.540793,17.142404,16.059008,349,1611,843,16.2474016666667,8.15749323013969
"GPC2",33.181433,40.066759,48.993168,40.74712,986,878,902,"Gpc2",1.063445,1.107137,0.626866,18,54,23,0.932482666666667,21.6028431820346
"GPC3",37.942355,1.33826,3.262105,14.1809066666667,943,15,46,"Gpc3",1.342938,1.456809,1.121581,19,78,34,1.30710933333333,6.58005515704501
"GPC4",11.145844,3.575618,9.647434,8.12296533333333,998,244,594,"Gpc4",1.202374,1.533729,1.812596,21,100,67,1.516233,3.62564410105635
"GPC5",8.880565,10.339027,7.398319,8.872637,253,276,158,"Gpc5",10.660813,10.870977,10.245399,150,743,362,10.5923963333333,0.851647641791865
"GPC6",2.777069,2.198021,2.722564,2.56588466666667,318,180,251,"Gpc6",4.021329,3.623098,4.889395,91,305,224,4.17794066666667,0.688668506694618
"GPCPD1",17.825204,16.626497,13.313513,15.921738,719,442,386,"Gpcpd1",43.786943,38.488122,41.14,603,2649,1506,41.138355,0.401575666634352
"GPD1",0.664707,0.096299,0.585849,0.448951666666667,12,3,4,"Gpd1",52.059941,52.985362,58.288279,865,3343,2143,54.4445273333333,0.0261333577244792
"GPD1L",11.346364,15.229834,14.090859,13.5556856666667,731,618,705,"Gpd1l",14.438036,15.904522,17.271379,424,1658,1006,15.8713123333333,0.862747685484336
"GPD2",6.211015,7.293468,7.502409,7.00229733333333,444,350,355,"Gpd2",45.908816,45.796634,53.94773,675,2591,1582,48.55106,0.161495986833245
"GPER1",1.683244,2.005122,3.280658,2.323008,49,58,66,"Gper1",2.845588,1.167949,1.119913,20,74,40,1.71115,1.22568209062575
"GPHA2",0,0,0,0,0,0,0,"Gpha2",0,0.200431,0,0,2,0,0.0668103333333333,0.937373747473387
"GPHB5",0,0,0,0,0,0,0,"Gphb5",0,0,0,0,0,0,0,1
"GPHN",37.592095,59.544622,52.709332,49.948683,477,497,483,"Gphn",34.7259,39.705208,41.774908,490,1730,1044,38.7353386666667,1.28220079932879
"GPI",235.278288,176.482213,160.724687,190.828396,8064,4760,4492,"Gpi1",344.268415,378.084386,389.260725,1929,8553,4786,370.537842,0.516309173158195
"GPIHBP1",0.024777,0,0,0.008259,1,0,0,"Gpihbp1",0.24154,0.167193,0,1,1,0,0.136244333333333,0.887361081082032
"GPKOW",9.703919,9.482169,10.158862,9.78165,278,206,192,"Gpkow",17.898402,18.088547,18.238506,247,1013,623,18.0751516666667,0.565219621233243
"GPLD1",2.790958,5.200644,5.884474,4.62535866666667,256,363,293,"Gpld1",35.137941,24.377817,25.171464,412,1525,884,28.229074,0.192457642232069
