"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","FoldChange"
"EIF3L",493.646558,288.63706,413.633003,398.638873666667,4013,1986,2207,"Eif3l",108.493375,71.489342,68.316349,572,558,1077,82.7663553333333,4.77087575407065
"EIF3M",127.4178,82.925045,102.93278,104.425208333333,1397,784,855,"Eif3m",40.379008,48.939573,45.678628,544,600,1045,44.9990696666667,2.29189870789343
"EIF4A1",1101.262331,956.999021,1283.771901,1114.01108433333,6718,4963,5352,"Eif4a1",198.936359,187.846137,157.588062,2013,1888,3329,181.456852666667,6.11109458503247
"EIF4A2",490.070755,463.446544,536.53488,496.684059666667,8039,6215,6630,"Eif4a2",314.71068,328.551146,305.333416,5828,5911,10602,316.198414,1.56899920586194
"EIF4A3",29.588619,35.250938,46.09017,36.9765756666667,693,580,656,"Eif4a3l1",0,0,0,0,0,0,0,37.9765756666667
"EIF4A3",29.588619,35.250938,46.09017,36.9765756666667,693,580,656,"Eif4a3l2",0,0,0,0,0,0,0,37.9765756666667
"EIF4A3",29.588619,35.250938,46.09017,36.9765756666667,693,580,656,"Eif4a3",50.9604,55.567302,47.247877,363,387,693,51.2585263333333,0.726705828335675
"EIF4B",197.788214,154.331659,170.370046,174.163306333333,5826,3328,3490,"Eif4b",49.109059,46.759609,44.679247,1936,2164,3859,46.849305,3.66072832893463
"EIF4E",63.502798,73.409007,90.014502,75.6421023333333,1070,968,1088,"Eif4e",264.792698,260.409634,254.600007,1171,1172,2207,259.934113,0.293722049034399
"EIF4E1B",1.069713,0.624136,1.599314,1.097721,17,5,8,"Eif4e1b",0.26532,0,0.559894,2,0,6,0.275071333333333,1.64517932852907
"EIF4E2",174.184493,143.018767,145.323246,154.175502,1086,700,830,"Eif4e2",19.230595,17.454571,18.857957,514,513,947,18.5143743333333,7.95185637773373
"EIF4E3",9.011662,10.81193,9.058898,9.62749666666667,585,537,461,"Eif4e3",4.731207,4.475469,4.5697,157,145,288,4.59212533333333,1.90043964202996
"EIF4EBP1",27.120324,14.208616,22.602062,21.310334,260,103,146,"Eif4ebp1",2.190614,1.495185,1.60187,27,20,58,1.76255633333333,8.07597431798978
"EIF4EBP2",22.411246,14.837705,16.256255,17.8350686666667,3158,1590,1568,"Eif4ebp2",10.324716,10.497088,10.376429,851,848,1635,10.399411,1.65228437387394
"EIF4EBP3",1.641657,1.234422,1.637861,1.50464666666667,15,8,10,"Eif4ebp3",2.686446,1.583501,2.642226,20,11,37,2.30405766666667,0.758051741025908
"EIF4ENIF1",41.448808,55.035199,46.173321,47.5524426666667,629,566,578,"Eif4enif1",55.394166,57.296039,63.390958,580,575,1072,58.693721,0.813359292289162
"EIF4G1",164.744411,176.030184,185.859311,175.544635333333,5043,4142,4267,"Eif4g1",116.807504,134.859197,127.049354,2892,2881,5504,126.238685,1.38750754405654
"EIF4G2",5195.373049,6582.429218,7573.928757,6450.577008,17248,15929,16935,"Eif4g2",555.026102,508.712603,476.089843,7930,7961,13774,513.276182666667,12.5449655757861
"EIF4G3",88.757932,110.648643,96.794812,98.7337956666667,4563,4034,3588,"Eif4g3",40.912915,39.758717,40.297524,2821,2789,5230,40.323052,2.41351475362146
"EIF4H",92.05946,69.540065,78.351344,79.983623,3658,2081,2152,"Eif4h",102.11348,106.992351,98.432635,3175,3280,5845,102.512822,0.782353542636486
"EIF5",177.374506,164.588592,180.991511,174.318203,3418,2566,2693,"Eif5",90.101482,101.472879,87.484701,2683,2715,4615,93.0196873333333,1.86469672440448
"EIF5A",173.517325,171.710614,203.314707,182.847548666667,2671,2028,2266,"Eif5a",143.479047,169.880026,148.890035,1712,1988,3436,154.083036,1.18547813744546
"EIF5A2",10.224538,3.154312,1.165627,4.848159,225,93,75,"Eif5a2",10.973121,12.00154,10.75336,778,816,1423,11.2426736666667,0.477686423670908
"EIF5AL1",0.191166,0.167662,0.112393,0.157073666666667,14,9,5,"Eif5a",143.479047,169.880026,148.890035,1712,1988,3436,154.083036,0.00746099442279855
"EIF5B",27.847365,23.563349,39.134681,30.1817983333333,1685,1276,1337,"Eif5b",23.230411,22.339545,21.516129,1081,971,1878,22.3620283333333,1.33472136444774
"EIF6",37.756628,49.045633,45.167558,43.9899396666667,606,560,477,"Eif6",48.644683,57.100453,48.550347,232,244,477,51.4318276666667,0.858065447435639
"EIPR1",13.681666,15.269818,16.807613,15.2530323333333,240,261,270,"Eipr1",18.617093,24.17599,20.729147,361,423,673,21.1740766666667,0.73297448086151
"ELAC1",4.068181,5.762021,5.838786,5.222996,83,104,83,"Elac1",4.813431,5.543537,5.216786,338,380,696,5.19125133333333,1.00512734259321
"ELAC2",59.124768,75.679004,74.121186,69.6416526666667,987,822,830,"Elac2",9.362887,9.754784,11.948933,274,272,484,10.3555346666667,6.22090062161758
"ELANE",0.077149,0,0,0.0257163333333333,1,0,0,"Elane",0,0,0,0,0,0,0,1.02571633333333
"ELAPOR1",6.959615,6.480959,7.513409,6.984661,435,350,312,"Elapor1",14.40099,10.686103,11.673006,547,504,1015,12.2533663333333,0.602462861070844
"ELAPOR2",23.779272,7.372832,5.538006,12.2300366666667,828,285,284,"Elapor2",20.710724,20.701832,18.598466,949,984,1712,20.003674,0.629891545006205
"ELAVL1",23.412255,20.047628,20.116835,21.1922393333333,1342,915,990,"Elavl1",11.507108,11.246232,11.308824,847,820,1538,11.3540546666667,1.7963526900372
"ELAVL2",99.824011,135.112226,129.107976,121.348071,3076,3295,3386,"Elavl2",31.761344,45.248696,36.404055,903,911,1435,37.8046983333333,3.15291900864754
"ELAVL3",29.975485,55.268536,53.662368,46.3021296666667,1638,1809,1789,"Elavl3",55.975593,62.224541,61.824725,2307,2266,4399,60.0082863333333,0.77533942534003
"ELAVL4",53.68126,119.645791,98.875383,90.7341446666667,1762,2770,2594,"Elavl4",29.144155,32.715255,28.526511,1140,962,1662,30.1286403333333,2.9469370870155
"ELF1",10.596955,7.160094,7.549018,8.43535566666667,451,222,243,"Elf1",1.450091,1.370193,1.136081,78,71,115,1.31878833333333,4.06908881290732
"ELF2",12.914326,13.954236,14.035721,13.634761,490,365,325,"Elf2",7.52191,8.722973,8.334935,321,273,550,8.19327266666667,1.59189893856442
"ELF3",0.872795,0.443067,0.143937,0.486599666666667,12,7,6,"Elf3",0,0.082748,0,0,2,0,0.0275826666666667,1.44669593492559
"ELF4",0.716743,0.359256,1.423789,0.833262666666667,68,26,35,"Elf4",0.224766,0.287454,0.294828,16,19,34,0.269016,1.44463321712781
"ELF5",0.024681,0,0,0.008227,0,0,0,"Elf5",0.102033,0.389943,0.251524,3,5,13,0.247833333333333,0.807982102310672
"ELFN1",5.246178,5.460821,6.051732,5.58624366666667,343,267,257,"Elfn1",4.393683,4.714917,5.7119,225,226,456,4.94016666666667,1.10876411997419
"ELFN2",2.022854,1.310934,2.182525,1.838771,243,162,112,"Elfn2",25.166062,25.649123,31.06517,1806,1641,3524,27.2934516666667,0.100333145402137
"ELK1",11.649221,7.884656,7.651372,9.06174966666667,580,273,252,"Elk1",12.198054,12.247882,12.166924,590,586,1128,12.2042866666667,0.762006303003621
"ELK3",11.926725,4.952828,6.351641,7.74373133333333,637,226,276,"Elk3",2.87507,2.973749,2.397842,98,83,169,2.748887,2.33235393153577
"ELK4",4.992442,2.641854,2.963409,3.53256833333333,721,328,293,"Elk4",37.911298,20.949754,23.804777,342,327,664,27.5552763333333,0.158729626021596
"ELL",2.889267,2.561813,3.696528,3.04920266666667,192,103,104,"Ell",6.435968,8.57747,6.098334,161,175,322,7.03725733333333,0.503804033979751
"ELL2",1.666974,2.501656,3.725552,2.631394,177,74,66,"Ell2",14.796505,12.00295,13.411317,320,293,550,13.4035906666667,0.252117272979988
"ELL3",0.937591,0.61476,0.779455,0.777268666666667,7,3,5,"Ell3",1.83104,1.48758,1.356305,45,32,62,1.55830833333333,0.694704638807545
"ELMO1",13.151803,9.021046,14.201388,12.1247456666667,242,135,182,"Elmo1",18.143741,18.387065,16.821864,1280,1276,2240,17.7842233333333,0.698711116971033
"ELMO2",39.132724,41.126934,51.922172,44.06061,1122,917,1018,"Elmo2",59.535918,49.782451,51.753751,1764,1628,2963,53.6907066666667,0.823917128638308
"ELMO3",1.247653,0.733907,0.991848,0.991136,38,25,27,"Elmo3",1.903148,1.931741,2.141212,23,28,70,1.99203366666667,0.665479142892889
"ELMOD1",5.685338,0.04367,1.943815,2.55760766666667,189,1,53,"Elmod1",81.29958,88.829694,80.758924,2517,2721,4778,83.6293993333333,0.0420374916363777
"ELMOD2",17.894933,15.40455,11.243723,14.8477353333333,793,557,586,"Elmod2",4.183596,4.26664,4.544894,249,243,476,4.33171,2.97235508557917
"ELMOD3",13.307968,12.001339,11.01855,12.1092856666667,307,216,204,"Elmod3",7.792868,10.56374,7.745225,139,191,330,8.700611,1.35138762565231
"ELN",4.665435,1.469325,0.716813,2.28385766666667,118,16,11,"Eln",1.478278,1.719501,2.063756,61,70,182,1.753845,1.19246278082705
"ELOA",11.019782,12.402262,13.077503,12.1665156666667,841,646,739,"Eloa",4.86022,5.798837,4.993075,323,377,633,5.21737733333333,2.11769608964809
"ELOB",291.116764,233.484835,233.956586,252.852728333333,1007,656,630,"Elob",243.575227,252.682165,243.128673,646,687,1252,246.462021666667,1.02582499982674
"ELOC",74.601688,76.565787,81.01996,77.3958116666667,803,644,612,"Eloc",145.42047,163.694245,138.780037,1090,1179,1956,149.298250666667,0.521601624230038
"ELOF1",16.312208,21.631573,19.406372,19.1167176666667,233,202,168,"Elof1",23.430078,25.025826,23.061398,216,233,407,23.8391006666667,0.809881079698779
"ELOVL1",24.900589,22.339262,28.348388,25.1960796666667,364,247,267,"Elovl1",10.294512,9.000226,12.616075,135,120,277,10.6369376666667,2.25111454723211
"ELOVL2",3.210915,0.823217,1.833424,1.955852,229,45,91,"Elovl2",3.490731,4.048509,3.154387,184,208,316,3.56454233333333,0.647568098649101
"ELOVL3",0.173777,0.22925,0.327603,0.243543333333333,4,4,5,"Elovl3",0,0,0.021535,0,0,1,0.00717833333333333,1.23468038596276
"ELOVL4",18.334778,32.360036,35.587981,28.7609316666667,936,1276,1278,"Elovl4",14.63811,15.765997,12.117281,599,626,939,14.173796,1.96133727293201
"ELOVL5",34.824008,34.243965,39.036853,36.034942,1581,1240,1279,"Elovl5",32.61189,29.661635,24.220442,842,789,1408,28.8313223333333,1.24147838926394
"ELOVL6",53.497802,61.413529,42.156391,52.3559073333333,1080,870,839,"Elovl6",8.782865,7.981474,7.813412,716,655,1163,8.19258366666667,5.8042340726044
"ELOVL7",1.701381,0.412661,0.633302,0.915781333333333,93,17,23,"Elovl7",3.216294,3.722411,3.016357,163,178,285,3.318354,0.443636935122348
"ELP1",58.193078,53.051424,64.25486,58.4997873333333,2647,2014,1890,"Elp1",25.768307,32.483472,30.412193,760,873,1604,29.5546573333333,1.94732301148809
"ELP2",93.887942,66.944215,67.387638,76.073265,1421,1021,957,"Elp2",38.998487,38.183027,38.100809,884,952,1695,38.427441,1.95481276606311
"ELP3",26.365879,27.605485,31.575862,28.515742,538,486,447,"Elp3",18.850718,21.875993,18.619559,727,822,1364,19.78209,1.42024897399636
"ELP4",10.821441,9.194102,9.732506,9.91601633333333,225,142,128,"Elp4",8.362805,10.506509,9.628178,125,151,251,9.499164,1.03970338336779
"ELP5",22.144815,24.980631,28.899225,25.341557,336,285,297,"Elp5",47.911432,54.836898,50.07229,418,444,802,50.9402066666667,0.507151563124316
"ELP6",22.475554,25.741201,26.426069,24.8809413333333,329,273,272,"Elp6",4.918145,6.231334,4.647769,78,99,165,5.26574933333333,4.13054208786307
"EMB",15.95664,19.41831,14.717465,16.6974716666667,785,814,745,"Emb",6.763354,6.455649,5.732617,243,227,392,6.31720666666667,2.41861033490922
"EMC1",45.0425,45.025627,45.246384,45.104837,1573,1348,1245,"Emc1",12.418868,13.773713,16.147021,647,680,1256,14.1132006666667,3.05063354989309
"EMC10",28.574447,31.099847,34.708184,31.460826,1221,782,783,"Emc10",50.771455,57.087922,58.070696,1029,1205,2331,55.3100243333333,0.576466204451353
"EMC2",65.119053,45.846804,48.818277,53.261378,565,337,347,"Emc2",33.436643,29.845931,34.037007,494,430,958,32.4398603333333,1.62265564087633
"EMC3",45.603007,48.713103,62.233678,52.1832626666667,617,553,601,"Emc3",23.970292,24.880991,23.024114,613,614,1103,23.9584656666667,2.13087067838852
"EMC4",82.337583,82.17224,99.428651,87.9794913333333,710,532,573,"Emc4",54.272738,65.684545,59.575556,584,698,1228,59.8442796666667,1.46241342359223
"EMC6",18.266945,20.874874,23.1991,20.7803063333333,151,131,128,"Emc6",13.484586,15.706259,16.415945,205,234,427,15.2022633333333,1.34427554257337
"EMC7",57.052714,63.889669,72.852915,64.5984326666667,649,556,554,"Emc7",16.045476,16.84462,14.767715,1326,1359,2319,15.885937,3.88479671970034
"EMC8",19.43866,19.768471,21.061184,20.0894383333333,297,217,232,"Emc8",19.979312,23.740877,24.536157,626,669,1199,22.7521153333333,0.887897268827116
"EMC9",16.876285,11.873476,13.072452,13.9407376666667,159,90,92,"Emc9",23.093228,21.952808,30.545138,123,113,273,25.197058,0.570321204261435
"EMCN",7.518404,0.637435,0.35826,2.838033,28,5,5,"Emcn",4.536903,3.326992,5.606377,67,54,142,4.49009066666667,0.699083718835973
"EMD",46.008344,29.71969,44.955314,40.2277826666667,548,274,304,"Emd",15.529506,15.83594,16.570373,235,228,454,15.9786063333333,2.42821948146156
"EME1",6.609702,3.573083,4.559543,4.91410933333333,125,40,45,"Eme1",0.15137,0.155199,0.063882,5,5,4,0.123483666666667,5.26408127576992
"EME2",22.691969,29.214711,36.322706,29.4097953333333,1263,1264,1267,"Eme2",10.584103,8.335414,8.392523,196,185,335,9.10401333333333,3.0096749014583
"EMG1",10.088494,8.104663,12.025698,10.0729516666667,267,203,224,"Emg1",25.963925,26.835006,24.531776,225,215,398,25.7769023333333,0.413526237233291
"EMID1",2.187219,1.436314,1.270659,1.63139733333333,72,24,30,"Emid1",3.256779,3.056449,3.075402,47,43,89,3.12954333333333,0.637212670004674
"EMILIN1",22.488581,5.143687,5.518731,11.050333,1161,205,182,"Emilin1",0.847377,0.995896,0.8759,23,22,52,0.906391,6.32101861580337
"EMILIN2",4.055597,1.536229,1.251244,2.28102333333333,133,32,28,"Emilin2",3.04891,0.596141,1.749774,46,30,90,1.798275,1.17251640147353
"EMILIN3",0.676419,0.367145,0.605873,0.549812333333333,47,19,27,"Emilin3",0.022409,0.022093,0.033716,1,1,3,0.0260726666666667,1.51043135996216
"EML1",34.235603,44.791616,33.564762,37.5306603333333,661,660,653,"Eml1",43.250088,43.872481,29.695483,689,673,1221,38.9393506666667,0.964729262999535
"EML2",401.957249,230.457375,258.794268,297.069630666667,1400,702,586,"Eml2",50.837051,60.487799,60.64593,1082,1363,2385,57.3235933333333,5.11061842440206
"EML3",18.211358,8.985708,15.946869,14.3813116666667,338,118,173,"Eml3",4.507894,6.280237,7.934619,91,107,170,6.24091666666667,2.12422161098388
"EML4",44.516194,27.003898,29.102406,33.5408326666667,3756,1703,1781,"Eml4",5.990265,6.620247,6.607309,412,398,821,6.40594033333333,4.66393612586941
"EML5",0.960028,1.89325,0.738354,1.19721066666667,73,40,41,"Eml5",62.461315,35.058775,47.260192,1440,927,2347,48.260094,0.0446042727134598
"EML6",18.322484,19.992098,17.642562,18.6523813333333,283,231,187,"Eml6",14.236693,11.341509,15.373778,353,330,775,13.65066,1.34139904504871
"EMP1",64.021438,13.705305,13.332721,30.3531546666667,1007,168,128,"Emp1",0.930835,1.368336,1.000494,35,23,68,1.09988833333333,14.930867593753
"EMP2",13.094769,4.904723,10.551677,9.51705633333333,872,315,397,"Emp2",5.509857,5.323681,5.215229,263,249,476,5.349589,1.65633654923702
"EMP3",367.827683,263.51439,320.079022,317.140365,616,384,343,"Emp3",2.568909,3.137599,5.621174,12,16,40,3.775894,66.6137826760812
"EMSY",12.226172,11.43714,13.293981,12.3190976666667,435,277,269,"Emsy",28.033149,24.657391,26.852323,782,685,1418,26.5142876666667,0.484079320098214
"EMX1",0.07413,0,0,0.02471,4,0,0,"Emx1",4.046619,6.99207,4.520631,57,113,150,5.18644,0.165638072946638
"EMX2",0.096094,0.063369,0,0.0531543333333333,4,1,0,"Emx2",5.05763,9.107502,8.512992,79,80,192,7.55937466666667,0.123041036798483
"EN1",0.213979,0,0.082799,0.098926,8,0,2,"En1",0,0,0.016174,0,0,1,0.00539133333333333,1.09303309424456
"EN2",2.462266,0.20867,1.848459,1.506465,140,9,70,"En2",0.104497,0.148066,0.121193,4,6,10,0.124585333333333,2.22879040452244
"ENAH",49.28083,35.149649,32.96728,39.1325863333333,3641,2709,2542,"Enah",45.203611,33.18147,39.276203,2035,1751,3769,39.220428,0.997815993736649
"ENAM",0.165974,0.218854,0.095788,0.160205333333333,3,2,7,"Enam",0,0,0,0,0,0,0,1.16020533333333
"ENC1",169.991373,74.616611,73.572386,106.060123333333,12342,4250,4220,"Enc1",122.798087,106.097654,107.269926,7983,6825,13516,112.055222333333,0.946971941001328
"ENDOD1",30.821252,26.820905,23.933652,27.1919363333333,2629,1743,1396,"Endod1",18.994167,19.697756,17.64192,1131,1021,1928,18.7779476666667,1.4254227389249
"ENDOG",12.311391,9.889458,15.497633,12.5661606666667,170,101,132,"Endog",7.501456,7.391503,9.437542,66,73,194,8.110167,1.48912315950593
"ENDOU",0.096472,0,0,0.0321573333333333,4,0,0,"Endou",0.782639,1.38613,0.874129,24,36,47,1.01429933333333,0.512415069723169
"ENDOV",24.178578,19.484483,28.402168,24.021743,396,235,312,"Endov",5.546135,7.557847,6.626457,268,329,550,6.576813,3.3024099974488
"ENG",8.811412,7.875348,8.862401,8.516387,415,251,269,"Eng",11.614215,9.144119,7.738955,235,292,508,9.49909633333333,0.906400579427645
"ENGASE",39.84522,37.788872,37.639066,38.424386,676,417,438,"Engase",3.050057,4.535676,4.179929,101,107,170,3.92188733333333,8.01001390929848
"ENHO",10.795633,17.565843,21.983927,16.781801,166,204,221,"Enho",24.827166,25.4643,22.083538,276,303,536,24.1250013333333,0.70773333557634
"ENKD1",41.635329,7.165871,31.133886,26.6450286666667,135,36,76,"Enkd1",2.403623,2.68442,2.522758,48,44,98,2.53693366666667,7.816100405615
"ENKUR",1.183231,0.129185,0.495859,0.602758333333333,18,3,7,"Enkur",2.138304,2.527588,1.652294,26,28,39,2.106062,0.516009768424884
"ENO1",781.048031,279.526382,334.769297,465.11457,17535,4676,4927,"Eno1b",0.528951,1.11315,1.272021,12,24,54,0.971374,236.441471785668
"ENO1",781.048031,279.526382,334.769297,465.11457,17535,4676,4927,"Eno1",853.983947,774.350924,722.336933,6277,6398,11523,783.557268,0.594111595178034
"ENO2",563.693972,485.094153,461.432354,503.406826333333,11846,7725,6583,"Eno2",467.488964,523.68092,456.688862,8084,8435,14551,482.619582,1.04298263574723
"ENO3",82.843519,13.945705,13.464058,36.751094,1282,127,114,"Eno3",8.578818,5.877328,6.656939,51,44,104,7.037695,4.69675622177751
"ENO4",0.521883,0.433076,0.225009,0.393322666666667,16,14,7,"Eno4",1.35233,1.105215,0.799868,35,31,47,1.08580433333333,0.668002575505245
"ENOPH1",29.528533,30.115587,36.554024,32.066048,880,688,746,"Enoph1",16.336429,16.969967,15.423267,377,376,659,16.243221,1.91762594703159
"ENOX1",9.219782,12.121419,20.790333,14.0438446666667,370,396,384,"Enox1",7.937268,7.075578,7.871174,301,263,562,7.62800666666667,1.74360605501
"ENOX2",4.027498,2.632808,3.338884,3.33306333333333,147,67,78,"Enox2",3.078663,2.98175,2.449953,122,120,192,2.83678866666667,1.12934636483323
"ENPEP",0.38465,0.605782,0.556292,0.515574666666667,15,16,18,"Enpep",1.404509,1.113313,1.40091,43,36,89,1.306244,0.65716145675248
"ENPP1",0.891106,0.383491,0.604217,0.626271333333333,101,30,47,"Enpp1",0.995306,1.144766,1.026769,77,87,148,1.05561366666667,0.791136661379789
"ENPP2",46.478532,48.179744,64.214256,52.9575106666667,2111,1745,2033,"Enpp2",67.639322,66.395253,60.603909,2616,2505,4542,64.8794946666667,0.819033463138687
"ENPP3",0.340165,0.224638,0.058055,0.207619333333333,8,7,2,"Enpp3",0.101803,0.051621,0.248969,4,2,7,0.134131,1.06479704137647
"ENPP4",3.453024,4.233308,4.211127,3.96581966666667,275,262,237,"Enpp4",5.809794,6.670998,6.164729,369,409,734,6.21517366666667,0.68824672781034
"ENPP5",2.237735,1.607986,1.326771,1.724164,89,62,51,"Enpp5",65.188585,78.687096,63.555588,2859,3324,5322,69.1437563333333,0.0388368707694292
"ENPP6",0.524956,0.11083,0.144722,0.260169333333333,10,6,7,"Enpp6",2.812621,2.59082,2.479089,138,135,231,2.62751,0.347392380264516
"ENPP7",0,0,0,0,0,0,0,"Enpp7",0.059287,0,0,1,0,0,0.0197623333333333,0.980620647882987
"ENSA",95.019594,102.029682,114.996204,104.01516,1766,1442,1406,"Ensa",120.137049,124.63098,118.685025,2889,2641,5041,121.151018,0.859715798684543
"ENTHD1",0.125995,0.493242,0.15092,0.256719,6,18,5,"Enthd1",0.035857,0,0.018846,1,0,1,0.0182343333333333,1.23421393176358
"ENTPD1",3.293792,3.29383,3.695292,3.427638,568,404,340,"Entpd1",26.678865,29.073842,17.317772,161,200,338,24.3568263333333,0.174613255688846
"ENTPD2",2.300876,0.937888,0.94616,1.39497466666667,57,21,16,"Entpd2",2.795033,2.825524,5.421439,69,70,172,3.68066533333333,0.511673981391249
"ENTPD3",0.777069,0.611433,0.618977,0.669159666666667,37,22,22,"Entpd3",2.142488,2.704371,2.232727,103,127,204,2.359862,0.496794114361443
"ENTPD4",59.061606,57.755082,40.947649,52.5881123333333,2382,1798,1547,"Entpd4",38.010298,46.509386,42.604888,1417,1730,3003,42.3748573333333,1.23546486669712
"ENTPD5",4.380436,4.327588,4.748874,4.48563266666667,330,248,276,"Entpd5",11.307668,11.107302,7.624693,439,430,730,10.013221,0.498095213622488
"ENTPD6",55.65165,60.882685,59.958978,58.8311043333333,1298,1227,1052,"Entpd6",13.445789,12.681015,12.659714,454,429,826,12.9288393333333,4.2954838448133
"ENTPD7",5.081053,8.142907,6.316138,6.513366,546,514,467,"Entpd7",1.532242,2.461658,2.261391,121,118,223,2.085097,2.43537431724189
"ENTPD8",0.470318,0.027074,0.160744,0.219378666666667,12,1,4,"Entpd8",0,0,0,0,0,0,0,1.21937866666667
"ENTR1",43.408917,35.550996,42.776675,40.5788626666667,463,299,329,"Entr1",49.865062,57.303093,53.190689,757,677,1412,53.452948,0.76357413498837
"ENY2",57.822346,46.157329,52.758755,52.2461433333333,650,469,503,"Eny2",39.075343,36.196299,31.740132,655,673,1179,35.6705913333333,1.45201212735648
