"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","FoldChange"
"CNN3",277.802704,142.361456,187.416911,202.527023666667,5150,2027,2599,"Cnn3",174.462753,229.169579,175.179438,864,1720,1701,192.937256666667,1.04944778102375
"CNNM1",4.200187,5.978028,6.620909,5.599708,400,467,452,"Cnnm1",39.281394,15.106566,14.318369,1676,1356,1287,22.9021096666667,0.276114037297879
"CNNM2",4.719277,7.576281,9.36101,7.218856,678,705,657,"Cnnm2",10.628708,6.498755,7.217192,440,451,538,8.114885,0.901696071864867
"CNNM3",22.264873,21.305942,21.001282,21.5240323333333,501,335,353,"Cnnm3",9.460536,5.380897,4.542559,369,351,350,6.46133066666667,3.01876881478514
"CNNM4",5.612587,6.231841,5.069343,5.63792366666667,385,243,235,"Cnnm4",2.720169,1.35042,1.369842,183,168,173,1.813477,2.35933105785712
"CNOT1",130.678951,100.901864,107.160395,112.913736666667,2799,1686,1514,"Cnot1",44.359895,14.111608,15.173817,1676,1109,1170,24.54844,4.45873551053084
"CNOT10",47.538569,53.007727,42.284742,47.610346,372,274,276,"Cnot10",17.360458,14.619194,13.440927,563,913,792,15.140193,3.01175741826631
"CNOT11",25.520018,24.749698,33.699131,27.9896156666667,539,400,487,"Cnot11",14.357433,14.00279,11.568015,353,533,454,13.3094126666667,2.02591233770182
"CNOT2",51.175998,31.971301,47.659968,43.6024223333333,709,413,509,"Cnot2",36.353381,23.348808,23.828786,645,806,720,27.8436583333333,1.54635108410601
"CNOT3",90.735786,72.575731,80.743984,81.3518336666667,800,456,471,"Cnot3",20.441347,10.765602,9.148596,350,335,399,13.4518483333333,5.69835994450075
"CNOT4",9.755076,9.01595,11.954077,10.241701,431,391,362,"Cnot4",12.443813,5.54755,5.585121,401,426,367,7.858828,1.26898287222644
"CNOT6",12.430456,9.745599,12.265122,11.4803923333333,895,538,608,"Cnot6",14.693211,5.549971,5.521815,899,703,595,8.58833233333333,1.30162283695006
"CNOT6L",3.360261,1.681651,1.632116,2.224676,543,210,188,"Cnot6l",23.773248,9.300134,7.043145,851,641,495,13.3721756666667,0.224369370009788
"CNOT7",53.388892,39.017438,44.051607,45.485979,1602,1216,1291,"Cnot7",150.160196,117.009919,110.027706,1191,1700,1456,125.732607,0.366803619845049
"CNOT8",25.363284,23.906236,30.829273,26.6995976666667,929,649,765,"Cnot8",89.553679,77.565115,69.950875,594,1037,1059,79.023223,0.346144489414862
"CNOT9",23.953956,21.16918,24.357324,23.1601533333333,684,512,559,"Cnot9",8.000458,6.148485,6.167054,377,526,473,6.771999,3.10861508517092
"CNP",109.907908,115.843406,115.403532,113.718282,3400,2597,2751,"Cnp",202.525305,283.410119,328.375061,4439,10943,12434,271.436828333333,0.421082137469459
"CNPPD1",17.427289,22.652849,25.059521,21.7132196666667,589,574,584,"Cnppd1",16.715241,11.963612,11.681513,289,516,479,13.4534553333333,1.57147333581086
"CNPY1",4.599868,0.057894,2.331263,2.329675,73,1,37,"Cnpy1",0.044874,2.295875,0.42493,2,13,30,0.921893,1.73249759481927
"CNPY3",24.908577,24.154866,28.939605,26.001016,596,430,454,"Cnpy3",24.748322,22.557091,22.478654,572,1068,1052,23.2613556666667,1.11292280493202
"CNPY4",15.760897,15.694762,14.991539,15.4823993333333,301,195,187,"Cnpy4",5.532456,3.132772,2.720781,126,143,126,3.79533633333333,3.4371727419328
"CNR1",46.688826,101.840855,78.194746,75.574809,3429,5791,4675,"Cnr1",27.570361,10.799476,8.235526,2262,1646,1254,15.535121,4.63104013572081
"CNR2",0.051797,0.061623,0,0.0378066666666667,5,5,0,"Cnr2",0.11812,0.066243,0.059274,7,7,6,0.0812123333333333,0.959854632315515
"CNRIP1",19.434267,36.788189,39.586105,31.936187,514,744,701,"Cnrip1",29.982611,32.620548,30.53683,670,1313,1234,31.046663,1.02775714900487
"CNST",22.907123,32.706863,29.385025,28.3330036666667,2140,2305,1877,"Cnst",11.528413,9.625639,7.74811,770,785,705,9.634054,2.75840273772041
"CNTD1",0.367983,0.536928,0.337965,0.414292,10,12,11,"Cntd1",0.178844,0.101866,0.128432,6,3,7,0.136380666666667,1.24455830821949
"CNTF",0.343812,0.55713,0.309041,0.403327666666667,11,14,7,"Cntf",0.829532,0.645907,1.101722,11,15,26,0.859053666666667,0.754861299503457
"CNTFR",26.686519,31.105539,34.059471,30.6171763333333,727,617,756,"Cntfr",28.437083,24.268756,23.796716,742,1206,1149,25.5008516666667,1.19306265062802
"CNTLN",3.348539,2.383661,3.460411,3.06420366666667,274,164,168,"Cntln",3.011698,1.404388,1.58797,207,188,184,2.001352,1.35412429687243
"CNTN1",165.469906,219.461258,146.079222,177.003462,9476,9447,7568,"Cntn1",77.50658,37.164255,34.552587,6353,5301,4777,49.7411406666667,3.50806977654201
"CNTN2",12.779956,21.035947,18.59131,17.469071,1070,1140,1087,"Cntn2",23.254038,9.173211,11.37075,2386,1724,2142,14.599333,1.18396542980395
"CNTN3",1.948581,0.4259,0.196925,0.857135333333333,51,15,12,"Cntn3",5.052431,1.726856,1.992426,401,235,270,2.92390433333333,0.473287617528562
"CNTN4",5.172495,6.118768,6.28294,5.85806766666667,154,147,151,"Cntn4",18.007316,7.290526,7.016194,765,627,568,10.7713453333333,0.582606955489313
"CNTN5",4.087483,1.98264,1.545686,2.538603,31,111,89,"Cntn5",2.214418,0.785102,1.222228,101,84,83,1.40724933333333,1.46997776715554
"CNTN6",0.922457,1.049636,2.329836,1.43397633333333,64,54,108,"Cntn6",5.054696,4.138342,3.408924,266,317,318,4.200654,0.468013510095717
"CNTNAP1",37.349157,50.495381,50.391555,46.0786976666667,2955,3279,2880,"Cntnap1",36.765499,14.040547,17.102413,3037,2138,2608,22.636153,1.99180880520898
"CNTNAP2",36.626271,98.716183,105.974084,80.438846,3201,6050,5043,"Cntnap2",47.332281,26.676094,23.130306,2064,1320,1278,32.3795603333333,2.43978186611026
"CNTNAP3",10.277818,1.75152,1.790835,4.60672433333333,99,33,28,"Cntnap3",2.328086,0.926612,0.988252,141,111,97,1.41431666666667,2.3222820811962
"CNTNAP3B",6.18972,4.31338,7.071024,5.85804133333333,345,160,176,"Cntnap3",2.328086,0.926612,0.988252,141,111,97,1.41431666666667,2.8405724186968
"CNTNAP3C",0.381482,0.386466,0,0.255982666666667,11,9,0,"Cntnap3",2.328086,0.926612,0.988252,141,111,97,1.41431666666667,0.520222837379797
"CNTNAP4",5.251721,3.384935,2.817145,3.81793366666667,236,179,134,"Cntnap4",6.331648,3.127003,6.104078,467,408,402,5.18757633333333,0.778646340201379
"CNTRL",6.148649,3.463683,5.646221,5.08618433333333,459,181,198,"Cntrl",1.534243,1.298984,0.854218,123,74,80,1.22914833333333,2.73027337047258
"CNTROB",29.81009,23.900501,26.60329,26.7712936666667,555,327,330,"Cntrob",8.736525,5.223338,3.372375,133,143,129,5.77741266666667,4.09762471794792
"COA3",29.336053,35.582017,47.384225,37.4340983333333,312,288,338,"Coa3",119.022439,174.36935,154.306972,439,1058,1151,149.232920333333,0.255830068722998
"COA4",24.57242,18.096967,18.932292,20.533893,276,151,138,"Coa4",2.469009,3.680575,3.20663,25,63,55,3.118738,5.22827453457831
"COA5",27.585366,22.337004,27.814707,25.912359,391,286,310,"Coa5",18.711604,15.532096,13.628442,1085,1569,1388,15.9573806666667,1.58705872852769
"COA6",21.660519,39.517799,38.282801,33.1537063333333,198,283,247,"Coa6",13.389631,16.795975,20.141766,89,185,207,16.7757906666667,1.92136074134686
"COA7",6.82333,14.844094,12.309672,11.3256986666667,494,665,525,"Coa7",15.056071,14.418771,13.523606,176,195,237,14.332816,0.803877035155621
"COA8",25.927733,25.862993,46.648117,32.8129476666667,299,263,335,"Coa8",14.265401,20.054663,23.47204,174,376,497,19.2640346666667,1.66861872390533
"COASY",51.017113,42.81175,42.687514,45.505459,792,447,454,"Coasy",9.414477,11.431115,11.412848,252,459,489,10.7528133333333,3.95696397798655
"COBL",13.751208,4.820361,4.991036,7.85420166666667,694,201,245,"Cobl",17.091299,7.897911,6.589383,1163,936,700,10.5261976666667,0.768180619726199
"COBLL1",4.261616,1.106649,2.610179,2.65948133333333,228,51,61,"Cobll1",4.467757,1.640327,2.553843,191,126,161,2.887309,0.941391932911259
"COCH",23.042161,30.018227,29.755928,27.6054386666667,613,628,646,"Coch",10.107063,10.446013,8.782264,337,642,524,9.77844666666667,2.6539481570319
"COG1",19.243332,21.93092,34.471655,25.2153023333333,614,466,502,"Cog1",20.247797,16.937546,14.685359,456,585,585,17.290234,1.43329507612277
"COG2",10.143353,7.686261,13.298595,10.3760696666667,377,243,244,"Cog2",9.598034,9.052022,7.674405,264,500,497,8.77482033333333,1.16381368441862
"COG3",8.966653,8.759163,7.652598,8.45947133333333,614,380,361,"Cog3",6.903746,7.33274,5.479889,443,654,627,6.572125,1.24924923100627
"COG4",28.132331,29.137931,26.249814,27.8400253333333,939,730,693,"Cog4",19.718058,26.42,18.796652,552,1003,969,21.6449033333333,1.27357687991897
"COG5",33.379032,53.111019,18.804282,35.098111,780,512,512,"Cog5",16.422334,10.588735,11.400896,721,756,758,12.8039883333333,2.61504937039332
"COG6",51.231479,26.360713,13.476959,30.3563836666667,530,378,416,"Cog6",12.415971,13.425104,10.332927,539,917,833,12.0580006666667,2.40131582675674
"COG7",13.068158,7.552169,9.607421,10.075916,294,154,169,"Cog7",12.594604,8.182456,7.935361,539,632,623,9.570807,1.0477833906153
"COG8",7.580173,7.724417,8.71067,8.00508666666667,350,266,245,"Cog8",10.864569,11.735535,10.942233,373,714,651,11.180779,0.739286597898761
"COIL",6.02341,6.237576,8.237325,6.83277033333333,280,222,265,"Coil",5.412147,6.930356,7.016966,205,469,457,6.45315633333333,1.05093332046481
"COL11A1",237.310639,168.202791,216.512794,207.342074666667,9702,5551,5585,"Col11a1",1.621563,0.427723,0.502912,117,39,67,0.850732666666667,112.572754790085
"COL11A2",5.29881,3.019513,3.636043,3.98478866666667,606,221,225,"Col11a2",6.40886,2.436247,3.12473,192,134,172,3.98994566666667,0.998966521813163
"COL12A1",210.061446,85.899265,85.233797,127.064836,19051,5874,5087,"Col12a1",1.631904,1.191512,1.194702,140,63,93,1.33937266666667,54.7432385719362
"COL13A1",16.712292,1.745986,5.978573,8.145617,156,30,28,"Col13a1",1.249151,0.496243,0.757111,35,22,31,0.834168333333333,4.98624735461394
"COL14A1",45.830441,39.011524,57.083759,47.3085746666667,3184,1827,2467,"Col14a1",0.269235,0.159169,0.149951,19,16,27,0.192785,40.5006557482419
"COL15A1",74.077774,72.659954,79.172971,75.3035663333333,6441,5101,4978,"Col15a1",6.141891,4.842989,2.137538,91,85,81,4.37413933333333,14.1982858278454
"COL16A1",130.403551,43.189037,67.78751,80.4600326666667,1484,386,393,"Col16a1",8.92323,3.859069,4.052468,193,123,164,5.611589,12.3207949959785
"COL17A1",17.271532,5.100833,8.885501,10.4192886666667,526,157,184,"Col17a1",0.799124,0.13119,0.068166,5,14,11,0.332826666666667,8.56772223444909
"COL18A1",195.098358,90.298939,108.485276,131.294191,12714,4512,4988,"Col18a1",1.909924,1.901488,1.398246,102,140,154,1.73655266666667,48.3433747179237
"COL19A1",7.429015,15.67173,13.99002,12.3635883333333,1059,323,297,"Col19a1",1.787968,0.350568,0.344669,131,45,44,0.827735,7.31155683582868
"COL1A1",687.731789,137.529411,136.56065,320.607283333333,38212,6112,5725,"Col1a1",1.615136,1.189095,0.774303,142,85,130,1.19284466666667,146.662136275346
"COL1A2",800.50032,411.311739,474.132868,561.981642333333,54584,22036,21634,"Col1a2",4.617009,1.84763,2.910657,359,279,362,3.12509866666667,136.47713371866
"COL20A1",291.649256,113.295738,145.534413,183.493135666667,11698,3657,3985,"Col20a1",1.980207,0.346087,0.261473,46,14,23,0.862589,99.0519839141467
"COL23A1",1.154788,1.533713,1.652103,1.446868,48,8,46,"Col23a1",2.132336,1.242163,2.426819,175,143,162,1.93377266666667,0.834034629813398
"COL25A1",6.033635,0.084307,1.087989,2.401977,834,9,12,"Col25a1",12.654669,3.723694,3.759452,1063,594,574,6.712605,0.441093119639862
"COL26A1",10.295073,7.157419,7.135939,8.19614366666667,308,202,178,"Col26a1",2.547712,2.419681,2.941457,51,64,65,2.63628333333333,2.5289953569808
"COL27A1",22.259864,17.426699,20.87567,20.187411,1294,985,902,"Col27a1",0.497427,0.267879,0.232415,46,42,36,0.332573666666667,15.8996170568181
"COL28A1",19.701465,15.535956,15.734049,16.99049,1244,700,680,"Col28a1",0.270911,0.078121,0.078,12,8,9,0.142344,15.7487499387225
"COL2A1",128.690639,63.872904,98.781067,97.11487,8351,3093,4111,"Col2a1",0.198499,0.400897,0.152607,10,9,22,0.250667666666667,78.4499932436088
"COL3A1",1060.083384,89.554196,50.987164,400.208248,30323,1984,1602,"Col3a1",4.188562,1.279092,2.030531,76,56,105,2.499395,114.650746200415
"COL4A1",199.116029,100.636417,127.212576,142.321674,18741,7085,8362,"Col4a1",16.900773,5.847928,5.547387,540,252,296,9.43202933333333,13.7386187692213
"COL4A2",536.433455,208.278526,300.870008,348.527329666667,24255,7806,9782,"Col4a2",5.805485,1.173588,1.824119,521,216,239,2.93439733333333,88.838848762267
"COL4A3",0.019624,0.116256,0.009682,0.0485206666666667,3,3,1,"Col4a3",0.503105,0.029628,0.149137,16,7,7,0.22729,0.854338148821115
"COL4A4",0,0.013616,0.030594,0.0147366666666667,0,2,4,"Col4a4",0.063341,0.027912,0.034665,10,8,10,0.0419726666666667,0.973861118557812
"COL4A5",20.149798,8.149065,8.819079,12.3726473333333,950,270,229,"Col4a5",1.303232,0.587142,0.796674,83,84,107,0.895682666666667,7.05426470815791
"COL4A6",1.153462,0.586012,0.657523,0.798999,127,58,43,"Col4a6",0.272329,0.123851,0.10618,28,23,20,0.167453333333333,1.54096009547848
"COL5A1",64.613078,19.014554,23.638438,35.7553566666667,6333,1667,1829,"Col5a1",1.328405,0.612662,0.630256,142,78,74,0.857107666666667,19.7917209251734
"COL5A2",124.73147,63.346959,71.888807,86.6557453333333,12336,5068,5673,"Col5a2",0.731169,0.325939,0.646537,74,53,56,0.567881666666667,55.9071179904096
"COL5A3",50.905724,67.17817,86.115448,68.0664473333333,5773,5758,6348,"Col5a3",0.255232,0.101904,0.148329,23,18,27,0.168488333333333,59.1075198297516
"COL6A1",186.542864,112.434393,128.558066,142.511774333333,11996,5545,5299,"Col6a1",4.359706,2.80048,2.130397,268,318,246,3.096861,35.0296908616947
"COL6A2",280.949044,55.336306,70.116645,135.467331666667,7294,1340,1530,"Col6a2",2.339733,1.373505,1.321392,140,154,152,1.67821,50.95467930695
"COL6A3",124.314681,7.488615,2.837813,44.8803696666667,10473,415,170,"Col6a3",0.64706,0.271491,0.356276,47,25,44,0.424942333333333,32.1980536288369
"COL6A5",0,0,0,0,0,0,0,"Col6a5",0.08925,0.067258,0.06618,13,8,9,0.0742293333333333,0.930899919570247
"COL6A6",0.803355,0.127054,0.053867,0.328092,119,10,4,"Col6a6",0.043636,0.012185,0.018431,6,3,4,0.0247506666666667,1.2960147704222
"COL8A1",26.920564,43.371964,53.235506,41.1760113333333,1759,2356,2386,"Col8a1",1.217976,0.687264,0.614851,95,96,85,0.840030333333333,22.9213674194864
"COL8A2",0.931054,0.04942,0.291645,0.424039666666667,60,3,10,"Col8a2",1.326492,1.209444,1.094861,69,145,135,1.21026566666667,0.644284389945884
"COL9A1",25.688709,78.304934,110.591633,71.5284253333333,195,513,565,"Col9a1",0.067072,0.072457,0.108134,3,6,9,0.0825543333333333,66.9974920427397
"COL9A2",25.889898,22.941015,28.839432,25.890115,722,559,527,"Col9a2",4.438496,3.61335,4.811985,99,143,186,4.28794366666667,5.08517425582761
"COLCA2",0.138077,0,0,0.0460256666666667,3,0,0,"Colca2",0.671154,0.755371,0.774682,11,22,23,0.733735666666667,0.603336302515935
"COLEC10",0.053565,0.252317,0.025658,0.110513333333333,3,5,1,"Colec10",0,0,0,0,0,0,0,1.11051333333333
"COLEC11",0.419058,0.320322,0.084512,0.274630666666667,6,4,1,"Colec11",0.293097,0.410461,0.288843,5,11,10,0.330800333333333,0.957792566428072
"COLEC12",3.061248,0.896502,0.80383,1.58719333333333,284,48,23,"Colec12",4.460014,3.334886,3.822819,274,336,328,3.872573,0.530970666490442
"COLGALT1",38.375126,34.694665,30.210338,34.4267096666667,1320,759,861,"Colgalt1",11.138632,12.677821,11.66975,477,1027,949,11.8287343333333,2.76151245681472
"COLGALT2",2.170979,0.738328,1.355133,1.42148,196,41,82,"Colgalt2",1.605427,1.145316,1.113987,93,122,121,1.28824333333333,1.05822661634179
"COLQ",6.046804,4.029224,5.627774,5.23460066666667,105,53,67,"Colq",0.22488,0.314826,0.351715,9,24,27,0.297140333333333,4.80641955727741
"COMMD1",22.091435,28.26611,26.779668,25.7124043333333,173,159,150,"Commd1",43.017168,47.957715,61.576454,204,388,503,50.8504456666667,0.515181769218737
"COMMD10",11.003779,9.623519,12.92194,11.1830793333333,187,113,148,"Commd10",15.003655,15.004045,15.863765,220,396,405,15.2904883333333,0.7478645872392
"COMMD2",16.478941,17.835772,19.886373,18.0670286666667,687,554,635,"Commd2",7.303399,8.001078,8.158483,121,194,191,7.82098666666667,2.1615528270458
"COMMD3",155.429451,143.510741,152.035646,150.325279333333,266,230,256,"Commd3",55.747677,70.705327,64.838614,354,767,825,63.7638726666667,2.33656934186425
"COMMD4",21.853779,24.861697,27.823516,24.8463306666667,324,256,271,"Commd4",95.400407,180.741221,171.169179,267,579,651,149.103602333333,0.172189942578926
"COMMD5",10.070886,10.229502,12.68245,10.9942793333333,225,161,187,"Commd5",9.405465,14.339111,14.453042,119,335,331,12.7325393333333,0.873420351632951
"COMMD6",99.020671,59.445895,89.483453,82.6500063333333,443,217,286,"Commd6",26.477851,34.025205,37.078502,245,503,549,32.527186,2.49499037388146
"COMMD7",23.870864,26.327124,30.904012,27.034,590,436,488,"Commd7",9.408241,11.07804,10.565188,250,479,462,10.3504896666667,2.46984939181332
"COMMD8",4.219339,5.64513,5.760927,5.20846533333333,87,81,79,"Commd8",54.538448,56.429221,58.089712,447,766,731,56.3524603333333,0.108251072355914
"COMMD9",48.357606,66.241913,77.335861,63.97846,496,486,479,"Commd9",17.98416,33.13021,37.734963,160,523,550,29.6164443333333,2.12233854762995
"COMP",0.431702,0,0.450592,0.294098,3,0,2,"Comp",0.23279,0.338396,0.120993,6,6,7,0.230726333333333,1.05149127385211
"COMT",25.186999,17.94984,11.533046,18.223295,232,136,124,"Comt",34.826306,39.844377,33.925068,771,1602,1398,36.1985836666667,0.51677491735326
"COMTD1",10.84023,11.965098,13.320973,12.0421003333333,94,84,80,"Comtd1",11.334471,16.302402,17.878706,58,204,223,15.1718596666667,0.806468804587491
"COP1",31.948907,20.645723,35.033078,29.209236,629,457,541,"Cop1",109.231158,83.658306,69.237189,850,1100,959,87.375551,0.341827979097975
"COPA",175.480977,157.118018,163.222915,165.27397,5268,4013,3670,"Copa",48.813304,35.357113,32.240513,3173,4045,3773,38.8036433333333,4.17735554023405
"COPB1",53.511137,48.430441,51.303122,51.0815666666667,2539,1841,2088,"Copb1",24.090323,19.238304,17.952192,906,1413,1334,20.4269396666667,2.43065820303254
"COPB2",133.154763,115.415381,111.780058,120.116734,2786,1897,1826,"Copb2",41.648934,28.307597,24.3518,1415,2110,1891,31.4361103333333,3.7340091877642
"COPE",255.504076,268.788821,354.509184,292.934027,1127,933,922,"Cope",79.814291,120.71831,128.216439,601,1608,1716,109.583013333333,2.6580395861884
"COPG1",95.328347,97.878046,113.789858,102.332083666667,2183,1831,1806,"Copg1",129.62205,92.672297,96.045194,3913,4565,4795,106.113180333333,0.964699986921311
"COPG2",14.943942,13.439071,17.512557,15.2985233333333,798,575,638,"Copg2",41.118789,33.419971,54.900005,1266,1885,1903,43.146255,0.369193793071085
"COPRS",35.035474,28.211147,30.149217,31.131946,301,191,226,"Coprs",25.259755,29.148298,31.893899,223,462,518,28.7673173333333,1.0794370765826
"COPS2",54.44346,46.955638,50.051309,50.483469,1590,1015,1072,"Cops2",42.963699,47.538633,47.109378,1173,2105,1787,45.87057,1.09841781313946
"COPS3",149.74881,193.453325,240.056855,194.419663333333,741,715,742,"Cops3",43.151442,63.702756,52.921552,641,1392,1468,53.2585833333333,3.60163593164215
"COPS4",39.033228,70.468751,73.029244,60.843741,728,740,773,"Cops4",41.735674,50.538654,46.855044,707,1550,1570,46.3764573333333,1.30536862570532
"COPS5",43.601413,48.292324,59.875406,50.5897143333333,963,830,923,"Cops5",54.815886,68.028849,72.59514,705,1469,1591,65.146625,0.779929653755325
"COPS6",187.960613,169.744407,159.453632,172.386217333333,933,772,745,"Cops6",61.470118,83.0071,81.354675,859,2089,2068,75.2772976666667,2.27310382823254
"COPS7A",33.119371,41.589773,38.931926,37.8803566666667,768,664,606,"Cops7a",86.271806,111.059853,99.881838,1073,2380,2240,99.0711656666667,0.388527068787983
"COPS7B",163.071171,107.544207,119.102382,129.90592,571,405,426,"Cops7b",25.277865,12.689466,27.923923,214,368,351,21.9637513333333,5.70054596480418
"COPS8",62.33836,61.801078,69.527631,64.5556896666667,1284,1002,1059,"Cops8",110.765252,125.077115,105.354424,848,1745,1487,113.732263666667,0.571379728522803
"COPZ2",49.928134,6.70448,8.215035,21.615883,60,39,39,"Copz2",4.675801,7.037498,6.974648,48,92,107,6.22931566666667,3.12835737748714
"COQ10B",10.821163,16.130254,17.623714,14.858377,344,378,391,"Coq10b",12.632328,15.258362,13.665545,278,632,494,13.8520783333333,1.06775473735606
"COQ2",4.932868,7.204064,7.792179,6.643037,94,120,106,"Coq2",26.462113,30.053646,37.964473,550,1170,1365,31.4934106666667,0.235218059390749
"COQ3",5.43853,5.683591,7.882626,6.33491566666667,71,60,62,"Coq3",5.325037,6.072012,6.038216,206,380,403,5.811755,1.07680262526569
"COQ4",24.39063,22.146559,31.557272,26.031487,599,456,542,"Coq4",33.574191,84.216818,60.171496,134,353,289,59.320835,0.448128528061656
"COQ5",22.6663,16.174919,19.01329,19.2848363333333,384,232,224,"Coq5",16.486886,16.852315,14.5335,360,607,593,15.957567,1.19621148088835
"COQ6",15.597951,17.821679,20.736629,18.0520863333333,259,202,212,"Coq6",19.502292,26.866092,31.161838,145,369,357,25.8434073333333,0.709749179630971
"COQ7",14.959359,18.249545,30.201731,21.1368783333333,261,208,255,"Coq7",18.643814,19.589548,23.393027,203,385,458,20.5421296666667,1.02760862903852
"COQ8A",9.836572,6.897768,8.500515,8.41161833333333,312,228,206,"Coq8a",35.681818,40.90736,37.76091,363,747,766,38.116696,0.240603611647909
"COQ9",32.534299,26.576278,31.853139,30.3212386666667,451,303,320,"Coq9",105.957466,115.484801,132.034872,488,1047,1205,117.825713,0.263589738920116
"CORIN",0.299518,0.487162,0.127172,0.304617333333333,14,12,8,"Corin",0.173954,0.31618,0.063921,3,5,8,0.184685,1.10123563084983
"CORO1A",26.947704,39.691305,33.025583,33.2215306666667,279,287,269,"Coro1a",82.039266,114.864175,99.711662,756,1834,1699,98.871701,0.342654929514685
"CORO1B",137.46478,131.349484,187.419689,152.077984333333,622,469,490,"Coro1b",62.401992,90.86263,105.414604,468,1323,1400,86.2264086666667,1.75494998215869
"CORO1C",143.689332,115.545479,133.605118,130.946643,3366,2119,2220,"Coro1c",225.180279,179.668062,161.822833,1122,1391,1426,188.890391333333,0.694856870184553
