"Hs_symbol","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Hs_Avg__TPM","FoldChange"
"C9orf72",24.043906,18.58141,15.35493,885,991,828,91.562647,1.475586,1.534428,1.183418,75,74,65,41.6333153333333,2.1711341535672
"C9orf78",24.098063,34.821363,28.34861,437,623,627,274.160919333333,23.881071,15.395459,13.505317,372,345,292,153.874777666667,1.77666708213493
"C9orf85",8.40012,7.930136,6.327881,189,267,211,17.5858953333333,3.176924,2.936768,2.707895,73,62,68,0.158143,16.0480142204662
"C9orf92",0,0,0,0,0,0,9.495079,0,0,0,0,0,0,2.294453,3.18568181121418
"CA1",0.061408,0.429787,0,1,2,0,2.765565,0,0,0,0,0,0,2.57446366666667,1.05346293910201
"CA10",55.243326,62.408791,43.26682,1442,2352,1929,7.068415,0,0,0,0,0,0,1.400304,3.36141380425146
"CA11",71.955683,86.145346,98.436393,600,1057,1098,8.21530033333333,6.767801,11.521318,16.099834,79,80,64,4.083698,1.81271592713283
"CA12",0.850867,0.27095,0.276789,17,15,24,51.768486,0.034739,0.07755,0.136372,4,6,8,8.89529333333333,5.33268537095751
"CA13",1.017784,1.300443,1.583323,34,75,108,1.75549133333333,0.318429,0.279887,0.251705,22,14,18,3.13697133333333,0.666064884504074
"CA14",2.039281,1.332258,1.307556,33,32,30,0.692801,4.464388,4.196814,4.572206,93,79,67,18.3335873333333,0.0875575220891063
"CA2",0.958674,0.794415,0.38715,16,13,9,8.16666633333333,0.515859,0.515689,0.725692,13,13,13,1.841733,3.22573103572128
"CA3",0.377035,0.207833,0.143959,5,7,5,74.7783353333333,0.037837,0.139902,0.114744,1,2,1,47.9965583333333,1.54660527006404
"CA4",0.082838,0.121659,0.124742,1,2,2,41.272683,0,0,0,0,0,0,12.1828146666667,3.20665078504732
"CA5A",0,0,0.083548,0,0,1,8.71743533333333,0,0,0,0,0,0,2.58087933333333,2.71370086192982
"CA5B",2.98626,2.537025,2.146526,109,118,116,16.4553523333333,1.874327,1.150798,1.77927,56,40,41,37.218863,0.456720869308261
"CA5BP1",7.534155,9.927877,8.668446,95,181,153,60.491547,7.897878,7.784993,5.582768,146,133,107,23.5741666666667,2.50228411950219
"CA6",0.260436,0.088047,0.042529,6,3,1,12.584911,0.063942,0.068495,0,2,2,0,7.034055,1.69091585755885
"CA7",0.089907,0.065344,0.062104,2,2,2,119.744539333333,0.065514,0.172392,0.069776,2,5,2,87.3833696666667,1.36614546139975
"CA8",0.037698,0,0.025754,1,0,2,0.765593,0.057876,0.180449,0.059728,2,3,2,0.210244,1.45887358251724
"CA9",0,0.52767,0.499703,0,2,5,0.824776666666667,1.456747,0.863087,1.707297,10,4,7,1.70792633333333,0.673864958660249
"CAAP1",8.762033,7.305332,9.322987,154,188,149,17.99897,6.152382,6.026282,3.587768,93,84,68,7.13927,2.33423513410908
"CAB39",39.945875,42.152182,37.248205,1870,2718,2495,0,11.298274,9.017359,6.383507,545,526,403,0,1
"CAB39L",17.192052,13.950048,14.053056,650,658,637,107.412593666667,3.196711,1.831341,0.871437,126,114,60,119.534187,0.89943439587531
"CABCOCO1",2.762916,2.025915,0.275224,2,8,7,87.6762606666667,0.049979,0.046237,0,1,1,0,43.5554956666667,1.9902429395036
"CABIN1",42.545372,36.074163,32.606932,1933,2205,2277,32.9683363333333,23.109284,20.493962,13.969453,943,663,550,31.6016433333333,1.04192098496466
"CABLES1",3.793588,3.018061,1.520258,136,128,108,10.990464,0.508668,0.474898,0.48938,18,25,14,13.3953666666667,0.8329391169844
"CABLES2",12.215765,9.968203,9.009724,469,489,486,7.66461133333333,4.45837,3.030664,2.624051,304,232,200,4.40257966666667,1.60379149738282
"CABP1",3.342249,6.844166,6.70984,66,137,169,10.9413983333333,0,0,0,0,0,0,0.780601,6.70638640174488
"CABP2",0,0,0,0,0,0,1.810607,0,0,0,0,0,0,0.149209,2.4456882951665
"CABP4",0.087979,0.082838,0.077851,1,2,2,289.597116,0.545733,0.042045,0.246009,6,2,1,154.259878666667,1.87168197280312
"CABP5",0.073008,0,0,2,0,0,56.3294583333333,0,0,0,0,0,0,20.5212796666667,2.66384988352381
"CABP7",0.553383,0.516469,0.698209,27,35,52,1.12277,0.056332,0.06125,0.060879,4,4,4,0.0167603333333333,2.08777814240721
"CABS1",0,0.101248,0.031754,0,3,1,14.2649503333333,0,0,0,0,0,0,5.42582433333333,2.37556296927507
"CABYR",20.806978,25.438652,17.686736,176,292,291,0.313723,1.476317,2.234442,1.465401,19,18,21,3.501736,0.291825864510935
"CACFD1",16.423623,23.579632,14.513724,238,394,301,35.466868,26.176429,15.58525,18.018585,551,450,383,45.3504813333333,0.786763523289985
"CACHD1",6.227659,4.509197,4.858776,546,543,620,5.99433533333333,11.578275,8.318183,7.708404,1255,905,836,2.789114,1.84590258655014
"CACNA1A",44.395924,45.562327,33.265494,1218,1810,1716,29.9369926666667,0.813143,0.768485,0.723786,43,38,34,20.5697143333333,1.43427920224504
"CACNA1B",18.471725,14.123547,14.159795,2374,2722,2611,140.340946333333,1.817241,0.878516,0.879007,234,177,132,0.0458243333333333,135.147884619246
"CACNA1C",15.084661,8.822111,8.671342,1330,1709,1580,50.7012166666667,36.960356,16.28228,11.724675,3347,2131,1841,7.483069,6.09463587608054
"CACNA1C.AS1",1.796513,0.436296,0.742033,16,9,10,87.2242826666667,2.457301,1.106133,1.956625,29,11,17,15.397282,5.38042113727547
"CACNA1C.AS2",0.481391,0.235789,0,3,2,0,21.5475346666667,0.711141,0,0,6,0,0,13.3003873333333,1.57670796888905
"CACNA1C.AS4",1.010489,0.08836,0.03134,11,2,1,1.08224,0.16893,0.492011,0.864241,5,9,15,0.224424333333333,1.70058691526603
"CACNA1C.IT2",0,0,0.359014,0,0,3,30.026668,1.312425,0.531928,0.270364,10,4,2,11.3542376666667,2.51141906422231
"CACNA1D",2.867225,4.405286,2.384387,112,260,175,0.265176666666667,1.434674,0.872285,0.669046,30,24,17,98.516887,0.0127131857195922
"CACNA1E",20.341315,18.311783,12.716186,2694,3664,3278,0.724728333333333,0,0.009412,0,0,2,0,1.55255566666667,0.67568686389732
"CACNA1F",0.306004,0.140109,0.319811,4,2,2,263.959611666667,0.229455,0.13537,0.126863,2,2,3,296.357893666667,0.891046167967823
"CACNA1G",0.754564,0.578094,0.957447,64,68,123,78.1298306666667,1.62146,1.030315,0.955073,232,140,140,65.3415793333333,1.19276374578119
"CACNA1G.AS1",0.193752,0.331221,0.200806,4,6,6,7.83800066666667,0.714217,0.058659,0.075735,2,1,2,3.69253966666667,1.88341522810072
"CACNA1H",12.937816,13.76901,16.00602,1112,1915,2200,232.198309,2.24774,1.601696,1.512838,332,203,208,162.880988333333,1.42297353324277
"CACNA1I",11.113514,0.415367,6.610538,440,90,218,0.0456806666666667,0,0,0,0,0,0,0.00882333333333333,1.03653497308746
"CACNA1S",0.019734,0.007243,0,2,1,0,151.487344666667,0.344932,0.231759,0.195924,47,30,25,71.0779583333333,2.11558912311959
"CACNA2D1",5.870154,3.498106,3.527546,709,573,599,0,8.506978,1.991826,1.671217,303,213,206,0.010641,0.989471038677434
"CACNA2D1.AS1",0.35773,0.258907,0.116238,15,5,7,6.460924,0.066325,0.256474,0.070198,3,6,3,0.0404536666666667,7.1708373366618
"CACNA2D2",12.708032,15.109581,14.4489,1034,1654,1773,15.849644,1.357461,1.46128,1.069083,131,110,86,4.52556933333333,3.04939509099153
"CACNA2D3",8.193856,20.777788,12.937786,360,1270,929,27.4360843333333,0.056253,0.029248,0.015071,2,1,1,27.1536673333333,1.01003126863212
"CACNA2D3.AS1",0.032182,0.023634,0,1,1,0,37.643089,0,0,0,0,0,0,24.8497926666667,1.49490905007646
"CACNA2D4",0.045865,0.033423,0.159905,1,2,2,0.033634,0,0.01684,0,0,1,0,0,1.033634
"CACNB1",50.917553,52.544346,42.133449,1507,2126,2145,28.804291,10.918011,7.775708,7.302718,262,214,219,30.5922603333333,0.943404830345525
"CACNB2",10.615492,5.198509,7.284031,355,268,314,14.3013726666667,10.489607,10.171439,6.507064,455,448,305,10.8267923333333,1.29378890196122
"CACNB3",97.062993,93.871894,93.987284,1483,2201,1965,16.2308856666667,5.180376,3.717646,3.757614,76,59,74,11.9971496666667,1.32574342133323
"CACNB4",1.647035,2.548626,1.552508,180,247,256,0.517438,0.091355,0.259131,0.15917,9,9,5,0.110398,1.36657126543816
"CACNG1",0.271325,0.315314,0.411419,5,8,11,17.7973326666667,0,0,0,0,0,0,11.2314793333333,1.53679960979372
"CACNG2",10.937482,16.590276,10.730086,381,803,560,21.126121,0,0,0,0,0,0,15.8968053333333,1.30948546565489
"CACNG3",0.903734,8.330865,8.35309,26,327,348,134.349703333333,0,0,0,0,0,0,97.4911886666667,1.37423159539084
"CACNG4",36.909861,38.156949,27.843664,2075,2950,2320,0.486236666666667,0,0.013579,0,0,1,0,0.215700666666667,1.22253504289159
"CACNG5",1.215779,0.206485,0.2552,210,50,64,5.26038333333333,0.008497,0.021902,0.022299,2,5,5,0.375869666666667,4.55012817347767
"CACNG6",0.361126,0.244361,0.39718,8,9,15,30.462288,0.204725,0.230055,0.09633,5,7,3,23.664437,1.27561346727679
"CACNG7",48.691192,55.240257,53.765757,1166,2015,2077,2.454418,0.051137,0.036733,0.457567,3,2,4,2.36805433333333,1.02564200518143
"CACNG8",7.821093,6.263709,5.782702,1090,1194,1207,191.282652,0.109048,0.066578,0.048371,21,12,9,113.595593666667,1.67792360812151
"CACTIN",7.254796,9.636747,6.634264,172,250,244,22.6894456666667,7.787588,7.144281,4.291842,224,178,155,16.04647,1.38969802350086
"CACTIN.AS1",0.12322,0.121455,0.156061,3,4,7,72.869611,0.234669,0.097875,0.035881,9,3,1,34.779988,2.064551027798
"CACUL1",11.48316,8.391168,8.698359,924,896,913,48.8552986666667,5.588851,5.576262,3.720543,510,482,379,45.21482,1.07877297080605
"CACYBP",355.705426,384.402793,321.508337,873,1099,1092,2.35419333333333,143.147909,105.882788,107.109757,411,395,364,3.953541,0.677130427169844
"CAD",27.09137,21.716882,20.389914,715,898,789,120.417816,13.686872,7.643484,6.817385,360,196,199,77.9882203333333,1.53716358575509
"CADM1",67.611504,116.655739,77.485015,2357,5149,3746,142.864369666667,15.204983,8.87326,7.874536,282,225,226,162.936344666667,0.877562385322105
"CADM2",0.49758,0.295932,0.259288,64,50,52,0.673196666666667,0,0,0.182112,0,0,1,0.157877,1.44505562047322
"CADM2.AS2",0,0,0,0,0,0,9.428793,0,0,0,0,0,0,14.624564,0.667461376842259
"CADM3",108.48053,114.721444,108.976235,6064,7773,8276,18.9985433333333,0,0.096325,0,0,2,0,14.0088923333333,1.33244631843474
"CADM4",228.339683,278.545263,229.158918,2355,3905,3519,6.87546366666667,43.321806,41.928478,44.903585,541,500,451,0.323751,5.94935427181295
"CADPS",291.814764,237.899052,254.339094,7408,8166,8615,139.320054666667,15.18696,15.509799,15.08331,497,405,290,55.8031473333333,2.47028661709954
"CADPS2",0.16819,0.021641,0,8,2,0,0.447878,1.461493,1.252924,0.842433,86,71,53,0.0601496666666667,1.36572980733224
"CAGE1",0.232085,0.170177,0.048817,2,3,3,29.1372493333333,0.019775,0,0,1,0,0,13.1311653333333,2.13267969218674
"CAHM",0.105947,0.605054,0.813769,1,8,13,3.114959,1.305357,1.198733,0.357615,20,16,5,1.34234766666667,1.75676696442586
"CALB1",10.982218,4.073166,3.119472,248,99,59,15.8019266666667,0.486413,0.551389,0.182112,7,8,1,9.859633,1.54719102078925
"CALB2",13.59162,3.754546,8.72305,127,63,133,39.9935353333333,0.191464,0.257785,0.203738,2,1,1,20.5572613333333,1.90161146629263
"CALCA",0.809199,0.211304,0.488623,8,3,9,249.873498,0,0,0,0,0,0,176.65015,1.41217723711463
"CALCB",0.774908,1.848091,2.827167,14,36,64,18.0338233333333,0,0,0.146732,0,0,5,15.2494726666667,1.17135021694448
"CALCOCO1",34.1803,29.593336,25.527441,1003,1266,1090,12.4773463333333,44.621033,32.91939,26.003639,1364,1106,906,13.6514893333333,0.91986186705752
"CALCOCO2",35.624855,29.014812,24.545427,416,435,439,88.0942203333333,20.008887,14.099361,16.642169,427,332,309,66.3299853333333,1.32324728562246
"CALCR",0.088401,0,0.024858,5,0,2,21.0503353333333,0,0,0,0,0,0,13.1529603333333,1.55800163456969
"CALCRL",1.36113,1.29288,0.8763,73,58,44,47.5133826666667,0.408911,0.177725,0.287573,10,6,8,21.949828,2.11388872573105
"CALD1",174.700637,29.504906,35.373946,1496,740,673,14.9474313333333,181.346778,80.144027,50.696938,1888,1374,1123,13.1860813333333,1.12416043293516
"CALHM1",0.234364,0.15657,0.13324,12,11,10,169.318173666667,0.084789,0.044896,0.015014,6,3,1,112.719518,1.49770397080532
"CALHM2",0.635659,0.742621,0.665892,16,27,25,207.431105,0.244819,0.224344,0.120985,8,7,2,108.469743666667,1.90400651375113
"CALHM3",0.041359,0.029906,0,1,1,0,33.6922756666667,0,0,0,0,0,0,18.6927123333333,1.76168092436632
"CALHM4",0,0,0,0,0,0,25.746311,0.052293,0,0,1,0,0,11.8561946666667,2.08042206060767
"CALHM5",0.105926,0.228059,0.245247,17,50,56,5.11644633333333,0.054921,0.068265,0.037325,10,13,7,3.998732,1.223599571518
"CALHM6",0.863703,1.177908,1.142606,4,8,9,12.8820343333333,1.866714,1.979594,0.93294,12,13,7,3.390618,3.16174951529223
"CALM1",307.398022,377.31874,336.872344,11487,18981,17908,9.04517633333333,71.550521,43.128391,39.565062,1326,1209,1086,7.19742133333333,1.2254068596531
"CALM2",977.776472,1004.330838,899.996431,15061,21049,19868,26.1032243333333,164.863435,174.255785,138.898986,2795,3265,2271,21.4148996666667,1.20916108197614
"CALM3",723.947844,914.579797,870.20622,12663,21427,22642,0.226544333333333,194.325147,162.062482,150.162208,3916,3390,3091,0.00647066666666667,1.21865879846805
"CALML3",0,0,0,0,0,0,0.324707333333333,0.131262,0.084712,0.112336,5,3,4,0,1.32470733333333
"CALML4",2.497928,1.562337,1.212687,17,17,11,31.662885,3.09767,0.569685,0.662686,21,6,12,15.131839,2.02474652765875
"CALML5",0,0,0,0,0,0,78.145657,0,0,0,0,0,0,87.415233,0.895158609150529
"CALML6",0.600073,0.749593,0.357487,4,16,9,63.178927,0.689428,0.527334,0.053087,11,5,2,27.533185,2.24927315334758
"CALN1",10.7718,10.156364,6.475435,1074,1226,892,1.88998066666667,0,0.01093,0.010233,0,2,2,1.22614766666667,1.29819809796984
"CALR",251.752818,195.586431,208.920609,3100,2987,3520,2.318273,323.298199,351.909169,315.706243,4560,4096,3496,1.983712,1.11212911970056
"CALR3",0.057542,0.241728,0,1,2,0,40.590879,0,0,0,0,0,0,16.511696,2.37503431991967
"CALU",55.401453,26.494814,21.374721,1609,1234,1201,4.02716166666667,110.94233,85.413042,77.83876,3821,3443,3202,0.174963,4.2785701904372
"CALY",66.626022,43.558209,76.090754,702,635,974,84.3559736666667,1.218788,0.721797,0.728447,7,4,4,47.2286103333333,1.76982030120144
"CAMK1",22.789667,23.250636,22.411486,317,457,510,61.1222906666667,3.70813,5.003563,6.377221,106,90,103,10.5291513333333,5.38827957675058
"CAMK1D",10.326219,11.210743,9.697974,966,1684,1427,2.32184333333333,1.690241,0.865265,1.009667,151,99,97,0.136602666666667,2.92260737261453
"CAMK1G",13.950546,9.160678,8.303334,275,228,280,147.973183666667,0.134239,0.139507,0.142695,7,4,7,15.0434726666667,9.28559463165269
"CAMK2A",6.574032,1.740638,1.968682,389,142,210,0.053246,6.857851,4.747252,5.022395,585,462,451,5.022916,0.174873101334968
"CAMK2B",40.868328,44.619994,38.045978,1561,2168,2103,0,11.901265,11.718433,8.876497,697,655,568,0,1
"CAMK2D",34.233561,23.718502,23.272888,1571,1596,1541,0.0317873333333333,117.637387,73.342658,62.771726,4006,3165,2604,0.0144286666666667,1.01711176668903
"CAMK2G",52.61835,60.853947,50.065546,2040,3304,3203,26.6297446666667,4.870462,3.415361,2.322529,296,223,149,19.8265396666667,1.32666036263761
"CAMK2N1",57.914886,161.910591,103.378116,1492,5839,4551,0.069393,0.191404,0.309686,0,7,11,0,0.131350333333333,0.945235943714458
"CAMK2N2",48.923001,42.509864,44.934732,704,871,1228,57.016083,0.236274,0.192751,0.089058,6,4,2,74.675231,0.76664560165003
"CAMK4",2.498533,3.741227,2.926438,377,994,804,0.0627193333333333,0.150205,0.242161,0.254281,15,23,12,1.280528,0.465997055652609
"CAMKK1",5.763711,5.107502,5.56796,321,385,446,23.1888366666667,1.526232,1.033756,0.853364,120,76,62,3.28417766666667,5.64608626175089
"CAMKK2",14.279087,18.559089,13.452171,806,1615,1335,11.4875306666667,3.252197,3.033957,3.170283,302,250,261,12.5495333333333,0.921620720024798
"CAMKMT",7.373008,7.107232,8.804205,70,109,120,4.571288,2.237889,3.454652,3.57096,29,33,40,0.960492333333333,2.84178004946717
"CAMKV",54.740307,44.557354,47.014308,1868,2135,2566,0.575413,0.034162,0.035877,0,1,1,0,1.09711333333333,0.75122930885948
"CAMLG",44.018066,39.278546,43.045388,733,943,1120,33.1535726666667,7.38797,11.289263,6.888942,179,219,144,12.3207246666667,2.56394254226509
"CAMP",0,0,0,0,0,0,59.151962,0,0,0,0,0,0,15.3705033333333,3.6744112734469
"CAMSAP1",76.319827,82.073546,52.230737,2630,4038,3596,11.5947646666667,9.482821,4.557373,4.467336,598,406,356,0.189183,10.5911072279596
"CAMSAP2",20.332606,21.27713,19.383292,2369,3247,2989,7.666236,4.266464,1.819616,1.803086,411,246,200,6.18132066666667,1.20677468703296
"CAMSAP3",44.179552,59.170191,41.476158,1071,2016,1743,11.5453846666667,3.34332,1.17369,0.65441,45,36,32,33.9539506666667,0.358911780425164
"CAMTA1",67.00103,77.473252,67.472331,5122,8004,7195,23.5139216666667,89.979099,104.486898,74.976585,449,448,411,10.4900966666667,2.13348263098454
"CAMTA1.AS2",0,0,0,0,0,0,28.4251163333333,0,0,0,0,0,0,31.882608,0.89485348404644
"CAMTA2",139.521108,161.050061,146.962503,1194,1528,1564,29.9221106666667,30.907864,35.668752,22.493258,440,367,307,5.87468733333333,4.49796611356192
"CAND1",39.842304,38.797017,35.676049,2763,3534,3359,51.5723136666667,14.661047,8.779931,5.691268,812,664,458,15.565306,3.17363975447641
"CAND2",6.77578,7.16571,5.986417,334,517,463,3.659358,19.940309,12.875693,11.668941,1581,1174,1017,59.365388,0.0771859198519522
"CANT1",23.052531,21.682751,16.35645,549,718,680,18.4309283333333,12.322861,8.223702,7.649644,404,303,283,9.83348133333333,1.79359965051554
"CANX",379.43194,307.12197,304.476491,7995,8762,8544,0.108672,215.433981,155.413888,153.071032,3772,3282,2658,0.0858406666666667,1.02102641210098
"CAP1",257.914739,252.214363,235.545741,3056,4158,4440,21.3858113333333,60.038912,25.100736,33.125157,923,841,651,12.3263866666667,1.67981103154744
"CAP2",12.143482,15.253136,12.732848,404,704,644,6.50630033333333,86.27784,57.481719,64.47193,2926,2148,2051,0.0588853333333333,7.08886986818843
"CAPG",2.130043,1.811289,1.652725,13,14,14,13.0641086666667,7.141735,5.779899,6.928832,62,60,53,9.75265666666667,1.3079659383402
"CAPN1",121.851792,142.869381,134.378072,2523,3865,3599,133.700584333333,32.480552,22.335855,21.989901,1129,1000,859,94.8142953333333,1.40585059739485
"CAPN10",15.643943,19.672964,15.030038,322,496,451,8.111886,11.447854,11.760341,10.434566,293,253,219,0.202511,7.57738266011704
"CAPN10.DT",0.588342,0.545298,0.444375,38,48,42,0.786597666666667,0.314696,0.347123,0.096362,28,29,8,0.0256186666666667,1.74197069996126
"CAPN11",0.023179,0.052921,0.01606,1,2,1,3.19662766666667,0,0,0,0,0,0,2.31889266666667,1.26446622056071
"CAPN12",1.12877,0.447978,1.6233,20,7,21,2.53820733333333,0.267573,0.162407,0.257605,11,4,9,1.06943166666667,1.7097483286474
"CAPN13",0.454904,0.096935,0.326694,5,5,11,7.97862,0,0,0,0,0,0,5.350001,1.41395568284162
"CAPN14",0.064998,0.095701,0.112972,4,8,10,13.6599493333333,0.402755,0.166644,0.248141,32,13,19,4.90937,2.48079733259778
"CAPN15",23.177578,31.850754,24.12333,250,484,400,0.873990666666667,39.300379,31.888342,21.043041,485,344,258,0.378656666666667,1.35928742229755
"CAPN2",69.522276,64.690623,64.311081,2002,2511,2662,0.05745,119.042959,79.071249,63.564208,4088,3535,2731,0.038717,1.01803474863702
"CAPN3",1.887527,1.356072,1.99393,40,36,48,4.09298366666667,28.591508,37.18503,22.340901,811,617,432,0.0603643333333333,4.80305071244381
"CAPN5",30.007398,41.444493,32.513329,1653,3075,2696,29.9378806666667,1.120818,0.946501,0.737919,82,73,57,13.9363973333333,2.07130809232177
"CAPN6",0.017822,0.026232,0.012296,1,2,1,0,0.013191,0.013786,0,1,1,0,0,1
"CAPN7",17.476224,22.567749,17.73022,537,847,726,0.118186666666667,16.734015,13.112617,9.913913,330,291,217,0.00185466666666667,1.11611664233402
"CAPN8",0.441521,0.730372,0.702859,10,5,5,51.954793,0.184124,0.296975,0,2,3,0,0.0601496666666667,49.9502991558739
"CAPN9",0.216781,0.044018,0.020737,4,2,1,414.791995333333,0.162766,0.513331,0.172588,6,6,6,320.997216,1.2912906530637
"CAPNS1",439.956392,444.212726,453.503532,2717,3747,3992,0.165825666666667,396.281335,424.34206,348.588469,3427,3377,2783,0.179575666666667,0.988343265812819
"CAPNS2",0.079223,0,0,1,0,0,2.84216733333333,0,0,0,0,0,0,1.31990833333333,1.65617204702772
"CAPRIN1",209.025685,211.66994,185.252957,4577,6664,6242,30.702454,80.308678,53.422068,41.054308,1646,1517,992,2.28934,9.6379377017882
"CAPRIN2",44.915546,49.495045,42.387502,1531,2359,2133,0.578010333333333,14.071439,7.902216,6.966182,610,439,361,0.027098,1.53637757383748
"CAPS",1.805839,2.707682,1.636654,44,52,51,14.646195,5.201373,5.256617,3.073474,112,101,97,8.30872366666667,1.68080991124777
"CAPS2",2.372886,0.698213,1.31232,43,23,36,0.574262,1.818993,2.073906,1.041257,52,46,25,0,1.574262
"CAPSL",0,0,0,0,0,0,11.9883216666667,0,0,0,0,0,0,0.594661666666667,8.14487608134223
"CAPZA1",129.814958,96.958565,95.437562,1625,2158,2007,32.4402236666667,64.795829,50.419632,33.119111,800,913,588,36.1584356666667,0.899936261220613
"CAPZA2",435.591832,415.768999,370.633123,1287,1910,1655,58.1461763333333,452.203329,418.047583,431.543898,1035,1102,822,48.240821,1.20116145775338
"CAPZA3",0,0,0,0,0,0,0.129786,0,0,0,0,0,0,1.08152,0.542769706752758
"CAPZB",157.938492,160.662576,155.430267,2253,3046,3260,7.09454566666667,98.942971,85.953919,65.132783,2119,1923,1595,0.550423,5.22086273659941
"CARD10",4.395004,4.18574,3.107855,96,156,155,2.720386,0.713551,0.368033,0.400667,25,16,18,0.0122306666666667,3.67543300407154
"CARD11",0.367475,0,0.159905,26,0,1,75.663606,0.139906,0.153718,0.085959,4,10,8,23.3812553333333,3.14436664363167
"CARD14",1.366417,0.860695,0.818732,44,51,47,0.174055666666667,0.62754,0.219361,0.371112,35,11,22,0.0878943333333333,1.07920009388167
"CARD16",0,0,0,0,0,0,0.32971,0.691901,0.403723,0,7,6,0,0.0103146666666667,1.31613451122819
"CARD17",0,0,0,0,0,0,3.893889,0.201519,0,0,1,0,0,0.212471,4.0362936515595
"CARD18",0.040883,0,0,1,0,0,31.1865446666667,0.042389,0,0,1,0,0,3.48016566666667,7.18423091050874
"CARD19",106.532526,91.622846,123.159863,476,650,806,0.293638666666667,28.00112,26.531393,15.656389,199,191,144,0.015612,1.27375283736965
