"Hs_symbol","Heart","dHs_Avg_TPM","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"GOLGB1",36.33303,36.33303,15.143557,14.257144,10.88213,13.4276103333333,1504,839,657,2.58761008493183
"GOLIM4",74.26006,74.26006,31.973207,19.255535,18.478739,23.235827,1709,1230,1110,3.10532254583266
"GOLM1",11.00618,11.00618,6.134163,5.194692,4.914742,5.41453233333333,367,313,291,1.87171556336375
"GOLPH3",49.30008,49.30008,12.545533,12.188443,10.33599,11.6899886666667,592,576,494,3.96376082920589
"GOLPH3L",19.52015,19.52015,3.676475,3.83429,2.292428,3.267731,127,120,85,4.80821073305698
"GOLT1A",0,0,0.080421,0,0,0.026807,1,0,0,0.97389285425596
"GOLT1B",25.79494,25.79494,44.230021,24.477325,18.900299,29.2025483333333,68,109,74,0.887174807379664
"GON4L",18.44483,18.44483,6.816809,5.743379,4.570693,5.71029366666667,474,332,252,2.89776140448101
"GOPC",37.25654,37.25654,5.4287,4.170004,3.289282,4.29599533333333,433,358,277,7.22367328370002
"GORAB",19.21653,19.21653,10.306474,5.459902,10.314109,8.693495,144,122,100,2.08557697713776
"GORASP1",30.8426,30.8426,28.84821,18.276661,18.113287,21.7460526666667,780,607,487,1.39991762380221
"GORASP2",82.71078,82.71078,18.590446,14.571838,12.391637,15.1846403333333,699,697,527,5.17223603836238
"GOSR1",33.25889,33.25889,5.851491,6.04348,2.811171,4.90204733333333,425,391,284,5.80457730430491
"GOSR2",46.60546,46.60546,17.271149,14.675544,15.337653,15.7614486666667,631,569,437,2.84017574773668
"GOT1",1263.57231,1263.57231,158.869728,143.387447,128.580833,143.612669333333,4630,3812,3374,8.74454718130644
"GOT1L1",0,0,0,0,0,0,0,0,0,1
"GOT2",675.26055,675.26055,60.266124,53.664211,47.967419,53.965918,2932,2551,2289,12.3032703647377
"GOT2P1",0,0,0,0,0,0,0,0,0,1
"GOT2P3",0,0,0.493097,0.376327,0.154244,0.341222666666667,12,9,4,0.745588353711091
"GOT2P5",0,0,0,0,0,0,0,0,0,1
"GP1BA",1.12592,1.12592,0.723922,0.352523,0.453115,0.509853333333333,39,18,23,1.40803080210881
"GP1BB",0,0,13.129391,16.280086,14.687664,14.699047,200,184,192,0.0636981340332314
"GP2",0,0,0.101365,0,0.026393,0.042586,4,0,1,0.95915348949631
"GP5",0.0253,0.0253,0.07734,0.041672,0.041243,0.0534183333333333,6,3,3,0.9733075337275
"GP6",0.78435,0.78435,1.009002,1.145049,0.529686,0.894579,23,27,23,0.941818736510855
"GP9",0,0,0,0,0,0,0,0,0,1
"GPA33",0.43013,0.43013,0.018417,0,0.282254,0.100223666666667,1,0,4,1.29985387819628
"GPAA1",2.22654,2.22654,54.111021,40.355625,36.129184,43.5319433333333,1002,842,641,0.072454507000705
"GPAA1P1",0,0,1e-06,0,0,3.33333333333333e-07,0,0,0,0.999999666666778
"GPAM",15.23154,15.23154,1.214965,0.846482,0.644995,0.902147333333333,153,110,82,8.53327169539268
"GPANK1",16.82553,16.82553,6.538307,5.794938,6.397213,6.243486,191,146,171,2.46090487370308
"GPAT2",2.03678,2.03678,0.019867,0.036622,0.019748,0.0254123333333333,2,2,1,2.96152084511044
"GPATCH1",5.18682,5.18682,1.589887,1.38239,1.109179,1.36048533333333,102,44,43,2.62099489144605
"GPATCH2",6.51515,6.51515,2.310935,2.098805,1.664321,2.024687,105,103,81,2.48460419210318
"GPATCH3",3.12474,3.12474,4.717242,5.229326,4.364603,4.77039033333333,106,88,84,0.714811262623424
"GPATCH4",50.26154,50.26154,11.19296,7.906902,4.729676,7.94317933333333,238,200,126,5.73191457862599
"GPATCH8",19.82377,19.82377,6.531662,4.448499,3.582822,4.85432766666667,728,500,414,3.55698744342006
"GPBAR1",0.18976,0.18976,0.174688,0.324294,0.075903,0.191628333333333,6,10,2,0.998432117396783
"GPBP1",92.33802,92.33802,14.332536,13.381616,12.002699,13.2389503333333,529,519,400,6.55511943050296
"GPBP1L1",124.16738,124.16738,37.808344,34.059611,31.774859,34.5476046666667,692,602,550,3.52111995094203
"GPC1",4.07355,4.07355,145.427405,99.542915,90.595964,111.855428,7219,5788,4997,0.0449561894355671
"GPC2",0.11386,0.11386,3.297794,3.01472,2.218544,2.843686,119,90,93,0.289789540560805
"GPC3",14.30803,14.30803,0.511537,1.444643,0.719037,0.891739,8,25,17,8.09204123824692
"GPC4",5.83201,5.83201,0.482457,0.620793,0.585534,0.562928,46,60,56,4.3712890165126
"GPC5",1.30303,1.30303,0,0,0,0,0,0,0,2.30303
"GPC6",0.30362,0.30362,2.441714,1.155048,1.168071,1.58827766666667,179,157,124,0.50366311806062
"GPCPD1",14.16887,14.16887,11.048333,9.270227,5.609041,8.64253366666667,513,438,329,1.57312077140445
"GPD1",4.40247,4.40247,1.283443,1.100337,0.686602,1.02346066666667,51,45,30,2.66991599540194
"GPD1L",416.19793,416.19793,4.738903,3.59166,2.915959,3.74884066666667,282,270,225,87.8525853538148
"GPD2",14.86466,14.86466,2.697307,0.942079,0.447621,1.36233566666667,93,74,50,6.71566713564697
"GPHA2",0,0,0.188671,0,0,0.0628903333333333,1,0,0,0.940830835166124
"GPHB5",0,0,0,0,0,0,0,0,0,1
"GPHN",48.76875,48.76875,12.694652,8.668043,8.89357,10.0854216666667,161,133,118,4.48956760478063
"GPI",233.29299,233.29299,237.145162,170.655127,165.194236,190.998175,9921,7780,7576,1.22028758867109
"GPIHBP1",9.7411,9.7411,0.040451,0.065614,0,0.035355,2,3,0,10.3743160558456
"GPKOW",8.93145,8.93145,6.087781,4.765376,4.650648,5.167935,206,153,148,1.61017423173234
"GPLD1",31.19682,31.19682,0.518374,0.158268,0.713371,0.463337666666667,20,19,23,22.0023175330005
"GPM6A",0.10121,0.10121,0,0,0.020973,0.006991,0,0,1,1.09356488786891
"GPM6B",12.49897,12.49897,2.368792,0.826186,0.317579,1.17085233333333,49,18,20,6.21828108375865
"GPN1",45.55545,45.55545,7.91452,6.825221,5.557831,6.76585733333333,266,216,176,5.99488865191617
"GPN2",9.39953,9.39953,60.939384,30.804903,9.105584,33.6166236666667,308,259,205,0.300420113184349
"GPN3",57.64959,57.64959,22.910859,19.05249,12.331876,18.0984083333333,147,142,90,3.07091507189299
"GPNMB",646.37883,646.37883,3.28111,3.180183,2.010624,2.82397233333333,64,48,42,169.294851941485
"GPR1",1.87232,1.87232,5.000462,4.331573,3.050122,4.12738566666667,132,148,110,0.560191915867196
"GPR101",0,0,0,0,0,0,0,0,0,1
"GPR107",22.51838,22.51838,6.643796,4.81399,4.020413,5.15939966666667,906,693,570,3.8182909492424
"GPR108",8.62783,8.62783,54.489842,43.163456,54.25766,50.636986,444,359,344,0.186452206951041
"GPR119",0,0,0,0,0,0,0,0,0,1
"GPR12",0.17711,0.17711,0.011265,0,0.011122,0.00746233333333333,1,0,1,1.16839107632477
"GPR132",0.10121,0.10121,0.049986,0.066205,0.01738,0.0445236666666667,4,4,1,1.05427003249647
"GPR135",1.73316,1.73316,0.739299,0.574682,0.405702,0.573227666666667,50,36,30,1.73729464457676
"GPR137",1.30303,1.30303,31.423992,30.708125,20.104196,27.4121043333333,334,278,213,0.0810580579664444
"GPR137B",69.79434,69.79434,0.692821,1.691711,1.138198,1.17424333333333,15,18,6,32.5604493823905
"GPR137C",1.35363,1.35363,0.793458,0.501885,0.358688,0.551343666666667,23,30,25,1.51715577313516
"GPR139",0,0,0,0,0,0,0,0,0,1
"GPR141",0.15181,0.15181,0,0,0,0,0,0,0,1.15181
"GPR142",0,0,0,0,0,0,0,0,0,1
"GPR143",0,0,0.871107,0.51832,0.838701,0.742709333333333,12,13,11,0.573819156684764
"GPR143P",0,0,0,0,0,0,0,0,0,1
"GPR146",5.7308,5.7308,2.950918,0.997758,1.26281,1.737162,35,20,22,2.45904334489519
"GPR148",0,0,0,0,0,0,0,0,0,1
"GPR149",0,0,0.033229,0,0.010268,0.014499,3,0,1,0.985708216567981
"GPR15",0,0,0,0,0,0,0,0,0,1
"GPR150",0,0,0.024868,0,0,0.00828933333333333,1,0,0,0.991778814811093
"GPR151",0,0,0,0,0,0,0,0,0,1
"GPR152",0,0,0,0,0,0,0,0,0,1
"GPR153",0.86025,0.86025,0.606805,0.622616,0.331963,0.520461333333333,54,49,27,1.22347734810312
"GPR155",14.49779,14.49779,3.806562,3.207804,3.611048,3.54180466666667,223,188,154,3.41225374876683
"GPR156",0.16446,0.16446,0.269494,0.04588,0.019951,0.111775,15,4,1,1.04738818555913
"GPR157",16.63577,16.63577,6.199024,10.459859,0.7795,5.81279433333333,159,94,86,2.58862503946618
"GPR158",0,0,0.21084,0.159264,0.152084,0.174062666666667,22,17,14,0.851743291385923
"GPR160",2.5175,2.5175,0,0,0.069321,0.023107,0,0,2,3.43805682103631
"GPR161",0.70844,0.70844,1.143819,0.656109,0.648393,0.816107,113,87,59,0.940715497489961
"GPR162",1.6699,1.6699,3.271253,2.754418,4.41266,3.47944366666667,67,47,60,0.596033837832987
"GPR17",2.03678,2.03678,2.742996,0.80675,0.784509,1.44475166666667,63,22,17,1.24216297360809
"GPR171",0.40482,0.40482,0,0,0,0,0,0,0,1.40482
"GPR173",1.25243,1.25243,1.701322,1.521932,0.732056,1.31843666666667,128,113,74,0.971529665823666
"GPR174",0.0759,0.0759,0.023673,0.019753,0.009472,0.0176326666666667,2,2,1,1.05725772692045
"GPR176",1.75846,1.75846,0.592535,0.54223,0.458132,0.530965666666667,40,33,36,1.80177783216127
"GPR179",0.08856,0.08856,0.005403,0.009943,0,0.00511533333333333,1,2,0,1.08301999173561
"GPR18",0.18976,0.18976,0.152298,0,0,0.050766,4,0,0,1.13227873760666
"GPR180",2.4922,2.4922,0.263039,0.275292,0.11998,0.219437,38,44,19,2.86378058071061
"GPR182",0,0,0,0.014135,0,0.00471166666666667,0,1,0,0.99531042902856
"GPR183",2.58076,2.58076,0.512189,0.625054,0.42249,0.519911,14,18,12,2.35590110210401
"GPR19",0.21506,0.21506,0.144483,0.099111,0,0.081198,1,1,0,1.12380896006097
"GPR20",0.30362,0.30362,0.243739,0.06676,0,0.103499666666667,8,2,0,1.18135060605667
"GPR21",0.32892,0.32892,0,0,0,0,0,0,0,1.32892
"GPR22",15.4213,15.4213,7.303528,6.87331,3.914058,6.03029866666667,132,163,109,2.33578981186954
"GPR25",0,0,0,0,0,0,0,0,0,1
"GPR26",0.01265,0.01265,0.00437,0,0,0.00145666666666667,1,0,0,1.01117705209412
"GPR27",3.89644,3.89644,0.509315,0.814052,0.472812,0.598726333333333,24,34,21,3.06271304719861
"GPR3",0.21506,0.21506,0.537371,0.868702,0.591954,0.666009,24,37,25,0.729323791167995
"GPR31",0,0,0,0,0,0,0,0,0,1
"GPR32",0,0,0,0,0,0,0,0,0,1
"GPR33",0,0,0,0,0,0,0,0,0,1
"GPR34",5.76875,5.76875,0,0,0.07082,0.0236066666666667,0,0,2,6.61264743618968
"GPR35",0.16446,0.16446,0.560471,0.935512,0.411494,0.635825666666667,30,35,25,0.711848471220548
"GPR37",0,0,0.040022,0.029875,0.019874,0.0299236666666667,4,3,2,0.97094574322822
"GPR37L1",0,0,0,0.021046,0.007411,0.00948566666666667,0,3,1,0.990603465725285
"GPR39",0,0,0.334293,0.267546,0.270006,0.290615,19,9,12,0.774824405419122
"GPR4",10.00677,10.00677,0.074794,0.144297,0.063595,0.0942286666666667,5,7,4,10.0589304002881
"GPR42",0,0,0.308057,0.055645,0.041394,0.135032,7,2,1,0.881032429041648
"GPR45",0,0,0,0,0.059672,0.0198906666666667,0,0,2,0.980497255915013
"GPR50",0,0,0.023785,0,0.025311,0.0163653333333333,1,0,1,0.983898178345319
"GPR52",0.06325,0.06325,0.103695,0,0,0.034565,3,0,0,1.02772662906632
"GPR55",0,0,0,0,0,0,0,0,0,1
"GPR6",0,0,0,0,0,0,0,0,0,1
"GPR61",0.58194,0.58194,0.189739,0.405557,0.600132,0.398476,19,14,9,1.13118852236292
"GPR62",0.03795,0.03795,0.046659,0.137235,0.051713,0.0785356666666667,2,5,2,0.962369657378044
"GPR63",0.86025,0.86025,0.217109,0.126189,0.131845,0.158381,24,15,15,1.60590513829215
"GPR65",0.50603,0.50603,0,0.024026,0.012507,0.0121776666666667,0,2,1,1.48791071923144
"GPR68",0.27832,0.27832,0.425157,0.118884,0.078804,0.207615,14,7,3,1.05854928930164
"GPR75",0.93616,0.93616,0.164859,0.244435,0.346925,0.252073,7,10,14,1.54636351075377
"GPR78",0,0,0.020087,0.032628,0.021657,0.0247906666666667,2,3,2,0.975809043277782
"GPR79",0.11386,0.11386,0.068247,0.071813,0,0.0466866666666667,1,1,0,1.06417711763469
"GPR82",0.0759,0.0759,0.174112,0.074813,0.018679,0.0892013333333333,6,4,1,0.987787993893997
"GPR83",0.20241,0.20241,0.053985,0.022227,0.01168,0.0292973333333333,5,2,1,1.16818528627297
"GPR84",0,0,0,0,0,0,0,0,0,1
"GPR85",0.797,0.797,0.938656,0.799929,0.552225,0.763603333333333,23,26,25,1.01893660895024
"GPR87",0,0,0,0,0.049637,0.0165456666666667,0,0,1,0.983723636616424
"GPR88",0.41748,0.41748,0.015084,0.015821,0,0.0103016666666667,1,1,0,1.403026488788
"GPR89A",3.90909,3.90909,3.030169,3.614214,1.932657,2.85901333333333,101,110,72,1.27211014214341
"GPR89B",0.08856,0.08856,2.608133,2.900224,3.032017,2.84679133333333,108,121,84,0.282978697224197
"GPRASP1",16.01588,16.01588,0.559645,0.381474,0.303437,0.414852,71,46,37,12.0266147978729
"GPRASP2",24.68167,24.68167,3.03147,1.707725,1.412776,2.050657,166,130,106,8.41840626461775
"GPRC5A",0.69579,0.69579,0.280438,0.562083,0.078472,0.306997666666667,15,20,7,1.29746979910446
"GPRC5B",130.58133,130.58133,2.683078,1.963042,1.781063,2.14239433333333,133,143,112,41.8729529277198
"GPRC5C",3.07414,3.07414,14.738318,12.342461,12.911111,13.33063,214,222,192,0.284295945118952
"GPRC5D",1.12592,1.12592,0.065846,0.44915,0.453089,0.322695,1,3,4,1.6072639572993
"GPRC6A",0,0,0,0,0,0,0,0,0,1
"GPRIN1",0.12651,0.12651,0.244479,0.176879,0.173107,0.198155,23,15,15,0.940203896824701
"GPRIN2",0,0,0,0.030221,0,0.0100736666666667,0,1,0,0.990026800025477
"GPRIN3",4.1368,4.1368,2.420475,1.75624,1.447893,1.87486933333333,605,470,381,1.78679425198223
"GPS1",8.33686,8.33686,43.755398,39.0504,28.327867,37.044555,962,782,577,0.24541908822432
"GPS2",141.32184,141.32184,24.511344,30.61485,20.286307,25.1375003333333,338,349,276,5.4451205427053
"GPSM1",1.39159,1.39159,9.904863,7.349165,7.306009,8.186679,480,344,318,0.260332379089331
"GPSM2",4.20006,4.20006,2.469295,1.814569,1.069755,1.78453966666667,101,82,49,1.86747564139566
"GPSM3",2.70727,2.70727,0.558581,0.33257,0.431313,0.440821333333333,14,8,11,2.57302547806066
"GPT",0.99941,0.99941,2.064693,1.502301,1.809633,1.792209,82,46,45,0.716067457701053
"GPT2",4.76934,4.76934,6.677449,3.428827,3.855845,4.65404033333333,409,271,277,1.02039243795042
"GPX1",11.68932,11.68932,80.479525,79.985738,63.785398,74.7502203333333,1272,1154,932,0.167515288327368
"GPX2",0.24036,0.24036,0.18682,0.050579,0.102115,0.113171333333333,2,1,2,1.11425794292223
"GPX3",1870.83493,1870.83493,47.07448,47.858356,36.550027,43.827621,1137,982,913,41.7562852599294
"GPX4",86.40481,86.40481,330.868808,324.210008,252.425005,302.501273666667,1449,1282,1168,0.287988280721339
"GPX5",0,0,0.032958,0,0,0.010986,1,0,0,0.989133380679851
"GPX6",0,0,0,0,0,0,0,0,0,1
"GPX7",7.12239,7.12239,14.999743,12.439357,11.642236,13.027112,336,271,248,0.579049343870641
"GPX8",14.44719,14.44719,26.607491,19.540068,23.33946,23.1623396666667,503,404,377,0.639308536056642
"GRAMD1A",1.41689,1.41689,14.889951,11.769666,7.901243,11.5202866666667,488,386,319,0.19303791233747
"GRAMD1B",12.73933,12.73933,4.71153,3.520366,2.958035,3.729977,539,421,335,2.90473505473705
"GRAMD1C",1.08797,1.08797,0.293501,0.728427,0.178072,0.4,5,7,3,1.49140714285714
"GRAMD4",17.60988,17.60988,44.64493,11.254281,10.358343,22.0858513333333,649,453,416,0.806116254120092
"GRAMD4P1",0,0,0,0,0,0,0,0,0,1
"GRAP",0.36687,0.36687,0.094566,0.124939,0.025133,0.081546,4,5,1,1.26381124797281
"GRAP2",0.58194,0.58194,0.023404,0,0,0.00780133333333333,2,0,0,1.5696942915998
"GRAPL",0.18976,0.18976,0,0.269867,0,0.0899556666666667,0,2,0,1.09156733286094
"GRB10",24.89673,24.89673,10.244622,6.773261,5.566311,7.52806466666667,529,439,356,3.03664793973967
"GRB14",44.91026,44.91026,0.920651,1.984571,2.33783,1.747684,28,28,33,16.7087117732607
"GRB2",33.77758,33.77758,41.10296,36.448437,30.202442,35.9179463333333,916,780,711,0.942023689129187
"GRB7",0.44278,0.44278,5.757627,5.582973,3.138281,4.82629366666667,132,113,85,0.247632557255811
"GREB1",4.37717,4.37717,3.277222,1.805029,1.821785,2.30134533333333,294,161,137,1.62878143819348
"GREB1L",10.13327,10.13327,2.391526,1.468375,1.787359,1.88242,147,102,90,3.86247319960311
"GREM1",0.03795,0.03795,0.841175,0.404056,0.500286,0.581839,62,41,48,0.656166651599815
"GREM2",0,0,0.108451,0.07235,0.090083,0.0902946666666667,9,6,7,0.917183244651904
"GRHL1",0.73375,0.73375,0.780453,0.180449,0.200658,0.387186666666667,15,7,9,1.24983179384654
"GRHL2",0.06325,0.06325,0,0,0,0,0,0,0,1.06325
"GRHL3",0.0253,0.0253,0.075888,0.017831,0,0.0312396666666667,3,1,0,0.99424026551862
"GRHPR",47.59222,47.59222,70.777061,67.187535,54.842997,64.2691976666667,1490,1375,1170,0.744489310994186
"GRIA1",0.21506,0.21506,0.455688,0.009098,0.286232,0.250339333333333,7,1,3,0.971784192984411
"GRIA2",0.01265,0.01265,0,0,0,0,0,0,0,1.01265
"GRIA3",2.13798,2.13798,0.687734,0.404321,0.49248,0.528178333333333,21,21,26,2.05341217811621
"GRIA4",0.0506,0.0506,0.09157,0.180449,0,0.090673,3,1,0,0.963258465186174
"GRID1",0.40482,0.40482,3.680748,4.232877,1.91904,3.277555,255,211,145,0.328416583772739
"GRID2",0,0,0,0,0,0,0,0,0,1
"GRID2IP",0,0,0,0,0,0,0,0,0,1
"GRIFIN",0,0,0,0,0,0,0,0,0,1
"GRIK1",0.03795,0.03795,0.027797,0.073511,0,0.0337693333333333,1,4,0,1.00404410010228
"GRIK2",2.73257,2.73257,0.228226,0.208912,0.167365,0.201501,13,11,11,3.1065891747073
"GRIK3",0.49338,0.49338,0,0,0,0,0,0,0,1.49338
"GRIK4",0.08856,0.08856,0,0.151419,0.352681,0.168033333333333,0,2,2,0.931959704346337
"GRIK5",0.59459,0.59459,2.430439,0.799039,1.291652,1.50704333333333,57,34,38,0.636044051891139
"GRIN1",0,0,0.163046,0.026667,0.013456,0.067723,6,2,1,0.936572500545554
"GRIN2A",2.31509,2.31509,0.146999,0.051153,0.370823,0.189658333333333,20,13,8,2.78658998732129
"GRIN2B",0,0,0.003027,0.003014,0.003066,0.00303566666666667,2,2,2,0.996973520715614
"GRIN2C",0.15181,0.15181,0.052163,0.017013,0,0.0230586666666667,4,2,0,1.1258494136537
"GRIN2D",0,0,0.029133,0.045448,0.053782,0.0427876666666667,3,4,5,0.958967997000348
"GRIN3A",1.55605,1.55605,0.028952,0.048565,0.030419,0.0359786666666667,5,8,5,2.46728053602133
"GRIN3B",0,0,0.04203,0.016746,0.046935,0.035237,3,1,3,0.965962383492862
"GRINA",24.68167,24.68167,49.994972,53.033353,41.906075,48.3114666666667,1052,986,784,0.520805235293482
"GRIP1",0.0759,0.0759,10.937202,6.141682,2.062751,6.380545,89,57,62,0.145775142621581
"GRIP2",15.13033,15.13033,0.46176,0.439712,0.413629,0.438367,45,37,34,11.214335423435
"GRIPAP1",17.42012,17.42012,24.818347,13.101746,10.064303,15.9947986666667,557,390,383,1.08386809171967
"GRK1",0.43013,0.43013,0.031132,0,0.014646,0.0152593333333333,3,0,1,1.40863516645008
"GRK4",17.8882,17.8882,11.60973,7.381077,5.479196,8.15666766666667,186,138,109,2.06278099059545
"GRK5",40.96322,40.96322,0.784893,0.722262,0.838432,0.781862333333333,119,104,122,23.5502031862918
"GRK6",2.13798,2.13798,7.871772,7.425686,5.200931,6.83279633333333,296,295,194,0.40062065531386
"GRK7",0.0253,0.0253,0.046329,0,0,0.015443,3,0,0,1.00970709335728
"GRM1",6.89467,6.89467,0.012018,0,0.007432,0.00648333333333333,1,0,1,7.84381592674162
"GRM2",0.06325,0.06325,0.124445,0.052425,0.145375,0.107415,7,7,8,0.960118835305644
"GRM3",0.03795,0.03795,0,0,0,0,0,0,0,1.03795
"GRM4",0.0253,0.0253,0,0.036975,0,0.012325,0,3,0,1.01281703010397
"GRM5",0.01265,0.01265,0,0,0.013061,0.00435366666666667,0,0,2,1.00826037043392
"GRM6",0.13916,0.13916,0.086694,0.017598,0.035519,0.0466036666666667,10,2,4,1.08843494082924
"GRM7",0,0,0,0.025124,0,0.00837466666666667,0,2,0,0.991694885895586
"GRM8",4.51633,4.51633,0,0,0.045866,0.0152886666666667,0,0,1,5.43326265830473
"GRN",23.93527,23.93527,167.859382,147.592772,133.526812,149.659655333333,2625,2347,2033,0.165507281593277
"GRP",0.35422,0.35422,0,0,0,0,0,0,0,1.35422
"GRPEL1",113.65459,113.65459,31.057915,24.368436,20.245813,25.2240546666667,473,426,348,4.37211527574098
"GRPEL2",12.39776,12.39776,1.973019,1.67128,1.061121,1.56847333333333,75,90,79,5.21623480614944
"GRPR",0.08856,0.08856,0.021793,0,0.022017,0.0146033333333333,1,0,1,1.0728921976076
"GRSF1",181.41215,181.41215,57.194842,49.290366,36.6416,47.708936,1692,1518,1143,3.74494220115997
"GRTP1",1.75846,1.75846,3.049356,2.712435,2.452983,2.738258,75,60,53,0.737899845329028
"GRWD1",3.55487,3.55487,5.201908,3.725894,3.703975,4.21059233333333,214,170,169,0.874155894112359
"GRXCR1",0,0,0,0,0,0,0,0,0,1
"GRXCR2",0.56928,0.56928,0,0,0,0,0,0,0,1.56928
"GSC",0,0,0,0,0,0,0,0,0,1
"GSC2",0,0,0,0,0,0,0,0,0,1
"GSDMA",0.08856,0.08856,0.069346,0.060234,0.096166,0.0752486666666667,3,3,4,1.01237977199693
"GSDMB",11.39835,11.39835,14.001124,9.202892,14.017181,12.4070656666667,222,131,115,0.924762383377103
"GSDMC",1.72051,1.72051,1.182978,1.761894,1.742459,1.56244366666667,27,37,38,1.06168577884834
"GSDMD",5.41453,5.41453,5.662146,5.266565,5.280471,5.40306066666667,61,50,55,1.00179122671647
"GSG1",0,0,0.057241,0.332575,0.042657,0.144157666666667,3,16,2,0.874005418250923
"GSG1L",0.41748,0.41748,0.008986,0.018949,0,0.00931166666666667,1,2,0,1.40440267046684
"GSK3A",16.95204,16.95204,18.012849,17.454902,15.51558,16.9944436666667,463,459,394,0.997643513328216
"GSK3B",21.9997,21.9997,14.018646,8.63887,7.95222,10.2032453333333,755,646,515,2.0529497762196
"GSN",337.6366,337.6366,125.30764,118.157058,105.170855,116.211851,5776,4455,3950,2.88909864583574
"GSPT1",142.72607,142.72607,36.598275,29.155252,20.214397,28.6559746666667,1230,1034,872,4.84644566956513
"GSPT2",13.52368,13.52368,2.2606,2.69171,1.892549,2.28161966666667,123,147,103,4.42576577277542
"GSR",45.6187,45.6187,19.835483,12.190646,9.851373,13.9591673333333,844,711,556,3.11639671922916
"GSS",26.44012,26.44012,27.396901,19.30931,17.538488,21.4148996666667,638,499,478,1.22419106969309
"GSTA1",0.27832,0.27832,0,0,0,0,0,0,0,1.27832
"GSTA2",0,0,0,0,0,0,0,0,0,1
"GSTA3",0,0,0,0,0,0,0,0,0,1
"GSTA4",38.91379,38.91379,14.206079,15.199849,12.574756,13.9935613333333,195,233,166,2.66206200866132
"GSTA5",0,0,0,0,0,0,0,0,0,1
"GSTA6P",0,0,0,0,0,0,0,0,0,1
"GSTCD",2.63136,2.63136,1.776517,0.929834,0.70998,1.138777,81,51,54,1.69786751961518
"GSTK1",294.19383,294.19383,98.421834,91.924827,80.475268,90.2739763333333,2054,1785,1544,3.23415108948414
"GSTM1",49.07237,49.07237,3.025281,1.500187,2.623004,2.382824,65,30,52,14.8019435832311
"GSTM2",97.17062,97.17062,31.716222,40.180679,27.140662,33.012521,457,492,381,2.88630825101144
"GSTM3",200.00879,200.00879,33.704638,28.075731,25.197737,28.992702,413,336,298,6.70192335455472
"GSTM3P1",0,0,0,0,0,0,0,0,0,1
"GSTM4",55.52426,55.52426,55.954515,48.581695,40.304814,48.2803413333333,802,690,587,1.14699408467301
"GSTM5",2.22654,2.22654,0,0.126928,0,0.0423093333333333,0,1,0,3.09556855802244
"GSTO1",361.64778,361.64778,81.455006,85.90395,75.071106,80.8100206666667,867,902,719,4.43280391625375
"GSTO2",1.36628,1.36628,0.397755,0.644828,0.41749,0.486691,24,18,9,1.59164210989372
"GSTO3P",0,0,0,0,0,0,0,0,0,1
"GSTP1",63.65871,63.65871,302.123266,287.757498,248.608409,279.496391,1875,1710,1590,0.230515300997224
"GSTT2",3.30185,3.30185,0,0,0,0,0,0,0,4.30185
"GSTT2B",0.25302,0.25302,0.729978,0.614381,0.567976,0.637445,13,9,11,0.765228755775003
