"Hs_symbol","Mm_genes","Brain_2_MB-S5","Brain_2_MB-S11","Brain_2_MB-S17","Brain_2_MB-S5_read","Brain_2_MB-S11_read","Brain_2_MB-S17_read","Mm_Avg_TPM","Brain_1_Nucleus_accumbens","Brain_1_Caudate_nucleus","Brain_1_Frontal_cortex","dHs_Avg_TPM","FoldChange"
"ACTR10","Actr10",99.732217,132.025899,140.933302,1514,2604,2580,124.230472666667,94.92227,68.00548,97.15985,86.6958666666667,1.42800883812084
"ACTR1A","Actr1a",63.002197,75.013199,66.463893,2349,4256,4010,68.159763,84.3864,74.4993,79.79037,79.55869,0.858501584372834
"ACTR1B","Actr1b",137.315193,170.468768,166.570017,3046,5855,5218,158.117992666667,82.74638,66.76198,96.67919,82.0625166666667,1.91564136330246
"ACTR2","Actr2",92.32534,56.271803,49.74149,4892,5093,4363,66.1128776666667,77.5944,65.71192,67.97038,70.4255666666667,0.939619814006843
"ACTR3","Actr3",106.79007,92.095801,94.22518,2418,3617,3248,97.7036836666667,66.84317,54.07831,32.35749,51.09299,1.89475942284493
"ACTR3B","Actr3b",39.040706,42.988335,39.285356,1058,2070,1912,40.4381323333333,70.88524,60.59976,35.35072,55.6119066666667,0.73196849873513
"ACTR5","Actr5",1.655298,3.488506,3.028739,57,111,87,2.724181,7.00735,4.94636,5.72428,5.89266333333333,0.540310881280047
"ACTR6","Actr6",11.018148,8.613238,9.329918,181,284,298,9.653768,22.91056,19.42619,15.0317,19.1228166666667,0.52943721430648
"ACTR8","Actr8",23.439745,26.829135,21.342911,523,1009,917,23.870597,18.55374,15.06013,11.47041,15.0280933333333,1.55168780732497
"ACTRT1","Actrt1",0,0,0,0,0,0,0,0,0,0,0,1
"ACTRT2","Actrt2",0,0,0,0,0,0,0,0,0.22107,0,0.07369,0.931367526939806
"ACTRT3","Actrt3",0.363621,0.493898,0.649441,10,24,32,0.50232,1.09335,0.69083,2.84029,1.54149,0.591117808844418
"ACVR1","Acvr1",10.711349,6.741105,6.615735,444,439,393,8.02272966666667,20.72387,14.34167,7.86543,14.3103233333333,0.589323260536409
"ACVR1B","Acvr1b",24.009448,11.368391,10.09028,1603,1375,1234,15.1560396666667,22.71177,19.23276,27.72562,23.2233833333333,0.66696049203146
"ACVR1C","Acvr1c",3.314034,1.219423,0.718173,468,213,168,1.75054333333333,1.87194,0.4145,0.61176,0.966066666666667,1.39900817198467
"ACVR2A","Acvr2a",12.514011,5.744765,5.341047,825,707,544,7.86660766666667,7.15644,6.13459,6.68561,6.65888,1.15768985369488
"ACVR2B","Acvr2b",1.929773,0.686498,0.67679,71,29,40,1.097687,0.71233,0.63557,0.50251,0.616803333333333,1.29742867097833
"ACVRL1","Acvrl1",12.582997,20.940623,17.187393,229,362,348,16.903671,30.6965,35.06662,9.85363,25.2055833333333,0.683200628364821
"ACY1","Acy1",6.602693,9.864639,8.338537,74,156,177,8.268623,21.70125,22.05135,19.77281,21.1751366666667,0.417973658486284
"ACY3","Acy3",1.108628,1.280322,1.709566,12,37,47,1.366172,3.59479,5.22269,3.60499,4.14082333333333,0.460271020141391
"ACYP1","Acyp1",15.402887,21.43491,22.59737,97,235,240,19.8117223333333,28.46012,29.12547,44.26487,33.9501533333333,0.595468698945145
"ACYP2","Acyp2",14.525832,16.757983,20.208801,131,261,297,17.1642053333333,276.00348,372.55176,479.90019,376.15181,0.0481615223676995
"ADA","Ada",0.60434,1.298299,0.401885,14,35,17,0.768174666666667,7.9516,7.84785,7.82173,7.87372666666667,0.199259536955161
"ADAD1","Adad1",0,0,0,0,0,0,0,0,0,0,0,1
"ADAD2","Adad2",0,0.020208,0.019589,0,1,1,0.0132656666666667,1.87194,1.43693,0.96133,1.4234,0.418117383290693
"ADAL","Adal",8.868136,6.54983,6.090581,222,329,298,7.16951566666667,17.52666,9.11898,13.39307,13.3462366666667,0.56945356865947
"ADAM10","Adam10",20.699286,11.778541,9.67486,1332,1439,1149,14.0508956666667,21.23741,19.75779,11.42672,17.4739733333333,0.81470809744592
"ADAM11","Adam11",48.344554,24.285039,26.595301,1655,1785,1743,33.0749646666667,12.93792,7.79258,39.74225,20.1575833333333,1.61053198419794
"ADAM12","Adam12",0.827122,0.27961,0.555161,52,33,50,0.553964333333333,2.89902,4.17262,1.76972,2.94712,0.393695741029747
"ADAM15","Adam15",46.208836,42.61884,40.50396,861,1418,1393,43.1105453333333,165.77438,142.67058,170.98561,159.81019,0.274301929083806
"ADAM17","Adam17",6.531468,4.180438,3.7324,226,256,227,4.81476866666667,12.24216,12.10337,18.09048,14.1453366666667,0.383931291502049
"ADAM18","Adam18",2.352645,0.20333,0.237599,8,11,13,0.931191333333333,0,0,0,0,1.93119133333333
"ADAM19","Adam19",3.027888,1.231458,0.981498,298,143,177,1.746948,2.30265,1.38166,4.47892,2.72107666666667,0.738213223233777
"ADAM1A","Adam1a",2.013564,0.633309,0.739017,119,69,81,1.12863,4.73783,4.17262,2.40332,3.77125666666667,0.446136133247915
"ADAM1B","Adam1b",0.088639,0,0,4,0,0,0.0295463333333333,0.5798,1.1606,0.41512,0.718506666666667,0.599093592886847
"ADAM2","Adam2",0,0,0.029683,0,0,1,0.00989433333333333,0,0,0,0,1.00989433333333
"ADAM20","Adam25",0,0,0,0,0,0,0,0.11596,0,0.08739,0.0677833333333333,0.936519581063574
"ADAM21","Adam21",0.327239,0.201938,0.079843,14,15,6,0.203006666666667,0.79516,0.1658,0.24033,0.40043,0.859026632296271
"ADAM22","Adam22",40.93577,14.501028,11.662182,3288,1921,1760,22.3663266666667,11.67892,15.08777,11.75444,12.8403766666667,1.68827245308593
"ADAM23","Adam23",41.066406,24.382817,23.376903,1931,2038,1906,29.6087086666667,66.1971,41.50517,40.09182,49.2646966666667,0.608950430351747
"ADAM24P","Adam24",0,0,0,0,0,0,0,0,0,0,0,1
"ADAM28","Adam28",0.062589,0,0.012877,3,0,1,0.0251553333333333,13.13671,4.58712,6.24864,7.99082333333333,0.114022408774576
"ADAM29","Adam29",0,0,0,0,0,0,0,0.19879,0.4145,0.15294,0.25541,0.796552520690452
"ADAM32","Adam32",1.358671,0.216618,0.095814,5,2,5,0.557034333333333,3.56166,2.76333,7.29737,4.54078666666667,0.281013225558826
"ADAM33","Adam33",1.232301,1.066814,0.682982,34,39,24,0.994032333333333,12.52378,18.43139,13.17459,14.70992,0.126928229636646
"ADAM3A","Adam3",0.994868,0.185508,0.178298,3,1,3,0.452891333333333,0.34788,1.79616,0.78654,0.97686,0.734949026907992
"ADAM5","Adam5",0,0.11194,0.211581,0,4,13,0.107840333333333,0,0,0,0,1.10784033333333
"ADAM7","Adam7",0.050089,0,0,2,0,0,0.0166963333333333,0.06626,0,0,0.0220866666666667,0.994726148467514
"ADAM8","Adam8",0.663245,0.992273,0.7227,23,26,20,0.792739333333333,15.12461,6.88068,5.57134,9.19221,0.175893092208003
"ADAM9","Adam9",15.841952,8.76951,9.122416,925,905,798,11.244626,14.44541,11.79941,14.33255,13.52579,0.842957663576301
"ADAMDEC1","Adamdec1",0,0,0,0,0,0,0,0,0.0829,0.10924,0.0640466666666667,0.939808404393291
"ADAMTS1","Adamts1",2.782818,0.862728,1.160106,145,113,140,1.601884,13.58399,6.18985,13.98298,11.2522733333333,0.212359284617113
"ADAMTS10","Adamts10",4.399909,3.414722,3.055412,141,210,201,3.62334766666667,7.98474,9.89271,21.2585,13.0453166666667,0.329173615404423
"ADAMTS12","Adamts12",0.022268,0.044537,0.008392,3,3,2,0.0250656666666667,4.53904,1.21586,1.13612,2.29700666666667,0.310907975112779
"ADAMTS13","Adamts13",1.956722,1.346145,0.758726,13,19,12,1.35386433333333,12.95449,16.49706,14.96616,14.8059033333333,0.148923113326223
"ADAMTS15","Adamts15",1.37491,0.984475,0.552745,123,71,93,0.97071,0.0994,0.35923,0.6336,0.364076666666667,1.44472084902364
"ADAMTS16","Adamts16",0.303483,0.168269,0.211008,23,23,27,0.227586666666667,0.21536,0.11053,0.61176,0.31255,0.935268497708024
"ADAMTS18","Adamts18",0.282192,0.177418,0.298096,23,19,20,0.252568666666667,1.37496,0.69083,0.65545,0.90708,0.656799225342758
"ADAMTS19","Adamts19",0.194895,0.091705,0.075239,14,10,9,0.120613,6.75886,4.44896,2.7092,4.63900666666667,0.198725248300233
"ADAMTS2","Adamts2",2.38449,9.5115,1.519395,183,164,225,4.471795,1.65658,2.90149,7.55955,4.03920666666667,1.0858445310836
"ADAMTS20","Adamts20",1.577421,0.670355,0.930797,140,89,77,1.05952433333333,0,0,0,0,2.05952433333333
"ADAMTS4","Adamts4",5.699625,2.281185,3.050056,376,274,376,3.67695533333333,13.10358,4.44896,8.8923,8.81494666666667,0.476513575893094
"ADAMTS5","Adamts5",0.251188,0.214129,0.12924,42,63,37,0.198185666666667,0.11596,0.13817,0.19664,0.150256666666667,1.04166809146944
"ADAMTS7","Adamts7",0,0.027061,0.079894,0,3,7,0.0356516666666667,1.02708,2.01723,3.40835,2.15088666666667,0.328685787915782
"ADAMTS8","Adamts8",1.065953,0.548142,0.553996,53,51,53,0.722697,8.99525,9.03608,8.34609,8.79247333333333,0.175920519909509
"ADAMTSL1","Adamtsl1",1.938662,0.936835,0.857687,151,81,101,1.24439466666667,1.27557,0.88426,2.42517,1.52833333333333,0.887697297297297
"ADAMTSL2","Adamtsl2",6.160742,7.833362,8.501026,67,114,117,7.49837666666667,16.7812,10.74934,12.2788,13.26978,0.595550643854822
"ADAMTSL4","Adamtsl4",4.354472,8.353508,5.544521,110,147,216,6.084167,5.01945,6.07932,1.26721,4.12199333333333,1.38308789937251
"ADAP2","Adap2",1.978714,1.077312,1.125662,48,48,51,1.393896,6.97422,6.07932,4.93774,5.99709333333333,0.342127207106951
"ADAR","Adar",44.154559,18.973492,18.319703,3062,2871,2715,27.1492513333333,103.02297,85.91184,100.5682,96.5010033333333,0.288707299114631
"ADARB1","Adarb1",44.261493,26.110383,23.114212,4259,4277,4114,31.1620293333333,17.26161,16.7734,16.05858,16.6978633333333,1.81728317862853
"ADARB2","Adarb2",5.902871,2.138354,3.292197,348,275,274,3.77780733333333,27.97971,22.38295,18.57114,22.9779333333333,0.199258512688055
"ADAT1","Adat1",1.509519,1.346473,0.997993,63,98,81,1.28466166666667,23.15905,21.52632,29.91046,24.8652766666667,0.0883292955304428
"ADAT2","Adat2",2.114458,1.637674,1.797428,41,58,65,1.84985333333333,5.16854,2.54226,5.11253,4.27444333333333,0.540313574955461
"ADAT3","Adat3",1.125383,0.468138,0.877987,5,16,10,0.823836,1.42466,1.4922,2.42517,1.78067666666667,0.655896466447615
"ADCK1","Adck1",11.74457,13.920957,13.356394,367,795,788,13.007307,13.93187,9.28478,12.82501,12.0138866666667,1.07633540684489
"ADCK2","Adck2",22.03558,27.324204,24.517113,209,401,418,24.6256323333333,22.14853,18.37613,17.87199,19.46555,1.25213504319861
"ADCK5","Adck5",34.360221,31.261416,28.953374,90,182,213,31.5250036666667,11.61265,9.42295,24.90718,15.31426,1.99365485573153
"ADCY1","Adcy1",73.475865,16.564693,18.638468,13972,5664,6473,36.226342,10.00577,13.98244,27.22311,17.07044,2.06006837686299
"ADCY10","Adcy10",0.270517,0.081949,0.049085,7,4,5,0.133850333333333,0.69577,0.85663,0.15294,0.568446666666667,0.722912903212095
"ADCY2","Adcy2",30.508851,22.13851,19.184526,1856,2399,2121,23.9439623333333,383.03539,425.58001,759.84379,522.81973,0.0476193638856126
"ADCY3","Adcy3",17.107358,10.657919,9.003626,840,954,871,12.256301,177.73491,174.06197,95.73971,149.178863333333,0.0882700847893397
"ADCY4","Adcy4",0.968863,2.256381,3.309353,52,62,60,2.178199,22.76147,22.43822,10.77126,18.6569833333333,0.16168294728167
"ADCY5","Adcy5",28.669659,14.846082,11.291118,2748,2228,2003,18.268953,207.80191,157.17805,57.5487,140.842886666667,0.13584715774491
"ADCY6","Adcy6",18.557001,6.27736,7.069085,601,406,424,10.634482,20.06123,18.87352,16.69218,18.54231,0.595348349299545
"ADCY7","Adcy7",1.379845,0.948447,1.147046,124,147,179,1.158446,5.99683,2.92913,4.39153,4.43916333333333,0.396834194474763
"ADCY8","Adcy8",5.307575,2.838948,2.954949,565,543,575,3.70049066666667,4.43965,7.40572,7.90912,6.58483,0.619722612987591
"ADCY9","Adcy9",12.806736,3.568863,3.911956,875,440,491,6.76251833333333,20.22689,17.07736,12.89056,16.7316033333333,0.437778704351045
"ADCYAP1","Adcyap1",43.795172,25.800562,22.787378,321,412,422,30.7943706666667,1.14304,0.3316,17.7846,6.41974666666667,4.28510191722628
"ADCYAP1R1","Adcyap1r1",33.74949,17.422351,18.614593,2887,2708,2873,23.2621446666667,66.46216,77.81529,45.79425,63.3572333333333,0.376991728979441
"ADD1","Add1",253.694691,174.468415,165.730906,5145,6497,5987,197.964670666667,391.05325,307.58594,317.56655,338.735246666667,0.585646242533917
"ADD2","Add2",38.882969,16.233037,14.787577,4692,3219,3236,23.3011943333333,36.34546,28.71097,40.61618,35.2242033333333,0.67085517684723
"ADD3","Add3",29.537118,20.470542,20.002425,1687,2085,1913,23.336695,712.86129,964.3459,1067.11974,914.775643333333,0.0265749533492907
"ADGB","Adgb",0.351565,0.119097,0.199078,22,12,21,0.223246666666667,0.6295,4.08972,0.17479,1.63133666666667,0.464876532966135
"ADH1C","Adh1",0.285241,0.549182,0.68209,5,17,18,0.505504333333333,0,0.52503,0,0.17501,1.28126937926769
"ADH4","Adh4",0,0,0,0,0,0,0,0,2.84623,0,0.948743333333333,0.513151210267129
"ADH5","Adh5",34.543682,40.629671,40.552519,506,1139,1129,38.5752906666667,54.15374,57.9746,40.70358,50.9439733333333,0.761884163398616
"ADH7","Adh7",0.039374,0.418506,0.415077,2,5,8,0.290985666666667,0,0,0.15294,0.05098,1.2283636859566
"ADHFE1","Adhfe1",10.146483,15.051984,14.42369,197,426,431,13.2073856666667,47.12982,58.11277,40.41955,48.5540466666667,0.286704853031175
"ADI1","Adi1",20.267311,20.491944,21.571207,372,685,773,20.7768206666667,40.93419,61.76036,32.96924,45.2212633333333,0.471142913373419
"ADIG","Adig",0,0,0,0,0,0,0,0,0.71847,0,0.23949,0.80678343512251
"ADIPOQ","Adipoq",0,0,0.033104,0,0,1,0.0110346666666667,0.0497,0.19343,0.39327,0.212133333333333,0.83409525904741
"ADIPOR1","Adipor1",19.249456,22.279618,20.76383,884,1838,1726,20.7643013333333,61.45927,54.35464,35.6566,50.49017,0.422688473029577
"ADIPOR2","Adipor2",23.438313,19.767939,14.843038,1376,2160,1673,19.3497633333333,51.86765,70.68591,48.00094,56.8515,0.351758611848151
"ADK","Adk",56.705652,60.376516,55.663904,666,1354,1322,57.582024,221.89945,181.68876,200.21877,201.268993333333,0.289624341499829
"ADM","Adm",1.472719,1.50672,1.165264,17,38,29,1.38156766666667,10.86719,10.72171,25.93406,15.8409866666667,0.141414972519425
"ADM2","Adm2",0.06019,0,0.031469,1,0,1,0.030553,0.79516,0.02763,0.15294,0.325243333333333,0.777633038460861
"ADNP","Adnp",20.207349,3.567829,2.782489,1436,375,352,8.85255566666667,15.10805,15.83386,11.44856,14.1301566666667,0.651186625738839
"ADNP2","Adnp2",5.170136,3.315508,2.893259,396,452,398,3.79296766666667,5.4336,5.00162,4.56632,5.00051333333333,0.798759606122587
"ADO","Ado",14.29054,12.785446,12.317421,920,1503,1462,13.1311356666667,11.09911,9.47821,10.00657,10.19463,1.26231377603964
"ADORA1","Adora1",47.408391,27.936659,26.511368,3304,3483,3281,33.9521393333333,49.36621,50.12675,42.29851,47.2638233333333,0.724189194294388
"ADORA2A","Adora2a",6.502209,9.171842,4.196263,183,459,188,6.623438,203.99177,184.70078,12.40989,133.700813333333,0.0565953375584666
"ADORA2B","Adora2b",1.29334,2.563907,2.562096,33,118,118,2.139781,6.60977,8.31761,8.12761,7.68499666666667,0.361517812902634
"ADORA3","Adora3",0.448499,0.477412,0.433475,10,20,22,0.453128666666667,26.62131,8.37288,7.40661,14.1336,0.0960200260788356
"ADPGK","Adpgk",5.807193,6.712856,5.905743,223,432,388,6.14193066666667,20.37598,17.40896,15.40312,17.7293533333333,0.381322864679791
"ADPRH","Adprh",26.683697,34.371945,32.540055,763,1869,1846,31.1985656666667,2.18669,1.46456,0.78654,1.47926333333333,12.9871503497679
"ADPRHL1","Adprhl1",0.498761,0.146616,0.289214,2,4,4,0.311530333333333,5.01945,3.15019,9.46036,5.87666666666667,0.190721812893844
"ADPRM","Adprm",12.160991,10.413378,10.967549,116,229,211,11.1806393333333,3.4457,4.36606,5.94277,4.58484333333333,2.181017193559
"ADRA1A","Adra1a",2.620797,0.933185,0.773686,160,82,79,1.442556,2.91559,2.73569,3.80162,3.15096666666667,0.588430646676678
"ADRA1B","Adra1b",6.359223,5.133998,4.918324,193,311,310,5.470515,2.36892,4.86346,25.2786,10.8369933333333,0.546635012607368
"ADRA1D","Adra1d",8.659682,4.829933,4.16054,189,213,192,5.883385,1.59032,1.2435,1.59493,1.47625,2.77976173649672
"ADRA2A","Adra2a",5.112267,2.856024,3.347331,252,274,324,3.771874,0.31475,0.55267,2.99323,1.28688333333333,2.08662765189887
"ADRA2B","Adra2b",0.220139,0.281649,0.31414,13,30,34,0.271976,2.48488,2.43173,0.28403,1.73354666666667,0.465320755453233
"ADRA2C","Adra2c",3.923102,4.984747,3.927721,137,357,299,4.27852333333333,32.204,49.60172,11.12084,30.97552,0.165080140474129
"ADRB1","Adrb1",6.765694,4.472971,3.578121,245,299,236,4.93892866666667,15.02522,12.21391,12.65023,13.2964533333333,0.415412727072635
"ADRB2","Adrb2",0.694167,0.58929,0.548708,21,32,30,0.610721666666667,2.26952,2.59753,2.88399,2.58368,0.449460238265321
"ADRB3","Adrb3",0.486277,0.398212,0.480951,16,26,26,0.455146666666667,0.03313,0,0.39327,0.142133333333333,1.27406023815083
"ADRM1","Adrm1",30.962133,37.057862,35.119415,572,1345,1251,34.3798033333333,68.40036,82.12608,67.53342,72.68662,0.480138773271638
"ADSL","Adsl",17.650191,23.588878,38.168756,228,505,604,26.469275,33.62866,22.96325,25.12566,27.23919,0.972735938955756
"ADTRP","Adtrp",0.234314,0.229955,0.807253,3,2,6,0.423840666666667,0.19879,0.4974,7.01334,2.56984333333333,0.398852423962583
"AEBP1","Aebp1",6.758276,3.484979,4.486671,305,287,379,4.90997533333333,39.74145,63.25256,59.73354,54.2425166666667,0.106982369557747
"AEBP2","Aebp2",22.832316,8.537368,7.13301,918,638,547,12.8342313333333,13.08701,11.27437,9.87548,11.4122866666667,1.11455944459334
"AEN","Aen",9.5282,11.860819,14.729045,249,455,506,12.0393546666667,5.20167,4.36606,4.65371,4.74048,2.27147462697661
"AFAP1","Afap1",4.956789,1.515847,1.625117,274,146,181,2.699251,8.08413,6.41092,7.38476,7.29327,0.446054571960156
"AFAP1L1","Afap1l1",6.53758,4.847107,5.262005,298,419,464,5.54889733333333,1.20931,1.4093,1.42015,1.34625333333333,2.79121492990243
"AFAP1L2","Afap1l2",2.241576,10.620168,2.048348,118,168,171,4.97003066666667,29.65286,33.68496,34.03981,32.45921,0.178427125645425
"AFF1","Aff1",3.365918,0.816005,0.843899,424,189,190,1.675274,9.92294,13.15344,9.19818,10.7581866666667,0.227524368836918
"AFF2","Aff2",3.566507,0.840743,1.32994,208,98,116,1.91239666666667,0.69577,0.13817,1.20166,0.678533333333333,1.73508420049249
"AFF3","Aff3",9.105746,3.723128,3.256042,738,434,497,5.36163866666667,30.05044,8.31761,24.95088,21.10631,0.287774787681285
"AFF4","Aff4",43.948923,12.871168,11.380485,3895,2426,2195,22.7335253333333,10.7181,11.49544,7.66879,9.96077666666667,2.16531419762529
"AFG3L1P","Afg3l1",10.092773,9.068235,6.603585,301,442,368,8.58819766666667,28.808,28.68334,40.17921,32.55685,0.285729967701577
"AFG3L2","Afg3l2",21.800312,16.782605,15.745274,993,1367,1299,18.109397,26.62131,26.74901,23.44334,25.6045533333333,0.718275430546601
"AFM","Afm",0,0.039929,0.016053,0,2,1,0.0186606666666667,0,0.1658,0,0.0552666666666667,0.965311137785078
"AFMID","Afmid",2.006966,2.131569,3.24086,15,34,61,2.45979833333333,56.96993,31.08743,63.6007,50.5526866666667,0.0671118918729486
"AFP","Afp",0,0.078832,0.077632,0,1,1,0.0521546666666667,0,0,0,0,1.05215466666667
"AFTPH","Aftph",72.188208,41.162176,44.907084,1323,1499,1308,52.7524893333333,18.0899,19.37092,20.36271,19.27451,2.65123494147742
"AGA","Aga",4.821519,5.055691,5.538842,74,141,150,5.138684,12.82196,10.69408,5.04698,9.52100666666667,0.583469262447003
"AGAP1","Agap1",24.856339,10.955201,9.047835,2133,1270,1393,14.953125,103.38742,100.22587,173.54187,125.718386666667,0.125894319045939
"AGAP2","Agap2",135.656189,73.452508,67.2393,9100,9569,9190,92.115999,270.85151,234.8828,158.33538,221.356563333333,0.418768835082283
"AGAP3","Agap3",156.669064,128.506526,129.502142,2325,3672,3677,138.225910666667,406.72454,312.31123,563.25185,427.429206666667,0.324968299313425
"AGBL1","Agbl1",0.058622,0.074482,0,3,5,0,0.044368,0.82829,0.44213,0,0.423473333333333,0.733675844530514
"AGBL2","Agbl2",0.499955,0.379418,0.312879,28,28,30,0.397417333333333,4.7047,10.97041,0.74285,5.47265333333333,0.215895593563897
"AGBL3","Agbl3",6.784083,6.182012,7.516724,80,132,152,6.82760633333333,7.48776,3.20546,5.37471,5.35597666666667,1.23153478117446
"AGBL4","Agbl4",5.013033,4.084514,4.151939,133,196,207,4.41649533333333,15.70442,8.62158,27.57269,17.2995633333333,0.29599041434322
"AGBL5","Agbl5",4.189095,4.766971,5.182703,104,151,163,4.712923,16.18483,16.16546,11.6889,14.67973,0.364350852980249
"AGER","Ager",0.125757,0.200953,0.329448,3,6,11,0.218719333333333,15.77068,17.0221,15.38128,16.05802,0.0714455331470671
"AGFG1","Agfg1",18.638075,11.103742,9.913344,1573,1406,1273,13.218387,27.66496,23.07378,22.72234,24.4870266666667,0.557867623632834
"AGFG2","Agfg2",22.672683,21.468917,19.756163,446,776,753,21.2992543333333,73.41981,69.80164,47.06146,63.4276366666667,0.346113181967304
"AGGF1","Aggf1",18.345202,11.153594,10.220517,831,907,845,13.239771,8.15039,10.74934,7.90912,8.93628333333333,1.4331083889516
"AGK","Agk",18.177968,15.875113,11.550907,475,757,652,15.2013293333333,24.13643,23.84751,16.88882,21.6242533333333,0.716104487278844
"AGMAT","Agmat",0.3862,0.728524,0.512814,7,25,18,0.542512666666667,0.71233,1.21586,4.1075,2.01189666666667,0.51213996938806
"AGMO","Agmo",3.9206,3.245419,3.64135,82,163,155,3.60245633333333,1.4081,4.08972,0.69915,2.06565666666667,1.50129542664595
"AGPAT1","Agpat1",43.115412,35.605705,32.64613,1137,1642,1519,37.1224156666667,93.87862,89.42127,78.17359,87.1578266666667,0.432433705640354
"AGPAT2","Agpat2",2.470116,0.98033,1.086903,20,26,34,1.51244966666667,10.43648,13.5403,21.23665,15.0711433333333,0.156332976102302
"AGPAT3","Agpat3",67.885278,56.179387,63.720075,3825,4799,4697,62.5949133333333,106.60119,187.57464,149.55232,147.909383333333,0.427071228889426
"AGPAT4","Agpat4",43.200797,33.403564,37.79349,553,848,852,38.132617,59.18975,25.47788,61.96207,48.8765666666667,0.784589229277343
"AGPAT5","Agpat5",15.13271,16.130411,15.541167,843,1310,1255,15.6014293333333,18.50404,21.80265,12.38804,17.56491,0.89423699513401
"AGPS","Agps",8.133218,8.561675,11.835603,638,780,773,9.51016533333333,6.51038,4.97399,3.93271,5.13902666666667,1.71202470749978
"AGR2","Agr2",0,0,0,0,0,0,0,0.14909,1.63036,0.721,0.833483333333333,0.545409921006463
"AGR3","Agr3",0,0,0,0,0,0,0,0.18222,0.69083,0,0.291016666666667,0.774583338712384
"AGRN","Agrn",24.511307,10.078522,12.245765,1869,1421,1514,15.6118646666667,72.50869,92.82016,133.79962,99.70949,0.164948354585716
"AGRP","Agrp",0.292798,0.330654,0.732413,2,4,9,0.451955,0,0,0.96133,0.320443333333333,1.09959660013177
"AGT","Agt",24.636142,38.630912,43.058485,645,1866,2110,35.4418463333333,180.55111,240.93449,180.22748,200.571026666667,0.180789109109398
"AGTPBP1","Agtpbp1",329.171694,144.485496,160.080693,3030,2568,2452,211.245961,10.86719,8.48341,13.32753,10.89271,17.8467280375961
"AGTR1","Agtr1a",0.319277,0.164019,0.177383,8,9,4,0.220226333333333,0.38101,0.19343,0,0.19148,1.02412657647072
"AGTR2","Agtr2",1.918311,1.073092,0.53215,11,37,27,1.17451766666667,0,0,0,0,2.17451766666667
"AGTRAP","Agtrap",3.541017,8.409958,2.543255,151,256,229,4.83141,22.67864,28.37937,17.63166,22.8965566666667,0.24402720782506
"AGXT","Agxt",0,0,0,0,0,0,0,0.03313,0.63557,0.52436,0.397686666666667,0.715467939881614
"AGXT2","Agxt2",0,0,0,0,0,0,0,0,0,0,0,1
"AHCTF1","Ahctf1",17.691296,7.152206,7.889562,790,609,533,10.9110213333333,18.30525,17.40896,4.8285,13.5142366666667,0.820644006769445
