"Hs_symbol","DRG","dHs_Avg_TPM","Brain_2_Hippocampus","dHs_Avg__TPM","FoldChange"
"ST7L",8.05998,8.05998,14.77066,14.77066,0.574483249274285
"ST8SIA1",12.94197,12.94197,26.42952,26.42952,0.508283411448687
"ST8SIA2",0.30316,0.30316,1.36919,1.36919,0.550044529987042
"ST8SIA3",13.60056,13.60056,29.60355,29.60355,0.477087135316001
"ST8SIA4",1.54718,1.54718,1.18248,1.18248,1.16710347861149
"ST8SIA5",2.23714,2.23714,8.3811,8.3811,0.345070407521506
"ST8SIA6",0.59587,0.59587,4.06608,4.06608,0.315010817041973
"STAB1",163.34266,163.34266,32.83982,32.83982,4.85648741630422
"STAB2",0.11499,0.11499,0.08298,0.08298,1.02955733254538
"STAC",154.38364,154.38364,13.23551,13.23551,10.9152141370418
"STAC2",5.03879,5.03879,34.58243,34.58243,0.169712692472099
"STAC3",5.25833,5.25833,8.87899,8.87899,0.63349897104866
"STAG1",5.7183,5.7183,11.43066,11.43066,0.540462051089805
"STAG2",9.24127,9.24127,99.97164,99.97164,0.101427192823648
"STAG3",3.12573,3.12573,28.33809,28.33809,0.140627082403797
"STAG3L1",0.96176,0.96176,14.02383,14.02383,0.130576557375849
"STAG3L3",1.56809,1.56809,16.1191,16.1191,0.150013143214304
"STAG3L4",15.48227,15.48227,6.92893,6.92893,2.07875085288936
"STAM",16.69493,16.69493,20.84903,20.84903,0.809872566425146
"STAM2",5.46741,5.46741,7.07415,7.07415,0.801001963054935
"STAMBP",30.23277,30.23277,35.91013,35.91013,0.846184231808449
"STAMBPL1",11.45751,11.45751,4.25279,4.25279,2.37159871230337
"STAP1",0.20908,0.20908,0,0,1.20908
"STAP2",1.70399,1.70399,3.46447,3.46447,0.60566875799367
"STAR",4.07703,4.07703,4.04533,4.04533,1.00628303797769
"STARD10",79.19898,79.19898,113.68429,113.68429,0.699302232241225
"STARD13",13.04651,13.04651,21.45065,21.45065,0.625661617815074
"STARD3",64.73074,64.73074,61.26089,61.26089,1.05573081271405
"STARD3NL",77.27545,77.27545,28.98119,28.98119,2.61081864996019
"STARD4",16.05724,16.05724,10.35191,10.35191,1.5025876702687
"STARD5",3.56479,3.56479,3.38149,3.38149,1.04183508349899
"STARD6",0.83631,0.83631,1.53515,1.53515,0.724339782655859
"STARD7",75.0174,75.0174,57.77568,57.77568,1.29334786088396
"STARD8",2.77029,2.77029,6.16136,6.16136,0.526476814459823
"STARD9",2.23714,2.23714,21.90704,21.90704,0.141316381339536
"STARP1",0,0,0,0,1
"STAT1",75.38329,75.38329,46.92589,46.92589,1.59377927045278
"STAT2",36.42149,36.42149,97.39922,97.39922,0.380302709716601
"STAT3",56.85893,56.85893,37.90168,37.90168,1.48731185902511
"STAT4",2.15351,2.15351,8.50558,8.50558,0.331753559488216
"STAT5A",21.02285,21.02285,5.37303,5.37303,3.45563256410216
"STAT5B",13.89327,13.89327,22.90282,22.90282,0.623075854648113
"STAT6",50.07433,50.07433,23.98158,23.98158,2.04447957254905
"STATH",0,0,0,0,1
"STAU1",36.98601,36.98601,34.31274,34.31274,1.07570270672851
"STAU2",52.82371,52.82371,125.63358,125.63358,0.425035049944888
"STBD1",16.92491,16.92491,1.5559,1.5559,7.01314996674361
"STC1",1.55764,1.55764,0.76758,0.76758,1.44697269713393
"STC2",0.78404,0.78404,1.14099,1.14099,0.833278062952186
"STEAP1",3.7216,3.7216,1.95006,1.95006,1.60050982013925
"STEAP1B",10.22394,10.22394,11.7211,11.7211,0.882308919826116
"STEAP2",3.57524,3.57524,3.44372,3.44372,1.02959682428236
"STEAP3",117.54399,117.54399,3.25701,3.25701,27.8467727348538
"STEAP4",33.86028,33.86028,2.71764,2.71764,9.37699185504783
"STH",0.04182,0.04182,0,0,1.04182
"STIL",0.5227,0.5227,0.82981,0.82981,0.83216290215924
"STIM1",43.30018,43.30018,107.8756,107.8756,0.406888044704231
"STIM2",14.28007,14.28007,28.71151,28.71151,0.5142811657839
"STIP1",116.13271,116.13271,82.08918,82.08918,1.40972278219619
"STK10",21.16921,21.16921,24.39648,24.39648,0.872924515523411
"STK11",91.02237,91.02237,56.07457,56.07457,1.6123182355995
