"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg__TPM","FoldChange"
"PHF21A",32.130616,41.221701,39.274929,827,692,715,0.154881,38.493096,41.91526,39.116932,1076,657,634,0.217853333333333,0.948292350474606
"PHF21B",4.426278,6.409487,3.570561,170,108,121,0.0535106666666667,5.22249,4.190483,6.482605,212,141,203,0.024015,1.02880394004645
"PHF23",35.567173,40.464637,36.932582,610,553,603,0.640881,27.820237,35.401593,31.168883,646,564,550,0.741019,0.942483109029827
"PHF24",12.252352,2.8216,12.936005,427,186,458,0.327999,18.369181,31.659244,22.180836,1305,1426,1234,0.582632333333333,0.839107714425987
"PHF3",7.081112,6.891012,4.387628,479,428,392,0.192096666666667,8.988321,4.645093,6.833504,958,456,437,0.230509333333333,0.968783116368073
"PHF5A",28.265698,63.530997,32.021434,120,128,104,0.260403333333333,57.121668,41.223374,33.116283,216,136,131,0.172107,1.07533129085769
"PHF6",8.507246,11.606825,9.748687,581,635,581,13.5804436666667,11.127778,9.309209,11.119672,914,589,636,26.1427633333333,0.537176096906861
"PHF7",3.964554,6.437898,4.970997,45,37,44,1.00029133333333,7.619675,6.56776,5.266254,70,53,41,1.293385,0.872200408275686
"PHF8",11.366213,9.933898,9.84417,487,404,416,0,13.340397,10.659766,8.927559,610,382,403,0,1
"PHGDH",118.890787,117.969588,98.397394,1171,946,941,10.2298086666667,79.909405,40.379927,53.383248,1185,473,538,11.871928,0.872426311479265
"PHGR1",0,0,0,0,0,0,0.0690583333333333,0.157107,0,0,1,0,0,0.0240836666666667,1.04391698464741
"PHIP",2.495848,3.707134,2.622482,453,536,422,0,3.634122,2.39739,2.61885,773,401,397,0,1
"PHKA1",1.180285,1.278353,1.145062,112,96,97,0,1.979207,2.746824,2.8275,224,234,213,0,1
"PHKA1.AS1",0,0,0,0,0,0,11.280274,0.145842,0,0.209409,1,0,1,18.36397,0.634181627011403
"PHKA2",8.300279,9.992026,8.739767,206,153,153,0.534584666666667,11.028598,10.580023,9.032192,362,186,216,1.42070166666667,0.633942087039502
"PHKB",16.526744,17.873445,16.328826,663,595,614,0.267166,26.813666,24.963423,25.216228,1224,837,902,0.0208526666666667,1.24128196102735
"PHKG1",1.29313,2.287728,0.831111,12,19,12,0.016166,1.880845,0.791199,1.155874,26,6,9,0.0683126666666667,0.951187823290185
"PHKG2",20.628111,17.420621,21.672435,390,283,378,0.0711576666666667,20.037009,23.407204,27.575865,483,415,430,0.0376603333333333,1.03228159760692
"PHLDA1",31.763187,36.082505,33.497812,2806,2571,2619,0,25.84599,14.456057,18.214952,2727,1164,1337,0,1
"PHLDA2",7.15234,11.600849,11.204472,76,95,100,0,9.160626,7.973297,9.696058,115,75,79,0,1
"PHLDA3",24.463504,20.769651,22.847259,340,279,307,0,27.986818,21.381288,23.782629,482,304,335,0,1
"PHLDB1",119.433371,142.019555,96.160878,4810,4168,3589,0.025945,90.129162,67.751021,68.809625,4214,2479,2309,0.0388253333333333,0.987601059658409
"PHLDB2",8.312851,21.061172,3.497726,256,688,200,0.00954533333333333,15.550196,3.868013,3.255468,510,93,125,0.08031,0.934495962578643
"PHLDB3",4.55505,2.366097,4.409265,46,28,41,0.280325333333333,3.541778,1.011021,2.42446,54,20,35,0.375095666666667,0.93108091630958
"PHLPP1",9.434456,8.158486,3.513744,302,219,206,0.0508923333333333,7.719438,4.165487,6.536467,328,183,298,0.139059666666667,0.922596387253931
"PHLPP2",1.533749,1.844205,1.234306,196,183,140,0,4.978406,5.659784,3.409914,579,464,341,0,1
"PHOSPHO1",0,0.041239,0,0,1,0,12.4492973333333,0.054741,0.461392,0,2,3,0,18.6848423333333,0.683231143312688
"PHOSPHO2",2.335131,2.373376,1.559312,25,23,19,0,3.844307,4.004209,5.571846,56,37,45,0,1
"PHOX2A",0,0,0,0,0,0,2.74938766666667,0,0,0.11437,0,0,1,13.9082376666667,0.251497712237975
"PHOX2B",0,0,0,0,0,0,7.20838866666667,0.176625,0,0,3,0,0,7.80577433333333,0.932159780156377
"PHPT1",75.137155,74.237199,84.265921,484,373,461,3.005695,77.396895,68.189115,85.613001,635,388,417,1.878453,1.39161382867811
"PHRF1",9.518157,10.929525,8.315148,770,627,570,0.150188333333333,6.507446,6.008863,6.740268,662,462,446,0.170956666666667,0.982263790006462
"PHTF1",17.671283,17.978197,11.663436,402,405,366,0.238708333333333,21.782762,16.76745,19.966816,770,498,544,0.262138666666667,0.981436007031451
"PHTF2",15.406566,26.007548,18.291754,462,465,364,3.76138966666667,23.370224,21.606081,17.024444,596,420,421,7.21527666666667,0.57957751879324
"PHYH",7.632752,4.43188,7.75122,118,67,111,0.103193333333333,10.922275,10.039387,17.355792,244,185,282,0.0301783333333333,1.07087607809004
"PHYHD1",1.668837,1.584494,3.211589,18,14,22,0.157850333333333,2.619395,1.836192,3.444554,25,18,21,0.187047333333333,0.975403676685737
"PHYHIP",0.450997,0.422961,0.274999,12,9,11,0.060688,2.367217,1.112161,1.291772,88,32,30,0.059093,1.00150600561046
"PHYHIPL",48.070914,41.796708,52.279892,611,379,597,0.075158,127.956622,165.008887,184.392707,1500,1833,1750,0.156654,0.929541591521752
"PHYKPL",24.744439,23.258136,21.140723,320,247,263,0.187057333333333,27.677392,20.703307,27.252816,489,274,261,0.538018666666667,0.771809444878866
"PI15",0.879463,0.886637,0.823409,82,71,58,0,4.865304,0.5338,1.383582,548,48,113,0,1
"PI16",0,0,0,0,0,0,1.02837033333333,0.060102,0,0,2,0,0,1.73811466666667,0.740790865344816
"PI3",0,0,0,0,0,0,10.674162,0,0,0,0,0,0,15.537555,0.705918256961201
"PI4K2A",9.495156,9.523694,9.914154,603,484,552,6.45634933333333,10.55876,13.566006,13.994583,808,786,708,8.07841866666667,0.821326886003935
"PI4K2B",5.669618,4.838826,4.90247,252,187,216,0.123086333333333,3.698701,3.125721,3.533166,167,112,140,0.0709373333333333,1.04869472599081
"PI4KA",94.984047,84.747117,110.09294,2178,1451,1755,45.8271783333333,117.622502,159.677209,164.3506,3460,3631,3190,51.1300863333333,0.898275480188315
"PI4KAP1",19.762494,16.663404,21.089473,490,332,460,0,12.496753,11.423715,15.076578,473,260,319,0,1
"PI4KAP2",38.174864,24.165179,28.708923,1054,718,825,0,39.017725,29.898572,27.372502,1071,654,708,1.06017766666667,0.485395029846131
"PI4KB",41.307047,43.254483,45.992311,827,667,835,0.113101666666667,35.393953,35.375849,50.713323,931,746,764,0.265053666666667,0.879884937687755
"PIANP",19.720255,13.997037,25.532041,295,130,256,0,33.99169,50.853582,32.923747,698,659,624,0,1
"PIAS1",9.300811,8.395239,9.301324,602,489,500,2.900265,13.456221,10.990453,9.775812,1034,628,674,4.32729433333333,0.732128685962724
"PIAS2",5.88968,7.20544,5.419564,444,415,393,3.382208,13.212572,8.814468,7.01791,845,469,420,4.29284333333333,0.827949690556997
"PIAS3",15.924544,17.333424,14.466848,500,420,431,0.807882333333333,16.03134,10.012407,13.335577,650,349,422,0.667938,1.08390259909741
"PIAS4",27.293081,45.412085,59.116809,262,240,217,2.39106166666667,56.210609,39.735912,54.248276,305,231,236,0.647362,2.05847996170038
"PIBF1",14.886715,17.396294,15.42803,179,194,179,11.9267263333333,25.729663,15.980133,22.853146,353,210,244,11.702939,1.01761697299604
"PICALM",95.165108,109.512571,94.398967,1915,1891,1794,8.21986733333333,126.184968,109.23941,108.238274,3163,2056,2046,12.3602956666667,0.690094558037101
"PICART1",0.10541,0.260549,0.208422,4,8,7,0.259143666666667,0.30501,0.086163,0.229202,14,3,7,0.0538013333333333,1.19485867671452
"PICK1",20.676174,18.951417,18.398844,392,235,332,0.0579933333333333,17.579773,31.001478,29.62274,366,456,410,0.034681,1.02253093787683
"PICSAR",0,0,0,0,0,0,4.991014,0,0,0,0,0,0,4.84787966666667,1.02447627883816
"PID1",1.882271,1.603277,1.986098,56,37,60,27.980541,19.198625,25.685803,22.709382,771,835,669,21.2595806666667,1.30193562196784
"PIDD1",10.642188,6.978213,11.215866,280,193,228,6.46076666666667,8.667129,6.772385,7.977316,296,132,187,7.66020933333333,0.861499575760832
"PIEZO1",35.562373,59.672899,45.073146,1249,1390,973,2.129679,29.568362,27.800099,24.693103,1118,579,541,4.808137,0.538843866802729
"PIEZO2",53.470434,33.918308,43.553964,1936,1378,1535,3.45038766666667,95.42857,133.400884,133.897378,6498,5907,4489,1.510183,1.77293355371567
"PIF1",5.424478,3.700903,7.447911,29,33,25,1.64583933333333,24.009157,3.787819,10.637796,116,31,71,5.243699,0.423761512740017
"PIFO",1.290187,0.224562,0.620093,16,7,11,0.196009666666667,1.362911,0.887129,0.768648,40,13,12,0.409198666666667,0.848716149792932
"PIGA",10.094891,38.558336,2.710113,95,96,79,0,51.334783,43.038067,13.612958,202,92,107,0,1
"PIGB",8.227162,6.79756,7.79739,79,67,73,46.0261153333333,8.858723,9.020781,10.133757,120,74,89,44.0707266666667,1.04338489328402
"PIGBOS1",6.255315,7.179289,7.23967,43,41,38,2.92540333333333,4.893666,4.239608,6.625779,56,35,35,2.10651733333333,1.26360258518864
"PIGC",11.517354,12.87514,12.833913,216,186,217,1.94529333333333,14.725342,13.991752,19.75999,325,239,275,8.725288,0.302848957617845
"PIGF",8.339932,10.688914,10.690008,89,87,99,44.918171,10.409745,10.933523,9.920919,130,101,91,57.1109183333333,0.790181472208134
"PIGG",43.63639,48.835716,38.880585,897,740,750,0,53.956584,35.798389,41.745246,1033,660,596,0,1
"PIGH",13.818512,12.289496,17.044996,173,114,176,0,20.276342,27.998559,28.96647,300,270,274,0,1
"PIGK",19.488878,16.954009,20.869401,516,344,428,0,14.772604,14.347101,15.056594,536,383,389,0,1
"PIGL",33.976591,28.452048,31.283265,319,204,251,0,37.63523,26.595275,25.552454,375,225,224,0,1
"PIGM",3.144248,4.055175,3.300424,342,356,318,0.0803373333333333,3.336259,3.624286,3.758891,432,361,340,0.077969,1.00219703287695
"PIGN",6.554086,8.926194,6.395669,286,287,264,28.9984886666667,6.962524,6.150354,5.460546,475,320,291,29.2380326666667,0.992078056048135
"PIGO",8.571575,6.293362,9.977488,327,233,309,101.448966666667,7.975178,7.576272,6.816385,342,267,258,106.054005666667,0.956983963642251
"PIGP",15.039648,10.281369,15.349915,164,114,168,79.6271626666667,18.099426,20.202273,23.788266,230,241,255,83.491812,0.954260072759082
"PIGQ",106.057133,60.211523,49.7976,632,507,501,39.720245,33.47941,83.959292,68.331962,739,601,572,45.0158996666667,0.884916850370682
"PIGR",0.099353,0.093223,0.106326,7,5,6,0,0.062302,0.066094,0.043961,5,4,2,0,1
"PIGS",61.675919,47.219262,57.436718,1409,743,1229,0.570263666666667,43.713829,51.398747,51.005785,1238,889,934,0.642327,0.956121202821768
"PIGT",105.305291,99.389824,110.860201,1676,1250,1508,0,83.170179,75.333495,93.323226,1434,1151,1189,0,1
"PIGU",24.534414,29.684731,26.991246,315,245,303,6.40861966666667,25.563209,30.549604,30.551434,362,281,280,15.743376,0.442480636322488
"PIGV",3.542016,3.626706,3.763933,110,94,121,1.31730366666667,3.440677,3.869923,4.213571,133,99,103,0,2.31730366666667
"PIGW",6.228411,6.048733,6.331904,166,130,149,0,4.868818,6.999758,8.665155,130,173,188,0,1
"PIGX",8.69097,8.410246,8.954596,187,142,202,0.139456666666667,15.371553,23.439251,26.483409,402,465,484,0.890832333333333,0.602621737834326
"PIGY",210.744798,251.468148,306.47007,42,40,54,0,291.90748,423.499809,589.200427,69,77,95,0,1
"PIGY.DT",3.785585,4.70213,0.891135,1,1,1,0.23121,9.269071,0,0,3,0,0,2.88558133333333,0.316866356505727
"PIGZ",6.55005,2.204665,5.249721,210,62,165,0.011985,5.895343,9.766644,10.783622,207,317,299,0,1.011985
"PIH1D1",59.657341,70.166334,65.121109,339,266,272,16.6554136666667,79.886235,64.202652,71.383047,503,296,290,11.4928973333333,1.41323611293585
"PIH1D2",1.708414,1.304789,1.442537,15,6,13,0,2.320922,2.206064,1.816824,28,17,22,0.003516,0.996496318942598
"PIH1D3",0.138347,0,0.050279,3,0,1,0,0.151367,0.049817,0.219134,4,1,4,0.238662666666667,0.807322305669448
"PIK3AP1",0.146001,0.116139,0.241364,8,7,16,0,0.066768,0.62504,0.430086,6,18,20,0,1
"PIK3C2A",6.930954,9.074627,6.415461,858,933,709,0.0974503333333333,9.680075,5.316156,5.248002,1292,616,563,0.589373,0.690492624030566
"PIK3C2B",11.639164,6.632112,6.299376,522,341,448,0,11.968132,14.892041,16.024367,690,785,767,0,1
"PIK3C2G",0,0,0.015836,0,0,1,0,0.022792,0.029747,0,1,1,0,0,1
"PIK3C3",29.276741,39.121798,34.137056,618,573,611,0,35.525978,20.772846,23.417939,753,448,430,0,1
"PIK3CA",3.857012,9.35561,4.919484,323,359,295,0,7.15193,5.54657,5.481209,808,537,480,0,1
"PIK3CB",5.467495,5.952956,5.328311,190,146,172,2.03784633333333,13.699164,18.694244,16.893088,597,633,569,2.62057733333333,0.839050254600279
"PIK3CD",3.357876,5.482754,8.851109,232,166,212,1.47833933333333,5.358951,7.162179,6.526575,449,335,340,4.39171666666667,0.459656819256699
"PIK3CD.AS1",0,0,0,0,0,0,9.39646833333333,0,0,0,0,0,0,9.80328166666667,0.962343540982686
"PIK3CD.AS2",0.606395,0.855003,1.373621,7,8,14,0,1.001345,0.943148,1.298769,14,10,12,0,1
"PIK3CG",0.012147,0.046032,0,1,4,0,0,0.020324,0.013304,0.023027,2,1,2,0,1
"PIK3IP1",11.22522,11.186579,12.201791,395,288,369,0,6.746521,6.610668,8.299484,294,206,228,0,1
"PIK3IP1.AS1",1.050336,1.304637,1.189896,3,3,3,0.133127333333333,0.978374,0.766055,0.861406,4,2,2,0.252406333333333,0.904760143073907
"PIK3R1",17.385184,35.914372,12.785086,1375,1360,1057,0,39.740979,28.672518,15.334801,1898,1264,1101,0.380351666666667,0.724453068119115
"PIK3R2",37.54744,50.740553,42.674981,1017,911,899,0.299723,43.895436,46.415115,42.523045,1352,1036,1004,0.517349333333333,0.856574667050963
"PIK3R3",25.865962,33.546954,22.958999,1956,1526,1596,114.390822333333,21.683529,37.231658,33.231299,1821,2104,2098,163.870072333333,0.69988943839387
"PIK3R4",12.708558,12.940019,15.017791,286,257,248,719.411021666667,12.643575,11.202639,15.177486,445,263,292,1833.091458,0.392789039240303
"PIK3R5",0.279914,0.036563,0.644701,5,2,6,41.0805266666667,0.343987,1.227942,1.036338,18,24,13,36.9341213333333,1.10930542708234
"PIK3R6",0.021322,0,0,1,0,0,0.183543333333333,0.017634,0,0,1,0,0,0.200799333333333,0.985629572301561
"PIKFYVE",5.385821,4.861715,3.5429,535,553,483,5.730461,8.427657,5.192119,4.462676,1224,610,541,6.87987266666667,0.85413321822713
"PILRA",3.680823,3.127939,3.178828,40,24,29,47.8004783333333,1.965306,2.464325,2.874553,22,22,21,44.786294,1.06583158561235
"PILRB",33.165065,28.710196,25.384146,722,478,506,156.451613,15.555406,22.335498,23.818254,498,459,409,271.515095666667,0.577772077597458
"PIM1",3.226375,4.677377,2.944287,76,90,68,36.533046,5.431374,5.93635,7.173165,180,113,138,68.636832,0.538982675145245
"PIM2",3.173979,2.705717,4.044768,80,49,70,146.899805,6.702225,6.087645,7.358831,214,148,150,115.409822666667,1.27050966672721
"PIM3",4.015389,4.356659,4.794526,117,98,117,2.94028833333333,6.698868,4.965441,8.04416,231,119,179,0.850867666666667,2.12888711834792
"PIMREG",1.58665,3.349151,1.669208,22,45,20,9.496255,15.6259,4.29994,12.119488,290,59,150,14.0507676666667,0.697390009098761
"PIN1",34.331071,37.932998,38.805208,419,336,392,3.37776066666667,80.078276,74.438998,107.575635,947,708,856,3.96890633333333,0.881031030369594
"PIN1P1",0,0,0,0,0,0,0.622680333333333,0,0,0,0,0,0,1.06982933333333,0.783968179018946
"PIN4",8.323698,10.875712,10.123277,125,126,145,0.674491333333333,15.082987,12.621725,12.168287,239,186,159,0.553252333333333,1.07805492861538
"PINCR",0.030991,0,0.034646,1,0,1,206.916521,0.02583,0,0.036759,1,0,1,289.953286333333,0.714604476959915
"PINK1",13.314407,16.696258,17.926096,518,459,544,0.0665263333333333,41.009942,47.66054,52.370836,1593,1357,1330,0.166223,0.91451320487877
"PINK1.AS",11.401818,6.90471,9.34468,793,388,576,0,1.765294,2.043656,2.224205,148,130,125,0,1
"PINLYP",1.755757,2.170648,1.693744,27,33,27,0,4.269949,4.229166,2.822384,53,43,28,0,1
"PINX1",6.449499,7.47292,8.445705,74,61,77,0.997514666666667,8.874608,10.59341,10.66206,133,100,90,2.84673833333333,0.519274900857566
"PINX1.1",0,0,0.084411,0,0,2,0.0750133333333333,0.224035,0,0.171572,7,0,3,0.465995666666667,0.733299120711362
"PIP",0.185165,0.461365,0,1,2,0,3.15733666666667,0,0,0,0,0,0,2.99809733333333,1.03982877855567
"PIP4K2A",19.480894,23.627769,9.140757,323,333,246,0.460559333333333,26.846191,21.100466,22.582677,472,335,365,0.298596666666667,1.12472130171287
"PIP4K2B",47.440005,42.277745,37.941897,2118,1617,1826,15.7306216666667,97.047445,108.266184,102.610839,5485,4452,4348,8.04752633333333,1.84919292304537
"PIP4K2C",28.233342,14.730284,15.758051,413,277,353,0,16.598599,13.262485,13.162861,448,344,337,0.039505,0.961996334793965
"PIP4P1",59.906428,47.284823,58.659822,323,252,299,0.040762,86.940078,77.190423,95.272286,644,428,432,0.151415333333333,0.903897985262196
"PIP4P2",25.958294,28.693145,20.914855,332,230,284,7.53728766666667,79.202313,66.263757,44.428692,758,704,674,9.20386566666667,0.83667189921519
"PIP5K1A",63.91811,80.55386,59.467828,1245,1165,1084,0.0663583333333333,59.390642,40.828662,49.152346,1112,636,757,2.375789,0.315884177990192
"PIP5K1B",0.026222,0.471705,0.376924,1,11,4,2.99726566666667,0.997651,1.611698,0.838616,47,29,27,3.16355666666667,0.960060349044527
"PIP5K1C",26.613483,14.561729,18.573626,1093,852,971,0.0868316666666667,39.23592,21.441325,27.121218,1537,1220,1281,0.239021333333333,0.877169454171357
"PIP5KL1",4.170529,3.423513,5.466806,33,16,35,0.063313,9.599685,5.461217,9.878039,111,51,78,0,1.063313
"PIPOX",0.703658,0.789942,0.545203,13,12,10,3.375547,2.444145,0.662596,1.506862,72,13,30,4.512775,0.793710427144224
"PIPSL",0.283517,0.177652,0.310718,13,7,11,3.18425,0.329289,0.245095,0.283038,16,11,10,8.761821,0.42863416569511
"PIR",3.95583,3.427797,3.552782,56,33,37,15.598939,3.470417,5.663778,3.914011,69,48,53,27.889129,0.574573882099388
"PIRT",1.07218,0.767997,1.275022,57,33,60,0.492363,1.120298,2.994726,4.134872,72,146,177,0.328061666666667,1.12371513872975
"PISD",20.584066,21.716068,21.789213,458,343,456,0,15.747203,26.320844,25.032268,531,496,458,0,1
"PISRT1",0,0,0,0,0,0,77.325855,0,0,0,0,0,0,69.5526976666667,1.11017519656099
"PITHD1",36.636472,36.103698,36.990965,648,514,589,3.649901,42.022224,57.88528,67.09776,913,977,1003,3.74180366666667,0.980618626765863
"PITPNA",43.14856,48.254138,43.19048,1271,1005,1128,0.137997666666667,63.165188,74.523193,70.975925,2238,1929,1907,0.225972,0.928241156132984
"PITPNA.AS1",4.374787,3.177764,3.502148,21,12,15,0,6.665638,6.689199,4.614025,39,30,18,0,1
"PITPNB",19.22945,24.786706,20.660654,738,724,710,1.16280233333333,32.124557,38.520776,38.136101,1271,1158,1189,6.76368133333333,0.278579483169582
"PITPNC1",5.275231,5.404081,5.528448,475,378,454,30.7218273333333,20.176605,32.56294,28.288875,2238,2719,2211,47.6144143333333,0.652518965174136
"PITPNM1",36.522857,67.692022,36.958138,480,489,342,4.27192133333333,83.075011,85.413241,101.665054,985,978,969,11.8851893333333,0.409145818268664
"PITPNM2",5.684138,4.758771,4.426821,541,354,401,7.54589133333333,4.385369,9.371681,9.609014,520,823,704,13.5209806666667,0.58852026109715
"PITPNM2.AS1",0,0.091101,0,0,1,0,1.205343,0,0.079957,0.091725,0,1,1,1.39962033333333,0.919038303420499
"PITPNM3",0.717084,0.487877,0.422296,39,43,41,0.0168803333333333,1.085734,1.30063,1.042481,104,110,71,0.0119163333333333,1.00490554390366
"PITRM1",38.066576,35.568531,42.168526,965,799,896,0.014464,50.206828,53.953435,61.546232,1571,1437,1380,0.033777,0.981318021197995
"PITRM1.AS1",2.305257,0.522786,2.199027,24,13,20,0.189959,3.520529,3.139318,1.204579,39,28,15,0.217492333333333,0.977385210091672
"PITX1",0.064069,0,0,1,0,0,0.209349333333333,0.054429,0,0.044644,1,0,1,0.163682666666667,1.03924323011314
"PITX2",10.25356,1.096555,14.484893,178,11,186,0.58872,16.991804,22.938408,24.409452,310,406,378,1.21098033333333,0.718559082615087
"PITX3",0.071079,0,0.352796,1,0,4,0.0540276666666667,1.203998,0.081983,0.09629,25,1,1,0.0637316666666667,0.990877398592063
"PIWIL1",0,0.02136,0.019478,0,1,1,0.419548333333333,0.014518,0,0,1,0,0,0.248205666666667,1.13727118153873
"PIWIL2",0.095136,0.250399,0.221222,7,7,5,4.02761066666667,0.686007,0.082446,0.248351,31,4,7,6.01894333333333,0.716291673533006
"PIWIL3",0.043432,0.080812,0,2,3,0,0.430396333333333,0.018047,0.047289,0.026743,1,2,1,0.229334,1.16355387009009
"PIWIL4",0.181291,0.611258,0.322155,3,11,4,0.376409,0.592023,0.231624,0.658326,14,4,10,0.523367333333333,0.903530599535853
"PJA1",25.921624,23.036233,29.280924,626,450,580,0.193253333333333,50.220904,48.545897,51.782767,1260,1047,1132,0.20147,0.993161155362459
"PJA2",66.474527,62.46731,72.113872,4334,3197,4185,0.133306333333333,151.033552,133.626257,138.497654,11401,7735,7525,0.283011,0.883317706031619
"PJVK",5.687815,4.38479,4.978308,64,47,45,0.0579903333333333,7.723583,6.000594,5.294512,96,43,50,0.0973316666666667,0.964148183700158
"PKD1",92.813228,96.680913,82.878117,2528,1827,1807,0.703406333333333,121.051353,102.89806,117.031292,4064,2664,2569,2.08943333333333,0.551365298922132
"PKD1L1",0.445079,0.368057,1.49789,41,22,43,0,0.152712,3.014533,3.435939,9,10,13,0,1
"PKD1L2",0.451441,0.375042,0.402134,30,14,13,0.0224506666666667,0.320426,0.440834,0.232412,23,13,13,0,1.02245066666667
"PKD1L3",0.074034,0.076546,0.013923,6,5,1,1.948752,0.081817,0.040446,0.045649,8,3,3,1.156393,1.36744647195571
"PKD1P5.LOC105376752",7.458895,11.473989,8.473292,321,247,149,1.135281,22.456719,29.791813,31.562219,671,685,621,1.528778,0.84439242986138
