"Hs_symbol","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Hs_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg__TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"CETN3",8.513285,13.829186,9.063817,10.4687626666667,63,78,63,12.075444,14.029139,9.94395,12.0161776666667,97,119,82,0.881116020414903
"CETP",0.05223,0.0561,0.044265,0.050865,1,1,1,0.912311,0.810339,0.969935,0.897528333333333,31,25,29,0.553807277361691
"CFAP100",0,0,1.087196,0.362398666666667,0,0,4,0.382783,0.404008,0.108523,0.298438,3,2,1,1.04925970024496
"CFAP126",4.531559,6.063803,4.208845,4.93473566666667,39,42,32,1.880275,0.690957,0.864869,1.145367,23,8,10,2.76630323234517
"CFAP157",1.428347,1.070791,2.141961,1.547033,27,28,19,0.400492,1.110703,0.03589,0.515695,15,14,2,1.68043900652836
"CFAP161",0,0,0,0,0,0,0,0,0.068247,0,0.022749,0,2,0,0.977757005873386
"CFAP20",200.005053,225.250632,249.956501,225.070728666667,899,770,869,113.994239,113.118731,108.60094,111.904636666667,659,574,522,2.00231571830044
"CFAP206",0.41755,0.310863,0.829424,0.519279,14,8,14,0.215777,0.309729,0.085843,0.203783,9,13,4,1.2620871037388
"CFAP20DC",0.969361,1.061907,1.313497,1.11492166666667,21,24,32,0.54519,0.157809,0.364223,0.355740666666667,6,6,2,1.55997508864773
"CFAP20DC.AS1",0.033541,0,0,0.0111803333333333,1,0,0,0.027583,0,0,0.00919433333333333,1,0,0,1.00196790641247
"CFAP221",0.763151,0.270491,0.615588,0.549743333333333,9,7,6,4.673319,3.409457,2.676305,3.58636033333333,88,51,47,0.337902654981099
"CFAP251",3.186202,4.279091,2.575763,3.34701866666667,92,74,57,2.748035,3.896194,3.51463,3.38628633333333,99,103,83,0.991047628065625
"CFAP298",11.449145,13.231364,15.076219,13.2522426666667,215,175,199,11.266853,9.177689,7.494925,9.31315566666667,226,180,143,1.38194778856404
"CFAP298.TCP10L",2.82397,1.946843,2.748547,2.50645333333333,54,26,38,1.763316,3.371645,4.011441,3.04880066666667,50,66,72,0.866047410582986
"CFAP299",0,0.324337,4.90124,1.741859,0,1,1,5.035627,1.464148,13.174119,6.55796466666667,21,16,21,0.362777430290536
"CFAP300",0.349515,1.504682,0.116259,0.656818666666667,3,7,1,0.057795,0.337723,0.173624,0.189714,2,5,2,1.3926192905746
"CFAP36",22.403924,22.840663,30.071768,25.1054516666667,274,214,272,8.861498,6.046626,7.627569,7.51189766666667,116,122,106,3.0669367383137
"CFAP410",15.711964,11.514026,13.513427,13.5798056666667,331,246,285,7.292538,6.161401,5.113102,6.18901366666667,207,145,127,2.02806759629195
"CFAP43",0.383403,0.489593,1.50932,0.794105333333333,10,13,22,0.113351,0.180449,0,0.0979333333333333,4,2,0,1.63407492865383
"CFAP44",7.259898,10.728033,8.904187,8.96403933333333,373,363,308,3.600073,1.396916,6.335899,3.77762933333333,57,44,34,2.08556140255893
"CFAP44.AS1",0,0.306846,0,0.102282,0,3,0,0,0.106055,0,0.0353516666666667,0,1,0,1.06464502399346
"CFAP45",0.213043,0.999572,0.584655,0.59909,2,7,4,0.230659,0,0,0.0768863333333333,3,0,0,1.48491994976876
"CFAP46",1.125695,1.362895,0.576253,1.02161433333333,24,14,17,0.332457,0.336631,0.291604,0.320230666666667,9,8,10,1.53125842655778
"CFAP47",0.02537,0.184588,0.04277,0.0842426666666667,4,4,2,0,0,0,0,0,0,0,1.08424266666667
"CFAP52",0.177645,0,0,0.059215,1,0,0,0,0.180449,0,0.0601496666666667,0,1,0,0.999118363476352
"CFAP53",0.387314,0.432453,0.348221,0.389329333333333,10,9,8,0.169071,0.199144,0,0.122738333333333,6,7,0,1.23744713446143
"CFAP54",1.077796,1.280583,1.584559,1.31431266666667,44,44,40,0.702308,0.534023,0.476929,0.571086666666667,35,25,24,1.47306492745997
"CFAP57",0.047993,0.313398,0.548939,0.303443333333333,3,3,3,0.045414,0.023674,0.011938,0.0270086666666667,4,2,1,1.26916488208798
"CFAP58",0.020516,0.127308,0.023091,0.0569716666666667,1,5,1,0.963931,0.802914,1.258319,1.008388,63,52,62,0.526278620797708
"CFAP61",0.309358,0.995216,0.412258,0.572277333333333,4,5,3,0.580396,0.033487,0.182112,0.265331666666667,4,1,2,1.24258119412697
"CFAP65",0.130036,0,0.037077,0.0557043333333333,4,0,1,0,0,0,0,0,0,0,1.05570433333333
"CFAP69",0.581125,0.725992,1.397009,0.901375333333333,31,25,21,0.721785,0.541347,0.471157,0.578096333333333,17,14,14,1.20485378057825
"CFAP70",2.312614,1.501462,1.887365,1.90048033333333,103,65,63,1.238646,1.260631,0.78943,1.09623566666667,60,51,38,1.38366137904024
"CFAP73",0.049124,0.252958,0.116891,0.139657666666667,1,4,2,0.031667,0.035465,0,0.0223773333333333,1,1,0,1.11471335436492
"CFAP74",1.415414,0.318545,0.716476,0.816811666666667,9,10,13,0.080115,0.288885,0.079959,0.149653,4,5,7,1.58031307417687
"CFAP77",0.04328,0.142812,0,0.0620306666666667,1,3,0,0.063914,0.056864,0,0.0402593333333333,1,2,0,1.02092875558595
"CFAP91",1.012694,0.600889,0.774265,0.795949333333333,10,7,9,0.094015,0,0.264436,0.119483666666667,5,0,3,1.60426577609737
"CFAP92",0.835505,0.851975,0.96876,0.885413333333333,34,41,30,0.227143,0.239178,0.299929,0.255416666666667,16,10,19,1.50182276800531
"CFAP94",0.426529,0.488533,0.218547,0.377869666666667,3,4,6,0,0.060525,0,0.020175,0,2,0,1.35062089020675
"CFAP97",4.605526,5.468295,4.50864,4.86082033333333,302,239,274,2.852492,1.480936,1.324443,1.885957,141,108,98,2.03080653430849
"CFAP97D1",0.128724,0.118858,0.040675,0.0960856666666667,7,6,2,0.078105,0.026524,0.091961,0.06553,6,2,7,1.02867649589093
"CFAP97D2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CFAP99",0.548139,0,0,0.182713,2,0,0,0.187324,0,0,0.0624413333333333,1,0,0,1.11320311333269
"CFB",1.628761,0.54178,0.482244,0.884261666666667,14,3,3,0.166218,0.253655,0.140529,0.186800666666667,2,2,2,1.58768167190109
"CFC1",0.098985,0,0,0.032995,2,0,0,0.094086,0.137559,0.150368,0.127337666666667,3,4,4,0.916313745689328
"CFC1B",0.003014,0,0,0.00100466666666667,0,0,0,0.131063,0.000912,0.037913,0.0566293333333333,4,0,1,0.947356499661818
"CFD",1.099874,1.013998,1.430475,1.181449,16,11,17,0.426965,0.198408,0.160524,0.261965666666667,10,4,3,1.72861200397158
"CFDP1",42.670921,56.7503,45.341132,48.2541176666667,356,358,326,27.977934,27.697913,30.661256,28.7790343333333,306,316,291,1.65398639577556
"CFH",2.307461,7.17558,1.705276,3.729439,133,286,71,0.092917,0.062735,0.012205,0.0559523333333333,4,8,1,4.47883758641883
"CFHR1",0,1.009709,0.475944,0.495217666666667,0,2,1,0.335106,0.325628,0.457032,0.372588666666667,2,1,2,1.08934140502399
"CFHR2",0.05889,0,0,0.01963,1,0,0,0,0,0.050202,0.016734,0,0,1,1.00284833594627
"CFHR3",0.086163,0.029745,0.05851,0.0581393333333333,3,1,1,0.046096,0.041189,0,0.029095,2,2,0,1.02822317991374
"CFHR4",0.03404,0,0,0.0113466666666667,1,0,0,0,0,0,0,0,0,0,1.01134666666667
"CFHR5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CFI",0.030481,0.13673,0.251159,0.139456666666667,1,3,2,0.023929,0.026572,0.04066,0.030387,1,1,1,1.10585310826579
"CFL1",478.952807,532.71392,491.093811,500.920179333333,4898,4428,4524,287.735968,274.535414,231.833786,264.701722666667,4356,4329,3723,1.88903622564394
"CFL1P1",2.895677,5.385739,3.775642,4.01901933333333,20,25,21,1.953113,0.386433,0.485858,0.941801333333333,18,6,3,2.58472339429162
"CFL1P8",0.266454,0,0,0.088818,1,0,0,0,0,0,0,0,0,0,1.088818
"CFL2",15.688227,19.832571,15.104398,16.8750653333333,260,248,232,99.028832,98.443307,74.506674,90.6596043333333,1427,1818,1211,0.195015737448834
"CFLAR",13.919479,19.559975,13.321346,15.6002666666667,1059,943,880,38.212503,20.910488,17.882163,25.6683846666667,1806,1299,1023,0.622469897376861
"CFLAR.AS1",1.337819,1.91047,1.272356,1.50688166666667,6,10,6,0.592146,0.496551,0.622525,0.570407333333333,5,4,5,1.59632575157783
"CFP",1.305618,1.002236,1.568681,1.29217833333333,45,25,38,0.037779,0.027003,0.188449,0.0844103333333333,3,2,6,2.11375552489202
"CFTR",7.783435,2.571762,6.546843,5.63401333333333,20,13,13,0.705386,0.440068,0.139646,0.428366666666667,5,4,3,4.6444750414226
"CFTR.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CFTRP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CFTRP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CGA",0.182567,0,0.188555,0.123707333333333,1,0,1,0.117684,0,0,0.039228,1,0,0,1.08129047074687
"CGAS",0.338859,0.602274,0.433127,0.458086666666667,16,22,17,0.168051,0,0.034675,0.0675753333333333,6,0,2,1.36579276528807
"CGB1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CGB2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CGB3",0,0.186908,0,0.0623026666666667,0,2,0,0,0,0,0,0,0,0,1.06230266666667
"CGB5",0.128914,0.011009,0,0.046641,1,0,0,0,0.16009,0,0.0533633333333333,0,2,0,0.993618219734248
"CGB7",0.044865,0.112726,0.042648,0.0667463333333333,2,5,1,0.761707,0.952137,0.960826,0.891556666666667,28,32,19,0.56395156017883
"CGB8",1e-06,0,0,3.33333333333333e-07,0,0,0,0,0,0,0,0,0,0,1.00000033333333
"CGGBP1",14.845533,19.058735,14.131266,16.0118446666667,804,871,704,13.755888,6.888058,5.780795,8.808247,423,376,295,1.73444293018586
"CGN",3.020154,3.071455,3.390194,3.160601,67,41,71,0.930368,0.049888,0.050427,0.343561,5,4,3,3.09669676330289
"CGNL1",0.508491,1.564705,0.476631,0.849942333333333,39,146,39,10.793507,8.618206,6.347346,8.586353,1623,1216,892,0.192976654764678
"CGREF1",10.988755,8.644293,13.990702,11.2079166666667,211,104,190,0.137992,0.131635,0.14545,0.138359,3,3,2,10.7241359418836
"CGRRF1",10.201545,10.890892,10.709037,10.6004913333333,115,105,111,7.885524,7.584691,5.63195,7.034055,62,71,52,1.44391485163262
"CH17.340M24.3",2.927604,2.548637,2.530572,2.66893766666667,17,12,13,4.520899,2.698993,4.806682,4.008858,37,21,37,0.732489854307442
"CH25H",0,0,0.048109,0.0160363333333333,0,0,1,0,0,0,0,0,0,0,1.01603633333333
"CH507.42P11.6",0.286055,0.330908,0.209737,0.275566666666667,13,13,8,0.011186,0,0,0.00372866666666667,1,0,0,1.27082817202259
"CHAC1",2.177254,2.694204,2.366768,2.412742,37,34,29,0.550652,0.510312,1.031815,0.697593,17,13,18,2.01034170145612
"CHAC2",1.002765,1.15236,0.72964,0.961588333333333,16,15,10,0.946336,1.093897,0.706788,0.915673666666667,14,18,12,1.02396789571501
"CHAD",19.871523,15.042243,18.425388,17.779718,384,216,338,0.606994,0.253795,0.128224,0.329671,22,7,2,14.1235824500948
"CHADL",8.349515,2.978255,10.166565,7.16477833333333,139,48,151,1.607896,1.164686,0.369645,1.047409,30,16,18,3.9878589638579
"CHAF1A",5.392415,8.217931,7.192183,6.93417633333333,124,167,131,7.83446,6.017787,3.743175,5.86514066666667,286,207,162,1.1557194118188
"CHAF1B",0.838765,1.184608,0.651137,0.891503333333333,44,57,34,1.934505,1.761736,0.946462,1.54756766666667,110,88,78,0.742474226723189
"CHAMP1",12.203136,10.467835,13.148352,11.9397743333333,706,489,647,4.924656,3.390062,2.039598,3.45143866666667,179,174,118,2.90687467632187
"CHAT",0.099212,0.126575,0.133291,0.119692666666667,5,5,4,0.051817,0.113973,0,0.0552633333333333,2,3,0,1.06105521844469
"CHCHD1",14.798407,15.377393,16.327318,15.5010393333333,161,134,157,18.668195,18.898008,16.809639,18.1252806666667,262,264,230,0.862786780540841
"CHCHD10",22.096798,18.950732,19.822793,20.2901076666667,56,39,46,377.869147,393.590614,348.383939,373.281233333333,1453,1362,1208,0.0568826480479874
"CHCHD2",88.473078,95.037906,96.069803,93.1935956666667,801,687,758,94.382337,102.319096,84.592775,93.764736,1226,1270,1047,0.993973071023663
"CHCHD2P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CHCHD2P5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CHCHD3",17.362122,24.391678,18.470102,20.074634,307,349,304,43.84767,32.275313,35.283576,37.1355196666667,909,832,795,0.55262480186997
"CHCHD4",3.041388,3.381319,4.272808,3.56517166666667,59,50,75,6.345101,6.836024,5.322988,6.16803766666667,172,179,142,0.636878861267145
"CHCHD4P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CHCHD4P5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CHCHD5",7.666016,8.101192,6.090852,7.28602,45,38,33,13.443444,13.081841,12.99621,13.1738316666667,107,99,105,0.584599859435798
"CHCHD6",11.421181,10.21786,11.319196,10.986079,120,82,104,10.481537,9.561233,11.101062,10.3812773333333,168,123,151,1.05314005176689
"CHCHD7",23.766647,31.151392,29.557531,28.1585233333333,314,315,266,21.551523,20.652028,14.350772,18.851441,328,304,220,1.46883661157562
"CHD1",25.319673,40.312041,25.741394,30.4577026666667,647,824,551,9.174782,5.342816,4.43777,6.318456,206,120,96,4.29840702282922
"CHD1L",23.669116,22.296973,16.543323,20.8364706666667,531,409,453,5.672135,5.926027,4.626532,5.40823133333333,211,192,198,3.40756591496333
"CHD2",91.30806,113.306301,49.911755,84.8420386666667,1800,1805,1339,37.608191,16.188825,21.920145,25.2390536666667,1004,788,615,3.27153714296175
"CHD3",214.173196,364.023046,192.421015,256.872419,2672,2311,1941,32.986181,28.491841,24.765509,28.7478436666667,1126,720,641,8.66860878689347
"CHD4",444.366403,399.141566,411.118616,418.208861666667,6016,4599,4568,304.116381,292.037623,233.828013,276.660672333333,3854,2591,2201,1.50978839798891
"CHD5",1.556241,1.177587,1.193725,1.30918433333333,100,126,76,0.014309,0.01563,0,0.00997966666666667,2,1,0,2.28636715128588
"CHD6",6.329948,9.975714,5.35731,7.22099066666667,952,966,701,2.48492,1.506736,1.059104,1.68358666666667,403,262,189,3.06343401119894
"CHD7",40.279255,55.764092,33.13327,43.0588723333333,1552,1539,1174,12.929552,8.60554,6.251788,9.26229333333333,528,316,273,4.29327742856697
"CHD8",24.40724,28.712167,34.10315,29.0741856666667,1950,1581,1517,15.511073,12.105754,11.776669,13.1311653333333,808,484,414,2.12821695573302
"CHD9",8.943123,14.861639,9.964357,11.256373,811,1008,712,7.986974,6.020113,1.926621,5.311236,242,191,132,1.94199250352863
"CHDH",0.044464,0.443108,0.056567,0.181379666666667,5,16,6,0.378486,0.148689,0.096875,0.208016666666667,41,24,16,0.977949807535768
"CHEK1",5.184054,6.100457,2.459252,4.58125433333333,113,100,78,6.0954,2.807021,2.835314,3.91257833333333,129,115,115,1.13611508145587
"CHEK2",11.471044,15.802404,11.985042,13.0861633333333,132,151,111,8.241973,7.17052,9.549184,8.320559,127,115,113,1.51130027000884
"CHEK2P2",0.159962,0.195782,0.715641,0.357128333333333,1,1,4,0.334406,0.341971,0.921682,0.532686333333333,3,4,8,0.88545732014313
"CHERP",23.672768,23.114346,22.110573,22.9658956666667,710,532,562,10.089892,8.331683,9.912211,9.44459533333333,479,371,392,2.2945738826454
"CHFR",38.278287,33.173899,36.533714,35.9953,627,518,548,14.697646,12.354533,9.942464,12.3315476666667,406,342,268,2.77501914443892
"CHGA",29.521481,16.802612,29.771871,25.3653213333333,669,325,592,0,0.137473,0,0.0458243333333333,0,2,0,25.2100859513373
"CHGB",28.760489,19.326565,30.79047,26.292508,1053,572,990,0.00071,0.101613,0.117288,0.0732036666666667,0,5,5,25.4308747236856
"CHI3L1",0.189701,0,0.040553,0.0767513333333333,5,0,1,0.072292,0.09596,0.054194,0.0741486666666667,2,2,2,1.00242300414033
"CHI3L2",0.063628,0.039539,0.207636,0.103601,2,1,2,0,0,0.129178,0.0430593333333333,0,0,2,1.05804239963339
"CHIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CHIAP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CHIAP2",0.023582,0,0.053027,0.0255363333333333,1,0,2,0,0.017578,0,0.00585933333333333,0,1,0,1.01956237750938
"CHIC1",1.3693,1.047406,1.156705,1.191137,127,87,105,1.21702,1.39287,0.844473,1.15145433333333,107,126,75,1.01844457772208
"CHIC2",13.500054,16.721155,15.156416,15.125875,109,95,84,5.373249,5.057297,7.020811,5.817119,66,53,69,2.36549706701614
"CHID1",183.036726,133.960333,158.146871,158.38131,1243,745,1070,55.201582,50.812537,43.157152,49.723757,519,451,404,3.14214323674802
"CHIT1",0.24695,0.013988,0.012757,0.0912316666666667,2,1,1,0.079524,0,0,0.026508,5,0,0,1.06305227691033
"CHKA",52.597871,43.3777,61.109268,52.361613,726,454,723,36.25715,33.784106,24.590241,31.5438323333333,710,773,528,1.63968436333615
"CHKB",49.920824,43.764847,46.396038,46.693903,612,384,469,31.26197,30.760837,19.53461,27.1858056666667,495,398,293,1.69212487888555
"CHKB.CPT1B",14.558845,9.464675,13.960232,12.6612506666667,132,114,91,2.961933,1.217644,4.643614,2.94106366666667,83,26,31,3.4663866971277
"CHKB.DT",7.014509,5.168685,5.008189,5.730461,97,44,58,0.740223,1.259191,0.796085,0.931833,16,18,14,3.48397661702642
"CHL1",7.474503,5.269363,5.600756,6.114874,622,166,482,0,0,0,0,0,0,0,7.114874
"CHL1.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CHL1.AS2",0,0,0.640248,0.213416,0,0,4,0,0.018117,0.182112,0.066743,0,1,1,1.13749609793549
"CHM",9.597589,7.102589,9.118984,8.60638733333333,332,371,304,5.465727,1.917517,1.605102,2.99611533333333,116,98,57,2.40393145142791
"CHML",3.525035,3.736402,3.320371,3.52726933333333,409,350,341,1.070364,0.574187,0.420161,0.688237333333333,93,78,57,2.68165455409903
"CHMP1A",37.196977,46.149252,38.907419,40.751216,691,596,572,28.633271,22.606013,19.90125,23.7135113333333,670,568,449,1.68940849549317
"CHMP1AP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CHMP1B",11.345794,13.360003,13.683652,12.796483,502,455,468,7.011874,6.884834,7.08985,6.99551933333333,364,376,383,1.72552681380963
"CHMP1B2P",0.10345,0.011893,0.063268,0.059537,11,1,6,0.099416,0,0,0.0331386666666667,1,0,0,1.02555158778299
"CHMP2A",33.178505,33.597089,33.402627,33.3927403333333,340,289,318,62.441955,58.14078,52.76927,57.7840016666667,927,831,736,0.585069735952251
"CHMP2B",10.923252,14.262301,12.24758,12.477711,288,349,309,8.833066,6.939115,5.194565,6.98891533333333,192,194,151,1.68705142533742
"CHMP3",47.249517,46.302427,41.310683,44.954209,871,621,776,38.442228,30.266493,27.697139,32.1352866666667,839,701,635,1.3868661968218
"CHMP4A",72.387519,76.297462,72.504131,73.729704,252,187,219,85.922252,86.722448,58.930652,77.191784,322,318,227,0.955723225345517
"CHMP4B",32.839248,35.399131,36.130316,34.789565,731,634,709,48.120415,45.092677,39.794108,44.3357333333333,1521,1359,1189,0.789433904969737
"CHMP4C",0.115902,0.189397,0.096053,0.133784,3,4,2,4.190561,3.52433,3.29029,3.66839366666667,147,124,114,0.242863837318489
"CHMP5",22.327819,28.184753,23.290433,24.6010016666667,510,494,447,17.37963,14.502034,12.739229,14.873631,476,443,385,1.61280060413819
"CHMP6",8.853621,9.784489,10.672355,9.770155,138,119,124,8.96165,7.214857,7.330547,7.83568466666667,224,203,152,1.21893836259586
"CHMP7",19.49841,20.618697,19.679816,19.9323076666667,465,366,433,13.44028,8.763189,7.729086,9.97751833333333,400,367,316,1.90683422528255
"CHN1",11.213348,13.764271,12.291449,12.4230226666667,159,139,144,18.003423,19.16072,15.016764,17.3936356666667,319,332,272,0.729764518006201
"CHN2",27.007252,20.071812,21.141104,22.740056,490,304,474,27.523604,19.243021,11.088312,19.284979,381,300,254,1.17032687093243
"CHN2.1",0.0815,0.244134,0.222417,0.182683666666667,1,2,1,0.298571,0.060032,0.061308,0.139970333333333,5,1,1,1.03746881132287
"CHODL",8.96262,8.058294,8.615514,8.545476,271,191,228,0.165793,0.060957,0.030789,0.0858463333333333,6,2,1,8.79081662567969
"CHORDC1",14.008282,22.184998,12.650956,16.281412,373,404,329,7.10266,7.319978,5.907344,6.77666066666667,203,210,178,2.22221500213759
"CHP1",21.117305,20.0284,22.231042,21.1255823333333,816,623,807,23.362811,18.509323,15.384915,19.085683,1169,1160,904,1.10155986895409
"CHP1P2",2.683304,5.001399,3.024143,3.56961533333333,106,86,96,0.272626,0.330952,0.144224,0.249267333333333,16,21,8,3.65783624641857
"CHP1P3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CHP2",0.158685,0.157511,0.184915,0.167037,4,4,5,0.101491,0.026221,0,0.0425706666666667,4,1,0,1.11938407372546
"CHPF",129.866023,87.019515,128.451209,115.112249,5334,2787,4434,37.17595,33.663157,28.737,33.1920356666667,2288,1852,1646,3.39588581773726
"CHPF2",52.883466,49.079998,57.46686,53.1434413333333,2536,1937,2324,12.630102,12.185508,9.771376,11.5289953333333,796,694,478,4.3214511533327
"CHPT1",10.756535,11.128166,13.821393,11.9020313333333,197,142,189,7.969352,9.573852,7.594069,8.379091,154,216,151,1.37561639324465
"CHRAC1",5.252193,6.693175,5.564376,5.83658133333333,94,100,95,4.219066,4.262628,3.558695,4.013463,96,106,92,1.36364451743901
"CHRD",0.27443,0.563596,0.070928,0.302984666666667,10,18,4,0.480956,0.174183,0.262851,0.305996666666667,9,11,6,0.997693715399988
"CHRDL1",0.307129,0.381197,0.30722,0.331848666666667,18,18,16,0,0.012914,0.013253,0.00872233333333333,0,1,1,1.32033228833703
"CHRDL2",0.699012,0,0,0.233004,2,0,0,0.456114,0.474866,0.568821,0.499933666666667,1,2,3,0.822039019058843
"CHRFAM7A",2.016855,2.865581,2.477853,2.45342966666667,50,51,48,0.058523,0.115242,0,0.0579216666666667,3,3,0,3.26435290577595
"CHRM1",0.160715,0.24649,0.056738,0.154647666666667,6,4,2,0,0,0,0,0,0,0,1.15464766666667
"CHRM2",2.144222,2.539934,2.557019,2.413725,194,131,166,11.55196,8.413904,5.66795,8.54460466666667,998,918,537,0.357660177578858
"CHRM3",0.853459,0.70194,0.64825,0.734549666666667,63,47,47,0.148639,0.085788,0.17427,0.136232333333333,10,7,5,1.52658009790838
"CHRM3.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CHRM3.AS2",0.011731,0.029076,0.013206,0.0180043333333333,1,2,1,0,0,0,0,0,0,0,1.01800433333333
"CHRM4",0.284331,0.17664,0.379791,0.280254,6,3,7,0,0.034797,0,0.011599,0,1,0,1.26557460021214
"CHRM5",0.087983,0.072895,0.103389,0.088089,8,5,6,0.008002,0.008125,0.008245,0.008124,1,1,1,1.07932059945007
"CHRNA1",0.037652,0.046674,0.084488,0.0562713333333333,1,1,2,0.178408,0.111523,0.301319,0.197083333333333,5,3,8,0.882370762269405
"CHRNA10",0.766604,0.81394,0.61603,0.732191333333333,16,15,12,0.280757,0.263472,0.10714,0.217123,9,10,4,1.42318511221408
"CHRNA2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CHRNA3",1.090009,0.895644,1.225553,1.070402,43,25,41,10.730865,9.570878,4.744225,8.348656,299,338,223,0.221465203126524
"CHRNA4",97.716594,48.97543,17.391981,54.6946683333333,792,313,613,0,0.180449,0,0.0601496666666667,0,2,0,52.534722298644
"CHRNA5",0.503902,1.621616,0.736835,0.954117666666667,12,28,11,1.388473,1.276513,0.293242,0.986076,32,40,20,0.983908806443795
"CHRNA6",1.391936,0.536979,0.755394,0.894769666666667,21,10,15,0,0,0,0,0,0,0,1.89476966666667
"CHRNA7",14.467526,12.399713,26.637063,17.8347673333333,828,543,788,0.31321,0.241844,0.267331,0.274128333333333,15,14,4,14.782472723182
"CHRNA9",0,0,0,0,0,0,0,0,0.02352,0,0.00784,0,1,0,0.992220987458327
"CHRNB1",2.360474,2.025612,3.076932,2.48767266666667,44,33,51,6.81328,6.49787,4.363515,5.891555,229,185,150,0.506079203701729
