"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg__TPM","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","FoldChange"
"CTNNBIP1",25.318234,21.801833,21.39443,22.8381656666667,816,575,565,29.38036,29.405464,30.312001,29.699275,789,1182,1090,0.776505818677043
"CTNNBL1",24.715521,30.083579,33.5656,29.4549,431,322,379,12.129891,14.749493,15.424212,14.1011986666667,251,358,335,2.01672070358388
"CTNNBL1P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CTNND1",61.947275,52.794861,48.104199,54.2821116666667,3843,2185,2030,47.135805,56.792572,31.962613,45.2969966666667,2209,3994,2560,1.19407554802511
"CTNND2",59.689538,79.304306,86.015215,75.0030196666667,2641,2503,2519,46.784108,68.448486,59.196336,58.1429766666667,1997,3218,2610,1.28507261470832
"CTNS",11.435425,13.536114,13.02367,12.6650696666667,323,263,260,8.704742,7.685368,4.173226,6.85444533333333,164,207,175,1.73978799097038
"CTPS1",19.566381,30.169513,30.724081,26.8199916666667,749,752,766,28.961247,34.446198,29.002372,30.8032723333333,859,1336,1270,0.874752490092293
"CTPS2",14.708169,14.727892,17.127177,15.5210793333333,511,416,404,13.181444,16.312457,12.37473,13.9562103333333,475,802,681,1.10463004766069
"CTR9",17.504627,23.294752,23.104246,21.3012083333333,835,730,820,21.839407,14.453631,14.416927,16.9033216666667,736,1004,860,1.24564640844581
"CTRB1",0,0.063939,0.186813,0.083584,0,1,1,0,0.196253,0,0.0654176666666667,0,2,0,1.01705090304178
"CTRB2",0.049812,0.21131,0.045428,0.102183333333333,2,2,1,0,0.084277,0.038916,0.0410643333333333,0,4,2,1.05870818742229
"CTRC",0.958025,0.067841,0.025986,0.350617333333333,10,3,1,0.757928,0.811092,0.101989,0.557003,9,7,7,0.867446840714715
"CTRL",3.740665,1.425168,3.567611,2.911148,30,6,21,1.007492,1.125569,1.367636,1.166899,16,13,21,1.80495168441169
"CTSA",46.596218,70.227077,81.813507,66.2122673333333,765,919,923,36.015617,28.783198,25.720207,30.1730073333333,460,457,470,2.15610469065855
"CTSB",236.366157,311.245545,289.024101,278.878601,3606,3598,3586,304.714459,222.371067,266.361643,264.482389666667,4040,4286,5458,1.05422661499849
"CTSC",131.021686,110.767126,154.169484,131.986098666667,2514,1666,1979,3.835431,0.617197,0.907671,1.78676633333333,71,36,39,47.7205774578158
"CTSD",197.919739,246.237078,282.928214,242.361677,2868,2868,2988,93.498355,86.341064,82.482087,87.440502,1320,1465,1632,2.75169940803819
"CTSE",0,0,0.186922,0.0623073333333333,0,0,2,0.397751,0.22578,0,0.207843666666667,4,1,0,0.879507309306861
"CTSF",36.453001,38.754532,33.647008,36.284847,623,475,490,19.651516,15.328775,14.926616,16.6356356666667,257,296,315,2.11417652897381
"CTSG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CTSH",2.788449,1.698605,1.993389,2.16014766666667,47,26,21,3.417674,1.035393,1.944425,2.13249733333333,44,20,32,1.00882692956802
"CTSK",5.893199,5.19117,2.78454,4.62296966666667,128,65,39,5.406315,2.619155,2.859161,3.62821033333333,56,66,70,1.21493390785826
"CTSL",17.775307,22.134358,22.005509,20.6383913333333,382,356,305,26.201634,19.158484,19.689243,21.6831203333333,452,472,494,0.953942447747599
"CTSL3P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CTSLP2",2.521683,3.36682,1.681732,2.52341166666667,12,15,9,2.449572,2.204592,1.542089,2.06541766666667,17,18,17,1.14940672032403
"CTSO",2.942467,2.173346,3.443945,2.85325266666667,150,85,123,0.575979,0.097932,0.093478,0.255796333333333,26,6,6,3.0683738790977
"CTSS",1.974428,1.285518,1.255116,1.50502066666667,38,23,23,1.373482,2.108271,1.201185,1.56097933333333,36,46,32,0.978149504785799
"CTSV",0.938322,1.033645,2.084894,1.352287,47,29,49,0.045986,0.133421,0.022717,0.0673746666666667,3,3,2,2.20380628607762
"CTSW",0.901006,0.41156,0.723603,0.678723,9,2,3,0.583697,0.392035,0.220015,0.398582333333333,4,4,2,1.20030330713458
"CTSZ",8.8661,12.543859,17.856791,13.0889166666667,205,230,274,7.829265,1.495496,1.653313,3.659358,140,31,52,3.02378925737552
"CTTN",117.035223,90.406244,95.733704,101.058390333333,2716,1839,1901,88.878816,103.775675,82.770185,91.8082253333333,2168,3254,3007,1.09966966792843
"CTTNBP2",5.276106,5.673187,8.892293,6.613862,187,205,220,5.558918,6.9337,4.476058,5.65622533333333,271,400,242,1.14387083049472
"CTTNBP2NL",8.202311,12.278741,10.105669,10.1955736666667,649,665,641,11.916524,12.785395,8.876775,11.192898,798,1119,953,0.918204488109936
"CTU1",0.884489,1.234586,1.096452,1.07184233333333,26,27,20,0.702418,1.401169,2.214883,1.43949,17,48,98,0.849293226589711
"CTU2",9.900549,21.538683,17.285676,16.241636,148,153,165,10.715809,16.689987,22.021108,16.4756346666667,129,222,264,0.986610004664781
"CTXN1",32.005287,43.767264,53.529695,43.1007486666667,473,475,482,57.993918,72.943183,78.006614,69.647905,683,1242,1860,0.624232929011365
"CTXN2",2.862477,3.669375,3.885335,3.47239566666667,142,142,135,0.553307,0.314732,1.00623,0.624756333333333,26,18,61,2.7526562444543
"CTXN3",1.209237,5.71635,8.80551,5.243699,30,118,160,0,0,0,0,0,0,0,6.243699
"CTXND1",8.415312,10.535057,13.065699,10.6720226666667,1098,1044,1151,0.079622,0.032808,0.054745,0.055725,9,5,9,11.0559309163529
"CTXND2",0.363629,0.136232,0.149608,0.216489666666667,7,2,2,0.059438,0,0,0.0198126666666667,1,0,0,1.19285600819497
"CUBN",5.646822,10.589128,9.771733,8.66922766666667,366,544,357,0.542431,0.141208,0.093004,0.258881,30,10,11,7.68081150376141
"CUBNP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CUBNP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CUBNP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CUEDC1",53.670227,52.407985,62.939608,56.3392733333333,986,662,779,24.020686,27.492689,25.870531,25.7946353333333,399,579,599,2.13995348770437
"CUEDC2",57.739842,66.496426,88.183444,70.8065706666667,729,591,661,66.354974,73.038224,60.866927,66.753375,685,990,952,1.05982278619577
"CUL1",21.139737,28.828219,27.082805,25.683587,964,835,937,30.135044,30.428997,22.617469,27.72717,1073,1501,1339,0.928862362704019
"CUL2",27.490037,29.449048,28.94987,28.6296516666667,1007,957,919,36.476503,32.135243,30.996144,33.20263,1090,1527,1475,0.866297465038995
"CUL3",76.502387,67.573407,102.836036,82.3039433333333,1487,1075,1239,81.468773,75.82421,67.462437,74.9184733333333,1329,1639,1636,1.09728159268394
"CUL4A",39.736269,29.693079,27.617716,32.3490213333333,1008,796,811,27.526889,20.037979,16.661802,21.40889,707,880,854,1.48820496389305
"CUL4B",18.664142,20.707096,26.329587,21.900275,1409,1121,1297,24.385367,23.643628,24.282257,24.1037506666667,1535,2018,1994,0.912225240924158
"CUL5",14.50402,6.674047,7.292896,9.490321,744,433,425,6.261285,4.694212,6.327182,5.760893,543,634,617,1.55161766352463
"CUL7",14.996248,11.168208,12.817392,12.9939493333333,1384,851,745,10.471789,12.011602,11.58545,11.3562803333333,869,1304,1221,1.13253737822556
"CUL9",20.311849,23.070476,29.106958,24.1630943333333,639,528,439,31.081464,25.264355,24.973385,27.1064013333333,668,861,678,0.895279834472821
"CUPIN1P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CUTA",114.08163,138.599023,165.323787,139.334813333333,1044,904,870,128.262773,120.78059,108.365824,119.136395666667,948,1297,1243,1.16812904661057
"CUTALP",20.577902,19.168219,34.508346,24.751489,385,296,287,8.447283,13.871808,13.83019,12.0497603333333,134,130,173,1.97333041697496
"CUTC",11.503951,6.480877,9.143554,9.042794,192,81,100,9.405101,9.00991,11.591974,10.0023283333333,149,201,243,0.912788065919986
"CUX1",16.744877,13.662323,16.596146,15.667782,1227,733,758,24.263347,35.683694,31.410322,30.4524543333333,1525,2699,2170,0.529935814335973
"CUX2",2.59895,6.264893,6.172051,5.01196466666667,290,595,513,7.437798,5.95557,5.561319,6.318229,744,883,902,0.821505403379242
"CUZD1",0,0.118741,0.197521,0.105420666666667,0,2,4,0.067621,0.038253,0.035951,0.047275,2,1,1,1.05552091539153
"CWC15",44.441593,37.883889,44.597577,42.3076863333333,489,367,387,44.143283,44.556539,41.126895,43.2755723333333,470,651,621,0.978139503365125
"CWC22",5.184042,5.204464,4.837854,5.07545333333333,299,210,212,3.067842,3.637292,2.392598,3.03257733333333,161,242,183,1.5065931366309
"CWC25",10.795901,6.335586,8.07227,8.40125233333333,305,201,186,5.140374,5.913002,4.055212,5.036196,166,255,208,1.55747963342034
"CWC27",13.987868,15.340346,17.579106,15.6357733333333,333,271,236,17.812847,16.976443,17.625314,17.4715346666667,304,432,477,0.900616739948191
"CWF19L1",9.432503,6.498476,6.900491,7.61049,283,168,178,7.6806,5.001745,3.815145,5.49916333333333,182,200,208,1.32486130265998
"CWF19L2",2.380498,1.912681,2.143875,2.14568466666667,132,81,86,1.360587,1.056477,1.309099,1.24205433333333,59,74,97,1.40303676851126
"CWH43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CX3CL1",2.058214,1.06816,0.790171,1.305515,106,22,37,10.540924,2.559147,6.123994,6.40802166666667,525,192,452,0.311218717187877
"CX3CR1",0,0,0.026247,0.008749,0,0,1,0.129722,0.015062,0.028346,0.05771,2,1,2,0.953710374299193
"CXADR",17.379818,27.419486,11.930262,18.9098553333333,677,874,835,26.009521,20.589714,38.597789,28.399008,1997,2507,2301,0.67722881443256
"CXADRP1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CXADRP3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CXCL1",1.560767,0.871659,0.801383,1.07793633333333,25,12,10,0.449829,0,0,0.149943,4,0,0,1.80699072330832
"CXCL10",0.792184,0.36729,0.162186,0.440553333333333,14,5,2,0.06371,0,0,0.0212366666666667,1,0,0,1.41059695597821
"CXCL11",0.043897,0,0.14382,0.0625723333333333,1,0,1,0.455704,0.215176,0.524743,0.398541,7,6,15,0.759772029088409
"CXCL12",95.48425,38.888803,46.118692,60.163915,3348,982,1171,8.882591,0.282889,0.965088,3.376856,242,9,36,13.9743950909054
"CXCL13",0.175191,0,0,0.058397,1,0,0,0,0,0.138799,0.0462663333333333,0,0,2,1.01159424353073
"CXCL14",0.265622,0.839693,0.474576,0.526630333333333,7,18,9,2.467244,1.604337,3.795841,2.622474,60,53,136,0.421433068486712
"CXCL16",2.07441,1.600535,2.86424,2.17972833333333,29,24,25,5.980211,2.255791,3.56998,3.93532733333333,80,45,82,0.644279116373369
"CXCL17",0.10175,0,0,0.0339166666666667,1,0,0,0,0,0,0,0,0,0,1.03391666666667
"CXCL2",0.501215,0,0.275241,0.258818666666667,5,0,1,0.136832,0,0,0.0456106666666667,2,0,0,1.20390763674943
"CXCL3",0.549649,0,0.089956,0.213201666666667,7,0,1,0.170442,0.12253,0,0.0976573333333333,1,1,0,1.10526448448393
"CXCL5",0.344298,0,0,0.114766,13,0,0,0.204558,0.043366,0.077395,0.108439666666667,7,2,4,1.00570742235557
"CXCL6",0.594837,0.907453,0.883327,0.795205666666667,14,8,7,0.295915,0.034735,0.034041,0.121563666666667,3,1,1,1.60062751676157
"CXCL8",0.346252,0.946042,0.30975,0.534014666666667,8,17,5,0.508464,0.035138,0,0.181200666666667,9,1,0,1.29869099295011
"CXCL9",0,0.027177,0,0.009059,0,1,0,0,0.017409,0.016592,0.0113336666666667,0,1,1,0.99775082473605
"CXCR1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CXCR2",0.021193,0.050725,0,0.0239726666666667,1,2,0,0,0.065245,0.030753,0.0319993333333333,0,4,2,0.992222217197815
"CXCR3",0,0,0,0,0,0,0,0.042274,0,0,0.0140913333333333,1,0,0,0.986104473167111
"CXCR4",10.827439,0.566258,3.559238,4.98431166666667,301,12,68,1.398716,0.034748,0.329295,0.587586333333333,35,1,11,3.76944015013147
"CXCR5",0,0,0,0,0,0,0,0,0,0.029718,0.009906,0,0,3,0.990191166306567
"CXCR6",0.094335,0.038821,0.073604,0.06892,4,1,2,0.052333,0,0.023519,0.025284,2,0,1,1.04255991510645
"CXorf38",3.620478,2.762952,3.714277,3.36590233333333,275,157,195,2.671322,2.724886,2.273555,2.55658766666667,175,246,226,1.22755369542885
"CXorf49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CXorf51A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CXorf51B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CXorf56",14.532234,16.912086,20.794694,17.4130046666667,345,272,294,14.293764,13.994377,12.41629,13.5681436666667,300,400,379,1.26392250707943
"CXorf58",0.039087,0.540668,0.545655,0.375136666666667,1,3,3,0.04446,0.032753,0.030944,0.0360523333333333,1,1,1,1.32728494731765
"CXorf65",2.964792,0,4.988826,2.651206,2,0,5,0,1.2513,0.069751,0.440350333333333,0,1,1,2.53494300344986
"CXorf66",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CXXC1",34.8533,26.679071,37.075205,32.869192,421,356,346,23.364646,30.787364,30.801558,28.317856,312,528,483,1.1552410926638
"CXXC1P1",0,0.040157,0,0.0133856666666667,0,1,0,0,0.025891,0.106279,0.0440566666666667,0,1,2,0.970623242033478
"CXXC4",6.46109,7.115917,7.91172,7.162909,495,479,465,10.914888,15.606968,13.29801,13.2732886666667,740,1218,1110,0.571901065734302
"CXXC4.AS1",0.187454,0.179801,0.110033,0.159096,13,10,5,0.157183,0.168068,0.230844,0.185365,10,12,17,0.977838893505376
"CXXC5",94.659553,61.232191,102.711364,86.201036,1308,826,938,242.852696,122.929705,176.534748,180.772383,2928,2144,3756,0.479726537996699
"CXXC5.AS1",0,0.409579,0,0.136526333333333,0,2,0,0,0,0.117809,0.0392696666666667,0,0,1,1.09358174282004
"CYB561",13.708109,27.684429,26.407117,22.599885,633,704,706,31.959815,25.646865,27.822885,28.4765216666667,1228,1200,1583,0.80063330629298
"CYB561A3",11.547076,14.013966,12.570713,12.710585,303,341,267,9.041113,10.573105,8.34173,9.31864933333333,261,390,339,1.32871895895419
"CYB561D1",6.938449,6.644945,8.583687,7.389027,466,395,381,8.351439,7.694486,6.117126,7.38768366666667,423,605,536,1.00016015545969
"CYB561D2",5.228052,3.464405,5.908219,4.866892,85,47,71,3.55117,4.137169,2.637785,3.44204133333333,52,85,62,1.32076483754766
"CYB561D2.1",2.329486,1.643385,0.356515,1.44312866666667,12,6,1,2.477204,3.004819,1.541145,2.341056,14,20,12,0.731244452851633
"CYB5A",42.71194,31.006119,36.81436,36.8441396666667,427,230,208,26.732878,29.395165,30.227206,28.785083,188,300,331,1.27057358432295
"CYB5B",69.112001,60.788821,77.542681,69.1478343333333,1451,1100,1119,73.086979,56.667716,48.464907,59.406534,1221,1584,1274,1.16126236167321
"CYB5D1",9.375225,5.988676,8.095058,7.819653,343,239,238,6.136456,8.613182,7.307427,7.352355,280,448,484,1.05594805297428
"CYB5D2",12.700897,21.282444,19.132505,17.705282,326,333,323,32.545166,30.036577,23.250389,28.6107106666667,664,753,747,0.631706621653525
"CYB5R1",41.127721,34.655321,38.289414,38.024152,934,650,599,33.808095,24.242365,26.098521,28.0496603333333,619,666,754,1.34336001014171
"CYB5R2",6.084414,8.92488,10.008589,8.33929433333333,121,94,89,0.622155,0.483132,0.229888,0.445058333333333,9,10,7,6.4629185673012
"CYB5R3",80.068703,78.271226,80.672383,79.6707706666667,2554,1895,1786,107.446982,82.691855,83.226241,91.1216926666667,2732,3094,3512,0.875697876704958
"CYB5R4",6.143541,5.363915,10.017383,7.17494633333333,375,369,383,5.254045,8.44755,7.646083,7.11589266666667,382,651,526,1.00727629961264
"CYB5RL",5.035766,2.875901,2.902882,3.60484966666667,252,97,110,2.513695,2.740153,1.688943,2.31426366666667,139,171,145,1.38940353870457
"CYBA",86.659417,100.445712,149.652367,112.252498666667,171,133,139,68.966923,54.113013,50.41913,57.833022,67,86,124,1.92498183531464
"CYBB",0.152846,0.734132,0.329594,0.405524,12,44,18,0.21559,0.20118,0.06069,0.159153333333333,6,5,6,1.21254363817269
"CYBC1",49.746247,78.49618,62.730608,63.6576783333333,690,487,482,105.540919,103.869984,120.357916,109.922939666667,789,1151,1305,0.582906281853289
"CYBRD1",18.037269,7.092855,8.517815,11.2159796666667,1046,326,372,4.038814,0.764871,0.930436,1.91137366666667,172,6,14,4.19595045683475
"CYC1",44.492835,49.091071,49.046059,47.5433216666667,656,503,538,36.958237,43.323893,42.097241,40.7931236666667,458,755,827,1.16151456047742
"CYCS",117.620106,125.260182,130.678797,124.519695,3248,3077,3149,171.089162,148.468041,139.591948,153.049717,4041,4991,4498,0.814799906448384
"CYCSP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYCSP23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYCSP3",0.880599,0,0,0.293533,1,0,0,0,0,0,0,0,0,0,1.293533
"CYCSP42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYCSP5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYCSP52",0,1.086291,1.221502,0.769264333333333,0,1,1,0,0,0.655349,0.218449666666667,0,0,1,1.45206189614179
"CYCSP53",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYCTP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYFIP1",43.866742,27.297294,24.597296,31.920444,1462,655,668,26.274678,31.820714,20.923994,26.3397953333333,733,1021,844,1.20412181578633
"CYFIP2",74.272645,101.953282,100.009413,92.0784466666667,3092,3605,3084,124.094929,139.077646,112.469532,125.214035666667,5087,7378,6351,0.737465101840879
"CYGB",31.003736,19.910824,22.606583,24.5070476666667,936,469,428,9.381413,10.711634,14.069755,11.3876006666667,258,383,542,2.05907894135647
"CYHR1",23.679185,21.657317,24.612256,23.3162526666667,854,582,586,23.093485,20.496132,19.169246,20.919621,625,896,800,1.10933727671052
"CYLC1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYLC2",0,0.042987,0,0.014329,0,1,0,0,0.027312,0.028499,0.0186036666666667,0,1,1,0.995803405380765
"CYLD",9.024207,8.795248,10.453731,9.42439533333333,793,666,560,7.548467,17.135314,9.399329,11.3610366666667,912,1049,1019,0.84332694857578
"CYMP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYMP.AS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP11A1",1.184998,1.041433,0.400964,0.875798333333333,16,11,7,0.809731,0.245915,0.963963,0.673203,14,10,24,1.1210823392818
"CYP11B1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP11B2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP17A1",0,0,0.193189,0.0643963333333333,0,0,1,0.093558,0.026531,0,0.0400296666666667,3,1,0,1.02342881885741
"CYP19A1",0.146572,0.35229,0.387984,0.295615333333333,3,4,2,0,0,0.270337,0.0901123333333333,0,0,5,1.18851543434209
"CYP1A1",1.331007,1.990054,2.719505,2.013522,52,55,47,2.747238,1.774617,3.369983,2.63061266666667,72,79,126,0.830031258268807
"CYP1A2",0.104239,0.200696,0.10984,0.138258333333333,6,9,4,0.20858,0.148448,0.212339,0.189789,10,10,15,0.956689239296492
"CYP1B1",8.345412,3.082035,2.939845,4.78909733333333,451,143,181,2.765455,0.128577,0.125289,1.00644033333333,187,7,15,2.88525765613763
"CYP1B1.AS1",35.788589,25.808151,38.056751,33.2178303333333,55,40,47,144.35403,95.461959,74.961034,104.925674333333,196,174,130,0.323036228456329
"CYP1D1P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP20A1",3.646775,3.328133,4.551934,3.84228066666667,291,231,241,2.91477,2.207521,2.378385,2.50022533333333,239,304,227,1.38341969602719
"CYP21A1P",0.877691,0.732929,0.867424,0.826014666666667,27,19,18,1.045182,0.795881,0.432657,0.757906666666667,31,33,19,1.03874380892425
"CYP21A2",0.363957,0.648898,0.52425,0.512368333333333,4,13,9,0.431692,0.46667,0.612558,0.50364,8,9,21,1.00580480256799
"CYP24A1",0.337776,0.548205,0.596094,0.494025,2,3,3,0.133308,0.340354,0.034175,0.169279,5,2,1,1.27773183303557
"CYP26A1",6.452,0,14.943571,7.131857,92,0,186,0.29704,0.080831,0,0.125957,4,2,0,7.22217367093059
"CYP26B1",2.591524,1.769605,0.795468,1.71886566666667,130,37,29,0.712646,0.410293,0.264252,0.462397,19,27,28,1.85918438472362
"CYP26C1",0.975085,0,0,0.325028333333333,58,0,0,0,0,0.014918,0.00497266666666667,0,0,1,1.31847201151076
"CYP27A1",3.967919,3.964838,3.245854,3.72620366666667,117,82,79,3.508398,3.292143,3.686093,3.49554466666667,91,115,147,1.05130835462726
"CYP27B1",0.781594,0.926154,0.942714,0.883487333333333,13,15,20,0.879603,1.094686,0.837397,0.937228666666667,20,29,22,0.972258652652604
"CYP27C1",8.42945,3.403896,4.588986,5.47411066666667,646,224,260,1.72325,3.680482,2.70282,2.702184,133,370,284,1.74872741783409
"CYP2A13",0,0.042875,0,0.0142916666666667,0,1,0,0.727815,0.475338,0.736943,0.646698666666667,19,17,28,0.61595462922178
"CYP2A6",0.249932,0.71743,0.36565,0.444337333333333,4,8,7,0.586566,0.338967,0.575254,0.500262333333333,9,7,9,0.962723185967254
"CYP2A7",0.157364,0.499294,0.280489,0.312382333333333,7,3,1,0.053298,0.604738,0.184892,0.280976,2,4,2,1.02451750332039
"CYP2A7P1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2AB1P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2AC1P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2B6",0.06737,0.123615,0.143374,0.111453,2,3,0,0.080389,0.104121,0.061743,0.0820843333333333,2,3,3,1.02714082975048
"CYP2B7P",0.212471,0.321914,0.292112,0.275499,7,3,8,0.198573,0.319459,0.153547,0.223859666666667,7,10,8,1.04219383540433
"CYP2C18",0,0,0,0,0,0,0,0.028588,0.04209,0,0.0235593333333333,1,2,0,0.976982933410797
"CYP2C19",0.040008,0.056978,0.057606,0.0515306666666667,3,3,3,0.08676,0.090928,0.116201,0.097963,5,5,10,0.957710475368174
"CYP2C23P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2C56P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2C58P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2C60P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2C61P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2C8",1.52283,3.078811,3.093768,2.56513633333333,51,68,52,4.588703,7.239462,3.765226,5.197797,115,222,136,0.575226380169169
"CYP2C9",0.26461,0.088124,0,0.117578,3,3,0,0.498212,0.161719,0.109309,0.256413333333333,5,2,3,0.889498678778746
"CYP2D6",2.444289,4.38415,3.606747,3.47839533333333,77,110,84,4.549479,4.948258,6.018399,5.17204533333333,104,179,205,0.725593395943949
"CYP2D7",6.641085,2.924959,3.972281,4.512775,185,125,101,6.762972,6.629697,7.621005,7.004558,303,449,460,0.688704485619318
"CYP2D8P",0.77534,0.505274,0.568979,0.616531,19,10,9,1.352682,1.974679,1.183112,1.503491,29,59,38,0.645710729537274
"CYP2E1",3.305716,3.042188,3.572613,3.306839,43,32,30,1.720074,3.524459,3.92296,3.055831,38,58,56,1.06188818025209
"CYP2F1",0.053655,0,0.298047,0.117234,2,0,1,0,0.029387,0,0.00979566666666667,0,1,0,1.10639611248084
"CYP2G1P",0.180814,0.029171,0.177977,0.129320666666667,6,1,4,0.30305,0.114754,0.240338,0.219380666666667,8,5,8,0.926142834258484
"CYP2G2P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP2J2",1.220219,0.122699,0.494207,0.612375,42,3,12,0.178857,0.037386,0.028584,0.081609,5,2,1,1.49071891968355
"CYP2R1",21.582243,26.43233,31.736148,26.5835736666667,303,290,313,23.776678,23.311936,22.038208,23.042274,281,377,364,1.14729470542872
"CYP2S1",0.188439,0,0,0.062813,3,0,0,12.01363,12.314789,15.415382,13.2479336666667,240,345,514,0.074594185014103
"CYP2T1P",0.454145,0.58329,0.340391,0.459275333333333,21,19,9,0.580191,0.656928,0.357172,0.531430333333333,23,32,19,0.952883916147236
"CYP2T3P",0,0,0,0,0,0,0,0,0,0.069241,0.0230803333333333,0,0,1,0.977440350888053
"CYP2U1",4.742433,6.262769,7.335812,6.11367133333333,383,371,409,4.28455,3.600994,3.14597,3.67717133333333,322,355,339,1.5209345192543
"CYP2U1.AS1",0.176882,0.265055,0.230969,0.224302,8,12,10,0.272997,0.214175,0.159905,0.215692333333333,15,15,11,1.00708210986497
"CYP2W1",0.503634,0.224076,0.077624,0.268444666666667,8,3,2,0.030225,0.250753,0.072961,0.117979666666667,1,6,4,1.13458652646932
"CYP39A1",0.413282,1.290852,0.471072,0.725068666666667,17,13,12,0.376761,0,0.259587,0.212116,7,0,5,1.42318776970741
"CYP3A137P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"CYP3A4",0,0.032202,0.087401,0.0398676666666667,0,1,2,0.146954,0.0909,0.089673,0.109175666666667,3,2,2,0.937513955559188
"CYP3A43",0.071941,0.110962,0.074355,0.0857526666666667,2,2,1,0.389944,0.276278,0.13883,0.268350666666667,8,9,5,0.856035081780748
"CYP3A5",1.523471,1.512927,1.257004,1.431134,89,68,51,2.293927,0.800986,1.09373,1.39621433333333,75,51,60,1.01457284775444
"CYP3A51P",0,0,0,0,0,0,0,0,3.656874,3.476198,2.37769066666667,0,2,2,0.296060266817407
