"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg__TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","FoldChange"
"RNA5SP192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP195",0,0,0,0,0,0,0,32.646099,0,0,10.882033,3,0,0,0.0841606819304407
"RNA5SP196",45.688432,150.951658,100.867889,99.1693263333333,4,9,5,0,0,0,0,0,0,0,100.169326333333
"RNA5SP197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP198",0,13.252752,0,4.417584,0,1,0,0,0,0,0,0,0,0,5.417584
"RNA5SP199",138.287445,49.697818,93.139546,93.7082696666667,11,3,5,0,0,0,0,0,0,0,94.7082696666667
"RNA5SP20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP201",0,0,14.902327,4.96744233333333,0,0,1,0,0,0,0,0,0,0,5.96744233333333
"RNA5SP202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP203",10.080294,13.252752,14.902327,12.7451243333333,1,1,1,0,0,0,0,0,0,0,13.7451243333333
"RNA5SP204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP21",12.471009,0,0,4.157003,1,0,0,0,0,0,0,0,0,0,5.157003
"RNA5SP210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP212",0,0,0,0,0,0,0,0,11.278076,0,3.75935866666667,0,1,0,0.210112342867484
"RNA5SP213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP217",0,0,0,0,0,0,0,10.882033,0,0,3.62734433333333,1,0,0,0.216106675441558
"RNA5SP218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP221",12.600368,0,0,4.20012266666667,1,0,0,0,0,0,0,0,0,0,5.20012266666667
"RNA5SP222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP237",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP244",71.959969,61.763454,162.945237,98.8895533333333,6,4,9,19.926732,77.409433,21.332982,39.5563823333333,2,7,2,2.46297987114186
"RNA5SP245",0,0,0,0,0,0,0,0,0,9.105584,3.03519466666667,0,0,1,0.247819518661801
"RNA5SP246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP252",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP253",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP259",0,0,0,0,0,0,0,0,11.420319,23.203493,11.5412706666667,0,1,2,0.0797367369367038
"RNA5SP26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP263",5.460794,0,0,1.82026466666667,1,0,0,0,0,0,0,0,0,0,2.82026466666667
"RNA5SP264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP268",20.160589,13.252752,0,11.1377803333333,2,1,0,0,0,0,0,0,0,0,12.1377803333333
"RNA5SP269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP281",10.080294,13.252752,14.902327,12.7451243333333,1,1,1,8.705626,0,0,2.90187533333333,1,0,0,3.52269694931309
"RNA5SP282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP283",0,66.263758,119.218619,61.827459,0,5,8,17.411253,0,0,5.803751,2,0,0,9.23423843700335
"RNA5SP284",12.600368,16.565939,0,9.72210233333333,1,1,0,0,0,0,0,0,0,0,10.7221023333333
"RNA5SP285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP298",12.600368,0,0,4.20012266666667,1,0,0,11.246322,0,0,3.748774,1,0,0,1.09504530362293
"RNA5SP299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP310",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP311",25.200736,0,0,8.40024533333333,2,0,0,21.764066,0,0,7.25468866666667,2,0,0,1.1387764836356
"RNA5SP312",0,0,0,0,0,0,0,21.764066,0,0,7.25468866666667,2,0,0,0.12114327267582
"RNA5SP318",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP319",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP320",10.080294,13.252752,0,7.777682,1,1,0,0,0,0,0,0,0,0,8.777682
"RNA5SP321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP322",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP323",10.080294,0,0,3.360098,1,0,0,0,0,0,0,0,0,0,4.360098
"RNA5SP324",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP325",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP326",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP327",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP329",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP330",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP333",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP335",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP336",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP338",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP340",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP341",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP343",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP344",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP345",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP347",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP349",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP351",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP352",0,0,0,0,0,0,0,17.714086,0,0,5.90469533333333,2,0,0,0.144828982558053
"RNA5SP353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP354",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP356",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP357",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP359",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP360",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP361",25.200736,99.395637,18.627909,47.7414273333333,2,6,1,0,0,0,0,0,0,0,48.7414273333333
"RNA5SP362",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP365",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP366",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP367",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP368",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP369",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP37",20.160589,0,0,6.72019633333333,2,0,0,0,9.02246,0,3.00748666666667,0,1,0,1.92644342339255
"RNA5SP371",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP372",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP374",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP375",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP376",0,0,18.627909,6.209303,0,0,1,0,0,0,0,0,0,0,7.209303
"RNA5SP378",0,13.252752,0,4.417584,0,1,0,0,0,0,0,0,0,0,5.417584
"RNA5SP379",0,0,18.627909,6.209303,0,0,1,0,0,0,0,0,0,0,7.209303
"RNA5SP38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP380",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP382",0,0,0,0,0,0,0,0,11.278076,0,3.75935866666667,0,1,0,0.210112342867484
"RNA5SP383",20.160589,39.758255,44.706982,34.8752753333333,2,3,3,17.411253,27.067381,27.316752,23.9317953333333,2,3,3,1.43893670125588
"RNA5SP384",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP386",0,0,0,0,0,0,0,10.882033,0,0,3.62734433333333,1,0,0,0.216106675441558
"RNA5SP387",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP388",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP39",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP390",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP391",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP392",10.031436,0,51.906252,20.645896,1,0,3,269.796464,192.788401,149.797894,204.127586333333,25,17,13,0.105524061326521
"RNA5SP393",12.600368,33.131879,18.627909,21.4533853333333,1,2,1,0,0,11.38198,3.79399333333333,0,0,1,4.68364967827796
"RNA5SP394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP396",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP397",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP40",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP403",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP404",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP407",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP41",0,0,0,0,0,0,0,10.882033,0,0,3.62734433333333,1,0,0,0.216106675441558
"RNA5SP410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP419",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP422",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP424",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP427",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP428",0,0,0,0,0,0,0,8.779667,9.067523,0,5.94906333333333,1,1,0,0.143904286381042
"RNA5SP429",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP43",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP432",0,0,0,0,0,0,0,0,0,11.38198,3.79399333333333,0,0,1,0.208594366005237
"RNA5SP433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP434",0,0,14.902327,4.96744233333333,0,0,1,0,0,0,0,0,0,0,5.96744233333333
"RNA5SP435",25.200736,16.565939,0,13.922225,2,1,0,0,0,0,0,0,0,0,14.922225
"RNA5SP436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP439",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP440",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP441",0,16.565939,0,5.52197966666667,0,1,0,0,0,0,0,0,0,0,6.52197966666667
"RNA5SP442",0,0,18.627909,6.209303,0,0,1,0,0,0,0,0,0,0,7.209303
"RNA5SP443",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP444",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP448",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP449",0,13.252752,0,4.417584,0,1,0,0,0,0,0,0,0,0,5.417584
"RNA5SP45",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP452",0,0,0,0,0,0,0,0,0,9.105584,3.03519466666667,0,0,1,0.247819518661801
"RNA5SP453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP457",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP459",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP46",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP462",0,16.565939,18.627909,11.7312826666667,0,1,1,0,0,0,0,0,0,0,12.7312826666667
"RNA5SP463",0,0,0,0,0,0,0,0,9.02246,0,3.00748666666667,0,1,0,0.249532957481248
"RNA5SP464",0,16.565939,0,5.52197966666667,0,1,0,10.882033,0,0,3.62734433333333,1,0,0,1.40944334306078
"RNA5SP465",12.600368,0,0,4.20012266666667,1,0,0,0,0,0,0,0,0,0,5.20012266666667
"RNA5SP466",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP467",0,0,18.627909,6.209303,0,0,1,10.882033,0,0,3.62734433333333,1,0,0,1.55797850358085
"RNA5SP468",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP469",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP474",0,16.565939,18.627909,11.7312826666667,0,1,1,0,0,0,0,0,0,0,12.7312826666667
"RNA5SP475",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP476",0,0,18.627909,6.209303,0,0,1,0,0,0,0,0,0,0,7.209303
"RNA5SP477",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP478",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP479",12.600368,0,0,4.20012266666667,1,0,0,0,0,0,0,0,0,0,5.20012266666667
"RNA5SP48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP480",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP483",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP484",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP485",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP486",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP487",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP488",12.600368,0,0,4.20012266666667,1,0,0,0,0,0,0,0,0,0,5.20012266666667
"RNA5SP489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP490",10.080294,0,0,3.360098,1,0,0,0,0,0,0,0,0,0,4.360098
"RNA5SP491",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP493",0,0,18.627909,6.209303,0,0,1,0,0,0,0,0,0,0,7.209303
"RNA5SP494",0,0,0,0,0,0,0,0,9.02246,9.105584,6.04268133333333,0,1,1,0.141991374118683
"RNA5SP495",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP496",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP50",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP500",0,13.252752,0,4.417584,0,1,0,0,0,0,0,0,0,0,5.417584
"RNA5SP501",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP503",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP504",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
