"Hs_symbol","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Cortical_neurons-S17_rep_1","Cortical_neurons-S21_rep_2","Cortical_neurons-S8_rep_3","Hs_Avg__TPM","Cortical_neurons-S17_rep_1_read","Cortical_neurons-S21_rep_2_read","Cortical_neurons-S8_rep_3_read","FoldChange"
"RN7SL733P",0,0,0,0,0,0,0,0,0,0.641747,0.213915666666667,0,0,1,0.823780454820173
"RN7SL734P",1.008029,1.325275,0,0.777768,1,1,0,0,2.589357,0,0.863119,0,2,0,0.954189184909821
"RN7SL735P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL736P",0,2.284957,0,0.761652333333333,0,1,0,0,0,3.428697,1.142899,0,0,1,0.822088364096177
"RN7SL737P",19.909297,14.162857,29.882711,21.3182883333333,15,8,15,29.401172,38.6486,50.378885,39.476219,15,22,19,0.551392617312732
"RN7SL738P",1.025374,0,1.520646,0.848673333333333,1,0,1,1.440811,0,0,0.480270333333333,1,0,0,1.24887548693245
"RN7SL73P",8.59053,3.880065,0,4.156865,4,1,0,0,3.082568,4.734868,2.605812,0,1,1,1.43015359647147
"RN7SL740P",1.677427,2.596205,1.798275,2.023969,3,4,2,2.248989,1.375578,2.226426,1.950331,3,2,2,1.02495923338771
"RN7SL741P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL743P",1.074208,0,0,0.358069333333333,1,0,0,0,0,0,0,0,0,0,1.35806933333333
"RN7SL744P",2.969636,0,5.32226,2.76396533333333,2,0,2,0,4.660793,0,1.55359766666667,0,2,0,1.47398526497192
"RN7SL745P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL748P",1.595804,1.052958,2.403601,1.684121,2,1,2,2.258224,0,1.589449,1.28255766666667,2,0,1,1.17592691707095
"RN7SL749P",0,1.515613,0,0.505204333333333,0,1,0,0,0,2.288398,0.762799333333333,0,0,1,0.853871626152192
"RN7SL74P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL750P",6.410309,10.025596,0,5.478635,2,2,0,7.823996,8.909296,15.907315,10.8802023333333,2,2,3,0.545330358711343
"RN7SL751P",0,0,1.910555,0.636851666666667,0,0,1,0,0,0,0,0,0,0,1.63685166666667
"RN7SL752P",0,1.645195,0,0.548398333333333,0,1,0,0,0,0,0,0,0,0,1.54839833333333
"RN7SL753P",1.172127,3.082035,0,1.418054,1,2,0,1.641855,1.50544,0,1.04909833333333,1,1,0,1.1800575700369
"RN7SL754P",7.415349,4.892867,2.75969,5.02263533333333,4,2,1,0,7.184726,3.682675,3.622467,0,3,1,1.30290499279569
"RN7SL756P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL757P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL759P",0.563838,0,0,0.187946,0,0,0,0,0,0,0,0,0,0,1.187946
"RN7SL75P",0,0,4.027656,1.342552,0,0,2,0,0,2.687357,0.895785666666667,0,0,1,1.2356628922714
"RN7SL760P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL761P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL762P",1.172127,0,0,0.390709,1,0,0,0,0,2.312377,0.770792333333333,0,0,1,0.785359736328954
"RN7SL763P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL764P",1.265993,0,0,0.421997666666667,1,0,0,0,0,0,0,0,0,0,1.42199766666667
"RN7SL766P",1.571479,0,0,0.523826333333333,2,0,0,0,0,0,0,0,0,0,1.52382633333333
"RN7SL769P",0,0,0,0,0,0,0,1.483249,5.509017,0,2.33075533333333,1,4,0,0.300232199583158
"RN7SL76P",1.17193,0,0,0.390643333333333,1,0,0,1.641855,1.50544,2.312377,1.81989066666667,1,1,1,0.493155053765678
"RN7SL771P",2.006275,0,0,0.668758333333333,2,0,0,0,0,0,0,0,0,0,1.66875833333333
"RN7SL774P",3.583328,10.402227,5.846621,6.61072533333333,3,7,3,0,7.097531,10.970326,6.022619,0,5,5,1.08374458778603
"RN7SL775P",0,0,2.414726,0.804908666666667,0,0,3,0,2.66088,0,0.88696,0,4,0,0.9565166546544
"RN7SL776P",0,2.366563,2.66113,1.67589766666667,0,1,1,0,2.311926,3.551151,1.954359,0,1,1,0.905745600540309
"RN7SL778P",8.186734,3.114588,12.215698,7.83900666666667,8,2,8,6.819147,1.321047,9.774572,5.97158866666667,5,1,5,1.26786118477252
"RN7SL77P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL782P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL783P",0.941034,1.241573,0,0.727535666666667,1,1,0,0,0,0,0,0,0,0,1.72753566666667
"RN7SL784P",1.214868,6.598207,1.477413,3.09682933333333,2,9,2,4.355541,2.944913,2.156108,3.15218733333333,6,4,2,0.986667749897604
"RN7SL785P",14.159638,0,0,4.71987933333333,6,0,0,10.771651,3.082568,8.746214,7.53347766666667,3,1,2,0.670287022098415
"RN7SL786P",9.674996,1.308371,2.980465,4.65461066666667,10,1,2,3.281435,7.684869,17.343598,9.436634,2,6,9,0.541804059303667
"RN7SL787P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL788P",0.740116,0,0,0.246705333333333,1,0,0,0,0.956884,0,0.318961333333333,0,1,0,0.945217499426316
"RN7SL789P",0,1.717984,0,0.572661333333333,0,1,0,1.534777,1.073609,2.16157,1.58998533333333,1,1,1,0.60720858650937
"RN7SL78P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL790P",1.637175,2.65055,0.053146,1.446957,2,2,0,0,0,1.988644,0.662881333333333,0,0,1,1.47151630783836
"RN7SL791P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL792P",0,0,0,0,0,0,0,0,1.143284,1.793292,0.978858666666667,0,1,1,0.505341799717548
"RN7SL793P",0,0,0,0,0,0,0,0,1.34211,0,0.44737,0,1,0,0.690908337190905
"RN7SL794P",0,0,0,0,0,0,0,0,3.59633,0,1.19877666666667,0,2,0,0.454798349991586
"RN7SL795P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL796P",2.242194,0,0,0.747398,2,0,0,0,0,0,0,0,0,0,1.747398
"RN7SL797P",1.031213,2.7463,4.561937,2.77981666666667,1,2,3,5.826609,1.332784,2.059625,3.073006,4,1,1,0.928016473991609
"RN7SL798P",0.94082,0,1.40588,0.782233333333333,1,0,1,1.331214,0,0,0.443738,1,0,0,1.23445759087406
"RN7SL799P",0,2.854814,2.980465,1.945093,0,2,2,1.728432,0,2.05372,1.26071733333333,1,0,1,1.30272500527856
"RN7SL79P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL800P",0.959383,0,1.776093,0.911825333333333,1,0,1,0,3.20563,0,1.06854333333333,0,2,0,0.924237506909049
"RN7SL801P",0,0,0,0,0,0,0,1.307403,0,0,0.435801,1,0,0,0.696475347210372
"RN7SL802P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL803P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL804P",0.548502,1.310538,1.490233,1.11642433333333,1,1,1,0,0,0,0,0,0,0,2.11642433333333
"RN7SL806P",1.362202,1.790912,2.013828,1.722314,1,1,1,4.073091,0,2.687357,2.25348266666667,2,0,1,0.836738436596353
"RN7SL807P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL808P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL809P",4.114406,1.352322,3.041291,2.83600633333333,4,1,2,1.440811,1.321101,0,0.920637333333333,1,1,0,1.99725698691684
"RN7SL810P",1.527317,0,0,0.509105666666667,1,0,0,0,3.923269,0,1.30775633333333,0,2,0,0.653927646029643
"RN7SL811P",0,0,0,0,0,0,0,2.530686,3.773539,0,2.10140833333333,2,3,0,0.322434162974348
"RN7SL812P",1.440042,0,2.128904,1.18964866666667,1,0,1,0,5.548623,8.522762,4.69046166666667,0,3,3,0.384792798006723
"RN7SL813P",2.630844,0,1.960833,1.530559,2,0,1,1.857888,3.398683,2.616637,2.62440266666667,1,2,1,0.698200291946958
"RN7SL814P",0.969259,1.274303,1.432916,1.22549266666667,1,1,1,1.357688,0,1.912158,1.08994866666667,1,0,1,1.06485518145103
"RN7SL815P",0,3.082035,1.732829,1.60495466666667,0,2,1,3.28371,1.50544,0,1.59638333333333,2,1,0,1.00330125880231
"RN7SL817P",1.116316,3.155417,0,1.423911,1,2,0,1.680947,1.541284,0,1.074077,1,1,0,1.16866972634092
"RN7SL818P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL819P",5.497635,0.190658,0,1.89609766666667,3,0,0,4.447563,4.422733,4.264494,4.37826333333333,2,2,1,0.538481938717517
"RN7SL81P",10.080294,15.903302,11.921862,12.6351526666667,5,6,4,2.82399,0,0,0.94133,1,0,0,7.02361405153512
"RN7SL820P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL822P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL823P",1.062696,0,1.963247,1.00864766666667,1,0,1,0,0,0,0,0,0,0,2.00864766666667
"RN7SL824P",0,0,1.520646,0.506882,0,0,1,1.428318,0,2.010642,1.14632,1,0,1,0.702077043497708
"RN7SL825P",0,0,1.58398,0.527993333333333,0,0,1,0,1.35374,2.087345,1.14702833333333,0,1,1,0.711678234334743
"RN7SL826P",0,1.577709,0,0.525903,0,1,0,0,0,0,0,0,0,0,1.525903
"RN7SL827P",1.194013,3.14518,0,1.44639766666667,1,2,0,4.299034,5.281168,3.628553,4.40291833333333,3,3,2,0.452791901660553
"RN7SL828P",2.726664,1.215657,0,1.314107,3,1,0,0,1.177277,1.807859,0.995045333333333,0,1,1,1.15992702588546
"RN7SL831P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL832P",0.520041,0.281518,0.217391,0.33965,15,6,4,0.19764,0.620692,0.246242,0.354858,4,14,4,0.988775207438713
"RN7SL833P",1.29082,1.699071,3.82111,2.27033366666667,1,1,2,1.81025,0,2.549544,1.45326466666667,1,0,1,1.33305375123271
"RN7SL834P",0,3.313188,5.588373,2.967187,0,2,3,1.764994,3.236697,0.333886,1.77852566666667,1,2,0,1.42780289834765
"RN7SL835P",2.468727,2.65055,0,1.70642566666667,1,1,0,5.64798,2.589357,0,2.745779,2,1,0,0.722526787262854
"RN7SL836P",0,0,0,0,0,0,0,0,1.327699,0,0.442566333333333,0,1,0,0.693209024010219
"RN7SL837P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL838P",1.046589,1.376989,1.585354,1.33631066666667,1,1,1,0,0,0,0,0,0,0,2.33631066666667
"RN7SL83P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL840P",3.877036,5.868276,1.871155,3.87215566666667,3,3,1,3.6205,3.284808,5.066607,3.99063833333333,2,2,2,0.976259015630265
"RN7SL841P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL842P",0,0,1.432916,0.477638666666667,0,0,1,0,1.236774,0,0.412258,0,1,0,1.0462951292658
"RN7SL843P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL845P",0,0,1.732829,0.577609666666667,0,0,1,0,0,2.292241,0.764080333333333,0,0,1,0.894295819105744
"RN7SL846P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL847P",1.317018,8.952245,0,3.42308766666667,1,4,0,7.253737,0,0,2.41791233333333,3,0,0,1.29409043746685
"RN7SL849P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL850P",1.604538,5.293237,0,2.29925833333333,1,4,0,7.17568,4.724812,9.087774,6.99608866666667,4,3,4,0.412609023094875
"RN7SL851P",1.818023,2.397461,4.064271,2.75991833333333,2,2,3,3.850896,1.174679,0,1.67519166666667,3,1,0,1.40547624313523
"RN7SL853P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL854P",1.061679,1.400765,3.170708,1.87771733333333,1,1,2,2.99614,0,2.112202,1.70278066666667,2,0,1,1.06472469957483
"RN7SL856P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL860P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL861P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL862P",0,1.311563,0,0.437187666666667,0,1,0,0,0,0,0,0,0,0,1.43718766666667
"RN7SL863P",1.141005,1.380495,0,0.8405,1,1,0,0,2.697247,2.247449,1.648232,0,2,1,0.694991979554661
"RN7SL864P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL865P",2.341402,0,0,0.780467333333333,2,0,0,0,0,0,0,0,0,0,1.78046733333333
"RN7SL868P",0,0,0,0,0,0,0,1.283632,1.176981,0,0.820204333333333,1,1,0,0.549388868978629
"RN7SL869P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL870P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL87P",0,0,0,0,0,0,0,1.561784,0,0,0.520594666666667,1,0,0,0.657637450611427
"RN7SL88P",0.250037,0,0,0.0833456666666667,0,0,0,0,0.419119,0,0.139706333333333,0,0,0,0.950548079783126
"RN7SL89P",1.326355,3.487566,0,1.60464033333333,1,2,0,1.857888,1.703525,2.616637,2.05935,1,1,1,0.851370498090553
"RN7SL91P",3.130974,0,0.632408,1.25446066666667,3,0,0,0.4743,0,0,0.1581,0,0,0,1.94668911723225
"RN7SL93P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL96P",10.820647,0,0,3.60688233333333,8,0,0,4.621551,9.7795,6.01171,6.80425366666667,2,6,2,0.590304022665247
"RN7SL97P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RN7SL98P",1.938518,0,0,0.646172666666667,2,0,0,0,1.244883,0,0.414961,0,1,0,1.16340497488388
"RNA5.8SN2",470.413739,585.329859,471.907034,509.216877333333,56,53,38,658.931048,906.275035,248.580552,604.595545,56,84,15,0.842504343940201
"RNA5.8SP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5.8SP2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5.8SP4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5.8SP5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5.8SP6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5.8SP7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5S1",110.883239,62.990981,29.804655,67.8929583333333,11,5,2,56.479804,77.680717,0,44.7201736666667,4,6,0,1.50683938419861
"RNA5S9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP108",12.600368,0,0,4.20012266666667,1,0,0,0,0,0,0,0,0,0,5.20012266666667
"RNA5SP109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP111",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP112",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP118",25.200736,0,0,8.40024533333333,2,0,0,0,0,0,0,0,0,0,9.40024533333333
"RNA5SP119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP120",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP122",0,0,0,0,0,0,0,0,0,24.858055,8.28601833333333,0,0,1,0.107688781575024
"RNA5SP123",0,0,0,0,0,0,0,14.119951,0,0,4.70665033333333,1,0,0,0.175234146406143
"RNA5SP124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP126",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP128",0,0,18.627909,6.209303,0,0,1,0,48.550448,0,16.1834826666667,0,3,0,0.419548419831385
"RNA5SP129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP130",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP132",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP134",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP135",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP143",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP144",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP151",0,0,0,0,0,0,0,17.649939,0,0,5.883313,1,0,0,0.145278879516303
"RNA5SP152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP155",0,13.252752,0,4.417584,0,1,0,0,0,19.886444,6.62881466666667,0,0,1,0.710147544109517
"RNA5SP156",0,0,0,0,0,0,0,17.649939,0,0,5.883313,1,0,0,0.145278879516303
"RNA5SP157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP160",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP163",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP164",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP166",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP176",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP177",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP178",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP18",60.481767,39.758255,0,33.4133406666667,6,3,0,42.359853,38.840359,59.659332,46.9531813333333,3,3,3,0.717644579771503
"RNA5SP180",0,0,0,0,0,0,0,0,0,24.858055,8.28601833333333,0,0,1,0.107688781575024
"RNA5SP181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP182",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP184",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP186",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP190",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP194",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP195",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP196",45.688432,150.951658,100.867889,99.1693263333333,4,9,5,93.315137,6.842918,35.008794,45.0556163333333,5,0,1,2.17496440843056
"RNA5SP197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP198",0,13.252752,0,4.417584,0,1,0,0,12.946786,0,4.31559533333333,0,1,0,1.01918668752437
"RNA5SP199",138.287445,49.697818,93.139546,93.7082696666667,11,3,5,247.099143,129.467862,174.006386,183.524463666667,14,8,7,0.513255899975149
"RNA5SP20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP201",0,0,14.902327,4.96744233333333,0,0,1,14.119951,0,0,4.70665033333333,1,0,0,1.04569966350955
"RNA5SP202",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP203",10.080294,13.252752,14.902327,12.7451243333333,1,1,1,0,0,0,0,0,0,0,13.7451243333333
"RNA5SP204",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP206",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP207",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP208",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP21",12.471009,0,0,4.157003,1,0,0,0,0,0,0,0,0,0,5.157003
"RNA5SP210",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP212",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP214",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP216",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP217",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP218",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP219",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP220",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP221",12.600368,0,0,4.20012266666667,1,0,0,0,0,0,0,0,0,0,5.20012266666667
"RNA5SP222",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP224",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP227",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP228",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP229",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP230",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP232",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP234",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP235",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP236",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP237",0,0,0,0,0,0,0,0,16.183483,0,5.39449433333333,0,1,0,0.156384531422161
"RNA5SP238",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP239",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP240",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP242",0,0,0,0,0,0,0,17.649939,0,0,5.883313,1,0,0,0.145278879516303
"RNA5SP243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP244",71.959969,61.763454,162.945237,98.8895533333333,6,4,9,119.37315,92.900577,120.743607,111.005778,7,6,5,0.89182500328986
"RNA5SP245",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP246",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP247",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP249",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"RNA5SP250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
