"Hs_symbol","Cardiomyocytes-S20_rep_1","Cardiomyocytes-S25_rep_2","Cardiomyocytes-S29_rep_3","Hs_Avg_TPM","Cardiomyocytes-S20_rep_1_read","Cardiomyocytes-S25_rep_2_read","Cardiomyocytes-S29_rep_3_read","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","FoldChange"
"USP36",11.645321,9.179381,5.858237,8.894313,380,272,212,"Usp36",4.540944,3.515195,4.402575,804,171,269,4.15290466666667,1.92014283982484
"USP37",3.906295,0.517086,0.417003,1.61346133333333,144,84,66,"Usp37",4.823428,6.610987,10.492434,1117,261,394,7.30894966666667,0.314535704051483
"USP38",3.312113,2.281365,1.468508,2.35399533333333,303,239,160,"Usp38",6.404476,5.850378,6.619478,1220,274,508,6.291444,0.459990549654271
"USP39",29.172408,31.715452,21.150259,27.3460396666667,472,402,310,"Usp39",12.312086,11.921188,10.508585,766,170,292,11.5806196666667,2.25315130873654
"USP4",25.733098,22.54837,21.320751,23.2007396666667,918,688,569,"Usp4",21.336243,24.54526,25.295828,2063,523,854,23.725777,0.978765588101303
"USP40",7.634105,3.556144,3.454154,4.88146766666667,249,166,121,"Usp40",4.664986,6.197029,6.811763,785,231,410,5.89125933333333,0.853467759980783
"USP41",0.130771,10.662433,5.351051,5.38141833333333,2,2,1,"Usp18",1.871016,1.443873,2.008276,116,24,42,1.77438833333333,2.30011720301111
"USP42",1.278688,0.797094,0.701911,0.925897666666667,138,84,70,"Usp42",3.360031,3.91325,3.622897,584,131,211,3.63205933333333,0.415775690265338
"USP43",0.203322,0.119934,0.019503,0.114253,13,9,1,"Usp43",0.097025,0.067488,0.083244,8,3,3,0.0825856666666667,1.02925157270079
"USP44",0,0,0,0,0,0,0,"Usp44",0.087964,0,0.025978,9,0,1,0.0379806666666667,0.963409080837087
"USP45",3.521339,2.053567,2.422645,2.66585033333333,89,73,84,"Usp45",20.589256,16.904134,18.232937,3234,831,1255,18.5754423333333,0.187267816017167
"USP46",5.070339,3.190223,2.155512,3.47202466666667,318,272,203,"Usp46",43.451765,33.47289,35.636545,4332,961,1677,37.5204,0.11609496959187
"USP47",23.499794,21.463595,16.056524,20.339971,970,830,572,"Usp47",16.440395,16.650021,18.023542,3655,895,1564,17.037986,1.18305729919072
"USP48",25.971151,17.941081,16.341814,20.084682,760,608,436,"Usp48",57.885305,64.791088,52.767299,4064,990,1645,58.4812306666667,0.354476223233489
"USP49",0.799988,0.63564,0.347761,0.594463,120,95,54,"Usp49",7.687862,5.957513,6.549127,895,223,346,6.73150066666667,0.206229433164808
"USP5",40.583462,32.36892,22.607653,31.853345,1346,959,829,"Usp5",139.678514,143.400629,147.073175,10544,2668,4162,143.384106,0.227541284911235
"USP50",4.441646,2.682149,2.833938,3.31924433333333,17,19,16,"Usp50",0.687337,1.188513,0.853831,32,10,16,0.909893666666667,2.2615103702981
"USP51",0.3955,0.344496,0.327659,0.355885,29,25,24,"Usp51",0.166279,0.145717,0.174564,14,3,6,0.162186666666667,1.16666714469276
"USP53",7.75969,3.542315,2.878655,4.72688666666667,464,279,204,"Usp53",5.71966,2.823637,8.220304,588,126,249,5.587867,0.869308179212887
"USP54",2.022854,2.950485,0.920688,1.96467566666667,100,80,48,"Usp54",4.508922,4.389776,4.430215,809,172,372,4.442971,0.544679673411206
"USP6",0.069276,0.058539,0.064622,0.0641456666666667,12,10,11,"Usp32",78.846564,80.210257,87.962814,9225,2196,3661,82.3398783333333,0.0127687451427565
"USP6NL",2.742445,1.701501,1.651455,2.03180033333333,249,171,143,"Usp6nl",9.102846,8.573295,9.003901,2494,618,999,8.89334733333333,0.306448387101339
"USP7",77.770656,87.724729,34.107068,66.534151,1027,881,640,"Usp7",136.124448,118.745827,128.405868,6199,1576,2641,127.758714333333,0.524501594705009
"USP8",12.499339,13.831822,9.44238,11.9245136666667,455,377,298,"Usp8",28.309906,26.765413,29.29183,4894,1118,1985,28.122383,0.443800003133901
"USP9Y",0.751988,0.721797,0.034192,0.502659,12,6,2,"Usp9y",0,0,0,0,0,0,0,1.502659
"USPL1",1.483081,1.175114,0.804797,1.15433066666667,145,106,76,"Uspl1",11.294843,10.40168,12.177919,1542,338,564,11.2914806666667,0.175270231885814
"UST",1.015875,0.913204,1.502472,1.14385033333333,53,41,44,"Ust",13.440582,12.880046,14.607345,2210,524,984,13.6426576666667,0.146411285583334
"UTP11",16.410734,17.865926,10.309946,14.862202,312,338,250,"Utp11",7.240978,7.637911,7.508795,489,128,215,7.46256133333333,1.87439728649529
"UTP14A",3.070794,2.548599,2.774677,2.79802333333333,156,124,121,"Utp14b",1.796743,1.87884,1.996586,505,144,215,1.890723,1.31386623115855
"UTP14A",3.070794,2.548599,2.774677,2.79802333333333,156,124,121,"Utp14a",6.129499,6.296008,6.113456,555,150,228,6.17965433333333,0.528998076648351
"UTP14C",2.278325,1.281499,1.754589,1.771471,246,141,190,"Utp14a",6.129499,6.296008,6.113456,555,150,228,6.17965433333333,0.386017330546508
"UTP14C",2.278325,1.281499,1.754589,1.771471,246,141,190,"Utp14b",1.796743,1.87884,1.996586,505,144,215,1.890723,0.958746652654025
"UTP15",1.668888,1.274079,1.809442,1.58413633333333,97,67,71,"Utp15",4.965359,4.245388,5.295534,748,174,315,4.835427,0.442835859883661
"UTP18",3.425024,3.046796,2.044786,2.83886866666667,43,40,42,"Utp18",4.258944,4.188325,5.166859,380,89,166,4.53804266666667,0.69318148987416
"UTP20",0.736631,0.757154,0.405755,0.63318,144,106,78,"Utp20",4.97732,6.867143,5.425851,990,238,409,5.75677133333333,0.241710118550704
"UTP23",4.357096,1.290813,0.692238,2.11338233333333,60,66,35,"Utp23",4.228903,3.699489,5.095758,242,48,113,4.34138333333333,0.582879403899739
"UTP25",0.494407,0.473122,0.241895,0.403141333333333,59,67,31,"Utp25",7.211986,12.530415,7.929374,506,90,202,9.223925,0.137240965024033
"UTP3",8.902345,7.378243,7.512395,7.93099433333333,319,270,270,"Utp3",18.149068,16.069965,19.66765,1120,242,480,17.9622276666667,0.470988667066421
"UTP4",14.211365,11.212285,10.44017,11.9546066666667,398,358,256,"Utp4",7.974067,7.968566,6.779482,710,159,236,7.57403833333333,1.51091074742493
"UTP6",30.804628,28.379295,26.530187,28.57137,424,369,278,"Utp6",19.53341,31.419946,23.241697,1870,504,755,24.7316843333333,1.14922014497483
"UTRN",39.675253,20.447573,17.77325,25.9653586666667,1149,629,472,"Utrn",55.245378,51.058742,55.557187,14809,3403,5985,53.953769,0.490691706089653
"UTS2",0,0,0,0,0,0,0,"Uts2",0.379539,0.313683,0,5,1,0,0.231074,0.812298854496155
"UTS2B",0.704267,0.67857,0.419083,0.60064,12,13,6,"Uts2b",0.117096,0.626973,0.594391,3,4,6,0.446153333333333,1.10682592440636
"UTY",0.01173,0,0.011185,0.00763833333333333,1,0,1,"Uty",6.770308,6.323257,6.581615,906,240,408,6.55839333333333,0.133313825954193
"UVRAG",6.714856,3.447538,2.989383,4.38392566666667,260,203,157,"Uvrag",31.234977,32.507053,37.06384,1649,414,704,33.6019566666667,0.155595988935886
"UVSSA",2.559417,0.984249,0.68019,1.407952,214,102,80,"Uvssa",1.276736,1.29969,1.48518,374,96,173,1.35386866666667,1.02297635976859
"UXS1",11.258907,9.062219,6.887176,9.069434,247,245,195,"Uxs1",23.440722,30.657958,22.36177,1556,434,676,25.4868166666667,0.380167768997029
"UXT",35.86429,30.029567,25.392599,30.4288186666667,267,215,181,"Uxt",12.834485,18.207888,18.057948,239,52,95,16.3667736666667,1.80970969449497
"VAC14",10.062063,15.250176,14.626149,13.312796,398,336,304,"Vac14",7.744341,7.735006,7.855324,1006,245,402,7.77822366666667,1.63048887149568
"VAMP1",3.14955,3.467669,3.21942,3.27887966666667,115,117,82,"Vamp1",306.237047,336.015117,285.544938,18398,4372,7225,309.265700666667,0.0137910173682513
"VAMP2",15.386348,16.700461,15.626918,15.9045756666667,558,653,586,"Vamp2",218.466641,199.695876,209.191225,18528,4125,7011,209.117914,0.0804528054979009
"VAMP3",108.30033,71.897732,68.291879,82.8299803333333,779,794,697,"Vamp3",17.209439,12.30512,19.044368,903,178,380,16.186309,4.87771867323771
"VAMP4",2.143091,1.876133,1.105728,1.70831733333333,43,51,41,"Vamp4",64.685372,65.248419,61.697523,4667,1110,1731,63.8771046666667,0.0417453483358798
"VAMP5",23.111754,26.906791,24.173497,24.7306806666667,224,248,216,"Vamp5",5.776598,5.32122,5.791743,131,31,44,5.62985366666667,3.88103297000874
"VAMP8",4.737069,3.493145,4.062246,4.09748666666667,47,33,38,"Vamp8",8.697217,12.901812,10.423776,240,84,109,10.6742683333333,0.436642924517325
"VANGL1",1.589513,2.368751,0.629363,1.529209,158,148,113,"Vangl1",3.190918,3.624274,3.677408,313,57,146,3.49753333333333,0.562354698130827
"VANGL2",4.602275,4.387704,2.659917,3.88329866666667,304,268,235,"Vangl2",0.40964,0.981765,1.004754,95,20,29,0.798719666666667,2.71487478408253
"VAPA",64.719074,55.71389,44.202609,54.8785243333333,937,929,763,"Vapa",82.685844,74.190286,81.303954,4008,871,1575,79.3933613333333,0.695063913320471
"VAPB",10.559989,10.68265,11.353934,10.8655243333333,590,493,495,"Vapb",130.023998,124.089157,128.329966,10040,2284,3900,127.481040333333,0.0923523369872257
"VARS1",33.086558,25.902013,20.259336,26.415969,824,584,466,"Vars",61.047029,52.603604,54.669349,1703,386,714,56.1066606666667,0.480083560830633
"VARS2",5.700408,5.762887,4.087306,5.18353366666667,331,233,171,"Vars2",15.984543,19.614137,15.960287,773,169,280,17.1863223333333,0.340010121525945
"VASH1",5.302241,4.958112,4.824348,5.02823366666667,761,655,530,"Vash1",18.013497,15.603357,16.616262,1762,363,692,16.744372,0.339726515351835
"VASH2",0.937949,0.251373,0.360389,0.516570333333333,10,6,4,"Vash2",0.91822,0.866485,1.24245,148,34,70,1.00905166666667,0.754868756486269
"VASN",2.935424,2.729834,2.000534,2.555264,191,156,119,"Vasn",6.474794,4.059209,8.229533,323,78,164,6.254512,0.490076244963135
"VASP",64.114591,63.078618,58.049766,61.7476583333333,539,583,492,"Vasp",95.052417,93.494863,81.397398,2604,629,1014,89.9815593333333,0.689674465827101
"VAT1",47.719616,40.935073,41.762483,43.4723906666667,1207,981,922,"Vat1",79.583542,69.256693,73.256368,8691,1815,3288,74.032201,0.592710730512446
"VAT1L",1.917352,1.811759,1.735016,1.82137566666667,156,142,114,"Vat1l",74.298795,74.719149,72.448037,11223,2712,4359,73.8219936666667,0.0377078386768996
"VAV1",0,0.100913,0.042735,0.0478826666666667,0,1,1,"Vav1",0.168412,0.141337,0.317592,16,4,11,0.209113666666667,0.866653562485578
"VAV2",4.813189,3.857906,3.094388,3.92182766666667,516,389,308,"Vav2",68.515222,53.079879,48.530487,2903,586,1080,56.7085293333333,0.0852876987773754
"VAV3",0.17214,0.088833,0.324758,0.195243666666667,12,8,6,"Vav3",12.800529,11.386565,7.740969,1203,302,410,10.6426876666667,0.102660459585177
"VAX1",0,0,0,0,0,0,0,"Vax1",0,0,0.082352,0,0,1,0.0274506666666667,0.973282739933661
"VAX2",0.178179,0.049355,0.047542,0.091692,4,1,1,"Vax2",0,0.112368,0.066771,0,1,1,0.059713,1.03017703850005
"VBP1",27.143538,19.330297,17.864577,21.4461373333333,382,435,341,"Vbp1",58.942526,65.549531,67.667841,3212,929,1446,64.0532993333333,0.345042258630408
"VCAM1",9.188989,7.247183,6.137165,7.52444566666667,540,404,322,"Vcam1",1.796121,2.237051,1.750792,184,61,97,1.927988,2.91136632618258
"VCAN",28.391067,23.971439,18.955207,23.772571,1789,1191,748,"Vcan",4.821162,6.173071,2.742773,397,75,128,4.579002,4.44032301834629
"VCL",47.039817,26.212743,22.330351,31.8609703333333,4011,3067,2589,"Vcl",24.719337,29.459188,25.756065,4306,1077,1743,26.6448633333333,1.18868268354615
"VCP",158.010677,146.004886,115.174958,139.730173666667,6240,4940,4125,"Vcp",197.343337,202.748118,199.132867,26681,6600,10611,199.741440666667,0.701051926295332
"VCPIP1",0.619826,0.36054,0.339179,0.439848333333333,106,67,62,"Vcpip1",10.066059,9.408889,10.139616,4063,955,1616,9.87152133333333,0.132442212013014
"VCPKMT",1.548838,1.619426,1.032648,1.400304,40,46,29,"Vcpkmt",8.515845,6.548502,8.448638,327,57,124,7.83766166666667,0.271599444574046
"VDAC1",202.360349,158.618975,157.267289,172.748871,5246,4863,4394,"Vdac1",276.289481,311.807558,291.433184,14269,3559,5507,293.176741,0.590627492878507
"VDAC2",220.26846,196.849626,146.319165,187.812417,3129,3017,2216,"Vdac2",156.144673,156.092674,179.511814,5707,1402,2459,163.916387,1.14489785056957
"VDAC3",388.329405,326.707556,306.069074,340.368678333333,2993,2852,2599,"Vdac3",128.44382,117.12993,130.610412,6075,1399,2319,125.394720666667,2.70081437367629
"VDR",0,0.02066,0,0.00688666666666667,0,2,0,"Vdr",0.187395,0.972354,0.136983,35,5,10,0.432244,0.703013359920982
"VEGFA",116.568766,78.223603,72.392825,89.0617313333333,3396,2273,2638,"Vegfa",28.956591,22.129222,29.240283,1506,357,719,26.7753653333333,3.24250393298157
"VEGFB",133.510866,144.606347,159.598797,145.905336666667,960,783,780,"Vegfb",26.861263,20.476088,23.42179,1057,190,380,23.5863803333333,5.97506972051098
"VEGFC",1.381055,1.180631,0.766347,1.10934433333333,55,48,32,"Vegfc",0.306859,0.361303,0.550207,29,6,15,0.406123,1.50011366952488
"VEGFD",0.371445,0.651348,0.523766,0.515519666666667,8,12,13,"Vegfd",1.66074,1.783597,1.509022,113,35,44,1.65111966666667,0.571652681590256
"VEPH1",1.687402,1.284065,1.025078,1.33218166666667,46,42,22,"Veph1",0.138995,0.052107,0.178827,31,4,19,0.123309666666667,2.07616985402363
"VEZF1",4.182974,3.322332,2.976482,3.49392933333333,355,243,234,"Vezf1",6.276691,5.92194,6.637924,1146,269,487,6.27885166666667,0.617395372117992
"VEZT",21.536737,14.137177,14.465035,16.712983,605,454,417,"Vezt",42.072192,42.48464,50.416257,3948,977,1633,44.9910296666667,0.385139952907773
"VGF",0,0.046016,0.132027,0.0593476666666667,0,2,5,"Vgf",39.01611,33.701933,37.725338,2554,511,1131,36.8144603333333,0.028014353697727
"VGLL1",0,0,0,0,0,0,0,"Vgll1",0,0,0,0,0,0,0,1
"VGLL2",0,0,0,0,0,0,0,"Vgll2",0.101647,0,0.299245,4,0,7,0.133630666666667,0.882121514002797
"VGLL3",0.18579,0.10696,0.069587,0.120779,11,5,2,"Vgll3",2.635526,1.828751,2.860748,436,104,177,2.441675,0.325649284142169
"VGLL4",11.535891,7.541533,7.092346,8.72325666666667,644,542,485,"Vgll4",15.200726,12.279414,13.740013,1118,227,392,13.740051,0.659648780500601
"VHL",4.671098,3.570475,2.609714,3.61709566666667,267,217,180,"Vhl",29.405977,25.416373,38.310375,613,124,237,31.0442416666667,0.144085034518682
"VHLL",0,0,0,0,0,0,0,"Vhl",29.405977,25.416373,38.310375,613,124,237,31.0442416666667,0.0312068548977468
"VIL1",0.308722,0.418505,0.15482,0.294015666666667,12,6,3,"Vil1",0.05349,0,0.356003,7,0,1,0.136497666666667,1.13859949265184
"VILL",0.185866,0.212781,0.525997,0.308214666666667,10,6,6,"Vill",1.447274,1.152989,0.760396,55,15,13,1.12021966666667,0.617018456735379
"VIM",148.454889,154.533266,116.003146,139.663767,5363,5412,4043,"Vim",363.133107,312.163005,322.146029,12757,2789,4856,332.480713666667,0.421804803802242
"VIP",0.072015,0.042408,0.121456,0.0786263333333333,1,1,2,"Vip",0.01812,0,0,1,0,0,0.00604,1.07215054404729
"VIPAS39",7.091478,5.231641,4.939418,5.754179,282,230,222,"Vipas39",24.59396,26.568366,24.980526,2181,534,898,25.3809506666667,0.256024852377066
"VIPR1",1.152439,1.023397,0.546927,0.907587666666667,38,36,17,"Vipr1",0.038349,0.039626,0.01207,8,2,1,0.030015,1.85199988996924
"VIPR2",1.67244,1.308626,0.804353,1.26180633333333,101,71,59,"Vipr2",0.126241,0.205546,0.1014,14,7,4,0.144395666666667,1.97641986876916
"VIRMA",19.171509,25.478635,22.670497,22.4402136666667,509,432,324,"Virma",5.755756,5.487191,5.929985,1491,351,586,5.72431066666667,3.48589094535192
"VIT",0.083706,0,0,0.027902,2,0,0,"Vit",3.083834,3.222381,3.180982,300,87,127,3.162399,0.2469494154693
"VKORC1",27.924934,24.850708,23.887667,25.5544363333333,407,318,324,"Vkorc1",25.958561,17.886191,23.006464,443,84,181,22.2837386666667,1.14047132694154
"VKORC1L1",2.455957,2.630899,2.16286,2.416572,291,303,234,"Vkorc1l1",22.774191,19.465922,23.058726,3928,858,1644,21.7662796666667,0.150071599313716
"VLDLR",16.146541,11.409108,10.814368,12.7900056666667,1202,857,762,"Vldlr",7.996818,7.745144,7.418722,1944,507,862,7.720228,1.58138132015203
"VMAC",1.260449,0.571776,0.717028,0.849751,60,26,32,"Vmac",4.283267,4.329882,6.651734,285,58,114,5.08829433333333,0.30382088951788
"VMO1",0.101111,0.487807,0,0.196306,1,5,0,"Vmo1",0.517574,0,0.133492,10,0,1,0.217022,0.982978122006011
"VMP1",52.990351,38.236509,31.918187,41.048349,1091,1411,851,"Vmp1",89.096981,86.519751,98.808931,2194,491,865,91.475221,0.454698551085377
"VN1R4",0,0,0,0,0,0,0,"Vmn1r235",0,0,0,0,0,0,0,1
"VN1R4",0,0,0,0,0,0,0,"Vmn1r233",0.178757,0.365674,0.226778,16,7,7,0.257069666666667,0.795500859273511
"VN1R4",0,0,0,0,0,0,0,"Vmn1r234",0.031323,0.015447,0.058683,8,1,6,0.035151,0.966042635325667
"VN1R4",0,0,0,0,0,0,0,"Vmn1r236",0.338411,0.259122,0.296108,84,16,28,0.297880333333333,0.770487058257297
"VN1R4",0,0,0,0,0,0,0,"Vmn1r237",0,0.034281,0,0,1,0,0.011427,0.988702101090835
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r54",0.007619,0,0,1,0,0,0.00253966666666667,1.0136184137685
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r48",0,0,0,0,0,0,0,1.01619266666667
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r44",0,0,0,0,0,0,0,1.01619266666667
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r1",0.119813,0.036415,0.063765,18,1,4,0.073331,0.946765412222946
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r53",0.026113,0,0,1,0,0,0.00870433333333333,1.00742371484475
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r46",0.832852,0.898784,0.817094,385,104,148,0.849576666666667,0.549419056252512
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r51",0.020307,0.098864,0,3,4,0,0.0397236666666667,0.977368025029728
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"V1ra8",0.03657,0.065595,0.02855,5,2,1,0.0435716666666667,0.973764140140511
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r41",0,0,0,0,0,0,0,1.01619266666667
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r50",0.038854,0.060789,0,3,1,0,0.0332143333333333,0.98352552213271
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r52",0,0,0,0,0,0,0,1.01619266666667
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r47",0.030689,0.015019,0.019503,9,1,2,0.021737,0.994573619891094
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r49",0.022921,0,0.032175,6,0,3,0.0183653333333333,0.997866515487566
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r40",0,0,0,0,0,0,0,1.01619266666667
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r45",0,0,0,0,0,0,0,1.01619266666667
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r42",0.006121,0,0.015586,1,0,1,0.00723566666666667,1.00889265570752
"VN1R5",0,0,0.048578,0.0161926666666667,0,0,1,"Vmn1r43",0.023061,0.028581,0.148685,10,3,1,0.0667756666666667,0.952583282895779
"VNN1",0.01418,0,0.041593,0.018591,1,0,3,"Vnn1",0.051928,0.195869,0.121703,5,3,4,0.123166666666667,0.906892120492655
"VNN3",0.224788,0.056799,0,0.0938623333333333,4,1,0,"Vnn3",0.042847,0.058705,0.073111,3,1,2,0.058221,1.03368042529239
"VOPP1",5.515645,5.271001,4.510738,5.099128,339,309,244,"Vopp1",24.124932,23.139877,24.214415,2650,667,965,23.826408,0.245670980675094
"VPREB1",0,0,0,0,0,0,0,"Vpreb2",0,0,0,0,0,0,0,1
"VPREB1",0,0,0,0,0,0,0,"Vpreb1",0.127262,0,0.681322,3,0,2,0.269528,0.787694324189778
"VPREB3",0.162908,1.024318,0.515638,0.567621333333333,1,6,3,"Vpreb3",0.175196,0.482736,0,3,2,0,0.219310666666667,1.28566195325665
"VPS11",8.528457,9.559531,9.2823,9.12342933333333,286,233,188,"Vps11",28.759272,28.845266,30.723752,2544,628,1031,29.4427633333333,0.332539763965799
"VPS13A",6.95504,8.574084,6.540956,7.35669333333333,352,269,212,"Vps13a",23.788802,26.539873,24.06381,3402,837,1471,24.797495,0.323934294137215
"VPS13B",2.294415,5.678964,8.92926,5.634213,262,167,114,"Vps13b",5.633505,5.105104,6.013858,3270,699,1355,5.58415566666667,1.00760269590629
"VPS13C",13.40113,5.821624,6.413846,8.54553333333333,486,265,292,"Vps13c",11.767104,9.900902,11.526982,4111,816,1659,11.064996,0.791175839041582
"VPS13D",22.284137,12.580471,9.449856,14.771488,846,528,401,"Vps13d",45.369329,52.666138,48.610316,6591,1525,2797,48.8819276666667,0.31617639369096
"VPS16",5.992347,7.733127,5.665641,6.463705,253,195,164,"Vps16",66.932026,66.61191,69.065975,1678,432,696,67.536637,0.108900951763945
"VPS18",4.93041,3.820799,2.863422,3.87154366666667,425,313,232,"Vps18",12.181828,10.896543,10.845273,2107,454,725,11.3078813333333,0.395806843983221
"VPS25",26.99708,29.982074,22.06321,26.3474546666667,530,512,370,"Vps25",93.824864,94.678992,64.010186,2449,562,892,84.1713473333333,0.321087496240226
"VPS26A",18.125272,16.736515,12.975182,15.9456563333333,352,370,320,"Vps26a",34.006784,25.739136,32.174482,2135,555,804,30.640134,0.535574733448769
"VPS26B",13.632142,11.265568,9.575531,11.4910803333333,847,726,624,"Vps26b",25.762383,24.247619,25.363299,3673,836,1458,25.1244336666667,0.478137841865306
"VPS26C",12.337665,7.985597,5.089434,8.47089866666667,413,353,290,"Vps26c",61.893472,50.841977,63.487653,1331,288,534,58.741034,0.158532553465122
"VPS28",45.289276,45.606891,36.318259,42.4048086666667,719,641,519,"Vps28",84.55671,71.482452,87.34285,2613,539,1054,81.1273373333333,0.52850622065705
"VPS29",49.236801,53.718495,48.657478,50.5375913333333,441,487,411,"Vps29",134.801901,129.140018,128.285341,3171,751,1268,130.74242,0.391199670791939
"VPS33A",7.542584,9.12302,5.513413,7.39300566666667,339,328,277,"Vps33a",34.141647,29.902203,34.909682,5649,1278,2162,32.9845106666667,0.246965617630589
"VPS33B",5.608351,5.974276,5.057352,5.54665966666667,95,83,66,"Vps33b",22.714457,23.489131,21.514858,809,195,329,22.5728153333333,0.277720737811461
"VPS35",58.456039,22.199554,15.410129,32.0219073333333,993,832,677,"Vps35",99.061334,98.664593,103.834992,10650,2506,4171,100.520306333333,0.325273913426824
"VPS35L",8.085352,9.853652,10.427793,9.455599,533,411,357,"Vps35l",59.659374,47.806077,63.654803,3320,702,1195,57.0400846666667,0.180144447756204
"VPS36",18.086112,10.189582,10.275694,12.8504626666667,772,629,467,"Vps36",12.352603,10.615762,15.675738,1414,358,623,12.8813676666667,0.997773634360668
"VPS37A",28.869419,20.385552,18.513843,22.5896046666667,491,492,446,"Vps37a",15.025802,14.338039,17.391193,3270,831,1347,15.5850113333333,1.42234480233699
