"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Nociceptor(4Weeks)-S19_rep_1","Nociceptor(4Weeks)-S23_rep_2","Nociceptor(4Weeks)-S27_rep_3","Nociceptor(4Weeks)-S19_rep_1_read","Nociceptor(4Weeks)-S23_rep_2_read","Nociceptor(4Weeks)-S27_rep_3_read","Hs_Avg_TPM","FoldChange"
"CHRNG","Chrng",0,0,0,0,0,0,0,0.032343,0.019834,0,2,1,0,612.986934333333,0.00162869915315999
"CHST1","Chst1",60.787024,60.379174,60.897961,2111,2110,4182,60.688053,0.739125,0.707143,1.951924,30,25,29,5.65572,9.26842670665232
"CHST10","Chst10",19.911747,21.225928,17.717549,787,827,1411,19.618408,13.005847,7.328824,9.865745,318,189,257,163.982346333333,0.124973419630863
"CHST11","Chst11",9.803946,9.911058,9.213451,752,753,1369,9.64281833333333,6.621281,4.090313,4.803778,373,254,350,8.53892166666667,1.11572551963858
"CHST12","Chst12",4.472192,7.079333,5.296918,137,147,263,5.61614766666667,5.151112,5.652517,4.947373,420,358,348,41.9567943333333,0.154018654542215
"CHST14","Chst14",0.505817,0.383181,0.510104,13,10,26,0.466367333333333,9.148212,9.918244,10.373789,264,223,261,15.857571,0.0869856833664431
"CHST15","Chst15",8.806731,10.850528,12.628857,573,583,1157,10.7620386666667,4.514124,5.879534,4.32804,268,155,217,3.69616266666667,2.50460631403455
"CHST2","Chst2",14.017202,12.564127,13.659134,1377,1231,2636,13.4134876666667,1.59714,2.811853,1.33313,97,133,69,19.626228,0.698794159875798
"CHST3","Chst3",0.70941,0.651974,0.525534,60,55,87,0.628972666666667,12.370977,13.90114,12.52911,1360,1220,1199,31.17039,0.0506357761490199
"CHST4","Chst4",0.129422,0.131337,0,2,1,0,0.0869196666666667,0.095139,0.157153,0.035825,3,4,1,53.506881,0.0199409624386078
"CHST6","Chst5",0.229525,0.328163,0.109948,6,9,6,0.222545333333333,4.782696,3.762946,4.945097,572,388,549,23.4356636666667,0.0500311900675339
"CHST7","Chst7",0.404549,0.219859,0.379378,10,6,21,0.334595333333333,0.994887,1.323117,1.461664,33,33,40,14.9202746666667,0.0838299188472963
"CHST8","Chst8",3.472472,5.393814,3.698666,55,79,116,4.18831733333333,11.634631,5.790983,13.644411,346,133,336,0.960243666666667,2.64677163434274
"CHST9","Chst9",0.048803,0.122264,0.231756,1,3,9,0.134274333333333,0.013076,0.027742,0.116469,2,4,4,0.638384666666667,0.692312590816076
"CHSY1","Chsy1",2.779503,3.154336,2.56612,144,162,260,2.83331966666667,64.234291,103.342029,57.23421,3385,3312,2776,0.462267,2.62149092242844
"CHSY3","Chsy3",3.445702,3.766819,3.080656,156,177,282,3.431059,1.763851,3.984011,1.085518,52,109,46,0.204966,3.67733114461321
"CHTF18","Chtf18",1.251274,0.828156,0.811185,12,17,18,0.963538333333333,37.853029,35.293539,23.230372,383,351,249,91.1434013333333,0.0213095924930114
"CHTF8","Chtf8",10.386879,21.503785,14.754605,263,524,697,15.548423,22.414661,22.333565,26.15321,171,156,158,18.346788,0.855357643863157
"CHTOP","Chtop",45.606531,46.075884,42.881198,1508,1473,2567,44.8545376666667,26.580212,28.399546,26.904606,746,699,680,7.20467166666667,5.58883274427191
"CHUK","Chuk",28.318918,24.110052,30.073949,496,396,1018,27.500973,12.439747,10.045133,13.490208,291,248,273,9.207623,2.7921263353868
"CHURC1","Churc1",32.55452,37.877359,41.26424,179,194,372,37.2320396666667,36.386282,40.056805,40.335291,757,691,731,14.9400293333333,2.39849242853756
"CIAO1","Ciao1",43.945221,39.545074,38.915178,488,515,935,40.8018243333333,23.627307,21.758925,22.005836,1230,904,1091,42.748928,0.955493682801401
"CIAO2A","Ciao2a",9.719145,12.229143,10.744448,143,176,301,10.8975786666667,41.168942,47.648752,51.465658,287,234,278,31.636914,0.364543616674869
"CIAO2B","Ciao2b",11.82476,13.738628,13.508124,84,94,184,13.0238373333333,38.514358,38.769884,51.484069,197,170,209,10.9912293333333,1.16950789143443
"CIAO3","Ciao3",21.045364,12.476098,13.210597,208,203,406,15.577353,14.811175,12.040895,16.072365,291,215,248,9.92789633333333,1.51697568263291
"CIAPIN1","Ciapin1",28.500251,32.354163,36.122899,503,489,909,32.325771,80.008881,98.592333,90.358796,678,559,654,58.1867433333333,0.563061407388355
"CIART","Ciart",17.745215,24.192154,30.143879,157,180,420,24.0270826666667,3.799026,2.110712,3.101573,49,35,49,5.545762,3.82340248036312
"CIB1","Cib1",13.342911,12.653602,11.895106,58,73,130,12.6305396666667,19.072423,15.54718,17.82184,241,162,206,13.1371533333333,0.964164379156011
"CIB2","Cib2",6.726884,10.124224,8.13977,118,175,275,8.33029266666667,9.187937,6.865934,8.884604,84,69,85,0.322440333333333,7.05536002758537
"CIB3","Cib3",0.198436,0.203363,0,1,2,0,0.133933,0,0,0,0,0,0,26.969653,0.0405415469401783
"CIB4","Cib4",0,0,0,0,0,0,0,0,0,0,0,0,0,15.8800106666667,0.0592416687256438
"CIC","Cic",66.905585,86.593007,114.842389,1595,1729,3376,89.4469936666667,42.112827,29.391364,33.288304,2108,1427,1622,0.141291666666667,79.2496750027381
"CIDEA","Cidea",0.853464,0.867464,0.728301,11,11,18,0.816409666666667,0,0,0.108064,0,0,1,27.7922796666667,0.0630866915609172
"CIDEB","Cideb",1.563902,1.669271,1.694994,22,24,47,1.64272233333333,0,0,0,0,0,0,85.193237,0.0306604372374753
"CIDEC","Cidec",0,0,0,0,0,0,0,0,0,0,0,0,0,1.24181033333333,0.446068066120967
"CIITA","Ciita",0.297003,0.288654,0.469808,11,13,38,0.351821666666667,9.680555,18.751757,10.236883,573,770,580,85.5556796666667,0.0156179429457737
"CILP","Cilp",0.069089,0.12309,0.07226,4,7,8,0.0881463333333333,0.243919,0.137146,0.025063,22,10,2,8.34852266666667,0.116397678235649
"CILP2","Cilp2",0.157202,0.094895,0.180884,7,5,20,0.144327,1.005296,0.67492,1.39598,64,33,74,5.90597266666667,0.165701061274593
"CINP","Cinp",40.585161,33.619015,31.130885,421,374,756,35.111687,10.990718,12.0238,10.096533,206,156,178,7.133265,4.43999881966221
"CIP2A","Cip2a",2.563006,1.351133,1.339811,44,40,94,1.75131666666667,1.469419,13.092886,1.560376,62,107,60,11.1507136666667,0.226432515994054
"CIPC","Cipc",28.809613,29.029559,28.477316,1146,1155,2187,28.7721626666667,4.279544,4.2946,3.660741,242,208,205,12.320872,2.23500103196447
"CIR1","Cir1",9.062455,9.499177,8.119677,303,312,524,8.89376966666667,17.54756,16.864771,13.810179,297,238,253,41.6729143333333,0.231851276652513
"CIRBP","Cirbp",38.673912,60.459133,51.304051,351,542,867,50.1456986666667,288.186463,251.832066,309.520586,2840,1983,2531,12.6342516666667,3.75126555656214
"CISD1","Cisd1",35.215887,43.05267,40.305021,421,515,950,39.524526,14.241135,12.070461,15.802329,132,114,138,21.003391,1.84174002997992
"CISD2","Cisd2",13.708716,11.991536,12.618392,542,471,906,12.7728813333333,17.166242,19.167161,20.287233,274,234,333,5.93160133333333,1.98696962952861
"CISD3","Cisd3",38.86921,23.822177,31.863215,100,121,257,31.5182006666667,1.927508,2.653545,2.835736,22,24,31,1.577183,12.6177305479148
"CISH","Cish",3.694407,6.633557,6.730614,54,77,114,5.68619266666667,0.405671,0.670517,0.658494,14,22,19,31.813149,0.203765650979327
"CIT","Cit",28.909271,26.981202,31.336435,1415,1528,2921,29.075636,22.598217,13.275563,42.484838,1129,435,1315,38.601211,0.759462532597803
"CITED1","Cited1",1.160438,4.724431,4.232033,11,11,22,3.37230066666667,0.949373,0.954211,1.120461,9,5,4,6.63872566666667,0.572386135785214
"CITED2","Cited2",6.337205,10.162985,9.380956,149,249,425,8.62704866666667,22.329501,28.258009,24.147573,438,469,413,0.385013333333333,6.95087074974008
"CITED4","Cited4",1.969384,4.327425,4.547808,18,48,109,3.61487233333333,0.091282,0.400689,0.733491,1,3,6,11.7922413333333,0.3607555715282
"CKAP2","Ckap2",0.981276,0.276744,0.518433,15,8,18,0.592151,8.920511,9.755704,7.749312,274,297,238,138.884762666667,0.0113818758358547
"CKAP2L","Ckap2l",0.256995,0.238148,0.171259,11,10,14,0.222134,0.402019,2.439964,0.451318,17,49,20,23.0417626666667,0.0508337935510219
"CKAP4","Ckap4",6.272977,5.246803,4.184958,229,192,311,5.23491266666667,212.171165,178.090492,177.093056,9351,6211,6739,13.9876663333333,0.416002900518268
"CKAP5","Ckap5",33.194707,33.319656,31.506881,2252,2359,4054,32.673748,77.451584,80.988872,75.32495,2249,1905,1826,118.895342666667,0.280859516733855
"CKB","Ckb",507.612521,561.751409,486.549513,8965,10050,17030,518.637814333333,429.538607,413.769257,518.867051,947,624,972,7.931251,58.1819740967232
"CKLF","Cklf",3.315835,5.027076,2.513174,30,32,60,3.618695,25.111143,29.405623,22.723926,74,68,61,25.5255036666667,0.174122801136632
"CKM","Ckm",0.087185,0.162076,0.142329,1,1,6,0.13053,0.181777,0.111971,0.103197,4,2,2,5.62699333333333,0.170594709113937
"CKMT1B","Ckmt1",118.187118,141.372734,124.426388,1510,1491,2597,127.995413333333,30.581301,8.974086,17.64263,333,149,263,21.3558103333333,5.7701068048961
"CKMT2","Ckmt2",0.053965,0.055217,0.056705,1,1,2,0.0552956666666667,0.716713,1.389849,1.164893,10,8,9,34.5363316666667,0.0296962465503028
"CKS1B","Cks1b",1.113982,1.868198,1.593882,10,14,18,1.525354,19.055806,24.946278,16.113272,146,177,117,21.8153626666667,0.110686559617549
"CKS2","Cks2",1.246027,0.961098,0.987522,8,6,12,1.06488233333333,30.63956,44.253601,29.542329,182,212,157,11.5204823333333,0.164920350379473
"CLASP1","Clasp1",25.231372,27.854519,22.418449,1213,1373,2457,25.1681133333333,29.506552,35.007506,24.340859,2818,2190,2382,14.8114776666667,1.65500744996783
"CLASP2","Clasp2",44.951656,49.02431,45.792963,3280,3412,6244,46.589643,69.516465,56.042398,66.389632,2231,1500,2039,5.32540133333333,7.52357684392516
"CLASRP","Clasrp",22.457162,19.103014,24.480384,399,329,888,22.01352,78.25212,65.186907,60.60589,456,343,317,26.8313083333333,0.826893214087133
"CLBA1","Clba1",4.207617,4.707525,3.763975,86,111,169,4.22637233333333,7.014744,11.560805,4.772278,133,112,102,2.27845133333333,1.59415888843452
"CLCA1","Clca1",0.0196,0,0,1,0,0,0.00653333333333333,0.200516,0.166185,0.100326,9,6,4,0,1.00653333333333
"CLCA2","Clca2",0.026391,0,0,1,0,0,0.008797,0.067069,0.062496,0.295433,4,3,3,0.333192333333333,0.756677768674037
"CLCA4","Clca4a",0,0,0.038741,0,0,3,0.0129136666666667,0,0.026142,0.023765,0,1,1,10.4590743333333,0.0883940218207852
"CLCC1","Clcc1",22.016283,17.182808,18.979043,222,222,393,19.3927113333333,31.661552,41.473895,35.07343,748,649,695,665.598408,0.0305921992740993
"CLCF1","Clcf1",0.6334,0.461685,0.460212,19,14,28,0.518432333333333,0.914959,1.53711,0.561631,21,22,12,3.49487933333333,0.337813814505069
"CLCN1","Clcn1",2.399698,3.391886,1.869468,33,35,73,2.553684,0.122387,0.050446,0.023154,6,2,1,27.542703,0.12450411581552
"CLCN2","Clcn2",19.942336,20.450313,18.550571,501,476,992,19.64774,7.450342,6.833638,9.280882,110,79,112,23.8292313333333,0.831589980487247
"CLCN3","Clcn3",41.328038,39.355649,34.402612,2543,2660,4489,38.3620996666667,28.74913,31.847751,27.895517,1679,1175,1433,0,39.3620996666667
"CLCN4","Clcn4",38.321418,44.443666,38.215539,2388,2646,4295,40.3268743333333,10.573036,5.45365,7.721182,844,449,734,53.196258,0.762541102622497
"CLCN5","Clcn5",1.666904,2.795444,1.614983,167,192,299,2.025777,8.485975,7.170973,8.192724,1332,888,1130,26.3668863333333,0.110563436524913
"CLCN6","Clcn6",16.498923,16.733769,14.901327,1084,1116,1955,16.044673,17.82762,16.601374,17.164295,1076,784,905,12.797715,1.23532577676811
"CLCN7","Clcn7",15.981392,12.615886,13.104368,522,541,960,13.9005486666667,52.601926,48.78375,47.951316,1462,1031,1210,2.83215233333333,3.88829758594322
"CLCNKB","Clcnkb",0,0,0,0,0,0,0,0.276893,0.457336,0.314808,1,12,6,1.02376566666667,0.494128355110942
"CLDN1","Cldn1",0.156551,0.507631,0.431705,7,22,37,0.365295666666667,24.237038,36.814831,27.206255,1171,1417,1095,1.34338033333333,0.582618044218459
"CLDN10","Cldn10",13.188224,12.078556,12.846519,247,225,432,12.704433,0.159373,0.481176,0.219524,6,14,7,12.668342,1.0026404811937
"CLDN11","Cldn11",60.754072,53.022747,50.434665,1457,1254,2326,54.7371613333333,2.582933,3.798665,2.034023,64,74,52,31.54871,1.71242305250602
"CLDN12","Cldn12",11.490709,13.865911,18.929399,539,563,1061,14.7620063333333,17.178412,19.353609,16.403989,685,680,654,32.2846823333333,0.473551352405376
"CLDN14","Cldn14",0.174494,0.283583,1.11781,3,5,6,0.525295666666667,3.012285,1.878906,2.995775,58,31,51,0,1.52529566666667
"CLDN15","Cldn15",0.041839,0,0.189356,1,0,3,0.077065,6.865579,5.415171,7.173671,153,111,151,17.0637223333333,0.0596258611666363
"CLDN16","Cldn16",0.095993,0,0,1,0,0,0.0319976666666667,0.445874,0.088019,0.054475,7,3,2,0,1.03199766666667
"CLDN17","Cldn17",0,0,0,0,0,0,0,0,0,0,0,0,0,4.331183,0.187575628148574
"CLDN18","Cldn18",0,0,0,0,0,0,0,0.197424,0.146363,0.177956,10,6,8,228.511224666667,0.00435708537328561
"CLDN19","Cldn19",0.102158,0.069609,0.07153,6,4,8,0.081099,0.17975,0.113585,0.026968,6,4,1,37.034674,0.0284240374979946
"CLDN2","Cldn2",0.023949,0.024477,0.050257,1,1,4,0.0328943333333333,0.036874,0,0,1,0,0,14.1391596666667,0.0682266622504521
"CLDN22","Cldn22",0.189547,0,0.203026,2,0,4,0.130857666666667,0,0,0,0,0,0,15.033874,0.0705292848544691
"CLDN23","Cldn23",0.223335,0.042737,0.129637,5,1,6,0.131903,0.134973,0.45027,0.163671,4,10,4,130.443867,0.00861130325692564
"CLDN3","Cldn3",0,0.203333,0.102014,0,3,3,0.101782333333333,0.185314,0.162674,0.226069,3,2,3,31.2373013333333,0.0341772508170246
"CLDN4","Cldn4",0,0,0.022411,0,0,1,0.00747033333333333,2.950531,2.594063,3.638614,70,44,83,2.957795,0.254553440320515
"CLDN5","Cldn5",11.260242,12.611393,10.444352,182,214,351,11.4386623333333,0,0.072588,0.134138,0,1,2,101.212536,0.121694097613754
"CLDN6","Cldn6",0.082003,0,0.029708,1,0,1,0.037237,1.126353,1.387411,1.909287,15,13,24,8.49458366666667,0.109245127160394
"CLDN7","Cldn7",0,0,0.282786,0,0,1,0.094262,0,0,0.582591,0,0,2,0.238804,0.883321332511035
"CLDN8","Cldn8",0,0,0.069564,0,0,4,0.023188,0,0,0,0,0,0,21.6070856666667,0.0452596152855144
"CLDN9","Cldn9",0,0.057231,0.117456,0,1,4,0.058229,0.180764,0.056446,0.10497,4,1,2,287.548418666667,0.00366742262837515
"CLDND1","Cldnd1",40.878022,38.537312,39.529066,599,626,1089,39.6481333333333,56.897467,58.533881,60.437626,720,620,686,92.013525,0.437013147639909
"CLDND2","Cldnd2",0,0,0.10492,0,0,1,0.0349733333333333,0.913273,0.675658,4.344403,5,2,14,25.6590313333333,0.0388226158854934
"CLEC10A","Clec10a",1.531823,2.452852,0.415167,7,5,11,1.466614,0,0,0,0,0,0,0.507192333333333,1.63656219942732
"CLEC11A","Clec11a",0.791093,0.65786,0.989943,31,26,77,0.812965333333333,1.003212,2.16177,0.60771,14,24,8,0.278875,1.41762512625029
"CLEC12A","Clec12a",0.756638,0.434819,0.734788,12,14,38,0.642081666666667,0.189602,0.706838,0.212318,2,4,2,21.293754,0.073656579626144
"CLEC12B","Clec12b",0,0,0,0,0,0,0,0,0.08074,0.245228,0,1,1,110.788103333333,0.00894549572075812
"CLEC14A","Clec14a",0.642909,0.501644,0.672859,41,31,81,0.605804,0.033501,0.042446,0.194494,1,1,5,0.136522666666667,1.41290978798487
"CLEC16A","Clec16a",22.531821,20.715779,23.991092,937,964,1890,22.4128973333333,10.160409,11.53771,11.766082,577,460,483,53.230891,0.431726215476219
"CLEC18C","Clec18a",1.78459,0.837369,1.358589,45,20,67,1.32684933333333,0.831307,0.332971,0.161578,41,13,6,8.13978533333333,0.254584680982296
"CLEC1A","Clec1a",0.530693,0.343327,0.28544,13,8,19,0.386486666666667,0.085147,0.472456,0.075513,2,2,1,36.2538843333333,0.037217237651272
"CLEC1B","Clec1b",0,0,0.017463,0,0,2,0.005821,0,0.122188,0.548939,0,1,3,28.4046863333333,0.0342061462107758
"CLEC2A","Clec2f",0,0,0,0,0,0,0,0,0,0,0,0,0,0.269576333333333,0.787664336317969
"CLEC2L","Clec2l",26.908,35.097858,28.355367,260,314,527,30.1204083333333,7.235993,3.001141,15.456323,55,14,61,51.99163,0.587270260102083
"CLEC3A","Clec3a",0,0,0,0,0,0,0,0.358462,0.250671,0.29524,6,3,4,13.039294,0.0712286529507823
"CLEC3B","Clec3b",1.722189,1.470078,2.050841,18,16,44,1.74770266666667,0.92367,1.203731,1.115503,8,9,9,54.9089616666667,0.0491460149635522
"CLEC4D","Clec4d",0,0,0,0,0,0,0,0,0,0.040361,0,0,1,22.2529076666667,0.0430053743959734
"CLEC4E","Clec4e",0,0,0,0,0,0,0,0.099301,0.231702,0.111407,3,6,3,54.592737,0.0179879612691133
"CLEC4F","Clec4f",0,0.030648,0,0,1,0,0.010216,0,0,0.077698,0,0,2,338.348655333333,0.00297692648585182
"CLEC4G","Clec4g",0,0.241985,0.06474,0,2,2,0.102241666666667,0,0.28466,0,0,1,0,4.71380133333333,0.19290864388938
"CLEC4M","Cd209a",0.121379,0.924543,0.063652,1,10,2,0.369858,0,0.028912,0.102316,0,1,4,0,1.369858
"CLEC5A","Clec5a",1.155682,1.670098,0.95445,18,21,31,1.26007666666667,0.018863,0,0,1,0,0,0,2.26007666666667
"CLEC7A","Clec7a",0,0.067498,0.138725,0,2,8,0.068741,0.088365,0.083694,0.260993,3,2,4,1.781751,0.38419721966488
"CLEC9A","Clec9a",0.044141,0.022557,0.076353,2,1,6,0.0476836666666667,0,0.051415,0,0,1,0,0.0163693333333333,1.03080999426718
"CLGN","Clgn",2.585009,3.06449,2.471981,126,147,251,2.70716,3.45097,2.854082,5.615616,137,88,168,35.118764,0.102638063694538
"CLHC1","Clhc1",0.164001,0,0.086314,2,0,4,0.0834383333333333,25.677434,23.927492,17.112241,175,214,174,94.404255,0.0113562894373352
"CLIC1","Clic1",4.623009,6.05518,6.337175,72,83,157,5.671788,112.061515,136.986698,129.817983,1655,1636,1690,40.4058456666667,0.161131547794254
"CLIC3","Clic3",2.978115,1.212465,0.739098,11,8,11,1.643226,0.12867,0,0,1,0,0,14.8918496666667,0.166325887511017
"CLIC4","Clic4",20.42357,18.694963,19.524603,1171,1052,2149,19.547712,39.206209,73.641284,42.78924,2503,3701,2372,18.1547896666667,1.07271927061446
"CLIC5","Clic5",2.026142,2.192464,1.73883,163,132,263,1.985812,0.011231,0,0.024148,1,0,2,0.0407283333333333,2.86896388266551
"CLIC6","Clic6",2.114833,1.757443,3.589373,100,86,207,2.48721633333333,0.057331,0.402992,0.248637,3,16,11,11.3865446666667,0.281532616817485
"CLINT1","Clint1",11.879117,12.250575,11.064893,569,561,1002,11.7315283333333,40.39184,46.258112,59.917379,1133,1076,1027,0.142362333333333,11.14491257444
"CLIP1","Clip1",42.817993,37.720284,40.393102,1511,1391,2909,40.3104596666667,19.623863,20.98432,24.271437,984,1037,946,26.7315613333333,1.48965502411188
"CLIP2","Clip2",25.856123,25.944568,28.92223,1348,1385,2571,26.9076403333333,17.954155,15.051862,17.360428,772,602,720,716.366951666667,0.0389028798559722
"CLIP3","Clip3",190.462562,228.077178,202.939285,3447,3993,6991,207.159675,45.788625,43.378308,40.754262,1314,904,1278,5.49975533333333,32.0257708674778
"CLIP4","Clip4",31.30797,49.991299,37.277691,730,785,1284,39.5256533333333,5.474899,4.854573,3.972379,209,159,175,3.02070466666667,10.0792414994586
"CLK1","Clk1",67.258307,48.655246,73.898138,1108,698,2125,63.2705636666667,87.681724,75.127124,84.089701,1710,1181,1434,28.6361993333333,2.16865067425762
"CLK2","Clk2",15.530613,20.125378,19.341611,242,221,509,18.332534,27.349982,30.860541,30.947842,657,553,628,149.490431,0.128463543306617
"CLK3","Clk3",43.373109,36.993714,39.223015,637,460,1177,39.8632793333333,45.947192,41.167418,48.008918,628,534,581,46.2948363333333,0.864011433411663
"CLK4","Clk4",47.814619,30.938944,52.631407,624,419,1244,43.79499,11.198917,13.987513,12.473729,357,355,349,2.63049266666667,12.3385430333698
"CLMN","Clmn",7.212304,10.357107,8.291991,1176,987,2063,8.62046733333333,1.349346,1.267943,1.833538,204,127,151,489.138098333333,0.0196280749569291
"CLMP","Clmp",7.412495,6.247569,5.401532,375,349,591,6.35386533333333,22.981562,21.835147,18.18536,1120,766,1098,0,7.35386533333333
"CLN3","Cln3",13.031583,10.239824,10.730978,114,101,228,11.3341283333333,14.539599,17.807591,15.79432,235,192,180,8.46022433333333,1.30378814484068
"CLN5","Cln5",4.065336,4.459784,7.169712,130,141,278,5.23161066666667,24.224418,20.28748,24.892277,885,604,775,22.2496163333333,0.268030688219672
"CLN8","Cln8",14.483438,9.90206,9.01,353,332,584,11.1318326666667,14.819292,17.317109,14.763487,803,616,630,301.70287,0.0400783536233623
"CLNK","Clnk",0.138224,0.282797,0.193421,3,6,8,0.204814,0.047863,0.247822,0.366548,1,4,2,0.083092,1.11238380488453
"CLNS1A","Clns1a",32.475514,42.160252,39.042154,510,532,909,37.89264,127.743052,169.300684,155.211721,436,360,418,0.358015666666667,28.6393161394554
"CLOCK","Clock",10.932167,11.488813,10.751953,1368,1371,2465,11.0576443333333,1.992413,2.957484,3.320003,202,240,230,155.701109,0.0769467708957525
"CLP1","Clp1",2.927584,3.069291,2.675588,68,70,119,2.890821,6.415882,8.689122,8.105375,152,137,152,7.650567,0.449776413499832
"CLPB","Clpb",17.98548,17.518877,14.934247,525,543,1044,16.812868,8.247149,7.211476,8.251526,393,253,366,0.853631666666667,9.60971282500389
"CLPP","Clpp",21.875548,23.492038,19.821182,225,239,407,21.7295893333333,25.149256,22.841706,39.093888,172,135,187,277.147896,0.0817176389259235
"CLPS","Clps",0,0,0,0,0,0,0,0,0,0,0,0,0,12.279605,0.07530344464312
"CLPSL2","Clpsl2",0,0,0,0,0,0,0,0,0,0,0,0,0,35.3197886666667,0.0275331998536041
"CLPTM1","Clptm1",81.818024,116.676913,133.824947,1327,1722,2781,110.773294666667,92.363479,80.312769,90.897749,1585,1042,1351,3.219594,26.4891111956901
"CLPTM1L","Clptm1l",92.581464,78.973252,76.023273,980,977,1759,82.5259963333333,131.234509,107.010241,152.694303,1239,846,1115,17.319988,4.5592822622664
"CLPX","Clpx",15.151296,9.715415,10.289807,320,328,523,11.7188393333333,22.348378,23.494802,21.538816,536,455,507,213.977697333333,0.0591635294781866
