"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Motor_neurons-S18_rep_1_read","Motor_neurons-S22_rep_2_read","Motor_neurons-S26_rep_3_read","Hs_Avg_TPM","FoldChange"
"ACSM3","Acsm3",0.282797,5.148762,2.552905,4,5,7,2.661488,3.872745,2.186119,2.135456,48,24,27,3.83221,0.757725347201384
"ACSM4","Acsm4",0,0,0.018442,0,0,1,0.00614733333333333,0.061611,0.022679,0,2,1,0,9.40961733333333,0.0966555542931902
"ACSM5","Acsm5",0.163657,0.030481,0.29587,6,1,12,0.163336,0.022484,0.016566,0,1,1,0,43.466916,0.0261618323159627
"ACSS1","Acss1",6.028145,10.007418,9.563296,250,241,508,8.532953,0.353285,0.35178,0.113193,16,26,8,10.8092796666667,0.807242547308629
"ACSS2","Acss2",18.71586,17.12475,17.603764,521,478,980,17.8147913333333,146.808707,110.205765,81.323006,912,903,911,0.232399333333333,15.2667977208686
"ACSS3","Acss3",0.270661,0.365425,0.567388,7,19,39,0.401158,0.364544,0.348917,0.164893,30,34,21,1.111022,0.663734437632578
"ACTA1","Acta1",2.92908,4.247516,2.921494,52,74,99,3.36603,4.15909,2.452237,3.446297,90,68,106,5.84284433333333,0.638043156810085
"ACTA2","Acta2",9.888823,10.858859,14.812093,171,196,448,11.8532583333333,8.348186,2.056176,1.61452,137,28,26,3.168484,3.08343712806222
"ACTB","Actb",1338.442156,1336.811776,1222.922158,6581,7424,12805,1299.39203,1765.679464,2247.587352,2160.56381,20610,36378,39169,192.747989,6.71177046384724
"ACTBL2","Actbl2",0.026725,0,0,1,0,0,0.00890833333333333,0.117374,0,0,5,0,0,34.469271,0.0284445748358722
"ACTC1","Actc1",0.054823,0,0.057199,1,0,2,0.0373406666666667,1.111111,1.335114,1.670489,22,24,38,122.635295,0.00839032791296908
"ACTG1","Actg1",533.854181,697.997865,581.991909,8440,9587,17032,604.614651666667,1443.150928,1808.077082,1625.665986,28017,45544,48114,20.3746006666667,28.3333785323584
"ACTG2","Actg2",0.143131,0.14681,0.401161,1,2,5,0.230367333333333,2.589937,0.036068,0,57,1,0,82.8461083333333,0.014674113775704
"ACTL10","Actl10",0.952299,0.600651,0.862865,17,11,31,0.805271666666667,0.26036,0.131968,0.19882,7,5,9,317.081434,0.00567550153419727
"ACTL6A","Actl6a",7.557008,12.276269,9.663815,94,111,225,9.832364,59.834895,86.693273,51.995615,108,173,115,256.653893,0.0420423067312241
"ACTL6B","Actl6b",35.86115,41.196074,36.374725,535,582,1108,37.8106496666667,142.900347,135.126617,106.324192,688,989,886,36.3332193333333,1.0395741476282
"ACTL7A","Actl7a",0,0.053803,0,0,1,0,0.0179343333333333,0,0.033462,0,0,1,0,41.659128,0.023862052063824
"ACTL7B","Actl7b",0,0,0,0,0,0,0,0,0,0,0,0,0,4.10754266666667,0.19578886859356
"ACTL9","Actl9",0.059117,0,0.031171,1,0,1,0.030096,0,0,0,0,0,0,1.40432066666667,0.42843536400164
"ACTN1","Actn1",33.864388,28.934032,31.956368,1209,985,2176,31.5849293333333,60.429453,20.280129,28.820641,1218,642,688,0.226331666666667,26.5710575850198
"ACTN2","Actn2",14.886157,16.737765,16.669772,268,326,649,16.097898,14.750099,6.175347,6.173399,325,140,165,0.0459206666666667,16.3472226383008
"ACTN3","Actn3",0.366027,0.186996,0.388485,9,5,19,0.313836,0.021642,0.01576,0.04478,1,1,3,36.514509,0.0350220763918302
"ACTN4","Actn4",52.979119,53.63751,54.046956,1411,1322,2613,53.5545283333333,127.535578,103.462361,102.995419,1725,1822,2043,34.0606556666667,1.55600422456446
"ACTR10","Actr10",84.074177,92.426345,91.04317,1205,1246,2205,89.1812306666667,157.59723,204.668492,146.120837,1359,2145,1819,3.69475533333333,19.208930873643
"ACTR1A","Actr1a",61.70184,72.684492,56.340866,1804,1946,3202,63.5757326666667,121.577592,133.893846,110.388319,3612,4992,4748,15.4356353333333,3.92900738894466
"ACTR1B","Actr1b",122.146702,131.986356,134.627942,2618,2671,4864,129.587,35.74644,38.012808,33.295135,1025,1582,1445,26.604112,4.73070823651201
"ACTR2","Actr2",82.532384,89.852759,78.117374,4076,4260,7172,83.500839,90.042114,90.869445,84.111564,4966,6866,6444,0.443368333333333,58.5441962723768
"ACTR3","Actr3",100.782284,100.575295,99.81557,2076,2089,3710,100.391049666667,90.295305,79.77323,77.820988,2346,3037,2842,4.63785133333333,17.9839878123782
"ACTR3B","Actr3b",35.603748,43.533124,39.755446,899,1078,1897,39.6307726666667,17.121055,10.72034,9.94134,310,443,425,16.2220833333333,2.35922518084823
"ACTR5","Actr5",3.346304,4.096994,3.535604,57,52,114,3.659634,2.258189,2.089738,1.574489,87,110,90,53.9472503333333,0.0848019504476145
"ACTR6","Actr6",11.04082,13.233711,10.107169,169,164,304,11.4605666666667,29.796825,19.749229,23.008826,449,546,514,148.061540666667,0.083593438058789
"ACTR8","Actr8",25.990056,22.990452,25.147238,455,467,887,24.7092486666667,16.878315,19.754835,16.982766,349,559,466,68.9313686666667,0.367635428232669
"ACTRT1","Actrt1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.472328333333333,0.679196329623035
"ACTRT2","Actrt2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.180686666666667,0.846964760619527
"ACTRT3","Actrt3",0.35505,0.280845,0.226752,9,7,11,0.287549,1.932933,1.298673,1.10969,47,43,39,20.6999563333333,0.0593341746970336
"ACVR1","Acvr1",8.108536,7.904635,7.087214,302,294,527,7.70012833333333,10.293467,6.920874,8.64507,387,394,432,6.420989,1.17236777110616
"ACVR1B","Acvr1b",22.098817,24.174792,22.678394,1369,1472,2693,22.984001,48.344712,56.21844,50.405514,1934,3134,2948,19.2973196666667,1.1816339001345
"ACVR1C","Acvr1c",4.522133,4.713695,3.983638,581,544,966,4.40648866666667,0.085592,0.01581,0.078937,12,3,11,7.106962,0.666894536654627
"ACVR2A","Acvr2a",10.208157,11.71447,10.380043,641,648,1136,10.7675566666667,21.953394,22.142775,18.03743,1579,2187,1704,0.0177423333333333,11.5624124901293
"ACVR2B","Acvr2b",2.233509,2.60413,3.419332,66,52,137,2.75232366666667,5.621371,6.286207,4.135278,1079,1653,1157,100.662038666667,0.036909781821019
"ACVRL1","Acvrl1",28.495335,18.946416,20.66065,237,213,454,22.7008003333333,0.977561,0.665953,0.737498,19,12,30,7.90398066666667,2.66182073171617
"ACY1","Acy1",9.571324,11.354607,9.093965,86,100,183,10.006632,11.585949,14.971368,6.534318,94,148,90,0.255869,8.76415613411908
"ACY3","Acy3",1.109291,1.666564,0.839006,10,23,24,1.20495366666667,0,0.060569,0.057567,0,1,1,123.514448666667,0.0177084160936975
"ACYP1","Acyp1",17.566235,16.39642,14.898027,103,92,163,16.286894,51.832918,41.241443,48.301687,288,314,378,39.6073916666667,0.425708061771184
"ACYP2","Acyp2",15.543694,11.705775,12.407704,133,94,194,13.2190576666667,18.41451,13.003516,14.903801,192,190,228,3.40035466666667,3.23134354927754
"ADA","Ada",0.649475,0.560006,0.317154,14,8,13,0.508878333333333,2.258658,0.858817,1.431334,50,22,40,0.480048,1.01947932319312
"ADAD1","Adad1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.130641,0.884454039788049
"ADAD2","Adad2",0,0,0.042343,0,0,2,0.0141143333333333,0.178842,0.074922,0.070358,7,4,2,0.143796666666667,0.886621165183788
"ADAL","Adal",7.830871,6.978128,7.524622,200,170,354,7.44454033333333,8.23178,6.902908,8.197069,203,306,300,24.552382,0.330479574598303
"ADAM10","Adam10",16.60468,18.415744,16.296354,1050,1158,2005,17.1055926666667,48.401335,37.964021,33.127324,1280,1456,1284,152.176211666667,0.118201073584892
"ADAM11","Adam11",31.053563,30.269436,31.879236,994,1157,2081,31.0674116666667,12.135299,18.856095,12.260095,544,1288,1005,17.105663,1.77112606518009
"ADAM12","Adam12",1.197992,0.537611,0.889221,69,50,141,0.874941333333333,5.204425,0.663844,0.321587,342,35,34,0,1.87494133333333
"ADAM15","Adam15",42.157036,42.000058,53.519479,670,676,1402,45.892191,18.325861,18.913974,21.753602,250,395,414,7.25505433333333,5.68042184903043
"ADAM17","Adam17",9.399549,5.108095,9.676901,221,176,382,8.061515,9.314443,10.543808,8.210981,495,521,480,57.1850363333333,0.155736174986434
"ADAM18","Adam18",0.348735,0.325276,1.454176,10,10,15,0.709395666666667,0.035333,0,0,1,0,0,20.3579163333333,0.0800356944932315
"ADAM19","Adam19",3.196038,2.621631,2.697094,233,235,395,2.83825433333333,12.802374,10.819058,9.049793,1337,1480,1403,166.155600333333,0.0229621641493272
"ADAM2","Adam2",0,0,0.089934,0,0,3,0.029978,0,0,0,0,0,0,3.66371,0.220849495358845
"ADAM20","Adam25",0,0,0,0,0,0,0,0.114799,0.050835,0.079841,5,3,5,0.0763023333333333,0.929106970253402
"ADAM21","Adam21",0.20328,0.155304,0.265859,8,6,20,0.208147666666667,0.189499,0.210079,0.228701,8,12,14,6.846084,0.153980975307767
"ADAM22","Adam22",40.637208,42.956179,45.10655,3088,3283,6181,42.899979,7.358498,6.092743,6.007486,912,1197,1183,13.1133866666667,3.11052053180715
"ADAM23","Adam23",50.975901,56.737387,44.313727,1885,2181,3830,50.6756716666667,27.791034,31.634925,27.866773,1328,1806,1813,8.22508366666667,5.60164802118687
"ADAM28","Adam28",0.151852,0.079236,0.155724,2,3,8,0.128937333333333,0.355878,0.070795,0.656699,14,11,18,10.1789866666667,0.1009874478784
"ADAM29","Adam29",0,0,0,0,0,0,0,1.590352,2.275208,1.575598,35,73,69,115.143599,0.00861003110468447
"ADAM32","Adam32",1.43203,0.563668,0.088941,2,2,5,0.694879666666667,10.297747,6.150251,3.037132,131,136,131,29.223108,0.0560789335983138
"ADAM33","Adam33",1.9498,1.41936,2.388925,45,38,86,1.91936166666667,0.444232,0.218073,0.256207,18,12,18,8.66848633333333,0.301946092285594
"ADAM3A","Adam3",0.029978,0.030545,0.015685,1,1,1,0.0254026666666667,0.231017,0.145255,0.379927,4,3,8,33.2905916666667,0.0299033238223021
"ADAM5","Adam5",0.108981,0.2155,0.095015,3,2,5,0.139832,0,0,0.191015,0,0,2,25.1702683333333,0.0435544636180969
"ADAM7","Adam7",0,0.055535,0.057108,0,1,4,0.0375476666666667,0.036155,0,0,1,0,0,10.8436296666667,0.0876038592786125
"ADAM8","Adam8",2.33144,1.427531,2.085774,34,21,57,1.94824833333333,5.609723,5.136056,1.568834,53,76,60,3.307163,0.684498899468939
"ADAM9","Adam9",16.026197,14.423145,12.933197,751,695,1247,14.4608463333333,16.019604,9.068817,10.587437,874,597,761,1.47888266666667,6.23702224443056
"ADAMDEC1","Adamdec1",0,0,0,0,0,0,0,0,0,0,0,0,0,1.380103,0.420149884269714
"ADAMTS1","Adamts1",1.475477,2.232718,1.469624,99,108,169,1.72593966666667,55.689489,22.602635,30.236182,2055,1298,1715,25.2736386666667,0.103751889917138
"ADAMTS10","Adamts10",4.931463,5.730022,9.436422,182,161,391,6.69930233333333,48.620767,43.508264,28.643638,697,851,775,23.862718,0.30967259224568
"ADAMTS12","Adamts12",0.016006,0.040975,0.022189,2,5,4,0.02639,2.080716,0.450845,0.431766,207,17,20,20.7635313333333,0.0471610045391837
"ADAMTS13","Adamts13",1.528298,0.582745,1.099048,11,6,15,1.07003033333333,10.04404,9.219637,9.619661,335,425,492,3.29983233333333,0.481421174794645
"ADAMTS15","Adamts15",0.674309,1.690617,0.51662,56,53,82,0.960515333333333,1.427798,0.893566,0.827734,132,114,114,7.620969,0.227412409594946
"ADAMTS16","Adamts16",0.298506,0.470028,0.529934,21,33,73,0.432822666666667,1.432414,0.115256,0.125197,108,7,10,110.405573666667,0.0128613194071759
"ADAMTS18","Adamts18",0.408145,0.756047,0.524686,30,30,66,0.562959333333333,1.366388,1.547924,0.38092,88,131,52,0,1.56295933333333
"ADAMTS19","Adamts19",0.160657,0.127669,0.109424,10,8,13,0.132583333333333,0.03761,0.181964,0.167547,3,14,11,28.5888773333333,0.038277333762083
"ADAMTS2","Adamts2",1.247932,1.323588,3.187765,91,97,184,1.91976166666667,3.004416,1.513027,3.126211,98,158,214,2.62402733333333,0.805667672484442
"ADAMTS20","Adamts20",1.730685,1.718331,1.640196,143,108,249,1.696404,0.066632,0.128782,0.303561,4,9,23,56.1947993333333,0.0471442164572562
"ADAMTS4","Adamts4",4.240259,4.771591,3.757374,258,284,443,4.256408,0.689029,0.211108,0.171046,34,47,41,1.80996266666667,1.87063268218985
"ADAMTS5","Adamts5",0.185931,0.243754,0.22947,29,37,68,0.219718333333333,1.658729,0.507028,0.635813,259,108,142,15.973435,0.0718604297440873
"ADAMTS7","Adamts7",0.232735,0.181517,0.189258,4,3,12,0.20117,5.225607,7.926553,5.892613,332,721,451,0.0100636666666667,1.18920226480773
"ADAMTS8","Adamts8",0.488238,0.65023,0.637255,22,30,59,0.591907666666667,0.259596,0.126229,0.215574,11,8,14,0.126074666666667,1.41367860745765
"ADAMTSL1","Adamtsl1",0.612244,1.866837,1.124005,67,69,134,1.20102866666667,0.534643,0.391798,0.357426,32,44,21,29.7670256666667,0.0715385585370797
"ADAMTSL2","Adamtsl2",3.404366,7.623824,8.01014,55,80,143,6.34611,1.503801,0.858924,1.307203,88,71,118,13.895288,0.493183481917234
"ADAMTSL4","Adamtsl4",8.558342,3.262108,15.055555,85,75,137,8.95866833333333,0.717708,0.666369,0.399532,29,32,22,8.679514,1.02883970551965
"ADAP2","Adap2",1.793909,1.869012,2.628465,41,42,95,2.09712866666667,4.717453,6.427834,6.170847,45,56,89,1.08154533333333,1.48789873420965
"ADAR","Adar",37.755536,33.983458,33.90145,2314,2268,4152,35.2134813333333,93.089729,94.857624,66.868309,4291,5755,4863,55.747446,0.638151738729058
"ADARB1","Adarb1",30.434705,32.950841,31.905225,2575,2718,4708,31.7635903333333,34.100105,17.143214,24.363699,847,781,869,7.017296,4.08661353320787
"ADARB2","Adarb2",3.864434,4.90375,4.611805,214,244,418,4.45999633333333,0.753625,0.498108,0.982045,57,72,104,34.7648106666667,0.152663923883767
"ADAT1","Adat1",1.945216,1.426517,2.055466,79,55,159,1.80906633333333,56.120434,59.301982,46.931663,592,751,637,5.58593166666667,0.426525277744809
"ADAT2","Adat2",2.426623,2.585365,1.921299,43,46,67,2.31109566666667,1.034206,0.933793,1.210028,88,111,154,53.7816463333333,0.0604416969603183
"ADAT3","Adat3",0.775594,0.198299,0.615452,5,1,9,0.529781666666667,0.640923,0.544088,0.678522,10,12,22,2.16598,0.483193724112808
"ADCK1","Adck1",9.170926,11.851145,10.397969,271,333,574,10.4733466666667,5.533056,5.09672,4.52841,112,153,134,7.11716866666667,1.41346658395583
"ADCK2","Adck2",15.213172,16.624185,18.432762,131,148,314,16.7567063333333,18.274489,18.137657,20.53215,419,534,646,40.401889,0.428886380844442
"ADCK5","Adck5",29.727967,34.042667,28.213454,100,100,188,30.6613626666667,4.64823,6.892405,2.963806,75,109,110,44.476308,0.696216646845357
"ADCY1","Adcy1",58.091978,58.482665,55.780877,10209,10137,18879,57.45184,7.782219,24.050607,11.111329,1642,6944,3355,10.1479263333333,5.24329263149359
"ADCY10","Adcy10",0.161381,0.474453,0.164037,7,6,14,0.266623666666667,0.05134,0.113811,0.077332,4,3,9,8.58980866666667,0.132080181231284
"ADCY2","Adcy2",31.341676,32.517722,28.792542,1755,1801,3135,30.88398,72.342279,68.200436,73.510891,1798,2338,2855,1.107049,15.1320543565907
"ADCY3","Adcy3",16.702732,15.581929,19.226665,681,696,1364,17.170442,32.320064,33.406767,28.267331,529,729,649,3.668975,3.89174112090984
"ADCY4","Adcy4",4.878095,4.60813,6.408872,48,25,90,5.29836566666667,0.230327,0.319736,0.365302,2,11,8,2.856891,1.63301624719668
"ADCY5","Adcy5",62.69377,61.493214,57.533549,4595,5117,9683,60.573511,26.717633,28.211033,23.810448,1319,1647,1608,3.73252866666667,13.0107000584466
"ADCY6","Adcy6",28.55663,25.790655,28.275619,514,445,1024,27.540968,34.684876,31.848539,24.33093,1468,2087,1784,3.77214466666667,5.98074241113395
"ADCY7","Adcy7",1.199539,1.178268,1.229322,92,98,199,1.20237633333333,12.07316,11.612199,12.140766,1038,1272,1488,133.033081666667,0.0164315876793054
"ADCY8","Adcy8",2.252341,2.27885,1.797484,217,222,341,2.10955833333333,18.344465,20.437146,13.60388,987,1474,1224,0.0451663333333333,2.97518034609483
"ADCY9","Adcy9",10.944138,12.218484,9.962525,692,759,1210,11.0417156666667,5.484777,5.057732,4.294656,500,681,550,297.116619,0.0403926346241927
"ADCYAP1","Adcyap1",22.974848,19.033375,10.864747,216,176,290,17.6243233333333,23.761483,14.864341,12.375151,871,688,393,45.0771346666667,0.404198817223907
"ADCYAP1R1","Adcyap1r1",24.580112,27.839607,25.164703,1986,2029,3758,25.861474,9.448235,5.412402,8.491945,738,700,1206,3.445383,6.04255561331836
"ADD1","Add1",221.266444,239.356683,235.388024,4182,4272,7787,232.003717,154.741787,190.237059,146.304246,4090,5785,4997,20.2461026666667,10.9668921710316
"ADD2","Add2",35.889529,40.25067,37.958653,3865,4214,7574,38.0329506666667,44.498774,62.72364,41.285624,5346,8854,7243,5.18745433333333,6.30840222228172
"ADD3","Add3",24.540903,24.901947,24.269126,1272,1272,2347,24.5706586666667,60.690166,38.499272,41.292527,654,511,502,30.796606,0.804194594437742
"ADGB","Adgb",0.140628,0.068419,0.220913,9,3,25,0.14332,0.232085,0.088882,0.281014,13,13,13,3.203615,0.271984946290276
"ADGRA1","Adgra1",16.117526,15.757137,15.399882,546,598,1091,15.7581816666667,7.07337,6.258642,5.991872,416,515,542,0.229629666666667,13.6286413063662
"ADGRA2","Adgra2",4.229836,2.944187,3.342683,176,173,383,3.50556866666667,2.491863,0.646435,0.510239,192,64,85,32.0863133333333,0.136176207402578
"ADGRA3","Adgra3",19.324673,31.138297,67.324469,187,209,384,39.2624796666667,21.529329,33.751969,18.355146,415,584,415,438.740611666667,0.0915596117312598
"ADGRB1","Adgrb1",122.866532,112.035103,117.933367,3167,3286,7153,117.611667333333,13.774813,14.63682,18.093358,608,729,905,0.050071,112.955854731093
"ADGRB2","Adgrb2",194.492658,250.351565,234.942248,3245,3697,7454,226.595490333333,32.053266,29.109362,31.28533,1563,1909,2559,7.66023,26.2805364676612
"ADGRB3","Adgrb3",20.245668,23.942509,19.852774,1162,1292,2048,21.3469836666667,9.524438,5.772536,4.978414,321,318,264,169.575099,0.131009647936166
"ADGRD1","Adgrd1",1.023258,0.817564,0.736087,74,59,102,0.858969666666667,1.832749,0.066885,0.16873,33,6,16,197.533536,0.00936350454497857
"ADGRE1","Adgre1",4.200189,2.238701,5.171521,72,68,144,3.870137,0.180927,0.132124,0,1,1,0,35.7518466666667,0.132514075936683
"ADGRE4P","Adgre4",0,0.043942,0,0,2,0,0.0146473333333333,0.069527,0.017127,0.032132,3,1,2,0,1.01464733333333
"ADGRE5","Adgre5",6.255284,6.764807,5.11938,132,118,242,6.04649033333333,0.630166,0.353481,0.58142,12,7,11,0,7.04649033333333
"ADGRF1","Adgrf1",0,0,0.009763,0,0,1,0.00325433333333333,0.348689,0.081872,0.212964,12,8,15,38.6927036666667,0.0252755353164781
"ADGRF2","Adgrf2",0.558834,0.269915,0.446443,19,9,29,0.425064,0.033705,0,0.021453,2,0,1,177.179820333333,0.00799789783901473
"ADGRF4","Adgrf4",0.376858,0.356769,0.408416,14,13,30,0.380681,1.284735,0.076585,0.244421,63,5,17,1.963775,0.46585216489106
"ADGRF5","Adgrf5",10.144475,9.973962,10.277928,582,530,1026,10.1321216666667,0.557972,0.289901,0.271867,21,10,33,11.034865,0.924989326150868
"ADGRG1","Adgrg1",66.023719,65.405374,48.076105,709,616,1071,59.835066,42.020882,30.060196,30.493056,978,1104,1021,185.876846666667,0.32553559782883
"ADGRG2","Adgrg2",0.23566,0.288794,0.227666,15,18,25,0.250706666666667,0.31826,0.112059,0.058447,26,12,7,74.8359273333333,0.016492271020426
"ADGRG3","Adgrg3",0.428962,0.171567,0.471919,5,7,12,0.357482666666667,0,0.027015,0.08982,0,1,1,0.381918333333333,0.982317575447657
"ADGRG4","Adgrg4",0.084761,0.077704,0,2,1,0,0.054155,0.006708,0.004944,0,1,1,0,1.71749133333333,0.387914760599052
"ADGRG5","Adgrg5",0,0,0,0,0,0,0,0.221076,0.058948,0.314313,6,3,13,9.251875,0.0975431323538377
"ADGRG6","Adgrg6",0.604321,0.88079,0.777243,50,74,132,0.754118,2.24986,0.19714,0.163197,156,9,15,13.5681436666667,0.120407791145937
"ADGRG7","Adgrg7",0,0,0.014449,0,0,1,0.00481633333333333,0.802901,0.049287,0.373542,31,2,17,0.191700666666667,0.843178460362809
"ADGRL1","Adgrl1",138.685163,155.574785,130.719349,6657,6996,12848,141.659765666667,53.915851,48.74043,38.056817,4566,5739,5891,11.9236876666667,11.0386268491014
"ADGRL2","Adgrl2",27.454898,29.636314,26.848317,1148,1232,2368,27.979843,143.357995,203.910653,160.616405,3991,7090,5399,2.42353333333333,8.46489289817537
"ADGRL3","Adgrl3",80.427055,80.961091,74.699422,1271,1300,2227,78.695856,6.111217,7.187223,4.382327,557,871,629,0.283069666666667,62.113428499206
"ADGRL4","Adgrl4",20.526297,16.238805,18.372568,307,278,610,18.3792233333333,1.160425,0.810447,2.880133,20,10,63,47.9973976666667,0.39551535910482
"ADGRV1","Adgrv1",0.766819,1.031241,0.956273,40,37,70,0.918111,2.561391,2.102207,2.358391,52,63,53,0.06006,1.809436258325
"ADH1C","Adh1",0.127069,0.157279,0.242605,2,2,6,0.175651,0,0,0.064375,0,0,1,46.6531566666667,0.0246709994098327
"ADH4","Adh4",0,0,0,0,0,0,0,0,0.051433,0.024651,0,2,1,0.689033666666667,0.592054510064039
"ADH5","Adh5",30.301446,31.296501,23.793151,398,403,695,28.4636993333333,56.244363,55.367877,49.923375,1413,2058,1912,19.318901,1.45006362958968
"ADH7","Adh7",0,0.021821,0.011208,0,1,1,0.0110096666666667,0.099383,0.093506,0,1,1,0,10.9974306666667,0.0842688484523297
"ADHFE1","Adhfe1",11.877068,8.563031,7.467635,154,168,274,9.302578,3.003773,1.243849,0.874102,25,25,24,40.1530513333333,0.250347851889541
"ADI1","Adi1",16.541982,14.233993,14.358997,258,256,449,15.0449906666667,6.858608,6.264982,6.978803,268,298,335,1.216179,7.23993443971208
"ADIG","Adig",0,0,0,0,0,0,0,0,0,0,0,0,0,9.16293033333333,0.0983968173746214
"ADIPOQ","Adipoq",0,0.065222,0,0,1,0,0.0217406666666667,0.15226,0.12497,0.084781,11,12,9,17.7271133333333,0.0545594320106996
"ADIPOR1","Adipor1",16.358458,17.226754,15.113167,686,718,1234,16.232793,31.78277,26.72532,28.250066,977,1140,1209,0.0701623333333333,16.102970982284
"ADIPOR2","Adipor2",17.97067,12.038416,14.485406,955,672,1555,14.8314973333333,11.18115,7.714247,7.34797,654,615,611,2.46702333333333,4.56630827405257
