"Hs_symbol","Mm_genes","Brain_1_FB-S4","Brain_1_FB-S10","Brain_1_FB-S16","Brain_1_FB-S4_read","Brain_1_FB-S10_read","Brain_1_FB-S16_read","Mm_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Nociceptor(8Weeks)-S24_rep_2_read","Nociceptor(8Weeks)-S28_rep_3_read","Nociceptor(8Weeks)-S6_rep_1_read","Hs_Avg_TPM","FoldChange"
"SUMO3","Sumo3",108.218332,121.780834,108.943917,926,1126,1856,112.981027666667,34.374838,33.363085,43.583987,1009,742,847,0.208907,94.284364030208
"SUN1","Sun1",42.456771,36.291557,37.828409,1066,1175,2198,38.8589123333333,64.561284,40.286701,38.06009,2191,982,1077,0.05325,37.8437335232218
"SUN2","Sun2",121.149705,146.312673,119.615138,566,689,1188,129.025838666667,51.072684,42.399433,41.058546,1097,832,783,0.012102,128.471081636699
"SUN3","Sun3",0,0,0.038334,0,0,1,0.012778,0,0.115975,0.267752,0,2,3,0,1.012778
"SUN5","Sun5",0,0,0,0,0,0,0,0,0,0,0,0,0,0.679303666666667,0.595484914282924
"SUOX","Suox",3.70546,3.526521,3.069689,124,116,197,3.43389,28.493951,47.819408,62.957311,493,442,405,0.808802,2.45128543643804
"SUPT7L","Supt7l",4.701001,4.710309,5.07727,155,148,315,4.82952666666667,18.776178,20.0603,24.68649,1076,858,937,4.39478366666667,1.08058580785847
"SUPV3L1","Supv3l1",21.75501,8.942004,12.452207,190,185,375,14.3830736666667,19.932871,24.993654,28.78173,361,287,303,10.3112123333333,1.35998451919551
"SURF1","Surf1",62.500723,76.49147,62.689294,357,380,670,67.2271623333333,19.687361,20.090688,23.807008,268,215,221,0.558937,43.7651825143244
"SURF2","Surf2",18.539067,21.12188,22.077072,189,195,406,20.5793396666667,22.132976,24.932646,26.361281,123,93,91,0.0670763333333333,20.222864093759
"SURF4","Surf4",26.665427,26.173312,26.759656,634,676,1129,26.5327983333333,106.069704,103.106281,115.287012,2279,1624,1742,0,27.5327983333333
"SURF6","Surf6",7.538802,8.236395,7.862847,181,176,327,7.879348,8.942492,10.501502,14.418892,549,544,582,0,8.879348
"SUSD2","Susd2",1.98816,3.306443,2.21595,86,135,184,2.50351766666667,6.149734,0.930877,1.706407,373,45,68,0.138847,3.07637256511776
"SUSD3","Susd3",0.760406,2.446581,2.087227,12,12,21,1.764738,0.429014,0,0,3,0,0,0,2.764738
"SUSD4","Susd4",31.512811,33.871202,33.159103,1227,1314,2453,32.8477053333333,13.355537,28.309713,20.850942,368,463,430,0.0695513333333333,31.6466393696547
"SUSD6","Susd6",7.916025,8.012284,7.969774,539,527,1030,7.96602766666667,5.771282,4.296115,5.521721,442,337,307,1.350744,3.81412338675188
"SUV39H1","Suv39h1",6.550748,8.019318,6.820226,243,283,466,7.13009733333333,2.599317,2.932241,3.4723,102,72,88,3.84588033333333,1.67773382215175
"SUV39H2","Suv39h2",1.171811,1.817006,1.270485,40,63,83,1.41976733333333,7.760643,5.822578,6.648754,217,101,117,0.0136273333333333,2.38723567701739
"SUZ12","Suz12",12.940095,20.674382,15.51291,540,555,995,16.3757956666667,12.962896,9.978821,9.116647,729,433,469,1.804201,6.19634457967409
"SV2A","Sv2a",135.86543,139.006401,123.820514,4464,4552,7638,132.897448333333,67.845734,84.873382,84.536244,5615,5356,4663,0.0200433333333333,131.266431491473
"SV2B","Sv2b",97.787833,116.216915,104.217114,5847,6467,11363,106.073954,23.650154,38.625662,33.775854,2691,3215,2916,2.49141166666667,30.6678112530414
"SV2C","Sv2c",8.32097,9.196097,9.380387,1098,1172,2185,8.965818,13.388077,21.855036,16.570159,2795,3470,2359,8.38174833333333,1.06225595122729
"SVBP","Svbp",56.087827,45.669502,58.44236,42,51,92,53.3998963333333,26.311403,27.349466,34.435672,237,187,187,52.5714553333333,1.01546422427476
"SVEP1","Svep1",0.16034,0.274017,0.426763,15,25,56,0.28704,1.294529,0.281892,0.944547,304,50,53,0.444256666666667,0.891143540968018
"SVIL","Svil",2.336753,1.753828,2.290875,143,141,292,2.127152,95.92123,52.742658,54.02306,2432,1059,1002,0.115724666666667,2.8027990179178
"SVIP","Svip",17.789485,16.881142,14.742082,631,670,1097,16.470903,40.708881,62.107503,40.12165,757,766,775,0.294497,13.4962869747863
"SVOP","Svop",41.56032,45.962357,40.468114,1731,1815,3233,42.663597,12.079097,22.833982,20.541648,950,1193,1044,0.183406666666667,36.8965278208111
"SVOPL","Svopl",0,0.03237,0.041782,0,1,2,0.0247173333333333,0.085912,0.934255,0.532451,2,5,6,1.686987,0.381362966524711
"SWAP70","Swap70",2.261662,2.398538,2.905483,113,131,280,2.52189433333333,5.844581,2.765605,2.453819,360,134,141,0.586488,2.21993127797584
"SWI5","Swi5",169.198513,160.435195,152.411313,829,769,1447,160.681673666667,16.44044,14.20719,17.238966,175,104,98,2.15987366666667,51.1671322091885
"SWSAP1","Swsap1",4.060245,5.134306,4.193148,95,119,190,4.46256633333333,1.10346,3.502257,2.795902,22,43,34,0,5.46256633333333
"SWT1","Swt1",16.157554,9.238371,9.519586,133,130,237,11.6385036666667,2.497403,2.639219,2.568562,169,119,125,0.427794666666667,8.85176556666411
"SYAP1","Syap1",11.899292,11.921734,12.709375,287,276,537,12.1768003333333,11.445181,13.745193,13.851906,850,782,786,0.0157966666666667,12.9718877465635
"SYBU","Sybu",22.855845,22.824939,23.071911,829,818,1601,22.917565,60.678937,71.385618,78.757633,1935,1551,1600,0.017414,23.5081933214994
"SYCE1","Syce1",0.110671,0.282755,0.203251,2,5,7,0.198892333333333,0.131632,0.180842,0.314319,2,2,3,0.0947433333333333,1.09513554166426
"SYCE1L","Syce1l",0.132789,0,0.213867,1,0,3,0.115552,2.019587,12.047956,27.65717,27,20,13,0.260431,0.885055984817892
"SYCE2","Syce2",1.556845,2.216443,1.003255,13,18,19,1.592181,3.009073,2.942509,3.710034,16,7,5,0.236205666666667,2.09688490345592
"SYCE3","Syce3",0,0,0,0,0,0,0,0,0,0.8012,0,0,1,0,1
"SYCN","Sycn",0,0,0,0,0,0,0,0,0,0,0,0,0,4.65250166666667,0.176912818247732
"SYCP1","Sycp1",0.022237,0.023435,0,1,1,0,0.015224,2.09341,2.632339,1.518371,6,6,3,0.333130333333333,0.761533943542904
"SYCP2","Sycp2",0.526796,0.668647,0.706186,30,36,65,0.633876333333333,1.770191,0.893701,2.155387,31,20,18,0,1.63387633333333
"SYCP2L","Sycp2l",0.266304,0.086203,0,5,3,0,0.117502333333333,12.391356,2.545346,2.077643,101,36,22,99.106522,0.0111631321417133
"SYCP3","Sycp3",0.809058,0.878074,0.73831,9,9,16,0.808480666666667,0.112718,0.379104,0.160273,4,8,7,0.187177,1.52334543767835
"SYDE1","Syde1",1.636164,1.915624,2.001664,72,85,174,1.85115066666667,9.642361,4.088114,6.264498,330,104,113,1.25121533333333,1.2664939796963
"SYF2","Syf2",19.823298,20.859721,19.347656,325,335,595,20.010225,21.137936,14.742699,20.459951,309,157,200,0.059567,19.8290669679218
"SYK","Syk",1.346108,0.71542,0.740245,51,48,94,0.933924333333333,0.226633,0.130046,0.274018,11,9,17,0,1.93392433333333
"SYMPK","Sympk",40.688242,29.316386,33.81536,1397,1254,2586,34.6066626666667,42.386933,42.272089,55.062823,1295,976,1050,0,35.6066626666667
"SYN1","Syn1",110.509143,133.88584,119.480931,4153,5382,9749,121.291971333333,28.986132,38.973299,40.009266,763,812,724,6.195453,16.9957292936711
"SYN2","Syn2",99.498243,110.478383,100.714199,4206,4658,8338,103.563608333333,8.6345,11.358006,8.77219,460,413,341,0.0896643333333333,95.9594667226268
"SYN3","Syn3",3.710572,5.899604,6.191063,111,155,249,5.26707966666667,1.268195,3.069647,1.749984,113,184,139,0,6.26707966666667
"SYNC","Sync",0.306723,0.272285,0.376495,8,8,19,0.318501,4.202841,2.871496,2.587554,89,51,32,186.916903,0.00701640447959064
"SYNCRIP","Syncrip",29.111076,24.834557,32.806445,1430,1249,2378,28.9173593333333,51.205672,47.120448,56.276048,2705,1714,1836,0,29.9173593333333
"SYNDIG1","Syndig1",15.759734,17.169516,15.912505,374,417,702,16.280585,3.378981,7.85852,4.787982,126,191,106,0.416003666666667,12.2037713649988
"SYNDIG1L","Syndig1l",21.197817,22.665222,22.26716,568,694,1233,22.0433996666667,4.580604,1.082002,1.71521,188,36,37,0,23.0433996666667
"SYNE1","Syne1",64.858774,63.031593,66.237679,7131,6855,14109,64.7093486666667,58.827252,76.97037,77.964304,4091,4721,3065,0.509224333333333,43.538490080887
"SYNE2","Syne2",7.275624,11.747778,7.858539,345,356,795,8.960647,15.198328,11.537748,14.559603,855,314,436,1.00708233333333,4.96274957662424
"SYNE3","Syne3",0.349143,0.353051,0.46551,25,25,61,0.389234666666667,0.986508,0.524555,0.702047,196,72,86,0.379706,1.00690630226053
"SYNE4","Syne4",3.930383,7.329096,5.642985,17,25,58,5.63415466666667,7.412574,5.080196,5.243481,100,48,44,1.97156066666667,2.2325489568781
"SYNGAP1","Syngap1",96.878733,89.291866,104.477732,3095,2798,5631,96.882777,263.851114,282.212725,239.730502,1911,1314,1142,0,97.882777
"SYNGR1","Syngr1",98.935531,104.741588,94.275473,5427,5774,10056,99.3175306666667,39.564238,42.034477,45.732353,2610,2217,2008,0.0360483333333333,96.827075956881
"SYNGR2","Syngr2",5.992993,9.122447,5.808969,66,57,123,6.974803,9.898841,10.597386,10.692691,241,197,188,0.444337333333333,5.5214268965791
"SYNGR3","Syngr3",49.530699,54.043667,48.211126,1206,1318,2298,50.595164,25.129159,27.330146,33.154528,697,580,596,0,51.595164
"SYNGR4","Syngr4",0.282052,0.095097,0,2,1,0,0.125716333333333,0,0,0,0,0,0,0,1.12571633333333
"SYNJ1","Synj1",77.447765,84.826043,82.210806,4745,4946,8693,81.4948713333333,23.428344,49.358568,28.158011,1547,1832,1398,0.142679666666667,72.1942235779698
"SYNJ2","Synj2",23.75994,24.097943,21.687876,1179,976,1817,23.1819196666667,3.563428,0.620529,1.272935,358,47,52,0,24.1819196666667
"SYNJ2BP","Synj2bp",10.547004,10.909516,10.101414,501,447,847,10.5193113333333,8.667156,9.13688,8.526981,1108,794,782,0.414626333333333,8.14300643350105
"SYNM","Synm",6.529202,5.698708,5.769271,515,554,1057,5.99906033333333,9.34187,8.170104,9.342715,1231,807,701,2.85325266666667,1.81640316345723
"SYNPO","Synpo",42.772426,36.299131,41.514604,2199,2134,4182,40.195387,3.534323,1.766739,1.319623,347,104,82,0.0554713333333333,39.0303229457677
"SYNPO2","Synpo2",1.012117,1.281172,0.945209,81,119,188,1.07949933333333,4.925883,2.146209,1.998573,644,198,180,32.8129476666667,0.0615000902563528
"SYNPO2L","Synpo2l",0.080964,0.08003,0.09186,4,4,9,0.0842846666666667,3.827997,0.070663,0.136497,254,4,8,11.6410143333333,0.0857751314945902
"SYNPR","Synpr",62.368186,72.575263,59.040607,1107,1306,2114,64.661352,0.223292,1.419249,2.057333,4,22,32,2.00285366666667,21.8663176061082
"SYNRG","Synrg",12.029929,13.990272,12.355884,970,1077,1882,12.7920283333333,34.6787,28.669853,26.030387,1026,764,845,0.529712666666667,9.01609082141352
"SYP","Syp",465.227615,499.084543,413.942056,10188,10972,18893,459.418071333333,160.548795,226.560502,239.340711,5907,6701,5515,6.781242,59.1702547399674
"SYPL2","Sypl2",0.415716,0.621305,0.532875,23,18,38,0.523298666666667,0.755525,0.450404,0.805659,51,23,25,0.369737666666667,1.11210978841934
"SYS1","Sys1",21.39064,15.878479,14.219326,200,234,401,17.162815,6.773526,8.25438,7.52136,266,195,222,0,18.162815
"SYT1","Syt1",275.579049,333.221721,274.64991,16457,19150,31183,294.48356,124.450859,113.720499,108.085434,7318,5485,5548,0,295.48356
"SYT10","Syt10",2.072163,3.36466,2.436851,49,78,110,2.624558,0.023735,0.033101,0.034308,1,2,1,0,3.624558
"SYT11","Syt11",178.616772,189.932504,171.850648,8141,8709,15059,180.133308,92.095992,138.007491,149.430132,9012,10279,9938,0.175343666666667,154.110932093337
"SYT12","Syt12",18.986824,11.670241,22.785411,448,348,678,17.8141586666667,0.789709,1.022207,1.498702,53,49,44,0.349306666666667,13.9435749718374
"SYT13","Syt13",43.428149,40.827291,35.863008,2240,2090,3589,40.0394826666667,16.779992,66.206516,59.470496,1622,4340,3937,0.069582,38.3696459613818
"SYT14","Syt14",3.590432,3.687265,3.805625,342,338,687,3.69444066666667,1.030661,1.746573,1.825649,190,265,238,0.0275,4.56879870235199
"SYT15","Syt15",0.248806,0.417303,0.21014,13,21,20,0.292083,2.070835,4.051085,3.443495,147,208,170,7.82286133333333,0.146447161661538
"SYT16","Syt16",37.771344,42.289474,41.629923,972,1063,1865,40.5635803333333,2.759601,3.062125,3.535471,554,578,503,1.199391,18.8977677608635
"SYT17","Syt17",14.021235,14.358828,17.248801,386,447,808,15.2096213333333,3.755704,4.347059,6.487805,91,162,169,0.134604,14.2865892710878
"SYT2","Syt2",8.952405,10.366381,8.328558,760,819,1239,9.21578133333333,45.050704,62.535344,61.414455,6652,7015,6057,1.819844,3.62281790529311
"SYT3","Syt3",15.069037,15.375813,16.298053,358,415,823,15.5809676666667,1.313052,2.139092,2.41207,38,37,39,0,16.5809676666667
"SYT4","Syt4",43.893975,50.179824,45.026929,2389,2623,4583,46.3669093333333,155.0849,32.571264,33.201395,6329,1000,1098,0,47.3669093333333
"SYT5","Syt5",84.737671,97.512258,93.13033,1234,1400,2578,91.7934196666667,67.655115,125.893917,157.231308,504,959,838,0.693716333333333,54.7868718276122
"SYT6","Syt6",12.0264,10.562216,10.575516,696,613,1212,11.0547106666667,3.77641,6.283512,8.893173,275,365,462,13.131276,0.853051816882401
"SYT7","Syt7",192.226387,182.933727,198.841175,3229,3143,6300,191.333763,6.972,19.038231,18.006735,543,1072,1079,0.330453666666667,144.562541198353
"SYT8","Syt8",0,0,0,0,0,0,0,0.528391,0,0,6,0,0,0.0923103333333333,0.915490744235994
"SYT9","Syt9",2.265748,2.826183,3.061046,105,129,254,2.717659,2.684401,1.320743,1.388176,180,69,65,0.347123666666667,2.75970134887393
"SYTL1","Sytl1",0.570384,0.580544,0.891493,3,9,13,0.680807,0.303669,0.210512,0.704978,10,7,7,3.10961366666667,0.408993919217549
"SYTL2","Sytl2",24.626255,37.247722,28.181898,573,898,1394,30.018625,30.116996,5.007639,4.085388,504,72,72,0.124448,27.5856464683116
"SYTL3","Sytl3",0.079362,0,0.16076,2,0,6,0.0800406666666667,1.930689,0.886537,1.146142,85,33,35,0,1.08004066666667
"SYTL4","Sytl4",0.899927,0.844382,0.470126,17,23,32,0.738145,0.877516,0.375072,0.440612,39,15,13,0.347987333333333,1.28943719055718
"SYTL5","Sytl5",1.817152,1.579958,1.93334,55,47,112,1.77681666666667,1.893005,5.646393,6.909544,165,375,415,0,2.77681666666667
"SYVN1","Syvn1",9.088033,10.096431,10.112087,377,406,816,9.765517,28.716804,29.900758,24.122808,821,648,587,0.054994,10.2043395507463
"SZRD1","Szrd1",15.723464,9.526367,15.470713,311,258,563,13.5735146666667,27.506564,16.015873,25.651574,1279,663,833,0.045594,13.9380243829504
"SZT2","Szt2",8.337837,5.641344,10.520742,528,465,1116,8.166641,31.171096,19.137305,23.1604,1229,836,736,0.563393666666667,5.86329674696989
"TAAR1","Taar1",0,0,0,0,0,0,0,0,0,0,0,0,0,0.148821,0.870457625687553
"TAAR2","Taar2",0,0,0,0,0,0,0,0,0,0,0,0,0,0.691307666666667,0.59125847987839
"TAAR3P","Taar3",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974783333333333,0.911179719569255
"TAAR5","Taar5",0,0,0,0,0,0,0,0,0,0,0,0,0,0.059307,0.944013397438136
"TAAR6","Taar6",0,0,0,0,0,0,0,0,0,0,0,0,0,11.1269876666667,0.0824607089152643
"TAAR8","Taar8a",0,0,0,0,0,0,0,0,0,0,0,0,0,12.0134426666667,0.0768436166827287
"TAAR9","Taar9",0,0,0,0,0,0,0,0,0,0,0,0,0,1.36916566666667,0.422089520403596
"TAB1","Tab1",5.582161,5.714516,5.422367,206,216,341,5.57301466666667,38.84767,52.667666,75.943301,539,292,318,0,6.57301466666667
"TAB2","Tab2",15.657513,15.0353,15.540254,745,752,1354,15.4110223333333,23.546047,19.378152,23.212001,1383,778,862,0.384846333333333,11.85042841095
"TAB3","Tab3",3.5976,5.118107,5.267744,330,349,646,4.66115033333333,8.97292,7.353631,8.959315,843,667,553,0.0482236666666667,5.40070837299037
"TAC1","Tac1",74.090996,78.867621,77.389573,624,659,1270,76.78273,109.369906,55.675649,88.95835,1317,583,839,1.822199,27.5610366242777
"TAC4","Tac4",0,0,0,0,0,0,0,0.156124,0.358449,0.710336,1,2,3,0.275499,0.784006886716493
"TACC1","Tacc1",40.141677,46.592478,46.3867,2655,2485,5126,44.3736183333333,38.924157,21.564868,19.745508,1194,864,743,0.126676,40.2721086925907
"TACC2","Tacc2",14.546781,16.171317,15.552845,605,660,1256,15.4236476666667,36.001739,56.634925,65.893133,988,1082,1039,0.985155333333333,8.27323050790652
"TACC3","Tacc3",1.734185,3.650641,4.171779,37,50,93,3.185535,17.571546,8.246704,17.553533,484,192,288,0,4.185535
"TACO1","Taco1",5.429721,5.00546,5.376453,91,83,174,5.27054466666667,6.662191,6.318341,8.917616,161,115,142,0,6.27054466666667
"TACR1","Tacr1",1.394775,1.998618,1.302627,97,133,177,1.56534,5.169382,0.849535,0.312759,184,27,19,0.156886666666667,2.21745143574997
"TACR2","Tacr2",0.033165,0.033957,0.069813,1,1,4,0.045645,0.777553,1.116146,1.314589,23,25,26,0,1.045645
"TACR3","Tacr3",0.939173,0.799268,0.739247,49,41,74,0.825896,0.270862,0.195887,0.373497,25,14,24,3.71807033333333,0.387000589435893
"TACSTD2","Tacstd2",0.092391,0.092076,0.023541,2,2,1,0.069336,0.099773,0.044081,0.050433,3,1,1,0,1.069336
"TADA1","Tada1",12.418898,11.325954,13.110455,350,317,654,12.2851023333333,7.301945,6.737393,8.557612,263,185,213,0.343190666666667,9.89070476963807
"TADA2A","Tada2a",21.82473,15.439713,19.091149,233,221,476,18.7851973333333,11.353772,10.523925,6.686367,294,224,214,0,19.7851973333333
"TADA3","Tada3",15.007817,15.418376,16.65294,257,276,542,15.6930443333333,33.369463,32.299819,39.105215,898,643,746,0,16.6930443333333
"TAF1","Taf1",26.600721,20.8381,19.292411,1036,1156,2013,22.243744,26.848528,21.732368,20.901242,1141,727,615,1.042118,11.382174781281
"TAF10","Taf10",37.779457,41.489987,44.254966,329,296,619,41.1748033333333,56.836433,38.556102,37.205618,393,240,229,0,42.1748033333333
"TAF11","Taf11",26.642552,41.931519,31.498789,281,321,552,33.35762,21.854612,22.900461,27.974857,628,512,539,0.232116,27.8850530307211
"TAF12","Taf12",5.969662,7.789248,6.405014,132,135,229,6.721308,8.24866,8.626036,6.061389,150,99,85,0.625949666666667,4.74879890705924
"TAF13","Taf13",23.124689,17.89909,16.956153,261,197,389,19.326644,33.357289,46.911729,50.990054,420,454,450,10.9476986666667,1.70130203038264
"TAF1A","Taf1a",7.697194,6.449559,7.179163,114,93,204,7.10863866666667,4.13325,2.945474,2.226114,97,54,34,1.79968566666667,2.89626752146104
"TAF1B","Taf1b",8.164894,8.653852,7.431199,179,162,300,8.083315,7.467451,7.360535,13.988459,225,176,184,4.185228,1.75176771397516
"TAF1C","Taf1c",3.663673,2.497551,2.744417,101,84,194,2.968547,94.039116,60.264959,69.54662,886,543,563,0.176409666666667,3.37343963794925
"TAF1D","Taf1d",17.634837,11.775589,14.869108,234,144,426,14.7598446666667,91.446132,47.604251,53.654737,1245,561,582,0.0644113333333333,14.8061601498669
"TAF2","Taf2",17.327721,13.445471,13.195625,423,388,760,14.6562723333333,13.612478,10.796077,12.627608,511,359,366,0,15.6562723333333
"TAF3","Taf3",5.516936,4.099313,3.681071,182,198,364,4.43244,1.909445,2.080744,2.35224,166,138,139,0.120807,4.84690049223461
"TAF4B","Taf4b",1.117725,1.244025,0.89173,77,85,120,1.08449333333333,0.762755,0.424694,0.330974,63,26,19,4.18518833333333,0.402009184494424
"TAF5","Taf5",2.123048,1.218205,1.352351,85,49,108,1.56453466666667,2.419764,2.389918,3.527893,137,103,137,0.793061333333333,1.43025484906261
"TAF5L","Taf5l",5.175261,4.663,4.694682,175,171,354,4.84431433333333,8.540092,10.617535,10.271733,450,429,372,1.635303,2.21770108914737
"TAF6","Taf6",12.24896,15.972366,12.165468,221,232,416,13.4622646666667,48.439116,36.689863,41.504845,758,481,498,0.211243,11.9400191924054
"TAF6L","Taf6l",3.70429,7.289088,11.811126,59,75,143,7.60150133333333,22.062039,21.875012,22.71758,196,171,169,0.823341,4.71743976213628
"TAF7","Taf7",2.3879,2.034617,1.652831,108,88,139,2.025116,44.596653,41.184671,50.36142,1790,1231,1381,0.397374,2.16485779755456
"TAF7L","Taf7l",0.120419,0.458978,0.196752,3,7,6,0.258716333333333,0.076386,0.130386,0.233353,3,3,7,0.759390333333333,0.715427560039264
"TAF8","Taf8",4.548829,7.784574,5.578589,141,136,306,5.970664,7.657825,4.343927,6.128313,354,174,221,0.143226,6.0973630760672
"TAF9","Taf9",5.15922,10.010692,7.623788,50,82,134,7.5979,48.986171,54.925046,70.02561,673,638,711,0.0174203333333333,8.45068622899549
"TAF9B","Taf9b",10.906242,12.31871,9.718945,372,410,631,10.981299,17.99699,16.559033,16.735279,794,540,543,0,11.981299
"TAFA1","Tafa1",12.446043,10.079446,8.115531,379,327,574,10.2136733333333,8.400246,11.04396,37.255819,25,67,95,0.564987,7.16534599541934
"TAFA2","Tafa2",9.938246,12.956777,9.299202,434,590,804,10.7314083333333,9.178036,12.060538,14.526365,267,287,362,0.243052333333333,9.43758200579916
"TAFA3","Tafa3",0.033059,0.033624,0.331794,2,2,2,0.132825666666667,0.062311,0.329465,0.280994,1,4,3,0,1.13282566666667
"TAFA4","Tafa4",0.223185,0.17448,0.286739,7,5,16,0.228134666666667,0.052822,0.375378,0.214599,2,3,3,3.120717,0.298039071032218
"TAFA5","Tafa5",23.792374,27.368602,24.942565,820,940,1681,25.367847,18.394918,24.688802,32.346016,619,685,753,48.6236913333333,0.531356017489334
"TAGAP","Tagap",0.493262,0.439543,0.27848,21,18,22,0.403761666666667,0.245154,0.140467,0.298046,10,6,6,0.732209666666667,0.810387849507825
"TAGLN","Tagln",13.257029,15.939093,25.67391,93,101,264,18.2900106666667,119.876753,79.12369,83.01674,789,425,402,0,19.2900106666667
"TAGLN2","Tagln2",10.095808,12.559114,7.305295,89,73,156,9.986739,69.525185,39.526617,44.347919,1381,601,595,0,10.986739
"TAGLN3","Tagln3",108.266947,99.340233,94.243846,1605,1440,2658,100.617008666667,128.405105,213.139841,240.820591,1841,2409,2334,0.033898,98.2853324667101
"TAL1","Tal1",0.298172,0.762642,0.326294,14,18,34,0.462369333333333,0.023856,0.031554,0.05386,2,2,3,0,1.46236933333333
"TAL2","Tal2",0.049436,0,0.039011,2,0,3,0.0294823333333333,1.059996,0.155369,0,9,1,0,0,1.02948233333333
"TALDO1","Taldo1",48.362863,48.353371,44.420604,652,627,1113,47.0456126666667,198.719391,200.293434,261.043602,814,673,711,0.08116,44.4389476734865
"TAMM41","Tamm41",8.788109,10.185408,8.229406,64,68,129,9.067641,7.60744,8.090172,7.060453,140,118,106,0.402134333333333,7.18022571779261
"TANC1","Tanc1",9.450468,11.306868,4.189106,306,278,516,8.31548066666667,13.049333,5.893811,7.163279,1613,571,536,0.380092,6.74989831595768
"TANC2","Tanc2",27.287275,29.540193,29.244318,2927,2911,5580,28.6905953333333,32.761249,32.669663,19.48828,3447,2995,2168,0.50454,19.7340019762408
"TANGO2","Tango2",85.131657,80.881116,69.125971,618,606,1063,78.3795813333333,29.050632,27.415368,47.193291,356,272,229,0.0392663333333333,76.3804029701722
"TANGO6","Tango6",1.058769,1.132149,0.868886,66,69,101,1.01993466666667,7.349003,12.289092,14.023463,200,197,191,16.8268456666667,0.113308585514016
"TANK","Tank",29.973862,27.468508,34.909425,348,295,646,30.7839316666667,35.824336,39.363543,46.26435,499,384,451,0.083887,29.324027012656
"TAOK1","Taok1",14.465739,13.183178,13.287455,2509,2211,4340,13.6454573333333,17.026603,9.583025,8.80621,2550,1507,1440,0.381405,10.6018563226087
"TAOK2","Taok2",28.594578,27.814889,31.063874,1340,1406,2614,29.1577803333333,22.054312,22.740762,27.005366,1627,1242,1277,0.486404,20.2890871750435
"TAOK3","Taok3",10.126917,10.781345,10.868916,433,462,884,10.5923926666667,19.746886,20.956508,26.299526,579,442,453,14.8647523333333,0.730701143207257
"TAP1","Tap1",1.725982,2.530609,1.441736,34,32,54,1.89944233333333,4.180818,2.974404,3.513548,171,83,95,0.0399363333333333,2.78809600203089
"TAP2","Tap2",5.12885,3.083091,5.251649,52,50,122,4.48786333333333,36.435739,30.823126,36.533339,353,353,290,0.306171,4.20148918735245
"TAPBP","Tapbp",15.682688,10.797273,16.949088,216,246,485,14.4763496666667,21.88259,22.030856,25.117699,1082,910,937,0.318972666666667,11.733639413301
"TAPBPL","Tapbpl",2.888305,2.984153,2.807126,91,92,168,2.89319466666667,1.735863,1.803825,1.69947,24,13,15,0,3.89319466666667
"TAPT1","Tapt1",13.87242,18.422936,18.991637,578,561,1027,17.0956643333333,20.043561,20.576834,20.645537,409,327,334,0.118627,16.1766740239001
"TARBP2","Tarbp2",6.643408,10.945418,13.105728,111,145,264,10.231518,19.374998,22.369806,29.318733,289,250,289,58.4358383333333,0.18896878238699
"TARDBP","Tardbp",160.112745,129.921744,126.001587,2326,1789,3997,138.678692,164.06837,149.461536,170.770809,2331,1551,1502,0.501590666666667,93.0204849435221
"TARM1","Tarm1",0.109571,0,0.108743,2,0,3,0.0727713333333333,0.064874,0,0.077129,1,0,1,0.766606666666667,0.607249680177817
"TARS2","Tars2",17.043121,12.185212,15.858076,272,247,551,15.028803,31.250335,35.157345,35.809749,365,347,344,0.0572946666666667,15.160204156268
"TAS1R1","Tas1r1",0.464641,0.444014,0.589906,18,17,44,0.499520333333333,0,0.132775,0.152257,0,1,1,0.01372,1.47922536137526
"TAS1R2","Tas1r2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TAS1R3","Tas1r3",0.122317,0.083351,0.20355,6,4,19,0.136406,0.359501,0.228444,0.239341,23,11,10,0.173937333333333,0.968029525710061
"TAS2R1","Tas2r119",0,0,0,0,0,0,0,0.045951,0,0,1,0,0,0,1
"TAS2R10","Tas2r114",0,0,0,0,0,0,0,0.330437,0.343062,0.18334,5,4,2,12.2271463333333,0.0756020969904846
"TAS2R14","Tas2r140",0,0,0,0,0,0,0,1.675543,1.515445,1.844258,47,33,35,0,1
"TAS2R31","Tas2r136",0,0,0,0,0,0,0,0.459454,0,0.306241,7,0,3,0,1
"TAS2R46","Tas2r120",0,0,0,0,0,0,0,0,0.097554,0.261226,0,1,2,38.0493213333333,0.0256086396857909
"TAS2R60","Tas2r135",0,0,0,0,0,0,0,0,0,0,0,0,0,0.423822,0.702334982884096
"TASOR","Tasor",11.177516,8.703092,9.31162,872,706,1404,9.73074266666667,32.079374,19.103288,24.802259,1221,613,628,9.64776366666667,1.00779309182639
"TASOR2","Tasor2",16.98861,24.138045,21.786534,540,515,1014,20.971063,10.777758,6.638341,10.426001,1104,591,499,0.471128333333333,14.9348377719143
"TASP1","Tasp1",7.129861,7.443595,7.318798,198,203,393,7.297418,2.559973,2.509427,2.724732,84,73,63,0,8.297418
"TAT","Tat",0,0,0.068708,0,0,1,0.0229026666666667,0.014259,0.102026,0.020264,1,1,1,141.913579666667,0.00715749104495526
