"Hs_symbol","DRG","dHs_Avg_TPM","Nociceptor(8Weeks)-S24_rep_2","Nociceptor(8Weeks)-S28_rep_3","Nociceptor(8Weeks)-S6_rep_1","Hs_Avg_TPM","FoldChange"
"WRAP73",20.02973,20.02973,12.075441,9.936803,9.727733,10.5799923333333,1.81604006243297
"WRN",1.63081,1.63081,9.813972,5.376606,7.255122,7.4819,0.310167533217793
"WRNIP1",45.67322,45.67322,20.586277,18.813652,21.584714,20.3282143333333,2.18833228467025
"WSB1",39.6413,39.6413,411.461916,159.060471,154.787522,241.769969666667,0.167406619755327
"WSB2",149.07305,149.07305,93.46841,95.433915,116.510096,101.804140333333,1.45979577781013
"WSCD1",2.4044,2.4044,6.298877,1.785529,6.338757,4.807721,0.586185183482471
"WSCD2",2.5194,2.5194,4.836524,1.592415,2.213293,2.880744,0.9068879575669
"WT1",0.03136,0.03136,0.036051,0,0,0.012017,1.01911331529016
"WTAP",53.78547,53.78547,29.048346,31.954669,40.902661,33.9685586666667,1.56670655265593
"WTAPP1",0.06272,0.06272,0.212074,0.027891,0,0.0799883333333333,0.984010629744457
"WTIP",15.17911,15.17911,6.387138,4.719899,5.061827,5.38962133333333,2.53209214693161
"WWC1",4.39065,4.39065,41.750353,33.747756,25.818849,33.7723193333333,0.155027047471994
"WWC2",1.97579,1.97579,6.592285,4.635863,2.912827,4.71365833333333,0.520820431743235
"WWC3",5.3315,5.3315,5.858936,4.120098,5.569714,5.182916,1.02403137936857
"WWOX",16.72629,16.72629,12.866552,14.932753,13.245023,13.6814426666667,1.20739428695563
"WWP1",23.09273,23.09273,28.035336,21.435456,22.164522,23.878438,0.96841811370955
"WWP2",17.99121,17.99121,18.573786,17.364159,17.329675,17.7558733333333,1.01254735849855
"WWTR1",9.59671,9.59671,94.924378,30.934436,32.775294,52.878036,0.196679589434181
"XAB2",39.08725,39.08725,12.864033,11.584917,10.5204,11.65645,3.16733760256628
"XAF1",21.30511,21.30511,5.355775,3.00713,2.270755,3.54455333333333,4.90809731209374
"XAGE1A",0,0,0,0,0,0,1
"XAGE1B",0,0,0,0,0,0,1
"XAGE2",0,0,0,0.176471,0,0.0588236666666667,0.944444322016477
"XAGE3",0.03136,0.03136,0,0,0,0,1.03136
"XAGE5",0.04182,0.04182,0.090803,0,0,0.0302676666666667,1.01121294369133
"XBP1",45.38051,45.38051,32.596066,28.597126,37.569212,32.9208013333333,1.36731763923344
"XCL1",0.82586,0.82586,0.161504,0.139945,0,0.100483,1.65914421213231
"XCL2",0.50179,0.50179,0,0,0,0,1.50179
"XCR1",0.02091,0.02091,0.009987,0,0,0.003329,1.01752266704142
"XDH",0.01045,0.01045,0.230629,1.36791,0.613456,0.737331666666667,0.58161030469139
"XG",0.10454,0.10454,0,0,0,0,1.10454
"XIAP",18.20029,18.20029,18.109702,16.750567,18.681327,17.8471986666667,1.01873441987736
"XIRP1",0.03136,0.03136,0.985562,0,0,0.328520666666667,0.776322134745363
"XIRP2",0.03136,0.03136,0.451431,0.07613,0,0.175853666666667,0.87711594498295
"XIST",137.2392,137.2392,1.307927,0.767592,0.89414,0.989886333333333,69.4709027768588
"XK",6.41871,6.41871,2.906528,6.533815,5.684501,5.04161466666667,1.22793498250247
"XKR3",0,0,0,0,0,0,1
"XKR4",0.44952,0.44952,5.072545,6.323476,5.982772,5.792931,0.213386533736321
"XKR5",0.02091,0.02091,0.450073,0.292323,0.31336,0.351918666666667,0.755156375284904
"XKR6",3.39753,3.39753,5.37501,7.64481,7.361337,6.793719,0.564240255518578
"XKR7",0.17772,0.17772,4.803695,10.266692,10.480482,8.51695633333333,0.123749648390737
"XKR8",5.35241,5.35241,2.299178,1.786844,2.451167,2.179063,1.99820198593107
"XKR9",0.60633,0.60633,0.27272,0.152143,0.231322,0.218728333333333,1.31803779075731
"XKRX",0.01045,0.01045,0.038886,0.033109,0,0.0239983333333333,0.986769184194636
"XPA",18.94252,18.94252,9.652661,10.679442,13.853106,11.3950696666667,1.60890745564991
"XPC",12.97333,12.97333,16.939064,11.598085,13.198231,13.9117933333333,0.937065696100044
"XPNPEP1",33.55712,33.55712,136.34409,128.39711,148.785497,137.842232333333,0.248894874558305
"XPNPEP2",0.49133,0.49133,0.177204,0,0,0.059068,1.40815320640412
"XPNPEP3",188.17075,188.17075,24.478421,21.282206,13.238904,19.6665103333333,9.1534926288394
"XPO1",30.14914,30.14914,327.443558,195.271442,185.769644,236.161548,0.131341443259596
"XPO4",2.47758,2.47758,4.928925,2.487011,2.946266,3.45406733333333,0.780765026602651
"XPO5",20.94968,20.94968,153.782446,194.816792,184.664086,177.754441333333,0.122792361612259
"XPO6",101.37176,101.37176,294.205695,282.890607,293.644539,290.246947,0.35149470596854
"XPO7",14.93867,14.93867,28.605436,19.41124,21.157078,23.057918,0.662512441849706
"XPOT",31.20498,31.20498,31.884943,22.123498,24.396313,26.134918,1.18684640948611
"XPR1",4.02476,4.02476,49.000091,106.730418,91.300355,82.3436213333333,0.0602896768776514
"XRCC1",13.74692,13.74692,16.629665,14.269785,15.29886,15.3994366666667,0.899233327323642
"XRCC2",0.14636,0.14636,2.570722,1.072039,1.351853,1.66487133333333,0.430174615059589
"XRCC3",7.32821,7.32821,12.962194,4.290277,8.738135,8.66353533333333,0.861818135157299
"XRCC4",12.93151,12.93151,3.950013,2.603815,4.033823,3.529217,3.07592018664595
"XRCC5",60.67461,60.67461,159.776646,120.69121,157.106527,145.858127666667,0.419960481451778
"XRCC6",202.51354,202.51354,121.246728,106.121836,94.297518,107.222027333333,1.88051864315164
"XRN1",1.79808,1.79808,8.56665,2.750588,4.39323,5.23682266666667,0.448638697866884
"XRN2",13.61102,13.61102,21.628234,19.871864,24.298671,21.932923,0.637119829862072
"XRRA1",7.1923,7.1923,4.41725,5.207567,7.618141,5.74765266666667,1.21409627980259
"XXYLT1",4.11885,4.11885,11.981111,11.459996,11.758367,11.733158,0.402009462224532
"XYLB",2.21623,2.21623,5.269329,4.203242,5.995715,5.15609533333333,0.522446425185315
"XYLT1",0.71087,0.71087,7.688136,4.076716,4.484434,5.41642866666667,0.266638980791288
"XYLT2",25.22533,25.22533,10.831663,4.98244,8.578816,8.130973,2.87212874246808
"YAF2",22.8732,22.8732,22.980727,39.325982,25.56941,29.2920396666667,0.788101437298395
"YAP1",9.34581,9.34581,26.243447,11.02782,14.218279,17.163182,0.569603387776437
"YARS2",23.81405,23.81405,12.647929,12.929291,18.678286,14.7518353333333,1.57531166844346
"YBEY",26.17664,26.17664,6.871558,6.840605,7.038194,6.91678566666667,3.43278713663125
"YBX1",319.96345,319.96345,431.746579,333.65619,400.239517,388.547428666667,0.823939336728741
"YBX2",0.29271,0.29271,1.541873,0.810926,3.355793,1.902864,0.445322274829272
"YDJC",41.43938,41.43938,4.294379,5.641774,7.021403,5.65251866666667,6.37944545915342
"YEATS2",9.65943,9.65943,31.328468,26.392571,32.779089,30.1667093333333,0.342013328580684
"YEATS4",16.84128,16.84128,9.313928,8.101268,9.990185,9.135127,1.76034103963374
"YES1",4.30702,4.30702,13.289187,4.891861,7.967065,8.71603766666667,0.546212374022291
"YIF1A",170.26316,170.26316,62.039124,57.779483,74.176487,64.6650313333333,2.60813337818453
"YIF1B",225.16721,225.16721,35.805636,43.741275,47.606804,42.3845716666667,5.21307924249415
"YIPF1",65.14889,65.14889,17.419327,21.901447,28.340454,22.5537426666667,2.80842373698912
"YIPF2",52.69826,52.69826,31.366001,24.846189,32.472977,29.5617223333333,1.75704299038906
"YIPF3",197.27612,197.27612,231.151253,236.074976,276.617653,247.947960666667,0.796456092546528
"YIPF4",15.03275,15.03275,35.562958,29.233732,21.144345,28.6470116666667,0.540788062563023
"YIPF5",18.18984,18.18984,23.151023,24.411305,38.780087,28.780805,0.644369418489527
"YIPF6",10.30758,10.30758,15.059633,16.206623,14.732591,15.332949,0.692317106971925
"YIPF7",0.41816,0.41816,0.505743,0.472895,0.215026,0.397888,1.01450187711748
"YJEFN3",26.82479,26.82479,6.414371,5.589188,5.706882,5.90348033333333,4.03054526941266
"YKT6",94.53489,94.53489,56.923826,59.171641,61.416896,59.1707876666667,1.5877287585006
"YLPM1",11.45751,11.45751,27.13517,25.739405,28.902832,27.2591356666667,0.440831246466408
"YME1L1",31.66496,31.66496,66.055955,55.343173,58.067559,59.822229,0.537056279210024
"YOD1",2.95846,2.95846,3.441082,2.624023,2.750955,2.93868666666667,1.0050202859498
"YPEL1",5.78102,5.78102,9.390194,7.015071,5.883242,7.42950233333333,0.804438949282376
"YPEL2",8.36314,8.36314,7.608683,6.997704,8.21828,7.60822233333333,1.08769727795522
"YPEL3",207.96004,207.96004,29.372001,38.051178,37.322079,34.915086,5.81816900006866
"YPEL4",19.10978,19.10978,3.114429,1.978999,1.819923,2.30445033333333,6.08566568459041
"YPEL5",149.31349,149.31349,58.74701,47.136657,48.514896,51.4661876666667,2.8649592563307
"YRDC",10.76755,10.76755,8.124237,12.675663,15.492105,12.097335,0.898469039693953
"YTHDC1",19.03661,19.03661,97.597961,60.929467,82.251577,80.2596683333333,0.246575089598056
"YTHDC2",4.39065,4.39065,11.996125,9.766974,9.659893,10.4743306666667,0.469800823821474
"YTHDF1",20.84514,20.84514,14.871878,14.490837,17.056911,15.4732086666667,1.32610109190223
"YTHDF2",32.94033,32.94033,55.533257,56.536963,63.980509,58.6835763333333,0.568671183684485
"YTHDF3",11.56205,11.56205,22.320733,26.637961,25.813054,24.923916,0.484573781214227
"YWHAB",201.78176,201.78176,150.515135,206.566173,223.305843,193.462383666667,1.04278141703536
"YWHAE",700.28789,700.28789,505.152257,515.806472,522.959443,514.639390666667,1.36003552617132
"YWHAG",599.87789,599.87789,190.338431,273.396106,293.177222,252.303919666667,2.3721618314897
"YWHAH",1372.51742,1372.51742,499.782961,599.942221,629.449381,576.391521,2.37883198842471
"YWHAQ",383.79515,383.79515,264.998484,342.247885,395.77329,334.339886333333,1.14747802358801
"YWHAZ",502.00819,502.00819,615.175511,742.186733,781.926484,713.096242666667,0.704398314884846
"YY1",18.86934,18.86934,36.852446,27.65053,30.462591,31.655189,0.608458888417397
"YY1AP1",32.62672,32.62672,46.664422,45.521509,62.614221,51.6000506666667,0.639290638959587
"YY2",0.58542,0.58542,0.503381,1.158614,1.367072,1.009689,0.78888823096509
"ZACN",0.19862,0.19862,0.927484,0.986192,0.817344,0.91034,0.627438047677377
"ZADH2",9.54444,9.54444,10.035348,8.616423,7.719027,8.790266,1.07703304486313
"ZAN",0,0,0,0,0,0,1
"ZAP70",1.49491,1.49491,3.231493,4.184431,6.040353,4.48542566666667,0.454825231733763
"ZAR1",0.2718,0.2718,0.061493,0.083633,0,0.0483753333333333,1.21311515023563
"ZAR1L",0.02091,0.02091,0.182055,0,0,0.060685,0.962500648166044
"ZBBX",0.39725,0.39725,3.840603,1.142697,1.121581,2.03496033333333,0.460384929797545
"ZBED1",0,0,10.802697,11.541249,16.550307,12.964751,0.0716088672114526
"ZBED2",0,0,0,0,0,0,1
"ZBED3",3.23026,3.23026,4.523088,4.411841,5.971405,4.968778,0.70873133495667
"ZBED4",1.67263,1.67263,5.582324,5.920159,6.305372,5.93595166666667,0.385329963131712
"ZBED5",18.85889,18.85889,23.856726,27.862227,25.596419,25.7717906666667,0.74178415061067
"ZBED6",0.2718,0.2718,0.355881,0,0,0.118627,1.13692946799961
"ZBP1",0.63769,0.63769,0.570671,0.049272,0.689923,0.436622,1.13995887575159
"ZBTB1",10.3703,10.3703,17.494271,9.574687,12.498572,13.1891766666667,0.801336135782368
"ZBTB10",1.74581,1.74581,4.88462,4.064176,4.033087,4.32729433333333,0.515422994899913
"ZBTB11",4.06658,4.06658,6.977714,5.422006,5.406493,5.93540433333333,0.730538517509169
"ZBTB12",2.00715,2.00715,4.62939,4.634179,4.122444,4.46200433333333,0.550557966724425
"ZBTB16",12.86879,12.86879,0.176486,0.177868,0.271719,0.208691,11.4742229403545
"ZBTB17",45.93457,45.93457,27.320773,21.169636,25.496101,24.66217,1.82894003118209
"ZBTB2",3.69024,3.69024,3.150709,3.406659,4.6517,3.736356,0.990263400808554
"ZBTB20",1.18129,1.18129,9.725186,8.373122,0.821099,6.306469,0.298542291769116
"ZBTB22",14.4996,14.4996,10.527091,7.452498,7.768704,8.58276433333333,1.61744559929176
"ZBTB24",2.10124,2.10124,1.860059,2.099303,2.408212,2.12252466666667,0.993183507277338
"ZBTB25",10.79891,10.79891,4.392252,2.72537,3.807388,3.64167,2.54195365030259
"ZBTB26",1.0663,1.0663,3.516608,2.88588,3.888353,3.43028033333333,0.466403894230621
"ZBTB3",3.02119,3.02119,4.085007,2.39806,4.074714,3.51926033333333,0.889789413179044
"ZBTB32",0.22999,0.22999,0.225353,0.226247,1.507132,0.652910666666667,0.744135799232546
"ZBTB33",5.07016,5.07016,7.286395,8.081321,8.628539,7.99875166666667,0.674555785608041
"ZBTB34",1.26493,1.26493,3.444254,4.238717,4.201236,3.96140233333333,0.456510044505562
"ZBTB37",0.43907,0.43907,1.68811,1.966522,1.464143,1.70625833333333,0.531756330234549
"ZBTB38",7.41184,7.41184,26.330913,27.630206,36.079494,30.0135376666667,0.271231231032409
"ZBTB39",0.84677,0.84677,2.333088,2.83295,3.183495,2.78317766666667,0.488153124890689
"ZBTB4",25.30897,25.30897,11.341024,9.960984,11.709674,11.003894,2.19170295905645
"ZBTB40",2.31032,2.31032,4.38202,4.715992,4.678766,4.59225933333333,0.591946796935621
"ZBTB41",0.55406,0.55406,2.840026,3.445715,4.470698,3.58547966666667,0.33890892839346
"ZBTB42",1.30674,1.30674,1.020852,0.592709,0.698274,0.770611666666667,1.30279272605418
"ZBTB43",3.66933,3.66933,34.234401,30.858341,82.939642,49.344128,0.092748254573006
"ZBTB44",4.5161,4.5161,5.835998,4.335774,5.174218,5.11533,0.902011829288035
"ZBTB45",18.46164,18.46164,6.452067,6.456187,8.415949,7.10806766666667,2.40028090540109
"ZBTB46",3.38707,3.38707,5.520829,6.784686,9.196883,7.167466,0.537139670982407
"ZBTB47",18.45119,18.45119,6.221944,6.159834,6.726418,6.36939866666667,2.63945416441939
"ZBTB48",33.94391,33.94391,14.4884,21.648614,27.239449,21.1254876666667,1.57935095155643
"ZBTB49",1.77717,1.77717,3.080437,5.567214,2.936953,3.86153466666667,0.571253768700199
"ZBTB5",2.77029,2.77029,8.374335,7.652279,10.350119,8.79224433333333,0.385028178592902
"ZBTB6",1.73535,1.73535,3.045651,2.821758,4.097146,3.32151833333333,0.63296040627696
"ZBTB7A",13.79919,13.79919,3.302763,2.726379,3.529052,3.18606466666667,3.53534672262588
"ZBTB7B",15.16865,15.16865,8.075261,4.227332,2.782127,5.02824,2.6821510092498
"ZBTB7C",4.08749,4.08749,0.70601,1.357177,1.111441,1.05820933333333,2.47180396940512
"ZBTB8A",1.57854,1.57854,2.410164,1.874653,2.233616,2.172811,0.812698896971802
"ZBTB8B",0.06272,0.06272,0.719615,0.926921,0.922164,0.856233333333333,0.572514231328676
"ZBTB8OS",55.52082,55.52082,29.453276,28.762731,41.69184,33.3026156666667,1.64771166575859
"ZBTB9",3.73205,3.73205,7.821352,12.056064,10.796196,10.2245373333333,0.421580850904857
"ZC2HC1A",14.34279,14.34279,25.603684,41.976976,31.472792,33.0178173333333,0.451022176104342
"ZC2HC1B",0.12545,0.12545,0.007623,0,0,0.002541,1.12259747980382
"ZC2HC1C",1.7249,1.7249,1.37575,1.775994,2.125448,1.759064,0.987617539861344
"ZC3H10",3.36617,3.36617,2.103288,3.809379,2.980523,2.96439666666667,1.10134539177462
"ZC3H11A",20.29108,20.29108,48.654776,33.732635,40.312925,40.900112,0.50813897585763
"ZC3H11B",0.01045,0.01045,0.101829,0.075815,12.237503,4.13838233333333,0.196647492236045
"ZC3H12A",1.64127,1.64127,0.975927,0.899716,0.280398,0.718680333333333,1.53680120076625
"ZC3H12B",0.68996,0.68996,2.486852,1.984054,1.472519,1.98114166666667,0.566883492621675
"ZC3H12C",1.60991,1.60991,2.007232,1.646225,1.612398,1.755285,0.947237763062623
"ZC3H12D",0.7945,0.7945,0.28084,0.13219,0.300996,0.238008666666667,1.44950520001745
"ZC3H13",9.66989,9.66989,12.489706,11.879541,10.155303,11.5081833333333,0.853032747894379
"ZC3H14",28.35106,28.35106,38.368835,35.269695,41.896449,38.5116596666667,0.742845535915605
"ZC3H15",92.43365,92.43365,59.408619,52.606548,65.085451,59.0335393333333,1.55635751344285
"ZC3H18",13.42285,13.42285,27.353225,20.159015,24.782694,24.0983113333333,0.574654199178925
"ZC3H3",8.85448,8.85448,3.707035,3.70437,5.031523,4.14764266666667,1.91436753444684
"ZC3H4",4.86108,4.86108,7.302408,11.409446,10.567019,9.75962433333333,0.54472905544131
"ZC3H6",1.12902,1.12902,1.631614,1.123115,0.959124,1.237951,0.951325565215682
"ZC3H7A",20.32244,20.32244,101.435216,77.968276,82.720974,87.374822,0.241272791474477
"ZC3H7B",27.56701,27.56701,22.219215,24.703852,27.428365,24.7838106666667,1.10794367711253
"ZC3H8",5.70785,5.70785,12.546881,16.341095,8.165234,12.35107,0.502420405255908
"ZC3HAV1",9.24127,9.24127,8.081905,7.944271,7.451616,7.82593066666667,1.16036148331402
"ZC3HAV1L",0.9304,0.9304,5.783732,2.361531,2.288904,3.47805566666667,0.431079947122885
"ZC3HC1",13.51693,13.51693,10.312848,9.912121,11.621696,10.615555,1.24978358761161
"ZC4H2",12.61789,12.61789,36.114931,38.726607,44.665376,39.835638,0.333480525025714
"ZCCHC10",16.29768,16.29768,12.245994,5.974089,11.585395,9.93515933333333,1.58184069136258
"ZCCHC12",1.474,1.474,19.191365,33.650782,33.972134,28.9380936666667,0.0826371921855056
"ZCCHC13",0,0,0,0,0,0,1
"ZCCHC14",3.79478,3.79478,5.683737,4.433808,5.566347,5.227964,0.769879209321056
"ZCCHC17",76.46005,76.46005,36.155089,28.901685,33.185016,32.7472633333333,2.29529871014726
"ZCCHC18",2.15351,2.15351,28.606166,37.978218,25.378915,30.654433,0.0996230133074884
"ZCCHC2",4.75654,4.75654,8.341364,5.897325,6.562865,6.93385133333333,0.725566910463073
"ZCCHC24",26.61571,26.61571,15.587039,8.821489,11.811994,12.0735073333333,2.11234134007701
"ZCCHC3",3.73205,3.73205,9.85978,7.136492,8.814725,8.60366566666667,0.492733729415889
"ZCCHC4",3.10482,3.10482,6.544312,5.133237,7.445884,6.37447766666667,0.556625185612016
"ZCCHC7",7.54774,7.54774,8.954362,8.615311,6.866445,8.14537266666667,0.934651906658223
"ZCCHC8",4.81926,4.81926,8.710368,9.27295,9.484524,9.15594733333333,0.572990368008341
"ZCCHC9",9.0531,9.0531,13.516169,10.644973,8.361751,10.8409643333333,0.849010242493482
"ZCRB1",40.67624,40.67624,29.802073,22.00949,29.920702,27.2440883333333,1.47557391508418
"ZCWPW1",5.67648,5.67648,4.136064,1.905043,1.789423,2.61017666666667,1.84934993947665
"ZCWPW2",0.78404,0.78404,0.826682,0.603625,0.470263,0.633523333333333,1.09214234262545
"ZDBF2",0.7945,0.7945,2.975663,1.855385,1.623858,2.15163533333333,0.569386940494173
"ZDHHC1",19.27705,19.27705,4.563803,5.280833,5.514301,5.11964566666667,3.31343530401569
"ZDHHC11",1.71444,1.71444,9.622146,8.819146,8.346201,8.92916433333333,0.273380509061303
"ZDHHC11B",0.5436,0.5436,3.971842,5.965659,4.857701,4.931734,0.260227447825543
"ZDHHC12",54.53815,54.53815,4.293023,4.839566,5.058862,4.73048366666667,9.69170374274981
"ZDHHC13",10.87209,10.87209,15.521484,15.381096,20.310617,17.0710656666667,0.656966789839013
"ZDHHC14",23.07182,23.07182,11.618133,45.541558,38.722153,31.9606146666667,0.730320725005897
"ZDHHC15",2.54031,2.54031,3.095515,2.979269,3.966695,3.34715966666667,0.814396127923834
"ZDHHC16",27.51474,27.51474,23.405057,28.575553,35.538068,29.1728926666667,0.945044955252219
"ZDHHC17",12.25201,12.25201,43.169988,29.136353,45.704003,39.3367813333333,0.328534145808229
"ZDHHC18",65.4416,65.4416,13.649858,16.434384,16.016783,15.3670083333333,4.05948348328777
"ZDHHC19",0.63769,0.63769,0.599122,0.655524,0.165225,0.473290333333333,1.11158674087999
"ZDHHC2",20.15518,20.15518,58.781263,40.613733,40.941661,46.7788856666667,0.442772570034196
"ZDHHC20",3.41844,3.41844,36.823814,26.479086,14.518756,25.940552,0.164007032966511
"ZDHHC21",4.53701,4.53701,4.495831,3.784592,4.552061,4.27749466666667,1.04917396411075
"ZDHHC22",5.81239,5.81239,3.293611,3.933477,5.02996,4.08568266666667,1.33952321576232
"ZDHHC23",2.62394,2.62394,9.853968,11.902657,11.243624,11.000083,0.301992911215697
"ZDHHC24",21.08558,21.08558,2.95646,2.834796,2.842832,2.87802933333333,5.69505233242176
"ZDHHC3",36.1706,36.1706,30.829598,30.053696,31.409739,30.7643443333333,1.17019887487472
"ZDHHC4",51.02563,51.02563,31.262705,31.069435,40.263022,34.1983873333333,1.47806856908842
"ZDHHC5",15.41955,15.41955,26.749507,30.300136,23.653615,26.901086,0.588491430046845
"ZDHHC6",23.19727,23.19727,32.432267,31.874575,35.950701,33.419181,0.703017018330564
"ZDHHC7",45.32824,45.32824,33.089226,29.933329,30.083658,31.0354043333333,1.44615749244016
"ZDHHC8",35.45973,35.45973,36.188059,26.80499,30.578319,31.190456,1.13262545892484
"ZDHHC9",10.46438,10.46438,23.021268,29.584265,34.851659,29.1523973333333,0.380214543913766
"ZEB1",11.4366,11.4366,22.33698,15.427834,11.389989,16.3849343333333,0.71536652146879
"ZEB2",19.58021,19.58021,67.018295,34.904826,36.39763,46.106917,0.436882974107603
"ZER1",37.32053,37.32053,23.289225,24.305223,19.788396,22.460948,1.63337517307485
"ZFAND1",23.85587,23.85587,26.308204,19.523967,16.841603,20.891258,1.1354244694389
"ZFAND2A",116.00727,116.00727,20.026216,24.57817,29.353772,24.6527193333333,4.56120337495604
"ZFAND2B",93.67767,93.67767,19.988438,15.01264,23.234606,19.4118946666667,4.63835775885185
"ZFAND3",65.94339,65.94339,76.043582,57.253765,77.756693,70.3513466666667,0.938221815388301
"ZFAND4",2.20578,2.20578,6.089142,6.229775,9.534509,7.28447533333333,0.386962344748768
"ZFAND5",117.69035,117.69035,98.283174,119.192934,138.534109,118.670072333333,0.991813138287371
"ZFAND6",60.87324,60.87324,53.54249,44.475927,59.027374,52.348597,1.15979132497149
"ZFAT",5.13288,5.13288,6.810279,5.466962,5.75745,6.01156366666667,0.874680783283196
"ZFC3H1",7.78818,7.78818,47.873842,34.336543,41.99557,41.401985,0.207258693195613
"ZFHX2",0.97222,0.97222,2.111555,1.061325,1.520645,1.56450833333333,0.769044098771369
"ZFHX3",4.02476,4.02476,7.869433,8.774643,7.46316,8.03574533333333,0.556098010140171
"ZFHX4",0.62724,0.62724,4.170732,0.609243,1.386889,2.05562133333333,0.532539808597575
"ZFP1",6.94141,6.94141,7.907739,5.739346,9.429528,7.69220433333333,0.913624403598734
"ZFP14",2.01761,2.01761,2.935257,3.512275,3.29045,3.245994,0.710695775830112
"ZFP2",1.68308,1.68308,1.734063,1.260914,2.012503,1.66916,1.00521512385919
"ZFP28",5.4465,5.4465,9.503621,5.43681,9.741319,8.22725,0.698637188761549
"ZFP3",1.3381,1.3381,0.862858,0.804716,0.797296,0.821623333333333,1.28352550014913
"ZFP30",2.46713,2.46713,8.48203,11.669284,9.549269,9.90019433333333,0.318079650139571
"ZFP36",55.37447,55.37447,4.744481,1.699072,1.528444,2.65733233333333,15.4140955379408
"ZFP36L1",35.67926,35.67926,70.685562,17.433731,26.120416,38.079903,0.938570906892988
"ZFP36L2",41.17803,41.17803,12.725966,5.027852,8.417991,8.72393633333333,4.33754691044357
"ZFP37",0.88858,0.88858,2.814479,3.352387,4.60834,3.59173533333333,0.411299838274651
"ZFP41",3.67978,3.67978,6.583562,10.220198,12.080149,9.62796966666667,0.440326811872409
"ZFP42",0,0,0.101047,0.108941,0.114134,0.108040666666667,0.902493951786366
"ZFP57",0.59587,0.59587,0,0,0.040737,0.013579,1.57449000028611
"ZFP62",9.42945,9.42945,11.68225,9.767553,6.465454,9.30508566666667,1.01206824837329
"ZFP64",9.76397,9.76397,5.879574,5.673706,8.414949,6.65607633333333,1.40593817660038
"ZFP82",3.43934,3.43934,3.400799,3.480009,4.952702,3.94450333333333,0.897833351647722
"ZFP90",24.2113,24.2113,24.75208,29.265221,34.216469,29.4112566666667,0.829012108126191
"ZFP91",11.45751,11.45751,15.605754,14.754158,17.91186,16.0905906666667,0.728910442182494
"ZFP92",0.49133,0.49133,0.245713,0.371612,0.185652,0.267659,1.17644413836844
"ZFPL1",19.73702,19.73702,24.897288,22.131197,22.647772,23.225419,0.856002531886033
"ZFPM1",5.50922,5.50922,2.329763,0.843112,2.157816,1.776897,2.34406245532333
"ZFPM2",0.80495,0.80495,1.717831,0.822948,0.365462,0.968747,0.9168013970307
"ZFR",28.63332,28.63332,42.154438,41.836835,50.054858,44.6820436666667,0.648686390132385
"ZFR2",20.4688,20.4688,13.904454,22.278486,21.216802,19.1332473333333,1.06633568070539
"ZFX",3.14663,3.14663,14.041131,4.477383,2.808799,7.10910433333333,0.511354870963349
"ZFY",0,0,3.526429,2.136931,2.537935,2.733765,0.267826175455606
"ZFYVE1",12.76425,12.76425,10.566532,14.91157,16.958735,14.1456123333333,0.908794553634972
"ZFYVE16",6.18873,6.18873,50.882671,26.877756,22.233692,33.331373,0.209392441135401
"ZFYVE19",44.97281,44.97281,15.206999,16.79643,20.566347,17.5232586666667,2.48189645392848
"ZFYVE21",87.89665,87.89665,25.887921,18.964213,23.027495,22.626543,3.76257542205815
"ZFYVE26",2.98982,2.98982,6.789886,11.200151,9.488538,9.159525,0.392717179198831
"ZFYVE27",34.07981,34.07981,19.283137,26.001843,34.101093,26.4620243333333,1.27739344973998
"ZFYVE28",24.50401,24.50401,5.087688,4.883308,5.244807,5.07193433333333,4.20031057648131
"ZFYVE9",11.76067,11.76067,10.402655,14.662086,14.382292,13.149011,0.90187717007217
"ZG16",0,0,0,0,0.026215,0.00873833333333333,0.99133736367046
"ZG16B",0.31362,0.31362,0,0,0,0,1.31362
"ZGLP1",4.73563,4.73563,2.240699,3.503887,8.555874,4.76682,0.994591473290306
"ZGPAT",33.7871,33.7871,12.186885,13.04253,11.246272,12.1585623333333,2.64368546644926
"ZHX1",10.43302,10.43302,11.7001,12.463057,14.225806,12.796321,0.828700636930672
"ZHX2",3.98295,3.98295,5.032113,1.518422,2.502499,3.017678,1.24025618777811
"ZHX3",14.01872,14.01872,5.988153,10.101258,6.552621,7.547344,1.75712127650414
"ZIC1",12.56562,12.56562,24.847218,0.673524,14.524691,13.3484776666667,0.945439670684692
"ZIC2",0.19862,0.19862,11.991714,0.030068,3.892399,5.304727,0.190114496630861
"ZIC3",0.02091,0.02091,3.63476,0,3.250729,2.295163,0.309820788835029
"ZIC4",1.07675,1.07675,4.897723,0.798337,1.974231,2.55676366666667,0.583887543460624
"ZIC5",0,0,1.236702,0,0.144154,0.460285333333333,0.684797674244486
"ZIK1",1.40083,1.40083,4.694175,3.496806,3.571214,3.92073166666667,0.48790102013962
"ZIM3",0,0,0.175109,0.085246,0.062415,0.10759,0.902861167038344
"ZKSCAN1",6.60688,6.60688,34.733876,32.972178,29.034548,32.2468673333333,0.228799902370752
"ZKSCAN2",1.54718,1.54718,4.043732,7.357854,7.665827,6.35580433333333,0.346281641622423
"ZKSCAN3",1.39037,1.39037,3.328114,2.931277,3.90301,3.387467,0.544817772988378
"ZKSCAN4",2.05942,2.05942,1.502371,1.315791,1.980004,1.59938866666667,1.17697674042845
"ZKSCAN5",5.10152,5.10152,6.579534,8.297459,8.970161,7.94905133333333,0.681806347145772
