"Hs_symbol","DRG","dHs_Avg_TPM","Motor_neurons-S18_rep_1","Motor_neurons-S22_rep_2","Motor_neurons-S26_rep_3","Hs_Avg_TPM","FoldChange"
"DRG2",45.45369,45.45369,16.962785,9.564387,9.458773,11.995315,3.57464901774216
"DRGX",38.7109,38.7109,1.557704,0.708222,0.304855,0.856927,21.3852779349969
"DROSHA",36.27514,36.27514,145.599886,121.608589,111.73997,126.316148333333,0.292776214863239
"DRP2",15.12684,15.12684,2.486004,0.742869,1.248782,1.49255166666667,6.47001232338213
"DSC1",0.02091,0.02091,0.014989,0,0.020381,0.01179,1.00901372814517
"DSC2",1.13948,1.13948,1.436341,1.112125,1.163365,1.237277,0.956287486976356
"DSC3",0.16726,0.16726,0.713054,0.035688,0.031144,0.259962,0.926424765191331
"DSCAM",0.7945,0.7945,1.382651,1.43029,1.214487,1.342476,0.766069748420048
"DSCAML1",0.06272,0.06272,0.408615,0.057446,0.094275,0.186778666666667,0.895466045901286
"DSCC1",2.25805,2.25805,0.304113,0.447468,0.344141,0.365240666666667,2.38642905939417
"DSCR10",0,0,0,0,0,0,1
"DSCR4",0,0,0,0,0,0,1
"DSCR8",0.11499,0.11499,0,0,0,0,1.11499
"DSCR9",0.18817,0.18817,0.30192,0.653865,0.144538,0.366774333333333,0.869324197142518
"DSE",8.5095,8.5095,2.73055,1.562577,1.217609,1.836912,3.35206026834812
"DSEL",0.80495,0.80495,3.58702,1.070117,1.534734,2.063957,0.589091165443901
"DSG1",0.02091,0.02091,0,0.00636,0,0.00212,1.01875024947112
"DSG2",0.70041,0.70041,2.525756,0.711306,0.893711,1.37692433333333,0.715382469754682
"DSG3",0.03136,0.03136,0.055367,0.025769,0.008249,0.029795,1.00151971994426
"DSG4",0,0,0,0,0,0,1
"DSN1",5.94829,5.94829,2.775388,1.160276,1.001151,1.645605,2.62635200644087
"DSP",0.36589,0.36589,4.811169,5.071819,4.362811,4.74859966666667,0.237603952127704
"DSPP",0,0,0,0,0.009877,0.00329233333333333,0.996718470555441
"DST",248.48992,248.48992,125.020776,125.174689,103.342784,117.846083,2.09926918668409
"DSTN",357.69168,357.69168,179.0982,171.657751,170.656462,173.804137666667,2.05196332757287
"DSTNP2",10.34939,10.34939,5.457693,7.879423,5.7865,6.37453866666667,1.53899660887262
"DSTYK",7.70455,7.70455,9.247216,10.007073,9.137388,9.46389233333333,0.831865401775127
"DTD1",86.25538,86.25538,7.237781,10.178562,8.678601,8.69831466666667,8.99696318370642
"DTHD1",0.01045,0.01045,0,0,0.017115,0.005705,1.00471808333458
"DTL",0.58542,0.58542,0.246899,0.362078,0.340224,0.316400333333333,1.20436007182212
"DTNA",25.62258,25.62258,53.300946,82.359108,53.985272,63.2151086666667,0.414584364221741
"DTNB",41.18849,41.18849,39.379034,42.776961,50.25109,44.135695,0.934703453663448
"DTNBP1",46.72907,46.72907,29.621107,34.116453,25.255437,29.6643323333333,1.55650119758572
"DTWD1",13.96645,13.96645,6.547115,3.928742,4.590881,5.022246,2.48519406214891
"DTWD2",0.62724,0.62724,1.030696,1.358441,1.207199,1.19877866666667,0.740065393879269
"DTX1",5.42559,5.42559,28.502057,32.69101,29.487564,30.226877,0.205771137472377
"DTX2",11.78158,11.78158,3.733711,4.995361,3.101441,3.94350433333333,2.58553025104391
"DTX3",42.5475,42.5475,59.172837,62.916049,52.373498,58.154128,0.736170094502957
"DTX3L",6.59643,6.59643,4.122969,3.82581,3.216956,3.72191166666667,1.608761564437
"DTX4",13.11968,13.11968,28.224219,31.370031,23.003129,27.5324596666667,0.494863750442639
"DTYMK",24.36811,24.36811,16.626775,12.259523,13.840463,14.2422536666667,1.66432802883196
"DUOX1",0.66905,0.66905,11.013512,5.417249,5.622853,7.35120466666667,0.199857393827493
"DUOX2",0.06272,0.06272,0.050109,0.032728,0.367299,0.150045333333333,0.924067920800803
"DUOXA1",0.32407,0.32407,0.232085,0,0.024316,0.085467,1.21981598703599
"DUOXA2",0.02091,0.02091,0,0,0,0,1.02091
"DUPD1",0.02091,0.02091,0,0,0,0,1.02091
"DUS1L",147.31679,147.31679,33.617927,32.205675,31.430901,32.4181676666667,4.43820832666239
"DUS3L",24.88035,24.88035,34.312626,25.182436,25.087175,28.194079,0.886493113894773
"DUS4L",3.21981,3.21981,4.555512,6.286335,6.81425,5.88536566666667,0.612866506194273
"DUSP1",58.7929,58.7929,10.336089,11.933009,11.346377,11.2051583333333,4.89898601615847
"DUSP10",1.55764,1.55764,2.58078,0.878246,0.86225,1.44042533333333,1.04803042529745
"DUSP11",9.23082,9.23082,8.862869,8.396318,7.932268,8.39715166666667,1.08871500247149
"DUSP12",30.02369,30.02369,42.707752,45.882251,39.692966,42.7609896666667,0.708934835256506
"DUSP13",0.81541,0.81541,0.148018,0.300957,0.1484,0.199125,1.51394558532263
"DUSP14",13.73646,13.73646,3.027528,3.47006,3.338308,3.278632,3.44419898696593
"DUSP15",69.56045,69.56045,17.623034,14.268678,21.281438,17.7243833333333,3.76837243416116
"DUSP16",1.60991,1.60991,6.976879,5.604643,3.131992,5.237838,0.418399772485275
"DUSP18",3.96204,3.96204,7.555387,9.633983,7.258979,8.14944966666667,0.542332072504616
"DUSP19",0.91995,0.91995,1.214596,0.985952,0.591853,0.930800333333333,0.994380395970514
"DUSP2",2.27896,2.27896,1.418556,1.978657,1.187069,1.528094,1.29700873464357
"DUSP21",0.01045,0.01045,0,0,0,0,1.01045
"DUSP22",69.59181,69.59181,21.983335,23.658656,22.178683,22.6068913333333,2.99030520381661
"DUSP23",174.13112,174.13112,4.481578,4.840764,6.536859,5.28640033333333,27.8587284795363
"DUSP26",76.7423,76.7423,31.075611,25.93314,25.382697,27.463816,2.73126765574932
"DUSP27",0.35543,0.35543,0,0.012496,0.023575,0.0120236666666667,1.33932638597714
"DUSP28",13.28695,13.28695,6.206933,4.582258,7.8562,6.21513033333333,1.980137480538
"DUSP3",120.48155,120.48155,31.475206,33.000906,27.786637,30.7542496666667,3.82567849264984
"DUSP4",14.31143,14.31143,31.975523,50.099436,36.329179,39.468046,0.378358520201346
"DUSP5",11.8443,11.8443,3.194473,4.110573,4.637474,3.98084,2.57874173834132
"DUSP6",27.84927,27.84927,27.018881,23.212984,49.412136,33.214667,0.843184298710258
"DUSP7",8.2586,8.2586,7.086782,6.063533,6.579966,6.57676033333333,1.22197345470564
"DUSP8",7.63137,7.63137,34.323066,45.35807,34.220337,37.9671576666667,0.22150371022271
"DUSP9",0.17772,0.17772,5.904228,2.62599,4.325188,4.28513533333333,0.222836299493056
"DUT",155.65902,155.65902,89.862147,122.991322,104.284868,105.712779,1.46804367263268
"DUX4",0,0,0.113978,1.810391,0.007521,0.643963333333333,0.608286072884837
"DUXA",0,0,0.22368,0.109698,0.051242,0.128206666666667,0.886362427687599
"DVL1",59.85921,59.85921,27.949467,29.300636,33.988293,30.4127986666667,1.93740171468963
"DVL2",11.17525,11.17525,18.396261,9.738927,13.835174,13.9901206666667,0.812218278340744
"DVL3",35.17748,35.17748,63.898869,61.815607,54.984295,60.2329236666667,0.590817452992105
"DYDC1",0.02091,0.02091,0.120298,0.173128,0.104293,0.132573,0.901407679681575
"DYDC2",0.26135,0.26135,1.832249,4.478337,3.787226,3.36593733333333,0.288907032716609
"DYM",40.60307,40.60307,40.753974,41.696918,34.655968,39.03562,1.03915138569104
"DYNC1H1",472.30857,472.30857,853.380906,865.292337,650.246098,789.639780333333,0.598639964460748
"DYNC1I1",125.75033,125.75033,61.84032,58.50802,54.464988,58.2711093333333,2.13848418606731
"DYNC1I2",94.95305,94.95305,151.749537,174.92692,157.647977,161.441478,0.590693037156434
"DYNC1LI1",76.53322,76.53322,76.843346,76.889222,74.754268,76.1622786666667,1.00480728848011
"DYNC1LI2",33.7871,33.7871,237.279635,230.212576,168.419962,211.970724333333,0.163342168783502
"DYNC2H1",9.50262,9.50262,8.028798,10.330451,9.922641,9.42729666666667,1.00722366839088
"DYNC2LI1",17.61487,17.61487,23.538541,18.644893,17.613574,19.932336,0.889287750779464
"DYNLL1",915.07434,915.07434,270.188802,304.594802,286.666977,287.150193666667,3.17915573244319
"DYNLL2",289.88749,289.88749,52.660244,57.638637,48.01375,52.770877,5.40975907832041
"DYNLRB1",792.40792,792.40792,177.215989,181.802051,184.694814,181.237618,4.35370001379188
"DYNLRB2",3.97249,3.97249,0.392035,0.574922,0.81033,0.592429,3.12258191730997
"DYNLT1",72.01713,72.01713,113.482974,132.391437,122.5666,122.813670333333,0.589733991435857
"DYNLT3",140.55309,140.55309,38.04593,43.226496,39.977353,40.416593,3.41778692419244
"DYRK1A",12.49245,12.49245,9.505627,9.328346,8.469553,9.10117533333333,1.33573070011721
"DYRK1B",16.09905,16.09905,16.666555,18.127292,17.683183,17.4923433333333,0.924655663794547
"DYRK2",2.94801,2.94801,5.790317,8.776463,8.016957,7.52791233333333,0.462951522680209
"DYRK3",1.64127,1.64127,6.699033,5.560729,5.879149,6.04630366666667,0.374844759032289
"DYRK4",42.98656,42.98656,26.689582,29.394516,25.665728,27.249942,1.55704956845575
"DYSF",31.18407,31.18407,6.411281,4.775415,5.65289,5.61319533333333,4.86664439469654
"DYTN",0.02091,0.02091,0,0.019219,0.072106,0.0304416666666667,0.990749921150316
"DZANK1",2.68666,2.68666,6.488552,7.081623,4.951437,6.17387066666667,0.513901096256173
"DZIP1",8.15407,8.15407,26.727973,33.746641,28.41433,29.629648,0.298863049291327
"DZIP1L",1.43219,1.43219,6.853278,2.85305,2.177515,3.961281,0.490234276187944
"DZIP3",10.04623,10.04623,13.165744,12.147341,10.584469,11.9658513333333,0.851947914257025
"E2F1",11.29024,11.29024,0.631554,0.365645,0.48169,0.492963,8.23211291907435
"E2F2",0.2718,0.2718,0.084438,0.096641,0.105236,0.0954383333333333,1.16099643521695
"E2F3",3.10482,3.10482,10.139451,11.224222,9.312723,10.2254653333333,0.365670364489122
"E2F4",37.7805,37.7805,17.077836,18.522848,16.380541,17.327075,2.11602233307825
"E2F5",3.80523,3.80523,14.752932,16.481053,11.622828,14.2856043333333,0.314363102381319
"E2F6",6.65915,6.65915,9.760819,8.554619,6.928555,8.41466433333333,0.81353404952338
"E2F7",0.06272,0.06272,0.496054,0.01717,0.024501,0.179241666666667,0.901189323647259
"E2F8",0.08363,0.08363,0.018342,0.013529,0,0.0106236666666667,1.07223889143041
"E4F1",32.73126,32.73126,14.451675,17.21972,17.601284,16.4242263333333,1.93588279644133
"EAF1",5.20606,5.20606,16.032807,12.0779,10.897528,13.002745,0.443203100534931
"EAF2",16.14087,16.14087,0.400299,0.631114,0.138863,0.390092,12.3307450154378
"EAPP",47.91036,47.91036,17.517391,19.992227,15.280133,17.5965836666667,2.63007232278201
"EARS2",24.79672,24.79672,19.254355,34.404633,18.838703,24.165897,1.02506658117531
"EBAG9",27.06523,27.06523,13.916571,12.970793,14.137953,13.6751056666667,1.91243801833386
"EBF1",15.54499,15.54499,15.569768,29.549366,18.625158,21.2480973333333,0.743658648742577
"EBF2",4.36974,4.36974,0.028169,0.026085,0.019186,0.02448,5.24142979853194
"EBF3",5.87511,5.87511,1.74736,4.744719,2.454712,2.98226366666667,1.72643264622274
"EBF4",30.79728,30.79728,64.090282,52.29896,48.40105,54.9300973333333,0.568518231078589
"EBI3",11.07071,11.07071,0.48351,0,0.043399,0.175636333333333,10.2673842733113
"EBLN1",0,0,0,0,0,0,1
"EBLN2",0.12545,0.12545,0.210814,0.062134,0.05884,0.110596,1.01337480055754
"EBNA1BP2",81.93791,81.93791,27.016654,27.651062,26.893168,27.1869613333333,2.94242110808586
"EBP",104.84247,104.84247,33.18288,27.350639,22.936579,27.823366,3.67210651247325
"EBPL",47.10541,47.10541,22.022844,27.461377,25.231661,24.905294,1.85697216947239
"ECD",14.91776,14.91776,19.914443,19.12755,13.01866,17.353551,0.86728502838497
"ECE1",40.06992,40.06992,22.703685,14.588014,9.904295,15.731998,2.45457356616944
"ECE2",43.12246,43.12246,7.336963,6.66645,6.648012,6.88380833333333,5.59659217150764
"ECEL1",0.63769,0.63769,155.360077,150.536187,165.45245,157.116238,0.0103575067350135
"ECEL1P2",0,0,0.113777,0.254454,0.188937,0.185722666666667,0.843367532823864
"ECH1",209.39223,209.39223,138.598114,104.089513,144.750106,129.145911,1.61658732405354
"ECHDC1",44.98326,44.98326,90.236028,108.123795,90.546688,96.3021703333333,0.472582058986687
"ECHDC2",54.67406,54.67406,20.133979,21.07502,22.509949,21.2396493333333,2.50336950756478
"ECHDC3",15.38819,15.38819,0.770826,0.621644,0.31978,0.57075,10.433353493554
"ECHS1",172.76165,172.76165,43.346192,47.182016,46.993378,45.8405286666667,3.70964322876344
"ECI1",104.54976,104.54976,6.877028,7.133391,7.315665,7.10869466666667,13.0168620646052
"ECI2",50.86883,50.86883,9.793439,10.488986,13.232397,11.1716073333333,4.26146100342486
"ECM1",10.45393,10.45393,5.387145,1.54155,2.357881,3.09552533333333,2.79669372492385
"ECM2",3.97249,3.97249,0.079703,0,0,0.0265676666666667,4.843801496443
"ECSCR",82.93103,82.93103,0,0,0,0,83.93103
"ECSIT",107.55004,107.55004,145.514632,140.730934,188.7676,158.337722,0.68125763715889
"ECT2",2.69711,2.69711,5.285252,3.570471,2.737574,3.86443233333333,0.760029073621951
"ECT2L",0.04182,0.04182,0.028967,0.173567,0.071003,0.091179,0.954765441783612
"EDA",2.23714,2.23714,0.659948,0.69174,0.68599,0.679226,1.9277571928972
"EDA2R",0.5436,0.5436,3.645523,1.674276,2.10801,2.47593633333333,0.444081781705054
"EDAR",0.01045,0.01045,0.030327,0,0,0.010109,1.00033758732968
"EDARADD",0.47043,0.47043,0.58265,1.581026,1.590772,1.25148266666667,0.653094079634635
"EDC3",15.08502,15.08502,70.071204,79.066893,62.287639,70.4752453333333,0.225043228952704
"EDC4",45.6105,45.6105,71.136587,79.966805,69.522137,73.541843,0.625293098803581
"EDDM3A",0.01045,0.01045,0,0,0,0,1.01045
"EDDM3B",0,0,0,0,0,0,1
"EDEM1",3.66933,3.66933,10.219176,3.667603,5.650059,6.51227933333333,0.621559688186959
"EDEM2",19.18296,19.18296,6.054402,5.149015,6.502313,5.90191,2.92425719836973
"EDEM3",5.13288,5.13288,9.156374,9.759952,8.971077,9.295801,0.595668078666245
"EDF1",924.31561,924.31561,105.513159,123.724516,121.036812,116.758162333333,7.85776197305751
"EDIL3",167.95285,167.95285,48.108015,70.289266,55.598472,57.9985843333333,2.86367633917182
"EDN1",4.44292,4.44292,2.063695,0.145048,0.184139,0.797627333333333,3.02783558030752
"EDN2",0.63769,0.63769,0,0,0.071397,0.023799,1.59962062865856
"EDN3",0.19862,0.19862,0.116944,0.02065,0.019271,0.0522883333333333,1.13906042862143
"EDNRA",14.71913,14.71913,5.116801,0.561966,1.625262,2.43467633333333,4.57659717378513
"EDNRB",39.70403,39.70403,0.210888,3.182115,0.195855,1.196286,18.5331190928686
"EEA1",3.65888,3.65888,2.489145,1.925945,2.105834,2.17364133333333,1.46799197220774
"EED",12.74334,12.74334,9.045198,7.280679,8.198015,8.17463066666667,1.49797201645756
"EEF1A1",1969.0396,1969.0396,2028.246941,2258.086495,2139.308238,2141.880558,0.919341767624549
"EEF1A2",1250.21689,1250.21689,368.831194,487.791813,387.752979,414.791995333333,3.00923756119191
"EEF1B2",612.33897,612.33897,161.455932,204.388756,171.360535,179.068407666667,3.40614424233362
"EEF1D",802.92457,802.92457,135.883971,157.970417,139.862276,144.572221333333,5.52251358560478
"EEF1E1",66.21519,66.21519,40.434842,38.728827,38.270244,39.1446376666667,1.67432548670905
"EEF1G",943.84356,943.84356,407.326767,511.071026,460.621526,459.673106333333,2.05100655325933
"EEF2",683.47797,683.47797,3460.279819,4492.148332,4202.914329,4051.78082666667,0.168890941621181
"EEF2K",6.15736,6.15736,14.98791,13.135161,13.953974,14.0256816666667,0.476341783273504
"EEFSEC",24.39947,24.39947,6.776107,4.379739,5.783944,5.64659666666667,3.82142489966043
"EEPD1",26.52162,26.52162,3.094302,1.352967,3.195028,2.54743233333333,7.75818040034026
"EFCAB1",0.28226,0.28226,1.120267,0.54609,0.67947,0.781942333333333,0.719585575814556
"EFCAB10",4.1293,4.1293,1.158559,1.232126,1.221413,1.20403266666667,2.32723410935531
"EFCAB11",4.79835,4.79835,2.967686,0.936181,1.473413,1.79242666666667,2.07645560372818
"EFCAB12",0.12545,0.12545,0.789321,0.365154,0.436893,0.530456,0.735369066474306
"EFCAB13",0.60633,0.60633,13.523997,1.700634,8.274372,7.833001,0.181855521130361
"EFCAB2",13.39148,13.39148,22.052068,21.183815,13.087575,18.774486,0.727780231556967
"EFCAB3",0.01045,0.01045,0.43799,0.401338,0.288994,0.376107333333333,0.734281385996538
"EFCAB5",0.36589,0.36589,8.522435,0.622096,0.911079,3.35187,0.313862776231827
"EFCAB6",0.71087,0.71087,0.513262,1.432178,1.33775,1.09439666666667,0.816879642347279
"EFCAB7",11.0289,11.0289,15.385567,15.434415,13.512225,14.7774023333333,0.762413212635532
"EFCAB8",0.03136,0.03136,0.118724,0,0,0.0395746666666667,0.992098050356492
"EFCAB9",0.11499,0.11499,0,0,0,0,1.11499
"EFEMP1",11.66659,11.66659,13.59963,4.78378,5.255977,7.87979566666667,1.42645061614969
"EFEMP2",40.47762,40.47762,50.480174,29.105838,39.525436,39.703816,1.01901060087339
"EFHB",0.36589,0.36589,0.217007,0.020006,0.075975,0.104329333333333,1.23685023911949
"EFHC1",6.14691,6.14691,26.19153,27.104716,20.478794,24.59168,0.279266933628429
"EFHC2",1.10812,1.10812,0.39954,0.160962,0.146217,0.235573,1.70618814104873
"EFHD1",20.75105,20.75105,3.216193,3.714214,4.488797,3.80640133333333,4.52543358149313
"EFHD2",40.164,40.164,5.822686,5.243359,4.561207,5.209084,6.62964134484249
"EFNA1",32.49082,32.49082,8.653327,11.677762,9.654534,9.99520766666667,3.04594701758399
"EFNA2",0.3868,0.3868,3.562725,4.53781,4.96799,4.356175,0.258916110844026
"EFNA3",4.54746,4.54746,23.473631,22.555431,24.390817,23.473293,0.226674031974365
"EFNA4",3.01073,3.01073,0.876856,0.155584,0.271474,0.434638,2.7956390392559
"EFNA5",4.11885,4.11885,15.309592,9.952831,2.320056,9.19415966666667,0.502135552843836
"EFNB1",30.44185,30.44185,1.162093,0.970251,0.710039,0.947461,16.1450473205882
"EFNB2",6.52325,6.52325,6.61354,14.113879,7.204439,9.31061933333333,0.72966033918816
"EFNB3",0.2718,0.2718,21.98616,19.231501,16.56736,19.2616736666667,0.0627687535059007
"EFR3A",8.74994,8.74994,10.297314,5.691865,7.018698,7.66929233333333,1.12465235051673
"EFR3B",1.00358,1.00358,22.278427,26.660804,20.136009,23.02508,0.0833953518573091
"EFS",16.00497,16.00497,1.361785,0.248669,0.409136,0.673196666666667,10.16316272843
"EFTUD2",41.6171,41.6171,267.981455,353.73531,223.469326,281.728697,0.150734964127112
"EGF",0.33453,0.33453,0.99108,0.567256,0.223423,0.593919666666667,0.837263023920695
"EGFL6",0.04182,0.04182,0.583722,1.431114,2.17935,1.398062,0.434442478968434
"EGFL7",217.67174,217.67174,2.566803,1.701748,2.375834,2.214795,68.0204305406721
"EGFL8",230.63461,230.63461,3.06411,5.609825,5.722039,4.798658,39.9462444586316
"EGFLAM",57.05755,57.05755,0.848293,1.541148,1.47838,1.28927366666667,25.3606857255016
"EGFR",4.56837,4.56837,0.870671,0.306233,0.31981,0.498904666666667,3.71495941258439
"EGLN1",11.24843,11.24843,27.076176,25.096936,29.61263,27.261914,0.43338996785568
"EGLN2",172.8871,172.8871,64.519375,56.678927,54.328441,58.5089143333333,2.92203448757254
"EGLN3",6.57552,6.57552,4.40682,6.269001,11.833476,7.503099,0.89091283072207
"EGOT",0.01045,0.01045,0,0,0,0,1.01045
"EGR1",8.65585,8.65585,2.304118,1.582785,1.505973,1.79762533333333,3.45144501122142
"EGR2",5.74966,5.74966,0.482039,0.052337,0.159906,0.231427333333333,5.48116792383473
"EGR3",0.47043,0.47043,0.448844,0.173541,0.189965,0.270783333333333,1.15710519758154
"EGR4",0.35543,0.35543,0,0.022718,0.019815,0.0141776666666667,1.3364818064422
"EHBP1",80.42209,80.42209,89.629038,111.775276,110.075684,103.826666,0.776730703235377
"EHBP1L1",53.61821,53.61821,28.297592,10.128344,3.275999,13.900645,3.66549300382634
"EHD1",42.86111,42.86111,25.760741,39.038583,27.244562,30.6812953333333,1.38444812746819
"EHD2",22.37141,22.37141,3.335533,7.168497,6.011248,5.50509266666667,3.59278663619345
"EHD3",79.47078,79.47078,9.544064,7.877802,8.616676,8.679514,8.31351450083134
"EHD4",12.34609,12.34609,2.243509,2.27268,2.38846,2.30154966666667,4.04237141568571
"EHF",0.01045,0.01045,0.05666,0,0.159905,0.0721883333333333,0.942418387316905
"EHHADH",1.79808,1.79808,10.633041,3.253741,3.691893,5.85955833333333,0.407909644328413
"EHMT1",12.06384,12.06384,51.913089,87.242968,63.420881,67.525646,0.190641617592339
"EHMT2",34.21571,34.21571,27.651741,27.643177,22.04479,25.7799026666667,1.31500515286911
"EI24",64.24986,64.24986,47.275146,48.744127,51.600289,49.2065206666667,1.29962919424769
"EID1",224.84313,224.84313,100.043733,108.52093,86.74738,98.4373476666667,2.27121031784828
"EID2",23.45862,23.45862,22.295203,21.783144,22.883534,22.320627,1.04879770170845
"EID2B",7.20276,7.20276,6.124562,5.725231,5.54422,5.79800433333333,1.20664236116747
"EID3",1.42173,1.42173,0.285957,0.280085,0.398834,0.321625333333333,1.83238769636175
"EIF1",865.12546,865.12546,334.710384,344.177447,358.779254,345.889028333333,2.49683728586458
"EIF1AD",21.45147,21.45147,23.632624,16.279783,15.416617,18.443008,1.15473233359776
"EIF1AX",41.72164,41.72164,21.234937,23.566725,22.296462,22.3660413333333,1.82836447948307
"EIF1AY",0,0,26.281539,22.456586,26.408149,25.048758,0.0383895462501514
"EIF1B",213.27063,213.27063,105.072054,94.618042,90.820197,96.8367643333333,2.19008295562568
"EIF2A",65.72386,65.72386,66.898906,83.787681,78.618965,76.435184,0.861673680532612
"EIF2AK1",44.10513,44.10513,44.733962,43.576813,38.636825,42.3158666666667,1.04130734234414
"EIF2AK2",9.51308,9.51308,5.810444,5.368527,4.250934,5.14330166666667,1.71130779024634
