"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Heart","dHs_Avg_TPM","FoldChange"
"TMEM50A","Tmem50a",138.39633,131.51602,124.635705,5514,1256,1959,131.516018333333,137.27359,137.27359,0.958361016976079
"TMEM50B","Tmem50b",63.291862,57.174592,61.053966,5370,1271,2065,60.5068066666667,89.03617,89.03617,0.683134418830417
"TMEM51","Tmem51",6.250851,6.630537,6.356956,457,117,184,6.41278133333333,2.27714,2.27714,2.26196663350767
"TMEM52","Tmem52",0.033033,0,0.084253,1,0,1,0.0390953333333333,0,0,1.03909533333333
"TMEM52B","Tmem52b",0,0,0.022009,0,0,1,0.00733633333333333,0.03795,0.03795,0.970505644138286
"TMEM53","Tmem53",11.084407,12.306311,6.541673,210,37,65,9.97746366666667,5.6549,5.6549,1.64953097216587
"TMEM54","Tmem54",2.865497,3.212226,3.399587,103,21,38,3.15910333333333,0.88555,0.88555,2.20577727099962
"TMEM59","Tmem59",168.359009,166.622965,177.73072,6748,1593,2748,170.904231333333,426.60952,426.60952,0.402012170667607
"TMEM59L","Tmem59l",74.118341,69.859625,70.908893,4208,957,1559,71.628953,0.29097,0.29097,56.2592105161235
"TMEM60","Tmem60",14.420888,12.07516,14.82453,579,119,234,13.773526,22.89791,22.89791,0.618193222754626
"TMEM62","Tmem62",64.312493,79.1582,73.855417,1363,305,565,72.4420366666667,14.82671,14.82671,4.64038556760481
"TMEM63A","Tmem63a",20.293452,32.265287,19.626458,1006,208,333,24.0617323333333,36.05472,36.05472,0.676343859387774
"TMEM63B","Tmem63b",70.303105,56.443943,66.819897,6623,1455,2500,64.522315,13.94116,13.94116,4.38535662558998
"TMEM63C","Tmem63c",44.947277,37.977498,39.932826,4404,1019,1727,40.9525336666667,0.25302,0.25302,33.4811365075311
"TMEM64","Tmem64",10.770914,10.111679,10.835927,1929,450,786,10.57284,9.39953,9.39953,1.11282336797913
"TMEM65","Tmem65",42.144203,39.055079,41.047501,5812,1339,2323,40.7489276666667,69.00999,69.00999,0.596328147835283
"TMEM67","Tmem67",1.767616,1.693866,1.273413,253,60,74,1.57829833333333,75.639,75.639,0.0336421186776098
"TMEM68","Tmem68",9.401488,8.645505,14.240755,620,152,247,10.7625826666667,11.03148,11.03148,0.977650519027307
"TMEM69","Tmem69",6.160701,8.79988,7.134734,294,89,148,7.365105,67.06177,67.06177,0.122904605625155
"TMEM70","Tmem70",18.284516,13.143085,23.535629,944,181,372,18.3210766666667,62.43159,62.43159,0.304597073266911
"TMEM71","Tmem71",0.202914,0.237231,0.172626,24,7,8,0.204257,39.59693,39.59693,0.0296637455098206
"TMEM72","Tmem72",11.311583,9.849624,10.936933,4342,1012,1760,10.69938,0.06325,0.06325,11.0034140606631
"TMEM74","Tmem74",13.270769,13.309303,15.104738,1895,472,847,13.8949366666667,1.83436,1.83436,5.25513225795829
"TMEM79","Tmem79",60.543977,61.007348,58.917358,4694,1017,1750,60.1562276666667,1.12592,1.12592,28.7669468590853
"TMEM80","Tmem80",14.371775,11.625056,15.188892,569,106,250,13.7285743333333,22.01235,22.01235,0.640029129286376
"TMEM81","Tmem81",1.530661,1.833322,1.483831,103,30,39,1.615938,2.77052,2.77052,0.693787063853262
"TMEM82","Tmem82",0.079096,0,0.106409,9,0,5,0.061835,0,0,1.061835
"TMEM86A","Tmem86a",8.850679,8.780436,8.455875,524,149,222,8.69566333333333,2.90968,2.90968,2.47991225198311
"TMEM86B","Tmem86b",5.262778,4.956422,5.75636,168,34,72,5.32518666666667,0.21506,0.21506,5.20565788246397
"TMEM87A","Tmem87a",16.587049,15.317362,18.463996,1649,425,698,16.789469,40.97587,40.97587,0.423802270209051
"TMEM87B","Tmem87b",17.428343,17.261958,18.885132,2729,732,1143,17.8584776666667,7.2995,7.2995,2.27224262505773
"TMEM88","Tmem88",0.544508,0.54334,0.79823,33,8,19,0.628692666666667,13.09355,13.09355,0.115562982120663
"TMEM88B","Tmem88b",0.658376,0.626491,0.691111,92,21,39,0.658659333333333,0,0,1.65865933333333
"TMEM89","Tmem89",0,0,0,0,0,0,0,0,0,1
"TMEM8B","Tmem8b",22.777157,29.360741,18.791054,2365,550,908,23.642984,3.55487,3.55487,5.41024968879463
"TMEM9","Tmem9",41.429087,39.185035,35.986353,1632,348,598,38.866825,11.34775,11.34775,3.22867121540362
"TMEM91","Tmem91",0.691484,1.695191,2.833655,18,9,9,1.74011,2.26449,2.26449,0.83936847715876
"TMEM92","Tmem92",0.019567,0,0,1,0,0,0.00652233333333333,0,0,1.00652233333333
"TMEM95","Tmem95",0.116849,0.192467,0.179895,5,2,3,0.163070333333333,0,0,1.16307033333333
"TMEM97","Tmem97",6.375721,6.730427,5.983406,324,83,119,6.36318466666667,6.12298,6.12298,1.03372249629603
"TMEM98","Tmem98",1.769547,1.329847,1.288637,105,19,31,1.462677,11.411,11.411,0.198426959954879
"TMEM9B","Tmem9b",39.400659,35.797717,40.180064,2502,561,1015,38.45948,101.49719,101.49719,0.384981090701121
"TMF1","Tmf1",21.051979,22.364137,24.199977,2307,620,951,22.5386976666667,13.67549,13.67549,1.6039462850417
"TMIE","Tmie",0.438414,0.507893,1.560399,50,14,20,0.835568666666667,0.10121,0.10121,1.66686523611906
"TMIGD1","Tmigd1",0.54898,0.679881,0.259619,13,6,5,0.49616,0,0,1.49616
"TMOD1","Tmod1",173.065328,152.605051,147.529784,9839,2146,3375,157.733387666667,141.30918,141.30918,1.11541214464637
"TMOD2","Tmod2",61.181999,56.257955,66.165321,22578,5298,9458,61.2017583333333,5.61695,5.61695,9.40036698680409
"TMOD3","Tmod3",16.565077,15.782403,18.799139,1311,374,530,17.048873,75.04441,75.04441,0.237346479511117
"TMOD4","Tmod4",0.390122,1.175188,0.752231,8,6,9,0.772513666666667,0.25302,0.25302,1.41459327597857
"TMPO","Tmpo",12.987324,12.397249,15.364003,1087,248,520,13.5828586666667,29.84318,29.84318,0.472806586955906
"TMPRSS11A","Tmprss11a",0.03539,0.072049,0.022299,4,2,1,0.043246,0,0,1.043246
"TMPRSS11B","Tmprss11b",0.077847,0.025381,0.062331,13,1,4,0.0551863333333333,0,0,1.05518633333333
"TMPRSS11CP","Tmprss11c",1.667044,1.084808,1.490437,88,16,32,1.41409633333333,0.16446,0.16446,2.07314663735408
"TMPRSS11D","Tmprss11d",0.079467,0.045591,0.057874,7,1,2,0.0609773333333333,0,0,1.06097733333333
"TMPRSS11E","Tmprss11e",0.007305,0,0,1,0,0,0.002435,0,0,1.002435
"TMPRSS11F","Tmprss11f",0.013756,0,0,2,0,0,0.00458533333333333,0,0,1.00458533333333
"TMPRSS11GP","Tmprss11g",0.037165,0.093884,0.064118,3,2,2,0.0650556666666667,0,0,1.06505566666667
"TMPRSS12","Tmprss12",0,0,0,0,0,0,0,0,0,1
"TMPRSS13","Tmprss13",0.022105,0.060583,0.018862,3,2,1,0.03385,0.0253,0.0253,1.00833902272506
"TMPRSS15","Tmprss15",0,0,0,0,0,0,0,0.8476,0.8476,0.541242693223641
"TMPRSS2","Tmprss2",0.098199,0,0,5,0,0,0.032733,0,0,1.032733
"TMPRSS3","Tmprss3",0,0,0.026228,0,0,1,0.00874266666666667,0.0759,0.0759,0.937580320351953
"TMPRSS4","Tmprss4",0.032803,0.14964,0.058696,1,2,2,0.0803796666666667,0.29097,0.29097,0.836874339966589
"TMPRSS5","Tmprss5",4.566894,6.271139,4.702146,208,62,100,5.18005966666667,0.0759,0.0759,5.74408371286055
"TMPRSS6","Tmprss6",0.355902,0.929919,1.212283,17,8,8,0.832701333333333,0,0,1.83270133333333
"TMPRSS7","Tmprss7",3.455112,3.483558,3.627188,109,24,38,3.52195266666667,0,0,4.52195266666667
"TMPRSS9","Tmprss9",0.407701,0.424483,0.417039,58,15,26,0.416407666666667,0.10121,0.10121,1.28622848200313
"TMSB10","Tmsb10",449.807882,346.062851,440.480004,6618,1224,2510,412.116912333333,551.08052,551.08052,0.748291050612207
"TMSB4X","Tmsb4x",1419.966078,1310.787547,1322.611465,29033,6528,10604,1351.12169666667,1828.25241,1828.25241,0.739166278680298
"TMTC1","Tmtc1",35.948631,34.203497,35.651894,12609,2900,4942,35.2680073333333,29.18534,29.18534,1.20151064501289
"TMTC2","Tmtc2",10.58452,14.35655,10.617477,1507,391,628,11.852849,3.92174,3.92174,2.61144412341977
"TMTC3","Tmtc3",6.991455,7.101701,6.117074,1259,271,481,6.73674333333333,5.12356,5.12356,1.26343880574916
"TMTC4","Tmtc4",19.12236,18.395036,21.553832,1251,252,448,19.6904093333333,6.00912,6.00912,2.95192682295828
"TMUB1","Tmub1",15.944976,13.366306,11.393818,474,96,161,13.5683666666667,1.18917,1.18917,6.6547443399401
"TMUB2","Tmub2",43.346921,42.065254,35.820301,2812,603,971,40.4108253333333,15.19358,15.19358,2.55723720964316
"TMX1","Tmx1",23.254621,24.409201,25.066849,1780,465,695,24.243557,13.68814,13.68814,1.71863537520748
"TMX2","Tmx2",141.804099,156.642667,144.054926,9958,2362,3811,147.500564,148.24181,148.24181,0.995033255091184
"TMX3","Tmx3",113.986159,80.952927,114.785801,6688,1623,2783,103.241629,38.02824,38.02824,2.67092825605254
"TMX4","Tmx4",32.469714,32.128084,33.729122,7368,1803,3020,32.77564,65.78404,65.78404,0.505744186784747
"TNC","Tnc",0.3013,0.135279,0.181441,92,9,22,0.206006666666667,0.97411,0.97411,0.610911583785436
"TNF","Tnf",0.018214,0,0.046819,1,0,1,0.0216776666666667,0.0506,0.0506,0.972470651691097
"TNFAIP1","Tnfaip1",15.888177,14.327001,14.662303,2485,543,898,14.9591603333333,23.36599,23.36599,0.654976889235091
"TNFAIP2","Tnfaip2",0.896502,0.650553,0.783258,23,5,13,0.776771,13.16946,13.16946,0.125394404585637
"TNFAIP3","Tnfaip3",0.79273,0.716722,1.37608,147,31,63,0.961844,4.52898,4.52898,0.354829281350267
"TNFAIP6","Tnfaip6",0.319979,0.57694,0.574493,20,9,14,0.490470666666667,4.07355,4.07355,0.293772736381166
"TNFAIP8","Tnfaip8",4.85254,3.019222,3.013683,316,44,76,3.62848166666667,11.92968,11.92968,0.357973412077226
"TNFAIP8L1","Tnfaip8l1",0.92069,0.899852,0.887404,92,22,35,0.902648666666667,2.93498,2.93498,0.483521813749159
"TNFAIP8L2","Tnfaip8l2",0.700291,0.517637,0.386477,28,5,6,0.534801666666667,1.06267,1.06267,0.744084931989444
"TNFAIP8L3","Tnfaip8l3",0.856282,0.740886,0.968481,153,33,68,0.855216333333333,2.70727,2.70727,0.500426549275702
"TNFRSF10D","Tnfrsf10b",0.346605,0.541635,0.480173,44,17,20,0.456137666666667,2.4163,2.4163,0.426232376157441
"TNFRSF11A","Tnfrsf11a",5.684446,5.333453,5.086831,1070,244,369,5.36824333333333,0.7717,0.7717,3.59442531655096
"TNFRSF11B","Tnfrsf11b",0.165064,0.258547,0.0943,18,7,4,0.172637,12.2586,12.2586,0.0884435008221079
"TNFRSF12A","Tnfrsf12a",4.868553,4.885286,5.73677,160,40,64,5.16353633333333,18.77375,18.77375,0.311702956360495
"TNFRSF13B","Tnfrsf13b",0.773948,1.150223,1.58676,48,9,19,1.17031033333333,0,0,2.17031033333333
"TNFRSF13C","Tnfrsf13c",0.133006,0.396816,0.4978,10,2,8,0.342540666666667,0,0,1.34254066666667
"TNFRSF14","Tnfrsf14",0.786849,1.284127,1.184932,25,13,13,1.08530266666667,2.65666,2.65666,0.570275242069721
"TNFRSF17","Tnfrsf17",0.11691,0.160825,0.200278,3,1,2,0.159337666666667,0,0,1.15933766666667
"TNFRSF18","Tnfrsf18",3.437113,3.470916,5.186848,56,13,33,4.03162566666667,0,0,5.03162566666667
"TNFRSF19","Tnfrsf19",0.84471,1.127431,1.082451,141,38,71,1.01819733333333,34.77699,34.77699,0.0564104843178069
"TNFRSF1A","Tnfrsf1a",38.373368,68.563733,64.25739,595,166,272,57.0648303333333,54.86642,54.86642,1.03935119403272
"TNFRSF1B","Tnfrsf1b",1.21985,1.439444,1.338022,176,37,60,1.33243866666667,4.40247,4.40247,0.431735607354907
"TNFRSF21","Tnfrsf21",55.487117,44.999852,51.048137,8069,1580,3002,50.511702,9.47543,9.47543,4.91738305730648
"TNFRSF4","Tnfrsf4",0.679337,0.347762,0.335021,18,3,5,0.45404,0,0,1.45404
"TNFRSF8","Tnfrsf8",0.029397,0.060542,0.094238,4,2,5,0.0613923333333333,0.16446,0.16446,0.911488873240243
"TNFRSF9","Tnfrsf9",0.08982,0.052312,0.065651,7,1,2,0.069261,0,0,1.069261
"TNFSF10","Tnfsf10",0.698243,0.550483,0.700577,118,28,57,0.649767666666667,55.19534,55.19534,0.0293577308486196
"TNFSF11","Tnfsf11",0.012251,0.049366,0,1,1,0,0.020539,0,0,1.020539
"TNFSF12","Tnfsf12",19.870065,7.586338,12.025526,368,49,143,13.160643,10.08267,10.08267,1.27772847156867
"TNFSF13","Tnfsf13",1.26747,0.868367,1.535584,69,11,32,1.223807,7.98264,7.98264,0.247567196280826
"TNFSF13B","Tnfsf13b",1.12907,1.999759,1.179621,111,33,54,1.43615,1.75846,1.75846,0.883155818826447
"TNFSF14","Tnfsf14",0,0,0,0,0,0,0,0.78435,0.78435,0.560428167119679
"TNFSF15","Tnfsf15",0.073782,0.060081,0,10,2,0,0.044621,0,0,1.044621
"TNFSF18","Tnfsf18",0,0,0.032537,0,0,1,0.0108456666666667,0.0506,0.0506,0.962160352814265
"TNFSF4","Tnfsf4",0,0,0,0,0,0,0,0.67049,0.67049,0.598626750234961
"TNFSF8","Tnfsf8",0.012841,0,0,2,0,0,0.00428033333333333,0.797,0.797,0.558864960118716
"TNFSF9","Tnfsf9",0.126993,0.173938,0.107549,6,2,2,0.13616,0.0506,0.0506,1.08143917761279
"TNIK","Tnik",11.62294,12.019201,14.634529,2601,633,1135,12.75889,25.87084,25.87084,0.512037956386924
"TNIP1","Tnip1",19.474926,25.428808,15.607942,1720,349,547,20.1705586666667,56.19475,56.19475,0.37014863543711
"TNIP2","Tnip2",3.64563,4.356024,4.357954,124,37,56,4.11986933333333,4.64284,4.64284,0.907321372453115
"TNK1","Tnk1",0.091019,0,0.072128,5,0,1,0.0543823333333333,0.60724,0.60724,0.656020465725924
"TNK2","Tnk2",249.018418,255.96228,221.898583,6037,1412,2253,242.293093666667,0.93616,0.93616,125.657535362091
"TNKS","Tnks",23.088634,17.766234,23.367329,7564,1599,3009,21.407399,14.16887,14.16887,1.47719632378681
"TNKS1BP1","Tnks1bp1",32.880812,34.034043,24.449262,3508,861,1238,30.4547056666667,40.33068,40.33068,0.761049798035422
"TNKS2","Tnks2",54.686147,42.567383,58.373133,4211,995,1637,51.8755543333333,17.53398,17.53398,2.85289799240818
"TNMD","Tnmd",0.020559,0.083415,0,1,1,0,0.034658,0.35422,0.35422,0.764025047628893
"TNN","Tnn",0.005871,0,0.030349,1,0,3,0.0120733333333333,0.08856,0.08856,0.929735920237133
"TNNC1","Tnnc1",0.980369,1.278915,1.02188,20,6,8,1.09372133333333,3876.65365,3876.65365,0.000539945421204221
"TNNC2","Tnnc2",2.752117,1.886918,42.465838,31,2,180,15.7016243333333,0.15181,0.15181,14.5003293367251
"TNNI1","Tnni1",1.481593,1.353288,1.792317,40,9,15,1.54239933333333,75.77816,75.77816,0.0331135746589047
"TNNI2","Tnni2",2.849948,0,26.575547,25,0,132,9.80849833333333,0,0,10.8084983333333
"TNNI3","Tnni3",0.862554,0.689057,1.200081,11,3,6,0.917230666666667,4005.88135,4005.88135,0.000478484511817817
"TNNT1","Tnnt1",0.480847,0.216963,5.070321,11,1,4,1.92271033333333,104.02734,104.02734,0.0278280906032023
"TNNT2","Tnnt2",0.040007,0.067245,0.17807,1,2,4,0.0951073333333333,15203.45139,15203.45139,7.20254421053026e-05
"TNNT3","Tnnt3",2.724869,0.722596,48.703096,46,3,380,17.3835203333333,89.70666,89.70666,0.202670017100545
"TNP1","Tnp1",0,0,0,0,0,0,0,0,0,1
"TNP2","Tnp2",0,0,0.175617,0,0,1,0.058539,0,0,1.058539
"TNPO1","Tnpo1",14.069694,9.865004,11.9165,4043,854,1580,11.9503993333333,49.73021,49.73021,0.255279828988158
"TNPO2","Tnpo2",75.283513,68.337451,69.25141,8874,2090,3212,70.957458,13.28332,13.28332,5.03786640640971
"TNPO3","Tnpo3",26.252337,39.647791,29.981732,2781,626,1026,31.96062,21.49367,21.49367,1.4653286902493
"TNR","Tnr",4.242013,2.971679,5.216481,1688,306,581,4.143391,0,0,5.143391
"TNRC18","Tnrc18",15.897002,12.176942,16.189575,2309,504,957,14.7545063333333,5.49044,5.49044,2.4273402624989
"TNRC6A","Tnrc6a",18.563136,20.475812,19.223976,3528,847,1532,19.4209746666667,57.0297,57.0297,0.351905570193654
"TNRC6B","Tnrc6b",16.166923,5.185443,33.199562,3280,783,1367,18.183976,10.01942,10.01942,1.74092429547109
"TNRC6C","Tnrc6c",6.765131,7.55038,8.440835,1930,489,867,7.58544866666667,4.76934,4.76934,1.48811626055436
"TNS3","Tns3",16.035122,14.420281,16.677544,3752,884,1598,15.7109823333333,18.81171,18.81171,0.843490154728357
"TNS4","Tns4",0.050977,0.380049,0.01253,6,1,1,0.147852,0,0,1.147852
"TOB1","Tob1",8.291682,8.627536,9.317821,703,182,312,8.74567966666667,77.04323,77.04323,0.124875401321379
"TOB2","Tob2",3.424512,2.892207,3.408744,593,117,223,3.241821,27.61665,27.61665,0.148229125351849
"TOE1","Toe1",9.596304,5.681335,7.581375,412,95,172,7.61967133333333,4.18741,4.18741,1.66165221822322
"TOLLIP","Tollip",43.500321,41.321521,39.343016,6670,1587,2421,41.388286,7.85613,7.85613,4.78632156483701
"TOM1","Tom1",85.122772,102.636772,77.902758,2342,558,830,88.5541006666667,6.89467,6.89467,11.3436154603887
"TOM1L1","Tom1l1",7.816877,8.024576,8.085302,664,161,235,7.975585,19.15328,19.15328,0.445365965242382
"TOM1L2","Tom1l2",88.152818,73.231482,82.264358,15431,3505,5669,81.2162193333333,94.77963,94.77963,0.858389402144624
"TOMM20","Tomm20",72.80432,67.796595,81.647737,7540,1865,3068,74.082884,118.95526,118.95526,0.6259240653557
"TOMM20L","Tomm20l",0.074227,0,0,1,0,0,0.0247423333333333,0,0,1.02474233333333
"TOMM22","Tomm22",65.621436,57.052017,62.052058,2008,453,713,61.5751703333333,128.5825,128.5825,0.482898310600068
"TOMM34","Tomm34",36.835457,34.325288,32.58789,2807,636,984,34.5828783333333,10.81641,10.81641,3.0113104008183
"TOMM40","Tomm40",35.77636,33.158714,27.834883,1609,341,611,32.2566523333333,15.64901,15.64901,1.997515307717
"TOMM40L","Tomm40l",40.60619,44.905521,40.473305,1563,380,575,41.9950053333333,35.35892,35.35892,1.18251601899433
"TOMM5","Tomm5",68.3005,54.347193,57.544268,1113,209,392,60.063987,114.84376,114.84376,0.527123662077267
"TOMM6","Tomm6",86.291548,66.066736,88.214523,1716,328,672,80.1909356666667,379.28296,379.28296,0.213501377149969
"TOMM7","Tomm7",29.188384,27.939542,30.352641,1120,265,458,29.160189,381.47154,381.47154,0.0788560346215564
"TONSL","Tonsl",7.756217,5.323626,6.451478,365,79,122,6.51044033333333,0.12651,0.12651,6.66699836959577
"TOP1","Top1",14.192817,14.075268,13.781476,1992,532,755,14.0165203333333,29.93174,29.93174,0.485472861640934
"TOP1MT","Top1mt",6.246842,5.014662,6.349989,363,73,146,5.87049766666667,2.92233,2.92233,1.75163682471048
"TOP2A","Top2a",0.232462,0.961794,0.441299,23,16,11,0.545185,0.35422,0.35422,1.14101475388046
"TOP2B","Top2b",32.938231,33.392768,33.356783,3130,802,1254,33.2292606666667,159.48835,159.48835,0.213281902808937
"TOP3A","Top3a",1.816701,1.365976,1.587516,236,50,98,1.59006433333333,13.04295,13.04295,0.184438763460194
"TOP3B","Top3b",23.80491,21.031379,20.783938,936,180,330,21.873409,9.817,9.817,2.11457973560137
"TOPBP1","Topbp1",12.944618,12.116547,16.6386,1045,243,370,13.8999216666667,13.83995,13.83995,1.00404123104638
"TOPORS","Topors",3.535995,4.041124,3.943055,549,154,243,3.840058,12.52427,12.52427,0.35787942713359
"TOR1A","Tor1a",26.044945,24.640836,24.72627,679,135,225,25.1373503333333,18.64725,18.64725,1.33033123380286
"TOR1AIP1","Tor1aip1",13.312405,12.447596,17.439656,1127,251,496,14.3998856666667,68.2636,68.2636,0.222337355648085
"TOR1AIP2","Tor1aip2",31.790703,27.08928,28.685546,2802,685,1058,29.1885096666667,21.06354,21.06354,1.36825322077358
"TOR1B","Tor1b",12.446208,10.537151,11.011458,1171,262,461,11.3316056666667,12.66343,12.66343,0.902526354412228
"TOR2A","Tor2a",5.352168,4.536394,18.422483,169,46,94,9.437015,0.78435,0.78435,5.8491971866506
"TOR3A","Tor3a",6.259034,5.704121,4.634933,233,45,91,5.532696,7.3501,7.3501,0.782349432940923
"TOR4A","Tor4a",0.33228,0.34374,0.501666,44,9,13,0.392562,1.11327,1.11327,0.658960757499042
"TOX","Tox",1.076331,1.419952,0.677358,117,34,43,1.05788033333333,0.18976,0.18976,1.72966004348216
"TOX3","Tox3",6.554863,5.581624,6.364591,740,174,282,6.167026,0,0,7.167026
"TOX4","Tox4",18.273575,16.845835,20.673214,2416,625,908,18.5975413333333,54.94233,54.94233,0.350316859046331
"TP53I11","Trp53i11",1.419257,0.975937,1.538443,133,27,60,1.31121233333333,13.47308,13.47308,0.159690427561606
"TP53INP1","Trp53inp1",6.159991,5.637387,7.247471,1196,300,595,6.348283,15.34539,15.34539,0.449563026639315
"TPBG","Tpbg",0.162418,0.220836,0.346584,21,7,4,0.243279333333333,2.54281,2.54281,0.350930287916466
"TPBGL","Tpbgl",14.935511,15.613866,13.555886,1554,381,646,14.7017543333333,0.11386,0.11386,14.0967036551571
"TPCN1","Tpcn1",12.844566,11.403214,12.324355,2606,561,974,12.1907116666667,57.56104,57.56104,0.225247223523808
"TPCN2","Tpcn2",2.809364,2.503139,2.69924,212,54,104,2.670581,2.74522,2.74522,0.98007086366088
"TPD52","Tpd52",171.946693,144.188548,154.551474,13227,2885,4814,156.895571666667,38.28125,38.28125,4.01961678069478
"TPD52L1","Tpd52l1",2.533877,1.991115,3.193882,82,17,45,2.572958,102.58515,102.58515,0.0344929557953046
"TPD52L2","Tpd52l2",80.463155,74.94455,82.367541,3323,796,1311,79.2584153333333,52.48808,52.48808,1.50049161109042
"TPGS1","Tpgs1",29.405765,43.481276,39.09747,617,148,424,37.3281703333333,0.32892,0.32892,28.8415934242342
"TPGS2","Tpgs2",19.749123,16.389675,18.264328,3231,661,1204,18.1343753333333,48.41453,48.41453,0.387221639734979
"TPH1","Tph1",0.231288,0.021376,0.053347,4,1,4,0.102003666666667,0.37952,0.37952,0.798831235985463
"TPH2","Tph2",0.434711,0.732605,0.675292,46,19,28,0.614202666666667,0,0,1.61420266666667
"TPI1","Tpi1",664.698867,778.77464,641.257475,14769,3424,5466,694.910327333333,841.88394,841.88394,0.825630071126202
"TPK1","Tpk1",13.611412,8.786687,11.510237,387,93,185,11.3027786666667,8.33686,8.33686,1.31765697104451
"TPM1","Tpm1",128.667477,120.246498,150.92176,11209,2369,4580,133.278578333333,18572.60645,18572.60645,0.0072295371765742
"TPM2","Tpm2",10.390246,9.347583,25.853323,184,52,226,15.1970506666667,571.9796,571.9796,0.0282681105342436
"TPM3","Tpm3",76.975006,123.595498,109.904019,2410,654,1013,103.491507666667,124.83787,124.83787,0.830366150242901
"TPM4","Tpm4",37.19966,33.457855,32.047632,2983,659,1032,34.235049,142.08088,142.08088,0.246259660969376
"TPMT","Tpmt",20.147906,28.234371,19.950211,324,79,141,22.777496,28.32509,28.32509,0.810824314605684
"TPO","Tpo",0.136416,0.151736,0,10,1,0,0.0960506666666667,6.5278,6.5278,0.145600396751596
