"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","Brain_2_Hippocampus","dHs_Avg_TPM","FoldChange"
"BAZ2A","Baz2a",8.1473,7.873827,8.894074,2817,664,1155,8.305067,24.89437,24.89437,0.359347109043394
"BBC3","Bbc3",4.05212,3.490236,3.239114,144,37,64,3.59382333333333,5.64272,5.64272,0.691557574808713
"BBOX1","Bbox1",0,0,0,0,0,0,0,20.47562,20.47562,0.0465644298045877
"BBS1","Bbs1",4.170221,3.02664,5.272578,694,146,261,4.15647966666667,15.20631,15.20631,0.318177281976382
"BBS10","Bbs10",1.791426,1.492017,2.020804,198,40,89,1.76808233333333,4.72993,4.72993,0.483091823693018
"BBS12","Bbs12",0.957209,0.809147,0.857725,89,19,32,0.874693666666667,1.07876,1.07876,0.901832663061954
"BBS2","Bbs2",16.965968,18.175365,16.343347,794,219,326,17.16156,124.86601,124.86601,0.144292807883558
"BBS4","Bbs4",30.29791,29.410687,31.774059,1779,413,685,30.4942186666667,36.30429,36.30429,0.844251925627499
"BBS5","Bbs5",17.316165,23.457378,21.625205,371,95,166,20.7995826666667,19.95699,19.95699,1.04020580563653
"BBS7","Bbs7",11.61384,20.603521,14.775702,767,240,290,15.6643543333333,6.16136,6.16136,2.32698179303
"BBS9","Bbs9",11.807351,12.23937,11.143531,654,167,228,11.730084,57.90015,57.90015,0.21612990798835
"BBX","Bbx",6.690602,6.218244,6.362916,2182,512,819,6.42392066666667,38.15062,38.15062,0.189624600240473
"BCAM","Bcam",493.696654,487.808413,535.777995,20468,4459,7557,505.761020666667,25.12257,25.12257,19.3993554488194
"BCAN","Bcan",27.264294,30.512307,25.717268,2560,618,988,27.8312896666667,161.68893,161.68893,0.177217280036611
"BCAP29","Bcap29",29.10476,30.614693,29.174737,2267,584,861,29.6313966666667,67.25629,67.25629,0.448770313573543
"BCAP31","Bcap31",81.259336,78.080051,80.339571,3514,821,1360,79.892986,179.05275,179.05275,0.449273815590154
"BCAR1","Bcar1",10.428671,8.570293,9.8852,1342,264,501,9.62805466666667,75.94857,75.94857,0.138118936669865
"BCAR3","Bcar3",14.247403,13.969138,14.241442,890,202,321,14.152661,5.87092,5.87092,2.20533218258981
"BCAS1","Bcas1",22.51852,23.910184,24.629578,829,212,315,23.686094,1220.6124,1220.6124,0.0202077958606183
"BCAS2","Bcas2",33.28743,34.598603,35.119236,1362,335,526,34.3350896666667,59.22785,59.22785,0.586690205057406
"BCAS3","Bcas3",113.00625,74.050701,118.86575,2452,553,927,101.974233666667,120.6962,120.6962,0.846158168181641
"BCAT1","Bcat1",59.350071,60.263851,53.541147,3048,678,1168,57.7183563333333,3.79639,3.79639,12.242198055899
"BCAT2","Bcat2",21.894148,26.329185,21.803563,917,233,380,23.3422986666667,17.07339,17.07339,1.3468584845824
"BCCIP","Bccip",94.965495,128.646198,64.556923,639,169,228,96.0562053333333,20.68307,20.68307,4.47612839571764
"BCDIN3D","Bcdin3d",3.249538,3.27775,3.053814,216,47,95,3.19370066666667,2.38571,2.38571,1.23864733443404
"BCHE","Bche",3.029375,3.389673,3.809007,764,215,376,3.40935166666667,26.49176,26.49176,0.160388118718724
"BCKDHA","Bckdha",22.062047,16.399863,23.032438,1479,300,581,20.498116,26.53325,26.53325,0.780805607765157
"BCKDHB","Bckdhb",18.818178,19.091099,20.393578,772,165,321,19.434285,49.20787,49.20787,0.406993664539045
"BCKDK","Bckdk",20.749469,17.599204,19.362351,902,221,335,19.237008,34.72764,34.72764,0.566424426578414
"BCL10","Bcl10",6.458114,6.270893,6.105021,477,116,178,6.27800933333333,2.8836,2.8836,1.87403680433962
"BCL11A","Bcl11a",1.343626,1.200656,1.319794,165,43,68,1.28802533333333,99.84717,99.84717,0.0226880470055167
"BCL11B","Bcl11b",1.324422,1.254418,1.421751,429,105,184,1.33353033333333,3.56819,3.56819,0.51082164562624
"BCL2","Bcl2",8.08525,7.747234,7.866707,2472,577,949,7.89973033333333,5.80869,5.80869,1.30711345843816
"BCL2L1","Bcl2l1",30.58768,32.472609,31.435278,2146,477,811,31.4985223333333,211.3117,211.3117,0.153069860649853
"BCL2L10","Bcl2l10",0.022474,0,0,1,0,0,0.00749133333333333,0.6846,0.6846,0.59805967786616
"BCL2L11","Bcl2l11",0.947516,0.866154,1.067699,182,37,78,0.960456333333333,3.02881,3.02881,0.486609279994175
"BCL2L13","Bcl2l13",19.728041,16.422818,13.606679,3455,738,1267,16.585846,22.17673,22.17673,0.75877166451005
"BCL2L14","Bcl2l14",3.690509,3.344875,4.093178,256,58,109,3.70952066666667,0.47714,0.47714,3.18826967428048
"BCL2L15","Bcl2l15",0.77333,0.726563,0.140719,26,5,4,0.546870666666667,1.43143,1.43143,0.636197902743105
"BCL2L2","Bcl2l2",61.450464,63.728721,67.476393,1684,439,827,64.218526,119.94937,119.94937,0.539221709050655
"BCL3","Bcl3",8.112652,3.864178,9.867422,148,21,56,7.28141733333333,11.32694,11.32694,0.671814524393997
"BCL6","Bcl6",6.364917,7.24357,8.006863,932,260,458,7.20511666666667,45.93011,45.93011,0.174836936599268
"BCL6B","Bcl6b",0.81181,0.205567,0.415944,26,7,7,0.477773666666667,1.88782,1.88782,0.51172637722111
"BCL7A","Bcl7a",6.345795,6.491599,6.480236,1170,291,465,6.43921,10.74607,10.74607,0.633336086027071
"BCL7B","Bcl7b",32.522708,27.62172,29.380229,1094,214,353,29.8415523333333,48.23284,48.23284,0.626442682025521
"BCL7C","Bcl7c",14.704111,13.513885,13.68784,550,118,224,13.968612,28.46256,28.46256,0.508055376043358
"BCL9","Bcl9",5.092388,5.258053,5.451393,794,181,321,5.267278,5.14484,5.14484,1.01992533572884
"BCL9L","Bcl9l",3.169447,2.034535,3.162535,725,146,294,2.788839,15.39302,15.39302,0.231125137406042
"BCLAF1","Bclaf1",26.789256,33.240607,34.061328,3429,960,1703,31.3637303333333,34.83137,34.83137,0.903223358005383
"BCO2","Bco2",0.215794,0.197037,0.091918,18,4,3,0.168249666666667,7.59278,7.59278,0.135957125245458
"BCOR","Bcor",8.78612,8.279626,9.415792,885,224,376,8.82717933333333,12.32271,12.32271,0.737626153637911
"BCORL1","Bcorl1",3.727803,4.752943,4.110855,703,150,233,4.19720033333333,3.17403,3.17403,1.24512769034562
"BCR","Bcr",27.665293,30.472821,26.534301,4011,907,1468,28.2241383333333,101.79722,101.79722,0.284289189273147
"BCS1L","Bcs1l",8.067069,5.919261,7.783775,457,87,148,7.25670166666667,69.53827,69.53827,0.117052795123366
"BDH1","Bdh1",20.262987,19.752239,19.30066,859,181,316,19.771962,32.13448,32.13448,0.62689868680601
"BDH2","Bdh2",0.521263,1.017472,0.817609,19,9,10,0.785448,27.54977,27.54977,0.062538086996848
"BDKRB1","Bdkrb1",0.034664,0,0,1,0,0,0.0115546666666667,0.58087,0.58087,0.63987213791562
"BDKRB2","Bdkrb2",1.090918,1.560735,1.257969,176,61,79,1.30320733333333,0.41491,0.41491,1.62781189851887
"BDNF","Bdnf",6.608661,5.606571,7.303057,1040,215,464,6.50609633333333,8.6093,8.6093,0.781128316665453
"BDP1","Bdp1",5.183764,6.284129,4.994843,1502,363,609,5.48757866666667,5.64272,5.64272,0.976644908511373
"BEAN1","Bean1",44.344077,37.377305,41.529678,5087,1014,1869,41.0836866666667,7.0949,7.0949,5.19879018476654
"BECN1","Becn1",305.920235,293.412027,304.148979,4220,1006,1736,301.160413666667,54.10376,54.10376,5.48348086712534
"BEGAIN","Begain",2.792697,1.800596,2.881192,232,30,107,2.491495,37.83944,37.83944,0.0898956061158451
"BEND3","Bend3",1.57956,0.925459,1.439757,356,59,106,1.31492533333333,0.39416,0.39416,1.66044452095407
"BEND4","Bend4",3.455829,3.125792,2.871972,1105,242,365,3.15119766666667,0.16596,0.16596,3.56032596887257
"BEND5","Bend5",4.501318,4.922231,4.497473,190,37,65,4.64034066666667,23.31773,23.31773,0.231943551748731
"BEND6","Bend6",51.385904,49.415026,60.27889,4145,956,1750,53.6932733333333,17.30159,17.30159,2.98844380916266
"BEND7","Bend7",1.239649,1.178401,1.252025,127,29,52,1.22335833333333,3.92086,3.92086,0.451823123058436
"BEST1","Best1",1.127124,0.497694,1.689187,40,10,21,1.10466833333333,56.53096,56.53096,0.036583229852819
"BEST2","Best2",0.026066,0.046353,0.064808,2,1,2,0.0457423333333333,0.66385,0.66385,0.628507577806493
"BEST3","Best3",0.089403,0.146893,0.136383,10,4,6,0.124226333333333,4.25279,4.25279,0.214024610413387
"BET1","Bet1",57.353249,52.329511,53.613318,722,184,248,54.432026,6.09912,6.09912,7.80829539435874
"BET1L","Bet1l",52.563078,45.65061,48.5433,910,200,300,48.918996,23.75338,23.75338,2.01665372567302
"BEX1","Bex2",173.115961,177.41516,164.396872,5062,1256,1912,171.642664333333,292.48809,292.48809,0.588244191896623
"BEX2","Bex1",9.954759,6.533433,8.747872,250,44,84,8.41202133333333,177.55909,177.55909,0.0527109615832682
"BEX4","Bex4",3.770687,2.513076,2.868442,99,16,29,3.050735,207.45308,207.45308,0.0194323585911995
"BFAR","Bfar",16.465041,14.718365,16.471195,1665,365,586,15.884867,17.11488,17.11488,0.932099301789468
"BFSP1","Bfsp1",0.977032,1.221055,0.919323,83,25,30,1.03913666666667,1.65962,1.65962,0.766702260723963
"BFSP2","Bfsp2",0.544028,0.518333,0.753905,16,6,8,0.605422,0.93354,0.93354,0.830301933241619
"BGLAP","Bglap",0,0.951254,0,0,2,0,0.317084666666667,6.05763,6.05763,0.186618548530692
"BGN","Bgn",20.936801,24.882419,22.158838,1135,275,461,22.6593526666667,60.86673,60.86673,0.382424489974929
"BHLHA15","Bhlha15",0.029256,0,0,4,0,0,0.009752,3.71341,3.71341,0.214229612955376
"BHLHA9","Bhlha9",6.940078,6.024731,6.111293,302,64,111,6.35870066666667,0,0,7.35870066666667
"BHLHB9","Bhlhb9",14.235042,13.156069,13.924649,1478,367,564,13.77192,9.25241,9.25241,1.44082415744201
"BHLHE22","Bhlhe22",0.139556,0.179188,0.197547,16,5,10,0.172097,5.539,5.539,0.179247132589081
"BHLHE23","Bhlhe23",0.031895,0,0.025262,3,0,1,0.0190523333333333,0,0,1.01905233333333
"BHLHE40","Bhlhe40",9.399207,7.752707,9.595341,742,191,324,8.91575166666667,56.92512,56.92512,0.171182237804025
"BHLHE41","Bhlhe41",14.21754,14.934287,18.255087,1583,409,738,15.8023046666667,41.07571,41.07571,0.399335024095058
"BHMT","Bhmt",0.023035,0.04082,0.074104,2,1,4,0.0459863333333333,3.07031,3.07031,0.25697952571999
"BHMT2","Bhmt2",0.3336,0.427024,0.402798,33,10,16,0.387807333333333,5.82943,5.82943,0.203209833519537
"BICC1","Bicc1",2.053568,1.884725,1.92177,416,99,160,1.95335433333333,0.4564,0.4564,2.02784560102536
"BICD1","Bicd1",22.047906,18.68119,18.916507,3733,858,1448,19.8818676666667,13.54669,13.54669,1.43550647375222
"BICD2","Bicd2",15.730792,14.889974,14.304715,3756,775,1365,14.9751603333333,8.69228,8.69228,1.64823553728672
"BID","Bid",15.747141,15.618548,15.621185,1114,269,452,15.6622913333333,31.61585,31.61585,0.510864850474028
"BIK","Bik",0.944758,0.903011,0.37437,23,5,4,0.740713,0,0,1.740713
"BIN1","Bin1",54.293796,53.600697,56.013628,4418,1091,1854,54.6360403333333,458.07714,458.07714,0.12119104935901
"BIN2","Bin2",0.278006,0,0.994641,8,0,3,0.424215666666667,3.44372,3.44372,0.32050076662496
"BIN3","Bin3",14.757569,25.723295,41.920881,685,147,284,27.4672483333333,13.87861,13.87861,1.91330025676682
"BIRC2","Birc2",9.649511,8.841628,9.787398,1037,262,433,9.426179,17.46755,17.46755,0.564567525199607
"BIRC3","Birc3",2.957538,3.060177,3.260718,149,32,45,3.092811,2.80062,2.80062,1.07687982487068
"BIRC5","Birc5",1.74681,2.382035,1.568307,66,24,25,1.89905066666667,4.33577,4.33577,0.54332376895306
"BIRC6","Birc6",39.416344,43.208005,40.535064,5249,1141,2118,41.0531376666667,32.63237,32.63237,1.25037687402543
"BIRC7","Birc7",0.023537,0,0,1,0,0,0.00784566666666667,1.22397,1.22397,0.453174128547897
"BIVM","Bivm",10.897796,8.865232,10.996304,883,192,338,10.2531106666667,12.84135,12.84135,0.813006727426636
"BLCAP","Blcap",22.768888,21.53727,19.960993,1683,392,602,21.4223836666667,94.49488,94.49488,0.234801946100845
"BLK","Blk",0.031686,0.087099,0.054324,3,2,2,0.057703,0,0,1.057703
"BLM","Blm",3.850408,1.630188,1.394161,242,52,87,2.29158566666667,5.85018,5.85018,0.48051082842592
"BLMH","Blmh",32.855416,33.404976,33.699238,1868,433,750,33.3198766666667,31.1802,31.1802,1.06649047136645
"BLNK","Blnk",0.301877,0.260176,0.393386,25,7,12,0.318479666666667,6.1821,6.1821,0.183578572655166
"BLOC1S1","Bloc1s1",68.533448,75.631736,70.502556,878,213,331,71.5559133333333,226.10311,226.10311,0.319484455027205
"BLOC1S2","Bloc1s2",29.609703,25.147574,25.797302,747,164,260,26.8515263333333,72.98199,72.98199,0.376463600578105
"BLOC1S3","Bloc1s3",4.037992,3.925668,4.072004,492,115,206,4.011888,8.33961,8.33961,0.536627118262968
"BLOC1S4","Bloc1s4",3.419934,2.868193,4.105986,130,26,72,3.46470433333333,5.45602,5.45602,0.691556769237601
"BLOC1S5","Bloc1s5",6.706029,6.027142,8.486314,860,198,329,7.07316166666667,3.48521,3.48521,1.79995176740145
"BLOC1S6","Bloc1s6",14.29436,14.938757,17.213106,849,165,345,15.4820743333333,38.10913,38.10913,0.421438020567917
"BLVRA","Blvra",20.562068,23.289172,20.03025,711,185,289,21.29383,38.0054,38.0054,0.57155752793203
"BLVRB","Blvrb",28.652883,30.81965,32.726097,614,158,259,30.7328766666667,42.61086,42.61086,0.727637030470545
"BLZF1","Blzf1",11.648045,14.401757,12.571213,1035,273,398,12.8736716666667,6.84595,6.84595,1.7682589956177
"BMF","Bmf",1.465059,2.645314,1.504942,192,62,91,1.87177166666667,5.16558,5.16558,0.465774779772003
"BMP1","Bmp1",6.389888,7.280591,5.984768,605,147,280,6.551749,18.1314,18.1314,0.394730599956093
"BMP10","Bmp10",0.005333,0,0,1,0,0,0.00177766666666667,0.35267,0.35267,0.740592802876287
"BMP15","Bmp15",1.273526,1.867803,1.301993,157,57,63,1.48110733333333,0,0,2.48110733333333
"BMP2","Bmp2",0.141669,0.091857,0.193357,19,3,11,0.142294333333333,2.30273,2.30273,0.345863674394617
"BMP2K","Bmp2k",2.654551,2.452132,2.484578,473,102,180,2.53042033333333,5.24856,5.24856,0.564997428740915
"BMP3","Bmp3",0.375562,0.292712,0.24784,102,20,27,0.305371333333333,0.20745,0.20745,1.08109762999158
"BMP4","Bmp4",0.550868,3.974709,5.448642,36,13,19,3.32473966666667,2.17826,2.17826,1.36072557520992
"BMP5","Bmp5",1.101235,1.607134,2.002314,151,41,82,1.57022766666667,0.26969,0.26969,2.0242954316933
"BMP6","Bmp6",0.703179,2.108553,0.966443,93,35,56,1.25939166666667,2.11602,2.11602,0.725088948936999
"BMP7","Bmp7",1.053487,1.266869,1.128677,158,46,68,1.14967766666667,19.52133,19.52133,0.104753330640201
"BMP8A","Bmp8a",0.251442,0.172724,0.237265,19,3,7,0.220477,3.40223,3.40223,0.277240625773756
"BMP8B","Bmp8b",0.025133,0,0.136139,3,0,5,0.0537573333333333,13.277,13.277,0.073808036235437
"BMPER","Bmper",7.329783,5.49612,6.428631,612,130,238,6.418178,29.10567,29.10567,0.246404680580103
"BMPR1A","Bmpr1a",15.352725,13.132053,17.303038,3151,734,1294,15.2626053333333,7.38533,7.38533,1.93941148807898
"BMPR1B","Bmpr1b",0.839365,0.88921,0.913836,181,44,65,0.880803666666667,4.50173,4.50173,0.341856773536082
"BMPR2","Bmpr2",30.440697,27.268622,30.957762,16149,3591,6504,29.5556936666667,8.23589,8.23589,3.30836483183176
"BMX","Bmx",0.430053,0.676837,0.716703,52,18,34,0.607864333333333,0.10373,0.10373,1.45675512429066
"BNC1","Bnc1",0.192117,0.329664,0.297833,38,16,23,0.273204666666667,0,0,1.27320466666667
"BNC2","Bnc2",23.938213,13.739784,22.010071,754,132,286,19.8960226666667,0.97503,0.97503,10.5801039309108
"BNIP1","Bnip1",16.644686,20.176806,18.123499,519,140,213,18.314997,8.96197,8.96197,1.93887323491237
"BNIP2","Bnip2",19.459604,25.691631,25.082365,1120,295,534,23.4112,13.00731,13.00731,1.74274717986537
"BNIP3","Bnip3",115.984273,120.794367,116.21289,6135,1511,2357,117.663843333333,67.02809,67.02809,1.74433595494645
"BNIP3L","Bnip3l",133.215442,122.18322,137.621745,4996,1106,1937,131.006802333333,57.21556,57.21556,2.26755187673765
"BNIPL","Bnipl",0.083505,0.311323,0.235868,4,4,2,0.210232,3.15329,3.15329,0.291391162187085
"BOC","Boc",5.367574,5.497756,5.784581,1019,253,436,5.54997033333333,8.94123,8.94123,0.658869207666791
"BOD1","Bod1",38.992196,32.75147,33.606007,1744,351,628,35.1165576666667,25.57896,25.57896,1.35884013771294
"BOD1L1","Bod1l",7.887408,7.661122,7.645228,3473,825,1324,7.73125266666667,49.20787,49.20787,0.173902072855643
"BOK","Bok",4.879266,6.105771,5.049584,227,55,85,5.34487366666667,135.25941,135.25941,0.0465646641701051
"BOLA1","Bola1",7.679282,5.350238,8.183939,168,28,73,7.071153,26.94815,26.94815,0.288790241930146
"BOLA2","Bola2",93.082022,69.986247,86.203039,778,136,268,83.090436,0,0,84.090436
"BOLA3","Bola3",37.025322,38.583985,43.690332,441,116,201,39.7665463333333,33.33771,33.33771,1.18722379370474
"BOLL","Boll",0.090151,0,0.115211,2,0,1,0.068454,0.20745,0.20745,0.884884674313636
"BOP1","Bop1",18.527504,22.283849,17.938357,1250,324,491,19.5832366666667,14.74991,14.74991,1.30687963719581
"BORA","Bora",1.179431,1.226472,1.020286,157,45,55,1.142063,0.72609,0.72609,1.24099148943566
"BPGM","Bpgm",11.844922,13.097625,15.521559,571,165,310,13.4880353333333,13.29774,13.29774,1.01330946942197
"BPHL","Bphl",50.74773,33.722074,48.908903,556,126,206,44.459569,5.99539,5.99539,6.49850387183559
"BPI","Bpi",0,0,0,0,0,0,0,1.26546,1.26546,0.441411457275785
"BPIFA1","Bpifa1",0,0,0,0,0,0,0,0,0,1
"BPIFA2","Bpifa2",0,0,0,0,0,0,0,0,0,1
"BPIFA3","Bpifa3",0,0,0,0,0,0,0,0,0,1
"BPIFB1","Bpifb1",0.525629,0.45667,0.488293,35,7,12,0.490197333333333,0.14522,0.14522,1.30123236874429
"BPIFB2","Bpifb2",0,0.060957,0,0,1,0,0.020319,0,0,1.020319
"BPIFB3","Bpifb3",0,0,0,0,0,0,0,0,0,1
"BPIFB4","Bpifb4",0,0.073726,0,0,1,0,0.0245753333333333,0,0,1.02457533333333
"BPIFB6","Bpifb6",0,0,0,0,0,0,0,0,0,1
"BPIFB9P","Bpifb9a",0.027686,0,0,2,0,0,0.00922866666666667,0,0,1.00922866666667
"BPIFC","Bpifc",0.076975,0.13589,0.116602,8,4,5,0.109822333333333,0,0,1.10982233333333
"BPNT1","Bpnt1",48.546109,43.713903,36.228047,2459,580,944,42.829353,26.38803,26.38803,1.60031053712151
"BRAF","Braf",12.714109,8.645909,10.925728,2976,769,1279,10.7619153333333,10.93278,10.93278,0.985681067893092
"BRAP","Brap",79.098812,81.078066,77.575583,8246,1981,3218,79.2508203333333,5.60123,5.60123,12.1569495886878
"BRAT1","Brat1",5.954345,6.20549,5.029559,827,200,281,5.729798,27.52902,27.52902,0.23589306607798
"BRCA1","Brca1",1.61253,3.035477,1.60534,136,20,58,2.084449,6.49328,6.49328,0.411628685969295
"BRCA2","Brca2",3.287338,4.269121,5.057793,210,49,111,4.20475066666667,0.04149,0.04149,4.99740820043079
"BRCC3","Brcc3",33.089851,26.987899,31.962791,2044,496,832,30.6801803333333,6.57626,6.57626,4.18150648648982
"BRD1","Brd1",8.490427,8.358446,7.421293,1577,398,567,8.09005533333333,13.96159,13.96159,0.607559446110563
"BRD2","Brd2",98.742769,102.327244,104.041818,5757,1360,2324,101.703943666667,163.97091,163.97091,0.622557902279054
"BRD3","Brd3",5.165992,4.714052,6.434106,1053,210,408,5.43805,24.41723,24.41723,0.253294713861424
"BRD4","Brd4",28.537091,20.318192,25.141222,2725,585,1043,24.6655016666667,21.11872,21.11872,1.16035203061781
"BRD7","Brd7",25.389469,28.450333,26.492538,1045,242,395,26.7774466666667,77.85714,77.85714,0.352250242231289
"BRD8","Brd8",13.275551,11.53836,12.700767,1668,392,647,12.5048926666667,49.39458,49.39458,0.267983038387594
"BRD9","Brd9",22.46958,24.34393,18.989258,1731,400,654,21.934256,67.48449,67.48449,0.334882482150338
"BRDT","Brdt",5.06919,4.320242,4.939803,403,86,167,4.77641166666667,0,0,5.77641166666667
"BRF1","Brf1",15.145171,13.882718,16.730475,1258,293,483,15.252788,40.34962,40.34962,0.393057735476166
"BRF2","Brf2",14.513258,10.106393,12.619734,422,88,148,12.4131283333333,8.81676,8.81676,1.3663498275738
"BRI3","Bri3",31.415772,21.592204,32.673477,615,103,264,28.5604843333333,97.56518,97.56518,0.299907983055815
"BRI3BP","Bri3bp",5.031009,4.915924,5.68445,1283,325,508,5.210461,8.29812,8.29812,0.667926527082894
"BRIP1","Brip1",0.286819,0.359266,0.407856,84,21,47,0.351313666666667,0.12447,0.12447,1.20173385387486
"BRIX1","Brix1",15.01286,23.353927,19.488734,596,185,244,19.2851736666667,15.76643,15.76643,1.20986838979238
"BRK1","Brk1",80.815898,70.400866,73.721841,3085,652,1098,74.979535,147.91404,147.91404,0.510224119901656
"BRMS1","Brms1",20.476929,22.633868,21.393266,806,194,310,21.5013543333333,23.02729,23.02729,0.936491561609043
"BRMS1L","Brms1l",31.549619,26.999312,29.51979,2774,654,1081,29.3562403333333,7.82098,7.82098,3.44136823043849
"BROX","Brox",58.510791,59.743457,65.570398,5833,1477,2381,61.274882,18.21438,18.21438,3.24105602158384
"BRPF1","Brpf1",4.065864,4.570003,3.943602,707,169,270,4.19315633333333,7.77949,7.77949,0.59151002317143
"BRPF3","Brpf3",9.765264,7.080612,11.788251,416,93,184,9.544709,21.24319,21.24319,0.474064601345401
"BRS3","Brs3",0,0,0,0,0,0,0,0,0,1
"BRSK1","Brsk1",63.129431,55.830676,59.234699,6493,1375,2516,59.3982686666667,332.11163,332.11163,0.18131540068615
"BRSK2","Brsk2",51.592021,49.287139,50.912982,4915,1024,1855,50.5973806666667,103.93399,103.93399,0.491712748811578
"BRWD1","Brwd1",40.286144,36.185045,43.699845,3182,761,1327,40.0570113333333,33.151,33.151,1.20221988619172
"BRWD3","Brwd3",0.845378,0.86387,1.021732,413,93,191,0.910326666666667,1.24472,1.24472,0.851031160530786
"BSCL2","Bscl2",48.655791,44.327493,45.6072,2725,599,988,46.196828,403.2058,403.2058,0.116764351229003
"BSDC1","Bsdc1",31.659564,31.842685,19.064472,1844,415,627,27.5222403333333,50.61855,50.61855,0.55255795316477
"BSG","Bsg",217.269116,195.164189,217.080336,9736,2065,3821,209.837880333333,390.48892,390.48892,0.538553888915511
"BSN","Bsn",15.345229,12.853509,14.113332,7877,1512,2926,14.1040233333333,8.15291,8.15291,1.65018811867847
"BSND","Bsnd",0,0,0,0,0,0,0,0,0,1
"BSPH1","Bsph1",0.100916,0.159668,0.255851,2,1,2,0.172145,0,0,1.172145
"BSPRY","Bspry",0.200134,0.298633,0.237924,12,6,8,0.245563666666667,1.5559,1.5559,0.487328794814612
"BST1","Bst1",0.192459,0.035498,0.213732,16,1,5,0.147229666666667,3.02881,3.02881,0.284756458275934
