"Hs_symbol","Mm_genes","DRG-S1","DRG-S7","DRG-S13","DRG-S1_read","DRG-S7_read","DRG-S13_read","Mm_Avg_TPM","DRG","dHs_Avg_TPM","FoldChange"
"DNASE1L3","Dnase1l3",3.231193,2.791411,2.812688,650,137,193,2.94509733333333,4.21293,4.21293,0.756790774733851
"DNASE2B","Dnase2b",0.009819,0,0,1,0,0,0.003273,0.01045,0.01045,0.992897224009105
"DND1","Dnd1",0.182699,0.224041,0.229447,13,3,6,0.212062333333333,4.58928,4.58928,0.216854824473516
"DNER","Dner",43.985769,34.970465,44.86773,4947,1132,1922,41.2746546666667,81.54066,81.54066,0.512167635522501
"DNLZ","Dnlz",11.152145,8.50898,10.73388,1342,247,510,10.1316683333333,55.60446,55.60446,0.196657089093922
"DNM1","Dnm1",251.36937,237.952007,225.547213,22786,5095,8909,238.28953,179.51489,179.51489,1.3255944149538
"DNM1L","Dnm1l",97.347183,93.970025,101.939963,15189,3617,6122,97.7523903333333,61.84545,61.84545,1.57135306268526
"DNM2","Dnm2",24.562466,31.665653,26.629441,1860,529,740,27.6191866666667,52.97007,52.97007,0.530278850234337
"DNM3","Dnm3",73.758818,67.24643,74.615885,21541,4835,8614,71.873711,26.06165,26.06165,2.69287759615545
"DNMBP","Dnmbp",2.470452,2.45875,2.226398,498,129,196,2.3852,2.16396,2.16396,1.06992503065778
"DNMT1","Dnmt1",7.781426,5.204196,7.740485,1313,266,494,6.90870233333333,21.44101,21.44101,0.352421853264774
"DNMT3A","Dnmt3a",8.587772,8.237834,10.501036,1496,363,576,9.10888066666667,4.11885,4.11885,1.97483432151102
"DNMT3B","Dnmt3b",0.219877,0.313098,0.184018,24,4,11,0.238997666666667,0.4077,0.4077,0.880157467263385
"DNMT3L","Dnmt3l",0.137729,0,0,2,0,0,0.0459096666666667,0,0,1.04590966666667
"DNPEP","Dnpep",30.45781,32.173773,32.864983,1560,343,578,31.8321886666667,66.27792,66.27792,0.488008378776672
"DNTT","Dntt",0.026625,0,0,1,0,0,0.008875,0.04182,0.04182,0.968377454838648
"DNTTIP1","Dnttip1",11.715774,12.082931,11.99425,626,144,223,11.930985,43.03883,43.03883,0.293626896990678
"DNTTIP2","Dnttip2",17.132801,12.429189,16.728995,946,194,372,15.4303283333333,61.70955,61.70955,0.262006796944538
"DOC2A","Doc2a",0.032577,0,0,3,0,0,0.010859,19.72657,19.72657,0.0487711666715718
"DOC2B","Doc2b",0.284028,0.329404,0.449922,50,14,32,0.354451333333333,1.9967,1.9967,0.451980956830291
"DOC2GP","Doc2g",0.672489,1.302615,0.66393,38,15,15,0.879678,0.43907,0.43907,1.30617551613195
"DOCK1","Dock1",3.195506,3.950175,2.554671,737,135,269,3.23345066666667,7.4432,7.4432,0.501403575263723
"DOCK10","Dock10",7.589699,7.99782,7.506917,1612,425,637,7.69814533333333,19.04706,19.04706,0.433886332127172
"DOCK11","Dock11",56.62069,57.251947,50.491024,9369,2118,3627,54.787887,8.96947,8.96947,5.59587289996359
"DOCK2","Dock2",0.307264,0.387182,0.966093,79,26,39,0.553513,7.93453,7.93453,0.17387741716688
"DOCK3","Dock3",73.577323,66.065973,65.325889,4638,1103,1872,68.3230616666667,5.79148,5.79148,10.2073571101831
"DOCK4","Dock4",6.584453,5.97234,6.786952,2189,491,880,6.447915,4.99698,4.99698,1.24194427862024
"DOCK5","Dock5",10.035732,8.490896,9.257042,4227,900,1571,9.26122333333333,5.55104,5.55104,1.56635027924319
"DOCK6","Dock6",4.907222,6.310061,5.615693,505,131,247,5.610992,10.30758,10.30758,0.584651357761785
"DOCK7","Dock7",45.531474,56.477371,52.360021,3704,906,1588,51.4562886666667,9.47126,9.47126,5.00954886677121
"DOCK8","Dock8",1.396054,2.803378,1.429052,476,102,167,1.87616133333333,4.36974,4.36974,0.535623947031576
"DOCK9","Dock9",19.242587,17.295334,19.82567,4302,990,1756,18.7878636666667,21.65009,21.65009,0.873632893585265
"DOHH","Dohh",44.08153,53.142484,41.249557,1299,300,531,46.157857,48.95576,48.95576,0.943992384461772
"DOK1","Dok1",14.576781,16.050488,15.596911,390,94,150,15.40806,18.23165,18.23165,0.853180044353969
"DOK2","Dok2",4.14209,1.88932,1.069708,23,5,8,2.36703933333333,5.70785,5.70785,0.501955072539388
"DOK3","Dok3",1.048604,1.169236,1.559644,80,22,46,1.25916133333333,15.59726,15.59726,0.136116523651093
"DOK4","Dok4",177.269875,180.236383,201.230987,12575,3117,5007,186.245748333333,132.22131,132.22131,1.40552399862555
"DOK5","Dok5",3.766997,3.688076,3.398915,258,61,91,3.617996,14.71913,14.71913,0.293781907777339
"DOK6","Dok6",4.1111,3.865913,4.638563,1678,397,741,4.205192,10.39121,10.39121,0.45694812052451
"DOK7","Dok7",2.494594,3.179596,3.218218,286,46,106,2.964136,1.92352,1.92352,1.35594625656743
"DOLK","Dolk",9.860859,8.544255,10.253189,834,176,343,9.55276766666667,19.52794,19.52794,0.514068516698055
"DOLPP1","Dolpp1",33.190091,36.475603,31.866132,1299,291,478,33.843942,23.55271,23.55271,1.41914851761781
"DONSON","Donson",21.131732,20.799283,14.809143,374,94,135,18.913386,6.3769,6.3769,2.69942469058819
"DPAGT1","Dpagt1",13.98585,9.981475,12.568715,937,195,354,12.17868,21.95325,21.95325,0.574153115571869
"DPCD","Dpcd",41.199434,41.190591,40.36826,1075,271,380,40.9194283333333,83.88234,83.88234,0.493853354341237
"DPEP1","Dpep1",0.872536,0.684475,1.474209,75,15,47,1.01040666666667,0.30316,0.30316,1.54271667843294
"DPEP2","Dpep2",0.11933,0.159618,0.114256,8,2,3,0.131068,1.87125,1.87125,0.393928776665216
"DPEP3","Dpep3",0,0,0,0,0,0,0,0.09409,0.09409,0.914001590362767
"DPF1","Dpf1",6.488544,2.227779,4.389159,137,20,45,4.368494,3.063,3.063,1.32131282303716
"DPF2","Dpf2",104.108989,97.305086,94.223548,3076,690,1034,98.5458743333333,41.87845,41.87845,2.32158285416878
"DPF3","Dpf3",4.959908,5.415387,6.276,297,74,114,5.55043166666667,1.76671,1.76671,2.36758882089799
"DPH1","Dph1",13.343665,12.70212,10.450468,402,91,148,12.1654176666667,25.54941,25.54941,0.495883624783627
"DPH2","Dph2",6.152731,6.376839,6.976525,391,96,160,6.50203166666667,23.20773,23.20773,0.309902319080173
"DPH3","Dph3",23.342666,20.5794,25.179515,1353,335,576,23.0338603333333,36.24378,36.24378,0.645312058371447
"DPH5","Dph5",9.654263,13.237402,9.933141,554,126,220,10.941602,22.71639,22.71639,0.503516850583078
"DPM1","Dpm1",41.751379,55.695543,44.391432,735,226,293,47.2794513333333,40.66579,40.66579,1.15873121170469
"DPM2","Dpm2",30.419011,22.760917,26.544244,844,150,301,26.574724,58.85563,58.85563,0.460687223574457
"DPM3","Dpm3",24.45895,18.469369,24.777463,178,34,72,22.568594,162.83042,162.83042,0.143859693456197
"DPP10","Dpp10",50.359132,47.466244,55.086397,8289,2022,3376,50.970591,9.63852,9.63852,4.88513355241143
"DPP3","Dpp3",53.022057,58.260015,54.437613,3416,851,1310,55.239895,42.66249,42.66249,1.28805972815568
"DPP4","Dpp4",1.596052,2.701238,1.39465,40,26,21,1.89731333333333,0.41816,0.41816,2.04300878133168
"DPP6","Dpp6",97.700837,100.906024,96.838744,16248,3880,6119,98.4818683333333,39.83993,39.83993,2.43589713139404
"DPP7","Dpp7",26.128142,21.703515,22.870649,1019,253,387,23.5674353333333,199.30418,199.30418,0.122650637312378
"DPP8","Dpp8",92.823989,82.929677,88.334588,9637,2224,3779,88.029418,8.1018,8.1018,9.78151772176932
"DPP9","Dpp9",20.904838,17.507342,18.144668,3025,621,1037,18.8522826666667,11.24843,11.24843,1.62080223070766
"DPPA2","Dppa2",0.211303,0.263034,0.406336,18,6,12,0.293557666666667,0.68996,0.68996,0.765436854521211
"DPPA3","Dppa3",0,0,0,0,0,0,0,0,0,1
"DPPA4","Dppa4",0,0,0,0,0,0,0,0.06272,0.06272,0.940981632038542
"DPPA5","Dppa5a",1.221971,1.015607,0.769662,20,4,5,1.00241333333333,0.02091,0.02091,1.96140044992539
"DPT","Dpt",0.574574,1.306745,0.774105,38,21,20,0.885141333333333,1.81898,1.81898,0.668731716199949
"DPY19L1","Dpy19l1",7.372815,6.823952,9.313489,1195,265,474,7.836752,6.20963,6.20963,1.22568730988969
"DPY19L2","Dpy19l2",0.007234,0,0,1,0,0,0.00241133333333333,2.35213,2.35213,0.299037129626039
"DPY19L3","Dpy19l3",7.369323,3.737514,9.568171,291,65,109,6.89166933333333,3.21981,3.21981,1.87014802404216
"DPY19L4","Dpy19l4",10.482403,9.029403,11.959145,1832,435,814,10.490317,4.77745,4.77745,1.98882153891423
"DPY30","Dpy30",37.829684,35.345636,37.557336,674,159,256,36.9108853333333,99.11371,99.11371,0.378678258285837
"DPYD","Dpyd",3.788581,3.332417,3.264391,423,103,197,3.46179633333333,5.34196,5.34196,0.703535867986133
"DPYS","Dpys",0.860291,0.900765,0.380778,40,13,10,0.713944666666667,3.49161,3.49161,0.381588042298122
"DPYSL2","Dpysl2",35.08435,36.271387,28.479859,6703,1696,2128,33.278532,155.02133,155.02133,0.219704139171227
"DPYSL3","Dpysl3",184.694542,161.327845,183.658236,26166,6034,9960,176.560207666667,173.49343,173.49343,1.01757531883388
"DPYSL4","Dpysl4",8.303466,8.19111,6.563732,633,158,241,7.68610266666667,13.956,13.956,0.580777124008202
"DPYSL5","Dpysl5",41.412796,35.426633,36.207098,6172,1348,2258,37.6821756666667,52.40555,52.40555,0.724310032696352
"DQX1","Dqx1",2.372627,2.048838,2.047422,325,65,109,2.15629566666667,2.87483,2.87483,0.814563649674093
"DR1","Dr1",11.637007,11.758494,11.334213,1332,336,513,11.5765713333333,9.83715,9.83715,1.16050542193596
"DRAM1","Dram1",0.535398,0.442485,0.348742,40,12,15,0.442208333333333,8.70812,8.70812,0.148556912495245
"DRAM2","Dram2",47.997733,46.73884,49.362174,2469,590,991,48.0329156666667,48.47488,48.47488,0.99106689428386
"DRAP1","Drap1",74.363665,65.123696,70.994345,1693,363,610,70.1605686666667,168.93551,168.93551,0.418750434601142
"DRAXIN","Draxin",0.241389,0.294912,0.294775,54,16,26,0.277025333333333,0.22999,0.22999,1.0382404192988
"DRD1","Drd1",0.034584,0.056189,0.088434,5,2,5,0.0597356666666667,0,0,1.05973566666667
"DRD2","Drd2",0.515889,0.512166,0.466021,54,13,19,0.498025333333333,1.74581,1.74581,0.545567731683304
"DRD3","Drd3",0.326888,0.149606,0.233616,18,2,5,0.236703333333333,0.02091,0.02091,1.21137351317289
"DRD4","Drd4",0,0,0.021512,0,0,1,0.00717066666666667,0.99312,0.99312,0.505323646677905
"DRD5","Drd5",0.031593,0.032687,0.039163,4,1,2,0.034481,0.35543,0.35543,0.763212412297204
"DRG1","Drg1",140.730732,169.605411,154.012953,2735,716,1081,154.783032,83.21329,83.21329,1.8498627948154
"DRG2","Drg2",30.092628,29.615257,40.997692,1841,421,714,33.5685256666667,45.45369,45.45369,0.744150263771654
"DROSHA","Drosha",17.250896,18.977564,17.591377,3228,754,1223,17.9399456666667,36.27514,36.27514,0.508111992783036
"DRP2","Drp2",20.042199,18.66502,24.23319,5639,1285,2647,20.9801363333333,15.12684,15.12684,1.3629537053343
"DSC1","Dsc1",0.008682,0,0.015449,1,0,1,0.00804366666666667,0.02091,0.02091,0.987397191394605
"DSC2","Dsc2",0.211797,0.108186,0.174637,28,5,10,0.164873333333333,1.13948,1.13948,0.544465633393784
"DSC3","Dsc3",0,0,0,0,0,0,0,0.16726,0.16726,0.856707160358446
"DSCAM","Dscam",5.392531,5.470515,4.883187,1125,246,423,5.24874433333333,0.7945,0.7945,3.48216457694808
"DSCAML1","Dscaml1",0.437225,0.653744,0.54515,88,11,36,0.545373,0.06272,0.06272,1.4541676076483
"DSE","Dse",9.41837,4.110993,8.895558,618,139,226,7.47497366666667,8.5095,8.5095,0.891211279948122
"DSEL","Dsel",5.199442,4.645983,5.245914,984,256,407,5.03044633333333,0.80495,0.80495,3.34106004783143
"DSG1","Dsg1c",0.019422,0.055268,0.034618,3,2,2,0.036436,0.02091,0.02091,1.01520800070525
"DSG2","Dsg2",0.22133,0.372407,0.214185,34,8,14,0.269307333333333,0.70041,0.70041,0.746471341225548
"DSG3","Dsg3",0.003808,0,0,1,0,0,0.00126933333333333,0.03136,0.03136,0.970824283793567
"DSG4","Dsg4",0,0,0,0,0,0,0,0,0,1
"DSN1","Dsn1",1.751738,1.637565,2.047034,106,27,43,1.81211233333333,5.94829,5.94829,0.40472005822056
"DSP","Dsp",0.041925,0.024666,0.03786,14,2,5,0.034817,0.36589,0.36589,0.7576137170636
"DSPP","Dspp",0.005336,0,0,1,0,0,0.00177866666666667,0,0,1.00177866666667
"DST","Dst",189.412079,202.344816,193.555545,77408,17248,31144,195.104146666667,248.48992,248.48992,0.786020319645245
"DSTN","Dstn",121.709713,119.261265,117.325571,8905,2154,3407,119.432183,357.69168,357.69168,0.335754046483598
"DSTYK","Dstyk",9.086549,8.513332,8.868079,2036,463,744,8.82265333333333,7.70455,7.70455,1.12845044641404
"DTD1","Dtd1",24.38832,24.449383,26.809112,937,222,380,25.215605,86.25538,86.25538,0.300446860697873
"DTL","Dtl",0.09055,0.046443,0.081516,14,2,4,0.0728363333333333,0.58542,0.58542,0.676689037184679
"DTNA","Dtna",33.574736,30.445332,38.909176,3726,819,1573,34.309748,25.62258,25.62258,1.32630826914597
"DTNB","Dtnb",49.086865,51.018886,41.541595,1758,343,630,47.215782,41.18849,41.18849,1.14286579111981
"DTNBP1","Dtnbp1",36.925664,29.83693,33.559335,1338,273,467,33.440643,46.72907,46.72907,0.721586299502588
"DTWD1","Dtwd1",2.239209,2.519146,2.464873,103,28,44,2.40774266666667,13.96645,13.96645,0.22769211581014
"DTWD2","Dtwd2",1.50214,2.561069,1.95456,130,39,53,2.005923,0.62724,0.62724,1.84725240284162
"DTX1","Dtx1",0.276489,1.120744,0.403915,30,5,13,0.600382666666667,5.42559,5.42559,0.249063925128536
"DTX2","Dtx2",5.14507,4.200803,7.909459,528,107,209,5.75177733333333,11.78158,11.78158,0.52824277854016
"DTX3","Dtx3",86.898223,84.965508,92.882837,2546,602,1001,88.248856,42.5475,42.5475,2.04945992307251
"DTX3L","Dtx3l",3.017628,2.704941,2.647115,664,146,231,2.78989466666667,6.59643,6.59643,0.498904704797736
"DTX4","Dtx4",4.311553,3.973448,4.138804,943,211,360,4.14126833333333,13.11968,13.11968,0.364120740224519
"DTYMK","Dtymk",14.618447,12.51338,12.943442,462,97,163,13.358423,24.36811,24.36811,0.566002867379556
"DUOXA1","Duoxa1",0.140681,0.41485,0.226778,6,3,2,0.260769666666667,0.32407,0.32407,0.952192608145088
"DUOXA2","Duoxa2",0,0,0,0,0,0,0,0.02091,0.02091,0.979518272913381
"DUS1L","Dus1l",15.027387,12.062233,17.844215,860,179,357,14.977945,147.31679,147.31679,0.107728497899665
"DUS3L","Dus3l",13.347004,12.928533,12.95676,1179,286,464,13.0774323333333,24.88035,24.88035,0.543942888459133
"DUS4L","Dus4l",2.18739,1.973057,3.987077,109,28,45,2.71584133333333,3.21981,3.21981,0.880570768194145
"DUSP1","Dusp1",7.346613,7.814042,9.906349,434,110,242,8.355668,58.7929,58.7929,0.156467874948363
"DUSP10","Dusp10",1.267719,1.316546,0.878659,109,37,39,1.154308,1.55764,1.55764,0.842303060634022
"DUSP11","Dusp11",27.483271,26.103311,33.292816,2596,592,1135,28.9597993333333,9.23082,9.23082,2.92838690675169
"DUSP12","Dusp12",32.417961,45.391902,54.692975,418,99,159,44.1676126666667,30.02369,30.02369,1.45590716857558
"DUSP13","Dusp13",0.167477,0.124217,0.258666,6,1,3,0.183453333333333,0.81541,0.81541,0.65189314443202
"DUSP14","Dusp14",2.517396,2.386745,2.41297,129,29,51,2.439037,13.73646,13.73646,0.23336927593194
"DUSP15","Dusp15",22.658803,24.041401,31.188164,2006,550,996,25.9627893333333,69.56045,69.56045,0.382123262157956
"DUSP18","Dusp18",2.033034,1.809826,1.737235,381,78,122,1.86003166666667,3.96204,3.96204,0.576382227202253
"DUSP19","Dusp19",5.229718,3.498059,4.216072,300,57,94,4.31461633333333,0.91995,0.91995,2.76810142625242
"DUSP2","Dusp2",0.131385,0.078467,0.112262,5,1,2,0.107371333333333,2.27896,2.27896,0.337720293426371
"DUSP21","Dusp21",0,0,0,0,0,0,0,0.01045,0.01045,0.989658073135732
"DUSP22","Dusp22",20.327466,14.740574,15.3134,1845,368,655,16.7938133333333,69.59181,69.59181,0.252066257166849
"DUSP23","Dusp23",2.092242,1.649915,1.631436,109,21,34,1.79119766666667,174.13112,174.13112,0.0159377594722552
"DUSP26","Dusp26",142.404633,119.050845,132.572643,6101,1296,2268,131.342707,76.7423,76.7423,1.70232559366008
"DUSP28","Dusp28",8.150102,5.63398,8.272586,364,60,158,7.35222266666667,13.28695,13.28695,0.584605018332581
"DUSP3","Dusp3",75.741079,76.380761,72.364761,7530,1736,2834,74.828867,120.48155,120.48155,0.624200687264856
"DUSP4","Dusp4",1.694305,1.568529,1.59183,187,42,72,1.61822133333333,14.31143,14.31143,0.17099783190292
"DUSP6","Dusp6",9.507796,9.055441,10.219369,759,187,322,9.594202,27.84927,27.84927,0.367225999132734
"DUSP7","Dusp7",13.420277,4.363681,8.337912,478,85,192,8.70729,8.2586,8.2586,1.0484619704923
"DUSP8","Dusp8",12.319143,10.596729,13.031829,1787,453,806,11.982567,7.63137,7.63137,1.50411429471799
"DVL1","Dvl1",24.380336,25.823171,22.003994,2710,621,1006,24.069167,59.85921,59.85921,0.411920677248357
"DVL2","Dvl2",2.565746,2.544091,2.79277,216,56,91,2.63420233333333,11.17525,11.17525,0.298490982389136
"DVL3","Dvl3",10.721346,9.638168,10.793605,1632,358,653,10.384373,35.17748,35.17748,0.314681204992719
"DYDC1","Dydc1",0.152773,0.160536,0,5,1,0,0.104436333333333,0.02091,0.02091,1.08181556976945
"DYM","Dym",46.439256,40.775863,46.570371,4496,958,1774,44.5951633333333,40.60307,40.60307,1.09595670063131
"DYNC1H1","Dync1h1",450.240179,433.275346,437.057891,53089,12179,20907,440.191138666667,472.30857,472.30857,0.93214272174845
"DYNC1I1","Dync1i1",70.112888,69.003431,71.960475,7343,1727,2902,70.3589313333333,125.75033,125.75033,0.562988130550298
"DYNC1I2","Dync1i2",173.936682,187.769357,180.444753,15963,3840,6297,180.716930666667,94.95305,94.95305,1.89381088633104
"DYNC1LI1","Dync1li1",71.385895,69.087823,67.840327,7387,1742,2786,69.438015,76.53322,76.53322,0.908488193834849
"DYNC1LI2","Dync1li2",857.794863,870.116932,956.320254,16082,4051,6223,894.744016333333,33.7871,33.7871,25.7493155892079
"DYNC2H1","Dync2h1",2.60048,2.924165,2.589465,1098,289,473,2.70470333333333,9.50262,9.50262,0.352740871642822
"DYNC2LI1","Dync2li1",11.68907,10.939243,12.193773,557,131,228,11.607362,17.61487,17.61487,0.677273706450811
"DYNLL1","Dynll1",444.530187,363.047794,390.897677,7191,1386,2532,399.491886,915.07434,915.07434,0.437182735628202
"DYNLL2","Dynll2",398.225053,434.322478,446.876391,30020,8758,12840,426.474640666667,289.88749,289.88749,1.46955319620884
"DYNLRB1","Dynlrb1",212.911683,217.951357,204.367433,3979,871,1452,211.743491,792.40792,792.40792,0.268138854726835
"DYNLRB2","Dynlrb2",0.590508,0.347318,0.410312,7,1,2,0.449379333333333,3.97249,3.97249,0.291479587356301
"DYNLT3","Dynlt3",354.8129,513.359653,393.796925,15685,3890,6384,420.656492666667,140.55309,140.55309,2.97878691780354
"DYRK1A","Dyrk1a",10.418809,9.604525,10.863885,2160,520,848,10.2957396666667,12.49245,12.49245,0.837189662860835
"DYRK1B","Dyrk1b",7.863454,6.889366,7.897556,711,148,306,7.55012533333333,16.09905,16.09905,0.500035109162985
"DYRK2","Dyrk2",5.790288,4.535771,3.859598,920,182,318,4.72855233333333,2.94801,2.94801,1.45099742233007
"DYRK3","Dyrk3",1.463852,2.017013,1.890008,149,42,66,1.790291,1.64127,1.64127,1.0564202069459
"DYRK4","Dyrk4",1.108724,0.736443,1.356144,72,15,27,1.06710366666667,42.98656,42.98656,0.046993983313691
"DYSF","Dysf",36.746773,33.885243,37.310078,3880,877,1517,35.980698,31.18407,31.18407,1.14903733430856
"DYTN","Dytn",0.26169,0.251817,0.312907,29,6,16,0.275471333333333,0.02091,0.02091,1.24934747757719
"DZANK1","Dzank1",70.22627,58.015382,69.618173,6602,1658,2743,65.953275,2.68666,2.68666,18.1609573435033
"DZIP1","Dzip1",8.376835,8.821825,7.368134,856,189,365,8.18893133333333,8.15407,8.15407,1.00380828782534
"DZIP1L","Dzip1l",0.719493,2.899634,1.9952,105,34,61,1.87144233333333,1.43219,1.43219,1.18059951456643
"DZIP3","Dzip3",16.602353,16.749656,19.492928,2473,563,1018,17.614979,10.04623,10.04623,1.68518843080399
"E2F1","E2f1",9.21695,7.887414,8.304824,977,201,356,8.46972933333333,11.29024,11.29024,0.770508088803256
"E2F2","E2f2",1.839514,1.064809,1.897921,144,50,75,1.600748,0.2718,0.2718,2.04493473816638
"E2F3","E2f3",5.763929,6.082132,6.280764,1103,284,443,6.042275,3.10482,3.10482,1.71561115956363
"E2F4","E2f4",9.149812,9.084883,9.544112,634,132,232,9.25960233333333,37.7805,37.7805,0.264555700244539
"E2F5","E2f5",3.848804,3.321791,4.141847,240,51,105,3.770814,3.80523,3.80523,0.992837803809599
"E2F6","E2f6",21.750374,21.106875,21.048883,2029,434,749,21.302044,6.65915,6.65915,2.91181710764249
"E2F7","E2f7",0.192068,0.490459,0.372973,22,8,11,0.351833333333333,0.06272,0.06272,1.2720503362441
"E2F8","E2f8",0.195586,0.267163,0.166192,24,3,4,0.209647,0.08363,0.08363,1.11629153862481
"E4F1","E4f1",8.187439,9.789633,8.715804,456,118,214,8.89762533333333,32.73126,32.73126,0.293425900287547
"EAF1","Eaf1",17.301515,14.185618,15.897097,2752,607,1035,15.7947433333333,5.20606,5.20606,2.70618449279145
"EAF2","Eaf2",0.520731,1.188717,0.632175,32,14,16,0.780541,16.14087,16.14087,0.103876932734453
"EAPP","Eapp",28.044961,25.197466,22.564116,1621,407,577,25.2688476666667,47.91036,47.91036,0.537081462223273
"EARS2","Ears2",1.747045,1.459546,1.979832,258,47,95,1.72880766666667,24.79672,24.79672,0.105781187169015
"EBAG9","Ebag9",10.521543,19.351887,12.711629,520,158,217,14.1950196666667,27.06523,27.06523,0.54141796331855
"EBF1","Ebf1",88.180473,97.239047,86.86309,6004,1522,2352,90.76087,15.54499,15.54499,5.54614236696426
"EBF2","Ebf2",0.800009,1.097021,0.926575,172,53,79,0.941201666666667,4.36974,4.36974,0.361507571440455
"EBF3","Ebf3",22.857863,24.48689,22.975724,3875,1013,1544,23.440159,5.87511,5.87511,3.55487534017638
"EBF4","Ebf4",3.471782,2.806285,4.390536,361,68,189,3.556201,30.79728,30.79728,0.143289017173796
"EBI3","Ebi3",0.192493,0.296652,0.120488,8,3,2,0.203211,11.07071,11.07071,0.0996802176508258
"EBNA1BP2","Ebna1bp2",26.574935,27.921594,25.930928,1265,316,494,26.8091523333333,81.93791,81.93791,0.335300857392396
"EBP","Ebp",38.568508,38.741331,37.279162,949,209,361,38.1963336666667,104.84247,104.84247,0.370327087667802
"EBPL","Ebpl",2.289514,2.394274,2.225993,473,113,186,2.30326033333333,47.10541,47.10541,0.0686671277374693
"ECD","Ecd",19.180126,30.183309,17.761828,1644,387,621,22.3750876666667,14.91776,14.91776,1.46849102302502
"ECE1","Ece1",65.446164,160.892765,78.035235,3258,793,1288,101.458054666667,40.06992,40.06992,2.49472252847502
"ECE2","Ece2",51.494861,47.872756,47.368385,4052,886,1511,48.9120006666667,43.12246,43.12246,1.13121527373285
"ECEL1","Ecel1",1.478584,0.564397,7.662372,133,8,27,3.23511766666667,0.63769,0.63769,2.58603134089276
"ECH1","Ech1",95.708736,94.974553,101.592171,1782,410,719,97.4251533333333,209.39223,209.39223,0.467817434766167
